c	Clostridia	Actinomycetia	Verrucomicrobiae	Negativicutes	Bacilli	Methanobacteria	Coriobacteriia	Bacteroidia	Gammaproteobacteria
Healthy	1.55328442824341	-5	-5	0.599025640362682	0.490136939191122	-5	-5	1.60145057451342	0.764063993693171
Healthy	1.2074781763799	0.42536790473325	-0.160031997995545	-0.26706772732823	0.0415466350032215	-5	-0.0640999307812573	1.45430828928135	1.15262280581706
Healthy	-1.4600461583436	0.937439150198549	-5	-0.477255906881216	0.0105204408288268	-5	-2.24184537803261	1.04862705783293	0.756473312380045
Healthy	0.990851445956752	-0.724113039698774	-5	0.652775103796915	-0.334240825342148	-5	-1.19118157490788	1.83779019942277	0.776009247874998
Healthy	1.48906719150801	0.979663078852264	-1.39126008093121	1.01790856239722	-0.44454278279535	-5	0.350120037711959	1.26674332629385	0.18682642301871
Healthy	1.72997582230674	1.08839942174685	-5	0.33165400182415	0.1913224397961	-5	-0.158321496631113	1.29669282630379	0.16867422956708
Healthy	0.594434541196036	-0.693467752480393	-0.0480120126351787	-5	-1.56240796774604	-5	-1.33170728955178	1.95233772098032	-0.0225324753632522
Healthy	1.10176631441492	-5	-5	-5	-1.12871902714203	-5	-5	1.89941747179119	0.459935016851525
Healthy	0.201743875159781	-1.22489950112098	-5	0.949800196758946	-0.85390298646413	-5	-0.626058688481939	1.81151810152313	1.00679923007321
Healthy	1.13177099352404	0.376651766049023	-5	-0.947613904610625	-0.922123595640719	-1.37903156435571	-0.272906280535141	1.66408446128312	0.526003086092814
Healthy	1.17801006990262	0.294898101297148	-5	-0.927897221114824	-0.628045972859869	-5	-3.10237290870956	1.87055892425101	-0.128946894372609
Healthy	1.69671171817214	0.11787093722943	0.336313610203409	0.107938836697226	-0.0399670673351791	0.380681472737826	0.157885712924507	1.38955978436624	-0.384070980062623
Healthy	1.3107013822881	-5	-5	-5	-5	-5	-1.7972393126068	1.79814908758452	0.598288097462462
Healthy	1.52691627293046	1.36141125215621	-1.52695119491146	0.106014014629746	-0.575690179754244	-5	-0.800738619822922	1.21102945272824	-0.040767750949004
Healthy	0.562858863072845	-1.49066304198236	-0.15815894255042	0.968642627488759	-5	-5	-1.90692869362394	1.78332596939472	0.938002566921817
Healthy	1.71411390031849	0.479343490238789	-5	-1.06900005804385	0.0730030998817064	-5	-0.865408565289123	1.58732744949149	-0.187414158045324
Healthy	0.905345707259142	-1.34275287011628	-5	0.408312907087309	-1.3337629041042	-5	-5	1.86689893847382	-0.373978026588278
Healthy	1.53615552334106	0.770960939647206	-5	0.652746120689012	0.708617180676053	-5	0.626105189203206	1.3611190195597	-0.723400346442357
Healthy	1.26772867658887	1.04936961151708	0.398471260058324	-0.222863287495827	1.15344776849959	-5	0.105339839805286	1.21772392430279	0.994646598672692
Healthy	0.905086943475406	-0.938246032194067	-0.0143355600222667	0.089028576818532	-0.645891560852599	-5	-0.378522517912154	1.70935248605077	1.24421054862531
Healthy	1.5917968335063	-0.179181374381821	-5	0.915321201267909	-0.484351306292368	-5	-0.779186103214509	1.38237892396689	-0.545551519298308
Healthy	1.42128483353677	-0.01338947710832	-1.83803338363593	0.647291015152154	-0.141059973654603	-5	-5	1.67317256099189	0.907677875594028
Healthy	0.603497296516184	1.45287954218923	-5	-0.093697289012342	-5	-5	-5	1.66777505190295	-5
Healthy	1.39340513710579	0.217699721797953	0.154274820458287	-5	-0.970129435996048	-5	-0.527726368388884	1.69798268700167	-0.167305912953498
Healthy	1.32916694010736	0.527044433138936	-5	0.826013219266404	0.260908149296584	-5	-0.674156071706708	1.6113332234988	-0.558351987474352
Healthy	1.12621065796153	-5	-5	-5	-0.81690105989987	-5	-5	1.91804523262035	-5
Healthy	1.4456636617452	1.06749935687422	-5	-1.61207653302656	-5	-5	0.374064297696811	1.22871954536122	0.331848226509501
Healthy	1.0961481137164	-1.63152716155964	0.728486079626542	-5	-0.723377375798292	-5	-0.929297340280526	1.87049479325185	-0.192295887061616
Healthy	0.162725668890339	-1.21147811277753	-5	0.908117053144508	-0.760225184833481	-5	-0.677677314125989	1.82545889959683	1.06800356828737
Healthy	1.71741858907404	0.601022961838799	-5	-0.747219761904916	0.304346169804503	0.82194237073192	0.22735443207394	0.245747024886997	0.177493212608342
Healthy	1.05188345194229	-0.608306422963091	-0.453494351833502	0.871845451536765	-1.41793663708829	-5	-1.41465208890541	1.88952002769663	-0.0379765326292973
Healthy	1.51589608749354	1.08138835857617	-5	0.297381842560304	1.38038745713422	0.21296756791773	0.213610715284712	0.854920907471279	0.251212232692721
Healthy	1.18791901742698	1.23170145808804	0.275670622022857	0.1104280822803	0.0214167270964125	-5	0.660402489583748	1.31523919247116	0.943680460974459
Healthy	1.57536129707073	-0.545780364339998	-0.154672464977933	-0.0410827095462756	-0.332491012727425	-5	-2.41116827440579	1.61353263365198	0.895009051199619
Healthy	1.56724110640165	1.11343693705746	-2.38615817812393	0.584425085166789	-0.795310379579639	-5	0.048298050818717	1.44662724743026	0.137876090487811
Healthy	1.00271581999349	0.627033863191978	-0.919193195665638	0.434199916352464	-5	-1.27810698378504	-5	1.84469923667168	-0.496195702909122
Healthy	1.60107911613308	0.833494536042278	-0.00285398589743062	0.657717313152943	-0.0382041030757711	-0.579846139525402	0.243903293481164	1.49091806667468	-0.269451886706003
Healthy	1.39108514228563	-5	0.0185798445518674	-5	-5	-5	-5	1.7295800067766	0.876714800230733
Healthy	1.4584090855353	-0.684218519291396	-5	-5	-5	-5	-5	1.79795971289236	-0.748799944527819
Healthy	0.988442118623219	-0.664461867556849	-5	0.639470551563969	-0.361351031916633	-5	-1.24672342981558	1.83629625919064	0.792109306300532
D015179	1.50841200584876	-5	-0.510956047237676	-1.39190205367472	-0.0637728657931284	-1.8703101078007	-5	1.71491541071789	-0.446153368273412
D015179	1.34858754931711	-1.51884412917196	-5	0.527784518264025	0.847327682520313	-5	-0.402271914223565	1.61476089785366	0.466103598335223
Healthy	1.45391157243325	-5	-5	-5	-1.17842097208799	-5	-1.32230181852549	1.80060849108794	0.474835202538088
Healthy	1.66139512692446	0.408005790319548	-5	0.255327994742009	0.0422525261156505	-0.406016519976226	-5	1.32418323546207	-0.115227285636771
D015179	1.42126935837959	0.332379876708857	-5	0.667544471975865	0.352443016658753	-5	0.272315124099567	1.7201016418156	-1.3332948638801
Healthy	1.54141173371632	1.51144068959532	-5	0.316624441423086	-0.501455128284397	-5	0.409087369447835	1.20289463092717	0.0830257808724579
Healthy	1.62598200361643	-5	-5	-5	-5	-5	-5	1.76143849315133	-5
Healthy	1.5803988302046	0.760888948595385	-5	0.305819810764101	-0.0087074557490656	-5	-0.725334230918611	1.56536262491201	-0.809388202186395
Healthy	1.40101208716013	-0.96349087146727	-5	0.427682438525063	-0.244109906191969	-5	-0.13262680611774	1.75487956265992	-0.366854860632557
Healthy	1.35781196999584	-1.08671609823958	-5	0.305718859250873	0.723003902236924	-5	-0.492171103954471	1.76644393077627	0.21916522183034
Healthy	0.922221861889605	-0.187247027854038	-5	-0.910236145508311	-1.20300960945431	-5	-1.30189945437661	1.91773058065843	-0.0208205225232316
D015179	0.471045149619478	0.0782283727359448	1.4275917486038	0.459510093256387	0.960254289862554	-5	-5	1.57185108943395	0.947930474481968
Healthy	-2.73992861201493	-1.75721019052132	-5	-0.0348924141509441	0.859034967366988	-5	-5	-1.94653739507454	1.96204361109191
Healthy	1.4626776533893	0.561069168303111	-0.663360181358311	0.585229420209545	-0.0692648593402061	-5	-0.013205879997202	1.62831228308446	-0.0248210290591229
Healthy	1.37420412921319	-5	-5	-5	-1.32248429520124	-5	-1.01560772147573	1.8107653110522	0.0637985592843731
Healthy	1.36317953825229	-1.51300311156818	-5	-0.710790217355014	-0.566774374762595	-5	-1.75227216709028	1.82358370192354	-0.158740666617736
Healthy	1.79672083085467	-0.108975747775898	-5	-0.37782743910657	0.156303769240117	-5	-5	1.28450472680845	-0.559027981266039
Healthy	-0.536644615145342	1.81831888075953	0.382343091527094	0.0173756288707716	0.425002438594208	-5	0.585288105450458	0.828867328922882	-0.743859773365467
Healthy	1.01068445932423	-0.682417160219801	-5	0.664527276586997	-0.231946777320688	-5	-1.3212995650017	1.84175972549382	0.776592960007098
Healthy	0.933628486525049	0.0636898070659367	-0.227736985686373	-1.1222256500086	0.015267520918701	-1.01354178726269	-0.0197193142150694	1.6319434274804	1.49563174265569
Healthy	1.44104328349967	-5	-5	-5	-5	-5	-0.36900293160136	1.79532856505883	-1.32093568187869
Healthy	1.43605509413814	-5	-5	-5	-1.03886378261277	-5	-1.06233168560099	1.80925728653393	0.489642130389186
Healthy	1.86477916920611	-5	-5	0.0674242510050684	0.481196028302597	1.09909024852233	-5	0.769604015892609	-5
D015179	1.25870694620725	0.961108194420123	0.858903967354849	-5	-5	-5	-5	1.55576219199986	-5
Healthy	1.68773910176149	-0.141486863733002	-5	0.819162773621355	-0.786907448747516	-5	-0.0543000497428768	1.41816783300766	0.252238761553515
Healthy	1.27236894243518	0.603936426877068	0.21405398535976	-1.98505965020706	-0.69988298171013	-0.394307171667629	0.0458313143477545	1.75956639675674	0.0079908807285113
Healthy	1.47659544021459	0.414341491186012	-5	-0.124128809272634	0.360394584620541	0.399876114370752	-0.893945159906213	1.51441359205438	0.335010336802968
Healthy	0.781999372417942	0.289352567816679	0.696345902623272	-5	-5	-0.635561579360074	-0.793147149993302	1.7740177146621	-0.535346542550498
Healthy	1.71044503644554	0.8482599535764	-5	0.807619578732394	-0.680602425948174	-5	-0.94531035705002	0.886532460558815	-5
D015179	1.71612935426995	-0.00345330550945278	0.0351574682959502	0.87434437567016	-1.37314658533327	-5	-1.31479586552899	1.51695690423526	-1.36592597451253
Healthy	0.491990265260497	-0.496345480757041	-2.65364702554936	-1.10100072911021	-0.348751069195405	-5	-0.0504685047202402	1.83513857174488	-0.197499932235607
Healthy	1.37261286245627	1.17054479485714	-1.11599807523121	-0.696328855335979	-1.00625524344554	-5	-0.0186843605831396	1.64089307622699	-0.30977733132734
Healthy	1.17990264666323	0.202027622561918	-5	-0.287139935335543	-1.77159964129699	-5	-5	1.29673537359748	-5
Healthy	1.82092142329083	-0.363582318591952	-5	-5	-0.287695514489571	-5	-0.0354009888414391	1.36070679998064	0.138002536456431
Healthy	1.41469313765244	-0.314939339095504	-5	0.829762274369632	0.673757936549577	-5	-5	1.76509950216503	-5
Healthy	1.48682407022559	0.594705174058466	0.667761985867626	0.166785219735433	0.404072179076355	0.108960579168211	-0.391538152616272	1.58953576384212	-0.392137681651643
Healthy	0.838180139949082	-1.57251389090421	1.64303011960093	0.408027855670562	-0.752124890375396	-5	0.162585314282281	1.11805629411315	1.02381030340656
Healthy	-0.955460239607589	-0.559768063773211	-5	-5	-0.345188369807202	-5	-5	-2.00612308505879	1.97905817391994
Healthy	1.05358700038172	0.735751355005925	0.8498387630846	1.25433389803268	-0.674648562194454	-5	-0.149261892768803	1.65300631972067	-0.60173005288245
Healthy	1.42348507972525	-0.621238824683627	-5	0.666084405696256	1.22056830091496	-5	-0.805235975889113	1.4004321226059	-0.791773694064417
Healthy	1.59904619483079	0.376025527573288	0.212850529635859	-1.75055703855742	0.48338186774898	0.75417397123786	0.0117733770452618	1.54793289263867	-0.167465541310879
Healthy	1.72159217691424	-0.386443574821955	-2.77469071827414	-1.15664262156204	-0.96738123914928	-5	-1.29670862188134	1.55767727729678	-1.3981572102179
Healthy	1.07377515308248	-1.55846196129784	-5	0.457436781679046	-0.378148904455688	-5	-5	1.88699055291402	-0.737596376741218
Healthy	1.14764819464838	-0.203120519110002	-5	-0.532184784600586	-2.0329202658555	-0.728413935972729	-0.651675662299613	1.80440347400348	0.203661016675312
Healthy	0.801096919797611	0.0625707037055089	-5	-5	-1.44466367200473	-5	-0.318840200474807	1.922515835678	-0.140261433802853
Healthy	1.69576571374696	1.16817591587272	-5	-0.783385514498723	-0.128584699927495	-5	-0.18020608807606	1.23034621136224	-0.277259162061962
Healthy	1.69286911794101	0.178916544522549	-5	0.212160959753383	0.42287205596233	-0.731071177567387	-0.339570932155132	1.21122522940003	-0.661902246293461
D015179	1.39826994711755	-5	-5	0.208849659254765	-5	-5	-5	1.80726652132797	0.55258913568778
Healthy	0.807752797173646	-5	-5	-1.39663907565162	-0.536659558097221	-0.96389033293942	-0.210264210354226	1.89496723756092	-5
D015179	1.24221409339577	0.290261721390991	-0.168187794341025	-5	0.769124652735761	1.16048263720691	-0.402052645553618	1.46724794317389	-0.18573242185286
D015179	1.26657198810194	-5	-5	-5	-5	-5	-5	1.35034242834518	-5
Healthy	1.44572855869059	-5	-5	-5	-1.00104355952951	-5	-1.40274371707486	1.8034408634439	0.507498308275462
Healthy	1.70779237583359	-1.13798794874978	-1.66094626429086	0.235235451817277	-0.996065793826291	-5	-1.44249279809434	1.55679731448639	-1.01304921214148
Healthy	1.50958219592261	-1.00957234151474	-0.8142029525538	0.348651381351976	0.478085764301482	-0.245858156170543	-1.80548565811753	1.6569367403503	-5
Healthy	-5	-2.64016451766011	-5	-5	-5	-5	-5	-2.37468754903833	1.99970610036023
Healthy	1.00427966230959	-5	-5	-0.584676017300308	-1.91399629438162	-5	-0.62158392811477	1.91905015012138	-0.236167851410691
D015179	1.16067767443161	-1.05690137699451	-1.32029961912804	0.503078073614028	-0.0562434036484807	-5	-0.551463721895342	1.65956120697186	-0.236295044840761
D015179	1.35330790815162	-5	-5	0.181935008739111	-0.861444694886417	-5	0.389134175842677	1.78313989280884	-5
Healthy	1.18761039056909	1.48205765832011	-0.836302054107431	-0.227480264935324	-0.153625770269907	-5	-0.681248186142888	1.55935113870028	-0.113086466601454
Healthy	1.20286740997636	-0.023916090656266	-5	-2.16621562534352	-1.27132163314909	-5	-0.58609700249556	1.80159769272252	-0.794200378429424
Healthy	1.72930332049995	-5	-5	0.833055906872696	0.660550547757731	0.758692419878901	-0.563932812786401	1.31939778220672	-5
Healthy	1.03577263538167	-0.5019928689609	0.910151972818467	-0.28561993878778	-5	-5	-0.678815972697686	1.7697134049307	-0.447368280755924
Healthy	0.870891773466308	-5	-5	0.813289359663985	-1.13721290176466	-5	-1.27687284120431	1.82483783149133	-0.0914345636631253
Healthy	0.848597962127137	-0.451242171426296	-5	0.792544366201914	-0.436008977413847	-5	-5	1.8490291105652	-0.681999308182079
Healthy	0.885383273488225	-5	-5	0.451356532162689	-1.32854944578751	-5	-5	1.86419901262779	-0.269258088149979
Healthy	1.54837565808977	0.453501806000017	-1.52157781225992	-1.58352592089978	-0.406758251004164	-5	0.0618820371615251	1.62522249534813	0.566000031094816
Healthy	1.35269217717503	-5	-0.250279140025592	-5	-2.38721614328026	-5	-0.82912249272442	1.82641886096125	-0.196351727598519
Healthy	1.02232566262545	-1.02131743484306	-5	-5	-1.32275815405335	-5	-1.51399481363776	1.89142516214329	-0.712735874201023
Healthy	0.704074122356511	-0.462382363579024	0.138422704786584	0.913536768872646	-0.614304374589439	-5	-5	1.92207415077932	-0.719535453373082
Healthy	1.36133490504708	-5	-5	-5	0.873351414119314	-5	-0.942447998945467	1.63585294121595	-0.452434495307391
Healthy	1.50468815925883	1.0470804624926	-5	-0.202829441651728	-1.27638016448454	-5	-1.04846820945765	1.32670915273713	-0.789200089603249
Healthy	0.664748186109812	0.563323239319293	-1.23306690616272	-5	-5	-0.171849441548615	-5	1.92235586508424	-1.2518119729938
Healthy	1.49867038655006	1.06915174168895	-5	0.289330260727835	1.37456414410195	0.181363312790112	0.164778018227981	0.98415901952031	0.169953491717545
Healthy	1.78932111543987	-0.13519829994923	-5	-5	-0.227891091010092	-0.385387487727353	-0.448415830639588	1.18184673085399	-0.991186990947911
Healthy	0.363305421502541	1.87064550947986	-5	-1.63808338133136	-1.17502853887631	-5	0.676716466627682	0.835312539111101	0.767642596957773
Healthy	1.44407510174177	-0.814231266566387	-1.5548630312867	-1.91757369913923	-1.17986424812957	-5	-0.639558066897362	1.80667004299012	0.407480983611734
Healthy	1.42663648928242	0.101042147971292	0.238853691809097	0.913107815068895	1.1862303046654	-5	0.374000055530311	1.392386858299	-0.113069562831228
Healthy	1.46393119328051	-2.60730304674033	-5	-1.38795825535473	-0.49768215023426	-5	-2.11238269966426	1.67746687928733	0.674669200767574
Healthy	1.4491302069442	-1.75006824336581	0.873068207464629	-1.17953580942232	-0.756193310255595	0.413064946837411	0.279228779072425	1.62008074920544	-0.350159083930841
Healthy	1.63584651264327	-0.722459544882569	-1.00793273997233	-0.280279348665997	0.487750483035843	-1.31158017799729	-2.47886191629596	1.62148049303631	-0.662640587998645
Healthy	0.791730638754817	0.0356218259759235	-5	-5	-1.39978969359067	-5	-0.353655098683705	1.92078882134519	-0.196624834438046
D015179	1.24802061905421	1.40021996596551	-1.14056146454494	-1.20495462957887	0.294223658976586	-5	-1.84588047448415	1.32617665872768	0.844475311816866
Healthy	1.37358445452094	1.58276460271344	-5	-0.0705299838225105	0.133120378993699	-5	-0.452372955229649	1.40750290570782	0.137898221190076
Healthy	1.51525506309389	1.00003517642841	-5	0.141572048494632	-0.131343808192313	-5	-0.500436626465597	1.65504945297726	0.407188583208907
Healthy	0.9623949095103	0.830543119903423	0.815796168748423	-5	-0.686871286154806	1.40092307149672	0.00739354278700913	1.54842565901742	-0.522473592805652
Healthy	1.58095552339945	-0.512805042608604	-0.114305270370072	-0.0328781033893853	-0.290747003983718	-5	-2.00700490156866	1.60701278285257	0.906672754932645
Healthy	1.4133232388242	0.974591820276002	-0.0239941074918709	-0.61984304849184	-0.368018769123763	-5	-1.88372441241946	1.5995490388448	0.256272642664966
Healthy	1.33751616511536	-0.0326439419747885	0.458930804559553	0.808091407286055	0.266015201283874	-5	-1.49580108146055	1.60269045479445	0.42946965447546
Healthy	-5	1.89108609214126	-5	0.337089704196259	-0.243736738788699	-5	-5	0.868148742557497	0.527066370169027
Healthy	1.39828244512018	1.13027167603051	-1.28802414564824	0.616421945848444	-0.415148838392959	-5	-5	1.60211883424374	0.174327341462779
Healthy	1.18464885083993	-1.36774522331529	-0.934719128897246	-5	-5	-1.29439283659539	-5	1.82898304859605	-0.564585683782472
D015179	1.35354579800768	1.02538534207654	-3.18708664335714	-2.90657831483776	1.3379320354186	-0.567688257350619	0.316075234838397	1.31452154209455	-1.61564658586249
Healthy	1.62838034626278	1.02106478347037	0.248960959759684	0.549452046395792	-0.929149746572427	-5	-1.14819148577176	1.27722861019459	-0.896401506022062
Healthy	1.40971372386057	-0.984598326297051	-5	0.602824761596317	0.280648926108929	-5	-0.720036632541263	1.52357960846822	-0.814684541996343
Healthy	1.45042925695913	-0.313605072495461	0.740620031418806	0.253689273386233	-2.22112552799726	-1.23589862352377	-1.86043573382415	1.15716169824922	0.40233705490006
D015179	1.6986220819882	0.724436446926911	-0.0494599051840481	-0.535913039620809	1.22672231518237	-5	0.354834218705053	0.87216093628816	-0.274317003920763
Healthy	1.75557745262548	-0.902256941055122	-0.254597268087732	-5	-0.0179278642279139	-0.965732602961974	-1.23980377054487	1.43127625304714	-0.778898880038495
Healthy	1.60175142407927	-2.37468754903833	-5	1.09772918793186	-0.1674080683429	-1.03602339000339	-0.274709231973527	1.50696532995265	0.0735057322332216
D015179	0.611717998751394	-0.994176246970972	0.239211860451129	0.924990635908206	-5	-5	0.301496611470943	1.00397724184554	0.781913988792477
Healthy	1.65285933705033	1.08473888451752	-0.0292627132592519	0.541559275925156	0.449313289619034	-5	-0.0771707803333511	1.19759313763746	-2.3045183235098
Healthy	1.62417417933431	1.41791970709081	-5	-0.615915526617442	0.704633465196609	-5	-1.27400674107528	-2.93181413825384	1.00639757663889
Healthy	0.943043169189419	1.67912423862387	-5	-0.580903782622009	-0.172488570473467	-3.07572071393812	-0.156617705783265	1.33689161202881	0.595957827659652
Healthy	1.17747156732951	-5	-5	-5	-2.15242734085789	-5	-1.53017798402184	1.90320842466068	-0.403842919083828
Healthy	0.441858456197611	-0.721932669111337	0.267716015946984	-5	-5	-5	-5	1.96553503406803	-0.244193722554654
Healthy	1.59861237668142	-5	-5	-0.831649859814056	0.803149723056671	0.877629887229984	-5	1.56191539970054	-5
Healthy	1.35156905425159	0.728553430409411	-0.143065789419393	-1.75399409592397	-0.231969003430532	-5	0.124758466989776	1.58197524449011	0.999392866427171
Healthy	-5	0.819264844581342	-5	-5	0.740158128105894	-5	-5	-1.4185054577091	1.9433311053636
Healthy	1.57896143087307	-0.573293593953686	-1.75325529027616	0.108321425811947	0.0771752465948376	0.232983411537436	-0.673828054710825	1.65576003013257	0.470428132912058
Healthy	1.06636618427199	-5	-0.15318678603921	0.557558929192659	-5	-5	-5	1.87097583733859	-1.81559251458768
Healthy	1.59171711732413	0.447654084487987	-5	-1.14206473528057	-0.963970269343457	0.25545583518426	-0.133884049014663	1.56617117684404	-0.706504856527975
D015179	1.63022898974696	0.107379582804448	-5	0.727708761544317	-1.30636097383845	-5	-0.763236077812193	1.61414392656187	0.412021831291191
D015179	1.60165808302094	0.599755383821146	-5	-5	-1.04268010314466	-5	0.141123538075711	1.5980640698579	0.140319451670128
Healthy	1.1490909614772	-1.69378949183224	-5	-5	-0.28620715206094	-5	-5	1.91236380370177	-5
D015179	1.7092937956244	-5	-1.67489501702859	1.35570738537866	-0.619426996933113	-5	-0.357891767124575	1.13021890654404	-0.521260398252837
Healthy	0.913817030136592	-1.62837807282398	-5	0.418407365566326	-1.53551045256603	-5	-5	1.86774459363373	-0.212369525029817
Healthy	1.01252889269065	0.607714450071696	-1.04363944632668	0.448217656988705	-5	-1.36532124782132	-5	1.84892968113871	-0.408490191005346
Healthy	1.34351651389783	0.619318771161886	-0.00797697223614937	-0.65816994307949	0.535035745608036	-5	-0.186892924414693	1.62633092162402	-0.551912333307659
Healthy	1.68297819440416	-5	-5	0.814708289611638	-0.113576962358928	-5	-5	1.46110291957796	-5
Healthy	1.15552641715771	-0.838093207932721	1.37077225663766	0.401922414511628	-0.500780447819197	0.344075771906494	-0.416076117680687	1.46910240512236	-5
Healthy	0.987221466228106	0.560964153548602	-0.0457237134145102	0.881904813699986	-1.04038628892896	-0.0362829873104546	-5	1.77778571016738	-0.609471130520392
Healthy	1.01817728308121	0.628904667733536	-0.931628581967357	0.454725984198136	-1.98213228103649	-1.19962664510865	-2.35261702988538	1.84082121263404	-0.448318277477442
Healthy	1.57454273904544	-5	-5	0.597621700591887	-5	-5	-5	1.71486642728052	-1.30759376516637
Healthy	0.856941455402685	-2.10292299679058	-5	-0.0799654208314947	-0.983509868379172	-5	-5	1.94348239704134	-1.6548223834573
Healthy	1.3811116496796	0.0975488244354698	-5	0.26674661607779	-0.494836450189588	-5	-1.69464863055338	1.7168624798801	0.272873860327744
Healthy	1.60461792963217	0.728345664291494	-5	0.975963206778421	0.520910411869604	-5	-5	0.554435854201991	-5
Healthy	0.879798099772627	-0.388234220281519	-5	0.807495790969409	-0.564745069604102	-5	-5	1.83685330323355	-0.623806413115715
Healthy	0.995822909617887	-0.91750186149422	-5	-5	-0.299175181757802	-5	-1.07422394616325	1.83723208222427	-1.10435649517592
Healthy	1.53567646003986	-0.134055504776084	0.281437913942558	0.282637971020317	1.07366080709641	-5	0.649959559556279	1.4572182964768	0.338033946689928
Healthy	1.19259616376855	-0.0495231782974773	-5	-2.03198428600636	-1.14363367634075	-5	-0.599479279121621	1.8048123058785	-0.805430160771357
Healthy	0.383125690220745	-1.06393888339001	-5	0.510365357434573	-5	-5	-5	1.89877436594448	-0.583858968831671
Healthy	1.45958893141775	-5	-2.41566877563247	0.394768530140121	-1.65150042971616	-5	-5	1.75018158681695	-1.83120797968582
D015179	1.2772180585827	-5	-5	-5	-5	-5	-5	1.28657928541043	-5
Healthy	1.46938809366708	0.637304564516816	-0.331409099963166	0.746012666595079	-0.633838632195809	-0.947459954065977	-0.600793699328692	1.50889100939141	0.0608488730388074
Healthy	1.24534360552569	-0.00236464487350495	-5	-2.33818731446274	-1.16310648362357	-5	-0.599945788725126	1.80736608036384	-0.720835156937729
Healthy	1.37873739014285	0.267267966786495	-0.326693345517798	0.290154860877573	0.389904642948755	-0.840192267030569	-0.529913071591167	1.62459640714877	0.553274831325661
D015179	1.57342468503046	0.972275060453703	0.543847118402118	0.60327756471589	-1.29860473098608	-5	-1.22966355890485	1.57954318237619	0.336877816171685
Healthy	1.82494293178959	0.62824277814123	1.24120543551533	-5	-5	-5	0.554577584745201	-5	-5
Healthy	1.64921156389972	-5	-5	0.730292813229569	-0.928191608166871	-0.816616257947305	-5	1.51593567331112	-0.393833685392379
Healthy	1.06111607219943	-5	-5	-2.88605664769316	-1.14357322752976	-5	-1.52900183033913	1.75200486245167	-0.145815456166393
Healthy	0.575437261612947	1.23110599699788	-5	-0.885322308989122	-0.0606355235665811	-5	0.603946156265205	1.83533284451337	0.182947919306218
Healthy	0.327520359742395	-5	-0.27043027369803	-5	-5	-5	-5	1.96448266164724	0.615718646710098
Healthy	1.57386145434324	0.700916486615219	0.484443631089704	0.11326800066423	0.459791915265038	0.487042169301616	-5	1.36182601323736	0.319861511693828
Healthy	1.44638833824434	-5	-5	-5	-1.39243775681641	-5	-5	1.80659974738529	0.502611451159221
Healthy	1.44403026711865	-5	-5	-5	-1.10946720807226	-5	-1.17360121781238	1.80709733368615	0.478795846393972
Healthy	1.67815185104153	-5	0.0729700598663302	-5	-0.32053576227394	-5	-0.454062315358118	1.15068829785399	-0.53746724196491
Healthy	1.70181157061474	0.113863167462118	-2.24641694110709	0.209772298010999	1.26920999990326	-5	0.192305348063851	1.27180072983809	-1.11827306462358
Healthy	1.78130189246219	0.0536315283660297	-1.56815395430127	0.183022011540843	0.435726542849126	0.231161091024965	-0.821425896620075	1.11381404693274	-0.686280380504907
Healthy	1.67307558237664	0.0808680952038701	-5	-0.844026655260098	0.922378714215788	-0.0889756308628182	0.033656925103955	1.39572851907407	0.40212376240064
Healthy	1.57813311682622	-5	-5	0.431217366161445	-0.241815061849435	0.965423732012489	-0.158196449630666	1.45847346578167	-5
D015179	1.47251671694866	1.04776380628396	0.456652937141755	0.495322277215954	-0.383471974838545	-5	0.211107186363849	1.52803333666798	-5
Healthy	1.50781797043042	-1.2209087961545	1.17337597576964	-2.50723961097316	0.505861908858317	-5	-0.469441740548347	1.38524099095837	1.06381618207975
Healthy	1.18720362653364	-5	-0.542814743446332	-5	-0.912822188238844	-5	-0.00411921333117029	1.87640133744105	-1.36471736200179
Healthy	1.3685695028234	-2.69680394257951	-5	-1.56431486205837	-1.11662251025166	-5	-1.2023170650851	1.7969396528931	0.947177775467039
Healthy	1.70929540717264	-0.800903343694384	-5	-5	0.102519458368337	-0.0475805228014692	-5	1.53049988536732	-0.276536118316854
Healthy	1.14258623078116	-0.0571390860764773	0.75925828187544	-0.424511948841007	-0.297061360611653	-5	-5	1.78416143648639	0.4958993980762
Healthy	1.72227284744004	0.745788135552397	-5	0.673693496385959	-0.0968394458881703	-5	-0.440428497217558	1.35191143376754	-0.182414800094703
Healthy	0.85938270686777	-1.05522131887649	1.01338122771052	-0.0696113817556782	-1.29413628771608	-5	-0.710946442407359	1.8297739717221	-1.09178314691061
Healthy	1.55411636690364	-5	-5	0.148340395018277	0.588674993121528	-0.145499632122898	0.00429987352362671	1.60285044751201	-0.618830748720854
Healthy	1.31562046112403	-2.49620931694282	-5	-2.81247927916354	0.0256949171381284	-5	-0.325368462482923	1.75732715880553	-0.379728574560956
Healthy	-1.02475205875932	-0.596604912997491	-5	-3.30980391997149	-0.491524150351767	-5	-5	-1.31238187042823	1.19992650333637
Healthy	0.135739920719901	-5	-5	-5	0.100642755537261	-5	-5	1.93413308623912	0.120201989583453
Healthy	1.7089678855633	0.202188512266052	-5	-1.1771783546969	0.741999654437455	-0.303014907547875	0.257001411616545	1.42577754633749	0.42128302264261
Healthy	1.55690563046541	-5	-5	0.579294168207319	-5	-5	-5	1.75021292783412	-5
