group	Lachnospirales	Oscillospirales	Erysipelotrichales	Enterobacterales	Coriobacteriales	Lactobacillales	Peptostreptococcales	Desulfovibrionales		Bacteroidales	Lachnospirales	Oscillospirales	Veillonellales	Verrucomicrobiales	Lactobacillales	Methanobacteriales	Coriobacteriales	Acidaminococcales	Desulfovibrionales
Healthy	2.83198	1.63099	0.06892	3.76517	0.14797	0.00571	0	0.73109		41.91831	2.83198	1.63099	0	0	0.00571	0	0.14797	0	0.73109
Healthy	11.71708	1.19851	0	0	0	0.00764	0	0		65.7009	11.71708	1.19851	8.76626	0.63691	0.00764	0	0	0	0
Healthy	0.22061	0.60183	0.12883	4.67377	2.0283	0.10289	0	0		30.25685	0.22061	0.60183	4.92798	0	0.10289	0	2.0283	0	0
Healthy	4.82885	3.4233	0.02006	0.07914	0	0	0	0.16907		69.86554	4.82885	3.4233	4.26221	0	0	0	0	0	0.16907
Healthy	35.24118	10.49743	0.15466	0	0.17451	0.02189	0.0244	0.06312		25.40333	35.24118	10.49743	0	0	0.02189	0	0.17451	0	0.06312
Healthy	0.3306	2.63815	0.38297	0.83626	0.86676	0.07099	0	0.46041		68.267	0.3306	2.63815	0.05508	0.0078	0.07099	0	0.86676	0.03371	0.46041
Healthy	0.00235	0	0	26.99255	0	10.31952	0	0		4.67693	0.00235	0	0.4438	0	10.31952	0	0	0	0
Healthy	21.24383	9.38546	1.92613	0	0.2013	0	0.07713	0		9.41402	21.24383	9.38546	0	12.906	0	1.69349	0.2013	0	0
Healthy	42.40187	25.73814	0	0	0	0	0	0		8.01845	42.40187	25.73814	0	0	0	0	0	0	0
Healthy	19.50814	30.24598	0.12324	0.24872	3.3628	1.01283	0.51059	0		22.35372	19.50814	30.24598	0	5.60774	1.01283	0	3.3628	0	0
Healthy	14.50134	7.6544	2.12	0.61158	0.21914	0.4512	0	0.03388		45.04249	14.50134	7.6544	1.86084	0.4519	0.4512	0.16007	0.21914	0	0.03388
Healthy	1.559	1.73166	0.04162	0.01889	0	0	0	0		69.97331	1.559	1.73166	6.08902	0	0	0	0	0	0
Healthy	9.10908	20.52749	0	0	3.2844	1.54188	0	0		16.00169	9.10908	20.52749	0	3.80362	1.54188	10.4943	3.2844	0	0
Healthy	5.15277	2.43579	0.29822	0.03122	0.64187	0	0	1.62576		76.71103	5.15277	2.43579	0	0	0	0.11602	0.64187	0.11516	1.62576
Healthy	32.0243	32.46709	0.02104	0.03119	0.09692	2.35953	0.68221	0		14.89728	32.0243	32.46709	0.54164	0.01069	2.35953	0	0.09692	0	0
Healthy	1.00085	5.47135	0.36671	0.28324	0.56127	0.01299	0	0.71702		51.07376	1.00085	5.47135	3.06152	0.13985	0.01299	0	0.56127	0.04368	0.71702
Healthy	20.23608	11.13612	0.32485	0	0.65908	0.16599	0	0.18829		33.27138	20.23608	11.13612	0.00109	0.0269	0.16599	0.15359	0.65908	0	0.18829
Healthy	0	0	0	1.94555	0.13545	0.02293	0.0852	0.08815		50.30233	0	0	0.32975	0	0.02293	0	0.13545	0	0.08815
Healthy	1.73643	3.25562	0	0.14953	0	0	0	0		64.77856	1.73643	3.25562	1.80462	0	0	0	0	0	0
Healthy	6.17709	4.19897	0	0.02636	0.18529	0	0	0.59774		58.16031	6.17709	4.19897	0.48802	8.491	0	0	0.18529	0	0.59774
Healthy	2.82232	3.52328	0.10208	0.03043	0.1319	0	0	0.05777		77.92428	2.82232	3.52328	6.18061	0	0	0	0.1319	0	0.05777
Healthy	44.1738	7.25943	1.16992	0	0.33126	0	0	0		26.59922	44.1738	7.25943	0	1.38974	0	0.44728	0.33126	0	0
Healthy	8.43573	6.79632	0.0067	0.3843	0.69983	0.14941	0.04977	0.0431		50.4362	8.43573	6.79632	0.94379	0.72584	0.14941	0	0.69983	0	0.0431
Healthy	1.7712	1.06816	0	0.06543	0	0	0	0		92.86092	1.7712	1.06816	0	1.84295	0	0	0	0	0
Healthy	5.273	2.77662	0	0	0	0	0	0		57.87419	5.273	2.77662	0	0	0	0	0	0	0
Healthy	4.62909	3.52609	0.04296	0.10868	0.11893	0.05154	0	0.11548		76.71894	4.62909	3.52609	0.00035	0	0.05154	0	0.11893	0	0.11548
Healthy	29.42827	0.80508	0.05254	0.03075	2.13575	2.12608	0.04428	0		34.33722	29.42827	0.80508	0	0	2.12608	0	2.13575	0	0
Healthy	23.02168	22.75001	0	9.70979	0.10928	1.92647	0	0		22.11136	23.02168	22.75001	0	0.96622	1.92647	0	0.10928	0.03091	0
Healthy	0	0	0	0	0.25808	0	0	0		9.68946	0	0	0	0	0	0	0.25808	0	0
Healthy	5.17697	5.03359	0	0	0	0.42818	0	0.00368		67.86759	5.17697	5.03359	4.75304	0	0.42818	0	0	0	0.00368
Healthy	2.52416	0.74876	0	2.05871	0	0	0	0.10118		70.48466	2.52416	0.74876	0	0	0	0	0	0	0.10118
Healthy	13.18979	4.07856	0	2.79337	0	0.23942	0	0		66.32373	13.18979	4.07856	4.80668	0	0.23942	0	0	0	0
Healthy	4.21161	6.79275	0.17432	0	0.73834	0	0.00247	0.11814		44.56937	4.21161	6.79275	17.96126	7.23898	0	0	0.73834	0	0.11814
Healthy	10.997	4.11014	0.21868	0.15188	3.6982	0.25225	0.23583	0.05942		31.565	10.997	4.11014	0	3.62249	0.25225	0	3.6982	0	0.05942
Healthy	18.5457	4.74516	0.07931	0.13703	0.61969	0	0	0		62.40328	18.5457	4.74516	0.04798	0	0	0	0.61969	0	0
Healthy	6.1442	4.43638	0	0	0.22377	0	0	0.56962		57.15039	6.1442	4.43638	0.47645	8.73029	0	0	0.22377	0	0.56962
Healthy	6.14176	3.8897	0	0.16357	0.1659	0.04972	0	0.6243		48.23484	6.14176	3.8897	0.10177	9.35753	0.04972	0	0.1659	0	0.6243
Healthy	7.94231	7.29221	0.56373	0	0.05195	0	0	0		71.12524	7.94231	7.29221	0	0	0	0	0.05195	3.8111	0
Healthy	10.73204	6.59348	0.38037	0.37776	0.19754	0.00222	0.41354	0		53.09434	10.73204	6.59348	1.10913	0	0.00222	0	0.19754	0	0
Healthy	10.00642	6.05111	0	0	0.45181	0.02629	0	0.10337		65.89271	10.00642	6.05111	0	0.58083	0.02629	0.01859	0.45181	0	0.10337
Healthy	37.30257	3.15344	0	0	0.24093	0.15114	0	0		36.2758	37.30257	3.15344	7.19383	5.17575	0.15114	0	0.24093	0	0
Healthy	1.61467	1.1432	0	0.03928	0	0	0	0.00464		92.08051	1.61467	1.1432	0	1.68633	0	0	0	0	0.00464
Healthy	3.01173	3.20124	0.03199	0	0.13469	0	0	0		80.73328	3.01173	3.20124	0	0	0	0	0.13469	0	0
Healthy	4.09934	1.05257	0	0	0.64065	0.24663	0	0.00345		56.92641	4.09934	1.05257	15.2478	0	0.24663	0	0.64065	0	0.00345
Healthy	12.83256	16.46076	0.18695	0.10767	0	0	0.03164	0.03972		32.82227	12.83256	16.46076	0	0.01569	0	11.0253	0	0	0.03972
Healthy	3.29556	19.7307	18.7223	0	0	0	0	0		16.28189	3.29556	19.7307	0	0	0	0	0	0	0
Healthy	2.07621	1.46071	0.00089	0.71518	0.0568	0.29003	0	0		74.5758	2.07621	1.46071	2.25728	0	0.29003	0	0.0568	0	0
Healthy	0	0	0	0	0	21.3351	0	0		0.00817	0	0	0	0	21.3351	0	0	0	0
Healthy	34.99819	4.52321	0	0	0	2.90591	0	0		40.34055	34.99819	4.52321	0	0	2.90591	0	0	0	0
Healthy	12.78803	1.8227	0.57617	0	0	0	0	0		80.16513	12.78803	1.8227	0	0	0	0	0	0	0
Healthy	4.19265	7.82171	0.01675	0.02922	0.56166	0.01043	0	0.04761		57.4587	4.19265	7.82171	0	0	0.01043	0.07354	0.56166	0	0.04761
Healthy	18.38961	5.87262	0.2908	2.18129	0	0	0.55546	0		38.531	18.38961	5.87262	4.76352	0.31727	0	0	0	0	0
Healthy	2.61446	0	0	3.51716	0	32.13726	0.45677	0		30.3123	2.61446	0	0	0	32.13726	0	0	0	0
Healthy	9.29407	7.69422	0.35127	1.80386	0	0.02126	0.39572	0		57.49053	9.29407	7.69422	4.63587	0.37515	0.02126	0	0	0	0
Healthy	9.93308	28.28543	0	0	1.17839	0	0	0		46.0521	9.93308	28.28543	0	0	0	0	1.17839	0	0
Healthy	17.72833	20.96995	0.62956	0.44198	0.22583	0.05764	0.33437	0		30.62288	17.72833	20.96995	0.68458	0	0.05764	0	0.22583	0	0
Healthy	13.79656	2.5614	0.30186	6.71667	0.99795	1.1915	0.02746	0.0671		56.64935	13.79656	2.5614	0.86602	0.00852	1.1915	2.77246	0.99795	0	0.0671
Healthy	15.63988	6.36141	0	0	0.30054	0.0088	0	0		52.2457	15.63988	6.36141	0	0.36339	0.0088	0.60507	0.30054	0.00793	0
Healthy	6.61933	2.7184	0.08648	0.205	0.02796	0.27989	0	0.00966		66.37647	6.61933	2.7184	8.01525	0	0.27989	0	0.02796	0	0.00966
Healthy	40.89289	25.09637	0	0	0	0.93232	0	0		16.45568	40.89289	25.09637	1.4303	0	0.93232	0	0	0	0
Healthy	33.07704	1.4735	0	0	0	0.04835	0	0		39.59254	33.07704	1.4735	4.5423	0.02043	0.04835	0.08089	0	0	0
Healthy	28.98401	8.89788	0.06127	2.25848	0.0039	0.42936	0	0		40.6757	28.98401	8.89788	0.03503	0.72342	0.42936	0	0.0039	0.83085	0
Healthy	0	0	1.18019	25.39843	0.17076	1.22407	0	0		9.50106	0	0	0.04465	0	1.22407	0	0.17076	0	0
Healthy	8.85425	7.49494	0.01816	0.01506	0.09204	0.10221	0	0.08954		69.9358	8.85425	7.49494	0	0	0.10221	0	0.09204	0	0.08954
Healthy	15.01991	0.14108	0.03779	4.52925	0.00447	0.59851	0.10798	0.00671		48.35566	15.01991	0.14108	0.10856	0	0.59851	0	0.00447	0	0.00671
Healthy	29.80965	6.6659	0.33429	0	0.18077	0	0	0.01322		36.49329	29.80965	6.6659	0.30839	0.04873	0	0	0.18077	0	0.01322
Healthy	4.51547	0.0421	0	0.14888	0	0.22636	0.02139	0		82.50748	4.51547	0.0421	8.68395	1.81304	0.22636	0	0	0	0
Healthy	7.00007	8.06849	0	8.87264	4.43116	1.01224	0	0		19.63362	7.00007	8.06849	1.40684	1.73198	1.01224	0	4.43116	0	0
Healthy	6.82381	7.25194	0	0.11223	0.18684	0.01259	0	0.1824		63.9582	6.82381	7.25194	0.37027	0	0.01259	0.16611	0.18684	0	0.1824
Healthy	18.52863	24.74781	0	0.00658	1.28438	2.52531	0	0		34.52551	18.52863	24.74781	0	0	2.52531	0	1.28438	0	0
Healthy	0.8314	0.00405	0	5.14333	0	0.06765	0	0		0.02564	0.8314	0.00405	13.12585	0	0.06765	0	0	0	0
Healthy	0.32555	0	0	16.38879	0.0782	5.19907	0	0		3.98735	0.32555	0	2.56896	0	5.19907	0	0.0782	0	0
Healthy	10.01661	21.64091	0.2822	0.58375	0.43679	0	0	0.1712		29.12926	10.01661	21.64091	0.00845	8.67123	0	0	0.43679	0	0.1712
Healthy	38.50677	26.11979	0.2782	9.46259	0.27679	0.15244	0.08487	0		0.09701	38.50677	26.11979	0.05076	0.01384	0.15244	0	0.27679	0	0
Healthy	3.27844	3.22685	0.234	0	0.0291	0	0	0		84.28521	3.27844	3.22685	1.2479	0	0	0	0.0291	0	0
Healthy	19.65528	5.89094	0.00547	1.97625	0	0.6094	0	0		45.22197	19.65528	5.89094	1.0236	0.02611	0.6094	0	0	3.30663	0
Healthy	3.05605	0.89372	0.00538	11.50231	0.08172	0.04084	0.05004	0		34.19922	3.05605	0.89372	0.01755	0.50025	0.04084	0	0.08172	0	0
Healthy	52.34976	29.95141	0.13958	0.08865	0.02477	0.67821	0.00236	0		5.25684	52.34976	29.95141	0.55462	0.02337	0.67821	0	0.02477	0	0
Healthy	27.64533	14.302	0.06866	0.09946	0.15219	0.06817	0.00135	0		37.95444	27.64533	14.302	0.02064	0	0.06817	0	0.15219	0	0
Healthy	77.59691	4.91199	2.59767	0	0	0	0	0		10.44183	77.59691	4.91199	0	0	0	0	0	0	0
Healthy	47.37226	16.28654	1.27444	0.00468	0.06575	3.48946	0.00483	0.05575		11.92591	47.37226	16.28654	3.48919	0.73449	3.48946	2.84299	0.06575	0	0.05575
Healthy	4.61234	3.38974	0.44311	0.12943	0.06874	0.17505	0.02252	0.01945		75.04607	4.61234	3.38974	0.00326	0.7407	0.17505	0	0.06874	3.26985	0.01945
Healthy	24.7015	9.55519	0.30253	0.00259	0.02416	0.12907	0	0.00691		35.10904	24.7015	9.55519	8.40762	0	0.12907	0.0389	0.02416	0	0.00691
Healthy	15.16757	5.87453	0.00307	0.08071	0.23099	0	0	0.07368		57.20329	15.16757	5.87453	0	0	0	0	0.23099	0	0.07368
Healthy	1.99461	6.02204	0	0.44204	0	0.01315	0	0.07096		76.00465	1.99461	6.02204	2.50961	0	0.01315	0	0	0	0.07096
Healthy	1.59034	3.49819	0.00157	0.01899	0.1519	0	0	0.0249		81.74652	1.59034	3.49819	0	3.40051	0	0	0.1519	0	0.0249
Healthy	13.52333	18.93122	0	0	1.59704	0	0	0		24.28158	13.52333	18.93122	2.88989	0	0	0	1.59704	0	0
Healthy	31.05121	3.27813	0.01986	0.23308	0.02931	0.08495	2.09521	0.00817		51.9442	31.05121	3.27813	0.16515	0	0.08495	0.2742	0.02931	0	0.00817
Healthy	0.03831	0.01034	0.01727	6.27496	2.9498	6.5337	0.01292	0		22.17561	0.03831	0.01034	0.12332	0	6.5337	0	2.9498	0	0
Healthy	1.40603	1.73671	0.01797	0.09183	0.01108	0	0	0		70.2604	1.40603	1.73671	5.93873	0	0	0	0.01108	0	0
Healthy	2.09882	0	0	11.2822	0.2625	0.15808	0	0.04031		66.90928	2.09882	0	8.86876	0	0.15808	0	0.2625	0	0.04031
Healthy	28.76638	7.83284	0.4066	0	0.29992	0	0	0.10833		36.00646	28.76638	7.83284	0.46909	0.10729	0	0	0.29992	0	0.10833
Healthy	3.98445	0.03755	0.02388	2.69145	0.24289	0.2645	0.01137	0		67.52468	3.98445	0.03755	4.01785	1.45026	0.2645	0	0.24289	0	0
Healthy	4.68132	1.47482	0.04771	7.49172	1.31741	0.25093	0.28178	0.01208		52.85802	4.68132	1.47482	1.11629	0	0.25093	0	1.31741	0	0.01208
Healthy	13.61856	3.23232	0	0.98013	0.03182	0.00069	0	0.05466		68.26218	13.61856	3.23232	0	0	0.00069	0	0.03182	0	0.05466
Healthy	5.6155	1.25389	1.27689	1.71155	2.37112	0.24288	0	0.27944		25.4709	5.6155	1.25389	0	11.1928	0.24288	34.3352	2.37112	0	0.27944
Healthy	2.33062	7.72793	0	0.03438	0.28417	0.03597	0	0.08991		69.41196	2.33062	7.72793	0.37861	0.52291	0.03597	0	0.28417	0	0.08991
Healthy	0.74929	1.37915	0	4.02996	0	0	0	0		92.39928	0.74929	1.37915	0	0.63238	0	0	0	0	0
Healthy	30.88176	14.46088	29.15257	0.15556	2.97445	0.64185	1.46753	0		11.80363	30.88176	14.46088	0.38803	0	0.64185	0.02309	2.97445	1.75429	0
Healthy	3.83423	6.95646	0	0	0.511	0	0	0.02076		60.76513	3.83423	6.95646	0	0	0	0	0.511	0	0.02076
Healthy	14.26298	5.11368	0.11023	0	0.8348	0.03293	0	0		23.24062	14.26298	5.11368	14.5746	2.23188	0.03293	4.08398	0.8348	0	0
Healthy	18.15935	1.43102	0.06925	0	0.00616	0.32838	0	0.02109		74.3055	18.15935	1.43102	0.07183	0.20289	0.32838	0.10373	0.00616	1.74194	0.02109
Healthy	7.26123	7.13557	0	0	1.59662	0	0	0		47.48654	7.26123	7.13557	0	0	0	0	1.59662	0	0
Healthy	2.9789	4.7314	0.02098	0	0.27203	0.05356	0	0.35635		66.63046	2.9789	4.7314	0	10.3157	0.05356	0	0.27203	0.91565	0.35635
Healthy	59.11195	10.67824	1.34922	0.29978	0.30029	0.16315	0.0268	0.09859		16.69171	59.11195	10.67824	0	1.66108	0.16315	0.08327	0.30029	0	0.09859
Healthy	23.87569	9.42221	0.63033	0	3.53944	8.67039	0	0.83356		38.72317	23.87569	9.42221	0	0	8.67039	0.32392	3.53944	3.32132	0.83356
Healthy	24.13123	0.00477	0.02138	18.64184	0	0.34228	0.07301	0		0	24.13123	0.00477	2.60624	0	0.34228	0	0	0	0
Healthy	25.07168	13.4415	2.93878	0.81801	1.26502	0.82634	2.73464	0		23.31275	25.07168	13.4415	0.0064	2.39427	0.82634	5.1127	1.26502	0	0
Healthy	1.82166	4.92091	0.08081	0.20213	0.19204	0.00485	0	0.00779		77.03911	1.82166	4.92091	9.09104	0	0.00485	0	0.19204	0	0.00779
Healthy	2.35745	6.79402	0.06508	0.66588	0.25581	0.06627	0	0.04264		75.79001	2.35745	6.79402	2.36324	0	0.06627	0	0.25581	0	0.04264
Healthy	2.32906	0.06624	0	1.07314	0	0	0	0		67.62521	2.32906	0.06624	11.33673	0	0	0	0	0	0
Healthy	6.09201	2.33162	0.10796	0.22112	0.01454	0.25566	0	0.00837		66.1897	6.09201	2.33162	7.93807	0	0.25566	0	0.01454	0	0.00837
Healthy	18.71908	27.47876	1.33121	2.03238	0.08195	0.22984	0.37755	0.23594		34.86269	18.71908	27.47876	4.25901	0	0.22984	0	0.08195	0	0.23594
Healthy	4.58678	4.75673	0	0	0.65287	0	0	0.01291		60.27188	4.58678	4.75673	0	0	0	0	0.65287	0	0.01291
Healthy	27.20304	6.47949	1.23596	0.11749	0.04743	0.18205	0.14768	0.04446		48.48277	27.20304	6.47949	0.04831	0.14329	0.18205	0	0.04743	8.59216	0.04446
Healthy	53.47869	8.29271	0	0	0	0.04855	0	0		11.17658	53.47869	8.29271	5.27412	0.04339	0.04855	2.31989	0	0	0
Healthy	33.15494	18.20616	1.11688	1.79092	1.7072	0.75265	0.12733	0.03571		1.82406	33.15494	18.20616	0	0	0.75265	6.52913	1.7072	0.19912	0.03571
Healthy	26.74578	4.98233	0.52998	1.30555	0.02482	14.50212	1.24539	0		5.07118	26.74578	4.98233	6.11413	0	14.50212	0	0.02482	0	0
Healthy	1.97717	13.37396	9.88528	0.46608	0.15697	0.39467	0	0.07585		59.39644	1.97717	13.37396	0.57576	1.20433	0.39467	0.12082	0.15697	0.16018	0.07585
Healthy	1.65132	3.24099	0	0	0	0	0	0.38014		84.47865	1.65132	3.24099	0	0.05364	0	0.62816	0	0	0.38014
Healthy	10.77328	25.31091	0	0	0	0	0	0.1746		32.79623	10.77328	25.31091	0	6.58769	0	0.83191	0	1.24378	0.1746
Healthy	40.28248	1.95435	0	0	0	0	0	0		46.44976	40.28248	1.95435	8.15906	0.76941	0	0	0	0	0
Healthy	2.39578	0.01574	0	11.3428	0.27514	0.17879	0	0.04034		64.35533	2.39578	0.01574	8.5252	0	0.17879	0	0.27514	0	0.04034
Healthy	6.04908	3.64698	0	0.12742	0.13862	0.01985	0	0.63149		49.47672	6.04908	3.64698	0.09682	9.33329	0.01985	0	0.13862	0	0.63149
Healthy	5.82134	3.7506	0.13227	0.25076	0.02717	0.29412	0	0.01867		65.25963	5.82134	3.7506	8.06887	0	0.29412	0	0.02717	0	0.01867
Healthy	16.70876	10.95602	0.2341	14.14232	0.21335	0.53942	0.00386	0.02294		24.80784	16.70876	10.95602	0.0032	0	0.53942	0.19887	0.21335	2.18784	0.02294
Healthy	26.62545	4.09328	0	0	0	0	0	0		64.28691	26.62545	4.09328	1.93826	1.03178	0	0	0	0	0
Healthy	0.38994	6.00409	0.14476	10.1159	1.46325	0	0	0.70743		13.24016	0.38994	6.00409	2.66152	44.6326	0	0	1.46325	0	0.70743
Healthy	25.41271	3.8327	0	0	0	0.14741	0	0		48.70816	25.41271	3.8327	7.34269	0.38083	0.14741	0	0	0	0
Healthy	3.81025	28.84805	0	0.02887	0.65264	0.00845	0	0.06574		18.81712	3.81025	28.84805	0.16943	15.2597	0.00845	0	0.65264	0	0.06574
Healthy	1.41531	8.77525	0	0	0	0	0	0		12.45128	1.41531	8.77525	5.19577	0	0	0	0	0	0
Healthy	9.22167	6.06695	0	0.06296	0.33733	0.02897	0	0.07549		68.41716	9.22167	6.06695	0.03007	0.45974	0.02897	0	0.33733	0	0.07549
Healthy	58.80176	2.49533	1.19077	0.02237	0.0502	0.05203	0	0.06076		26.6205	58.80176	2.49533	0.0866	0.04467	0.05203	0	0.0502	0	0.06076
Healthy	8.60771	6.95445	0	0	0.3885	0	0	0		59.76033	8.60771	6.95445	0.08364	0	0	0	0.3885	0	0
Healthy	1.90873	0.97529	0	0.14117	0	0	0	0		92.13021	1.90873	0.97529	0	1.69454	0	0	0	0	0
Healthy	9.81096	17.90841	0.5092	0	0.73858	0	0	0		19.29651	9.81096	17.90841	2.77242	5.62796	0	13.2125	0.73858	1.13093	0
Healthy	3.93516	0.02736	0	0.20678	0	0.23947	0.01809	0		84.24075	3.93516	0.02736	8.27465	1.57657	0.23947	0	0	0	0
Healthy	14.57401	1.36489	0.07477	0	0.24121	0	0	0.08423		63.70893	14.57401	1.36489	0	0	0	0	0.24121	0	0.08423
Healthy	31.9277	11.00741	0.15665	0.05763	0.00038	2.93731	0.31973	0.00364		41.14116	31.9277	11.00741	0.51286	0.11353	2.93731	0.05673	0.00038	0	0.00364
Healthy	9.75133	16.35025	0	0	0	0.03615	0	0		57.28008	9.75133	16.35025	0.24017	0	0.03615	0	0	0	0
Healthy	2.00846	6.06594	0	0.09344	0	0.10704	0	0.09329		81.1674	2.00846	6.06594	0	0	0.10704	0	0	0	0.09329
Healthy	11.35441	12.99452	0.9193	15.32248	0.33659	1.81211	0.01515	0.1755		31.30509	11.35441	12.99452	4.57956	4.77566	1.81211	0	0.33659	0.01981	0.1755
Healthy	8.03442	7.03251	0.03696	7.91464	0.72478	0.17896	0.02661	0.5255		51.05291	8.03442	7.03251	0.06107	1.92236	0.17896	0	0.72478	0	0.5255
Healthy	10.78517	23.19302	6.09537	8.6462	0.60611	0	0	0		8.02642	10.78517	23.19302	0	0	0	1.9555	0.60611	29.6499	0
Healthy	0.47735	1.95813	0.84286	4.89526	1.20317	1.23457	0	0		5.06393	0.47735	1.95813	0	0.09491	1.23457	0	1.20317	0	0
Healthy	12.11081	21.31523	0	0.04102	0	0	0	0.16968		32.54246	12.11081	21.31523	0	6.17366	0	0.88045	0	1.53035	0.16968
Healthy	15.86882	26.77344	0.54554	2.25021	0.02513	0.12481	1.08055	0		34.96916	15.86882	26.77344	1.58226	0	0.12481	0	0.02513	0	0
Healthy	2.0069	3.79021	0	0.00422	0.17629	0	0	0.03795		79.38151	2.0069	3.79021	0	3.68362	0	0	0.17629	0	0.03795
Healthy	0.98998	5.07162	0.53348	0.06894	0.16904	0	0	1.79765		71.01821	0.98998	5.07162	0	0	0	0.03306	0.16904	0	1.79765
Healthy	0.55783	1.23064	0.01923	20.7052	0.0302	0.13085	0	0.1202		54.2528	0.55783	1.23064	0	0	0.13085	0	0.0302	0	0.1202
Healthy	6.66124	6.88608	0	0	0	0	0	0		55.97138	6.66124	6.88608	0	0	0	0	0	3.86161	0
Healthy	6.31536	8.06844	0.20651	0	0.40668	0.10771	0	0.60142		29.86954	6.31536	8.06844	0	23.1424	0.10771	2.15254	0.40668	2.43063	0.60142
Healthy	1.62386	1.77952	0.02401	0.05832	0	0	0	0		70.02975	1.62386	1.77952	5.97939	0	0	0	0	0	0
Healthy	39.00661	5.36747	0.49926	4.84359	0.10808	0.54295	0.24962	0		18.98913	39.00661	5.36747	0	0	0.54295	0	0.10808	0	0
Healthy	9.94093	0	0	0	0	0	0	0		53.92158	9.94093	0	0	0	0	0	0	0	0
D003922	10.10874	54.72369	0.42306	0.4665	0.02211	1.16423	0.20736	0.01216		5.06481	10.10874	54.72369	5.12818	3.65952	1.16423	0	0.02211	0	0.01216
Healthy	7.24649	6.9619	0.81448	0	0.78125	0.26833	0.00065	0.03016		59.52808	7.24649	6.9619	0.01467	0.72725	0.26833	0.11142	0.78125	0	0.03016
Healthy	0.82778	1.44193	0	0	0	0	0	0		80.20902	0.82778	1.44193	2.9941	0	0	0	0	0	0
Healthy	5.77651	4.6056	0	0.06217	0	0.00558	0	0.10551		70.35837	5.77651	4.6056	2.88898	0.12882	0.00558	0.04975	0	0	0.10551
Healthy	4.55696	10.14402	0.00357	0.1712	0.2988	0.22491	0.08325	0		43.56349	4.55696	10.14402	6.50569	0.13909	0.22491	0.20292	0.2988	0	0
Healthy	6.49458	24.74014	4.32223	0.02185	1.41441	0	0.04485	0		28.6106	6.49458	24.74014	0.00201	0	0	0.40605	1.41441	14.136	0
Healthy	11.31074	5.59976	0.59226	0.90979	0.07916	0	0.14779	0		37.63177	11.31074	5.59976	0.67792	0	0	0	0.07916	0	0
Healthy	11.55632	12.47641	0.00227	1.1346	0.08258	0.13845	0.05107	0.00508		60.18198	11.55632	12.47641	0.05705	0.5139	0.13845	0.42949	0.08258	0	0.00508
Healthy	23.48085	4.17759	0.10872	0	0.05015	0	0	0.38816		64.34556	23.48085	4.17759	0	0	0	0	0.05015	0	0.38816
Healthy	17.9239	17.44758	1.66805	0.08655	0.49501	0.63813	0.00429	0		23.41681	17.9239	17.44758	0.03517	0.046	0.63813	0.52483	0.49501	0	0
Healthy	19.14772	15.21035	0.06119	0.08398	1.12566	0.78132	0.16095	0.06753		26.22084	19.14772	15.21035	0.88461	2.40833	0.78132	0.46669	1.12566	0	0.06753
Healthy	22.3262	8.76203	0.77041	0.14308	0.14072	0.01572	0.20321	0		43.6674	22.3262	8.76203	3.1516	0.73311	0.01572	0	0.14072	0	0
Healthy	23.84768	10.58713	0	0.14398	0.00528	0.0906	0.31187	0		31.47041	23.84768	10.58713	0.00973	0.34501	0.0906	0	0.00528	0	0
Healthy	18.78117	7.56943	0.00437	0.00258	0.20147	0.88634	0	0.03171		46.99993	18.78117	7.56943	0.00098	1.73687	0.88634	2.24353	0.20147	0	0.03171
Healthy	9.16596	14.26646	0.14615	0.02974	0.38046	0.14745	0	0		65.45053	9.16596	14.26646	0.01493	0	0.14745	0	0.38046	0	0
Healthy	3.89057	30.19751	0	0.03258	0.70021	0.01966	0	0.03536		18.38157	3.89057	30.19751	0.20296	15.0409	0.01966	0	0.70021	0	0.03536
Healthy	45.0127	20.60247	0.46942	1.57685	3.02155	0.03054	0	0		1.60039	45.0127	20.60247	0	0	0.03054	4.40276	3.02155	0	0
Healthy	1.5051	2.82338	0.0042	4.39963	0.14717	0.42969	0	0.01148		71.82251	1.5051	2.82338	0	0.85646	0.42969	0	0.14717	0	0.01148
Healthy	8.99905	1.73932	0	0	0	0.09369	0	0		65.45541	8.99905	1.73932	8.71349	0.07304	0.09369	0	0	0	0
Healthy	10.98777	2.91163	0.94829	0.05596	0.03286	0.10928	0	0.1446		70.83721	10.98777	2.91163	6.44708	0	0.10928	0	0.03286	0	0.1446
Healthy	14.73322	1.39387	0.08738	0	0.27686	0	0	0.06551		64.15539	14.73322	1.39387	0	0	0	0	0.27686	0	0.06551
Healthy	5.57253	19.15646	0.0094	0.845	0.05286	0	0	0.08215		38.68603	5.57253	19.15646	0.01333	1.02859	0	0	0.05286	0	0.08215
Healthy	14.8852	1.43632	0.07152	0	0.25412	0	0	0.09886		63.69551	14.8852	1.43632	0	0	0	0	0.25412	0	0.09886
Healthy	12.57695	1.76343	0.53864	0	0	0	0	0		80.38611	12.57695	1.76343	0	0	0	0	0	0	0
Healthy	8.16923	6.32749	0.0784	0.90698	0.40138	2.31081	0.00814	0.0314		58.24447	8.16923	6.32749	0	0.25373	2.31081	0	0.40138	0	0.0314
Healthy	5.73369	4.02798	0.28425	0.15708	0.30041	2.72693	0.10114	0.00374		65.71776	5.73369	4.02798	0.01053	1.69671	2.72693	0	0.30041	0	0.00374
