group	Phytobacter	Streptococcus	Ruminococcus_B	Dorea	Clostridium_A	Lactococcus	Longicatena	Rothia	Gordonibacter	Eggerthella	Prevotella	Mediterraneibacter	Enterocloster	Anaerobutyricum	Blautia_A	Paraprevotella	Dorea	Anaerostipes	Haemophilus_D	Ruminococcus_C
Healthy	0	0	0.14809	0.00755	0	0	0.01048	0	0	0	0	0.16906	0	0	0.02193	0	0.00755	0	0	0
Healthy	0.02862	0.00256	0	0.47874	0	0	0	0	0	0	7.21774	1.37431	0.11127	0.74327	0.26249	0	0.47874	1.61221	0	0
Healthy	0.02888	0.5695	0	0.03924	0	0	0	0	0	0	58.5086	1.30687	0.24068	0.06826	0.16314	0.18814	0.03924	0	0.4652	0
Healthy	0	0	0	0	0	0	0	0	0	0	56.7927	0	0	0	0	0	0	0	0	0
Healthy	0.54371	0.07871	0	0.0283	0.13013	0	0.01893	0	0	0	0	0.0875	0.11355	0.08856	0.11414	0	0.0283	0.00382	0	0.10022
Healthy	6.07006	0.20166	0	0	0.05045	0	0	0	0	0	7.0259	2.20919	1.96463	0	0	0.47935	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	1.08268	0	0.72594	0	0	0	0	0	0	0	1.31885	0	0	0	0	0	0	0
Healthy	11.4312	0.20058	0.75934	0.04429	0	0	0	0	0	0	0	0.6039	0.01698	0	0	0	0.04429	0	0	0
Healthy	0.12543	0.01244	0	0.27416	0.05958	0	0.00091	0	0	0	0.00477	1.87217	0.78063	1.05073	0.56965	1.67452	0.27416	0.30909	0	0.37646
Healthy	0.10747	0.01436	0.0157	0.1009	0.00688	0	0.00549	0	0.00368	0.03906	0	3.33721	0.84157	0.20083	0.20879	0	0.1009	2.13165	0.01461	2.54816
Healthy	11.7311	0.18545	0.63826	0.06038	0	0	0	0	0	0	0	0.16471	0.03884	0	0	0	0.06038	0	0	0
Healthy	0	5.73878	0.55481	0.55426	0	0	0	0	0	0	0	3.19405	1.17043	0.39143	2.7858	1.56015	0.55426	0.46132	0	0
Healthy	44.4709	0.08619	0	0	0	0	0.06042	0.01998	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	15.01	1.46578	1.12739	0.81813	0.55021	0.00669	0.04805	0.00534	0.07729	0.00164	0	1.08569	0.32583	12.8784	2.28682	0	0.81813	8.26921	0	0
Healthy	12.0614	0.13819	0	0.21302	0	0	0	0	0	0	3.13839	0	0.80051	0.35606	0.83513	0.30736	0.21302	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.31485	0	0	0	0.81128	0	0	0	0
Healthy	0	0.02713	12.2489	0.0756	0	0	0	0	0	0	0	0.10748	0	0.41627	0.45515	11.42804	0.0756	0	0	0
Healthy	0	0.82394	0	1.18655	0	1.34817	0	0	0	0	0	11.92105	1.27175	1.85861	0.41086	0	1.18655	0	0	0
Healthy	0.62995	0	0	0	0	0	0	0	0	0	0	0	1.56969	0	0	0	0	0	0	0
Healthy	13.9637	0.38443	0	0	0.04525	0	0.01974	0.00091	0	0.29333	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.00919	0	0.05479	0.15954	0.01928	0.0051	0	0.04975	0.00741	0	0.05055	0.22467	0.01461	0.0919	0	0.05479	0	0	0
Healthy	0.34104	0.53214	0.00543	0.0019	0.06865	0	0	0.00495	0	0	0	0.03038	0.22958	0	0.03209	0	0.0019	0	1.00053	0.04402
Healthy	0	1.65257	0	0	0	0	0	0	0	0	0	3.69163	0	0	2.69225	0	0	0	0	0
Healthy	0.10583	0.0721	0.0447	0.06081	0.00019	0	0.01344	0	0	0.01352	0	0.0582	0.24742	0.60797	0.81202	0	0.06081	0.04403	0	0.12266
Healthy	0.1259	0	0.01163	0.03273	0.00139	0	0.04259	0	0.00156	0.00169	0	0.00807	0.05183	0.05203	0.02017	0	0.03273	0.04235	0	0.01644
Healthy	0	5.39949	0.70132	0.68055	0	0	0	0	0	0	0	1.68467	0.8644	0.39997	3.52668	1.60368	0.68055	0.38884	0	0
Healthy	0.06409	0	0	0	0	0	0	0	0	0	0	0.06939	0.00595	0	0.04442	0	0	0	0	0
Healthy	0.00837	0.02623	12.2878	0.13818	0	0	0.00019	0	0	0	0	0.14148	1.44076	0.50211	0.27275	0	0.13818	0.04661	0.01042	0.94358
Healthy	0.96743	0.03618	0	0.00569	0	0	0	0	0	0	0.05281	0.09518	0.05868	0.00167	0.0503	0	0.00569	0	0	0.15391
Healthy	0.02125	1.43525	0	0.18968	0.00188	0.00295	0.00381	0.00669	0	0	18.73555	0.69208	0.14423	0.41294	0.27382	0.50551	0.18968	0.14666	0.18784	0.47628
Healthy	1.90269	0	3.59382	0.12285	0	0	0.03123	0	0	0	0	1.20075	0.35557	0.20648	0.17708	0	0.12285	0	0	0
Healthy	0.11296	0.01638	0.02537	0.26852	0.10681	0	0	0	0	0	0	0.45321	2.77798	0.12093	0.2639	0	0.26852	0.19288	0	0
Healthy	0.81274	0.0398	0.00798	0.40218	0	0	0.00289	0	0	0	0.60963	0.01713	0.07335	0.06367	1.09372	0	0.40218	0	0	0
Healthy	0	0	0	0.13326	0	0	0	0	0	0	0	0.74576	0.47332	0.28747	0.1932	0	0.13326	0.13353	0	0
Healthy	1.08125	1.24812	6.59216	0	0	0.01025	0.00361	0.01004	0	0.00958	0.72205	0.93613	0.75565	0	0	0	0	0.0525	1.78498	0
Healthy	0.22055	0.01815	0	0	0	0	0	0	0	0	0	0.18183	0.00179	0.02152	0.09191	1.64047	0	0	0.03763	0
Healthy	8.16123	3.16462	0	1.74192	0.04534	0.04144	0.00119	0	0	0	0.88559	0.26964	4.88674	5.92	1.65058	0	1.74192	0.23184	0	0
Healthy	10.9231	0.16099	0.66045	0.06429	0	0	0	0	0	0	0	0.13277	0.01827	0	0	0	0.06429	0	0	0
Healthy	0	0.66341	0	0.03043	0	0	0	0	0	0	0	0.29511	0.07583	0	0.21365	0	0.03043	0.0902	2.06382	0.18957
Healthy	0.09361	0	0	0	0	0	0	0	0	0	0	0.08277	0.06059	0.03622	0.02106	0	0	0	0	0
Healthy	0.43889	0	0.00071	0.18746	0	0	0.00253	0	0.00752	0.0075	0.07068	0.12526	0.10975	1.30742	0.21336	0.44236	0.18746	1.27785	0	0
Healthy	0	0.03489	0.60748	0.16377	3.31076	0	0.2873	0	1.99748	0.0063	0	0.04304	0.08931	0.43632	0.08986	0.00597	0.16377	0.14557	0	0
Healthy	65.8825	0.07278	0	0	0	0	0	0	0	0.00805	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.21496	0	0	0	0	0	0	8.54674	0	0.72326	0.84303	0.41664	0	0.21496	0.62914	0	0
Healthy	0	0.01262	0	0.33129	0	0	0	0	0	0	12.0682	0.08538	0.93902	0.75911	0.43427	0.40555	0.33129	0.70356	0.07027	0.13123
Healthy	0	0.35817	0	0.2432	0	0	0	0	0	0	0	0.12072	0.45191	0.62297	1.97453	0	0.2432	0.33705	0	0
Healthy	0	0.08306	0	0.26598	0.0443	0	0	0	0	0	0	0.15845	0.33644	0.61245	0.24614	0	0.26598	0.27707	0.17223	0
Healthy	9.87097	0.01363	0	0	0.03422	0	0.11946	0	0.15375	0.01771	0	0.86523	0.09096	0	0.12584	0	0	0	0	0
Healthy	0.03993	0	0	0	0	0	0	0	0	0	0	0.15985	0	0	0.01394	0	0	0	0	0
Healthy	1.58171	0.45282	0	0.05913	0.88663	0	0.06337	0	0	0	0	1.27752	0.42442	0.13098	0.69689	0	0.05913	0	0	0
Healthy	0	0.01583	0	0.05368	0.12767	0.01869	0.00255	0	0.05091	0.00715	0	0.03746	0.217	0.00738	0.0697	0	0.05368	0	0	0
Healthy	0.05442	0	0	0.03537	0.03342	0	0	0	0.0131	0	0	0.24472	0.22357	0.2484	0.41019	0	0.03537	0.06886	0	0
Healthy	0.08556	0.04158	0.00328	0.03834	0	0	0	0	0	0	0	0.28642	0.33649	0.0145	0.22889	0	0.03834	0	0	0
Healthy	1.37508	0.2578	0	0.04189	0.51109	0	0	0	0	0	0.01457	0.1708	0.15023	1.46696	0.14208	0	0.04189	0.14144	0	0
Healthy	0.08243	0	0	0.81248	0.38	0	0	0	0.04323	0	3.90542	2.17986	2.06466	0.35864	0.12659	0	0.81248	0.35549	0	0
Healthy	0	2.29318	0.15156	1.16976	0	0	0.00796	0	0	0.07522	0	1.92473	0.65556	3.07329	1.2803	0	1.16976	0.91827	0.02947	0
Healthy	0	0.66489	0	0	0	0	0	0	0	0	0	5.39598	0	0	0.62061	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.65375	0	0	0	0	0	0	0	0
Healthy	1.76496	0.78865	0	0	0.01058	0	0	0	0.10204	0.00878	0	0.0508	0.00158	2.4886	0.32718	0	0	1.04319	0.19013	0.09545
Healthy	0	0	0	0.03815	0	0	0	0	0	0	0	0.14119	0.00667	0.00317	0.12119	0	0.03815	0	0	0
Healthy	0.43481	0.60576	0.08994	0.85831	0.10364	0.01749	0.03908	0	0.01572	0.03122	0.94241	0.27342	1.30728	1.21352	0.41478	0.03166	0.85831	0.15573	0.00877	0.09005
Healthy	0.02436	0	0	0	0	0	0	0	0	0	3.75622	0.13709	0	0	0	0.8308	0	0	0	0
Healthy	0	0.0444	0	0.10795	0	0	0	0	0	0	39.4271	0.2843	0.64293	0.05333	0.02785	0.73492	0.10795	0	0	0.00511
Healthy	0.41519	0.6889	0.08406	0.01056	0	0	0	0	0	0	0	0.04855	0.04203	0	0.02029	0	0.01056	0.03096	1.83388	0
Healthy	0.00574	0.06544	0.02988	0.35944	0.00532	0	0	0	0.00686	0.00467	0	0.01133	0.09347	0.35937	0.2272	0.04786	0.35944	0.80136	0.00082	0
Healthy	0.05991	0	0.00782	0.00159	0	0	0	0	0	0	0	0.26128	0.01232	0.03764	0.01032	0	0.00159	0	0.01278	0
Healthy	0	0.20903	0	0	0	0	0	0	0	0	0	0.09281	0	0	0.07024	0	0	0	2.81636	0.18012
Healthy	5.68717	0.18712	0	0	0.04613	0	0	0	0	0	7.20773	3.16967	1.90963	0	0	0.43983	0	0	0	0
Healthy	0	0	0	0.15235	0	0	0	0	0	0	20.0487	0.04735	1.26308	0.61543	0.65202	0.5771	0.15235	1.10208	0.04466	0.07523
Healthy	0.78968	0.09641	7.70447	0	0	0	0	0.00023	0	0.00404	0	0.52431	2.21108	0	0	0	0	0	0	0
Healthy	0.31318	6.2986	0.08618	3.96675	1.82862	0.01038	0.01184	0.1014	0	0.0217	1.24701	0.11694	11.05109	0.57543	1.20418	0.03483	3.96675	0.26153	0.32734	2.6812
Healthy	0.7279	0	0.00442	0.04429	0	0	0	0	0	0	0	0.79795	0.5801	0.12482	0.23504	0	0.04429	0.03937	0	0.03397
Healthy	0	0.22434	0	0.12167	0.05833	0.00709	0.00136	0.06842	0	0	5.26314	2.15233	0.49279	1.26933	0.46773	0.44802	0.12167	0.09908	0.11675	0.00466
Healthy	0.0386	0	0	0.03295	0	0	0.02358	0	0	0	0	0.02969	6.13222	0	0.01989	0	0.03295	0	0	0
Healthy	1.08916	0	0.30101	0	0	0	0	0	0	0	0	0.13645	0.03897	0	0	0	0	0	0	0
Healthy	0	0.06994	0.08915	0.802	0.06817	0	0.00484	0	0.0614	0.00203	0	0.11564	2.65	0.68065	0.33421	0	0.802	0.18861	0	0.00555
Healthy	0	0	0	0	0.36664	0	0	0	0	0	43.2318	0.23774	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.622	0	0	0	0	0	0	0.19939	0.41266	0.77393	1.2024	1.22957	0	0.622	1.05778	0	0
Healthy	0	0	0.04808	0.36349	0	0	0	0	0	0	0.01637	1.12399	1.02578	0.25733	0.1457	0	0.36349	0.0468	0	0.07034
Healthy	5.44098	0.17331	0	0	0.04373	0	0	0	0	0	7.11611	1.83974	1.80701	0	0	0.49911	0	0	0	0
Healthy	0	0.50184	0	0	0.00481	0	0	0	0	0	0	0.12185	0.03833	0	0.0295	0	0	0.00437	2.12582	0.30879
Healthy	0.04711	0	0	0	1.11055	0	0	0	0	0	0	0.11359	0.52508	0	0	0	0	0	0	0
Healthy	0	0.95217	0	5.50623	0	0	0	0.50881	0	0	10.31152	1.00391	4.08053	3.78053	4.49978	0	5.50623	2.72536	0.07209	0.26741
Healthy	0	0.03244	0	0	0	0	0	0	0	0	0	0.18272	0.43046	1.14941	0.37801	0	0	0.56686	0.16125	0
Healthy	0	0.20359	0	0.2065	0.02944	0	0	0	0	0	0	0.07466	0.03693	0	0.03604	0	0.2065	0.03398	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	5.13208	0	0	0	0	0	0	0	0
Healthy	0.35158	0.00208	0	0.18894	0	0	0.00192	0	0	0	1.38738	0.43624	1.40097	0.36299	0.39328	0	0.18894	0.13407	0.10127	0.03477
Healthy	0	0	0	0.00336	0	0	0	0	0	0	44.27986	0.39232	0.3666	0	0.004	0.31916	0.00336	0	0	0
Healthy	2.32188	43.76262	1.45828	0.04546	0	0.56549	0	0	0	0	0	0.04683	0.47723	0.00059	0.12503	0	0.04546	0.04784	0.2854	0
Healthy	0	0.09518	0	0.07595	0	0	0	0	0	0	0	0.31066	0.0287	0.02357	0.14383	0	0.07595	0.03766	0	0.01172
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
D065626	0.00576	13.02299	0.00059	0.75089	0.16029	0.01918	0.00552	0.08598	0	0	0	0.00371	0.83803	0.30361	0.0242	0.36732	0.75089	0.04706	1.48788	0
Healthy	0.13805	0.03774	0.10505	0	0.1183	0	0	0	0	0	0	0.07725	0.4392	0.00522	0.04293	0	0	0	0	0
Healthy	0	0.66997	0	0.02904	0.02269	0	0	0	0	0	0	0.14912	0.065	0	0.1763	0	0.02904	0.12972	2.05871	0.20096
Healthy	20.1597	0.23027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00076	0
Healthy	0.83831	0.05473	0	0.00713	0	0	0	0	0	0	0.02981	0.05233	0.03523	0	0.04224	0	0.00713	0	0	0.12708
Healthy	0.11862	0.32829	0	0.08761	0.56542	0	0.01299	0	0	0	0	0.03719	0.00501	0.15364	0.32072	0	0.08761	0.03142	0	0.01739
Healthy	0	0.05886	0	0	0	0	0	0	0	0	45.48352	0.33813	0.06514	0	0	0.31789	0	0	0	0
Healthy	0	0.4939	0	0	0	0	0	0	0	0	0	0.69605	0	0	0.07273	0	0	0	0	0
Healthy	0.45876	0.07047	0	0	0.13565	0	0	0	0	0	0	0.90323	2.62476	0	0	0	0	0	0	0
Healthy	0	0	0	0.08359	0	0	0	0	0	0	6.1196	0.83593	2.18281	1.12834	0.61855	0	0.08359	0	0	1.0775
Healthy	0.02906	0.00475	0	0.22928	0	0	0	0	0	0	0	0.62572	1.43792	0.37633	0.33537	0	0.22928	0	0	0
Healthy	0	0	0	0.0591	0	0	0.01628	0	0	0	0	0.01705	5.82719	0	0.05177	0	0.0591	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.20443	0	0	0	0
Healthy	0.06397	0	0	0.0162	0	0	0	0	0	0	45.29351	0.87272	0.43911	0	0.00771	0.38033	0.0162	0	0	0
Healthy	0.05925	0	0	0	0.6986	0	0	0	0	0	0	0.14861	0.43429	0	0	0	0	0	0	0
Healthy	0	0	0	0	0.05962	0	0	0	0	0	0	0.90614	0	0	0	0	0	0	0	0.52079
Healthy	0	0.01555	0	0.19583	0.02835	0	0.00854	0	0	0	0	2.44021	0.18403	0.04745	0.21271	0	0.19583	0.0166	0	0
Healthy	0	0	0	0.16462	0	0	0	0	0	0	0.30701	0.83374	1.72355	0.40827	0.19254	0	0.16462	0	0	0
Healthy	0	0.03613	0	0	0	0	0	0	0	0	0	0.14718	0.32614	0	0.04859	0	0	0	0.07096	0
Healthy	0.12185	0	0	0	0	0	0	0	0	0	0	0	1.0404	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.06246	0	0	0	0	0	0	0	0
Healthy	0	0.2994	0.11764	0.76885	0	0	0	0	0	0	0	0.96816	0.21122	0.12647	0.13088	0	0.76885	0.00795	0	0
Healthy	0	0	0	0.01066	0	0.02128	0	0	0	0	0	1.92338	0	0	0	0	0.01066	0	0.09599	0
Healthy	0.11053	0.04261	0.15218	0.00776	0.0137	0	0	0	0	0	0	0.06451	2.10665	0.36476	0.04545	0	0.00776	0.07603	0	0
Healthy	0	3.46127	0	0.74617	0	0.17425	0	0	0	0	0	2.36659	2.21972	1.99371	2.30091	0	0.74617	0.49473	0	0
Healthy	0	0	0.01935	0.10688	0	0	0	0	0	0	0	2.69736	0.08815	0.0184	0.22304	0	0.10688	1.83216	0	0
Healthy	0	0.35487	0	0.20179	0	0.16372	0	0	0	0	0	3.20991	0.16406	0.30953	0.63778	0	0.20179	0	0	0
Healthy	0	0	0	0.0065	0	0.03968	0	0	0	0	0	1.93705	0	0	0	0	0.0065	0	0.09948	0
Healthy	0	4.60465	0.02482	0.04421	0.02629	0	0.00461	0	0.11332	0	0	0.01549	0.49866	0.81508	0.71598	0	0.04421	0.45819	0.05613	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.25555	0.07287	0.00471	0.00937	0.86404	0	0	0.01521	0.04101
Healthy	0.15389	0.01921	0.00636	0.02796	0	0	0	0	0	0	0	0.38041	0.36195	0	0.19704	0	0.02796	0.00424	0	0
Healthy	0.14199	0.05411	0.09084	0.29756	0.37834	0	0.0319	0	0	0.00616	0.26179	0.01208	0.34925	0.17742	0.26608	0	0.29756	0.14247	0.00365	0
Healthy	0.00117	16.17656	0	0	0	0	0	0.00779	0	0	0	0	0	0	0	0	0	0	21.6453	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.12456	0.31871	0.00041	0.30889	0.0093	0	0.012	0	0	0	0	4.3484	1.70161	1.94708	1.14231	0.31787	0.30889	0.09318	0.24587	0
Healthy	0	0	0.12858	0	0	0	0	0	0	0	0	0.16469	0	0	0.00993	0	0	0	0	0
Healthy	5.06457	0.23724	0	0	0.05009	0	0	0	0	0	7.02305	1.94538	1.72905	0	0	0.43427	0	0	0	0
Healthy	0	0.01405	0	0.04875	0.13527	0.06511	0.00738	0	0.03605	0.01228	0	0.04926	0.24887	0.00482	0.13005	0	0.04875	0	0	0
Healthy	0	0	0	0.0987	0	0	0	0	0	0	0	0.13176	0.11173	0.25316	0.17574	0	0.0987	0.08213	0.00754	0
Healthy	0.0306	0	0	0	0	0	0	0	0	0	44.32041	0.90959	0.40587	0	0.00757	0.37611	0	0	0	0
Healthy	0	0	0.0724	0	0	0	0	0	0	0	0	0.02781	0.17382	0	0.02794	0	0	0.04671	0	0
Healthy	0	0	1.67027	0.10468	0.49301	0	0.31017	0	0	0	0	0.36137	0.09102	0	0.22717	0	0.10468	0	0	0
Healthy	0.01783	0	0.03087	0.07355	0	0	0	0	0	0	0	0.02993	0.08819	0.0142	0.05001	2.86955	0.07355	0.04863	1.24017	0
Healthy	0.05688	0	0	0.04422	0.03704	0	0	0	0.01512	0	0	1.56281	0	0	0	0	0.04422	0	0	0
Healthy	0.00862	0.48286	0	0.58303	0.00426	0	0.00127	0	0.001	0	21.90152	1.696	2.59467	0.75408	1.75379	0	0.58303	0.12309	0.43448	0
Healthy	0	0	0	0	3.15154	0	0	0	0	0	0	3.50073	6.71522	0	0.18193	0	0	0	0	0
Healthy	0	0.57013	0	0.34005	0.0014	0	0.00049	0.01166	0	0	13.96248	1.30552	0.71224	0.1994	0.22363	0	0.34005	0.00954	0.44091	0.00016
Healthy	0.08203	0.00821	0	0.03866	0.06074	0	0	0	0	0	0.01086	0.00796	0.46012	0	0.00971	0	0.03866	0.03777	0.00179	0
Healthy	0	0	0.39225	0	0	0	0	0	0	0	0	0	0.4467	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	4.64414	4.58507	0	0	0	0	0	0
Healthy	0.00174	0.00101	0	0.1214	0.00642	0.00758	0.00244	0	0	0	47.3312	0.49315	0.39614	0.19574	0.13302	0.3533	0.1214	0.01948	0.09418	0.0051
Healthy	0.45444	3.67627	0	0.5249	0	0	0	0	0.10698	0.00394	0.09853	0.04064	1.67928	2.31136	0.98152	0	0.5249	1.11387	0.66963	0.86511
Healthy	0	0	0	0	1.01937	0	0	0	0	0	0	1.47331	1.92255	0	0	0.85687	0	0	0	0.07965
Healthy	0	0	0	0.13509	0	0	0	0	0	0	64.5871	0.52102	0.00084	0.18748	0.15349	0.23138	0.13509	0.00611	0	0
Healthy	0.09194	6.92059	0.0099	0.31371	0.00394	0	0.04983	0	0.00364	0.0123	0.4199	0.00683	0.45866	2.62803	2.13147	0	0.31371	0.17961	0.06276	0
Healthy	0	7.81671	0.02581	1.09828	0.11455	0	1.10761	0.03211	0.08311	0.13402	0.00052	0.11603	0.4079	14.8345	0.22012	0	1.09828	0	0	0
Healthy	1.19633	0.58394	0.09393	0.13863	2.08346	0.02323	0.04575	0	0.88975	0.06514	0	0.00803	0.27573	0	1.98183	0	0.13863	0.04145	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.20399	0.04455	0.00978	0.00163	0.70101	0	0	0	0.02096
Healthy	0	0.02163	0	0	0	0	0	0	0	0	0	0.05932	0.06747	0	0.02851	3.67836	0	0	0.01762	0.09338
Healthy	0.04563	0	0	0.12751	0	0	0	0	0	0	0	0.88148	0.44785	0.0473	0.39655	5.74013	0.12751	0	0	0.04869
Healthy	0	0.77638	0	0.25722	0	0	0	0	0	0	0	0.59487	2.40405	2.60154	1.43085	0	0.25722	0.70452	0	0
Healthy	0.01808	0.41385	0.00724	1.09577	0.39675	0	0.00099	0.0021	0.01932	0.00038	0	0.07459	0.47031	0.744	0.57118	0	1.09577	0.12246	0.16637	0.30881
Healthy	0	0.59381	0.01265	0.16809	0.21764	0.02263	0.02476	0.06018	0.01148	0.00106	0.01329	0.30259	0.13626	0.76613	1.24323	0	0.16809	0.19031	0.20521	0
Healthy	31.1938	0.22154	0.00258	0	0	0	0.24217	0.02743	0	0.23941	0.00189	1.60255	0	0	0	0	0	0	0.02425	0
Healthy	0.02351	0.10484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01115	0
Healthy	0.50987	0.24482	0.00941	0	0.3789	0	0	0	0	0	0	0.04684	0.12247	0.01562	0.01809	0	0	0.03874	0	0
Healthy	0	0	0	0.06396	0.00882	0	0.00278	0	0	0	0.00696	0.13523	0	0.01972	0.00782	0.30006	0.06396	0.0302	0	0.126
Healthy	0.60739	0.0964	0	0.02101	0.10452	0	0.012	0	0	0	0	0.10229	0.08071	0.09069	0.11886	0	0.02101	0.01072	0	0.08793
Healthy	0	0.1366	0	0.09531	0.0509	0	0	0	0	0	0	1.03872	0.3478	0.32634	0.1358	0.81827	0.09531	0.2425	0.14623	0.12808
Healthy	0	0	0.00203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.06786	0	0.02997	0	0	0	0	0	0	32.35583	0.39788	0.50352	0	0.04681	0.07862	0.02997	0	0	0
Healthy	0.02519	0.73753	0	0.25236	0.12468	0.40681	0	0	0	0	0	1.72117	0.36701	0.49026	0.60867	0	0.25236	0.05239	0.13315	0.16245
Healthy	0.21199	0	0	0	0	0	0	0	0.01656	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.01502	0.04098	0	0.05871	0.0018	0	0	0	0	0	0	0.26201	0.10964	0.06016	0.15714	0	0.05871	0.03768	0	0
Healthy	0	0	0.15168	0.02357	0	0	0	0	0	0	0	0.2571	0	0	0.05043	0	0.02357	0	0	0
Healthy	0.08678	0.03254	0.28722	0	0	0	0.00715	0	0	0.00182	0.0459	0.00928	0.08997	0	0.00623	0	0	0.25187	0	0
Healthy	0	1.27566	0.05876	1.10206	0	0	0	0.03618	0	0	0	2.40753	2.63483	1.44689	0.4628	0.05801	1.10206	0.18012	0.58627	0
Healthy	0	0.0672	0.01416	0.53885	0.02568	0	0.00594	0.00394	0	0.00389	6.71216	1.08996	1.02855	1.61132	1.34854	0.27795	0.53885	0.11797	0	2.79314
Healthy	0.19164	2.732	0	0.4917	0	0	0	0	0	0	0	3.33748	0	0.65432	1.54898	0.08834	0.4917	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.00792	0	0	0	0	0	0	0	0.27551	0.38452	0	0	0	0.00792	0	0	0
Healthy	0	0.02111	0	0.01933	0	0	0	0	0	0	0	0.07276	0.12226	0	0.03535	4.24623	0.01933	0	0.04543	0.12004
Healthy	2.31736	0	0	0	0	0	0	0	0	0	0	0.02901	1.79054	0	0	0	0	0	0	0
Healthy	0.20136	0.99203	0.01289	0.36605	0.01514	0.17536	0.00578	0	0	0	0	0.07625	0.95265	1.13597	0.72149	0	0.36605	0.16195	0.06394	0
Healthy	0.08711	0	0	0.21141	0.01904	0	0	0	0	0	0	2.28741	0.67915	0.88881	0.56984	1.58736	0.21141	0.26601	0	0.26725
Healthy	0	0.22672	0	0.02209	0	0	0	0	0	0	0	0.42781	0	0	0.08343	0	0.02209	0	2.63707	0.2389
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.13755	0.00741	0	0	0.14339	0	0	0	0.00675
Healthy	0	0.00661	0.37521	0.27393	0	0	0.06512	0	0.01759	0	0	0.9731	0.70374	0.27156	0.30499	0	0.27393	0	0	0
Healthy	5.96798	0	0	0.42065	0	0	0	0	0	0	10.05104	0.59747	0.0099	1.38983	0.94119	0	0.42065	0.03505	0	0
Healthy	0	0.88718	0	0.39779	0	0	0	0	0.14399	0	0	0.24852	0	0.88429	0.33446	0	0.39779	0	0	0
Healthy	8.16134	1.22918	0.08784	0.11086	0.04535	1.68353	0.05584	0	0.00127	0.04376	0	0.12449	0.39686	0.24945	0.44033	0	0.11086	1.20049	0	0.08029
Healthy	0	0	0	0	0	0	0	0	0	0	8.90353	0.17713	1.2324	1.35625	0.4218	0.52112	0	1.13128	0.123	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.3753	1.74283	0.21971	0.95731	0	0	1.28919	0	0
D065626	0.26161	0.23725	0.18447	0.0169	0	0	0.02215	0.0045	0	0	0.28821	0.0383	3.20028	1.69797	0.27106	0	0.0169	0.99333	0.05348	0
Healthy	0.04028	0.0323	0	0.09402	0	0	0	0	0	0	0	0.29736	0.04792	0.22783	0.11705	0	0.09402	0.02045	0	0
Healthy	0.11647	0.4527	0	0.21763	0.00664	0	0.06208	0.00678	0	0	55.8483	0.06039	0.69794	0.11749	0.28329	0.07754	0.21763	0.13525	0.78169	0.27745
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.80755	0	0	0	0	0	0	0	0
Healthy	0	0.06187	0	0.10665	0	0	0	0	0	0	8.26867	0.12507	0.12932	0.28134	0.12093	0.55179	0.10665	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.22094	0.22365	0.18672	0.16076	0	0	0	0	0	0	0	0.99151	0.36578	0.4263	0.13061	0	0.16076	0.00708	0	0
Healthy	0.22091	1.83156	0.0041	1.97697	0.04706	2.11792	0.03674	0	0.02017	0.00375	0	2.62093	2.84767	3.14218	0.54876	0	1.97697	0.03789	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	2.63855	0	0	0	3.171	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	22.6101	0.05642	1.86496	0.74748	0.22425	0.97034	0	0.58831	0.02926	0
Healthy	0.00603	1.37676	0.70844	0.52977	0.04095	0.01261	0.06009	0.01276	0.01948	0	11.4038	0.09697	5.58976	0.86308	0.14579	5.40816	0.52977	0.0859	0.0038	0
