g	Blautia_A	Anaerostipes	Dorea	Intestinibacter	Eubacterium_G	Coprococcus_A	Haemophilus_D	Longicatena	Eggerthella	Rothia
Healthy	-1.26011134491546	-2.44733178388781	-0.975473285612848	-5	-1.09501411890064	-1.62105730138656	-2.77989191195994	-3.431798275933	-5	-5
Healthy	-2.08092190762393	-5	-5	-5	-1.56895805466411	-1.89517159634634	-5	-5	-5	-5
Healthy	-0.0700245122577587	-5	-5	-5	-5	-0.549335276747848	-0.749482414389515	-5	-5	-1.74593554708566
Healthy	-1.76245626185713	-5	-1.56479289675925	-5	-5	-5	-5	-5	-5	-5
Healthy	0.367542273520577	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-1.93255715722362	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-0.703598098307856	-3.06550154875643	-5	-2.28650945690606
Healthy	-0.439006010131962	-0.777699818826206	-5	-0.255926175687679	-5	-0.991144436003787	-0.00500575282698262	-5	-5	-5
Healthy	0.433534627375762	-0.23802708144706	-0.150206038235277	-1.04287180232319	-5	-0.348072968287361	-5	-5	-5	-5
Healthy	-0.943895902577547	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.22105327203138	-5	-5	-5	-5	-1.63978538670465	0.455466142244506	-5	-5	-5
Healthy	-1.61457248519487	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.288623062081383	-1.19914550849644	-0.955538639189335	-1.72239078569591	0.299537805018626	-5	-5	-2.5016894462104	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.10149421446564	-5	-5	-5	-5	-5	-1.0417228744523	-5	-5	-5
Healthy	-0.723400346442357	-1.86138156610051	-1.28954413566458	-0.571314584560812	-2.35753547975788	-1.10446696051593	-0.677222685296793	-5	-5	-5
Healthy	-0.464946517899729	-1.14086170270547	-0.400346138756598	-2.02181948306259	-0.578001439316642	-0.721040729315782	-2.18775530319963	-1.90868484030278	-5	-5
Healthy	-1.24086118371883	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.86678054326751	-0.89725766385543	-1.98296666070122	-2.12378215940836	-2.63264407897398	-5	-5	-1.3243132913006	-1.91578131326076	-5
Healthy	-1.41363777669213	-5	-1.59159042153157	-5	-5	-5	-5	-2.11975822410452	-5	-5
Healthy	-5	-5	-5	-5	-1.57105570996443	-5	-5	-5	-5	-5
Healthy	0.275039403371211	0.122694158169686	0.186241335620029	-0.399713374377418	-0.25848598351262	-0.23014285164544	-5	-5	-5	-5
Healthy	0.0108467215736711	-5	-0.508120263780192	-5	-5	-0.293316348236712	-5	-5	-5	-5
Healthy	-5	-5	-1.30653687278047	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.14454141961396	-0.491147205334511	-1.13828641242857	-1.2759700270644	-5	-5	-1.24611066854017	-1.30163843394489	-1.62488531530777	-2.39685562737982
Healthy	-0.881900687922005	-0.904621400439936	-5	-1.4313290219901	-5	-5	-0.00266167901973506	-5	-5	-5
Healthy	-0.767715597919605	-1.26962153141236	-0.312061015846477	-5	-0.211584137390147	-1.00300701810929	-5	-5	-5	-5
Healthy	-0.302178049194537	-2.74957999769111	-0.451512308521207	-5	-1.55237690223971	-0.966294848532148	-5	-5	-5	-5
Healthy	-0.914281404834598	-1.30163843394489	-0.537138004230263	-5	-0.317602185424471	-1.35447948509413	-1.6944336864847	-5	-5	-5
Healthy	-0.554411363115834	-5	-5	-5	-0.0487013459839108	-5	-5	-5	-5	-5
Healthy	-0.814061410173411	-1.49825627037201	-0.696544739658117	-5	-5	-1.17567887514923	-5	-5	-5	-5
Healthy	-1.76725793727926	-5	-5	-5	-1.34246611244201	-5	0.352493168809969	-5	-5	-5
Healthy	-0.155187447315679	-1.42285301517247	0.159564185643692	-0.488317128898612	-1.04711073508907	-0.833244361334762	0.275585438027724	-2.74714696902011	-5	-1.59602203633064
Healthy	-0.655823944803636	-1.28600573233936	-0.641132802333096	-2.49349496759513	-5	-1.26416166568293	-0.193128420162718	-1.85480359388582	-5	-3.13076828026902
Healthy	-1.0353632962115	-1.69378949183224	-0.668228643709073	-5	-1.28357926615344	-1.46192921295683	-1.41907502432438	-5	-5	-5
Healthy	-0.873251858439808	-1.77469071827414	-0.901390880699707	-5	-1.0952303740934	-5	-5	-2.45717457304082	-1.65915945018767	-5
Healthy	-0.385830731550819	-0.377288740667696	-0.66316017468539	-5	-0.634886568372423	-0.739118049536413	-5	-5	-5	-5
Healthy	-0.624940246414188	-0.58277749556623	-0.59865116402022	-5	-5	-1.3767507096021	-5	-5	-5	-5
Healthy	-0.740692878788321	-2.43415218132648	-0.847650491687273	-5	-1.66474274356547	-1.20593041601837	-5	-5	-5	-5
Healthy	-1.49770947208523	-5	-5	-5	-5	-5	-1.65797231191253	-5	-5	-5
Healthy	0.317685250718467	0.310807976432498	-5	-5	-0.839921818979129	-0.642370028043238	-5	-5	-5	-5
Healthy	-0.848998092007169	-0.472486098308385	-0.397050616300163	-0.546299526640228	-0.867292155144552	-0.721772442405258	-5	-5	-5	-5
Healthy	-0.612895050340494	-1.56783273055741	-0.766014521219789	-2.01367622294923	-0.742705501637743	-0.730393669160521	-1.63732907027433	-3.4089353929735	-5	-2.4907974776689
Healthy	-0.585293992438919	-0.091300567647776	-0.739666205629697	-0.610355568920521	-0.0789381092097214	-0.669464478909442	-1.6976690713156	-1.84163750790475	-5	-5
Healthy	-0.573732792860394	-1.22804525103605	-0.726697721432343	-5	-0.507379277956808	-1.24488773360493	-2.4907974776689	-1.19145144875959	-2.1180450286604	-5
Healthy	-1.19314197048118	-5	-0.428617302559835	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-2.18575240426808	-5	-2.72124639904717	-5	-1.22293584525757	-5	0.33435119729073	-5	-5	-5
Healthy	0.368100851709351	0.856395340138568	-0.300188280568997	-5	-0.330246254850314	-5	-5	-5	-5	-5
Healthy	-1.39989874430861	-5	-2.61798295742513	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-1.48452355861762	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.0746002331918314	-0.152742071613295	-3.79588001734407	-1.86518562967954	-5	-5	-2.18111458540599	-2.17327747983101	-2.00392634551472	-2.95467702121334
Healthy	-0.783754902294178	-0.931999773854828	-1.22431675097396	-5	-0.180061430644605	-1.86296254521049	0.307523848984615	-5	-5	-5
Healthy	-0.67604699245708	-0.429632214176497	-0.663240166301752	-5	-0.979017557081581	-0.623003549259327	-5	-5	-5	-5
Healthy	-0.733345037226776	-5	-0.82739706879014	-5	-5	-1.08751223866768	-5	-5	-5	-5
Healthy	-0.176238944287441	-0.113780088273356	-0.737501448985232	-5	0.312479902645286	-5	-0.541815564429737	-5	-5	-5
Healthy	-0.407279326837929	-0.906823550303751	-0.751266770195195	-2.27002571430044	-0.944736374215816	-0.972079863594197	-2.60380065290426	-5	-5	-5
Healthy	-0.193535113738983	0.062484209962859	-0.193738603433885	-5	-0.503984160910138	-5	-5	-5	-5	-5
Healthy	-0.351435089404615	-1.51484665009635	-1.08549817717269	-5	-5	-5	-5	-2.10902040301031	-5	-5
Healthy	0.013646029747325	-1.07340034609297	-0.540351233489477	-5	-0.345457687797169	-1.34804393046693	-5	-5	-5	-5
Healthy	-1.42446578168014	-5	-5	-5	-1.10056254571382	-1.90938929217159	-5	-2.15926676538819	-5	-5
Healthy	-2.86327943284359	0.00603367199314161	-5	-0.222747220285434	-5	-5	0.166912395383021	-1.90378541465359	-5	-1.86582289242323
Healthy	-0.783121858297143	-5	-5	-5	-5	-5	-5	-0.998525903308267	-1.60906489289662	-5
Healthy	-0.742225459053328	-1.65150042971616	-1.1624746905504	-5	-0.580506864560653	-1.34563090902471	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-2.00392634551472	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-1.00243888436641	-5	-5	-5	-5	-5
Healthy	-5	-5	-1.80771138743188	-5	-1.75153628244897	-5	-5	-5	-5	-5
Healthy	-1.79155864356143	-1.29964247217734	-0.539432887938998	-0.225629040150083	-5	-5	-0.896435719949043	-1.27679068959489	-0.477112568916882	-5
Healthy	-1.44189169836945	-0.208856949209404	-0.213653256295537	-0.575902760599452	-5	-0.716834509532249	-1.52885503483937	-1.46941614035488	-5	-5
Healthy	-1.57691804170277	-2.13076828026902	-5	-5	-1.22709180502873	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.607531682956146	-0.059887118295606	-5	-5	-2.0423927129399	-0.758802290301944	-0.951131104260069	-5	-5	-5
Healthy	0.947209654412953	0.295863858069648	0.659369424231484	-5	-1.21788585252093	-0.297621168356239	-5	-1.51229613683627	-5	-0.519504391260588
Healthy	-1.31193630305366	-5	-5	-5	-5	-5	-1.68381990110655	-5	-5	-5
Healthy	-0.373495391540688	-1.76649623965887	-0.915530968511924	-5	-5	-5	-5	-1.76522970483908	-5	-5
D003922	0.163694966773544	-0.423347727935662	-0.504455662453551	-1.59209945985736	-0.215989288921787	-0.494809308480817	-1.95663772197887	-2.10182351650232	-1.21759904750347	-1.96098267800259
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.421658825161989	-1.54882784248746	-1.11781711236973	-5	-5	-5	-5	-2.33913452199613	-5	-5
Healthy	-0.295669279758717	-2.03668448861389	-0.267340919055734	-0.597893443172799	-1.88907375773358	-1.28174749990225	-0.841999570853526	-1.96337110463784	-5	-5
Healthy	-1.32048125630421	-5	-5	-5	-5	-5	-1.15745316350498	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.038175650247788	-0.387746093903563	-0.113554398676268	-0.879294484341726	-5	-5	-5	-5	-5	-5
Healthy	-0.690348544150681	-0.824836225508046	-1.26640153903866	-0.547508217211688	-1.69745262751251	-0.786854275257165	-0.737928787382707	-5	-5	-5
Healthy	-0.704454890188259	-5	-2.03432802877989	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.153118814078755	-0.636594876259374	-0.210003523041292	-5	-2.09799710864927	-0.809444207664827	-1.96417017474717	-2.45469288353418	-5	-5
Healthy	-0.00386061469474653	0.448367716440902	-0.130228681945345	-0.922632094715843	-5	-5	-5	-1.39870068980566	-0.464629916720834	-2.23210238398191
Healthy	-0.742513420926119	-1.13253251214095	-0.76957662610736	-1.99869906697958	-0.367401003133042	-5	-1.35457773065091	-5	-2.85387196432176	-5
Healthy	-0.811746672973496	-1.68006156001969	-2.00217691925427	-5	-0.644031542346389	-1.90413354652146	-5	-5	-5	-5
Healthy	-1.29610704636746	-5	-5	-5	-5	-5	0.466151110731539	-5	-5	-5
Healthy	0.202695334090222	-0.296596837689286	-0.165910071051904	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.16001944232166	-1.03002526987828	-0.950084564326502	-5	-0.662620616304181	-0.645603407918062	-5	-2.75448733218585	-5	-5
Healthy	-0.921470684745654	-0.615288257061717	-0.764951562167008	-5	-5	-0.867772339266632	-5	-5	-5	-5
Healthy	-0.848722106095877	-5	-0.948191705682908	-0.50545582930735	-5	-1.9079815292472	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.590252801258555	0.119925295452361	-0.393887464660841	-5	-5	-5	-2.58335949266172	-1.34476549296571	-5	-2.04191415147891
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.47495519296315	0.0450372677346234	-1.12228319913502	-0.287030586811975	-5	-5	-0.930961235013929	-1.39653084026616	-1.2800061736324	-5
Healthy	-1.32057210338788	-5	-1.12119106764079	-5	-0.405773242519087	-1.66978921542847	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.407076330769235	-0.758827213229953	-0.534513049337861	-5	-0.252230959002085	-0.647258084979246	-1.1478250955797	-1.32202824718926	-2.20971483596676	-5
Healthy	-0.957542625425679	-5	-1.09199779882745	-5	-5	-5	-5	-1.83297820420974	-2.45099673797421	-5
Healthy	-0.777960202838984	-5	-1.52958950902407	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-2.65955588515988	-5	-5	-5	-1.0054628957015	-5	-5	-5
Healthy	-5	-5	-5	-1.06218131530164	-5	-5	-5	-5	-2.27002571430044	-1.24496406623223
Healthy	-5	-5	-5	-5	-5	-5	-1.44611697335613	-5	-5	-0.631322704587214
Healthy	-1.91044811711355	-5	-2.33629907461035	-5	-1.58821199545613	-1.92154318194671	-2.20273245916928	-5	-5	-5
Healthy	-1.08207457793526	-5	-1.64994590642097	-5	-2.39685562737982	-2.43415218132648	0.450104319359226	-5	-5	-5
Healthy	-0.664722674968071	-0.434222995982492	-0.230401151612554	0.45250710370913	-5	-0.282770671339506	-0.535346542550498	-2.04527520902094	-5	-5
Healthy	-0.751144319893568	-0.826784585285114	-0.985941722575664	-5	-1.28349583622678	-1.95781840548423	-1.05315488603938	-2.79048498545737	-5	-5
Healthy	-0.640069703887898	-0.689774150816498	-0.599185807732441	-0.837256416764585	-0.421807919459743	-0.726420054323794	-1.83564714421556	-2.11125903931711	-5	-5
Healthy	-5	-5	-5	-2.69897000433602	-5	-5	-5	-1.67923077166131	-5	-0.915387979134748
Healthy	-2.24949160514865	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.652221282934636	-0.848507571574502	-0.885522460071198	-5	-5	-1.44057220024051	-5	-2.04000516167158	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.115635180301468	-0.135999455592166	-0.108791593452805	-1.2003837955185	-0.709030991051483	-0.356389426954392	-1.0429197403421	-3.45593195564972	-2.57348873863542	-5
Healthy	0.0440063639310136	-0.540863942312382	-0.284531501853862	-0.614268639011216	-0.10872464760013	-0.56722305923514	-0.937794191180287	-1.66334017654558	-5	-1.76245626185713
Healthy	-5	-5	-5	-5	-5	-5	-5	-0.564171554193053	-2.17392519729917	-5
Healthy	-1.61154354729973	-2.32330639037513	-5	-5	-1.63357704277403	-5	-0.0865252415096792	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-1.19708951058096	-5	-1.44237251157317
Healthy	-1.35862505480787	-5	-2.92081875395237	-5	-1.11350927482752	-1.86106605974308	-5	-5	-5	-5
Healthy	0.70003532390598	0.870547280731237	0.501134606459385	-5	-5	-0.689412885109645	-5	-5	-5	-5
Healthy	-1.09794268919153	-5	-1.13129679772146	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.26074419673149	-0.395104655493315	-0.860971452514317	-0.17593277049219	-5	-0.721863993284522	-5	-5	-5	-5
Healthy	-0.703641995258609	-5	-1.03531618502396	-5	-5	-5	-5	-0.532036909464865	-5	-5
Healthy	-0.505149978319906	-0.520122501839791	-0.921869569197436	-1.6779875614176	-0.930405894822445	-1.26416166568293	-3.2518119729938	-5	-5	-5
Healthy	-0.534171184642564	-1.36291072646967	-0.949504241116145	-5	-0.280909133367264	-0.908122100370587	-5	-5	-5	-5
Healthy	-1.014618439768	-0.496590683256395	-0.696415196187536	-5	0.27364239631774	-1.50990099493669	-2.20342566678957	-2.90308998699194	-5	-5
Healthy	-0.554535914321392	-2.19722627470802	-0.491887943160176	-0.307770164227244	-0.313015362578791	-1.02636422658259	-0.624391247754484	-5	-5	-5
Healthy	-0.590134476401413	-0.99216690729868	-0.33045068994913	-5	-0.434423700236172	-5	-1.34949820512163	-1.94846160948467	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.0319777237671589	0.00852778331572893	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.411340186247645	-0.188666335887161	-1.10963487855188	-0.887126998159541	-5	-0.627308880894231	-5	-5	-5	-5
Healthy	-0.0751265507378211	-0.775933335665233	-0.0434906092844774	-0.391559550122344	-0.617028918638019	-0.237456471092091	-5	-5	-5	-5
Healthy	-0.255503611247365	-5	-0.705203218590758	-5	-1.18071935302752	-5	-5	-5	-5	-5
Healthy	0.117267980418058	-0.997790727011985	-0.647991234434225	-0.92959267825988	-5	-1.0277508640374	-5	-0.808604882887895	-1.48109142630859	-5
Healthy	-0.285025146718977	-0.360075452897663	-0.814486175781461	-5	-0.247605791594637	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.92518355935482	-5	-5	-0.928117992693875	-5	-5	-5	-5	-2.17848647159523	-5
Healthy	-0.70800990465382	-0.873478974456588	-1.96980521464325	-1.62837807282398	-0.244452893629581	-5	-5	-1.59516628338006	-5	-5
Healthy	0.268989607715731	-0.650198138128408	-2.22621355501881	-1.06118017497379	0.016393954869531	-5	-2.93554201077308	-2.36451625318509	-5	-5
Healthy	-0.757582815582281	-1.5115903110968	-0.514136670402665	-5	-0.395622726411437	-1.35516767117436	-5	-2.74714696902011	-5	-5
Healthy	-2.40560744962457	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.416727024823641	-0.58068874031002	-5	-0.879952805646959	-0.180344215132163	-0.775389253021665	-5	-1.91649738016973	-2.44009337496389	-5
Healthy	-0.457847067713169	-5	-0.81462785668896	-5	-5	-5	-5	-5	-1.59705117065559	-5
Healthy	-1.52258931209275	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.32808698755841	-5	-1.00410167635356	-5	-5	-2.6252516539899	-1.5029320636015	-5	-5
Healthy	-1.58435902010385	-5	-5	-5	-0.191984942798434	-5	-5	-5	-5	-5
Healthy	-0.101181608638567	-5	-0.617766765029443	-5	-0.777751883141068	-1.29619293472567	-5	-5	-5	-5
Healthy	-0.476539689675528	-5	-0.420433604929054	-5	-0.0215273116808206	-5	-5	-5	-5	-5
Healthy	-0.650469936203736	-5	-0.974325550589656	-5	-5	-5	-5	-0.599582904624834	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-2.11069829749369	-5	-5
Healthy	-0.936516521972472	-0.861476262720842	-1.1114274031424	-0.644797595341947	-0.806430199677383	-0.567864842242287	-5	-2.80410034759077	-5	-5
Healthy	-0.712444589357665	-1.72792621249999	-0.755995171908547	-5	-5	-2.21824462534753	-5	-2.06600683616876	-5	-5
Healthy	-0.173685429231572	-0.826522356547005	-0.186258932372899	-5	-0.969845729077898	-1.07743023101429	-5	-5	-5	-5
Healthy	-0.546635786198163	-1.38247546511371	-0.771959135360368	-5	-1.11243895906999	-1.66214157095891	-1.38142897187987	-5	-5	-5
Healthy	-1.46483251488506	-2.0433514207948	-0.813015427839938	-5	-5	-1.1444808443322	-5	-0.487916241656083	-5	-5
Healthy	-0.212539525481585	-0.659100016141287	-1.35565990117368	-5	0.281839814582674	-5	-5	-5	-5	-5
Healthy	-0.0616754509872695	-0.718148837691683	-0.537018343273583	-0.452779280986939	-0.807265328096836	-0.625050129475051	-2.58335949266172	-2.86966623150499	-5	-1.74064507269197
Healthy	0.241499163826631	-0.607250301625774	0.259980701647642	-5	-0.3585258894959	-0.506318933668039	-5	-2.34775365899668	-5	-5
Healthy	0.128312013293706	-5	-0.59634766508867	-5	-0.200135855498628	-0.388382889445664	-5	-5	-5	-5
Healthy	-1.56976364658849	-1.19138396457301	-0.581201709409646	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-2.1266793981846	-5
Healthy	-0.236489648051819	-5	0.475797536565378	-5	0.471702335979557	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.829444941478791	-1.1944991418416	-1.19565608152013	-1.34891591075699	-0.715794932298206	-1.0590355065072	-0.706792183354138	-5	-5	-5
Healthy	-0.0112939251481474	-5	-0.193555458418458	-5	-5	-0.271256745283748	-5	-5	-5	-5
Healthy	-0.704784876133702	-0.774277301315833	-1.44105155402196	-5	-0.159009899464302	-2.13430394008393	0.327005223583945	-5	-5	-5
Healthy	-0.342246393046551	-0.927015255372069	-0.594482893023624	-0.984305011473482	-0.725957669950169	-0.532806410588184	-0.595388616984648	-2.41680122603138	-5	-5
Healthy	-2.8153085691824	-1.31857784427899	-2.62342304294349	-5	-5	-2.33161408331	-5	-2.67985371388895	-5	-5
Healthy	-0.180054856451525	-2.27327279097343	-0.474773734675779	-2.08565684288056	-0.203356296214884	-5	-1.34122567915564	-1.88773023158273	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.09615066190332	-5	-5	0.0596807789293845
Healthy	-0.904760887989522	-1.16787445746599	-1.68214551066853	-1.37965570024551	-5	-1.29490638945213	-5	-2.4294570601181	-2.58670023591875	-5
Healthy	-0.992337553462724	-0.846490010699162	-1.07093887591523	-1.66695597017651	-5	-1.51927462101151	-1.28332902443986	-1.64723880827617	-5	-5
Healthy	-0.502158461673342	-1.62287595765354	-0.810678158979503	-1.10215306842043	-0.82131076022441	-0.465872316471316	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	0.356958492548143	-5	-5	-5
Healthy	-2.30016227413275	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.71805806655918	-5	-1.13206134910922	-5
Healthy	-1.57105570996443	-5	-1.89312945552135	-5	-5	-5	-2.54060751224077	-5	-5	-5
Healthy	-1.24427755509654	-5	-1.41072077876403	-5	-0.41758434208555	-5	-5	-5	-5	-5
Healthy	-0.187394099026103	-1.46801044858745	-0.271135106660803	-1.4205594028602	-5	-0.407612255623516	-2.24260397120698	-5	-2.53017798402184	-1.49066304198236
Healthy	-0.960863600777905	-5	-0.877587504588719	-5	-0.299841656066367	-5	-5	-5	-5	-5
Healthy	-5	-5	-1.5104633705179	-5	-5	-5	-5	-1.4512421714263	-5	-5
Healthy	-1.0445527894223	-0.908508905732049	-0.565878394081311	-5	-2.26680273489343	-5	-1.37273658343178	-1.54045674171959	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.814542842598074	-5	-5	-5	-5	-5	-5	-0.96677735332975	-2.00612308505879	-5
Healthy	-1.5217221680804	-1.4427334711301	-2.23732143627256	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.37571790416433	-5	-1.31839700126913	-5	-0.445014441125337	-5	-5	-5	-5	-5
Healthy	-0.750141527582629	-5	-0.687357275116595	-2.44611697335613	-5	-1.1137913758325	-5	-5	-5	-5
Healthy	0.37504327289896	-0.106149502286254	-0.117094269879745	-5	-0.808632834262443	-0.562518973584312	-5	-1.68634365338197	-5	-2.39147396642281
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.797048754959757	0.378773884417091	-0.306704042790052	-0.0877247895011877	-5	-5	-1.87712907713556	-0.87683462909708	-1.63171311509787	-2.16430942850757
Healthy	-0.770574152079305	-0.791773694064417	-0.452606853931567	-0.301594945787651	-5	-0.257864275456528	-1.19661117501639	-1.92922353715657	-5	-5
Healthy	-0.98184062645909	-2.41907502432438	-1.5003129173816	-5	-5	-5	-5	-1.56463349338734	-5	-5
Healthy	0.00123164821479871	-0.215218719069308	-5	-5	-5	-0.948615915573311	-5	-5	-5	-5
Healthy	-5	-1.5392524581558	-5	-5	-5	-5	-0.11583927138619	-0.818156412055227	-3.01322826573375	-2.43651891460559
Healthy	-0.197944993822367	-2.34486156518862	-5	-5	-5	-1.47069800221202	-5	-5	-5	-5
Healthy	-1.30962669308394	-1.27425166700445	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.876475019057268	-2.59176003468815	-0.794931035735541	-1.70531337572056	-5	-5	-5	-5	-5	-5
Healthy	-1.33611070137734	-0.165884617895449	-0.238387853596348	-0.552904015158623	-5	-0.779186103214509	-1.39935376433761	-1.69637202361611	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.201687808017372	-5	-0.992978074421319	-1.44891613481422	-0.07712928260441	-0.389574078466262	-5	-2.20342566678957	-5	-5
Healthy	-1.14764201633217	-0.68461750368501	-1.70180213289018	-1.11277666863748	-5	-5	-1.61493022366806	-2.84163750790475	-5	-5
Healthy	-2.17848647159523	-5	-0.600949618126351	-5	-5	-5	-1.93741801577184	-0.976665217461691	-2.5016894462104	-2.54668165995296
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.25924267669223	-5	-1.9457700901366	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.2099260515737	-5	-1.81445784514562	-5	-1.933301449577	-1.51769823277656	-5	-5	-5	-5
Healthy	-0.214534914000078	-0.339428576303884	-1.21745571598999	0.222045006371491	-5	-0.921434440682883	-0.638442138559478	-5	-5	-5
Healthy	-5	-5	-5	-0.257149232046735	-5	-5	-5	-5	-1.25688237478526	-5
Healthy	-2.3045183235098	-1.79209646961395	-5	-5	-1.37965570024551	-5	-5	-5	-5	-5
Healthy	-1.13513308567147	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.78834559944682	-5	-2.10237290870956	-5	-5	-5	-1.5632014897682	-5	-5	-5
Healthy	-0.720241827197527	-0.500299174102789	-0.131102933300169	-0.84740592207253	-2.46980030179692	-0.481315008106972	-1.12511248915389	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.49214412830417	-1.22929523178422	-5	-1.04177068581162
Healthy	-0.505901088330746	-0.924124704740167	-0.733815358349093	-0.531165469567248	-5	-0.976706376963395	-0.562772807809271	-1.94081538236863	-5	-5
Healthy	-0.00575765626741064	-0.991272113347615	-0.550922910736683	-5	-0.701299717368329	-0.679562896317135	-5	-5	-5	-5
Healthy	-1.05041484867335	-1.13253251214095	-0.717423199290782	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.55361818777756	-5	-1.95703092660682	-5	-5	-5	-2.07160414774329	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-2.02872415126189	-5	-1.93181413825384	-5	-5	-5
Healthy	-0.913284336055117	-1.19050762306266	-0.98653076769083	-5	-5	-1.39115317767359	-1.21509755011334	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.83953146888096	-5	-1.52914867547388	-5	-1.78754603895972	-5	-5	-5	-5	-5
Healthy	-0.77090717054401	-0.372408860371826	-5	-0.726211920432479	-5	-1.48452355861762	-5	-5	-5	-5
Healthy	-0.530929447968747	-1.47224124747903	-0.279328118097466	-5	-0.750826110592888	-1.6192462291961	-5	-5	-5	-5
Healthy	-1.2643212740941	-5	-1.29277058067271	-5	-5	-0.718943895416496	-5	-5	-5	-5
Healthy	-0.785235603331961	-5	-1.35037311315947	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.18922998876564	-5	-5	-0.282221352833813	-5	-5	-0.948191705682908	-5	-5	-5
Healthy	-1.39957167426787	-5	-1.56050940961032	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.1031432272628	-2.51427857351842	-1.15832774992637	-5	-3.67778070526608	-1.39642263184853	-5	-2.62342304294349	-5	-5
Healthy	-2.48945498979339	-5	-5	-5	-1.49852992789959	-2.13846558914096	-2.41680122603138	-5	-5	-5
Healthy	-0.388765415438013	-0.983384452442822	-0.347598926837953	-2.09745322068601	-3.19382002601611	-0.620241384157299	-0.527726368388884	-2.69680394257951	-2.75448733218585	-1.98674133471648
