s	Bifidobacterium_pseudocatenulatum	Streptococcus_sp001556435	Streptococcus_parasanguinis_D	Enterocloster_asparagiformis	Enterocloster_citroniae	Gordonibacter_pamelaeae	Schaedlerella_glycyrrhizinilyticum	Rothia_sp001808955	Streptococcus_sp004166885	Streptococcus_pseudopneumoniae_O	Bacteroides_uniformis	Butyrivibrio_A_crossotus	Dialister_invisus	Ruminiclostridium_E_siraeum	Methanobrevibacter_A_smithii_A	Sutterella_wadsworthensis_A	Phascolarctobacterium_faecium	Mediterraneibacter_torques	Bifidobacterium_sp002742445	Flavonifractor_plautii	Desulfovibrio_sp900556755
Healthy	-0.566822425932524	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.21807602339273	-5	-5	-1.14212497447644	-0.679604429763531	-5	-5	-1.0389112802321	-1.16083631708535	-1.90204892900585	-0.264441018908577
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.287221537030624	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D037841	-5	-0.718080757563747	-1.29242982390206	-1.2362725962343	-1.15094930943049	-5	-1.64206515299955	-5	-5	-5	0.438398351153661	-5	-5	-5	-5	-5	-5	-0.985017691414518	-5	-1.05784307153251	-5
Healthy	-5	0.370664797855259	0.125015817038152	-0.92981431362162	-1.59243915051364	-5	-1.99610883376309	-5	-1.22621355501881	-5	0.3434026849952	-5	-5	-5	0.481475593498975	-5	-5	-2.91721462968355	-0.0559913622595321	-1.82710530224782	-5
Healthy	-5	-0.616435951463305	-2.42136079003193	-5	-5	-5	-5	-5	-5	-5	-0.0307239045110681	-5	0.938100739168207	-0.841878849662505	-5	-0.239909396081697	-5	-1.82073553566097	-5	-1.47134035476501	-1.25010915872858
Healthy	-5	-0.836480837430122	-2.29670862188134	-5	-0.353037834197894	-5	-5	-5	-5	-2.5654310959658	-2.44855000202712	-5	-2.24872089601666	-5	-5	-5	-5	-1.4678828837512	-5	-0.808102065524578	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.891126383811489	-5	0.623835192553439	-5	-5	-5	-5	-0.856797774950403	-5	-1.17095366314682	-5
Healthy	-5	-1.72699872793626	-5	-5	-5	-5	-0.619173943163659	-5	-2.26520017041115	-5	-0.0717936807910084	-5	-5	-5	-5	-5	-5	-1.25065023940252	-5	-2.08884239126002	-5
Healthy	-5	-5	-5	0.462520781049453	-5	-5	0.224714304530398	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.342896319987746	-5	-5	-5
D037841	-1.07582412969808	-0.885622570213844	-1.56288390695192	-5	-5	-5	-1.69897000433602	-5	-1.78383409771401	-3.49485002168009	1.38866431743584	-5	-5	-5	-5	-5	-5	-1.11924355548979	-5	-2.31785492362617	-5
Healthy	-5	-5	-1.46382046786277	-5	-5	-5	-5	-5	-5	-5	1.33852641337183	-5	-1.32330639037513	-5	-5	-5	-5	-1.2419969907002	-5	-1.08985603893549	-0.372009781970118
Healthy	-5	-2.40782324260413	-2.50445566245355	-5	-5	-5	-5	-1.3646167959525	-5	-1.63041310926366	-2.03810452633215	-5	-2.44369749923271	-5	-5	-5	-5	-1.35447948509413	-5	-5	-5
Healthy	-5	-1.11872949607064	-5	-5	-5	-5	-5	-1.95900230757651	-5	-5	-5	1.51586205934177	-5	-5	-1.03767802727042	-5	0.852430583729309	0.114380767162727	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.508944289100848	-5	0.386209934256197	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.64646844092224	-5	-1.32642620357695	-5	-5	-1.10380458954579	-5	-5	-5	0.0562758118821147	-5	-2.05207638016827	-2.00436480540245	-5	0.205304532544046	-1.48267211770563	-1.38880793913157	-5	-0.719103081771116	-5
Healthy	-5	-1.55611145322263	-5	-5	-5	-5	-5	-5	-1.52929557027721	-5	0.097052438241659	1.30865211725144	-5	0.0191246022236475	-0.0131342533932809	-5	0.144988068890542	-1.5499049241284	-5	-5	-5
Healthy	-5	-1.10941133229451	-5	-5	-5	-5	-5	-5	-5	-5	0.104981897748486	-5	-5	-0.0183988209194401	-5	-5	-5	-1.10474324685511	-1.41964533889341	-5	-5
Healthy	-2.84771165561694	-0.744197014646302	-2.10513034325475	-5	-5	-5	-5	-1.57790283686829	-5	-2.13430394008393	0.656893201121015	-5	-5	-5	-5	0.646582113048389	-5	-0.192377039583424	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.441929104713674	-5	0.448497622954086	0.101327694887568	-1.44357687862871	-5	-5	-5	-5	-1.48744900709579	-1.80715388481116
Healthy	-5	-0.224462365219043	-0.51091379589765	-1.89245087025531	-2.56224943717961	-1.38007228970853	-2.27327279097343	-5	-1.2444300193712	-2.42021640338319	-0.420628035275112	-5	1.00249047305465	-1.34008379993015	-5	0.132250081139759	-5	-1.99697052944638	-5	-2.6903698325741	-5
Healthy	-5	-5	-5	-1.23889946104186	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.9734667354767	-5	-1.75325529027616	-5
Healthy	-5	-2.76955107862173	-5	-1.48306819113199	-5	-5	-5	-5	-5	-5	0.640099646591603	-5	-0.607285464323705	-5	-5	-5	-5	-1.30847647783185	-5	-2.0195421077239	-5
Healthy	-5	-1.48878529886361	-5	-5	-5	-5	-5	-5	-5	-5	0.105956171985397	-5	0.396045834367361	-5	-5	-5	-5	-1.87909718238547	-5	-5	-5
Healthy	0.497860860730175	-0.603208044858518	-5	-5	-5	-1.48439105076552	-5	-5	-5	-5	-0.0700296150909881	-5	-5	-5	-5	-5	-5	0.208441356438567	-5	-5	-5
Healthy	-5	-5	-5	-2.37059040089728	-5	-1.9303319030884	-5	-5	-5	-5	1.12999295490928	-5	0.960128153889501	0.417368712513406	-5	-5	-5	-1.65797231191253	-5	-0.949465580459877	-5
Healthy	-5	-5	-5	-0.53212562850407	-1.75055703855742	-5	-5	-5	-5	-5	1.20818893004984	-5	-5	-5	-5	-5	-5	-1.0551226940363	-5	-1.54714066420415	-5
Healthy	-0.392544976785331	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.116830146743838	-5	0.368885370936616	-5	-5	0.105860884950425	-5	-5	-5	-5	-5
Healthy	-5	0.182251975548554	0.504197558391741	-5	-5	-5	-5	-1.25735341006126	-0.571330769347811	-5	0.969718694564768	-5	0.700082976643014	0.358304221146401	-5	-5	-5	-0.611490284685121	-5	-1.95979337242529	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.12261917511542	-5	0.914328345362	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-1.61385789106918	-5	-5	-2.51286162452281	-5	-5	-5	-5	-5	0.728060635802888	-5	0.880156510769969	0.925987250237063	-5	-0.275756908578169	-5	-2.42136079003193	-5	-1.23470407030194	-0.849090126298878
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.1597479111572	-5	0.232019755939844	-5	-5	-5	-5	-0.684491469009812	-5	-5	-5
Healthy	-5	-1.25414480482627	-0.752517739322946	-5	-5	-5	-5	-5	-5	-5	0.571565595801254	-5	-5	-5	-5	-0.876573064995579	-0.515856819701657	0.626021973411722	-5	-5	-5
Healthy	-5	-2.35951856302958	-5	-5	-5	-5	-5	-5	-5	-5	0.881390363625086	-5	-5	0.136095621281465	-1.40516564441668	0.499839608639899	-5	-1.32075385458614	-5	-1.11492161585078	-5
Healthy	-5	-5	-1.77884667804529	-5	-5	-5	-5	-5	-5	-5	1.34192117606203	-5	-1.34380593782081	-5	-5	-5	-5	-1.75227216709028	-5	-0.996884282900194	-0.383450972107044
Healthy	-0.658189711143486	-1.88239730830992	-5	-5	-5	-5	-5	-2.68402965454308	-5	-5	-1.08969583193143	-5	-5	-0.764168662589482	-5	-5	-5	-0.522705062221873	-5	-1.84832376915295	-5
Healthy	-5	-5	-5	-0.998093295959115	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.45667709935309	-5	-2.28735029837279	-5
Healthy	-5	-1.20300960945431	-1.40560744962457	-1.74496883665445	-5	-5	-5	-5	-5	-5	-0.257015782919306	-5	-5	-5	-5	-0.677780705266081	-5	-0.822434644252586	-5	-1.34141628459294	-5
Healthy	-5	-1.02447628703967	-0.752935531064549	-5	-5	-5	-5	-5	-5	-5	0.846117434726526	-5	-0.214228975098953	-1.98716277529483	-5	-5	-5	-1.60153915039178	-5	-0.749750821247003	-0.207881581697575
Healthy	-5	-1.38658105496543	-5	-5	-5	-5	-5	-5	-5	-5	-0.730697249130659	0.501613763802907	-5	-5	-5	0.691454595092233	-5	-0.895444608759486	-5	-0.947729403343251	-1.14104194528199
Healthy	-5	-2.04191415147891	-5	-1.55579901113584	-1.72399801003795	-5	-5	-5	-5	-5	1.10531973469149	-5	0.917779023678448	-5	-5	-5	-5	-1.81304366453459	-5	-1.31202537996544	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.39484569432768	-5	0.774849675704279	-5	-5	-5	-5	-5	-5	-1.56415563401556	-5
Healthy	-5	-5	-5	-2.1518108830086	-5	-5	-5	-5	-5	-5	-0.388552859403082	-5	-5	0.841243684878783	-5	-5	-5	-1.27794222866854	-5	-0.950781977329818	-5
Healthy	-5	-0.73716936514434	-1.07448164182257	-2.69680394257951	-2.07211658966929	-5	-5	-2.09528445472132	-1.39739747957974	-5	0.563763403685275	-5	-5	-5	-1.32257556229875	-5	-5	-2.18045606445813	-5	-1.86423148543218	-0.587371479455625
Healthy	-5	-5	-5	-0.618686326894058	-5	-5	-5	-5	-5	-5	-0.102906484006338	-5	-5	-5	-5	-1.37345434097287	-5	0.0895483491496862	-5	-0.675655801060959	-5
Healthy	-5	-0.841999570853526	-1.71624661666747	-5	-5	-5	-1.22526411744825	-5	-1.1827652695745	-2.61083391563547	0.328640509529656	-5	-5	-5	-2.5543957967264	-5	-5	-1.91757369913923	-5	-2.67985371388895	-5
Healthy	-0.969278870639538	-0.19330460728819	-0.791612396204846	-5	-2.15676722190199	-1.21275211966805	-5	-5	-5	-5	0.536593790683816	-5	-5	0.462186789577087	-1.52273400457515	-3.72124639904717	-5	-1.28903688100472	-5	-1.28525123927494	-5
Healthy	-5	-1.21204387671607	-5	-5	-2.79588001734407	-5	-5	-5	-5	-5	0.617131448890016	-5	0.869752560667162	0.101049030827831	-5	-0.481617684454656	-5	-1.68340069790614	-5	-1.34746358140697	-1.01809082990921
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.208140255909166	-1.21232703531251	-1.6940041172292	-5	-5	-5	-5	-5	-1.94615357314775	-5	0.735356137886173	-5	0.377317181160906	-0.897634908661472	-5	0.101805479877957	-5	-1.1391232035967	-0.847100403606252	-1.75276345049324	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.812021134866622	-5	-5	-5	0.730618375263483	-0.793093207069136	-5	-0.295866649289253	-5	-0.351045071658187	-5
Healthy	-5	-5	-5	0.117735179330497	-1.62433638603911	-5	-5	-5	-5	-5	0.952247417477597	-5	-5	-5	-5	-0.933897803233227	-5	0.541960955780222	-5	-1.27180860141005	-5
Healthy	-5	-5	-1.61172113654036	-5	-5	-5	-2.21752737583371	-5	-5	-5	0.414522115520651	-5	-5	-5	-5	-5	-0.212348279651533	0.617546537185684	-5	-2.01727661233145	-5
Healthy	-5	-0.706836404358341	-0.487876173277055	-5	-5	-5	-5	-1.12061736282566	-5	-1.9266482976131	-5	-5	-5	-5	-5	-1.09215885741706	-5	-5	0.144539960816349	-5	-5
Healthy	-5	-1.7854210464295	-5	-5	-5	-5	-5	-2.25492520841794	-5	-5	-5	-5	-5	-5	1.28928809720048	-5	0.624893391372869	0.310085512062002	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.96018342023449	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.297578080593968	-5	-5	-0.805707718448027	-0.632215587718846	-0.132597337050675	-5	-2.80410034759077	-5	-1.30311962831724	-5
Healthy	-5	-1.38132446111486	-2.07109230975605	-5	-5	-1.33648752958484	-5	-5	-5	-5	-1.7104110474574	-5	-5	-0.619951649263075	-5	-5	-5	-0.999045601593542	0.635621452628965	-5	-5
Healthy	-5	-0.755426027182564	-1.30909544594503	-5	-1.29345289735964	-5	-5	-5	-5	-5	-5	-5	0.911390946024374	-5	-5	-5	-5	-0.0083132847453104	-5	-1.61493022366806	-5
Healthy	-5	-1.30277065724028	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.94638382559561	1.64734100585016	-5	1.07756447444463	0.179824575688153	-5	-5	-5
Healthy	-5	0.219123269117605	0.0416018857415931	-5	-5	-5	-5	-5	-1.60049933868539	-2.70774392864352	0.599860156433647	0.40805670866888	-5	-0.0515772529242983	-0.236010781527727	-5	-5	-2.17979854051436	-1.69058277422186	-0.290993070397935	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.234808234198132	-5	-5	-5	-5	-5	0.536036723450615	-5	-5	-5	-5
Healthy	-5	-0.803879107401619	-1.29800052511036	-5	-5	-5	-5	-5	-5	-5	0.647657740718709	-5	-5	0.509923954176182	-0.00819377547239393	-0.0854611635135193	1.03663727780343	-0.48897270825365	-5	0.22825916437937	-5
Healthy	-5	-1.21903497039168	-1.58070527824654	-2.30891850787703	-2.05502409158795	-5	-5	-5	-5	-5	0.58782990277516	-5	0.875663646175572	-0.0402337978873952	-5	-0.178021638871289	-5	-1.73683753503778	-5	-1.04493793032497	-0.705776341023414
Healthy	-0.459532874423489	-0.318225270132206	-0.544120162815274	-5	-5	-5	-5	-1.44309473094455	-5	-1.23217650199248	-5	-5	-5	-5	-5	-5	-5	-1.49798278517285	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.00831906672983526	-5	-5	-5	-0.0607404032984566	-5	0.248314188632918	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.08991252615994	-5	-5	-5	-5	-5	-5	0.590141586265037	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.870858154207715	-5	-5	-0.0464239198260345	-5	-5	-5	-5
Healthy	-5	-1.95039438740503	-2.19791074211827	-1.49743633089264	-5	-5	-1.45779721756597	-5	-5	-2.05898575629443	0.130713208237078	-5	0.244724794839931	-5	-5	0.0651724894853563	-5	-1.49962628564663	-5	-1.48811663902113	-5
Healthy	-5	-1.24313577593945	-1.79615153625377	-5	-5	-5	-5	-5	-5	-5	-1.42147539472501	-5	-5	0.866159690928049	0.829489675415118	-5	0.356477135854221	-2.10902040301031	-5	-2.24108810760203	-0.99891561870778
Healthy	-0.122784198573021	-1.40638169187046	-5	-5	-5	-5	-5	-5	-5	-5	1.40986062220886	-5	-5	0.200212809658039	-2.13906337929991	-5	-5	-0.274357844485582	-5	-1.41702807089519	-5
Healthy	-1.15664262156204	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.07839192279408	-5	-5	-0.832800856702248	-5	-5	-5	-5	-5	-5	-0.39365088567708
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.992898872124319	-5	-5	-1.20377268597056	-5	-0.460459730392195	-5	-1.00541891874011	-5	-2.16430942850757	-5
Healthy	-5	-1.15310645668337	-5	-5	-5	-5	-5	-5	-5	-5	0.540135438238575	-5	0.893357230574004	-0.0620159680843945	-0.0539261880148035	-5	-5	-1.37396775217098	-5	-1.13324021650489	-0.543785844642011
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-2.93930215964639	-0.986699213143112	-1.92959267825988	-5	-5	-3.0087739243075	-5	-5	-5	-5	0.724177527641225	-5	-5	-0.665787590606824	-1.66174276975374	-0.105534397362272	0.201541865025642	-2.55284196865778	-1.23418248469008	-2.19382002601611	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.51215487988856	1.09120991675999	-5	-5	-5	-0.00592492285417308	-5	-0.219322725566632	-5	-0.775570538177302	-0.413019083418952
Healthy	-5	-5	-5	-1.61475131759678	-5	-5	-5	-5	-5	-5	0.651500920468649	-5	-1.94005811193804	-0.592779107072604	-0.169796401074296	-5	-5	-0.329577866571045	-5	-1.70663744528855	-0.467691606724583
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.07572246848428	-5	0.0324051869387216	-1.72792621249999	-5	-5	-5	-1.18078520011762	-5	-5	-5
Healthy	-5	-2.11294562194904	-5	-5	-5	-5	-5	-5	-5	-5	0.492267163873045	-5	0.924374406816501	-5	-5	-5	-5	-0.556611828572173	-5	-5	-5
Healthy	-5	-1.68739956073874	-1.96377045591371	-5	-5	-5	-5	-5	-5	-5	1.10767489081044	-5	-5	-0.621511251968192	-5	1.07131152926847	-5	-0.617892864180974	-5	-1.71851211205992	-5
Healthy	-2.40782324260413	-0.783728507029824	-1.62580174207092	-2.01682492796219	-1.66918053350416	-3.09151498112135	-5	-5	-5	-5	-2.21824462534753	-5	-5	-0.443130873459399	-5	-1.85636076472546	-1.22025924882326	-0.803879107401619	-5	-1.66234110897386	-5
Healthy	-5	-0.925110451959332	-0.788452318818752	-1.6944336864847	-1.77314242971128	-5	-1.60136567546161	-5	-5	-5	0.525148506770362	-5	-5	-1.96657624451305	-5	-1.10969078310005	-0.462117968257982	-1.11912926746758	-5	-1.49539322935805	-1.1426071890791
Healthy	0.0930993470838407	-1.33564012544886	-1.96617430604669	-5	-2.14813039927023	-5	-5	-2.53910215724345	-5	-5	-2.014573525917	-5	-5	0.84295479052732	-5	0.0734910650774653	-5	-2.63638802010786	-5	-5	-5
Healthy	-5	0.197084736789778	0.0244281958177049	-5	-5	-5	-5	-5	-5	-5	0.310217345194195	-5	-5	-5	0.263479836480346	-5	-5	0.00857888229492136	-0.0912898497523422	-5	-5
Healthy	-5	-2.41566877563247	-5	-5	-5	-5	-5	-5	-5	-5	0.4630818474149	-5	0.467983789036729	0.0576851181381505	-1.23995467203419	-5	-5	-5	-5	-1.49962628564663	-1.44757515429591
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.408523565326755	-5	-5	-5	-5	-5	-5	-0.915745540888771	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.45455996083164	-5	-5	0.497348526347608	-5	0.651164578527951	-5	-1.08186477383364	-5	-5	-5
Healthy	-5	-1.98296666070122	-1.76421912967244	-5	-5	-2.12205304837081	-5	-5	-5	-5	1.18021507708839	-5	-5	-0.708919887036473	-5	0.916751798725431	-5	-0.778768386818588	-5	-5	-5
Healthy	0.85178835379702	-2.00043451177402	-5	-5	-5	-5	-5	-5	-5	-2.45099673797421	-5	-5	-5	-5	-5	-5	-5	-1.07743023101429	-5	-2.01727661233145	-5
Healthy	1.01950303509754	0.545676913540673	-0.307593765166369	-5	-3.4089353929735	-1.45456917053465	-5	-1.65364702554936	-2.41116827440579	-2.1232050237993	-0.946230310400691	-5	-5	-0.877030905606253	-5	-5	-5	-0.833599491424932	-2.84163750790475	-1.7687853520374	-1.64878365466066
Healthy	1.11973776791837	-0.850472986245652	-1.98213228103649	-5	-5	-5	-5	-5	-5	-1.34688400683443	-1.00603500180488	-5	-5	-5	-5	-0.431856968342298	-5	0.421279730088426	0.181323265875895	-5	-5
Healthy	-5	-0.313989708684714	-1.7307206102281	-5	-5	-5	-5	-5	-1.97305837204097	-5	-5	-5	-5	-5	-5	-1.70311552446145	-5	-2.30627305107635	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.03764996264509	-5	1.01845124861625	-5	-5	-5	-5	-0.859995049380551	-5	-5	-5
D037841	-0.776841657539656	-0.647315920222732	-1.06519865825346	-1.48399376961395	-1.24146657776271	-0.966737124115521	-2.40560744962457	-1.5548630312867	-3.39794000867204	-5	0.584149099175632	-5	-5	-5	-5	-5	-5	-0.672028376376989	-5	-2.09908693226233	-5
Healthy	-5	0.586844879663813	0.741723450498372	-5	-5	-5	-5	-5	-5	-5	0.81947088896355	-5	0.461160744254032	-0.0115480693219269	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-0.877587504588719	-5	-5	-5	-5	0.665979458606278	-5	0.39079914812045	-0.351942636671258	-5	-5	-5	-1.98842955640272	-5	-1.38848911287334	-5
Healthy	-5	-5	-5	-5	-5	-5	-2.44611697335613	-5	-5	-5	-1.06273292778859	-5	-5	0.108838908171154	-5	-0.828273546346769	0.601798250045134	-0.43272654468295	-5	-1.57446577950174	-5
Healthy	-5	-1.99182581599357	-5	-5	-5	-5	-5	-5	-5	-5	0.964011053977473	-5	1.04012783774634	-1.40120949323688	-5	0.315260628018278	-5	-2.30364361126667	-5	-1.12871902714203	-0.928375701460248
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.26826453967413	-5	0.502622372032976	-5	-5	-5	-5	-0.624574170207657	-5	-2.21183162885883	-5
Healthy	-5	-1.88706002391592	-5	-1.78994915012486	-5	-5	-5	-5	-5	-5	-0.645334637564393	-5	-0.363482015001986	-5	-5	-5	-5	-1.10857405715201	-5	-2.21896306137887	-5
Healthy	-5	-5	-5	-1.29319690296266	-5	-5	-5	-5	-5	-5	0.634447039794333	-5	-0.732452827889227	-5	-5	-5	-5	-1.42957382164103	-5	-5	-5
Healthy	-5	0.163083815465802	-0.995549647010776	-5	-5	-5	-5	-5	-5	-5	0.00264114900003988	-5	-5	0.5413795224062	-5	-1.3243132913006	-5	-1.02063375760384	-5	-0.95116991347165	-5
Healthy	-1.25212229418021	-1.73636393141189	-2.70333480973847	-5	-5	-5	-5	-5	-5	-5	1.13432089200389	-1.40960405281599	0.691310519850726	-1.86359655186601	-5	0.270217517184496	-5	-1.08523386307415	-5	-1.86327943284359	-5
Healthy	-5	-5	-5	0.101066237491961	-1.62015082123717	-5	-5	-5	-5	-5	0.940560808598301	-5	-5	-5	-5	-0.913853809314099	-5	0.598642799645098	-5	-1.23003219867056	-5
Healthy	-5	-5	-5	-0.655548776313862	-5	-5	-5	-5	-5	-5	0.880731868656667	-5	-5	-0.00653290703176943	-5	-1.55222199070538	-5	-0.970981670453518	-5	-1.4367562988596	0.0735900587673904
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.46474149629009	-5	-5	0.474982161813107	-5	0.620528513133125	-5	-1.01331782022049	-5	-5	-5
Healthy	-5	-5	-5	-1.28316227670048	-5	-5	-5	-5	-5	-5	1.04683099810929	-5	0.522167657679555	-5	-5	-5	-5	-0.897600600135017	-5	-1.65247484000131	-5
Healthy	-5	-0.572221862775827	-1.74208154968594	-5	-5	-5	-5	-3.27572413039921	-5	-5	0.788969732233144	-5	0.973790801472615	-1.58252830679671	-5	0.0236022242589294	-5	-1.5548630312867	-1.02622580602942	-1.31632270118131	-0.378595202312351
Healthy	-1.41049720373624	-5	-5	-5	-5	-3.27572413039921	-5	-5	-5	-5	0.773380475096259	-5	0.713430056865216	-5	-5	-5	-5	-2.76700388960785	-5	-2.44009337496389	-5
Healthy	-5	-5	-5	-0.668289340336117	-2.44611697335613	-5	-5	-5	-5	-5	1.50745389588933	-5	-5	-5	-5	-5	-5	-0.0904011852327665	-5	-0.780310710914195	-5
Healthy	-5	-0.530605127566646	-5	-5	-5	-5	-5	-5	-5	-5	0.911672062773446	-5	-5	-1.35173759425196	-0.0374696689577599	-5	-5	0.284015417481582	-5	-5	-5
Healthy	-5	-2.00568284733036	-5	-2.62708799702989	-1.72676716595695	-2.46597389394386	-0.827221985344147	-5	-2.19178902707578	-2.61978875828839	0.661558089759244	-5	-2.26600071346161	-1.64704608828991	-5	-5	0.152245524506361	0.0173046885621553	-5	-1.17204947169737	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.42241927273806	-5	0.811678205568357	-5	-5	-5	-5	-0.548259605200375	-5	-1.33180051580134	-5
Healthy	-0.874713966706336	-0.0425363842700687	-1.41805034162668	-0.600343581432644	-1.12528631124222	-5	-5	-5	-2.2335871528876	-5	1.32204781796854	-5	-5	-5	-5	-5	-5	-1.15876570449396	-5	-1.02145429953726	-5
Healthy	-5	-5	-5	-2.97061622231479	-5	-5	-5	-5	-5	-5	0.972612863217598	-5	0.538078335549099	0.766601694400988	-5	-5	-5	-1.11238269966426	-5	-0.973752818522227	-5
Healthy	-5	-5	-5	-1.23784680769641	-1.96297212024422	-5	-5	-5	-5	-5	-5	-5	0.114827743811462	0.148803099602748	-5	-5	-5	-0.365663822889187	-5	-1.35684353438029	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.225782095033128	-5	-5	0.791823933818427	0.353641225272328	-0.272531944839511	0.0446220647241058	-0.655627378093526	-5	-0.133263826523213	-5
Healthy	-5	-2.09366495819491	-5	-5	-5	-5	-5	-5	-5	-5	1.10367067652137	-5	-0.126371373474415	-0.881636055736559	-5	-5	-5	-1.13727247168203	-5	-5	-5
Healthy	-5	-0.118050728100447	-1.20141840527145	-5	-5	-5	-0.860624735560028	-0.822867682958225	-0.923286755309975	-5	-5	-5	-5	-5	-5	0.619158052385284	-5	-1.00656376950239	0.269027009815561	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.275355127376407	-5	-5	-0.242991364538718	-5	-0.212787562152409	-5	-0.791397425537468	-5	-0.0330280329801735	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.13183703967528	-5	0.512921752774195	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.07974582365504	0.0375898256997873	-5	-5	-5	-5	-5	-5	-5	-5	0.290582145260107	-5	-5	-5	-5	-5	-5	-0.217885852520929	-5	-5	-5
Healthy	-5	-0.546207864655526	-5	-0.824981324063371	-1.02332911937519	-5	-1.96738123914928	-5	-2.11861534322943	-5	-2.09151498112135	-5	-5	-5	-5	-0.174288341484857	-5	-0.254925208417943	-5	-1.14248658522331	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.13106182166709	-5	-5	-5	0.478958770536424	-5	-5	-0.325249053659169	-5	-5	-5
Healthy	-5	-5	-5	-1.21452779669361	-1.5548630312867	-5	-5	-5	-5	-5	-5	-5	0.138128945620694	0.138681553510374	-5	-5	-5	-1.24146657776271	-5	-1.69637202361611	-5
Healthy	-5	-0.100458542093991	-0.51009774356468	-5	-2.85078088734462	-5	-5	-1.39126008093121	-2.31785492362617	-2.00568284733036	1.20255669807224	-5	-5	-0.742585441237813	-5	-5	-5	-1.01664438566821	-5	-2.65364702554936	-5
Healthy	-5	-1.80799040734633	-5	-5	-5	-5	-5	-5	-5	-5	-0.301247197209845	-5	-5	-5	-5	-5	-5	0.212760069355778	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.788099755680773	-5	0.437953397540359	-5	-5	-5	-5	-5	0.155654808004879	-5	-5
Healthy	-5	-1.42980743890427	-1.62123882468363	-5	-5	-5	-5	-5	-5	-5	-1.35812945452369	0.500042893376668	-5	-5	-5	0.691657810176062	-5	-0.845697780315335	-5	-0.878276054362633	-0.737050825284472
Healthy	-0.497108788058756	-2.02918838912748	-0.700797882396578	-5	-1.95078197732982	-5	-1.82798119057544	-5	-1.47391930819797	-2.5003129173816	-2.49894073778225	-5	0.696891717652449	-5	-5	-5	-5	-2.20342566678957	0.196974376013904	-2.37263414340727	-5
