c	Gammaproteobacteria	Coriobacteriia	Desulfovibrionia	Actinomycetia	Verrucomicrobiae	Bacilli	Methanobacteria
Healthy	0.319861511693828	-5	-5	0.700916486615219	0.484443631089704	0.459791915265038	0.487042169301616
Healthy	0.502611451159221	-5	-0.611987656635809	-5	-5	-1.39243775681641	-5
Healthy	0.478795846393972	-1.17360121781238	-0.47134035476501	-5	-5	-1.10946720807226	-5
Healthy	-0.53746724196491	-0.454062315358118	-1.38700434396765	-5	0.0729700598663302	-0.32053576227394	-5
Healthy	-1.11827306462358	0.192305348063851	-5	0.113863167462118	-2.24641694110709	1.26920999990326	-5
Healthy	-0.686280380504907	-0.821425896620075	-5	0.0536315283660297	-1.56815395430127	0.435726542849126	0.231161091024965
Healthy	0.40212376240064	0.033656925103955	-1.02204787879854	0.0808680952038701	-5	0.922378714215788	-0.0889756308628182
Healthy	-5	-0.158196449630666	-5	-5	-5	-0.241815061849435	0.965423732012489
Healthy	1.06381618207975	-0.469441740548347	-2.67162039656126	-1.2209087961545	1.17337597576964	0.505861908858317	-5
Healthy	-1.36471736200179	-0.00411921333117029	-5	-5	-0.542814743446332	-0.912822188238844	-5
D006973	1.02344548224183	-0.5422391778366	0.325874690413217	-0.673131840106319	-0.502586535313794	-1.20093528064899	-5
Healthy	0.947177775467039	-1.2023170650851	-1.66675430103804	-2.69680394257951	-5	-1.11662251025166	-5
Healthy	-0.276536118316854	-5	-5	-0.800903343694384	-5	0.102519458368337	-0.0475805228014692
Healthy	0.4958993980762	-5	-5	-0.0571390860764773	0.75925828187544	-0.297061360611653	-5
Healthy	-0.182414800094703	-0.440428497217558	-5	0.745788135552397	-5	-0.0968394458881703	-5
Healthy	-1.09178314691061	-0.710946442407359	-0.711192052516521	-1.05522131887649	1.01338122771052	-1.29413628771608	-5
Healthy	-0.618830748720854	0.00429987352362671	-5	-5	-5	0.588674993121528	-0.145499632122898
Healthy	-0.379728574560956	-0.325368462482923	-5	-2.49620931694282	-5	0.0256949171381284	-5
Healthy	1.19992650333637	-5	-5	-0.596604912997491	-5	-0.491524150351767	-5
D006973	-2.29242982390206	0.305293316304315	-5	-2.44369749923271	-0.065400561781927	-1.50640255099947	-5
Healthy	0.120201989583453	-5	-5	-5	-5	0.100642755537261	-5
Healthy	0.42128302264261	0.257001411616545	-5	0.202188512266052	-5	0.741999654437455	-0.303014907547875
Healthy	-5	-5	-5	-5	-5	-5	-5
D006973	0.496056031715097	-2.51144928349956	-0.305096600186635	-5	-0.768199207942101	-1.77031815768232	-5
Healthy	0.00645748463818299	-1.03282657704446	-5	-0.959002307576509	-5	1.13985139137732	-5
Healthy	0.0135113334658999	-0.734757531366199	-0.830384337777253	0.708842241792617	-5	-1.50251746263263	-5
Healthy	0.1084736905237	-5	-5	1.96795325337443	-5	0.758808981164909	-5
Healthy	-1.06238182060618	-0.518672051847425	-1.55783391421528	-5	-0.0191152915709132	-0.788959594267947	-5
Healthy	0.630757284988651	0.588545086209557	-5	1.86398539723709	-2.92445303860747	0.0885081816679681	-5
Healthy	-1.7026772857947	-0.665224668322045	-1.40582852088509	-5	-0.0802840157574941	-5	-5
Healthy	-0.424789054916385	-5	-5	-5	-0.401943052719206	-5	-5
Healthy	-0.704037267605977	-5	-5	-0.411515400955207	-5	-0.560683098983496	-5
Healthy	-5	0.443940115208608	-5	1.25571550073716	-5	-5	-5
Healthy	1.39430403063012	-5	-5	0.738812257654625	-5	-0.433786489437618	-5
D006973	1.11522729824868	-1.736600668666	-1.76929568638743	-5	-1.92922353715657	-5	-5
Healthy	0.168644776887817	-0.496536181846786	-2.6903698325741	0.162576353937276	-0.192519092995695	-1.25406684154056	-5
Healthy	0.517446633919386	-5	-5	0.523527964330405	0.563579561775237	0.425659730420213	-5
Healthy	-0.302822985028996	0.0687163419965539	-1.58169870868025	-0.224207572321208	0.100515285822753	-0.325616570378997	-5
Healthy	-0.059593098600362	0.127846354725375	-0.729530793546802	0.257683373676726	-1.04866248120408	-0.268798162879752	-5
Healthy	-0.666169989554354	-5	-5	-5	-1.01596801972882	0.305488945905176	-0.0775080964527578
Healthy	-0.528165759848767	0.270294437715416	-0.928854709548917	1.08397714612738	-5	-0.631527161559638	-0.750385897655418
Healthy	0.773892446690057	-1.33198702835817	-5	-0.597721418104439	-5	-0.268048802566613	-5
Healthy	-0.781306980008644	-5	-5	-1.79182747333288	-5	-5	-5
Healthy	1.00824322239122	0.169771390203502	-0.217190677331123	-1.70730099695607	1.64730089635306	-0.865599744081016	-5
Healthy	0.33390450401391	-1.09189045960745	-1.46092390120722	-0.100902099292678	1.09843292937707	-0.955577844288157	-2.05207638016827
Healthy	0.350405033933652	0.84854995508427	-5	1.36008593544129	-5	-0.389659288547843	-5
Healthy	0.340223937176264	-1.08481129482684	-5	-0.905109802993349	-5	-1.08092190762393	-5
Healthy	-0.322703368465917	-1.68973163336755	-1.86870220340238	0.498718461109633	-5	-0.350266085360407	-5
Healthy	0.529409819863476	-0.0683336773105983	-0.921760746190334	1.28531309034772	-0.0590504326824223	-0.447672540658449	0.156739908263137
D006973	-0.995721627799838	-0.532880472984023	-0.318722572925471	-2.14813039927023	-5	-1.73754891026957	-5
Healthy	-0.786004383631915	-1.65266998468305	-5	-0.362360194641302	-5	-1.3722246247707	-5
Healthy	-0.92863356324087	-0.308847752829318	-0.957739593310548	0.229658809000127	-5	-0.949620243738542	-5
Healthy	0.907086593498582	-5	-5	-0.0195693655551319	-1.58703572800334	-0.216646780405381	-5
Healthy	-1.60258145764865	-0.627419364969087	-1.95311480916229	-0.698991719603	0.259868510765762	-5	0.955537188035329
Healthy	-0.378958806894501	-5	-1.18039026724841	-0.214705764356596	-5	-0.86566348905132	-5
Healthy	1.0080501430417	0.176183898663947	-0.134043678067427	-1.65777477063921	1.63788691727554	-0.755772374267092	-5
Healthy	0.136105144969983	-5	-5	-5	0.273452703621175	-5	-5
Healthy	0.26488862612062	-0.211131945980889	-1.62893213772826	0.949543202619029	-5	0.404840555849266	-5
Healthy	-1.32836440339787	0.376832349290807	-5	-0.140351421263596	-5	1.01823767027336	-0.16878952312809
Healthy	-0.398820346641218	-0.617946917884685	-1.98088370955293	-0.474540542513321	-5	-1.00886256487969	-5
Healthy	0.00352084659913934	-0.940020283055838	-5	1.37393213204834	-5	-0.147782370184941	-5
Healthy	-1.38289476949762	-0.439196998006036	-1.07139934015548	-5	-0.198280803555185	-1.4891869894875	-5
Healthy	-0.315307206601422	-0.60115759697073	-5	-5	-5	-0.894081259713627	-5
Healthy	0.464088452131109	-5	-5	1.31934782216981	-5	1.51500266025704	-5
Healthy	-5	-0.885756086311092	-5	-5	-5	-0.607232721344358	-5
Healthy	-1.01772876696043	-0.495162283071347	-0.705533773838407	0.365793007063973	-5	-0.0159590086285732	0.534401824092368
Healthy	0.168131980265661	-0.126731725973315	-1.9931062920521	0.88908870589239	-5	-0.745113706111033	-5
Healthy	-1.53865156635202	-5	-5	-5	-5	-5	-5
Healthy	-0.569586288107402	-0.181661917136428	-0.872441697995367	0.744451021905371	0.852840332925156	-0.744293417417375	-5
Healthy	-0.605548319173784	-0.20688042684464	-5	-2.01144104312138	-2.26042765554991	0.289963336676123	-5
Healthy	-0.224360430121309	-5	-5	-0.685122008464187	0.272609651453836	-5	-5
Healthy	0.872724855307478	-0.172876379597257	-5	-5	-5	-1.59516628338006	-5
Healthy	0.504245161027	-0.296167166434658	-0.859774874733552	0.368916945116184	-5	-0.820534386924569	-1.14284849731251
Healthy	-0.281705958510291	-1.35300846252288	-5	-0.253848618768517	-0.156237917166267	-0.524241671024125	0.119846207596631
Healthy	-0.823387900008133	-0.761627670971675	-5	-0.6657674736704	-5	0.528902566203575	-5
Healthy	-5	-5	-5	-5	-5	-1.15199572850273	-5
Healthy	-1.31264943044197	-1.5151309672796	-5	-5	-5	-0.642408152476559	-5
Healthy	-0.676521011869841	0.225492784073128	-0.983342655177798	0.716280535479108	0.474675091288464	-0.237936935217877	0.224525293404538
Healthy	-0.560904258698251	-0.0795792421030828	-1.37150889503288	-0.251161019364205	-5	-0.597773018470674	-5
Healthy	0.489862896011486	-0.257314137602775	-0.874096031592076	0.385722427369894	-5	-0.970291637485105	-1.23040115161255
Healthy	-0.78438887038715	-0.964370172209561	-0.110031956768376	0.261895407011807	0.668515440148265	-2.02548830726267	-0.790109831318742
Healthy	-0.0615653408290036	-0.875039549210455	-1.87909718238547	-0.468291223189544	-5	-0.429118629113721	-5
Healthy	-2.6903698325741	-3.1249387366083	-5	-0.37738192913199	-2.36451625318509	-0.630172107474672	-5
Healthy	-0.0839094315423509	-0.0319328655919962	-5	0.590086901525597	0.517230217738358	-0.956205607674221	0.469565780267824
Healthy	-1.74016730093652	-0.490407728769162	-0.182104242838205	-0.91463805631387	1.36380201264827	-0.499942001420878	0.331641859896777
Healthy	0.0948657624551715	-5	-5	-5	-5	-5	-5
Healthy	0.618875084580253	-5	-5	-5	-0.255597478931139	-5	-5
Healthy	-0.471842050139124	-0.833866029694891	-1.14898639317633	-0.196679476421246	-5	-0.835766145307389	-5
Healthy	0.399221889472759	-0.0752504829118982	-5	0.416637179398466	-0.96181713400934	-0.108195023516921	-2.54060751224077
Healthy	-1.10369429253392	-5	-5	-0.311375538245006	-0.672620628707151	-5	-5
D006973	-0.38654932491547	-1.28483264215154	-0.532821222056968	-5	-5	-2.6345120151091	-5
Healthy	-0.691969445733894	-5	-5	-0.419565449753595	-5	-0.578873401255201	-5
Healthy	-0.330729620261803	0.452100916578609	-5	-1.07155293679082	-5	-0.492589440938236	-5
Healthy	-0.853437886842443	-0.782858362061719	-5	-0.779264469786898	-5	0.299387431700995	-5
Healthy	0.215135045480261	-5	-1.02798240132598	-0.650858514480367	-5	-0.7724217797004	-5
Healthy	0.792190606637087	0.137803367382051	-2.20690839982342	0.904210648227962	-5	0.602033932877287	-1.09119340059433
Healthy	0.496973905128374	0.0252444041496968	-0.467334781519109	0.457919725616199	0.0843617585514052	-1.36491856398913	-0.378605586791193
Healthy	0.445267845067625	0.475195964214414	-5	0.827829174802321	-5	-0.163176037006224	0.6619810721001
Healthy	-0.323361252090502	-0.943400023707219	-2.88605664769316	-5	-5	-0.598461609834057	-5
Healthy	0.509030383906117	-5	-5	0.255248376961857	0.0866196176903074	-0.275437426812308	-5
Healthy	0.0981104794538249	-0.137159295824245	-0.719444391993726	-1.54928912185308	0.846099484338142	-0.504233715607324	-5
Healthy	-0.628599613969016	-5	-5	-1.30513167201754	-5	-5	-5
Healthy	0.581443311873094	-0.284707141650191	-1.19935164463601	1.37466917625594	0.635701844594876	0.267143557036458	-5
Healthy	-0.156848231297144	-5	-5	-1.301464507438	0.0933341169631476	-0.278626371307864	0.68756730585185
Healthy	0.108500754217791	-0.544454738543622	-5	0.416838473871739	1.48607907538168	-1.93479387194569	-5
Healthy	-0.421085862095819	-5	-5	-5	-0.240105625974501	-0.176832363118227	0.541128491984598
Healthy	0.487036509451071	-1.23814730553362	-0.253070145623419	-5	-5	-0.998958942013906	-5
Healthy	0.480702407433167	-0.208351449415888	0.163283652224217	-0.104638237339947	-5	-0.579862645406174	-1.73376830331011
Healthy	0.0329087308408779	-0.997833938243492	-5	-0.147416324833166	-5	-0.0683692595944318	-5
Healthy	0.830754785022099	-1.46635502120124	-5	1.92266220309144	-5	0.363333641439472	-5
Healthy	0.109328764196485	0.33794021313497	-5	-1.88706002391592	-0.94842304152746	-1.32615002265705	-5
Healthy	-1.30207355519349	-5	-5	-5	0.496918583104695	-5	-5
Healthy	0.539871158747749	-2.95467702121334	-1.1329451995233	0.0624428373001454	0.818586116197464	-1.89483057200067	-5
Healthy	-0.0928198228096946	-1.92848619490491	-5	-1.42922363120525	-0.149261892768803	-0.82666801963135	-5
Healthy	1.21246248175584	-5	-5	-0.828215059445879	-5	-1.69015699528393	-5
Healthy	0.404768738569048	-1.07314329105031	-1.70027484602436	-0.280577553895218	-5	-0.160201535130351	-1.16045910703103
Healthy	0.899667323710202	-0.671763145905084	-5	-2.40450377817443	-5	-2.67571754470231	-5
Healthy	-1.10790539730952	-0.871923987331285	-5	0.635306775973924	-5	-0.00999876496533861	-5
Healthy	1.52330531690605	-0.0985961731747482	-1.88306035344924	0.556479801484298	-5	-0.0255712133798832	-5
Healthy	-2.41116827440579	-5	-1.97757162881451	-5	-0.743186075419107	-0.431516662728344	-1.06233168560099
D006973	1.39161743709336	-0.95833103352439	-1.47172622283296	-0.214955041668456	-5	-2.21467016498923	-5
D006973	-0.857798309836487	-2.98296666070122	-5	0.741131893573445	-5	-2.3269790928711	-5
Healthy	0.202256667894934	-3.50863830616573	-1.0445527894223	-3.01772876696043	-1.95078197732982	-1.11684980031672	-5
Healthy	0.306395001215214	0.11076810472105	-5	1.40022912470352	-0.0399384987755497	-5	-0.159110121750101
Healthy	1.12948848493237	-1.74256143314019	-5	1.48824632170424	-5	1.0269620360548	-5
Healthy	0.696745069972308	-5	-1.55752023093555	-5	1.05226713122016	-5	0.420348582506839
Healthy	1.21091830418826	-0.157378280842249	-5	1.42298505506024	-5	-0.303110900621939	-5
Healthy	-0.0844049608408537	-0.811324577030168	-5	-5	-5	-0.885088915918108	-5
D006973	0.605814477488456	0.22419626966024	-0.0283762982341645	0.767913179193359	-5	-1.16889843549864	-5
Healthy	0.227819884937889	0.365619002254503	-5	0.790004929063138	0.285579810729594	-0.975966102099095	-5
Healthy	-0.529927784709891	-0.149954474277804	-0.906683398795668	1.18480126788421	-5	0.267385301814146	-5
Healthy	-0.296725822003399	-5	-5	0.598485189994524	0.331135644275027	-0.550043600056458	0.0430477428041195
Healthy	-0.0298670688160269	-1.34074953122734	-5	-0.200576735665318	-5	-1.00819820115536	-5
Healthy	1.396135157465	-5	-5	1.64323646246588	-5	-0.0508296359849904	-5
Healthy	-0.394274872108997	-0.995549647010776	-2.64016451766011	-0.438016606231915	-2.24718356881173	-0.30666884375598	-5
Healthy	-0.123210791360597	-1.05615937359874	-2.19111413264019	-0.113272451510605	0.0980827604461786	0.0802692374202842	-0.796722279107583
Healthy	-0.303093445757506	-0.195451691611944	-1.50182733936346	0.346268846200469	-5	-0.378761383777775	-5
Healthy	-0.636632497056514	-5	-5	-1.12807696811763	-5	-1.97922451180644	-5
Healthy	0.730830707294628	0.5478768079513	-1.35418488170336	0.353273638196129	-5	-2.59006687666871	-5
Healthy	-0.217835647968315	-1.040481623027	-5	-0.468074245059383	-5	0.0962876575970691	-5
Healthy	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.261132274364214	-0.160660244954285	-0.192769490687508	0.0810411051001033	-0.806624919384301	-0.210821337277872	-5
Healthy	0.785079865769852	-5	-0.176421448349759	-5	1.3109758834557	-0.582860590272674	-0.283554235492541
Healthy	-5	-5	-5	-5	-5	-5	0.982149975570394
Healthy	-5	-0.319247618949825	-5	0.801609488027319	-5	-5	-5
Healthy	1.06381093281122	-0.705864580873752	-1.8965383779053	-1.36221017063777	-5	-0.697690721630015	-5
Healthy	-0.170477526505487	-0.632215587718846	-0.499393077934013	0.19415065880454	0.0879233209252971	-0.755574427827064	-5
Healthy	0.0778255812356142	0.32953618063868	-1.35773338109733	0.926115978142914	-0.140597482166862	-1.46928816201834	-5
Healthy	1.07682024003868	-0.676521011869841	-1.34572717290229	-1.08841629901892	-5	-0.731749744553051	-5
Healthy	-5	0.801841214502278	0.025088663718906	0.486651466468153	-5	0.790451951762788	-5
Healthy	1.73062459330407	-1.06248210798265	-5	0.857006653363411	-5	-0.833806784829933	-5
Healthy	1.23566300684969	-0.301525373792564	-2.58502665202918	1.13376621480925	-5	0.470300212635526	-5
Healthy	1.08657478883463	-5	-0.539222393811746	-5	0.0134734426085088	0.281301591987172	0.587596484719413
Healthy	-0.186519090815107	-1.12257105921178	-5	-0.0590454572336821	0.528989933113132	-5	-5
Healthy	-5	-5	-5	-5	-5	0.101062796213672	-5
Healthy	-5	0.369950196114184	-5	-5	-0.0619959302745102	0.542132990625679	0.151308548182018
Healthy	-0.0521645210247426	-5	-5	-5	-0.265664305627896	0.829649783744636	0.473416893368712
Healthy	1.15077485478361	1.40062086870046	-5	1.76508943230086	-5	-0.301090801147931	-5
Healthy	-0.909565583824878	-0.0980896373800287	-1.12412880927263	0.750006699477232	-5	-1.47391930819797	-1.13188479467278
Healthy	0.299873233165021	-1.04105406750606	-2.55129368009492	-0.882231705073628	-1.15341549710195	-0.253023481579187	-5
Healthy	-5	0.619236331946377	-5	1.71746919996652	-5	0.218162492495097	-5
Healthy	-0.614483096600975	-0.687589897005191	-1.06859298644343	0.492654246215854	-5	-0.835676891431705	-5
Healthy	-0.701168747981961	-2.48678239993206	-2.29670862188134	-0.400062371744857	-5	-1.26233037264336	-5
Healthy	-5	0.834115382104551	-0.0376069847965959	0.416866747439996	-5	0.772344447899362	-5
Healthy	-0.565191661346907	-5	-0.802802172512197	-2.77728352885242	-5	-1.6226937489318	-5
Healthy	-1.16806626953325	-1.07119462910672	-3.74472749489669	-5	0.151954849479353	0.578380160288827	0.686979280027012
Healthy	-0.00485640658258109	-0.0340132323958819	-0.31744880895819	-0.417096147465896	-2.65169513695184	-0.424685119417049	-5
Healthy	-0.5655907924125	-0.899422697210404	-2.34008379993015	-0.922813845914103	-5	0.625754753209012	-5
Healthy	0.279370318179108	-0.459996055149973	-5	0.380352364487016	0.106034427841486	0.0229065329291594	0.217436564049643
Healthy	-0.947036871244497	-2.15989390554324	-2.05551732784983	-1.47820835036088	-1.23874892569134	0.223825495505938	-5
Healthy	0.0822718096740119	-5	-5	-2.17848647159523	-5	-1.09285746899686	-5
Healthy	-5	-5	-5	-5	-5	-0.600949618126351	-5
Healthy	0.582780152788889	-2.01818139282934	-5	0.726549543803524	-5	0.144664481667299	-5
Healthy	0.228187265995744	-0.581665557695016	-0.724021013532852	-0.281041836072696	-5	-1.74088415581493	-0.741290899430173
Healthy	0.92170103840769	0.50933292555248	-1.30927245612963	0.916153786840075	-5	1.25953104736159	0.942210511137022
Healthy	1.04527915587125	-0.602077363454683	-1.42239332263746	-1.32330639037513	-5	-0.79317412396815	-5
Healthy	0.899143920291128	-5	-5	-0.0326533060076896	-1.70071066591232	-0.160327160876271	-5
Healthy	-0.399746080969436	-5	-1.09178314691061	0.605134743453932	-0.897120565130622	-5	-1.21581079461904
Healthy	0.469058753997203	0.160585567765078	-1.85047298624565	0.496972522163666	-5	-1.31256022545411	-5
D006973	0.517441356758835	-1.11215773489264	-2.44009337496389	-5	-5	-0.935167780261426	-5
Healthy	-2.86646109162978	0.968800847812735	-5	-0.814457845145625	1.37150581678611	-0.0913434418747621	-5
Healthy	1.81892475633337	-2.09366495819491	-5	-2.70114692359029	-5	-0.232703103910237	-5
Healthy	0.759600618253904	0.378784777635985	-5	0.717864311502784	-5	-5	-5
Healthy	0.787859870073896	-5	-1.52302353424047	-5	0.177527842810716	-1.89859664944467	-0.151090736378137
Healthy	-0.900422939083291	0.0248631509753471	-5	0.978411987631122	0.101925702657053	0.430415323910251	0.897185425685675
Healthy	-0.699621935129297	-0.331968373497578	-5	-5	-5	-1.08055578953476	-5
Healthy	1.00441037353175	0.174893852394849	-0.281016951226572	-1.51913107631283	1.64579361900963	-0.734592503468911	-5
Healthy	-0.663820546562556	-0.859460533027658	-0.116383983637671	0.302949671269865	0.669828990204337	-5	-0.624372959745979
Healthy	0.201563708489657	0.214022148700433	-5	0.489854461170822	0.402433346219312	0.791313722758207	0.833097366083544
Healthy	-0.858111450294139	-0.108707912749276	-1.15857795559764	0.767088303907801	-5	-1.43086027452754	-1.15732836623921
Healthy	-1.25625512140754	-0.820333331309502	-1.09258863922541	-5	0.0119086133491541	-5	-5
D006973	0.645384930209349	-0.563233260826545	-1.28391314622517	0.262930210512086	-5	-0.78438887038715	-5
Healthy	-1.02360416338812	-0.386242720557895	-1.1120452961912	0.176259153797792	-0.283237305260463	-1.38101107963507	-2.47108329972234
Healthy	0.321467936125156	-1.09794268919153	0.00386964466888396	-5	0.687297930019551	-0.133694934972173	-5
Healthy	0.546885522043185	0.0689127890918589	-1.33357562748124	-0.0111245782848564	0.873949785621471	-1.63227145391302	-5
Healthy	-1.1792076189118	-1.12360893818081	-5	1.02059494314527	-1.88074411072206	0.370268764934975	-5
Healthy	-5	-0.310096502544085	-5	1.38734959883927	-5	-0.177243667048609	-5
Healthy	-5	-5	-5	-5	-5	0.414585650665509	-5
Healthy	0.305377168352519	-0.22905230689416	-1.71466777235612	0.926009394154047	-5	0.391254531480867	-5
Healthy	0.477673904580831	-1.19811629287476	-0.321126682502086	-5	-5	-1.09496007192379	-5
Healthy	-0.224374990813376	0.328489692310798	-0.757110877810645	0.941212193092582	0.0352655958906588	-0.0686845442924001	-0.618181228374266
Healthy	0.0230671760236328	-0.389137639007543	0.471750705494275	-0.922305134113414	1.02763129807853	-5	-5
Healthy	-0.104058379028824	-0.637989020770007	-5	-1.19192413190869	-1.29056042586759	0.273353197495891	-0.538531487694474
Healthy	0.749669079724292	-5	-5	-0.353263083057591	-5	-0.160415120525125	-5
Healthy	-2.18243463044022	0.235601664804907	-1.69637202361611	1.70228747144742	-1.56447414850135	0.463087828217449	0.962320551761565
Healthy	-0.422496711042738	-0.783042792638903	-1.07665234350217	-0.161377556818678	-5	-0.779290595120434	-5
Healthy	0.595464254811608	-5	-2.40120949323688	-0.361700476327054	-5	-0.679770603280731	-5
Healthy	0.760000802009302	-5	-0.331996356088962	-5	1.2920546094914	-0.6703174307029	-0.206964351186793
Healthy	0.824436305324734	-5	-1.38017649954272	-5	-0.143083902003356	-5	-0.204975516317831
Healthy	0.0136418211208208	-2.39254497678533	-1.52230007166787	1.47938698390498	-5	1.20159456051079	-5
Healthy	-0.19346052473375	0.0866089445729477	-5	-0.688203770817593	-5	1.24379950553121	-3.30102999566398
Healthy	0.09567834617071	-1.94962024373854	-1.537751784645	-0.139614073923065	-0.660171075417379	-2.5003129173816	-5
Healthy	-0.00134404757366293	-0.475889606504864	-0.540788505984545	-0.723193654371237	0.0849550034120988	-0.364124358648049	-5
Healthy	-0.738523011378626	-5	-0.804598550479781	-5	0.779118648829472	-1.47547406337362	-5
Healthy	0.0370956706647246	-5	-5	-0.726744016548249	-5	-5	-5
Healthy	-0.760075186737848	0.00978647320055342	-1.16698045292347	0.877980888547474	-5	-0.874226050149114	0.0667432439532376
Healthy	-5	-5	-5	-0.723446291375687	0.606439410493853	-1.37871983244959	-5
Healthy	-5	0.390482923050656	-5	1.58940678489002	-5	0.53854231669237	-5
Healthy	-0.945770090136603	-0.408067671442274	-5	-0.365683982781584	-5	0.4180741390094	-5
Healthy	0.738001617324392	-5	-0.110406997621316	-5	1.28888410147394	-0.656453556811743	-0.229479356297049
Healthy	0.900726433781006	-2.71669877129645	-5	-0.553198857152909	-0.126842216458919	-0.288159040658462	-5
Healthy	-0.785977851299567	-0.726697721432343	0.163998731698183	0.375941473523725	1.21623480311788	-5	-5
Healthy	-1.14206473528057	0.356769451755194	-1.10707101764479	-0.293435826371181	-5	0.938809825038139	-0.12969560755229
Healthy	-0.637046541055714	-0.283838000826349	-5	-1.03161045815293	-5	-1.48878529886361	-5
Healthy	-0.512833332644239	-0.058284884315461	-1.34611244192902	-0.288758143276665	-5	-0.691222226335279	-5
Healthy	-5	-5	-5	0.386969567747578	-5	-5	-5
Healthy	0.1927263125038	-0.764951562167008	-0.733721253368898	0.307209266108284	0.580781326974604	0.191330826260987	-0.154455486665579
Healthy	-5	-0.205407400642359	0.224590032504396	-5	-5	-0.465364785173747	-1.11255149975005
Healthy	0.418097357105204	-5	-5	0.907206527579789	-5	1.6524917592636	-2.35457773065091
Healthy	-5	-0.804681639886986	-2.56224943717961	-0.574384275423069	-0.159348242413907	-1.02140867317993	-5
Healthy	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.666653501575613	-1.19422736806433	-1.94538694544311	-1.01904268377038	-5	-1.24313577593945	-5
Healthy	0.892796701064143	-5	-5	-0.080069852434057	-1.78489141894691	-0.168911250514558	-5
Healthy	1.30467532211591	-5	-5	-2.46344155742847	-5	-0.632308702035342	-5
Healthy	-0.0623417121390347	-0.0469316715203891	-0.375336387803022	-0.485053994691996	-2.27818938478745	-0.385271474775707	-5
Healthy	-0.925805469598181	0.125786953458345	-0.174080793341408	0.117393941663292	-0.305886402246562	0.0446455773828444	-5
Healthy	-0.854896866853618	-0.591251393815756	-0.48268531433523	-0.907981529247203	1.01833052522663	-1.02489001031384	-5
Healthy	0.802966550264554	-1.19044028536473	-5	-0.655686338765444	-5	-0.306352180761202	-5
Healthy	0.258361870908905	-5	-0.871277715661573	-0.650800205570001	-5	-0.932966360157738	-5
Healthy	0.226994070825296	-0.0137658698650042	-5	1.47474904091022	0.208785215903802	-0.338253551787572	-0.0238702049459628
Healthy	-0.586767313605483	-1.10562854614376	-5	-0.148558185327945	1.15872756820287	0.274871077090117	-0.122818771571465
Healthy	-0.731328440253008	-5	-0.742177483965524	-5	0.769956737300555	-1.52724355068279	-5
Healthy	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.19395576425191	-0.202476252526962	0.224957567622732	-5	-5	-0.531519742642387	-0.939000146781711
Healthy	-0.874909286917366	-0.814797934812106	0.0239188268766002	0.178896408398649	1.13799020959411	-5	-2.48280410205003
Healthy	0.575146261550371	-0.396206295863037	-5	1.04560537399595	1.17816541062982	-5	-5
D006973	0.0480181793124635	-1.18648572845812	-1.84345084866822	-1.36542197714611	-5	-5	-5
Healthy	0.150301957734056	-0.813750179220912	-5	-1.02429253646282	0.0833485111152908	0.0770334242763201	-0.294161935785337
Healthy	-0.135732239464757	-5	-5	-5	-0.11719095860756	0.318178157265793	-0.0200921382278741
Healthy	0.779600819752685	-0.297414386073126	-5	-5	-5	-1.44201185177509	-5
Healthy	-0.180765444942284	-5	-5	-0.793605935569126	0.257224848119331	-5	-5
Healthy	-0.217219322362506	-5	-5	-5	-5	-5	-5
Healthy	-5	-0.848998092007169	0.19107636474987	-5	-0.7743806186666	-0.523733698741486	-5
Healthy	-0.0819067265463765	-0.834014177225546	-0.146904379104146	-0.612556780081066	0.97474880896883	-1.67182433856168	-5
Healthy	-0.484735655310395	-0.412434946524832	-5	-0.406425976002439	-1.93107238831793	-0.605320724454901	-5
Healthy	-0.45397583819635	0.197299859673673	-5	0.404084168662086	0.0959326200109409	0.560567732745721	-5
Healthy	-5	-5	-5	-5	-5	-1.33894491514662	-5
Healthy	-0.302195467305992	-5	-5	0.256828349534484	-5	0.289066950513657	-0.540215617703731
Healthy	-0.038441282495948	-0.859020836523029	-0.204231176276683	-0.657084082915914	0.972166722837365	-1.40131890109284	-5
Healthy	-0.857735708829978	-0.501097004048135	-1.31184724440843	0.195667228847831	0.528210719464631	0.768195442853199	-5
Healthy	-0.175431632632366	-0.867548187270997	-1.61136603064821	0.0232112923288887	0.578633480451625	-2.50863830616573	-5
Healthy	-0.763992073967879	-0.499955733401399	-1.10485381062401	0.125123272551998	-0.252479437882829	-1.71624661666747	-1.99481948749622
Healthy	-0.836689511036314	-1.32011805788714	-5	-0.164493329335682	-5	-0.0487062043259445	-5
Healthy	1.40693852674522	-5	-5	-0.576606654864917	-5	1.37516997498939	-5
Healthy	-5	-5	-5	-5	-5	-5	-5
Healthy	0.174481389373729	0.176609208155885	-2.63638802010786	-0.791397425537468	-0.297595315185894	-0.462294213919473	-5
Healthy	-0.976829878878603	-5	-5	-2.0762380391713	-5	-5	-5
Healthy	0.7051989383804	-5	-0.272898139370808	-5	1.2928718452967	-0.566294155243056	-0.216775536552752
Healthy	-2.09474395125155	-0.111668838505759	-1.02022406727031	0.778282242795322	-5	-1.06273292778859	-1.37882371822496
Healthy	-1.32202824718926	-0.796477583177415	-5	-5	-5	-5	-5
