group	Lachnospiraceae	Streptococcaceae	Coriobacteriaceae	Acidaminococcaceae	Lactobacillaceae	Erysipelatoclostridiaceae	Erysipelotrichaceae	Peptostreptococcaceae	Eggerthellaceae	Micrococcaceae	Bacteroidaceae	Acutalibacteraceae	Dialisteraceae	Methanobacteriaceae	Coriobacteriaceae	Acidaminococcaceae	Oscillospiraceae	Desulfovibrionaceae	Eggerthellaceae	Coprobacteraceae
Healthy	10.82757	0.02819	0.11045	0	0	0	0.00884	0	0.09906	0	39.4412	0	19.0918	0	0.11045	0	0.08852	0.02316	0.09906	0
Healthy	1.1498	0.20397	0.13106	0	0	0	0.03436	0	0	0	85.03034	0.41908	3.65111	0	0.13106	0	0.14619	0	0	0
Healthy	45.16278	0.0369	0.04826	0	0	0	0.04797	0	0	0	18.54313	0.00302	0	0	0.04826	0	0.09922	0.22974	0	0.47159
Healthy	11.08425	0	0	0	0	0	0.69215	0	0	0	30.66419	10.2853	0	3.36441	0	0	0	0	0	0
Healthy	12.36262	0.12872	0	0	0	0.00485	0	0	0	0	45.20387	0.06377	0	0	0	0	0.37807	0.02984	0	0
Healthy	0	0	0	0	0	12.5676	0	0	0	0	69.3368	0	0	0	0	0	0	0	0	0
Healthy	16.41245	0	0	0	0	0	0.83493	0	0	0	28.33744	0	3.77341	0	0	0	0	0	0	0
Healthy	2.59735	0	0	0	0	0	0	0	0	0	35.96766	0	0	0	0	0	0.14579	0.0798	0	0
Healthy	11.3437	0	0	0.86025	0	0	0	0	0	0	23.13049	2.83151	0	1.41113	0	0.86025	1.45979	0.047	0	0.05105
Healthy	18.13193	0.12442	7.78492	0	0	0	0.90112	0	0.10873	0	23.81482	7.3941	0	0	7.78492	0	0.14067	0.02724	0.10873	0.00886
Healthy	14.43681	0.37524	0.02733	0.00097	0	0.75555	0.59434	0.08272	0	0	19.2646	0.4581	0.17762	0	0.02733	0.00097	0	0	0	0
Healthy	27.99352	1.8031	1.61799	1.60125	0.25467	0	16.2285	0.39658	0	0	16.49688	10.6561	0	0.00183	1.61799	1.60125	0	0	0	0
Healthy	46.12001	0	0	0	0	0	2.59549	0	0	0	34.47805	0	1.81937	0	0	0	0	0	0	0
Healthy	14.3225	0.09741	1.15934	0	0	0.00641	0.00164	0.01809	0.2235	0	40.35245	5.42681	0	0.62413	1.15934	0	0.02936	0.04212	0.2235	0.02187
Healthy	0.6642	0.09521	0.68469	0.03553	0	0	0.54908	0	0.02925	0	15.6008	2.22037	3.10731	0	0.68469	0.03553	4.11451	0.61886	0.02925	0.12231
Healthy	3.47734	0.00991	0.77118	0.01128	0	0	0.03476	0	0	0.00929	66.4155	0.7228	0.04258	0	0.77118	0.01128	0.03089	0	0	0
Healthy	24.70333	0	0.014	0	0	0	0.01318	0.04762	0	0	17.82183	3.03576	2.91756	0.25198	0.014	0	0.005	0	0	0.02452
Healthy	15.26111	0.25861	0.10698	1.92812	0.29227	0	0.21221	0	0	0.13362	21.65453	0.04858	0	0.19386	0.10698	1.92812	0.08081	0	0	0
Healthy	24.9995	0	0	0.92657	0	0	0.02329	0	0	0	49.09379	1.73416	0	0.66909	0	0.92657	0.58072	0.01156	0	0.05653
Healthy	9.36965	0.0236	0.39782	0	0	0	0	0	0.02028	0	46.6375	0.6035	0	0	0.39782	0	0.09001	0.06517	0.02028	0
Healthy	6.89448	0.16282	0	0	0.02298	0	0.10979	0.03406	0.00912	0	55.86797	5.76913	0	0	0	0	0.31561	0.03116	0.00912	0
Healthy	3.74087	0.03414	4.77566	0	0	0	0.02316	0.0391	0.44847	0	13.37701	11.85169	0.12056	0	4.77566	0	0.02127	0.23045	0.44847	0.04329
D003924	13.42909	1.11901	3.49981	0	0	0.8747	1.06283	0.45312	0	0	3.60231	3.58363	3.98877	0	3.49981	0	0.09327	0	0	0
Healthy	2.35324	0.0178	0.12177	0	0	0	0	0	0.16689	0	43.57066	0.37276	0.37665	0	0.12177	0	0	0.06235	0.16689	0
Healthy	1.41098	0.03282	0.07603	0	0	0	0	0	0	0	24.33492	0.15636	0	0	0.07603	0	1.41911	0.02042	0	0
Healthy	40.01939	0.03904	0	0	0	0	0.28994	0	0	0	33.3582	2.01942	0	0.50272	0	0	0	0	0	0
Healthy	0.92057	0.27504	3.61486	0	4.08856	0.03926	0.01813	0	0.15598	0.00078	30.26048	0	0	0	3.61486	0	0.10108	0.04339	0.15598	0
Healthy	10.35771	0.17708	2.30781	0	0	0	0.95378	0	0.07654	0	42.1371	3.19594	0	0	2.30781	0	0.18253	0.01188	0.07654	0.10909
Healthy	3.68938	0.17934	0.16538	0	0.03691	0	0.05901	0	0.00503	0	43.40705	5.66963	3.17106	0	0.16538	0	2.84918	0.01956	0.00503	0
Healthy	65.10181	0.53139	3.32267	0	1.70245	0	0	0.06087	0.05963	0	6.35355	0	0	0	3.32267	0	0	0	0.05963	0
Healthy	25.87645	0	0	3.80964	0	1.88483	0.5174	1.32887	0	0	15.30794	0.44825	0	0.66186	0	3.80964	0	0	0	0
Healthy	5.63363	0	0	0	0	0.16646	0	0	0	0	57.58141	4.69959	0	0	0	0	0.00781	0.01202	0	0
Healthy	20.55786	0.06796	0.12332	0	0.00333	0	0.0586	0.01624	0	0	53.6272	0.11396	2.93898	0	0.12332	0	0.1001	0.07337	0	0.00139
Healthy	29.11495	0.01391	0.31131	0	0	0	0.06749	0.00792	0.00253	0	13.04629	0.02218	0	0	0.31131	0	0.07689	0.03471	0.00253	0
Healthy	19.05219	0.12449	0.04008	0	0	0	0	0.48636	0	0	18.82713	4.9165	0	0	0.04008	0	0	0	0	0
Healthy	19.95339	0.17009	9.00992	0	0	0.03459	0.09045	0.50904	0.22442	0	39.24931	10.9405	0	0	9.00992	0	0.40764	0	0.22442	0
Healthy	18.0346	0.11446	0.08591	0	0.00245	0.01593	0.18526	0.01158	0.00203	0.005	34.00414	0.01733	0	0	0.08591	0	0.08452	0	0.00203	0
Healthy	9.37955	0.12189	0	0	0	0	0.02452	0	0	0	67.81075	0	0	0	0	0	0	0.02082	0	0.60599
Healthy	0.7039	0.03645	0.06085	0	0	0	0.03772	0	0	0	54.30655	0.11254	0	0	0.06085	0	2.79285	0.00628	0	0.33889
Healthy	12.86276	0	0	0	0	0	0.50147	0	0	0	29.14607	0	0	0	0	0	0.30541	0	0	0
Healthy	1.58508	0	0.1756	0	0	0.00625	0	0	0	0	50.54522	1.94687	0	0	0.1756	0	0.03155	0.01546	0	0
Healthy	23.08996	0	0	0.1586	0	0.05727	0.56837	0.01672	0	0	15.67771	15.7193	0.42123	0	0	0.1586	0	0	0	0.03274
Healthy	5.25015	0	1.83456	0	0	0	0	0	0	0	0.12418	0	0	0	1.83456	0	0	0	0	0
Healthy	1.19561	0.32028	1.15088	0.02188	0	0	0.71548	0	0.07936	0	10.53695	4.99467	0.58867	0	1.15088	0.02188	5.20091	0.80185	0.07936	0.05135
Healthy	27.62409	1.00425	0	0	0	0	0	0.01617	0.01338	0	10.97433	15.0914	0	0	0	0	0	0	0.01338	0
Healthy	15.7252	0.52817	0.80463	0	0.14357	0.02654	0.2107	0.32284	0.03171	0	28.13923	0	0	0	0.80463	0	0.0621	0	0.03171	0
Healthy	34.41931	0.2042	0	0	0	0	0	0	0	0	8.05171	4.99893	5.86802	1.03233	0	0	0	0	0	0
Healthy	0.35757	0	1.25369	0	0	0	0.16405	0	0.17385	0	8.97149	1.90201	2.67283	0	1.25369	0	0.10116	0.70638	0.17385	0
Healthy	5.91871	0.01904	0.18531	0	0	0	0	0	0.0642	0	65.66626	0	0	0	0.18531	0	0	0	0.0642	0.26639
Healthy	55.5583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.30125	0.00407	0.0329	0	0	0	0	0	0	0	81.55533	0	0	0	0.0329	0	0	0.00633	0	0.28929
Healthy	33.57267	0.57369	0.51061	0	0	0	0.02649	0.01	0.00662	0	12.42737	29.50236	0	0	0.51061	0	0	0.003	0.00662	0
Healthy	3.76115	0.08743	0.5799	0	0	0.11243	0.04519	0	0	0	48.84763	1.59872	0	0.00796	0.5799	0	2.61841	1.36614	0	0
Healthy	27.7512	0.14767	0.19488	0	0	0	0.82942	0.24465	0.15845	0	6.10948	0.46519	0	0.72247	0.19488	0	0.02893	0.98392	0.15845	0
Healthy	3.88804	0	0	0	0	0	0.04312	0.35414	0	0	77.96466	0	2.92276	0	0	0	0.04695	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	74.06347	0	0	0	0	0	0	0	0	0
Healthy	2.49626	0.02657	0.09998	0	0	0	0	0	0.18248	0	42.83558	0.33049	0.37586	0	0.09998	0	0	0.07147	0.18248	0
Healthy	4.05585	0	0.07908	0	0	0	0	0	0.1564	0	31.8147	0.11038	0	0	0.07908	0	0	0.59214	0.1564	0
Healthy	21.91439	0.02635	0	0	0	0	0.21428	0.09271	0	0	47.82067	0	7.95792	0	0	0	0	0	0	0.04169
Healthy	1.81861	0	0.1158	0	0	0	0	0	0	0	32.29228	1.86144	0	0.23364	0.1158	0	0.01663	0.67643	0	0
Healthy	20.26009	2.13376	7.02053	0	7.48365	0	4.21269	0	0	0	4.28713	2.65323	0	4.61479	7.02053	0	0	0	0	0
Healthy	2.22211	0.84114	0.12133	0	0.20931	0	0.12519	0	0.0109	0.02838	60.01183	1.32016	0	0	0.12133	0	0.01564	0	0.0109	0
Healthy	3.31496	0.28293	0.80474	0	1.13501	0	0.00184	0.05371	0.07372	0.00697	41.29879	1.48339	0.95109	0	0.80474	0	0.00279	0	0.07372	0
Healthy	34.00631	3.79207	0.38233	0	0	0	0.91548	1.39548	0	0	25.55322	2.34812	0.79301	0	0.38233	0	0	0	0	0
Healthy	3.20744	0	0.26261	0	0	0	0.06761	0	0	0	49.57217	0	0	0	0.26261	0	0	0.1492	0	0
Healthy	2.83198	0	0.12712	0	0.00571	0	0.06892	0	0.02085	0	10.36283	0	0	0	0.12712	0	0.278	0.73109	0.02085	0
Healthy	11.71708	0.00764	0	0	0	0	0	0	0	0	58.5524	0	8.76626	0	0	0	0	0	0	0
Healthy	0.22061	0.00439	2.0283	0	0	0.09411	0.03472	0	0	0	22.17331	0	0	0	2.0283	0	0.5945	0	0	0
Healthy	4.82885	0	0	0	0	0	0.02006	0	0	0	54.83507	0.00872	4.26221	0	0	0	0.13379	0.16907	0	0
Healthy	35.24118	0.02189	0.17451	0	0	0	0.15466	0.0244	0	0	14.1516	0.04433	0	0	0.17451	0	0.05825	0.06312	0	0
Healthy	0.3306	0.07099	0.86375	0.03371	0	0	0.38297	0	0.00301	0	38.27388	0.66752	0.05508	0	0.86375	0.03371	0.67712	0.46041	0.00301	0.11258
Healthy	0.00235	10.31952	0	0	0	0	0	0	0	0.03541	4.5859	0	0	0	0	0	0	0	0	0
Healthy	21.24383	0	0.2013	0	0	0	1.92613	0.07713	0	0	7.72787	0	0	1.69349	0.2013	0	0.0564	0	0	0.08754
Healthy	42.40187	0	0	0	0	0	0	0	0	0	8.01845	0.88064	0	0	0	0	0	0	0	0
Healthy	19.50814	1.01283	3.27579	0	0	0	0.12324	0.51059	0.08701	0	19.07035	25.01063	0	0	3.27579	0	0.0228	0	0.08701	0.25712
Healthy	14.50134	0.4512	0.21914	0	0	0	2.12	0	0	0	21.14025	0.05924	1.58202	0.16007	0.21914	0	0.06827	0.03388	0	0.37973
Healthy	1.559	0	0	0	0	0	0.04162	0	0	0	53.4144	0.15391	6.08902	0	0	0	0.01511	0	0	0
Healthy	9.10908	0	3.13799	0	1.54188	0	0	0	0.14641	0	5.2172	19.1533	0	10.4943	3.13799	0	0.34036	0	0.14641	0
Healthy	5.15277	0	0.64187	0.11516	0	0.09745	0.20077	0	0	0	58.73401	0	0	0.11602	0.64187	0.11516	0.10729	1.62576	0	0
Healthy	32.0243	2.30761	0	0	0.05192	0	0.02104	0.68221	0.09692	0	14.42322	17.8456	0.05075	0	0	0	0.08849	0	0.09692	0
Healthy	1.00085	0.01299	0.56127	0.04368	0	0	0.36671	0	0	0	15.42862	2.01033	3.06152	0	0.56127	0.04368	0.99532	0.71702	0	0.09246
Healthy	20.23608	0.16599	0.65908	0	0	0	0.32485	0	0	0	19.50084	1.90423	0.00109	0.15359	0.65908	0	0.58027	0.18829	0	0.14913
Healthy	0	0.02293	0	0	0	0	0	0.0852	0.13545	0.01601	50.08936	0	0	0	0	0	0	0.08815	0.13545	0
Healthy	1.73643	0	0	0	0	0	0	0	0	0	60.02125	0.03726	0.7142	0	0	0	0.03063	0	0	0
Healthy	6.17709	0	0.08076	0	0	0	0	0	0.10453	0	27.0659	0.15362	0	0	0.08076	0	0	0.59774	0.10453	0
Healthy	2.82232	0	0.1319	0	0	0	0.10208	0	0	0	58.83885	1.02775	5.94513	0	0.1319	0	0.51124	0.05777	0	0
Healthy	44.1738	0	0.32988	0	0	0	1.16992	0	0.00138	0	15.01807	1.78826	0	0.44728	0.32988	0	0.08317	0	0.00138	0
Healthy	8.43573	0.08323	0.63567	0	0.06618	0	0.0067	0.04977	0.06416	0.00168	14.22333	3.88275	0.92609	0	0.63567	0	0.05297	0.0431	0.06416	0
Healthy	1.7712	0	0	0	0	0	0	0	0	0	83.75892	0	0	0	0	0	0.07707	0	0	0
Healthy	5.273	0	0	0	0	0	0	0	0	0	53.1305	1.48492	0	0	0	0	0	0	0	0
Healthy	4.62909	0.05154	0.11737	0	0	0.0349	0.00806	0	0.00156	0	64.98795	0	0	0	0.11737	0	0.04376	0.11548	0.00156	0.0325
Healthy	29.42827	0.18219	1.87844	0	1.73204	0	0.05254	0.04428	0.25731	0	16.79554	0	0	0	1.87844	0	0	0	0.25731	0.06815
Healthy	23.02168	1.92647	0	0.03091	0	0	0	0	0.10928	0	17.55989	16.9456	0	0	0	0.03091	0	0	0.10928	0
Healthy	0	0	0.25808	0	0	0	0	0	0	0	1.94537	0	0	0	0.25808	0	0	0	0	0
Healthy	5.17697	0.42818	0	0	0	0	0	0	0	0	55.31537	0	4.75304	0	0	0	0.09428	0.00368	0	0
Healthy	2.52416	0	0	0	0	0	0	0	0	0	35.2676	0	0	0	0	0	0.1983	0.10118	0	0
Healthy	13.18979	0.23942	0	0	0	0	0	0	0	0	53.81259	0	4.56438	0	0	0	0.17291	0	0	0
Healthy	4.21161	0	0.69645	0	0	0	0.17432	0.00247	0.04189	0	29.72478	4.60155	17.9403	0	0.69645	0	1.10377	0.11814	0.04189	0
Healthy	10.997	0.25098	3.65264	0	0	0.18269	0.03599	0.23583	0.04556	0	21.12868	0	0	0	3.65264	0	0.03305	0.05942	0.04556	0.31433
Healthy	18.5457	0	0.61646	0	0	0	0.07931	0	0.00323	0	43.36324	0	0	0	0.61646	0	0	0	0.00323	0
Healthy	6.1442	0	0.09219	0	0	0	0	0	0.13158	0	26.27907	0.14583	0	0	0.09219	0	0	0.56962	0.13158	0
Healthy	6.14176	0.04972	0.0746	0	0	0	0	0	0.0913	0	7.29767	0.24062	0	0	0.0746	0	0	0.6243	0.0913	0
Healthy	7.94231	0	0.05195	3.8111	0	0	0.56373	0	0	0	57.15667	0.25828	0	0	0.05195	3.8111	0	0	0	0
Healthy	10.73204	0.00222	0.19754	0	0	0	0.38037	0.41354	0	0	47.94994	1.75609	1.10913	0	0.19754	0	0	0	0	0
Healthy	10.00642	0.02629	0.4302	0	0	0	0	0	0.02161	0	44.33555	0.5867	0	0.01859	0.4302	0	0.13452	0.10337	0.02161	0
Healthy	37.30257	0.15114	0	0	0	0	0	0	0.24093	0	29.91254	0	7.19383	0	0	0	0	0	0.24093	0
Healthy	1.61467	0	0	0	0	0	0	0	0	0	82.77448	0	0	0	0	0	0.02996	0.00464	0	0
Healthy	3.01173	0	0.12975	0	0	0	0.03199	0	0.00494	0	56.15383	0	0	0	0.12975	0	0.10465	0	0.00494	0
Healthy	4.09934	0.24663	0.63318	0	0	0	0	0	0.00747	0	28.0847	0.00623	15.2478	0	0.63318	0	0.25411	0.00345	0.00747	0
Healthy	12.83256	0	0	0	0	0	0.18695	0.03164	0	0	25.01524	15.27156	0	11.0253	0	0	0.97532	0.03972	0	0.46262
Healthy	3.29556	0	0	0	0	0	18.7223	0	0	0	16.28189	0	0	0	0	0	0	0	0	0
Healthy	2.07621	0.29003	0.0568	0	0	0	0.00089	0	0	0	74.5758	0	2.25728	0	0.0568	0	0.12209	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.00817	0	0	0	0	0	0	0	0	0
Healthy	34.99819	2.90591	0	0	0	0	0	0	0	0	40.19988	0	0	0	0	0	0	0	0	0
Healthy	12.78803	0	0	0	0	0	0.57617	0	0	0	29.83472	0	0	0	0	0	0.32102	0	0	0
Healthy	4.19265	0.01043	0.36055	0	0	0	0.01675	0	0.20111	0	43.4252	0.40524	0	0.07354	0.36055	0	0.15925	0.04761	0.20111	0
Healthy	18.38961	0	0	0	0	0	0.2908	0.55546	0	0	34.83181	2.92305	4.76352	0	0	0	0	0	0	0
Healthy	2.61446	31.89255	0	0	0.24471	0	0	0.45677	0	0	30.0091	0	0	0	0	0	0	0	0	0
Healthy	9.29407	0.02126	0	0	0	0	0.35127	0.39572	0	0	53.19687	4.45594	4.43254	0	0	0	0	0	0	0
Healthy	9.93308	0	1.17839	0	0	0	0	0	0	0	5.88201	0	0	0	1.17839	0	0	0	0	0
Healthy	17.72833	0.05764	0.22583	0	0	0	0.62956	0.33437	0	0	29.13396	15.2931	0.68458	0	0.22583	0	0	0	0	0
Healthy	13.79656	0.15099	0	0	0.99162	0.02399	0.27787	0.02746	0.99795	0	21.56455	0.00181	0.79107	2.77246	0	0	0.00274	0.0671	0.99795	0.04608
Healthy	15.63988	0	0.30054	0.00793	0.0088	0	0	0	0	0	18.35806	1.11101	0	0.60507	0.30054	0.00793	0.19159	0	0	0.21229
Healthy	6.61933	0.27989	0.02796	0	0	0	0.08648	0	0	0	50.99158	0.29025	8.01371	0	0.02796	0	0.06319	0.00966	0	0
Healthy	40.89289	0.93232	0	0	0	0	0	0	0	0	11.46531	24.585	1.4303	0	0	0	0	0	0	0
Healthy	33.07704	0.04835	0	0	0	0	0	0	0	0	27.7668	1.21457	4.5423	0.08089	0	0	0.05173	0	0	1.01384
Healthy	28.98401	0.42936	0	0.83085	0	0	0.06127	0	0.0039	0	24.69099	2.74333	0	0	0	0.83085	0.07839	0	0.0039	0
Healthy	0	1.22407	0	0	0	1.18019	0	0	0.17076	0.01846	9.50106	0	0	0	0	0	0	0	0.17076	0
Healthy	8.85425	0.10221	0.09088	0	0	0	0.01816	0	0.00116	0	62.65376	3.05712	0	0	0.09088	0	0.19093	0.08954	0.00116	0
Healthy	15.01991	0.58076	0	0	0	0.03129	0.0065	0.10798	0.00447	0.00215	44.00659	0	0	0	0	0	0.00915	0.00671	0.00447	0
Healthy	29.80965	0	0.18077	0	0	0	0.33429	0	0	0	24.21997	0.1272	0.30839	0	0.18077	0	0.02573	0.01322	0	0.04673
Healthy	4.51547	0.22636	0	0	0	0	0	0.02139	0	0	82.50748	0	8.50306	0	0	0	0.0421	0	0	0
Healthy	7.00007	1.01224	4.43116	0	0	0	0	0	0	0	14.91335	5.06229	1.40684	0	4.43116	0	0	0	0	0
Healthy	6.82381	0.01259	0.14758	0	0	0	0	0	0.03926	0	32.0224	0.73597	0.33451	0.16611	0.14758	0	0.13013	0.1824	0.03926	0.38541
Healthy	18.52863	2.52531	1.28438	0	0	0	0	0	0	0	33.07218	2.8778	0	0	1.28438	0	0	0	0	0
Healthy	0.8314	0.06214	0	0	0	0	0	0	0	0.00947	0.02297	0	0	0	0	0	0	0	0	0
Healthy	0.32555	3.87846	0	0	1.31815	0	0	0	0.00997	0.08407	1.342	0	0.02369	0	0	0	0	0	0.00997	0
Healthy	10.01661	0	0.12738	0	0	0	0.2822	0	0.30941	0	12.30744	9.54572	0	0	0.12738	0	0.1913	0.1712	0.30941	0
Healthy	38.50677	0.15244	0.26656	0	0	0.0028	0.2754	0.08487	0.01023	0.07728	0.07259	0	0	0	0.26656	0	0.04327	0	0.01023	0
Healthy	3.27844	0	0.0291	0	0	0	0.234	0	0	0	39.64759	0.23173	1.2479	0	0.0291	0	0.32525	0	0	0
D003924	26.39412	0.30486	2.25079	0	0	0	0.10409	0.00725	0.01892	0.00285	33.85051	4.85059	2.77813	0	2.25079	0	0.25363	0.01663	0.01892	0
Healthy	19.65528	0.6094	0	3.30663	0	0	0.00547	0	0	0	33.74308	0.65753	0	0	0	3.30663	0.02572	0	0	0
Healthy	3.05605	0.02057	0.08172	0	0.02027	0.00063	0.00475	0.05004	0	0	24.0578	0.02887	0	0	0.08172	0	0.43342	0	0	0
Healthy	52.34976	0.67821	0	0	0	0	0.13958	0	0.02439	0	4.47885	28.32185	0.06709	0	0	0	0.04357	0	0.02439	0
Healthy	27.64533	0.04444	0.12922	0	0.02373	0	0.06866	0.00135	0.02297	0	31.92951	3.38541	0.02064	0	0.12922	0	0.0082	0	0.02297	0.55386
Healthy	77.59691	0	0	0	0	2.59767	0	0	0	0	10.44183	0.75741	0	0	0	0	0	0	0	0
Healthy	47.37226	2.66123	0	0	0.79487	0	1.27444	0.00368	0.06575	0.00053	9.50564	6.39086	3.48681	2.84299	0	0	0.00987	0.05575	0.06575	0
Healthy	4.61234	0.16925	0.06874	3.26985	0.0058	0.22669	0.21642	0.02252	0	0	73.06864	0.43708	0	0	0.06874	3.26985	0	0.01945	0	0.04916
Healthy	24.7015	0.12907	0.02416	0	0	0	0.30253	0	0	0	26.24842	0.0164	8.24331	0.0389	0.02416	0	0.62946	0.00691	0	0
Healthy	15.16757	0	0.23099	0	0	0	0.00307	0	0	0	48.50463	0.00399	0	0	0.23099	0	0.18377	0.07368	0	0
Healthy	1.99461	0.01315	0	0	0	0	0	0	0	0	36.13265	1.96222	2.30789	0	0	0	0	0.07096	0	0
Healthy	1.59034	0	0.1519	0	0	0.00157	0	0	0	0	51.65744	1.80235	0	0	0.1519	0	0.03923	0.0249	0	0
Healthy	13.52333	0	1.54323	0	0	0	0	0	0.05381	0	12.8038	0	2.88989	0	1.54323	0	1.31152	0	0.05381	0
Healthy	31.05121	0.08495	0	0	0	0	0.01986	2.09521	0.02931	0	41.35941	1.60054	0	0.2742	0	0	0.00413	0.00817	0.02931	0.07389
Healthy	0.03831	0.1924	2.94923	0	6.3413	0	0.01727	0.01292	0	0.03973	20.1648	0.01007	0	0	2.94923	0	0	0	0	0
Healthy	1.40603	0	0	0	0	0	0.01797	0	0.01108	0	53.86276	0.18608	5.93873	0	0	0	0.03073	0	0.01108	0
Healthy	2.09882	0.15808	0.2625	0	0	0	0	0	0	0	40.51788	0	7.90816	0	0.2625	0	0	0.04031	0	0
Healthy	28.76638	0	0.28129	0	0	0	0.4066	0	0.01863	0	22.58024	0.02813	0.46909	0	0.28129	0	0.07948	0.10833	0.01863	0.06651
Healthy	3.98445	0.2645	0	0	0	0.01819	0.00569	0.01137	0.24289	0.01678	67.52432	0	1.84044	0	0	0	0.03755	0	0.24289	0
Healthy	4.68132	0.25093	1.19395	0	0	0	0.04771	0.28178	0.12346	0	23.54867	0.04616	1.11538	0	1.19395	0	0.01595	0.01208	0.12346	0
Healthy	13.61856	0.00069	0.03182	0	0	0	0	0	0	0	66.40984	1.83602	0	0	0.03182	0	0.00331	0.05466	0	0.00436
Healthy	5.6155	0.01855	2.37112	0	0.22433	0.84243	0.43446	0	0	0	9.24036	0.38883	0	34.3352	2.37112	0	0.0043	0.27944	0	0
Healthy	2.33062	0.03597	0.08957	0	0	0	0	0	0.1946	0	44.19108	0.33458	0.37861	0	0.08957	0	0.01392	0.08991	0.1946	0
Healthy	0.74929	0	0	0	0	0	0	0	0	0	92.39928	0	0	0	0	0	0.03436	0	0	0
Healthy	30.88176	0.64185	2.97445	1.75429	0	16.1044	13.04817	1.46753	0	0.01457	11.80363	0.51015	0	0.02309	2.97445	1.75429	0	0	0	0
Healthy	3.83423	0	0.35519	0	0	0	0	0	0.15581	0	47.21775	0.28537	0	0	0.35519	0	0.08641	0.02076	0.15581	0
Healthy	14.26298	0.03293	0.81854	0	0	0	0.11023	0	0.01626	0	15.7979	0.09604	14.5746	4.08398	0.81854	0	0.66705	0	0.01626	0
Healthy	18.15935	0.32838	0.00616	1.74194	0	0	0.06925	0	0	0	71.20523	0.0029	0	0.10373	0.00616	1.74194	0.00518	0.02109	0	0.1122
Healthy	7.26123	0	1.59662	0	0	0	0	0	0	0	31.72042	0	0	0	1.59662	0	0	0	0	2.04291
Healthy	2.9789	0.05356	0.27203	0.91565	0	0	0.02098	0	0	0	53.97335	0	0	0	0.27203	0.91565	1.28141	0.35635	0	0.00351
Healthy	59.11195	0.16268	0.27491	0	0.00047	1.33027	0.01895	0.0268	0.02538	0	11.11477	3.99241	0	0.08327	0.27491	0	0.17509	0.09859	0.02538	0.00482
Healthy	23.87569	8.04254	3.51929	3.32132	0.60352	0.0358	0.59453	0	0.01953	0	32.00309	0.01357	0	0.32392	3.51929	3.32132	2.01116	0.83356	0.01953	0
Healthy	24.13123	0.20653	0	0	0	0.02138	0	0.07301	0	0.00249	0	0	0	0	0	0	0.00477	0	0	0
Healthy	25.07168	0.82634	1.24209	0	0	0	2.93878	2.73464	0.02293	0	10.85211	4.09069	0	5.1127	1.24209	0	0.01914	0	0.02293	0
Healthy	1.82166	0.00485	0.19204	0	0	0	0.08081	0	0	0	74.28692	0.26898	8.07915	0	0.19204	0	0.54708	0.00779	0	0
Healthy	2.35745	0.06627	0.25581	0	0	0	0.06508	0	0	0	51.14478	0.06212	1.79734	0	0.25581	0	0.02299	0.04264	0	0.00769
Healthy	2.32906	0	0	0	0	0	0	0	0	0	67.62521	0	10.5475	0	0	0	0.01486	0	0	0
Healthy	6.09201	0.25566	0.01454	0	0	0	0.10796	0	0	0	51.04584	0.20484	7.93807	0	0.01454	0	0.03548	0.00837	0	0
Healthy	18.71908	0.22984	0.07684	0	0	1.22191	0.1093	0.37755	0.00511	0	22.72983	1.58858	4.18278	0	0.07684	0	0.14066	0.23594	0.00511	0
Healthy	4.58678	0	0.65287	0	0	0	0	0	0	0	33.24613	0	0	0	0.65287	0	0	0.01291	0	0.11251
Healthy	27.20304	0.1805	0	8.59216	0.00155	1.23481	0.00115	0.14768	0.04743	0	41.82589	1.80466	0	0	0	8.59216	0.00464	0.04446	0.04743	0.16639
Healthy	53.47869	0.04855	0	0	0	0	0	0	0	0	9.71283	5.36568	4.29195	2.31989	0	0	0	0	0	0
Healthy	33.15494	0.75265	1.49492	0.19912	0	0	1.11688	0.12733	0.21228	0	1.10802	11.19278	0	6.52913	1.49492	0.19912	0.01904	0.03571	0.21228	0
Healthy	26.74578	14.41332	0.0024	0	0	0.4564	0.07358	1.24539	0.00463	0.02382	4.8952	0	0	0	0.0024	0	0.05656	0	0.00463	0
Healthy	1.97717	0.39289	0.09755	0.16018	0	9.45229	0.43299	0	0.05942	0.02897	45.26455	1.94816	0	0.12082	0.09755	0.16018	0.32662	0.07585	0.05942	0
Healthy	1.65132	0	0	0	0	0	0	0	0	0	55.8315	1.31224	0	0.62816	0	0	0.0406	0.38014	0	0.09863
Healthy	10.77328	0	0	1.24378	0	0	0	0	0	0	24.17084	3.20481	0	0.83191	0	1.24378	1.4816	0.1746	0	0.16071
Healthy	40.28248	0	0	0	0	0	0	0	0	0	40.78392	0	8.15906	0	0	0	0	0	0	0
Healthy	2.39578	0.17879	0.27514	0	0	0	0	0	0	0	39.14154	0	7.7925	0	0.27514	0	0	0.04034	0	0
Healthy	6.04908	0.01985	0.06231	0	0	0	0	0	0.07631	0	7.98819	0.24959	0	0	0.06231	0	0	0.63149	0.07631	0
Healthy	5.82134	0.29412	0.02717	0	0	0	0.13227	0	0	0	50.22622	0.27691	8.06739	0	0.02717	0	1.24634	0.01867	0	0
