group	Alistipes	Prevotella	Phascolarctobacterium	Phytobacter	Parasutterella	Alistipes_A	Paraprevotella	Bilophila	Coprobacter	Eggerthella	Bacteroides	Parabacteroides	Mediterraneibacter	Sutterella	Odoribacter	Flavonifractor	Alistipes_A	Clostridium_A	Parasutterella	Holdemania
Healthy	20.62764	0	0	0.11908	0.02393	0.05758	0	0.11479	0.03555	0	15.96642	5.67861	0.11988	0.01817	0	0.03665	0.05758	0.72757	0.02393	0
Healthy	2.84919	0	0	0	0.04424	0	0	0	0	0	14.52447	1.19091	4.70194	0	0	0	0	0	0.04424	0
Healthy	0.71029	0	0	0	0.03886	0	0	0	0.00691	0	37.36584	3.32341	0.12224	0	0	0	0	0	0.03886	0
Healthy	4.98508	0	0	0	0	0	0	0	0	0	31.23353	5.57958	0.74918	1.35063	0.47498	0.24317	0	0.00818	0	0.13488
Healthy	4.60041	33.50712	0	0.03415	0.07528	2.16556	1.23124	1.60839	0	0	16.93503	4.59119	0.20813	0	1.28887	0.34547	2.16556	0.18888	0.07528	0
Healthy	6.72163	0	0	0	0.06469	0	0	0.01884	0	0	37.63703	2.39553	0.01277	0	0	0.46318	0	0	0.06469	0
Healthy	9.96866	0	3.42035	0	0	0	0	0	0	0	28.13602	1.99675	0.17121	6.0883	0	0.0336	0	0	0	0
Healthy	1.02352	29.5591	2.33415	0	0	0	0.7833	0	0.49776	0	3.00302	0.3912	0.09489	0	0	0	0	0	0	0
Healthy	0.03588	0	0	0	0	0	0	0	0	0	1.46914	0.66589	2.27733	0	0	0	0	0	0	0
Healthy	8.96175	0	0	0.73345	0.03584	0.0284	0	0.01314	0	0	7.23953	0.06373	0.0046	1.16031	0	0.03266	0.0284	0	0.03584	0
Healthy	19.10085	0	0	0.01561	0.06664	0	0	0.0169	0	0	15.22915	8.59762	1.19345	0	2.17888	0.15992	0	0.58565	0.06664	0.07251
Healthy	20.83646	0	0	0.07082	0.0445	0.16589	0	0.04612	0	0	30.80158	2.08462	0.3184	0	0	0.02926	0.16589	0.02052	0.0445	0
Healthy	3.73726	0	0	0.01597	0	0	0	0.00363	0.02978	0.00482	2.54291	0.57283	0.879	1.11019	0	0.01988	0	0.00586	0	0
Healthy	4.3495	8.94386	0	0	0	0	0	0	0.33715	0	9.9638	3.00575	4.1197	8.35232	0	0	0	0	0	0
Healthy	11.21824	0	0	0	0.13706	0.13955	0	0	0	0	29.45932	1.31932	0.27214	0	0	0.04382	0.13955	0.56256	0.13706	0.00728
Healthy	0.12385	11.3828	0.23325	0	0	0	0.01154	0	0	0	0.04044	0.76074	0.11793	0.00974	0	0.02772	0	0	0	0
Healthy	8.40329	0	5.45621	0	0	0.04627	0	0.00779	0.22394	0	10.07534	1.58013	0.23771	1.37882	1.21387	0.01718	0.04627	0	0	0
Healthy	20.95537	0	0	6.17051	0.07386	0.26868	0	0.01869	0	0	24.75678	0.69413	1.77682	1.50822	2.68199	0.02383	0.26868	0	0.07386	0
Healthy	0.34616	11.6808	0	0	0	0	0.22309	0	0.2785	0	5.57066	1.89719	0.65261	0	1.66295	0	0	0	0	0
Healthy	2.78925	0	1.85714	0	0	0	11.51425	0	0.17577	0	7.93663	3.30101	0.19616	0	0	0.01841	0	0	0	0.01841
Healthy	0.02312	0	0	0	0.00395	0	0	0	0.02918	0	16.32916	2.16622	0.14506	0	0	0	0	0	0.00395	0
Healthy	0.04863	0	0	0	0	0	0	0	0	0	36.8957	9.32153	0.35581	0	0	0	0	0	0	0
Healthy	0.18302	10.0931	0	0	0.21817	0	0	0	0	0	8.76423	5.1507	0.49132	0	0	0	0	0	0.21817	0
Healthy	15.65488	0	0	0	0.01416	0.03206	4.29393	0.03977	0	0	8.76479	5.52937	0.08983	0	0	0.01174	0.03206	0	0.01416	0
Healthy	1.43867	6.9679	0	0	0	0.16113	0.50087	0	0	0	4.76478	1.33404	4.36374	0	0	0.1855	0.16113	0	0	0
Healthy	10.9256	0	0	0	0.16596	0.14164	0	0	0	0	28.9	1.43023	0.39868	0	0.57726	1.78781	0.14164	0.54224	0.16596	0.0413
Healthy	1.84096	0	0	0	0	0	0	0.0272	0	0.00472	23.0905	1.64911	0.40223	0	24.12664	0.10192	0	0.28175	0	0.01573
Healthy	10.98161	0	0	2.17703	0.27962	0.24801	0	0.03428	0	0	36.14681	20.5703	0.0223	0	0.33523	0.17659	0.24801	0	0.27962	0
Healthy	0.17803	0.50955	0.30491	0	0	0	1.144	0	0	0	17.87007	2.83699	5.58824	0.14499	0	0	0	0.02171	0	0
Healthy	1.296	0	0	0.12376	0	0	0	0.02794	0	0	44.58343	6.49897	0.16421	0	0.77976	0.15757	0	0	0	0
Healthy	7.6658	0	0	0.13501	0.07434	0	0	0	0.02482	0	12.58401	0.74485	9.20164	0	0	0	0	0	0.07434	0
Healthy	2.80669	0	0	0	0.02043	0	0	0	0	0	19.02526	0.19179	0	0	0	0	0	0	0.02043	0
Healthy	5.13737	0.00138	0	0.04137	0	0	0	0.02888	0	0.01961	44.26881	2.44552	0.78125	0.81765	0	0.04268	0	0.12768	0	0.04267
Healthy	22.68188	0	0	0.05568	0.00195	0.02749	0	0.00202	0	0	10.9238	15.71487	1.53467	0	0.10527	0	0.02749	0.04519	0.00195	0
Healthy	0.84389	0	0	0.20562	0	0	0	0	0	0	64.73063	7.43422	2.43138	0	0	0.02756	0	0	0	0
Healthy	16.10538	0	0	0.156	0.14888	0.07651	0	0.06696	0.00897	0	27.79068	4.31091	0.09343	0	1.26819	0.05683	0.07651	0	0.14888	0
Healthy	3.35114	0	0	1.4421	0.0232	0.00129	0	0.04178	0	0	7.71681	1.15227	1.06851	0	0.55239	0.01604	0.00129	0.02163	0.0232	0
Healthy	6.59676	0	0	0.19592	0.22545	0.34418	0	0.01671	0	0	51.31553	2.4134	0.03616	0	0.69035	0.05435	0.34418	0.30773	0.22545	0.12312
Healthy	2.84752	0	0	1.9803	0	0	0.26181	0.00052	0.04637	0	15.68148	1.65095	0.02649	0.24682	0.49771	0.01001	0	0.01146	0	0.07831
Healthy	20.05399	0.04428	0	0.8409	0.02357	0.33978	0	0	0.10559	0	31.06814	6.12077	0.11971	0	0.82746	0.16062	0.33978	0	0.02357	0.23172
Healthy	0	0	0	0	0	0	0	0	0	0	17.55516	0.95315	0	0	0	0	0	0	0	0
Healthy	6.05552	0	0	0	0	0	0	0.00644	0.03249	0.00048	4.62284	0.91286	0.33176	1.54313	0	0.03801	0	0	0	0
Healthy	7.04066	0	0	0	0	0.0049	0	0.0732	0	0	39.53746	1.71111	0.31034	0.16124	0.00798	0.04848	0.0049	0	0	0.04466
Healthy	3.54041	17.25251	0	0.0166	0	0.32856	1.42465	0.03875	0.05687	0	6.98412	3.92063	0.17236	0.7948	0.0809	0.03572	0.32856	0.01831	0	0.04586
Healthy	0	67.6628	0	4.2389	0	0	0	0	0	0	16.11455	0	0	0	0	0.08033	0	0	0	0
Healthy	20.49335	0	0	0.03792	0.0483	0.17835	0	0.07776	0	0	31.11353	2.16696	0.31535	0	0	0.02881	0.17835	0	0.0483	0
Healthy	0.01523	0	0	0.14608	0	0	0	0	0	0	10.6219	0	0.28558	0	0	0.00121	0	0	0	0
Healthy	1.10747	0	0	0	0	0	0	0	1.70617	0	17.62956	8.13547	0.31725	0	0	0	0	0	0	0
Healthy	0	3.10569	26.5089	5.84528	0	0	0	0	0	0	0	0	0.68892	0	0	0	0	0	0	0
Healthy	0.97765	0	0	0	0	0	0	0	0	0	30.30831	50.0268	0.06471	0	0	0.01757	0	0	0	0.48801
Healthy	0.06462	57.8667	0	0.12293	0.0733	0	0	0	0	0	1.42572	0.76494	0.1071	0	0	0	0	0	0.0733	0
Healthy	20.71077	0	0	0	0.06128	0.1584	0	0.11762	0	0	31.83608	2.01186	0.08956	0	0	0.02861	0.1584	0	0.06128	0
Healthy	0	83.3367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.72833	0.7863	0.3384	0.75691	0	0.00171	0.46301	0.00041	0.00133	0	15.14127	1.60049	0.00039	0.33416	0.99741	0.07454	0.00171	0.0429	0	0.02375
Healthy	17.6856	0	0	0.19545	0.08591	0.025	0	0.02491	0	0	32.75519	0.28629	0.17517	0	1.1605	0	0.025	0	0.08591	0
Healthy	6.99808	0	0	0	0	0.02214	0	0.04723	0	0	39.01676	1.75629	1.15049	0.16858	0	0.03793	0.02214	0	0	0.07138
Healthy	3.04116	0	0	1.46894	0	0	0	0.06927	0.23135	0	9.83703	1.55721	1.13061	1.79141	0	0	0	0	0	0
Healthy	4.83955	0	0	8.92773	0.04227	0	0	0.05274	0.01907	0	26.01512	5.15856	0.01403	0	0.09448	0.33801	0	0.39029	0.04227	0.02583
Healthy	0.76475	0.17636	0	2.36936	0	0	0	0	0	0	4.64768	1.32161	0.60765	0	0	0	0	0	0	0
Healthy	5.47244	0	0	8.24098	0.04591	0	0	0.06238	0.02154	0	25.37714	5.4412	0.0283	0	0.14579	0.31462	0	0.36612	0.04591	0.0241
Healthy	0	67.7582	0	4.52626	0	0	0	0	0	0	15.87411	0	0	0	0	0.05502	0	0	0	0
Healthy	4.91755	0	0	0.02237	0.3578	0.10342	0	0.11957	0	0	22.12049	4.82888	0.19158	0	0	0.20108	0.10342	0.05148	0.3578	0.19368
Healthy	17.11448	0	0	0	0	0	0	0	0	0	21.4245	11.46677	0.30363	0	1.27839	0	0	0	0	0
Healthy	5.42619	21.36043	10.6872	0	0	0	0.69798	0	0.05934	0	8.65181	8.82879	0.12934	0.83894	0.98891	0.03431	0	0	0	0
Healthy	3.6281	0	0	0	0	0	0	0	0.17893	0	30.53924	5.42071	0.1431	5.71554	0.92545	0.18985	0	0	0	0.02613
Healthy	7.0317	9.88997	2.52622	0	0	0.00899	0.25634	0.00454	0	0	6.92238	1.4607	0.56776	0	0	0.84374	0.00899	0.05539	0	0.06607
Healthy	0.5278	25.1707	0	0	0	0	0	0	0	0	18.91367	1.263	0	0	0	0	0	0	0	0
Healthy	0.37123	0	0	0	0	0	0	0	0	0	46.2553	1.28184	0.24458	0.05476	0	0	0	0	0	0
Healthy	5.11698	0.09597	0	0.88981	0.16422	0	0	0	0	0	36.30841	1.59645	0.32042	0	0.76064	0.00266	0	0	0.16422	0
Healthy	13.99912	0	0	1.21857	0.06876	0.00223	0.99526	0	0.25446	0	17.98045	6.07608	0.12714	1.97653	1.48389	0.20911	0.00223	0	0.06876	0.0864
Healthy	0.61929	6.4586	0	0.02799	0	0.09969	0	0.03483	0	0	2.14883	0.82374	0.00244	1.3587	0	0.00163	0.09969	0.26638	0	0.00726
Healthy	1.87244	17.86505	3.65853	0	0	0	0.39942	0	0	0	6.74644	0.90792	0.58214	0.10504	1.00259	0.00684	0	0.00316	0	0
Healthy	22.94185	0	0	0.01881	0.01364	0.01802	0	0	0	0	10.94644	15.91742	1.71799	0.00497	0.11055	0	0.01802	0.03917	0.01364	0
Healthy	0	0	0	2.8324	0.07304	0	0	0.03013	0	0	42.40579	33.2207	1.19581	0	0	0.41677	0	0.07449	0.07304	0
Healthy	2.48109	0	0	0.15672	0.28218	0	0	0	0.03794	0	4.73312	0.50288	1.53398	0	0	0.01112	0	0	0.28218	0.04577
Healthy	9.62488	45.61821	0.90445	0	0	0.04428	0.40855	0	0.01045	0	4.60766	1.03149	0.29691	0.10226	1.08879	1.41385	0.04428	0	0	0.02131
Healthy	1.18657	15.0765	0	0	0.00858	0.00517	0	0	0	0	9.11705	5.84169	0.4985	0	1.42818	0.09225	0.00517	0.02464	0.00858	0.02299
Healthy	0	0	0	0.48329	0	0	0	0	0	0	9.08989	0	0.24875	0.16267	0	0.06058	0	0	0	0.21813
Healthy	0.63337	11.1618	3.93273	0	0.05381	0	0	0	0	0.00688	14.95988	3.47901	0.17945	0.00859	0	0.00408	0	0.04906	0.05381	0.1016
Healthy	20.95993	0	0	0.55057	0.04039	0.17427	0	0.0016	0.12418	0	13.88018	6.04931	0.08465	0	0.52554	0.19995	0.17427	0.12243	0.04039	0.37745
Healthy	3.68596	0	2.03051	20.3087	0	0.0163	0	0	0	0	10.5258	0.87936	0.065	0.134	0.88295	0	0.0163	0.02091	0	0
Healthy	3.70955	11.0211	2.59872	13.8295	0	0.05884	0.13686	0.00375	0.06435	0	1.84394	2.55851	0.90509	0	1.22171	0.08889	0.05884	0.01748	0	0.00798
Healthy	1.62888	0	0	0.19278	0.50664	0	0	0	0	0	64.6731	5.53749	0	0	0	0.06665	0	0	0.50664	0
Healthy	1.40309	0	0	0.4007	0.09896	0.03886	0	0.14878	0	0	70.96096	8.79059	0.98479	0	0	0.53348	0.03886	0.17634	0.09896	0.05961
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.64081	0	0	0	0	0	0	0	0	0	3.09771	0.0621	0	0	0	0	0	0	0	0
Healthy	0	0	0	28.5883	0	0	0	0	0	0	12.1981	0	4.563	0	0	0	0	0	0	0
Healthy	17.20525	0	0	0.10908	0.00437	0	0	0.00322	0.32155	0	22.26964	3.1371	0.07597	0.07225	1.11388	0.10544	0	0.11133	0.00437	0.00812
Healthy	20.65834	0	0	0	0.01483	0.03986	4.59285	0.0692	0	0	6.41146	5.04229	0.10633	0	0.83625	0.00212	0.03986	0	0.01483	0
Healthy	0.24765	0.04463	0	1.9833	0	0	0	0	0	0	6.06432	1.64708	0.29187	0	1.94578	0	0	0	0	0
Healthy	0.936	0	0	0	0	0	0	0	0	0	17.86775	0.59722	0.37996	0	0	0	0	0	0	0
Healthy	0.61542	0	0	0	0	0	0	0	0.19345	0	30.77823	5.63231	0.19811	5.79661	1.01438	0.22062	0	0	0	0.0032
Healthy	18.58369	0	0.12403	0	0	0	0	0	0	0	34.99166	1.90802	0	2.41078	0	0	0	0	0	0
Healthy	9.47385	45.77719	0.85508	0	0	0.0469	0.28626	0	0.00705	0	4.59938	0.97532	0.34988	0.11072	1.07443	1.3464	0.0469	0	0	0.00786
Healthy	1.53353	0	0	0.14376	0.15579	0.00229	0	0.21011	0	0	28.07828	2.35238	0.69862	0	1.06046	0.01411	0.00229	0.18068	0.15579	0
Healthy	12.39533	0	0	0	0	0	2.55484	0	0	0	9.67778	5.84274	0.00581	0	0	0	0	0	0	0
Healthy	5.94441	0.02037	1.81253	0.05114	0.0016	0.00461	0	0.00543	0.06144	0	7.91926	2.79908	0.39898	0.36324	0.61141	0.03111	0.00461	0.00665	0.0016	0.04954
Healthy	0	0	0	0.98729	0	0	0	0	0	0	57.97534	0	0.27053	0	0	0	0	0	0	0
Healthy	7.30718	46.5911	0	0.02128	0	0.12321	0.32279	0.02035	0.00069	0	6.58966	1.81748	0.05238	1.59013	0.4713	0.01412	0.12321	0	0	0.00529
Healthy	3.92965	34.4071	0	0	0.06823	0.04887	0.83619	0.03431	0	0	3.38757	3.10358	0.05988	0	0.69402	0.01308	0.04887	0.02818	0.06823	0.0248
Healthy	19.55571	0	0	0	0.02056	0.01986	3.71803	0.08882	0	0	10.42396	4.72185	0.06159	0	0.8552	0.00197	0.01986	0	0.02056	0
Healthy	6.83277	0	0	0	0	0.01701	0	0	0	0	10.67995	2.17528	0.17489	0.05204	0	0.15949	0.01701	0	0	0
Healthy	0	3.75154	7.42209	0.03691	0	0	0	0	0	0	0	0	5.47391	0	0	0	0	0	0	0
Healthy	0.81495	6.42291	0	0	0	0	0	0	0	0	1.04688	0.30793	5.30875	0	0	0	0	0	0	0
Healthy	12.68918	0.19527	0	0.81981	0.22766	0	0	0.04592	0	0.00369	24.49856	13.95002	1.08681	0	0.83959	0.54419	0	0.34496	0.22766	0.38561
Healthy	2.249	0	0	0	0.00766	0	0	0	0.44137	0	22.12811	2.27513	1.11342	0	1.10475	0	0	0	0.00766	0
Healthy	6.92843	39.0798	0	0	0.01198	0.22505	0	0.01012	0	0	6.05835	4.0363	0.47908	1.01465	0.72307	0.01231	0.22505	0.00441	0.01198	0
Healthy	0.20199	0	0	0.10841	0	0	0	0.0026	0	0.00073	2.07985	4.76804	0.19895	0	0	0.00335	0	0	0	0
Healthy	2.0568	0.07197	0	0.237	0	0.00606	0.48578	0.00916	0	0	19.25545	1.02391	1.1636	0	0.19415	0.19326	0.00606	0	0	0.02333
Healthy	0.01486	0	0	2.0033	0	0	0	0	0	0	0.92186	0.04214	2.23025	0	0	0	0	0.18196	0	0
Healthy	2.23361	0	0	0.02387	0	0	0	0	0	0	37.34056	43.3898	0.01477	0	0	0.12091	0	0	0	0.25914
Healthy	0.75499	0	0	0	0	0	0	0	0	0	7.8806	0	3.27933	0	0	0	0	0	0	0
Healthy	4.85461	0.00376	0	0	0.31683	0.14635	0	0.10972	0	0	21.84252	4.85409	0.07454	0	0	0.18588	0.14635	0.06939	0.31683	0.151
Healthy	14.31681	0	0	0.13507	0.01076	0.01261	1.26451	0	0.33014	0	22.37582	9.8479	0.15462	1.45368	2.35828	0.17209	0.01261	0	0.01076	0.02359
Healthy	6.95281	0	0	0	0	0	0	0.07836	0	0	39.24967	1.60431	0.47873	0.17932	0	0.05181	0	0	0	0.08515
Healthy	0.00317	0.01055	0	2.40992	0	0	0	0	0	0	0.02873	0.00685	0.00511	0	0	0	0	0	0	0
Healthy	30.61773	0	0	0	0.40728	0	0	0	0	0	36.93791	2.34259	0.05029	0	1.11466	0	0	0	0.40728	0
Healthy	3.74179	0	0	0	0	0.04529	0.11624	0.0038	0	0.00137	1.35048	0.62541	0.02021	0.01365	0.16086	0.11972	0.04529	1.48135	0	0.48048
Healthy	0.54154	0	0	0	0	0	0.05317	0	0	0	7.49581	1.33167	1.48507	0.32187	0	0	0	0	0	0
Healthy	7.23704	10.09137	2.44023	0	0	0.02734	0.26163	0	0	0	7.3158	1.48794	0.53875	0	0	0.83449	0.02734	0.03949	0	0.07307
Healthy	6.72803	0.02522	0	1.21495	0.00726	0.17342	0	0.26366	0	0	21.77681	1.70378	2.19418	0	0.40539	0.01853	0.17342	0	0.00726	0.00354
Healthy	3.19211	0	0	0	0	0	1.12304	0	0.09917	0	43.76531	1.74617	0.13001	2.23745	0	0.06379	0	0.02477	0	0.19113
Healthy	1.98787	0	0	0	0.03323	0	0	0	0	0	40.93935	5.93203	0.60467	6.31845	0	0.00831	0	0	0.03323	0
Healthy	0.64893	0	0	0	0	0	0	0	0.07967	0	50.22185	3.66437	0.31037	4.30259	0.78237	0	0	0	0	0
Healthy	2.23905	0	0	0	0.01459	0	0	0	0	0	25.29963	0.89433	0.90964	0	0	0	0	0	0.01459	0
Healthy	3.02113	0	0	0	0.42781	0	0	0	0	0	15.00964	3.25043	2.18927	0	0	0	0	0	0.42781	0
Healthy	2.305	0	1.12616	0.91014	0.00266	0	0.16847	0	0	0.00959	8.33599	2.10223	0.22155	0	0	0.00102	0	0	0.00266	0
Healthy	0.50427	0	1.61949	0.05311	0	0	0.19009	0	0	0	4.93853	0.38962	0.973	0	0.25093	0	0	0	0	0
Healthy	0.95528	0	0	0	0.13452	0.03529	0	0.0289	0.46486	0.00073	6.57617	2.51402	0.22518	0	4.20164	0.089	0.03529	0.17804	0.13452	0.11609
Healthy	20.03049	0	0	0	0.1875	0.02622	0	0	0.04952	0	28.45964	3.06389	0.139	4.69192	0.81369	0.10979	0.02622	0	0.1875	0.03873
Healthy	0	0	0	0.26713	0.03818	0	0	0.01527	0	0	56.69413	2.71165	0.03806	0	0	0.55315	0	0.32735	0.03818	0.09589
Healthy	2.03798	0	0	0	0.06156	0.01437	0	0	0	0	39.45058	6.31196	0.45478	6.18676	1.0888	0.05723	0.01437	0	0.06156	0
Healthy	12.86697	0	0	0	0.2442	0.22312	0	0	0	0	20.22319	1.96312	0.08289	0	0	0.02813	0.22312	0	0.2442	0
Healthy	1.60838	0	0	1.78426	0	6.85277	0.13484	0	0	0	4.98467	6.81159	1.19916	0	0	0	6.85277	0.09724	0	0
Healthy	0.9792	0.90413	0	1.90617	0	2.39327	0	0	0.02593	0.01847	1.90327	0.32845	0.11856	1.2322	0.07397	0.0392	2.39327	0.12041	0	0.00202
Healthy	0.1099	39.70872	0	0.02387	0.01188	0	0	0	0	0.00019	0.64555	0.12476	0.33184	0.48424	0	0	0	0	0.01188	0
Healthy	0	0	0	0.97562	0	0	0	0	0	0	58.45233	0	0.13745	0	0	0	0	0	0	0
Healthy	6.91234	0	0	0	0.4085	0	0	0	0	0	6.51574	0	0.63698	0	0	0	0	0	0.4085	0
Healthy	11.55479	31.46383	0	0	0	1.92778	0.11899	1.36753	0	0	14.39731	3.56802	0.39467	2.94365	2.48897	0.08789	1.92778	0	0	0
Healthy	11.62455	32.29483	0	0	0	2.04295	0.12851	1.33547	0	0	13.90991	3.61691	0.37535	3.28919	2.5287	0.08892	2.04295	0	0	0
Healthy	32.65051	0	0	0	0.16613	0.24195	0	0	0.07906	0	14.97365	9.37044	0.01055	1.04066	0.90868	0.20885	0.24195	0	0.16613	0.03218
Healthy	0.02095	0.06614	0	27.3174	0	0.01558	0	0.05003	0	0	29.872	2.2371	0	0	0	0.17572	0.01558	0	0	0
Healthy	7.08493	0	0	4.93118	0.02151	0.05657	0.96248	0.04547	0.49845	0	12.12055	3.46265	0.03138	0.03195	1.48769	0.03772	0.05657	0	0.02151	0
Healthy	1.04057	0	0	0	0.04815	0	0	0	0	0	17.90582	0.39863	0.22913	0	0.9816	0	0	0	0.04815	0
Healthy	0.00603	0	0	0	0	0	0	0.19847	0	0	3.58158	4.49412	0.04505	0	0	0	0	0	0	0
Healthy	2.15093	0.75981	4.1312	0	0	0.53543	0.16177	0	0	0	5.18004	5.28656	0.88509	0.1098	0	0	0.53543	0	0	0
Healthy	34.83681	0	0	0.08148	0	0.04858	0.23496	0.07246	0	0	29.6172	7.60047	0.15858	0.3509	2.32583	0.01491	0.04858	0	0	0.00226
Healthy	2.23479	49.0727	0	0	0	0	0	0	0	0	1.53486	0	0.23992	0.11738	0	0	0	0	0	0
Healthy	0.77469	0.45319	0	0	0	0	0	0	0	0	1.29979	0.15785	0	0	0	0	0	0	0	0
Healthy	1.13156	0	0	0.03568	0	0	0	0.05484	0	0	45.0428	6.57594	0.17297	0	0.73755	0.12584	0	0	0	0
Healthy	20.65114	0	0	0.20692	0.02441	0.05003	0	0.10548	0.04056	0	15.74167	5.31061	0.64089	0.01028	0	0.05683	0.05003	0.6598	0.02441	0
Healthy	14.51487	0	0	0.03995	0.13432	0.24585	0	0	0	0	25.31463	0.95876	0.32548	0	0.59117	0.01052	0.24585	0.18631	0.13432	0
Healthy	12.22942	31.41348	0	0	0	1.92785	0.10885	1.48598	0	0	13.55794	3.72879	0.38141	3.21879	2.52233	0.09636	1.92785	0	0	0
Healthy	0	0	1.44046	0	0	0	0	0	0	0	4.55256	0	0.91732	0	0	0	0	0	0	0
Healthy	3.63791	18.89743	2.67368	0	0	0	0.37477	0	0	0	0.9724	1.69697	0.72306	0.00423	0.57947	0.22034	0	0	0	0
Healthy	0	0	0	0.06556	0.00661	0	0	0	0	0.00065	17.50758	0	0.70053	0	0	0.16606	0	0	0.00661	0
Healthy	1.01701	39.6664	0	0	0	0	0.36937	0	0	0	6.50123	2.10229	1.38469	0.14739	0	0.02487	0	0	0	0
Healthy	0.87298	0	0	0	0	0	0	0	0	0	7.79608	1.61349	4.18405	0.07745	0	0	0	0	0	0
Healthy	3.8584	0	0	0.79688	0.03184	0	1.57262	0.00166	0	0	21.13763	0.84507	1.61832	0	0	0	0	0	0.03184	0
Healthy	0.62542	0	0	3.12275	0	0	0	0	0	0	8.28126	0.23288	0.75316	0	0	0.03618	0	0.37059	0	0.01042
Healthy	6.09829	0	0	0	0	0	0	0.01224	0.01229	0	6.16341	2.77442	0.29941	0	0.98511	0.14395	0	0	0	0
Healthy	1.2174	0	0	0	0	0.03645	0.79189	0	0	0	26.88418	4.4221	0.13878	0	0	0.01622	0.03645	0	0	0
Healthy	23.21688	1.79911	0	0.3698	0	0	0.73205	0.00795	0.12676	0	3.60252	1.33613	2.99025	0	0	0	0	0	0	0
Healthy	9.17012	12.7801	0	0.10641	0	1.48899	0.76187	0	0.01888	0	6.82126	2.17347	0.23569	2.37113	0.57529	0.05857	1.48899	0	0	0
Healthy	4.04648	14.806	0	0.22385	0.00963	0	0.67134	0.00711	0.04248	0.00167	4.86005	4.39434	0.67984	0	0.65871	0.07904	0	0.05155	0.00963	0.02139
Healthy	17.60188	0	0	0.13569	0.0015	0	0	0	0.36831	0	22.39185	3.11039	0.06536	0.06649	1.1562	0.15155	0	0.09621	0.0015	0.02021
Healthy	7.84013	28.1953	0	0.13682	0.00477	0	0	0	0	0	22.21305	10.7273	0	0	0	0.02124	0	1.28175	0.00477	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.01292	0.10937	0	0	0	0	0	0	0	0
Healthy	0	0	0	1.07771	0	0	0	0	0	0	58.28459	0	0.36437	0	0	0.0086	0	0	0	0
Healthy	1.42138	6.81272	0	0.08551	0	0	0.2021	0	0	0	1.34887	0.23678	0.09747	0	0	0.00106	0	0	0	0
Healthy	5.55921	0	0	0.03761	0	0	0	0	0	0	40.65746	0	0.14862	0	0	0.157	0	0.59647	0	0.01374
Healthy	7.26414	0	0	0	0	0	0	0.07084	0	0	39.68124	1.76287	0.62923	0.17472	0	0.04132	0	0	0	0.10464
Healthy	5.61793	20.79028	10.1042	0	0	0	0.56707	0	0.01579	0	12.35029	8.49717	0.13159	0.8078	0.9354	0.01766	0	0	0	0
Healthy	8.78486	0	0	0.04362	0.30176	0.04135	0	0.06956	0	0	45.37827	5.12696	0.25601	0	1.02292	0.16142	0.04135	0	0.30176	0.14413
Healthy	8.17713	41.31948	0.0859	0	0	1.33094	0.29024	1.28658	0	0	9.08015	3.16852	0.40447	0	0.81656	0.11525	1.33094	0	0	0
Healthy	32.21932	0	0	0	0.1564	0.23219	0	0	0.12974	0	15.19405	9.33247	0.05005	0.99591	0.89235	0.20691	0.23219	0	0.1564	0.05778
Healthy	3.10861	0.11644	0	0	0.04241	0.03871	0	0	0.02868	0	14.3493	0.26589	0.10836	0	0.38471	0.0739	0.03871	0.06691	0.04241	0
Healthy	1.01403	0	0	0	0	0	0	0	0	0	2.36819	0	1.43403	0	0	0	0	0	0	0
Healthy	1.53746	19.98919	0	0.27551	0.05804	0.01579	0	0.00471	0	0	10.94676	1.10352	0.01409	0	0.71286	0.04417	0.01579	0	0.05804	0
Healthy	2.97856	0	0	10.8433	0.03356	0	0	0	0	0	26.85004	0	0.76137	0	0	0.00926	0	0.02971	0.03356	0
Healthy	2.81385	0	0	0.00829	0.00296	0	0	0.00243	0.21735	0	17.71749	6.45937	0.107	0.48331	2.46942	0.03433	0	0.00446	0.00296	0.0145
Healthy	20.28736	0	0	0	0.00759	0.03396	3.79503	0.06194	0	0	6.21208	5.15706	0.04184	0	0.91023	0.00624	0.03396	0	0.00759	0
Healthy	11.98043	0	0	0	0.02367	0.27812	1.12901	0.03783	0.3174	0	16.09138	15.7867	1.67748	0	1.7771	1.36347	0.27812	0.1137	0.02367	0
Healthy	5.21076	0	1.17062	0.47393	0	0	0	0	0	0	12.81866	1.24391	0	0	0	0	0	0	0	0
Healthy	0.01653	0	0	0	0	0	0	0	0	0	0	0	0.0587	0	0	0	0	0	0	0
Healthy	4.84275	0.0037	0	0	0.26997	0.12432	0	0.07797	0	0	21.8935	4.8759	0.35978	0	0	0.17763	0.12432	0.06631	0.26997	0.21419
Healthy	4.77427	0	0	0.03663	0.00254	0.264	0.31968	0.00341	0.05249	0	13.24728	1.9744	0.31756	0.47602	0.34479	0.0674	0.264	0.00993	0.00254	0.02574
Healthy	8.59176	7.03456	0.98391	6.08028	0.009	0.0115	0.40765	0.01735	0.03364	0	8.76619	1.7043	3.1033	0	0	0.67707	0.0115	0.03719	0.009	0.04479
