group	Bacteroidota	Actinobacteriota	Proteobacteria		Bacteroidota	Firmicutes_A	Actinobacteriota	Proteobacteria	Firmicutes_C	Verrucomicrobiota	Firmicutes	Methanobacteriota	Desulfobacterota	
Healthy	66.99894	0.23021	11.70942		66.99894	2.2345	0.23021	11.70942	8.66552	0	0.22019	0	0.01618	
Healthy	43.82892	1.6156	0.36766		43.82892	35.54038	1.6156	0.36766	0.11026	0.00328	1.24919	0	0.02096	
Healthy	64.73024	0.25373	0.36628		64.73024	25.19602	0.25373	0.36628	0	0	0	0	0	
Healthy	30.27296	0	0		30.27296	47.64384	0	0	0.06577	0	1.6531	0.36118	0	
Healthy	34.72211	0.01738	0.17616		34.72211	36.32736	0.01738	0.17616	9.58248	0	0.42671	0	0.07745	
Healthy	47.03252	0.73161	0.10535		47.03252	37.35501	0.73161	0.10535	2.31884	0.77712	1.52907	0	0.4901	
Healthy	27.17946	0	0.03272		27.17946	64.24083	0	0.03272	0.32215	0	0.03339	0.29465	0	
Healthy	31.951801226	1.625044143	4.10212689800001		31.951801226	41.318502104	1.625044143	4.10212689800001	1.189592958	0.224084663	2.437207813	0.022865801	0.653819237	
Healthy	15.90047	0.01494	2.09213		15.90047	32.26096	0.01494	2.09213	27.31037	0	1.71674	3.19148	0	
Healthy	50.77204	5.92081	0.31971		50.77204	24.86528	5.92081	0.31971	0.00043	6.6743	0.65249	0.47427	0.00985	
Healthy	79.3713	0.02912	0.17248		79.3713	10.60311	0.02912	0.17248	1.86551	0	0.00322	0	0	
Healthy	18.30581	8.93633	2.11137		18.30581	42.30046	8.93633	2.11137	11.0033	0	5.13101	0	0.05605	
Healthy	0.01973	23.8751	1.05075		0.01973	0.14339	23.8751	1.05075	6.58622	0	2.52479	0	0	
Healthy	60.88	0.15961	0		60.88	30.09446	0.15961	0	0.68517	0.08498	0.52925	0.04012	0.02106	
Healthy	57.02483	1.0074	0.37186		57.02483	6.30097	1.0074	0.37186	0	1.04674	0.00261	0.0381	0.0278	
Healthy	59.17542	1.88549	0.21499		59.17542	6.20823	1.88549	0.21499	0	5.14114	0	0.20911	0.88507	
Healthy	18.65482	0	0		18.65482	28.99004	0	0	0	0	0	0	0	
Healthy	34.55139	5.70037	0.1183		34.55139	24.72558	5.70037	0.1183	0.15902	0.71687	10.87339	3.13385	0.08071	
Healthy	51.82557	2.35623	0.57555		51.82557	19.8789	2.35623	0.57555	8.68485	0.14379	4.5841	0	0.06544	
Healthy	2.03876	21.5286	2.58966		2.03876	26.5103	21.5286	2.58966	1.63499	0	0.86085	0	0	
Healthy	69.25889	0	0.2748		69.25889	8.05196	0	0.2748	4.20566	0.00269	0.01222	0	0.13173	
Healthy	60.08672	1.36419	0.07795		60.08672	19.43035	1.36419	0.07795	0.86909	1.5884	0.73976	0	0	
Healthy	62.91284	0	0.69087		62.91284	10.15911	0	0.69087	0	0	0.36643	0	0	
D013167	44.57268	0.19057	1.39561		44.57268	8.95274	0.19057	1.39561	9.63131	0	0.28598	0	0	
Healthy	67.43912	1.26003	0.73595		67.43912	2.98562	1.26003	0.73595	0.07457	0	0.37351	0	0.4246	
Healthy	0.0456	15.56161	9.25033		0.0456	4.6542	15.56161	9.25033	0.33409	0	0.11244	0	0	
Healthy	22.17472	0.12375	0.01485		22.17472	61.09559	0.12375	0.01485	7.11918	0	2.38533	0.09168	0	
Healthy	32.62426	8.92091	0		32.62426	13.6007	8.92091	0	2.43337	0	0	0	0	
Healthy	28.4816	4.41977	1.60436		28.4816	51.8149	4.41977	1.60436	0.04176	0.02732	0.18557	0	0.05764	
Healthy	19.20506	1.18484	1.3744		19.20506	51.39925	1.18484	1.3744	1.41009	0	3.11763	1.12012	0	
Healthy	33.51044	0.18084	0.18956		33.51044	33.56469	0.18084	0.18956	0.02977	0.39727	0.08903	0	0	
Healthy	9.54208	68.79968	7.3099		9.54208	10.58978	68.79968	7.3099	0.48284	0	1.36903	0	0	
Healthy	71.23516	4.22014	0.32956		71.23516	10.10073	4.22014	0.32956	2.80864	0.15369	0	0.036	0.0465	
Healthy	11.50654	6.35078	1.63228		11.50654	52.15291	6.35078	1.63228	10.45482	0.71707	0.9916	0	0.03484	
Healthy	80.27745	0	0		80.27745	14.4813	0	0	0	0	0.54825	0	0	
D013167	53.2782	3.86219	1.41015		53.2782	20.8696	3.86219	1.41015	8.5834	0.56279	0.11909	0.05996	0.8492	
Healthy	63.29588	0.27176	0.07158		63.29588	9.85562	0.27176	0.07158	0.247	0.86062	0.00169	0	0.0213	
Healthy	74.01488	0.02839	0.61036		74.01488	7.83676	0.02839	0.61036	2.60861	0	0.03244	0	0.05351	
Healthy	2.2139	25.43342	17.70423		2.2139	28.47558	25.43342	17.70423	0	0	0.44365	0	0	
Healthy	54.35039	0.70395	1.55704		54.35039	5.65221	0.70395	1.55704	9.12279	7.09065	0.36059	0	0.13841	
Healthy	92.30701	0.16668	0.64162		92.30701	2.85116	0.16668	0.64162	0	1.91132	0	0	0	
Healthy	17.00368	35.14185	1.27602		17.00368	35.24622	35.14185	1.27602	2.33821	0	0.32702	0	0	
Healthy	26.94271	1.05621	0.24803		26.94271	28.1287	1.05621	0.24803	5.32078	0	14.09963	0	0.08117	
D013167	84.70876	0.75159	2.70869		84.70876	2.46169	0.75159	2.70869	0.69093	0	0.91478	0	0	
Healthy	15.68692	5.27708	0		15.68692	16.51187	5.27708	0	8.20971	0	0.17953	0	0	
Healthy	48.46673	2.38033	0.54023		48.46673	29.55608	2.38033	0.54023	7.5885	0.36383	0.56919	0	0.14154	
Healthy	60.93896	0.10603	0		60.93896	29.04313	0.10603	0	1.70615	3.76576	0	0	0	
Healthy	23.04164	6.28182	0.13286		23.04164	39.34879	6.28182	0.13286	0.30709	0	18.09135	0	0	
Healthy	69.44122	1.40354	3.1611		69.44122	8.19407	1.40354	3.1611	0.00829	0	0.22882	0.03933	1.33413	
Healthy	66.95995	1.19385	0.52172		66.95995	5.8331	1.19385	0.52172	0.063	0	0.34304	0	0.45984	
Healthy	56.49909	2.34278	0.27975		56.49909	27.14258	2.34278	0.27975	0.01519	0.03421	0.0131	0	0.15869	
Healthy	81.00404	0.00713	0		81.00404	14.55086	0.00713	0	0	0	0.51555	0	0	
Healthy	82.83441	0.68467	0.96048		82.83441	8.44188	0.68467	0.96048	0.13915	0	0.10194	0	0	
Healthy	26.77093	2.63357	0.09865		26.77093	10.56564	2.63357	0.09865	0.62803	0.43714	1.13361	0	0.6196	
Healthy	62.38926	0.10193	5.21984		62.38926	24.54918	0.10193	5.21984	0	0	0.06992	0	0.07226	
Healthy	76.62679	0.55061	0.34144		76.62679	6.7555	0.55061	0.34144	9.37461	0	0.07386	0	0.01409	
Healthy	69.58453	0.27549	0.14607		69.58453	3.32779	0.27549	0.14607	5.95455	0	0.01062	0	0	
Healthy	33.00341	0.15977	1.57794		33.00341	32.96003	0.15977	1.57794	0.07798	2.86839	0.01292	0	0.04295	
Healthy	27.82369	1.58571	0.29973		27.82369	31.81485	1.58571	0.29973	0.00488	15.6544	0.34873	0.04757	0.31628	
Healthy	81.02284	0.58278	0.40581		81.02284	9.01121	0.58278	0.40581	0	0	0.12313	0	0.09152	
Healthy	56.62484	0.51941	2.8264		56.62484	18.57389	0.51941	2.8264	5.18005	0.00364	0.43918	0.00278	0.0458	
Healthy	31.95773	0.57495	0.17889		31.95773	35.33659	0.57495	0.17889	0.9791	0.23822	2.35444	0.03	0.01623	
Healthy	42.26665	0.98486	0.33499		42.26665	33.30716	0.98486	0.33499	7.40887	0.06089	1.23016	0	0.09591	
Healthy	88.63672	5.10345	0		88.63672	0.06352	5.10345	0	0	0	6.10998	0	0	
Healthy	37.50579	7.55867	1.48079		37.50579	33.72421	7.55867	1.48079	2.42	0.96337	0.264	0	0.02547	
Healthy	38.6316	6.40236	0.16102		38.6316	26.17452	6.40236	0.16102	0.2169	3.64954	0.53762	5.37796	0	
Healthy	63.68715	0	4.03092		63.68715	19.59634	0	4.03092	0	0	0	0	0.29956	
Healthy	19.73221	0.35876	0.34895		19.73221	66.98496	0.35876	0.34895	0.61326	0	0.97128	0	0	
Healthy	0.17745	90.42545	0.49168		0.17745	0.02435	90.42545	0.49168	0.36855	0	6.08877	0	0	
Healthy	11.62392	1.90623	0		11.62392	44.27295	1.90623	0	4.21592	0	2.46936	19.4665	0	
Healthy	0.69868	0	0		0.69868	91.2396	0	0	0	0	0	0	0	
Healthy	37.10476	3.71796	1.93043		37.10476	16.74478	3.71796	1.93043	1.61712	5.31662	0.64949	0.23322	0.31465	
Healthy	0.85497	4.81573	10.85494		0.85497	69.11936	4.81573	10.85494	0	0.51997	2.47433	0	0	
Healthy	45.9925	0.45853	0.24139		45.9925	3.76397	0.45853	0.24139	8.31273	1.71892	0.22468	0	0	
Healthy	4.08543	4.9657	0		4.08543	17.46706	4.9657	0	11.9554	0	1.89543	48.68016	0	
Healthy	42.91805	2.14661	0.11595		42.91805	32.9799	2.14661	0.11595	2.45648	0.68442	3.3041	0.58074	0.0038	
Healthy	21.42676	21.1361	0.15902		21.42676	33.72733	21.1361	0.15902	3.43586	2.69661	0	0	0	
Healthy	25.19643	0.59811	1.45023		25.19643	25.49621	0.59811	1.45023	10.90306	11.6762	4.09398	0.9813	0	
Healthy	41.22953	1.13371	0.73772		41.22953	28.54446	1.13371	0.73772	7.51164	0.07665	0.79997	0	0.19688	
Healthy	0.0532	27.07357	45.70816		0.0532	0.03176	27.07357	45.70816	1.11315	0	1.25419	0	0	
Healthy	16.78322	1.85601	0		16.78322	60.07647	1.85601	0	1.77138	0	0.72826	0.86947	0	
Healthy	73.73881	0	0		73.73881	14.90701	0	0	0	0	4.47807	0	0	
Healthy	76.37431	0	5.2462		76.37431	1.98145	0	5.2462	0.99724	0	3.9266	0	0	
Healthy	79.99349	0.01858	1.1619		79.99349	8.45697	0.01858	1.1619	1.7568	0	0.12122	0	0.02994	
Healthy	17.74068	0.02378	8.96912		17.74068	35.14816	0.02378	8.96912	2.68141	0.53311	3.73985	6.75288	0.10024	
D013167	72.36146	0.42542	0.19775		72.36146	16.32029	0.42542	0.19775	0.06761	0	0.04339	0	0.10375	
Healthy	67.69071	1.84519	0.07634		67.69071	15.17695	1.84519	0.07634	0	0.53351	0.03922	0.00725	0.04715	
Healthy	59.51679	0.42629	0.37096		59.51679	8.04876	0.42629	0.37096	0.46037	8.43132	0	0	0.40396	
Healthy	83.99822	1.65371	0.7094		83.99822	6.04106	1.65371	0.7094	0	0	0.06327	0	0.06883	
Healthy	59.87228	3.67186	0.30011		59.87228	9.97125	3.67186	0.30011	7.84849	0.93618	0.07028	0.88322	0.35953	
Healthy	0	94.8571	0		0	1.75401	94.8571	0	0	0	0	0	0	
Healthy	59.97537	1.58735	1.04271		59.97537	26.08195	1.58735	1.04271	2.56845	0.73264	1.89092	0.02178	0.00521	
Healthy	65.14898	0.10696	1.11644		65.14898	23.46431	0.10696	1.11644	0	0	0.08811	0	0.38634	
Healthy	84.19922	3.58019	0.0668		84.19922	4.67473	3.58019	0.0668	0.01147	0.07765	0	0.67639	0.39139	
Healthy	51.86664	1.91328	0.44239		51.86664	25.46963	1.91328	0.44239	1.3915	0	0.40331	0	0	
Healthy	57.63825	0.05038	0		57.63825	21.69547	0.05038	0	8.4553	0	0.25721	0	0	
Healthy	58.5305	0.4002	11.79271		58.5305	16.3661	0.4002	11.79271	0.11337	0	0.03139	0	0	
D013167	42.01624	2.77713	3.94377		42.01624	24.47729	2.77713	3.94377	0.28156	0.05239	0.25558	0.00395	0.35507	
Healthy	43.23613	0.04184	2.80532		43.23613	30.64603	0.04184	2.80532	0.21638	0	0.43891	0	0.03918	
Healthy	20.98788	0.94663	7.15006		20.98788	53.02904	0.94663	7.15006	0.34504	0.64022	4.13766	0	0.13386	
Healthy	17.22509	4.24228	1.69141		17.22509	47.36312	4.24228	1.69141	0.04221	0.29306	0.16441	0	0.00451	
Healthy	32.74562	10.54136	0		32.74562	25.32811	10.54136	0	0	1.49548	4.95832	1.83433	0	
Healthy	70.52585	4.11283	0.3759		70.52585	9.79842	4.11283	0.3759	2.93753	0.1311	0.00383	0.05754	0.07503	
Healthy	2.88101	3.67546	0		2.88101	28.03702	3.67546	0	0	0	8.60781	0	0	
Healthy	80.0319	0.02741	4.47882		80.0319	8.73871	0.02741	4.47882	0	0	0	0	0	
Healthy	70.93263	0.31481	8.25565		70.93263	11.12749	0.31481	8.25565	0.07772	0	0.02759	0	0	
Healthy	59.35272	33.93223	1.12853		59.35272	2.88788	33.93223	1.12853	0.14355	0	1.76082	0	0	
Healthy	15.15713	19.18613	3.01802		15.15713	42.2537	19.18613	3.01802	1.73437	0	4.14851	0	0.07592	
Healthy	48.11691	24.6076	20.41091		48.11691	2.63904	24.6076	20.41091	0	0	0.23618	0	0	
Healthy	25.30975	4.86322	7.49416		25.30975	38.5179	4.86322	7.49416	0.35414	0.83659	10.61689	0	0	
Healthy	66.00967	0.24668	0.76985		66.00967	2.36087	0.24668	0.76985	11.29947	0	0	0	0	
Healthy	33.7012	0	0		33.7012	21.82355	0	0	2.89174	0	26.10425	0	0	
Healthy	12.76381	1.4073	10.4452		12.76381	6.21551	1.4073	10.4452	2.45922	43.6073	0.16008	0	0.65777	
Healthy	67.49526	0.19008	0.17809		67.49526	18.19793	0.19008	0.17809	3.99758	0	0.4549	0	0.00279	
Healthy	39.9297	3.73468	2.06661		39.9297	12.97403	3.73468	2.06661	10.968	0	0.01018	0	0.3094	
Healthy	79.19528	0.06228	0.21913		79.19528	2.60239	0.06228	0.21913	3.18142	0	0	0	0	
Healthy	67.46278	0.33354	0.06389		67.46278	10.75403	0.33354	0.06389	0.45067	0.59466	0.01296	0	0.08835	
Healthy	62.56385	0.20672	0.03964		62.56385	9.56126	0.20672	0.03964	0.18515	0.88323	0	0	0.04016	
Healthy	36.72765	5.20428	1.21271		36.72765	31.79395	5.20428	1.21271	0	0.97528	2.06291	0	0.04587	
Healthy	40.14108	1.22158	1.95839		40.14108	27.81169	1.22158	1.95839	10.55817	0.39679	1.63352	0	0.06495	
Healthy	63.59872	0.01379	4.06978		63.59872	21.07763	0.01379	4.06978	0	0	0	0	0.29698	
Healthy	42.47417	2.7499	0.0987		42.47417	10.79769	2.7499	0.0987	0	16.5921	0	0	1.38114	
Healthy	81.37445	0.03519	4.18043		81.37445	8.41604	0.03519	4.18043	0.00507	0	0	0	0	
Healthy	89.14189	0.1371	0.514		89.14189	2.60448	0.1371	0.514	3.35914	0	0.24693	0	0.00504	
Healthy	38.83869	7.92277	1.22752		38.83869	30.23518	7.92277	1.22752	9.41435	0.10905	1.94015	0	0.43764	
Healthy	40.28326	1.76044	0.09009		40.28326	37.50721	1.76044	0.09009	5.19135	0	0.01622	0	0	
Healthy	86.60231	0.26697	1.63858		86.60231	7.3654	0.26697	1.63858	0	0	0.15516	0	0.10296	
Healthy	19.09709	3.93681	0.54592		19.09709	56.38569	3.93681	0.54592	0	2.06924	0.2947	1.08675	0	
Healthy	21.82226	0.43948	0.14902		21.82226	46.16789	0.43948	0.14902	1.42526	0.056	0.93898	0	0.00145	
Healthy	68.84527	0.36857	0.1775		68.84527	7.94131	0.36857	0.1775	6.48153	0	0.268	0	0	
Healthy	66.99495	0.26469	1.25205		66.99495	10.46008	0.26469	1.25205	0.02223	0.06807	1.69265	0	0.17763	
Healthy	65.85363	0.14064	0.31772		65.85363	15.80718	0.14064	0.31772	3.45205	8.75589	0.06515	0	0.00148	
Healthy	83.9086	0.02645	0.02321		83.9086	6.871	0.02645	0.02321	1.30264	0	0.29861	0	0	
Healthy	24.73693	0	1.09838		24.73693	50.84272	0	1.09838	1.12384	7.05557	0.01196	2.25756	0.00423	
Healthy	37.09091	29.01731	0.12165		37.09091	20.20035	29.01731	0.12165	0.79903	0	0.29568	0	0	
Healthy	39.80066	4.92012	4.24204		39.80066	22.10973	4.92012	4.24204	0.13449	0	1.06781	0	0.019	
Healthy	19.20766	0.35054	0.69507		19.20766	18.2142	0.35054	0.69507	0.00037	1.79223	1.03404	0	0.07872	
Healthy	54.30005	0	0		54.30005	29.37312	0	0	3.25777	6.14789	0	0	0	
Healthy	14.62561	16.46008	0		14.62561	63.34499	16.46008	0	0.12907	0	1.0904	0	0	
Healthy	55.92545	0.32331	0.98049		55.92545	6.84504	0.32331	0.98049	5.06276	0	0.37026	0	0.03033	
Healthy	46.6419	0	0.75786		46.6419	21.27082	0	0.75786	0	0.36559	6.5309	3.01271	0	
Healthy	84.01858	0.0358	0		84.01858	6.49495	0.0358	0	1.37444	0	0.27761	0	0	
D013167	56.37216	0.93523	0.0603		56.37216	33.27819	0.93523	0.0603	0.00727	0.43645	1.2038	0.52208	0.00922	
Healthy	38.49641	5.93585	22.47691		38.49641	16.80685	5.93585	22.47691	0.73938	2.50516	3.18194	0	0.01624	
Healthy	30.3776	20.1863	3.18917		30.3776	4.37778	20.1863	3.18917	0	0	30.42893	0	0	
Healthy	45.61098	18.17225	0		45.61098	25.8933	18.17225	0	2.74127	0	0	0	0	
Healthy	62.6273	0.1212	5.2156		62.6273	24.25627	0.1212	5.2156	0	0	0.08651	0	0.1832	
Healthy	35.67643	8.45742	1.5878		35.67643	18.92194	8.45742	1.5878	6.75613	1.10551	0.63304	0	0.0021	
Healthy	24.77391	0.64596	2.92648		24.77391	35.54544	0.64596	2.92648	7.46122	0	0.34448	0.15552	0.73306	
Healthy	65.50322	0.11632	0.51689		65.50322	8.64286	0.11632	0.51689	8.16815	0	0.41016	0	0.01711	
Healthy	55.82042	1.54686	0.42003		55.82042	35.3198	1.54686	0.42003	4.73719	0	0.27997	0	0	
Healthy	65.26184	3.68075	0.00296		65.26184	0	3.68075	0.00296	0	0	0.97003	0	0	
Healthy	23.5388	1.29273	1.08484		23.5388	39.06889	1.29273	1.08484	0	3.33021	2.35319	0.00862	0.01904	
Healthy	59.55566	0	0		59.55566	16.55109	0	0	8.53501	0	0	0	0	
Healthy	92.84776	0.00275	4.36693		92.84776	1.94305	0.00275	4.36693	0	0.54846	0.01707	0	0	
Healthy	71.64541	0	2.74457		71.64541	3.20045	0	2.74457	0	0	0	0	0.03509	
Healthy	66.88997	0.21569	1.00535		66.88997	2.37997	0.21569	1.00535	11.54936	0	0	0	0	
Healthy	18.22271	0.19572	1.43161		18.22271	49.41249	0.19572	1.43161	0	0	6.36778	0	0	
Healthy	64.98923	0.20885	12.05763		64.98923	2.06606	0.20885	12.05763	8.80238	0	0.19721	0	0.04396	
Healthy	48.62684	2.37785	0.21671		48.62684	14.0318	2.37785	0.21671	0.11234	2.1929	0.0103	9.50394	0.06786	
Healthy	12.98923	1.58484	10.25468		12.98923	6.04326	1.58484	10.25468	2.57063	43.9338	0.17547	0	0.67751	
Healthy	8.73754	29.42685	10.26764		8.73754	29.46159	29.42685	10.26764	0.56996	0	12.7103	3.57724	0.03683	
Healthy	51.09131	0.09938	0.33937		51.09131	35.64999	0.09938	0.33937	0.01659	2.10778	0.23324	0	0.55645	
Healthy	65.96314	0.52452	4.11529		65.96314	17.46514	0.52452	4.11529	4.99869	0	0.23444	0	0.01561	
Healthy	80.92745	0.05752	4.35884		80.92745	8.57535	0.05752	4.35884	0.01559	0	0	0	0	
Healthy	24.87324	0.05698	0		24.87324	42.88204	0.05698	0	15.9651	10.7516	0.34528	0	0	
Healthy	87.5923	0.00528	0.0414		87.5923	2.22438	0.00528	0.0414	0.2159	0	0	0	0	
Healthy	91.9548	0	4.13304		91.9548	2.18765	0	4.13304	0	0.5846	0	0	0	
Healthy	67.30225	1.73387	0.01735		67.30225	14.9975	1.73387	0.01735	0	0.53104	0.00288	0.02146	0.06554	
D013167	80.88067	5.24537	0.42976		80.88067	2.2913	5.24537	0.42976	1.87568	0	2.44138	0	0	
Healthy	69.93581	0.00167	0.37846		69.93581	8.18604	0.00167	0.37846	4.05717	0	0.02861	0	0.11411	
Healthy	14.11977	3.5724	0.08527		14.11977	30.2801	3.5724	0.08527	28.60354	0	0.05895	0	0.17623	
Healthy	17.81893	0.10763	79.57979		17.81893	0	0.10763	79.57979	0	0	2.47747	0	0	
Healthy	86.33174	0.21683	0.30118		86.33174	0	0.21683	0.30118	0	0	0	0	0	
Healthy	40.76994	0.67644	0.26164		40.76994	15.45101	0.67644	0.26164	4.45934	29.7937	0.09676	0	0	
Healthy	29.8191	11.20737	0.11919		29.8191	19.75621	11.20737	0.11919	0.00966	6.07064	1.4605	6.89201	0	
Healthy	69.3746	0.40479	0.24045		69.3746	7.1705	0.40479	0.24045	6.12746	0	0.2803	0	0	
Healthy	23.22308	2.61414	1.87269		23.22308	34.60685	2.61414	1.87269	2.32583	0.98327	14.75699	0.05766	0.05309	
Healthy	2.87138	0.20472	0		2.87138	5.78664	0.20472	0	0	0	0	0	0	
Healthy	33.93413	1.48632	2.86843		33.93413	40.07223	1.48632	2.86843	3.33633	0.01772	0.24453	0	0	
Healthy	54.92257	0.07222	2.60053		54.92257	29.05099	0.07222	2.60053	0.13449	1.45081	0.12711	0	0	
Healthy	40.90707	0.33042	8.14329		40.90707	38.08422	0.33042	8.14329	0.90955	0.74671	0.46746	0	0	
Healthy	42.61863	6.04161	1.6623		42.61863	33.19915	6.04161	1.6623	2.05788	0	0.33351	0	0	
Healthy	64.0462	0.80866	1.47493		64.0462	13.99209	0.80866	1.47493	0.37364	0	0.0183	0.21375	0.19126	
Healthy	8.68713	0.25999	77.39077		8.68713	2.60548	0.25999	77.39077	0.70908	0	2.62183	0	0	
Healthy	34.57653	0	0		34.57653	15.41185	0	0	0	0.1712	2.74118	17.665	0	
Healthy	27.98001	0.20301	0.18071		27.98001	54.58213	0.20301	0.18071	2.73276	0	4.28904	0	0	
Healthy	56.32792	15.6083	2.04492		56.32792	12.10487	15.6083	2.04492	0.1588	6.18736	0.00747	0	0	
Healthy	80.95711	0.78056	0.83663		80.95711	8.76708	0.78056	0.83663	0.14006	0	0.09687	0	0	
Healthy	35.94443	0.02777	0.10961		35.94443	58.0191	0.02777	0.10961	0	0	0.11338	0	0.02346	
Healthy	69.60656	0.25825	0.19125		69.60656	3.33231	0.25825	0.19125	6.13742	0	0.02327	0	0	
Healthy	2.48786	18.0875	10.41228		2.48786	0.04854	18.0875	10.41228	0	0	1.55409	0	0	
Healthy	58.01994	0.4147	0.53847		58.01994	22.83336	0.4147	0.53847	0.24884	0	1.08209	0	0.00159	
Healthy	42.6898	21.5658	0.90636		42.6898	30.31085	21.5658	0.90636	0.61306	0	0.38366	0	0	
Healthy	12.0482	16.64539	0		12.0482	65.59567	16.64539	0	0.12248	0	1.01297	0	0	
Healthy	60.78524	0.70782	3.16701		60.78524	21.19508	0.70782	3.16701	0.6012	0	0.17742	0	0	
Healthy	15.93134	16.35969	1.88326		15.93134	44.53083	16.35969	1.88326	13.5926	0	3.1058	0	0	
Healthy	13.98049	0.18342	0.3196		13.98049	34.27152	0.18342	0.3196	3.78147	2.45662	1.02518	1.33638	0	
Healthy	48.27273	0.07631	1.39506		48.27273	39.34366	0.07631	1.39506	0.03572	0.55249	0.49007	0	0.38467	
Healthy	64.67191	0.2844	0.01494		64.67191	24.96666	0.2844	0.01494	0	0.01061	0.0555	0	0.01957	
Healthy	54.34622	0.72482	1.30882		54.34622	5.51266	0.72482	1.30882	9.1095	7.07393	0.33887	0	0.11766	
Healthy	38.06069	5.6365	0.05722		38.06069	33.34049	5.6365	0.05722	3.25716	0	9.21057	0.29786	0.78752	
Healthy	46.40154	0.01022	6.4077		46.40154	30.24595	0.01022	6.4077	1.39311	1.17807	0	0.6609	0.00447	
Healthy	69.81187	0.27801	0.16078		69.81187	3.3997	0.27801	0.16078	5.91116	0	0.03409	0	0	
Healthy	68.66863	0.41541	0.11941		68.66863	9.48897	0.41541	0.11941	6.11356	0	0.29545	0	0	
Healthy	62.75116	0	0.61452		62.75116	17.22217	0	0.61452	6.04242	0	1.14516	0	0	
Healthy	50.2751	17.84914	7.69956		50.2751	0	17.84914	7.69956	4.68887	0	1.47739	0	0	
Healthy	40.28616	7.83813	12.72395		40.28616	24.71875	7.83813	12.72395	0.02088	1.16882	0.22256	0	0.01696	
Healthy	62.88804	1.55771	2.34783		62.88804	25.78825	1.55771	2.34783	0	0	0.18937	0	0	
Healthy	76.47648	0.55494	0.25253		76.47648	6.95202	0.55494	0.25253	9.31112	0	0.10594	0	0.00758	
Healthy	74.627	0.08686	0.4107		74.627	19.79443	0.08686	0.4107	1.76006	0.3822	0.00428	0	0	
Healthy	51.42544	0.10382	0.06927		51.42544	25.48088	0.10382	0.06927	0	0	0	0.03448	0.67046	
Healthy	67.06407	0.18445	0.91502		67.06407	2.68695	0.18445	0.91502	11.10511	0	0	0	0	
Healthy	60.82889	0.14617	5.43617		60.82889	25.04694	0.14617	5.43617	0.00272	0	0.06976	0	0.2095	
Healthy	86.81178	0.20128	1.61917		86.81178	7.5152	0.20128	1.61917	0	0	0.09135	0	0.1116	
Healthy	48.55793	0.50382	2.21498		48.55793	24.33903	0.50382	2.21498	0.04549	0.18982	0.28088	0.00211	0.01137	
Healthy	7.31907	20.66117	0		7.31907	51.66221	20.66117	0	0	14.1787	2.05809	0.16863	0	
Healthy	25.56865	2.29713	0.0246		25.56865	56.59985	2.29713	0.0246	0	0.88722	3.5421	1.39634	0	
Healthy	50.74802	0.07535	0.73742		50.74802	18.02698	0.07535	0.73742	15.2035	2.78702	0.0552	0	0	
Healthy	38.94166	0.21634	7.95409		38.94166	43.58301	0.21634	7.95409	0	0.09708	0.23704	0	0.50015	
Healthy	28.71889	2.02569	13.17675		28.71889	37.77367	2.02569	13.17675	2.55659	3.40381	5.42165	0	0.00589	
Healthy	30.04631	0	0		30.04631	56.95578	0	0	1.0336	0.74691	1.94647	0.0917	0	
Healthy	26.72493	0.56004	2.00692		26.72493	51.3549	0.56004	2.00692	0	1.39047	1.16405	0.4225	0	
Healthy	80.57588	0.37131	0.73549		80.57588	7.81722	0.37131	0.73549	0	0	0.43082	0	0.12417	
Healthy	66.88368	1.79346	0.03262		66.88368	15.59029	1.79346	0.03262	0.01319	0.62769	0.00541	0	0.09285	
Healthy	15.49106	5.63825	0		15.49106	66.67142	5.63825	0	3.21651	0	3.03464	0	0	
Healthy	65.74523	0.2633	1.15375		65.74523	2.61005	0.2633	1.15375	11.65988	0	0	0	0	
Healthy	88.54341	0.12811	0.524		88.54341	2.62918	0.12811	0.524	3.62148	0	0.2695	0	0	
Healthy	38.53477	4.93854	2.12567		38.53477	39.94426	4.93854	2.12567	0.05235	0	2.21529	0	0	
Healthy	45.56493	1.88654	0.43242		45.56493	8.74946	1.88654	0.43242	3.18895	0.15443	0.65276	0	0.64934	
Healthy	25.46761	27.14313	2.65729		25.46761	30.57712	27.14313	2.65729	0	1.23786	0	0.45781	0	
Healthy	27.08035	15.30158	1.47353		27.08035	36.17249	15.30158	1.47353	3.74702	0	0.18131	0	0.00668	
Healthy	67.07715	0.58729	5.9313		67.07715	14.12711	0.58729	5.9313	0	0	0.04032	0	0	
Healthy	79.59677	0	3.18019		79.59677	12.53383	0	3.18019	0	0	0.10682	0	0.02721	
Healthy	10.48737	15.74297	2.84091		10.48737	40.17061	15.74297	2.84091	5.71717	1.00434	3.52398	2.15523	0	
Healthy	70.9806	0	2.45958		70.9806	3.30002	0	2.45958	0	0	0	0	0.10091	
Healthy	18.80944	15.17112	2.75306		18.80944	54.70192	15.17112	2.75306	2.36428	0	1.40402	0	0	
Healthy	28.8121	0.54909	0.16885		28.8121	40.25028	0.54909	0.16885	2.17607	0.22312	0	0.84261	0	
Healthy	64.81071	0.1063	1.16749		64.81071	24.14655	0.1063	1.16749	0	0	0.07539	0	0.43223	
Healthy	85.39423	0.00827	1.399		85.39423	10.41108	0.00827	1.399	0	0	0	0	0	
