p	Firmicutes_A	Actinobacteriota	Firmicutes	Verrucomicrobiota	Methanobacteriota	Bacteroidota	Proteobacteria	Firmicutes_C
Healthy	1.55205953418788	-1.00265730939838	-0.632178347581462	0.323827339754794	-5	1.70834712329903	-0.469313754668806	-1.77989191195994
Healthy	1.24217231994175	-0.280229667695659	-0.629949762925132	-5	-5	1.8193013867383	0.614401500203339	0.698857073089025
Healthy	0.933252361103342	-1.2401056259745	-5	-5	-5	1.90809590978221	0.639371924008928	-1.80687540164554
Healthy	1.63227553886771	-1.24420134302617	-0.461815999141732	1.031473502555	-5	1.39573253496233	-5	1.20317191518542
Healthy	0.347210933988669	-2.27654432796481	-5	-5	-5	1.94246597978493	-1.38289476949762	-0.665727242592844
Healthy	0.339979826071944	-5	-5	-0.233133760125221	-5	1.96357445137532	0.616270659235917	-5
Healthy	1.17601916018731	0.239019037118732	-2.53910215724345	-0.274864586824729	-1.66816795556375	1.82802964801372	-1.76045027915953	-5
D008545	1.59341157328375	1.45135253820809	0.886316408382022	-5	-5	0.838473168948069	-5	-0.132343985584446
D008545	1.88848985017897	0.987963288672496	0.40337964728132	-0.216210723789355	0.166870993446762	-5	-5	-5
Healthy	0.913074392967176	-2.77469071827414	-1.54333037057624	-5	-5	1.84469967136493	-0.421968539812042	0.608224275949979
Healthy	1.48115744851318	0.552961296386529	-1.229442525149	-5	-5	1.14982793003516	-1.0691528083175	1.45641993696588
Healthy	-5	-0.968026310908283	0.394010157234125	-5	-5	1.25088186547846	1.90080284334259	-5
Healthy	-5	-0.663860601391443	-5	-5	-5	1.93617054442836	-0.521159451518198	-5
Healthy	1.18895715468315	-0.169764298883949	-1.01425925894993	1.47412458620282	-5	1.61034017883657	-0.582279260924316	0.649271560060617
Healthy	1.29570385370403	1.04950409747164	0.164504534900771	0.783235194584296	0.838346529059948	1.47449467708287	-0.923723744595782	-2.014573525917
Healthy	0.855550045808508	-0.392759496168257	-0.552361408599502	-5	-5	1.84120055468462	-0.618957157228091	0.787281193630137
Healthy	1.53916219604255	0.417330503789002	1.16899807727899	-0.00732279433525169	-1.2390500485891	1.36592000526757	0.272468210487953	0.366579835281879
Healthy	0.762427215270847	-0.688818513566982	-5	-5	-5	0.458092183560576	-5	-5
Healthy	1.60284361975861	0.172115243656029	-0.611650092129618	-1.75129126439908	-5	1.53063684725116	0.457645770048531	0.523270302337317
D008545	1.49602956043872	-1.69810228280479	-0.260483033604564	-2.53017798402184	-5	1.77378564073141	-1.24726030606467	0.176724866578236
Healthy	1.46316108636515	-1.14128238513971	-0.895786115800677	0.161613533832693	-5	1.73975093012054	0.415063538228395	-0.871277715661573
Healthy	1.58074517930366	-0.480920529623477	-0.330246254850314	-0.126842216458919	-5	1.61179848010588	0.910800434540427	-0.0411686470024375
D008545	1.63949127046592	1.65770088443553	0.741462036015187	-5	-5	-1.94923368876696	0.0573465403389375	-5
Healthy	1.52112709539139	0.781153405959932	-0.476878117881759	-5	-5	1.62959958686295	0.220712017483643	0.31342215678707
Healthy	1.14588290033661	-0.0922286680259309	-1.7373116556983	-5	-0.670073559204548	1.8064934350208	0.168774353738646	-0.427535013407812
Healthy	0.415889410662191	-0.585026652029182	0.418606184975226	-5	-5	0.938876820561857	1.88868922381423	-0.149298639255899
Healthy	1.18785505526546	-5	0.437939138819974	-0.766470872731379	1.24711388762105	1.53878153219734	-5	-5
Healthy	1.73705055903582	-0.692461176560729	0.632361109096971	-5	-5	1.44684802058778	-0.742993782087693	0.436603081405731
Healthy	1.08296048848274	1.19335588208818	-2.12609840213554	0.791506087274837	-5	1.7507237916029	0.310678446263141	-0.799122154250974
Healthy	0.94285546489844	-0.107588144170355	-1.013765869865	-5	-5	1.90825505001011	-0.0774613755144196	-0.853654871349532
Healthy	1.7635710625388	-1.5562677585984	-0.945425244705177	-5	-5	1.55563172186592	-0.960110202263819	-5
Healthy	0.522746699685891	-0.587942853309844	-1.63301702402215	-5	-5	1.84265023357727	-0.718375848559799	0.787986551845958
Healthy	-1.31381076575598	1.25737878423455	0.1914789604436	-5	-5	0.395827683190126	1.01754625544621	-5
Healthy	1.3585700141794	-0.382255492264491	0.0342673970380256	-5	-5	1.76357735020375	-0.268830422451311	-0.604062354919958
Healthy	1.48159825863604	1.33376577465095	-0.416042157913543	-5	-5	1.63032422188909	-0.0426944776482733	-0.2124899351421
Healthy	1.8168752385534	1.22129423600248	0.00560087085348535	-5	-5	1.08092252866459	-5	-0.91189936535734
Healthy	1.32623526503825	-0.150071034580176	-0.750972947452813	-5	-5	1.78379820722079	0.500650805987072	-0.220973804351429
Healthy	1.6486608874493	1.21377533542704	0.492174883950333	-5	-5	1.20225257885881	0.27491258826101	1.13330285627369
Healthy	1.53493349327507	-0.736529633938815	0.0108043612987845	0.390339751083823	0.12593321721971	1.14552270383869	-0.495379640882211	0.577661807783137
Healthy	1.59487486871011	-1.11736163830396	-0.309733020537503	-0.257667717642852	-5	1.68370195042648	0.144595999617516	-1.44696698379756
Healthy	1.39736062096304	-0.546055137659332	-1.25562877266814	-1.97387548325455	-5	1.81071575460766	-1.82535880733955	-5
Healthy	0.741361995477895	-0.139763839938269	-0.469954061572609	0.849661371879719	-5	1.73516942244283	0.116883241007212	0.959495016926961
Healthy	1.52297210855775	0.751010281840634	0.964286979042497	-5	-0.525973234584671	1.58047677142714	-1.24237625409161	0.5128404260918
Healthy	1.48066737347177	-1.99012436628784	-5	0.0711747831326264	-0.179857676920668	1.66653248799462	0.806702848230718	0.143988527115435
Healthy	0.531441872697767	-0.555923960998431	-1.4672456210075	-5	-5	1.8439293335032	-0.793740964790717	0.77167344945213
Healthy	0.977219531270353	-0.381512598603645	-0.529501306509078	-5	-5	1.83675844616595	-0.922922933154239	0.78629488921596
Healthy	1.23608812400771	-5	0.0588699622930524	-5	-5	1.79762182767988	-0.211456910960713	0.781211627918774
Healthy	-5	1.25161753926618	0.169498094684968	-5	-5	1.70135302948938	0.886466471686538	0.671069118214494
Healthy	1.39302668087209	0.894213016310298	-0.652533374199378	0.067751349972144	-5	1.60515598104114	1.10462229515659	-1.68006156001969
Healthy	1.41142204016463	0.192489395966012	-0.722665887784016	-5	-5	1.79856812855953	0.37066849739468	-5
Healthy	0.842111637549693	-0.255746144268846	-0.974899038953187	-5	-5	1.88352794714706	-0.597669823868334	0.96900239021705
Healthy	1.29654321973561	-1.06113017848701	-2.36754270781528	-0.417697954413384	-5	1.87289604155991	-0.386464722780758	0.245529940546645
Healthy	1.40621459302511	-0.98367714598621	-5	-5	-1.46230680563261	1.71117810069076	-1.15939212099071	-5
Healthy	0.429261201264363	-0.734097795698244	-5	-5	-5	1.82648997121606	-0.0385646670036345	1.04552325582067
Healthy	1.39875484881342	-0.835112042452046	-1.15633127702086	-5	-5	1.78410996296548	0.735293828434356	-2.56383735295924
Healthy	0.875941120726912	-0.696177800137153	-1.03924390909823	-5	-5	1.93857871116989	0.209295130817263	-5
Healthy	1.38630344443945	-0.297715976483488	-0.551463721895342	-0.721635152262311	-2.67366413907125	1.68626025414608	0.345371769857227	-1.34198860334289
Healthy	1.71317306449766	1.31515512129078	0.313466472658235	1.15163671989031	-0.773039406467547	0.864456494168522	-5	-5
Healthy	1.75281535696031	0.361187464230574	0.549262044050899	-0.0519637817662657	0.144994289359509	1.40770796815715	-1.6088883862972	-5
D008545	1.65301317512245	0.884884818266441	-0.363371707803016	-3.72124639904717	-5	1.54669735333481	0.218769131658153	-1.39104630072414
Healthy	1.25592321781949	-1.12285911021518	-1.25798225285986	0.445141643548013	-5	1.70541918793037	-0.132279198477346	1.18194386410619
Healthy	1.63931732053835	-0.664843100465257	-0.625160040345024	-1.01282549891246	-5	1.59041457215148	0.900591046692102	-5
Healthy	1.5771892968699	0.306575128096449	0.734132278874541	0.531966585762236	-5	1.45816780141013	1.11980863581922	0.407662784584097
Healthy	1.75553788007857	-5	0.2892499457196	-0.126725911463204	-1.03758330655425	1.47779128826683	-5	0.0143567023961815
Healthy	1.71058197245063	-0.251773198431754	0.0659753660504229	0.143164746560765	-0.374163007676599	1.42691673885001	0.302532224931979	-5
Healthy	0.893052890038398	-0.430251658218725	-0.365694063078727	-5	-5	1.90620511120521	-0.133417322936451	-5
Healthy	1.19285447228256	0.25369411647704	-2.26600071346161	-0.202247871349289	-5	1.82532022529267	-1.48638292621212	-1.87942606879415
Healthy	1.82393977017654	0.751145098843452	0.482108609139799	-5	-5	1.1900814164065	-5	0.507386256144481
Healthy	0.41665049100472	-0.579532646923747	-5	-5	-5	1.81786431508473	0.0621154782168488	1.06669445328592
Healthy	0.419821971792919	-0.892383070008216	-0.569425115953135	-5	-5	1.94715629264219	-0.280660425032725	0.558887290323476
Healthy	1.60145448863472	0.693599455110631	0.345432547499147	-5	-5	1.58585288388622	0.327497886389404	-1.28100036212128
Healthy	0.9419817463884	0.27566831997239	-0.185239813098929	-0.811240207047988	-5	1.65863080273009	-0.364084184324402	0.503649071802312
Healthy	1.48539671967484	1.43366008672064	-5	0.092675037860882	-0.339305238966167	1.40598836117239	0.424440587526477	-5
Healthy	1.55837852531358	1.18473656103644	-0.74155428961335	-5	-5	1.4326544334612	0.16836192949269	0.573687170217444
Healthy	1.15005363420581	-0.231139999157043	-1.39437177799238	-5	-5	1.82657466659894	0.773150623033685	-5
Healthy	1.09808414643858	-5	-0.971306771606084	-5	-5	1.90089549918846	0.502454433243893	-5
Healthy	1.60390853475634	1.19708694371927	0.547034667347564	0.00188508390488022	0.333495638706523	1.02066700452701	0.453459004209478	0.757181865780151
Healthy	0.518517887991595	-5	-5	-5	-5	1.85113972730934	0.39086271865719	-5
Healthy	1.73800264943331	1.18101792979712	0.147376387491267	-5	-5	1.27437609669566	0.439817253974966	0.37370074533752
Healthy	1.60476901377087	-0.260348556290623	-5	-0.651442034563543	-0.0743682368937719	1.45957506417427	-0.772473215062798	0.337674857441537
Healthy	1.38285526844443	-0.973425881849665	-1.12262865413023	-5	-5	1.81164684617603	0.0672568892381498	-5
Healthy	1.01749620080774	-2.08196966321512	-5	-5	-5	1.93142857770797	0.145820818801547	-5
Healthy	0.962362231558233	-0.605776033227632	-0.764875735980538	-5	-5	1.7830987463148	-0.576099081471583	0.0966076388102204
Healthy	1.71422243047295	0.38470457925888	-0.825852934902969	-0.0471204163044629	-0.835141753037445	1.43708879005138	0.3346929493563	0.302287626976212
Healthy	1.10647783811465	-1.70421305974839	-5	-1.51956185282218	-5	1.88225340349077	-0.730393669160521	-0.0351701728113927
Healthy	1.59380192838016	0.551340190543342	-5	-5	-5	1.49902771912459	-5	0.729890977278407
Healthy	1.70608422317532	-0.067257421249216	-0.356606549526847	-1.04599883231843	-5	1.35896317319338	-2.07262963696098	0.876561328680068
Healthy	1.83974702552018	0.663867639858217	0.398538921901917	-0.27081090346048	-5	-0.0735649412037958	1.03053333823936	-5
Healthy	1.4501452964517	1.54975453018457	-0.369084199281594	-5	-5	1.42498774825827	-0.0669330371897654	0.135501565412789
Healthy	1.14700597359764	-2.15801519540989	-0.282720704572598	-5	-5	1.91220031468549	-5	-5
Healthy	1.76518810690322	0.691013379500746	0.16542240081457	-5	-5	1.28914395179545	-1.1624746905504	-0.191843063965471
Healthy	0.488265793559834	-5	-5	-5	-5	0.0250230720885936	-5	-5
Healthy	0.937424102366349	0.27520305541298	-0.194988763631795	-0.848446295457024	-5	1.6617991550191	-0.24875169813603	0.498212654158545
Healthy	1.53199733394076	0.010193914768475	-5	-5	-5	1.61804861995814	0.720010376909017	-1.43074316667139
Healthy	1.09598310874122	1.32191104308979	0.334331085850635	0.33717562930678	-0.714127772930743	1.2082144750679	1.30595079795855	0.226571552713344
Healthy	1.41111391296914	-0.891773343625071	-0.207531265089428	-2.70774392864352	-5	1.70212297464663	-5	0.714330598150759
Healthy	0.879059734597906	-0.387258515540594	-0.552748915524138	-5	-5	1.84130483602674	-0.803602715562657	0.796665206413532
Healthy	1.14719168421318	-0.811943791561631	-0.0825575123570476	-5	-5	1.90784431064439	-0.18575240426808	-0.613732957894986
Healthy	1.138114410439	0.0889790422325755	-0.448464615439202	0.344745853725188	-5	1.89138668281525	0.0402620490405693	-1.85139734519391
Healthy	1.64339720169356	-5	-5	-5	-0.586515825682593	1.39296869788814	-0.595919256900062	0.591727791468931
Healthy	1.57734551677112	-0.224724593957152	0.803258359963836	-0.229663558904851	-0.252075731864146	1.55183971215659	-0.57254635059868	0.49608790598005
Healthy	1.03114255424008	0.135304426207603	-0.564888566873507	-5	-1.72630441206991	1.85121265364226	0.511086200555202	-5
Healthy	1.55703078069532	0.549033931457099	-1.46660929198245	-5	-5	1.64506456605721	-0.171888149871696	-5
Healthy	0.320709049587672	-5	-5	-0.289003085083778	-5	1.96604321888304	0.656496841306835	-5
Healthy	1.30098070044273	0.279393142747864	-5	-5	-5	1.74892337814491	0.675956970384772	-0.0187886520203955
Healthy	1.23555066605684	-0.393736899488052	-0.678774514582824	-5	-5	1.82105678782621	0.587338232071853	0.680861968925123
Healthy	0.403513439966087	-0.273868011004811	-5	1.04058691407983	-5	1.62160838715614	0.068393679460304	1.02340104114133
Healthy	1.26888813829833	0.923367344897057	-0.370152249628418	-0.386433001228715	1.54581547540803	1.31702312418415	-0.90173709762007	-0.659397267743252
Healthy	0.825131944317732	-0.738023808602187	-1.00445255052486	-5	-5	1.94330260240508	0.216324278686668	-5
Healthy	1.07613341023971	1.13584602619726	-0.557661360374324	-5	-0.691115585577983	1.75970266238194	-0.675038846962645	-5
Healthy	1.79709773797871	0.0322237681159855	0.423422833366564	-5	-0.110183053676838	1.22826943460543	0.406950437461211	0.0563063317905525
Healthy	1.50085974233534	-0.765280295378124	-0.519432574998306	-1.36622865391744	-5	1.50827445387653	-1.44321521769297	0.880552937387359
Healthy	1.57718952681539	-0.696803942579511	-5	-5	-5	1.74316587747654	-0.310247303860843	-5
Healthy	0.329729321943786	-5	-5	-0.236467189384359	-5	1.78112278239006	0.837079358945614	0.934545413107672
Healthy	1.52820029475846	1.38249828408347	0.034812882337937	-5	-5	1.42774245542902	0.274307978319055	0.196480167700148
Healthy	0.375369108184124	-0.664161130420046	-5	-5	-5	1.82894177427583	0.0798900150308385	1.05846702235053
Healthy	0.791623289563575	-5	-5	-5	-5	1.82033520947273	-0.0716553647351379	0.60852389419024
Healthy	0.999301527394408	0.639479516594784	-2.74957999769111	-0.865599744081016	-1.25282132863984	1.84592229277102	-0.341864536928131	0.455870715810266
Healthy	1.07428311553727	1.1459741440851	-0.672048785431807	-5	-0.71541136959606	1.75121595728725	-1.22446236521904	-5
Healthy	1.7789538806553	0.14472984082465	-0.37603781124527	-5	-5	1.3675173069254	-0.0557098419304694	0.105591926626399
Healthy	1.58399361016971	0.689503315565635	0.449203696278253	0.454793046348038	0.521461068202195	1.35965831474644	0.207195273819796	-0.0268767665789396
Healthy	1.85425872238393	-5	-5	-5	-0.287484984211022	1.29056835410157	-0.649693821120889	-5
Healthy	1.2599730640389	-0.00911528981158869	-0.360473669028537	-5	-5	1.80462404448527	0.335492000995821	-0.163460689623023
Healthy	1.01429493264838	-0.519676798758645	-1.91973437266016	-0.247582750673518	-5	1.83161795120002	-1.05222329153526	-0.470813555577385
Healthy	1.31003531990058	-5	-5	-5	-5	1.78311892647377	0.592865972047312	-5
D008545	1.70321078966591	0.390649014086521	-0.361490775941987	-2.5543957967264	-5	1.47575252014305	-1.14868048735125	-2.72124639904717
Healthy	-5	-5	-5	-5	-5	1.83705983025181	-5	0.332854375407764
Healthy	1.48872975556214	-0.520525465897375	0.401789852556354	0.973895506374343	0.355493663995184	0.951937538094677	-1.8955128886876	-5
Healthy	1.26754435749062	0.288457154093676	-0.889747082646597	1.10805093974387	-5	1.73145491095555	-0.740238933201335	-5
Healthy	1.21125486865214	-0.422152178698217	-1.62948691040141	-5	-5	1.77433861290634	1.06503828304054	-1.08873582900163
Healthy	1.41287112698657	-0.193962552277481	0.372567743391127	-0.904726011901818	-5	1.8258517643909	0.155120355188351	-0.638555491913672
Healthy	1.45196518073965	0.721813087470113	-5	-5	-5	1.73556409087786	0.402135805896485	-0.199008138739829
Healthy	1.57630160525822	1.27849569060998	-0.491012661363082	-0.0467043187977421	0.176499304117523	1.34264470646464	0.510141357743158	-3.05551732784983
Healthy	1.44542437747318	-0.212858455799629	-1.21261037864789	-0.0779703854300877	-5	1.79855417854927	-2.18177410638604	-0.640999772625313
Healthy	0.684022653659607	-0.17387334433727	-1.28158135817034	-5	-5	1.89067654575853	0.7534528276193	-5
Healthy	0.844327414633536	-0.113774444603795	-0.897875144265474	-5	-5	1.8873782600861	-0.571638394955997	0.810805596677374
Healthy	0.791798682997407	0.170390810781754	-0.754462657064006	1.64661062854434	-5	1.12555770781412	1.036903435961	0.438895020377746
Healthy	-1.7026772857947	1.43267560211423	0.553742282723514	-5	-5	1.09058673636752	0.850018535593396	0.59543228544448
Healthy	0.928748573249753	-0.875528381080512	-5	-0.149359890311216	-5	1.78906079875618	-1.30944953848964	-0.862424366317959
Healthy	1.49761374520364	-5	0.0753571441768494	-5	0.49300330255849	1.61609524788572	-5	-5
Healthy	1.53826977212	-0.609294458773629	-1.04508244626504	-5	-0.237734174590461	1.41525237603862	0.00391268673848343	-5
Healthy	1.32319886746694	1.71145087707812	0.446648988165598	-1.65797231191253	0.968074613233848	0.915413027432374	-5	-0.549812498104163
Healthy	-2.18508681872493	1.55807490231975	-1.15845283474345	-5	-5	1.77227468006157	0.652436847126828	-5
Healthy	1.56819280333196	-5	-0.172546719770048	-5	-5	1.59295922609839	0.750424304830775	0.674079074198095
Healthy	1.19525880292432	0.155830790512844	-0.695251040512904	-1.24588110577459	-2.05012229596312	1.52321380447875	-0.884622505720883	0.802628708279657
Healthy	1.7849831866625	0.0308060943471079	0.405221672607903	-5	-0.154622860376928	1.24812119572588	0.42908175442676	0.0699084830231443
Healthy	1.77598946206381	0.480478371069208	-5	-5	-5	1.1971448716077	-5	-5
Healthy	1.50526233748126	-5	-0.996022758154463	-1.12044539906103	-5	1.796285632634	-5	-0.493278550756513
Healthy	0.717909216151893	-0.00660345304468056	-0.504136649517956	-5	-5	1.76046681538883	-0.539207362420141	1.18520234870685
Healthy	1.40081729855092	-0.739403957698091	-0.988091386650846	-5	-5	1.79315425714697	0.713414093816578	-5
Healthy	0.529629232123621	-0.996711841173925	-1.79398412323666	-5	-5	1.64036067240214	-0.890252762286771	-5
Healthy	1.69467459277006	0.11699604476938	-1.27876662998272	-5	-5	1.56824069144524	-0.525099314414733	-5
Healthy	0.985870870771977	-5	-5	-5	-5	1.73302030021439	-5	-5
Healthy	1.78157882139331	-5	-0.558147824226708	-5	-5	1.42701228146559	-1.51598503733244	0.0103762907578522
Healthy	1.13766737411903	-0.0871405248376451	-0.289104480737432	0.767267209367473	-5	1.78473458622123	0.477064792766908	-0.419382901170572
Healthy	1.23851854924559	-5	-1.55268689117643	0.770111608061081	-5	1.68408818611179	-0.742369416122842	-5
Healthy	0.53785056454772	0.772772639946568	-0.614322243481289	-2.93554201077308	-5	1.81155918868476	0.221906941178184	0.518444183950244
Healthy	1.42017597737136	0.410054776340606	0.13475705495005	0.279128303972843	-5	1.45239540180261	-0.636331621889232	-1.03235843591699
Healthy	0.957793031522191	-0.801893001126598	-1.33021838479146	-5	-5	1.88834801017805	-0.676005797818026	-5
Healthy	1.00689584521863	0.607669436688243	-2.72124639904717	-0.969886247292407	-1.31740370853945	1.84723496262757	-0.562170193591781	0.429750665521779
Healthy	1.19614632799583	-5	-5	0.111873860224244	-5	1.69067894195189	-0.469723442318458	1.34781010883324
Healthy	1.30187127730517	-0.644088949473247	0.0247524018518241	-5	-5	1.84381796466426	0.318626717029967	-0.612325483725213
Healthy	1.38714662454176	0.0428549774290577	0.0618933355858114	-5	-5	1.83134600259502	-0.423060035665107	-1.00877392430751
Healthy	0.240978338829593	-0.439220877396921	-0.7454760913143	-5	-5	1.81670127585964	1.11557456857468	0.946912844481891
Healthy	1.06592238460772	-0.231066057813219	-1.74472749489669	-5	-5	1.83540657052346	0.776158339887254	-5
Healthy	1.58447766096693	0.292645875087181	0.339473304551539	-0.743619046968359	-5	1.5907952609418	-0.377133470982006	-0.392448477622196
Healthy	1.05169341291682	-0.226930659514038	-1.73945162736302	-5	-5	1.84074194548159	0.787010360436987	-5
Healthy	1.40134866362015	0.0504802936576623	0.955442398423812	-5	1.34977294287785	0.205293704620416	-5	0.702691551699824
Healthy	1.27149403190258	-5	-1.4990777608097	0.774059072930616	-5	1.68528212833413	-0.79171992145469	-5
Healthy	0.860819955687257	-0.637366754727643	-0.975637495646718	-5	-5	1.93861723035276	0.284383353680256	-5
Healthy	1.58534802392764	0.651062752232491	-5	1.02786759760518	-5	1.0874197099723	-0.298915793061145	0.657144807153543
Healthy	1.67411788908101	-0.298993593404452	-0.408301118280171	-0.25769916091552	0.174356411288952	1.08161262892543	-0.278477911478968	0.731300214016237
Healthy	1.16647540599798	-0.31443738884177	-0.444615312282852	1.37155750727983	0.340527396207183	1.46800049496501	-5	0.413526074816422
Healthy	1.70149113489922	-5	-5	-5	1.01940337017136	1.04816941006587	-5	0.427997029527809
Healthy	0.544940719311844	-0.497695810944888	-1.52929557027721	-5	-5	1.84142467231088	-0.670988784292632	0.792503050739838
Healthy	1.78534813195023	0.247125934109833	-0.086668376193283	-5	-0.124892414334041	1.18876963504903	-5	0.279071205490511
Healthy	0.682364425459969	0.0855759697185038	-0.438827035247812	-2.00612308505879	-5	1.83077671532687	-0.198802165540851	-1.03310770413286
Healthy	-5	-1.16462654752999	0.0280300807683789	-5	-5	-2.29157909986529	1.99466959338096	-5
Healthy	1.08649436992684	0.756421570073747	-1.54928912185308	-5	-1.19307422311627	1.77867382641218	-2.79588001734407	-5
Healthy	1.02722970147925	0.406506116785802	0.0273373739550708	-0.36441573368877	-5	1.42159405642853	-1.06248210798265	-0.209996479609511
Healthy	0.884791966586421	-0.39593602733611	-1.0189973100586	1.02173947039727	-2.69250396208679	1.82155996857444	-1.02300845469385	-0.0357545164336155
Healthy	0.795670115534057	-0.585611673068925	-0.346093170358302	-5	-1.46268472688799	1.83900157056496	-0.985983770741636	-5
Healthy	1.378527624777	-0.806152180026442	-1.03654273988329	-5	-5	1.8090265856443	0.040159117831352	-5
Healthy	1.82884961729285	-0.229140627496814	0.279956529198604	-2.68402965454308	-5	1.19190072627978	-0.598289359610919	-5
Healthy	0.979732250836517	-0.76381555711985	-1.31425826139774	-5	-5	1.88456382951085	-0.750385897655418	-5
Healthy	1.21866650900291	-0.456527968298488	-5	0.744127058763639	-5	1.71620824887704	-0.351113299484693	-5
Healthy	1.52497194316396	0.731360680557465	-5	1.07724468627497	-5	1.03909035989995	-0.380395421620834	0.575378384478593
Healthy	1.70262411625308	1.12643209349129	-0.49017941778772	-0.0393437474570593	-5	0.981612959224311	-5	1.08429773974205
Healthy	1.44502475758136	0.438834944112608	-0.095473789970064	0.744671554164764	-0.488945930531786	1.39197898299689	1.27221141220562	-0.000912977374111591
Healthy	0.936220595320375	-1.174898588402	-5	-5	-5	1.9033389292287	0.633125934895278	-1.65423430688551
Healthy	1.17924750611619	0.252090526982822	-1.67019547783593	-0.234711526065202	-5	1.82695339213208	-1.51215487988856	-5
Healthy	1.17599715172261	0.246198114484289	-1.97387548325455	-0.261354188807667	-1.88739499846543	1.82875299568437	-0.384691874420224	-2.18045606445813
Healthy	1.69482843033131	-0.425031667857001	0.311878835142942	-5	-0.828507572747099	1.62611885150681	-0.108512720455074	-0.245934659567355
Healthy	0.935352564950074	-0.233118902799713	-0.567495701138972	0.84411293639884	-5	1.74544675076038	0.0725807326489498	0.949260186870669
Healthy	1.15796390437438	-0.31531618287346	-0.425806625923673	1.36272010301972	0.353331394986268	1.4811581656409	-1.8784401558125	0.416826831279195
D008545	1.62908120543789	-0.0288633705231938	0.312507396397482	1.02616172870848	0.118416851355974	1.40309631673772	0.0892301950389586	-1.34649805303707
Healthy	1.39083534915014	0.611382322031543	-1.78120200188826	0.0683268917537446	-5	0.662902257785371	-5	0.670844914576109
Healthy	1.2481108938205	0.100653089279956	-1.06803388527183	-5	-5	1.80515246729424	-0.751977663587646	-1.93218548883816
Healthy	0.863850237327297	0.290257269394518	-0.165655606591643	-0.834340279790507	-5	1.65879737842985	-0.391495360766607	0.486638720238842
Healthy	1.2341372361441	-5	-1.47651366765677	0.789538408693583	-5	1.68635415432187	-0.638933550246058	-5
Healthy	1.14326905366217	1.84499423122744	0.190788167878588	-5	0.575169363918194	0.822496292408407	-5	-1.16468999913094
Healthy	0.769505084400655	-0.18888097454324	-0.503098014876691	-5	-0.982424131608926	1.89582802972734	-5	-1.30024896831049
Healthy	1.80374525227782	0.0213175004215173	0.673747810871339	-0.139853724344058	0.475685712980604	1.06740491471858	-0.477308041508919	0.531443150141559
Healthy	0.377424645756417	-0.678795243145552	-5	-5	-5	1.82315739165798	-0.0795688096045379	1.05567031153367
Healthy	1.24169387664387	-5	-1.47082639673828	0.76548600842701	-5	1.67461564448268	-0.733039601402304	-5
Healthy	1.42912767400991	1.46312191721934	1.24216933596984	-5	-0.105451341854194	0.984784213666441	0.162594274442422	0.214165395292023
Healthy	1.17291219751304	1.57332574816999	-1.39265222323159	-1.30033567979763	-5	1.49516121244727	-0.732593581247096	1.10449086698743
Healthy	1.37228145039669	0.0170041069556297	0.331334151119399	-0.638763383268669	-5	1.58815602901066	-1.29140915484966	0.486369545827313
Healthy	1.48959346248847	-0.717831221695358	0.259894770804089	-5	-5	1.68096446742728	0.852013730816011	-1.14182386201766
Healthy	1.49785285583873	-5	0.822203397061478	0.352707214798905	0.834789347763296	1.0310471425772	-5	-5
Healthy	1.78044743694395	-0.207020309759465	0.00461367168121351	-0.363492044318583	-0.535033795109039	1.41287045559867	-0.447769948863837	-1.15150298190963
Healthy	-1.69637202361611	1.59595221201695	0.0996012318380401	-5	-5	1.67148793913025	-1.90066472231404	-1.75970041799729
Healthy	1.50893460236712	1.12011932920816	-0.351113299484693	-1.13430394008393	-5	1.46110547303783	-0.207671357825245	0.603782889896698
Healthy	1.44802853918496	-5	-5	-5	-5	1.69997553398592	-5	-0.0289515658105696
Healthy	1.17592127188544	0.411719010013906	-0.152242311607669	-0.659873293894568	-2.84163750790475	1.64772665055723	0.689812135851317	-1.20788859091283
Healthy	1.16652276529073	0.154682585875756	-0.362040206060573	-5	-5	1.72535608223449	0.0746592180592203	-0.992593648496329
Healthy	1.52668799473377	0.239984797997492	0.36877948781501	-0.080137746444462	-5	1.53789575072502	-1.97674754036629	0.357065388287825
Healthy	1.45323820226349	-1.1378089689484	-1.01197643807134	-5	-5	1.80316844607186	0.510296962596303	-5
Healthy	0.930258601022925	-0.202441641597473	-0.580258974859349	-5	-0.961260651895251	1.89075742477982	-5	-0.898252926053634
Healthy	1.79995185382045	-5	-0.79577145729304	-5	-5	1.42098132105185	-5	-0.151663063237976
Healthy	0.924193452718551	-0.142275609031693	-0.506026399725332	0.85602462972346	-5	1.72852770851187	0.165137446253369	0.960832618103313
Healthy	1.24457471469327	0.357261931419827	-5	-5	-5	1.72622866581	0.523773771893659	-5
Healthy	1.52989507281279	-0.433326862393883	-5	-5	0.0511911246856986	1.69829884846414	0.700716693877895	-0.0800855193405684
Healthy	0.425106888877087	-0.811943791561631	-0.601747411816118	-5	-5	1.94984309557803	-0.321272263189176	0.527973849582247
Healthy	1.13870711434298	-0.139913657617949	-1.6844494655781	-5	-0.823041019413092	1.81341724669684	0.169392256682329	-0.485983819599351
Healthy	1.14929580044165	0.162241702037146	-1.02691835039863	-5	-5	1.80663628625085	0.568301482962592	-0.716766635111246
Healthy	0.992995098431341	-0.367431364529984	-1.45543590250396	0.962150001836676	-5	1.68844144719363	-0.0611901749618606	-1.06950943469373
