c	Bacteroidia	Gammaproteobacteria	Desulfovibrionia	Clostridia	Actinomycetia	Verrucomicrobiae	Methanobacteria	Coriobacteriia
Healthy	1.58181260484365	0.899784947897044	-0.965933321402439	1.41171665390959	-5	0.85965097864402	-0.0847004387585144	-5
Healthy	1.61328766375932	0.668363549016223	-0.725080493596246	1.43145431316071	-1.55501888791206	-1.60589869795996	-5	0.220482048140069
Healthy	1.92348706223517	-0.177825380101687	-1.14454141961396	0.812919369909436	0.0498883349761655	-5	-5	-0.357634419155027
Healthy	1.94831391773628	-0.249507033290608	-2.42365864979421	0.396309214933764	-5	-5	-5	-0.822838800273953
Healthy	1.24303780051795	-0.164252371666889	-1.47860037188462	1.31281393956209	1.70345723833521	-0.657064365112369	-5	0.0537159654534936
D001943	1.89941221596856	-0.408623703682086	-1.10997041383658	0.781583776489649	-0.855830699958333	-5	-5	-0.830884219764285
Healthy	1.77179730244458	-5	-5	1.11670435380325	-5	-5	-5	-5
Healthy	1.69734409296772	0.628206999201477	-5	1.54354757189419	-0.618668277542107	-5	-0.0727015119714445	-0.876475019057268
Healthy	1.82840085349058	1.08189361333031	-1.37520242103924	0.218251834576094	-1.29886393390747	-5	-5	-0.578791065864903
Healthy	1.89674992072787	-5	-5	1.1917334655316	-5	-0.486090212172617	-2.19246497193115	-5
Healthy	1.42918328841198	-0.634586899923822	-0.167318681063157	1.09081405949536	0.120619990299325	-0.330339167965619	-5	0.134514973292777
Healthy	1.89808802336273	-0.700579874017971	-5	0.408879061326012	-1.16857818293498	-5	-5	-5
Healthy	1.49032389197986	0.394395639212886	-5	1.49225402217235	-0.0488957220700017	1.24658252643416	-5	-5
D001943	1.84058963675344	0.769341872018247	-1.37048846579955	1.13992691910126	-1.46104943798564	-1.08804381092731	-5	-1.55893359336074
Healthy	1.72575976594537	-1.85761053388116	-2.29499204066666	1.33849653450681	-0.286316293426978	0.110054086939306	-5	-1.58269441675547
Healthy	1.82925841081619	-1.11030620855581	-1.25547232652743	1.02208096165778	-5	-0.228949288887126	-5	-0.485319455875018
Healthy	1.59236198724883	0.766258139333632	-1.93554201077308	1.48201371559364	0.498966325659311	-5	-5	-0.376543951930066
Healthy	1.78305917044359	-0.78936049384585	-5	1.46625888521075	-1.40329297031855	-1.82073553566097	-5	-2.15366288787019
Healthy	1.85303495028553	0.769110611016678	-5	1.06714565096755	-5	-5	-5	-0.28013860067471
Healthy	1.51789785777392	1.19793109876072	-5	-0.0476726026241195	1.5013491974089	-5	-5	-0.34858629017763
Healthy	1.81058189708521	0.161104350398685	-0.590760273251215	1.14925514836199	-0.247398467297951	-5	-0.855612625898063	-0.613697269302485
Healthy	1.73338210195819	0.366520078894746	-1.70707970039999	1.59092583333802	-0.657715525774251	-2.0783135245164	-5	-1.12199552973197
Healthy	1.33184478786938	0.940674834094561	-5	1.68178250135519	-0.00805660166537147	-0.00149654855961005	-5	-0.781963668799055
Healthy	1.92511351885796	-1.00948355597177	-0.440153199260683	0.665043183562731	0.548749235890132	-1.24649354300903	-0.190972537959185	-5
Healthy	1.88746718402169	-0.581036169296377	-1.05104938975445	0.822962033607886	-0.155429638011733	-5	-5	-0.728832421051912
Healthy	1.83931158830126	0.772687621695055	-5	0.997324337896471	-0.691948078757338	-5	-5	-1.29670862188134
Healthy	1.63043377406692	-0.266128937401695	-2.77728352885242	1.42256554756843	-0.0928520907703233	-0.493440853274218	-5	-0.909459800245764
Healthy	1.96601443058693	0.633279546899684	-5	0.36970740834814	-5	-0.164195322321245	-5	-5
Healthy	1.96922943324451	-0.188907811835503	-5	0.436343962925923	-0.935841627536882	0.232475152628197	-5	-5
Healthy	1.52551475747996	1.31790921659705	-1.87386859273802	1.26403609790475	-0.758578048288005	-0.912502527595736	-1.11452569717084	-1.28600573233936
Healthy	1.60790345535138	-5	-5	1.55228935098293	-5	-5	-5	-5
Healthy	1.08537550179713	1.57082455623981	-0.588969853202906	1.52038749260346	0.260555523420292	-5	-0.691755823259394	-0.363632479075475
Healthy	-1.35330226870067	1.18787365316479	-5	-1.12130589960389	1.5337176728736	-5	-5	-2.30891850787703
Healthy	1.1224210134754	1.01733056225245	-0.133830852366229	0.846418148126154	-1.64550739941056	1.65512892250506	-5	0.142542756278961
Healthy	1.82641037617339	-0.828302792751164	-1.2050938934832	1.18257413078141	0.205737428267601	-0.225556031075035	-2.00744648216786	-0.385071161733542
Healthy	1.73207942599593	-5	-5	1.4803992126491	-0.261782487148004	-5	-5	-0.0260090358257503
Healthy	1.7849538295715	-5	-5	1.01054629798609	-5	-5	-5	-5
Healthy	1.68403505973857	-0.721337839090019	-0.766623096526104	1.22987706460287	-5	0.784009996953673	-5	-5
Healthy	1.40911022645065	0.816604496746047	-5	0.81687470889078	-1.55611145322263	-5	-5	-1.12551818230053
Healthy	1.68621669545735	-0.871923987331285	-0.713655823590916	1.2471603508081	-5	0.77240239583651	-5	-5
Healthy	1.32020820502489	-0.22657927670939	-1.50696041168235	1.5847846217729	1.16805058444422	0.460609219049038	0.821518113691839	-0.13001771714092
Healthy	1.60338473844771	1.44691910366604	-5	0.900140362281492	1.17520729460709	-5	-5	-1.93930215964639
Healthy	1.24842989420321	1.2902666185344	-0.368678012867862	1.29918379991622	0.148689011599689	-0.164639237108566	-5	0.378793855109683
Healthy	1.29671344252333	-0.276191453164417	-5	1.67282086430632	-5	-5	0.328108339556018	-0.948037550216953
Healthy	1.83502581433832	0.791988028378919	-5	1.06620512623543	-5	-5	-5	-0.198973803088793
Healthy	1.82068627140843	0.618298136481465	-1.93070198788447	1.23046782555016	-0.357535479757879	-5	-5	-5
Healthy	1.7203716835118	0.551846293810906	-1.33068311943389	1.45322749571466	-0.873933563114665	-5	-5	-1.06113017848701
Healthy	1.72326105794123	-0.201204383775534	-0.514477315807596	1.2131537002049	-0.749384853009367	0.738588729145538	-5	-0.786269796145158
Healthy	1.02714117797351	1.52720583795266	-5	-1.40099076017666	1.4884039057943	-5	-5	-5
Healthy	1.32680943430072	0.862451613055604	-0.887730231582729	1.71727812960168	-0.0908345835258464	-0.199118031068832	-5	-0.918004974727702
Healthy	1.61558332287622	-0.280262787711072	0.190295271944237	1.03659336798176	0.313858787384718	1.23674151323303	-5	-0.76343754814664
Healthy	1.56789514482955	-0.364184627102476	-1.62251161662387	1.38511468868404	0.604365393883387	0.533787305436506	1.21879301222502	-0.133984549354637
Healthy	1.81671207191845	-1.00850811108984	-0.514335347749745	0.887006495993905	-0.847528189663964	1.01449575722456	-5	-0.568330728686255
Healthy	1.51021125268195	-0.189639767114449	-1.1137913758325	1.41209851250547	0.949710973143925	0.777252054390822	1.1110274873495	0.286391343147528
Healthy	1.88327812180204	-0.640202448965599	-1.90031935889075	0.844227337971815	-0.453173657228487	-5	-5	-0.651111276928562
Healthy	1.48604234517561	-0.472254130923812	-5	1.53520142689768	0.583910297668882	0.268123784418661	0.467473431219567	-0.265856506766303
Healthy	1.76034021603466	-1.53268793701945	-1.06777998612288	1.10134695394436	0.745553345300815	-5	-1.17633018673186	-0.0978175503109951
Healthy	0.723920914187621	-5	-5	1.31860815793131	0.422916340679664	1.73663398446299	-5	-1.60153915039178
Healthy	1.92772094252862	-1.10784972209864	-0.463264845630564	0.630367862976245	0.562928967009688	-1.05178270644003	-0.169141985486758	-5
Healthy	0.235659725395864	0.173087156349496	-1.71873931294499	1.71714703752175	0.600025994727479	-5	0.817069316414013	0.231846630843641
Healthy	1.82837370916063	-0.110877656117643	-5	0.934070510907907	0.53667457556704	-0.149555951759757	-0.149997413907539	-5
Healthy	1.67432156435592	0.905027497867113	-5	1.41637535702281	0.00565231535507401	-1.73541827076192	-5	-5
Healthy	1.33906049974826	-0.0825417560222547	-5	1.67361643180795	0.292749911237869	-5	-0.334747433496518	-5
Healthy	1.77492311481107	-5	-5	1.21882686264677	-5	-5	-5	-5
Healthy	1.72921153865345	-0.547569506300401	-1.56447414850135	0.709191068289428	-0.302439394245994	-5	-5	-0.0853395694107782
Healthy	1.84693228147226	-0.17052254411051	-1.23395913961861	1.27487223023178	-5	-5	-5	-5
Healthy	1.73731177895106	-0.919662176752433	-5	1.59319798050804	-1.62433638603911	-0.979307321317972	-5	-5
Healthy	1.83366623303694	-0.110787967546536	-0.342313252400169	0.495372250690712	-0.453050376177953	-2.36051351073141	-5	-0.0283299388743955
Healthy	1.55289771112	0.0864274614344255	-5	1.58569202841926	-5	-5	-5	-5
Healthy	1.4034978329432	-0.856454372761578	-5	1.75590167443347	-0.722253299972636	-5	-0.285368518807058	-0.994347684644926
Healthy	-0.0385219530147234	-0.228978720109968	-5	1.64496139762838	-1.02040610415107	-5	-0.51136468891787	1.00799130710497
Healthy	1.75253358730802	-0.404030060417024	-5	1.26586217748605	-5	-2.12784372725171	-5	-1.79021698515148
Healthy	-0.273974094718658	0.0665718937707444	-2.09528445472132	-1.08772478950119	1.94356657906824	-5	-5	0.486161175304538
Healthy	1.19579590726038	0.580037241940737	-5	1.44557104619262	0.136707886840433	0.994178525925287	-0.899078319679153	-0.929666544146937
Healthy	1.37643040356344	-0.627640417475676	-5	1.2906146194843	1.68263814045968	-0.982299028775883	-5	-1.25908492351872
D001943	1.65949414972026	-0.277637596375878	-1.63808338133136	1.67781675021223	-1.2040505010972	-5	-5	-2.4907974776689
Healthy	1.40492022493567	0.232681069160143	-5	1.50173989961253	1.35894169932343	-5	-5	0.226731333500085
Healthy	1.19197777299771	-5	-5	0.0356378294575247	-5	1.47601543720853	-5	-5
Healthy	1.86855192793165	-1.2251182341812	-5	0.97517023392128	-0.0290862142106709	-5	-1.52651302993543	-0.727299943210414
Healthy	1.62233569129703	0.19301044185402	-5	1.44035090687834	1.05614722321548	-5	-5	-1.41532961553565
Healthy	1.77859429422324	-0.210574420711631	-5	1.07802629793148	-0.265568236946947	0.228964677405161	0.195921781500569	-0.132821352127072
Healthy	1.75724460673472	-0.608359296507612	-0.980011840408715	1.08038510506291	1.08720126153778	-5	-0.67423811468077	0.231324291564971
Healthy	0.982911797157011	0.292123103712869	-5	1.49381607433587	1.06770081440579	-5	0.176334395893585	0.149665498063025
Healthy	1.93374930399506	-0.183679141894496	-2.58169870868025	0.806358405213013	-5	0.316196874792787	-5	-5
Healthy	1.12981423468673	1.02479588450477	-0.144856547349645	0.809021394644096	-1.49390104007156	1.63970666856029	-5	0.176782684240944
Healthy	1.66576770688213	0.492433497837666	-0.682061960363944	1.13976420346431	0.376536810332887	-5	-1.10985853993542	-0.297164655436686
Healthy	1.74010140252004	-0.127604785293358	-2.87614835903291	1.47896179775181	-0.385260929680297	-1.39609816826833	-0.363311552046717	0.188258957671734
Healthy	1.80414522743498	0.156721744545782	-0.896743766644949	1.41375394274578	-2.17263072694617	-5	-5	-5
Healthy	1.61856329332402	-0.2524716707655	-2.75448733218585	1.28679586824998	0.9408117247251	-5	-5	-0.0245314273764424
Healthy	0.218648396605054	0.634086128276986	-5	0.0225603304654423	1.64740008723998	-5	-5	-5
Healthy	1.93814916597494	0.209852667847063	-1.08996287644695	0.882020509524729	-0.699382780193418	-5	-5	-5
Healthy	0.555871611721586	0.0625368603794132	-2.7851561519523	1.75407459806036	-5	0.343816107575625	-5	0.0379720115567788
Healthy	1.33979913519741	-0.460848596554507	-1.31247103878537	1.7687747308451	-0.640733835393251	0.540321965311277	-5	-0.537272662227901
Healthy	1.78325923136912	0.872752217042514	-5	1.16801961463638	-5	-5	-5	-0.20807087022733
Healthy	1.72860259799937	0.144050871107431	-5	1.47470944740323	0.594983363457239	-5	-5	-0.451463180186098
Healthy	1.79454353242558	-0.720629681820892	-1.13673663634952	1.28912431218581	-0.00122208532931002	-5	-5	-0.586515825682593
Healthy	1.84535767049266	-0.765179120192599	-5	0.576563624442857	-0.545124664255054	-5	-5	-5
Healthy	1.5079966573955	0.38151578301283	-5	1.62664283078168	0.69419527720664	-5	-5	-1.89483057200067
Healthy	-1.79533748825178	1.90753598755747	-5	-2.65560772631489	-1.73235901765408	-5	-5	-5
Healthy	1.55773932500018	-5	-5	1.47497299650051	0.0440809219342974	0.238565439644041	-5	0.206358960871803
Healthy	1.65517398401089	0.913997594223057	-5	1.41691680377299	-0.084278388962149	-1.776763726897	-5	-5
D001943	1.92679297348525	-0.136808042874163	-5	0.954146954141838	-0.622165775529451	-5	-5	-5
Healthy	1.80654950990019	0.658422588577606	-3.19382002601611	0.79901574119508	-0.0799079941522314	-5	-5	-5
Healthy	1.61198104740523	0.906721208955361	-5	1.58179633752861	-0.531519742642387	-0.133925428691059	-5	-1.75745857170162
Healthy	1.75734249793992	0.203609386605729	-2.18508681872493	1.50615854099003	-0.660091647044993	-5	-5	-0.462520920631722
Healthy	1.76163665833372	0.382721073867374	-5	1.40981329560034	0.535582709682125	-1.62123882468363	-5	-0.799833753636892
Healthy	1.32829864992743	-1.04503426894158	-2.41116827440579	1.72205587700283	-2.1001794975729	-5	-5	-1.2373964504332
Healthy	0.979719964512406	0.363201932709326	-5	1.59114956453405	1.46549944089116	0.192405747497581	0.0619611199595877	0.00936164803691737
Healthy	1.07247048230389	0.354882177263644	-2.83564714421556	1.64677933141619	0.374521060741446	0.0605316437121939	0.270098613196524	-0.530325227448202
Healthy	1.84232760568281	-0.852973284777769	-5	0.514078673885303	-0.610798464471666	-5	-5	-5
Healthy	0.600616824204981	0.74753376613398	-1.25578527518583	1.84617982202998	0.0291970315016808	0.335816822597812	-0.588144694281054	-0.078500805625988
Healthy	1.92943711460817	0.103420552116717	-5	1.01732471994099	-5	-5	-5	-5
Healthy	1.88573880156791	-1.28785558578511	-2.42365864979421	0.84507384293334	-0.709431201015516	-5	-5	0.187726538923555
Healthy	1.49546787833729	-0.166043724602986	-2.14813039927023	1.09761265392846	-0.0154456847299227	0.357010034850173	-5	-0.790136617298453
Healthy	1.48353523556092	-5	-0.185259772860952	1.21464148323457	-0.976500618451988	1.36159205056111	0.359393376976146	-0.422106261696414
Healthy	1.4568949124592	0.770952108664522	-0.199344771854788	0.97925100426467	-5	1.29897549091659	-0.266553949807694	-5
Healthy	1.68807643345173	-0.243782415532736	-2.31515463835559	1.46024967446343	0.191624250551873	-1.63978538670465	-0.394393315569906	-0.116650915005385
Healthy	1.49787604201558	-0.733063088840827	-2.29242982390206	1.15527225527031	1.569241142708	-1.56863623584101	-5	0.0358058304197105
Healthy	1.39956262477947	0.512556329823577	-1.00935041168115	1.53896387063238	0.00371896382311469	-0.125158834908743	-0.263332646193315	-0.427012291801795
Healthy	1.05771363791983	0.618608654892877	-0.841426443827744	1.59789835750409	-5	-5	-5	-0.104776413030379
Healthy	1.67238061170198	0.761151726831978	-0.946498997613585	1.36834844433925	-0.999652703314636	-1.59328954139021	-5	0.0922889421366088
Healthy	1.88527022354315	-0.254729976011012	-5	0.638231598983382	-5	-5	-5	-5
Healthy	1.52276585747408	-0.161635827348645	-1.86646109162978	1.46099490949839	0.348507356757862	-0.491860985091769	-0.646295296427835	-0.99662564598025
Healthy	1.5590609019373	-0.0958797865238004	-1.53805150479624	1.55394428453385	0.652636933615368	-5	-5	0.653311907582122
Healthy	1.15618708838301	-2.03526907894637	-5	1.65545577657763	1.10673877604758	-0.00135276047329014	-5	-0.0373371293319624
Healthy	1.46973426490633	0.831493521276503	-0.699578442616928	1.47054146526072	-5	1.1407942311197	0.0671452788853952	-5
Healthy	1.94960378305772	-0.290560425867589	-2.58169870868025	0.403630046122324	-5	-5	-5	-0.844026655260098
Healthy	1.39634774928954	-0.38512386673499	-0.843208631996071	1.52875965772864	0.613544793928141	-0.784838491705125	-5	0.0112277782340225
D001943	1.94059188226874	0.589759765338155	-1.47508485246013	0.663906248206636	-0.391613048500306	-2.07211658966929	-5	-1.39372614683001
Healthy	1.40918048303837	0.699917469229028	-5	1.61699478127673	1.1468071752542	-5	-5	-0.583992259550711
Healthy	1.63721415530129	-5	-5	1.60009427551304	-5	-5	-5	-5
Healthy	1.72972018550013	-0.0326205327758208	-5	1.2269538977642	0.940908268892944	-5	-5	0.247315192207249
D001943	1.88343508888536	-0.847528189663964	-0.905808475090468	1.08958933872856	-1.09968750301627	-5	-5	-1.13691517467964
Healthy	1.83411996351429	-0.430251658218725	-5	1.2584440337557	-5	-0.436768171479018	-5	-5
Healthy	1.83235905525808	-0.927934008585254	-1.13442229258007	1.17680320766006	0.16976551468965	-0.244925898241528	-5	-0.385725156267845
Healthy	1.81441362168364	0.0426936181786432	-0.330116209874652	1.36644798681032	-5	-5	-5	-0.832712210099068
Healthy	1.63945321864629	0.446915999844408	-0.491201034596095	1.61537394033877	0.688693839433406	-5	-5	0.00482847116819897
Healthy	1.60798261169326	-0.00897782467733193	-5	1.42061840870117	1.11834344103228	-5	-5	-0.648068480106873
Healthy	1.68791065154158	-0.824343252718336	-0.784521063637464	1.24528164067475	-5	0.786669806853984	-5	-5
Healthy	1.70255322453926	-1.18422307970164	-0.730113629721326	1.21106471507067	-5	0.730434216301124	-5	-5
Healthy	1.86729497328099	0.280530568030269	-2.09854167860389	1.33159086009456	-1.60153915039178	-5	-5	-1.39437177799238
Healthy	1.90050264016796	-0.674833390207038	-5	0.454234895748265	-0.978232027317593	-5	-5	-5
Healthy	1.88121141805049	-1.45038376048091	-5	1.33337794306886	-5	-1.62543493927723	-5	-5
Healthy	1.61612489096736	0.527292128146646	-0.351844985350547	1.51057101348044	-0.0985798240854995	-1.59808274948243	-0.160308314697615	-0.384691874420224
Healthy	1.91411161274466	-0.169218924393639	-1.10143935506029	0.808427053272931	0.0264883210943781	-5	-5	-0.321946209381145
Healthy	1.60537228653273	0.312816052901806	-0.491106837766336	1.16831742318336	0.531526175929187	-5	-5	-0.56551093684881
Healthy	1.36556285679556	-0.504247583962673	-0.920240080339907	1.59750036774083	-1.35261702988538	-5	-0.809304207508268	0.605458046027154
Healthy	1.50852352433915	1.30940508495838	-5	1.22983101745079	-0.721863993284522	-0.881272449572995	-1.34055921812968	-1.23455498190985
Healthy	1.90634711135995	-5	-5	1.1595136550184	-5	-5	-5	-5
D001943	1.59223839840162	0.327879775322516	-1.75129126439908	1.30335397361522	-0.0276953134512576	-5	-5	0.0619272290951666
Healthy	1.48172045941718	0.221914757361144	-2.26280735729526	1.5849686264102	-0.656906654903863	-5	-5	-0.363111093016201
Healthy	1.6244877438599	0.524246787417278	-5	1.50931585436852	0.228572297064308	-5	-5	-2.0670191780768
Healthy	1.84877941773341	-0.575346999584744	-0.85111983087177	1.00025311990566	0.608286356704718	-0.979017557081581	-1.30768195574072	-5
Healthy	1.5648480274655	0.363914564551667	-5	1.64874436226146	0.028441107506696	-5	-5	-0.826405861245367
Healthy	1.07861955736021	-5	-5	1.65262997563253	1.3863277109674	0.225521207078739	-5	0.222339225314299
Healthy	1.14391526148706	1.28716123315757	-1.25947941394634	1.454771404695	0.314313934381754	-0.285150739162974	-5	-0.391463269646118
Healthy	1.87176709882205	0.16009620490425	-3.60205999132796	0.331050542129795	-5	-1.06752623532285	-5	-5
Healthy	1.43726908505931	-0.702677285794697	-0.760500315968373	1.77831719155157	-1.38478666519864	-1.40993876919626	-5	-1.11441264381034
Healthy	1.7610300704861	-1.38848911287334	-1.15864052954515	1.16812755697171	0.751784716418012	-5	-1.19118157490788	-0.122024288099161
Healthy	1.80767983639861	0.357950085135993	-1.19545169161194	1.09775276839039	-0.922268820347608	-5	-5	-0.958844267370288
Healthy	1.8906398436102	-5	0.19900603153789	0.787050074298843	-5	-5	-1.0865570451406	-0.225300595923083
Healthy	1.5370979454745	0.567629722105538	-5	1.40403980554145	1.08231780349326	-5	-5	0.409853692563476
Healthy	1.96567291125044	0.672473775735501	-5	0.326509953534979	-1.96537154337468	-0.229221603830852	-5	-5
Healthy	1.78408597322109	-0.64177952689132	-0.54180044301883	0.972792763189833	0.554043128056073	-0.16791281310273	-0.014003523724857	-5
Healthy	1.7061593251596	0.601554830310986	-5	1.43999168951078	0.562479630411494	-0.442192144235396	-5	-0.788132239343335
Healthy	1.6846345340876	-0.415510467959025	-5	1.30922442354391	-0.504108920333812	-5	1.24858158848733	-0.392416315998758
Healthy	1.83898024045452	0.784401161311647	-1.26082336808927	-0.62640764480106	1.01517149238752	-5	-5	0.405505156885186
Healthy	1.66030897813034	-0.320653882014502	-0.203849067415984	0.869046811775748	0.0484495726129695	-0.758802290301944	-5	-0.166024628720094
D001943	1.84704643699252	0.64326608718839	-0.495026489660853	0.666334489818218	-5	-2.58004425151024	-5	-3.14266750356873
Healthy	1.76753884141526	0.37556851591584	-5	1.45167285957322	-5	-5	-5	-1.41691463365231
Healthy	1.63197423800281	-5	-5	1.66927809922029	-5	0.511609334949915	-5	-0.705159163561109
Healthy	1.83765181030642	-1.60015328728708	0.185255930466955	0.811061323228041	-0.862297832853038	-5	-1.4207882197685	-0.839621518537138
Healthy	1.80010678202434	0.553690098818399	-0.569264003589697	1.29796612328195	-5	-5	-5	-5
Healthy	1.30360941270412	0.801472313521471	-1.0632852417888	1.50090236726206	-0.299798347449183	0.281260687055013	-0.0858896574917994	-0.496427199542098
Healthy	1.86321320179381	-0.308290959290361	-1.31993657251805	0.925051539825971	-1.57839607313017	-5	-5	-5
Healthy	1.91148579002438	0.494574765485986	-5	0.848261185414798	-2.45593195564972	-5	-5	-0.199159247862197
Healthy	1.89140915738763	-0.300986568387119	-5	0.772871562650226	-0.882463567289662	-5	-5	-0.913746976182839
Healthy	1.46163881695526	1.1639484167023	-5	1.46583446129758	0.417564687035997	0.756528852407326	-5	-0.0664367931786507
Healthy	1.63670158085193	-0.201729269430518	-5	1.31006169277642	-1.40373287360448	-5	-5	-0.31209665465184
Healthy	1.71824867809008	-0.938924676370208	-5	1.34402208133442	-1.53491471244257	-5	0.240920984991621	-5
Healthy	1.590329247635	0.710708720299177	-1.16934718620258	1.61883288465404	-5	0.487037924420623	-0.142824360454728	-5
Healthy	1.73586697781837	-1.25219990913563	-1.51598503733244	1.54775674269501	0.0975349472172774	-5	-5	-0.236729279464415
Healthy	1.84550986607169	-0.766420143320984	-5	0.510410948010177	-0.519202842731553	-5	-5	-5
Healthy	0.981238103388785	-0.795635795378995	-2.50863830616573	1.70295507821515	1.22825582650361	-2.83564714421556	-5	-1.75202673363819
Healthy	1.64898192410775	-1.40837896178668	-5	1.49063749972134	0.445657124824625	-0.131132301135258	-0.321681970700315	-0.313846548443803
Healthy	1.2330016977706	1.30443817662275	-5	1.13779261597668	1.3170930234644	0.290733374392982	-0.684680534741249	-0.329865518764389
Healthy	1.57766720559399	0.271897341289242	-5	1.76036849485075	-2.28483264215154	-5	-5	-1.70333480973847
Healthy	1.06521621911695	-5	-5	1.75668577165774	-5	-5	0.632961145836676	-5
Healthy	1.92490334260475	-0.215796518243505	-1.24473510858775	0.813945749449091	0.0366847752481522	-5	-5	-0.300665341432527
Healthy	1.60809933829254	0.618910596192326	-1.70553377383841	-0.055275572086802	1.51182001617964	-5	-5	-0.654312671101153
Healthy	1.10669665605556	0.856498695593472	-0.129777576420451	0.936485592850207	1.27209328505083	0.163587704876137	-0.739284806422438	0.758397092198772
Healthy	1.19039781797403	-0.513923902627411	-5	1.81908992638376	-5	-5	-5	0.062232151706837
Healthy	1.82572080569444	-5	-5	1.25878641117577	-5	-5	-0.0675160883740512	-5
Healthy	1.96767169508326	0.659260938160606	-5	0.308525997608301	-2.28650945690606	-0.298967658408063	-5	-5
Healthy	1.77852682504898	0.402398958913232	-1.4817493486915	1.02494680936449	0.452062577420423	-5	-5	-0.485917337474169
Healthy	1.5079121105385	1.30394192772538	-5	1.23015989165859	-0.70719033458271	-0.862234579942658	-1.35300846252288	-1.22388020094701
Healthy	1.49085663801082	-0.364506200188435	-5	1.80994878935578	-0.151379882565866	-5	-5	-1.77806440017199
Healthy	1.83572734231522	-5	-5	1.27523992623355	-5	-0.86353310953416	-5	-5
Healthy	1.62657911237029	0.420051513899855	-5	1.12448009669283	-5	-5	-5	-5
Healthy	1.63720143843118	-5	-5	1.5628788260242	-5	-5	-5	-5
Healthy	1.79225045078021	-0.254082433078081	-2.10679324694015	1.25021671468006	0.201697475739228	0.148352740207044	-5	-0.228133367054594
Healthy	1.25496308071976	-1.61510920346945	-5	1.86853705624109	-0.218495942791268	-5	-5	-1.13554825284182
Healthy	1.59186075153363	-1.34103515733556	-5	1.67225796296011	-0.464870512564935	-0.902256941055122	-5	-5
Healthy	1.04459541550523	-0.334569115086333	-5	1.79222627586036	-1.05002482217035	-5	-5	0.464310665925887
Healthy	1.56798546200495	-0.152482865008472	-5	1.48610389133003	1.21202931119034	-5	-5	-0.687886141547308
Healthy	1.20491564086575	-0.516712319794906	-5	1.84471184259931	-5	-5	-5	0.0504725608380421
Healthy	1.80750763012285	0.484151726794627	-0.267389147204801	1.4356344911876	-5	-5	-5	-1.08618614761628
Healthy	-0.832948641262119	0.0424573745743209	-5	1.94902739020037	-5	-5	-5	-5
Healthy	1.84137599085292	-0.846703550644695	0.19572257907437	0.984201808063716	-0.740406121114051	-5	-1.48280410205003	-0.851829386922612
Healthy	1.25847900214665	1.24904932599836	-1.32440494361325	1.28978821855991	0.880819878076487	0.111003607745949	-5	0.192723526001589
Healthy	1.81753687837841	-0.684911726911683	-1.3257820544233	1.27420173850951	-0.284472971036701	0.689507754193965	-5	-1.44696698379756
Healthy	1.77395830092793	-0.644912619925096	-5	0.798091018691926	0.387859464708117	-5	-5	0.397599388257569
Healthy	1.7126824408105	-0.740860241578981	-1.54393777554505	1.62718964478583	-1.05541863577307	-0.41201978854847	-1.75448733218585	-0.888267143388902
Healthy	1.8591426221973	0.792206023949637	-5	1.00740080110617	-1.02323747673254	-5	-5	-0.547968096343187
Healthy	1.76615554066234	1.0643010907268	-5	1.22037512319581	-5	-5	-5	-0.473880510543113
Healthy	1.84643923974898	-1.02909550184622	-5	0.55298196263293	-0.55304365220454	-5	-5	-2.34969247686806
Healthy	1.94444289290202	0.427206876407176	-2.01144104312138	-0.55371142737041	0.495386131191028	-5	-5	0.0818403805647276
Healthy	0.626879051128579	1.23198920946669	-2.23062267392386	1.59481956238257	1.14332088559803	-5	-5	-0.303407740702342
Healthy	1.79905775237285	-1.97224279530945	-5	1.23645084743545	-5	-5	-1.10154908080163	-1.50003813440381
Healthy	1.82473719215715	0.0360976775378956	-5	0.389789602506148	-0.722987060623472	-5	-5	-5
Healthy	1.69283044572583	-0.139374555671956	-0.546957004285184	1.39650411834692	0.272509951957527	0.135968618807474	-5	-0.644644276605293
Healthy	1.88639139010099	-0.260522593681646	-1.14941502364797	1.12007420515408	-2.00348832784582	-0.452803919012809	-5	-1.34852814780096
Healthy	1.62705231392938	-5	-5	1.22361819076066	-5	-5	-5	-5
Healthy	1.37250125328679	1.57154742590704	-5	-3.17392519729917	1.20646966246091	-5	-5	-1.70333480973847
Healthy	1.60817942243476	0.25819174680589	-0.741410602438539	1.27255539921774	0.431471520161249	0.609011401894186	-0.20266319922465	-0.6680466047088
Healthy	1.46528616554523	-1.27679068959489	-5	1.66500336121179	0.529552257988823	-5	-5	-1.0821795180063
Healthy	-5	-0.52264718330103	-5	-5	1.83797105477842	-5	-5	-1.09620485725896
Healthy	1.80877687544181	0.485397713900885	-0.337695581773812	1.44381290200018	-5	-5	-5	-1.22497239990116
Healthy	1.56808233536428	0.143236577490018	-0.868766405410315	1.57214186243806	-0.130515993254481	-0.888939217930179	-5	-0.337487708510877
Healthy	1.78316965897254	0.496413443828269	-5	1.13615498220045	-0.0734672053334812	0.769078091608266	-5	-5
Healthy	1.61796269450909	-0.236280078974193	-1.0942580726084	1.48083964442054	0.521624430401825	0.343938090460561	0.548219844328515	0.0117311070626598
Healthy	1.78818117344453	0.717303443970774	-0.743210118073189	1.40092824732557	-5	-5	-5	-0.843208631996071
Healthy	1.71336250395254	-0.356399293807703	-5	1.44782400737969	-5	-5	-0.241481723431581	-1.80271944187438
