p	Proteobacteria	Firmicutes	Actinobacteriota	Bacteroidota	Methanobacteriota	Desulfobacterota
Healthy	0.852013730816011	0.259894770804089	-0.717831221695358	1.68096446742728	-5	0.110246178829723
Healthy	-5	0.822203397061478	-5	1.0310471425772	0.834789347763296	-5
Healthy	-0.447769948863837	0.00461367168121351	-0.207020309759465	1.41287045559867	-0.535033795109039	-5
Healthy	-1.90066472231404	0.0996012318380401	1.59595221201695	1.67148793913025	-5	-1.13170831198214
Healthy	-0.207671357825245	-0.351113299484693	1.12011932920816	1.46110547303783	-5	-5
D065626	0.318301296541443	1.19429783444426	1.08740763601723	1.07344009285941	-5	-5
Healthy	-5	-5	-5	1.69997553398592	-5	-5
Healthy	0.689812135851317	-0.152242311607669	0.411719010013906	1.64772665055723	-2.84163750790475	-1.40274371707486
Healthy	0.0746592180592203	-0.362040206060573	0.154682585875756	1.72535608223449	-5	-1.12901118623942
Healthy	-1.97674754036629	0.36877948781501	0.239984797997492	1.53789575072502	-5	-0.584659327467594
Healthy	0.510296962596303	-1.01197643807134	-1.1378089689484	1.80316844607186	-5	-0.400433488998382
Healthy	-5	-0.580258974859349	-0.202441641597473	1.89075742477982	-0.961260651895251	0.167718945253166
Healthy	-5	-0.79577145729304	-5	1.42098132105185	-5	-5
Healthy	0.165137446253369	-0.506026399725332	-0.142275609031693	1.72852770851187	-5	-0.82333006733185
Healthy	0.523773771893659	-5	0.357261931419827	1.72622866581	-5	-5
Healthy	0.700716693877895	-5	-0.433326862393883	1.69829884846414	0.0511911246856986	-5
Healthy	-0.321272263189176	-0.601747411816118	-0.811943791561631	1.94984309557803	-5	-2.59006687666871
Healthy	0.169392256682329	-1.6844494655781	-0.139913657617949	1.81341724669684	-0.823041019413092	-0.815166666066646
Healthy	0.568301482962592	-1.02691835039863	0.162241702037146	1.80663628625085	-5	-1.43086027452754
Healthy	-0.0611901749618606	-1.45543590250396	-0.367431364529984	1.68844144719363	-5	-0.170908600833477
D065626	1.40769454946642	0.313567749100542	0.747713922017147	1.16704988063829	-5	-5
Healthy	-0.503153346063147	0.467264677431273	0.249733860861295	1.59865232006282	0.150344969659378	-5
Healthy	-5	-5	1.42255061042247	0.528415301936139	-5	-5
Healthy	-0.200962873296919	-0.0534200200964599	0.771306678628976	1.35305332178366	-5	-5
Healthy	-0.0934117833609278	0.306450762757468	-0.223524010321831	1.79175217556	-5	-5
Healthy	0.620685605179484	-0.619499325100805	-0.332406974706992	1.81803437900843	-5	-5
Healthy	0.129238610131927	-0.139290755482231	-0.318171053351906	1.7175009120102	-5	-5
Healthy	-1.67530608613823	1.44539463287042	1.28073016481196	0.64323053727887	-5	-5
Healthy	0.143149129569134	-0.124441030899155	-0.432397311000111	1.69227323658703	-2.32513885926219	-0.466800092812304
Healthy	-0.171372322351293	-0.568362877215539	-0.878440155812499	1.94864125272081	-5	-2.1180450286604
Healthy	0.239414608223811	0.780096867957273	0.683341573808269	1.66816880838699	-5	-1.24374435124577
Healthy	-5	-0.435653561537797	-5	0.904061177042622	-0.421452471366848	-5
Healthy	-0.235502563727739	-0.527623907648841	-1.06258241852286	1.85451918859681	-5	-1.22468087817052
Healthy	-5	-5	-5	1.54189636278681	-5	-5
Healthy	-0.453469674608544	0.170452410963682	0.256657623532329	1.37501598683142	-5	-5
Healthy	1.76509622016087	0.321111466076904	0.0280219376959488	1.58605705181959	-5	-5
Healthy	1.39584653577728	-0.91818479936772	-1.23314118897858	1.37496452320617	-1.37365963262496	-5
Healthy	-0.367836386108758	-0.426327897519419	-0.833866029694891	1.81862726547456	-5	-1.58103616929638
Healthy	-0.0127539350107696	-2.70996538863748	-0.766978493012306	1.92852627465775	-5	-1.6714165502858
Healthy	-5	-5	-1.03555179208334	1.94878176382614	-5	-5
Healthy	1.83537998745833	-5	0.501820322845127	0.862689995074251	-5	-5
Healthy	-1.31104653736258	-5	-5	1.84668484152596	-5	-5
Healthy	0.109848420756105	-0.0148655490104612	0.0466785204181287	1.63874895727773	-0.460346898951318	-1.16723569505947
Healthy	0.480695228572941	1.46353152350297	0.34296718151135	1.26912260429473	-5	-0.744197014646302
Healthy	-0.369582295925032	-0.5854611638032	-0.259297903843409	1.33939677837791	-5	-1.13924287691846
Healthy	-1.66094626429086	-5	0.39754549014394	1.477813402577	-5	-5
Healthy	-0.758802290301944	-0.519777401415525	-0.432879488060839	1.84510647765365	-5	-5
Healthy	0.395925428467096	-0.35974719924539	1.16724731019692	1.65312593577939	-5	-5
Healthy	-0.908192402998325	-0.309113143717277	0.181074320098046	1.39237049433244	-1.06504729218214	-5
Healthy	0.103488999922483	-5	-0.744197014646302	1.82478341893324	-5	-5
Healthy	0.0170876227163753	-0.358972311822586	-0.636933580811822	1.48777718125436	-5	-5
Healthy	-0.650275777365603	-0.917250523272719	-5	1.31557174461125	0.551277954007008	-5
Healthy	-0.150777199632707	-0.443275473604539	0.102207237198595	1.82761898520413	-5	-0.364375532403737
Healthy	-0.16754857124995	-2.11350927482752	0.097475964092495	1.90065770827123	-5	-1.68423950933427
Healthy	-0.518041684342028	-0.851428191067843	-0.0695400162996137	1.88908332357221	-5	-1.08286224724356
Healthy	-0.542163502274558	0.667556610814051	-1.35154240571748	1.5738501001937	-5	-5
Healthy	-0.0999826328619285	-0.233401278935736	-0.103473782510445	1.62503531972859	-5	-1.78146449478347
Healthy	-0.787359686465166	-0.49724523421964	-0.391516756164395	1.84228127339165	-5	-5
Healthy	-1.06353652599525	0.0463663786835756	0.418130523660406	1.42141486892234	-5	-0.288994636514452
Healthy	0.317664352488223	0.708905917165199	0.906397541228194	1.27375062282768	-5	-1.07283502570063
Healthy	-0.936554046876967	-5	-1.22709180502873	1.88757021171031	-5	-5
Healthy	-0.0217920836441421	-0.258753828255909	0.28462245791355	1.53048951546585	-5	-3.16749108729376
Healthy	1.13174726575528	0.53474172108472	0.439935549732986	1.43796179412335	-5	-5
Healthy	-0.366006668396432	-1.12866061890014	-0.32202824718926	1.79464660839165	-5	-2.64397414280688
Healthy	-1.21410097161562	-1.91685585685695	-0.476071531726597	1.83731982484516	-5	-1.07857365898473
Healthy	-1.24995468798823	-1.42922363120525	-5	1.56355927509409	-5	-1.23807216157947
Healthy	0.0132418155102152	0.302696655842098	-0.31581016376624	1.34657593329465	-1.3543812617573	-5
Healthy	0.770251681653022	0.487077541696474	1.16581627999995	1.14760738804462	-5	-5
Healthy	-5	-1.06459351024765	-5	1.89958146529662	-5	-5
Healthy	0.319688893249499	0.613910500487572	1.82637824906229	1.15964057197436	-5	-5
Healthy	-0.0951925216604361	-0.805763251276171	0.684819339087995	1.67353732741631	-5	-5
Healthy	-0.461602231314257	-0.470095055871816	1.05288239022403	1.28210504686657	-5	-5
Healthy	-0.82474918963844	-0.618921036757167	-0.507141870802887	1.82952054426429	-5	-5
Healthy	0.792939815358247	-0.314446347153674	-0.616813200525101	1.83230442683243	-5	-1.82885884897162
Healthy	-0.975145051694982	0.132288513429503	-0.609789320890953	1.5996822462896	-5	-5
Healthy	-0.261592080181879	0.247853021301054	-5	1.24107557368241	-5	-5
Healthy	-0.34371009880864	0.624221228448347	-0.446092711772258	1.66920796780179	-5	-1.94884747755262
Healthy	0.730926747381555	-0.548889318102525	-0.868862726221393	1.52078278493831	0.0958525223976291	-0.875560989443474
Healthy	-0.863342838126121	-5	-1.54546001503518	1.83752884490417	-5	-5
Healthy	1.04244240815129	0.218603768633265	1.24997352310519	1.66581674048172	-5	-5
Healthy	-0.191809290121509	-0.681727919788373	0.0278183112472151	1.65695520732042	-0.915996009391971	-0.678422280304202
Healthy	-0.449783880764592	0.608890645056924	1.37116875471622	0.856284704415751	1.43473189354342	-5
Healthy	-0.043990135170601	-0.698818027861684	0.603855340165058	1.30978767705412	0.124282456324219	-5
Healthy	0.456446506818043	-5	-5	1.8519281746148	-5	-1.16596098184053
Healthy	-1.90274269030658	-0.621202513953962	0.775185046137029	1.64992591477783	-5	-0.999565922520681
Healthy	-0.115176325729839	-0.454655765933888	0.106799231476879	1.82941140018534	-5	-0.384460250691052
Healthy	0.423766714872993	-0.797511682939906	0.117165195494752	1.67689269943315	-0.937230050184872	-5
Healthy	0.425227628209736	-1.17321276118371	-0.102334428624812	1.80064540003462	-5	-1.29920977862565
Healthy	0.543486941990828	0.236038191158982	0.570462377788539	1.66770327718641	-5	-5
Healthy	-0.0671763025168797	-1.28241270314454	-0.143561138777144	1.92173120291138	-5	-5
Healthy	-0.483861423282926	-2.59345981956604	-5	1.84272778083277	-5	-0.686786821821987
Healthy	0.493278161454765	-0.582046946890554	0.20276885586463	1.54970223233821	-5	-5
Healthy	0.703158919603736	-0.152310146513286	1.14545808528233	1.54979028995751	-5	-5
Healthy	1.25872681381255	-1.8843894883257	-0.245682249484381	1.90933695479585	-5	-5
Healthy	0.0638098079597147	-0.302849151287893	1.3939626491848	1.24911124508572	-5	-2.3829996588791
Healthy	-2.65955588515988	1.63108319553962	1.62692365496506	-1.73754891026957	-5	-5
Healthy	-0.182097637649166	-0.0426226098874779	0.772043581183973	1.35899262677472	-5	-5
Healthy	-1.542269451754	-5	-0.781149522342322	1.79283514386396	-5	-1.5655907924125
Healthy	-1.29208933428689	-1.30172542332563	-2.32057210338788	1.54895369564633	-5	-0.629542426665655
Healthy	-0.883491876262653	1.01822017967461	0.763234764416835	1.54408467130644	0.495788472840129	-1.29081487044975
Healthy	-0.444361512052446	-0.407545649445495	0.0439239428223515	1.38350604535908	-0.161270514066425	-5
Healthy	-5	0.779135259424617	0.932307320882071	1.54485588401566	-5	-0.0717117104033631
Healthy	-0.750703784455723	0.316301709484509	-0.483795265238483	1.53667053667975	-5	-2.72353819582676
Healthy	-5	-5	-5	0.952624405874026	-5	-5
Healthy	1.05432841032678	-0.838153040471481	0.18723297594189	1.12351615771465	-5	-0.170528975577888
Healthy	0.523954462257065	0.265400425192947	0.109791086592854	1.4905476800018	-5	-0.456354046766753
Healthy	-0.0275472132833557	-1.02900263442751	0.22924912376593	1.68392698909109	-5	-1.59074334796109
Healthy	-0.388659124416679	-1.88306035344924	-1.41736856051036	1.86763227635617	-5	-1.88074411072206
Healthy	-1.32193709502565	-0.623842942216746	-1.31749391406099	1.92489286209884	-5	-5
Healthy	-5	-0.119312142742286	1.44917745151505	1.09269678940473	-5	-5
Healthy	-5	-5	1.02350390713953	1.51792052527091	-5	-5
Healthy	-0.122427105323392	-0.625765047847423	0.171425121316221	1.59654244804729	-0.723676088979812	-0.935766703965247
Healthy	-0.889241991120112	-0.538726632376213	-0.488009748919207	1.83914644916388	-5	-5
Healthy	-0.683149370073949	-1.44213203843198	-0.449368124105272	1.84587937702061	-5	-5
Healthy	-0.24418610221685	0.557258102897442	-0.134919725567992	1.28594395146607	-0.141757645284662	-1.84893674664625
Healthy	-0.411257828892532	0.824339347524797	-0.273484693627987	1.51178219198911	-0.338092707233979	-2.00612308505879
Healthy	-0.470839238278866	-5	-0.262759635248964	1.75970598539971	-5	-0.278337746001898
Healthy	-1.52056866280226	-5	0.731491259562209	1.60096299061193	0.896085637118161	-5
Healthy	-0.449991908443365	-5	-0.452348341640031	1.72357141374127	-5	-0.453938781826194
Healthy	-0.779865750429748	-1.61065668874792	-0.468227394838596	1.83741114930589	-5	-1.18835797854685
Healthy	-0.645104395288939	-0.691136911634699	0.590717032392578	1.65760526078589	0.289147299367587	-5
Healthy	-0.351113299484693	-0.449307016975413	-1.01750263080229	1.81974747982499	-5	-1.47069800221202
Healthy	0.195348828074804	-0.276224266634665	1.174046717607	1.32521405648706	-5	-2.46852108295774
Healthy	-0.783913307578087	-0.505984625242856	-0.438481226139188	1.83967968666323	-5	-5
Healthy	0.223454404536769	-0.916389894837689	-0.71561439000423	1.93681603488781	-5	-0.969886247292407
Healthy	0.704887162413166	1.35003198065746	0.640449633921735	1.33755549427869	-5	-0.736529633938815
Healthy	-0.41931446522938	-5	-0.191984942798434	1.76374655899235	-5	-0.247360084768527
Healthy	0.605788643349422	-5	-2.1007268126824	1.96495102713432	-5	-5
Healthy	0.280894643715324	0.180409766198619	0.106958820545734	1.60594416317225	-5	-1.32624206345042
Healthy	-0.261647606924178	1.01172011619325	-5	1.59644116141398	-0.154877143867231	-5
Healthy	-1.35634996178267	-1.54975089168064	-0.479962126079129	1.83455561287031	-5	-1.02756572304263
Healthy	-5	-5	-5	1.86960411426608	-5	-5
Healthy	1.5549094408593	0.363704093194816	1.29347061760273	0.842858138816928	-5	-5
Healthy	-0.0126600252821909	-1.09296504751658	-1.18575240426808	1.59326955908483	-5	-5
Healthy	0.605197267388378	-0.071552936790818	1.0919197242934	1.39981263889004	-5	-1.61690307005091
Healthy	-0.346903313530824	0.134766608037086	-0.343250365722058	1.79302089043971	-5	-1.95350483566529
Healthy	-0.669606521259654	-1.33526403148129	1.31249407271955	1.50479167332422	-5	-5
Healthy	0.291752795947377	-1.23619777592541	-1.1222256500086	1.5537017497223	-5	-5
Healthy	-0.0755036209658882	-1.02026956933771	0.635776193916662	1.9406064721835	-5	-5
Healthy	1.04299700266559	-5	-0.424789054916385	1.77893690186352	-5	-5
Healthy	-0.38111551500455	-2.59345981956604	0.0204814429314047	1.56132491618396	-5	-1.14508697769214
Healthy	-0.670724187763545	-0.0487110627223279	0.861567265457407	1.13982904524111	-5	-1.66414108868018
Healthy	-0.509900994936695	0.513490613527579	-0.128257815985952	1.36866781817165	-5	-2.1681302257195
Healthy	0.00126629199927005	-0.666069325603343	-0.892823960933961	1.85162752557748	-5	-5
Healthy	-0.335019744939374	0.0574568924362555	0.432403217495188	1.30190660237066	1.36320212089315	-5
D065626	1.18521822547312	-0.619806854268809	-1.73353310455976	1.67792936053735	-0.145560349681667	-1.84679509991572
Healthy	-0.0640797965910866	-0.524677549233311	0.858195402073275	1.70058093806421	-5	-0.757955760630449
Healthy	-0.495474769142728	0.0767059651371976	0.343609445479632	1.5828401912858	0.755750644928266	-1.19348086591929
Healthy	-0.188431696256459	-5	-0.778794482325996	1.9655074815897	-5	-5
Healthy	0.619975638419685	-5	-1.44021303179944	1.90970394229349	-5	-5
Healthy	0.20874761953258	-1.58519372049899	-0.103347039926499	1.81355570402132	-0.710700971121584	-0.959991363986458
Healthy	1.48347403759794	-0.536226421100603	1.71256956858627	0.789148317572963	-5	-0.858675672724582
Healthy	-5	-5	-5	1.46123132498213	1.3978063991392	-5
Healthy	1.5006641074249	-0.202164853415705	-5	1.556212978623	-5	-5
Healthy	0.908459282146774	-1.0277508640374	0.840820962009722	1.38746226204114	-5	-1.86806070478958
D065626	1.03008943996426	-0.266947256176942	-0.1791420105603	1.25658233849548	-5	-0.661364247508806
Healthy	-0.590827981008596	-0.521895458425943	-0.993020809425723	1.03541933100314	0.0739821453422287	-5
Healthy	0.48176214021279	-0.291298726240321	-0.0888317338574903	1.78264086277093	-5	-5
Healthy	0.698865761150679	-0.380082709566782	1.69778066874714	-0.104301273040694	-5	-5
Healthy	-5	-5	-5	1.89612668125128	-5	-5
Healthy	-1.69486368105636	-0.476045537742935	-0.315935994121977	1.48637039611441	0.3526339496688	-0.237141455133683
Healthy	-0.356784276042326	-0.297948775127353	1.41747318790448	1.62055119615702	-5	-5
Healthy	0.195736415528839	-0.995034112893176	-0.697171411739745	1.94513944051287	-5	-0.975801767793131
Healthy	0.229159453580838	0.528786906497819	1.46279646742619	0.523240361991304	-5	-5
Healthy	-0.316547689261718	-0.39721317396912	-1.0017406615763	1.81096931928424	-5	-1.71579493229821
Healthy	-0.855861862336412	-1.5285615926107	-0.794200378429424	1.88881243944765	-5	-5
Healthy	-0.0595133987433901	-1.06439198148213	-5	1.32866679527942	0.455513311202046	-5
Healthy	0.14067142267244	0.431428099316783	-0.343767599677966	1.72726440773435	-5	-1.49457867241672
Healthy	-0.250936511752492	-0.803050459026003	1.81487613497431	0.320497320125711	-5	-2.23957751657679
Healthy	-0.997617925067239	-1.57479194886134	-0.457996652496015	1.84134676684257	-5	-1.32413004468104
Healthy	-0.759950227887352	-1.12314735239866	0.0796334006766018	1.80803012558223	-5	-1.05625823416869
Healthy	0.677298457601311	-0.648300299594734	0.593984586138764	1.68511464839587	-0.138083434812259	-5
Healthy	0.854951840191498	-0.693961183663652	0.816168358915629	1.53431071693756	-5	-5
Healthy	0.439834606035994	-0.922305134113414	0.173197927168047	1.74461330386633	-5	-0.873803632079469
Healthy	-1.30644891440409	0.64207654873724	-0.730720610228101	1.78996337129912	-5	-5
Healthy	-1.17185589269621	-1.22519116968929	-0.000960852939011711	1.817220771917	-5	-2.40560744962457
Healthy	0.169380495311949	0.166554433936279	1.15397209619666	1.28516671843046	-5	-5
Healthy	0.206596529578161	-0.77231892724713	0.548356245858964	1.80996964323188	-5	-1.28735029837279
Healthy	-5	-5	-0.34013131833732	1.38470063918484	0.575059616724186	-5
Healthy	-0.786668219293407	-5	-0.00258303256109782	0.679504209439389	-5	-5
Healthy	-0.515515090968059	0.307326993865216	0.166287990146717	1.76435422388239	-5	-5
Healthy	0.400520720878379	0.30113204287715	-0.433774698050302	1.51658455149105	-5	-5
Healthy	-0.777621734055044	-0.467016435137038	-0.461074549696415	1.83355296523635	-5	-5
Healthy	-0.348644440339316	-0.311090982379446	-1.6848696828164	1.77012488012829	-5	-5
Healthy	0.134578692075998	0.216358585962253	0.0264964929728599	1.62927011312508	-5	-1.37048846579955
Healthy	0.861756578984925	0.622901715763979	-0.0316805263692611	1.33230411084405	-5	-0.870438997690917
Healthy	1.65330341657273	-0.166878398057083	1.71939684061147	-1.50445566245355	-5	-5
Healthy	-0.380896229727534	-5	-5	1.94545011983783	-5	-2.26280735729526
Healthy	0.998974724336045	-0.863279432843593	0.147796859006046	1.12317681762824	-5	-0.254144804826271
Healthy	-5	0.862636966391781	-5	1.11848760451842	-5	-5
Healthy	0.49604217260933	-0.542087839896642	0.135221728288564	1.8455880819077	-1.52651302993543	0.136685695396566
Healthy	-0.0169919964319924	-1.75745857170162	-0.722161666997952	1.7759381747906	-5	-1.37768233916616
Healthy	-0.683023760678452	-2.44855000202712	-2.51999305704285	1.60730240354973	-5	-0.869698402658155
Healthy	-1.50113831100712	0.0175967213659856	-0.537661908919803	1.60949452067861	-5	-5
Healthy	0.142877303978689	-2.46852108295774	-5	1.60948117912289	-5	-5
Healthy	-0.44703991930565	-5	0.308511057153296	1.78026523689372	-0.646353003589727	-0.088607988796055
Healthy	0.476362023769715	-1.07360609973032	0.199741468246643	1.68365966396336	-0.752493175850079	-5
Healthy	0.314071670125025	1.37155916865794	1.12610347119115	0.994001987835087	0.182836757248124	-2.51004152057516
Healthy	0.483600133069305	-1.161087972594	-1.26098175411652	1.80338226851483	-5	-0.342580792791744
Healthy	-1.77624454634276	-0.177106522452768	-2.40782324260413	1.81211619621918	0.596006273326364	-5
Healthy	0.509863544977469	-0.518170548736001	-5	1.82794149250831	-5	-1.19395576425191
Healthy	0.193041072153242	-1.23642227553335	-5	1.63722667154212	0.305071783022293	-1.67243673981272
Healthy	1.09345495644886	-5	-0.772807693485963	1.55655672988854	0.0592679820434364	-0.822059692991392
Healthy	-5	0.657012803913705	0.705897907353572	0.286090286454933	1.53045085019371	-5
Healthy	0.0746189891837589	-0.381910045596014	-0.0550635298809236	1.53198661698046	-5	-5
Healthy	-0.920059402847638	0.142958557039173	-1.22300841514359	1.33727731869127	-5	-2.19586056766465
Healthy	0.675425448600985	-1.88239730830992	-5	1.96518306784019	-5	-5
Healthy	0.935551599889378	0.0570000809129759	1.35164114641232	1.31837412012218	-5	-5
Healthy	-0.671926345486845	-1.20586064423223	0.0893044518478707	1.80223116815862	-5	-1.08836306687056
Healthy	-0.814061410173411	-0.30745269748657	-0.205024255948868	1.63312815861448	-5	-5
Healthy	-0.308017243344224	-0.393081474051709	0.617215337095587	1.70218281455045	-5	-5
Healthy	-0.556189598878602	-0.414460315035977	-0.338064329083708	1.88980407267494	-5	-1.7862167006647
Healthy	0.383131082559651	-0.737382818461426	1.38402833340365	1.73307731583444	-5	-5
Healthy	-5	-5	0.656639534215255	1.7776994215508	-5	-5
Healthy	0.290624405760645	-1.05354773498693	0.640050904392921	1.64339858371396	-5	-5
Healthy	1.08793076955802	-0.745306940588927	-0.492900080595826	1.82335892367802	-5	-1.73849922680172
Healthy	-5	-5	-5	1.05593384229608	0.36506658974845	-5
Healthy	-0.372992789257098	0.691825611815092	-0.850165303284215	1.65946408949198	-5	-2.2580609222708
Healthy	-1.42446578168014	1.46334089019882	1.2369310716144	0.671864939723467	-5	-5
Healthy	-0.70410318132101	-5	0.35819572627931	1.77900394616389	-0.649751981665837	-0.0315637522882953
Healthy	1.07334730073133	-0.811183969497647	-0.57370024437189	1.82925152567072	-5	-1.51784130458872
Healthy	0.1154474126261	-1.71964930695399	1.26520025857292	1.83015203784186	-5	-5
Healthy	-0.333800369121636	-5	0.605708978411961	1.84619956376423	-1.12004441487725	-0.958844267370288
Healthy	0.277148319744943	0.38326407239608	0.596959772450969	1.52946500414017	0.340894040820076	-1.49798278517285
Healthy	-0.01635116442231	-5	-0.795310379579639	1.82705022087736	-5	-5
Healthy	0.798893616667339	-0.361780388829412	-0.602320646221394	1.83215609676715	-5	-5
Healthy	1.31570066347728	-0.704586854480342	-2.52143350440616	-0.220670515984211	0.0837462150720615	-5
Healthy	0.564644763182919	-0.425563579797596	0.611081479775218	1.62624343599343	-5	-5
Healthy	-0.0380950440233993	-5	-0.694089997095384	1.82330236844939	-5	-5
Healthy	0.214555105140627	-1.7562180839062	-0.0984054720850032	1.80637746520422	-0.746298618988015	-0.689646610955005
Healthy	-5	0.785111208833918	-5	1.44591619169842	0.456208079142249	-5
Healthy	0.919236607092337	-0.277160494275649	-0.561758359855708	1.6096438114141	-5	-5
Healthy	-1.35961795529043	-5	-2.17005330405836	1.94122054676081	-5	-5
Healthy	-0.334691114509419	-1.51798442354929	-1.41896105122783	1.87304330901405	-5	-1.22577509513108
Healthy	-0.368627266267285	-1.41816407594235	-1.63189914829065	1.87112533495322	-5	-1.22555603107503
Healthy	-0.445183879393751	-0.944201340467519	-0.242672309631243	1.91083829826161	-5	-1.12977172098821
Healthy	0.597269456471001	1.10578940595173	0.260772374580517	0.280630719273126	-1.46992843116262	-5
Healthy	-5	-5	-5	0.911483606874916	-0.627419364969087	-5
Healthy	-5	0.243442374703968	1.56436278059699	0.502913039349338	-5	-5
Healthy	-1.53253989049274	0.685726515642288	0.0149487418757554	0.86642026602965	-0.398776831250094	-2.26841123481326
Healthy	-0.66442175723755	0.904021634393094	0.87097478517927	0.785256497127745	0.973240570730219	-5
Healthy	-0.118307280347583	-1.09604229147683	-0.195431257910636	1.92617904089071	-5	-5
Healthy	0.0697753625392585	1.00820657375111	1.33686601936656	1.28577035357047	-0.0523996508002909	-1.10818388047514
Healthy	-0.91016551129137	1.5463734777625	0.86690259673942	0.570511417364235	-1.16058480731611	-1.90204892900585
Healthy	-0.558839225964884	-0.841878849662505	1.30337125233992	1.50680906738925	-5	-1.10546241500425
Healthy	0.0859217555319225	-5	-0.110653469409226	1.73240300858845	-5	-5
Healthy	-0.364787772094778	0.395018695244719	0.566329052355789	1.81701319366853	-5	-1.83327394441995
Healthy	-0.648667600373617	-5	-1.33648752958484	1.90374977602849	-5	-5
Healthy	-0.964130186304447	0.0796370160162416	-0.045854011170452	1.89418758336267	-5	-1.35922052265514
Healthy	-0.911544954955835	-2.10902040301031	-0.995936699602333	1.4334842093952	-5	-5
Healthy	0.0289533287820111	-1.54744693677107	-1.00004343161981	1.81379494763667	-5	-0.419325870470709
Healthy	-0.30950267728065	-0.269912505169771	0.0519740092374576	1.30379781879374	-5	-1.63339028960757
Healthy	0.505088901363814	-1.12796033202671	-1.22606735253235	1.81017019293733	-5	-0.345630909024714
Healthy	-0.539402811102398	1.19713301081199	-0.273998579256052	1.4690568367864	-5	-1.10807246577932
Healthy	-0.702480222576356	-1.41408828968057	-0.743234162058353	1.88998398928285	-5	-2.17848647159523
Healthy	-1.17548367199279	-5	0.55297831571973	1.9282706160401	-0.20891315219009	-0.456577672960276
Healthy	0.484188759668489	0.782882358948344	0.572462661980149	1.42604320738987	-0.379562022661538	-5
Healthy	0.142924182599585	-0.646218365471183	0.729876416884665	1.74640726359675	-5	-0.432655973593762
Healthy	-5	-0.408657088265545	-5	1.38931956704504	-5	-5
Healthy	-0.525375865581386	-2.431798275933	0.633666367962174	1.85115067927666	-1.25876958897453	-1.11679296664761
Healthy	-0.845089354211476	-0.492009275180309	-0.424408079629708	1.84112599006617	-5	-5
Healthy	-5	-0.147276089208794	0.690931099361164	1.59496118107951	0.997499530895279	-5
Healthy	0.722644615258741	-0.185665820441568	-5	1.48346262443632	0.000833045936821292	-5
Healthy	0.51906238373388	-1.3300326300915	0.30505672326065	1.49424353176181	-5	-1.37530546872792
Healthy	0.063558518110981	-0.531859525739361	1.54473411330824	1.22645709292003	-5	-5
Healthy	-0.889612334124913	-1.32984695480782	-0.766318702273655	1.89125314983579	-5	-2.49894073778225
Healthy	-0.379270710442742	0.87928057314552	-0.949040540228349	1.54679995608028	-5	-2.67985371388895
Healthy	-0.422922011039155	-5	-0.188371380836097	1.75708758539102	-5	-0.196884445109973
Healthy	-5	-0.472885888360195	-5	1.91922530894837	-5	-5
Healthy	1.07304494695976	-0.269225796796773	1.53630246164799	0.897793630529599	-5	-0.846093714861132
Healthy	0.273239778995222	0.508462381273361	1.23659998278648	1.22242380891217	-5	-5
Healthy	0.520201772239621	-0.936854362893362	0.452225112208457	1.67439271324652	-1.2057908836535	-0.758702612890007
Healthy	-0.39491053811842	-5	-5	1.83996103344881	-5	-5
Healthy	-1.22635980673997	-1.03824678581322	-0.129192423632614	1.8384525688544	-5	-1.45247142354022
Healthy	-1.14837479684669	-0.599669278102556	-1.34746358140697	1.92593780858037	-5	-5
Healthy	1.22706256247563	-1.30548254618884	1.01996161418368	1.41136393557769	-0.0161663112523098	-1.16071054399385
Healthy	0.592153431490383	0.374222109527016	0.382299872591102	1.61430598353894	-0.775907411505732	-0.800299661370489
Healthy	-0.790967803163465	-0.549273737978125	-0.351903573508101	1.84647981195523	-5	-5
Healthy	-1.20280173016104	-5	-1.87876854485038	1.43077932543666	-0.226564641927097	-5
Healthy	-0.750459235498362	-1.74982405191607	-0.61846978416373	1.84690213149931	-5	-5
Healthy	0.48626466431887	-0.752345824180976	0.144113206151086	1.84104483719334	-1.6226937489318	0.118882816648176
Healthy	-0.904586535551554	-2.50307035192678	-0.908473727368909	1.64155610311452	-5	-1.1290696416513
Healthy	-0.31381971115154	-1.03235843591699	-0.0311902860871418	1.75292621861831	-5	-5
Healthy	-1.42969061456412	0.381340746852576	0.503669499352432	1.21084294212225	-5	-5
Healthy	-5	-0.544150568141846	-0.888804719792869	1.86111257601042	-5	-5
Healthy	0.784557385814116	0.124921364481579	-0.130850451863158	1.68807180203844	-5	-5
Healthy	-2.40671393297954	-0.987162775294828	-0.135275383995782	1.37573803194426	-5	-5
Healthy	0.198591113161567	-0.737216790149236	0.0801970301091963	1.3558878941712	-5	-5
Healthy	-0.346073899642708	-1.33460664972029	-1.22155931642877	1.8171309901234	-1.54607040794227	-0.301960381723785
Healthy	-0.234219720038148	-0.804681639886986	-0.726998727936262	1.71045349575758	-5	-3.79588001734407
Healthy	0.141850957673703	-0.368322911123613	1.0217460797894	1.26897674999994	-2.58670023591875	-1.73802380860219
Healthy	-0.287207240421887	0.572216182514292	-0.22049730339254	1.69308303023624	-5	-1.61708286491247
Healthy	-0.0889276598966107	-0.252184385034831	0.392290601169362	1.84778068818678	-5	-1.00533097817447
Healthy	0.0627737082971936	-1.17050325027982	-0.890117856800899	1.80853707788576	-5	-0.40462504483175
Healthy	-0.793740964790717	-0.776633873560139	-0.946614200182518	1.84891412209392	-5	-2.40671393297954
