group	Rikenellaceae	Burkholderiaceae	Enterobacteriaceae	Acidaminococcaceae	Desulfovibrionaceae	Coprobacteraceae		Bacteroidaceae	Lachnospiraceae	Rikenellaceae	Tannerellaceae	Burkholderiaceae	Marinifilaceae	Oscillospiraceae	Veillonellaceae	Pasteurellaceae	Peptostreptococcaceae
Healthy	16.83811	2.13392	10.53786	0	0.01696	0.00362		12.06082	8.28516	16.83811	3.40826	2.13392	2.37228	0.04395	0.02088	0.00868	0.06063
Healthy	0	0	0	0	0	0		10.97433	27.62409	0	0.11497	0	0	0	0.12008	0	0.01617
Healthy	13.6321	0	0.41381	0	0	0		28.13923	15.7252	13.6321	0	0	0	0.0621	0.03902	0.22525	0.32284
Healthy	6.34043	1.42709	0	0	0	0		46.22565	20.62588	6.34043	5.13609	1.42709	0	0.24123	0	0	0.03406
Healthy	0	0.03153	0.221	0	0.00758	0		73.73789	1.72788	0	2.73859	0.03153	0	0.63366	1.09195	0	0
Healthy	0.70496	0.2618	0	0	0	0		8.05171	34.41931	0.70496	1.07341	0.2618	0	0	0.63154	0	0
Healthy	1.22503	0.28678	10.2031	0	0.70638	0		8.97149	0.35757	1.22503	2.92824	0.28678	0	0.10116	0	0	0
Healthy	1.12231	7.80803	0	0	0	0.26639		65.66626	5.91871	1.12231	3.40863	7.80803	1.29133	0	0.04235	0	0
Healthy	0	0	0	0	0	0		0	55.5583	0	0	0	0	0	0	0	0
Healthy	2.81952	0.36943	0	0	0	0		70.65791	0.45797	2.81952	1.14957	0.36943	0	0.02335	0	0.04127	0
Healthy	4.66197	0	0.00725	0	0.00633	0.28929		81.55533	1.30125	4.66197	4.10033	0	0.93549	0	0.03587	0.09349	0
Healthy	0.0727	0	0.84904	0	0.003	0		12.42737	33.57267	0.0727	0.58133	0	0	0	0	0	0.01
Healthy	13.79185	2.95052	0	0	1.36614	0		48.84763	3.76115	13.79185	3.72537	2.95052	2.37912	2.61841	0	0	0
Healthy	16.13007	0.03528	5.26417	0	0.98392	0		6.10948	27.7512	16.13007	4.13583	0.03528	0.41715	0.02893	0.00346	0.12275	0.24465
Healthy	0	3.09817	0.06415	0	0	0		77.96466	3.88804	0	0	3.09817	0	0.04695	0	0	0.35414
Healthy	0	0	0	0	0	0		74.06347	0	0	0	0	0	0	0	0	0
Healthy	19.87845	0.01767	0	0	0.07147	0		42.83558	2.49626	19.87845	4.79169	0.01767	0.92296	0	0.0172	0.04241	0
Healthy	12.45034	0.04098	0.02829	0	0.67046	0.32406		19.75469	6.10625	12.45034	16.13198	0.04098	1.61701	1.41506	0	0	0
Healthy	15.30755	0.36389	0	0	0.59214	0		31.8147	4.05585	15.30755	11.26428	0.36389	1.28728	0	0.43235	0	0
Healthy	0	0	0.91502	0	0	0		67.06407	2.60477	0	0	0	0	0.02297	0.80401	0	0
Healthy	0.17679	0.00636	0	0	0	0.04169		47.82067	21.91439	0.17679	9.16411	0.00636	0	0	0.07503	0.00216	0.09271
Healthy	20.96467	0.16484	0	0	0.67643	0		32.29228	1.81861	20.96467	1.97243	0.16484	0	0.01663	0	0	0
Healthy	0.93204	0	9.59962	0	0	0		4.28713	20.26009	0.93204	0.93016	0	0	0	0	0	0
Healthy	20.16489	5.3442	0	0	0.2095	0.04008		34.71971	21.15606	20.16489	3.2154	5.3442	0	0.17357	0.00272	0.09197	0
Healthy	1.4978	0.13223	1.48694	0	0.1116	0		73.63161	4.06038	1.4978	9.06897	0.13223	0	0.91625	0	0	0
Healthy	1.31298	0.00115	8.06911	0	0	0		60.01183	2.22211	1.31298	1.79866	0.00115	0	0.01564	0.02412	0.15665	0
Healthy	1.76495	2.20383	0.01004	0	0.01137	1.16109		40.17864	12.34772	1.76495	1.43424	2.20383	0.86367	0.46134	0.04549	0.00111	0.01953
Healthy	6.11705	1.53805	28.41585	0	0	0		41.29879	3.31496	6.11705	1.39307	1.53805	0.95449	0.00279	0.48352	0.2504	0.05371
Healthy	0	0	0	0	0	0		7.31907	25.41698	0	0	0	0	0	0	0	0
Healthy	7.10169	0.0246	0	0	0	0.0372		17.16407	32.64568	7.10169	0.66907	0.0246	0	0	0	0	0
Healthy	0.4557	0.0207	0	0	0	0		25.55322	34.00631	0.4557	0.20384	0.0207	0	0	0.10178	0.45335	1.39548
Healthy	1.11863	0.41934	0.26705	0	0	0		47.46587	15.68244	1.11863	0.01487	0.41934	2.1314	0.00616	0.0444	0.05103	0.01496
Healthy	21.21362	5.81992	0	0	0.1492	0		49.57217	3.20744	21.21362	2.28888	5.81992	0	0	0	0	0
Healthy	9.9613	0.11315	5.96187	0	0.50015	0.34009		19.22216	41.85287	9.9613	4.10491	0.11315	1.62899	0.08334	0	0	0
Healthy	28.04021	0.22149	3.76517	0	0.73109	0		10.36283	2.83198	28.04021	2.05783	0.22149	1.45744	0.278	0	0	0
Healthy	3.31462	0.02705	0	0	0	0		58.5524	11.71708	3.31462	0.54211	0.02705	0	0	0	0	0
Healthy	3.73828	0.00206	13.16383	2.55659	0.00589	0.06904		17.94314	32.09044	3.73828	2.49326	0.00206	1.20655	0.11878	0	0.01086	1.1828
Healthy	0.00654	0	4.56367	0	0	0		22.17331	0.22061	0.00654	7.23435	0	0.84265	0.5945	4.80996	0.1101	0
Healthy	8.76477	0.24664	0.07914	0	0.16907	0		54.83507	4.82885	8.76477	2.34331	0.24664	1.07672	0.13379	0	0	0
Healthy	2.54259	0	0	1.0336	0	0		24.47287	48.7524	2.54259	1.49365	0	0	0	0	0	0
Healthy	7.12823	2.00692	0	0	0	0		14.9615	43.61226	7.12823	4.6352	2.00692	0	0.10793	0	0	0
Healthy	6.78408	0.05222	0	0	0.06312	0		14.1516	35.24118	6.78408	2.08268	0.05222	0.77436	0.05825	0	0	0.0244
Healthy	20.02248	0.03938	0.83626	0.03371	0.46041	0.11258		38.27388	0.3306	20.02248	6.16405	0.03938	0.81654	0.67712	0	0	0
Healthy	10.06608	0.62357	0.11192	0	0.12417	0.12275		60.21116	5.93259	10.06608	3.39534	0.62357	1.74079	0	0	0	0
Healthy	0	0	26.9709	0	0	0		4.5859	0.00235	0	0.09103	0	0	0	0.4438	0.02165	0
Healthy	13.94375	0.03262	0	0	0.09285	0		46.03059	9.28142	13.94375	5.06463	0.03262	1.84471	0.10619	0.01319	0	0
Healthy	0.61673	0	0	0	0	0		14.72384	35.58038	0.61673	0	0	0	0	0	0	0
Healthy	0	0	1.15375	0	0	0		65.74523	2.52501	0	0	0	0	0.00916	0.82718	0	0
Healthy	0.98383	0.03187	0	0	0	0.08754		7.72787	21.24383	0.98383	0.26522	0.03187	0	0.0564	0	0	0.07713
Healthy	0	0	0	0	0	0		8.01845	42.40187	0	0	0	0	0	0	0	0
Healthy	1.48971	0.02842	0.24872	0	0	0.25712		19.07035	19.50814	1.48971	1.53654	0.02842	0	0.0228	0	0	0.51059
Healthy	0	0.09614	0.42786	0	0	0		85.13786	1.15002	0	3.40555	0.09614	0	0.16588	0.0374	0	0
Healthy	4.90075	2.56783	0.36064	0	0.03388	0.37973		21.14025	14.50134	4.90075	15.79149	2.56783	1.81559	0.06827	0.27882	0.25094	0
Healthy	14.88288	0.16644	0.01889	0	0	0		53.4144	1.559	14.88288	1.05312	0.16644	0.62291	0.01511	0	0	0
Healthy	4.90723	0	0	0	0	0		5.2172	9.10908	4.90723	2.72307	0	0	0.34036	0	0	0
Healthy	0.00671	0.42103	0.09638	0	0	0		38.52546	33.95497	0.00671	0.0026	0.42103	0	0.05126	0.02371	1.60605	5.9266
Healthy	10.21397	0	0.03122	0.11516	1.62576	0		58.73401	5.15277	10.21397	3.60527	0	0.87932	0.10729	0	0	0
Healthy	0.0641	0.05057	0	0	0	0		14.42322	32.0243	0.0641	0	0.05057	0	0.08849	0.49089	0.03119	0.68221
Healthy	21.27971	0.04306	0.38936	0.09824	0.64934	0.13681		15.62342	0.63738	21.27971	6.13355	0.04306	0.52245	2.64096	0	0	0
Healthy	27.76259	0.00365	0.28324	0.04368	0.71702	0.09246		15.42862	1.00085	27.76259	5.76651	0.00365	0	0.99532	0	0	0
Healthy	4.12873	0.05758	0	0	0.18829	0.14913		19.50084	20.23608	4.12873	2.15959	0.05758	1.20114	0.58027	0	0	0
Healthy	2.68436	1.84863	0.80866	0	0	0.26615		20.79256	11.51499	2.68436	1.01784	1.84863	0	0	0	0	0
Healthy	0	0	1.91893	0	0.08815	0		50.08936	0	0	0.21297	0	0	0	0.32975	0.02662	0.0852
Healthy	5.93957	1.47353	0	0	0.00668	0.03494		18.9049	22.82702	5.93957	1.00754	1.47353	0	1.16906	0.09642	0	0.00231
Healthy	0.68751	5.88561	0	0	0	0.21414		59.8763	2.44034	0.68751	5.37929	5.88561	0.91991	3.02847	0	0.04569	0
Healthy	4.75731	0	0	0	0	0		60.02125	1.73643	4.75731	0	0	0	0.03063	1.09042	0.14953	0
Healthy	0	0.10274	3.07745	0	0.02721	0		45.56877	12.00207	0	34.028	0.10274	0	0.47462	0	0	0
Healthy	17.24184	0.36592	0.02636	0	0.59774	0		27.0659	6.17709	17.24184	11.5628	0.36592	1.26178	0	0.48802	0	0
Healthy	1.32347	0	0.14072	0.66471	0	0		8.68325	23.03604	1.32347	0.26434	0	0	0	0.05711	0.15453	0.4346
Healthy	8.05061	0.23028	0.02664	0	0.05777	0		58.83885	2.82232	8.05061	4.85567	0.23028	0	0.51124	0.23548	0.00379	0
Healthy	6.77294	1.8944	0	0	0	0		15.01807	44.1738	6.77294	4.80821	1.8944	0	0.08317	0	0	0
Healthy	11.34921	0.37989	2.07969	0	0.10091	0		36.03327	2.48131	11.34921	20.3628	0.37989	0	0.25138	0	0	0
Healthy	24.06582	1.32578	0.3495	0	0.0431	0		14.22333	8.43573	24.06582	0	1.32578	0.79251	0.05297	0.0177	0.0348	0.04977
Healthy	1.54617	0.51879	0.06543	0	0	0		83.75892	1.7712	1.54617	5.55232	0.51879	0	0.07707	0	0	0
Healthy	4.21711	0	2.75306	0	0	0		12.29634	27.02578	4.21711	0.61903	0	0	0	0	0	0
Healthy	2.48925	0.07436	0	0	0	0		20.75551	27.28254	2.48925	0.76683	0.07436	0	0	0	0.09449	0.77823
Healthy	32.39951	1.16749	0	0	0.43223	0.08311		19.68008	19.70649	32.39951	9.12767	1.16749	0.87473	0.3729	0	0	0
Healthy	0.14663	0	0	0	0	0		53.1305	5.273	0.14663	1.72151	0	0	0	0	0	0
Healthy	7.21818	1.82918	0.09641	0	0.11548	0.0325		64.98795	4.62909	7.21818	3.13921	1.82918	1.3411	0.04376	0.00035	0.01227	0
Healthy	6.79551	0.2255	0.03075	0	0	0.06815		16.79554	29.42827	6.79551	0.59406	0.2255	0.84596	0	0	0	0.04428
Healthy	1.89596	0	9.70979	0.03091	0	0		17.55989	23.02168	1.89596	0.82774	0	0	0	0	0	0
Healthy	0.1297	0	1.399	0	0	0		11.93753	10.06013	0.1297	73.327	0	0	0.07862	0	0	0
Healthy	7.74409	0	0	0	0	0		1.94537	0	7.74409	0	0	0	0	0	0	0
Healthy	0.59902	0.01735	0.24188	1.24016	0	0		57.41781	7.84032	0.59902	0.8329	0.01735	1.49106	0.00465	0.00896	0.00616	0
Healthy	2.19481	5.847	0	0	0.00368	0		55.31537	5.17697	2.19481	5.59045	5.847	1.05984	0.09428	0	0	0
Healthy	11.31766	0.2724	2.05871	0	0.10118	0		35.2676	2.52416	11.31766	20.3709	0.2724	0.32727	0.1983	0	0	0
Healthy	4.62077	0.0221	1.8246	0	0.34193	0.0298		18.9129	30.39926	4.62077	2.88698	0.0221	0.90782	0.02428	0.00432	0.24961	0.0007
Healthy	10.44264	0.08897	0.05196	0.16495	0.00306	0.1013		59.55542	8.4705	10.44264	2.04506	0.08897	1.56931	0	0	0.0451	0
Healthy	7.10356	1.25736	0	0	0	0		53.81259	13.18979	7.10356	4.29796	1.25736	0	0.17291	0.2423	2.79337	0
Healthy	1.1095	0	0	0	0	0		29.25989	17.08991	1.1095	0.01835	0	0	0	0	0	0
Healthy	4.88741	0.33006	0	0	0.11814	0		29.72478	4.21161	4.88741	4.8705	0.33006	0	1.10377	0.02096	0	0.00247
Healthy	6.80667	0.1611	0.15188	0	0.05942	0.31433		21.12868	10.997	6.80667	2.41053	0.1611	0.90468	0.03305	0	0	0.23583
Healthy	11.82391	0.92493	0.05784	0	0	0		43.36324	18.5457	11.82391	0.8187	0.92493	1.03448	0	0.04798	0.07919	0
Healthy	3.49587	0.00845	0	0	0.0123	0.08892		17.55206	40.99906	3.49587	0.92025	0.00845	0	0.01249	0.2024	0	0
Healthy	17.10897	0.43745	0	0	0.56962	0		26.27907	6.1442	17.10897	11.53751	0.43745	1.14026	0	0.47645	0	0
Healthy	0.20177	0	2.30231	0	0	0		0.44312	36.68818	0.20177	0.01833	0	0	0	0	0	0.02016
Healthy	27.6519	0.78385	0	0	0.6243	0		7.29767	6.14176	27.6519	11.87569	0.78385	0.45232	0	0.10177	0.16357	0
Healthy	0.5545	0.0026	0	0	0	0		25.91495	20.99256	0.5545	0.13704	0.0026	0	0	0.00261	0.85456	0.42088
Healthy	7.60725	1.44768	0	3.8111	0	0		57.15667	7.94231	7.60725	4.55148	1.44768	0	0	0	0	0
Healthy	0.96757	0	0	0	0	0		30.08043	12.29415	0.96757	50.6479	0	0	0.26868	0	0	0
Healthy	4.87839	0.07346	0	0	0	0		47.94994	10.73204	4.87839	0.26601	0.07346	0	0	0	0.37776	0.41354
Healthy	0.679	0.06878	0	0.22735	0	0		15.70664	23.61941	0.679	3.0744	0.06878	0	0	0	0	0.05872
Healthy	0.84002	0	0	0	0	0		0.21928	2.21262	0.84002	0	0	0	0	0	0	0
Healthy	14.96355	0.03051	0	0	0.10337	0		44.33555	10.00642	14.96355	4.82228	0.03051	1.77133	0.13452	0	0	0
Healthy	21.43944	0.02185	0.5421	0.06436	0.69799	0.13257		15.76668	0.57429	21.43944	6.05413	0.02185	0.52481	2.65101	0	0	0
Healthy	4.79021	0	0	0	0	0		29.91254	37.30257	4.79021	0.84596	0	0	0	0	0	0
Healthy	5.5923	5.21258	0.03561	0	0.05916	0.41426		30.57538	17.65966	5.5923	2.02884	5.21258	0	0	0	0	0
Healthy	1.5492	0.49193	0.03928	0	0.00464	0		82.77448	1.61467	1.5492	5.72648	0.49193	0	0.02996	0	0	0
Healthy	18.3711	0.4584	0	0	0	0		56.15383	3.01173	18.3711	5.6922	0.4584	0.51615	0.10465	0	0	0
Healthy	4.53821	0	19.4089	1.68488	0	0		8.83754	5.33313	4.53821	0.26189	0	0	0	0	0	0
Healthy	4.42259	0	0	5.18	0.19257	0.04961		43.57307	18.82662	4.42259	0.52056	0	0.80964	0.02103	0	0	0
Healthy	15.27716	0.22682	0	0	0.00345	0		28.0847	4.09934	15.27716	0	0.22682	0.73515	0.25411	0	0	0
Healthy	11.74033	0.15717	0	0	0	0		55.76659	5.10605	11.74033	1.3756	0.15717	0.50874	0.05795	0	0	0
Healthy	0	0	0.58474	0	0	0		80.88058	12.23176	0	0	0	0	0.20692	0.08164	0.05764	0.10377
Healthy	1.91099	0.01539	0.10767	0	0.03972	0.46262		25.01524	12.83256	1.91099	4.41679	0.01539	0	0.97532	0	0	0.03164
Healthy	4.59773	0.53882	0.3673	0.00354	0.00186	0		69.74923	9.23465	4.59773	1.76452	0.53882	0.62359	0.05765	0.01053	0.02853	0.07969
Healthy	0	0	0	0	0	0		16.28189	3.29556	0	0	0	0	0	0	0	0
Healthy	2.74353	0.25355	0	0	0	0		20.2027	35.46094	2.74353	1.76922	0.25355	0	0	0	0	0
Healthy	5.63008	0.23757	0.03	3.13391	0.00321	0.05978		23.30888	22.1625	5.63008	4.22872	0.23757	0	0.05517	0	0	0
Healthy	13.77421	3.24403	0	0	1.33117	0		48.95995	3.72731	13.77421	3.93466	3.24403	2.36667	2.61338	0	0	0
Healthy	0	0	0.71518	0	0	0		74.5758	2.07621	0	0	0	0	0.12209	0	0	0
Healthy	1.99266	0.19732	0	0	0	0		41.04866	17.81643	1.99266	1.12228	0.19732	0	0.025	0	0.47582	0
Healthy	0	0	4.53415	0	0	0		92.47901	0.63088	0	0	0	0	0.04805	0	0	0
Healthy	1.85374	4.74194	0	0	0.07375	0.42922		50.04103	10.51845	1.85374	1.30433	4.74194	0	0	0	0	0
Healthy	0	0	0	0	0	0		0.00817	0	0	0	0	0	0	0	0	0
Healthy	7.10713	1.10957	0	0	0	0		53.89702	13.35752	7.10713	4.15528	1.10957	0	0.14258	0.25366	2.7571	0
Healthy	23.57475	1.04682	0.12373	10.5536	2.65193	0		17.18971	0.97368	23.57475	0.55277	1.04682	0	0.10334	0	0	0
Healthy	0	0	0	0	0	0		40.19988	34.99819	0	0	0	0	0	0	0	0
Healthy	0.97211	0	0	0	0	0		29.83472	12.78803	0.97211	49.3583	0	0	0.32102	0	0	0
Healthy	10.701	0.10444	0.02922	0	0.04761	0		43.4252	4.19265	10.701	3.3325	0.10444	0	0.15925	0	0	0
Healthy	3.28956	0.06503	0	0	0	0		34.83181	18.38961	3.28956	0.40963	0.06503	0	0	0	2.18129	0.55546
Healthy	0	0	3.51716	0	0	0		30.0091	2.61446	0	0.3032	0	0	0	0	0	0.45677
Healthy	4.01583	0.11171	0	0	0	0		53.19687	9.29407	4.01583	0.27783	0.11171	0	0	0.20333	1.80386	0.39572
Healthy	6.76763	0.12538	0	0.21907	0	0		8.13754	13.71249	6.76763	1.69413	0.12538	0	0.26528	0	0	0
Healthy	38.6256	0.25438	0	0	0	0		5.88201	9.93308	38.6256	1.54449	0.25438	0	0	0	0	0
Healthy	1.34845	0.11023	1.53536	0	0.09632	0		76.4727	3.42316	1.34845	7.60288	0.11023	0	0.8752	0	0	0
Healthy	1.35191	0.00285	0	0	0	0		29.13396	17.72833	1.35191	0.13701	0.00285	0	0	0	0.44198	0.33437
Healthy	11.09274	0.07041	6.69974	0	0.0671	0.04608		21.56455	13.79656	11.09274	2.93367	0.07041	21.01231	0.00274	0.07495	0.01693	0.02746
Healthy	15.76797	0.00381	0.20751	0	0.10935	0		34.35816	5.991	15.76797	6.47708	0.00381	0.90139	0.1676	0	0	0
Healthy	19.56418	1.79976	0	0.00793	0	0.21229		18.35806	15.63988	19.56418	3.6145	1.79976	2.22036	0.19159	0	0	0
Healthy	7.04206	0.24361	0.08323	0	0.00966	0		50.99158	6.61933	7.04206	2.41733	0.24361	0.63461	0.06319	0.00154	0.12177	0
Healthy	4.99037	0	0	0	0	0		11.46531	40.89289	4.99037	0	0	0	0	0	0	0
Healthy	2.44939	0.02597	1.17903	1.09308	0.08277	0		11.28898	45.26128	2.44939	1.81384	0.02597	0	0.00775	0.04534	0.83245	0.41982
Healthy	1.98064	0.03603	0	0	0	0		26.4724	16.22241	1.98064	2.14793	0.03603	0.14387	0.10226	0	0	0.00031
Healthy	6.4052	0.03172	0.23199	0	0.02455	0		46.5794	31.60651	6.4052	2.37154	0.03172	0	0.04656	0	0.22578	0
Healthy	21.84875	1.42702	5.44491	0	0.22609	0		34.09888	1.37921	21.84875	0.36921	1.42702	0	0	0	0	0
Healthy	0.45088	0.01848	0	0	0	1.01384		27.7668	33.07704	0.45088	4.01391	0.01848	2.85909	0.05173	0	0	0
Healthy	1.91814	0.03924	0	0	0	0		24.78537	19.00012	1.91814	0.07228	0.03924	0	0	0.70646	1.8414	0.38722
Healthy	0	0	1.20195	0	0	0		67.44375	2.28573	0	0	0	0	0	0.83577	0	0
Healthy	1.10933	0	0.04182	0	0	0		55.8719	5.53462	1.10933	0.50198	0	0	0	0.13291	0.80607	0.34577
Healthy	15.92806	0.23241	0.22271	0	0.11614	0.01904		45.96753	5.55094	15.92806	4.35391	0.23241	0.79043	0.02796	0	0	0
Healthy	14.28186	5.88855	0	0.83085	0	0		24.69099	28.98401	14.28186	1.70285	5.88855	0	0.07839	0.03503	2.25848	0
Healthy	15.80305	0.00574	0.05389	0	0.0717	0		33.20945	5.87078	15.80305	6.40616	0.00574	0.97313	0.13633	0	0	0
Healthy	0	0.00571	25.34109	0	0	0		9.50106	0	0	0	0.00571	0	0	0.04465	0.05734	0
Healthy	0.35526	0.0336	0	0	0	0		22.93571	31.25844	0.35526	0.01768	0.0336	0	0	0.16394	0.846	0.35653
Healthy	4.43003	1.24613	0.01506	0	0.08954	0		62.65376	8.85425	4.43003	2.0409	1.24613	0.81111	0.19093	0	0	0
Healthy	4.59144	0	1.2167	0	0	0		15.63581	22.10185	4.59144	1.1027	0	0	0	0	0	0
Healthy	0.727	0.22402	0	0	0	0.02219		12.90064	69.83677	0.727	3.95369	0.22402	0	0	0	0	0
Healthy	0	1.06212	0.94979	0	0.00671	0		44.00659	15.01991	0	3.95046	1.06212	0.39861	0.00915	0.10856	3.57946	0.10798
Healthy	2.421	0	0	0	0.01322	0.04673		24.21997	29.80965	2.421	6.89914	0	1.29737	0.02573	0	0	0
Healthy	0	0	0.14888	0	0	0		82.50748	4.51547	0	0	0	0	0.0421	0.18089	0	0.02139
Healthy	4.19928	0.03018	8.87264	0	0	0		14.91335	7.00007	4.19928	0.52099	0.03018	0	0	0	0	0
Healthy	13.82338	1.42157	0.09786	0	0.1824	0.38541		32.0224	6.82381	13.82338	9.84011	1.42157	2.31931	0.13013	0.03576	0.01437	0
Healthy	1.95936	0.01662	0	0	0	0		59.80829	9.86494	1.95936	0.28127	0.01662	1.72219	0	0.57178	2.14854	0.24409
Healthy	0.77299	0	0	0	0	0		33.07218	18.52863	0.77299	0.44679	0	0	0	0	0.00658	0
Healthy	20.31839	0.02925	0	0	0.06204	0		40.69162	2.41508	20.31839	5.13444	0.02925	0.99966	0	0	0.04879	0
Healthy	12.05245	0.31371	3.60249	0	0.28287	0.42311		29.84366	13.47566	12.05245	16.3538	0.31371	1.33202	1.27495	0	0	0
Healthy	0.00267	3.31946	4.18333	0	0	0		0.02297	0.8314	0.00267	0	3.31946	0	0	12.98173	0.96	0
Healthy	0	0	16.23497	0	0	0		1.342	0.32555	0	2.64535	0	0	0	0.19313	0.15382	0
Healthy	9.76066	0.18461	0.50123	0	0.1712	0		12.30744	10.01661	9.76066	6.23635	0.18461	0.81588	0.1913	0.00845	0.08252	0
Healthy	0.00612	0.03574	6.14603	0	0	0		0.07259	38.50677	0.00612	0	0.03574	0	0.04327	0.05076	3.31656	0.08487
Healthy	2.61802	0	0	0	0	0		39.64759	3.27844	2.61802	42.0196	0	0	0.32525	0	0	0
Healthy	0	0	0	0	0	0		59.04823	0	0	9.66807	0	0	0	0	0	0
Healthy	9.63055	5.80997	0	3.30663	0	0		33.74308	19.65528	9.63055	1.84834	5.80997	0	0.02572	1.0236	1.97625	0
Healthy	0.76495	0.01271	0	0	0	0.13939		7.30625	23.52533	0.76495	0.36939	0.01271	0	0.00863	0	0	0.05978
Healthy	7.54728	0	11.5007	0	0	0		24.0578	3.05605	7.54728	2.55399	0	0	0.43342	0.01755	0.00161	0.05004
Healthy	0.44253	0	0.05788	0	0	0		4.47885	52.34976	0.44253	0.33546	0	0	0.04357	0.48753	0.03077	0
Healthy	2.51559	0.69684	0.09064	0	0	0.55386		31.92951	27.64533	2.51559	0.07929	0.69684	1.33995	0.0082	0	0.00882	0.00135
Healthy	24.67263	0.06781	0.0051	0	0.64324	0		23.27902	7.05512	24.67263	4.66423	0.06781	1.2675	0.2674	0	0	0
Healthy	0	0	0	0	0	0		10.44183	77.59691	0	0	0	0	0	0	0	0
Healthy	1.49551	11.6155	0	0	0	0.36669		50.52064	8.92962	1.49551	5.1744	11.6155	1.91832	0.00317	0.08151	0	0
Healthy	0	0.69891	0.14588	0	0.11504	0		65.82313	14.21606	0	1.14246	0.69891	0	0	0.22984	0.58449	0.21753
Healthy	1.81367	0.00569	0	0	0.05575	0		9.50564	47.37226	1.81367	0	0.00569	0.6066	0.00987	0.00238	0.00468	0.00368
Healthy	3.29894	2.52426	0	0	0	0		46.01868	10.11818	3.29894	1.21658	2.52426	0	0	0	0	0
Healthy	2.2877	1.37103	1.36303	0	0.14269	0.11024		15.64829	21.72554	2.2877	2.79303	1.37103	0.30758	0.00509	0.00087	0.50292	0.19056
Healthy	1.16325	3.63815	0.05959	3.26985	0.01945	0.04916		73.06864	4.61234	1.16325	0.75497	3.63815	0	0	0.00326	0.06984	0.02252
Healthy	6.26169	1.47692	0	0	0.00691	0		26.24842	24.7015	6.26169	1.07344	1.47692	0.944	0.62946	0.16431	0.00259	0
Healthy	1.79892	0	0.08071	0	0.07368	0		48.50463	15.16757	1.79892	6.18747	0	0.71227	0.18377	0	0	0
Healthy	30.07877	0.00931	0.23194	0	0.07096	0		36.13265	1.99461	30.07877	4.98394	0.00931	2.12914	0	0.20172	0.2101	0
Healthy	22.94899	0.68178	0	0	0.0249	0		51.65744	1.59034	22.94899	5.80457	0.68178	1.33552	0.03923	0	0.01899	0
Healthy	5.92515	0.00657	0	0	0.00715	0.00809		48.82208	17.04743	5.92515	2.99133	0.00657	0.98259	0.09077	0.22855	0	0.22324
Healthy	17.72523	5.64129	0	0	0.14421	0		54.84655	3.17894	17.72523	2.41448	5.64129	0.84587	0.01827	0	0.027	0
Healthy	10.19089	1.77405	0	0	0	0		12.8038	13.52333	10.19089	0.38766	1.77405	0	1.31152	0	0	0
Healthy	8.40584	0.18971	0.04607	0	0.05495	0		56.29311	3.146	8.40584	5.11037	0.18971	1.01368	0.62569	0.19692	0.03235	0
Healthy	3.98272	0.00245	0.00955	0	0.00817	0.07389		41.35941	31.05121	3.98272	0.31804	0.00245	1.86902	0.00413	0.16515	0.22353	2.09521
Healthy	0.87174	0.05167	6.24748	0	0	0		20.1648	0.03831	0.87174	1.13907	0.05167	0	0	0.12332	0.02748	0.01292
Healthy	14.78901	0.12511	0.09183	0	0	0		53.86276	1.40603	14.78901	0.97701	0.12511	0.63162	0.03073	0	0	0
Healthy	6.44032	0.16553	11.2822	0	0.04031	0		40.51788	2.09882	6.44032	0	0.16553	1.36398	0	0.9606	0	0
Healthy	3.55867	0.71922	0	0	0.10833	0.06651		22.58024	28.76638	3.55867	6.81874	0.71922	1.2469	0.07948	0	0	0
Healthy	0	0.05858	2.42325	0	0	0		67.52432	3.98445	0	0.00036	0.05858	0	0.03755	0.44858	0.2682	0.01137
Healthy	1.29904	0.23267	10.6542	0	0.72008	0		8.99093	0.38565	1.29904	3.06237	0.23267	0	0.08372	0	0	0
Healthy	0.00057	0	3.53088	0	0	0.02749		11.93338	0	0.00057	0	0	0.35787	0	3.93941	0.0213	0.01881
Healthy	14.06235	0.64903	7.49172	0	0.01208	0		23.54867	4.68132	14.06235	4.36244	0.64903	0.89035	0.01595	0.00091	0	0.28178
Healthy	13.27617	0.00587	0	0	0.03414	0		41.5846	1.9568	13.27617	5.87994	0.00587	0.02138	0.00328	0	0.04316	0
Healthy	0.59863	0.12703	0.98013	0	0.05466	0.00436		66.40984	13.61856	0.59863	0.92363	0.12703	0.32572	0.00331	0	0	0
Healthy	0.22768	0	0	0	0	0		33.62024	29.47953	0.22768	0	0	0	0	0	0	0
Healthy	4.95879	0	1.71155	0	0.27944	0		9.24036	5.6155	4.95879	10.34184	0	0.55608	0.0043	0	0	0
Healthy	2.64777	0	1.00904	0	0.04745	0.09334		18.24724	30.42778	2.64777	3.63759	0	0.55432	0.08924	0	0	0.03699
Healthy	1.49584	0	0	0	0.01788	0.02535		5.84934	5.01193	1.49584	0.40386	0	0.45585	0.00717	0	0	0.13719
Healthy	0	0	4.25211	0	0	0		59.19358	0.00652	0	0	0	0	0	0	0.04112	0
Healthy	18.98306	0.02848	0	0	0.08991	0		44.19108	2.33062	18.98306	4.7136	0.02848	0.87415	0.01392	0	0.03438	0
Healthy	0	0.03579	0	0	0	0.11663		35.17321	36.63131	0	2.53828	0.03579	0	0	0.41934	5.59311	0
