o	Lachnospirales	Oscillospirales	Lactobacillales	Actinomycetales	Coriobacteriales	Erysipelotrichales	Acidaminococcales	Peptostreptococcales	Bacteroidales	Burkholderiales
Healthy	1.0140948560174	1.05744205361357	-1.14321071124668	0.619318771161886	-0.186892924414693	0.525829716589315	-5	-0.506514065824044	1.62633092162402	-1.04566099139754
Healthy	1.66603380937245	0.265777402637746	-5	-5	-5	-0.113576962358928	-5	-5	1.46110291957796	-5
Healthy	0.797508517790188	0.904866954069383	-1.00691663930194	-0.838093207932721	-0.416076117680687	-0.663040214879296	0.401922414511628	-5	1.46910240512236	-5
Healthy	0.658431170803491	0.712284269233614	-1.04038628892896	0.560964153548602	-5	-5	-5	-5	1.77778571016738	-0.95120872615159
Healthy	0.761782798918629	0.667394109006117	-1.98213228103649	0.628904667733536	-2.35261702988538	-5	-5	-5	1.84082121263404	-0.581201709409646
Healthy	1.41489617032497	1.06253761248198	-5	-5	-5	-5	0.597621700591887	-5	1.71486642728052	-1.30759376516637
Healthy	0.795954362195639	-0.286408665241527	-1.15403423845452	-2.10292299679058	-5	-1.47185492174689	-5	-0.371253562859079	1.94348239704134	-5
Healthy	1.26038315676053	0.755145085300386	-5	0.0975488244354698	-1.69464863055338	-0.494836450189588	-5	-0.834666627403017	1.7168624798801	-1.26312563835158
Healthy	1.18312856820658	1.39778815277521	0.520910411869604	0.728345664291494	-5	-5	-5	-5	0.554435854201991	-5
Healthy	0.711295049958821	0.387092482037253	-5	-0.388234220281519	-5	-0.564745069604102	-5	-5	1.83685330323355	-0.668410759044863
Healthy	0.0668139993043043	0.941411046336061	-5	-0.91750186149422	-1.07422394616325	-0.299175181757802	-5	-5	1.83723208222427	-1.33875539104067
Healthy	1.38521505368669	1.00225680037738	0.916539746135716	-0.134055504776084	0.649959559556279	0.555917496998117	0.282637971020317	-5	1.4572182964768	-5
Healthy	1.15030933150951	0.160048139552875	-5	-0.0495231782974773	-0.599479279121621	-1.14363367634075	-5	-5	1.8048123058785	-0.805430160771357
Healthy	-0.10248836942489	0.21122202503539	-5	-1.06393888339001	-5	-5	-5	-5	1.89877436594448	-0.583858968831671
Healthy	1.41992420732692	0.384636518410445	-1.65150042971616	-5	-5	-5	0.394768530140121	-1.04392766300482	1.75018158681695	-1.83120797968582
Healthy	1.32457216273805	0.906902056223594	-0.633838632195809	0.637304564516816	-0.600793699328692	-5	0.746012666595079	-0.543709899117309	1.50889100939141	0.0608488730388074
Healthy	1.16226322313118	0.486181024424071	-5	-0.00236464487350495	-0.599945788725126	-1.16310648362357	-5	-5	1.80736608036384	-0.720835156937729
Healthy	1.18364189600174	0.937298683484222	-0.313042150210682	0.267267966786495	-0.529913071591167	0.28035980243095	-5	-5	1.62459640714877	0.461566051774079
Healthy	1.2924669631781	1.67409011195854	-5	0.62824277814123	0.554577584745201	-5	-5	-5	-5	-5
Healthy	1.39013799293718	1.29733410251441	-0.928191608166871	-5	-5	-5	-5	-0.694756142493993	1.51593567331112	-5
Healthy	1.01873876814131	0.00733376378045868	-2.05403929642243	-5	-1.52900183033913	-1.20045269287438	-5	-1.27449673114068	1.75200486245167	-1.37571790416433
Healthy	0.553113231116504	-5	-0.0606355235665811	1.23110599699788	0.603946156265205	-5	-5	-1.41691463365231	1.83533284451337	-0.108601940332774
Healthy	-0.189042023178671	0.169885946838611	-5	-5	-5	-5	-5	-5	1.96448266164724	-5
Healthy	1.32948127216788	1.20766802188794	0.459791915265038	0.700916486615219	-5	-5	-5	-5	1.36182601323736	-5
Healthy	1.37792646290564	0.610272531347515	-5	-5	-5	-1.39243775681641	-5	-5	1.80659974738529	0.502611451159221
Healthy	1.37641105407678	0.602946133142675	-5	-5	-1.17360121781238	-1.10946720807226	-5	-5	1.80709733368615	0.478795846393972
Healthy	1.49042119918512	1.2234136430572	-1.10779405402423	-5	-0.454062315358118	-0.397907437807287	-5	-5	1.15068829785399	-0.790377765488449
Healthy	1.44614136872917	1.34160622986065	0.322417783988701	0.113863167462118	0.192305348063851	1.21609831077274	0.209772298010999	-0.378927628856374	1.27180072983809	-5
Healthy	1.551626729622	1.38699949790907	0.161790110980509	0.0477692531390001	-0.821425896620075	0.0835348682231813	0.183022011540843	-0.386782065800946	1.11381404693274	-1.38679264789624
Healthy	1.40617061746175	1.33364976368998	0.915040324917834	0.0808680952038701	0.033656925103955	-0.900837507071405	-5	-1.17011755355651	1.39572851907407	-0.669647113322671
Healthy	0.935419088040315	1.46594201729625	-5	-5	-0.158196449630666	-0.241815061849435	0.431217366161445	-5	1.45847346578167	-5
Healthy	1.29868652855455	1.09007561799234	-0.897394805873433	-1.26576039556454	-0.469441740548347	0.488354675724978	-5	-5	1.38524099095837	-1.39501837039257
Healthy	0.893840515857534	0.878369535959841	-1.3624102141613	-5	-0.00411921333117029	-1.10330847343712	-5	-5	1.87640133744105	-5
Healthy	1.14300542689074	0.944730346774593	-1.29679462930451	-2.69680394257951	-1.2023170650851	-5	-5	-0.180127178049454	1.7969396528931	-0.509535840934991
Healthy	1.67615566574379	0.575396856595708	-0.44859880190154	-0.800903343694384	-5	-0.0408154572688085	-5	-5	1.53049988536732	-0.403523863983911
Healthy	0.869975838229862	0.811146531960314	-0.369907892159408	-0.0571390860764773	-5	-1.10829532376082	-0.609860061532377	-5	1.78416143648639	0.37834338357477
Healthy	1.28569365157067	1.52245714477197	-0.109936848640175	0.745788135552397	-0.440428497217558	-2.1249387366083	-5	-0.826551485255685	1.35191143376754	-0.735985420019022
Healthy	0.449592550406728	0.645259132640516	-1.29413628771608	-1.05522131887649	-0.710946442407359	-5	-0.0696113817556782	-5	1.8297739717221	-1.09178314691061
Healthy	1.20307968815886	1.2967005026701	-0.571444079748325	-5	0.00429987352362671	0.557549305977839	0.148340395018277	-1.25235518067175	1.60285044751201	-5
Healthy	0.523729562805153	1.23733584027878	-1.73306308884083	-2.49620931694282	-0.325368462482923	0.0180635657830364	-5	-1.26098175411652	1.75732715880553	-0.408023219601713
Healthy	-1.7705741520793	-1.52812180069271	-5	-0.596604912997491	-5	-0.744269314718371	-5	-1.31984585826563	-1.31238187042823	-5
Healthy	0.135739920719901	-5	-5	-5	-5	0.100642755537261	-5	-5	1.93413308623912	-5
Healthy	1.35894930081473	1.4519565903779	0.741999654437455	0.202188512266052	0.257001411616545	-5	-5	-5	1.42577754633749	-0.569795901368251
Healthy	1.41382814156513	1.00511656522908	-5	-5	-5	-5	0.579294168207319	-5	1.75021292783412	-5
Healthy	1.30831721152016	0.209002673899451	0.146497029187821	-0.959002307576509	-1.03282657704446	1.09334953024656	-0.436281660034322	-1.6643415477107	1.71328451936576	-0.071921790502766
Healthy	1.13016033777765	1.41142170334885	-1.62160209905186	0.708842241792617	-0.734757531366199	-2.12205304837081	-5	-1.18362611124764	1.32171770527317	-0.611153106400489
Healthy	-2.63264407897398	-2.30102999566398	0.530644014160446	1.96795325337443	-5	-5	-5	-5	-1.35565990117368	-5
Healthy	1.04911486548033	1.14404058496525	-1.31247103878537	-5	-0.518672051847425	-0.943552541525082	-2.34678748622466	-5	1.76561603398308	-3.10790539730952
Healthy	1.14466105782127	-1.12459143992294	-0.154660063296505	1.86398539723709	0.588545086209557	-0.534245480166122	-5	-3.18045606445813	-1.83150251647697	-5
Healthy	0.291280028591798	0.893640830539166	-5	-5	-0.665224668322045	-5	-5	-5	1.81192210165437	-1.7026772857947
Healthy	1.19837910451371	0.417858483107493	-5	-5	-5	-5	0.501977570147161	-5	1.83387561785576	-0.596073435168731
Healthy	0.698926572716211	0.422307440229839	-5	-0.411515400955207	-5	-0.560683098983496	-5	-5	1.83893115834566	-0.704037267605977
Healthy	0.498667493641771	-5	-5	1.25208080491522	0.443940115208608	-5	-5	-5	1.68789987040816	-5
Healthy	0.22568137469328	-1.37479047461812	-0.434128579006871	0.738812257654625	-5	-5	-5	-5	1.46017953610094	0.754102828780973
Healthy	0.688781879760125	1.05634447866025	-1.94081538236863	0.162576353937276	-0.496536181846786	-1.35398859040876	-2.48811663902113	-5	1.76885127493393	-0.427732649865183
Healthy	1.11921727627393	0.858547423219604	0.384572029871519	0.523527964330405	-5	-0.618776584907539	-5	-0.209721874832258	1.5853018727624	-5
Healthy	0.994441219084394	0.998642011703028	-0.353028043418839	-0.224207572321208	0.0687163419965539	-1.87321942298799	0.324103349081667	-5	1.47192010289356	-5
Healthy	1.42490384059335	1.12643923469346	-0.368891213365861	0.257683373676726	0.127846354725375	-0.984137491902686	-5	-0.999956572723137	1.50463503419416	-0.249669061880007
Healthy	1.51973036494979	0.65016564986198	-1.98171569157347	-5	-5	0.303243589538688	-0.910130198490448	-0.519619321987531	1.47542666544873	-5
Healthy	0.776538474643041	0.779320821572497	-0.631527161559638	1.08397714612738	0.270294437715416	-5	-5	-5	1.75366194472913	-0.91463805631387
Healthy	0.720222168152284	0.697926444806505	-0.268048802566613	-0.597721418104439	-1.33198702835817	-5	-5	-5	1.83408248361784	0.773892446690057
Healthy	-0.182705735950101	0.0371634509935488	-5	-1.79182747333288	-5	-5	-5	-5	1.90655299646866	-0.781306980008644
Healthy	-0.424569664694468	0.774535942887925	-2.67162039656126	-1.70730099695607	0.169771390203502	-0.872409322992042	-5	-5	1.13212066742592	-0.593272517243997
Healthy	1.35454405241381	1.30682118074212	-1.28735029837279	-0.100902099292678	-1.09189045960745	-1.22782503917539	-5	-1.97061622231479	1.43001164909166	0.317564026982416
Healthy	1.22072220648937	0.662807867076418	-0.528019246629004	1.36008593544129	0.84854995508427	-0.953739019807878	-5	-1.46180342165055	1.48386204927454	0.137388929503413
Healthy	0.796104402756125	-5	-1.08092190762393	-0.905109802993349	-1.08481129482684	-5	-5	-5	1.12025302697863	-5
Healthy	1.43897721653907	1.17352715777445	-0.361271198371941	0.498718461109633	-1.68973163336755	-1.9515581964496	-5	-5	1.30526342666048	-5
Healthy	1.31129368889707	1.20272011504179	-0.447672540658449	1.28531309034772	-0.0683336773105983	-5	-5	-0.831296319750923	1.34761938348504	0.136174978971769
Healthy	1.26708227800383	1.1226434068632	-1.39115317767359	-0.362360194641302	-1.65266998468305	-5	-2.47495519296315	-0.657695779281789	1.80666997520814	-2.19111413264019
Healthy	1.19537541654939	1.16725972043424	-1.81616096294358	0.229658809000127	-0.308847752829318	-1.01304921214148	0.109224082782416	-0.692311460404838	1.13884152063227	-0.92863356324087
Healthy	1.30412070302864	0.799826273935768	-0.23489796175784	-0.0195693655551319	-5	-1.60205999132796	0.514187683544987	-5	1.66724696440547	0.781618245160569
Healthy	1.36285158126221	0.611502388129955	-5	-0.698991719603	-0.627419364969087	-5	-1.2929410593724	-5	1.6535546030616	-5
Healthy	0.47527447744537	0.794239807451552	-0.86566348905132	-0.214705764356596	-5	-5	-5	-5	1.909959756789	-0.483266363383613
Healthy	-0.408401205351535	0.772581325470646	-1.98632030270881	-1.65777477063921	0.176183898663947	-0.782068831214219	-5	-5	1.12102575716609	-0.516070536787759
Healthy	1.26878758069674	0.949401229840438	-5	-5	-5	-5	-5	-5	1.72451450210822	-2.23732143627256
Healthy	1.56964949965061	1.41209985766909	0.403400233454263	0.949543202619029	-0.211131945980889	-2.07468790850035	-5	-0.673869043289205	1.0819885528771	-1.17005330405836
Healthy	1.57966071961219	0.269695029533816	0.961266334253937	-0.140351421263596	0.376832349290807	0.107938836697226	-5	-5	1.47440087285719	-1.32836440339787
Healthy	0.261310460100623	0.701799316915635	-5	-0.474540542513321	-0.617946917884685	-1.00886256487969	-5	-5	1.88441611084717	-1.55191233330766
Healthy	1.14292574513314	0.998274599507834	-0.927566274031612	1.37393213204834	-0.940020283055838	-0.226630502331404	-5	-0.672518458597779	1.6578446146454	-2.39361863488939
Healthy	0.399665070110369	0.91674916843423	-1.4891869894875	-5	-0.439196998006036	-5	-5	-5	1.82468270195958	-1.90413354652146
Healthy	1.01801398738431	1.20056762229955	-0.970859820235678	-5	-0.60115759697073	-1.68423950933427	0.551653678232722	-5	1.80583674575017	-0.502545090386823
Healthy	0.618634782678324	-5	1.51500266025704	1.31934782216981	-5	-5	-5	-0.535927957421821	1.4774079391993	-5
Healthy	1.00741275572034	-1.0020459959306	-5	-5	-0.885756086311092	-0.607232721344358	-5	-5	1.79021821980551	-5
Healthy	1.72162787641814	1.06570628770892	-2.77989191195994	0.365793007063973	-0.495162283071347	-0.0167030536816719	1.01730969649348	-2.12551818230053	0.732714536695508	-1.01772876696043
Healthy	1.30135602840991	0.896872192505931	-1.65013991780767	0.88908870589239	-0.126731725973315	-0.802802172512197	-5	-1.90692869362394	1.66149938852114	0.147382573846099
Healthy	1.11262142130875	0.794331867755427	-5	-5	-5	-5	-5	-5	1.85905942033201	-1.53865156635202
Healthy	0.647686087933524	0.84500496693852	-5	0.744451021905371	-0.181661917136428	-0.744293417417375	-5	-5	1.64480064601545	-0.569586288107402
Healthy	1.46547847494501	1.57169742124077	0.271551205668505	-2.01144104312138	-0.20688042684464	-1.27294698864614	-5	-5	1.19537541654939	-0.605548319173784
Healthy	0.295617673084019	0.0491288280375284	-5	-0.685122008464187	-5	-5	-5	-5	1.96463562017106	-0.274415027729306
Healthy	0.489120002215048	1.01840379583847	-1.87712907713556	-5	-0.172876379597257	-1.91578131326076	-5	-5	1.78686267811397	0.866349376721884
Healthy	0.905378649411227	0.729935464346003	-5	0.368916945116184	-0.296167166434658	-0.820534386924569	-5	-5	1.66100911279486	0.297928945309757
Healthy	1.54226384106735	1.09148159562134	-0.541407471023984	-0.253848618768517	-1.35300846252288	-1.93554201077308	-5	-5	1.07727958370212	-0.315379021973032
Healthy	1.28480124890889	0.631869736872452	-1.32468001666071	-0.6657674736704	-0.761627670971675	0.522776674083255	-5	-0.910412781327195	1.7788131895227	-1.02942069428515
Healthy	1.45355591365514	0.824690635325262	-1.15199572850273	-5	-5	-5	-5	-5	0.785706297668045	-5
Healthy	0.508114752721967	0.515545350511057	-5	-5	-1.5151309672796	-0.642408152476559	-5	-5	1.92583190209268	-5
Healthy	0.642441766176614	1.34714025061188	-3.0268721464003	0.716280535479108	0.225492784073128	-0.238636058410786	0.372143947946261	-1.6714165502858	1.59921824567829	-0.759101459876509
Healthy	0.608237120972169	0.123142476547138	-0.597773018470674	-0.251161019364205	-0.0795792421030828	-5	-5	-5	1.75140821809493	-0.606846135091768
Healthy	0.905259289739954	0.736625143944726	-2.42481215507234	0.385722427369894	-0.257314137602775	-0.98577357061077	-5	-5	1.66826893965541	0.269244345769413
Healthy	0.234410974650116	0.644782146908462	-5	0.261895407011807	-0.964370172209561	-2.02548830726267	-5	-5	1.77422694997771	-0.909001702246802
Healthy	1.32901935954329	-0.241459005126347	-1.20593041601837	-0.468291223189544	-0.875039549210455	-0.508554257302729	-5	-0.874388628102536	1.7526568792285	-0.0881129631351027
Healthy	-3.04575749056067	-5	-1.0893755951108	-0.37738192913199	-3.1249387366083	-5	-5	-5	1.98977732839323	-5
Healthy	1.08932743352533	0.930519106195661	-0.956205607674221	0.590086901525597	-0.0319328655919962	-5	-5	-5	1.65585673235634	-0.0839094315423509
Healthy	0.768536729376636	0.911011575984577	-1.00213327376086	-0.91463805631387	-0.490407728769162	-0.664000822391869	0.397422020867508	-5	1.46938234636932	-1.74016730093652
Healthy	1.01141141280389	-0.444845068936811	-5	-5	-5	-5	-5	-5	1.93193660201852	-5
Healthy	-0.202711680026106	0.196093243737515	-5	-5	-5	-5	-5	-5	1.96824369380942	-5
Healthy	0.473240191502535	0.563963762027291	-5	-0.196679476421246	-0.833866029694891	-0.835766145307389	-5	-5	1.88630185061088	-0.601122926912682
Healthy	0.924997862243324	1.23021024930994	-0.450996737974212	0.416637179398466	-0.0752504829118982	-0.371110642385159	-5	-5	1.66213719702686	0.381627624850841
Healthy	0.835355052460108	0.659888640026962	-5	-0.311375538245006	-5	-5	-5	-5	1.8745768418365	-1.10369429253392
Healthy	0.524394823762643	0.633690595934616	-5	-0.419565449753595	-5	-0.578873401255201	-5	-5	1.82561485527887	-0.791102014506634
Healthy	1.42940050434553	1.55035923335881	-0.549627705044753	-1.57202728639179	0.452100916578609	-1.40230481407449	-5	-5	1.05528351025725	-0.566662276036947
Healthy	1.58101250967829	1.08975043269165	-0.179371683165911	-0.779264469786898	-0.782858362061719	0.124116055593615	0.585520511387351	-5	1.53014704160921	-0.998352808653962
Healthy	0.533031933088922	0.575301023953446	-0.897669219898456	-0.650858514480367	-5	-1.37345434097287	-5	-5	1.93914355022831	-0.979224511806442
Healthy	1.07527754227188	1.0693054169029	0.487088860254387	0.904210648227962	0.137803367382051	-0.0383463951837355	-5	-1.63469925136201	1.54072566595827	0.778749440786286
Healthy	1.40813358406496	1.27180607189791	-1.53061986415007	0.457919725616199	0.0252444041496968	-1.86327943284359	-5	-5	1.42909614524103	0.431576034021734
Healthy	1.62774006945961	1.27651166475145	-1.24972308484601	0.827829174802321	0.475195964214414	-0.200294245293116	-5	-5	0.232024846809826	-5
Healthy	0.10164054878698	0.162208820528519	-0.667137552504174	-5	-0.943400023707219	-1.43320908761841	-5	-5	1.9508151283681	-0.957148957449211
Healthy	0.934641845745849	1.09686727632836	-0.650994599056933	0.255248376961857	-5	-0.512861624522813	-5	-2.15801519540989	1.75735988669944	0.490509079884443
Healthy	-0.0735597966622331	0.683057850415011	-5	-1.54928912185308	-0.137159295824245	-0.504233715607324	-5	-5	1.73668479404247	-0.658506122600971
Healthy	0.000243136837903456	0.176276518515418	-5	-1.30513167201754	-5	-5	-5	-5	1.89890856648246	-0.628599613969016
Healthy	1.14083850902363	1.26029802101611	-0.215254363432219	1.37466917625594	-0.284707141650191	0.0936702826126189	-5	-1.47964749591668	0.864029649253079	0.529792115722267
Healthy	1.53536945030709	1.41267940357585	-0.39239487623957	-1.301464507438	-5	-0.915996009391971	-5	-0.279592599196891	1.25839205498544	-0.718966632752272
Healthy	0.60989628300455	0.689184503432863	-1.97798426018228	0.416838473871739	-0.544454738543622	-2.95467702121334	-5	-2.22112552799726	1.55839593396318	-1.65619766683834
Healthy	1.21894518718735	0.785041396190279	-0.176832363118227	-5	-5	-5	-5	-5	1.65335464957413	-0.421085862095819
Healthy	1.37620764976905	0.616571079667936	-5	-5	-1.23814730553362	-0.998958942013906	-5	-5	1.8061455683551	0.487036509451071
Healthy	0.58093295476603	0.840518854561568	-0.976788707671111	-0.104638237339947	-0.208351449415888	-0.80236112444443	-5	-5	1.84797881827218	0.480702407433167
Healthy	1.69979975594736	0.944044702289113	-1.33264045381691	-0.147416324833166	-0.997833938243492	-0.0926638947891615	-5	0.224398376767852	1.19712473564641	-1.09458193129746
Healthy	-2.84163750790475	-2.3840499483436	0.092102791592185	1.92263526896261	-1.46635502120124	-0.154133318927633	-5	-5	-1.97757162881451	-5
Healthy	1.12157822663367	0.298551802898257	-1.32615002265705	-1.88706002391592	0.33794021313497	-5	-5	-5	1.63104226696444	0.028811105683365
Healthy	1.28716706215027	0.183984062077016	-5	-5	-5	-5	-5	-5	1.84141653825675	-1.30207355519349
Healthy	0.788207979255135	0.869151309119736	-5	0.0624428373001454	-2.95467702121334	-1.89483057200067	-5	-5	1.55750323188255	-0.479424770714812
Healthy	1.1534599693593	0.0228612125929001	-1.08412549714231	-1.42922363120525	-1.92848619490491	-1.17606954487444	-5	-5	1.85194661856146	-0.0928198228096946
Healthy	0.825402747032359	-1.00405783700745	-1.69015699528393	-0.828215059445879	-5	-5	-5	-5	1.30104519570485	-5
Healthy	1.36441214900732	1.04774941069536	-1.58888558144909	-0.280577553895218	-1.07314329105031	-0.176688824889021	-5	-5	1.6974528858308	0.404768738569048
Healthy	0.769840916880595	0.712951751060186	-2.67571754470231	-2.40450377817443	-0.671763145905084	-5	-5	-5	1.85749520574113	0.899667323710202
Healthy	1.13840375857731	0.897227246411632	-0.923869505456994	0.635306775973924	-0.871923987331285	-0.0664671591751603	-5	-0.329772706915703	1.7375092599792	-1.10790539730952
Healthy	-5	-5	-0.0296670734954999	0.556479801484298	-0.0985961731747482	-5	-5	-5	1.0080271212331	-0.726327538057394
Healthy	1.26970203129084	0.146506327494962	-0.454556801172722	-5	-5	-1.71805806655918	0.245199171742575	-5	1.87227051506131	-2.41116827440579
Healthy	0.597339708634316	0.296199938970593	-2.30980391997149	-3.01772876696043	-3.50863830616573	-1.14557249421214	-5	-1.86966623150499	1.93975540466497	-1.98380264648756
Healthy	1.13548217342733	1.27275382744793	-5	1.40022912470352	0.11076810472105	-5	-5	-5	1.4136294679512	0.177799017235637
Healthy	0.0329127568389952	-1.08328292240119	1.02678527012925	1.48824632170424	-1.74256143314019	-3.23657200643706	-5	-0.774794134034098	1.43137486265393	-5
Healthy	0.981700394149521	1.22915765998827	-5	-5	-5	-5	-0.176343222931775	-5	1.56972190810144	0.696430658098732
Healthy	1.42946803894383	0.483294816340258	-0.303110900621939	1.42298505506024	-0.157378280842249	-5	-5	-5	0.259825536368652	-5
Healthy	1.37824668926753	1.15838692047281	-1.16335945842723	-5	-0.811324577030168	-1.21006691906825	-5	-3.33724216831843	1.59584935583419	-0.152223813017607
Healthy	0.838584657086384	1.27410332802359	-1.05070759858797	0.790004929063138	0.365619002254503	-1.776763726897	-5	-0.832919080326744	1.6024587077271	0.219754753049677
Healthy	0.819687360639717	0.859640778945061	0.242807190842536	1.18480126788421	-0.149954474277804	-0.992038966663817	-5	-2.03810452633215	1.48672836078213	-0.682187291849178
Healthy	1.44170110420379	1.43934122171091	-0.550043600056458	0.598485189994524	-5	-5	-5	-5	1.30271244658709	-5
Healthy	0.158962248622053	0.845021101034094	-1.00819820115536	-0.200576735665318	-1.34074953122734	-5	-5	-5	1.91810633166985	-0.636538451173407
Healthy	0.257820117405948	-5	-0.0508296359849904	1.64290245204699	-5	-5	-5	-5	1.18855587076413	-5
Healthy	1.43837144520344	1.08085908238317	-0.614590365121668	-0.438016606231915	-0.995549647010776	-0.60089763897384	-5	-2.28316227670048	1.34727457823601	-1.18601892436353
Healthy	0.85089424512374	0.978115664759654	-0.973630188426282	-0.118883650016657	-1.05615937359874	0.0401116028900852	-5	0.268170629834625	1.82980514169991	-0.602181610810417
Healthy	0.920950412080924	1.06055468840802	-1.43997375108711	0.346268846200469	-0.195451691611944	-0.418209578009752	-5	-1.45358073316481	1.76024488400612	-1.24749059921116
Healthy	-0.00572245045654267	0.17213277485232	-5	-1.12807696811763	-5	-1.97922451180644	-5	-5	1.89720611644291	-0.636632497056514
Healthy	1.42675257745865	1.35751959254085	-2.59006687666871	0.353273638196129	0.5478768079513	-5	-5	-5	1.30155690939305	0.728514481832661
Healthy	1.12671927197053	0.921255087501064	-0.121863265765277	-0.468074245059383	-1.040481623027	-0.307249992940578	0.89543304412519	-5	1.79633221246502	-0.990846668092291
Healthy	0.492985158541954	-5	-5	-5	-5	-5	-5	-5	1.95638461111573	-5
Healthy	-0.184940526696137	0.867988093368333	-1.10391491457671	0.0810411051001033	-0.160660244954285	-0.270252221132187	-1.14321071124668	-5	1.66273233973558	-2.35654732351381
Healthy	0.709233485493495	0.70739897924053	-0.69535870170533	-5	-5	-1.22446236521904	0.0503836235147818	-5	1.47065520885131	-1.73849922680172
Healthy	0.703943619797878	1.12932922651263	-5	-5	-5	-5	-5	-5	1.72634913497629	-5
Healthy	0.808678111618568	1.44981212998962	-5	0.801609488027319	-0.319247618949825	-5	-5	-5	1.59385017254025	-5
Healthy	0.334942057822042	-2.46218090492673	-0.697690721630015	-1.36221017063777	-0.705864580873752	-5	-5	-5	1.8241984273015	-0.819501376767988
Healthy	1.1588273002813	1.09919394487194	-1.90483064856824	0.19415065880454	-0.632215587718846	-0.787492787229916	-5	-1.46699097750451	1.6547781669013	-0.259708382690678
Healthy	1.28425449861601	0.928445526968467	-1.77340009479264	0.926115978142914	0.32953618063868	-1.76700388960785	-5	-0.425841357904917	1.58931343567385	0.0285183859143937
Healthy	0.23118404480697	-1.61101121487529	-0.731749744553051	-1.08841629901892	-0.676521011869841	-5	-5	-5	1.8184251085606	-0.690710589344743
Healthy	1.33318924104218	1.10316925618312	0.787308834639886	0.486651466468153	0.801841214502278	-1.35144484433733	0.531624509020661	-5	1.533092131277	-5
Healthy	-5	-5	-1.06449273417529	0.857006653363411	-1.06248210798265	-1.21874740575154	-5	-1.88806572366732	1.53709529754155	-5
Healthy	1.56016748228919	0.410132481259881	0.170299861207934	1.13376621480925	-0.301525373792564	0.166678718451889	-5	-1.01081724874445	0.603842364886065	-1.66514431038271
Healthy	1.2424967045959	1.09185505252367	-0.85949195696182	-5	-5	0.248706286104546	0.533569984397736	-5	1.34391192605068	-5
Healthy	0.165315564763215	0.545795577626384	-5	-0.0590454572336821	-1.12257105921178	-5	-5	-5	1.90924372770766	-0.186519090815107
Healthy	1.4247033107112	0.962978436142949	-1.56639015667628	-5	-5	0.0916247568913026	0.251353463504322	-0.968753163767325	1.61210848059474	-5
Healthy	1.54050666082753	1.37202447347833	0.336883814424282	-5	0.369950196114184	0.118043056958976	-5	-5	1.39757296163122	-5
Healthy	0.896771954221542	1.00368925200047	-5	-5	-5	0.829649783744636	-5	-5	1.65375793453995	-5
Healthy	-5	-1.34428545038129	-0.333023631490723	1.76505668498017	1.40062086870046	-1.67162039656126	-5	-0.767919157558627	-0.144135726467318	-2.15552282425432
Healthy	0.591756699293721	1.00447700391638	-1.54546001503518	0.750006699477232	-0.0980896373800287	-2.29157909986529	-5	-5	1.76241453144873	-0.909565583824878
Healthy	1.04357053222245	1.34181503327393	-0.273965933512936	-0.882231705073628	-1.04105406750606	-1.58004425151024	-5	-3.35654732351381	1.70237616006176	-0.448855091243678
Healthy	1.21551912736764	0.0606940638634365	0.218162492495097	1.71746919996652	0.619236331946377	-5	-5	-5	0.24663889137875	-5
Healthy	0.992773039511652	0.838578988888576	-1.1008911418066	0.492654246215854	-0.687589897005191	-1.17567887514923	-5	-1.36723911152056	1.73060747328914	-0.862899195420877
Healthy	-0.0510493897544518	0.19621488556096	-5	-0.400062371744857	-2.48678239993206	-1.26233037264336	-5	-1.69164905141327	1.95415062230897	-1.53506357087827
Healthy	1.3260528627632	1.0977208651114	0.764416759044133	0.416866747439996	0.834115382104551	-0.970210529168144	0.532003585378809	-5	1.5282919206464	-5
Healthy	0.687701931137674	0.718134500873043	-5	-2.77728352885242	-5	-1.6226937489318	-5	-5	1.83863686400743	-0.681811405848204
Healthy	1.49665778317128	1.01365402602532	-1.58103616929638	-5	-1.07119462910672	0.563215206308502	-5	0.0460696360902881	1.56989603667156	-2.05109823902979
Healthy	-0.449404792510672	0.416946568757158	-1.4414114168918	-0.417096147465896	-0.0340132323958819	-0.46861050573315	-1.5303252274482	-5	1.83051912468038	-1.66857270347926
Healthy	1.54267109433756	1.0090729546895	0.179379417881757	-0.922813845914103	-0.899422697210404	0.432682337378366	0.394754530632287	-5	1.45835346299038	-1.90763030037088
Healthy	1.51054728890625	1.2257673758255	-0.745282781576772	0.380352364487016	-0.459996055149973	-0.0582898510583536	0.848764099386532	-1.45867042233331	1.08563266894262	-5
Healthy	1.22862566110011	0.483234869160187	-1.7854210464295	-1.47820835036088	-2.15989390554324	0.219555711993622	-5	-5	1.70322222949254	-5
Healthy	1.31658002762258	0.506475266654003	-1.10868560061786	-2.17848647159523	-5	-2.53760200210104	-5	-5	1.23179289711196	-5
Healthy	1.44333857159625	0.669896792481436	-5	-5	-5	-0.600949618126351	-5	-5	1.62978775995875	-5
Healthy	0.974144482709869	1.16602967970926	0.121700975166867	0.726549543803524	-2.01818139282934	-1.14345235514325	-5	-0.439866117762757	-0.13692707984506	-0.392491363492022
Healthy	0.828766846101412	0.849690225902495	-1.74088415581493	-0.281041836072696	-0.581665557695016	-5	-5	-5	1.80965107519743	0.156243159720462
