group	Dialisteraceae	Streptococcaceae	Peptostreptococcaceae	Oscillospiraceae	Eggerthellaceae	Coprobacteraceae	Lactobacillaceae		Bacteroidaceae	Lachnospiraceae	Ruminococcaceae	Acutalibacteraceae	Akkermansiaceae	Burkholderiaceae	Methanobacteriaceae	Coriobacteriaceae	Acidaminococcaceae	Eggerthellaceae
Healthy	10.4069	0	0	0.03008	0	0	0		67.25747	2.28982	0.07885	0	0	0	0	0	0	0
Healthy	7.63882	0	0	0.10229	0	0	0		26.44171	13.99565	17.85873	0	0.0342	0.02217	0	0	0	0
Healthy	17.5126	0.00705	0.00406	1.13257	0.03538	0	0		30.70262	4.41464	1.10869	4.58978	6.8727	0.27826	0	0.66028	0	0.03538
Healthy	0	0.18967	0	0.33082	0	0.16807	0		26.41452	13.06261	10.00918	1.82722	4.64406	0	2.8795	0	0	0
Healthy	0	0.0361	0	0	0.09044	0	0		7.99509	6.761	3.44828	0.2665	9.56151	0.80723	0	0.09473	0	0.09044
Healthy	81.5048	0	0	0.00151	0	0	0		4.7539	0.06827	1.39582	0	0	0.78742	0	0.06912	0	0
Healthy	0.02526	0.93536	0	0.08443	0.0669	0.05935	0.00166		20.74881	18.23914	12.41755	0.0478	2.55549	0.16184	1.44556	0.323	0	0.0669
Healthy	0	3.92087	0.01406	0.10621	0.14644	0.10199	0.19967		12.45804	33.41237	11.81471	11.38387	0.54412	0.05448	2.37869	1.04355	0	0.14644
Healthy	0	0.16655	0	0	0	0	0		0.04787	0	0.00117	0	0	0	0	0	0	0
Healthy	0	0	0	0.04873	0	0.06411	0		38.61828	12.82078	11.51836	0.11635	0.9009	0.4471	0	0.14099	0	0
Healthy	0	0	0	0.00299	0.1044	0	0		28.12676	6.54759	4.02705	0.14932	8.01092	0.67825	0	0.07156	0	0.1044
Healthy	0	0	0.00971	0.53611	0	0	0.05442		68.0211	4.92547	3.70501	1.286	0.12672	0	0	0.0325	0	0
Healthy	0	3.1013	0.34899	0	1.16762	0	0.01853		0.17441	34.5061	2.62957	0.25577	25.364	0	0	3.06532	0.02399	1.16762
Healthy	0	0	0	0.01282	0	0	0		54.45912	3.32578	1.69176	0	0	5.77567	0	0.20255	0	0
Healthy	0	0	0	0.07162	0	0	0		92.19868	0.64376	1.37611	0	0.61933	0	0	0	0	0
Healthy	4.17314	0	0.08546	0	0	0.23385	0		15.53655	16.00256	18.37784	0.0293	0	0	0	4.6502	0	0
Healthy	1.6688	2.78817	0.05975	0.11322	0.03739	0	0.03521		21.36149	13.73188	2.22536	8.02987	0.91083	0.06002	0	2.73071	0	0.03739
Healthy	0	0.02844	0	0	0	0.21	0.17697		63.52559	9.9411	3.20211	0	0	0	0	0.16056	0	0
Healthy	6.86911	0.03148	0	0	0	0.24668	0		66.64553	10.75215	1.15008	0.0403	0	0.04111	0	0	0	0
Healthy	4.9285	0	0	0	0	0	0		43.53044	1.43074	2.80893	0.4914	0	0.61599	0	0.01917	0	0
Healthy	0	0.01728	0	2.45983	0.57453	0.2475	0		60.22917	2.53466	9.01599	0	0	5.83703	0	0	0	0.57453
Healthy	0	0	0	0.34352	0	0	0		30.16328	12.35862	1.45301	0	0	0	0	0	0	0
Healthy	4.66442	0	0	0	0	1.14627	0		17.53804	19.09982	1.61343	33.1165	0	0.31645	0	0	0	0
Healthy	7.25171	0.01461	0	0	0	0	0		6.21909	41.60032	2.6451	0	2.21026	0	0	0.49719	0	0
Healthy	0	0.04117	0.26245	0	0	0	0.02118		4.13869	0.85187	0.00078	0	0	0	0	0	0	0
Healthy	0	0.39508	1.70888	0.01853	0.01603	0	0		26.43664	10.50884	7.68833	2.77063	2.37923	0.50081	1.84641	0.47139	0	0.01603
Healthy	0	0.42428	0.49571	0.14813	0.00127	0.28469	0		22.77827	22.75705	6.03358	1.2509	0	2.19051	0	1.24513	9.63495	0.00127
Healthy	19.0918	0.02819	0	0.08852	0.09906	0	0		39.4412	10.82757	7.01344	0	0	4.64575	0	0.11045	0	0.09906
Healthy	3.65111	0.20397	0	0.14619	0	0	0		85.03034	1.1498	0.89451	0.41908	0	0.13692	0	0.13106	0	0
Healthy	0	0.0369	0	0.09922	0	0.47159	0		18.54313	45.16278	1.33686	0.00302	0.08234	0.66418	0	0.04826	0	0
Healthy	0	0	0	0	0	0	0		30.66419	11.08425	1.09809	10.2853	0	0	3.36441	0	0	0
Healthy	0	0.12872	0	0.37807	0	0	0		45.20387	12.36262	0	0.06377	0	0.08873	0	0	0	0
Healthy	0	0	0	0	0	0	0		69.3368	0	0	0	0	0	0	0	0	0
Healthy	3.77341	0	0	0	0	0	0		28.33744	16.41245	31.53446	0	0	0.01848	0	0	0	0
Healthy	0	0	0	0.14579	0	0	0		35.96766	2.59735	0.5541	0	0	0.3271	0	0	0	0
Healthy	0	0	0	1.45979	0	0.05105	0		23.13049	11.3437	13.81615	2.83151	8.50569	5.04539	1.41113	0	0.86025	0
Healthy	0	0.12442	0	0.14067	0.10873	0.00886	0		23.81482	18.13193	4.82714	7.3941	0	0.88791	0	7.78492	0	0.10873
Healthy	0.17762	0.37524	0.08272	0	0	0	0		19.2646	14.43681	6.56706	0.4581	0	0.07608	0	0.02733	0.00097	0
Healthy	0	1.8031	0.39658	0	0	0	0.25467		16.49688	27.99352	11.38769	10.6561	0.00129	0	0.00183	1.61799	1.60125	0
Healthy	1.81937	0	0	0	0	0	0		34.47805	46.12001	2.27869	0	0	0	0	0	0	0
Healthy	0	0.09741	0.01809	0.02936	0.2235	0.02187	0		40.35245	14.3225	4.19336	5.42681	0.06377	0.0005	0.62413	1.15934	0	0.2235
Healthy	3.10731	0.09521	0	4.11451	0.02925	0.12231	0		15.6008	0.6642	2.39356	2.22037	0.15749	0.02994	0	0.68469	0.03553	0.02925
Healthy	0.04258	0.00991	0	0.03089	0	0	0		66.4155	3.47734	16.87389	0.7228	0	0.43407	0	0.77118	0.01128	0
Healthy	2.91756	0	0.04762	0.005	0	0.02452	0		17.82183	24.70333	8.23489	3.03576	0.25248	0.0461	0.25198	0.014	0	0
Healthy	0	0.25861	0	0.08081	0	0	0.29227		21.65453	15.26111	7.18985	0.04858	0	0	0.19386	0.10698	1.92812	0
Healthy	0	0	0	0.58072	0	0.05653	0		49.09379	24.9995	3.86531	1.73416	0.87606	2.37415	0.66909	0	0.92657	0
Healthy	0	0.0236	0	0.09001	0.02028	0	0		46.6375	9.36965	5.34982	0.6035	0.53268	0.0153	0	0.39782	0	0.02028
Healthy	0	0.16282	0.03406	0.31561	0.00912	0	0.02298		55.86797	6.89448	3.03837	5.76913	0	0.21502	0	0	0	0.00912
Healthy	0.12056	0.03414	0.0391	0.02127	0.44847	0.04329	0		13.37701	3.74087	1.09309	11.85169	0.86713	0.46924	0	4.77566	0	0.44847
Healthy	0.37665	0.0178	0	0	0.16689	0	0		43.57066	2.35324	7.16242	0.37276	0.55589	0.02542	0	0.12177	0	0.16689
Healthy	0	0.03282	0	1.41911	0	0	0		24.33492	1.41098	0.77006	0.15636	0	0.12438	0	0.07603	0	0
Healthy	0	0.03904	0	0	0	0	0		33.3582	40.01939	2.78947	2.01942	0	1.02364	0.50272	0	0	0
Healthy	0	0.27504	0	0.10108	0.15598	0	4.08856		30.26048	0.92057	0.0044	0	0	0	0	3.61486	0	0.15598
Healthy	0	0.17708	0	0.18253	0.07654	0.10909	0		42.1371	10.35771	7.39612	3.19594	0	0.6107	0	2.30781	0	0.07654
Healthy	3.17106	0.17934	0	2.84918	0.00503	0	0.03691		43.40705	3.68938	5.40639	5.66963	0.74258	0.3805	0	0.16538	0	0.00503
Healthy	0	0.53139	0.06087	0	0.05963	0	1.70245		6.35355	65.10181	3.52848	0	0	0.16257	0	3.32267	0	0.05963
Healthy	0	0	1.32887	0	0	0	0		15.30794	25.87645	21.18614	0.44825	0.17318	0	0.66186	0	3.80964	0
Healthy	0	0	0	0.00781	0	0	0		57.58141	5.63363	8.55283	4.69959	0	0.53043	0	0	0	0
Healthy	2.93898	0.06796	0.01624	0.1001	0	0.00139	0.00333		53.6272	20.55786	3.11121	0.11396	0.05104	0.24973	0	0.12332	0	0
Healthy	0	0.01391	0.00792	0.07689	0.00253	0	0		13.04629	29.11495	14.36158	0.02218	0	0.03996	0	0.31131	0	0.00253
Healthy	0	0.12449	0.48636	0	0	0	0		18.82713	19.05219	6.29765	4.9165	0.38007	0.03241	0	0.04008	0	0
Healthy	0	0.17009	0.50904	0.40764	0.22442	0	0		39.24931	19.95339	0.00136	10.9405	0.98081	0.30719	0	9.00992	0	0.22442
Healthy	0	0.11446	0.01158	0.08452	0.00203	0	0.00245		34.00414	18.0346	12.47381	0.01733	0.48728	0.01705	0	0.08591	0	0.00203
Healthy	0	0.12189	0	0	0	0.60599	0		67.81075	9.37955	3.59525	0	0	0.03807	0	0	0	0
Healthy	0	0.03645	0	2.79285	0	0.33889	0		54.30655	0.7039	5.22981	0.11254	0	0.05845	0	0.06085	0	0
Healthy	0	0	0	0.30541	0	0	0		29.14607	12.86276	1.42192	0	0	0	0	0	0	0
Healthy	0	0	0	0.03155	0	0	0		50.54522	1.58508	1.78899	1.94687	3.60839	0.66954	0	0.1756	0	0
Healthy	0.42123	0	0.01672	0	0	0.03274	0		15.67771	23.08996	19.2472	15.7193	0	0.04462	0	0	0.1586	0
Healthy	0	0	0	0	0	0	0		0.12418	5.25015	0.45661	0	0	0	0	1.83456	0	0
Healthy	0.58867	0.32028	0	5.20091	0.07936	0.05135	0		10.53695	1.19561	3.5783	4.99467	0.47557	0	0	1.15088	0.02188	0.07936
Healthy	0	1.00425	0.01617	0	0.01338	0	0		10.97433	27.62409	25.7256	15.0914	0	0	0	0	0	0.01338
Healthy	0	0.52817	0.32284	0.0621	0.03171	0	0.14357		28.13923	15.7252	5.42927	0	0	0	0	0.80463	0	0.03171
Healthy	5.86802	0.2042	0	0	0	0	0		8.05171	34.41931	6.8578	4.99893	0.59724	0.2618	1.03233	0	0	0
Healthy	2.67283	0	0	0.10116	0.17385	0	0		8.97149	0.35757	3.90741	1.90201	43.7613	0.28678	0	1.25369	0	0.17385
Healthy	0	0.01904	0	0	0.0642	0.26639	0		65.66626	5.91871	5.29898	0	0	7.80803	0	0.18531	0	0.0642
Healthy	0	0	0	0	0	0	0		0	55.5583	0	0	0	0	0	0	0	0
Healthy	0	0.00407	0	0	0	0.28929	0		81.55533	1.30125	2.98749	0	0	0	0	0.0329	0	0
Healthy	0	0.57369	0.01	0	0.00662	0	0		12.42737	33.57267	4.8714	29.50236	0	0	0	0.51061	0	0.00662
Healthy	0	0.08743	0	2.61841	0	0	0		48.84763	3.76115	2.77032	1.59872	0	2.95052	0.00796	0.5799	0	0
Healthy	0	0.14767	0.24465	0.02893	0.15845	0	0		6.10948	27.7512	18.73672	0.46519	0	0.03528	0.72247	0.19488	0	0.15845
Healthy	2.92276	0	0.35414	0.04695	0	0	0		77.96466	3.88804	1.00664	0	0	3.09817	0	0	0	0
Healthy	0	0	0	0	0	0	0		74.06347	0	0	0	0	0	0	0	0	0
Healthy	0.37586	0.02657	0	0	0.18248	0	0		42.83558	2.49626	7.4369	0.33049	0.56457	0.01767	0	0.09998	0	0.18248
Healthy	0	0	0	0	0.1564	0	0		31.8147	4.05585	3.98269	0.11038	8.47837	0.36389	0	0.07908	0	0.1564
Healthy	7.95792	0.02635	0.09271	0	0	0.04169	0		47.82067	21.91439	0.27266	0	0	0.00636	0	0	0	0
Healthy	0	0	0	0.01663	0	0	0		32.29228	1.81861	2.43123	1.86144	4.66528	0.16484	0.23364	0.1158	0	0
Healthy	0	2.13376	0	0	0	0	7.48365		4.28713	20.26009	6.22493	2.65323	0	0	4.61479	7.02053	0	0
Healthy	0	0.84114	0	0.01564	0.0109	0	0.20931		60.01183	2.22211	9.34853	1.32016	0	0.00115	0	0.12133	0	0.0109
Healthy	0.95109	0.28293	0.05371	0.00279	0.07372	0	1.13501		41.29879	3.31496	2.52576	1.48339	0	1.53805	0	0.80474	0	0.07372
Healthy	0.79301	3.79207	1.39548	0	0	0	0		25.55322	34.00631	10.8563	2.34812	0	0.0207	0	0.38233	0	0
Healthy	0	0	0	0	0	0	0		49.57217	3.20744	2.00092	0	0	5.81992	0	0.26261	0	0
Healthy	0	0	0	0.278	0.02085	0	0.00571		10.36283	2.83198	1.35299	0	0	0.22149	0	0.12712	0	0.02085
Healthy	8.76626	0.00764	0	0	0	0	0		58.5524	11.71708	1.19851	0	0.63691	0.02705	0	0	0	0
Healthy	0	0.00439	0	0.5945	0	0	0		22.17331	0.22061	0.00733	0	0	0	0	2.0283	0	0
Healthy	4.26221	0	0	0.13379	0	0	0		54.83507	4.82885	3.28079	0.00872	0	0.24664	0	0	0	0
Healthy	0	0.02189	0.0244	0.05825	0	0	0		14.1516	35.24118	10.39485	0.04433	0	0.05222	0	0.17451	0	0
Healthy	0.05508	0.07099	0	0.67712	0.00301	0.11258	0		38.27388	0.3306	1.29351	0.66752	0.0078	0.03938	0	0.86375	0.03371	0.00301
Healthy	0	10.31952	0	0	0	0	0		4.5859	0.00235	0	0	0	0	0	0	0	0
Healthy	0	0	0.07713	0.0564	0	0.08754	0		7.72787	21.24383	9.32906	0	12.906	0.03187	1.69349	0.2013	0	0
Healthy	0	0	0	0	0	0	0		8.01845	42.40187	24.8575	0.88064	0	0	0	0	0	0
Healthy	0	1.01283	0.51059	0.0228	0.08701	0.25712	0		19.07035	19.50814	5.21255	25.01063	5.60774	0.02842	0	3.27579	0	0.08701
Healthy	1.58202	0.4512	0	0.06827	0	0.37973	0		21.14025	14.50134	7.52689	0.05924	0.4519	2.56783	0.16007	0.21914	0	0
Healthy	6.08902	0	0	0.01511	0	0	0		53.4144	1.559	1.56264	0.15391	0	0.16644	0	0	0	0
Healthy	0	0	0	0.34036	0.14641	0	1.54188		5.2172	9.10908	1.03383	19.1533	3.80362	0	10.4943	3.13799	0	0.14641
Healthy	0	0	0	0.10729	0	0	0		58.73401	5.15277	2.3285	0	0	0	0.11602	0.64187	0.11516	0
Healthy	0.05075	2.30761	0.68221	0.08849	0.09692	0	0.05192		14.42322	32.0243	14.533	17.8456	0.01069	0.05057	0	0	0	0.09692
Healthy	3.06152	0.01299	0	0.99532	0	0.09246	0		15.42862	1.00085	2.4657	2.01033	0.13985	0.00365	0	0.56127	0.04368	0
Healthy	0.00109	0.16599	0	0.58027	0	0.14913	0		19.50084	20.23608	8.65162	1.90423	0.0269	0.05758	0.15359	0.65908	0	0
Healthy	0	0.02293	0.0852	0	0.13545	0	0		50.08936	0	0	0	0	0	0	0	0	0.13545
Healthy	0.7142	0	0	0.03063	0	0	0		60.02125	1.73643	3.18773	0.03726	0	0	0	0	0	0
Healthy	0	0	0	0	0.10453	0	0		27.0659	6.17709	4.04535	0.15362	8.491	0.36592	0	0.08076	0	0.10453
Healthy	5.94513	0	0	0.51124	0	0	0		58.83885	2.82232	1.98429	1.02775	0	0.23028	0	0.1319	0	0
Healthy	0	0	0	0.08317	0.00138	0	0		15.01807	44.1738	5.388	1.78826	1.38974	1.8944	0.44728	0.32988	0	0.00138
Healthy	0.92609	0.08323	0.04977	0.05297	0.06416	0	0.06618		14.22333	8.43573	2.8606	3.88275	0.72584	1.32578	0	0.63567	0	0.06416
Healthy	0	0	0	0.07707	0	0	0		83.75892	1.7712	0.99109	0	1.84295	0.51879	0	0	0	0
Healthy	0	0	0	0	0	0	0		53.1305	5.273	1.2917	1.48492	0	0	0	0	0	0
Healthy	0	0.05154	0	0.04376	0.00156	0.0325	0		64.98795	4.62909	3.48233	0	0	1.82918	0	0.11737	0	0.00156
Healthy	0	0.18219	0.04428	0	0.25731	0.06815	1.73204		16.79554	29.42827	0.80508	0	0	0.2255	0	1.87844	0	0.25731
Healthy	0	1.92647	0	0	0.10928	0	0		17.55989	23.02168	5.80441	16.9456	0.96622	0	0	0	0.03091	0.10928
Healthy	0	0	0	0	0	0	0		1.94537	0	0	0	0	0	0	0.25808	0	0
Healthy	4.75304	0.42818	0	0.09428	0	0	0		55.31537	5.17697	4.93931	0	0	5.847	0	0	0	0
Healthy	0	0	0	0.1983	0	0	0		35.2676	2.52416	0.55046	0	0	0.2724	0	0	0	0
Healthy	4.56438	0.23942	0	0.17291	0	0	0		53.81259	13.18979	3.90565	0	0	1.25736	0	0	0	0
Healthy	17.9403	0	0.00247	1.10377	0.04189	0	0		29.72478	4.21161	1.08743	4.60155	7.23898	0.33006	0	0.69645	0	0.04189
Healthy	0	0.25098	0.23583	0.03305	0.04556	0.31433	0		21.12868	10.997	4.07709	0	3.62249	0.1611	0	3.65264	0	0.04556
Healthy	0	0	0	0	0.00323	0	0		43.36324	18.5457	4.74516	0	0	0.92493	0	0.61646	0	0.00323
Healthy	0	0	0	0	0.13158	0	0		26.27907	6.1442	4.29055	0.14583	8.73029	0.43745	0	0.09219	0	0.13158
Healthy	0	0.04972	0	0	0.0913	0	0		7.29767	6.14176	3.64908	0.24062	9.35753	0.78385	0	0.0746	0	0.0913
Healthy	0	0	0	0	0	0	0		57.15667	7.94231	7.03393	0.25828	0	1.44768	0	0.05195	3.8111	0
Healthy	1.10913	0.00222	0.41354	0	0	0	0		47.94994	10.73204	4.83739	1.75609	0	0.07346	0	0.19754	0	0
Healthy	0	0.02629	0	0.13452	0.02161	0	0		44.33555	10.00642	5.32989	0.5867	0.58083	0.03051	0.01859	0.4302	0	0.02161
Healthy	7.19383	0.15114	0	0	0.24093	0	0		29.91254	37.30257	3.15344	0	5.17575	0	0	0	0	0.24093
Healthy	0	0	0	0.02996	0	0	0		82.77448	1.61467	1.11324	0	1.68633	0.49193	0	0	0	0
Healthy	0	0	0	0.10465	0.00494	0	0		56.15383	3.01173	3.09659	0	0	0.4584	0	0.12975	0	0.00494
Healthy	15.2478	0.24663	0	0.25411	0.00747	0	0		28.0847	4.09934	0.79223	0.00623	0	0.22682	0	0.63318	0	0.00747
Healthy	0	0	0.03164	0.97532	0	0.46262	0		25.01524	12.83256	0.21388	15.27156	0.01569	0.01539	11.0253	0	0	0
Healthy	0	0	0	0	0	0	0		16.28189	3.29556	19.7307	0	0	0	0	0	0	0
Healthy	2.25728	0.29003	0	0.12209	0	0	0		74.5758	2.07621	1.33862	0	0	0	0	0.0568	0	0
Healthy	0	0	0	0	0	0	0		0.00817	0	0	0	0	0	0	0	0	0
Healthy	0	2.90591	0	0	0	0	0		40.19988	34.99819	4.52321	0	0	0	0	0	0	0
Healthy	0	0	0	0.32102	0	0	0		29.83472	12.78803	1.50168	0	0	0	0	0	0	0
Healthy	0	0.01043	0	0.15925	0.20111	0	0		43.4252	4.19265	7.25722	0.40524	0	0.10444	0.07354	0.36055	0	0.20111
Healthy	4.76352	0	0.55546	0	0	0	0		34.83181	18.38961	2.94957	2.92305	0.31727	0.06503	0	0	0	0
Healthy	0	31.89255	0.45677	0	0	0	0.24471		30.0091	2.61446	0	0	0	0	0	0	0	0
Healthy	4.43254	0.02126	0.39572	0	0	0	0		53.19687	9.29407	3.23828	4.45594	0.37515	0.11171	0	0	0	0
Healthy	0	0	0	0	0	0	0		5.88201	9.93308	28.28543	0	0	0.25438	0	1.17839	0	0
Healthy	0.68458	0.05764	0.33437	0	0	0	0		29.13396	17.72833	5.67685	15.2931	0	0.00285	0	0.22583	0	0
Healthy	0.79107	0.15099	0.02746	0.00274	0.99795	0.04608	0.99162		21.56455	13.79656	2.55685	0.00181	0.00852	0.07041	2.77246	0	0	0.99795
Healthy	0	0	0	0.19159	0	0.21229	0.0088		18.35806	15.63988	5.05881	1.11101	0.36339	1.79976	0.60507	0.30054	0.00793	0
Healthy	8.01371	0.27989	0	0.06319	0	0	0		50.99158	6.61933	2.36496	0.29025	0	0.24361	0	0.02796	0	0
Healthy	1.4303	0.93232	0	0	0	0	0		11.46531	40.89289	0.51137	24.585	0	0	0	0	0	0
Healthy	4.5423	0.04835	0	0.05173	0	1.01384	0		27.7668	33.07704	0.2072	1.21457	0.02043	0.01848	0.08089	0	0	0
Healthy	0	0.42936	0	0.07839	0.0039	0	0		24.69099	28.98401	6.07616	2.74333	0.72342	5.88855	0	0	0.83085	0.0039
Healthy	0	1.22407	0	0	0.17076	0	0		9.50106	0	0	0	0	0.00571	0	0	0	0.17076
Healthy	0	0.10221	0	0.19093	0.00116	0	0		62.65376	8.85425	4.24689	3.05712	0	1.24613	0	0.09088	0	0.00116
Healthy	0	0.58076	0.10798	0.00915	0.00447	0	0		44.00659	15.01991	0.00691	0	0	1.06212	0	0	0	0.00447
Healthy	0.30839	0	0	0.02573	0	0.04673	0		24.21997	29.80965	6.51297	0.1272	0.04873	0	0	0.18077	0	0
Healthy	8.50306	0.22636	0.02139	0.0421	0	0	0		82.50748	4.51547	0	0	1.81304	0	0	0	0	0
Healthy	1.40684	1.01224	0	0	0	0	0		14.91335	7.00007	3.0062	5.06229	1.73198	0.03018	0	4.43116	0	0
Healthy	0.33451	0.01259	0	0.13013	0.03926	0.38541	0		32.0224	6.82381	6.38584	0.73597	0	1.42157	0.16611	0.14758	0	0.03926
Healthy	0	2.52531	0	0	0	0	0		33.07218	18.52863	21.87001	2.8778	0	0	0	1.28438	0	0
Healthy	0	0.06214	0	0	0	0	0		0.02297	0.8314	0.00405	0	0	3.31946	0	0	0	0
Healthy	0.02369	3.87846	0	0	0.00997	0	1.31815		1.342	0.32555	0	0	0	0	0	0	0	0.00997
Healthy	0	0	0	0.1913	0.30941	0	0		12.30744	10.01661	11.90389	9.54572	8.67123	0.18461	0	0.12738	0	0.30941
Healthy	0	0.15244	0.08487	0.04327	0.01023	0	0		0.07259	38.50677	25.75011	0	0.01384	0.03574	0	0.26656	0	0.01023
Healthy	1.2479	0	0	0.32525	0	0	0		39.64759	3.27844	2.66987	0.23173	0	0	0	0.0291	0	0
Healthy	0	0.6094	0	0.02572	0	0	0		33.74308	19.65528	5.20769	0.65753	0.02611	5.80997	0	0	3.30663	0
Healthy	0	0.02057	0.05004	0.43342	0	0	0.02027		24.0578	3.05605	0.43143	0.02887	0.50025	0	0	0.08172	0	0
Healthy	0.06709	0.67821	0	0.04357	0.02439	0	0		4.47885	52.34976	1.58599	28.32185	0.02337	0	0	0	0	0.02439
Healthy	0.02064	0.04444	0.00135	0.0082	0.02297	0.55386	0.02373		31.92951	27.64533	10.90839	3.38541	0	0.69684	0	0.12922	0	0.02297
Healthy	0	0	0	0	0	0	0		10.44183	77.59691	4.15458	0.75741	0	0	0	0	0	0
Healthy	3.48681	2.66123	0.00368	0.00987	0.06575	0	0.79487		9.50564	47.37226	9.88581	6.39086	0.73449	0.00569	2.84299	0	0	0.06575
Healthy	0	0.16925	0.02252	0	0	0.04916	0.0058		73.06864	4.61234	2.95266	0.43708	0.7407	3.63815	0	0.06874	3.26985	0
Healthy	8.24331	0.12907	0	0.62946	0	0	0		26.24842	24.7015	8.90933	0.0164	0	1.47692	0.0389	0.02416	0	0
Healthy	0	0	0	0.18377	0	0	0		48.50463	15.16757	5.68677	0.00399	0	0	0	0.23099	0	0
Healthy	2.30789	0.01315	0	0	0	0	0		36.13265	1.99461	4.05982	1.96222	0	0.00931	0	0	0	0
Healthy	0	0	0	0.03923	0	0	0		51.65744	1.59034	1.65661	1.80235	3.40051	0.68178	0	0.1519	0	0
Healthy	2.88989	0	0	1.31152	0.05381	0	0		12.8038	13.52333	17.6197	0	0	1.77405	0	1.54323	0	0.05381
Healthy	0	0.08495	2.09521	0.00413	0.02931	0.07389	0		41.35941	31.05121	1.67346	1.60054	0	0.00245	0.2742	0	0	0.02931
Healthy	0	0.1924	0.01292	0	0	0	6.3413		20.1648	0.03831	0.00027	0.01007	0	0.05167	0	2.94923	0	0
Healthy	5.93873	0	0	0.03073	0.01108	0	0		53.86276	1.40603	1.5199	0.18608	0	0.12511	0	0	0	0.01108
Healthy	7.90816	0.15808	0	0	0	0	0		40.51788	2.09882	0	0	0	0.16553	0	0.2625	0	0
Healthy	0.46909	0	0	0.07948	0.01863	0.06651	0		22.58024	28.76638	7.72523	0.02813	0.10729	0.71922	0	0.28129	0	0.01863
Healthy	1.84044	0.2645	0.01137	0.03755	0.24289	0	0		67.52432	3.98445	0	0	1.45026	0.05858	0	0	0	0.24289
Healthy	1.11538	0.25093	0.28178	0.01595	0.12346	0	0		23.54867	4.68132	1.41271	0.04616	0	0.64903	0	1.19395	0	0.12346
Healthy	0	0.00069	0	0.00331	0	0.00436	0		66.40984	13.61856	1.39299	1.83602	0	0.12703	0	0.03182	0	0
Healthy	0	0.01855	0	0.0043	0	0	0.22433		9.24036	5.6155	0.86076	0.38883	11.1928	0	34.3352	2.37112	0	0
Healthy	0.37861	0.03597	0	0.01392	0.1946	0	0		44.19108	2.33062	7.37943	0.33458	0.52291	0.02848	0	0.08957	0	0.1946
Healthy	0	0	0	0.03436	0	0	0		92.39928	0.74929	1.34479	0	0.63238	0	0	0	0	0
Healthy	0	0.64185	1.46753	0	0	0	0		11.80363	30.88176	13.95073	0.51015	0	0	0.02309	2.97445	1.75429	0
Healthy	0	0	0	0.08641	0.15581	0	0		47.21775	3.83423	6.58468	0.28537	0	0.0857	0	0.35519	0	0.15581
Healthy	14.5746	0.03293	0	0.66705	0.01626	0	0		15.7979	14.26298	4.34702	0.09604	2.23188	0	4.08398	0.81854	0	0.01626
Healthy	0	0.32838	0	0.00518	0	0.1122	0		71.20523	18.15935	1.42294	0.0029	0.20289	0	0.10373	0.00616	1.74194	0
Healthy	0	0	0	0	0	2.04291	0		31.72042	7.26123	7.13557	0	0	6.77028	0	1.59662	0	0
Healthy	0	0.05356	0	1.28141	0	0.00351	0		53.97335	2.9789	3.44999	0	10.3157	0.0978	0	0.27203	0.91565	0
Healthy	0	0.16268	0.0268	0.17509	0.02538	0.00482	0.00047		11.11477	59.11195	6.51074	3.99241	1.66108	0.0282	0.08327	0.27491	0	0.02538
Healthy	0	8.04254	0	2.01116	0.01953	0	0.60352		32.00309	23.87569	7.35221	0.01357	0	0.07012	0.32392	3.51929	3.32132	0.01953
Healthy	0	0.20653	0.07301	0.00477	0	0	0		0	24.13123	0	0	0	0	0	0	0	0
Healthy	0	0.82634	2.73464	0.01914	0.02293	0	0		10.85211	25.07168	9.33167	4.09069	2.39427	0.55683	5.1127	1.24209	0	0.02293
Healthy	8.07915	0.00485	0	0.54708	0	0	0		74.28692	1.82166	4.10485	0.26898	0	0.06155	0	0.19204	0	0
Healthy	1.79734	0.06627	0	0.02299	0	0.00769	0		51.14478	2.35745	6.70891	0.06212	0	2.81607	0	0.25581	0	0
Healthy	10.5475	0	0	0.01486	0	0	0		67.62521	2.32906	0.05138	0	0	0	0	0	0	0
Healthy	7.93807	0.25566	0	0.03548	0	0	0		51.04584	6.09201	2.0913	0.20484	0	0.21042	0	0.01454	0	0
Healthy	4.18278	0.22984	0.37755	0.14066	0.00511	0	0		22.72983	18.71908	25.74805	1.58858	0	0.48271	0	0.07684	0	0.00511
Healthy	0	0	0	0	0	0.11251	0		33.24613	4.58678	4.75673	0	0	3.60235	0	0.65287	0	0
Healthy	0	0.1805	0.14768	0.00464	0.04743	0.16639	0.00155		41.82589	27.20304	4.67019	1.80466	0.14329	0.48497	0	0	8.59216	0.04743
Healthy	4.29195	0.04855	0	0	0	0	0		9.71283	53.47869	2.92703	5.36568	0.04339	0	2.31989	0	0	0
Healthy	0	0.75265	0.12733	0.01904	0.21228	0	0		1.10802	33.15494	6.99434	11.19278	0	0	6.52913	1.49492	0.19912	0.21228
Healthy	0	14.41332	1.24539	0.05656	0.00463	0	0		4.8952	26.74578	4.92577	0	0	0.07865	0	0.0024	0	0.00463
Healthy	0	0.39289	0	0.32662	0.05942	0	0		45.26455	1.97717	10.52332	1.94816	1.20433	0.00055	0.12082	0.09755	0.16018	0.05942
