g	Streptococcus	Ruminococcus_C	Clostridium_A	Muricomes	Anaerotruncus	Bilophila	Adlercreutzia	Gordonibacter	Eggerthella	Rothia	Dialister	Methanobrevibacter_A	Sutterella	Phascolarctobacterium	Desulfovibrio
Healthy	-1.52914867547388	-5	-0.897600600135017	-5	-2.42712839779952	-2.80966830182971	-5	-5	-5	-5	-5	-5	-1.15564710368911	-5	-5
Healthy	-5	-5	-2.05354773498693	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.07675598136972	-5	-5
Healthy	-0.528473598591171	-5	-0.904516814170459	-5	-1.39968067024834	-0.95436412892178	-0.530605127566646	-0.986657095654653	-1.90308998699194	-5	-5	-0.709275519980777	-5	-5	-5
Healthy	-0.499091465490491	-0.417652505915642	-5	-5	-5	-5	-1.79669508386152	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.69336055897574	-5	-0.859554811652125	-5	-5	-1.48678239993206	-5	-5	-5	-5	-5	-5	-0.926025180133341	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.71399287792053	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.504608316733061	-5	-5	-5	-5
Healthy	-0.250897815270932	-0.128526309747259	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0203820023100244	-5	0.251606590006391	-5
Healthy	-1.07872981449019	-5	-5	-5	-5	-5	-0.892179732751952	-5	-5	-5	-5	-5	0.694906030086511	-5	-0.831237424377643
Healthy	-1.25080495778033	-5	-5	-5	-5	-5	-0.756664251440125	-5	-5	-5	-5	-5	0.699579326144723	-5	-0.82929834418393
Healthy	-5	-5	-5	-5	-5	-1.49798278517285	-5	-5	-5	-5	0.975085613689644	-5	0.146831642889218	-5	-5
Healthy	-0.357743278531935	-2.65955588515988	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.363658978916258	-0.571476459579236	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.62182020961905	-5	0.434354897415831	-5	-5
Healthy	0.962012565673109	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.434990895787404	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.723814025929329	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.00602125104217	-5	-5	-5	-5
Healthy	-1.16462654752999	-5	-5	-5	-5	-5	-0.87445367632881	-5	-5	-5	-5	-5	0.683679997968054	-5	-0.688627638196451
Healthy	-1.03725194664136	-5	-0.835260615708568	-0.969400278034049	-5	-0.989742457001699	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.15720360482442	-1.46992843116262	-5	-5	-5	-1.89517159634634	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-0.190911868653654	-5	-5	-0.851736770363121	-1.00471589231074	-5	-5	-5	-5	-5	-1.49254893909803	-5	-0.0794332099237182
Healthy	-5	-1.71421772622061	-5	-5	-5	-1.4512421714263	-5	-5	-5	-5	-5	-0.264249443050053	0.774910207347244	-0.525375865581386	-5
Healthy	-1.07639335698254	-1.02081596632558	-0.879327376717392	-5	-1.35704112059021	-5	-5	-5	-5	-5	0.47728191395784	-5	-5	-5	-0.181760906146476
Healthy	-0.510238332890276	-5	-1.62470226178266	-5	-5	-1.18708664335714	-5	-5	-5	-5	0.989815876833106	-5	-5	-5	-5
Healthy	-1.71354353025302	-1.15770286567193	-5	-5	-5	-1.24902901556268	-5	-5	-5	-5	-5	-0.603992552294838	0.808334557034297	0.226146043037372	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.848507571574502	-1.22155931642877	-5	-5	-5	-1.2750690858076	-5	-5	-5	-5	0.880628977892645	-0.0241731402651672	-5	-5	-0.549196826776354
Healthy	-0.556345932387095	0.216975653943686	-2.50863830616573	-5	-5	-0.604324214730064	-1.05144033789104	-1.7535014192042	-2.38195190328791	-2.59345981956604	0.923475097166058	-5	-0.0715836626376527	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.988083826821002	-5	-5	-5	-5
Healthy	-1.39739747957974	-2.40340290437354	-1.07561732279803	-5	-1.92628164965388	-5	-1.13984173868172	-1.68381990110655	-5	-5	-5	-5	-5	-5	-0.608906033729366
Healthy	-1.47938547812176	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.63732907027433	-1.60994850354101	-1.39404884243513	-1.84985783815144	-5	-5	-1.2929410593724	-5	-5	-5	-5	-5	0.256400205380341	0.584855680071616	-5
Healthy	-0.487395640853168	-2.36957212497498	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.369095203295767	-0.584292313325141	-5
Healthy	-5	-5	-5	-2.95860731484177	-5	-5	-1.60049933868539	-5	-5	-5	-5	-5	0.160507546838916	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.191222045296204	-5	-0.865440422577375	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.922850205283031	-5	-2.07468790850035	-1.6976690713156	-5	-1.81417464038704	-0.5321404167728	-1.69357497244931	-1.15515019919336	-5	-5	-5	-0.966616458826881	-5	-5
Healthy	-5	-5	-1.48744900709579	-1.54500278269054	-5	-1.04764352267621	-5	-0.785527049476623	-1.73802380860219	-5	0.44715027601437	-5	-5	-5	-5
Healthy	-5	-5	-0.0415030099684726	-2.63827216398241	-1.82623117686335	-1.82739706879014	-5	-5	-5	-5	-5	-5	0.449788388674489	-5	-5
Healthy	0.195199237567101	-0.409113601626762	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.356939401254202	-5
Healthy	-0.17536659219945	0.0938767553900446	0.0141717871416074	-2.38615817812393	-1.50251746263263	-2.62160209905186	-0.923032047802081	-1.67407404422853	-5	-3.53760200210104	-5	-5	-5	-5	-5
Healthy	-0.407035341167521	-2.0329202658555	-1.9072793553159	-5	-5	-1.0519784668589	-1.97798426018228	-5	-5	-5	-5	-0.163429052339501	-0.208793729548837	0.423835458511426	-5
Healthy	-0.71762716257562	-0.518342427429015	-5	-5	-5	-5	-2.10957898119909	-5	-5	-5	-2.82681373158773	-5	-5	-5	-5
Healthy	-0.736932317771006	-0.100945932001829	-1.02979264119315	-2.04769199033787	-2.20342566678957	-2.7281583934635	-0.743041847439068	-1.85761053388116	-3.05551732784983	-5	-3.26760624017703	-5	-5	-5	-5
Healthy	-0.459295216689238	-5	-5	-5	-5	-1.84863014975254	-5	-5	-5	-5	-5	-5	-0.0819749083492319	0.559891071511696	-5
Healthy	-5	-5	-1.55564287434397	-5	-5	-5	-1.38689848303309	-5	-5	-5	1.10412880717098	-5	0.349205624890484	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.185532648252216	-5	-5	-5
Healthy	-1.08555105930145	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0238334998680248	-5
Healthy	-5	-5	-0.781805972907016	-5	-5	0.140470331315629	-5	-5	-5	-5	-5	-1.85016530328421	-5	-5	-5
Healthy	-2.27818938478745	-5	-1.39642263184853	-5	-5	-5	-5	-5	-5	-5	-5	-0.27790928514414	-0.638820098186399	-5	-5
Healthy	-0.0687913861844236	-0.63324094487367	-5	-5	-5	-5	-5	-5	-5	-0.598254917762937	-5	0.516117404014169	-5	0.748020481105822	-1.55924829952081
Healthy	-0.365563037462101	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.683102898251826	-5	0.774681893320603	-5	-5
Healthy	-0.636952405478906	-5	-1.10823959854333	-5	-1.25649023527157	-1.06722192993945	-0.538486466756072	-1.04224908912272	-2.28316227670048	-2.78251605578609	-5	-0.691286223360996	-5	-5	-5
Healthy	-2.71669877129645	-5	-5	-5	-5	-5	-1.39891827221598	-5	-5	-5	-5	-1.1087971727397	0.170813036674433	-5	-5
Healthy	0.648616608081032	-1.11125903931711	-5	-5	-5	-5	-5	-5	-5	-2.14266750356873	-5	-1.45087407324189	-5	-0.494456620538849	-5
Healthy	-5	-5	-0.158321496631113	-5	-5	-0.97469413473523	-1.0821795180063	-5	-5	-5	-5	-5	-1.86838133565087	-5	-0.1514291181164
Healthy	-1.84375380960266	-0.843450848668219	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.00438674002110185	0.109247722726692	-1.43830246734601
Healthy	-1.75104638450429	-5	-5	-5	-5	-2.29929628285498	-0.86684446180201	-1.72101788313456	-5	-5	0.575094276729038	-5	0.174905465400669	-5	-5
Healthy	-1.69940451611004	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.420856888356185	0.411183509189001	-1.31821623353212	-5	-5	-5	-5	-5	-5	-5	1.08329868287911	-5	-5	-5	-5
Healthy	-1.04885683989245	-5	-1.29362364416031	-5	-5	-1.33951398421503	-5	-5	-5	-5	-5	-5	-5	0.592466560579159	-1.08475850269381
Healthy	-5	-5	-5	-5	-5	0.189296564480904	-5	-5	-5	-5	-5	-1.03461012978488	-5	-1.0999060984566	-5
Healthy	0.415989409775816	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.815216349987667	-5	-5	-5
Healthy	-2.1791420105603	-1.13757044389399	-1.23769663671223	-0.632550892731396	-1.75671385391655	-1.33828194230534	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.056619266344886	-0.920059402847638	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.360530934276514	0.591546517786192	-5
Healthy	-2.49757288001557	-5	-0.472022287372595	-5	-5	-1.98758462523757	-5	-5	-5	-5	0.912633298641857	-5	-5	-5	-5
Healthy	-0.752542304185188	-5	-3.14874165128092	-3.08618614761628	-5	-1.19422736806433	-1.73683753503778	-5	-5	-5	0.27534591240944	0.828015709534763	-0.0616954740157498	-5	-5
Healthy	-5	-5	-0.276298106008732	-5	-5	-5	-5	-5	-5	-5	0.781603883546812	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-0.519806149312663	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-2.40120949323688	-5	-5	-5	-1.28033731698195	-5	-1.60205999132796	-5	-5	-5	-0.450579819163508	-0.688776089567544	0.176395158840494	-5	-5
Healthy	-0.566822425932524	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.362512633043045	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.06879647454925	-0.99516293906169	-5	-5	0.421116717448923	-5	-5	-5	-5
Healthy	-5	-5	-0.884056823060945	-5	-5	0.174405825528248	-5	-5	-5	-5	-5	-1.75080164260889	-5	-5	-5
Healthy	-1.02433846681894	-5	-1.54913530762023	-5	-5	-2.35556141053216	-5	-5	-5	-5	-5	0.293260875908029	-5	0.386068917092623	-0.27405571521203
Healthy	-5	-5	-5	-2.30102999566398	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.528260908991754	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.14868048735125	-5	-5	-5	-5	-5	-5	-5	-0.454185884038717
Healthy	-5	-5	-0.720287439179074	-5	-5	-5	-5	-5	-5	-5	0.770695932022493	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-2.18177410638604	-1.17263072694617	-5	-5	-5	-5	-5	-5	-0.479280715250214	-5	-5
Healthy	0.550648986757789	0.0214456639399278	-1.31578320486112	-1.90587840415944	-2.8153085691824	-2.01908806222316	-0.677739345856316	-0.747826844228466	-1.41964533889341	-3.13076828026902	-5	-5	-5	-5	-5
Healthy	-1.65600093094284	-5	-5	-5	-5	-5	-1.53417118464256	-5	-5	-2.5003129173816	-5	-5	-5	-5	-1.02904906565458
Healthy	-1.30198649606082	-0.0414074514216377	-5	-5	-5	-5	-2.14874165128092	-5	-5	-5	0.216239818460438	-5	-5	-5	-5
Healthy	-0.681269033111902	-0.663880630191313	-5	-5	-5	-2.09963287134353	-5	-5	-5	-5	0.695152328404589	-5	-5	-5	-5
Healthy	-5	-5	-0.702524006675788	-5	-5	-1.21204387671607	-5	-5	-5	-5	-5	-5	0.355035609071709	-5	-5
Healthy	-1.45942028349555	-1.72908836058952	-0.42214069899263	-1.09312646527793	-5	-5	-5	-5	-5	-5	-5	1.52860062963061	-5	-5	-5
Healthy	-1.47612352436187	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.480172006224281	-0.530560920816393	-1.48492132492408	-5	-5
Healthy	-0.733462569765693	-0.286509456906058	-1.92591531097176	-5	-5	-5	-5	-5	-5	-5	0.149942334274476	1.32405825208445	-5	-5	-5
Healthy	-5	-5	0.045369927003762	-5	-5	-0.770779056297262	-0.859774874733552	-5	-5	-5	-5	-5	-2.14630178822383	-5	0.173028844568493
Healthy	-5	-0.70714607752755	-1.98296666070122	-1.96697855531709	-1.66574735766577	-1.76929568638743	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.346160624597503	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.6558757249061	-5	0.758187211778995	-5	-5
Healthy	-0.815564111691629	-0.641170818306676	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0642761447734687	-5	0.224771250660267	-5
Healthy	-5	-5	-1.41476493663422	-5	-1.06143024377894	-1.34208406317004	-5	-1.70952018666933	-5	-5	0.955189685433538	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.87069060886593	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-1.77572598570574	-5	-5	-1.23010596418783	-5	-5	-5	-0.931999773854828	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.171878503215528	-5	-5	-5	-5
Healthy	-5	-5	-2.50445566245355	-5	-5	-5	-5	-5	-5	-5	1.01605130894559	-5	-0.0288587291620607	-5	-5
Healthy	-5	-5	-5	-1.96457026181545	-5	-1.34988683555643	-5	-5	-5	-5	-5	-0.191863329532638	-5	-5	-0.472344325740214
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.796749476056704	-1.45967052520913	0.170871646707303	-5
Healthy	0.693614404598077	-5	-0.528957786479051	-5	-5	-5	-1.08618614761628	-5	-5	-5	-5	0.102889715529244	-5	-5	-5
Healthy	-5	-2.33818731446274	-5	-1.62948691040141	-5	-0.91388942619868	-1.57577192930402	-5	-5	-5	-5	-5	-0.753378337304012	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.434578483953874	-5	-0.439268640118027
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.561010697311624	-5	-5
Healthy	-1.21161948468044	-5	-1.80799040734633	-5	-5	-1.14212497447644	-1.88873748634093	-5	-5	-5	-1.03658998431977	-1.65757731917779	0.2950566415089	-1.44696698379756	-0.511505689043099
Healthy	-1.44587441848699	-5	-2.12205304837081	-3.2518119729938	-5	-2.71669877129645	-0.666834957456117	-1.65013991780767	-5	-5	0.607515069658434	-5	-0.226659776828434	-5	-5
Healthy	-1.12569216687196	-0.976994602750065	-0.840492962522678	-5	-1.28692967414436	-5	-5	-5	-5	-5	0.488746668822919	-5	-5	-5	-0.164670962677237
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-2.19178902707578	-5	-5	0.0500238215547073	-5	-5	-5	-2.00392634551472	-2.00305075150462	-1.56240796774604	0.0789785279848422	-5	-5	-5	-5
Healthy	-2.33254704711005	-0.921434440682883	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.964090201543391	-5	-5	-5	-5	-0.803796171378852	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.588599179739922	-2.3269790928711	-1.5054280157698	-5	-5	-2.64975198166584	-0.554972125051227	-1.47664379334521	-2.64975198166584	-5	-5	-5	-5	-5	-5
Healthy	-1.92481814538131	-5	-5	-5	-1.88605664769316	-5	-1.17101804599208	-5	-5	-5	-5	-5	0.00330108919576828	-5	-0.388552859403082
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.864347893323088	-5
Healthy	-2.1511952989482	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.35410651748615	-0.766902312135297	-1.45967052520913	-5	-5
Healthy	-1.63357704277403	-5	-5	-0.96321146689228	-5	-1.85855022659953	-5	-5	-2.96657624451305	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-0.800162577791843	-5	-5	-5	-5	-5	-5	-5	0.776570440218725	-5	-5	-5	-5
Healthy	-1.41759570198097	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.869278081126689	-5	-1.24237625409161	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-1.39243775681641	-5	-5	-2.39577394691553	-1.08092190762393	-1.49757288001557	-5	-5	-5	-5	-2.79317412396815	-5	-0.53094419556139
Healthy	0.736766092931198	-0.573570074806072	-5	-5	-5	-5	-5	-5	-5	-0.94443055993901	0.405289998996462	-5	-0.728483655488369	-5	-5
Healthy	-1.27140275661657	-1.02250503092696	-5	-1.27262143054851	-5	-1.35369431971524	-0.70843136675785	-5	-5	-5	-0.381157296185197	-5	-5	-5	-5
Healthy	-2.35753547975788	-5	-5	-5	-1.82681373158773	-1.29098458302788	-5	-5	-5	-5	-5	-5	-0.468393368067278	-5	-5
Healthy	0.181503447916352	-5	-1.59670785484175	-5	-5	-5	-0.623989089353751	-5	-2.09151498112135	-5	-5	-5	-0.621911121361213	-5	-5
Healthy	-1.96177736163128	-5	-5	-5	-5	-1.18548604763176	-5	-5	-5	-5	0.459522153558161	-1.28600573233936	-5	-5	-1.42899032769069
Healthy	0.555983901313142	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.18639232749079	0.105956171985397	-1.77598518862714	-5	-5	-2.2298847052129	-0.995850658099941	-1.10226297465457	-5	-5	-5	-1.87516985058614	-5	-5	-5
Healthy	-2.02733440773389	-5	-5	-5	-5	-3.06048074738138	-5	-5	-5	-5	-5	-1.00722563574464	-5	0.850562308394363	-1.42342831593471
Healthy	-5	-5	-5	-5	-5	-5	-1.07820951434181	-5	-5	-5	-5	-5	-5	-5	-0.446505343140025
Healthy	-1.35674477497523	-5	-5	-5	-1.5798791519143	-1.03423403581731	-1.64975198166584	-5	-5	-5	-5	-1.89756629431866	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.28555303354882	-5	0.664296846953647	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.352568386179309	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.349240606009723	-5	-5	-5
Healthy	-1.5598783968122	-5	-5	-5	-5	-1.41386297476921	-5	-5	-5	-5	0.413574674331329	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.61672334959235	-5	-5	-5	-5	0.635468666883596	-5	-5	-5	-5
Healthy	-1.64493179365115	-5	-2.24488773360493	-0.901010360598823	-2.69897000433602	-3.4089353929735	-5	-5	-5	-5	-5	-5	-5	-5	-1.65247484000131
Healthy	-5	-1.45111943736248	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.80443522452613	-5	0.908717652617084	-5
Healthy	-5	-0.418186826380132	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.752689722544344	-1.23343844736247	0.5541558913488	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.23889946104186	-5	-5	-5	-5	-5	-5	-5	-0.264936314707202
Healthy	-5	-5	-0.920276224860081	-5	-5	-2.34008379993015	-5	-5	-5	-5	-5	-5	-0.223545809517815	-5	-5
Healthy	-0.296046934621617	-5	-0.332920794535783	-5	-5	-5	-1.01768353030793	-5	-5	-5	-5	1.25366529929137	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.477477522284496	-1.47729500726525	-0.230246153197911	-5
Healthy	-5	-5	-1.19770528860254	-5	-1.64378286578026	-2.02594909720712	-1.63264407897398	-5	-5	-5	1.0101264586654	-5	-0.0431307305105878	-5	-2.02965312376991
Healthy	-1.70707970039999	-5	-2.63078414258986	-3.08618614761628	-2.02227639471115	-1.49214412830417	-1.66194212458024	-5	-5	-5	0.250622463210711	-5	0.181634962203798	-5	-5
Healthy	-0.698666104551206	-1.34988683555643	-5	-5	-5	-1.44977164694491	-5	-5	-5	-5	-1.10941133229451	0.191112725523787	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.54882784248746	-5	-5	-5	-5	-1.16857818293498	0.280705817551724	-5	-5
Healthy	-1.86934465097797	-5	-5	-5	-5	-5	-5	-5	-1.92154318194671	-1.94081538236863	-5	-5	-5	-5	-5
Healthy	-0.23832018598596	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.678977013973486	-5	0.77108529025132	-5	-5
Healthy	-1.16008222432132	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.692610944346696	-5	-5
Healthy	0.752208300259442	-0.392598596697975	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0115748299936968	-5	-5	-5	-5
Healthy	0.62555114440693	-5	-2.18177410638604	-1.60994850354101	-1.98338445244282	-1.16215913834448	-5	-2.36754270781528	-5	-5	1.04720514096898	-5	-5	-5	-5
Healthy	-0.487449007095789	-5	-5	-5	-5	-1.84466396253494	-5	-5	-5	-5	-5	-5	-0.0911291130534041	0.566423349403645	-5
Healthy	-0.366541644409528	-5	-1.37768233916616	-0.944163148981595	-1.25955835505023	-5	-0.894728316893206	-3.01772876696043	-2.02410886359821	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.24351603555739	-5	-5	-5	-0.187755303199631	-5	-5	-5	-5
Healthy	-0.0894929878623997	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.247845658276882	-5	-5	-5	-5
Healthy	0.356198010307629	-5	-5	-5	-5	-5	-5	-5	-1.22279074185432	-5	-1.36643055744591	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.13882416448697	-5	-5	-5	-5	-5	-5	0.377808750839212	-5	-5
Healthy	0.126699483839912	-1.02719567766342	0.138119466209549	-1.52826834851995	-0.0380760800269811	-2.13135556160517	-5	-1.01741220929834	-1.90552887135835	-5	-5	-5	-5	-5	-5
Healthy	-0.782305539794622	-5	-0.886023241710153	-5	-5	-5	-5	-5	-5	-5	-5	0.142924182599585	-5	-5	-5
Healthy	0.46753559380782	-5	-1.88706002391592	-5	-1.40660315769979	-5	-1.75055703855742	-5	-3.20065945054642	-5	-5	-5	-0.400717498680255	-5	-5
Healthy	-0.867484165087361	-1.27490547891853	-5	-5	-5	-1.17263072694617	-5	-5	-5	-5	0.884152789800525	-0.0199966284162537	-5	-5	-0.615145008282682
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.208787901234352	-5	1.34189548279479	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.260727106907382	-5
Healthy	-5	-5	-5	-5	-5	-5	-1.05709945885971	-5	-5	-5	-5	-5	0.727205240141926	-5	-0.814457845145625
Healthy	-5	-5	-0.567913014221917	-5	-5	-2.10347378251044	-5	-5	-5	-5	0.908658165985137	-5	-5	-5	-5
Healthy	-0.550892027573513	0.462221249010141	-5	-5	-5	-5	-5	-5	-5	-5	1.10664671819197	-5	-5	-5	-5
Healthy	-0.43486084803021	-2.72353819582676	-0.23501732261661	-1.52549236088302	-1.5217221680804	-2.7619538968712	-5	-5	-5	-5	-0.211944814807324	-5	-5	-5	-0.159630396365398
Healthy	-2.18045606445813	-5	-0.707832569215707	-3.26760624017703	-2.47755576649368	-5	-2.68613277963085	-5	-5	-5	0.831848027031472	-1.67716072731368	-5	-5	-5
Healthy	-0.686998013462943	-5	-0.899491605498038	-5	-1.64743161382069	-0.849581305520702	-0.522285614702042	-0.967945624520331	-1.99139982823808	-2.18243463044022	-5	-0.650004100737144	-5	-5	-5
D016640	-0.87543057067916	-0.587337892627419	-0.958094360776351	-5	-5	-5	-0.989021987825258	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.644376098987975	-0.527111966230363	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.05645602284655	-0.391527454258566	0.541469408465626	-1.67345933148344
Healthy	-0.0418519772042277	-0.365280962632114	-5	-5	-5	-1.31211447515129	-5	-5	-5	-5	-2.85387196432176	-5	-5	-5	-5
Healthy	-1.04846820945765	-5	-5	-5	-5	-5	-1.03910132267334	-5	-5	-5	0.75162393854925	-5	-5	-5	-5
Healthy	-5	-0.741434546999918	-1.93854752091281	-5	-1.77910775078048	-1.072937756507	-1.23321548450214	-2.89962945488244	-5	-5	-5	0.247000535924757	-0.0645028107302803	-5	-0.799258909764874
Healthy	-0.838841707793818	-5	-0.601018933341869	-5	-5	-5	-0.890691494753251	-5	-5	-5	-5	0.740505588348039	-5	-5	-5
Healthy	-0.190824250172143	-0.744172917296765	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.767838322621602	0.529015625918524	-5
Healthy	-0.762355742360807	-5	-5	-1.38531365771799	-5	-5	-5	-5	-3.79588001734407	-2.29929628285498	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.37479047461812	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-0.741410602438539	-5	-5	-5	-5	0.995675990041851	-5	-5	-5
Healthy	0.243273744579086	-5	-5	-5	-5	-5	-5	-5	-5	-1.35605408725193	-5	-5	-5	-5	-5
Healthy	-5	-0.832475907579791	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.33254704711005	-5	-0.500670395368332	-1.67427914198059
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0516408352936168	-5	-5	-5	-5
Healthy	0.0527054819261705	-1.93516778026143	-5	-5	-5	-5	-1.80604102198081	-2.07987667370928	-5	-5	0.895760015307771	-0.979804510246805	-5	-5	-1.20523320205918
Healthy	-0.947498436586219	-5	-5	-5	-5	0.143810797622609	-5	-5	-5	-5	-5	-1.48306819113199	0.508071616599375	-5	-5
Healthy	-5	-0.736908620148328	-0.492724474358235	-5	-5	-5	-5	-5	-5	-5	-5	0.633237106909516	-5	-5	-5
Healthy	-0.655293418733301	-5	-5	-0.879689357363537	-5	-5	-5	-5	-5	-1.87975520445363	-5	-5	-5	-5	-5
Healthy	-1.22076436832414	-5	-1.1289527386945	-5	-5	-5	-5	-5	-5	-5	-5	1.14443128720157	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.573966408242126	-2.86012091359876	-1.72839069862117	-5	-5
Healthy	-2.68193666503724	-5	-5	-5	-5	-2.2518119729938	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.544180975597269	-1.22054781659594	-0.140303425630852	-3.26760624017703	-5	-5	-1.35085993585578	-5	-5	-5	1.06706750671768	-5	-0.296089870733912	-5	-0.904865533060163
