group	Bacteroidales	Lachnospirales	Oscillospirales	Lactobacillales	Coriobacteriales	Desulfovibrionales	Pseudomonadales	Peptostreptococcales		Bacteroidales	Lachnospirales	Actinomycetales	Enterobacterales	Lactobacillales	Burkholderiales	Erysipelotrichales	Pseudomonadales	Desulfovibrionales	Peptostreptococcales
Healthy	13.28972	0.36701	5.96657	0.00878	1.50723	0.67525	0	0		13.28972	0.36701	0.03174	11.0443	0.00878	0.28826	0.13637	0	0.67525	0
Healthy	30.94194	21.31679	7.78708	0.27559	1.28273	0.34965	0.20092	0.56078		30.94194	21.31679	0.00489	1.14588	0.27559	1.99375	1.56549	0.20092	0.34965	0.56078
Healthy	48.29775	17.21413	6.48318	0.05502	0.17825	0.02565	0.06642	0.00189		48.29775	17.21413	1.51705	0.31241	0.05502	0.5597	0.03851	0.06642	0.02565	0.00189
Healthy	73.72796	1.84794	6.3305	0.01308	0	0.01315	0	0		73.72796	1.84794	0.03824	0.40568	0.01308	0.00295	0	0	0.01315	0
Healthy	84.11875	3.39021	3.37265	0	0.04813	0	0	0		84.11875	3.39021	0	0.04764	0	0	0.23776	0	0	0
Healthy	12.37931	24.01895	2.85533	0.75977	0.38855	0	0	0		12.37931	24.01895	27.74194	0	0.75977	0	0	0	0	0
Healthy	32.95493	17.31565	32.3212	0	0	0	0	0		32.95493	17.31565	10.5561	0	0	0	0	0	0	0
Healthy	39.49502	20.02922	9.82815	0.21186	0.13767	0.11593	0	0.00906		39.49502	20.02922	1.34629	0.64972	0.21186	0.10462	0.02485	0	0.11593	0.00906
Healthy	69.04725	4.79829	4.13202	0	0	0	0	0		69.04725	4.79829	0.32507	0	0	0.12904	0.28924	0	0	0
D016640	60.66222	22.53734	3.5518	0.67443	0.03966	0	0	0.02238		60.66222	22.53734	0.12732	0.00863	0.67443	0	0.04553	0	0	0.02238
Healthy	70.12604	1.7076	1.89261	0	0.00895	0	0	0		70.12604	1.7076	0.34637	0.08873	0	0.11868	0.03612	0	0	0
Healthy	19.31718	19.92226	7.55398	0.21295	0.20922	0.01415	0	0.05387		19.31718	19.92226	0.52373	0.54414	0.21295	0.02577	3.39497	0	0.01415	0.05387
Healthy	32.49242	22.99348	15.82328	0.24108	0.09716	0.00985	0	0		32.49242	22.99348	0.43557	0.14596	0.24108	0.24195	6.43219	0	0.00985	0
Healthy	57.50504	6.21879	4.00569	0	0.17142	0.52681	0	0		57.50504	6.21879	0.37463	0	0	0.33818	0	0	0.52681	0
Healthy	39.89908	7.53428	3.47188	0	1.0771	0	0	0		39.89908	7.53428	4.31168	0	0	0.03015	0	0	0	0
Healthy	52.91409	8.13205	7.85149	0	0.17923	0.3516	0	0		52.91409	8.13205	0.17366	0.01875	0	0.33606	0	0	0.3516	0
Healthy	68.77191	2.4478	7.66509	0.0245	0.34022	0.0648	0.03742	0		68.77191	2.4478	0	0.11128	0.0245	0.0173	0	0.03742	0.0648	0
Healthy	45.45746	27.4809	5.8047	0.20363	0.51819	0	0	0		45.45746	27.4809	3.37868	0	0.20363	0.2264	0	0	0	0
Healthy	66.03093	6.43561	2.50795	0.25532	0.0158	0.03382	0	0		66.03093	6.43561	0.08024	0.224	0.25532	0.22153	0.10005	0	0.03382	0
Healthy	21.1453	41.56012	7.58354	0.49613	0.85138	0.00339	0	0.32366		21.1453	41.56012	14.07816	0.01509	0.49613	1.55291	0.03031	0	0.00339	0.32366
Healthy	69.13208	5.1254	2.28526	0	0	0	0	0		69.13208	5.1254	0.36434	0	0	0.16446	0.31189	0	0	0
Healthy	86.46015	4.02058	3.67811	0.07872	0	0.10717	0	0		86.46015	4.02058	0.19247	1.55593	0.07872	0.1169	0.0425	0	0.10717	0
Healthy	21.75481	7.70197	2.26527	18.44388	2.95649	0.18342	1.22856	0		21.75481	7.70197	1.41318	3.84002	18.44388	0	3.94497	1.22856	0.18342	0
Healthy	58.04255	6.4222	4.37212	0	0.21555	0.56576	0	0		58.04255	6.4222	0.42715	0	0	0.38078	0	0	0.56576	0
Healthy	92.24673	0.60297	1.59374	0	0	0	0	0		92.24673	0.60297	0.00792	4.03448	0	0	0	0	0	0
Healthy	40.35934	13.63924	13.24824	1.48386	0.21786	0.04717	0	0		40.35934	13.63924	1.06139	0.11081	1.48386	1.79857	0.03112	0	0.04717	0
Healthy	39.48581	22.09378	0.8625	0.77118	0	0	0	0		39.48581	22.09378	0	0.52609	0.77118	0.02136	9.10512	0	0	0
Healthy	68.32121	2.45867	8.12008	0.02819	0.33115	0.09384	0	0		68.32121	2.45867	0	0.0185	0.02819	0.02551	0	0	0.09384	0
Healthy	74.06347	0	0	0	0	0	0	0		74.06347	0	0	0	0	0	0	0	0	0
Healthy	6.96398	0.39614	0.01185	1.62453	0.19079	0	12.15931	0		6.96398	0.39614	19.45489	22.41286	1.62453	1.31253	0.31352	12.15931	0	0
Healthy	39.1985	29.63097	4.17122	0.00839	0.06519	0	0	0		39.1985	29.63097	0	0	0.00839	0.97126	0.07233	0	0	0
Healthy	25.10802	11.81961	25.93731	0.10321	6.15057	0.02415	3.94201	0		25.10802	11.81961	6.20661	0	0.10321	0.08698	0.74488	3.94201	0.02415	0
Healthy	62.08988	13.98134	6.83837	0.38215	0.32451	0.01112	0	0.06884		62.08988	13.98134	0.12916	0.14798	0.38215	0.30189	0.98169	0	0.01112	0.06884
Healthy	31.9736	1.44962	0	0.03944	2.40182	0	0	0		31.9736	1.44962	17.8201	0.21398	0.03944	0	0	0	0	0
Healthy	35.78505	4.21036	4.84032	0	0.04012	0	0	0		35.78505	4.21036	0.03534	0.108	0	1.84972	0.05804	0	0	0
Healthy	87.21806	1.59512	0.58681	0.09102	0.00133	0	0.30674	0.36256		87.21806	1.59512	4.32157	0.01907	0.09102	0.5146	0.00441	0.30674	0	0.36256
Healthy	60.10863	8.73597	7.15156	0	0.36239	0	0	0		60.10863	8.73597	0.01362	0	0	11.0407	0	0	0	0
Healthy	36.41873	3.78413	9.49568	0	0.02785	0.07159	0	0.00937		36.41873	3.78413	1.02043	0.2123	0	0.20349	0.00254	0	0.07159	0.00937
Healthy	13.7984	20.71203	21.54445	0.85793	1.59359	0.02166	0	0		13.7984	20.71203	5.67695	0	0.85793	0.21343	0.03596	0	0.02166	0
Healthy	23.37048	26.87558	16.887	0.17384	0.63405	0.00678	0	0.02999		23.37048	26.87558	0.11023	0.27557	0.17384	0.03352	3.0882	0	0.00678	0.02999
Healthy	71.06037	14.54105	1.07435	0.11208	0.02431	0	0	0		71.06037	14.54105	0.10367	0.01278	0.11208	0.99013	0.10365	0	0	0
Healthy	20.0404	16.13623	13.77429	0.2201	0.28597	0	0.4216	0.02826		20.0404	16.13623	2.42049	0.037	0.2201	0.00375	0.92134	0.4216	0	0.02826
Healthy	50.1858	12.62095	11.96945	0.08129	1.3176	0.17459	0	0.07205		50.1858	12.62095	5.89671	0.85217	0.08129	0.01064	0.21746	0	0.17459	0.07205
D016640	37.92209	30.89392	17.5061	1.33781	1.3575	0	0	0.08225		37.92209	30.89392	1.08979	0.95265	1.33781	0.18023	0.04686	0	0	0.08225
Healthy	38.26838	13.87999	23.58335	0.25978	0.57225	0.06404	0	1.2567		38.26838	13.87999	1.63376	0.17409	0.25978	0.14544	0.92797	0	0.06404	1.2567
Healthy	92.365	1.63972	1.09796	0	0	0	0	0		92.365	1.63972	0.16641	0.119	0	0.52898	0	0	0	0
Healthy	81.22765	1.7868	6.53527	0	0.03628	0	0	0		81.22765	1.7868	0	0	0	4.16845	0	0	0	0
Healthy	65.0962	6.84793	7.13689	0.02291	0.22143	0.10964	0	0		65.0962	6.84793	0.56679	0.16099	0.02291	1.45614	0.00307	0	0.10964	0
Healthy	6.15386	0.01847	3.97707	0.22715	5.49857	0.13845	5.22524	0.02382		6.15386	0.01847	46.0919	24.47489	0.22715	0.74192	0.03603	5.22524	0.13845	0.02382
Healthy	28.92219	7.45679	0	0	0	0	0	0		28.92219	7.45679	0	0	0	0	0	0	0	0
Healthy	35.99257	12.32504	2.73529	0	0	0	1.37916	0		35.99257	12.32504	0	30.292	0	0	0.62781	1.37916	0	0
Healthy	24.40406	32.27764	8.88795	0.04587	0.89393	0.01354	0	0.55979		24.40406	32.27764	6.03746	0.17895	0.04587	7.92056	0.04793	0	0.01354	0.55979
Healthy	10.84973	34.56529	12.31912	0.30067	0	0	0	0		10.84973	34.56529	0.10161	0.01595	0.30067	0.24059	0	0	0	0
Healthy	60.62347	7.33008	6.60775	0.46523	0	0	0	0		60.62347	7.33008	0.81501	0.70257	0.46523	2.32965	0.04609	0	0	0
Healthy	0.78649	7.35516	0.00255	0.35685	0.0057	0	0.04985	0		0.78649	7.35516	49.85755	4.94894	0.35685	0	0.05809	0.04985	0	0
Healthy	78.72753	2.022	7.69482	0	0	0	0	0		78.72753	2.022	0	0	0	0	0	0	0	0
Healthy	30.64575	6.23112	8.31948	0.0831	0.3458	0.57923	0	0		30.64575	6.23112	0.13732	0	0.0831	0.02018	0.25105	0	0.57923	0
Healthy	41.73987	11.94091	6.44448	0	0.16564	0	0	0.49993		41.73987	11.94091	25.98444	0.43264	0	0.00711	0.50355	0	0	0.49993
Healthy	88.13317	3.35742	3.36267	0.05822	0	0.10572	0	0		88.13317	3.35742	0.20082	1.47462	0.05822	0.09478	0.04292	0	0.10572	0
Healthy	3.3361	0.00662	0.00164	3.37859	1.13505	0	0.15871	0		3.3361	0.00662	27.82128	0.70059	3.37859	0.83565	0	0.15871	0	0
Healthy	64.70968	5.9392	2.56254	0.26416	0.02958	0.01923	0	0		64.70968	5.9392	0.07001	0.25171	0.26416	0.23073	0.1365	0	0.01923	0
Healthy	77.41273	0.68411	8.28991	0.02144	0.04571	0	0	0		77.41273	0.68411	0.1149	0.07826	0.02144	0.06109	0.00816	0	0	0
Healthy	21.31408	28.80605	25.75589	0.05725	0	0	0	0.15579		21.31408	28.80605	0	0.63334	0.05725	0.23859	0.02896	0	0	0.15579
Healthy	53.36596	26.02646	5.17791	0.41179	0.43843	0.03201	0	0.05571		53.36596	26.02646	0.0147	0.02753	0.41179	1.35498	2.2886	0	0.03201	0.05571
Healthy	2.09168	24.0137	0.02167	0.07484	0.03721	0.00575	0	0.00341		2.09168	24.0137	65.25721	0.45677	0.07484	0.10435	0.07824	0	0.00575	0.00341
D016640	39.04342	27.54005	21.59384	0.02417	0.13773	0.02731	0	0.01433		39.04342	27.54005	0.10714	0	0.02417	0.0158	0	0	0.02731	0.01433
Healthy	69.39796	2.33601	7.66268	0.02661	0.34668	0.0474	0.00939	0		69.39796	2.33601	0.00165	0.06372	0.02661	0.02743	0	0.00939	0.0474	0
Healthy	64.27322	14.8267	1.47201	0	0.28187	0.08784	0	0		64.27322	14.8267	0.91937	0	0	0.17379	0.0753	0	0.08784	0
Healthy	48.43001	22.72137	4.9326	0.22474	0.60245	0	0	0		48.43001	22.72137	3.32385	0	0.22474	4.75661	0	0	0	0
Healthy	34.22241	25.14503	15.24423	0.14826	1.55057	0	0	0.05038		34.22241	25.14503	4.99832	6.90621	0.14826	0.25442	0.05405	0	0	0.05038
Healthy	55.54094	11.79183	10.30494	0.11626	0.18146	0.13371	0	0.01285		55.54094	11.79183	1.30857	2.75317	0.11626	0	0.00332	0	0.13371	0.01285
Healthy	61.65429	19.72482	4.3266	2.72797	0.15775	0	0	0		61.65429	19.72482	0.02814	0.04937	2.72797	0	1.6581	0	0	0
Healthy	65.64788	12.11464	12.87646	0.04482	0.9778	0.00392	0	0.07675		65.64788	12.11464	0.01998	0.06229	0.04482	0.00502	0.01471	0	0.00392	0.07675
Healthy	19.28264	25.64631	26.18089	1.46741	0.51167	0	0	0		19.28264	25.64631	13.74348	1.47699	1.46741	0	0	0	0	0
Healthy	64.5609	17.90412	1.63385	0.12458	1.52358	0.05159	0.02287	0.06165		64.5609	17.90412	2.00707	0.01333	0.12458	1.57294	0.0406	0.02287	0.05159	0.06165
Healthy	24.24937	14.10303	3.25229	0	0.12359	0	0	0		24.24937	14.10303	0.33335	0	0	0	0	0	0	0
Healthy	4.78083	0.03642	0.25497	0	0.3354	0	0	0		4.78083	0.03642	0.65866	0	0	0.16342	0	0	0	0
Healthy	58.12382	26.0786	2.0991	2.0292	0.89723	0	0	0		58.12382	26.0786	0.56928	0.27309	2.0292	0.03203	0	0	0	0
Healthy	32.85371	11.72818	0.01479	1.10436	0.19184	0	0	0.43526		32.85371	11.72818	0.17424	2.51131	1.10436	0.00358	0.73276	0	0	0.43526
Healthy	68.16366	4.95707	2.43572	0	0	0	0	0		68.16366	4.95707	0.34587	0	0	0.16686	0.34117	0	0	0
D016640	63.73496	7.09511	9.72803	0.02749	0.19462	0.1096	0	0.00541		63.73496	7.09511	0.2028	0	0.02749	1.7068	0	0	0.1096	0.00541
Healthy	58.90129	9.54705	0.24814	0	0.02065	0	0	0		58.90129	9.54705	0	0.44807	0	0	0.48854	0	0	0
Healthy	42.58631	20.13267	17.57587	1.61678	0.33962	0.0426	0	0.09038		42.58631	20.13267	0.72328	1.2907	1.61678	0.07255	0.02894	0	0.0426	0.09038
Healthy	21.49334	28.34788	23.69705	3.8834	0.12982	0.13475	0	0.24074		21.49334	28.34788	0.79982	7.15318	3.8834	0.12053	0.23633	0	0.13475	0.24074
Healthy	0.03129	0.00446	0.00833	0.52725	0.19757	0	5.33688	0		0.03129	0.00446	52.1969	39.67253	0.52725	0	0.14843	5.33688	0	0
Healthy	88.19624	0.09032	0.99229	0	0	0.00545	0.00642	0		88.19624	0.09032	0	0.36254	0	0.04704	0	0.00642	0.00545	0
Healthy	13.27934	0.40567	5.7698	0	1.38317	0.55699	0	0		13.27934	0.40567	0.02221	9.66942	0	0.30699	0.13699	0	0.55699	0
Healthy	13.13673	0	17.6478	0	0	0	0	14.9991		13.13673	0	0	0	0	0	7.28847	0	0	14.9991
Healthy	70.07902	4.03226	7.83415	0.11158	0.57097	1.36988	0	0		70.07902	4.03226	0.7943	0.02473	0.11158	3.10885	0.17543	0	1.36988	0
Healthy	59.69502	16.81104	3.82209	0.01401	0.10029	0.0419	0.90286	0		59.69502	16.81104	0.0893	0.05876	0.01401	0	0.00346	0.90286	0.0419	0
Healthy	40.48576	2.5623	39.03781	0.00355	0.00301	0.13498	0	0		40.48576	2.5623	0	0.20747	0.00355	0	0	0	0.13498	0
Healthy	40.69063	24.93952	20.42719	1.04134	0	0	0	0		40.69063	24.93952	0.28995	0	1.04134	0.03153	0	0	0	0
Healthy	40.68938	35.25032	2.14751	0.00339	0	0	0	0		40.68938	35.25032	0	1.38955	0.00339	0	0	0	0	0
Healthy	60.29276	1.88609	4.5405	0	0.186	0.81543	0	0		60.29276	1.88609	1.84874	0.07754	0	0.27969	0	0	0.81543	0
Healthy	48.26803	3.65	11.34698	0.0844	0.36848	0	0	0.01026		48.26803	3.65	1.21546	0.08386	0.0844	2.91089	0	0	0	0.01026
Healthy	9.86283	22.93413	8.68687	19.43537	1.4129	0.00308	0.0413	0.00327		9.86283	22.93413	11.95623	1.94588	19.43537	0.07378	4.08755	0.0413	0.00308	0.00327
Healthy	63.58903	23.04613	4.24942	0	0.05482	0.45437	0	0		63.58903	23.04613	0	0	0	3.04508	0.069	0	0.45437	0
Healthy	64.88079	10.04103	11.66982	0.04036	0.00088	0	0.01309	0.0168		64.88079	10.04103	0.00302	0	0.04036	0.00364	0.62474	0.01309	0	0.0168
Healthy	67.28859	10.58634	2.60607	0.00702	0	0.06397	0	0.02506		67.28859	10.58634	0	3.20604	0.00702	0.02887	0.29624	0	0.06397	0.02506
Healthy	43.37371	6.96094	26.12513	0	0	0.02125	0	0		43.37371	6.96094	0	0	0	1.55969	0.05801	0	0.02125	0
Healthy	36.02107	9.20169	16.51507	0	0	0.15063	0	0		36.02107	9.20169	0.16872	0	0	12.40094	0	0	0.15063	0
Healthy	1.93236	20.77112	26.15874	0	5.08039	0	0	0		1.93236	20.77112	0	0	0	0	4.53954	0	0	0
Healthy	34.03976	25.10955	14.267	0.04054	0.16436	0	0	0.35388		34.03976	25.10955	0.71655	1.13337	0.04054	0.05408	0.37449	0	0	0.35388
Healthy	21.74088	33.55658	19.50626	1.33446	0.04421	0.00636	0	0.05757		21.74088	33.55658	0.01562	0.04623	1.33446	0.07397	0.04961	0	0.00636	0.05757
Healthy	92.29603	0.65116	1.41224	0.0131	0	0	0	0		92.29603	0.65116	0	4.73614	0.0131	0	0	0	0	0
Healthy	20.81488	8.95794	7.86766	1.14024	5.92399	0	0	0		20.81488	8.95794	16.54797	8.5724	1.14024	0.04847	0	0	0	0
Healthy	63.42071	14.80379	1.40046	0	0.26987	0.08158	0	0		63.42071	14.80379	0.95842	0	0	0.21284	0.06224	0	0.08158	0
Healthy	42.96631	26.45107	11.535	0	0.14199	0	0	0.37624		42.96631	26.45107	0.4817	0.09635	0	0.05708	0.49265	0	0	0.37624
Healthy	50.37125	21.68731	9.13051	0.04969	0.03397	0	0	0.3582		50.37125	21.68731	4.10807	0.46362	0.04969	0.02839	0.3548	0	0	0.3582
Healthy	77.58969	3.7647	8.78341	0.08695	0.43842	0.01635	0	0.06125		77.58969	3.7647	0.0207	0.27678	0.08695	0.00106	0.29811	0	0.01635	0.06125
Healthy	54.08505	0.00145	0.00286	0.08903	0.83312	0	0	0		54.08505	0.00145	23.37874	2.32697	0.08903	0.08921	0.07309	0	0	0
Healthy	59.9376	15.89459	6.71097	0	0.71866	0	0	0		59.9376	15.89459	3.81698	0	0	0	0	0	0	0
Healthy	43.99451	8.3008	16.24787	0.08839	0	0	0	0		43.99451	8.3008	4.36566	0	0.08839	1.95264	0	0	0	0
Healthy	66.58231	1.51487	0	0.17975	0.29713	0.01825	0	0		66.58231	1.51487	0.0243	12.0777	0.17975	0.1665	0	0	0.01825	0
Healthy	11.37453	56.56074	8.1643	0	0	0	0	0		11.37453	56.56074	0	0	0	0	0	0	0	0
Healthy	45.65244	22.84931	0.5904	0.35112	0.14119	0.00551	0	0		45.65244	22.84931	0	0.42364	0.35112	0	4.56729	0	0.00551	0
Healthy	4.69747	28.68475	0.47629	19.14261	7.33114	0	0	0		4.69747	28.68475	7.32215	0	19.14261	0.03762	9.92041	0	0	0
Healthy	60.11791	1.95334	4.2692	0	0.15925	0.92989	0	0		60.11791	1.95334	2.12211	0.07601	0	0.12163	0	0	0.92989	0
Healthy	67.49187	1.64144	0.01794	0.15445	0.21648	0.03034	0	0		67.49187	1.64144	0.05038	11.6176	0.15445	0.22227	0	0	0.03034	0
Healthy	67.63196	1.02829	0.00399	0.01799	0.04734	0	0.49912	0		67.63196	1.02829	18.36886	0.80538	0.01799	0	0.00107	0.49912	0	0
Healthy	70.17776	5.54199	4.23852	0	0	0.10993	0	0		70.17776	5.54199	4.03374	0.16232	0	0.30133	0	0	0.10993	0
Healthy	33.84269	16.23635	14.64085	2.41692	0.1778	0.03176	0	0.06931		33.84269	16.23635	3.77549	1.89298	2.41692	0	0	0	0.03176	0.06931
Healthy	67.15064	2.34908	0.07282	0	0	0	0	0		67.15064	2.34908	0.1602	0.96304	0	0	0	0	0	0
Healthy	67.94477	4.66031	5.02087	0.43472	0.05029	0	0	0		67.94477	4.66031	0.19955	0	0.43472	6.29351	0	0	0	0
Healthy	0.60162	0.5455	8.00241	0.15739	0	0	0.00714	0		0.60162	0.5455	0.003	9.84888	0.15739	10.83112	0.04003	0.00714	0	0
Healthy	42.29055	23.75306	11.37131	0.37534	1.17245	0	0	0		42.29055	23.75306	2.9115	0.01874	0.37534	3.65107	0	0	0	0
Healthy	66.57364	2.49525	0.05818	0	0	0	0	0		66.57364	2.49525	0.20225	0.91601	0	0	0	0	0	0
Healthy	64.0291	6.58671	9.09675	0.01752	0.25172	0.20433	0	0		64.0291	6.58671	0.54552	0.14586	0.01752	1.49304	0	0	0.20433	0
Healthy	27.92004	32.91736	2.308	0	0	0	0	0		27.92004	32.91736	0	0	0	0	6.09692	0	0	0
Healthy	40.70462	28.87358	8.74077	0.47884	0	0	0.05444	0		40.70462	28.87358	0.2743	2.26048	0.47884	5.9881	0.0494	0.05444	0	0
Healthy	87.34147	0.56973	1.28072	0	0.00675	0	0	0		87.34147	0.56973	0	0.04368	0	0	0	0	0	0
Healthy	74.65231	1.86091	6.0585	0.03033	0	0.05945	0	0		74.65231	1.86091	0.0381	0.45666	0.03033	0.00604	0	0	0.05945	0
Healthy	74.32335	1.75312	6.09478	0.03817	0	0.05948	0	0		74.32335	1.75312	0.02333	0.41597	0.03817	0.01195	0	0	0.05948	0
Healthy	81.44009	3.2349	6.08309	0.1137	0	0.07416	0	0		81.44009	3.2349	0.5719	0	0.1137	0.35876	0	0	0.07416	0
Healthy	1.90822	67.06575	6.80006	2.88288	1.6717	0	0.23796	0		1.90822	67.06575	0.15123	3.71815	2.88288	0	9.87531	0.23796	0	0
Healthy	8.15611	55.66463	1.17325	0	0	0	0	0		8.15611	55.66463	0	0	0	0	0	0	0	0
Healthy	3.18355	0	0	1.75162	0	0	0	0		3.18355	0	36.4749	0	1.75162	0	0	0	0	0
Healthy	7.35224	30.85458	22.53801	0.28438	0.23896	0.00538	0	0		7.35224	30.85458	0.79605	0.01582	0.28438	0.01351	4.56544	0	0.00538	0
Healthy	6.09896	31.23069	33.86392	0.04279	7.42975	0	0	0.79233		6.09896	31.23069	0	0.14521	0.04279	0	7.97438	0	0	0.79233
Healthy	84.36824	1.53211	5.88805	0.08015	0.04489	0	0	0		84.36824	1.53211	0.59273	0.55826	0.08015	0.20327	0	0	0	0
Healthy	19.30946	27.63514	8.5259	4.89111	1.59069	0.07794	0.03997	0.5132		19.30946	27.63514	20.12961	0.97808	4.89111	0.15623	5.29964	0.03997	0.07794	0.5132
Healthy	3.71972	31.52571	0.30732	21.82858	3.06232	0.01252	0.01862	0.05254		3.71972	31.52571	3.53229	0.02541	21.82858	0.07894	13.24307	0.01862	0.01252	0.05254
Healthy	32.12247	4.53577	4.65778	0.03009	2.74407	0.07843	0	0.00362		32.12247	4.53577	17.36403	0.1608	0.03009	0.11535	0.11382	0	0.07843	0.00362
Healthy	54.00114	17.47204	10.42967	0	0.72906	0	0	0.06562		54.00114	17.47204	0.04601	1.21203	0	0.00673	0	0	0	0.06562
Healthy	65.61651	12.33302	8.5243	0.94086	1.46676	0.01467	0	0.44957		65.61651	12.33302	2.21731	0.43172	0.94086	0	1.54237	0	0.01467	0.44957
Healthy	80.12162	0.65713	1.20915	0	0	0	0	0		80.12162	0.65713	0.04607	0	0	0.22455	0	0	0	0
Healthy	78.3768	6.95557	1.55546	1.20125	0.77485	0.04372	0	0		78.3768	6.95557	0.12494	0	1.20125	0.1086	0	0	0.04372	0
Healthy	27.13214	12.07983	38.83189	0	0.01775	0	0.06083	0		27.13214	12.07983	0.08318	0.06175	0	0	0.00777	0.06083	0	0
Healthy	65.13207	19.6687	4.41651	0	0.09998	0.38077	0	0		65.13207	19.6687	0	0	0	1.06893	0.02834	0	0.38077	0
Healthy	20.12786	27.83029	31.48027	0.12788	0.09679	0.02325	0	0.01997		20.12786	27.83029	1.03033	0.47514	0.12788	0.01519	0.40925	0	0.02325	0.01997
Healthy	64.59072	23.70467	4.14001	0	0.05941	0.45119	0	0		64.59072	23.70467	0	0	0	3.19954	0.07447	0	0.45119	0
Healthy	29.44806	13.01772	14.34482	15.74405	0.2022	0.07796	0	0.04204		29.44806	13.01772	0.3299	0.28415	15.74405	0.00464	0.00059	0	0.07796	0.04204
Healthy	77.62184	0.71534	8.39436	0.02307	0.07404	0.00662	0	0		77.62184	0.71534	0.10657	0.15275	0.02307	0.04563	0.01546	0	0.00662	0
Healthy	84.77554	1.26838	3.27956	0	0	0.34947	0	0		84.77554	1.26838	3.57254	0	0	0.06675	0	0	0.34947	0
Healthy	26.67123	21.52486	28.4358	6.06571	2.19658	0	0	0		26.67123	21.52486	1.53989	2.78558	6.06571	0.26363	0	0	0	0
Healthy	55.77084	8.89511	16.43024	0.1758	0.48978	0.36926	0	0.01403		55.77084	8.89511	4.879	0.76955	0.1758	0.62015	0.05002	0	0.36926	0.01403
Healthy	24.50865	33.65969	0.87025	0.39024	0	0	0	0		24.50865	33.65969	0	0	0.39024	0	0	0	0	0
Healthy	70.98239	5.7231	4.50234	0.00369	0	0.07641	0	0		70.98239	5.7231	4.30195	0.09797	0.00369	0.2003	0	0	0.07641	0
Healthy	69.36269	5.09596	2.57286	0	0	0	0	0		69.36269	5.09596	0.37634	0.02265	0	0.1202	0.32209	0	0	0
Healthy	39.35148	8.0848	6.29218	0.71239	0.97395	0	0	0		39.35148	8.0848	3.93434	0	0.71239	0	0	0	0	0
Healthy	30.44125	5.133	23.33555	0.15673	0	0	0.65765	0.11849		30.44125	5.133	0	4.53819	0.15673	0.08428	0.49539	0.65765	0	0.11849
Healthy	31.20638	11.00041	2.88328	0.00129	1.15501	0.04213	0	0		31.20638	11.00041	0.86361	0.08463	0.00129	3.21953	0.04547	0	0.04213	0
Healthy	16.84445	15.17274	18.82783	0.29385	2.54483	0	0	0		16.84445	15.17274	32.50888	0	0.29385	1.15759	0	0	0	0
Healthy	77.84901	0.89604	8.61638	0.02259	0.07071	0.00316	0	0		77.84901	0.89604	0.10055	0.0791	0.02259	0.04983	0.02419	0	0.00316	0
Healthy	35.22085	26.77414	0.67924	0.37918	0.11244	0.00208	0	0		35.22085	26.77414	0	0.41756	0.37918	0	7.19403	0	0.00208	0
Healthy	57.15938	6.35844	4.30723	0	0.25022	0.63549	0	0		57.15938	6.35844	0.39785	0	0	0.37763	0	0	0.63549	0
Healthy	83.02813	4.68472	1.17716	0	0	0	0	0		83.02813	4.68472	0	0	0	0	0.33659	0	0	0
Healthy	7.90302	10.08383	0.00211	0.04668	2.52822	0.14252	1.27787	0		7.90302	10.08383	31.84975	10.55376	0.04668	0	0.48806	1.27787	0.14252	0
Healthy	16.68874	17.57122	24.41234	2.95029	9.32573	0	0.57101	0		16.68874	17.57122	7.91675	1.30501	2.95029	0	0.2742	0.57101	0	0
Healthy	47.249	8.44001	5.39163	0	0.51114	0.17429	0	0		47.249	8.44001	2.32171	1.35609	0	1.95675	0.11564	0	0.17429	0
Healthy	69.17688	8.83726	7.17267	0	0	0	0	0		69.17688	8.83726	0	0	0	0.40279	0	0	0	0
Healthy	68.93702	10.59092	9.57581	0.044	0.07434	0.03527	0	0.17519		68.93702	10.59092	0.66834	0.05937	0.044	0	0.04756	0	0.03527	0.17519
Healthy	84.32139	3.32707	3.40256	0	0.04492	0	0	0		84.32139	3.32707	0	0.07105	0	0	0.25137	0	0	0
Healthy	25.7848	12.00488	10.27545	0.04364	4.01692	0.06906	0.02456	0.0077		25.7848	12.00488	6.45343	16.83793	0.04364	0.00546	0.00584	0.02456	0.06906	0.0077
Healthy	41.14394	15.74103	9.24844	0.42966	0.33156	0.15837	0	0		41.14394	15.74103	2.08	0.7192	0.42966	3.19058	1.90373	0	0.15837	0
Healthy	70.22306	3.47271	2.32996	0	0	0	0	0		70.22306	3.47271	0.44472	0	0	0.16181	0.2823	0	0	0
Healthy	26.96368	35.84932	7.35388	0	0	0	0	0		26.96368	35.84932	0.01321	0.06268	0	0	0	0	0	0
Healthy	70.29138	1.54791	1.86074	0	0.00451	0	0	0		70.29138	1.54791	0.23621	0.03976	0	0.13787	0.01778	0	0	0
Healthy	69.34973	3.63493	6.99652	0.03601	0.63427	1.31486	0	0		69.34973	3.63493	0.75924	0	0.03601	3.06382	0.14085	0	1.31486	0
Healthy	43.80826	1.19312	2.25717	0	0.12345	0.07428	0	0		43.80826	1.19312	0	0	0	0.12456	0.00313	0	0.07428	0
Healthy	56.6143	4.17335	1.65422	0.03365	0	0	0.43021	0		56.6143	4.17335	0.93069	0.05527	0.03365	0	0.05916	0.43021	0	0
