c	Clostridia	Actinomycetia	Coriobacteriia	Bacilli	Verrucomicrobiae	Bacteroidia	Gammaproteobacteria	Desulfovibrionia
Healthy	1.5917968335063	-0.179181374381821	-0.779186103214509	-0.484351306292368	-5	1.38237892396689	-0.545551519298308	-5
Healthy	1.42128483353677	-0.01338947710832	-5	-0.141059973654603	-1.83803338363593	1.67317256099189	0.907677875594028	-5
Healthy	0.603497296516184	1.45287954218923	-5	-5	-5	1.66777505190295	-5	-5
Healthy	1.39340513710579	0.217699721797953	-0.527726368388884	-0.970129435996048	0.154274820458287	1.69798268700167	-0.167305912953498	-0.507910422508621
Healthy	1.32916694010736	0.527044433138936	-0.674156071706708	0.260908149296584	-5	1.6113332234988	-0.558351987474352	-5
Healthy	1.12621065796153	-5	-5	-0.81690105989987	-5	1.91804523262035	-5	-5
Healthy	1.4456636617452	1.06749935687422	0.374064297696811	-5	-5	1.22871954536122	0.331848226509501	-5
Healthy	1.0961481137164	-1.63152716155964	-0.929297340280526	-0.723377375798292	0.728486079626542	1.87049479325185	-0.192295887061616	-1.59006687666871
Healthy	0.162725668890339	-1.21147811277753	-0.677677314125989	-0.760225184833481	-5	1.82545889959683	1.06800356828737	-1.73447466478093
Healthy	1.71741858907404	0.601022961838799	0.22735443207394	0.304346169804503	-5	0.245747024886997	0.177493212608342	-1.62506844602181
Healthy	1.05188345194229	-0.608306422963091	-1.41465208890541	-1.41793663708829	-0.453494351833502	1.88952002769663	-0.0379765326292973	-2.87289520163519
Healthy	1.51589608749354	1.08138835857617	0.213610715284712	1.38038745713422	-5	0.854920907471279	0.251212232692721	-3.32790214206428
Healthy	1.18791901742698	1.23170145808804	0.660402489583748	0.0214167270964125	0.275670622022857	1.31523919247116	0.943680460974459	-5
Healthy	1.57536129707073	-0.545780364339998	-2.41116827440579	-0.332491012727425	-0.154672464977933	1.61353263365198	0.895009051199619	-5
Healthy	1.56724110640165	1.11343693705746	0.048298050818717	-0.795310379579639	-2.38615817812393	1.44662724743026	0.137876090487811	-2.45842075605342
Healthy	1.00271581999349	0.627033863191978	-5	-5	-0.919193195665638	1.84469923667168	-0.496195702909122	-1.21388771628017
Healthy	1.60107911613308	0.833494536042278	0.243903293481164	-0.0382041030757711	-0.00285398589743062	1.49091806667468	-0.269451886706003	-0.847039325695751
Healthy	1.39108514228563	-5	-5	-5	0.0185798445518674	1.7295800067766	0.876714800230733	-1.27605202356836
Healthy	1.4584090855353	-0.684218519291396	-5	-5	-5	1.79795971289236	-0.748799944527819	-5
Healthy	0.988442118623219	-0.664461867556849	-1.24672342981558	-0.361351031916633	-5	1.83629625919064	0.792109306300532	-5
Healthy	1.45391157243325	-5	-1.32230181852549	-1.17842097208799	-5	1.80060849108794	0.474835202538088	-0.36529103357909
Healthy	1.66139512692446	0.408005790319548	-5	0.0422525261156505	-5	1.32418323546207	-0.115227285636771	-5
Healthy	1.54141173371632	1.51144068959532	0.409087369447835	-0.501455128284397	-5	1.20289463092717	0.0830257808724579	-5
Healthy	1.62598200361643	-5	-5	-5	-5	1.76143849315133	-5	-5
Healthy	1.5803988302046	0.760888948595385	-0.725334230918611	-0.0087074557490656	-5	1.56536262491201	-0.809388202186395	-5
Healthy	1.40101208716013	-0.96349087146727	-0.13262680611774	-0.244109906191969	-5	1.75487956265992	-0.366854860632557	-5
Healthy	1.35781196999584	-1.08671609823958	-0.492171103954471	0.723003902236924	-5	1.76644393077627	0.21916522183034	-5
Healthy	0.922221861889605	-0.187247027854038	-1.30189945437661	-1.20300960945431	-5	1.91773058065843	-0.0208205225232316	-5
Healthy	-2.73992861201493	-1.75721019052132	-5	0.859034967366988	-5	-1.94653739507454	1.96204361109191	-5
Healthy	1.4626776533893	0.561069168303111	-0.013205879997202	-0.0692648593402061	-0.663360181358311	1.62831228308446	-0.0248210290591229	-1.23709647150094
Healthy	1.37420412921319	-5	-1.01560772147573	-1.32248429520124	-5	1.8107653110522	0.0637985592843731	-0.339551948678705
Healthy	1.36317953825229	-1.51300311156818	-1.75227216709028	-0.566774374762595	-5	1.82358370192354	-0.158740666617736	-2.75448733218585
Healthy	1.79672083085467	-0.108975747775898	-5	0.156303769240117	-5	1.28450472680845	-0.559027981266039	-5
Healthy	-0.536644615145342	1.81831888075953	0.585288105450458	0.425002438594208	0.382343091527094	0.828867328922882	-0.743859773365467	-5
Healthy	1.01068445932423	-0.682417160219801	-1.3212995650017	-0.231946777320688	-5	1.84175972549382	0.776592960007098	-5
Healthy	0.933628486525049	0.0636898070659367	-0.0197193142150694	0.015267520918701	-0.227736985686373	1.6319434274804	1.49563174265569	-1.09957824654226
Healthy	1.44104328349967	-5	-0.36900293160136	-5	-5	1.79532856505883	-1.32093568187869	-5
Healthy	1.43605509413814	-5	-1.06233168560099	-1.03886378261277	-5	1.80925728653393	0.489642130389186	-0.327458833606019
D009765	1.5481432686593	-5	-5	-5	-5	0.974481295665302	-5	-5
Healthy	1.86477916920611	-5	-5	0.481196028302597	-5	0.769604015892609	-5	-5
Healthy	1.68773910176149	-0.141486863733002	-0.0543000497428768	-0.786907448747516	-5	1.41816783300766	0.252238761553515	-2.33161408331
Healthy	1.27236894243518	0.603936426877068	0.0458313143477545	-0.69988298171013	0.21405398535976	1.75956639675674	0.0079908807285113	-1.25274360255786
D009765	1.8338583003135	0.616272760799804	0.688434060932628	0.876653648894458	-5	-0.0535821261831271	-5	-5
Healthy	1.47659544021459	0.414341491186012	-0.893945159906213	0.360394584620541	-5	1.51441359205438	0.335010336802968	-1.65737995744665
Healthy	0.781999372417942	0.289352567816679	-0.793147149993302	-5	0.696345902623272	1.7740177146621	-0.535346542550498	-0.0583593914236578
Healthy	1.71044503644554	0.8482599535764	-0.94531035705002	-0.680602425948174	-5	0.886532460558815	-5	-5
Healthy	0.491990265260497	-0.496345480757041	-0.0504685047202402	-0.348751069195405	-2.65364702554936	1.83513857174488	-0.197499932235607	-0.375996519668438
Healthy	1.37261286245627	1.17054479485714	-0.0186843605831396	-1.00625524344554	-1.11599807523121	1.64089307622699	-0.30977733132734	-1.17063189201118
Healthy	1.17990264666323	0.202027622561918	-5	-1.77159964129699	-5	1.29673537359748	-5	-5
Healthy	1.82092142329083	-0.363582318591952	-0.0354009888414391	-0.287695514489571	-5	1.36070679998064	0.138002536456431	-5
Healthy	1.41469313765244	-0.314939339095504	-5	0.673757936549577	-5	1.76509950216503	-5	-5
Healthy	1.48682407022559	0.594705174058466	-0.391538152616272	0.404072179076355	0.667761985867626	1.58953576384212	-0.392137681651643	-1.70774392864352
Healthy	0.838180139949082	-1.57251389090421	0.162585314282281	-0.752124890375396	1.64303011960093	1.11805629411315	1.02381030340656	-0.142203297924661
Healthy	-0.955460239607589	-0.559768063773211	-5	-0.345188369807202	-5	-2.00612308505879	1.97905817391994	-5
Healthy	1.05358700038172	0.735751355005925	-0.149261892768803	-0.674648562194454	0.8498387630846	1.65300631972067	-0.60173005288245	-0.916963457588035
Healthy	1.42348507972525	-0.621238824683627	-0.805235975889113	1.22056830091496	-5	1.4004321226059	-0.791773694064417	-0.993277307798315
Healthy	1.59904619483079	0.376025527573288	0.0117733770452618	0.48338186774898	0.212850529635859	1.54793289263867	-0.167465541310879	-0.977324238046272
Healthy	1.72159217691424	-0.386443574821955	-1.29670862188134	-0.96738123914928	-2.77469071827414	1.55767727729678	-1.3981572102179	-5
Healthy	1.07377515308248	-1.55846196129784	-5	-0.378148904455688	-5	1.88699055291402	-0.737596376741218	-5
Healthy	1.14764819464838	-0.203120519110002	-0.651675662299613	-2.0329202658555	-5	1.80440347400348	0.203661016675312	-1.24910607961787
Healthy	0.801096919797611	0.0625707037055089	-0.318840200474807	-1.44466367200473	-5	1.922515835678	-0.140261433802853	-1.268814292366
Healthy	1.69576571374696	1.16817591587272	-0.18020608807606	-0.128584699927495	-5	1.23034621136224	-0.277259162061962	-0.802857335027437
Healthy	1.69286911794101	0.178916544522549	-0.339570932155132	0.42287205596233	-5	1.21122522940003	-0.661902246293461	-0.54810615509564
Healthy	0.807752797173646	-5	-0.210264210354226	-0.536659558097221	-5	1.89496723756092	-5	0.23363311618323
Healthy	1.44572855869059	-5	-1.40274371707486	-1.00104355952951	-5	1.8034408634439	0.507498308275462	-0.303119628317238
Healthy	1.70779237583359	-1.13798794874978	-1.44249279809434	-0.996065793826291	-1.66094626429086	1.55679731448639	-1.01304921214148	-5
Healthy	1.50958219592261	-1.00957234151474	-1.80548565811753	0.478085764301482	-0.8142029525538	1.6569367403503	-5	-5
Healthy	-5	-2.64016451766011	-5	-5	-5	-2.37468754903833	1.99970610036023	-5
D009765	1.76081226870558	-0.153026142182926	-0.589914815730852	-0.00168834009176075	-0.860404241530028	1.29474721415849	0.056782927000494	-5
D009765	1.28028760531168	0.909801453930255	0.74530671788266	-5	1.25476335840195	1.46878539230748	-0.116327210890697	-5
Healthy	1.00427966230959	-5	-0.62158392811477	-1.91399629438162	-5	1.91905015012138	-0.236167851410691	-5
Healthy	1.18761039056909	1.48205765832011	-0.681248186142888	-0.153625770269907	-0.836302054107431	1.55935113870028	-0.113086466601454	-5
Healthy	1.20286740997636	-0.023916090656266	-0.58609700249556	-1.27132163314909	-5	1.80159769272252	-0.794200378429424	-1.25837574249619
Healthy	1.72930332049995	-5	-0.563932812786401	0.660550547757731	-5	1.31939778220672	-5	-0.886558046034678
Healthy	1.03577263538167	-0.5019928689609	-0.678815972697686	-5	0.910151972818467	1.7697134049307	-0.447368280755924	-0.25335801807693
Healthy	0.870891773466308	-5	-1.27687284120431	-1.13721290176466	-5	1.82483783149133	-0.0914345636631253	-1.19729467292565
Healthy	0.848597962127137	-0.451242171426296	-5	-0.436008977413847	-5	1.8490291105652	-0.681999308182079	-5
Healthy	0.885383273488225	-5	-5	-1.32854944578751	-5	1.86419901262779	-0.269258088149979	-2.11861534322943
Healthy	1.54837565808977	0.453501806000017	0.0618820371615251	-0.406758251004164	-1.52157781225992	1.62522249534813	0.566000031094816	-5
Healthy	1.35269217717503	-5	-0.82912249272442	-2.38721614328026	-0.250279140025592	1.82641886096125	-0.196351727598519	-1.8921119748172
Healthy	1.02232566262545	-1.02131743484306	-1.51399481363776	-1.32275815405335	-5	1.89142516214329	-0.712735874201023	-5
Healthy	0.704074122356511	-0.462382363579024	-5	-0.614304374589439	0.138422704786584	1.92207415077932	-0.719535453373082	-5
Healthy	1.36133490504708	-5	-0.942447998945467	0.873351414119314	-5	1.63585294121595	-0.452434495307391	-2.57348873863542
Healthy	1.50468815925883	1.0470804624926	-1.04846820945765	-1.27638016448454	-5	1.32670915273713	-0.789200089603249	-5
D009765	1.75593191974213	-5	-5	0.406322126903456	-5	1.5545129032093	-5	-5
Healthy	0.664748186109812	0.563323239319293	-5	-5	-1.23306690616272	1.92235586508424	-1.2518119729938	-0.40857919489579
Healthy	1.49867038655006	1.06915174168895	0.164778018227981	1.37456414410195	-5	0.98415901952031	0.169953491717545	-2.27572413039921
Healthy	1.78932111543987	-0.13519829994923	-0.448415830639588	-0.227891091010092	-5	1.18184673085399	-0.991186990947911	-2.12784372725171
Healthy	0.363305421502541	1.87064550947986	0.676716466627682	-1.17502853887631	-5	0.835312539111101	0.767642596957773	-5
Healthy	1.44407510174177	-0.814231266566387	-0.639558066897362	-1.17986424812957	-1.5548630312867	1.80667004299012	0.407480983611734	-0.603260301288771
Healthy	1.42663648928242	0.101042147971292	0.374000055530311	1.1862303046654	0.238853691809097	1.392386858299	-0.113069562831228	-5
Healthy	1.46393119328051	-2.60730304674033	-2.11238269966426	-0.49768215023426	-5	1.67746687928733	0.674669200767574	-1.8018930011266
Healthy	1.4491302069442	-1.75006824336581	0.279228779072425	-0.756193310255595	0.873068207464629	1.62008074920544	-0.350159083930841	-0.709275519980777
Healthy	1.63584651264327	-0.722459544882569	-2.47886191629596	0.487750483035843	-1.00793273997233	1.62148049303631	-0.662640587998645	-1.9734667354767
Healthy	0.791730638754817	0.0356218259759235	-0.353655098683705	-1.39978969359067	-5	1.92078882134519	-0.196624834438046	-1.27736607746619
Healthy	1.37358445452094	1.58276460271344	-0.452372955229649	0.133120378993699	-5	1.40750290570782	0.137898221190076	-5
Healthy	1.51525506309389	1.00003517642841	-0.500436626465597	-0.131343808192313	-5	1.65504945297726	0.407188583208907	-2.87614835903291
D009765	1.48780981018159	0.356775181473215	-0.249476177554759	-1.18990195931886	-5	1.13147430319705	-1.24519314464558	-0.800409359396307
D009765	1.15614343865521	1.42082215160795	0.861527242252718	-0.636294027145276	-5	0.43879067207259	-5	-5
Healthy	0.9623949095103	0.830543119903423	0.00739354278700913	-0.686871286154806	0.815796168748423	1.54842565901742	-0.522473592805652	-1.16405589990615
Healthy	1.58095552339945	-0.512805042608604	-2.00700490156866	-0.290747003983718	-0.114305270370072	1.60701278285257	0.906672754932645	-5
D009765	1.36982752185604	-0.584242289964209	-0.549689293994995	0.459953089487632	-5	1.77712909450876	-1.04010041213406	-5
D009765	1.49335570437805	0.334025277240652	-0.191978185612404	-1.18936429972446	-5	1.13811472642638	-1.11176432672943	-0.957897231962697
Healthy	1.4133232388242	0.974591820276002	-1.88372441241946	-0.368018769123763	-0.0239941074918709	1.5995490388448	0.256272642664966	-5
Healthy	1.33751616511536	-0.0326439419747885	-1.49580108146055	0.266015201283874	0.458930804559553	1.60269045479445	0.42946965447546	-1.81276138016852
Healthy	-5	1.89108609214126	-5	-0.243736738788699	-5	0.868148742557497	0.527066370169027	-5
Healthy	1.39828244512018	1.13027167603051	-5	-0.415148838392959	-1.28802414564824	1.60211883424374	0.174327341462779	-5
Healthy	1.18464885083993	-1.36774522331529	-5	-5	-0.934719128897246	1.82898304859605	-0.564585683782472	-5
D009765	1.81287119462433	0.472283878772974	0.547683653941131	0.0203488503758166	0.281649128444953	0.987927567239701	-5	-5
Healthy	1.62838034626278	1.02106478347037	-1.14819148577176	-0.929149746572427	0.248960959759684	1.27722861019459	-0.896401506022062	-1.51541547071716
Healthy	1.40971372386057	-0.984598326297051	-0.720036632541263	0.280648926108929	-5	1.52357960846822	-0.814684541996343	-5
Healthy	1.45042925695913	-0.313605072495461	-1.86043573382415	-2.22112552799726	0.740620031418806	1.15716169824922	0.40233705490006	-5
D009765	1.14478429927633	-5	-5	-5	-5	1.8644563754939	-5	-5
D009765	1.69047925404918	-5	-5	0.621049507467855	-0.987584625237567	1.51824762256141	-1.02415477453243	-5
D009765	1.39597027920376	-0.734498229960774	0.187029747053226	-0.281456793568342	-5	1.49682714801307	0.940865473611082	-5
Healthy	1.75557745262548	-0.902256941055122	-1.23980377054487	-0.0179278642279139	-0.254597268087732	1.43127625304714	-0.778898880038495	-5
Healthy	1.60175142407927	-2.37468754903833	-0.274709231973527	-0.1674080683429	-5	1.50696532995265	0.0735057322332216	-1.89177334362507
Healthy	1.65285933705033	1.08473888451752	-0.0771707803333511	0.449313289619034	-0.0292627132592519	1.19759313763746	-2.3045183235098	-5
Healthy	1.62417417933431	1.41791970709081	-1.27400674107528	0.704633465196609	-5	-2.93181413825384	1.00639757663889	-5
Healthy	0.943043169189419	1.67912423862387	-0.156617705783265	-0.172488570473467	-5	1.33689161202881	0.595957827659652	-2.06752623532285
D009765	1.57240756503257	0.172477411307106	0.663735780597929	-5	-0.508134256803952	1.37289709684437	0.483213457447508	-5
Healthy	1.17747156732951	-5	-1.53017798402184	-2.15242734085789	-5	1.90320842466068	-0.403842919083828	-1.51498878542143
D009765	1.50094539911786	0.149252992463638	-0.250650239402523	-0.174307804209523	0.805782140938146	1.53138221188724	-0.483715888886019	-1.77134304189106
Healthy	0.441858456197611	-0.721932669111337	-5	-5	0.267716015946984	1.96553503406803	-0.244193722554654	-5
Healthy	1.59861237668142	-5	-5	0.803149723056671	-5	1.56191539970054	-5	-5
Healthy	1.35156905425159	0.728553430409411	0.124758466989776	-0.231969003430532	-0.143065789419393	1.58197524449011	0.999392866427171	-2.87289520163519
D009765	1.42955607665742	-0.311188777429981	-0.962334506649197	0.210136522209962	-0.606021397348228	1.60316462478341	0.127367240343946	-1.53850147321698
Healthy	-5	0.819264844581342	-5	0.740158128105894	-5	-1.4185054577091	1.9433311053636	-5
D009765	1.51207053496755	-0.320463089167695	0.428803546115214	0.14370162942477	-5	1.02545415560762	0.985326759042903	-2.11918640771921
Healthy	1.57896143087307	-0.573293593953686	-0.673828054710825	0.0771752465948376	-1.75325529027616	1.65576003013257	0.470428132912058	-2.05060999335509
Healthy	1.06636618427199	-5	-5	-5	-0.15318678603921	1.87097583733859	-1.81559251458768	-5
Healthy	1.59171711732413	0.447654084487987	-0.133884049014663	-0.963970269343457	-5	1.56617117684404	-0.706504856527975	-0.819386749388397
Healthy	1.1490909614772	-1.69378949183224	-5	-0.28620715206094	-5	1.91236380370177	-5	-5
D009765	1.34555407727223	-0.880480182131805	0.485136296120582	0.209144902321191	1.68922900909644	0.982788007325904	-5	-5
Healthy	0.913817030136592	-1.62837807282398	-5	-1.53551045256603	-5	1.86774459363373	-0.212369525029817	-1.38584129049082
Healthy	1.01252889269065	0.607714450071696	-5	-5	-1.04363944632668	1.84892968113871	-0.408490191005346	-1.12871902714203
Healthy	1.34351651389783	0.619318771161886	-0.186892924414693	0.535035745608036	-0.00797697223614937	1.62633092162402	-0.551912333307659	-1.85387196432176
Healthy	1.68297819440416	-5	-5	-0.113576962358928	-5	1.46110291957796	-5	-5
Healthy	1.15552641715771	-0.838093207932721	-0.416076117680687	-0.500780447819197	1.37077225663766	1.46910240512236	-5	-0.145918756170271
Healthy	0.987221466228106	0.560964153548602	-5	-1.04038628892896	-0.0457237134145102	1.77778571016738	-0.609471130520392	-0.435890473134051
Healthy	1.01817728308121	0.628904667733536	-2.35261702988538	-1.98213228103649	-0.931628581967357	1.84082121263404	-0.448318277477442	-1.05026854768429
Healthy	1.57454273904544	-5	-5	-5	-5	1.71486642728052	-1.30759376516637	-5
Healthy	0.856941455402685	-2.10292299679058	-5	-0.983509868379172	-5	1.94348239704134	-1.6548223834573	-5
Healthy	1.3811116496796	0.0975488244354698	-1.69464863055338	-0.494836450189588	-5	1.7168624798801	0.272873860327744	-5
Healthy	1.60461792963217	0.728345664291494	-5	0.520910411869604	-5	0.554435854201991	-5	-5
Healthy	0.879798099772627	-0.388234220281519	-5	-0.564745069604102	-5	1.83685330323355	-0.623806413115715	-5
Healthy	0.995822909617887	-0.91750186149422	-1.07422394616325	-0.299175181757802	-5	1.83723208222427	-1.10435649517592	0.221711490872051
Healthy	1.53567646003986	-0.134055504776084	0.649959559556279	1.07366080709641	0.281437913942558	1.4572182964768	0.338033946689928	-5
Healthy	1.19259616376855	-0.0495231782974773	-0.599479279121621	-1.14363367634075	-5	1.8048123058785	-0.805430160771357	-1.18615224577115
Healthy	0.383125690220745	-1.06393888339001	-5	-5	-5	1.89877436594448	-0.583858968831671	-5
Healthy	1.45958893141775	-5	-5	-1.65150042971616	-2.41566877563247	1.75018158681695	-1.83120797968582	-5
Healthy	1.46938809366708	0.637304564516816	-0.600793699328692	-0.633838632195809	-0.331409099963166	1.50889100939141	0.0608488730388074	-2.72124639904717
Healthy	1.24534360552569	-0.00236464487350495	-0.599945788725126	-1.16310648362357	-5	1.80736608036384	-0.720835156937729	-1.2143143317191
Healthy	1.37873739014285	0.267267966786495	-0.529913071591167	0.389904642948755	-0.326693345517798	1.62459640714877	0.553274831325661	-1.31776464309744
Healthy	1.82494293178959	0.62824277814123	0.554577584745201	-5	1.24120543551533	-5	-5	-5
Healthy	1.64921156389972	-5	-5	-0.928191608166871	-5	1.51593567331112	-0.393833685392379	-5
Healthy	1.06111607219943	-5	-1.52900183033913	-1.14357322752976	-5	1.75200486245167	-0.145815456166393	-1.44213203843198
Healthy	0.575437261612947	1.23110599699788	0.603946156265205	-0.0606355235665811	-5	1.83533284451337	0.182947919306218	-5
Healthy	0.327520359742395	-5	-5	-5	-0.27043027369803	1.96448266164724	0.615718646710098	-5
Healthy	1.57386145434324	0.700916486615219	-5	0.459791915265038	0.484443631089704	1.36182601323736	0.319861511693828	-5
D009765	1.17173610453449	-0.211966040457077	-0.0980896373800287	-2.19044028536473	0.733415561619026	1.52245988347594	0.412730952251072	-1.74424521335696
Healthy	1.44638833824434	-5	-5	-1.39243775681641	-5	1.80659974738529	0.502611451159221	-0.611987656635809
Healthy	1.44403026711865	-5	-1.17360121781238	-1.10946720807226	-5	1.80709733368615	0.478795846393972	-0.47134035476501
Healthy	1.67815185104153	-5	-0.454062315358118	-0.32053576227394	0.0729700598663302	1.15068829785399	-0.53746724196491	-1.38700434396765
Healthy	1.70181157061474	0.113863167462118	0.192305348063851	1.26920999990326	-2.24641694110709	1.27180072983809	-1.11827306462358	-5
Healthy	1.78130189246219	0.0536315283660297	-0.821425896620075	0.435726542849126	-1.56815395430127	1.11381404693274	-0.686280380504907	-5
Healthy	1.67307558237664	0.0808680952038701	0.033656925103955	0.922378714215788	-5	1.39572851907407	0.40212376240064	-1.02204787879854
Healthy	1.57813311682622	-5	-0.158196449630666	-0.241815061849435	-5	1.45847346578167	-5	-5
Healthy	1.50781797043042	-1.2209087961545	-0.469441740548347	0.505861908858317	1.17337597576964	1.38524099095837	1.06381618207975	-2.67162039656126
Healthy	1.18720362653364	-5	-0.00411921333117029	-0.912822188238844	-0.542814743446332	1.87640133744105	-1.36471736200179	-5
Healthy	1.3685695028234	-2.69680394257951	-1.2023170650851	-1.11662251025166	-5	1.7969396528931	0.947177775467039	-1.66675430103804
D009765	1.26822449581695	0.471843032338414	-0.738332771225815	0.12763276090452	0.691428965568917	1.63113264998657	0.22411332670774	-0.548014111051091
Healthy	1.70929540717264	-0.800903343694384	-5	0.102519458368337	-5	1.53049988536732	-0.276536118316854	-5
Healthy	1.14258623078116	-0.0571390860764773	-5	-0.297061360611653	0.75925828187544	1.78416143648639	0.4958993980762	-5
Healthy	1.72227284744004	0.745788135552397	-0.440428497217558	-0.0968394458881703	-5	1.35191143376754	-0.182414800094703	-5
D009765	1.40409136225465	-0.221689537493431	0.450833933891003	0.433526624912492	1.6369521326116	0.902788047390851	-5	-5
D009765	1.48359285932565	0.690780654501487	0.0179677368847791	0.391189253886348	-5	1.26185619740808	-1.40351286626346	-2.77211329538633
Healthy	0.85938270686777	-1.05522131887649	-0.710946442407359	-1.29413628771608	1.01338122771052	1.8297739717221	-1.09178314691061	-0.711192052516521
Healthy	1.55411636690364	-5	0.00429987352362671	0.588674993121528	-5	1.60285044751201	-0.618830748720854	-5
D009765	1.46326586888796	0.870276876052725	0.801528560309415	-5	0.96386382223053	1.28753189104081	0.9256781474979	-5
Healthy	1.31562046112403	-2.49620931694282	-0.325368462482923	0.0256949171381284	-5	1.75732715880553	-0.379728574560956	-5
Healthy	-1.02475205875932	-0.596604912997491	-5	-0.491524150351767	-5	-1.31238187042823	1.19992650333637	-5
D009765	1.89122637136405	0.739877588101988	0.287275332675486	0.5583905313535	-5	0.630288512282918	-5	-5
Healthy	0.135739920719901	-5	-5	0.100642755537261	-5	1.93413308623912	0.120201989583453	-5
Healthy	1.7089678855633	0.202188512266052	0.257001411616545	0.741999654437455	-5	1.42577754633749	0.42128302264261	-5
Healthy	1.55690563046541	-5	-5	-5	-5	1.75021292783412	-5	-5
Healthy	1.34199113310088	-0.959002307576509	-1.03282657704446	1.13985139137732	-5	1.71328451936576	0.00645748463818299	-5
Healthy	1.59492652574415	0.708842241792617	-0.734757531366199	-1.50251746263263	-5	1.32171770527317	0.0135113334658999	-0.830384337777253
Healthy	-2.13548891894161	1.96795325337443	-5	0.758808981164909	-5	-1.35565990117368	0.1084736905237	-5
Healthy	1.40019594496149	-5	-0.518672051847425	-0.788959594267947	-0.0191152915709132	1.76561603398308	-1.06238182060618	-1.55783391421528
Healthy	1.14704745585626	1.86398539723709	0.588545086209557	0.0885081816679681	-2.92445303860747	-1.83150251647697	0.630757284988651	-5
D009765	1.65412299806035	-0.113503634676066	0.53586984319492	-0.0565747393051276	-5	1.55578139679333	-1.7956086680807	-5
Healthy	0.990490254180477	-5	-0.665224668322045	-5	-0.0802840157574941	1.81192210165437	-1.7026772857947	-1.40582852088509
Healthy	1.26498796702505	-5	-5	-5	-0.401943052719206	1.83387561785576	-0.424789054916385	-5
Healthy	0.883307610717666	-0.411515400955207	-5	-0.560683098983496	-5	1.83893115834566	-0.704037267605977	-5
Healthy	0.498667493641771	1.25571550073716	0.443940115208608	-5	-5	1.68789987040816	-5	-5
Healthy	0.236441524775372	0.738812257654625	-5	-0.433786489437618	-5	1.46017953610094	1.39430403063012	-5
Healthy	1.21137046910556	0.162576353937276	-0.496536181846786	-1.25406684154056	-0.192519092995695	1.76885127493393	0.168644776887817	-2.6903698325741
Healthy	1.32213594355677	0.523527964330405	-5	0.425659730420213	0.563579561775237	1.5853018727624	0.517446633919386	-5
Healthy	1.2975764712737	-0.224207572321208	0.0687163419965539	-0.325616570378997	0.100515285822753	1.47192010289356	-0.302822985028996	-1.58169870868025
D009765	1.66584083335784	0.581676645960176	-0.142088829956263	0.662964544416982	-0.704916940748343	0.862939560001087	0.842145370130328	-0.857235225361275
Healthy	1.6031785949766	0.257683373676726	0.127846354725375	-0.268798162879752	-1.04866248120408	1.50463503419416	-0.059593098600362	-0.729530793546802
Healthy	1.57821892129154	-5	-5	0.305488945905176	-1.01596801972882	1.47542666544873	-0.666169989554354	-5
Healthy	1.07896150984256	1.08397714612738	0.270294437715416	-0.631527161559638	-5	1.75366194472913	-0.528165759848767	-0.928854709548917
Healthy	1.01024693894068	-0.597721418104439	-1.33198702835817	-0.268048802566613	-5	1.83408248361784	0.773892446690057	-5
Healthy	0.242024339968328	-1.79182747333288	-5	-5	-5	1.90655299646866	-0.781306980008644	-5
Healthy	0.80116076649191	-1.70730099695607	0.169771390203502	-0.865599744081016	1.64730089635306	1.13212066742592	1.00824322239122	-0.217190677331123
Healthy	1.63247591886795	-0.100902099292678	-1.09189045960745	-0.955577844288157	1.09843292937707	1.43001164909166	0.33390450401391	-1.46092390120722
Healthy	1.32756183024072	1.36008593544129	0.84854995508427	-0.389659288547843	-5	1.48386204927454	0.350405033933652	-5
Healthy	0.796104402756125	-0.905109802993349	-1.08481129482684	-1.08092190762393	-5	1.12025302697863	0.340223937176264	-5
Healthy	1.62725511786826	0.498718461109633	-1.68973163336755	-0.350266085360407	-5	1.30526342666048	-0.322703368465917	-1.86870220340238
Healthy	1.56317542914592	1.28531309034772	-0.0683336773105983	-0.447672540658449	-0.0590504326824223	1.34761938348504	0.529409819863476	-0.921760746190334
Healthy	1.50486705190065	-0.362360194641302	-1.65266998468305	-1.3722246247707	-5	1.80666997520814	-0.786004383631915	-5
Healthy	1.48546844014189	0.229658809000127	-0.308847752829318	-0.949620243738542	-5	1.13884152063227	-0.92863356324087	-0.957739593310548
D009765	1.87075295646485	0.496942095825834	0.653420925111937	0.102275876483398	-0.872733181681101	0.56499018493065	-0.104097012172283	-5
Healthy	1.4224237060326	-0.0195693655551319	-5	-0.216646780405381	-1.58703572800334	1.66724696440547	0.907086593498582	-5
Healthy	1.43372984179979	-0.698991719603	-0.627419364969087	-5	0.259868510765762	1.6535546030616	-1.60258145764865	-1.95311480916229
Healthy	0.96443406742766	-0.214705764356596	-5	-0.86566348905132	-5	1.909959756789	-0.378958806894501	-1.18039026724841
Healthy	0.800305265383468	-1.65777477063921	0.176183898663947	-0.755772374267092	1.63788691727554	1.12102575716609	1.0080501430417	-0.134043678067427
Healthy	1.43884569521268	-5	-5	-5	0.273452703621175	1.72451450210822	0.136105144969983	-5
Healthy	1.80046941859574	0.949543202619029	-0.211131945980889	0.404840555849266	-5	1.0819885528771	0.26488862612062	-1.62893213772826
D009765	1.32502238931787	-5	-5	-0.133039583155063	-5	1.81044195070958	-5	-5
