group	Prevotella	Phytobacter	Ruminococcus_B	Streptococcus	Veillonella	Parasutterella	Faecalimonas	Muricomes	Longicatena	Rothia	Prevotella	Enterocloster	Phascolarctobacterium	Anaerostipes	Haemophilus_D	Flavonifractor	Intestinibacter	Parasutterella	Clostridium_Q	Gordonibacter
Healthy	12.9605	0.0542	0	0.37533	0	0	0	0	0	0	12.9605	0.27379	0	0.37184	0	0.05462	0	0	0	0
Healthy	0	17.2665	0	0	0	0	0	0	0	0	0	0.59295	1.40121	0	0	0	0	0	0	0
Healthy	0	0.02491	0	0	0.07814	0.00244	0	0	0	0	0	0.45588	0	0.76951	0.28719	0	0	0.00244	0	0
Healthy	37.7229	0.04595	0.00023	0.03336	0	0	0	0	0	0	37.7229	0.60873	4.49462	0.12392	0.00248	0.07274	0.00536	0	0	0
Healthy	0	0.32158	0.47684	0.25409	0.16998	0.01267	0	0	0	0	0	0.06206	0	1.15473	0	0	0	0.01267	0	0
Healthy	0	0.10318	0	0.29871	0	0	0	0.02645	0.00777	0	0	0.01493	0	0.03055	0	0.22842	0	0	0.03397	0
Healthy	0	9.22203	1.09775	2.12798	0	0	0	0	0	0	0	0.71234	0.18431	0.08444	0	0	0	0	0	0
Healthy	0	1.0624	0.0113	0	0	0.07079	0	0.00278	0.00692	0	0	0.25665	0	0	0	0.21999	0	0.07079	0	0.02437
Healthy	0	1.67549	0.00063	0.71998	0.39935	0	1.20527	0	0.01247	0.01361	0	0.3796	0	1.01398	1.46862	0.52526	0.59875	0	0	0
Healthy	0	10.3544	0	0.00185	0	0.00488	0	0.03076	0.10033	0	0	0.08747	0	0	0	0.07135	0	0.00488	0.02859	0.13879
Healthy	0.07071	0.26867	0.12701	0	0	0.00279	0	0.01872	0	0	0.07071	0.23728	0	0.0223	0	0.04098	0	0.00279	0	0.01302
Healthy	0	0	0	0.01542	0	0.03097	0	0	0	0	0	0.03297	0	0	0.0099	0.00577	0	0.03097	0	0
Healthy	0	0.20672	0	0.07654	0	0.09536	0	0.11176	0	0	0	2.49417	0	0	0	0.59835	0	0.09536	0.152	0
Healthy	2.00536	0.47781	0	0	0	0	0	0	0	0	2.00536	1.03582	0	0	0	0.00236	0	0	0	0
Healthy	0	0.04816	0	0	0	0	0	0	0	0	0	0.0222	0	0	0	0.00475	0	0	0	0
Healthy	0	3.92252	0.00753	0.30473	0.07346	0	0.17043	0.31525	0.05286	0	0	0.36828	0	0.05015	0.12692	0.144	0.59479	0	0.40775	0
Healthy	0	0.00675	0.18909	2.22493	0	0.13296	0	0.04165	0.03392	0	0	2.46408	0	0.61821	0.02958	0.03642	0.26551	0.13296	0	0.00659
Healthy	0	0.52504	0.00476	0.20895	0.03213	0.13412	0	0	0	0	0	0.10259	0	0.00739	0	0.17493	0	0.13412	0.47019	0
Healthy	0	0.48205	0	0	0	0	0	2.60496	0	0	0	4.59508	0	0	0	0.09557	0	0	2.67661	0
Healthy	7.76842	0	0	0	0	0.00219	0	0	0	0	7.76842	2.2541	0.92775	0.87118	0.1119	1.07405	0	0.00219	0	0
Healthy	0.59186	1.88029	0.01039	10.15615	0	0	0	0.06751	0.03073	0.30233	0.59186	5.06099	2.29265	1.97634	0	0.06557	0	0	0.06584	0
Healthy	0	0	0	0.04491	0.0081	0.01507	0	0.04356	0	0	0	0.11121	0	0	0.0207	0	0	0.01507	0	0
Healthy	0	0.05795	0	0.33934	0	0	0	0.01909	0.01716	0	0	0.00637	0	0.01711	0	0.20109	0	0	0.06194	0
Healthy	0	0	0	0.00805	0	0	0	0	0	0	0	1.16676	0	0	0	1.45313	0	0	0.05108	0
Healthy	0	0.13974	0	0.30983	0	0.0031	0	0.0322	0.00457	0	0	0.01805	0	0.02825	0	0.22977	0	0.0031	0.05264	0
Healthy	45.2911	0	0	0.03344	0	0	0	0	0.01087	0	45.2911	0.61911	0	0.00918	0.14387	0	0.2524	0	0	0
Healthy	0	0	0	0.01599	0	0	0	0.07163	0	0	0	0.25694	0	0	0.06958	0.23366	0	0	0	0
Healthy	6.80653	6.19492	0	0.21766	0	0.0044	0	0	0	0	6.80653	1.8264	1.08581	0	0	0.76256	0	0.0044	0	0
Healthy	0	0	0	1.04862	0.08948	0	0	0	0	0	0	0.19564	0	0.40949	0	0	0.13203	0	0	0
Healthy	0	0	0	0.0841	0	0.02681	0	0	0	0	0	0.24258	0	0.14967	0.18283	0	0.28345	0.02681	0	0
Healthy	0	0.15278	0.02133	0.00272	0.0129	0.03488	0	0	0	0	0	0.37721	0	0	0	0.12338	0	0.03488	0	0
Healthy	0	0	0.18052	0.10886	0.00655	0.0059	0	0	0.0035	0	0	1.3368	0.00533	0.23088	0.01085	0.04392	0	0.0059	0	0
Healthy	0	0.03594	0.83021	0.47971	0	0	1.51807	0.0458	0.03992	0.00585	0	0.3059	0	2.8078	0	0.08249	0.11949	0	0.08617	0
Healthy	15.6857	0.07364	0.00662	0.04377	0.00424	0.04059	0	0.00939	0	0	15.6857	0.95215	0	0.07369	0.04419	0.03588	0.01002	0.04059	0.03505	0
Healthy	0	12.1653	0	0	0.00587	0.06558	0	0	0	0	0	0.56566	0	0.02088	0	0	0	0.06558	0	0
Healthy	0	0	0	0.24909	0.29701	1.1027	0	0	0	0	0	0	0	0	2.92516	0.07167	0	1.1027	0	0
Healthy	0	0.14395	0	0.39866	0	0.27283	0	0	0	0	0	1.81437	0	0.50512	0	0	0	0.27283	0	0
Healthy	0	0.07045	0	0.06824	0	0.24452	0	0	0.00175	0	0	0.34469	0	0.09331	0	0.38033	0	0.24452	0	0
Healthy	0	0.1369	0	0.03981	0	0	0	0	0	0	0	0.01463	0	0.24249	0	0.0061	0	0	0	0
Healthy	10.5304	0.47257	0.09272	0.27678	0	0.37327	0.36193	0	0	0	10.5304	0.00804	4.9935	0	0	0.05819	0.31227	0.37327	0	0
Healthy	0	23.5867	1.62245	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	2.00414	0	2.49015	1.65293	0.04564	0	0.03713	0	0.0452	0.00907	2.00414	7.59896	0	1.31802	0.0026	0	0	0	0.02051	0
Healthy	0	0.10167	0	0.04902	0	0.09381	0	0.1027	0	0	0	2.41488	0	0	0	0.64989	0	0.09381	0.16135	0
Healthy	0	0.31867	0.02448	0.50695	0.68955	0	2.18069	0.13777	0.04012	0	0	0.20719	0	1.10926	0.11722	0.13601	0.51637	0	0.13055	0
Healthy	0	1.10727	0.02113	0	0.10997	0.07201	0	0	0	0	0	0	0	0	0	0.16887	0	0.07201	0	0
Healthy	0	0.40254	0	0	0	0	0	2.54923	0	0	0	4.63095	0	0	0	0.08557	0	0	3.13282	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.45412	0.06187	0.02063	6.70611	0.05627	0	0	0.00257	0.04763	0	0.45412	0.51271	0	0.17424	0.07114	0.01723	0	0	0	0.00292
Healthy	0	0.02002	0	0.01772	0	0.08807	0	0	0.01468	0	0	0.21241	0	0	0	0.21657	0	0.08807	0	0.05011
Healthy	0	0.05613	0	0.03292	0	0.02582	0	0	0	0	0	0.42838	0	0	0	0.0795	0	0.02582	0	0
Healthy	0	0	0	0	0.10841	0.01247	0	0	0	0	0	0	0	0	0.09874	0	0	0.01247	0	0
Healthy	0	17.9153	0.00013	0.96039	5.13874	0	0	0	0	0.05688	0	0	0	0	0	0	0.08665	0	0	0
Healthy	0.0234	10.6286	0	1.69443	0.14109	0	0	0	0	0.2337	0.0234	0	0	0	0.03579	0	0	0	0	0
Healthy	0	0	0	0	0	0.02268	0	0	0	0	0	0.06226	0	0	0.00626	0.01101	0	0.02268	0	0
Healthy	0	0	0	0.26841	0.26418	1.16922	0	0	0	0	0	0	0	0	2.81905	0.10819	0	1.16922	0	0
Healthy	0.85338	0.20022	0	0.03455	0	0.01495	0	0	0.009	0	0.85338	2.07292	0	0.36793	0.2915	0.00292	2.83469	0.01495	0	0
Healthy	0	2.92696	0.13757	0.07974	0.0231	0.01081	1.7127	0	0.00161	0	0	0.04012	0	0.149	0.08847	0	0	0.01081	0	0
Healthy	0	0.01178	0	0.12836	0.02694	0.05557	0	0	0.00773	0	0	2.36336	0	0.20427	0.01459	0.18162	0.14545	0.05557	0	0
Healthy	0	52.9574	0	2.10657	0	0	0	0	0.02092	0.1215	0	0	0	0	0	0	0.00199	0	0	0
Healthy	0	0	0	0	0.02246	0	0	0	0	0	0	0.34154	0	0	0	0	0	0	0	0
Healthy	0	32.8765	0.02587	0	0.02571	0	0	0	0.00911	0	0	0.48349	0	0.14173	0	0.0551	0	0	0	0
Healthy	0	7.02995	0	0	0	0.04993	0	0	0	0	0	0	0	0	0	0.03578	0	0.04993	0	0
Healthy	0	0.00785	0	0.14813	0.03506	0.01132	0	0	0.00034	0	0	2.15119	0	0.73113	0.09058	0.02436	0.06303	0.01132	0	0
Healthy	0	6.72529	0.13357	3.98986	0	0.07158	0	0	0.0217	0.01727	0	1.07492	0.30316	0.28782	0.11539	0.05461	0.24306	0.07158	0	0
Healthy	0	5.64084	0	0.01771	0.00079	0	0	0	0.27278	0	0	0.03949	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.35265	0.0997	0	0	0	0	0	0	0.01338	0.27176	0.00474	0.81935	0.06749	0	0	0	0
Healthy	0.01812	53.421	8.05391	0.02684	0	0	0	0	0.06351	0.0361	0.01812	0	0	0	0	0	0	0	0	0
Healthy	0	1.00475	0.00689	0	0	0.00655	0	0	0	0	0	0.30886	0	0	0	0.20281	0	0.00655	0	0.01839
Healthy	0.19224	0	0.01939	0.0314	0	0	0	0	0	0	0.19224	3.56446	0	7.42244	0	0	0	0	0	0.03592
Healthy	0	0	0	0	0	0.16668	0	0	0	0	0	0.00925	0	0	0	0.15493	0	0.16668	0	0
Healthy	0.07405	0.07348	0	0.06132	0	0.02693	0.98013	0	0	0	0.07405	0.41929	0	0.40261	0	0	0.6669	0.02693	0	0
Healthy	0	0	1.73361	0	0	0.16675	0	0	0.29373	0	0	0.09104	0	0	0	0.03307	0	0.16675	0	0
Healthy	6.64111	0.05649	0.01259	0.07913	0	0.05209	0	0	0	0	6.64111	0.0495	0	0.3019	0.00055	0.02424	0.02098	0.05209	0	0.04389
Healthy	0	0	0	0.01836	0	0.00509	0	0	0	0	0	0.22402	0	0.04335	0	0.2293	0	0.00509	0	0
Healthy	0.00623	0.08795	0.01291	0.05811	0.09326	0.001	0.01869	0.00107	0.00124	0	0.00623	0.11096	0	0.31871	0.00625	0.03584	0	0.001	0	0
Healthy	0	0.34107	0	0.35514	0.00651	0.03392	0	0	0	0	0	0.409	0	0.00634	0.23746	0	0.49229	0.03392	0	0
Healthy	0	16.1326	0.00928	1.78948	0.07161	0.03397	0	0.05827	0.01125	0	0	0.14429	0	0.10181	0.04471	0.09958	0	0.03397	0.01693	0.00545
Healthy	0	0	0	12.38081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.24874	0	0	0	0	0	0	0	0	0	1.01982	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.29351	0	0.64763	0	0.16157	0.12967	0	0	0
Healthy	0	0.03824	0	0.2987	0	0	0	0	0	0	0	2.31284	1.58995	0.16751	0	0	0.40591	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.47683	0	0	0	0	0	0	0	0
Healthy	0	0.06096	0	0.20589	0.00611	0.13741	0	0.28011	0.15537	0	0	0.19589	0	0.1005	0	0.05666	0.11759	0.13741	0.01151	0
Healthy	0	0.07668	0	0	0	0	0	0	0	0	0	0.51015	0	0.43643	0	0.12328	0	0	0.03351	0
Healthy	0	0.22775	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	2.18514	6.02574	0.4009	4.36897	0.07202	0	0	0	0	0	0.35482	0	0	0	0.04181	0.11799	0.07202	0	0
Healthy	0	0	0	0	0	0	0	0	0.02539	0	0	0.08485	0	0.13381	0	0.03858	0.02352	0	0	0
Healthy	0	0.16062	0.00524	0.01533	0.0041	0.03582	0.00996	0.0021	0.00431	0	0	0.03296	0	0.22376	0.00115	0.25741	0.08685	0.03582	0.03312	0.0012
Healthy	0	0	0.00933	0.00826	0	0	0	0.01844	0.00178	0	0	1.24962	0	0.03078	0	0.1275	0	0	0.05007	0
Healthy	44.72137	0	0	0	0	0	0	0	0	0	44.72137	0.3726	0.1267	0	0	0.12953	0	0	0	0
Healthy	0.06809	0.55205	0.1441	0.76771	0	0.03789	0	0.01716	0.01211	0	0.06809	3.96229	0	0.2626	0	0.04197	0.13183	0.03789	0	0.01433
Healthy	0	0.09424	0.05896	0.23922	0.00405	0.0019	0	0	0	0	0	0.86461	0	0	0	0.13412	0	0.0019	0	0.09447
Healthy	0	0.10131	0	0.11453	0.01678	0.17636	0	0	0	0	0	0.7177	0	0	0	0.06461	0	0.17636	0	0
Healthy	0.00462	10.9342	0.00138	0.00017	0.08037	0.2435	0.02033	0.68531	0.0314	0	0.00462	0.61691	0	0.04697	0.00236	0.02635	0.09905	0.2435	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.07899	10.1218	0	0.23294	0	0	0	0	0	0	3.07899	0.58511	2.90723	0	0	0	0	0	0	0
Healthy	0	0	0	0.92349	0	0	0	0	0	0	0	0	1.92331	0	0	0	0	0	0	0.2108
Healthy	0	0	1.75368	0	0	0.19444	0	0.00786	0.25142	0	0	0.07741	0	0	0	0.03792	0	0.19444	0	0
Healthy	0	0.06144	0	0	0	0.02768	0	0	0.00774	0	0	0.43461	0	0	0	0.02055	0	0.02768	0	0
Healthy	0.00777	0.03789	0	0.1134	0	0.00034	0	0	0.00156	0	0.00777	0.11407	0	0.13756	0	0.31131	0.22656	0.00034	0	0
Healthy	0	0	0	0	0	0	0	0	0.00858	0	0	0.15759	0	0.0187	0	0.09948	0	0	0	0
Healthy	0	0	0	0.00336	0	0.00766	0	0	0	0	0	0.19967	0	0.14909	0	0	0	0.00766	0	0
Healthy	0	0.01927	0.00572	0	0.02279	0	0	0	0	0	0	0.05708	0	0.04144	0.04154	0.06949	0	0	0	0
Healthy	0.24246	2.17433	0.06234	0.02439	0	0	0	0.06886	0.32514	0	0.24246	0.49669	0	0.00904	0	0.01056	0	0	0	0
Healthy	0	0	0	0	0.97483	0	0	0	0	0	0	0.41369	0	0.21922	0	0	0	0	0	0
Healthy	0.05356	0.12276	0.00996	0.56996	0	0.00387	0	0	0.00134	0.01816	0.05356	0.10162	1.19187	0.19135	0.0026	0.08631	0.35254	0.00387	0	0
Healthy	0.87236	8.15067	0	3.23149	0	0	0	0	0.00448	0	0.87236	5.08956	0.00832	0.24702	0	0.01361	0	0	0	0
Healthy	1.77962	0	0	0	0	0	0	0	0	0	1.77962	1.60343	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.23627	0	0	0	0	0	0	0	0.02257	0	0.06435	0	0.19723	0	0	0	0
Healthy	0	0.3122	7.84122	0.12415	0.06983	0	0	0	0	0	0	0.0785	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	2.11944	0	0	0	0	0	0	0	0
Healthy	68.7364	4.40645	0	0	0	0	0	0	0	0	68.7364	0.57134	0	0	0	0.08949	0	0	0.01752	0
Healthy	0	0.00939	0	0.02073	0.01788	0.0031	0	0	0	0	0	0.29084	0	0.06389	0.19642	0.00445	0.04477	0.0031	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.82697	1.95357	0	0	0	0	0	0	0
Healthy	0	0	0	0.71498	1.01208	0	0	0	0	0	0	0.13775	3.51077	0.16815	2.12326	0.01551	0	0	0	0
Healthy	0	0	0	0.42563	0.10908	0.01176	0	0	0.00382	0	0	0.94561	0	0.11829	0.25386	0.01381	0.10367	0.01176	0	0
Healthy	0	0.35049	0.13189	0.00207	1.06003	0.01922	0	0	0.00208	0	0	0.13074	0	0.04801	0	0.51493	0	0.01922	0.03833	0
Healthy	0.00165	2.08425	0.09148	1.07361	0.5279	0.01018	0.22953	0.05572	0.01294	0	0.00165	1.04214	0	0.00532	0.04557	0.32616	0.0082	0.01018	0.01511	0
Healthy	0	0.01207	0	0.51683	0.2387	0	0.00457	0	0	1.1473	0	0	0	0	0.08013	0	0	0	0	0
Healthy	0.00068	0	0.05674	0.10617	0	0.05324	0	0.02734	0.00371	0	0.00068	0.06813	0	0.06793	0	0.14798	0.04171	0.05324	0	0
Healthy	0	0.08108	0	0.03817	0	0.2314	1.25654	0	0.02252	0	0	0.33818	0	0.14239	0.05207	0.02323	0.02152	0.2314	0.01462	0
Healthy	2.28089	0	0	0	0	0	0	0	0	0	2.28089	0.37215	0	0.02382	0	0.04104	0.07903	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.53378	0	2.27487	0	0	0	0	0
Healthy	32.94007	0	0	0	0	0	0	0	0	0	32.94007	0.62795	0	0	0	0.07269	0	0	0	0
Healthy	0	0	11.546	0.02097	0.03013	0	0	0	0	0	0	0	0	0	0.01913	0	0	0	0	0
Healthy	0	0	0	0.01317	0.06535	0	0	0	0	0	0	0.04673	0	0	0.00287	0.02019	0	0	0	0
Healthy	0	1.4441	0.03118	0.0095	0.08298	0.00235	0	0	0	0	0	0	0	0	0	0.19884	0	0.00235	0	0
Healthy	0.0002	0.0498	0.01367	0.09111	0	0	0	0	0	0.0323	0.0002	0.97741	1.77931	0.03403	0.00571	0.00407	0.03796	0	0	0
Healthy	0.58287	0.04365	0.06898	0	0	0	0	0	0	0	0.58287	0.30599	2.85095	0	0	0.25064	0	0	0	0
Healthy	0	0.01873	0.63717	0	0	0.1197	0	0	0.03537	0	0	0.01322	0	0	0	0.01503	0	0.1197	0	0
Healthy	0	0	0.01135	0.00951	0.10206	0	0	0	0.0288	0	0	0.67221	0	0.12344	0.04238	0.07096	0	0	0	0
Healthy	0	0	0	0	0	0.5632	0	0	0	0	0	0.00696	0	0	0	0	0	0.5632	0.01618	0
Healthy	0	10.002	0	0.01204	0	0.00813	0	0.03274	0.10794	0	0	0.08001	0	0	0	0.06388	0	0.00813	0.01616	0.17971
Healthy	0.89279	0.12787	0.02624	0.00567	0	0.0369	0.0119	0.00779	0	0	0.89279	0.08564	0	0.03607	0	0.41138	0	0.0369	0.01293	0
Healthy	0	1.42793	0.04117	0	0.08261	0.00234	0	0	0	0	0	0	0	0	0	0.19356	0	0.00234	0	0
Healthy	2.20123	0	0	0	0	0	0.01448	0.02981	0	0	2.20123	0.33881	9.14648	0	0	0.00369	0.00357	0	0	0
Healthy	2.41022	0	0.00451	1.23879	0	0	0	0.00074	0.02058	0.00405	2.41022	0.68787	0	0.78315	0	0	0	0	0	0.02207
Healthy	0	2.06596	0	0	0	0.30887	0	0	0	0	0	1.83632	0	0	0	0.17545	0	0.30887	0.579	0
Healthy	0	0.00647	0.00825	0.03316	0	0	0	0.04948	0.13278	0.00684	0	0.57189	1.0463	2.39206	0.01326	0.0847	0.81709	0	0.14373	0.01144
Healthy	0.36963	0.8847	0	0.09659	0	0.07183	0.23401	0	0.01176	0	0.36963	1.25633	0	0.16151	0.06358	0	0.49934	0.07183	0	0
Healthy	0	0.40114	0	0.08462	0	0.02854	0	0	0.02724	0	0	0.07389	0	0.0038	0	0.21335	0	0.02854	0.01297	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.21749	0	0.60922	0	0.30469	0	0	0	0
Healthy	0.00141	1.77074	0.01991	0.69912	2.58237	0	0.13256	0.22063	0.15199	0.00365	0.00141	0.2686	0	0.02888	0.76587	0.01027	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00451	0	0.25642	0	0	0	0
Healthy	0	0	0.0335	0	0	0	0	0.01977	0	0	0	0.16254	0	0.05317	0	0.00256	0	0	0.16636	0
Healthy	0	0.12828	0.27785	0.23364	0.20735	0	0	0.27561	0	0	0	0.35692	0	0.00255	0	0.00727	0.0197	0	0.40686	0
Healthy	0	0.03446	0.19796	2.36528	0	0.12716	0	0.03567	0.02011	0	0	2.34746	0	0.68251	0.03986	0.02758	0.27995	0.12716	0	0.00229
Healthy	67.8293	4.44716	0	0	0	0	0	0	0	0	67.8293	0.67761	0	0	0	0.06992	0	0	0.03486	0
Healthy	0	0.33297	0	0.05879	0.04238	0	0	0.15876	0.00625	0	0	1.67827	0	0	0	0.04531	0.03556	0	0	0
Healthy	0	0.07423	0.11008	0.08228	0.26655	0.01291	0.01001	0.01466	0.00143	0	0	1.77528	0	0.20671	0.02426	0.01284	0.07712	0.01291	0.03552	0
Healthy	0.00028	11.0772	0.00459	0.16385	1.60027	0	0	0	0.10551	0.00283	0.00028	0	0	0	0.01154	0	0	0	0	0.00121
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.03188	0.71272	0	0.03834	0	0.03187	0	0.02265	0	0	0.03188	0.03909	0	0	0	0.15644	0	0.03187	0.00255	0
Healthy	0	0	0.01307	0.00611	0.0233	0.26698	0	0.00662	0	0	0	0.1428	0	0	0	0.14512	0	0.26698	0	0.03917
Healthy	0	0	0	0	0.20619	0.08659	0	0	0	0	0	0.47989	0	0.45768	0.2299	0	1.66741	0.08659	0	0
Healthy	0	0.63145	4.72571	0.00615	0.007	0	0	0	0	0	0	0	0	0	0	0	0.55315	0	0	0
Healthy	0	0.28946	0.01171	0.2402	0.02553	0.12364	0	0	0	0	0	0.09823	0	0.01613	0	0.14572	0	0.12364	0.44847	0
Healthy	0	0.0817	0	0	0	0.22215	0	0	0	0	0	0.00839	0	0	0	0.11797	0	0.22215	0	0
Healthy	0	0.08549	0.0032	0	0.18509	0.24043	0	0	0	0	0	0.00411	0	0	0.02733	0.13741	0	0.24043	0	0
Healthy	74.61544	0.26297	0.00123	0.16751	0.03374	0	0	0	0	0	74.61544	1.01554	5.04781	0.316	0.07496	0	0.14209	0	0	0
Healthy	0.00037	0.00235	0	0.68429	3.79897	0	0	0	0.05897	0.09082	0.00037	0	0	0	0.03219	0	0	0	0	0
Healthy	0	0	0.00283	0	0.0132	0	0	0	0.01145	0	0	0.33363	0	0.11908	0.27366	0.03146	0.29432	0	0	0
Healthy	0	9.25016	1.0294	2.02082	0	0	0	0	0	0	0	0.78238	0.07379	0.10202	0	0	0	0	0	0
Healthy	0	0	0.04546	0	0.02104	0	0	0	0	0	0	0.27153	0	0.07369	0	0.02468	0	0	0	0
Healthy	0	0	0	0	0.21827	0.27881	0	0	0	0	0	0.02137	0	0	0.00847	0.12199	0	0.27881	0.00284	0
Healthy	0	0.37512	0	0	0	0	0	2.45967	0	0	0	4.18887	0	0	0	0.07903	0	0	2.8991	0
Healthy	0	0	0	0	0	0.0072	0	0	0	0	0	0.03588	0	0	0.01169	0.00147	0	0.0072	0	0
Healthy	7.27333	0	0.0229	0.06632	0	0.00407	0	0	0	0	7.27333	0.16666	0	0.06448	0.06093	0.0182	0	0.00407	0	0
Healthy	8.87961	0	0	0	0	0	0	0	0	0	8.87961	0	0	0	0	0	0	0	0	0
Healthy	30.472	0	0	0.07253	0	0	0	0	0	0	30.472	0.60348	0	0	0	0.07538	0	0	0	0
Healthy	0	0	0	0	0	0.0302	0	0	0	0	0	0.05158	0	0.42421	0	0	0.18783	0.0302	0	0
Healthy	0	46.2181	0.10381	0.45065	0	0	0.01037	0	0	0	0	0.94747	0	0.0337	0	0.05862	0	0	0	0.04339
Healthy	0	0	0	0	0	0	0	0	0	0	0	1.83056	0	0	0	0	0	0	0	0
Healthy	0	0.12448	0.00303	0.04798	0	0.03135	0	0	0	0	0	0.39547	0	0	0	0.08096	0	0.03135	0	0
Healthy	0	2.85526	1.23116	30.7272	0	0	0	0	0	0	0	0.23282	0	0	0.11266	0	0.52212	0	0	0
Healthy	0	0	0.14842	0	0	0.24272	0	0	0	0	0	0	0	0	0	0.02888	0	0.24272	0	0
Healthy	3.34506	1.20989	0	0.41852	0.00409	0	0	0	0.00237	0	3.34506	0.42402	0	0.00305	0	0.01349	0	0	0	0.00021
Healthy	0	0	0	0	0	0.01225	0	0	0	0	0	0.04055	0	0	0.00382	0.02447	0	0.01225	0	0
Healthy	1.12552	9.40828	0	0.7609	0.01636	0.00869	0	0	0.002	0.0103	1.12552	0.67956	1.01694	0.10389	0.29666	0.01947	0.00798	0.00869	0	0.00156
Healthy	0	0.25095	0.00975	0.28896	0	0.23837	0	0	0	0	0	0.07438	0	0	0.09921	0.07147	0	0.23837	0	0
Healthy	21.85492	0	0	0.20963	0	0.00227	0	0	0.00106	0	21.85492	0.30554	9.85721	0.19354	0	0.02446	0	0.00227	0	0
Healthy	25.11951	0	0	0.41624	0.00348	0	0	0.00136	0	0	25.11951	0.09297	0	0.17913	0	0.11269	0.02288	0	0.00368	0
Healthy	0	0.08686	0.93186	0.27805	0.01984	0.47825	0.34054	0.00691	0.06124	0	0	0.0682	0	0.02809	0.01291	0.17207	0.06082	0.47825	0	0
Healthy	0	93.0192	0.01354	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.14501	4.15827	0.16735	0.00816	0.3593	0	0.00539	0	0	0	0.14501	0.44843	0	0.07778	0.13422	0.18531	0.04863	0	0	0
Healthy	0	10.5315	0.6867	0.15555	0.76797	0	0	0	0	0	0	0.03201	0	0	0	0	0	0	0	0
Healthy	0	0	0.21606	0.00767	0.01074	0	0.00332	0.05057	0.17949	0	0	1.79055	0	0.04858	0.01975	0.05309	0	0	0.27785	0.01505
Healthy	0	0.10401	0.17721	0	0	0.20149	0	0	0	0	0	0	0	0	0	0	0	0.20149	0	0
Healthy	8.23976	0	0	0.03412	0.00418	0.00234	0	0	0	0	8.23976	0.16709	0	0.02849	0	0.0513	0	0.00234	0	0
Healthy	10.9696	12.6049	0.00945	0.12476	0	0.00054	0	0	0.02685	0.00556	10.9696	0.36324	2.61039	0.02917	0.01663	0.07614	1.2498	0.00054	0	0
Healthy	0	0	0	0.51734	0.07935	0	0	0	0	0	0	0.27836	0	0.17819	1.01134	0.02282	0.2206	0	0	0
Healthy	0	0.7168	0.01329	0.10967	0.03733	0.02732	0.15599	0	0.01067	0.01508	0	0.34002	0	0.01671	0.69498	0.0331	0.03436	0.02732	0	0
Healthy	0	0	0	0.09233	0.31968	0	0	0	0.72617	0	0	0	0	2.17435	0.21117	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.28237	0	0.04569	0.17872	0	0	0	0	0	0	0.02382	0	0	0.27211	0	0	0	0	0
Healthy	19.19628	0	0	1.63437	0.10727	0	0	0	0	0	19.19628	0.09274	2.70723	0.12945	0.12988	0.27508	0	0	0	0
Healthy	0	0	0.04553	0	0	0	0	0.02468	0	0	0	0	0	0	0	0.03622	0	0	0	0
Healthy	0	19.7295	1.59311	1.13826	1.05046	0	0	0	0.00161	0.26847	0	0	0	0	0.01417	0.00671	2.23535	0	0	0
Healthy	0	0	0	0	0	0.07126	0	0.00786	0	0	0	0.18093	0	0	0	0.03504	0	0.07126	0	0
Healthy	0	0	0.00379	0.01638	0.00231	0.05113	0	0	0	0	0	1.18289	0	0.12159	0.0021	0.03742	0.03974	0.05113	0	0.02377
Healthy	33.03202	0.06207	0	0	0	0.04411	0	0	0	0	33.03202	0.70828	0	0	0	0.30467	0	0.04411	0	0
Healthy	0	0	0.00621	0.06969	0	0.00633	0	0	0.00447	0	0	0.06794	0	0.12948	0	0.10158	0	0.00633	0	0
Healthy	0.76561	0	0	1.71618	0	0	0	0	0	0	0.76561	1.03606	0	0.38574	0	0	0.02961	0	0	0
Healthy	0	0	0	0.89779	0	0	0	0	0	0	0	2.19427	0	0.23964	0	0	0	0	0	0
