group	Bacteroidales	Enterobacterales	Lactobacillales	Pseudomonadales	Erysipelotrichales	Desulfovibrionales	Peptostreptococcales		Bacteroidales	Oscillospirales	Actinomycetales	Veillonellales	Verrucomicrobiales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Peptostreptococcales
Healthy	59.92933	0	0	0	0.00602	0.01617	0.00137		59.92933	3.24333	0.17627	2.79163	0.03718	0.25882	0	0.00602	0.11404	0.00137
Healthy	10.75217	0.27548	1.89535	2.74525	1.96079	0	0.42843		10.75217	16.50335	15.75931	4.56736	1.14016	0	2.1005	1.96079	0.64397	0.42843
Healthy	54.62681	3.03507	0	0	2.3328	0.25726	0.02579		54.62681	2.59048	2.65854	1.63756	2.53241	0.01636	0	2.3328	1.96776	0.02579
Healthy	82.09293	1.18863	0.05421	0	0	0.08051	0		82.09293	1.45905	0.54252	0	0	1.04672	0	0	0.20666	0
Healthy	70.59313	0	0	0	0.48229	0	0		70.59313	6.63734	0	0	0	1.53255	0	0.48229	0.05532	0
Healthy	46.84148	2.23394	0.6713	0	0	0	0		46.84148	6.04915	0.91995	1.14011	0.00741	6.08905	0	0	0	0
Healthy	81.63345	0.00668	0	0	0	0	0		81.63345	6.65669	0	0.00262	0	4.20265	0	0	0.02757	0
Healthy	77.11711	0.12428	0	0	0.28883	1.66572	0		77.11711	2.46708	0	0	0	0	0.09917	0.28883	0.67356	0
Healthy	7.15519	0	0	0	0	0	0		7.15519	0.53201	0	0	0	0	0	0	0	0
Healthy	63.5846	0	0	0	0.10293	0.3925	0		63.5846	4.15006	0	0	0	3.17786	0	0.10293	0.06489	0
Healthy	69.81212	0.22266	0.00684	0	0	0.08948	0		69.81212	4.70282	4.21184	2.69416	0.12769	0.21864	0.04614	0	0.00221	0
Healthy	1.2664	30.08723	0.06709	10.3635	0	0	0		1.2664	0.01626	0.59289	0	0	0	0	0	0.00228	0
D001943	63.20019	4.50477	0.07855	0	0.02154	0.01781	0.00677		63.20019	3.8218	0.11582	0.03903	0	0.40771	0	0.02154	0.27704	0.00677
Healthy	50.64633	0	0	0	0	0	0		50.64633	0.41492	0	18.9128	0	0.04679	0	0	0	0
Healthy	65.95097	0.56184	0.08424	0.02618	0	0.0185	0		65.95097	16.51085	5.63977	0.00278	0	0.00847	0	0	0.29256	0
Healthy	86.60796	1.55158	0.05909	0	0.02556	0.12156	0		86.60796	3.68222	0.21268	0	0	0.12338	0	0.02556	0	0
Healthy	47.72311	0.0616	0.0309	0.02934	0.05489	0.0343	0.03317		47.72311	10.98959	0.57851	0.41433	0.06197	1.02572	0	0.05489	0.0799	0.03317
Healthy	58.63242	0	0.06447	0	0.00505	0.05875	0		58.63242	9.87279	5.44989	0	0	0.01007	0.06463	0.00505	0.72864	0
Healthy	69.11832	0	0	0	0.04684	0	0		69.11832	1.63042	0.27026	6.0867	0	0.14818	0	0.04684	0.00235	0
Healthy	37.35111	0.83817	0	0	0.27959	0	0.37682		37.35111	9.54378	1.03988	4.00586	0.15532	0.01931	0	0.27959	0	0.37682
Healthy	18.88292	0.05959	0.07561	0	0.03908	0.02094	0.04381		18.88292	13.52064	10.4666	0	1.72258	0.0663	0	0.03908	0.0676	0.04381
Healthy	24.69356	4.80113	0.41845	0	0.79878	0	0.43887		24.69356	11.76131	24.8886	2.77181	0	0.05195	0	0.79878	0.32449	0.43887
Healthy	70.39165	0	0.06794	0	0.17196	1.44462	0		70.39165	4.50146	0.69198	0	0	3.13304	0.0491	0.17196	0.62851	0
Healthy	67.30757	0.03977	0.12479	0	2.42438	0	0.01304		67.30757	2.77379	0.05503	0.37589	0.05482	0.58884	0.39515	2.42438	0.16121	0.01304
D001943	57.81162	0.03595	0.02585	0	0.02708	0.35146	0		57.81162	2.80622	0.00752	0	0	0	0	0.02708	0.16854	0
Healthy	56.20077	0.6633	0.21775	0	5.49828	0.32773	0		56.20077	1.85251	0.1777	0.06962	0.29801	1.46557	0	5.49828	1.07452	0
Healthy	51.28108	0	0.02417	0	0.23061	0.0942	0		51.28108	5.28947	0.63266	0	0.04608	0.34274	0	0.23061	0.37018	0
Healthy	0.09526	10.0884	2.87911	0.01581	0	0	0		0.09526	0.01108	62.78567	1.14897	0	0	0	0	0	0
Healthy	0.16537	24.92756	0.17473	0	0.25001	0	0.31538		0.16537	0.30326	0.07483	0.36856	0	1.28341	0	0.25001	0.66075	0.31538
Healthy	66.93676	0.19457	0.00882	0	0	0.03185	0		66.93676	3.26286	0.11616	0.01613	0.60984	0.30614	0	0	0.06327	0
Healthy	10.59075	1.97354	5.11435	0	0.21422	0	0.20999		10.59075	2.23492	33.24468	1.67148	0	0.02242	0	0.21422	3.86441	0.20999
Healthy	48.59647	0.02606	0	0	0.02545	0.1988	0		48.59647	11.63344	0	0	5.91805	0.15944	0	0.02545	0	0
Healthy	68.52156	0.12439	0	0	0.51351	1.59157	0		68.52156	8.49985	0.09135	0	0	0.04949	0.02164	0.51351	0.1632	0
Healthy	0.05532	0	1.46476	0	0	0	0		0.05532	20.19104	66.5201	0	0.54343	0	0	0	0.16855	0
Healthy	29.30749	0	0.10463	0	0.24943	0.71094	0		29.30749	8.20623	0.08763	0	23.0527	0.03048	2.18526	0.24943	0.36166	0
Healthy	21.55582	3.09985	18.7303	0.31351	4.12829	0.14435	0		21.55582	2.25381	1.66649	2.33636	0	0	0	4.12829	3.27596	0
Healthy	84.61456	0	0	0	0.16789	0	0		84.61456	3.54995	0	1.35465	0	0	0	0.16789	0.04195	0
Healthy	92.21789	2.29941	0.17684	0	0.00244	0	0		92.21789	0.31645	0.21813	0.00902	0	0.00946	0	0.00244	0.00089	0
Healthy	92.9033	4.32045	0.00449	0	0	0	0		92.9033	1.44205	0.00538	0	0.5239	0	0	0	0	0
Healthy	27.32638	0	0.22501	0	0	0	0		27.32638	28.5933	0	0.70752	0	0.07377	0	0	0	0
D001943	72.37715	0.472	0.34163	0.01868	0.01238	0.10419	0		72.37715	9.75214	1.36122	0.00656	0.02226	0.11953	0	0.01238	0.57674	0
Healthy	15.5459	0	1.90599	0	0.03474	0.00237	0		15.5459	37.51225	0.01491	0	0.00101	0.25948	0	0.03474	0.57687	0
Healthy	77.47972	0.09945	0.03723	0	0.01445	0.00317	0		77.47972	8.31672	0.11724	0	0	0.05364	0	0.01445	0.05706	0
Healthy	84.64447	1.41219	0	0.03469	0	0	0		84.64447	0.36588	0	0	0	0	0	0	0	0
Healthy	29.76886	0.24672	0.28633	0	0.92564	0.07215	0.0018		29.76886	6.84112	2.49857	0.02194	2.42121	0.37691	0.10495	0.92564	0.30289	0.0018
Healthy	31.72155	0	0.26523	0	0.0104	0	0.32578		31.72155	7.99247	4.05752	0	0.44549	1.11423	0.13241	0.0104	0.19541	0.32578
Healthy	0.03494	0	1.44636	0	0	0	0		0.03494	19.14699	67.5505	0	0.52999	0	0	0	0.1843	0
Healthy	47.51386	0	0	0	0	0	0		47.51386	12.68839	0	0	0	7.93197	0	0	2.12005	0
Healthy	13.61883	0	5.83365	0	0.09987	0	0.21083		13.61883	25.72229	1.83598	0	0.90783	0.24983	0	0.09987	1.06062	0.21083
Healthy	38.98485	0.54646	0	0	1.10643	0.02807	0		38.98485	3.20984	11.0736	0	12.3298	0	0	1.10643	0.9255	0
Healthy	26.84406	0.07041	0.33836	0	0.77037	0.61312	0		26.84406	9.50651	1.38784	0.68123	0.51143	0	0	0.77037	1.35017	0
Healthy	25.5744	0	13.63344	0	0	0	0		25.5744	20.56314	12.3667	0	0	0	0	0	0	0
Healthy	23.48328	3.87592	0.08758	0	8.06048	0.15201	0		23.48328	10.32246	23.68126	0	0.03839	0.9207	0.027	8.06048	0.74197	0
Healthy	31.4247	1.35476	0.04264	0	0.98297	0	0.56542		31.4247	9.29984	25.41046	2.61235	0	0.06031	0	0.98297	0.22773	0.56542
Healthy	10.34128	2.20511	15.63147	0	2.61305	0	0		10.34128	8.70907	23.50119	2.03168	0	0	0.77447	2.61305	2.86878	0
Healthy	41.24853	0	0	0	0	0	0		41.24853	5.52075	0	0	0	0	0	0	0	0
Healthy	64.24216	0	0	0	0.09578	0.0519	0		64.24216	1.28104	0.94033	0	0	0.19399	0	0.09578	0.23065	0
Healthy	45.92099	0.38894	0.11259	0	0.46834	0.64425	0		45.92099	6.73485	1.12015	3.06282	0.15089	0.03167	0	0.46834	0.77395	0
Healthy	19.66382	0.2663	0.93336	0.00795	0.13997	0.00171	0.38388		19.66382	26.34617	3.90675	0.00278	8.97759	0.10927	0.00026	0.13997	6.27151	0.38388
Healthy	14.41753	0	0.55616	0	0	0	0		14.41753	46.1869	0	0	0	0.1948	0	0	0.97589	0
Healthy	74.59269	0.43728	0.02727	0	0	0.05594	0		74.59269	6.22428	0.00905	2.85585	0	0.02331	0	0	0	0
Healthy	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	92.26106	0.12284	0	0	0	0	0		92.26106	0.99531	0.21094	0	1.85576	0.54299	0	0	0	0
Healthy	71.04117	0	0	0	0.48721	1.73112	0		71.04117	5.17935	0.21123	0	0	0.02245	0.05062	0.48721	0.11993	0
Healthy	9.24917	0	0	0	2.33326	0	0.0909		9.24917	7.89874	0.40383	0	10.4974	0.03233	1.99501	2.33326	0.10488	0.0909
Healthy	60.92773	0.87234	0	0	0.1975	0	0.02492		60.92773	5.65971	1.09016	0	0	1.41369	0	0.1975	0.72546	0.02492
Healthy	8.02943	0.01134	2.6575	0	0.13745	0.03312	0.11643		8.02943	15.68802	51.03763	0.29555	0.02196	0	9.12642	0.13745	1.57141	0.11643
Healthy	66.38383	0	0.0566	0	0.01548	0.32301	0		66.38383	4.69942	0.13515	0	10.6859	0.11305	0	0.01548	0.2049	0
Healthy	66.67944	0.05189	0.01769	0	0.00353	0.07675	0		66.67944	6.07973	1.40642	0	0.50682	0.00822	0.01789	0.00353	0.44814	0
Healthy	43.34351	2.62879	0.13118	0.30742	0.20517	0.06669	0.04444		43.34351	25.42651	3.41524	0.14999	0	0.00214	0	0.20517	0.01835	0.04444
Healthy	41.55658	0	0.02665	0	0.00705	0.13981	0		41.55658	5.38525	1.76721	11.1196	0	1.29309	0	0.00705	0.17479	0
Healthy	35.39785	0	0.28046	0	1.72257	0.0547	0		35.39785	14.67128	0.73197	0.03439	0.20975	0.04607	0	1.72257	0.18773	0
Healthy	45.18123	0.57054	0.01679	0	0.53574	0	0.52519		45.18123	15.55584	0.97351	1.13832	0	0	0	0.53574	0.09043	0.52519
Healthy	24.97135	1.05445	0	0	0.28633	0	0		24.97135	1.25335	16.22707	0	19.5038	0	16.8025	0.28633	3.97413	0
Healthy	64.23882	0.03261	0.34983	0	0.00758	0.02018	0.01808		64.23882	4.84361	0.33774	0.01632	0.00714	3.95141	0	0.00758	0.05008	0.01808
Healthy	42.26421	6.24806	0.21795	0.82693	0.73069	0	0		42.26421	0.01602	40.60107	1.90205	0	0	0	0.73069	0	0
Healthy	70.50593	0.05681	0	0	0	0.10065	0		70.50593	4.3591	3.97586	2.78034	0.11018	0.24218	0.07086	0	0	0
Healthy	42.48248	0	4.16943	0.11196	0.08168	0	0		42.48248	0.1939	0.48144	0	0	0.65059	0.51063	0.08168	3.25279	0
Healthy	79.79912	0	0	0	0.55728	0	0		79.79912	1.81456	0	0	0	0	0	0.55728	0	0
Healthy	81.37311	0	0	0	0.52086	0	0		81.37311	1.77742	0	0	0	0	0	0.52086	0	0
Healthy	59.9067	0.30992	0.21784	0	1.89982	0	0.40995		59.9067	1.97599	0.00383	0.05125	0	0.06354	0.367	1.89982	0.00817	0.40995
Healthy	31.52386	0.46978	1.21296	0	0.5423	0.16201	0.08172		31.52386	20.74416	12.05146	0.06236	1.61437	0.46762	0.2745	0.5423	0.97389	0.08172
Healthy	61.3646	0.02355	0	0	2.4385	0	0.00827		61.3646	6.22069	0.35489	0	0	0.06563	0	2.4385	0.28988	0.00827
Healthy	67.81604	0	0.49465	0	0	0	0		67.81604	8.2935	0.25609	4.47556	0	6.0243	0	0	0.06336	0
Healthy	42.86205	0.84369	0	0	1.68621	0	0		42.86205	12.27497	0.07195	0.05339	0.52605	0	1.04806	1.68621	0	0
Healthy	29.69307	0.07343	0	0	0.00194	0	0		29.69307	5.90283	36.09022	12.3918	0.03575	0.02587	0	0.00194	1.30556	0
Healthy	14.36781	0.90323	0.08074	0	1.45509	0	4.86324		14.36781	9.29294	10.22061	5.8336	0	0.07167	0	1.45509	0.36896	4.86324
Healthy	88.81887	0.33565	0.23671	0	0.00881	0.00134	0		88.81887	1.51024	0	3.44798	0	0.08902	0	0.00881	0.13619	0
Healthy	75.66423	0.7905	0.09659	0	0.06234	0.01083	0.28766		75.66423	3.52197	0	0.29179	5.28237	0	0.00175	0.06234	0.01494	0.28766
Healthy	32.97976	0	0	0	4.17877	0	0		32.97976	5.68276	0	0	0.10289	0.09458	0	4.17877	0	0
Healthy	11.04279	0.96721	0.62684	0	2.21216	0.05404	0.00623		11.04279	25.50694	0.07318	0.2822	1.37274	0.6435	0.60964	2.21216	0.03701	0.00623
Healthy	26.35134	7.69286	2.78753	0	0.41247	0	0.07908		26.35134	10.02535	10.31103	1.77332	0.88685	0.04294	0	0.41247	2.74352	0.07908
Healthy	20.88845	0.40867	0.26111	0.02247	0.01005	0	0.05697		20.88845	0.00657	0.01867	6.54078	2.57563	1.01327	0	0.01005	0	0.05697
Healthy	4.91734	5.30418	2.01037	0	4.70015	0.2837	1.68724		4.91734	13.51257	0.02429	0.31724	0	0	0	4.70015	11.6595	1.68724
Healthy	40.91091	0.96516	0.53306	0	0.3155	0	0.03944		40.91091	0.23935	7.11791	4.17667	0	8.37654	0	0.3155	0.00491	0.03944
Healthy	30.64528	0.48351	0.47934	0.00109	0.01936	0.02068	0		30.64528	9.88813	0.61937	1.1074	1.26462	0	0	0.01936	1.13958	0
Healthy	48.97126	0.22947	0.09151	0	0.70642	0.01355	0		48.97126	7.52491	0.30243	3.78353	0	1.81935	0	0.70642	0.18397	0
Healthy	21.04595	1.47311	0.69903	0	0.02048	0.00275	0.03378		21.04595	1.88544	9.59316	0.0048	6.50564	0.26952	0	0.02048	0.91346	0.03378
Healthy	51.89489	0	0	0	0	0.82772	0		51.89489	19.51876	0.08118	0	0	0.05799	0.02432	0	0	0
Healthy	21.20041	0.06286	1.2737	0	0.067	0.00488	0.05699		21.20041	19.53392	0.00833	0.85564	0	0.05795	0	0.067	0.05089	0.05699
Healthy	0.76754	55.8431	0.42169	0.10453	0	0	0		0.76754	0	39.13085	0	0	0	0	0	0.00548	0
Healthy	11.27066	0	2.10726	0.16653	0.70586	0.01778	0		11.27066	19.634	1.54479	3.83454	1.09277	0.18622	1.95868	0.70586	0.03901	0
Healthy	52.3283	0	0.69844	0	0	0.18711	0		52.3283	7.65122	6.02517	0	2.05293	0.24815	0.56963	0	2.34005	0
Healthy	13.46928	11.121	0	0	0.13717	0.74732	0		13.46928	6.04509	0.01901	2.67929	43.8434	0.24236	0	0.13717	1.45612	0
D001943	30.31689	0.12094	0.01951	0.09069	0.01027	0.00319	0.00014		30.31689	5.78897	0.00155	0	0	0	0.07943	0.01027	0.00094	0.00014
Healthy	64.03346	0	0	0	0.09944	0.50872	0		64.03346	3.97713	0	0	0	3.06863	0	0.09944	0.12892	0
Healthy	77.94764	0	0	0	0	0	0		77.94764	7.43516	0	0.03341	0	5.07894	0	0	0.07169	0
Healthy	0.04442	32.52743	8.45016	0	0	0	0		0.04442	0.01253	58.11157	0.00156	0	0	0	0	0	0
Healthy	56.48782	0	0.12674	0	0	0.012	0		56.48782	7.16924	1.91852	0	0.23897	0.80141	0.14036	0	0.51979	0
Healthy	9.79019	0.86129	0.89608	0	0.71363	0.04979	0.01117		9.79019	4.97801	3.90577	0.00939	8.01703	0.39702	0.97423	0.71363	0.69433	0.01117
Healthy	24.46259	14.3158	0.34636	0	0.54318	0	0.42217		24.46259	0.43233	14.53509	1.49971	0	0.01701	0	0.54318	0.29453	0.42217
Healthy	28.77083	0.04264	0.16374	0	0.00774	0	0.00383		28.77083	11.89664	4.34874	5.04635	0	0	0	0.00774	0.07529	0.00383
Healthy	42.97705	0	0	0	0	0.0743	0		42.97705	2.32308	0	0	0	0.13383	0	0	0.11937	0
Healthy	66.37013	0	0.52668	0	0	0.01159	0		66.37013	5.07714	0.19745	4.41507	0	5.99498	0	0	0.05114	0
Healthy	93.08198	0.21333	0	0	0	0	0		93.08198	1.0492	0.15693	0	1.70433	0.47338	0	0	0	0
Healthy	50.09222	0	0	0	0	0.80345	0		50.09222	6.29602	1.88161	0	14.9477	0	0	0	0	0
Healthy	79.38439	0	0	0	0	0	0		79.38439	1.5014	0.05264	3.05452	0	0.1777	0	0	0	0
Healthy	27.10588	0.09735	0.47858	0	0.10744	0	0.53833		27.10588	30.5839	0.39117	4.51571	0	0.00909	0	0.10744	2.00161	0.53833
Healthy	21.20766	0.48543	0.39379	0	0	0	0		21.20766	20.16091	0.25116	0	0	0	0.02811	0	1.30382	0
Healthy	65.83532	0.39027	0.28375	0	0.10148	0.01769	0		65.83532	3.94393	0.10072	7.76944	0	0.23698	0	0.10148	0.02601	0
Healthy	45.66209	0	0	0	0	0	0		45.66209	5.41884	5.12911	19.4359	7.48058	0.02417	0	0	0	0
Healthy	77.42379	0.07389	0.04236	0	0.03122	0	0		77.42379	8.33086	0.10446	0	0	0.06327	0	0.03122	0.04516	0
Healthy	54.21951	0	0.20247	0.04286	0	0.03104	0		54.21951	1.29309	0.48766	15.8211	0	0.24261	0	0	0.78968	0
Healthy	34.78397	31.3729	0	1.15378	0.60193	0	0		34.78397	2.65288	0	0	0	0	0	0.60193	0	0
Healthy	25.22839	0	0	0	0	0	0		25.22839	3.63812	0.32267	17.2022	1.57349	0	3.68668	0	0.09848	0
Healthy	70.81277	0	0	0	0.43387	1.5784	0		70.81277	5.15752	0.14487	0	0	0.03129	0.06462	0.43387	0.12329	0
Healthy	68.01693	0	0	0	0	0	0		68.01693	0	0	0	0	0	0	0	0	0
Healthy	46.03779	0	0.44688	0	0	0	0		46.03779	13.14182	5.30323	1.54818	0	0	0	0	0.27376	0
Healthy	66.53079	0.02945	0	0	0	0.09324	0		66.53079	6.02852	1.45258	0	0.551	0.02946	0	0	0.35335	0
Healthy	69.43525	0	0.22257	0	0.13485	0	0		69.43525	6.68465	0.02249	0	0	0.08284	0	0.13485	0.00593	0
Healthy	64.29715	0.3614	0.01043	0.05321	0	0.00606	0		64.29715	10.3558	0.46716	0.02685	0	2.56505	0	0	0.09105	0
Healthy	69.4734	0.02759	0.87229	0.46323	0	0	0		69.4734	2.31772	0	0	0	0.10293	10.2689	0	1.37981	0
Healthy	65.03923	0	0.00314	0	0.05792	0.37944	0		65.03923	4.59411	0	0	0	1.11226	0	0.05792	0.09692	0
Healthy	47.3489	1.2049	0	0	0.10691	0.20722	0		47.3489	7.97935	2.46192	0.06752	0	1.86967	0.06242	0.10691	0.53511	0
Healthy	20.44932	0.01188	0.5615	0	0.04313	0.00325	0.37553		20.44932	7.39843	12.46257	3.06468	0	1.47083	0	0.04313	0.7222	0.37553
Healthy	76.33169	0.26918	0.00185	0	0.07124	0.00767	0		76.33169	5.18597	0.35619	9.32309	0	0.03327	0	0.07124	0.17534	0
Healthy	15.95007	0.75317	0.86758	0.14693	0.89982	0.03757	0.1625		15.95007	26.20417	2.39275	0	1.56976	0.056	2.48808	0.89982	0.06592	0.1625
Healthy	33.00682	0	0	0	0.30355	0	0		33.00682	18.60246	0.21505	7.92845	0.04114	0.03117	0	0.30355	0	0
Healthy	33.33479	0.17312	1.25817	0	0.00028	0.02839	0.18074		33.33479	7.38365	0.87129	1.22304	0.14422	0.25649	0	0.00028	0.11407	0.18074
Healthy	65.66844	0.00945	0	0.20519	0.02475	0.03244	0		65.66844	7.02362	1.04361	3.23764	0	2.11366	0	0.02475	0	0
Healthy	72.1312	7.89453	7.92297	0.75751	0.31453	0	0		72.1312	3.37969	0.02348	0	0	0	0	0.31453	0	0
Healthy	79.11498	0	0	0	0	0	0		79.11498	7.54225	0	0.03804	0	4.71587	0	0	0.03685	0
Healthy	68.24437	0.06281	0.08129	0	1.7962	0	0		68.24437	3.29187	0.03215	0.30071	0.05177	0.78712	0.2505	1.7962	0.24472	0
Healthy	17.66235	0	0	0	0	0	0		17.66235	3.52074	0.2143	0	0	0	0	0	0	0
Healthy	11.01509	22.95247	0.11897	0	0	0	0		11.01509	0.32473	1.12074	0.02836	0.3623	0.3674	0	0	0	0
Healthy	78.14997	0.02112	0	0	0	0	0		78.14997	1.78324	0.08355	3.38631	0	0.27769	0	0	0	0
Healthy	21.87536	0.5002	0.09213	0	0.06261	0.08063	0		21.87536	11.06845	0.70362	0	4.7408	0.05967	0	0.06261	0.12009	0
Healthy	58.53372	0.08051	0	0.63895	0	0.07621	0		58.53372	5.44393	0.16687	0	0	0	0	0	0.19751	0
Healthy	84.4203	0.20279	0	0	0.88392	0	0		84.4203	0.20884	0	0	0	0	0	0.88392	0	0
Healthy	42.47926	0.61295	0.6215	0	2.54213	0.05312	0.03665		42.47926	6.30289	1.02377	1.75677	0.36584	1.89431	0.23517	2.54213	0.15376	0.03665
Healthy	47.37889	0.11432	0.06279	0	0	0.66426	0		47.37889	3.72816	0.23011	0.09331	9.35217	0.83108	0	0	0.16553	0
Healthy	63.50921	0.06965	0.07528	0	0.03176	0.17736	0		63.50921	4.08327	0	0.008	0	5.06271	0	0.03176	0.13786	0
Healthy	63.98266	0	0	0	2.12719	0	0		63.98266	3.63461	0.05252	0	0.07563	0	0	2.12719	0.0648	0
Healthy	10.74691	43.4978	0.83807	0.01653	0	0	0		10.74691	0.00099	44.45367	0	0	0	0	0	0.13559	0
Healthy	25.67414	1.83613	0.24952	0	1.23099	0.23576	0.011		25.67414	1.21087	9.36124	0	11.122	0	33.6412	1.23099	2.47201	0.011
Healthy	47.06505	0	0.40369	0	1.69192	0.06913	0		47.06505	9.68843	0.51695	0	3.14787	0.0032	4.37368	1.69192	0	0
Healthy	22.49124	62.5387	0.05253	0	0	0	0		22.49124	0	4.34724	0	0	0	0	0	0	0
Healthy	59.98644	0.37518	0.01616	0	0.00662	0.06516	0.08644		59.98644	10.52096	0.01109	0.01863	0	0.64128	0	0.00662	0.01933	0.08644
Healthy	41.62984	0	0	0	0.28503	0	0.26426		41.62984	16.15566	1.20024	2.44367	0	0.01433	0	0.28503	0.01758	0.26426
D001943	63.69629	1.55935	0.1181	0.00629	1.36551	0.34644	0.00945		63.69629	1.18214	0.01349	0.00263	0	0.28351	0	1.36551	0.20563	0.00945
Healthy	76.83471	0.09242	0	0	0.11875	0.08689	0		76.83471	3.7719	0.65513	6.36546	0	0.27631	0	0.11875	0.13388	0
Healthy	72.2048	0	0	0	0	0	0		72.2048	1.05695	0	0	0	0	0	0	0	0
Healthy	92.28812	4.06977	0	0	0	0	0		92.28812	1.38399	0.0128	0	0.59471	0	0	0	0	0
Healthy	69.77468	0	0	0	0.2422	0.05133	0		69.77468	13.87413	0	0	0	0.62	0	0.2422	0	0
Healthy	31.98124	0.36146	0.02291	0.01404	0.69017	0	0.85915		31.98124	10.50373	0.04444	0.0084	0	0	0	0.69017	0.0372	0.85915
Healthy	0.40149	80.1911	2.07584	8.02245	0.58468	0	0.01069		0.40149	0.00048	0.02054	0.05009	0	0.01279	0	0.58468	0.00877	0.01069
Healthy	77.09379	0.24223	0.01487	0	0.0868	0.00131	0		77.09379	4.98981	0.34018	9.08155	0	0.05063	0	0.0868	0.2424	0
Healthy	23.00965	2.0831	0	0	0.49922	0.13869	0		23.00965	5.88356	0.21021	0	11.616	0.29636	0.45884	0.49922	0.38038	0
Healthy	38.17931	3.88326	0.19785	0	0.56797	0	0.1041		38.17931	6.25253	30.45602	0.99329	0	0.03146	0	0.56797	0.22509	0.1041
Healthy	33.2285	13.8152	0	0	0.26826	0	0		33.2285	6.5565	0	10.4296	0.42375	0.21874	0.47848	0.26826	0	0
Healthy	61.00916	0.0257	0.13256	0	0.01891	0.02491	0.25586		61.00916	10.32765	0.28022	0.27777	0.74658	0.03667	0	0.01891	0.22205	0.25586
Healthy	43.39178	0.62891	0.18327	0	0.00917	0	0.00675		43.39178	4.93413	0.14538	0	0.4544	0.07373	0.26709	0.00917	0	0.00675
Healthy	43.92815	1.66111	1.47595	0	2.76122	0	0		43.92815	7.17186	0	0.39035	0	0	0	2.76122	0	0
Healthy	56.97941	1.04473	0	0	0.22868	0.0363	0.00447		56.97941	19.47635	0.96965	0.01951	0.03433	0.11219	0	0.22868	0.15903	0.00447
Healthy	82.02317	0	0	0	0.55165	0	0		82.02317	1.92588	0.01132	0	0	0	0	0.55165	0	0
Healthy	36.78631	1.97684	0.29168	0.07732	0.04801	0	0.02578		36.78631	9.13958	6.7531	0.36813	0.14651	1.14166	0	0.04801	0.91117	0.02578
Healthy	35.12021	0	0.01277	0	2.5334	0.01019	0.02149		35.12021	24.21266	0.06123	4.63176	0.00075	0.73316	0.14024	2.5334	0	0.02149
Healthy	33.69758	1.75981	2.0702	0	0.05464	0.00341	0.02005		33.69758	2.71082	0.49914	1.10061	0.0125	0.09698	0	0.05464	0.86453	0.02005
Healthy	49.74725	0	0.74839	0	0	0	0		49.74725	4.56939	0	0	0	0	0	0	0	0
Healthy	50.72765	0.05524	0	0	0	0.96884	0		50.72765	19.58658	0.05762	0	0	0.08145	0.05619	0	0	0
Healthy	42.76229	1.0333	0	0	1.3414	0.28307	0.02365		42.76229	12.12022	2.96717	0.50892	4.91313	0.64181	0.53657	1.3414	0.18263	0.02365
Healthy	13.51035	10.2371	0.00571	0	0.1539	0.73117	0		13.51035	5.9688	0.00698	2.75299	43.3886	0.29002	0	0.1539	1.41008	0
Healthy	7.60965	0	0.36422	0	5.92777	0	0.07386		7.60965	2.49256	0.48403	0	1.62593	0	14.4604	5.92777	0.13672	0.07386
Healthy	64.41087	0.07521	0.00384	0	0.0177	0.08654	0		64.41087	7.20362	0.57357	0.38799	0	1.40232	0.18758	0.0177	0.17888	0
Healthy	30.40843	0	4.60414	0	0	0	0		30.40843	11.0999	9.5138	0	1.57389	0	1.65946	0	2.03488	0
Healthy	60.42897	0	0	0	2.43155	0	0.0811		60.42897	6.16445	0.43635	0	0	0.09477	0	2.43155	0.24039	0.0811
Healthy	48.36933	0.11712	0.11753	0	0	0	0		48.36933	10.83414	0.96541	7.19169	0.16663	2.8427	0.14643	0	0.34772	0
Healthy	54.34683	0	0	0	0	0	0		54.34683	2.07062	30.6457	0	0	1.03817	0	0	0	0
Healthy	60.31638	0.79162	0.40563	0	0.03181	0	0		60.31638	6.57776	0.88622	0.06186	5.86806	2.36653	0	0.03181	0	0
Healthy	32.39831	0.06818	0	0	0	0	0.87784		32.39831	21.04167	0	4.58211	0	0	0.02661	0	0	0.87784
Healthy	51.9661	34.49942	0.47256	0.46201	0.12219	0	0		51.9661	0.04037	0.06893	0.21974	0.24414	0.01532	0	0.12219	0.0062	0
Healthy	86.67021	1.63541	0.05052	0	0.05664	0.10866	0		86.67021	3.93054	0.20043	0	0	0.10453	0	0.05664	0	0
Healthy	53.94904	0	0	0	0	0	0		53.94904	25.05284	3.06287	0.79588	0	0	0	0	0.06261	0
Healthy	17.6916	38.6007	0.0328	0	0	0	0		17.6916	0	42.54248	0	0	0.08514	0	0	0.00837	0
Healthy	67.13084	0.77311	0	0	0	0	0		67.13084	0.05989	0.20187	11.00551	0	0	0	0	0	0
D001943	83.76497	0.24908	0.00559	0	0.06083	0.31359	0		83.76497	0.67295	0.24464	0	0	0.15626	0	0.06083	0.05918	0
Healthy	25.20194	0	0	0	0	0	0		25.20194	13.18604	10.5245	5.57921	0	0	0	0	0.02608	0
