group	Enterocloster	Collinsella	Clostridium_A	Clostridium_Q	Faecalimonas	Ruminococcus_B	Longicatena	Muricomes	Anaerotruncus	Lactococcus	Ruminococcus_H	Roseburia	Coprococcus	Ruminiclostridium_E	Mediterraneibacter	Methanobrevibacter_A	Flavonifractor	Alistipes_A	Coprococcus_A	Adlercreutzia
Healthy	0.11748	0.06525	0	0	0	0.03811	0	0	0	0	5.29828	4.30128	1.92147	0	0.85903	0	0	0	0.05529	0.01596
Healthy	1.0797	0.06576	0.13817	0.02063	0	0	0	0	0	0	0	0	0	0	1.62957	0	1.1756	0	0	0
Healthy	1.84129	0	0	0.63739	0	0	0	0	0	0	0	0.03809	0	0	0.04984	0	0.22674	0.28592	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.21739	1.69344	0	0	0	0	0	0	0	0
Healthy	1.47994	2.23707	0	0	0	0	0.11357	0	0	0	0.08778	1.72506	0.03071	2.82544	4.60224	1.04804	0	0	0.87947	0
Healthy	0	0.03354	0	0	0	0	0	0	0	0	0	7.77286	5.72284	0	0.10122	0	0.10112	0.01472	0.02935	0.12817
Healthy	0	0.021	0	0	0	0	0	0	0	0	0	7.49962	5.82599	0	0.13147	0	0.10696	0.03107	0.03718	0.17511
Healthy	0	0.02368	0	0	0	0	0	0	0	0	0.70106	0.31536	0	0	1.72564	0	0.02395	0.28	0	0
Healthy	0.0024	0	0	0	0	0	0	0	0	0.03938	1.82117	0.92227	2.69943	0.07587	0.11963	0	0.07574	0	0	0
Healthy	0.00678	0.00925	0	0	0	0	0	0	0	0	0.40013	0.05881	0	0	0.03619	0	0.00191	0.03804	0	0
Healthy	4.8671	0	0	1.83388	0.95033	0.9565	0.19375	0	0	0.35804	0	0.02223	0	0	0.84175	0	0.00369	0	0.0605	0
Healthy	0.55029	1.21596	0	0	0	0	0	0	0	0.22085	27.1605	0.12992	12.4515	0	1.72718	0	0	0	0.22725	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.83585	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	7.56611	6.13616	0	0.1321	0	0.09378	0.01079	0.00515	0.13351
Healthy	2.45195	0	0.14612	0.15708	0	0	0	0.10729	0	0	0	0	0	0	1.24277	0	0.63022	0.03516	0	0
Healthy	0.01355	0.21112	0	0	0	0	0	0	0	0	6.81986	1.98339	0.9057	0	0.53251	0	0.07683	0	0.02152	0
Healthy	0.38134	0.03176	0.64429	0	0	0	0.00781	0	0	0	1.47426	0	0	0.78892	0.03158	0	0.02784	0.0626	0	0.09891
Healthy	0.37201	0	0	0	0	0	0	0	0	0	0.54528	0.08688	0.05399	2.97874	0.03383	0.54418	0.52412	0.17827	0.10814	0
Healthy	0.11354	0.74854	0.13202	0.0205	0	0	0.02778	0	0.04394	0	2.03252	0	0	0	0.08791	0	0.20043	0.23272	0	0
Healthy	3.39605	0	0.02372	0	0	0.07344	0	0	0	0	0.07188	5.34508	0	0	0.03226	0	0.06997	0.01488	0.10643	0
Healthy	1.04591	0	0	0	0	0	0	0	0	0	2.43968	0.81155	0.66163	3.38924	0.10676	0.24888	0.349	0.24574	0.14817	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.72264	0	0	0	0	0	0.00557	0	0	0	0.89045	0.73976	0.76012	0.9576	0.09248	0.94585	0.08345	0.06152	0	0
Healthy	0.37319	0.59238	0.00309	0	0.00122	0.00965	0.00208	0	0	0	4.99371	0.2481	7.42619	0	0.01235	0	0.03022	0.01335	0.14234	0.08882
Healthy	0.02153	0	0	0	0	0.27976	0	0	0	0	0	0	0	0	0.0473	0	0.01544	0	0	0
Healthy	0.43994	0.07111	0.08401	0	0	0	0	0	0.01184	0	3.99589	3.42816	1.13107	6.51173	0.19432	0	0.02777	0.00746	0.11668	0.07246
Healthy	0.94566	0	0	0	0	0	0	0	0	0.00451	4.31238	5.23539	0	3.39911	1.23055	0	0.04348	0	0.05036	0
Healthy	1.1891	0.43663	0.04035	0	0	0	0.0017	0.01412	0	0	0.75387	1.74371	0.00251	7.52024	0.61975	0	0.07033	0.05933	0.40478	0.05093
Healthy	0.02274	0	0	0	0	0	0	0	0	0.03561	1.78843	0.91471	2.7299	0.08083	0.13863	0	0.07427	0	0	0
Healthy	1.73631	0.52109	0	0	0.0069	0.15614	0.06253	0.00109	0	0	0.01163	1.21807	0	0.15132	0.92876	0	0.25416	0	0	0.02508
Healthy	0.68081	0	0	0	0	0	0	0	0	0	3.4248	0.59782	0	9.64923	0.50541	0.64383	0.08516	0	0	0
Healthy	0.50755	0.00539	0	0	0	0	0	0	0	0	1.48462	0.7862	0.58134	25.2514	0.09302	0	0.01018	0	0.08064	0
Healthy	2.92509	2.6665	0.00841	0.21123	0	1.98063	0.05188	0.02005	0	0	0.92688	0	0	0	0.0311	0	0.00719	0	0	0.29366
Healthy	0.0707	1.31779	0.03254	0.01516	0	0	0.11701	0.0285	0	0	1.99102	0	0	0.42609	0.69556	0	0.06234	0	0	0
Healthy	0.09132	0.04025	0.90885	0.01571	0	0.37717	0.00218	0.00229	0.01491	0	0	0.40207	0	0.09306	0.22041	0	0.0259	0	0.09002	0
Healthy	0.11107	0.12091	0	0	0	0	0	0	0	0	0	0.93304	9.22451	5.47173	0.69611	0	0.17013	0	0.13425	0
Healthy	1.48272	0	1.03316	0.02355	0	0.01985	0.02432	0.0041	0.03143	0.03088	4.38688	8.50161	2.54722	0.00992	0.51034	0	0.09055	0	0	0.11938
Healthy	1.43878	0.26266	0.01237	0	0.00266	0	0.02879	0	0	0	7.62291	5.15107	0	0.44067	1.00275	0.68638	0.11483	0.00495	0.27018	0.01051
Healthy	0.08296	0.06391	0	0	0	0	0	0	0	0	0	0.56593	0	0	0.11815	0	0	0.00026	0.04671	0.00776
Healthy	1.56976	0	0.09336	0.10196	0	0.0205	0.04388	0.00895	0.00625	0	7.9312	8.81414	2.27274	0	0.70531	0	0.08221	0	0	0.18069
Healthy	0.01838	0.10602	0	0	0	0.0091	0	0	0	0.05115	0.434	2.96514	0	0.37823	0.5351	0	0.03703	0	0.08459	0
Healthy	0.12508	0	0.02781	0	0	0	0.02267	0	0	0	6.65887	0.23944	0	0	0.57701	0	0.04348	0.07809	0	0.04102
Healthy	1.90811	0	0	0	0	0	0	0	0	0	0.03698	0.01335	11.0578	0.88081	0	0.65232	0	0	0	0
Healthy	0.00306	0.0029	0	0	0	0	0	0	0	0.07786	0.01799	1.66879	0.01096	0.0462	0.56024	0	0	0	0.03496	0
Healthy	0.6449	0.1261	0.16526	0	0	0	0	0	0	0	0.80933	0.11396	0	1.43331	0.13552	0.01411	0.308	2.18922	0	0
Healthy	0.8111	0.24638	0.04013	0	0	0.01373	0	0	0	0	0.8473	5.40993	3.40953	1.18104	0.6039	0.52733	0.19383	0	0.07384	0
Healthy	2.29031	1.21051	0	0	0	0	0.52628	0	0	0	16.6394	4.62953	0.05357	0.02252	3.0499	3.28183	0	0	1.50765	0
Healthy	0	0.02509	0	0	0	0	0	0	0	0	0	3.17356	0	0.09256	0.65666	0	0.04566	0.02306	0	0
Healthy	0.9056	1.35987	0.07793	0	0	0.04587	0.02318	0	0.05539	0	1.26449	0.56463	0	1.89994	0.00388	0.20356	0.18304	0	0	0.2894
Healthy	0.51812	0.34311	0	0	0	0	0	0	0	0	3.2217	1.27217	0	2.43988	0.57207	0.07783	0.12661	0	0.17323	0.0399
Healthy	0.40363	2.10498	0	0	0	0	0	0	0	0	0.66312	0.20056	0	0.33406	4.13206	0.0354	0	0	2.44254	0
Healthy	0.39675	0.06188	0.6945	0	0	0	0	0	0	0	1.35876	0	0	0.77143	0.39337	0	0.03119	0.08166	0	0.08275
Healthy	0.11697	0	0	0	0	0	0.02979	0	0	0	0	0.06586	1.11692	0	0.01404	0	0	0.07817	0.01932	0
Healthy	0.29471	1.08668	0	0	0	0.00557	0	0	0	0	0	9.25698	0	0	0.25562	0	0.03463	0	0.22327	0.13587
Healthy	0.03597	0	0	0	0	0	0	0	0	0	0	0.51723	0	6.82203	0.24559	0	0.04499	0	0.03189	0
Healthy	1.77449	1.80325	0.04805	0	0	0	0	0	0	0	6.13945	4.55939	0	0	0.85549	0	0	0	0	0
Healthy	0	0.01862	0.05085	0	4.98721	8.21904	0.00627	0	0	0	1.83561	1.19539	0	2.21834	0.19452	0	0.31775	0.04321	0.01835	0
Healthy	0.49546	0.58449	0	0	0	0	0	0	0	0	0	0.5766	0	0.43984	1.61304	0.09233	0.14007	1.49992	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.86635	0	7.495	0.12048	1.05214	6.53455	0	0	0	0
Healthy	0.28666	0.05074	0.05784	0.06142	0.47921	0.00286	0.0124	0.23304	0.0175	0	0.72469	4.3346	0	0	2.34157	0	0.16955	0.23732	0.1379	0
Healthy	0	0.10742	0	0	0	0	0	0	0	0	0.82341	5.70805	12.4133	0.02519	0	0	0	0	0.32216	0
Healthy	0.15126	0.23506	0.33726	0.05254	0	0.12714	0	0	0	0	0	0.62619	0	0	0.04519	0	0.58605	0	0	0
Healthy	0.06838	0	0.0007	0	0	0.00781	0.00303	0.00081	0	0	2.25946	5.07766	0	16.2847	0.16532	6.73	0.2302	0	0.12759	0.01832
Healthy	0.05462	0	0.52929	0	0	0.00355	0.29707	0	0	0	0	0.9558	0	0	0.4794	0	1.80978	0.14865	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.57861	0.21988	0	0	0.88561	0	0	0	0	0
Healthy	0.28044	0	0	0.14772	0.12763	0.00911	0.11423	0.30212	0	0	0	0.00791	0	0	0.09043	0	0.33015	0	0	0
Healthy	0.00535	0.20445	0	0	0	0	0	0	0.05243	0	0.6431	0.82594	0	1.74525	0.24085	0.20474	0.15407	0.0159	0.00651	0.02499
Healthy	0.21822	0.2881	0	0	0	0	0	0	0	0	1.64954	3.62674	0	0.53554	0.08128	0	0	0	0.10326	0
Healthy	1.60594	0.25558	0	0	0	0	0	0	0	0	4.13164	5.7686	0	0.34365	1.16325	0	0.01822	0	0.16916	0.08534
Healthy	0.6075	0.16083	0.13059	0	0	0	0	0	0	0	0.80134	0.12362	0	1.38998	0.16949	0.01774	0.2877	2.14171	0	0
Healthy	0.18776	0.45095	0.02823	0.00184	0	0	0	0	0	0	4.78444	2.5204	0	0.00614	0.50984	1.96453	1.03394	0	0.01631	0
Healthy	0.05651	0.09204	0	0	0.41633	0.12864	0.23297	0.00499	0	0	10.3071	25.6536	0	0	0.03783	0	0.25817	0	0	0
Healthy	2.35291	0	0	0	0	0	0	0	0	0	10.9391	0	0	0	0.08433	3.37489	0	0	0	0
Healthy	0	0.06604	0	0	0	0	0	0	0	0	0.13739	1.57288	0	0.18419	0.50223	0	0	0	0	0.071
Healthy	0.00824	0	0.19041	0	0	0.57656	0.03309	0	0	0	0	0	0	0	0.33265	0	0.00443	0.18208	0	0
Healthy	0.04681	0.51228	0	0	0	0	0	0	0.00657	0	1.19812	1.43694	0	0.06376	0.27919	0	0	0.03873	0	0
Healthy	1.74052	0.84728	0.04832	0	0	0	0.00143	0.01241	0.00152	0	3.44129	14.03883	8.75037	0.58733	0.00556	0	0.02623	0.03155	0.39165	0.21001
Healthy	0.03666	0.23723	0	0	0	0.01201	0	0	0	0	0.00843	14.88392	12.0301	0.00025	0.81899	0	0.01886	0.00132	0	0.02922
D003924	1.46401	1.28873	0.30692	0.00677	0	0.20426	0.00189	0.00082	0.00319	0	23.7731	0.73025	0	0.03168	0.06235	0	0.00794	0	0.11984	0.00776
Healthy	0.27482	0.06452	0	0	0	0	0	0	0	0	3.06533	2.94099	3.53522	0.44977	0.33845	0	0	0	0.07178	0.00709
Healthy	0	0	0	0	0	0	0	0	0	0	0	4.47939	0	0	0.33886	0	0.07559	0	0.0362	0
Healthy	0.26475	0.04954	0.19836	0.00605	0.01286	1.27415	0.00875	0	0	0	0	0	0	0	0.05815	0	0.19913	0	0	0
Healthy	0.49453	2.31551	0.37831	0	0	0.02827	0.26057	0.08069	0	0	0	0.01322	2.15804	0.10053	2.46986	33.7754	0	3.91814	0.11555	0
Healthy	0.03827	0	0	0	0	0	0	0	0	0	0	2.68584	0	0	0.10943	0.29473	0	0	0	0
Healthy	2.15543	0.27622	0.01185	0	0	0.00886	0	0	0	0	5.46414	1.83128	2.66406	1.70304	0.0322	21.0891	0.01668	0	0.31361	0
Healthy	0.56226	0	1.11011	0	0	0	0.00528	0	0	0	1.14158	0	0	1.04013	0.20794	0	0.0548	0.03372	0	0.1381
Healthy	0.77396	0.02411	0.01039	0.00187	0.01873	0.01662	0	0.01078	0.02158	0	4.16286	0.42601	0	3.57033	0.21747	0	0.07177	0	0.16029	0
Healthy	0	0.04917	0	0	0	0	0	0	0	0	0	3.12961	0	0.13659	0.38247	0	0.02105	0.02272	0	0
Healthy	2.25697	0.10263	0	0	0	0.01789	0	0	0	0	9.59689	4.2361	5.52106	0	0.5504	0.86242	0	0	0.33471	0
Healthy	0.28773	0.64819	0.03847	0	0	0.00288	0	0	0.0868	0	0.5331	0	0	2.52975	0.00744	0	0.19114	0	0.00343	0
Healthy	0.12204	1.90188	0	0	0	0	0	0	0	0	0	0.54986	0	7.05991	3.837	0	0	0	0.27694	0
Healthy	1.52891	0	0	0	0	0	0	0	0	0	0.11494	0	0	0	0	0	0	0	0	0
Healthy	0.14951	0.02511	0	0	0	0	0	0.01675	0	0	0.57758	0.34594	0.23877	0	0.82782	0	0	0	0	0.05886
Healthy	0	0	0	0	0	0	0	0	0	0	2.34553	0	0	0	0	0	0	0	0	0
Healthy	0.10203	0	0.00312	0	0	0	0.03583	0	0	0	6.92887	0.24663	0	0	0.60094	0	0.00757	0.01187	0	0
Healthy	0.19807	0	0	0	0	0	0	0.01084	0	0	1.31791	0.32065	0.06377	0.26284	0.30832	0.64288	0.02935	0.0098	0	0
Healthy	0.61621	0.47577	0	0	0	0	0	0	0	0.05471	0	0.45413	0	0	0	0.15967	0	0	0.1108	0
Healthy	0.2015	0.82614	0.29582	0	0	0.09986	0.03083	0	0	0.05145	25.4048	0.12655	1.98049	0.85853	0.63146	1.26732	0.00453	0.09711	0.2284	0.08199
Healthy	0.00775	0.19859	0	0	0	0.05644	0	0.02346	0	0	0	8.26467	0	0	0.01774	0	0.0534	0.00976	0	0.02655
Healthy	0	0.04907	0	0	0	0	0	0	0	0	0.23332	6.18308	0.22868	0	0.1164	0	0.16747	0.07443	0	0
Healthy	0.56861	0.15957	0	0	0	0	0	0	0	0	3.65226	3.25492	2.63041	0	0.1638	0	0.05698	0	0	0
Healthy	0.43937	0.39704	0.01555	0	0	0.00753	0	0	0	0	0.00228	2.40709	0.89031	10.1074	1.36706	0.02199	0.00706	0	0.11407	0.01291
Healthy	0.9022	1.00861	0.00754	0	0	0	0	0.00055	0	0	0.14663	0.83774	0.82222	0.02559	0.00522	0	0.00324	0.83019	0.17374	0.21535
Healthy	0.10955	0.71707	0.14437	0.01813	0	0	0.04591	0	0.05164	0	1.96721	0	0	0.0106	0.12152	0	0.20912	0.20934	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	27.428	0	0	48.6163	0	0	0	0	0
Healthy	2.97462	0	0	0	0.86659	0.00161	0.00512	1.12207	0	0	0.02693	10.02762	0	0.04727	0.53861	0	0.01476	0	0	0
Healthy	0.19589	0	0	0	0	0	0	0	0	0	5.93273	0.55231	0	1.8639	1.17737	0	0	0	0.08099	0
Healthy	0.02424	0	0	0	0	0.0024	0	0	0	0	0.80139	0.40318	0	0.75658	0.67769	0	0.07871	0.00156	0.21258	0
Healthy	3.45432	0	0.03122	0	0	0.34307	0	0	0	0.61859	31.3138	0.75195	10.3321	0.30178	0.09996	0	0	0	0.45838	0.27862
Healthy	0	0.08808	0	0	0	0	0	0	0.01299	0	0.32924	2.6487	2.00316	0	0.00538	0	0.1273	0.26826	0	0.06744
Healthy	3.07134	4.43335	0	0	0	0	0	0	0	0	0	3.1807	23.2995	0	2.43794	0	0	0	0	0
Healthy	1.85715	0	0	0	0	0	0	0	0	0.04256	5.58772	1.80827	11.8993	3.69718	0.44931	0.17103	0	0	0.03259	0
Healthy	0.51054	1.94511	0	0	0	5.49413	0.0162	0.10883	0	0	0	0	0	0	0.24765	0	0	0	0	0
Healthy	0.01563	0	0.15842	0	0	0.53324	0.04636	0	0	0	0	0	0	0	0.16015	0	0.02791	0.23222	0	0
Healthy	0.58379	0.08364	0	0.10582	0	0	0	0	0	0	0	0.99755	0	0	0.26059	0	0.00341	0	0.05383	0
Healthy	0.05531	0	0	0	0	0	0	0	0	0	2.66024	7.00785	0	0	0.65706	0	0	0	0	0
Healthy	0	0.06428	0.0405	0	0	0	0	0	0	0	0.07661	2.8215	0	0.0768	1.3178	0	0	0.03647	0	0.08299
Healthy	0.2822	0	0	0	0	1.13155	0	0	0	0	0	1.97298	0	0	0.30259	0	0	0	0	0
Healthy	0.13439	0.08993	0	0	0	0	0	0.05337	0	0	0.27763	0.65695	0.51655	0	0.06565	0	0	0.03355	0	0.19568
Healthy	0.04607	0.50491	0	0	0	0	0	0	0.01489	0	1.18423	1.47065	0	0.07484	0.12393	0	0	0.03323	0	0
Healthy	0.72072	0.97507	0.0253	0	0	0.02533	0.00588	0	0	0	5.73724	7.31343	0	0.12052	1.82267	0	0.0793	0.04133	0.21692	0.23768
Healthy	0.03889	0	0	0	0	0	0	0	0	0	1.06802	1.04298	0.57942	1.16674	0	0.05175	0.01499	0.02703	0	0
Healthy	0.18947	0	0	0	0.08893	0.11086	0	0	0	0	3.73209	0.68376	0	0	0.01381	0	0	0	0	0
Healthy	1.17335	0.10153	0.01674	0	0.44688	0.0643	0.02193	0	0	0	2.26239	3.59082	8.32613	3.03905	0.26212	0.01332	0.05457	0.01888	0.39145	0.10095
Healthy	0.12421	0.19707	0	0	0	0	0	0	0	0	0.19981	0.04486	0	0.94013	1.97136	0.09834	0.00551	0	0.2117	0
Healthy	0	0.03597	0	0	0	0	0	0	0	0	0.17888	1.43895	0	0.14257	0.52464	0	0	0	0	0.08351
Healthy	0.31616	0.33245	0	0	0	0.00605	0	0	0.0263	0	0.60929	2.05381	0	1.54092	0.1095	0.01265	0.12766	0	0	0.02239
Healthy	0.16	2.47695	0	0	0	0	0.62672	0	0	0	3.5281	0.13683	0	9.20068	0.66879	19.2998	0	0	0.82661	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	9.24888	0	0	0	0	0	0	0	0
Healthy	0.07123	0	0	0	0	0	0	0	0	0	2.0723	0.51177	6.10236	0.67873	0.01922	2.2348	0	0	0.06226	0
Healthy	0.01083	0	0	0	0	0	0	0	0	0	2.04145	0.26297	0.0539	0	0.23139	0	0	0.2633	0	0
Healthy	0.02063	0	0	0	0	0	0	0	0	0	0.00353	2.59695	0	0	2.19943	0	0.10024	0.2314	0	0
Healthy	0.96385	0.05744	0.00568	0.01235	0	2.91219	0.01769	0.12559	0.00199	0	4.64948	0.46441	0.50281	0.07022	0.13568	0	0.12098	0	0.19249	0
Healthy	0.32727	3.16693	0	0	0	0	0	0	0	0	1.24484	0.08775	0	4.76087	2.45937	6.37433	0	0	0.57949	0
Healthy	1.14517	0	0	0	0	0	0	0	0	0	6.62134	1.29704	18.1318	0.77692	0.93634	0.17672	0	0.39214	0.22739	0
Healthy	0	0.05281	0	0	0	0	0	0	0	0	0.21589	0.99692	0	0.07181	2.09705	0	0	0	0	0.05768
Healthy	0.00966	0.06081	0.12014	0	0	0.09202	0	0	0	0	0	0	0	0	0	0	0.08153	0.35403	0	0
Healthy	2.63867	1.88037	0.46459	0	0.00493	0	0.03563	0	0	0	5.68242	8.50054	0	2.20133	2.08485	17.9335	0.00402	0	1.06757	0.096
Healthy	0.41051	0	0	0	0	0	0	0	0	0	1.57552	0.97105	0	6.42147	0.48238	0.33305	0	0	0.08596	0
Healthy	0.58359	0.2341	0.06342	0	0	0.00834	0	0	0.0227	0	0	4.76659	0	0.30498	0.01296	0	0.04539	0.04423	0.05797	0.02329
Healthy	0.87938	0	0.00233	0.00987	0.31157	0.64216	0.04555	0.00081	0.00949	0.00205	0	0.66052	0	0	0.0266	0	0.05208	0	0	0.02177
Healthy	0.15072	0.60156	0	0	0	0.09756	0.01196	0	0	0	8.81265	3.32974	2.8021	0.32315	0.26985	1.55278	0.02122	0	0.14992	0
Healthy	0	0.51592	0	0	0	0.04137	0	0	0	0	0.76696	1.75312	0	0.31616	0.10377	0.06782	0.21708	0	0	0.02825
Healthy	0.0104	0	0	0	0	0.05284	0.00052	0	0	0	0	0	0	0	0.05948	0	0.00469	0	0	0
Healthy	0	0.04976	0	0	0	0	0	0	0	0	0	3.16826	0	0.13351	0.58771	0	0.03627	0.03826	0	0
Healthy	0.03834	0.03478	0	0	0	0	0	0	0	0	0	0.92538	0	0	0.00824	0	0.07248	0	0	0
Healthy	2.21584	0	0	0	0	0	0	0	0	0	4.22785	15.01231	10.68997	0.38364	0.21469	0	0	0	0.28369	0
Healthy	0.21697	0.11357	0	0	0	0	0	0	0	0	3.42082	5.95668	2.31105	0.10076	0.1218	0	0	0	0.07514	0
Healthy	0.23989	3.93227	0.00657	0.33454	0	0	0	0.02454	0.01038	0.034	22.0613	8.2882	0	0	0.03402	0	0	0	0	0
Healthy	0.01695	0.09911	0	0	0	0.00953	0	0	0	0.04469	0.44518	2.99918	0	0.35521	0.64108	0	0.048	0	0.07351	0
Healthy	0.98955	0	0.0419	0.39879	0.06245	0.25699	0.98681	0.11371	0.055	0	0	1.20639	0	0	0.03696	0	1.25346	0	0.29747	0.12742
Healthy	0.41284	0.72749	0	0	0	0	0	0	0	0	1.46077	0.89484	0	0.33248	0.1201	0	0	0	0.16398	0.05707
Healthy	0	0	0	0	0	0	0	0	0	0	25.3458	0	0	0	3.78048	0	0	0	0	0
Healthy	0.70954	0	0	0	0	0.15248	0.01438	0	0	0	17.7746	5.8409	0	0	1.98295	0	0.10424	0	0	0
Healthy	1.04568	0.10103	0	0	0	0	0	0	0	0	0.67196	1.17753	0	0	0.00717	0	0	0	0.11016	0
Healthy	1.38163	0	1.37441	0	0.00092	0.00305	0.00177	0.02962	0.91605	0	0	5.67576	0	0	0.06567	0	0.41078	0.00346	0	0
Healthy	0.45884	0.74484	0.13	0	0	0	0.04045	0	0	0	1.97389	0.87923	0	11.172	1.60657	1.3897	0.01683	0	0.09576	0
Healthy	2.38461	3.27875	0.01296	0.00185	0	2.71147	0.03437	0	0.0392	0	5.01607	2.67651	0	0	1.218	0	0.2531	0	0.49774	0.01775
Healthy	0.71188	0	0	0	0	0	0	0	0	0	0.95273	0.71895	0.71746	0.91081	0.05384	0.95499	0.0704	0.046	0	0
Healthy	0	1.25973	0	0	0	0	0	0	0	0	0.77399	0.13285	0	0	0	1.61728	0	0	0	0
Healthy	0.773	0	0	0	0	0	0	0	0	0	3.51893	1.93139	0	0	0.39496	0	0	0	0	0
Healthy	0.07912	1.63617	0	0	0	0	0	0	0	0	0	0.83402	0	4.91848	1.97253	0	0	0	0.15275	0.08767
Healthy	0.13972	0.18667	0.27044	0.02248	0	0.12339	0	0	0	0	0	0.58513	0	0	0.04244	0	0.64559	0	0	0
Healthy	1.54594	2.42663	0	0	0	0	0	0	0	0	6.47389	3.86766	0	0	0.70346	0	0	0	0	0
Healthy	0.00889	1.26372	0.58207	0.05353	0	0	0.00579	0.02981	0.03007	0	4.73254	0.11445	0	0.00595	0.02546	0	0.19616	0.37427	0	0
Healthy	0.97167	0	0.19595	0	0	0	0.00941	0.00053	0.00332	0	0.01128	3.46386	0	0	0.66878	0.02102	0.1028	0.1008	0	0.00205
Healthy	0.89783	1.40941	0.12603	0	0	0.03506	0.02597	0	0.02251	0	1.24122	0.5558	0	1.92916	0.31853	0.22386	0.14087	0	0	0.3004
Healthy	0.7304	0.44937	0	0	0	0	2.2096	0	0	0	1.13568	1.24585	1.59597	0.15267	0.38162	0.0878	0	0	0.15035	0
Healthy	0.51395	0.07986	0	0	0	0.02965	0.00276	0	0	0	6.69577	1.50411	2.13623	0.46739	0.97042	0	0.0138	0	0.21321	0
Healthy	0.49201	0.34892	0	0	0	0	0	0	0	0	5.01446	3.83361	7.38645	1.7107	0.10104	0	0	0	0.21546	0.09138
Healthy	1.57393	0.45688	0.01151	0	0	0.00432	0.01475	0	0.01662	0	0.04014	0.12891	1.0808	1.46776	0.0121	1.76603	0.03949	0.18158	0.11755	0.05844
Healthy	1.20279	0.45027	0.25059	0	0.79569	0	0	0	0	0	0.09961	1.74814	0	0.1653	3.73922	5.5018	0	0	0.40521	0.12861
Healthy	0.05258	0	0	0	0	0	0	0	0	0	0.66056	2.64603	6.92543	0	0.18531	0	0.01742	0	0.00378	0
Healthy	1.41606	0	0	0.05847	0	12.8392	0.00481	0.04117	0	0	0	0	0	0	0.01241	0	0.14989	0	0	0
Healthy	0.05519	0.1557	0	0	0	0	0	0	0	0	0.01034	13.11309	0	0	0.16163	0	0.09147	0	0.03277	0
Healthy	1.73449	3.07811	0	0	0	0	0	0	0	0.02456	0	1.97471	7.34733	0	0.23853	9.90092	0	0	0.3118	0.18137
Healthy	0	0.00061	0	0	0	0	0	0	0	0	0	0	0	0	0.00652	0	0	0	0	0
Healthy	0.1397	0.10501	0	0	0	0	0	0	0	0	0.55376	0.51401	0	0.1838	0.203	0.04649	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.03527	1.66829	0	0.78863	0.03704	0	0.04955	0	0	0
Healthy	0.18406	0.11058	0	0	0	0	0	0	0	0	4.00083	3.20405	0.13069	0.19967	0.75319	0.10475	0.00501	0.02673	0.18125	0.01562
Healthy	0.47249	0.61651	0	0	0	0	0	0	0	0	1.64929	0.40371	0	1.47787	0.38733	0.03287	0.0821	2.00687	0	0
Healthy	1.47143	3.14663	0.32156	0	0	0	0	0	0	0	11.0077	0	13.3226	5.90196	1.55259	4.2977	0	0	0	0
Healthy	0.75496	0	0	0	0	2.20216	0.20958	0.13191	0	0	0	0	0	0	0.27263	0	0.01138	0	0	0
Healthy	0.13203	1.57943	0.0743	0	0	0	0.01595	0	0	0	10.9391	0.28949	0	4.23641	3.10095	13.9454	0	0	0.56374	0
Healthy	1.8293	0	0	0	0	0	0	0	0	0	0	1.79587	5.07568	31.6077	1.02362	0.00137	0	0	0.18587	0
Healthy	0.04685	0	0	0	0	0.04352	0	0	0	0	0.00874	5.27058	2.60418	2.86578	0.03345	0	0.02937	0.01783	0.09447	0
Healthy	1.85952	0.84439	0.72392	0.00089	0	0	0	0.00053	0	0	0	0.67519	2.66319	0.9224	0.29018	0	0.08197	0.33213	0.2159	0.04457
Healthy	0.11026	3.10707	0	0	0	0	0	0	0	0	0	1.99642	0	0.00533	5.71752	0	0	0.13108	0.33909	0.03716
Healthy	0.27865	0	0	0.17328	0	0.06189	0	0.01686	0	0	3.62361	2.11761	0	0	0.68097	0	0.09813	0.41314	0.11403	0
Healthy	0.06969	0.05366	0	0	0	0.0115	0.01268	0	0.00186	0	0.04447	1.06886	0	0.06546	0.45202	0	0.0798	0	0.11402	0.01197
Healthy	1.28446	1.76204	0	0	0	1.91629	0	0	0	0	7.89139	1.70725	0	0	0.45175	0	0	0	0	0
Healthy	0.53366	0.66852	0	0	0	0	0	0	0	0	1.67144	0.42049	0	1.41226	0.39043	0.00549	0.07589	1.93476	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	4.39393	0	0	0.43191	0	0.07072	0	0.02892	0
Healthy	0.74524	0.04024	0	0	0.09995	0.65605	0	0	0	0	15.6052	0	0	0.49573	0.13483	0	0	0	0.12443	0
Healthy	0.04824	0.06166	0	0	0	0	0	0	0	0	0	1.04759	0	0	0.06552	0	0.08318	0	0	0
