group	Bacteroidales	Enterobacterales	Pseudomonadales	Lactobacillales		Bacteroidales	Lachnospirales	Enterobacterales	Verrucomicrobiales	Lactobacillales	Burkholderiales	Erysipelotrichales	Acidaminococcales	Pseudomonadales	Peptostreptococcales
Healthy	24.28158	0	0	0		24.28158	13.52333	0	0	0	1.77405	0	0	0	0
Healthy	51.9442	0.23308	0	0.08495		51.9442	31.05121	0.23308	0	0.08495	0.00245	0.01986	0	0	2.09521
Healthy	22.17561	6.27496	0.09833	6.5337		22.17561	0.03831	6.27496	0	6.5337	0.05167	0.01727	0	0.09833	0.01292
Healthy	70.2604	0.09183	0	0		70.2604	1.40603	0.09183	0	0	0.12511	0.01797	0	0	0
Healthy	66.90928	11.2822	0	0.15808		66.90928	2.09882	11.2822	0	0.15808	0.16553	0	0	0	0
Healthy	36.00646	0	0	0		36.00646	28.76638	0	0.10729	0	0.71922	0.4066	0	0	0
Healthy	67.52468	2.69145	0.00501	0.2645		67.52468	3.98445	2.69145	1.45026	0.2645	0.05858	0.02388	0	0.00501	0.01137
Healthy	52.85802	7.49172	0	0.25093		52.85802	4.68132	7.49172	0	0.25093	0.64903	0.04771	0	0	0.28178
Healthy	68.26218	0.98013	0.31899	0.00069		68.26218	13.61856	0.98013	0	0.00069	0.12703	0	0	0.31899	0
Healthy	25.4709	1.71155	0	0.24288		25.4709	5.6155	1.71155	11.1928	0.24288	0	1.27689	0	0	0
Healthy	69.41196	0.03438	0.0381	0.03597		69.41196	2.33062	0.03438	0.52291	0.03597	0.02848	0	0	0.0381	0
Healthy	92.39928	4.02996	0	0		92.39928	0.74929	4.02996	0.63238	0	0	0	0	0	0
D014376	53.62553	1.32587	0.06602	0.95392		53.62553	6.44233	1.32587	0	0.95392	0.00955	0.36041	17.7857	0.06602	0
Healthy	11.80363	0.15556	0	0.64185		11.80363	30.88176	0.15556	0	0.64185	0	29.15257	1.75429	0	1.46753
Healthy	60.76513	0	0	0		60.76513	3.83423	0	0	0	0.0857	0	0	0	0
Healthy	23.24062	0	0	0.03293		23.24062	14.26298	0	2.23188	0.03293	0	0.11023	0	0	0
Healthy	74.3055	0	0	0.32838		74.3055	18.15935	0	0.20289	0.32838	0	0.06925	1.74194	0	0
Healthy	47.48654	0	0	0		47.48654	7.26123	0	0	0	6.77028	0	0	0	0
Healthy	66.63046	0	0	0.05356		66.63046	2.9789	0	10.3157	0.05356	0.0978	0.02098	0.91565	0	0
Healthy	16.69171	0.29978	0	0.16315		16.69171	59.11195	0.29978	1.66108	0.16315	0.0282	1.34922	0	0	0.0268
Healthy	38.72317	0	0	8.67039		38.72317	23.87569	0	0	8.67039	0.07012	0.63033	3.32132	0	0
Healthy	0	18.64184	46.52632	0.34228		0	24.13123	18.64184	0	0.34228	0	0.02138	0	46.52632	0.07301
Healthy	23.31275	0.81801	0	0.82634		23.31275	25.07168	0.81801	2.39427	0.82634	0.55683	2.93878	0	0	2.73464
D014376	49.07292	3.25919	0.18806	0.46734		49.07292	1.1956	3.25919	0.06345	0.46734	0.03944	0	0.03438	0.18806	0.06435
Healthy	77.03911	0.20213	0	0.00485		77.03911	1.82166	0.20213	0	0.00485	0.06155	0.08081	0	0	0
Healthy	75.79001	0.66588	0.31556	0.06627		75.79001	2.35745	0.66588	0	0.06627	2.81607	0.06508	0	0.31556	0
Healthy	67.62521	1.07314	0	0		67.62521	2.32906	1.07314	0	0	0	0	0	0	0
Healthy	66.1897	0.22112	0	0.25566		66.1897	6.09201	0.22112	0	0.25566	0.21042	0.10796	0	0	0
Healthy	34.86269	2.03238	0.00815	0.22984		34.86269	18.71908	2.03238	0	0.22984	0.48271	1.33121	0	0.00815	0.37755
Healthy	60.27188	0	0	0		60.27188	4.58678	0	0	0	3.60235	0	0	0	0
Healthy	48.48277	0.11749	0	0.18205		48.48277	27.20304	0.11749	0.14329	0.18205	0.48497	1.23596	8.59216	0	0.14768
Healthy	11.17658	0	0	0.04855		11.17658	53.47869	0	0.04339	0.04855	0	0	0	0	0
Healthy	1.82406	1.79092	0	0.75265		1.82406	33.15494	1.79092	0	0.75265	0	1.11688	0.19912	0	0.12733
Healthy	5.07118	1.30555	0.55701	14.50212		5.07118	26.74578	1.30555	0	14.50212	0.07865	0.52998	0	0.55701	1.24539
Healthy	59.39644	0.46608	0	0.39467		59.39644	1.97717	0.46608	1.20433	0.39467	0.00055	9.88528	0.16018	0	0
Healthy	84.47865	0	0	0		84.47865	1.65132	0	0.05364	0	0.06985	0	0	0	0
Healthy	32.79623	0	0	0		32.79623	10.77328	0	6.58769	0	7.4715	0	1.24378	0	0
Healthy	46.44976	0	0	0		46.44976	40.28248	0	0.76941	0	0	0	0	0	0
Healthy	64.35533	11.3428	0	0.17879		64.35533	2.39578	11.3428	0	0.17879	0.1515	0	0	0	0
Healthy	49.47672	0.12742	0	0.01985		49.47672	6.04908	0.12742	9.33329	0.01985	0.76517	0	0	0	0
Healthy	65.25963	0.25076	0	0.29412		65.25963	5.82134	0.25076	0	0.29412	0.21268	0.13227	0	0	0
Healthy	24.80784	14.14232	0.74352	0.53942		24.80784	16.70876	14.14232	0	0.53942	0	0.2341	2.18784	0.74352	0.00386
Healthy	64.28691	0	0	0		64.28691	26.62545	0	1.03178	0	0.13758	0	0	0	0
Healthy	13.24016	10.1159	0	0		13.24016	0.38994	10.1159	44.6326	0	0.25763	0.14476	0	0	0
Healthy	48.70816	0	0	0.14741		48.70816	25.41271	0	0.38083	0.14741	0	0	0	0	0
Healthy	18.81712	0.02887	0	0.00845		18.81712	3.81025	0.02887	15.2597	0.00845	4.33996	0	0	0	0
Healthy	12.45128	0	0	0		12.45128	1.41531	0	0	0	0	0	0	0	0
Healthy	68.41716	0.06296	0	0.02897		68.41716	9.22167	0.06296	0.45974	0.02897	0.00922	0	0	0	0
Healthy	26.6205	0.02237	0	0.05203		26.6205	58.80176	0.02237	0.04467	0.05203	0.16178	1.19077	0	0	0
Healthy	59.76033	0	0	0		59.76033	8.60771	0	0	0	11.9332	0	0	0	0
Healthy	92.13021	0.14117	0	0		92.13021	1.90873	0.14117	1.69454	0	0.57985	0	0	0	0
Healthy	19.29651	0	0.08151	0		19.29651	9.81096	0	5.62796	0	0	0.5092	1.13093	0.08151	0
D014376	52.42019	0	0	0.8869		52.42019	4.34494	0	0	0.8869	1.23146	0.00218	0	0	0
Healthy	84.24075	0.20678	0	0.23947		84.24075	3.93516	0.20678	1.57657	0.23947	0	0	0	0	0.01809
Healthy	63.70893	0	0	0		63.70893	14.57401	0	0	0	0.16963	0.07477	0	0	0
Healthy	41.14116	0.05763	0	2.93731		41.14116	31.9277	0.05763	0.11353	2.93731	0.15257	0.15665	0	0	0.31973
Healthy	57.28008	0	0	0.03615		57.28008	9.75133	0	0	0.03615	0	0	0	0	0
Healthy	81.1674	0.09344	0	0.10704		81.1674	2.00846	0.09344	0	0.10704	0.35009	0	0	0	0
Healthy	31.30509	15.32248	0.03669	1.81211		31.30509	11.35441	15.32248	4.77566	1.81211	0.05901	0.9193	0.01981	0.03669	0.01515
Healthy	51.05291	7.91464	0	0.17896		51.05291	8.03442	7.91464	1.92236	0.17896	0.01212	0.03696	0	0	0.02661
Healthy	8.02642	8.6462	0	0		8.02642	10.78517	8.6462	0	0	0	6.09537	29.6499	0	0
Healthy	5.06393	4.89526	1.64212	1.23457		5.06393	0.47735	4.89526	0.09491	1.23457	0.10448	0.84286	0	1.64212	0
Healthy	32.54246	0.04102	0	0		32.54246	12.11081	0.04102	6.17366	0	9.76123	0	1.53035	0	0
Healthy	34.96916	2.25021	0	0.12481		34.96916	15.86882	2.25021	0	0.12481	0.02345	0.54554	0	0	1.08055
Healthy	79.38151	0.00422	0	0		79.38151	2.0069	0.00422	3.68362	0	0.77778	0	0	0	0
Healthy	71.01821	0.06894	0	0		71.01821	0.98998	0.06894	0	0	0.04178	0.53348	0	0	0
Healthy	54.2528	20.7052	0.07824	0.13085		54.2528	0.55783	20.7052	0	0.13085	1.10226	0.01923	0	0.07824	0
Healthy	55.97138	0	0	0		55.97138	6.66124	0	0	0	8.06826	0	3.86161	0	0
Healthy	29.86954	0	0	0.10771		29.86954	6.31536	0	23.1424	0.10771	0	0.20651	2.43063	0	0
Healthy	70.02975	0.05832	0	0		70.02975	1.62386	0.05832	0	0	0.10853	0.02401	0	0	0
Healthy	18.98913	4.84359	0.021	0.54295		18.98913	39.00661	4.84359	0	0.54295	2.35075	0.49926	0	0.021	0.24962
Healthy	53.92158	0	0	0		53.92158	9.94093	0	0	0	0	0	0	0	0
Healthy	59.52808	0	0	0.26833		59.52808	7.24649	0	0.72725	0.26833	0.0108	0.81448	0	0	0.00065
Healthy	80.20902	0	0	0		80.20902	0.82778	0	0	0	0.14668	0	0	0	0
Healthy	70.35837	0.06217	0	0.00558		70.35837	5.77651	0.06217	0.12882	0.00558	0.21793	0	0	0	0
Healthy	43.56349	0.1712	0	0.22491		43.56349	4.55696	0.1712	0.13909	0.22491	2.10293	0.00357	0	0	0.08325
Healthy	28.6106	0.02185	0	0		28.6106	6.49458	0.02185	0	0	0	4.32223	14.136	0	0.04485
Healthy	37.63177	0.90979	0	0		37.63177	11.31074	0.90979	0	0	0	0.59226	0	0	0.14779
Healthy	60.18198	1.1346	0.0685	0.13845		60.18198	11.55632	1.1346	0.5139	0.13845	0.32356	0.00227	0	0.0685	0.05107
Healthy	64.34556	0	0	0		64.34556	23.48085	0	0	0	3.06576	0.10872	0	0	0
Healthy	23.41681	0.08655	0	0.63813		23.41681	17.9239	0.08655	0.046	0.63813	0.15684	1.66805	0	0	0.00429
Healthy	26.22084	0.08398	0	0.78132		26.22084	19.14772	0.08398	2.40833	0.78132	0.13717	0.06119	0	0	0.16095
Healthy	43.6674	0.14308	0	0.01572		43.6674	22.3262	0.14308	0.73311	0.01572	0.05694	0.77041	0	0	0.20321
Healthy	31.47041	0.14398	0	0.0906		31.47041	23.84768	0.14398	0.34501	0.0906	0.0242	0	0	0	0.31187
Healthy	46.99993	0.00258	0	0.88634		46.99993	18.78117	0.00258	1.73687	0.88634	0.1847	0.00437	0	0	0
Healthy	65.45053	0.02974	0	0.14745		65.45053	9.16596	0.02974	0	0.14745	0	0.14615	0	0	0
Healthy	18.38157	0.03258	0	0.01966		18.38157	3.89057	0.03258	15.0409	0.01966	4.28902	0	0	0	0
Healthy	1.60039	1.57685	0	0.03054		1.60039	45.0127	1.57685	0	0.03054	0	0.46942	0	0	0
Healthy	71.82251	4.39963	0	0.42969		71.82251	1.5051	4.39963	0.85646	0.42969	0	0.0042	0	0	0
Healthy	65.45541	0	0	0.09369		65.45541	8.99905	0	0.07304	0.09369	0.12471	0	0	0	0
Healthy	70.83721	0.05596	0	0.10928		70.83721	10.98777	0.05596	0	0.10928	0.44661	0.94829	0	0	0
Healthy	64.15539	0	0	0		64.15539	14.73322	0	0	0	0.1558	0.08738	0	0	0
Healthy	38.68603	0.845	0	0		38.68603	5.57253	0.845	1.02859	0	1.79597	0.0094	0	0	0
Healthy	63.69551	0	0	0		63.69551	14.8852	0	0	0	0.17127	0.07152	0	0	0
Healthy	80.38611	0	0	0		80.38611	12.57695	0	0	0	0	0.53864	0	0	0
Healthy	58.24447	0.90698	0	2.31081		58.24447	8.16923	0.90698	0.25373	2.31081	0.16971	0.0784	0	0	0.00814
Healthy	65.71776	0.15708	0	2.72693		65.71776	5.73369	0.15708	1.69671	2.72693	0.1208	0.28425	0	0	0.10114
Healthy	52.76312	0	0	0		52.76312	13.48075	0	3.21379	0	0.82936	2.97139	10.4674	0	0
Healthy	38.14707	0.47442	0	0.13186		38.14707	39.25469	0.47442	0	0.13186	0	0.86816	0	0	0
Healthy	39.01788	0	0	8.50504		39.01788	24.01902	0	0	8.50504	0.0688	0.67692	3.28395	0	0
Healthy	27.77521	0.24558	0	14.28966		27.77521	11.15036	0.24558	0	14.28966	0.02359	0	0	0	0.00914
Healthy	54.11945	1.07164	0	0		54.11945	0.8796	1.07164	7.14519	0	0.21909	0.34375	0	0	0
Healthy	19.99426	1.50057	0	0.16327		19.99426	42.38459	1.50057	2.67632	0.16327	0.03236	0.1783	0	0	0.7303
Healthy	12.69787	0	0	0.03451		12.69787	30.88416	0	2.16832	0.03451	0	1.03348	0	0	0
Healthy	25.24883	2.26417	0	8.42778		25.24883	23.28223	2.26417	1.33551	8.42778	0	3.29173	1.48313	0	0
Healthy	74.67264	0.50414	0	0.08521		74.67264	13.88409	0.50414	0.81499	0.08521	1.46097	0.75049	0	0	0
Healthy	55.27203	0	0	0		55.27203	9.83615	0	0	0	0	4.86269	0	0	0
Healthy	41.64454	0.12224	0	0		41.64454	1.53203	0.12224	17.6314	0	0.10551	0	0	0	0
Healthy	0.08708	0.09971	89.0861	6.76795		0.08708	0.04122	0.09971	0	6.76795	0	0	0	89.0861	0
Healthy	30.97608	0.46104	0	0.12448		30.97608	11.81004	0.46104	7.37889	0.12448	0.09326	3.05684	0	0	0.72884
Healthy	44.74338	0.27562	0	0.21794		44.74338	13.91273	0.27562	0	0.21794	0.69499	0.03629	0	0	0.09638
Healthy	17.98772	0.03494	0	0.40843		17.98772	56.78264	0.03494	12.2263	0.40843	0	0	0	0	0
Healthy	53.10567	1.30267	0	0		53.10567	21.70843	1.30267	0	0	0.0499	0.0524	0	0	0.1235
Healthy	54.76502	0.1534	0	0.09486		54.76502	20.96011	0.1534	0	0.09486	0.35921	0.05702	0	0	0.11396
Healthy	21.38765	0.02953	0.00483	1.33288		21.38765	33.01383	0.02953	0	1.33288	0.06682	0.05921	0	0.00483	0.07143
Healthy	16.83033	22.98751	0	6.18796		16.83033	0.245	22.98751	0.00024	6.18796	0.28985	0	0.03189	0	0
Healthy	31.18107	0.04339	0.01957	0.10975		31.18107	49.45111	0.04339	0.58731	0.10975	0.09245	0.67343	0	0.01957	0.02141
Healthy	87.50363	0	0	0		87.50363	0.75852	0	0.0177	0	0.03641	0	0	0	0
Healthy	46.43471	0.09402	0.05475	0.00268		46.43471	16.20866	0.09402	6.36084	0.00268	0.01766	0.00996	0	0.05475	0.03076
Healthy	11.66254	0	0	0.4903		11.66254	17.52132	0	0	0.4903	0	1.5796	9.77338	0	0
Healthy	31.50876	0.02279	0	0.26882		31.50876	23.4526	0.02279	0.10597	0.26882	0.04709	2.63884	0	0	0.04359
Healthy	40.63527	2.1791	0	0.44908		40.63527	28.87652	2.1791	0.73486	0.44908	5.85099	0.03829	0.84447	0	0
Healthy	44.77807	0.01748	0	2.99903		44.77807	23.75908	0.01748	0.41348	2.99903	0.03747	0.42559	0	0	0.09663
Healthy	58.01083	0	0	0.11226		58.01083	17.96831	0	0	0.11226	0.55204	0.16815	0	0	0
Healthy	22.70305	0.06668	0	0.85829		22.70305	22.61631	0.06668	0	0.85829	0.06492	15.18462	4.11684	0	0.17428
Healthy	73.82998	0.45314	0	0.03919		73.82998	2.04266	0.45314	0	0.03919	0	0	0	0	0
Healthy	49.4338	0	0	0		49.4338	22.9828	0	0	0	0	0	0	0	0
Healthy	68.02287	0	0	0.58068		68.02287	5.34763	0	0	0.58068	6.04214	0	0	0	0
Healthy	79.63967	0	0	0		79.63967	0.90802	0	0	0	0.24438	0.00818	0	0	0
Healthy	83.66088	0.09711	0.25882	0		83.66088	3.45998	0.09711	0	0	0.34962	0.04691	0	0.25882	0
Healthy	34.03182	0.49882	0.31873	3.00319		34.03182	3.83	0.49882	10.9872	3.00319	0	0.21008	0	0.31873	0
Healthy	8.56898	39.53396	0.3395	0.39255		8.56898	9.77077	39.53396	0.12052	0.39255	0.62589	3.55347	0	0.3395	0.19935
Healthy	21.69807	0	0.63891	0.02928		21.69807	27.95244	0	0	0.02928	0	1.37327	1.53777	0.63891	0
Healthy	63.72511	0.04967	0	0.00501		63.72511	2.01068	0.04967	0.85429	0.00501	0.01775	0	0	0	0
Healthy	23.80365	0	0	0		23.80365	54.94439	0	0	0	0.003	0	0	0	0
Healthy	10.17921	0	0	0.06909		10.17921	12.64951	0	0	0.06909	0	0.01721	0.81248	0	0
Healthy	83.54345	0.56617	0	0.06685		83.54345	1.43021	0.56617	0	0.06685	0.19577	0	0	0	0
Healthy	12.96811	0	0	0.39041		12.96811	23.58926	0	13.1215	0.39041	0.05413	0.29611	0	0	0
Healthy	43.9114	0	0	0.01177		43.9114	3.06471	0	0	0.01177	0.12954	0	0	0	0
Healthy	83.8056	0	0	0		83.8056	4.85192	0	0	0	0	0	0	0	0
Healthy	24.89816	0.15444	0	0.00625		24.89816	51.74343	0.15444	0.33902	0.00625	1.73015	0.01373	0	0	0.00585
Healthy	15.49998	0	0	0.80224		15.49998	39.16761	0	0.95794	0.80224	0	1.97951	0	0	0
Healthy	34.37811	0.08965	0.03843	0.41762		34.37811	45.96371	0.08965	0	0.41762	0.44904	0.83436	0	0.03843	0
Healthy	79.37998	0	0	0		79.37998	0.92453	0	0	0	0.29186	0	0	0	0
Healthy	20.9667	0	0	0.28477		20.9667	18.57244	0	5.48769	0.28477	0.15947	0.08649	0	0	0.02876
Healthy	4.30091	15.20499	1.37992	1.49394		4.30091	35.70922	15.20499	0	1.49394	0.02173	0.88399	0	1.37992	0.08778
Healthy	27.85964	1.82603	0	0.90185		27.85964	40.13242	1.82603	0.00876	0.90185	0.05485	0.40353	0.20651	0	0
Healthy	6.00557	0.02017	0	0		6.00557	56.89302	0.02017	0	0	0.01227	1.06608	9.11108	0	0.00449
Healthy	70.10311	0.11397	0	0		70.10311	5.48392	0.11397	0.12127	0	0.2765	0	0	0	0
Healthy	39.3989	0	0	0		39.3989	32.31532	0	0	0	0	0	0	0	0
Healthy	0	64.1085	0	0.24208		0	0	64.1085	0	0.24208	0	0	0	0	0
Healthy	17.07005	0.36641	0	0.74035		17.07005	31.42424	0.36641	0	0.74035	0.16505	0.00724	0	0	0
Healthy	25.99552	0.08262	0	0.18346		25.99552	41.7028	0.08262	4.66303	0.18346	0.68787	0.19124	2.10345	0	0.23946
Healthy	70.48514	0.17471	0	0		70.48514	1.18477	0.17471	0	0	0.0466	0.52613	0	0	0
Healthy	26.0958	0.02813	0	0.06493		26.0958	46.59024	0.02813	0	0.06493	0.09442	0.12339	3.12644	0	0
Healthy	45.1931	0.19954	0	0.05439		45.1931	36.96435	0.19954	0	0.05439	0.03351	0.02557	2.89996	0	0.12472
Healthy	44.6754	0.86796	0	0		44.6754	16.31647	0.86796	6.098	0	3.29607	0	1.57201	0	0
Healthy	50.61034	0.07228	0	0		50.61034	16.79689	0.07228	0	0	0.08676	0.54766	0	0	0.80352
Healthy	21.3893	2.69744	0	3.04601		21.3893	31.05377	2.69744	0.44848	3.04601	0.71372	0.0271	0	0	0.16315
Healthy	0.52959	0.02269	0	0.62491		0.52959	47.35669	0.02269	0	0.62491	0	0	0	0	0
Healthy	34.64409	0	0	0		34.64409	17.43485	0	0	0	0	0	0	0	0
Healthy	26.14651	0	0	0		26.14651	29.86637	0	0	0	0	0	0	0	0
Healthy	82.14531	0.05346	0	0.01624		82.14531	4.49158	0.05346	0.00127	0.01624	0.00465	0	0	0	0.00171
Healthy	10.65267	0	0	0		10.65267	56.31005	0	2.88098	0	0	0	0	0	0
Healthy	77.96976	0.00193	0	0		77.96976	1.6962	0.00193	3.41279	0	0.66392	0.00516	0	0	0
Healthy	39.29122	0	0	0.04975		39.29122	33.11335	0	0.02971	0.04975	0.02764	0	0	0	0
Healthy	45.30443	0.45166	0	0.08361		45.30443	0.59844	0.45166	0.15368	0.08361	0.05766	0.44679	0.0772	0	0
Healthy	61.00536	0.95457	0	0.01614		61.00536	4.33428	0.95457	0	0.01614	2.4723	0.43165	0	0	0.03323
Healthy	92.23703	4.7802	0	0		92.23703	0.75738	4.7802	0.57307	0	0	0	0	0	0
Healthy	70.72479	1.89855	0	0		70.72479	2.61056	1.89855	0	0	0.25344	0	0	0	0
Healthy	32.23155	0.20269	0	0.00309		32.23155	6.14998	0.20269	0.0313	0.00309	0.03209	0.01823	0	0	0
Healthy	25.80186	0	0	0		25.80186	47.55484	0	0	0	0.05391	9.86165	0	0	0
Healthy	65.75631	0	0	0		65.75631	18.84165	0	0	0	1.04495	0.07472	0	0	0
Healthy	27.52555	0.01651	0	0.00574		27.52555	46.14859	0.01651	0	0.00574	0.03758	0	0	0	0.50499
Healthy	63.82462	0	0	0		63.82462	20.12963	0	0	0	1.1305	0.05916	0	0	0
Healthy	69.24842	0.07345	0	0		69.24842	1.53952	0.07345	0	0	0.16779	0.02311	0	0	0
Healthy	41.57566	0	49.1639	0.41515		41.57566	0	0	0	0.41515	0	0.0884	0	49.1639	0
Healthy	34.03663	8.44249	1.79833	0.09262		34.03663	20.08926	8.44249	2.89205	0.09262	0.02508	0.63692	0	1.79833	0
Healthy	21.31851	0.85535	0	0		21.31851	31.30048	0.85535	3.15983	0	0.78518	0	1.51366	0	0.39002
Healthy	11.90296	0.1055	0.19586	1.05229		11.90296	32.74164	0.1055	0.70025	1.05229	1.36842	0.00764	0.37257	0.19586	0
Healthy	70.39086	0.93636	0.1369	0.34813		70.39086	13.55256	0.93636	0.56199	0.34813	0.13982	0.01282	0	0.1369	0.06701
Healthy	52.48106	0	0	0		52.48106	15.84558	0	0	0	0.35837	2.60916	5.67807	0	0.20923
Healthy	65.98259	0	0	0.03509		65.98259	15.20925	0	0.00142	0.03509	0.02538	0.02174	0	0	0
Healthy	18.34845	0.27974	0	4.4454		18.34845	32.72536	0.27974	0.56761	4.4454	0.04878	2.46128	0	0	0.00988
Healthy	42.71158	9.24293	0.04317	0.00984		42.71158	6.434	9.24293	0	0.00984	0.18456	0.32147	0	0.04317	0.1621
Healthy	50.89379	0.09412	0	0.02895		50.89379	16.2186	0.09412	0.01513	0.02895	1.57033	1.08905	0	0	0
Healthy	67.17171	0.26577	0	0.0072		67.17171	15.49266	0.26577	0.72869	0.0072	0.29357	0.00797	3.59974	0	0
Healthy	38.82976	0.16894	0	0.02182		38.82976	28.30473	0.16894	4.67237	0.02182	0.44869	0.64678	0	0	0
Healthy	89.00699	0.50431	0	0.22118		89.00699	1.3533	0.50431	0	0.22118	0.12559	0.0216	0	0	0
Healthy	80.33109	2.7113	0	0.06968		80.33109	11.89373	2.7113	0	0.06968	0.09109	0.0218	0	0	0
Healthy	8.81216	0	0	5.39605		8.81216	29.00896	0	8.11954	5.39605	0.00529	0.2304	0	0	0.22335
Healthy	68.91287	0.09102	0	0		68.91287	4.70886	0.09102	0	0	0.26517	0.01914	0	0	0
Healthy	20.12804	0	0.12372	0		20.12804	10.20658	0	5.92107	0	0	0.58038	1.0375	0.12372	0
Healthy	54.70265	1.05461	0	0		54.70265	0.83373	1.05461	6.87176	0	0.29922	0.30796	0	0	0
Healthy	28.83934	0.23061	0	0.0972		28.83934	13.53684	0.23061	2.14262	0.0972	0.00556	0.06007	0	0	0.00111
Healthy	38.19078	2.16006	0	3.18989		38.19078	20.13988	2.16006	0	3.18989	3.78655	0.00777	0	0	0.0561
Healthy	81.29397	1.3901	0.01978	0.25922		81.29397	5.08711	1.3901	0	0.25922	0	1.46855	0	0.01978	0.08241
Healthy	69.24328	0.06567	0	0		69.24328	4.75776	0.06567	0	0	0.25451	0.00759	0	0	0
Healthy	68.76887	0.06423	0	0		68.76887	1.0296	0.06423	0	0	0.0309	0.45795	0	0	0
Healthy	39.55514	0.91966	0	0.79898		39.55514	39.45841	0.91966	0	0.79898	0	0.63719	0.46187	0	0.3595
Healthy	58.38494	0	0	0		58.38494	4.85705	0	8.41324	0	0.45707	0	0	0	0
Healthy	19.64207	0.07982	0	4.38153		19.64207	9.0824	0.07982	8.75078	4.38153	0.20182	0.03386	0	0	0.19699
Healthy	13.11824	10.5558	0	0		13.11824	1.01254	10.5558	43.9957	0	0.30039	0.15544	0	0	0
Healthy	36.85906	1.11266	0	0		36.85906	5.06038	1.11266	5.21823	0	0.74605	0.60624	0	0	0.00715
Healthy	61.18569	0.75647	0	0.36713		61.18569	7.45482	0.75647	5.88147	0.36713	2.3087	0.04078	0.2403	0	0
Healthy	48.1458	0.71011	0	0.06418		48.1458	39.1358	0.71011	0	0.06418	0.04616	0.0565	0	0	0.18428
Healthy	30.32813	0	0	0.10733		30.32813	6.43677	0	23.5674	0.10733	0	0.24461	2.589	0	0
Healthy	63.75849	0	0	0		63.75849	23.89813	0	0	0	3.11276	0.07602	0	0	0
Healthy	35.14355	0.48923	0	0.0173		35.14355	15.61761	0.48923	3.56343	0.0173	5.74877	0	1.11523	0	0
Healthy	67.71161	0.06918	0	0		67.71161	0.35796	0.06918	1.16615	0	0.77799	0.00129	0	0	0
Healthy	15.088	0.75057	0.12329	0.9665		15.088	34.07471	0.75057	1.60176	0.9665	0.07271	0.03063	0	0.12329	0.15967
Healthy	17.57972	0.31592	1.03863	0		17.57972	18.57003	0.31592	3.19426	0	0	2.07172	0	1.03863	0.4262
Healthy	45.69977	0.44133	0	0.07088		45.69977	0.65747	0.44133	0.15171	0.07088	0.0368	0.54003	0.05697	0	0
Healthy	79.71289	0	0	0		79.71289	8.47756	0	0	0	0.06033	0	0	0	0
Healthy	56.96194	0.08575	0	0.07214		56.96194	27.67521	0.08575	1.18387	0.07214	0.09105	0	0	0	0
Healthy	31.9633	0	0	0		31.9633	2.28081	0	0	0	0	0	0	0	0
D014376	72.39646	3.43887	0	0.04489		72.39646	6.3717	3.43887	0	0.04489	0.00465	0.16266	0	0	0.00917
Healthy	34.02746	12.8824	0	0.02736		34.02746	6.15423	12.8824	0.87368	0.02736	0.94112	0.46944	0.00343	0	0
Healthy	37.95172	0	0	0		37.95172	31.88283	0	0	0	0	0	0	0	0
Healthy	39.11686	0	0	0.13581		39.11686	40.74592	0	0	0.13581	0.84802	0.50488	0	0	0
Healthy	48.91942	1.57184	0	0.17814		48.91942	24.1807	1.57184	0	0.17814	0.00263	0.07431	0	0	0.02403
Healthy	24.96021	1.41592	0	1.90487		24.96021	56.28629	1.41592	0	1.90487	1.01535	0.24573	2.52787	0	0
Healthy	23.82057	0.00891	0	0.00714		23.82057	47.72142	0.00891	0	0.00714	0.02177	0.00359	0	0	0
Healthy	4.11668	15.69949	1.34503	1.48453		4.11668	35.33078	15.69949	0	1.48453	0.02736	2.47708	0	1.34503	0.08193
Healthy	25.12542	0.46183	0	0.1933		25.12542	9.86027	0.46183	11.9544	0.1933	0.90539	3.52055	11.3824	0	0.35991
Healthy	44.73574	0	0	0		44.73574	4.48437	0	7.00361	0	0.28073	0.19751	0	0	0
Healthy	27.88975	0	0	0		27.88975	32.93119	0	2.70233	0	0	6.09948	1.86364	0	0
Healthy	53.28795	0	0	0		53.28795	6.24613	0	18.535	0	0	0	0	0	0
D014376	25.88372	0.0483	0	0.44882		25.88372	40.15969	0.0483	0	0.44882	2.79114	0.01053	2.6667	0	0
Healthy	43.83834	0.06424	0	0		43.83834	11.46942	0.06424	0.08399	0	0.04496	0.44993	0	0	0.29712
Healthy	36.6236	0	0	0		36.6236	27.45418	0	0.12008	0	1.14509	0.27834	0	0	0
D014376	83.68269	0.12649	0	0.06741		83.68269	1.16647	0.12649	0	0.06741	0.70656	0.03569	0	0	0
Healthy	29.51667	0.22203	0	1.56736		29.51667	40.95522	0.22203	0	1.56736	0	2.24046	2.71736	0	0
Healthy	44.13978	0	0	0		44.13978	35.43431	0	0	0	0	1.77762	2.56206	0	0
Healthy	67.14626	1.16767	0	0		67.14626	2.52066	1.16767	0	0	0	0	0	0	0
Healthy	22.14392	0.01245	0	0.28659		22.14392	21.6788	0.01245	0	0.28659	0.08956	4.26599	3.52234	0	0.00299
Healthy	89.02974	0.35884	0	0.23984		89.02974	1.06159	0.35884	0	0.23984	0.08192	0.0329	0	0	0
Healthy	57.36305	0.16451	0	0.2488		57.36305	6.13728	0.16451	0	0.2488	0.08956	0.00981	0	0	0
