o	Lachnospirales	Oscillospirales	Actinomycetales	Lactobacillales	Coriobacteriales	Verrucomicrobiales	Acidaminococcales	Methanobacteriales	Pseudomonadales	Bacteroidales	Veillonellales	Burkholderiales	Desulfovibrionales
D000236	1.53106013195201	1.14225458860492	-1.69229007659519	0.794485955348443	-0.198363082270032	-2.69464863055338	-5	-1.35398859040876	-0.473453964938123	1.25297238490468	-0.429994423238212	0.0763381889593321	-0.380781410184223
Healthy	6.07969717777382e-05	0.719541752768856	-0.939528807202321	-5	-0.827192811630913	-5	-5	-1.54106013810967	-5	1.84248723314806	-5	-1.20474581741912	0.217452358012074
Healthy	0.838584657086384	1.27410332802359	0.790004929063138	-1.05070759858797	0.365619002254503	0.285579810729594	-5	-5	-5	1.6024587077271	0.454861621928198	0.219754753049677	-5
Healthy	0.819687360639717	0.859640778945061	1.18480126788421	0.242807190842536	-0.149954474277804	-5	-5	-5	-5	1.48672836078213	0.232439552218625	-0.682187291849178	-0.906683398795668
Healthy	1.44170110420379	1.43934122171091	0.598485189994524	-0.550043600056458	-5	0.331135644275027	-5	0.0430477428041195	-5	1.30271244658709	-5	-5	-5
Healthy	-0.172818186147502	0.925482268579986	-1.01700554534134	-1.52914867547388	-1.28266241727614	-5	-5	-5	-5	1.89035561818262	-5	-1.13774932540207	-2.80966830182971
Healthy	0.158962248622053	0.845021101034094	-0.200576735665318	-1.00819820115536	-1.34074953122734	-5	-5	-5	-5	1.91810633166985	-0.824314271737918	-0.636538451173407	-5
Healthy	0.257820117405948	-5	1.64290245204699	-0.0508296359849904	-5	-5	-5	-5	-1.21452779669361	1.18855587076413	0.850594165727555	-5	-5
Healthy	1.43837144520344	1.08085908238317	-0.438016606231915	-0.614590365121668	-0.995549647010776	-2.24718356881173	-5	-5	-5	1.34727457823601	0.962122518083169	-1.18601892436353	-2.64016451766011
Healthy	0.85089424512374	0.978115664759654	-0.118883650016657	-0.973630188426282	-1.05615937359874	0.0980827604461786	-5	-0.796722279107583	-5	1.82980514169991	-5	-0.602181610810417	-2.19111413264019
Healthy	0.920950412080924	1.06055468840802	0.346268846200469	-1.43997375108711	-0.195451691611944	-5	-5	-5	-5	1.76024488400612	-1.95389521275396	-1.24749059921116	-1.50182733936346
Healthy	-0.00572245045654267	0.17213277485232	-1.12807696811763	-5	-5	-5	-5	-5	-5	1.89720611644291	0.48867337326865	-0.636632497056514	-5
Healthy	1.42675257745865	1.35751959254085	0.353273638196129	-2.59006687666871	0.5478768079513	-5	-5	-5	-5	1.30155690939305	-5	0.728514481832661	-1.35418488170336
D000236	1.57354504908155	0.87228217075066	-1.38352448611143	-0.984221243610959	-0.373228632182222	-0.370182803981484	-5	0.41409217312446	-5	1.59140789802578	-0.985395466563949	-5	-1.47729500726525
Healthy	1.28215335660798	0.878671130359508	-2.30189945437661	-1.79290445958078	-5	-0.180581106626522	-5	-5	-0.518356753724416	1.79020259096065	-2.14206473528057	-1.28878347567891	-5
Healthy	0.786974898562689	0.764371931885085	1.08420223045863	-0.528473598591171	0.209077819246674	-5	-5	-0.709275519980777	-5	1.75068639596413	-2.66958622665081	-2.1073489661227	-0.95436412892178
Healthy	1.12671927197053	0.921255087501064	-0.468074245059383	-0.121863265765277	-1.040481623027	-5	0.89543304412519	-5	-5	1.79633221246502	-0.920023276367402	-0.990846668092291	-5
D000236	1.57444764333293	1.00198193372533	1.10242890303018	-0.0182040365104544	0.19319419125292	-5	-5	-0.0986724770634357	-5	1.19827044778403	1.00906359764454	-5	-2.17979854051436
Healthy	1.36393504247938	1.00691337044193	-0.686491325953927	-0.499091465490491	-1.09033701484598	-5	-5	-5	-5	1.73645698054468	-1.66534523311676	-1.33620487778059	-5
Healthy	0.441790936876037	0.317446951259571	-5	-1.69336055897574	-1.18197215814074	-5	-5	-5	-5	1.63656221152152	-5	-0.926025180133341	-1.48678239993206
Healthy	0.409361574117727	-0.0863185746585972	-5	-5	-5	-5	-5	-5	-5	1.86071421216417	-5	-0.40964866676455	-1.28567024025477
Healthy	0.492985158541954	-5	-5	-5	-5	-5	-5	-5	-5	1.95638461111573	0.809113070713809	-5	-5
Healthy	-0.184940526696137	0.867988093368333	0.0810411051001033	-1.10391491457671	-0.160660244954285	-0.806624919384301	-1.14321071124668	-5	-5	1.66273233973558	0.492690561149542	-2.35654732351381	-0.192769490687508
Healthy	0.405703144555791	0.89393921524266	0.533834313810089	-5	-5	-5	-5	-5	-5	1.35594032910961	-0.504608316733061	-5	-5
Healthy	1.56880602915939	1.32553721335806	-5	-0.250897815270932	0.349681515137003	-5	0.251606590006391	0.0203820023100244	-5	1.28344913507257	-1.21395878975745	-5	-5
Healthy	1.32379560803883	0.58981002411676	-5	-1.07872981449019	-0.791236267338363	-5	-5	-5	-5	1.78701036043699	-2.09745322068601	0.710153766437555	-0.831237424377643
Healthy	0.709233485493495	0.70739897924053	-5	-0.69535870170533	-5	1.3109758834557	0.0503836235147818	-0.283554235492541	-5	1.47065520885131	-5	-1.73849922680172	-0.176421448349759
Healthy	0.703943619797878	1.12932922651263	-5	-5	-5	-5	-5	0.982149975570394	-5	1.72634913497629	-5	-5	-5
Healthy	0.808678111618568	1.44981212998962	0.801609488027319	-5	-0.319247618949825	-5	-5	-5	-5	1.59385017254025	1.26398407472356	-5	-5
Healthy	1.32091486790374	0.587467377591833	-5	-1.25080495778033	-0.707478115425859	-5	-5	-5	-5	1.78904336346585	-5	0.717941644400062	-0.82929834418393
Healthy	0.338653674311036	0.128121283002742	-1.74448628718047	-5	-1.62543493927723	-0.100759673533282	-5	-5	-5	1.78698851626489	0.975085613689644	0.156527950944227	-0.476253533188435
Healthy	0.334942057822042	-2.46218090492673	-1.36221017063777	-0.697690721630015	-0.705864580873752	-5	-5	-5	-5	1.8241984273015	0.939103728601953	-0.819501376767988	-1.8965383779053
Healthy	0.877147228962681	0.809428396452106	-0.131661262040936	-0.320417674650938	-5	0.775691984328376	-0.571476459579236	-5	-5	1.78024643641179	-0.799040121608155	0.363658978916258	-5
Healthy	1.1588273002813	1.09919394487194	0.19415065880454	-1.90483064856824	-0.632215587718846	0.0879233209252971	-5	-5	-5	1.6547781669013	-2.58838029403677	-0.259708382690678	-0.499393077934013
Healthy	0.523920669774908	0.412036966813818	-0.264584756281166	-5	-2.03338901331807	-1.24756739073853	-5	-5	-5	1.78464916825017	-0.62182020961905	0.434639151871673	-5
Healthy	1.28425449861601	0.928445526968467	0.926115978142914	-1.77340009479264	0.32953618063868	-0.140597482166862	-5	-5	-2.33818731446274	1.58931343567385	0.649167340644053	0.0285183859143937	-1.35773338109733
Healthy	1.1965854066483	-2.431798275933	-5	0.978660213537122	-5	-5	-5	-5	-5	1.59105948454855	-0.245751074050475	-5	-5
Healthy	0.23118404480697	-1.61101121487529	-1.08841629901892	-0.731749744553051	-0.676521011869841	-5	-5	-5	-5	1.8184251085606	0.934886617788661	-0.690710589344743	-1.34572717290229
Healthy	1.33318924104218	1.10316925618312	0.486651466468153	0.787308834639886	0.801841214502278	-5	0.531624509020661	-5	-5	1.533092131277	-5	-5	0.025088663718906
Healthy	-5	-5	0.857006653363411	-1.06449273417529	-1.06248210798265	-5	-5	-5	0.968929621804116	1.53709529754155	-5	-5	-5
Healthy	1.36388412768235	1.6736503161265	-5	-0.23051928278377	0.0849228603025243	-5	-5	-5	-5	1.20512583727329	-5	-0.723814025929329	-5
Healthy	1.56016748228919	0.410132481259881	1.13376621480925	0.170299861207934	-0.301525373792564	-5	-5	-5	0.146311021226364	0.603842364886065	-2.17457388223218	-1.66514431038271	-2.58502665202918
Healthy	0.444678590632535	-0.061195175042244	-5	-5	-5	-5	-5	-5	-5	1.86313571622313	1.00602125104217	-5	-5
Healthy	1.2424967045959	1.09185505252367	-5	-0.85949195696182	-5	0.0134734426085088	0.533569984397736	0.587596484719413	-0.839711586868712	1.34391192605068	-1.23062267392386	-5	-0.539222393811746
Healthy	1.33463688025444	0.583348426697339	-2.31247103878537	-1.16462654752999	-0.87445367632881	-5	-5	-5	-5	1.79995502038762	-2.08777794346758	0.702601979985979	-0.688627638196451
Healthy	0.598869263356428	0.554074656226324	-0.666371387481309	-1.03725194664136	-5	-5	-5	-5	-5	1.93699953868876	-5	-1.17411970106382	-0.989742457001699
Healthy	0.165315564763215	0.545795577626384	-0.0590454572336821	-5	-1.12257105921178	0.528989933113132	-5	-5	-5	1.90924372770766	-5	-0.186519090815107	-5
Healthy	1.25716791876299	1.031473502555	-0.568330728686255	-1.15720360482442	-0.675450052297445	-0.158778223973396	-5	-5	-5	1.79562541141711	-0.666472121478908	-2.44009337496389	-1.89517159634634
Healthy	-0.384123563816595	0.82253746497891	0.178991327667069	-5	-0.8837908741966	1.09168137522985	-5	-5	-5	1.70525998257671	-5	-0.930331903088404	-0.0116506608530314
D000236	0.71208879669214	1.05008148730207	-0.62982011448724	-5	-5	0.754795398261287	-5	-5	-5	1.78025925828466	-5	-5	-1.32919771573906
Healthy	0.447203009512944	0.831446146606604	-5	-5	-5	0.709290318052555	-0.525375865581386	-0.264249443050053	-5	1.8137514040382	-5	0.774910207347244	-1.2098556349571
Healthy	-0.209475582393867	0.775805527272891	0.0327959877382654	-1.07639335698254	-0.11595836882574	-0.837256416764585	-1.17470373556904	-5	-5	1.65819280795176	0.47728191395784	-2.53165266958784	-0.181760906146476
Healthy	1.56070043071807	0.311306625313556	-5	-0.50421984769482	-5	-5	-5	-5	-5	1.58462144870961	0.990982713978623	-3.17392519729917	-1.18708664335714
Healthy	1.4247033107112	0.962978436142949	-5	-1.56639015667628	-5	-5	0.251353463504322	-5	-5	1.61210848059474	-2.00043451177402	-5	-5
Healthy	1.18843093871159	0.966908699946347	-5	-1.71354353025302	-5	0.224064071833704	0.226146043037372	-0.603992552294838	-5	1.75917269340802	-5	0.809585300223161	-1.24902901556268
Healthy	1.83405435566269	0.767091273894564	-5	-5	-5	-5	-5	-5	-5	1.41344243740169	-5	-5	-5
Healthy	0.686873011386209	0.728702700936549	0.576207700571901	-0.848507571574502	-5	-0.0564856989189822	-5	-0.0241731402651672	-5	1.78339441350103	0.881186582455558	-0.829738284605043	-0.422289958839038
Healthy	1.54050666082753	1.37202447347833	-5	0.336883814424282	0.369950196114184	-0.0619959302745102	-5	0.151308548182018	-5	1.39757296163122	-5	-5	-5
Healthy	1.17865527771286	1.27219795336587	0.593200750796251	-0.536883764095164	-0.153057030617722	-5	0.207087452923396	-5	-5	1.59828842602444	0.924156218523284	-0.0644222048359064	-0.604324214730064
Healthy	0.896771954221542	1.00368925200047	-5	-5	-5	-0.265664305627896	-5	0.473416893368712	-5	1.65375793453995	-5	-5	-5
Healthy	-5	-1.34428545038129	1.76505668498017	-0.333023631490723	1.40062086870046	-5	-5	-5	-1.1270865583796	-0.144135726467318	-1.31767438133219	-2.15552282425432	-5
Healthy	0.591756699293721	1.00447700391638	0.750006699477232	-1.54546001503518	-0.0980896373800287	-5	-5	-1.13188479467278	-5	1.76241453144873	-5	-0.909565583824878	-1.12412880927263
Healthy	0.32189241685424	-1.05968277842578	-0.810818602819263	-5	-5	-5	-5	-5	-5	1.83322720348008	1.02170476943826	-5	-5
Healthy	1.17399493505058	1.32265213260969	-1.0706832732465	-1.39739747957974	-0.784415305818385	-3.48148606012211	-5	-5	-5	1.71027217662072	-2.69897000433602	-0.656985502849232	-0.608906033729366
Healthy	1.04357053222245	1.34181503327393	-0.882231705073628	-0.273965933512936	-1.04105406750606	-1.15341549710195	-5	-5	-1.62488531530777	1.70237616006176	0.357225682580506	-0.448855091243678	-2.55129368009492
Healthy	1.21551912736764	0.0606940638634365	1.71746919996652	0.218162492495097	0.619236331946377	-5	-5	-5	-5	0.24663889137875	-5	-5	-5
Healthy	0.992773039511652	0.838578988888576	0.492654246215854	-1.1008911418066	-0.687589897005191	-5	-5	-5	-5	1.73060747328914	0.893072334223353	-0.862899195420877	-1.06859298644343
Healthy	-0.0510493897544518	0.19621488556096	-0.400062371744857	-5	-2.48678239993206	-5	-5	-5	-5	1.95415062230897	0.0745019385351863	-1.53506357087827	-2.29670862188134
Healthy	1.3260528627632	1.0977208651114	0.416866747439996	0.764416759044133	0.834115382104551	-5	0.532003585378809	-5	-5	1.5282919206464	-5	-5	-0.0376069847965959
Healthy	1.19206038762376	0.929267662708566	-5	-1.42400437979673	-5	-5	-5	-5	-5	1.78661799092698	-5	-1.47521455067878	-5
Healthy	0.687701931137674	0.718134500873043	-2.77728352885242	-5	-5	-5	-5	-5	-5	1.83863686400743	0.637284541949904	-0.681811405848204	-0.802802172512197
Healthy	1.5194629543157	1.05071028208529	0.192461514933312	-1.63732907027433	-0.311963024208862	0.263122184828126	0.584855680071616	-5	-5	1.4180109463338	-2.35457773065091	0.258347496801759	-5
Healthy	0.875518479487746	0.801608116496709	-0.0753744504618983	-0.44231238080369	-5	0.765426384839824	-0.584292313325141	-5	-5	1.78004577521362	-1.06565307326174	0.369095203295767	-5
Healthy	1.49665778317128	1.01365402602532	-5	-1.58103616929638	-1.07119462910672	0.151954849479353	-5	0.686979280027012	-5	1.56989603667156	-0.988641046293389	-2.05109823902979	-3.74472749489669
Healthy	1.36141011838643	0.711584543331971	-0.044504670815873	-5	-0.219437881042936	-5	-5	-5	-5	1.77946769879883	-5	0.160507546838916	-5
Healthy	1.63827415304658	1.16917667899249	-5	-5	-5	-5	-0.865440422577375	-0.191222045296204	-5	1.06194266859472	-5	-5	-5
Healthy	1.01610697068992	1.44364343489057	-0.630209175969224	-5	-2.26760624017703	-5	-5	-5	-5	1.63071744373332	-1.44297427761362	-1.1721785723172	-5
Healthy	0.783215162913983	0.566313727151452	-0.673951032053259	-0.842422359479271	0.484658518107889	-5	-5	-5	-5	1.87396969779597	-5	-0.966616458826881	-1.73471037413917
Healthy	0.00983742430568919	0.786173397608892	-1.67468962828894	-5	0.176068096065628	1.63821371704129	-5	-5	-5	1.13305580649568	0.44715027601437	-0.52224224669183	-0.145918756170271
Healthy	0.484163121861388	0.872499492057109	-0.231754198668122	-5	-1.39512622944736	-1.45967052520913	-5	-5	-2.31515463835559	1.85360793726677	-1.66314017908319	0.449788388674489	-1.82739706879014
Healthy	1.64933427445908	0.997828318436536	-1.0764969330579	0.2101338452053	-0.91750186149422	-5	0.356939401254202	-5	-5	1.44728752485348	-0.88796504882657	-5	-5
Healthy	1.35981253429592	1.25095814511991	0.612124499940247	-0.104246057926272	-0.852138251512761	-5	-5	-5	-2.28066871301627	1.64525598723438	-1.23150989482875	-0.48977680861649	-2.33254704711005
Healthy	1.33983885392363	1.21730755851931	0.23145684686103	-0.407035341167521	-0.563551099308166	-0.197267312345918	0.423835458511426	-0.163429052339501	-5	1.51982996187314	-2.37986394502624	-0.199901819825224	-1.0519784668589
Healthy	-0.449404792510672	0.416946568757158	-0.417096147465896	-1.4414114168918	-0.0340132323958819	-2.65169513695184	-1.5303252274482	-5	-5	1.83051912468038	-1.23724643506663	-1.66857270347926	-0.31744880895819
Healthy	1.54267109433756	1.0090729546895	-0.922813845914103	0.179379417881757	-0.899422697210404	-5	0.394754530632287	-5	-5	1.45835346299038	-0.678277325653991	-1.90763030037088	-2.34008379993015
Healthy	1.51054728890625	1.2257673758255	0.380352364487016	-0.745282781576772	-0.459996055149973	0.106034427841486	0.848764099386532	0.217436564049643	-5	1.08563266894262	-2.56224943717961	-5	-5
Healthy	1.22862566110011	0.483234869160187	-1.47820835036088	-1.7854210464295	-2.15989390554324	-1.23874892569134	-5	-5	-5	1.70322222949254	0.856664254822866	-5	-2.05551732784983
Healthy	1.31658002762258	0.506475266654003	-2.17848647159523	-1.10868560061786	-5	-5	-5	-5	-0.466596574907093	1.23179289711196	-2.84466396253494	-5	-5
Healthy	0.481819426874976	0.846157665660743	0.09191304667608	-0.462407552482659	-1.10980261378997	-1.39902710431325	-5	-5	-5	1.93359989623458	-0.445692591194441	-1.37986394502624	-5
Healthy	1.55111780647006	1.30180712137254	0.240282099986837	-0.736932317771006	-0.70898654603462	-5	-5	-5	-5	1.53024017922384	-1.30891850787703	-0.434565429692241	-2.42365864979421
Healthy	1.04411152625116	0.668277795593037	-5	-0.399626168838729	-0.974571238592759	-1.32275815405335	0.559891071511696	-5	-5	1.84831094876434	-5	-0.0792351019025129	-1.73025362686923
Healthy	1.44333857159625	0.669896792481436	-5	-5	-5	-5	-5	-5	-5	1.62978775995875	-0.575461362845946	-5	-5
Healthy	0.974144482709869	1.16602967970926	0.726549543803524	0.121700975166867	-2.01818139282934	-5	-5	-5	-5	-0.13692707984506	1.0377284069379	-0.392491363492022	-5
Healthy	0.828766846101412	0.849690225902495	-0.281041836072696	-1.74088415581493	-0.581665557695016	-5	-5	-0.741290899430173	-5	1.80965107519743	-0.461639947403549	0.156243159720462	-0.724021013532852
Healthy	1.45545001232875	0.859682776167991	0.916153786840075	1.07546666423373	0.50933292555248	-5	-1.56623016607513	0.942210511137022	-0.762808263424861	0.96085400528276	-5	-1.7851561519523	-1.30927245612963
Healthy	0.894901743559831	0.963820398210306	-0.924562538414387	-2.10513034325475	-1.38689848303309	-0.0495231782974773	-5	-5	-5	1.79890403654049	1.10412880717098	0.349205624890484	-5
Healthy	1.50772340516614	0.454657387195592	-5	-5	-5	-2.08144546944973	-5	-0.185532648252216	-5	1.52028251858544	-0.673090921042652	-5	-5
Healthy	0.194700230083598	-5	-1.32330639037513	-0.79317412396815	-0.602077363454683	-5	-5	-5	-5	1.81969663558649	0.925102114554416	-0.755030539863802	-1.42239332263746
Healthy	1.46378656633752	0.630957452304245	-5	-0.795934307547521	-2.53610701101409	-5	-0.0238334998680248	-5	-0.782542377461419	1.64257777817935	-5	-5	-5
Healthy	-0.0242833509744702	0.709181735948536	-0.896504155890234	-5	-0.89925047431014	-5	-5	-1.85016530328421	-5	1.8395273190905	-5	-1.59756665378069	0.154998796858298
Healthy	1.49764895740205	0.729517915482173	-0.840102098965903	-1.5600360640791	-0.608376922453023	1.01276174366827	-5	-0.236220220664651	-5	1.34745823525243	-5	-0.588801326044446	-0.988810312390009
Healthy	1.29289441372699	0.786043342616117	-0.0326533060076896	-0.178211440023786	-5	-1.70071066591232	0.523777672479535	-5	-5	1.65345632580381	-0.0411686470024375	0.768180630424586	-5
Healthy	0.784081403595723	0.641318410831009	0.605134743453932	-5	-5	-0.897120565130622	-5	-1.21581079461904	-5	1.84830873170676	0.430352450787588	-0.516084788333592	-1.09178314691061
D000236	1.54561633291314	1.43374215976678	-5	0.979617109795714	-0.109646058885821	-5	-5	-5	-5	1.29039414741532	-5	-5	-5
Healthy	1.42243043798592	1.54306042992079	-0.517598110544707	-0.0687913861844236	0.0829719691745995	-5	0.748020481105822	0.516117404014169	-5	1.12424950751656	-1.03025802323715	-5	-1.55924829952081
Healthy	0.704056953207529	1.16086812625404	0.496972522163666	-5	0.160585567765078	-5	-5	-5	0.275343608637147	1.81986867953074	-2.73282827159699	-0.207048291749868	-1.85047298624565
Healthy	0.717168528007619	0.704925718272274	-0.715298621475822	-0.365563037462101	-1.60032627851896	-5	-5	-5	-5	1.83239323446241	0.683102898251826	0.779484656852121	-5
Healthy	1.05395153488125	1.40612885359899	-0.814457845145625	-1.45717457304082	0.968800847812735	1.37150581678611	-5	-5	-5	-0.0816393474091901	-5	-2.86646109162978	-5
Healthy	-5	-5	-5	-1.13792828062001	-2.09366495819491	-5	-5	-5	-5	0.534004517782175	-0.738951356655775	-5	-5
Healthy	0.773775477810347	0.752623027336445	1.09037657692384	-0.636952405478906	0.241845204314783	-5	-5	-0.691286223360996	-5	1.74767083118137	-5	-1.08102656950705	-1.06722192993945
Healthy	1.26053121027664	1.3107444902423	0.717864311502784	-5	0.378784777635985	-5	-5	-5	-5	1.64657299945384	-5	0.759600618253904	-5
Healthy	1.24029908252631	1.05264085396957	-5	-1.89859664944467	-5	0.177527842810716	0.216421915351834	-0.151090736378137	-5	1.72261566204103	-5	0.782857298864096	-1.52302353424047
Healthy	1.21225820482322	1.02563310165771	-0.616453908275526	-2.71669877129645	-0.416778548060462	-1.42101715729721	-5	-1.1087971727397	-5	1.6997597018861	-0.919193195665638	0.188720422333356	-5
Healthy	1.29571154757068	0.838772925171369	0.978411987631122	0.430415323910251	0.0248631509753471	0.101925702657053	-5	0.897185425685675	-5	1.5053232543899	-5	-2.08092190762393	-5
Healthy	1.69864355279911	1.05939981671883	-2.14266750356873	0.648616608081032	0.323250037010103	-5	-0.494456620538849	-1.45087407324189	-5	0.989984347155344	-1.0301183562535	-5	-5
Healthy	1.71643575241621	1.25116327819342	-5	-1.08055578953476	-0.331968373497578	-5	-5	-5	-5	1.34380016857117	-5	-1.56114134057944	-5
D000236	1.5993773375137	1.25008146227832	-0.315935994121977	-0.368363479487941	-0.669911054251519	-0.269629611384858	-5	-5	-5	1.47524888950703	-1.12073204317539	-1.67530608613823	-5
Healthy	-0.102301448408476	0.794117727712872	0.207017354983476	-5	-0.839711586868712	1.09247185389862	-5	-5	-5	1.69762325578217	-5	-0.859115019734134	-0.090652610581442
Healthy	0.0906459575733149	0.758834711259456	-1.51913107631283	-1.86518562967954	0.174893852394849	1.64579361900963	-5	-5	-5	1.11459197092392	0.421641761483437	-0.636200054520891	-0.281016951226572
Healthy	0.619277031742744	0.60511425951791	-0.582129901923355	-1.84375380960266	-5	-5	0.109247722726692	-5	-0.694756142493993	1.93269608074609	-5	-0.00438674002110185	-1.32002730572258
D000236	1.57842235236276	1.40038220255825	-1.97142874730746	-0.373187606820214	-0.561821693478177	-5	-5	-5	-0.874258560871285	1.31810947630025	0.363025003843468	-2.22767829327708	-0.818356462160651
D000236	1.10002021084189	1.07912514605384	1.24870016230317	-0.517898546513402	0.302997230360401	-5	0.696769514691363	-5	-5	1.63840648352103	-0.634250019895111	-5	-5
Healthy	1.37047885540777	1.116327420707	1.1319174998113	-0.718625697644953	0.0939677122427931	-2.55595520408192	-5	-5	-5	1.44215431825314	0.585561113253916	0.175192788386603	-2.29929628285498
Healthy	0.273956826045009	0.623063124295784	0.302949671269865	-5	-0.859460533027658	0.669828990204337	-5	-0.624372959745979	-5	1.7851156964057	-5	-0.752198522489829	-0.116383983637671
Healthy	1.05192969632461	1.12666347361688	0.489854461170822	-0.344064808845255	0.214022148700433	0.402433346219312	-5	0.833097366083544	-5	1.40333160908261	-5	-2.05060999335509	-5
Healthy	0.57432417294259	0.9486584097305	0.767088303907801	-1.46180342165055	-0.108707912749276	-5	-5	-1.15732836623921	-5	1.7496882468649	-5	-0.858111450294139	-1.15857795559764
Healthy	0.692564932752006	1.05964746676427	-5	-5	-0.820333331309502	0.0119086133491541	-5	-5	-5	1.84027833462566	-5	-2.99567862621736	-1.09258863922541
Healthy	1.68165768890949	0.86017444143775	-5	-1.69940451611004	-5	-0.152723551724369	-5	-5	-5	1.44769978587616	-5	-5	-5
Healthy	1.41825073119473	1.39987628731579	1.06342043433584	-0.420856888356185	0.25605834925405	0.0925346791269115	-0.559515979176601	-5	-5	0.992245470404764	1.08329868287911	-5	-5
Healthy	0.957552218667682	0.77802383864765	0.176259153797792	-1.38101107963507	-0.386242720557895	-0.283237305260463	-5	-2.47108329972234	-5	1.82828884800898	-5	-2.03857890593355	-1.1120452961912
Healthy	1.20800119530019	0.769337440057496	-0.0290165632744154	-1.04885683989245	-1.72978714510376	-5	0.592466560579159	-5	-5	1.62850305786177	-1.61870437699617	-5	-0.857986167015641
D000236	1.31236906402431	0.481906774488708	-0.507169794321311	1.76839854434874	-0.462394957848223	0.326933628545094	-5	0.739909207303969	-5	0.63496872216884	-5	-5	-5
Healthy	0.700524598623515	0.38641156279479	-5	-5	-0.233215484502141	-5	-1.0999060984566	-1.03461012978488	-5	1.89328244254808	-5	-5	0.189296564480904
Healthy	1.52366233035982	0.464905162366762	-5	0.415989409775816	-5	-5	-5	0.815216349987667	-5	1.51167431480752	0.25020280076303	-5	-5
Healthy	1.32795733738534	1.38475508067884	-5	-0.58870024113083	-1.09794268919153	0.687297930019551	-5	-5	-0.7743806186666	1.53316059180196	-1.97674754036629	-0.257133530020886	0.00386964466888396
Healthy	1.63026043087219	1.18564044783026	-0.129900558737797	-2.1791420105603	-1.29456395341475	-0.975637495646718	-5	-5	-5	1.38690239553102	-1.54485047882017	-0.251563875596648	-1.33828194230534
Healthy	1.71918099840736	0.854044171366884	0.122530422981802	-0.056619266344886	-0.968874424268435	-5	0.591546517786192	-5	-5	1.4021019112055	-1.30329421906608	0.360530934276514	-5
Healthy	1.05536724449055	0.486302934831161	-0.0111245782848564	-5	0.0689127890918589	0.873949785621471	-5	-5	-5	1.52494925173936	-5	0.536602627262366	-1.33357562748124
Healthy	0.262211330978499	0.707683418521072	-0.456751684088406	-2.49757288001557	-0.628802792677705	-5	-5	-5	-5	1.88732568509417	0.965537055768076	-1.58619748323065	-1.98758462523757
Healthy	1.49946933105733	1.52021697886773	1.02059494314527	0.368480274926041	-1.12360893818081	-1.88074411072206	-5	-5	-5	1.16121222731464	-0.285997341877867	-1.43509732747079	-5
Healthy	1.35547201788256	1.28780732647254	0.394122332740608	-0.752542304185188	-1.73683753503778	-0.936216439402645	-5	0.828015709534763	-5	1.46192001102786	0.278014672065929	-0.0465592622442487	-1.06083032037482
Healthy	1.38805588615697	0.640799339432711	1.38734959883927	-0.177243667048609	-0.310096502544085	-5	-5	-5	-5	1.19680160509182	0.570003238948089	-5	-5
Healthy	1.54845944016939	1.39968444894133	0.926009394154047	0.389885176708168	-0.22905230689416	-5	-5	-5	-5	1.07341112037112	0.413170630309039	-1.1868862459921	-1.71466777235612
Healthy	1.8898444834547	0.691258358133111	-5	-5	-5	-5	-5	-5	-5	1.01877703424441	-5	-5	-5
D000236	1.35481618491692	0.897869458922628	-5	-5	-5	0.468579187672305	0.415262224741198	-5	-5	1.69909879698035	-5	0.0485544413571808	-5
Healthy	1.37588646413262	0.625159082941784	-5	-5	-1.19811629287476	-5	-5	-5	-5	1.80232175553733	-5	0.477673904580831	-0.321126682502086
Healthy	0.526243618666143	0.620864475265121	-0.461262933824195	-5	-5	-5	-5	-5	-5	1.83212324129133	0.781603883546812	-0.807126028457478	-5
Healthy	0.634052844794205	0.0825484177879368	-5	-5	-5	-5	-5	-5	-5	0.839399477589831	-5	-5	-5
Healthy	1.3763946245906	1.1376091686407	0.941212193092582	-0.172572566401227	0.328489692310798	0.0352655958906588	0.103834496639801	-0.618181228374266	-5	1.47138853619642	0.514236861873353	-0.952374722418216	-0.757110877810645
Healthy	0.0507044855539709	-0.48127554413064	-0.495325291230117	-1.37232696823338	-5	-5	-5	-5	-0.771882075863155	1.95979455001318	-1.47146893936459	-0.40930302847977	-5
Healthy	-0.0366419591366569	0.182057825134961	-0.922305134113414	-5	-0.389137639007543	1.02763129807853	1.01827639694972	-5	-5	1.64002722763672	-5	0.0129173298913887	0.471750705494275
Healthy	0.81619819992751	0.86753583819241	-0.218309235944093	-2.40120949323688	-0.639311937969322	-5	-5	-0.688776089567544	-5	1.80810748638921	-0.426989074326613	0.179402404939503	-0.725426535803529
D000236	1.4431343233334	1.26645866563467	0.25849840120407	0.201369809343122	-0.54810615509564	-5	-5	-5	0.564314462941558	1.5748401546974	-5	-1.90552887135835	-1.57073233356683
Healthy	1.19482004418078	0.850108087297562	1.44570241432509	-0.566822425932524	-0.540441667545867	-0.661922184979134	-5	-5	-5	1.53392005922317	0.364320185775914	-1.80604102198081	-5
Healthy	0.539882434616809	0.540553447898627	-1.19192413190869	-1.35251922682632	-0.637989020770007	-1.29056042586759	-5	-0.538531487694474	-5	1.84150406519228	-0.46451599677331	-0.104058379028824	-5
Healthy	1.37379092735905	1.45199217791328	-0.353263083057591	-0.160415120525125	-5	-5	-5	-5	-5	1.53480180951894	0.674565389269389	0.527637633048475	-5
