c	Gammaproteobacteria	Bacilli	Actinomycetia	Coriobacteriia	Bacteroidia	Methanobacteria	Desulfovibrionia
Healthy	-0.559027981266039	0.156303769240117	-0.108975747775898	-5	1.28450472680845	-5	-5
Healthy	-0.743859773365467	0.425002438594208	1.81831888075953	0.585288105450458	0.828867328922882	-5	-5
Healthy	0.776592960007098	-0.231946777320688	-0.682417160219801	-1.3212995650017	1.84175972549382	-5	-5
Healthy	1.49563174265569	0.015267520918701	0.0636898070659367	-0.0197193142150694	1.6319434274804	-1.01354178726269	-1.09957824654226
Healthy	-1.32093568187869	-5	-5	-0.36900293160136	1.79532856505883	-5	-5
Healthy	0.489642130389186	-1.03886378261277	-5	-1.06233168560099	1.80925728653393	-5	-0.327458833606019
Healthy	-5	0.481196028302597	-5	-5	0.769604015892609	1.09909024852233	-5
Healthy	0.252238761553515	-0.786907448747516	-0.141486863733002	-0.0543000497428768	1.41816783300766	-5	-2.33161408331
Healthy	0.0079908807285113	-0.69988298171013	0.603936426877068	0.0458313143477545	1.75956639675674	-0.394307171667629	-1.25274360255786
Healthy	0.335010336802968	0.360394584620541	0.414341491186012	-0.893945159906213	1.51441359205438	0.399876114370752	-1.65737995744665
Healthy	-0.535346542550498	-5	0.289352567816679	-0.793147149993302	1.7740177146621	-0.635561579360074	-0.0583593914236578
Healthy	-5	-0.680602425948174	0.8482599535764	-0.94531035705002	0.886532460558815	-5	-5
Healthy	-0.197499932235607	-0.348751069195405	-0.496345480757041	-0.0504685047202402	1.83513857174488	-5	-0.375996519668438
Healthy	-0.30977733132734	-1.00625524344554	1.17054479485714	-0.0186843605831396	1.64089307622699	-5	-1.17063189201118
Healthy	-5	-1.77159964129699	0.202027622561918	-5	1.29673537359748	-5	-5
Healthy	0.138002536456431	-0.287695514489571	-0.363582318591952	-0.0354009888414391	1.36070679998064	-5	-5
Healthy	-5	0.673757936549577	-0.314939339095504	-5	1.76509950216503	-5	-5
Healthy	-0.392137681651643	0.404072179076355	0.594705174058466	-0.391538152616272	1.58953576384212	0.108960579168211	-1.70774392864352
Healthy	1.02381030340656	-0.752124890375396	-1.57251389090421	0.162585314282281	1.11805629411315	-5	-0.142203297924661
Healthy	1.97905817391994	-0.345188369807202	-0.559768063773211	-5	-2.00612308505879	-5	-5
Healthy	-0.60173005288245	-0.674648562194454	0.735751355005925	-0.149261892768803	1.65300631972067	-5	-0.916963457588035
Healthy	-0.791773694064417	1.22056830091496	-0.621238824683627	-0.805235975889113	1.4004321226059	-5	-0.993277307798315
Healthy	-0.167465541310879	0.48338186774898	0.376025527573288	0.0117733770452618	1.54793289263867	0.75417397123786	-0.977324238046272
Healthy	-1.3981572102179	-0.96738123914928	-0.386443574821955	-1.29670862188134	1.55767727729678	-5	-5
Healthy	-0.737596376741218	-0.378148904455688	-1.55846196129784	-5	1.88699055291402	-5	-5
Healthy	0.203661016675312	-2.0329202658555	-0.203120519110002	-0.651675662299613	1.80440347400348	-0.728413935972729	-1.24910607961787
Healthy	-0.140261433802853	-1.44466367200473	0.0625707037055089	-0.318840200474807	1.922515835678	-5	-1.268814292366
Healthy	-0.277259162061962	-0.128584699927495	1.16817591587272	-0.18020608807606	1.23034621136224	-5	-0.802857335027437
Healthy	-0.661902246293461	0.42287205596233	0.178916544522549	-0.339570932155132	1.21122522940003	-0.731071177567387	-0.54810615509564
Healthy	-5	-0.536659558097221	-5	-0.210264210354226	1.89496723756092	-0.96389033293942	0.23363311618323
Healthy	0.507498308275462	-1.00104355952951	-5	-1.40274371707486	1.8034408634439	-5	-0.303119628317238
Healthy	-1.01304921214148	-0.996065793826291	-1.13798794874978	-1.44249279809434	1.55679731448639	-5	-5
Healthy	-5	0.478085764301482	-1.00957234151474	-1.80548565811753	1.6569367403503	-0.245858156170543	-5
Healthy	1.99970610036023	-5	-2.64016451766011	-5	-2.37468754903833	-5	-5
Healthy	-0.236167851410691	-1.91399629438162	-5	-0.62158392811477	1.91905015012138	-5	-5
Healthy	-0.113086466601454	-0.153625770269907	1.48205765832011	-0.681248186142888	1.55935113870028	-5	-5
Healthy	-0.794200378429424	-1.27132163314909	-0.023916090656266	-0.58609700249556	1.80159769272252	-5	-1.25837574249619
Healthy	-5	0.660550547757731	-5	-0.563932812786401	1.31939778220672	0.758692419878901	-0.886558046034678
Healthy	-0.447368280755924	-5	-0.5019928689609	-0.678815972697686	1.7697134049307	-5	-0.25335801807693
Healthy	-0.0914345636631253	-1.13721290176466	-5	-1.27687284120431	1.82483783149133	-5	-1.19729467292565
Healthy	-0.681999308182079	-0.436008977413847	-0.451242171426296	-5	1.8490291105652	-5	-5
Healthy	-0.269258088149979	-1.32854944578751	-5	-5	1.86419901262779	-5	-2.11861534322943
Healthy	0.566000031094816	-0.406758251004164	0.453501806000017	0.0618820371615251	1.62522249534813	-5	-5
Healthy	-0.196351727598519	-2.38721614328026	-5	-0.82912249272442	1.82641886096125	-5	-1.8921119748172
Healthy	-0.712735874201023	-1.32275815405335	-1.02131743484306	-1.51399481363776	1.89142516214329	-5	-5
Healthy	-0.719535453373082	-0.614304374589439	-0.462382363579024	-5	1.92207415077932	-5	-5
Healthy	-0.452434495307391	0.873351414119314	-5	-0.942447998945467	1.63585294121595	-5	-2.57348873863542
Healthy	-0.789200089603249	-1.27638016448454	1.0470804624926	-1.04846820945765	1.32670915273713	-5	-5
Healthy	-1.2518119729938	-5	0.563323239319293	-5	1.92235586508424	-0.171849441548615	-0.40857919489579
Healthy	0.169953491717545	1.37456414410195	1.06915174168895	0.164778018227981	0.98415901952031	0.181363312790112	-2.27572413039921
Healthy	-0.991186990947911	-0.227891091010092	-0.13519829994923	-0.448415830639588	1.18184673085399	-0.385387487727353	-2.12784372725171
Healthy	0.767642596957773	-1.17502853887631	1.87064550947986	0.676716466627682	0.835312539111101	-5	-5
Healthy	0.407480983611734	-1.17986424812957	-0.814231266566387	-0.639558066897362	1.80667004299012	-5	-0.603260301288771
Healthy	-0.113069562831228	1.1862303046654	0.101042147971292	0.374000055530311	1.392386858299	-5	-5
Healthy	0.674669200767574	-0.49768215023426	-2.60730304674033	-2.11238269966426	1.67746687928733	-5	-1.8018930011266
Healthy	-0.350159083930841	-0.756193310255595	-1.75006824336581	0.279228779072425	1.62008074920544	0.413064946837411	-0.709275519980777
Healthy	-0.662640587998645	0.487750483035843	-0.722459544882569	-2.47886191629596	1.62148049303631	-1.31158017799729	-1.9734667354767
Healthy	-0.196624834438046	-1.39978969359067	0.0356218259759235	-0.353655098683705	1.92078882134519	-5	-1.27736607746619
D065626	-0.0941609620765059	0.244096436513451	-0.3574068922297	-0.267188231906895	1.44070604914924	-1.39728905504244	-5
Healthy	0.137898221190076	0.133120378993699	1.58276460271344	-0.452372955229649	1.40750290570782	-5	-5
Healthy	0.407188583208907	-0.131343808192313	1.00003517642841	-0.500436626465597	1.65504945297726	-5	-2.87614835903291
Healthy	-0.522473592805652	-0.686871286154806	0.830543119903423	0.00739354278700913	1.54842565901742	1.40092307149672	-1.16405589990615
Healthy	0.906672754932645	-0.290747003983718	-0.512805042608604	-2.00700490156866	1.60701278285257	-5	-5
Healthy	0.256272642664966	-0.368018769123763	0.974591820276002	-1.88372441241946	1.5995490388448	-5	-5
Healthy	0.42946965447546	0.266015201283874	-0.0326439419747885	-1.49580108146055	1.60269045479445	-5	-1.81276138016852
Healthy	0.527066370169027	-0.243736738788699	1.89108609214126	-5	0.868148742557497	-5	-5
Healthy	0.174327341462779	-0.415148838392959	1.13027167603051	-5	1.60211883424374	-5	-5
Healthy	-0.564585683782472	-5	-1.36774522331529	-5	1.82898304859605	-1.29439283659539	-5
Healthy	-0.896401506022062	-0.929149746572427	1.02106478347037	-1.14819148577176	1.27722861019459	-5	-1.51541547071716
Healthy	-0.814684541996343	0.280648926108929	-0.984598326297051	-0.720036632541263	1.52357960846822	-5	-5
Healthy	0.40233705490006	-2.22112552799726	-0.313605072495461	-1.86043573382415	1.15716169824922	-1.23589862352377	-5
Healthy	-0.778898880038495	-0.0179278642279139	-0.902256941055122	-1.23980377054487	1.43127625304714	-0.965732602961974	-5
Healthy	0.0735057322332216	-0.1674080683429	-2.37468754903833	-0.274709231973527	1.50696532995265	-1.03602339000339	-1.89177334362507
Healthy	-2.3045183235098	0.449313289619034	1.08473888451752	-0.0771707803333511	1.19759313763746	-5	-5
Healthy	1.00639757663889	0.704633465196609	1.41791970709081	-1.27400674107528	-2.93181413825384	-5	-5
Healthy	0.595957827659652	-0.172488570473467	1.67912423862387	-0.156617705783265	1.33689161202881	-3.07572071393812	-2.06752623532285
Healthy	-0.403842919083828	-2.15242734085789	-5	-1.53017798402184	1.90320842466068	-5	-1.51498878542143
Healthy	-0.244193722554654	-5	-0.721932669111337	-5	1.96553503406803	-5	-5
Healthy	-5	0.803149723056671	-5	-5	1.56191539970054	0.877629887229984	-5
Healthy	0.999392866427171	-0.231969003430532	0.728553430409411	0.124758466989776	1.58197524449011	-5	-2.87289520163519
Healthy	1.9433311053636	0.740158128105894	0.819264844581342	-5	-1.4185054577091	-5	-5
Healthy	0.470428132912058	0.0771752465948376	-0.573293593953686	-0.673828054710825	1.65576003013257	0.232983411537436	-2.05060999335509
Healthy	-1.81559251458768	-5	-5	-5	1.87097583733859	-5	-5
Healthy	-0.706504856527975	-0.963970269343457	0.447654084487987	-0.133884049014663	1.56617117684404	0.25545583518426	-0.819386749388397
Healthy	-5	-0.28620715206094	-1.69378949183224	-5	1.91236380370177	-5	-5
Healthy	-0.212369525029817	-1.53551045256603	-1.62837807282398	-5	1.86774459363373	-5	-1.38584129049082
Healthy	-0.408490191005346	-5	0.607714450071696	-5	1.84892968113871	-1.36532124782132	-1.12871902714203
Healthy	-0.551912333307659	0.535035745608036	0.619318771161886	-0.186892924414693	1.62633092162402	-5	-1.85387196432176
Healthy	-5	-0.113576962358928	-5	-5	1.46110291957796	-5	-5
Healthy	-5	-0.500780447819197	-0.838093207932721	-0.416076117680687	1.46910240512236	0.344075771906494	-0.145918756170271
Healthy	-0.609471130520392	-1.04038628892896	0.560964153548602	-5	1.77778571016738	-0.0362829873104546	-0.435890473134051
Healthy	-0.448318277477442	-1.98213228103649	0.628904667733536	-2.35261702988538	1.84082121263404	-1.19962664510865	-1.05026854768429
Healthy	-1.30759376516637	-5	-5	-5	1.71486642728052	-5	-5
Healthy	-1.6548223834573	-0.983509868379172	-2.10292299679058	-5	1.94348239704134	-5	-5
Healthy	0.272873860327744	-0.494836450189588	0.0975488244354698	-1.69464863055338	1.7168624798801	-5	-5
Healthy	-5	0.520910411869604	0.728345664291494	-5	0.554435854201991	-5	-5
Healthy	-0.623806413115715	-0.564745069604102	-0.388234220281519	-5	1.83685330323355	-5	-5
Healthy	-1.10435649517592	-0.299175181757802	-0.91750186149422	-1.07422394616325	1.83723208222427	-5	0.221711490872051
Healthy	0.338033946689928	1.07366080709641	-0.134055504776084	0.649959559556279	1.4572182964768	-5	-5
Healthy	-0.805430160771357	-1.14363367634075	-0.0495231782974773	-0.599479279121621	1.8048123058785	-5	-1.18615224577115
Healthy	-0.583858968831671	-5	-1.06393888339001	-5	1.89877436594448	-5	-5
Healthy	-1.83120797968582	-1.65150042971616	-5	-5	1.75018158681695	-5	-5
Healthy	0.0608488730388074	-0.633838632195809	0.637304564516816	-0.600793699328692	1.50889100939141	-0.947459954065977	-2.72124639904717
Healthy	-0.720835156937729	-1.16310648362357	-0.00236464487350495	-0.599945788725126	1.80736608036384	-5	-1.2143143317191
Healthy	0.553274831325661	0.389904642948755	0.267267966786495	-0.529913071591167	1.62459640714877	-0.840192267030569	-1.31776464309744
Healthy	-5	-5	0.62824277814123	0.554577584745201	-5	-5	-5
Healthy	-0.393833685392379	-0.928191608166871	-5	-5	1.51593567331112	-0.816616257947305	-5
Healthy	-0.145815456166393	-1.14357322752976	-5	-1.52900183033913	1.75200486245167	-5	-1.44213203843198
Healthy	0.182947919306218	-0.0606355235665811	1.23110599699788	0.603946156265205	1.83533284451337	-5	-5
Healthy	0.615718646710098	-5	-5	-5	1.96448266164724	-5	-5
Healthy	0.319861511693828	0.459791915265038	0.700916486615219	-5	1.36182601323736	0.487042169301616	-5
Healthy	0.502611451159221	-1.39243775681641	-5	-5	1.80659974738529	-5	-0.611987656635809
Healthy	0.478795846393972	-1.10946720807226	-5	-1.17360121781238	1.80709733368615	-5	-0.47134035476501
Healthy	-0.53746724196491	-0.32053576227394	-5	-0.454062315358118	1.15068829785399	-5	-1.38700434396765
Healthy	-1.11827306462358	1.26920999990326	0.113863167462118	0.192305348063851	1.27180072983809	-5	-5
Healthy	-0.686280380504907	0.435726542849126	0.0536315283660297	-0.821425896620075	1.11381404693274	0.231161091024965	-5
Healthy	0.40212376240064	0.922378714215788	0.0808680952038701	0.033656925103955	1.39572851907407	-0.0889756308628182	-1.02204787879854
Healthy	-5	-0.241815061849435	-5	-0.158196449630666	1.45847346578167	0.965423732012489	-5
Healthy	1.06381618207975	0.505861908858317	-1.2209087961545	-0.469441740548347	1.38524099095837	-5	-2.67162039656126
Healthy	-1.36471736200179	-0.912822188238844	-5	-0.00411921333117029	1.87640133744105	-5	-5
Healthy	0.947177775467039	-1.11662251025166	-2.69680394257951	-1.2023170650851	1.7969396528931	-5	-1.66675430103804
Healthy	-0.276536118316854	0.102519458368337	-0.800903343694384	-5	1.53049988536732	-0.0475805228014692	-5
Healthy	0.4958993980762	-0.297061360611653	-0.0571390860764773	-5	1.78416143648639	-5	-5
Healthy	-0.182414800094703	-0.0968394458881703	0.745788135552397	-0.440428497217558	1.35191143376754	-5	-5
Healthy	-1.09178314691061	-1.29413628771608	-1.05522131887649	-0.710946442407359	1.8297739717221	-5	-0.711192052516521
Healthy	-0.618830748720854	0.588674993121528	-5	0.00429987352362671	1.60285044751201	-0.145499632122898	-5
Healthy	-0.379728574560956	0.0256949171381284	-2.49620931694282	-0.325368462482923	1.75732715880553	-5	-5
Healthy	1.19992650333637	-0.491524150351767	-0.596604912997491	-5	-1.31238187042823	-5	-5
Healthy	0.120201989583453	0.100642755537261	-5	-5	1.93413308623912	-5	-5
Healthy	0.42128302264261	0.741999654437455	0.202188512266052	0.257001411616545	1.42577754633749	-0.303014907547875	-5
Healthy	-5	-5	-5	-5	1.75021292783412	-5	-5
Healthy	0.00645748463818299	1.13985139137732	-0.959002307576509	-1.03282657704446	1.71328451936576	-5	-5
Healthy	0.0135113334658999	-1.50251746263263	0.708842241792617	-0.734757531366199	1.32171770527317	-5	-0.830384337777253
Healthy	0.1084736905237	0.758808981164909	1.96795325337443	-5	-1.35565990117368	-5	-5
Healthy	-1.06238182060618	-0.788959594267947	-5	-0.518672051847425	1.76561603398308	-5	-1.55783391421528
Healthy	0.630757284988651	0.0885081816679681	1.86398539723709	0.588545086209557	-1.83150251647697	-5	-5
Healthy	-1.7026772857947	-5	-5	-0.665224668322045	1.81192210165437	-5	-1.40582852088509
Healthy	-0.424789054916385	-5	-5	-5	1.83387561785576	-5	-5
Healthy	-0.704037267605977	-0.560683098983496	-0.411515400955207	-5	1.83893115834566	-5	-5
Healthy	-5	-5	1.25571550073716	0.443940115208608	1.68789987040816	-5	-5
Healthy	1.39430403063012	-0.433786489437618	0.738812257654625	-5	1.46017953610094	-5	-5
Healthy	0.168644776887817	-1.25406684154056	0.162576353937276	-0.496536181846786	1.76885127493393	-5	-2.6903698325741
Healthy	0.517446633919386	0.425659730420213	0.523527964330405	-5	1.5853018727624	-5	-5
D065626	0.355179402178471	1.17951502393846	0.556958272636998	-1.01759307113621	0.120909392802935	-5	-5
Healthy	-0.302822985028996	-0.325616570378997	-0.224207572321208	0.0687163419965539	1.47192010289356	-5	-1.58169870868025
Healthy	-0.059593098600362	-0.268798162879752	0.257683373676726	0.127846354725375	1.50463503419416	-5	-0.729530793546802
Healthy	-0.666169989554354	0.305488945905176	-5	-5	1.47542666544873	-0.0775080964527578	-5
Healthy	-0.528165759848767	-0.631527161559638	1.08397714612738	0.270294437715416	1.75366194472913	-0.750385897655418	-0.928854709548917
Healthy	0.773892446690057	-0.268048802566613	-0.597721418104439	-1.33198702835817	1.83408248361784	-5	-5
Healthy	-0.781306980008644	-5	-1.79182747333288	-5	1.90655299646866	-5	-5
Healthy	1.00824322239122	-0.865599744081016	-1.70730099695607	0.169771390203502	1.13212066742592	-5	-0.217190677331123
Healthy	0.33390450401391	-0.955577844288157	-0.100902099292678	-1.09189045960745	1.43001164909166	-2.05207638016827	-1.46092390120722
Healthy	0.350405033933652	-0.389659288547843	1.36008593544129	0.84854995508427	1.48386204927454	-5	-5
Healthy	0.340223937176264	-1.08092190762393	-0.905109802993349	-1.08481129482684	1.12025302697863	-5	-5
Healthy	-0.322703368465917	-0.350266085360407	0.498718461109633	-1.68973163336755	1.30526342666048	-5	-1.86870220340238
Healthy	0.529409819863476	-0.447672540658449	1.28531309034772	-0.0683336773105983	1.34761938348504	0.156739908263137	-0.921760746190334
Healthy	-0.786004383631915	-1.3722246247707	-0.362360194641302	-1.65266998468305	1.80666997520814	-5	-5
Healthy	-0.92863356324087	-0.949620243738542	0.229658809000127	-0.308847752829318	1.13884152063227	-5	-0.957739593310548
Healthy	0.907086593498582	-0.216646780405381	-0.0195693655551319	-5	1.66724696440547	-5	-5
Healthy	-1.60258145764865	-5	-0.698991719603	-0.627419364969087	1.6535546030616	0.955537188035329	-1.95311480916229
Healthy	-0.378958806894501	-0.86566348905132	-0.214705764356596	-5	1.909959756789	-5	-1.18039026724841
Healthy	1.0080501430417	-0.755772374267092	-1.65777477063921	0.176183898663947	1.12102575716609	-5	-0.134043678067427
D065626	0.603259158484768	-0.0335672700936893	0.0602935695587707	0.334045402846883	1.82801551594163	-5	-5
Healthy	0.136105144969983	-5	-5	-5	1.72451450210822	-5	-5
Healthy	0.26488862612062	0.404840555849266	0.949543202619029	-0.211131945980889	1.0819885528771	-5	-1.62893213772826
Healthy	-1.32836440339787	1.01823767027336	-0.140351421263596	0.376832349290807	1.47440087285719	-0.16878952312809	-5
Healthy	-0.398820346641218	-1.00886256487969	-0.474540542513321	-0.617946917884685	1.88441611084717	-5	-1.98088370955293
Healthy	0.00352084659913934	-0.147782370184941	1.37393213204834	-0.940020283055838	1.6578446146454	-5	-5
Healthy	-1.38289476949762	-1.4891869894875	-5	-0.439196998006036	1.82468270195958	-5	-1.07139934015548
Healthy	-0.315307206601422	-0.894081259713627	-5	-0.60115759697073	1.80583674575017	-5	-5
Healthy	0.464088452131109	1.51500266025704	1.31934782216981	-5	1.4774079391993	-5	-5
Healthy	-5	-0.607232721344358	-5	-0.885756086311092	1.79021821980551	-5	-5
Healthy	-1.01772876696043	-0.0159590086285732	0.365793007063973	-0.495162283071347	0.732714536695508	0.534401824092368	-0.705533773838407
Healthy	0.168131980265661	-0.745113706111033	0.88908870589239	-0.126731725973315	1.66149938852114	-5	-1.9931062920521
Healthy	-1.53865156635202	-5	-5	-5	1.85905942033201	-5	-5
Healthy	-0.569586288107402	-0.744293417417375	0.744451021905371	-0.181661917136428	1.64480064601545	-5	-0.872441697995367
Healthy	-0.605548319173784	0.289963336676123	-2.01144104312138	-0.20688042684464	1.19537541654939	-5	-5
Healthy	-0.224360430121309	-5	-0.685122008464187	-5	1.96463562017106	-5	-5
Healthy	0.872724855307478	-1.59516628338006	-5	-0.172876379597257	1.78686267811397	-5	-5
Healthy	0.504245161027	-0.820534386924569	0.368916945116184	-0.296167166434658	1.66100911279486	-1.14284849731251	-0.859774874733552
Healthy	-0.281705958510291	-0.524241671024125	-0.253848618768517	-1.35300846252288	1.07727958370212	0.119846207596631	-5
Healthy	-0.823387900008133	0.528902566203575	-0.6657674736704	-0.761627670971675	1.7788131895227	-5	-5
Healthy	-5	-1.15199572850273	-5	-5	0.785706297668045	-5	-5
Healthy	-1.31264943044197	-0.642408152476559	-5	-1.5151309672796	1.92583190209268	-5	-5
Healthy	-0.676521011869841	-0.237936935217877	0.716280535479108	0.225492784073128	1.59921824567829	0.224525293404538	-0.983342655177798
D065626	0.585720100693229	1.60462365020332	-0.125726972151895	0.333467426905371	0.347441258531208	-5	-5
Healthy	-0.560904258698251	-0.597773018470674	-0.251161019364205	-0.0795792421030828	1.75140821809493	-5	-1.37150889503288
Healthy	0.489862896011486	-0.970291637485105	0.385722427369894	-0.257314137602775	1.66826893965541	-1.23040115161255	-0.874096031592076
Healthy	-0.78438887038715	-2.02548830726267	0.261895407011807	-0.964370172209561	1.77422694997771	-0.790109831318742	-0.110031956768376
Healthy	-0.0615653408290036	-0.429118629113721	-0.468291223189544	-0.875039549210455	1.7526568792285	-5	-1.87909718238547
Healthy	-2.6903698325741	-0.630172107474672	-0.37738192913199	-3.1249387366083	1.98977732839323	-5	-5
Healthy	-0.0839094315423509	-0.956205607674221	0.590086901525597	-0.0319328655919962	1.65585673235634	0.469565780267824	-5
Healthy	-1.74016730093652	-0.499942001420878	-0.91463805631387	-0.490407728769162	1.46938234636932	0.331641859896777	-0.182104242838205
Healthy	0.0948657624551715	-5	-5	-5	1.93193660201852	-5	-5
Healthy	0.618875084580253	-5	-5	-5	1.96824369380942	-5	-5
Healthy	-0.471842050139124	-0.835766145307389	-0.196679476421246	-0.833866029694891	1.88630185061088	-5	-1.14898639317633
Healthy	0.399221889472759	-0.108195023516921	0.416637179398466	-0.0752504829118982	1.66213719702686	-2.54060751224077	-5
Healthy	-1.10369429253392	-5	-0.311375538245006	-5	1.8745768418365	-5	-5
Healthy	-0.691969445733894	-0.578873401255201	-0.419565449753595	-5	1.82561485527887	-5	-5
Healthy	-0.330729620261803	-0.492589440938236	-1.07155293679082	0.452100916578609	1.05528351025725	-5	-5
Healthy	-0.853437886842443	0.299387431700995	-0.779264469786898	-0.782858362061719	1.53014704160921	-5	-5
Healthy	0.215135045480261	-0.7724217797004	-0.650858514480367	-5	1.93914355022831	-5	-1.02798240132598
Healthy	0.792190606637087	0.602033932877287	0.904210648227962	0.137803367382051	1.54072566595827	-1.09119340059433	-2.20690839982342
Healthy	0.496973905128374	-1.36491856398913	0.457919725616199	0.0252444041496968	1.42909614524103	-0.378605586791193	-0.467334781519109
Healthy	0.445267845067625	-0.163176037006224	0.827829174802321	0.475195964214414	0.232024846809826	0.6619810721001	-5
Healthy	-0.323361252090502	-0.598461609834057	-5	-0.943400023707219	1.9508151283681	-5	-2.88605664769316
Healthy	0.509030383906117	-0.275437426812308	0.255248376961857	-5	1.75735988669944	-5	-5
Healthy	0.0981104794538249	-0.504233715607324	-1.54928912185308	-0.137159295824245	1.73668479404247	-5	-0.719444391993726
Healthy	-0.628599613969016	-5	-1.30513167201754	-5	1.89890856648246	-5	-5
Healthy	0.581443311873094	0.267143557036458	1.37466917625594	-0.284707141650191	0.864029649253079	-5	-1.19935164463601
Healthy	-0.156848231297144	-0.278626371307864	-1.301464507438	-5	1.25839205498544	0.68756730585185	-5
Healthy	0.108500754217791	-1.93479387194569	0.416838473871739	-0.544454738543622	1.55839593396318	-5	-5
Healthy	-0.421085862095819	-0.176832363118227	-5	-5	1.65335464957413	0.541128491984598	-5
Healthy	0.487036509451071	-0.998958942013906	-5	-1.23814730553362	1.8061455683551	-5	-0.253070145623419
Healthy	0.480702407433167	-0.579862645406174	-0.104638237339947	-0.208351449415888	1.84797881827218	-1.73376830331011	0.163283652224217
Healthy	0.0329087308408779	-0.0683692595944318	-0.147416324833166	-0.997833938243492	1.19712473564641	-5	-5
Healthy	0.830754785022099	0.363333641439472	1.92266220309144	-1.46635502120124	-1.97757162881451	-5	-5
Healthy	0.109328764196485	-1.32615002265705	-1.88706002391592	0.33794021313497	1.63104226696444	-5	-5
Healthy	-1.30207355519349	-5	-5	-5	1.84141653825675	-5	-5
Healthy	0.539871158747749	-1.89483057200067	0.0624428373001454	-2.95467702121334	1.55750323188255	-5	-1.1329451995233
Healthy	-0.0928198228096946	-0.82666801963135	-1.42922363120525	-1.92848619490491	1.85194661856146	-5	-5
Healthy	1.21246248175584	-1.69015699528393	-0.828215059445879	-5	1.30104519570485	-5	-5
Healthy	0.404768738569048	-0.160201535130351	-0.280577553895218	-1.07314329105031	1.6974528858308	-1.16045910703103	-1.70027484602436
Healthy	0.899667323710202	-2.67571754470231	-2.40450377817443	-0.671763145905084	1.85749520574113	-5	-5
Healthy	-1.10790539730952	-0.00999876496533861	0.635306775973924	-0.871923987331285	1.7375092599792	-5	-5
Healthy	1.52330531690605	-0.0255712133798832	0.556479801484298	-0.0985961731747482	1.0080271212331	-5	-1.88306035344924
Healthy	-2.41116827440579	-0.431516662728344	-5	-5	1.87227051506131	-1.06233168560099	-1.97757162881451
Healthy	0.202256667894934	-1.11684980031672	-3.01772876696043	-3.50863830616573	1.93975540466497	-5	-1.0445527894223
Healthy	0.306395001215214	-5	1.40022912470352	0.11076810472105	1.4136294679512	-0.159110121750101	-5
Healthy	1.12948848493237	1.0269620360548	1.48824632170424	-1.74256143314019	1.43137486265393	-5	-5
Healthy	0.696745069972308	-5	-5	-5	1.56972190810144	0.420348582506839	-1.55752023093555
Healthy	1.21091830418826	-0.303110900621939	1.42298505506024	-0.157378280842249	0.259825536368652	-5	-5
Healthy	-0.0844049608408537	-0.885088915918108	-5	-0.811324577030168	1.59584935583419	-5	-5
Healthy	0.227819884937889	-0.975966102099095	0.790004929063138	0.365619002254503	1.6024587077271	-5	-5
Healthy	-0.529927784709891	0.267385301814146	1.18480126788421	-0.149954474277804	1.48672836078213	-5	-0.906683398795668
Healthy	-0.296725822003399	-0.550043600056458	0.598485189994524	-5	1.30271244658709	0.0430477428041195	-5
D065626	0.700845575040075	-0.484788695672198	0.107491491211269	-1.71511828534455	1.81718445123087	-5	-5
Healthy	-0.0298670688160269	-1.00819820115536	-0.200576735665318	-1.34074953122734	1.91810633166985	-5	-5
Healthy	1.396135157465	-0.0508296359849904	1.64323646246588	-5	1.18855587076413	-5	-5
Healthy	-0.394274872108997	-0.30666884375598	-0.438016606231915	-0.995549647010776	1.34727457823601	-5	-2.64016451766011
Healthy	-0.123210791360597	0.0802692374202842	-0.113272451510605	-1.05615937359874	1.82980514169991	-0.796722279107583	-2.19111413264019
Healthy	-0.303093445757506	-0.378761383777775	0.346268846200469	-0.195451691611944	1.76024488400612	-5	-1.50182733936346
Healthy	-0.636632497056514	-1.97922451180644	-1.12807696811763	-5	1.89720611644291	-5	-5
Healthy	0.730830707294628	-2.59006687666871	0.353273638196129	0.5478768079513	1.30155690939305	-5	-1.35418488170336
Healthy	-0.217835647968315	0.0962876575970691	-0.468074245059383	-1.040481623027	1.79633221246502	-5	-5
Healthy	-5	-5	-5	-5	1.95638461111573	-5	-5
Healthy	-0.261132274364214	-0.210821337277872	0.0810411051001033	-0.160660244954285	1.66273233973558	-5	-0.192769490687508
Healthy	0.785079865769852	-0.582860590272674	-5	-5	1.47065520885131	-0.283554235492541	-0.176421448349759
Healthy	-5	-5	-5	-5	1.72634913497629	0.982149975570394	-5
Healthy	-5	-5	0.801609488027319	-0.319247618949825	1.59385017254025	-5	-5
Healthy	1.06381093281122	-0.697690721630015	-1.36221017063777	-0.705864580873752	1.8241984273015	-5	-1.8965383779053
Healthy	-0.170477526505487	-0.755574427827064	0.19415065880454	-0.632215587718846	1.6547781669013	-5	-0.499393077934013
Healthy	0.0778255812356142	-1.46928816201834	0.926115978142914	0.32953618063868	1.58931343567385	-5	-1.35773338109733
Healthy	1.07682024003868	-0.731749744553051	-1.08841629901892	-0.676521011869841	1.8184251085606	-5	-1.34572717290229
Healthy	-5	0.790451951762788	0.486651466468153	0.801841214502278	1.533092131277	-5	0.025088663718906
Healthy	1.73062459330407	-0.833806784829933	0.857006653363411	-1.06248210798265	1.53709529754155	-5	-5
Healthy	1.23566300684969	0.470300212635526	1.13376621480925	-0.301525373792564	0.603842364886065	-5	-2.58502665202918
