group	Phocaeicola	Prevotella	Faecalibacterium	Phytobacter	Ruminococcus_B	Haemophilus_D	Faecalimonas	Muricomes	Rothia	Eggerthella	Prevotella	Enterocloster	Collinsella	Holdemanella	Anaerostipes	Intestinibacter	Parasutterella	Desulfovibrio	Adlercreutzia	Pseudoflavonifractor
Healthy	6.13626	0	2.18043	0	0	0	0	0	0	0	0	0.00678	0.00925	0	0	0	0.00178	0	0	0
Healthy	2.09459	0	0	2.25779	0.9565	0.43647	0.95033	0	0	0	0	4.8671	0	0	0	0	0	0	0	0
Healthy	2.53185	2.47081	20.0078	0	0	0	0	0	0	0	2.47081	0.55029	1.21596	0	0.37836	0	0	0	0	0
Healthy	16.39841	46.9053	0.86856	0	0	0	0	0	0	0	46.9053	0	0	0	0	0	0	0	0	0
Healthy	11.5523	0	3.68432	0	0	0.10077	0	0	0	0	0	0	0	0	0	0	0.21496	0.20481	0.13351	0
Healthy	2.56516	0	2.44274	0.48396	0	0	0	0.10729	0	0	0	2.45195	0	0	0	0	0.06696	0	0	0
Healthy	43.08826	0	3.82103	0	0	0	0	0	0	0	0	0.01355	0.21112	0	0.03802	0.20544	0	0	0	0
Healthy	1.4416	0	2.17056	0.03177	0	0	0	0	0	0	0	0.38134	0.03176	0	0	0	0.02779	0.83284	0.09891	0.04065
Healthy	2.50503	0.76927	2.71593	5.33933	0	0.00728	0	0	0	0	0.76927	0.37201	0	0	0.20112	0	0	0	0	0
Healthy	1.57789	0	2.47474	0.50252	0	0	0	0	0	0	0	0.11354	0.74854	0.11303	0.00874	0	0.00293	0.65801	0	0.04271
Healthy	12.70334	0.07335	1.88231	0.06854	0.07344	0.09878	0	0	0	0	0.07335	3.39605	0	0	0	0	0.00066	0	0	0
Healthy	6.57117	30.2506	3.01888	0	0	0	0	0	0	0	30.2506	1.04591	0	0	0.35642	0	0	0	0	0
Healthy	25.9085	0	5.84912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	5.78047	0	3.33774	0.16819	0	0	0	0	0	0	0	0.72264	0	0	0	0	0.14799	0.28235	0	0.02502
Healthy	5.76465	0	12.037	0	0.00965	0	0.00122	0	0.00254	0.00414	0	0.37319	0.59238	0	0.09245	0.14257	0.0141	0	0.08882	0
Healthy	9.27569	0	0.07171	0.77609	0.27976	0	0	0	0	0	0	0.02153	0	0	0	0	0	0	0	0
Healthy	16.26328	4.16846	10.3753	0	0	0.00574	0	0	0	0	4.16846	0.43994	0.07111	0	0.05321	0	0.00148	0.24608	0.07246	0.01045
Healthy	19.8305	0	0.74206	0	0	0	0	0	0	0	0	0.94566	0	0	0.37913	0	0.03347	0	0	0
Healthy	4.1208	0	2.8195	0.32465	0	0.00188	0	0.01412	0	0	0	1.1891	0.43663	1.48031	0.03441	0.0005	0.00369	0	0.05093	0.00124
Healthy	7.09862	0	4.38518	0	0	0.7776	0	0	0	0	0	0.02274	0	0	0	0	0	0	0	0
Healthy	11.82925	0	4.73024	0	0.15614	0	0.0069	0.00109	0	0	0	1.73631	0.52109	0	0.36031	0.02075	0	0	0.02508	0
Healthy	0	10.99475	1.60387	0	0	0	0	0	0	0	10.99475	0.68081	0	2.67906	0	0	0	0	0	0
Healthy	3.75815	0	1.00684	0	0	0.32129	0	0	0	0	0	0.50755	0.00539	0.06627	0	0.15627	0.06726	0	0	0
Healthy	2.47367	0	2.60568	0	1.98063	0	0	0.02005	0	0.06995	0	2.92509	2.6665	0	0.09112	0	0	0	0.29366	0
Healthy	0.39133	0	0.11595	10.2792	0	0	0	0.0285	0	0.01827	0	0.0707	1.31779	0	0	0	0	0	0	0.00385
Healthy	3.34415	44.56042	6.41316	0	0.37717	0.10061	0	0.00229	0	0	44.56042	0.09132	0.04025	0	0.23957	0.0079	0	0	0	0
Healthy	3.06369	18.44766	3.88939	0	0	0.1786	0	0	0	0	18.44766	0.11107	0.12091	2.25374	0.11667	0	0	0	0	0
Healthy	19.43419	0	11.0099	0	0.01985	0.31579	0	0.0041	0.00028	0	0	1.48272	0	0	0.68653	0	0.32375	0	0.11938	0
Healthy	2.18375	1.87086	7.47698	0.1535	0	0	0.00266	0	0	0	1.87086	1.43878	0.26266	6.93923	0.23006	0	0.01279	0	0.01051	0.00818
Healthy	9.71358	71.33699	6.71395	0.00442	0	0.27083	0	0	0	0	71.33699	0.08296	0.06391	0.17487	0.22292	0.01532	0.04169	0	0.00776	0
Healthy	13.46046	0	11.1243	0.00675	0.0205	0.10494	0	0.00895	0	0.00087	0	1.56976	0	0	0.27952	0	0.36764	0	0.18069	0.00378
Healthy	45.2713	0	3.80957	0	0.0091	0	0	0	0	0	0	0.01838	0.10602	1.27333	0.03031	0.06537	0.00524	0	0	0
D013167	40.53922	0.01449	12.4575	1.12358	1.85026	0.04945	0.29024	0	0.00187	0	0.01449	0.25817	0	0	0.17441	0.02047	0.66648	0	0	0
Healthy	41.1013	0.00788	2.46149	0	0	0	0	0	0	0	0.00788	0.12508	0	0	0.15292	0.0115	0	0	0.04102	0
Healthy	0.50244	31.91189	1.93097	0	0	0.03779	0	0	0	0	31.91189	1.90811	0	0.67306	0	0.09801	0	0	0	0
Healthy	0	43.91144	4.21101	4.05791	0	0.00324	0	0	0	0	43.91144	0.00306	0.0029	0.134	0.01897	0	0	0	0	0
Healthy	2.93204	32.72713	2.37137	0.06093	0	0	0	0	0	0	32.72713	0.6449	0.1261	0	0	0	0.02525	0	0	0
Healthy	3.56946	1.53426	3.0645	1.58967	0.01373	0.00321	0	0	0	0	1.53426	0.8111	0.24638	0.63958	0.02219	0.03777	0.0008	0	0	0.02224
Healthy	0	13.31218	17.9938	0	0	0.40844	0	0	0.25219	0	13.31218	2.29031	1.21051	7.32725	0.16591	2.2151	0	0.02758	0	0
Healthy	15.83709	0	4.84339	0	0	0	0	0	0	0	0	0	0.02509	0	0	0	0.06619	0	0	0
Healthy	3.14132	0	2.16858	0.21949	0.04587	0	0	0	0.00164	0.0052	0	0.9056	1.35987	0	0.01982	0	0.08297	0	0.2894	0
D013167	26.4817	0.0566	6.59068	0.02694	0.03864	0	0	0.01584	0	0.00495	0.0566	0.10237	0.1442	0	0.10274	0.02212	0.2576	0	0.02873	0.00164
Healthy	6.60558	29.073	4.81766	0.09903	0	0.00297	0	0	0	0	29.073	0.51812	0.34311	1.27484	0.04027	0	0.00992	0	0.0399	0
Healthy	0	9.77201	10.3911	0	0	0.0753	0	0	0.00719	0	9.77201	0.40363	2.10498	10.1207	4.46794	1.24703	0	0	0	0
Healthy	1.35913	0	2.0869	0.09194	0	0	0	0	0	0	0	0.39675	0.06188	0	0	0	0.07824	0.70561	0.08275	0.03521
Healthy	3.58312	76.5522	3.88483	1.75244	0	0.00663	0	0	0	0	76.5522	0.11697	0	0	0.03629	0.03032	0	0.03644	0	0
Healthy	14.83183	0	11.9531	0	0.00557	0	0	0	0	0	0	0.29471	1.08668	0	0.03593	0	0.00099	0	0.13587	0.03511
Healthy	11.15518	0	0.38024	0.06126	0	0	0	0	0	0	0	0.03597	0	0	0.0411	0	0	0	0	0
Healthy	1.55416	6.45476	16.3468	0	0	0	0	0	0	0	6.45476	1.77449	1.80325	0	0.07413	0	0	0	0	0
Healthy	7.4242	0	1.24285	0.03357	8.21904	0	4.98721	0	0	0	0	0	0.01862	0	0	0.37331	0	0.08226	0	0.14094
Healthy	5.33493	44.49039	1.85459	0	0	0	0	0	0	0	44.49039	0.49546	0.58449	0.13173	0	0	0	0	0	0
Healthy	12.51803	0	0.92995	0	0	3.11775	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.23346	0	13.9071	0.1379	0.00286	0	0.47921	0.23304	0	0	0	0.28666	0.05074	0	0.11863	0.05455	0.56031	0	0	0
Healthy	15.40744	0	6.17688	0	0	0.8832	0	0	0	0	0	0	0.10742	0.01604	0.26708	0	0	0	0	0
Healthy	17.7813	0	4.17801	0.25725	0.12714	0	0	0	0	0	0	0.15126	0.23506	0	0.0748	0	0.02592	0	0	0
Healthy	8.08023	0	0.60622	0	0.00781	0.01154	0	0.00081	0	0	0	0.06838	0	0	0.55785	0.01811	0.01676	0	0.01832	0.01809
Healthy	25.8872	0	1.83792	0	0.00355	0	0	0	0	0	0	0.05462	0	0	0	0	0.1559	0	0	0
Healthy	1.2764	0	0.63072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	19.05599	0.00782	0	0.39224	0.00911	0.00061	0.12763	0.30212	0	0	0.00782	0.28044	0	0	0	0.00252	0.35406	0	0	0
D013167	47.53223	0	18.5492	1.91962	2.29647	0.071	1.21867	0	0	0	0	0.89686	0.20874	0	0.34693	0	0.18154	0	0	0
Healthy	8.71409	0	4.7763	0.09323	0	0.03129	0	0	0	0	0	0.00535	0.20445	0	0	0	0.01043	0	0.02499	0
Healthy	14.80588	0	4.89613	0	0	1.34731	0	0	0	0	0	0.21822	0.2881	0.76407	1.33607	0.31638	0.01562	0	0	0
Healthy	12.88321	0	10.053	0	0	0	0	0	0	0	0	1.60594	0.25558	0	0.10445	0.2142	0.00297	0	0.08534	0
Healthy	2.83107	33.03401	2.26004	0.09307	0	0	0	0	0	0	33.03401	0.6075	0.16083	0	0	0	0.0279	0	0	0
Healthy	2.86529	10.05404	2.22624	0	0	0	0	0	0	0	10.05404	0.18776	0.45095	0.22464	0	0	0	0.53203	0	0
Healthy	20.85698	0.03206	14.1124	1.60547	0.12864	0.08277	0.41633	0.00499	0	0	0.03206	0.05651	0.09204	0	0.11207	0.13173	0.0386	0	0	0
Healthy	9.36912	0.23732	0	0	0	0	0	0	0	0	0.23732	2.35291	0	1.28671	0.21442	0.60065	0	0	0	0
Healthy	7.05781	0	3.61684	0	0	0	0	0	0	0	0	0	0.06604	0	0	0	0	0.3514	0.071	0
Healthy	27.4536	0	1.73577	0.09818	0.57656	0	0	0	0	0	0	0.00824	0	0	0	0	0.14634	0	0	0
Healthy	4.97524	0	1.69782	0.03279	0	0	0	0	0	0	0	0.04681	0.51228	0	0	0	0	0	0	0
Healthy	1.05449	0.11106	10.5205	0.72001	0	0.64406	0	0.01241	0.00073	0.03804	0.11106	1.74052	0.84728	0	0.61021	0.00386	0.05072	0	0.21001	0.00864
Healthy	13.07756	0.11496	4.83697	0.01743	0.01201	0.01908	0	0	0.00315	0	0.11496	0.03666	0.23723	0	0.12272	0.01405	0	0.09352	0.02922	0
Healthy	24.373	0	4.78212	0	0	0.29812	0	0	0	0	0	0.27482	0.06452	0.39103	0.35978	0.59335	0.01362	0	0.00709	0
Healthy	11.72377	0	3.4683	0	0	2.94243	0	0	0	0	0	0	0	0	0	0	1.18589	0	0	0
Healthy	11.64376	0	3.09314	13.1923	1.27415	0.04549	0.01286	0	0	0	0	0.26475	0.04954	0	0	0	0	0	0	0
Healthy	1.40181	0.32345	0.78309	2.01818	0.02827	0	0	0.08069	0	0	0.32345	0.49453	2.31551	0.17461	0	0	0	0	0	0
Healthy	10.89903	0	0.55445	0	0	0	0	0	0	0	0	0.03827	0	0	0.07711	0	0	0	0	0
Healthy	6.51479	0	3.19101	0.03315	0.00886	0.02898	0	0	0	0	0	2.15543	0.27622	0.78699	0.35259	0.00398	0.07643	0	0	0
D013167	5.23972	0	25.897	0.1758	0.09129	0.33544	0.05199	0.02755	0.00788	0	0	0.79489	1.10127	0	0	0	0	0	0	0
Healthy	1.20341	0	4.29912	0.16289	0	0	0	0	0	0	0	0.56226	0	0	0	0	0.02878	1.48945	0.1381	0.0864
Healthy	2.56378	0	4.70375	0.03111	0.01662	0	0.01873	0.01078	0	0	0	0.77396	0.02411	0	0.02904	0.00278	0.78648	0	0	0
Healthy	15.37355	0	4.76349	0	0	0	0	0	0	0	0	0	0.04917	0	0	0	0.04875	0	0	0
Healthy	4.03428	0	25.8233	0.14639	0.01789	0	0	0	0	0	0	2.25697	0.10263	0	0	0.13799	0	0	0	0
D013167	9.67047	0.07214	19.2317	5.79021	0.21654	0.60715	0.15905	0.0021	0.01013	0.00652	0.07214	0.08538	0.21663	0	0.2407	0.0628	0	0	0	0
Healthy	0.60839	0	0.41346	1.06555	0.00288	0	0	0	0	0	0	0.28773	0.64819	0	0	0	0.01398	0	0	0.00756
Healthy	3.78426	11.312	9.02234	0.28402	0	0	0	0	0	0	11.312	0.12204	1.90188	0	1.69792	0	0	0	0	0
Healthy	4.12534	11.7915	1.75766	0	0	0	0	0	0	0	11.7915	1.52891	0	0.41372	0	0	0	0	0	0
Healthy	31.6992	0	7.37991	0	0	0	0	0.01675	0	0	0	0.14951	0.02511	0	0	0	0	0	0.05886	0
Healthy	46.17391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	46.8725	0	1.1435	0	0	0	0	0	0	0	0	0.10203	0	0	0.08716	0.03446	0	0	0	0
Healthy	5.14606	0	1.65135	0	0	0	0	0.01084	0	0	0	0.19807	0	0	0	0	0.08668	0.33701	0	0
Healthy	1.19653	0	7.8147	20.6834	0	0	0	0	0	0	0	0.61621	0.47577	1.7809	0	0	0	0	0	0
Healthy	4.64057	0.64249	0.99081	0	0.09986	0	0	0	0	0	0.64249	0.2015	0.82614	0	0.31322	0.22496	0.01024	0	0.08199	0
Healthy	13.02282	0	1.34327	0	0.05644	0	0	0.02346	0	0	0	0.00775	0.19859	0	0	0	0	0	0.02655	0.00263
Healthy	7.0824	0	3.49777	0	0	0	0	0	0	0	0	0	0.04907	0	0	0	0.39274	0.36368	0	0.02584
Healthy	7.21544	0	5.5467	0	0	0	0	0	0	0	0	0.56861	0.15957	0	0.17909	0	0	0	0	0
Healthy	35.7795	0.50481	4.29655	0	0.00753	0.01432	0	0	0	0	0.50481	0.43937	0.39704	0	0.23471	0	0	0.30795	0.01291	0.034
Healthy	5.75721	40.8438	3.58916	0.15504	0	0.01219	0	0.00055	0	0	40.8438	0.9022	1.00861	0.35818	0.07793	0.05677	0.00215	0	0.21535	0.00547
Healthy	1.34723	0	2.38155	0.38987	0	0	0	0	0	0	0	0.10955	0.71707	0.11721	0.00908	0	0.00697	0.68442	0	0.04416
Healthy	8.96652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.01981	0	0.02006	1.00259	0.00161	0.09644	0.86659	1.12207	0.02738	0.00992	0	2.97462	0	0	0.36336	0.16076	0	0	0	0
Healthy	5.3277	0	0.23092	0	0	0	0	0	0	0	0	0.19589	0	0.77904	0.13828	0	0.01398	0	0	0
Healthy	14.67511	0	17.4987	0.64108	0.0024	0	0	0	0	0	0	0.02424	0	0	0.01136	0	0.00676	0	0	0
Healthy	0.32562	0	0.80797	1.3679	0.34307	0	0	0	0	0.00223	0	3.45432	0	0	0.35511	0.0211	0	0	0.27862	0
Healthy	4.94916	0	3.59525	0	0	0	0	0	0	0	0	0	0.08808	0	0	0	0.16304	0.40873	0.06744	0.08945
Healthy	1.66238	9.0963	18.7677	0	0	0	0	0	0	0	9.0963	3.07134	4.43335	0	0	0	0	0	0	0
Healthy	10.3805	0	0.43431	0.08118	0	0.05196	0	0	0	0	0	1.85715	0	0	0.0163	0	0.02763	0	0	0
Healthy	2.21621	0	0.00162	28.7052	5.49413	0	0	0.10883	0	0.00107	0	0.51054	1.94511	0	0	0	0	0	0	0
Healthy	27.6874	0	1.60608	0.06349	0.53324	0	0	0	0	0	0	0.01563	0	0	0	0	0.1421	0	0	0
Healthy	12.74132	0	0.40739	0	0	0.03009	0	0	0	0	0	0.58379	0.08364	0.33608	0.09047	0.13564	0	0	0	0
Healthy	20.144	0	17.7612	0	0	0	0	0	0	0	0	0.05531	0	0	0	0	0.34289	0	0	0
Healthy	1.1932	0	8.30901	0.01798	0	0	0	0	0	0	0	0	0.06428	0	0	0	0.0115	0.29447	0.08299	0
Healthy	0	0.01874	25.6175	16.8964	1.13155	2.65489	0	0	0.11364	0	0.01874	0.2822	0	0	0.44746	0.04182	0	0	0	0
Healthy	30.17529	0	7.63611	0	0	0.0414	0	0.05337	0	0	0	0.13439	0.08993	0	0	0	0.02515	0	0.19568	0
Healthy	4.98168	0	1.72872	0.068	0	0.00454	0	0	0	0	0	0.04607	0.50491	0	0	0	0	0	0	0
Healthy	10.27563	0	11.7769	0	0.02533	0	0	0	0	0.00809	0	0.72072	0.97507	0	0.10453	0	0.00146	0	0.23768	0.00817
Healthy	9.08048	0	2.35612	0.32147	0	0	0	0	0	0	0	0.03889	0	0	0	0	0.22596	0.03723	0	0
D013167	40.41806	0.0179	22.1909	0.00422	0.10345	0.13358	0	0.00431	0.03244	0.00195	0.0179	0.16728	0.68778	0.44477	0.37224	0.00475	0.03295	0	0.07486	0
Healthy	4.38917	0	0	7.12808	0.11086	1.23057	0.08893	0	0	0	0	0.18947	0	0	2.43452	0	0.06749	0	0	0
Healthy	10.99922	0	3.7866	0.1197	0.0643	0	0.44688	0	0	0	0	1.17335	0.10153	1.56442	0.06064	0.2005	0	0	0.10095	0
Healthy	0	39.53481	16.5615	3.34255	0	0.05385	0	0	0	0	39.53481	0.12421	0.19707	10.919	0.00762	0.05413	0	0.03771	0	0
Healthy	12.69653	0	2.79839	0	0	0	0	0	0	0	0	0	0.03597	0	0	0	0	0.35767	0.08351	0
Healthy	10.48221	0	4.0359	0.14355	0.00605	0	0	0	0	0	0	0.31616	0.33245	0	0	0	0.03423	0	0.02239	0
Healthy	0	2.11984	7.02764	0	0	0	0	0	0	0	2.11984	0.16	2.47695	2.45866	0.21649	1.77812	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	8.74605	0	6.64714	0	0	2.00589	0	0	0	0	0	0.07123	0	0	0.03665	0.01458	0	0	0	0
Healthy	18.67728	0	4.06394	0.26276	0	0.23714	0	0	0	0	0	0.01083	0	0	0	0	0.00596	0	0	0
Healthy	0	0	3.36887	0.08539	0	0	0	0	0	0	0	0.02063	0	0	0	0	0.20211	0	0	0.01164
Healthy	9.92152	0.00648	0.78112	0.89547	2.91219	0	0	0.12559	0	0	0.00648	0.96385	0.05744	0	0.3196	0.09574	0	0.02225	0	0.00364
Healthy	0	3.52148	13.9693	0	0	0	0	0	0	0	3.52148	0.32727	3.16693	0.71294	2.07876	0.32805	0	0	0	0
Healthy	14.26336	0.89186	2.70049	0	0	0	0	0	0	0	0.89186	1.14517	0	0	0.38856	0	0	0	0	0
Healthy	2.75465	0	3.368	0	0	0.05039	0	0	0	0	0	0	0.05281	0	0	0	0	0.54332	0.05768	0
Healthy	1.17053	0	0.33773	0	0.09202	0	0	0	0	0	0	0.00966	0.06081	0	0	0	0	0	0	0
Healthy	0.62428	0.26595	1.65814	0.05816	0	1.42766	0.00493	0	0	0	0.26595	2.63867	1.88037	2.29525	0.6394	3.00563	0.12305	0	0.096	0.00212
Healthy	4.83972	0	0.3964	0	0	0	0	0	0	0	0	0.41051	0	0.16211	0.04739	0	0	0	0	0
Healthy	8.84766	43.7728	0.76078	0.18506	0.00834	0	0	0	0	0	43.7728	0.58359	0.2341	0	0.05458	0	0	0.00933	0.02329	0
Healthy	10.35693	48.8652	1.85603	0	0.64216	0	0.31157	0.00081	0	0	48.8652	0.87938	0	0	0.12078	0.01374	0	0	0.02177	0
Healthy	6.29831	0.24672	4.40718	2.85515	0.09756	0	0	0	0	0	0.24672	0.15072	0.60156	0	0.04198	0.44235	0.02403	0	0	0
Healthy	4.97461	0	4.18148	1.65118	0.04137	0	0	0	0	0	0	0	0.51592	0	0	0	0.0748	0	0.02825	0.01735
Healthy	0	0	0	0	0.05284	0.17285	0	0	0.01145	0.01197	0	0.0104	0	0	0	0	0	0	0	0
Healthy	15.39424	0	4.59389	0	0	0	0	0	0	0	0	0	0.04976	0	0	0	0.04503	0	0	0
Healthy	46.0162	0	4.47197	0.56952	0	0.08951	0	0	0	0	0	0.03834	0.03478	0	0	0	0.00215	0	0	0.01256
Healthy	6.05102	0.01992	1.24839	0.26265	0	1.04259	0	0	0	0	0.01992	2.21584	0	0	1.12279	0	0.13331	0	0	0
Healthy	16.23345	0	4.20721	0	0	0.45025	0	0	0	0	0	0.21697	0.11357	0.41766	0.24145	0.15181	0	0	0	0
Healthy	11.95912	0	2.27898	0.68164	0	0	0	0.02454	0	0	0	0.23989	3.93227	0.97193	0.29547	0.05489	0.04844	0	0	0
Healthy	44.97188	0	3.74896	0	0.00953	0	0	0	0	0	0	0.01695	0.09911	1.26597	0.01929	0.05486	0.01707	0	0	0
Healthy	41.43426	0.00809	1.34125	0.13819	0.25699	0	0.06245	0.11371	0	0.00945	0.00809	0.98955	0	0	0.69341	0.03542	0	0	0.12742	0
Healthy	16.94046	0	2.4505	0	0	0.2193	0	0	0	0	0	0.41284	0.72749	0.43517	0.5858	0.05531	0.08213	0	0.05707	0
Healthy	7.59419	0	0.18091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	5.51168	0	14.8059	0	0.15248	0.03632	0	0	0	0.05986	0	0.70954	0	0	0.92365	0.69314	0.05476	0	0	0
Healthy	13.98498	0	1.3428	0	0	0	0	0	0	0	0	1.04568	0.10103	0	0.25966	0.02819	0	0	0	0
Healthy	4.67201	0.01418	7.31153	0.18599	0.00305	0	0.00092	0.02962	0	0.01242	0.01418	1.38163	0	0	0.21139	0	0.00555	0	0	0
Healthy	6.77651	0.33275	1.00916	0.02468	0	0.14588	0	0	0	0	0.33275	0.45884	0.74484	0.88944	0.09582	0.09399	0.01495	0	0	0.03554
Healthy	11.2623	0	3.26264	0.08293	2.71147	0.00765	0	0	0	0.00062	0	2.38461	3.27875	0	0.13781	0	0	0	0.01775	0
Healthy	5.4534	0	3.26274	0.2024	0	0	0	0	0	0	0	0.71188	0	0	0	0	0.16598	0.24257	0	0.01251
Healthy	0	10.08932	14.8954	0.51966	0	0	0	0	0	0	10.08932	0	1.25973	0.39765	0	0	0	0	0	0
Healthy	6.80254	24.9152	0.16086	0	0	0	0	0	0	0	24.9152	0.773	0	0.96926	0.4671	0	0	0	0	0
Healthy	3.80964	19.5973	3.17093	0.02214	0	0	0	0	0	0	19.5973	0.07912	1.63617	0	0.54947	0.05282	0	0.15329	0.08767	0
Healthy	17.5448	0	4.23012	0.29681	0.12339	0	0	0	0	0	0	0.13972	0.18667	0	0.05399	0	0.03171	0	0	0
Healthy	1.17493	6.34823	17.462	0	0	0	0	0	0	0	6.34823	1.54594	2.42663	0	0	0	0	0	0	0
Healthy	1.07905	0	0.79546	0.11684	0	0	0	0.02981	0	0	0	0.00889	1.26372	0.24049	0.03493	0	0	0.69241	0	0.05207
Healthy	11.68674	0	0.54227	0.01657	0	0	0	0.00053	0	0	0	0.97167	0	0	0.04132	0.03771	0.00256	0	0.00205	0.01106
Healthy	2.9947	0	2.43657	0.17989	0.03506	0	0	0	0.00656	0.01019	0	0.89783	1.40941	0	0.01725	0	0.10726	0	0.3004	0.02096
Healthy	3.92935	54.3964	4.19962	0	0	0.05402	0	0	0	0	54.3964	0.7304	0.44937	0.62534	0.01623	0.02291	0.00299	0.0212	0	0
Healthy	20.95676	0.07067	6.86963	0.01013	0.02965	0.18527	0	0	0	0	0.07067	0.51395	0.07986	0	0.06939	0.38988	0	0	0	0
Healthy	10.73445	0	3.71198	0	0	0.3364	0	0	0	0	0	0.49201	0.34892	1.75278	0.84637	1.1973	0.06174	0	0.09138	0
Healthy	4.30479	0.14091	1.87676	0	0.00432	0	0	0	0	0	0.14091	1.57393	0.45688	0	0.12963	0	0.00135	0.15875	0.05844	0.00534
Healthy	8.10388	2.41538	1.62533	0.0405	0	0.29165	0.79569	0	0	0	2.41538	1.20279	0.45027	1.52775	0.15606	0.44489	0.03783	0	0.12861	0
Healthy	6.76417	0	5.2136	0.01778	0	2.1511	0	0	0	0	0	0.05258	0	0	0.12207	0	0	0	0	0
Healthy	12.46391	0.02464	11.4898	1.05669	12.8392	3.39642	0	0.04117	0.00501	0.00015	0.02464	1.41606	0	0	0.78227	0.78828	0	0	0	0
Healthy	6.55396	0	4.41891	0.08528	0	0	0	0	0	0	0	0.05519	0.1557	0	0	0	0	0	0	0
Healthy	4.92654	1.05486	2.04728	0	0	0	0	0	0	0	1.05486	1.73449	3.07811	0	4.4014	0	0	0	0.18137	0
Healthy	0	0	0.00036	0.00095	0	0.00044	0	0	0.04404	0	0	0	0.00061	0	0	2.32124	0	0	0	0
Healthy	2.75612	56.9411	1.98266	0	0	0	0	0	0	0	56.9411	0.1397	0.10501	0.13698	0	0	0	0.02116	0	0
Healthy	16.96447	0	3.09326	0	0	0	0	0	0	0	0	0	0	0	0.00081	0	0.0663	0	0	0
Healthy	9.9418	0	3.94291	0	0	0.4149	0	0	0	0	0	0.18406	0.11058	0	0.06568	0.05366	0.00395	0.06233	0.01562	0
Healthy	2.66133	31.66929	1.34726	0.04719	0	0	0	0	0	0	31.66929	0.47249	0.61651	0.05113	0	0	0	0	0	0
Healthy	0.4217	0	2.02595	3.31039	0	0	0	0	0	0	0	1.47143	3.14663	0	0	0	0	0	0	0
Healthy	7.07139	0	0.00081	13.2784	2.20216	0	0	0.13191	0.01318	0	0	0.75496	0	0	0.07213	0.00107	0	0	0	0
Healthy	1.84953	0	0.80257	0	0	0	0	0	0	0	0	0.13203	1.57943	4.13455	0	0.0398	0.0696	0	0	0
Healthy	4.9334	0	0.09712	0	0	0	0	0	0	0	0	1.8293	0	0.80942	0	0	0.00248	0	0	0
Healthy	11.72612	0	1.18567	0	0.04352	0	0	0	0	0	0	0.04685	0	0	0.11687	0	0.06265	0	0	0
Healthy	1.78978	28.5028	6.59747	0	0	0	0	0.00053	0	0	28.5028	1.85952	0.84439	0	0.13637	0	0	0.12448	0.04457	0
Healthy	6.28401	4.60795	3.26552	0.37948	0	0	0	0	0	0	4.60795	0.11026	3.10707	0	1.19716	0	0	0.05311	0.03716	0
Healthy	16.01687	11.9298	11.5224	0.47618	0.06189	0.00378	0	0.01686	0	0.06253	11.9298	0.27865	0	0	0.31444	0	0	0	0	0
Healthy	19.25909	0	13.0602	0	0.0115	0.00187	0	0	0	0	0	0.06969	0.05366	0.04242	0.22139	0	0.00134	0	0.01197	0
Healthy	22.08219	0	1.44172	0	1.91629	0	0	0	0	0.00556	0	1.28446	1.76204	0	0	0	0	0	0	0
Healthy	2.69099	32.71331	1.36158	0	0	0	0	0	0	0	32.71331	0.53366	0.66852	0.06731	0	0	0	0	0	0
Healthy	11.27395	0	3.49684	0	0	2.5774	0	0	0	0	0	0	0	0	0	0	1.2262	0	0	0
Healthy	1.08432	0.61172	2.00167	0	0.65605	0	0.09995	0	0	0	0.61172	0.74524	0.04024	0	0	0	0.15351	0	0	0
Healthy	43.8339	0	5.08236	0.52319	0	0.13248	0	0	0	0	0	0.04824	0.06166	0	0	0	0.01254	0	0	0.01542
Healthy	14.86902	0.13988	2.47228	0.30311	0	0	0	0	0	0	0.13988	0.56863	0.90717	0	0.54043	0	0	0	0.13068	0
Healthy	1.46205	1.52037	11.37	0	0	0	0	0	0	0	1.52037	3.03103	0.84593	0.05364	0.07896	0.13814	0	0	0.00699	0
Healthy	2.78926	0.00979	0.00281	7.77475	0	0	0	0	0.0768	0	0.00979	0	0.2906	0	0	0	0	0	0	0
Healthy	10.24721	0	3.96248	0.13705	0.01773	0	0	0	0	0	0	0.38463	0.36234	0	0	0	0.02559	0	0.00625	0
Healthy	5.35067	8.38761	0.7771	3.8309	0	0	0	0	0	0	8.38761	0.16965	3.1382	1.03116	0	0	0	0	0	0
Healthy	0.35167	0	0.00415	68.4318	0	0	0	0	0.01654	0	0	0	0	0	0	0	0	0	0	0
Healthy	2.80729	0	2.47461	0.65649	0	0	0	0.1064	0	0	0	2.54655	0	0	0	0	0.10956	0	0	0
Healthy	3.91229	18.3875	7.36248	0	0	1.01719	0	0	0	0	18.3875	0.87295	0	0	0.55005	0	0	0	0	0
