group	Oscillospirales	Enterobacterales	Burkholderiales	Pseudomonadales	Coriobacteriales	Desulfovibrionales		Bacteroidales	Lachnospirales	Oscillospirales	Veillonellales	Verrucomicrobiales	Lactobacillales	Methanobacteriales	Coriobacteriales	Desulfovibrionales	Peptostreptococcales
Healthy	6.83301	0	0.26997	0	0.71444	0.07797		44.75801	4.57633	6.83301	17.93222	7.25761	0.006	0	0.71444	0.07797	0
Healthy	18.76336	0.09945	0.50105	0	0.67232	0.07292		25.41325	8.07166	18.76336	3.39479	1.94716	0.05798	0	0.67232	0.07292	0.0044
Healthy	0.00346	11.55	0.15942	0	0.1782	0.01618		66.99894	2.23104	0.00346	8.66552	0	0.22019	0	0.1782	0.01618	0
Healthy	13.12479	0.36766	0	0	0.06596	0.02096		43.82892	22.2555	13.12479	0.11026	0.00328	1.24268	0	0.06596	0.02096	0.16009
Healthy	9.2056	0.3338	0.03248	0	0.25373	0		64.73024	15.99042	9.2056	0	0	0	0	0.25373	0	0
Healthy	1.67581	0	0	0	0	0		30.27296	45.96803	1.67581	0	0	0	0.36118	0	0	0
Healthy	2.33052	0.17138	0.00478	0	0.01738	0.07745		34.72211	33.99684	2.33052	9.58248	0	0.30366	0	0.01738	0.07745	0
D006973	2.56269	87.0073	0	0	0.48459	0		8.90325	0.11597	2.56269	0	0	0	0	0.48459	0	0
Healthy	10.34972	0.10344	0.00191	0	0.05657	0.4901		47.03252	27.00529	10.34972	0.00712	0.77712	0.20004	0	0.05657	0.4901	0
Healthy	0.5543	0	0.03272	0	0	0		27.17946	63.68653	0.5543	0.32215	0	0.03339	0.29465	0	0	0
Healthy	17.468329515	0.407011324	0.667967414	0.091177319	0.731419758	0.484612286		28.591385048	20.420447346	17.468329515	0.384002257	0.215795822	0.675541312	0.021293778	0.731419758	0.484612286	0.346273626
Healthy	26.2551	1.967	0.05368	0.07145	0.01494	0		15.90047	5.83818	26.2551	0.34337	0	0.21074	3.19148	0.01494	0	0.16768
Healthy	14.99548	0.31598	0.00373	0	2.12551	0.00985		50.77204	9.81366	14.99548	0.00043	6.6743	0.6265	0.47427	2.12551	0.00985	0.05614
Healthy	6.6594	0.01587	0.15661	0	0	0		79.3713	3.94371	6.6594	1.86551	0	0	0	0	0	0
Healthy	24.5937	0.88478	0.05586	1.17073	4.11254	0.05605		18.30581	17.65775	24.5937	11.0033	0	4.17484	0	4.11254	0.05605	0.04901
Healthy	0.1392	0.87483	0	0.17592	0	0		0.01973	0.00419	0.1392	6.58622	0	0.98423	0	0	0	0
Healthy	2.96031	0	0	0	0.11066	0.02106		60.88	27.13415	2.96031	0.25183	0.08498	0.03136	0.04012	0.11066	0.02106	0
Healthy	4.81102	0	0.37186	0	0.44304	0.0278		57.02483	1.48995	4.81102	0	1.04674	0	0.0381	0.44304	0.0278	0
Healthy	4.57513	0.07495	0.14004	0	0.19223	0.88507		59.17542	1.6331	4.57513	0	5.14114	0	0.20911	0.19223	0.88507	0
Healthy	0	0	0	0	0	0		18.65482	28.99004	0	0	0	0	0	0	0	0
Healthy	7.10251	0.1183	0	0	1.29537	0.08071		34.55139	17.62307	7.10251	0.03873	0.71687	10.76899	3.13385	1.29537	0.08071	0
Healthy	3.82222	0	0.57555	0	0.43374	0.06544		51.82557	16.05668	3.82222	8.68485	0.14379	4.5841	0	0.43374	0.06544	0
Healthy	0.6225	2.16916	0.4189	0.0016	0	0		2.03876	24.50292	0.6225	1.63499	0	0.75171	0	0	0	1.38365
Healthy	3.39851	0.05107	0.22373	0	0	0.13173		69.25889	4.65345	3.39851	4.20566	0.00269	0	0	0	0.13173	0
D006973	9.18864	2.13372	4.26592	0	0.19415	0.24494		64.81995	3.82386	9.18864	0.70509	0	0	0	0.19415	0.24494	0
Healthy	3.76154	0.07334	0.00461	0	1.18835	0		60.08672	15.62594	3.76154	0	1.5884	0.02697	0	1.18835	0	0.04287
Healthy	0.11304	0.69087	0	0	0	0		62.91284	10.04607	0.11304	0	0	0	0	0	0	0
Healthy	2.68854	0.70877	0.02718	0	0.94457	0.4246		67.43912	0.29708	2.68854	0.04749	0	0.04687	0	0.94457	0.4246	0
Healthy	0.02561	9.23937	0	0.01096	2.35296	0		0.0456	4.62601	0.02561	0.33409	0	0.11244	0	2.35296	0	0.00258
Healthy	19.04586	0.01485	0	0	0.11277	0		22.17472	42.03176	19.04586	0	0	0.07607	0.09168	0.11277	0	0.01797
Healthy	13.564	0	0	0	2.05149	0		32.62426	0.0367	13.564	2.43337	0	0	0	2.05149	0	0
Healthy	29.25615	0	1.60436	0	3.20602	0.05764		28.4816	22.55875	29.25615	0.00886	0.02732	0.02256	0	3.20602	0.05764	0
Healthy	11.64207	0.15026	0.00198	1.22216	0.16995	0		19.20506	39.61227	11.64207	0.01377	0	1.1938	1.12012	0.16995	0	0.14137
Healthy	10.19054	0.12638	0.06318	0	0	0		33.51044	22.98119	10.19054	0.02977	0.39727	0.07772	0	0	0	0.39296
D006973	28.69825	0.15339	0.69461	0	0.35247	0.10039		52.66906	6.44852	28.69825	0.01791	0	0.06409	0	0.35247	0.10039	0
Healthy	0.00365	2.68431	4.43181	0.19378	1.78548	0		9.54208	10.57422	0.00365	0.48284	0	1.36726	0	1.78548	0	0
Healthy	4.4812	0.07583	0.25373	0	0	0.0465		71.23516	5.61953	4.4812	2.80864	0.15369	0	0.036	0	0.0465	0
Healthy	19.20262	0.09863	1.35596	0.17769	1.1746	0.03484		11.50654	32.93383	19.20262	10.07769	0.71707	0.98141	0	1.1746	0.03484	0
Healthy	1.78943	0	0	0	0	0		80.27745	12.69187	1.78943	0	0	0	0	0	0	0
Healthy	8.01614	0.02844	0.0068	0.03634	0.26679	0.0213		63.29588	1.83948	8.01614	0.247	0.86062	0.00169	0	0.26679	0.0213	0
Healthy	5.93419	0.55144	0.05892	0	0	0.05351		74.01488	1.90257	5.93419	2.60861	0	0.03244	0	0	0.05351	0
Healthy	3.50357	16.70287	0	1.00136	0.71499	0		2.2139	24.97201	3.50357	0	0	0.44365	0	0.71499	0	0
Healthy	4.79206	1.24196	0.31508	0	0.67655	0.13841		54.35039	0.86015	4.79206	9.12279	7.09065	0	0	0.67655	0.13841	0
Healthy	1.05763	0.14246	0.49916	0	0	0		92.30701	1.79353	1.05763	0	1.91132	0	0	0	0	0
Healthy	19.27762	0	1.27602	0	2.71311	0		17.00368	15.9686	19.27762	2.33821	0	0.32702	0	2.71311	0	0
Healthy	16.9593	0.22528	0.02275	0	0.43083	0.08117		26.94271	11.15949	16.9593	5.32078	0	14.09963	0	0.43083	0.08117	0.00991
Healthy	13.31414	0	0	0	0.95675	0		15.68692	3.19773	13.31414	8.20971	0	0.17953	0	0.95675	0	0
Healthy	14.95938	0	0.54023	0	0.48637	0.14154		48.46673	14.5967	14.95938	7.5885	0.36383	0.56695	0	0.48637	0.14154	0
Healthy	3.27257	0	0	0	0.10603	0		60.93896	25.77056	3.27257	1.70615	3.76576	0	0	0.10603	0	0
Healthy	20.66981	0	0.13286	0	0	0		23.04164	18.67898	20.66981	0	0	16.73551	0	0	0	0
Healthy	4.41551	0	3.1611	0	0.57896	1.33413		69.44122	3.77856	4.41551	0	0	0.04858	0.03933	0.57896	1.33413	0
Healthy	5.61471	0.50793	0.01379	0	0.89556	0.45984		66.95995	0.21839	5.61471	0.0453	0	0.01663	0	0.89556	0.45984	0
Healthy	19.2115	0.07123	0.20852	0	0.07487	0.15869		56.49909	7.71081	19.2115	0.01519	0.03421	0.0131	0	0.07487	0.15869	0.22027
Healthy	1.87419	0	0	0	0	0		81.00404	12.67667	1.87419	0	0	0	0	0	0	0
Healthy	6.86902	0.73774	0.22274	0	0.04906	0		82.83441	1.57286	6.86902	0.13915	0	0.10194	0	0.04906	0	0
Healthy	9.35139	0.09865	0	0	1.3442	0.6196		26.77093	1.21425	9.35139	0.61061	0.43714	0.28956	0	1.3442	0.6196	0
Healthy	4.0325	0.08463	5.13521	0	0.10193	0.07226		62.38926	20.51668	4.0325	0	0	0.04105	0	0.10193	0.07226	0
Healthy	5.14902	0.29749	0.04395	0	0.19312	0.01409		76.62679	1.60648	5.14902	9.37461	0	0.00907	0	0.19312	0.01409	0
Healthy	1.81787	0	0.14607	0	0	0		69.58453	1.50992	1.81787	5.95455	0	0	0	0	0	0
Healthy	19.30177	0.05106	1.52688	0	0.00339	0.04295		33.00341	13.64066	19.30177	0.07798	2.86839	0	0	0.00339	0.04295	0.0176
D006973	0.15304	16.44457	0.00192	0.02666	0.0641	0.08207		48.97196	16.73189	0.15304	0.16945	0	0.08882	0	0.0641	0.08207	0.00754
Healthy	17.77605	0.29973	0	0	0.68993	0.31628		27.82369	14.0388	17.77605	0.00488	15.6544	0.31557	0.04757	0.68993	0.31628	0
Healthy	6.05625	0.08763	0.31818	0	0	0.09152		81.02284	2.95496	6.05625	0	0	0.12313	0	0	0.09152	0
Healthy	6.08371	2.8264	0	0	0.51941	0.0458		56.62484	12.46777	6.08371	0.11087	0.00364	0.27247	0.00278	0.51941	0.0458	0.02241
Healthy	10.40455	0.17827	0.00062	0	0.29954	0.01623		31.95773	24.68792	10.40455	0.04123	0.23822	0.81048	0.03	0.29954	0.01623	0.24412
Healthy	7.902	0	0.33499	0	0.17775	0.09591		42.26665	25.40516	7.902	7.40887	0.06089	1.22856	0	0.17775	0.09591	0
Healthy	0	0	0	0	0	0		88.63672	0	0	0	0	0	0	0	0	0.06352
Healthy	11.45014	0.18967	1.29112	0	1.0433	0.02547		37.50579	22.26713	11.45014	2.42	0.96337	0.25523	0	1.0433	0.02547	0.00694
Healthy	5.44302	0	0.16102	0	1.44409	0		38.6316	20.7315	5.44302	0	3.64954	0.53762	5.37796	1.44409	0	0
Healthy	6.8968	3.75353	0.27739	0	0	0.29956		63.68715	12.69954	6.8968	0	0	0	0	0	0.29956	0
Healthy	34.65713	0.34895	0	0	0	0		19.73221	32.32783	34.65713	0	0	0.02444	0	0	0	0
Healthy	0.00929	0.40585	0.08087	0.00496	0.26886	0		0.17745	0.01506	0.00929	0.36855	0	5.92144	0	0.26886	0	0
Healthy	21.15955	0	0	0	1.90068	0		11.62392	23.1134	21.15955	0	0	0.01638	19.4665	1.90068	0	0
Healthy	0	0	0	0	0	0		0.69868	91.2396	0	0	0	0	0	0	0	0
Healthy	11.79386	1.12397	0.80646	0	0.29186	0.31465		37.10476	4.95009	11.79386	0.48933	5.31662	0	0.23322	0.29186	0.31465	0.00083
Healthy	32.51314	2.42256	0	8.43238	0.34773	0		0.85497	36.58469	32.51314	0	0.51997	2.47433	0	0.34773	0	0.02153
Healthy	0.04839	0.24139	0	0	0	0		45.9925	3.70883	0.04839	8.31273	1.71892	0.22468	0	0	0	0.00675
Healthy	5.29509	0	0	0	4.9657	0		4.08543	9.61712	5.29509	0	0	0.04979	48.68016	4.9657	0	2.55485
Healthy	9.55569	0.07747	0.03848	0	0.36077	0.0038		42.91805	23.30148	9.55569	2.45648	0.68442	2.94574	0.58074	0.36077	0.0038	0.12273
Healthy	14.32221	0.15902	0	0	0	0		21.42676	19.40512	14.32221	0	2.69661	0	0	0	0	0
Healthy	15.48679	0.59632	0.85391	0	0.16409	0		25.19643	9.6769	15.48679	0.02286	11.6762	0.20741	0.9813	0.16409	0	0.33252
Healthy	9.57488	0.02681	0.6637	0.04721	0.38114	0.19688		41.22953	18.96958	9.57488	7.51164	0.07665	0.79912	0	0.38114	0.19688	0
D006973	5.1105	2.13009	9.00272	1.24011	0.69364	0		52.66629	10.37674	5.1105	0.60312	0	3.58318	0	0.69364	0	0
Healthy	0	45.62651	0	0.08165	0.15367	0		0.0532	0.03176	0	1.11315	0	1.1579	0	0.15367	0	0
Healthy	36.69505	0	0	0	0.13434	0		16.78322	23.38142	36.69505	0	0	0.12911	0.86947	0.13434	0	0
Healthy	0	0	0	0	0	0		73.73881	14.90701	0	0	0	0	0	0	0	0
Healthy	1.70977	5.2462	0	0	0	0		76.37431	0.27168	1.70977	0.09863	0	0.81454	0	0	0	0
Healthy	1.5173	0	1.1619	0	0.01038	0.02994		79.99349	6.92187	1.5173	1.7568	0	0.03681	0	0.01038	0.02994	0.0178
Healthy	10.40115	8.82978	0	0.13934	0.02378	0.10024		17.74068	24.74701	10.40115	0.08211	0.53311	0.53727	6.75288	0.02378	0.10024	0
Healthy	5.84576	0.06046	0.01588	0	0.24089	0.04715		67.69071	9.33119	5.84576	0	0.53351	0.03922	0.00725	0.24089	0.04715	0
Healthy	3.64358	0	0.37096	0	0.10895	0.40396		59.51679	4.40518	3.64358	0.46037	8.43132	0	0	0.10895	0.40396	0
Healthy	2.82738	0.06609	0.34962	0.29369	0.51608	0.06883		83.99822	3.21368	2.82738	0	0	0	0	0.51608	0.06883	0
D006973	44.5932	0.51375	0.0741	0.675	0.88124	0.03327		42.1187	0.95829	44.5932	0	0	0	0	0.88124	0.03327	0
Healthy	5.35731	0.17704	0.12307	0	0	0.35953		59.87228	4.61394	5.35731	7.84849	0.93618	0.07028	0.88322	0	0.35953	0
Healthy	0.31051	0	0	0	0.3569	0		0	1.4435	0.31051	0	0	0	0	0.3569	0	0
Healthy	8.47801	0.24103	0.80168	0	0.19205	0.00521		59.97537	17.41655	8.47801	0.00268	0.73264	1.70455	0.02178	0.19205	0.00521	0.18739
Healthy	4.29887	0	1.11644	0	0.10696	0.38634		65.14898	19.16544	4.29887	0	0	0	0	0.10696	0.38634	0
Healthy	3.25658	0	0.0668	0	0	0.39139		84.17119	1.41815	3.25658	0.01147	0.07765	0	0.67639	0	0.39139	0
Healthy	5.35025	0.35685	0.08554	0	0.07815	0		51.86664	19.97617	5.35025	1.3915	0	0	0	0.07815	0	0.14321
Healthy	0.29345	0	0	0	0.01742	0		57.63825	21.31701	0.29345	8.4553	0	0.0077	0	0.01742	0	0.08501
Healthy	7.75187	0.00821	11.7845	0	0.39737	0		58.5305	8.61423	7.75187	0.11337	0	0.03139	0	0.39737	0	0
Healthy	22.22231	1.8253	0.1319	0.84812	0.01644	0.03918		43.23459	8.42372	22.22231	0.14574	0	0.43343	0	0.01644	0.03918	0
Healthy	24.19758	7.00965	0.14041	0	0.13545	0.13386		20.98788	28.54884	24.19758	0	0.64022	3.8653	0	0.13545	0.13386	0.26672
Healthy	22.30159	0.48802	1.18437	0.01902	0.82783	0.00451		17.22509	24.94731	22.30159	0.04221	0.29306	0.05696	0	0.82783	0.00451	0.11422
Healthy	13.3436	0	0	0	2.04866	0		32.74562	11.98451	13.3436	0	1.49548	4.95832	1.83433	2.04866	0	0
Healthy	4.3315	0.14691	0.22899	0	0	0.07503		70.52585	5.46692	4.3315	2.93753	0.1311	0.00383	0.05754	0	0.07503	0
Healthy	0.19425	0	0	0	3.14232	0		2.88101	27.84277	0.19425	0	0	8.55682	0	3.14232	0	0
Healthy	7.06392	0	4.47882	0	0.02741	0		80.0319	1.67479	7.06392	0	0	0	0	0.02741	0	0
Healthy	5.227	0	8.25565	0	0.31481	0		70.93263	5.90049	5.227	0.07772	0	0.02759	0	0.31481	0	0
Healthy	0.01807	0.90631	0.22222	0	0.05082	0		59.35272	2.86893	0.01807	0.14355	0	1.73409	0	0.05082	0	0.00088
Healthy	20.5041	1.08669	1.93133	0	1.17818	0.07592		15.15713	21.7496	20.5041	0.69342	0	4.14024	0	1.17818	0.07592	0
Healthy	0.00102	19.9867	0.36994	0.05427	1.58019	0		48.11691	2.63802	0.00102	0	0	0.19648	0	1.58019	0	0
Healthy	11.65157	7.4202	0.0198	0.05416	0.83439	0		25.30975	25.83558	11.65157	0.35414	0.83659	8.32808	0	0.83439	0	1.03075
Healthy	0.05523	0.76985	0	0	0	0		66.00967	2.30564	0.05523	11.29947	0	0	0	0	0	0
Healthy	8.41298	0	0	0	0	0		33.7012	13.41057	8.41298	2.89174	0	26.10425	0	0	0	0
Healthy	5.79782	10.125	0.3202	0	1.39306	0.65777		12.76381	0.41769	5.79782	2.45922	43.6073	0.01016	0	1.39306	0.65777	0
Healthy	6.8981	0.0121	0.16599	0	0.0657	0.00279		67.49526	11.2601	6.8981	0	0	0.25173	0	0.0657	0.00279	0.03973
Healthy	6.57101	0	2.06661	0	0.24849	0.3094		39.9297	6.40302	6.57101	10.968	0	0.01018	0	0.24849	0.3094	0
Healthy	1.63805	0.02754	0.19159	0	0	0		79.19528	0.96434	1.63805	3.18142	0	0	0	0	0	0
Healthy	8.3118	0.04931	0.01458	0	0.33354	0.08835		67.46278	2.44223	8.3118	0.45067	0.59466	0.01296	0	0.33354	0.08835	0
Healthy	7.68098	0.03761	0.00203	0	0.20672	0.04016		62.56385	1.88028	7.68098	0.18515	0.88323	0	0	0.20672	0.04016	0
Healthy	15.30726	1.09099	0.12172	0	1.21287	0.04587		36.72765	15.36724	15.30726	0	0.97528	1.70269	0	1.21287	0.04587	1.11945
Healthy	13.34556	0.09538	1.86301	0	0.24212	0.06495		40.14108	14.46613	13.34556	4.94543	0.39679	1.57363	0	0.24212	0.06495	0
Healthy	7.71501	3.78983	0.27995	0	0.01379	0.29698		63.59872	13.36262	7.71501	0	0	0	0	0.01379	0.29698	0
Healthy	9.95832	0.04209	0.05661	0	0.14019	1.38114		42.47417	0.69612	9.95832	0	16.5921	0	0	0.14019	1.38114	0
Healthy	6.65815	0.00667	4.17376	0	0.03519	0		81.37445	1.75789	6.65815	0.00507	0	0	0	0.03519	0	0
Healthy	1.41127	0.36322	0.15078	0	0.1371	0.00504		89.14189	1.19321	1.41127	3.35914	0	0.21881	0	0.1371	0.00504	0
Healthy	6.80012	0.15122	1.0763	0	1.03597	0.43764		38.83869	23.43506	6.80012	9.41435	0.10905	0.42134	0	1.03597	0.43764	0
Healthy	15.33235	0.09009	0	0	0.04397	0		40.28326	22.17486	15.33235	5.19135	0	0.00728	0	0.04397	0	0
Healthy	3.72806	1.53301	0.10557	0	0	0.10296		86.60231	3.63734	3.72806	0	0	0.11367	0	0	0.10296	0
Healthy	27.78692	0.54592	0	0	0	0		19.09709	28.59877	27.78692	0	2.06924	0.2947	1.08675	0	0	0
Healthy	9.98145	0.12584	0.02318	0	0.2574	0.00145		21.82226	36.18644	9.98145	0.00541	0.056	0.0189	0	0.2574	0.00145	0
Healthy	2.64574	0	0.1775	0	0	0		68.84527	5.29557	2.64574	6.48153	0	0	0	0	0	0
Healthy	7.90987	0.75869	0.10903	0.38433	0.00869	0.17763		66.99495	2.49414	7.90987	0	0.06807	1.69265	0	0.00869	0.17763	0.05397
Healthy	14.55207	0.01907	0.29865	0	0.01511	0.00148		65.85363	1.25511	14.55207	3.45205	8.75589	0.03075	0	0.01511	0.00148	0
Healthy	3.39252	0.02321	0	0	0.02645	0		83.9086	3.47848	3.39252	1.30264	0	0	0	0.02645	0	0
Healthy	21.88043	0.48452	0.61386	0	0	0.00423		24.73693	28.96229	21.88043	0.01564	7.05557	0.01196	2.25756	0	0.00423	0
Healthy	6.51456	0.06028	0.06137	0	0.1709	0		37.09091	13.54137	6.51456	0.79903	0	0.00805	0	0.1709	0	0.14442
Healthy	4.70969	0.0801	4.16061	0.00133	0.95863	0.019		39.80066	17.25954	4.70969	0.13449	0	1.05837	0	0.95863	0.019	0.1405
Healthy	4.09839	0.01108	0.68399	0	0.23047	0.07872		19.20766	14.11581	4.09839	0.00037	1.79223	0	0	0.23047	0.07872	0
Healthy	2.31735	0	0	0	0	0		54.30005	27.05577	2.31735	3.25777	6.14789	0	0	0	0	0
Healthy	40.3381	0	0	0	0	0		14.62561	22.80186	40.3381	0.12907	0	1.0904	0	0	0	0.20503
Healthy	0.89849	0.29956	0.66943	0.0115	0.32331	0.03033		55.92545	5.90693	0.89849	0.67285	0	0.31798	0	0.32331	0.03033	0.03962
Healthy	9.90617	0.75786	0	0	0	0		46.6419	10.72894	9.90617	0	0.36559	0	3.01271	0	0	0.63571
Healthy	3.29804	0	0	0	0.0358	0		84.01858	3.19691	3.29804	1.37444	0	0	0	0.0358	0	0
Healthy	9.68141	22.18081	0.29426	0.00184	0.24665	0.01624		38.49641	7.07441	9.68141	0.73938	2.50516	1.2022	0	0.24665	0.01624	0.03609
Healthy	0	3.18917	0	0	0	0		30.3776	4.0418	0	0	0	30.42893	0	0	0	0.33598
Healthy	22.4034	0	0	0	0.82508	0		45.61098	3.4899	22.4034	2.74127	0	0	0	0.82508	0	0
Healthy	3.90759	0.10041	5.11519	0	0.1212	0.1832		62.6273	20.34868	3.90759	0	0	0.06107	0	0.1212	0.1832	0
Healthy	5.08256	1.5878	0	0	3.28633	0.0021		35.67643	13.5242	5.08256	6.75422	1.10551	0.26183	0	3.28633	0.0021	0.31518
Healthy	11.26172	0.17777	2.74871	0	0.13775	0.73306		24.77391	24.25783	11.26172	6.0531	0	0.3098	0.15552	0.13775	0.73306	0.02589
Healthy	2.55452	0.31627	0.20062	0	0.04301	0.01711		65.50322	6.08834	2.55452	8.16815	0	0.29319	0	0.04301	0.01711	0
Healthy	7.76974	0.14181	0.26726	0.01096	0.03607	0		55.82042	27.55006	7.76974	0.01432	0	0.17301	0	0.03607	0	0
Healthy	0	0.00296	0	0	0.02591	0		65.26184	0	0	0	0	0.18547	0	0.02591	0	0
Healthy	7.96663	0.01006	1.07478	0	0.17382	0.01904		23.5388	30.93704	7.96663	0	3.33021	1.57639	0.00862	0.17382	0.01904	0.16522
Healthy	0	0	0	0	0	0		59.55566	16.55109	0	8.53501	0	0	0	0	0	0
Healthy	1.3667	4.36693	0	0	0	0		92.84776	0.57635	1.3667	0	0.54846	0.01707	0	0	0	0
Healthy	0.7415	2.39681	0.34776	0	0	0.03509		71.64541	2.45895	0.7415	0	0	0	0	0	0.03509	0
Healthy	0.08296	1.00535	0	0	0	0		66.88997	2.29701	0.08296	11.54936	0	0	0	0	0	0
Healthy	6.25686	1.29894	0.13267	0	0	0		18.22271	43.15563	6.25686	0	0	5.65194	0	0	0	0
Healthy	0.03196	11.8998	0.15783	0	0.14533	0.04396		64.98923	2.0341	0.03196	8.80238	0	0.19721	0	0.14533	0.04396	0
Healthy	4.83809	0	0.21671	0	0.30832	0.06786		48.62684	9.19371	4.83809	0	2.1929	0.0103	9.50394	0.30832	0.06786	0
Healthy	5.65923	10.014	0.24068	0	1.55862	0.67751		12.98923	0.38403	5.65923	2.57063	43.9338	0.00193	0	1.55862	0.67751	0
Healthy	8.82116	9.5299	0	0.73774	8.28998	0.03683		8.73754	20.64043	8.82116	0.04796	0	9.4777	3.57724	8.28998	0.03683	0
Healthy	11.41677	0.2036	0.08205	0.05372	0.09938	0.55645		51.09131	24.04584	11.41677	0.01659	2.10778	0.21093	0	0.09938	0.55645	0.18738
Healthy	4.25504	2.91034	1.20495	0	0	0.01561		65.96314	13.2101	4.25504	4.99869	0	0.23444	0	0	0.01561	0
Healthy	6.89891	0.02984	4.329	0	0.05752	0		80.92745	1.67644	6.89891	0.01559	0	0	0	0.05752	0	0
Healthy	2.48237	0	0	0	0.05698	0		24.87324	40.39967	2.48237	15.9651	10.7516	0.34528	0	0.05698	0	0
Healthy	1.75236	0.03588	0.00552	0	0	0		87.5923	0.47202	1.75236	0.2159	0	0	0	0	0	0
Healthy	1.53714	4.13304	0	0	0	0		91.9548	0.65051	1.53714	0	0.5846	0	0	0	0	0
Healthy	6.03121	0	0.01735	0	0.42338	0.06554		67.30225	8.96629	6.03121	0	0.53104	0.00288	0.02146	0.42338	0.06554	0
Healthy	3.52316	0.1421	0.23636	0	0	0.11411		69.93581	4.66288	3.52316	4.05717	0	0	0	0	0.11411	0
Healthy	17.1601	0	0.08527	0	0.73942	0.17623		14.11977	12.96484	17.1601	26.68055	0	0	0	0.73942	0.17623	0.15516
Healthy	0	1.86419	0	77.7156	0	0		17.81893	0	0	0	0	0.71116	0	0	0	0
Healthy	0	0	0.30118	0	0	0		86.33174	0	0	0	0	0	0	0	0	0
Healthy	3.88763	0	0.26164	0	0	0		40.76994	11.56338	3.88763	4.45934	29.7937	0	0	0	0	0
D006973	23.57045	1.9595	8.0236	0.07748	0.01878	0.00569		55.35038	2.4594	23.57045	0	0	0.01435	0	0.01878	0.00569	0
Healthy	8.97941	0	0.11919	0	2.48457	0		29.8191	10.77031	8.97941	0	6.07064	1.4605	6.89201	2.48457	0	0.00649
Healthy	2.42562	0	0.24045	0	0	0		69.3746	4.74488	2.42562	6.12746	0	0	0	0	0	0
Healthy	6.86965	1.84917	0.02352	0	2.05874	0.05309		23.22308	27.7372	6.86965	0.00304	0.98327	9.32115	0.05766	2.05874	0.05309	0
Healthy	3.85463	0	0	0	0	0		2.87138	1.93201	3.85463	0	0	0	0	0	0	0
Healthy	13.63679	1.57368	1.29475	0	0.24301	0		33.93413	26.41635	13.63679	0.65846	0.01772	0.23423	0	0.24301	0	0.01909
Healthy	9.84968	0.23566	0.00722	2.35765	0	0		54.92257	19.14214	9.84968	0.07043	1.45081	0.1242	0	0	0	0.05917
Healthy	9.13305	2.26157	5.87215	0.00957	0.00195	0		40.90707	28.95117	9.13305	0.05479	0.74671	0.44134	0	0.00195	0	0
Healthy	9.3625	1.63806	0.02424	0	0.02057	0		42.61863	23.27727	9.3625	2.05788	0	0.03109	0	0.02057	0	0.55938
Healthy	7.31159	0.08197	1.39296	0	0.2526	0.19126		64.0462	6.6805	7.31159	0.37364	0	0.0183	0.21375	0.2526	0.19126	0
Healthy	0.9067	77.2984	0	0.09237	0.15091	0		8.68713	1.69878	0.9067	0.70908	0	2.62122	0	0.15091	0	0
Healthy	1.45118	0	0	0	0	0		34.57653	13.96067	1.45118	0	0.1712	0	17.665	0	0	0
Healthy	10.13094	0.18071	0	0	0.11936	0		27.98001	44.45119	10.13094	0.14382	0	1.75565	0	0.11936	0	0
Healthy	4.86292	0.00945	2.03547	0	1.34424	0		56.32792	7.16031	4.86292	0.1588	6.18736	0	0	1.34424	0	0.08164
Healthy	7.22664	0.58478	0.25185	0	0.06541	0		80.95711	1.54044	7.22664	0.14006	0	0.09687	0	0.06541	0	0
Healthy	24.41231	0.10564	0.00397	0	0.02777	0.02346		35.94443	33.51811	24.41231	0	0	0.02305	0	0.02777	0.02346	0.081
Healthy	1.84493	0.05765	0.1336	0	0	0		69.60656	1.48738	1.84493	6.13742	0	0	0	0	0	0
Healthy	0	9.92646	0.15393	0.33189	0.00056	0		2.48786	0.04822	0	0	0	1.40283	0	0.00056	0	0.00032
Healthy	9.4907	0.1135	0.42497	0	0.07553	0.00159		58.01557	13.11846	9.4907	0.24884	0	0.70598	0	0.07553	0.00159	0.2242
Healthy	8.66396	0.86819	0.03817	0	0.03504	0		42.6898	21.60129	8.66396	0.61306	0	0	0	0.03504	0	0.0456
Healthy	41.7923	0	0	0	0	0		12.0482	23.54448	41.7923	0.12248	0	1.01297	0	0	0	0.25889
Healthy	10.87567	0	3.16701	0	0.66904	0		60.78524	10.31941	10.87567	0	0	0.17742	0	0.66904	0	0
Healthy	24.00314	1.3884	0	0.49486	8.43543	0		15.93134	20.52769	24.00314	13.5926	0	2.7439	0	8.43543	0	0
Healthy	16.66666	0.20335	0.11625	0	0.02349	0		13.98049	17.58457	16.66666	3.49624	2.45662	0.27861	1.33638	0.02349	0	0.02029
Healthy	18.76948	0.45542	0.93434	0.0053	0.04849	0.38467		48.27273	20.55581	18.76948	0.03572	0.55249	0.37362	0	0.04849	0.38467	0.01837
Healthy	10.80279	0	0.01494	0	0.2844	0.01957		64.67191	14.16387	10.80279	0	0.01061	0.00399	0	0.2844	0.01957	0
Healthy	4.70002	1.00028	0.30854	0	0.69806	0.11766		54.34622	0.81264	4.70002	9.1095	7.07393	0	0	0.69806	0.11766	0
Healthy	9.65306	0	0.05722	0	3.6383	0.78752		38.06069	23.68743	9.65306	0	0	8.57927	0.29786	3.6383	0.78752	0
Healthy	10.34233	0.01139	6.39631	0	0	0.00447		46.40154	19.90362	10.34233	0	1.17807	0	0.6609	0	0.00447	0
