f	Lachnospiraceae	Ruminococcaceae	Bifidobacteriaceae	Acutalibacteraceae	Streptococcaceae	Coriobacteriaceae	Lactobacillaceae	Akkermansiaceae	Acidaminococcaceae	Methanobacteriaceae	Enterobacteriaceae	Pseudomonadaceae	Micrococcaceae	Bacteroidaceae	Rikenellaceae	Tannerellaceae	Dialisteraceae	Burkholderiaceae	Marinifilaceae	Oscillospiraceae	Veillonellaceae	Pasteurellaceae	Desulfovibrionaceae
Healthy	1.8810667236086	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.952624405874026	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.435310269118554	0.591548742461716	-1.49825627037201	0.300206226853078	-2.05601112492623	0.123086870943634	-5	1.64028074059112	-5	-5	1.04313858824248	-5	-5	0.960655777067273	0.0899792529487985	0.466222369581334	0.41965180114722	-0.540200551896853	-5	-1.18019293540924	-5	-5	-0.170528975577888
Healthy	1.51488456547642	1.06709318423652	-2.06398920428479	1.06508202618694	0.62872499501264	0.0618632058011677	-0.718534826800472	-0.245942310648296	-5	0.348585213820852	-0.553229904799612	-5	-5	1.10542979027227	0.525073326932029	0.0855367395077111	-5	-1.31166918188773	-0.368952147022574	-0.799559923563569	-5	-5	-1.29073003902417
Healthy	0.808481731564621	0.864957012491269	1.27782504741912	-1.78595132058806	-2.00656376950239	0.192497759926799	-5	-5	-5	-5	0.965779121574258	-5	-2.02502800570193	1.37504968212927	1.0257526309354	0.595355108309235	-5	-0.733838887780599	0.235684966710198	-1.47716468633947	-5	-3.17392519729917	-0.970169980689341
Healthy	1.32872201054926	0.794993151690146	-5	0.145218166924569	-0.559720786764412	0.107657605059972	-5	-5	0.984588515300169	-5	-1.61439372640169	-0.696955215756634	-2.49214412830417	1.38471138475712	0.568843301508547	0.366271628270219	-5	0.299672878675327	-0.51327206401093	-0.815905069104159	-1.20197120659593	0.0498380006225835	-0.456354046766753
Healthy	1.2100136306891	0.881854650266885	-0.569296221281248	0.521723724589029	-1.53820144247489	-0.620839573533454	-5	-1.81987412483595	-5	-1.00440867574765	-1.02627194131197	-5	-5	1.63045920005463	0.577589447670782	-0.0745589803468422	-5	0.195993693261131	0.269888703182173	-0.709275519980777	-1.00117418095971	-5	-5
Healthy	1.23588533069542	0.686028188926378	0.181002757552462	0.150529258248201	-1.25940048718884	-0.771496983340743	-5	-5	-5	-5	-0.559311268127841	-5	-5	1.63122443551196	0.151884446263204	0.484732494329935	-5	-0.252036933747152	0.0202286533958287	-0.666049195612753	-1.33979879861932	-1.43687503966196	-1.59074334796109
Healthy	0.266690216333298	0.63085585605938	-1.41736856051036	0.313088587531739	-1.88306035344924	-5	-5	-5	-5	-5	-0.712982498677898	-5	-5	1.53767531350744	1.46787466725617	0.712406394909433	0.386538201883338	-2.52870828894106	0.304811390751936	-5	-0.840011949618013	-0.673561723204271	-1.88074411072206
Healthy	0.530227881591247	0.441012922678268	-5	-0.535376339770537	-5	-1.31749391406099	-5	-5	-5	-5	-1.32193709502565	-5	-5	1.58003198772951	0.406272708934635	1.63897429759939	0.104968256025519	-5	-5	-0.494131316458046	-5	-5	-5
Healthy	1.38055419890205	0.455657829335693	1.44313698465635	-5	-0.119312142742286	-0.41054190953502	-5	-5	-5	-5	-5	-5	-5	1.07768469748801	-5	-5	0.418297976082039	-5	-5	-5	-5	-5	-5
Healthy	1.19012627033128	-0.0891675677326145	-0.988175904405691	0.316391847083977	-2.14206473528057	-1.17992996568767	-5	-0.137451230475207	0.556272340381018	-5	-0.575477702913367	-5	-5	1.74113142063578	0.535292853876254	0.891491182496118	-5	-0.532273533856418	-0.140885730727379	-1.71692502526453	-5	-5	-1.14357322752976
Healthy	1.45185916992247	0.750911646325758	-0.342236842550505	-1.17522353752445	-1.66094626429086	-0.266473726946172	-5	0.669538156277288	-5	-5	-0.772241803889085	-5	-5	1.45362651859221	0.591963445323845	0.64719512647765	-5	-0.348043930466926	0.233379440974411	-1.66334017654558	-5	-5	-1.34275287011628
Healthy	1.23843904967672	1.50948761096661	1.02350390713953	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.509846091866694	1.47305114314137	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.131397290957086	-0.0562335169163587	-5	-0.405011118714321	-0.655234511377239	-0.879821061528885	-5	-5	-5	-5	-0.297293808526558	-5	-5	1.93332032065198	-5	0.510543669789476	0.527559016165442	-0.901010360598823	-5	-0.756763462058923	-1.61493022366806	-5	-5
Healthy	1.07531844048582	-5	-5	-1.29705275381844	-1.1568295354801	-5	-5	-5	-5	-5	0.433179175858797	-5	-5	1.66573104525868	-5	1.53167187974509	-5	-1.040481623027	-5	-0.284564951577135	-5	-5	-1.72978714510376
Healthy	1.30166425367805	0.984466102761454	0.129141845792285	-1.34804393046693	-0.673930533411106	-1.19415945118533	-5	0.199777110764345	-5	-0.723676088979812	-0.187267080081388	-5	-5	1.3822386384018	0.961961845481778	-0.729880401381097	-5	-0.980343774680651	-5	-0.870729139878685	-5	-5	-0.935766703965247
Healthy	0.681087397502494	0.264749369028102	-0.488009748919207	-0.32954076403311	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.74709789922322	1.07046012814771	0.154192612406082	0.792044815899566	-0.889241991120112	-5	0.261051024207618	-5	-5	-5
Healthy	1.46253230890409	0.28780844577235	1.11380502419072	1.42147345442322	0.719483760567546	-0.114520043803813	-0.811831141413304	0.909531960530293	-5	0.0870676519273301	-5	-5	-5	0.90672013225803	-0.383860708691273	-0.54118091805397	-5	-2.27572413039921	-5	-2.91721462968355	-1.3543812617573	-5	-5
Healthy	0.672916700835168	0.547357434656718	-2.30803489723264	-2.17327747983101	-5	-5	-5	-5	-5	-5	-1.04081545726881	-5	-5	1.73758476240493	0.917410973258329	0.328770903820568	0.609879221530825	-0.576459233725699	0.00462226570078272	-0.881305492102162	-5	-5	-0.790484985457369
Healthy	1.00888066945754	1.11640814844797	0.660082473562915	0.727009856589776	-5	-0.105678397880457	-5	0.772400928895518	0.0159922913348671	1.11418749080069	-5	-0.90752498707402	-5	1.25572441870857	0.324142470536996	-5	0.390185921195232	-5	-5	-5	-5	-5	-5
Healthy	-0.078969362035951	0.585865506321103	-1.60414962398122	-0.222914076656182	-5	-0.170503250279818	-5	0.837068615112701	-5	-5	0.0230960031108229	-5	-5	1.7028410264172	0.410667591805075	0.225482447973504	0.952116024583241	-0.523994867420821	-5	-0.421498319293193	-5	-5	-0.83749533547885
Healthy	0.232388689427823	0.234588141633354	-0.460447192117725	-0.802995271976954	-5	-5	-5	-5	-5	-5	-1.05188057561946	-5	-5	1.72475030242894	1.18970894993061	0.0179844042991271	0.779180032647244	-0.925585870158864	-0.261156045488673	-1.72216166699795	-5	-5	-5
Healthy	1.13151761658144	1.39623911199885	-0.418027598337321	0.375250151722753	-1.01228905686969	-1.27140275661657	-5	0.330947181386304	-5	-5	-0.637103032197456	-5	-5	1.24046762320116	0.903897566275836	0.23111007827662	-5	-2.25414480482627	0.233435262235059	-0.966093962973312	-1.67427914198059	-5	-1.529883646849
Healthy	1.29933882165327	0.778629434786302	-0.282254625093078	0.179801610965493	-0.6717019618694	-0.718375848559799	-5	0.438395185834268	-2.80134291304558	-0.141757645284662	-0.265504202963728	-5	-2.77989191195994	1.05102279378834	0.762873539928274	-0.163125451623245	-5	-1.58871708698262	0.0672568892381498	-1.46180342165055	-1.71579493229821	-2.81247927916354	-1.84893674664625
Healthy	1.30405709419558	0.955020646688828	0.429254735999312	0.5347607373112	0.503777068596706	-0.159799776767401	-5	-5	-5	-5	-5	-5	-1.29022139815177	1.48998672872964	-0.255480147496142	0.828241509432695	-1.84924356013969	0.578208139308742	-5	-1.4639468448408	-1.42319810417109	0.334467825281089	-5
Healthy	1.36160489439711	0.852386659091801	-0.360932069432894	0.938311033569766	-0.617820803039746	-1.01246779727016	-5	-0.257047179025076	0.475992070021551	-0.338092707233979	-0.835736391977339	-5	-5	1.28072902711992	0.787791913785311	0.652208616681655	-5	-0.616256424164687	-5	-1.53745227119734	-5	-5	-2.00612308505879
Healthy	0.793706589890693	0.584315390425903	-0.426385855225976	-0.780284524144499	-5	-1.25869079110043	-5	0.930749912676241	-5	-5	-5	-5	-5	1.44309706309966	1.21341069751644	1.08144740726738	-5	-0.470839238278866	-0.659674886251708	-5	-0.284715507222082	-5	-0.278337746001898
Healthy	0.706471982318429	0.550904347377774	-5	-0.606635414814998	-0.586314740145072	-5	-5	-5	-5	-5	0.131730912078933	-5	-5	1.80937107540237	0.962643465607593	0.603492967899088	-5	-5	0.319139385185589	-2.7851561519523	-5	-1.44648105985103	-1.84375380960266
Healthy	0.677403443555559	0.537844270835253	-5	-5	-5	-5	-5	-5	-5	-5	-1.18256685588862	-5	-5	1.73710354751889	0.936384037954533	0.333413013255837	0.627698619893411	-0.594278085435813	0.0348569725379346	0.268177656211218	-5	-5	-0.823474663465
Healthy	0.877042332482043	-0.189747313998818	0.634647528586589	0.388095870590802	-5	-0.00316447894722473	-5	0.969349737981739	-1.76725793727926	0.896085637118161	-5	-5	-5	1.05236838757742	1.01545280854286	0.918211779421774	-5	-1.52056866280226	0.239914815000717	-0.418038969833123	-5	-5	-5
Healthy	0.0126727519652199	0.572254558794843	-0.877129077135564	0.0234335494299684	-5	-0.905738557279498	-5	-5	-5	-1.2329926360502	-1.19219446772938	-5	-5	1.73330811245272	0.824818719613254	0.732087232789868	-5	-1.50990099493669	0.085889683896903	0.57457755599027	-5	-5	0.262721549601055
Healthy	1.59613969117924	1.10633235151838	-5	0.123521713101379	-0.0974586561953911	-0.823156615496261	-5	-5	-0.335470842857784	-1.00850811108984	-5	-5	-5	1.59720303577236	-5	-5	-5	-5	-5	-5	-5	-0.0363679801422716	-5
Healthy	0.910200574291233	0.891504563776782	-0.760275195713534	-1.20690839982342	-5	-1.01452861671041	-5	0.733652994979163	-5	-5	-1.72676716595695	-5	-5	1.08801624234149	1.36425880355909	1.20152275109335	-5	-0.473570254016577	-1.00017375254559	-5	-5	-5	-0.453938781826194
Healthy	0.38877770466881	0.869322090530845	-5	-0.601608559770525	-1.61065668874792	-0.960110202263819	-5	-0.2355175028245	-5	-5	-1.45829597671571	-1.42678017288558	-5	1.63595940061359	1.28708903683985	0.66729695244846	-0.453148998218606	-1.76170293212461	-0.0664722203810071	-1.87549577516572	-2.1180450286604	-1.11639533907771	-1.18835797854685
Healthy	1.439031109808	0.456578572817511	0.52874834641665	0.429799097330052	-5	-0.285502591350194	-0.691136911634699	0.0238242814355164	-1.25711782856273	0.289147299367587	-5	-5	-5	1.39589314004995	0.985514940783375	0.441666862385251	-5	-0.645104395288939	0.216060285923142	-0.596810821092334	-5	-5	-5
Healthy	0.808590392671352	0.334715053464358	-1.09555495892309	-0.550675906901273	-0.592898154764823	-1.80106813006779	-5	-5	-5	-5	-0.986362387546468	-5	-5	1.70390557778935	0.853376934025154	0.372836546950398	0.894500487885779	-0.654547848624176	-0.151915619128958	-1.1852198542542	-5	-0.917825224515334	-1.47069800221202
Healthy	1.6186768973595	0.737250703836596	1.14789480749473	0.318148932650565	-0.339580424204526	-0.332406974706992	-1.83416237530987	-5	-5	-5	-1.82102305270683	-5	-5	1.28002422323085	-1.3763372926438	0.290088059701999	0.476830179895829	0.191149083253698	-5	-1.37232696823338	-2.80134291304558	-5	-2.46852108295774
Healthy	0.709728611896676	0.240738898710375	-0.438481226139188	-0.30195167729371	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.74899243252961	1.06192647593481	0.174847397266006	0.808160989034486	-0.783913307578087	-5	-1.34113040779804	-5	-5	-5
D000236	0.581740364209191	0.92119833511864	-5	-0.0872307689502566	-5	-5	-5	-5	-5	-5	0.20904293195245	-5	-5	1.105808127779	0.259512650099826	-0.73058046248895	-5	-5	-5	-0.357881866305418	-5	-5	1.25162629847527
Healthy	0.604289788144903	0.402331895833979	-0.71561439000423	-0.724688645458188	-1.10385974855798	-5	-5	-5	-5	-5	0.191992845756932	-5	-5	1.86710676170855	0.185210570676127	0.936772533018516	-5	-0.932148339487647	-5	-0.0158193604782219	-5	-5	-0.969886247292407
Healthy	0.886602386540553	-0.108273032815788	0.150200555623702	0.172004196309196	1.2539792792939	0.470777883335124	-0.303276756832434	-5	0.597409949435367	-5	0.584334617279917	-5	-5	1.25264189799132	0.426841329836935	0.0760976916061799	-5	-5	-5	-5	-5	-5	-0.736529633938815
Healthy	0.68637346841188	0.641354117599498	-0.356211861916728	-0.806291167604645	-5	-0.987415836085849	-5	0.924963794182142	-5	-5	-5	-5	-5	1.43540841998412	1.2364007042856	1.06405495670316	-5	-0.340007781291429	0.0889330407719071	-5	-0.341473482540458	-5	-0.248059178307299
Healthy	0.958201103017325	1.06800505367564	1.04868296812875	-1.49308927444848	0.593518662481825	-0.400499013211225	-0.337761744137746	0.942047261839851	-5	-5	-1.09783387072895	-5	-2.37882371822496	0.866436214529372	0.853648331954567	-1.71692502526453	0.508232007401092	-0.695014279793328	-0.0844946382456235	-0.695207983507773	-2.95078197732982	-5	-0.789173361321744
Healthy	0.807684502468428	0.630082946916315	-0.369409422160709	-0.976624061860437	-5	-1.11193288659256	-5	0.914064823249638	-5	-5	-5	-5	-5	1.43251232018405	1.22482715414234	1.07367656810767	-5	-0.41931446522938	0.104647552118391	-5	-0.34413194875138	-5	-0.247360084768527
Healthy	0.00541647799825857	0.597143193552059	-1.60432421473006	0.277579419993115	-5	0.108307888587006	-5	1.64341033070981	-5	-5	1.02349156450612	-5	-5	0.953963989130707	0.0905613533784527	0.461225318558203	0.417632759182366	-0.522300071667869	-5	-1.10380458954579	-5	-5	-0.159944115900186
Healthy	-0.219697092559162	0.180684877363188	-2.1007268126824	-5	-5	-5	-5	-0.2261843105838	-5	-5	0.605788643349422	-5	-5	1.96495102713432	-5	-5	-5	-5	-5	-1.10896458468469	-5	-5	-5
Healthy	1.13479048983537	0.923979829862412	0.0258790832933668	0.684207809023114	-2.3829996588791	-0.933972405051138	0.170185413716036	-0.373341471914553	-5	-5	-0.955381854176115	-5	-5	1.44260941091726	0.913765123927758	0.261833620575751	0.660277170153675	0.254929759800264	-5	-1.67448433663685	-1.52665903581406	-5	-1.32624206345042
Healthy	1.34427022175201	-0.0642358609855373	-5	-5	-0.112838610553587	-5	-5	-5	-5	-0.154877143867231	-0.935429707755974	-5	-5	1.30041677341991	-0.413874237738953	1.23629712397284	0.00723126633610215	-1.67019547783593	-5	-5	-0.401986886534379	-0.387131411159831	-5
Healthy	0.704183988839994	0.590463974632942	0.512290738522313	0.889185127826897	-5	-0.550151489734001	-5	0.717524049520565	-5	-0.648107108096039	-0.189989391907827	-5	-5	1.39174344851429	0.756918193940339	-0.0636421087338067	-5	-0.12722624408085	0.340267584862924	-1.16557929631847	-2.21467016498923	-1.02627194131197	-0.517641017246285
Healthy	0.872437744247266	0.649874956450704	-0.0538426050776277	0.249381823344093	-0.435168296419708	-5	-5	0.769486624538	-0.619228156559993	-5	-5	-5	-5	1.60658029951315	1.25032825400862	0.337786605916609	-5	0.363369384060744	-0.0999935674495014	-1.2308443092856	-0.926684979439372	-0.121202549470876	-5
Healthy	1.59257432690996	0.510451171014565	0.470035430312414	-5	-1.4356890900394	-0.15258776333161	-5	-5	-5	-5	-0.382119374409968	-5	-5	1.68202506449898	-1.70796556400526	-2.24412514432751	-2.12090412049993	-1.33564012544886	-5	-5	-1.30416822717331	-0.529751260174627	-5
Healthy	0.808668665813948	0.3995370096704	-0.9479990198987	0.702234025441918	-0.969238409048983	-0.41002807048314	-5	1.37231185725858	0.413133727891972	0.365951982761681	-5	-5	-5	1.32850334953984	0.846981888450285	0.0913679475523903	-5	-5	-5	-0.060321036252652	-5	-5	-0.128917673942804
Healthy	1.37836410098284	0.575995620203268	-5	-0.676727268751522	-5	-1.01908806222316	-5	-5	-5	-5	-5	-5	-5	1.49733028659952	1.38465066878087	0.784896748576086	-5	0.493147032208035	-0.0752504829118982	-0.636200054520891	-5	-5	-0.26346008469532
Healthy	0.390702008495674	0.889466422977666	-5	-0.442564986001853	-1.54975089168064	-0.997704317445066	-5	-0.292702407926015	-5	-5	-5	-5	-5	1.61192426870651	1.31475850625826	0.706559905944611	-0.398320182694104	-1.59311932995088	-0.0308031540531304	-2.20551195334083	-5	-1.7325935812471	-1.02756572304263
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.86960411426608	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.402140339737395	-2.63264407897398	1.28312973900764	-5	-0.27587984878731	-5	0.0393109867806697	-5	-5	-5	1.34745160075072	0.996126239937107	-2.04914854111145	0.841940435549333	-1.83238732727247	-5	-5	0.118112547517666	-5	-2.0204516252959	1.44951542449205	-0.805069600782276	-5
Healthy	1.19361485158861	1.29826124718524	-1.98505965020706	0.310272618148416	-1.76170293212461	-5	-5	0.55186945069063	0.0473683377515472	-0.209757070871105	-5	-5	-5	1.42367258390912	0.72976800749576	0.317854489331469	-5	0.759575688953124	-0.0721986365182413	0.26537213868894	-5	-0.310478042500218	-0.784626847216578
Healthy	1.47174601535295	0.0665793451846422	-5	0.467137303142889	-2.07572071393812	-5	-5	-5	-5	-5	-5	-5	-5	1.59326955908483	-5	-5	-5	-0.0126600252821909	-5	-1.1322379753498	-5	-5	-5
Healthy	-0.446153368273412	1.37519249186814	-0.534022631714177	-0.802113231598814	-5	-5	-5	0.0667581407746123	-5	-5	-5	-5	-5	1.80816044863668	0.337367400789352	0.0950228177319907	0.482118626856213	-0.109020403010311	-5	-1.99012436628784	-5	-1.15995666939651	-5
Healthy	1.07260351423086	1.26046660697806	0.792855156541341	0.786211056536933	-0.986236145266067	0.779652036999753	-5	-5	-5	-5	-5	-5	-5	1.10137824809023	0.918893347120699	0.333039995485363	-5	-1.06053066915647	0.0153346024907692	0.206388664068002	-5	-5	-1.61690307005091
Healthy	1.14554910769321	0.590763837491402	-0.888838340422412	0.460637789323205	-0.417754771724703	-0.490367429873487	-5	-2.40120949323688	-5	-5	-1.48030323284015	-5	-5	1.70995275917031	-0.323059598382817	0.556315770673723	-2.66554624884907	-0.520136886976902	-0.0148385848049493	-1.27711938931306	-1.5054280157698	-0.939642175351384	-1.95350483566529
Healthy	1.53243229582132	0.924839887790282	0.36718627073656	1.24645253920108	-0.105700556044821	-5	-0.738618162714254	0.204600155379934	-5	0.39415913401622	-0.124603012005749	-0.909036923404268	-5	0.871829117066363	0.291901400465467	0.291497609889779	-5	-1.13834612978609	-0.224782888518569	-0.146198397083734	-5	-5	-1.41759570198097
Healthy	1.26881283921423	0.853871530027063	0.391815161765935	1.50003506592874	-5	0.0188502295699514	-5	0.504371622683558	-5	0.101613054181223	-0.500409132512568	-1.01037222925485	-5	1.09164445106365	0.662076588260027	-0.245636372498979	-1.75080164260889	-5	-5	-2.51427857351842	-5	-5	-5
Healthy	0.161257168122225	-5	1.25091038052272	-5	-1.40395299245456	0.380542265067435	-5	-5	-5	-5	-0.669606521259654	-5	-5	1.50479167332422	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.182117453517665	0.394698528087769	0.0310932338789707	0.359746338516303	-1.14941502364797	-0.144698954899387	-5	-0.818957165969247	-1.24427755509654	-5	-0.355226709325924	-5	-5	1.18568661235676	1.33198534537693	0.792661288664484	0.485944193631686	-1.43403418255333	-0.279361169427916	0.42208894711601	-5	-5	-0.164842320807335
Healthy	0.928271384470557	0.398035542949671	-5	-0.0287659123544702	-5	-2.20481541031758	-5	-5	-5	-5	-5	-5	-5	1.89072530956815	0.0337734629840888	-0.0567083341224548	-5	-1.21939469416103	-5	-5	-5	-5	-5
D000236	1.17628375360952	0.752273607642684	0.195495598301709	0.816469327601642	-0.278816143861421	0.485920077863704	-1.58653258701418	-5	0.544565336919166	0.0324898231278391	-1.6996219351293	-5	-5	1.20795223106381	0.371463167496779	0.456473834113094	-5	-5	-0.13279776615056	-1.87811201489632	-5	-5	-2.73048705578208
Healthy	0.62432026255718	0.671484792998817	-1.45161058186708	-2.18243463044022	-5	-1.80079352083834	-5	-5	-5	-5	-0.966536033922595	-5	-5	1.34958055344513	0.94253236413626	0.414015173524461	-5	0.267108340258299	0.0294162470868848	-0.852601960652345	-5	-5	-5
Healthy	1.44209108192316	0.494157377948507	-5	-5	-1.14176366457049	-5	-5	0.0733076838235675	-5	-5	-5	-5	-5	1.69135277508951	0.46660518570871	0.32540892381494	0.616517523414803	-1.04067235402783	-5	-5	-5	-1.0667152276513	-5
Healthy	0.358091012549192	1.55799187347981	0.425588014906347	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.50465174687164	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.789174428642551	0.680340953394879	-0.511674949642281	0.306849463575846	-5	-0.927566274031612	-1.56272520258988	-0.0586426350673083	-2.46344155742847	-0.0194558025431039	1.10999711704502	-5	-5	1.22830383809323	0.961263010585606	0.677621550608997	1.00231771424376	-0.0263503825417918	0.33318924104218	-1.63432485954408	-1.54867419151048	-5	-0.623496039747072
Healthy	0.202796082993178	-0.237636582854923	0.635519936513854	-2.42596873227228	-1.04081545726881	-5	-5	-5	-3.55284196865778	-5	-1.7854210464295	-2.83268266525182	-2.9100948885606	1.92645471061674	-0.683987695750537	0.40001271949287	-5	-0.288521778750192	-5	-2.34582345812204	-5	-2.56863623584101	-5
Healthy	1.50355699971886	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.57923157765782	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.9413116310956	0.853246651463177	-1.86550414416533	-5	-5	-0.666008938430493	-5	-5	-5	-5	-5	-5	-5	1.7075448840946	0.206817783512691	0.71266653442045	-5	1.04299700266559	0.297633595428181	-1.72124639904717	-1.12130589960389	-5	-5
Healthy	0.577967195410182	0.664327891540306	0.00878747408396512	0.683401897425842	-5	-1.55501888791206	-5	0.840147513631605	-5	-5	-0.67302954967508	-5	-5	0.818568969514563	1.41044333076802	0.378850131212143	-5	-0.691435586438761	0.233217011044562	-1.25876958897453	-5	-5	-1.14508697769214
Healthy	1.61008423474918	0.358937518446506	-0.549012295444959	0.296458961095689	-0.867036273869273	-5	-5	-5	-5	-0.373834206860721	-5	-5	-5	1.50747158039273	0.286184669964603	0.347924932677832	-5	-0.0715887838234753	-5	-5	-5	-5	-5
Healthy	1.38346904857418	0.758561440332319	-0.0507124794254921	0.875794312528478	-0.749214173312965	-0.0110577490123357	-5	-5	-5	-5	-1.23403357521429	-5	-5	1.68099452423819	-1.84163750790475	-0.0304396574915585	-5	-2.57839607313017	-5	-3.50863830616573	-1.08502252755567	0.179988164197282	-5
Healthy	1.31622287615618	0.885193803435299	0.754115834186576	1.14119978615747	-0.0665430834567305	0.166729013979253	-5	0.361121288616683	-5	-5	-5	-5	-5	1.07325265434458	0.0326791872332913	-0.0540491333284422	-5	-0.670724187763545	-5	-1.59499533494963	-5	-5	-1.66414108868018
Healthy	1.42935800709787	0.789989433412694	-0.957660795436449	1.02977690003467	-0.891739495023526	-0.292881384215061	-5	0.858106298488721	-5	-5	-0.57577192930402	-5	-5	0.996460446901035	0.697666033849372	0.205783398089303	-5	-1.47456644657118	-0.0338113190438628	-1.93779419118029	-1.66735958961254	-2.00043451177402	-2.1681302257195
Healthy	1.75040270109586	0.524159760051213	-0.277028972087555	0.00750880763953831	0.279867622017242	-1.08862929288386	-5	-5	0.402756453876652	-5	-5	-5	-5	1.32912480842684	0.198120759570537	0.123204615562295	-5	0.00662005042031823	-0.173283952226211	-5	-1.14098185611111	0.151041783463082	-5
Healthy	1.67871344907634	0.897786486592779	-0.360065502171182	-2.08092190762393	-2.14569395819892	-1.16096212661169	-5	-5	-5	-5	-2.04963514562388	-5	-5	1.22020670878124	0.553971574870909	0.442638093063712	0.428924879792576	-1.66194212458024	-0.300248968310486	-2.19997064075587	-2.29073003902417	-5	-2.24108810760203
Healthy	1.16259606645227	0.0218134072402838	-0.984305011473482	-5	-5	-1.6140364293993	-0.950433130835348	-0.14887012357875	-5	-5	-5	-5	-5	1.80949823573174	0.3780179542664	0.220401007198755	-5	-0.00430339436326323	-5	-1.64092377394074	-1.78807891569149	-1.89312945552135	-5
Healthy	1.54815334841149	0.397950431614528	1.1208508701262	-0.266241164412797	0.168170313592895	-5	-1.933301449577	-5	-5	-5	1.19588582115453	0.128735199967397	-2.4089353929735	0.507274175095516	-0.582511699294672	-0.670012612721197	-5	-1.56272520258988	-5	-2.18243463044022	-2.03432802877989	-5	-2.49485002168009
Healthy	1.20780234466805	0.889861721258188	0.383905086976908	0.776741125624074	-0.657360226205564	-0.543664338176393	-5	0.385434666569742	-0.325157223053472	1.36320212089315	-1.7207894873986	-0.375089096815163	-5	1.24999037510528	0.0614034673958155	-0.807460422685281	0.196739766207779	-2.42481215507234	-0.0322695461224196	-1.47146893936459	-5	-1.74472749489669	-5
Healthy	0.993889247672282	1.14767416049096	-0.394996801795712	-0.541785322134408	-0.713745679171209	-0.814287900129994	-5	1.07752814673642	1.05623422505465	0.0878807548587876	-0.597583847093381	-5	-5	1.30389576629715	0.196336493323208	-1.13727247168203	-5	-0.0431595098407665	0.216772698429039	0.349848438752555	-1.66675430103804	-0.67931377901667	-5
Healthy	0.651702406980616	0.056374993743707	0.728206015585313	0.653309977821837	-5	-0.210941318853075	-5	0.845322574250334	-5	-5	-5	-5	-5	1.47532288686349	0.688197278066556	0.689628467489746	1.24838062504878	-0.551695704424176	-5	0.0436451650787634	-1.82217502813532	-5	-0.848140044487488
Healthy	1.10109239031587	0.924190867113689	0.770610506217356	0.489485979941901	-1.08990945440593	0.0275208450751597	-5	-0.775259809939456	-5	-5	-0.0891409047609085	-5	-5	1.4843740190523	0.632023793764329	1.11129478201928	-0.497136073861668	-1.97265039222524	0.217689198549057	-0.314661402093708	-1.1331221856625	-1.42308304403479	-0.757955760630449
Healthy	1.51760755652068	0.363420171147035	-5	-5	-5	-5	-5	0.43173998970244	0.270364353650405	0.456390328644246	-5	-5	-5	1.39549204001389	-0.16583371605738	0.370642599956905	-5	-5	-5	-5	-1.60119226979674	-5	-5
Healthy	0.795611714211513	-0.450273516355116	-5	-5	-5	-5	-5	1.267992824676	-5	-5	-5	-5	-5	1.20679755155505	1.42211244450751	0.409814816892981	-5	-5	-5	-5	-5	-5	-5
Healthy	1.05954183516318	0.592049004936671	1.40546879244217	0.491610991358214	-5	-0.97138808493377	-5	-1.07572071393812	-5	-5	-5	-5	-5	1.57982599540311	0.65566656923067	-0.426745365745966	-0.0804773757976351	-1.34707711243206	-0.0292627132592519	-5	-5	-1.19212686799667	-5
Healthy	1.14238946611884	1.31223386184103	0.213190917091415	0.478274944313716	-0.670012612721197	-0.24694576945863	-1.3371477667352	0.514555721293269	-5	0.755750644928266	-5	-5	-5	1.24213377539335	1.12855143900573	0.0931554230685409	-5	-0.837286274416922	-0.122651694236436	-1.27794222866854	-1.72010501998836	-0.759201228882669	-1.19348086591929
Healthy	1.43860863494324	0.93990046570147	-0.200190941049425	-1.21623930425608	-5	-0.432844188654279	-5	-0.920493155175232	-5	-5	-5	-5	-5	1.36251847596991	0.612605865438641	0.825013049506208	-0.296854844636893	0.0588434146687612	0.0458703924493604	-1.20495462957887	-5	-5	-1.30224772583225
Healthy	0.214772342460117	0.0153513712649288	-0.778794482325996	-5	-5	-5	-5	0.279310968685807	-5	-5	-0.924416544806187	-5	-5	1.92049993429415	0.156461314416486	0.747332555508698	-5	-0.276552537767968	-5	-1.20760831050175	-5	-5	-5
