c	Clostridia	Actinomycetia	Bacilli	Coriobacteriia	Bacteroidia	Gammaproteobacteria	Verrucomicrobiae
Healthy	1.30423883979986	0.45821921402826	-1.02159120737696	-1.95233580539844	1.70366728860572	-0.618487825267976	1.09474391824517
Healthy	1.81371906025497	-1.21225622835353	-0.426756967815876	0.440932684384829	0.957047179339391	-0.38635899328323	-5
Healthy	0.528622359620353	-5	-5	-5	1.85121540649383	0.392721568443641	-5
Healthy	1.41166784601669	-1.9359165640364	0.02960695581261	-1.06971335275448	1.5448598474934	-0.806680569625523	-5
Healthy	1.24282730269541	-0.326324916845702	-0.603277721496226	-5	1.82056740040621	0.599994359414748	-5
Healthy	0.355208155087589	-0.731796581380479	-5	-5	1.82543358315439	0.00812729983401697	-5
Healthy	1.49280130294626	-0.314535940437381	0.577072238810477	-0.488731768174292	1.70029327934931	-0.240853621631059	-5
Healthy	1.39756757179289	-2.30803489723264	-0.957109610270755	-0.826813731587726	1.79203226719772	0.714716093180567	-5
Healthy	0.895328051846085	-0.846398525711589	-1.02594909720712	-0.604603705999884	1.81667630480579	-1.17619984625012	1.03350859547339
Healthy	1.74623022620643	-2.51855737149769	0.822634172490187	0.0901557294242139	1.24389611086585	-0.635674183262498	-0.271248634982209
Healthy	1.38629345194559	1.11104732996488	0.722987465385741	-0.435310269118554	1.3286902269709	1.36055024701645	0.217462887001271
Healthy	1.54447472576629	-0.29878615678607	-0.437992792963539	-0.414324996213112	1.70827061334309	0.201697475739228	-1.83683862502298
Healthy	1.74952019643543	0.902168305362214	-0.865249313891385	-0.0649010217770615	1.02941137683139	-0.842422359479271	0.397616773319035
Healthy	0.72890218902536	0.0310204559033761	-2.51570016065321	-0.801287942539599	1.90853793524161	-0.207440229038549	0.546076039836595
Healthy	1.68067864273611	-5	-0.599030520774344	-5	1.23656421512417	-0.649829541177054	-5
Healthy	0.535968462005536	1.33268240429027	0.406371539249691	-5	1.68454124905525	-2.70996538863748	-5
Healthy	1.18347284669963	0.315621930933884	-1.16291684917681	-0.246915095153395	1.86368733602448	0.254487653528785	-5
Healthy	1.67246417402349	0.0146885118723376	0.935763131965303	-0.0171094343581317	1.39565971939484	0.419142543181647	-5
Healthy	0.231099875007869	1.6517051186615	0.110505536545346	-5	-0.403655858356754	1.20650232753793	-5
Healthy	1.49241560951058	-0.187106688180424	-1.50376245483326	-5	1.57290295387901	0.833874790194822	-5
Healthy	1.14937524579364	-0.919373513078194	-0.474773734675779	-0.450714660868331	1.47602356463104	-5	1.35213638393611
D003093	1.56116700011086	0.637215457007143	-0.116969175236419	-0.116111542111519	1.28875389461377	-1.24154231138953	-5
D003093	1.4867556882628	-1.1120452961912	-0.193569022067602	-1.28083450591079	1.43357095670474	-0.869312506017968	-1.87386859273802
Healthy	1.71588832388553	0.0559323150422438	0.484839168615305	-0.829620923576926	1.28907900378945	0.0678145111618401	-2.99139982823808
D003093	1.74146699805613	0.486654298912753	0.411414293335516	-1.19633807676378	0.894027914652088	-1.70049270129951	-1.32938311359967
Healthy	1.4787765221316	0.295778148776353	-0.28712311069362	-0.541135621638482	1.69198558121133	-0.00674899039736507	-0.889982993207888
Healthy	1.37003319468788	0.235255664722517	0.0760284328241967	-0.542027319483793	1.63320102965677	0.989691816007593	-0.486595933135359
Healthy	1.05051624946032	0.742127073956095	-0.735418270761922	-0.160911798427624	1.64382413547539	-0.472847182911936	0.857720775096887
Healthy	1.73994398576747	-0.307408623231998	0.018367578387845	-0.851983791760127	1.44002448692146	-0.629283411460454	-0.010581331620164
Healthy	1.61245525751347	1.19067087576531	0.581009318644312	-0.177224072311749	1.03825843039505	0.469290231860911	0.0426621264554161
Healthy	1.45000663656137	0.38827531093401	0.506077292061104	-0.138304326773642	1.43654379983501	1.19688082329604	0.755111503135205
Healthy	1.07316532659328	1.85707437643586	0.128428349963885	0.338577999373609	0.792472936994533	-5	-5
Healthy	0.380540456882068	-0.734851861184534	-5	-5	1.82977962747183	-0.0548565187862464	-5
Healthy	0.881786806407724	-0.707168205491375	-0.835647144215563	-5	1.93788924054425	0.21737338245551	-5
Healthy	1.29514359385182	0.155172007177514	-1.55720677406023	-0.166438560953104	1.37260623300986	-5	0.257241661269679
Healthy	1.50477876937352	-0.769499988158529	-0.0617205040996085	-2.42250820016277	1.66595949704819	-0.74622598032112	-1.54196680750349
Healthy	0.629735707232855	-5	-5	-5	1.91779135662881	-1.31479586552899	0.239086660242148
Healthy	1.45963490117751	-0.751585302651278	-0.470556812061349	-1.27753061411597	1.70173139753983	0.100301604013854	-0.300752136101142
D003093	1.36298735010257	0.511115651963446	0.515415474191513	-0.064835468273448	1.8098979958873	-1.92922353715657	-5
Healthy	1.37166068526003	-5	-1.11305829401658	-0.897978143075847	1.80867817908786	0.0318203436434886	-5
Healthy	1.59701733328063	-0.204968553959899	-0.42782568638694	-0.731773162335371	1.36727203630863	-0.442974277613617	-2.54821356447571
Healthy	1.55317435465713	1.45657493015613	-0.176995532348625	0.287781581780718	0.555318191711159	0.048581625417041	0.520140153727709
Healthy	1.1751980106818	-1.89042145309561	-0.507016237183024	-1.65403845818686	1.76335131135399	0.993002601421603	-5
Healthy	1.47259659368247	-0.430158100596238	-0.282587487959324	-0.355453096618348	1.64964265077268	0.7719863195201	-5
Healthy	1.54513843887607	-5	0.216355947037269	-5	1.60631127034484	-5	-5
Healthy	0.907139304035249	-1.82564940252062	-1.64820369310298	-2.65757731917779	1.84337176747459	-0.564633493387339	-5
Healthy	0.991218541947363	-0.960427263407234	-0.407112958104559	-1.32111758532926	1.82033461833061	-0.350840452466805	-5
D003093	1.5476904219351	0.981723948735957	-0.202407033426069	0.291892529981048	1.57750156560863	-1.32734807716	0.25738814832181
Healthy	1.16074726651292	-2.63638802010786	-0.327458833606019	-5	1.9057920499276	-5	-5
Healthy	1.71921623343572	0.708687684061385	0.0237913912394934	0.0667767610827953	1.06115379894782	0.226135722473645	-0.157103821491455
Healthy	1.09142284011622	-5	-0.494660059395482	-1.65033401590337	1.71584087040742	0.0687534142881993	-5
Healthy	0.528894856514738	-5	-5	-5	1.85097920953441	0.37856867774862	-5
Healthy	1.19320393336885	0.0295866716304571	-0.348131049753465	-0.438934411327288	1.52354604698163	0.267209287382705	-5
Healthy	0.867961607026802	0.0386082415350055	-0.222203568347288	-0.149500800530527	1.65563019656437	-0.492400464657929	-0.873057282055772
Healthy	0.915814406976539	0.0732709982790078	-0.243188992246719	-0.147300474760439	1.66551588886645	-0.339286267099667	-0.706681650538926
Healthy	1.75612644500829	-0.736411268540055	-0.344583014272276	-0.81559251458768	1.27429458429657	-1.24374435124577	-1.19192413190869
Healthy	0.94509814436547	-0.247060817402798	-1.15082636690117	-1.28257916327763	1.91351117078792	-0.0725064503250908	-5
Healthy	1.61015521521007	0.583855954817508	-5	-5	1.53371360639351	-5	-5
Healthy	1.44406260475111	-5	-5	-5	1.68332194431693	-0.98577357061077	0.953542731851223
Healthy	1.44793812973581	-5	-1.13094438129809	-1.10435649517592	1.80329907472144	0.510928199817007	-5
Healthy	0.938994287762193	0.293830853944859	0.0692757969958588	0.195002475308156	1.2945325777623	1.73242279224291	-0.167356987644556
Healthy	0.815306063296011	0.066635226714102	-0.235121790285138	-0.126877114032113	1.66522581242592	-0.443022454937079	-0.858801155095263
Healthy	1.57517733394997	-0.364868254752823	0.818216653207527	-1.04875964967566	1.56994654311273	-0.406569930624921	-0.373187606820214
Healthy	1.07585669630706	1.08864382769522	-0.678878167291472	0.237488442501284	1.76016001787928	-0.664301448501778	-5
Healthy	1.77679747339401	0.0709904210054837	0.448622853158827	-0.759875269831434	1.14050584327763	-0.572465205910956	-1.6769542645183
D003093	1.52138433210418	0.575530755953031	1.34944499488164	0.536058210944467	1.30079171978752	0.356948947006078	-1.70005709997723
D003093	1.6345901116065	-0.246723429815582	0.5445678157548	0.615569219832955	1.47681844592465	-0.0204243120364448	-5
D003093	1.5996161936062	0.353275563546223	-0.230777806799918	-0.758827213229953	1.65408717009323	0.972191263211966	-5
Healthy	0.882060397491343	-0.917753345256331	-1.10657115822045	-0.576967228461064	1.81810535686941	-0.940323006415244	1.01021130741044
Healthy	1.53691520021468	-0.476474637551876	-5	-0.54953533799285	1.67268800488175	0.650212298242861	-5
D003093	1.25725391044079	0.999205818275445	0.114090319415373	0.101657732031697	1.55633832858417	0.258687556463084	-5
Healthy	1.72672036455679	0.915825477895292	-5	-0.301334108253142	-5	-5	1.22795377094968
Healthy	0.972023157014921	-5	-0.641208837608276	-5	1.48155641881447	0.7709889032411	1.28649711277857
Healthy	0.891255827592151	0.668525688556862	-0.07395095560626	-1.32587401725729	1.87632692027979	-0.490367429873487	0.0612639423002499
Healthy	1.62332807667851	0.543886843713349	0.0379361959167142	-0.628156644633303	1.60197475267157	0.086882804920218	-5
Healthy	0.876834193586356	-1.65150042971616	-0.476943230474559	-0.207440229038549	1.73834160419934	0.140514328006912	0.859962254218577
Healthy	0.791572061316469	-5	-0.465732686227638	-0.167510247767096	1.89122899349566	-5	-5
D003093	1.57576209676564	0.599026733709951	0.737642612223735	-0.255104899779038	1.31845381560494	-0.204599708621431	-5
Healthy	1.25115109960014	-5	-1.65325594539515	-5	1.6847977122599	-0.550166904733271	0.780521807325596
Healthy	1.06058679783046	0.2121689533202	-5	-5	1.34974169267294	0.657138112302917	1.37552297120862
Healthy	1.33272681649995	-0.777439590834776	-0.4678318683063	-0.959199938743471	1.82412238298716	0.596283630812658	-2.45967052520913
Healthy	0.813328076832298	0.253001005563288	-5	-0.72443528493015	1.7798419209194	-0.663180171208262	0.670985750213924
Healthy	0.368829646195804	-0.680644058933098	-5	-5	1.82680717021713	0.0123605041605752	-5
Healthy	1.65524286431286	0.269893368951577	0.505038676097712	-1.74666199467389	1.57523034826512	-1.94730605807503	-5
Healthy	1.69847714798294	-5	-5	-5	1.51910943609568	-5	-5
Healthy	1.78667136833391	0.630729843699435	-5	0.110249548104632	-0.310380407345127	-0.709742730605482	-5
Healthy	0.881867191668373	-0.424177348062638	-0.541649257860337	-5	1.84612145798766	-0.776763726897002	-5
D003093	0.363006177381095	-5	1.58447845238196	-5	0.0280789359968654	1.42816412412091	-5
Healthy	1.00092406346785	0.61950654892142	-5	-5	1.84665300522388	-0.454124095303583	-0.933450461238066
Healthy	1.35566066674732	-0.477138626846383	0.460681392960444	0.0164859504658029	1.6639693325117	0.0596769935847559	-5
Healthy	1.58401624667494	-5	-0.277859874542584	-0.850288350312068	1.72787311336612	-1.39588199380796	-1.38933983691012
Healthy	0.749045686708109	1.83646647258988	0.596159282099048	0.77447900892191	0.807079524190084	0.414644161655883	-5
Healthy	1.51660120715605	0.299818798155398	0.0661469517071528	-0.827981190575443	1.66588301610892	0.234000682241798	-5
Healthy	1.44695076137966	1.24185092784633	-0.284096889734551	-0.912857720616192	1.61752107728075	-0.126522452637424	-0.841486737383568
Healthy	1.76683422061032	-2.06398920428479	0.18792380716567	0.353225501669501	1.4472113842441	-0.938472129109492	-5
Healthy	1.19699976147579	-2.10623823794206	-0.710901800943384	0.230763032588646	1.83917915496961	0.43427501717644	-5
Healthy	1.44960936203788	1.04303751658652	1.03624832182261	-0.207223220048807	0.0463741849617853	-0.353047625197678	-5
Healthy	1.62297673680582	-0.443938840990467	0.650251168066427	-0.994090553505441	1.5622219437315	-1.60119226979674	-5
Healthy	1.17370798271796	0.161613533832693	-1.69229007659519	-0.474670078256192	1.83035895148053	-1.33979879861932	-0.269145078916476
Healthy	1.01080647941066	-0.506123889147177	-0.259432056170605	-1.23128791962234	1.83836883548076	0.744324282497985	-5
Healthy	1.69439905754565	-1.301464507438	-1.01269132626882	-5	1.53486683257165	-0.943133246341687	-5
Healthy	1.37894505791679	-5	-1.34371009880864	-0.971794880094557	1.81207509477928	0.0649369465204625	-5
Healthy	1.62045723078288	-0.878670002063909	0.165211671177222	-1.56511187913268	1.23383265443116	0.0845047832462276	0.0471151422871101
Healthy	1.53401785184281	1.2285607510976	0.631611163359825	0.674334710313039	1.27445505445968	-5	-5
Healthy	0.566370309833564	-5	-1.77391588402418	-0.869408948036626	1.66645592068099	-0.929851263847694	-5
Healthy	1.24428108016369	-5	-1.56463349338734	-5	1.67982521237835	-0.720949351800974	0.773273616338721
D003093	1.04536484119203	-0.967220120808755	-0.0276443983218295	-1.34611244192902	1.75465552097629	-1.28257916327763	-5
D003093	1.44129945689185	0.128192412566288	0.491931506487874	-0.284055123019262	1.54218795261316	-1.13864483980674	-5
Healthy	1.51011237688809	0.511841933990974	0.758920215034779	0.788740922766386	1.53323234924323	-5	-5
Healthy	1.65069267934298	1.40567788908261	-0.684428465385547	-0.0654662006441461	1.20423858314065	-1.32166375326782	-5
Healthy	0.708826109215985	-0.293794458118029	-0.661603275803738	-0.120485517849509	1.73251478243963	-0.486369616747608	-5
Healthy	1.68605217056893	1.05502264538492	-0.492913591709486	-0.268153474151698	1.26325343692896	-0.085498177172686	-5
Healthy	1.82221706554602	-5	-5	-5	1.42877652453474	-5	-5
Healthy	1.33731207541745	-0.228640381404925	-0.0278249425402859	-0.530664076900871	1.59188120331572	-0.746080739425089	-0.528209723454808
Healthy	1.49735888949957	-0.402162266050415	0.403798041116352	-0.925256679058997	0.992180474098953	-0.939453244873831	1.00876236323452
Healthy	1.41570735316645	0.258143812490716	-0.0704584672698165	-0.68701913827662	1.11972853775921	-1.18157614490792	1.4601519893972
Healthy	1.44779070958949	0.851020339070392	-0.178735459853768	-1.64608376907964	1.59557712092727	-1.15626903488791	0.31514082757147
Healthy	1.31411275923251	1.58218044747205	-0.268435407720597	-0.429527113264783	1.37832012074575	-0.338272478593202	-5
Healthy	1.44265580295139	0.324222761432498	-0.230859088998781	-0.632420465574085	1.40208900644004	0.145951179776783	0.717117715453636
Healthy	1.3184160559558	0.958044234611218	0.547742716514197	-1.0503173092048	-1.27156504902575	0.480808640692415	-5
Healthy	0.482696401036969	-0.432785362685112	-0.404492755611719	-0.0457188883223578	1.83053753824527	-0.0435098111981483	-2.01233373507373
Healthy	1.64355906560212	-0.262799403256712	-0.487996389506071	-1.61636413163812	1.21198159872175	-1.03432802877989	-5
D003093	0.229151766703413	0.590530876484245	0.464350920689621	-5	-0.84939704820699	1.28349119098816	-5
Healthy	1.26071161951489	0.386803845600801	0.179330566343857	-0.616597589508184	1.61683645320176	0.219712857249585	0.62466464286828
Healthy	1.51378540846602	1.31706016801833	-5	-5	1.29303975287017	-5	0.435817301335452
Healthy	0.500218630501196	-0.559547481750379	-1.65896136832248	-2.35654732351381	1.84278685219328	-0.988725671095275	-5
Healthy	1.1591052842255	0.101808915276394	-1.50905879464321	-0.48205232800475	1.82946427127886	-0.84287580449513	-0.287400800667386
D003093	1.46531561983864	0.668081058008008	-0.88635741722826	-0.0679424644774885	1.63792940515731	-0.450175545064758	-5
Healthy	1.00618483647517	0.588672753676359	-0.795907161597461	-5	1.78104218751279	-0.491524150351767	-0.071660486766544
Healthy	1.55964824466815	-5	-5	-5	-5	-5	-5
Healthy	1.09914037151615	-0.413311446759948	-5	-5	-0.490072018842653	-5	0.445926302286597
Healthy	1.32374738787623	-0.753796958162119	-2.21968268785985	-0.942904710387333	1.77763949485089	-0.586985387665754	-1.42957382164103
Healthy	1.12225881394444	0.424644832609534	0.367879368321484	0.293974335168378	1.73740591959477	0.484504834910309	0.403535734740185
Healthy	0.996739266873061	-0.26557624185874	-1.26584048675553	-0.68472256052819	1.91430580936205	0.349347475308319	-5
D003093	1.03806432269974	0.399979869020571	-5	-5	1.81118275738006	-0.253513704293902	-5
Healthy	0.921177506695995	-5	-5	-1.55940573816017	1.91186820427918	0.624214006327787	-5
Healthy	0.671790046618457	-5	-5	-5	0.854621777534292	-5	-5
Healthy	-1.38827669199266	-0.227018549655036	-0.925147004118753	-2.64016451766011	0.102574331203377	1.60692647094154	-5
Healthy	0.883440541662263	-0.672252928747544	-1.07232173586201	-5	1.93755785931242	0.224007032894575	-5
Healthy	1.13301008847697	0.736388533497444	-1.15782777061438	-0.137481030762171	1.76813789373659	-1.99653946789049	-5
Healthy	0.516034026461221	-0.568202158361694	-1.3292904047762	-2.62708799702989	1.83959323640737	-0.829181101966331	-5
Healthy	1.53292271507523	1.3960006424428	0.0853762153701946	-0.488785298863612	1.39258388131389	0.686018345331552	-5
Healthy	0.882904024035159	-1.25932157477255	0.406400502494275	-0.792581083183188	1.82806397606351	-0.201611805705549	-1.26098175411652
Healthy	-1.89448981523003	1.79786060223807	0.467711672837546	-5	-1.02104383478241	1.00450279357913	-5
Healthy	1.77595759919385	-1.12586622117203	-0.371866612458917	-0.1799562554956	-0.781517012406355	1.41848325904792	-5
Healthy	1.28584569278614	-0.934906010642848	-2.05403929642243	-1.19873352951038	1.82566475186668	-0.30040506145476	-0.21477697184682
D003093	1.31256829943463	-1.37202001017002	-0.640733835393251	-1.43356250780493	1.78336988357251	0.264772975068129	-5
Healthy	1.25766321832871	-5	-1.59414160068236	-5	1.68660481304954	-0.731632674578516	0.772179363923097
D003093	1.54871437240116	-0.980136286032157	-0.781963668799055	-0.230925603933133	1.55433625173968	-0.561426009781366	0.876945482468752
Healthy	1.1611325208451	-1.05729763111133	-0.450910869023876	-0.441687513839441	1.46697877365811	-1.51584257563462	1.36272198694323
Healthy	0.987102030620615	0.221805317996549	1.35904962803243	0.515339916014476	1.33356474987514	0.533183367167847	-5
D003093	0.960619639393319	-0.355975221408542	-0.159755856986187	-0.733838887780599	1.71179829007248	0.67200174809739	-5
Healthy	0.832110839940302	-5	-0.774949303861951	-1.37716452047848	1.92744515175984	-5	-5
Healthy	0.0819950252722981	-0.661264691200482	-0.74644393277988	-3.04575749056067	1.96481522817621	0.363401361807559	-5
Healthy	0.315749995263859	-2.26841123481326	-2.34678748622466	-5	1.96803118750415	0.635529988672837	-0.280743311986543
Healthy	1.7881818100133	-5	-0.64777887965032	-5	1.43658226225857	-1.13206134910922	-5
Healthy	1.82041697637957	-1.82623117686335	0.294353780039375	-0.238914517447132	1.19161614911394	-0.58587937395618	-2.99139982823808
Healthy	0.980721296481127	-0.930887148612879	-1.28659346783231	-1.24359212745104	1.88918809862794	-0.815024809301739	-5
Healthy	1.02629950788732	-5	-5	-5	1.92759864131433	0.160435515079705	-5
Healthy	1.4736019881273	0.608261739536172	-0.559657758757349	-0.709030991051483	1.50135453686538	0.0469787451012184	-0.351152291627106
Healthy	1.31383496331895	1.82962863225294	0.160279405270686	-0.734451100879675	-1.4565528199183	-5	-0.275724130399211
Healthy	1.78218543621325	0.263870311420427	0.773313142504841	0.0255639070086372	1.13414011763158	-0.602338028777858	-0.0419906858842417
Healthy	1.03523195907929	0.142342529740899	0.0448297158482121	0.130391670565874	1.42884836263472	-1.15230397926583	-0.291205308574192
D003093	0.511178564190727	-5	-0.35794127460635	-5	1.90975740533194	0.193814467011167	-5
Healthy	1.18212036246448	1.37440498940232	0.91105475136435	-0.129607800929464	1.3707589413299	0.680936219371522	-1.41566877563247
Healthy	1.41252421688589	1.37109003844504	1.26113267992124	0.457698758361307	1.01457471718513	0.343432228234594	-5
Healthy	0.86486098616246	0.0492800603078706	-0.235868719613968	-0.111281484056351	1.66201133691938	-0.376110080952758	-0.82131076022441
Healthy	1.84832000163198	-5	-0.254792440832954	-0.010594681998484	1.15889116499052	-0.7103887536517	-5
Healthy	1.490291030077	-0.393790666771978	0.367964997141531	-0.979265914588484	0.966103231413526	-1.49025998442962	1.02108215988336
Healthy	1.4324028965645	0.0374942266609282	-0.70441091100018	-0.139380542018583	1.7848150690857	0.359083825196312	-5
Healthy	1.31834177877847	1.70805946095896	0.446375596872323	0.196292276258515	0.904685257185203	-1.94500413847086	-1.65816994307949
Healthy	0.888556318227618	-0.869151816897141	-1.14212497447644	-0.688436846680087	1.82206237073868	-0.9466910188759	1.02881151210143
Healthy	1.35541837684804	-0.135500785073165	0.301689622087296	-0.726443186470163	1.548977007272	-1.33648752958484	-0.678277325653991
Healthy	-1.48744900709579	1.60853758608464	-0.0219839158841011	-5	1.62597285833896	0.849726444196328	-5
Healthy	1.50792249437244	-0.31744880895819	0.628503364341921	0.512257361293963	1.6282099638542	-0.117725979333638	-5
Healthy	1.38191359248194	-0.449894000652407	0.387124540914222	-0.537766765740984	1.78791797842391	-1.0496838360754	-5
Healthy	1.09091834160796	1.55738964979053	-2.70996538863748	0.115800162102075	1.472655248375	-1.00300701810929	-1.44660248987612
Healthy	0.426229773361909	-5	-0.609895436174565	-0.865822892423234	1.94850529244848	-0.37193819131486	-5
Healthy	1.07175390834848	-5	-0.649771370245135	-1.82535880733955	1.87889067421563	-0.102092631845182	0.722829639954398
Healthy	1.55116724855846	-1.13554825284182	0.455294160400723	-1.43156358558311	1.04307920657881	0.207020051267312	0.137591452381414
Healthy	1.01678897992019	-1.66354026615147	-0.501220936713406	-5	1.31990642283547	0.159693493206398	0.41088516111817
D003093	1.5412640164783	0.489531002047102	0.570926863909716	-0.224032943545995	1.6236608478611	-0.173730780606274	-5
Healthy	0.771369176512321	0.981962140645075	-0.101028130257379	-0.0393057110902063	1.32316874064207	0.241207678468802	0.813290694796214
Healthy	-2.04191415147891	1.59251939272946	-0.340349970001373	-2.26042765554991	-0.114893323972201	1.74778177171166	-5
Healthy	1.81758724898938	0.188872260771338	0.449189802189412	-1.4087127349415	1.05194973402782	-0.452520666068974	0.038532737976255
D003093	1.60334576924162	0.298693733125463	0.100408458060283	0.892550928862524	1.61492472750633	-0.0982910916124071	-5
Healthy	1.15887339226457	0.779970025825999	-0.155864678313326	0.369226993023325	1.7187367089509	-0.60526821953047	0.312376256701475
Healthy	0.974511692737328	-5	-5	-1.1444808443322	1.89180302642137	0.705773937413953	-5
Healthy	-1.66918053350416	1.76426268366374	0.933287304375373	-5	-1.35232368675913	1.51224988444315	-5
Healthy	1.30134930184496	0.282968594638109	-0.897052031994626	-0.284163724835006	1.7519548914804	-0.0961398236437035	-0.621638443207028
Healthy	1.18540246691276	1.1624180240183	-0.0508296359849904	-0.530855717516487	1.38850261401034	1.15633164677902	-5
Healthy	1.66371807073357	0.638364441755645	-0.765761199652933	-1.1232050237993	1.45895254183608	-1.37008096449646	-5
Healthy	0.469032207248683	-0.804266351726789	-5	-5	1.96886565949631	-0.163220304050162	0.23155623678893
D003093	1.59525486781356	0.0634647159805697	0.346137730160444	-0.76786825870338	1.44099105527961	-0.0345725057285513	-0.533577277566208
Healthy	0.384382091324033	-1.27860162447849	-5	-5	1.8997351666644	-0.750288133125341	-5
Healthy	1.72982124474145	-0.403941983861972	-0.232080151045108	0.301381631800905	1.43306367155918	-0.972854334225658	-5
D003093	1.82862664660487	0.546121736779483	-0.411436993285297	-0.478495798206801	0.806513709603651	-1.35047043405218	-5
Healthy	0.936328725795065	0.710042859862826	-5	-5	1.65955588081694	-1.61654370347525	0.873935852361704
Healthy	0.734250816023627	-0.311873960084457	-0.693617867849802	-0.102543361508675	1.73415566849578	-0.544424311915109	-5
Healthy	1.18355794876519	-5	-0.220446796063696	-5	1.54137927269679	1.51223987060201	-5
D003093	1.46705982353106	0.198002403323924	-0.357248682904154	0.223752859297748	1.49530298036321	-2.38615817812393	-5
Healthy	0.791850585870186	-0.838991562693998	-0.362630368515236	-0.909036923404268	1.85011164444969	-1.50445566245355	-5
Healthy	1.31853787640338	0.724541281713532	-0.349799363382625	-0.562614144033612	1.66311456190196	-5	-5
Healthy	1.17019539238982	0.1621430500417	-5	-0.451782613749665	1.82302274565403	-1.22973726182941	-0.258840519287217
D003093	1.45206288414712	0.229640893352989	-0.70156177468924	-5	1.77916154619866	-0.84190902681444	-1.4467239538629
Healthy	1.22064460726986	-1.64781748188864	-0.446808998871028	-2.22621355501881	1.84158006605515	-1.08170748724464	-5
Healthy	1.4829937122757	-0.330525053851095	-1.98129950133376	-1.04067235402783	1.80819179059813	0.474168168400094	-5
Healthy	1.10855859720931	-5	-0.0593341275241712	0.139822435600204	1.84181861610248	-0.226389062995292	-5
Healthy	1.21185922826476	0.391275700485663	-0.9709410499155	-0.271548817055423	1.67530998573773	0.487785797789364	-5
Healthy	1.7098007142115	1.09560795915899	-0.214257425441702	-0.141336502457583	1.3106790833913	0.171059145677038	-5
Healthy	0.845836333155611	-0.448306084872775	-1.13608262304214	-0.756094229782479	1.88270493475678	-0.519332052178206	-5
D003093	0.353221650516873	-0.965090926632252	-0.937455618653535	-2.51144928349956	1.95247253538771	-0.235734177495028	-5
Healthy	0.945354333914672	0.0185423933549837	-1.60624935965192	-5	1.81735676557355	0.367040803437616	-5
D003093	1.63754666438868	0.456274912840167	0.619437706502988	0.0316588688663302	1.41427708378823	-0.775518734696367	-5
Healthy	0.92622922714615	-1.62911698322239	0.915795954818113	-5	1.8581232175348	0.937119020552231	-5
Healthy	0.975111829328487	-5	-5	-1.43344466911694	1.89825877752434	0.673562745532279	-5
Healthy	0.841484609335393	-1.49268395992359	0.273579945676206	-0.61131278979876	1.83406689255552	-0.0706117314488131	-1.28583795390115
Healthy	1.35767666982706	0.0495087475378295	-0.698991719603	-5	1.04198844422406	1.36772631128972	-0.440919678979859
Healthy	0.408621501803481	-1.07800156869173	-5	-5	1.89292887121137	-0.524590338587032	-5
Healthy	1.68887683658949	-0.152655652220966	-0.810369342307844	-0.920456992597094	1.33995540741318	-0.251905046069536	0.675852550213481
Healthy	1.3096646541478	-0.777595708917544	-5	-0.704388923076124	1.76740619995226	-0.142987310283439	-5
Healthy	0.921441433071756	-5	-0.0535821261831271	-5	1.92644694259501	-0.692932049338702	-5
Healthy	1.37252501407744	0.0102066411602328	0.516606758902437	-0.813128385635465	1.62817704485082	0.39920110427981	-0.436696940630588
D003093	1.74929901904384	0.0456984224944167	0.721216866018267	-0.26343618712755	1.25562631094975	0.29966852211626	-5
Healthy	0.992139791189335	-0.638045634646538	-1.2020403562628	-0.781097049137171	1.67558497345142	-0.0243798082930474	0.970912857034712
Healthy	-3	1.64790771890668	0.0289086351123914	-0.867740310468955	1.03128401600384	1.63863240078419	-5
Healthy	0.928223739210934	0.971333843594558	0.170414278547993	0.393051980111965	1.40949607421984	0.263905791739654	1.04618328122307
Healthy	-5	0.638214616150927	-1.24657015842458	-5	1.35201359296416	1.79614891870961	-5
Healthy	0.831216242059741	-0.183665883625696	-0.925329811075993	-0.873251858439808	1.8855575129615	-0.433279748650953	-5
Healthy	0.31228528171559	-1.89245087025531	-5	-5	1.96514584612877	0.609570933213327	-0.225687456248349
Healthy	1.70398354744149	-1.35212823469377	-0.146855653827393	-1.42934032997847	1.50489543431619	-0.425378493048651	-5
Healthy	1.53233631267492	-0.677325968248576	-0.30169932468184	-0.419770908669177	1.36191020140594	0.376480233649763	1.06505697723196
Healthy	1.1726470005241	1.48367329159814	-0.11586762495717	-0.64762450499948	1.58182818904252	0.59270181401753	-5
D003093	1.68401357362358	0.418347701990568	0.128202111149675	-0.120393823206574	1.20030153999809	-0.0748736323081335	0.171624082620032
Healthy	1.42942538673517	-0.013380519350739	-0.640752825510306	-0.798493632946762	1.75571802419301	0.0633070827776712	-1.4641997091751
Healthy	1.53086331558833	0.829503823910014	-0.452902485096106	-0.0403958213970894	1.56568634440545	0.504583669257236	-0.834103090007493
Healthy	1.37900820988944	-0.301768924550881	0.327328277223224	-0.0632149082577318	1.52759884190612	0.268765127447861	-1.90274269030658
Healthy	1.26831300887755	0.472343893008977	0.127561539613572	-0.738404101517821	1.63106105599523	0.224045923892923	0.691359139539094
D003093	1.35414859992173	0.0218960033516202	-0.899629454882437	0.190003752095178	1.64310381768024	-1.1786175002527	-5
D003093	1.38012636503817	-0.859554811652125	0.18248598272656	-1.62324060459512	1.67096379397818	-0.328299657183446	-5
Healthy	0.804941828620753	-2.15552282425432	-0.796912693527552	0.149246832695084	1.13066692148172	1.0223099860902	1.63737573726912
