p	Bacteroidota	Proteobacteria	Firmicutes_A	Verrucomicrobiota	Methanobacteriota	Desulfobacterota
Healthy	1.82925841081619	-1.11030620855581	1.02208096165778	-0.228949288887126	-5	-1.25547232652743
Healthy	1.78305917044359	-0.78936049384585	1.46625888521075	-1.82073553566097	-5	-5
Healthy	1.85303495028553	0.769110611016678	1.06714565096755	-5	-5	-5
Healthy	1.73338210195819	0.366520078894746	1.59092583333802	-2.0783135245164	-5	-1.70707970039999
Healthy	1.33184478786938	0.940674834094561	1.68178250135519	-0.00149654855961005	-5	-5
Healthy	1.88746718402169	-0.581036169296377	0.822962033607886	-5	-5	-1.05104938975445
Healthy	1.63043377406692	-0.266128937401695	1.42256554756843	-0.493440853274218	-5	-2.77728352885242
Healthy	1.96601443058693	0.633279546899684	0.36970740834814	-0.164195322321245	-5	-5
Healthy	1.96922943324451	-0.188907811835503	0.436343962925923	0.232475152628197	-5	-5
Healthy	1.60790345535138	-5	1.55228935098293	-5	-5	-5
Healthy	1.08537550179713	1.57082455623981	1.52038749260346	-5	-0.691755823259394	-0.588969853202906
Healthy	-1.35330226870067	1.18787365316479	-1.12130589960389	-5	-5	-5
Healthy	1.82641037617339	-0.828302792751164	1.18257413078141	-0.225556031075035	-2.00744648216786	-1.2050938934832
Healthy	1.73207942599593	-5	1.4803992126491	-5	-5	-5
Healthy	1.68403505973857	-0.721337839090019	1.22987706460287	0.784009996953673	-5	-0.766623096526104
Healthy	1.68621669545735	-0.871923987331285	1.2471603508081	0.77240239583651	-5	-0.713655823590916
Healthy	1.60338473844771	1.44691910366604	0.900140362281492	-5	-5	-5
Healthy	1.24852326965244	1.2902666185344	1.29918379991622	-0.164639237108566	-5	-0.368678012867862
Healthy	1.83502581433832	0.791988028378919	1.06620512623543	-5	-5	-5
Healthy	1.82068627140843	0.618298136481465	1.23046782555016	-5	-5	-1.93070198788447
Healthy	1.81671207191845	-1.00850811108984	0.887006495993905	1.01449575722456	-5	-0.514335347749745
Healthy	1.88327812180204	-0.640202448965599	0.844227337971815	-5	-5	-1.90031935889075
Healthy	1.48604234517561	-0.472254130923812	1.53520142689768	0.268123784418661	0.467473431219567	-5
D014376	1.77100200135797	-0.0601314555404903	1.37893997632441	-5	-5	-2.42250820016277
Healthy	0.723920914187621	-5	1.31860815793131	1.73663398446299	-5	-5
Healthy	1.33906049974826	-0.0825417560222547	1.67361643180795	-5	-0.334747433496518	-5
Healthy	1.77492311481107	-5	1.21882686264677	-5	-5	-5
Healthy	1.72921153865345	-0.547569506300401	0.709191068289428	-5	-5	-1.56447414850135
Healthy	1.83366623303694	-0.110787967546536	0.495372250690712	-2.36051351073141	-5	-0.342313252400169
Healthy	1.55289771112	0.0864274614344255	1.58569202841926	-5	-5	-5
Healthy	-0.0385219530147234	-0.228978720109968	1.64496139762838	-5	-0.51136468891787	-5
Healthy	1.40492022493567	0.232681069160143	1.50173989961253	-5	-5	-5
Healthy	1.19197777299771	-5	0.0356378294575247	1.47601543720853	-5	-5
Healthy	1.62233569129703	0.19301044185402	1.44035090687834	-5	-5	-5
Healthy	1.77859429422324	-0.210574420711631	1.07802629793148	0.228964677405161	0.195921781500569	-5
Healthy	1.66576770688213	0.492433497837666	1.13976420346431	-5	-1.10985853993542	-0.682061960363944
Healthy	1.80414522743498	0.156721744545782	1.41375394274578	-5	-5	-0.896743766644949
Healthy	1.93814916597494	0.209852667847063	0.882020509524729	-5	-5	-1.08996287644695
Healthy	0.555871611721586	0.0625368603794132	1.75407459806036	0.343816107575625	-5	-2.7851561519523
Healthy	1.33979913519741	-0.460848596554507	1.7687747308451	0.540321965311277	-5	-1.31247103878537
Healthy	1.78325923136912	0.872752217042514	1.16801961463638	-5	-5	-5
Healthy	1.5079966573955	0.38151578301283	1.62664283078168	-5	-5	-5
Healthy	1.55773932500018	-5	1.47497299650051	0.238565439644041	-5	-5
Healthy	1.65517398401089	0.913997594223057	1.41691680377299	-1.776763726897	-5	-5
Healthy	1.80654950990019	0.658422588577606	0.79901574119508	-5	-5	-3.19382002601611
Healthy	1.76163665833372	0.382721073867374	1.40981329560034	-1.62123882468363	-5	-5
Healthy	0.979719964512406	0.363201932709326	1.59114956453405	0.192405747497581	0.0619611199595877	-5
Healthy	1.07247048230389	0.354882177263644	1.64677933141619	0.0605316437121939	0.270098613196524	-2.83564714421556
Healthy	1.84232760568281	-0.852973284777769	0.514078673885303	-5	-5	-5
Healthy	1.92943711460817	0.103420552116717	1.01732471994099	-5	-5	-5
Healthy	1.48353523556092	-5	1.21464148323457	1.36159205056111	0.359393376976146	-0.185259772860952
Healthy	1.4568949124592	0.770952108664522	0.97925100426467	1.29897549091659	-0.266553949807694	-0.199344771854788
Healthy	1.49787604201558	-0.733063088840827	1.15527225527031	-1.56863623584101	-5	-2.29242982390206
Healthy	1.05771363791983	0.618608654892877	1.59789835750409	-5	-5	-0.841426443827744
Healthy	1.88527022354315	-0.254729976011012	0.638231598983382	-5	-5	-5
Healthy	1.46973426490633	0.831493521276503	1.47054146526072	1.1407942311197	0.0671452788853952	-0.699578442616928
Healthy	1.72972018550013	-0.0326205327758208	1.2269538977642	-5	-5	-5
Healthy	1.83411996351429	-0.430251658218725	1.2584440337557	-0.436768171479018	-5	-5
Healthy	1.63945321864629	0.446915999844408	1.61537394033877	-5	-5	-0.491201034596095
Healthy	1.68791065154158	-0.824343252718336	1.24528164067475	0.786669806853984	-5	-0.784521063637464
Healthy	1.70255322453926	-1.18422307970164	1.21106471507067	0.730434216301124	-5	-0.730113629721326
Healthy	1.86729497328099	0.280530568030269	1.33159086009456	-5	-5	-2.09854167860389
Healthy	1.88121141805049	-1.45038376048091	1.33337794306886	-1.62543493927723	-5	-5
Healthy	1.91411161274466	-0.169218924393639	0.808427053272931	-5	-5	-1.10143935506029
Healthy	1.60537228653273	0.312816052901806	1.16831742318336	-5	-5	-0.491106837766336
Healthy	1.36556285679556	-0.504247583962673	1.59750036774083	-5	-0.809304207508268	-0.920240080339907
Healthy	1.50852352433915	1.30940508495838	1.22983101745079	-0.881272449572995	-1.34055921812968	-5
Healthy	1.07861955736021	-5	1.65262997563253	0.225521207078739	-5	-5
Healthy	1.14391526148706	1.28716123315757	1.454771404695	-0.285150739162974	-5	-1.25947941394634
Healthy	1.7610300704861	-1.38848911287334	1.16812755697171	-5	-1.19118157490788	-1.15864052954515
Healthy	1.80767983639861	0.357950085135993	1.09775276839039	-5	-5	-1.19545169161194
Healthy	1.5370979454745	0.567629722105538	1.40403980554145	-5	-5	-5
Healthy	1.96567291125044	0.672473775735501	0.326509953534979	-0.229221603830852	-5	-5
Healthy	1.80010678202434	0.553690098818399	1.29796612328195	-5	-5	-0.569264003589697
Healthy	1.30360941270412	0.801472313521471	1.50090236726206	0.281260687055013	-0.0858896574917994	-1.0632852417888
Healthy	1.91148579002438	0.494574765485986	0.848261185414798	-5	-5	-5
Healthy	1.89140915738763	-0.300986568387119	0.772871562650226	-5	-5	-5
Healthy	1.46163881695526	1.1639484167023	1.46583446129758	0.756528852407326	-5	-5
Healthy	1.63670158085193	-0.201729269430518	1.31006169277642	-5	-5	-5
Healthy	0.981238103388785	-0.795635795378995	1.70295507821515	-2.83564714421556	-5	-2.50863830616573
Healthy	1.57766720559399	0.271897341289242	1.76036849485075	-5	-5	-5
Healthy	1.92490334260475	-0.215796518243505	0.813945749449091	-5	-5	-1.24473510858775
Healthy	1.82572080569444	-5	1.25878641117577	-5	-0.0675160883740512	-5
Healthy	1.77852682504898	0.402398958913232	1.02494680936449	-5	-5	-1.4817493486915
Healthy	1.5079121105385	1.30394192772538	1.23015989165859	-0.862234579942658	-1.35300846252288	-5
D014376	1.82285057553581	1.16705727108593	1.08459700919256	-5	-5	-5
Healthy	1.63720143843118	-5	1.5628788260242	-5	-5	-5
D014376	1.74585137461301	0.331577097217031	1.29873302868122	-5	-5	-5
Healthy	1.04459541550523	-0.334569115086333	1.79222627586036	-5	-5	-5
Healthy	1.56798546200495	-0.152482865008472	1.48610389133003	-5	-5	-5
Healthy	1.20491564086575	-0.516712319794906	1.84471184259931	-5	-5	-5
Healthy	1.80750763012285	0.484151726794627	1.4356344911876	-5	-5	-0.267389147204801
D014376	1.25839732500591	-1.72376804207817	0.94704483956312	-2.41793663708829	-5	-5
Healthy	1.84137599085292	-0.846703550644695	0.984201808063716	-5	-1.48280410205003	0.19572257907437
Healthy	1.25847900214665	1.24904932599836	1.28978821855991	0.111003607745949	-5	-1.32440494361325
Healthy	1.94444289290202	0.427206876407176	-0.55371142737041	-5	-5	-2.01144104312138
Healthy	1.79905775237285	-1.97224279530945	1.23645084743545	-5	-1.10154908080163	-5
Healthy	1.82473719215715	0.0360976775378956	0.389789602506148	-5	-5	-5
Healthy	1.37250125328679	1.57154742590704	-3.17392519729917	-5	-5	-5
Healthy	-5	-0.52264718330103	-5	-5	-5	-5
Healthy	1.56808233536428	0.143236577490018	1.57214186243806	-0.888939217930179	-5	-0.868766405410315
Healthy	1.78316965897254	0.496413443828269	1.13615498220045	0.769078091608266	-5	-5
Healthy	1.78818117344453	0.717303443970774	1.40092824732557	-5	-5	-0.743210118073189
Healthy	1.24896561106263	-0.242649528961645	1.71420079370412	-5	-5	-0.813382648146363
Healthy	1.42557269232939	-1.06233168560099	1.19173011407371	-0.355010275328878	-5	-0.156293930670649
Healthy	1.06356639656761	-0.893401186787463	1.69453210847974	-5	-5	-1.21745571598999
Healthy	1.38555301117367	0.032920808723266	1.66750048918964	-0.0827361241144092	-5	-5
Healthy	0.0845083582601755	-1.29285581165755	1.67734593265446	-5	1.09460422666556	-5
Healthy	1.81289077274261	0.156149198245543	1.14491652709285	-5	-0.821109344951093	-0.929186640297284
Healthy	1.79255066821504	0.700983063774522	1.39650202682469	-5	-5	-0.689561605184152
Healthy	1.83871783844274	0.776236138320199	1.10803536219968	-5	-5	-1.82739706879014
Healthy	1.03061469737955	-0.180541615736409	1.47534556329353	-5	-5	-5
Healthy	1.91258911144697	0.851575695894491	0.181935008739111	-5	-5	-3.04575749056067
Healthy	1.85495535789075	0.901360226244746	0.470714713976437	-5	-5	-1.51498878542143
Healthy	1.78872298013742	-0.0564856989189822	1.43075258758912	-5	-5	-5
Healthy	1.83061708613878	0.153375776449443	0.369857545043115	-5	-5	-5
Healthy	1.58668326639893	-5	0.865994756511597	1.32372863414478	-5	-0.133240216504892
Healthy	1.56562341456358	-1.48188105285685	1.70483652051793	-5	-5	-5
D014376	-0.390213561965386	1.89679767691109	0.204369630216222	-5	-5	-5
Healthy	1.41391471874268	0.465903098173303	1.77466058761498	-5	-5	-5
Healthy	1.65152000757412	0.306397146022309	1.34539765040906	-5	0.513585129408767	-5
Healthy	1.65505618010283	-0.663580295137342	1.52009032811284	-2.83268266525182	-5	-1.07257830494958
Healthy	1.69182022550655	-0.67970828076044	1.14594280060517	-5	-5	-0.786854275257165
Healthy	1.48805889573119	-5	1.79615079369642	-5	-5	-5
Healthy	1.65841448298632	-0.977530387232231	0.627564521358007	-5	-5	-1.21932272556663
Healthy	1.53976652977981	-0.751781438809925	1.54457277338362	-2.09366495819491	-0.159135180935769	-5
Healthy	1.5640390207156	-0.291443138533065	1.29918532641966	0.081437326351849	0.487494718527204	-0.520770305187959
Healthy	1.68353097982313	-0.190467219191024	1.41593041308374	0.649058224364366	0.0502443806954552	-0.756118997781681
Healthy	1.83550299185334	-1.05354773498693	1.24416599648797	-5	-5	-5
Healthy	1.92926725381824	-0.952374722418216	0.590100294343359	0.102694341364269	-5	-5
Healthy	1.71629964851616	-1.7486051499599	0.85104910294906	1.1305881583719	-5	-0.0920997956654646
Healthy	1.51405035348414	0.384421519363865	1.57860139376259	-5	0.733318465322053	-5
Healthy	1.89292248039299	-0.850349886901885	0.954937788861768	-5	-5	-2.49214412830417
Healthy	1.07918160795954	1.04293524116469	1.77762891442956	-1.25672547648807	-5	-5
Healthy	1.69913717553316	-0.632085261206247	0.857155123301679	1.11078863220767	-1.78595132058806	-0.062768054123852
Healthy	1.43052476591492	-1.35408672496616	1.79662074335172	-5	-5	-5
Healthy	1.67064229058643	-0.459357745590347	1.54683053490197	-5	-5	-5
Healthy	1.79111853313466	0.368381731155174	1.43275722006414	-5	-5	-5
Healthy	1.83706216868537	-0.960823915623959	1.13258784858976	-5	-1.72653572737865	0.206394064430873
Healthy	1.68450003205735	-0.99516293906169	1.24425336387272	0.777671089643447	-5	-0.692889221619925
Healthy	1.63244382783473	-5	1.60133302571238	-5	-5	-5
Healthy	1.47865767343483	0.288970958785297	1.59969687478128	0.509894421839969	-5	-1.83032556594119
Healthy	1.84254271757394	-0.863057587224632	0.868466335265617	-5	-5	-5
Healthy	1.44296819319216	-0.797402714307569	1.61019762742581	-5	-0.115312232105268	-5
Healthy	1.60782353458438	-5	1.55388339057765	-5	-5	-5
Healthy	1.62005856242637	0.643753617233498	1.53482056960546	-5	-5	-5
Healthy	1.77740702855034	-5	1.34586480359435	-5	-5	-5
Healthy	1.43106190503873	-0.661185062582381	1.6909504764102	-5	-1.37830453767072	-5
Healthy	1.35297240833051	-5	1.2518150651595	0.108558258968593	0.551514649361419	-5
Healthy	1.80195483869474	-0.422347380134311	1.09567277137785	1.06242064488429	-5	-1.03800971255994
Healthy	1.85366317484167	0.390345054591028	0.496360820201535	-5	-5	-1.0112627247112
Healthy	1.94546410429262	-0.0434426082143211	0.864515234127842	-5	-5	-5
Healthy	1.78193939038141	-0.515856819701657	1.00379474129743	-0.0462209852491754	-0.05359195273942	-0.442023868944166
Healthy	1.82317768610216	-0.262155609446585	0.943856936232594	-5	-5	-1.776763726897
Healthy	1.39767935377861	0.402813144789682	1.67369948051816	-5	-0.119317858835628	-1.04067235402783
Healthy	1.83694396722329	-0.0632450498048795	0.482832152224741	-2.16685288808721	-5	-0.366329593948556
Healthy	1.43810435282958	0.18840532883004	1.56450379477597	-2.89619627904404	-5	-2.19044028536473
Healthy	1.80571170145737	-0.792500276692695	1.19636136344387	-5	-5	-1.13542959314657
D014376	1.82295739825349	-0.275028178306804	1.24495562416032	-5	-5	-5
Healthy	1.64483774025466	-0.0890929155365384	1.23481910944427	0.411232371541069	-2.05700040663396	-0.708786599726403
Healthy	1.07436107015053	-0.0162249147147869	1.83066576996	-5	-5	-5
Healthy	1.96395230883235	-5	0.901192868375934	-5	-5	-5
Healthy	1.80347056764337	-0.773168189341279	1.24936470313407	-5	-5	-1.32569011105852
Healthy	1.40835463105968	0.516055203229235	1.48224282734583	0.0197433826260377	-0.352548565431461	-1.15939212099071
Healthy	1.67533530031913	0.966427099553072	1.21553789952329	-1.28726614093005	-5	-0.751609814827489
Healthy	1.56516243822979	0.374632885294772	1.27065787772835	-5	0.545057108663673	-5
Healthy	1.76901718507449	-0.349779927514109	0.9272522763825	0.941638124785915	-5	-0.255707016877324
Healthy	1.74941317920374	-5	1.5375363969646	-5	-5	-5
Healthy	1.74152078924229	0.0228570923278079	1.14962765007056	0.890566318257052	0.843977356390357	-0.955029294707231
Healthy	1.72431626530309	-0.357555265834189	1.23235104712724	0.731390507617008	-5	-0.513427849481644
Healthy	1.89865372549545	0.492504764325413	1.08936314110367	-5	-5	-1.52085675202139
Healthy	1.05923994307263	-0.35762452420095	1.7957188468173	-5	-5	-5
Healthy	1.82287943854274	-0.942219823205418	0.894445113169957	1.01380214097289	-5	-0.582096718008771
Healthy	1.54052992989399	-1.38605252321965	1.64238170950437	-5	-1.42770939384858	-5
Healthy	1.36222396999541	0.304669292772295	0.847347433867879	-5	-5	-5
Healthy	1.57856105284695	-1.20474581741912	1.1792923433679	1.08679070753113	-5	-5
Healthy	1.65565630073903	-0.228434565083464	0.867406199103002	-0.801397890510288	-5	-0.17935199218262
Healthy	1.32889453849221	1.34715509116996	1.39000868405776	0.231224848535276	-0.118364312545318	-1.39469495385889
Healthy	1.46581380868603	1.14232813490194	1.57979639668659	0.543901739768295	-5	-2.42481215507234
Healthy	-5	-5	1.83662289108148	-5	-5	-5
Healthy	0.81064443175019	-5	1.10114228278264	-5	0.537218220262966	-5
Healthy	1.89330964977915	-0.731164710003414	0.944654875248725	-5	-5	-2.4907974776689
Healthy	1.83379169774216	-0.93979337893265	1.02203844473419	-0.223117292714525	-5	-1.15983115075924
Healthy	1.64644803572466	0.297390601631986	1.34900870635948	-5	0.524288346573595	-5
Healthy	1.8199770269732	-0.387269109251658	1.3615790174569	-5	-5	-0.677532607868929
Healthy	1.78298101002819	-5	0.890013362055177	-0.115419854822945	-5	-5
Healthy	1.42952538663678	-0.234547528833561	1.72178127668164	0.426998958756537	-1.29370904274124	-0.260127154976869
Healthy	1.82264612874743	-0.00555086298596401	0.388250442440903	-5	-5	-5
Healthy	1.68432497337923	-1.00217691925427	1.31562529048059	-5	-5	-1.46445272082333
Healthy	1.8297521192697	-1.00454031337894	1.02626476058422	-0.261013438254704	-5	-1.05144033789104
Healthy	0.990610093104332	-5	1.75362066548168	-0.0947763624969015	-5	-5
Healthy	1.63325792323244	-0.541770201776432	1.43295390600033	-5	-5	-2.03763066432998
Healthy	1.42278150426232	-5	1.6713903984562	-5	-5	-5
Healthy	1.64600905462155	-0.499159995382212	1.04474353309442	0.853591754003389	-5	-0.959674620800276
Healthy	1.80757865826672	0.207954652501947	1.14790778323985	-5	-0.781543273599524	-0.692503962086787
Healthy	-1.03512779136222	0.382191806430744	-1.61564658586249	-5	-5	-5
Healthy	1.87582922732215	-0.390096252811458	0.633854099405208	-5	-5	-5
Healthy	0.860286487204345	-0.279600866827117	1.69886810689753	0.831031077233856	-5	-2.41907502432438
Healthy	1.23825516684866	-0.492306007345083	1.80862635958267	-5	-5	-5
Healthy	1.47501082035209	-1.91470942176993	1.15808614464665	1.35676009305319	0.305336319377075	-0.137159295824245
Healthy	1.83747808311795	0.802889293799591	0.950250910159955	-5	-5	-5
Healthy	1.7506441388726	-1.83564714421556	1.49693144610397	0.296033029332005	-5	-5
Healthy	1.18680919257987	-0.538081488191045	1.64359222051916	0.251178135614749	-5	-1.53895190832934
Healthy	1.81071051660423	0.695446651329333	1.3776032695703	-5	-5	-0.8142029525538
Healthy	1.36104318842067	0.251460573491714	0.443181598524506	1.29623309364308	1.2237531187344	-5
D014376	1.62679188098321	1.22397254662947	1.51617814043901	-5	-5	-5
Healthy	0.94218520903356	0.500023667813675	1.3196836928342	0.405523935452283	-5	-2.83268266525182
Healthy	1.8241782456051	-0.0107148538747678	0.370574149293699	-5	-5	-5
Healthy	1.2472517876423	-0.388797307817826	1.76619839845752	-5	-5	-5
Healthy	1.84696335599573	0.468887646476917	0.924486560504766	-5	-1.61834351741421	0.135940038131768
Healthy	1.8142347398921	0.0816353015029508	1.37730934795573	-5	-5	-0.43297363384094
Healthy	1.59569348339584	1.4364395209235	0.109558299603425	-5	-5	-1.30068269897862
Healthy	1.56053726979343	0.824215027671358	1.67212493119465	-1.45531197769732	-5	-0.8168725712986
Healthy	1.7216526087647	-0.000778083715473187	1.25103173130958	-5	-5	-5
D014376	1.88842696563357	0.870284487144908	0.319147716254981	-5	-5	-5
Healthy	1.4786024207943	-0.959358108455463	1.71796392702342	-5	-0.600153287287078	-5
Healthy	1.90098442584262	-0.166687109797217	0.776843504677018	-5	-5	-1.13984173868172
Healthy	1.75209518000327	-0.930368897379657	1.24311497403847	-5	0.340136628640632	-5
Healthy	0.49676502756721	-5	1.13609149428492	0.634870073554761	-5	-5
Healthy	1.77703142722505	-0.280859380304785	1.31260086213786	-5	-5	-1.26082336808927
Healthy	1.69546276325416	-0.583043454609657	0.887588608949447	1.13026009303394	-5	-0.0591200949505213
Healthy	1.83444988881613	-0.758752448736284	0.562728130593403	-5	-5	-5
Healthy	1.84649855058189	0.507693992654917	1.02914586527297	-5	-2.55129368009492	0.17201588684082
Healthy	1.4680176437451	-0.882397308309916	1.71887736129575	-5	-5	-5
Healthy	1.77857375809228	-0.831502516476967	1.47099038811464	-1.99267904707726	-5	-5
Healthy	1.79207257598518	-1.9072793553159	1.44716516612153	-0.0477307683620895	-5	-1.91186391129945
Healthy	1.65685779237567	0.399720435904855	1.41348031926842	-0.902326300550902	-5	-5
Healthy	1.88959053835307	-0.69103029182175	0.945959228055871	-5	-5	-5
Healthy	1.02805532332265	0.477451193165175	1.61956036357592	0.0221890927461483	0.369735215355922	-5
Healthy	1.80965208497098	-0.757632523088562	1.25842103930668	-5	-5	-1.14966014541652
Healthy	1.35426406547724	-0.51934641115663	1.60294288256118	-3.03621217265444	-5	-5
D014376	1.93661692542545	-0.435191955313397	1.04926571489184	-5	-5	-5
Healthy	0.98631302039788	-5	1.86704147003269	-5	-5	-5
Healthy	1.85867372021906	-0.280395293036378	1.31559652352046	-0.749287313540815	-5	-1.62305824285324
Healthy	1.5552751452315	-0.190480686730583	1.40644598792664	-3.13667713987954	-5	-2.61261017366127
Healthy	1.34054801579334	0.00727824733424441	1.73492026362331	-5	-1.10946720807226	-5
Healthy	1.65087086601328	-0.568668406994174	1.05726090301118	0.860794225338293	-5	-1.10801676914803
Healthy	1.40506037969807	-0.221479756106773	1.42877328830458	0.2894038697732	-5	-1.137093786437
Healthy	1.82606799653994	1.06853575468981	0.34918230257888	-5	-5	-1.79075315124663
Healthy	1.64176086830927	-0.434541804904012	1.55072218919575	-2.48280410205003	-5	-1.67840156953466
Healthy	1.81110728434546	-0.436174937748508	1.40133211677685	-5	-5	-5
Healthy	1.48105503051512	-5	1.6780068486587	-5	-0.442264282181728	-5
Healthy	1.54060623367593	-0.754068045661398	1.5602339572948	-5	-5	-1.11092250734994
Healthy	1.67239834118465	-0.977324238046272	1.57234897326791	-0.109506325394515	-5	-0.309706436233518
Healthy	1.43424098373129	-1.485053994692	1.807811211053	-5	-0.530678815484752	-5
Healthy	1.50449548168572	0.61301014970712	1.61614467401271	-0.649568486424556	-1.64062369010131	-0.184535663162396
Healthy	1.20141023489937	0.320590742907043	1.50867742130819	-5	0.503993487978851	-5
Healthy	1.70562469906964	-0.495230195702161	1.3955935287066	0.824406374353947	-0.323965188805379	-2.00612308505879
Healthy	1.89966354826678	-0.763236077812193	1.02543367652965	-5	-5	-5
Healthy	1.26258918765617	0.324566403393517	1.62634519284248	-5	-5	-1.25134690657573
Healthy	-1.70465285166638	0.0215035318434545	-0.843450848668219	-5	-5	-5
Healthy	1.78447471509866	-5	1.47848669927728	-1.0706321707599	-1.39653084026616	-1.6763354643919
Healthy	1.75606407540919	-0.429608856220169	0.799408101119107	0.0198429695632681	-1.41896105122783	-1.55579901113584
Healthy	1.77214142242619	-0.667561540084395	0.792968497660722	0.711060275180386	-0.679604429763531	-0.0530174728182011
Healthy	1.27079129570339	-5	1.46224896439623	-5	-5	-5
Healthy	1.53846564939347	-0.926978545640261	1.39314666349216	-0.144553535684266	0.496079591179941	-1.09301884677115
Healthy	1.71454417114969	-0.239909396081697	1.29839256748769	-0.842241113953136	-5	-1.18409034911323
Healthy	0.309368234427012	0.413244425737604	1.423414806213	-5	-5	-5
Healthy	1.8404755896142	-0.560967467879587	0.905902148126859	-2.56863623584101	-5	-0.880282340894505
Healthy	1.7787785697713	-1.10812816955442	1.28848084715486	0.200962612546434	-5	-5
Healthy	1.79873935950129	-0.160597379345863	1.00685609026128	-5	-5	-5
Healthy	1.82891195902718	-0.133145789264882	0.47503598593598	-5	-5	-0.372009781970118
Healthy	-1.34093992775906	0.966157695702293	0.667845974950633	-5	-5	-5
Healthy	1.3458583405568	-1.82798119057544	1.78600993422736	-5	-1.03767802727042	-5
Healthy	1.51354080269059	-5	1.13356158050504	-5	-5	-5
D014376	1.78155303961739	0.79458562996076	1.26276257835715	-5	-5	-1.51812758968934
Healthy	1.45456453532834	0.205304532544046	1.71445474814256	-1.56336036830734	-5	-1.23920068836928
Healthy	1.28341589445138	0.138116306359853	1.71095686646162	-5	0.0492684289258104	-5
Healthy	1.52518025986167	-0.722230389916349	1.52588276983088	-0.400903297789511	-5	-5
Healthy	0.979643508462589	0.863912029934059	1.02488734795022	-5	-5	-5
Healthy	1.85269446506605	-0.48205232800475	1.00435319221273	-0.813326132500255	-1.44357687862871	-1.33245366048848
Healthy	1.0609451289678	0.212797319988354	1.71727862924166	-0.144432390189351	-5	-1.45779721756597
Healthy	1.90459362284092	-5	1.16080785053776	-5	-5	-5
Healthy	1.80137551083457	-1.14514763758217	0.993684390845659	-0.0651835192720855	-5	-1.6714165502858
Healthy	1.86931909803268	-0.214406820326175	0.894137100921729	-5	-5	-1.27148389524023
Healthy	0.345159961936636	1.24807728828755	1.45447273120908	-5	-5	-5
Healthy	1.73520274469009	0.192302558859347	0.752219057445198	0.850686661278645	-5	-0.858801155095263
Healthy	1.96523473061779	-0.19271533841176	0.455023112735919	0.281335676487837	-5	-5
Healthy	1.23054317859827	0.105860884950425	1.54711267089458	-5	-5	-5
Healthy	1.43044143776264	-0.605478277325087	1.44914981560893	-5	-5	-1.09055095301873
Healthy	1.1955379585955	-5	1.21779652372575	-5	-5	-5
Healthy	1.68544380891968	-0.267413263287874	1.47064698034051	-0.439089556992359	-5	-0.849090126298878
Healthy	1.78489510943545	-5	1.46304356832809	0.57585379130965	-5	-5
Healthy	1.36251357545592	-0.876573064995579	1.59493149244286	-5	-5	-5
Healthy	1.8416174048165	0.499839608639899	0.913500199718289	-5	-1.40516564441668	0.125201405320575
Healthy	1.82581518554995	-0.282554190189904	0.76590016637388	-5	-5	-0.337383809179138
Healthy	1.75204152979914	-0.553214380698812	1.43365128654553	-1.46571999479492	-5	-0.799423073245152
Healthy	1.90850673305989	-5	1.16288896066925	-5	-5	-5
Healthy	1.91821083569667	-0.0175071523717065	0.926439688886353	-5	-5	-5
Healthy	1.42766362070676	-1.00585888887388	1.02389622005655	-0.359369517275589	-5	-0.207881581697575
Healthy	1.79510990409764	0.717658023096461	1.39003716715822	-5	-5	-1.14104194528199
Healthy	1.88438068943036	-0.466672882945576	0.829658141192983	-5	-5	-1.85078088734462
Healthy	1.84251276060912	-0.835409239809776	0.522157217406418	-5	-5	-5
Healthy	1.51855894624663	0.198093237740242	1.51798773008117	0.45763971382968	-5	-1.3669357273085
Healthy	1.44441488204482	-0.523255297027324	1.50263001648121	1.19463670411053	-1.32257556229875	-0.499914538762345
Healthy	1.90860751553856	-0.391666553469254	0.95478359268824	-5	-5	-1.03843653763793
Healthy	1.75300706457041	0.451235160988187	1.26890310302072	-2.43770713554353	-2.5543957967264	-1.33903970822392
Healthy	1.50457605912025	-0.747389659432627	1.54822476044314	-0.623003549259327	-1.52273400457515	-1.78941397509484
Healthy	1.62599793032534	-0.474955192963155	1.52253773369398	-1.21538270736712	-5	-1.01809082990921
Healthy	1.94761372562046	-5	-1.19702114466474	-5	-5	-5
Healthy	1.57409843341357	0.170496405744848	1.52794191375941	-0.0162023739856683	-5	-1.59380057633669
Healthy	1.5869428080554	-0.793093207069136	1.41787889206094	0.562239318000295	0.730618375263483	-5
Healthy	1.80405188283403	0.60540525638235	1.29217518755666	-5	-5	-0.523501680581423
Healthy	1.29517594888687	-0.457224351765375	1.82597736720354	-5	-5	-5
Healthy	-0.750899522817078	-0.308308624308948	-1.61332271603916	-5	-5	-5
Healthy	1.06535298595056	-5	1.64613855899471	-5	1.28928809720048	-5
Healthy	-0.155715472540559	-5	1.96018342023449	-5	-5	-5
Healthy	1.56942974388774	0.285656307864311	1.22387970532987	0.725636437528851	-0.632215587718846	-0.502158461673342
Healthy	-0.0680440443258964	1.03562782735063	1.83959977103955	-0.284013360320352	-5	-5
Healthy	1.66268711145279	-0.61726273423867	0.575647307126974	0.235258191269526	-5	-5
Healthy	0.611238836702348	-5	1.24222006070406	-5	1.68735208619593	-5
Healthy	1.63264008257777	-0.93569179331704	1.51824946614911	-0.164670962677237	-0.236010781527727	-2.41907502432438
