group	Agathobacter_rectalis	Butyrivibrio_A_crossotus	Phocaeicola_dorei	Barnesiella_intestinihominis	Methanobrevibacter_A_smithii_A	Roseburia_sp900552665	Anaerobutyricum_hallii_A	Anaerostipes_hadrus	Coprobacter_fastidiosus	Paraprevotella_clara	Barnesiella_intestinihominis	Anaerobutyricum_hallii_A	Blautia_A_wexlerae	Parabacteroides_johnsonii	Dorea_formicigenerans	Paraprevotella_clara	Anaerostipes_hadrus_A	Coprobacter_fastidiosus	Paraprevotella_xylaniphila	Enterocloster_sp000155435
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.28564	0	1.13676	5.60307	0	0.1981	1.70011	0.25385	0.00362	0	5.60307	1.70011	0.24949	0.10358	0.20454	0	0.03414	0.00362	0	0
Healthy	15.5599	0	13.0566	5.18587	0	0.59187	0.38567	0.17896	0	0	5.18587	0.38567	0.38524	0.00104	0.12798	0	0.10739	0	0	0
Healthy	0.6153	0	0	0	0	0.54804	0	0.02423	0	0	0	0	0.02505	0	0	0	0.03164	0	0	0.01818
Healthy	0	0	0.09129	0	0	0	0	0	0	0	0	0	0.03635	0	0	0	0	0	0	0
Healthy	0	0	0	1.14736	0.03448	0	0	0	0.32406	0.51002	1.14736	0	0	0.75848	0	0.51002	0	0.32406	0.17607	0
Healthy	1.89262	0	1.84794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	2.87684	3.08898	0	2.68881	0	0.53561	0	0	0.04008	0	2.68881	0	0.11554	0	0.04392	0	0	0.04008	0	0
Healthy	0	0	1.47654	2.6134	0	0	0	0	0	0	2.6134	0	0	0	0	0	0	0	0	0.00206
Healthy	0.3615	0.00042	0.69887	3.15534	0.00211	0.18877	1.8302	0.00484	1.16109	0.00359	3.15534	1.8302	0.16969	0	0.28305	0.00359	0.00981	1.16109	0	0.00834
Healthy	1.37294	0	0.98418	0	0.16863	0	0.99396	0	0	0	0	0.99396	1.36061	0	0	0	0	0	0	0
Healthy	9.75216	0	0.30671	0.59662	1.39634	1.45298	2.78913	0	0.0372	0	0.59662	2.78913	0.57997	0	1.53189	0	0	0.0372	0	0
Healthy	6.48028	0	0	0.01725	0	1.57409	0.33163	0.03596	0	0	0.01725	0.33163	0.26318	0	0.13149	0	0.25459	0	0	0
Healthy	17.0794	21.5917	0.43166	3.68421	0	0.9952	0.16097	0	0.34009	0.85546	3.68421	0.16097	0.14913	0	0.31036	0.85546	0.18534	0.34009	0.10412	0
Healthy	0.93762	23.3648	0.11249	3.20238	0	0.78358	0.75349	0.01655	0.06904	0.00051	3.20238	0.75349	0.40198	0	0.31603	0.00051	0.01872	0.06904	0.12303	0
Healthy	34.4319	0	0.65768	1.5372	0.0917	0.28532	0	0	0	0.20181	1.5372	0	1.30018	0	0.31875	0.20181	0	0	0	0
Healthy	6.89775	20.9789	3.60181	0	0.4225	1.26344	0.02443	0.01404	0	0	0	0.02443	0.19295	0.00213	0.14683	0	0.00607	0	0	0
Healthy	0	0	0.33052	5.03873	0	0.74473	0.76104	0.05989	0.12275	0	5.03873	0.76104	0.25684	0	0.19909	0	0.02917	0.12275	0	0
Healthy	5.45741	0	7.6094	0	0	0.07368	0.0106	0	0	0	0	0.0106	0.16311	0	0.02786	0	0	0	0	0
Healthy	19.5662	0	2.13024	0.15049	0	0	2.89023	0	0	0	0.15049	2.89023	2.47055	0	0	0	0	0	0	0
Healthy	2.02002	0	1.77072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.41704	0.01295	0	0	0	0	0.01295	0	0	0	0	0	0	0	0.01654
Healthy	0.02188	0.0059	0.02692	0	0	0.00077	0.0044	0	0	0	0	0.0044	0	0.0026	0	0	0	0	0	0.54342
Healthy	0	0	0	1.86899	0	0	0.07746	0	0.13681	0	1.86899	0.07746	0.10365	0	0.02263	0	0.02275	0.13681	0	0
Healthy	6.19341	0.44473	0	0.7067	0.45781	0	1.38943	0.19686	0.26615	0.03388	0.7067	1.38943	0.25741	0	0	0.03388	0.12022	0.26615	0	0
Healthy	5.77357	0	0.01689	1.1934	0	1.49105	0.24118	0.01158	0.03494	0	1.1934	0.24118	0.16755	0	0.14927	0	0.03274	0.03494	0	0
Healthy	0	0	29.6875	0	0	0	0	0	0.21414	0	0	0	0.05362	1.72378	0	0	0	0.21414	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.16428
Healthy	1.5811	1.80911	0.05839	0.21631	2.15357	0.15673	1.75916	0.0795	0	0.20169	0.21631	1.75916	0.8628	0	0.69865	0.20169	0.32815	0	0.00197	0
Healthy	0	0	0	3.23532	0	0	0	0	0	0	3.23532	0	0	20.3628	0	0	0	0	0	0
Healthy	8.5278	0	2.12903	1.67696	0	0.50284	1.34432	0.50051	0	0	1.67696	1.34432	0.24736	0.3939	0	0	0	0	0	0
Healthy	5.6139	4.60815	1.37877	4.80051	0.84261	0.15551	0.53682	0.85045	0	0.12251	4.80051	0.53682	0.35184	0	0.18181	0.12251	0.3306	0	0	0
Healthy	0.56803	13.4237	0	2.64561	0	1.4864	0.02916	0	0.08311	0	2.64561	0.02916	0.06367	0	0.07031	0	0	0.08311	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02865
Healthy	1.82491	0	0.14088	0.34663	0	0.06262	0.03437	0.23497	0	0	0.34663	0.03437	0.05612	0	0.12016	0	0.00184	0	0	0.03064
Healthy	12.2059	8.40997	0.09185	0	0.14616	0.91822	0.29975	0.05408	0.0298	0	0	0.29975	0.26079	0	0.10267	0	0.20288	0.0298	0	0
Healthy	0.16428	0	0.99511	2.53864	0	5.28541	0	0	0.1013	0.26298	2.53864	0	0.02227	0	0	0.26298	0	0.1013	0.09951	0
Healthy	12.8163	0	19.8209	1.16431	0	1.17862	0	0	0	0	1.16431	0	0.0794	0	0	0	0	0	0	0
Healthy	2.54282	0	2.5606	0.79694	0	0.0276	3.12533	0.63139	0.08892	0	0.79694	3.12533	1.3413	0	1.00235	0	2.84761	0.08892	0	0.02179
Healthy	9.74575	0	0.25576	0.18095	0	0.17849	5.0779	0.22173	0	0	0.18095	5.0779	2.00814	0	1.24849	0	0.11606	0	0	0
Healthy	11.9588	0	5.84013	0	0	0.33986	0.67207	0.45514	0	0	0	0.67207	0.20319	0	0	0	0.13538	0	0	0
Healthy	0.11678	0	0	0	0	1.68371	0	0	0	0	0	0	0.04947	0	0	0	0.04112	0	0	0.01914
Healthy	0	0	1.52535	0	0	1.49432	3.67544	0.01426	0	0	0	3.67544	4.36886	0	0.40123	0	0.01613	0	0	0
Healthy	0.24892	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	1.98093	0	0	0.11057	0	0.13257	0	1.98093	0.11057	0.10635	0	0.01714	0	0	0.13257	0	0
Healthy	0.91758	0	0.27445	2.88926	0	0.82321	0.40725	0.02877	0.41426	0	2.88926	0.40725	0.22677	0	0.79572	0	0.45948	0.41426	0	0
Healthy	2.00254	0	0.1171	2.51391	0.19313	0.19359	0.7692	0	0	0	2.51391	0.7692	0.37474	0	0.05227	0	0	0	0	0
Healthy	0.04204	13.2122	2.01804	0.98884	0	1.15501	0.49787	0.05047	0.04961	0.8908	0.98884	0.49787	0.26647	0.01331	0.33175	0.8908	0.10002	0.04961	0.16334	0
Healthy	1.45901	0	25.7339	0	0	1.05403	0.00271	0	0	0	0	0.00271	0.23123	0	0.09704	0	0	0	0	0
Healthy	0.00431	0	4.35573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.45812	0	3.14248	1.13788	0	0.59091	0.51013	0.01473	0	0.17881	1.13788	0.51013	0.16787	0	0.14059	0.17881	0.04961	0	0.0184	0
Healthy	6.01843	7.85995	0.43195	0	0.2591	0.12375	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	5.60909	0	5.09936	2.40449	0.55965	2.57621	1.15631	0.03522	0.05978	0	2.40449	1.15631	1.12892	0	0.58837	0	0.0621	0.05978	0	0
Healthy	1.28223	0	0	1.95703	0.01877	0.26816	0	0	0	0.06648	1.95703	0	0.05039	0.03375	0.05665	0.06648	0	0	0.00799	0
Healthy	6.81688	0	0	0	0	0.27465	2.01041	0.76744	0	0	0	2.01041	0.4085	0	0.44028	0	0.03976	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	2.58785	0	0.25284	2.46657	0	0.07566	0.43688	0.04337	0.42922	0	2.46657	0.43688	0.23665	0	0.28663	0	0.4005	0.42922	0	0
Healthy	6.17591	0	0	1.07087	0	0.55773	0	0	0	0	1.07087	0	0.10115	0	0	0	0	0	0	0
Healthy	0.61836	0.26195	0.10298	0.52437	0	0	0	0	0	0.60737	0.52437	0	0	0	0	0.60737	0	0	0.11146	0
Healthy	4.92113	0	0.00823	4.15093	35.1411	0	0.46959	0.89122	0	0	4.15093	0.46959	2.27681	0	0.13662	0	0.00309	0	0	0
Healthy	0	0	13.0891	2.33717	0	0	0	0	0	0	2.33717	0	0	0	0	0	0	0	0	0
Healthy	3.35939	0	2.4153	0	0.20364	0.03771	0.19471	0	0	0	0	0.19471	0.37382	0	0.18438	0	0.00976	0	0	0
Healthy	10.9461	12.943	0.02212	1.36268	0.77591	1.91573	0.22962	0.01634	0	0.14814	1.36268	0.22962	1.02645	0.00083	0.17971	0.14814	0	0	0.01932	0
Healthy	0	0	4.82957	1.4862	0	5.34221	0	0.10554	0	0	1.4862	0	0.26808	0	0	0	0.00346	0	0	0.00394
Healthy	26.9478	0	0	0	0	0.18304	0.16885	0.07643	0	0	0	0.16885	0.17871	0	0.12441	0	0	0	0	0
Healthy	0	0	0.48317	4.09509	0	0.01616	0	0	0	0	4.09509	0	0	0	0	0	0	0	0	0
Healthy	8.71875	0	8.18963	0	0	1.31285	0.73934	0.45325	0	0	0	0.73934	0.25516	0	0	0	0.25667	0	0	0
Healthy	1.8464	0	1.85013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.14406	0	32.8593	8.63714	0	0.36051	0.22229	0.02602	0	0	8.63714	0.22229	0.01768	0	0.02467	0	0.04335	0	0	0
Healthy	3.4061	0	9.00772	3.074	0.05586	0.37676	0.04022	0	0.01904	0	3.074	0.04022	0.01614	0	0	0	0	0.01904	0	0
Healthy	3.11064	0	1.71299	0	0.19256	0.04366	0.20492	0.00473	0	0	0	0.20492	0.43245	0	0.17812	0	0.04137	0	0	0
Healthy	22.071	0	8.3696	0	0	1.10251	0.43242	0.38616	0	0	0	0.43242	0.35808	0	0.23482	0	0.10333	0	0	0
Healthy	9.98618	0	0	1.5607	3.32246	1.2742	2.1667	0.04549	0	0	1.5607	2.1667	3.10903	0	0.72206	0	0.12288	0	0	0
Healthy	0.03474	64.1942	2.29374	1.92045	0.51583	0.13868	0	0	0.02219	0	1.92045	0	0.23343	0	0	0	0	0.02219	0	0
Healthy	3.16526	0	16.0677	0	0	0.20808	0.24932	0.0053	0	0	0	0.24932	0.07242	0	0	0	0	0	0	0
Healthy	0.60864	0	4.23504	0.71652	0	0	0	0	0	3.9899	0.71652	0	0.05988	3.09029	0	3.9899	0	0	0.23054	0
Healthy	0	0	0	0.6852	0	0	0	0	0.42311	0	0.6852	0	0	0	0	0	0	0.42311	0	0.10685
Healthy	0	0	55.2646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.34792	5.30639	0.96886	0.37237	2.26721	0.35145	0.76543	0	0.13939	0.05339	0.37237	0.76543	0.29861	0.0199	0.16676	0.05339	0	0.13939	0	0
Healthy	4.83978	0	1.05212	0	0	0	0.18102	0.00809	0	0	0	0.18102	0.02255	0	0	0	0.04704	0	0	0
Healthy	0.20546	0	12.9052	0	0	0.48128	0	0.00711	0.36669	0	0	0	0.02704	0.12843	0	0	0	0.36669	0	0
Healthy	1.54782	0	5.04714	0	0	0.13578	0.17664	0	0	0.45313	0	0.17664	0.15134	0	0.22929	0.45313	0.00946	0	0.08209	0
Healthy	8.94191	0	11.7391	3.86143	0	0	0	0	0	0	3.86143	0	0	0	0	0	0	0	0	0
Healthy	8.6319	1.08772	0.03305	0.8644	1.5014	0.04291	2.62254	0.30367	0.11024	0.29615	0.8644	2.62254	0.59848	0	0.31164	0.29615	0.34678	0.11024	0.00592	0
Healthy	0.77385	10.8517	1.20148	4.15678	0	1.15153	0.07631	0.03362	0.00809	0	4.15678	0.07631	0.15534	0	0.09386	0	0.00295	0.00809	0	0
Healthy	0.23365	0	0.13459	1.91359	0	1.75413	0	0	0	0	1.91359	0	0	0	0	0	0	0	0	0
Healthy	1.42876	0	2.57486	6.33451	0	0.54706	0.06827	0	0	0	6.33451	0.06827	0.03395	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0.16846	0	0	0	0	0	0	0
Healthy	0	0	6.07757	0	0	0	0	0	0.02749	0	0	0	0	0	0	0	0	0.02749	0	0
Healthy	0.28482	0	3.99655	0.7642	0	0	0	0	0	2.92552	0.7642	0	0.00717	4.5346	0	2.92552	0	0	0.15601	0
Healthy	7.2923	20.4855	0	7.46588	3.11173	0	0	0	0	0	7.46588	0	0	0	0	0	0	0	0	0
Healthy	22.1103	0.00186	1.38623	0.83644	0.57844	0.02534	1.3206	0.09417	0.09334	0.68461	0.83644	1.3206	0.73448	0	0.24049	0.68461	0.23028	0.09334	0.09768	0
Healthy	1.67809	0	0	0	7.69618	0.05168	0.31429	0.5663	0.02535	0.048	0	0.31429	0.21222	0	0.31946	0.048	0.20561	0.02535	0	0
Healthy	0	0	59.0646	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	14.9496	0	8.86347	1.34238	0	0.38745	0.74854	0.14008	0.11663	0	1.34238	0.74854	0.61503	1.16337	0.26944	0	0.02041	0.11663	0	0
Healthy	0.87351	0.06119	0.02304	13.0687	0.0089	0.05265	0.05739	0.03847	0.00227	0.00162	13.0687	0.05739	0.03171	0.00429	0.00913	0.00162	0.02616	0.00227	0.00014	0.27544
Healthy	10.6337	12.3295	0.02652	1.38445	0.70044	1.78637	0.18752	0.01263	0	0.14915	1.38445	0.18752	0.9898	0	0.18693	0.14915	0	0	0.02239	0
Healthy	8.25999	0	0	0	0	1.70796	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.69239	17.468	5.97574	3.00722	0	1.34855	0.10338	0.10673	0.02073	0	3.00722	0.10338	0.14238	0	0.08462	0	0	0.02073	0	0
Healthy	3.08582	0	0	13.3842	0	0.32103	0	0.04963	0	0	13.3842	0	0.01467	0	0.23133	0	0	0	0	0
Healthy	2.74217	3.30531	0	2.7799	0	0.54834	0.00303	0	0.05681	0	2.7799	0.00303	0.11971	0	0.04938	0	0	0.05681	0	0
Healthy	0.03288	0	0.00237	3.40273	0	0	0	0	0	0	3.40273	0	0	0	0	0	0	0	0	0
Healthy	29.2952	0	0	0	0	0	1.83125	0.79182	0	0	0	1.83125	0.44762	0	0.21403	0	0	0	0	0
Healthy	3.47822	0	2.47556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	25.9443	0	0	0	0	0	0	0.32495	0	0	0	0	0.09569	0	0	0	0	0	0	0
Healthy	1.41643	0	0.05314	0	0	0.06003	0	0	0	0	0	0	0.03861	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01084
Healthy	0.00937	0	0.00065	0	0	0	0.0057	0.11311	0	0.86544	0	0.0057	0	0	0	0.86544	0.08256	0	0.05556	0.00661
Healthy	2.52163	0	5.85865	4.53503	0	0.12461	0.4236	0.01358	0.42283	0	4.53503	0.4236	0.2009	0	0.56767	0	0.02338	0.42283	0	0
Healthy	0	0	0	2.21282	0	0	0.00184	0	0.37478	0	2.21282	0.00184	0.05364	0	0	0	0	0.37478	0	0
Healthy	3.47538	0	9.40703	3.07647	0.04814	0.32936	0.0417	0	0.02817	0	3.07647	0.0417	0.01625	0	0	0	0	0.02817	0	0
Healthy	8.98575	0	19.0676	1.30736	0	0.1219	0.64885	0.14996	0	0	1.30736	0.64885	0.5695	0	0.48726	0	0.0519	0	0	0
Healthy	1.95907	0	0.55369	0	0	0.08574	0.33337	0.00196	0	0	0	0.33337	0.53731	0.19108	0.05067	0	0.0049	0	0	0
Healthy	6.64421	0	0.46587	0.00099	0	1.30446	0.92778	0.06989	0	0	0.00099	0.92778	1.03063	0	0.73582	0	0.03817	0	0	0
Healthy	0.68403	0	0.00781	18.2103	0	0	0	0	0	0	18.2103	0	0	0	0.07012	0	0	0	0	0
Healthy	0	0	30.3624	0	0	0	0	0	0.21616	0	0	0	0.0672	1.79081	0	0	0	0.21616	0	0.00234
Healthy	9.09175	0.81508	0.39371	1.71259	0	1.72861	3.24101	0.18772	0.03499	0.94466	1.71259	3.24101	1.64558	2.41316	1.2363	0.94466	0.27021	0.03499	0.0744	0
Healthy	0	0	30.9303	0	0	0	0	0	0.18901	0	0	0	0.07802	1.91098	0	0	0	0.18901	0	0
Healthy	0	0	0.06339	0	22.3755	0	13.9056	0	0	0	0	13.9056	0.21913	0	0	0	0	0	0	0.0088
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01282
Healthy	0	0	2.73903	2.64261	0	0	0	0	0	0	2.64261	0	0	0	0	0	0	0	0	0
Healthy	2.08879	0	0	0	0	0	0.15893	0	0	0	0	0.15893	0.30864	0	0.15073	0	0	0	0	0
Healthy	12.899	0	0.73667	0.71556	1.49401	1.82326	0.5952	0.06084	0.09025	0	0.71556	0.5952	0.57454	0.00041	0.4207	0	0.12254	0.09025	0	0
Healthy	0.79242	0	0.43647	0.78045	2.19041	0.80002	0.08241	0	0	0.26578	0.78045	0.08241	0.13554	0	0.03591	0.26578	0	0	0.01121	0
Healthy	17.9232	0	0.51673	0	10.4569	1.93414	1.40469	0	0	0	0	1.40469	0.38874	0	0	0	0	0	0	0
Healthy	0.85131	0	26.3319	0	0	0	0	0	0	0	0	0	0	0	0.00591	0	0	0	0	0
Healthy	12.1848	0	0.24033	2.38179	0.75007	0.22249	0.22762	0	0	0	2.38179	0.22762	0.82447	0	0.09559	0	0	0	0	0
Healthy	0.08727	0	0	2.84063	0	0.02727	0.01158	0	0.10332	0	2.84063	0.01158	0.03261	0	0.02366	0	0	0.10332	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	2.35088	0	2.04696	0	0.0641	0	0.01145	0	0	0	0	0.01145	0.12558	0	0.05994	0	0	0	0	0
Healthy	0	0	0	1.83454	0	0	0.15182	0	0.0522	0	1.83454	0.15182	0.32688	0	0.09256	0	0.04583	0.0522	0	0
Healthy	0.32311	0	0.18986	0.73485	0.00202	0.47829	0	0	0.01163	0.28573	0.73485	0	0.00434	0	0	0.28573	0	0.01163	0.02511	0
Healthy	0	0	0	1.31421	0.03445	0	0	0	0	0.78959	1.31421	0	0	0	0	0.78959	0	0	0.19855	0
Healthy	0.57853	12.7233	0	2.67032	0	1.43072	0.02981	0	0.09039	0	2.67032	0.02981	0.10665	0	0.04417	0	0	0.09039	0	0
Healthy	0.0192	0	0.21766	1.06738	0	0.10595	1.77341	0.47125	0.00343	0.08214	1.06738	1.77341	2.34819	0.34333	0.77063	0.08214	0.39069	0.00343	0.01433	0
Healthy	0	0	0	2.15507	0	0	0.01538	0	0.39268	0	2.15507	0.01538	0.03201	0	0	0	0	0.39268	0	0
Healthy	3.08824	0	0.25347	1.58016	0	1.53085	0	0	0	0	1.58016	0	0.01296	1.36806	0.03554	0	0	0	0	0
Healthy	2.14427	0	0	0	0	0	0.20458	0	0	0	0	0.20458	0.18937	0	0.1003	0	0	0	0	0
Healthy	11.9839	0	0.2348	0.14329	0	2.83727	0.39173	0	0	0	0.14329	0.39173	2.27303	0	1.12177	0	0	0	0	0
Healthy	3.45503	0.84429	1.50976	1.27596	0.32437	0.05124	0.35418	0.02161	0	0	1.27596	0.35418	0.64735	0	0.54173	0	0.03329	0	0	0.0043
Healthy	0.11353	0	25.3851	0	0	0	0	0	0.13386	0	0	0	0	0.09534	0.00476	0	0	0.13386	0	0
Healthy	5.25125	0	8.03251	0	0	0.02447	0	0	0	0	0	0	0.20467	0	0.02713	0	0	0	0	0
D050177	9.93342	0	5.53417	1.93038	0	1.20529	0.68273	0.04558	0.56618	0.34583	1.93038	0.68273	0	0	0.08362	0.34583	0	0.56618	0.05377	0
Healthy	5.3821	0	7.49393	0	0.01295	0.04171	0.01414	0	0	0	0	0.01414	0.14695	0	0.03075	0	0	0	0	0
Healthy	30.1799	0.68423	0	0	0.14841	0.25534	0.40215	0.06319	0	0	0	0.40215	0.47109	0	0.86539	0	0	0	0	0
Healthy	0.2264	0	0	0	0	0	0	0	0	0	0	0	0.04106	0	0	0	0	0	0	0.00538
Healthy	0.80975	0	0.41707	0.81709	2.25595	0.79393	0.06458	0	0	0.29692	0.81709	0.06458	0.10071	0	0.0452	0.29692	0	0	0.03174	0
Healthy	18.2441	0	0	0.43555	0	0.10909	0.70188	0.22806	0	0	0.43555	0.70188	0.4285	0	0.18602	0	0	0	0	0
Healthy	5.08638	0	0.01399	2.82088	0	1.83508	0	0	0	0	2.82088	0	0.02228	0	0.03011	0	0	0	0	0
Healthy	0	0	0	2.06662	0	0	0.08905	0	0.13278	0	2.06662	0.08905	0.15246	0	0.01975	0	0	0.13278	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01069
Healthy	1.14171	0	0	0	3.22507	0	0.11044	0.35911	0	0	0	0.11044	0.02554	0	0.08982	0	0.04338	0	0	0
Healthy	1.90843	0	0	3.39361	0.10412	0.03057	0	0	0	0.4669	3.39361	0	0	0.01677	0.01006	0.4669	0	0	0.03104	0
Healthy	14.1345	0	4.20283	0	2.99009	1.46748	2.08672	0.26987	0	0	0	2.08672	0.66944	0	0.71663	0	0.05186	0	0	0
Healthy	1.85102	0	1.91334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00674
Healthy	2.36623	0	0	0	0.78441	0.2245	2.02546	0.01514	0	0	0	2.02546	4.79598	0	0.67296	0	0	0	0	0
Healthy	0	0	0.29743	2.64868	0	1.48299	0.01486	0	0	0.19038	2.64868	0.01486	0	0	0	0.19038	0	0	0.004	0
Healthy	0.3894	0	2.89372	4.6386	0	1.17393	0.46783	0.01264	0	0	4.6386	0.46783	0.30056	0	0.99585	0	0.02643	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.87949
Healthy	4.82221	11.045	1.76098	0.39499	6.83579	0.56884	1.43192	0	0.11298	0	0.39499	1.43192	0.38671	0	0.34904	0	0.04708	0.11298	0	0
Healthy	6.24089	23.5699	3.28564	2.18053	0.28877	1.43056	0.3238	0.02436	0.07109	0.48952	2.18053	0.3238	0.4016	0	0.15733	0.48952	0.03136	0.07109	0.14273	0
Healthy	0	0	0.84852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	9.90569	0	0	0	0	0.14158	0.87643	0.31285	0	0	0	0.87643	0.186	0	0.4236	0	0.11235	0	0	0.00649
Healthy	0.84587	0	5.11103	0	0	3.31083	0.77708	0	0	0	0	0.77708	0.75495	0	0	0	0	0	0	0
Healthy	0.04522	0	2.52787	0.32533	0.00143	0.13068	0.11822	0.54261	0.01167	0.818	0.32533	0.11822	0.09926	0.04238	0.04659	0.818	0.01396	0.01167	0.27779	0.05134
Healthy	3.32147	0	0.01086	1.04746	0	0.00151	0	0.15075	0	0	1.04746	0	0.03046	0	0	0	0.59816	0	0	0.00435
Healthy	1.52248	0	1.78623	3.82049	0	0.95223	1.38609	0.25519	0.11482	0	3.82049	1.38609	0.34256	0	0.71636	0	0.12186	0.11482	0	0.03242
Healthy	1.08949	14.6482	0	1.14821	0	2.23792	0.00319	0	0.08939	0	1.14821	0.00319	0.07374	0	0.05456	0	0	0.08939	0	0
Healthy	1.98862	0	0.01495	3.37566	0.10932	0.05368	0	0	0	0.32072	3.37566	0	0	0.02191	0.02855	0.32072	0	0	0.07174	0
Healthy	26.1545	0	0	0	0	0	0	0.26809	0	0	0	0	0.08027	0	0	0	0.08207	0	0	0
Healthy	0.2544	0	0	0	0	0	0.00402	0	0	0	0	0.00402	0.03319	0	0	0	0	0	0	0.02378
Healthy	5.0535	0	0	1.02417	0	1.23732	0	0	1.27221	0.49318	1.02417	0	0	0	0	0.49318	0	1.27221	0.0156	0
Healthy	7.55175	1.59125	13.0742	0	1.12509	0.55786	0	0.34631	0	0	0	0	0.68085	0	0	0	0.15384	0	0	0
Healthy	0	0	0	0	0	0.40065	0.01496	0	0	0	0	0.01496	0	0	0	0	0.01885	0	0	0.01157
Healthy	2.02985	0	0	5.49894	0.15029	0.12102	0.0307	0	0.39294	1.25488	5.49894	0.0307	0.11523	0.08981	0	1.25488	0	0.39294	0.44377	0
Healthy	2.2698	0	0.73154	2.35675	0	0.91101	0.4297	0	0	0	2.35675	0.4297	0.06899	0	0.14853	0	0.2649	0	0	0
Healthy	2.91848	0	1.02756	0.93197	0	0.63676	0	0	0	0	0.93197	0	0	1.09405	0.0105	0	0	0	0	0
Healthy	4.21059	0	1.07333	6.71656	1.41365	0.36924	1.17125	0.02047	0.08605	0.16863	6.71656	1.17125	0.40568	0	0.41085	0.16863	0	0.08605	0.01851	0
Healthy	14.7844	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	2.5839	0.16828	0	0.67712	0.55095	0.52862	0	0	0.16828	0.55095	0.07389	0.21377	1.22942	0	0.7571	0	0	0
Healthy	0	0	0.1958	3.32948	0	0.67022	0.72048	0.68971	0.12263	0	3.32948	0.72048	0.55695	0	1.35794	0	0.20749	0.12263	0	0
Healthy	6.24579	0	0	1.00062	0	0.52838	0	0	0	0	1.00062	0	0.08821	0	0.02145	0	0	0	0	0
Healthy	3.22388	0	0	0	0	0	0.09122	0	0	0	0	0.09122	0.09002	0	0.04055	0	0	0	0	0
Healthy	3.75311	0	0	0	0	0.23471	8.22143	0.35914	0	0	0	8.22143	1.20203	0	0.57236	0	0.06235	0	0	0
Healthy	3.45933	0	0.34623	3.07304	0.00472	1.16481	0.16922	0.40055	0	0	3.07304	0.16922	0.12228	0.06165	0.10819	0	0.0101	0	0	0
Healthy	0	0	0	0	0	0.36292	0.00271	0	0	0	0	0.00271	0	0	0	0	0.01028	0	0	0.01804
Healthy	1.39356	0	3.6432	0	0	0.54621	0.75976	0.26872	0	0	0	0.75976	0.92264	1.27505	1.2793	0	0.02399	0	0	0
Healthy	1.46396	65.1674	0	0	0.37891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	5.64423	0	3.74605	0	0	1.7449	0.22089	0.04808	0	0	0	0.22089	0.16675	0	0.28451	0	0.03705	0	0	0.04237
Healthy	16.9319	0	0	6.39214	0	0	0.30326	0	0	0	6.39214	0.30326	0	0	0	0	0	0	0	0
Healthy	0.81654	0	0.48093	0.01006	0	3.73444	0.8447	0.21032	0	0.09824	0.01006	0.8447	0.88979	0	0.28504	0.09824	0.0541	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.93609	0	0.14437	3.98722	0.04229	0.30456	0.19646	0.00571	0.08068	0	3.98722	0.19646	0.11474	0	0.13942	0	0.00307	0.08068	0	0
