group	Anaerobutyricum_hallii_A	Enterocloster_aldenensis	Blautia_A_wexlerae	Dorea_formicigenerans	Anaerostipes_hadrus_A	Anaerostipes_hadrus	Blautia_A_hydrogenotrophica	Streptococcus_sp004166885	Gordonibacter_pamelaeae	Longicatena_innocuum	Alistipes_putredinis	Akkermansia_muciniphila_D	Dialister_invisus	Bifidobacterium_adolescentis	Ruminiclostridium_E_siraeum	Alistipes_shahii	Sutterella_wadsworthensis_A	Odoribacter_splanchnicus	Parasutterella_excrementihominis	Flavonifractor_sp000508885
Healthy	0.00334	0.0369	0.06124	0.01111	0	0	0	0	0	0	13.004	0.01074	0.04518	0	0	0.85628	0	0.81755	0.01762	0.08261
Healthy	0.74319	1.93821	0.23912	0.16113	0.00422	0.02941	0.00189	0	0	0	4.54899	0.12582	6.39375	3.78042	2.57773	0.15888	0.66598	0.69392	0	0
Healthy	0.08665	0.21724	0.46406	0.01587	0	0.07029	0	0	0	0	3.83255	1.66704	0	1.93617	0	1.56446	4.86659	0	0	0
Healthy	0.44579	0.32461	1.25771	0.42121	0.08339	0.33316	0	0.00046	0.00841	0.00067	0	1.35904	0.76569	2.48896	1.97538	0	0	1.17606	0	0.0031
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.17148	0	0	0	0	0	0	0	0
Healthy	0.09464	1.15878	0.09158	0.13705	0	0.0502	0	0	0	0	0	0	0	0	0.01906	0	0	0	0	0
Healthy	0.02161	0	0.03307	0	0	0	0	0	0.01457	0	1.79591	7.18822	9.05807	0	2.57529	0.70233	0	0	0.01313	0.07132
Healthy	0.01455	0.08991	0.05341	0	0	0	0	0	0	0	13.5984	0	0	0	0	1.93697	0.05833	1.10169	0.00733	0.03789
Healthy	0.33302	0.37798	0.15615	0.39601	0.33635	0.23802	0	0	0	0	0.01626	0	0	0	0	0	0	0	0	0
Healthy	1.60361	0	1.97014	0.01663	0.15671	0.15921	0.07497	0	0.001	0.01037	2.29945	0.69177	0.51437	1.63584	0.54827	1.74185	0	1.44862	0.21463	0.04197
Healthy	0	0	0.00913	0	0	0	0	0	0	0	0	0	0	0	0	0	3.72896	0	0	0
Healthy	0	0	0.03654	0	0	0	0	0	0	0	0.34174	0	4.49546	0	0.11038	0.68833	5.89564	1.07614	0.07483	0
Healthy	1.94593	2.5804	0.67388	0.65191	0.02118	0.02525	0.0098	0	0	0	1.93818	0.04061	2.75629	4.87297	0.16816	0.09799	1.51766	0.30584	0.01987	0.01939
Healthy	1.15529	0	0.28728	0	0	0.58708	0	0	0.02459	0	1.91984	0	2.14611	5.02013	0	1.25908	0	0	0	0
Healthy	0	0	0.02197	0.03158	0	0	0	0	0.00161	0.00044	18.1353	0.89533	0	0.17116	0	1.69459	0.61745	1.26808	0	0.01062
Healthy	0	0	0	0	0	0	0.05064	0	0	0	0	0	0	0	0	0	0	0	0.08939	0.36106
Healthy	0	0	0	0.05121	0	0	0	0	0	0	5.33078	0	7.85491	0	0	0	0.15628	1.2144	0	0
Healthy	0	0.00622	0.06075	0.05541	0	0	0	0	0	0	10.2527	0	0	0.28062	0.34182	2.31386	1.84359	1.57853	0.07751	0.13162
Healthy	0.72378	0	0.00176	0	0.1633	0.15691	0	0	0	0.00256	0.00314	0	0	0	0	0	0	0	0.46264	0.01173
D003093	3.29086	7.37002	0.40946	1.73674	0.11324	1.91718	0.0041	0.01786	0	0	0.11426	0	0	16.3686	0	0.00082	2.82546	0	0.01604	0
Healthy	1.68092	0.93808	1.27883	0.90018	0.19839	0.18871	0	0	0	0.00039	2.86568	2.16926	0	0.57924	0.40926	0.71113	0.00017	0.54128	0.28927	0
Healthy	0	0	0	0	0	0	0.1691	0	0	0	12.5667	0	0	0	0	0.06336	0.12034	1.45883	0.17873	1.26984
Healthy	0.35005	0	4.06449	0	0.08075	0.214	0	0	0.04048	0.00197	2.23049	0.02971	1.27647	0.00127	1.56252	0.64292	0.00373	0.18811	0.00584	0
Healthy	0	0	0	0	0	0	0	0	0	0	17.2282	0.69476	9.30341	0.0323	0	2.94606	1.46707	2.7162	0.04607	0
Healthy	2.3264	0	0.28783	1.6565	0	2.56075	0	0	0	0	0	0	0	1.62337	0	0	0	0	0	0
Healthy	0	0.02402	0.0212	0.02193	0	0	0	0	0	0	21.0182	0	2.41242	0	0	0.90419	0	1.39919	0.02032	0
Healthy	3.86381	2.98658	1.39602	1.0285	0.0039	0.4148	0	0	0	0	0	0	0	3.16057	0	0.00103	0.07442	1.50231	0	0
Healthy	0.04561	1.35563	0.0775	0.84245	0	0	0	0	0	0	0	2.50305	0.19513	10.3033	0	0	0.08838	0	0	0
Healthy	0.06702	0.5246	0.11398	0.66633	0	0	0	0	0	0	0	0.96752	1.13999	0.02568	0	0	0	0	0.05176	0.02769
Healthy	0.26759	0.84836	0.12526	0.22359	0	0.01408	0	0	0	0	2.40701	0	8.1707	0.36419	3.82445	0.16207	0	0.37352	0.03037	0
Healthy	0	0.08596	0.15352	0.03892	0.07843	0.07048	0	0.0288	0	0	7.81261	0.01451	0	0	0	1.66647	5.9298	0	0	0
D003093	0.84092	0.72082	0.30213	0.31126	0	0	0	0	0	0	0.77064	0	3.68864	0.0298	0.15687	0.02627	0.12216	1.131	0	0
Healthy	0	0.31082	0	0	0	0	0	0	0	0	32.0222	0	0.80593	12.5532	0	0	0	0	0	0.0227
Healthy	0.71797	0.54812	0.49286	0.16943	0.19512	0.03335	0	0	0	0	6.10284	1.4265	0	0.36346	0.00919	0.29116	0.5736	0	0.00273	0.01994
Healthy	1.4544	0.1231	0.44237	0	0	0	0	0	0	0	0.25494	0	0	2.52714	0	0.00572	0	0	0	0.01398
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.25848	3.05692	0.49198	0.64873	0	0	0	0	0	0	6.50325	0	0	3.70483	0.10858	0.76627	0	0	0	0
Healthy	0.39933	0	0.06699	0	0.00279	0.32163	0	0	0.00442	0.00325	1.88986	5.35162	0	0	0.03222	0	0.62904	0.7249	0	0.02129
Healthy	0	0	0	0.05036	0	0	0	0	0	0	5.20119	0	7.50147	0	0	0	0.15248	1.33308	0	0
Healthy	2.93196	1.64273	1.5185	0.68573	0.10644	0.02995	0	0	0	0.00363	0.16496	0	0	1.27594	4.99955	0.10065	0	0	0	0
Healthy	0.03383	0.08797	0.06372	0.02261	0	0.02148	0	0	0	0	4.81439	0.35196	7.43173	0.0671	0.01208	0	0	0	0.85468	0
Healthy	2.93058	2.49819	4.26326	1.07404	0.08344	0.14417	0	0	0.03042	0.0192	0.96215	0	1.95118	8.4679	0	0.10938	0.07641	0.47168	0	0
Healthy	0	0	0.13799	0	0.08771	0	0	0	0	0	0	1.88655	1.28951	11.3717	0	3.41978	0	0	0	0
D003093	1.84136	0.36211	3.51149	1.1991	0.05966	0.34198	0.04492	0	0.14052	0	2.42934	0	0	0	0.88775	0.54397	0	0.54272	0.0518	0.00457
Healthy	0	0.04034	0.00433	0	0	0.01303	0	0	0	0	10.0476	0.70036	0	0	0	3.81836	5.79825	0	0	0
Healthy	0.25588	0.30471	0.16508	0.18623	0.04205	0.0101	0	0	0.00264	0	4.51153	0.0041	3.74697	10.041	0	0	1.37211	0	0.00153	0.03234
D003093	0.58929	1.02655	2.3029	0.21462	1.6023	0.49232	0	0	0	0	0	0	0.57178	24.5405	0	0.25979	0	0	0.04254	0
Healthy	0.04583	0.06157	0.02082	0	0	0	0	0	0	0	12.6831	0.12044	2.71768	3.5019	1.18936	1.70103	0	0.76497	0.24467	0
Healthy	1.30915	0.97336	0.48566	0.84626	0.07762	0.07937	0.00401	0	0.00931	0.00445	2.93865	0.99344	3.202	3.39388	1.62156	0.23227	0.12386	1.46718	0.00639	0.01666
Healthy	0	0	0	0	0	0	0	0	0	0	24.4448	1.0437	0	0	0	1.0834	7.24791	0	0	0.0453
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17831	0	0	0
Healthy	0	0	0.00827	0	0	0	0	0	0	0	0.377	0	4.35983	0	0.12575	0.74679	6.14947	1.17792	0.04649	0
Healthy	0.02923	0	0.10914	0.03956	0	0	0	0	0	0	17.3887	0	0	0	0	3.43735	2.6043	0	0.37994	0.02527
Healthy	0.17201	0.05441	0.60862	0.08574	0	0	0	0	0	0	1.23256	0	0	0	1.20297	0.19925	0	0	0	0
Healthy	0.24406	0.6574	0.13568	0.20625	0	0	0	0	0	0	3.37859	0	2.07311	16.8753	0	0	1.21066	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.885	0	0	0	0	0
Healthy	0.76896	0.20685	0.27633	0.04776	0.18456	0.54	0	0	0	0	0	0	2.01475	5.6256	1.84793	1.78616	0	0	0.02934	0
Healthy	0.27384	0.3694	1.72027	1.5553	0.01631	0.38646	0	0	0.06098	0	0	0	0	0	0	0.74434	0	2.99733	0.24758	0
Healthy	0.41152	0.45312	0.54225	0.49374	0.23495	0.02094	0	0	0	0	0.01817	0	0	0.07283	0.09596	0.49489	1.64435	4.54165	0.00298	0.00037
Healthy	0	0.05338	0.02195	0.00949	0	0	0	0	0	0	14.469	0	0	0.28539	0	2.808	0.22533	2.67947	0.00168	0.02082
Healthy	0	0	0	0	0	0	0	0	0	0.44632	0	0	0	0	0	0	0	0	0	0
Healthy	0.90098	1.02547	0.44781	0.15162	0.00928	0.07913	0	0	0.02042	0.00122	6.96233	0.21708	3.67907	1.56007	6.01777	9.68304	0.91565	1.25989	0.02879	0
Healthy	0.01964	0	0.07722	0.09117	0	0	0	0	0	0	24.2858	0	0	0	0	4.35629	0.98659	0.85375	0.17164	0
Healthy	0.4217	0.09731	0.34081	0.18109	0.01165	0.01055	0	0	0.0005	0	19.0314	0	0	0	0	0.71494	0.68703	2.54403	0.00191	0.00642
Healthy	0.73469	0.68902	1.59342	0.38576	0.24363	0.23212	0	0	0	0.12372	0.79997	0	0	0	0	0.18955	0	0	0	0.00541
Healthy	0	0	0	0.05764	0	0	0	0	0	0	0.73718	2.4118	0	0	0	0	0	0	0	0
Healthy	0	0	0.05675	0	0	0	0	0	0	0	0.42	0	4.61877	0	0.16398	0.79098	5.9088	1.01658	0.0697	0.02372
Healthy	0.05383	0.14454	0.25197	0.00829	0.05808	0.01116	0.04949	0	0.03103	0.00915	6.99544	0.59191	0	0.54569	0.02919	1.96542	1.11228	3.18715	0.00369	0.03051
Healthy	1.02095	0.27323	0.32931	0.06912	0	0.29269	0	0	0	0	1.47871	0	0	0	0	0.25337	0	0	0.04775	0
Healthy	0.00319	0	0.10959	0.03545	0	0	0	0	0	0	18.0754	0	0	0	0	3.63361	2.68899	0	0.39875	0
Healthy	0	0.0201	0.01815	0.01621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.17447	1.95656	1.20335	0.17737	0.2059	0.36026	0	0	0	0.00515	0.00092	0	6.45168	0.31549	0.4332	0.64224	1.61315	0.93381	0.03328	0
Healthy	0.45656	0.11886	0.47525	0.05849	0	0.26579	0	0	0	0	9.82128	1.63701	0	2.81055	0.09372	3.76401	0.89892	1.78261	0.00659	0
Healthy	0.53258	0.17815	0.11634	0.16119	0.09348	0.05701	0	0.01808	0	0	3.14553	0	0	1.80564	0.7641	0.25257	0	0.89657	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	13.1288	4.96987	0	1.11479	0.06787	2.08039	0	0	0.05964	0
Healthy	0.40036	0	0.50148	1.50612	1.56047	0.40185	0.18435	0	0.02382	0.00143	0.41973	0	6.42124	0	0	0	0	0	0	0
Healthy	0.00493	0.04097	0.07045	0.0234	0	0	0	0	0	0.00939	12.7503	0.00221	0.05853	0	0	0.86525	0	0.7521	0.03376	0.10186
Healthy	0.59663	0.56582	0.82857	0.57367	0.17277	0.10918	0.00201	0	0.01404	0.00172	1.97531	0.07655	0.20121	8.94783	0.03813	0.16694	0.35668	0.51401	0.00046	0
Healthy	0	0	0	0.02492	0	0	0	0	0	0	1.77539	0	0.51624	0.83443	0	0.89982	0	0	0	0
Healthy	1.53138	0.64322	0.67306	0.3843	0	0.41937	0	0	0	0	1.60385	0	0	0	0	0.24722	0	0	0.00462	0
Healthy	0.74629	1.73078	0.33636	0.21738	0	0	0	0	0	0	0.86644	0	6.75712	0.48423	0	0	0	0	0	0
Healthy	1.13545	0.72673	0.28098	0.38613	0.02372	0.0486	0	0.01459	0.0109	0.00124	8.83258	4.6533	1.468	3.11834	0.63134	1.89821	0	0.80347	0	0.00088
Healthy	0	0	0.12579	0	0	0	0.00867	0	0.14538	0.02699	0.18286	43.9572	2.55874	0	0.4368	1.05761	0	0	0.00484	0.006
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.07294	0.10731	0.06696	0.00602	0	0	0	0	0.03257	0	0	7.07682	17.9389	4.47993	0.08566	0.84591	0	0	0.25018	0.0758
Healthy	0.24197	1.05115	0.25205	0.0203	0.00081	0	0	0.15759	0	0.01362	0	0	4.38229	0	3.01949	0.85406	0	1.59715	0.00356	0.03102
Healthy	0.06657	1.56238	0.30952	0.2346	0.17222	0.26689	0	0	0	0.02724	5.65323	1.63248	0	2.34541	15.1299	2.41596	0	0	0.32458	0
Healthy	0.59028	0.32393	0.09931	0.27648	0.00067	0.12591	0	0	0.01794	0	2.30465	0.00167	0.00155	0.37653	0.05646	1.28212	0	1.09769	0	0.0068
Healthy	0.9138	0.70183	0.19322	0.20598	0.01647	0.04437	0	0	0	0.00414	0	0	2.82442	0	0	0.12625	0	0	0	0.00189
Healthy	0.02629	0	0.10418	0	0.0057	0	0	0	0	0	9.14732	0	0.26945	0.47554	1.90842	2.60294	1.44825	2.28215	0	0.05231
Healthy	0.00602	0.0083	0.00382	0.01356	0	0	0	0	0	0	8.89536	0	0	0	0.05311	2.9679	0.34439	2.39902	0	0
Healthy	1.1731	0.39305	0.97441	0.88978	0.06374	1.86918	0	0.06103	0.02136	0.0226	3.94902	0	0	3.6314	0	0.5912	0	0.89659	0.16782	0
Healthy	0.23652	0.6689	0.2759	0.35288	0	0.0117	0	0	0	0	0	0	0	1.16876	15.007	0.35539	0.15383	0	0	0
Healthy	0	0.31917	0.0085	0	0	0	0	0	0	0	1.38648	0	0	0	0.44825	3.77544	0	0	0	0
Healthy	0.00892	0	0.11151	0.07052	0	0	0	0	0	0	17.6082	0	0	0	0	3.77272	2.8273	0.79849	0.39004	0
Healthy	0.04724	0.07861	0.05377	0.03564	0.00797	0.00906	0	0	0	0.002	0	0.02182	1.70669	0	0.02153	0.1386	0	0	0	0.36661
Healthy	0.56439	1.54066	0.15225	0.20197	0.17779	0.10379	0	0	0	0	3.30463	0.15338	0.10404	0.06527	0.87041	0.22256	0	1.4045	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228	0	0	0	0	0	0
Healthy	0.62249	0.17558	0.33974	0.05031	0	0.27071	0	0	0	0	2.33699	0	0	0	0	0.18798	0	0	0.02982	0
Healthy	0.44309	0.0448	0.1243	0	0.04954	0.08367	0	0	0	0	0	0.14577	0.59226	29.9181	0.29298	3.35493	0	0	0.00834	0
Healthy	0	0	0.02191	0.02429	0	0	0	0	0	0	3.67184	0	0	0.73969	0	1.1384	0.16061	0	0	0.00248
Healthy	0.17476	0.25463	0.46432	0.47135	0	0	0	0	0	2.39347	0	0	0	0	36.8289	0	0	0	0	0
Healthy	0.00656	0	0	0.01698	0	0	0	0	0	0	12.8124	8.13114	0	0.06508	0.22709	0.84686	0	0.96754	0.00864	0
Healthy	0.14135	0	0.02035	0.03495	0.03114	0.01843	0	0	0	0	0	0	6.38714	0	0	0	0	0	0	0.01174
Healthy	0.00915	0.06458	0.19292	0.08504	0	0	0	0	0	0	9.06308	0	6.20217	0	0	1.47545	0	0	0.20796	0
Healthy	0	0.01427	0.04063	0.04787	0	0	0	0	0	0	20.9823	0	2.66308	0	0	0.85596	0	0	0	0
Healthy	1.32947	1.39471	0.53018	0.43666	0.13039	0.16521	0	0	0	0	0	0.03008	0	0	0	0	3.63964	0	0	0
Healthy	0.19752	0.06104	0.26472	0.07241	0.03943	0.06531	0	0	0.00521	0.00047	8.40456	0.56197	0	0	6.10425	1.86002	0	1.38938	0.54442	0.00166
Healthy	0.01022	0.10109	0.02537	0	0	0	0	0	0	0	13.6095	0	0	0	0	1.99059	0.07278	1.18799	0.00294	0.0688
Healthy	0.53066	0	0.13997	0.20827	0.01136	0.00605	0	0	0	0.00036	0	1.37537	8.04233	0	0	0	0	0	0	0.01248
Healthy	0	0.25755	0.55792	0.67802	0.0694	2.23822	0	0	0	0.06296	2.92451	0	0	0	0	0.66399	0	1.17565	0	0.21443
Healthy	0.19	0.16415	0.00665	0.12881	0	0.6718	0	0.00473	0.00313	0.00124	3.55808	0	0.57681	8.93016	0.55151	0	0	0.57636	0.00571	0.04795
Healthy	0	0	0	0	0	0	0	0	0	0	8.16043	0.05846	0	0	0.27412	0.88983	0	0.59925	0.05599	0.01308
Healthy	2.6826	2.38275	4.14793	1.0305	0.06601	0.14772	0	0	0.03303	0.01261	0.92443	0	1.92044	8.1458	0	0.09527	0.07199	0.47351	0	0
Healthy	0.57946	4.37568	1.4966	0.89109	0.08251	0.22133	0	0.10235	0	0	1.7255	0	0	0.3013	0.49533	0.03287	0	0	0.10204	0
Healthy	0.17298	0.53809	0.28598	0.16167	0	0.03816	0	0	0	0	3.21839	0.02786	0	0.02652	0.01461	0.04287	0	0.72992	0.0192	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00045	0	0	0	0	0	0
Healthy	1.02358	1.88457	0.37771	1.51266	0.03683	0.15686	0	0.04834	0	0.00514	0	1.73321	6.58488	0.28113	0	0.0371	0	0	0.02924	0.06565
Healthy	0.42083	0.75596	0.46262	0.38663	0.19048	0.21273	0	0	0.00039	0.0006	2.45975	7.46565	0	0.00029	8.22286	0.97874	0.01856	0.74335	0.00675	0.01035
Healthy	0.20517	0.17667	0.97672	0.41487	0.14251	0.01174	0	0	0	0.00797	0.01853	0	0	0	0	0.20109	0	0	0	0.21013
Healthy	4.37762	2.63884	0.06835	0.65577	0.2743	0.42808	0.0019	0.01284	0.00214	0	2.96482	0.09818	0.52446	0	0.0489	0	0	0	0.16469	0.01018
Healthy	0.02566	0.03186	0.01291	0.01112	0	0	0	0	0	0	8.80349	0	0	0	0.08521	2.85038	0.28474	2.24733	0.00461	0
Healthy	0.76671	0.12764	0.35148	0.00723	0.33251	0.69532	0	0	0	0	0	0	0.85009	37.9544	0.65244	0.94039	0	0	0.0605	0
Healthy	0.15589	0.20163	0.64181	0.40836	0.12474	0.72541	0	0	0	0	0.21961	0	0	6.9537	0	0.10033	1.97851	0	0.03184	0.01032
Healthy	0.28761	0.03622	1.38123	0.00566	0.00685	0.28346	0	0	0	0	5.34317	6.54328	0	4.91226	0.19115	1.02955	0	0	0	0
Healthy	0	0.02276	0.01507	0	0.01147	0.00852	0	0	0	0	9.88692	0.76858	0	0	0.00176	3.77698	5.82004	0	0	0
Healthy	0.12931	0.23031	0.17359	0.14092	0.0027	0.00651	0	0	0	0.00027	0	2.87693	6.37105	0.38957	0.48726	0	1.58452	0	0	0.00677
Healthy	5.481	0.13073	0.00557	0.08172	0.05657	0.02025	0	0	0	0.00477	0	0.94624	0	0.01236	0	0	0.90663	0	0	0.01588
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	7.51387	0	0	0	0.05783	0	0
Healthy	0.25772	0	0.29411	0.3644	0	0.02755	0	0	0	0	4.16248	0.11621	0	0.04287	1.37045	0	0	0	0	0
Healthy	0.64657	0.06077	0.05044	0	0.03684	0.33009	0	0	0	0	0	0.05151	4.05909	13.448	0.1824	1.39877	0	0	0.04528	0
D003093	1.53976	0.94483	0.5817	0.7985	0.08014	0.08048	0.00169	0	0.00234	0.0005	3.37482	1.3354	2.87398	4.30078	1.91226	0.29713	0.10961	1.45508	0.00489	0.01681
Healthy	0.04751	0.04695	0.19874	0.08603	0.02612	0.0505	0	0	0	0	0	5.50325	0	0.48572	3.74826	0	1.40816	0.48243	0.0093	0
Healthy	0.17384	0.14836	0.23219	0.3633	0.23582	0.06025	0	0	0	0	0.89109	0	0	0.05982	2.25387	0.91493	0.09861	0.92764	0	0
Healthy	2.89932	0.46759	2.15447	0.16343	1.63539	1.29101	0	0	0	0.0015	7.72982	1.77402	0	0	0	1.13631	0	0	0.07849	0
Healthy	0.47426	2.37015	0.44402	0.38187	0.00108	0.00414	0	0	0	0.01718	1.84475	0.55641	0	0.08588	0.74551	0.10865	0.00287	3.04967	0.05891	0
D003093	0.00292	0.10385	0.34695	0.07878	0.57718	0.15903	0	0	0	0.00762	0	0	0.13936	3.46736	0	1.30182	0	0	0.08731	0
Healthy	0.17623	1.05425	0.12214	0.20901	0.00946	0.03543	0	0	0	0	0.19748	0	0	0	0.29128	0	0	0	0	0
Healthy	2.20815	2.2068	1.26088	0.49137	0.18984	0.0623	0	0	0	0.00258	0.67752	0.93483	3.47983	0	0.01523	0.00543	0	0.22406	0	0
Healthy	0	0	0	0	0	0	0	0	0	0.71195	0	0	0	0	0	0	0	0	0	1.79372
Healthy	0.03618	0.0073	0.01789	0.03276	0.00526	0.00879	0	0	0	0	0.28356	0	0	0	0	0.1104	3.8931	0	0.00015	0
Healthy	0	0.00793	0.01863	0.02174	0	0	0	0	0	0	7.0981	0	0	0	0	1.54925	0	0.93324	0.15155	0
D003093	1.67576	1.90202	0.60209	0.90566	0.70386	0.25958	0	0	0	0	0.77441	0	0	0.45838	0	0.50683	0.08451	0.23265	0	0.00229
Healthy	0	0	0	0	0	0	0	0	0	0	1.32965	1.85231	0	0	0	0.27609	0	0	0.50884	0.02253
Healthy	2.18993	0.38987	0.22019	0.49948	0.53383	0.33421	0	0	0	0.14126	0.60937	0	0	0	0	0	0	0	0	0
Healthy	0.69632	0.4626	0.67833	0.26067	0.08721	0.01248	0.01511	0	0	0.01376	6.43797	0.71933	0	4.89497	0.04984	0.35215	2.24124	2.09009	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04965	0	0	0
Healthy	0.13782	0.9287	0.99836	0	0.38014	0.25416	0.00906	0.03831	0.01672	0.01474	5.38827	0.01764	0	0	1.4135	0.67988	1.83111	0	0	0
Healthy	1.77736	0.50534	0.72555	0.54673	0.02856	0.02075	0	0.0039	0	0.00432	5.69619	0	0	1.2667	4.84302	1.10155	0	1.03624	0.00829	0.00268
Healthy	0.21508	0.39357	0.41669	0.05582	0	0	0	0	0	0	1.92972	0.70276	3.61042	0	0	0.05062	0	0	0.01528	0
Healthy	0	0	0.04195	0	0.05569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00652
D003093	0	0	0	0	0	0	0	0	0	0.05356	0	0	0.36766	0	0	0	3.56837	0	0	0
Healthy	0	0.00778	0.06422	0.04733	0	0	0	0	0	0	20.7026	0	2.47331	0	0	0.94628	0	1.4674	0.00901	0
Healthy	2.40709	1.11823	0.64923	0.43219	0.1188	0.03431	0.00307	0.00045	0.00377	0.00035	5.09014	0.98179	0	0	3.48437	1.29106	0	0.69215	0.06115	0.0178
Healthy	0.03456	0.06836	0.01548	0	0	0	0	0	0	0	12.3339	0.09043	2.80683	3.32457	1.15908	1.58763	0	0.71018	0.24334	0
Healthy	0.1202	0	0.03057	0	0	0	0	0	0	0	0.62418	0	6.52691	0	0	0	0	0	0	0
Healthy	0.07832	0.66853	0.03842	0	0	0	0	0	0	0	13.3122	0.90006	7.61668	1.91331	0.83211	1.69165	0	1.23081	0.11188	0
Healthy	0.07438	0.24956	0.15394	0.05519	0	0	0	0	0	0	2.35897	23.484	0	0.14517	0.01794	1.15163	0	0	0	0.0029
D003093	0.7729	1.02216	0.64512	5.31601	0	1.12894	2.23188	0.05245	0	0.0071	0	0	0	3.365	0	0	0.19562	0.86794	0	0.01146
Healthy	0.46322	0	0.84157	0.65431	0.2114	0.12534	0	0	0	0	0.73634	0	0	0	0	0.09029	0.04924	0	0	0
Healthy	0.05727	0.05731	0.00704	0	0	0	0	0	0	0	12.4864	0.11704	2.84921	3.49853	1.25899	1.64761	0	0.77326	0.26229	0
Healthy	0.40841	0.56265	0.29937	0.07348	0.20794	0.06248	0	0	0	0.00419	0	0	0.82615	0	0	0.14612	0	0	0	0
Healthy	0.26493	0.80868	1.65986	0.43921	0.6906	0.2459	0	0	0	0	0.82712	0	9.46156	2.50444	10.6343	0	0	0	0	0
Healthy	0.61453	0.21165	0.27329	0.20591	0.04288	0.19961	0	0	0	0	0	0	1.84818	1.09735	0	1.07334	0	0	0.05455	0
Healthy	0.00855	0.07811	0.15919	0.08972	0	0	0	0	0	0	9.41636	0	6.41941	0	0	1.51823	0	0.55504	0.21457	0
Healthy	0.18405	3.86265	10.7882	4.30303	0.85911	1.13015	0	0	0	0	0.70979	1.91177	0	0	4.84916	0.1926	0	0	0	0
Healthy	0	0.16815	0	0	0	0	0	0	0	0	0.93448	0	0	0	1.37095	2.00689	0	1.31168	0.04583	0.0137
Healthy	0	0	0.00519	0.00997	0	0	0	0	0	0	3.59756	0	0.0024	0.71784	0	1.20056	0.15651	0	0	0
Healthy	0	0	0.0414	0.0164	0	0	0	0	0	0	11.3197	0	3.23865	0	0	1.6514	0	0	0.26069	0
Healthy	1.58432	0.75545	1.82851	0.5972	0.61634	0.25099	0	0	0	0	0	0.00383	0	0	0	0.019	0	1.1273	0.01474	0
Healthy	0.25444	0.00453	0.21077	0.21694	0	0.21547	0	0	0	0	6.09991	0.46621	0	2.16689	2.26474	0.28267	1.15039	1.1161	0	0
Healthy	0	0	0.0077	0.03229	0	0	0	0	0	0	3.83598	0	0	0.74652	0	1.14932	0.19017	0	0	0
Healthy	0.5188	0.54207	0.49612	0.12583	0	0.00828	0	0	0	0	3.76515	0.4713	1.6894	0.91049	0.57146	0.50845	2.86579	1.76986	0	0
D003093	0.57422	0.22461	0.69562	1.21851	0.56618	0.12861	0	0.06468	0.0281	0.00064	8.41079	0	0	4.74845	0	1.1691	0	2.16026	0.14774	0.01858
Healthy	0	0	6.52547	6.43845	3.47222	0.3978	0	0	0	0	0	17.4263	0	0	1.52824	0	0	0	0	0
Healthy	0.40599	0.56853	0.41621	0.23331	0.03284	0.10151	0	0	0	0	0.97025	0	5.34705	0	15.0678	0.04782	0	0.74523	0	0
Healthy	0.00784	0.03577	0.04333	0.11938	0.03908	0.10171	0	0	0	0.00207	0.22823	0	0	0	0	0	0	0.78479	0.04209	0.00454
Healthy	0	0	0	0	0	0	0	0	0	0	0	0.53649	0	0	0	0	0	0	0	0.04909
Healthy	0	0	0	0	0	0	0	0	0.00569	0	4.54685	0	0	5.38485	0	0	0.77874	0	0	0
Healthy	1.95539	1.35614	3.27826	0.79541	0.07459	0.0533	0	0.22071	0	0	4.74216	3.051	1.29797	0	1.09653	0.15614	0	0	0	0
Healthy	0	0	0.04477	0	0	0	0	0	0	0	18.1007	0	0	0	0	3.57185	2.82169	0	0.35965	0
Healthy	0.74424	2.29417	0.74266	0.95346	0.07026	0.06746	0	0.0656	0	0.00503	0.45367	0.00566	0	0.82184	0.6262	0.0723	0	0.24283	0	0
Healthy	0.46011	0	0.48991	0.25557	0	0.04186	0.01119	0	0.01544	0.00049	0.01181	1.18295	0	0	8.8993	0.2961	0	0.35517	0.14252	0.0101
Healthy	0	0	0.07662	0.07143	0	0	0	0	0	0	17.7376	0	0	0	0	3.33967	2.57858	0.81242	0.433	0.02194
D003093	0.92063	0.9217	0.81113	0.65684	0.1237	0.19	0	0	0	0.01235	5.88123	0.47582	1.38763	0.16635	0.55208	1.04231	0	0.49124	0.10618	0.00214
Healthy	0.87011	2.97881	0.91214	0.55333	0.21026	0.0743	0	0	0	0	0	0.02702	0	0	0.0654	0.26058	0	0.3186	0.04103	0
