f	Bacteroidaceae	Lachnospiraceae	Ruminococcaceae	Rikenellaceae	Bifidobacteriaceae	Marinifilaceae	Streptococcaceae	Selenomonadaceae	Coriobacteriaceae	Enterobacteriaceae	Lactobacillaceae	Pasteurellaceae	Coprobacteraceae	Desulfovibrionaceae	Veillonellaceae	Eggerthellaceae	Peptostreptococcaceae	Micrococcaceae	Dialisteraceae	Methanobacteriaceae	Acidaminococcaceae
Healthy	1.70886941109348	0.2565541934531	0.232617525090947	1.35945203400824	-0.00378613178998175	0.11316091783694	-5	-5	-0.816559319962051	-5	-5	-5	-5	-1.488517711374	-5	-5	-5	-5	-5	-5	-5
Healthy	1.65394681542291	0.359877202949855	0.855100407846856	1.27859128163225	-5	-1.6076548446388	-1.66474274356547	-5	-1.06053066915647	-5	-5	-1.75374768770068	-5	-1.42654817796451	-5	-0.700035331375845	-5	-5	-0.472885888360195	-5	-5
Healthy	1.66989131296454	1.35007038659028	0.390571277253871	0.247182474388255	-5	0.351481290538094	-5	-5	-5	-1.34065436425382	-5	-5	-5	-5	-5	-5	-0.382119374409968	-5	0.672313103765963	-1.11935787359572	-5
Healthy	0.949663672318158	1.65850516162782	0.105360284729234	0.0525438939985084	-5	-5	-0.109920067014726	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.52304127129007	-5	-5
Healthy	1.6987040478366	0.843261439341863	0.884577312640086	1.12953296369257	0.276006590514822	-0.364817951343732	-0.383146546584863	-5	-0.093761957868654	-1.74256143314019	-1.96098267800259	-0.778898880038495	-2.014573525917	-1.79506647764585	-1.12644690648638	-0.425401624578984	-1.40982716840369	-2.67571754470231	-5	-5	-5
Healthy	1.57208404914017	1.33699136902544	0.610260811814013	1.20105064312464	0.270809221347835	0.248600944688893	-0.210102143082374	-5	-0.00414990474607237	-5	-1.5620909644605	-0.687780316726027	-2.39469495385889	-2.95860731484177	-1.05114709380029	-1.09826930827078	-1.1272029600104	-1.22047565667521	-0.24841299491769	-5	-5
Healthy	-1.98422124361096	0.205634654597551	-2.1438755557577	-2.37059040089728	-1.63827216398241	-5	-0.654528245632369	-5	-5	1.49492228226997	-5	-1.61510920346945	-5	-5	-0.225453838985103	-0.620839573533454	-1.76346273851131	-1.56161589296529	-5	-5	-5
Healthy	1.3240928474595	-5	-5	-5	1.86758803646074	-5	-0.979431565198637	-5	-0.0802213228767332	0.161493779662847	0.208376852468069	-1.95233580539844	-5	-5	-0.955421045123387	-5	-5	-5	-5	-5	-5
Healthy	1.93414531719714	0.0486515194730215	-0.0604807473813815	-5	-5	-5	-0.611135367424406	-5	-0.827192811630913	-0.292532022862861	-5	-5	-5	-2.30016227413275	-1.64320953964828	-5	-5	-5	0.526018608344109	-5	-5
Healthy	1.36408380723937	0.8651330056348	0.467380170650965	1.15089576005168	0.699562845779714	0.512824425607372	-5	-5	-0.391538152616272	-5	-5	-5	-5	-0.858174105488925	-2.23582386760967	-2.11013827874181	-5	-5	0.740507167078284	-1.3901922306713	-1.11594135290606
Healthy	1.18851479346934	-0.209222398662306	0.513214935676441	1.33781433903075	0.0605391994849073	-0.287965142254104	-1.01587791713889	-5	-0.167057009814445	-0.216525212417754	-5	-5	-0.927897221114824	-0.19776691445245	-5	-2.07058107428571	-5	-5	0.489741980971828	-5	-1.26145725907121
Healthy	1.19984975760811	1.26993629167835	0.833298865259476	0.676129117248113	-0.131725957024309	-0.173795576500747	-0.864517508664288	-5	-1.14831368455757	-5	-5	-0.834933821610244	-5	-2.28483264215154	-1.07836553894629	-5	-0.337960291727876	-5	-5	-5	-5
Healthy	-1.61996975203217	-2.6903698325741	-5	-5	-1.95467702121334	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.68312046564174	0.561609354178342	0.444336831047182	1.14170588457778	-0.10075419655213	0.374486224261148	-1.16832215080853	-5	-0.242156240985644	-5	-5	-5	-5	0.138924478400435	-5	-5	-5	-5	-5	-1.58502665202918	-5
Healthy	1.22888264024274	1.59552675363849	0.685970018993367	0.033793552561799	-0.0186299575997933	-0.431012561965268	0.0585588739510526	-5	-0.92299567320665	-1.48811663902113	-1.83624247601804	-0.87562621351537	-5	-5	-1.94309514866353	-1.35310637583225	-0.833569886156717	-5	-5	0.0697124859018294	0.139438274158168
Healthy	-0.00654613353633836	-1.30320691491826	0.185590312694286	-5	-0.845302206403612	-5	-5	-5	-5	-0.673664139071248	-5	-5	-5	-5	-5	-1.78067749158066	-5	-5	0.421450909814801	-5	-5
Healthy	1.84327128341965	0.295058843048842	0.167110478596657	0.960898202116332	-5	-5	-1.3873220816835	-5	-5	-1.82304101941309	-5	-5	-5	-1.34390179798717	-5	-5	-5	-5	-5	-5	-5
Healthy	1.80407629482772	0.0281562788705394	0.204703174121911	1.10290513606275	-1.0604308313441	-0.255081457558647	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.495573474537455	-5	-5
Healthy	1.93005074756885	1.04025215286893	-0.244811414391675	-2.35556141053216	-0.706394396807182	-5	-1.48744900709579	-5	-5	-1.06153031163235	-2.32057210338788	-5	-5	-5	-0.837764276233798	-2.73754891026957	-5	-5	-5	-5	-5
Healthy	1.42116941509581	1.37882635091013	0.687866812537256	0.599963812788127	1.1191119806397	0.111454071913396	0.105738342320396	-5	0.592345555179623	-5	-1.55222199070538	-0.231384094948983	-5	-5	-0.733509591688856	-1.66474274356547	-1.03147035562516	-1.4414114168918	-5	-5	0.486446064999875
Healthy	1.29972972776505	1.33242795592204	1.08850393097731	0.715779457241521	0.562433243817922	0.357910083889811	-1.17256610459922	-5	0.0764328937867601	-5	0.143976057243008	-5	-5	-1.14770303417307	-5	-0.57541234633207	-3.50863830616573	-2.40340290437354	-5	-5	0.306004469823467
Healthy	1.1818578737125	1.24153627057186	0.562036971785865	-0.269888249909259	0.889868437100312	-5	0.436482284664279	-5	0.90708713139351	-0.717491176409629	-5	-5	-5	-5	-5	-5	-5	-5	1.14258998377153	-5	-5
Healthy	-5	1.96309481103741	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.87766989268605	0.204754674330467	0.805486585335262	-0.180607435881711	-5	-0.0759275700896372	-5	-5	-2.18442225167573	-5	-5	-5	-1.11992991593593	-5	-1.95506845385084	-1.85047298624565	-5	-5	-5	-5	-5
Healthy	1.64965413278284	0.347593439926808	0.84765408172434	1.28894260368088	-5	-0.027885140629304	-1.67530608613823	-5	-1.02241356199615	-5	-5	-1.34256167729704	-5	-1.25328797748334	-2.70996538863748	-0.649635668363735	-5	-5	-0.430672917112252	-5	-5
Healthy	1.56248438773071	0.391866252436384	-0.183500189407643	1.06233148764952	-5	-5	-5	-5	-5	0.364995380414714	-5	-5	-5	-1.29990229538695	-5	-5	-5	-5	-5	-5	-5
Healthy	1.54483321718237	0.900300477093399	1.18694136927286	0.699788312306803	0.374220274835219	0.0595937076545164	0.0672196889741411	-5	-0.360882219857892	-0.63130412236177	-1.55253186905024	-1.19415945118533	-1.79887610279262	-1.86264588862927	-1.73048705578208	-1.55346283292636	-0.879623520255566	-5	-5	-5	-5
Healthy	1.5967455000273	1.1133369212675	1.0407605242287	0.82976484524334	0.105571492604615	-5	-5	-5	-0.731726328033384	-1.05988213325228	-5	-5	-1.32605800136591	-0.564952358660035	-5	-5	-5	-5	-5	-5	-5
Healthy	1.72960250964337	1.1226551947922	0.576136250277121	0.830439815527457	-0.297414386073126	-5	-0.644491011975566	-5	-5	-5	-5	0.421123305004487	-5	-2.11294562194904	-0.679189273932372	-5	-5	-5	0.664017345766549	-5	-5
Healthy	1.32201761118716	0.787434968710164	1.25152287987603	1.50891415188636	-5	-5	-5	-5	-5	-0.414031949992882	-5	-5	-5	-1.5598783968122	-5	-5	-5	-5	-5	-5	-5
Healthy	1.62064014795957	1.62581448091384	0.559169014432181	0.221082847781397	-0.540411520767992	-5	-2.1791420105603	-5	-5	-5	-5	-5	-5	-1.64975198166584	-5	-1.0870874488239	-5	-5	-5	-5	-5
Healthy	1.00221143343673	0.91808698019716	1.49380980554351	-5	-5	-5	-5	-5	-0.0201148817554438	0.775828086758772	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0704147076378912	1.49016236725144
Healthy	1.34762777092046	0.95642057474697	1.2936592764739	1.20312376369458	0.0732453165538541	-5	-0.0519833620001213	-5	0.0215572594219946	-5	-5	-5	-0.855768381909453	-1.10149421446564	-5	-0.179286362018848	-5	-5	-5	-5	0.353520013656726
Healthy	1.3355216861414	1.14572302238457	0.344390308547262	0.491099637147562	0.98879298478025	-0.110776757777369	0.464298737871892	-5	0.446240390995722	0.911762003001047	-1.38394480502341	-5	-5	-5	-1.3421795439843	-1.34640161815671	-1.05017104106469	-5	0.235040854486151	-5	-5
Healthy	1.33011615938357	0.981475202181168	1.19443524590875	0.952905722481826	-5	-5	-5	-5	-5	-5	-5	-0.910059581501365	-0.83612334435308	-0.547002911984024	-5	-5	-5	-5	-5	0.175746582026732	-0.0336470402397466
Healthy	1.24576650783342	1.23038556085568	0.233673690469636	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0808500693754324	-5	-5	-5	-5	-5	0.668056809293211	-5	-5
Healthy	1.82221680395227	0.63058752772219	0.986487783004507	0.560584456595285	-0.377931111609964	-0.0836671443678572	-1.49066304198236	-0.222065951162221	-5	-1.39480273261162	-5	-5	-5	-1.32339783041798	-5	-1.3693687559795	-5	-5	-5	-5	-5
Healthy	1.79596262966848	1.15582441997645	0.725716482476769	0.467606625872486	0.0455850414179393	-0.0768751954999025	-0.344179912182785	-5	-0.258509610228721	-0.933748638031038	-5	-0.104643763523574	-1.95939765988593	-5	-1.16774662980299	-2.40450377817443	-1.18025870272699	-2.1681302257195	-5	-5	-5
Healthy	0.930171901245846	1.03560062045441	1.65922962442157	0.698117951867031	-5	-5	-5	-5	0.310939590471084	-5	-5	-5	-5	-5	-5	0.304436668471391	-5	-5	-5	-5	-5
Healthy	1.82724310252152	1.02154775425743	-0.0124946146761961	-0.0633907634470824	-5	0.0236885933196377	-1.20844969497267	-5	-5	-5	-5	-5	-0.56069889237157	-5	-5	-5	-5	-5	0.844351031848612	-5	-5
Healthy	1.93133498966845	1.16507092994453	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.6576245591622	0.485170403017084	-5	-5	-0.514562518923699	-5	-0.650411679437537	-5	-5	-0.655705994101688	-5	-5	-5	-5	-0.785103192439779	-5	-2.36051351073141	-5	0.857605051313018	-5	-5
Healthy	1.1064948310334	1.50560113872521	1.06424153683858	0.508427361543815	-2.46597389394386	-0.418585152081634	0.596541018541464	-5	0.0510907517283776	-0.65576496544836	-0.69912203401143	-5	-1.04402377775167	-1.25633347855379	-5	-0.845241380845823	-2.09044397075882	-5	-5	0.355280987272093	-5
Healthy	1.44538902632968	1.5146804113538	0.0270518202849495	0.165511410785553	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.836136682895243	-5	-5
Healthy	1.53605328155455	1.16732501607925	1.03234673803758	0.938926810488049	-5	-0.0193740555579391	-5	-5	-5	-5	-5	-1.53357727756621	-1.64073383539325	-1.98129950133376	-5	-5	-5	-5	-5	-0.443167018982321	0.0957515086944575
Healthy	1.49990609871429	1.14472237170448	0.0122549642833363	0.974488204277585	-1.0465302567466	-0.666190125144774	0.142821042953369	-0.368647564195963	-0.124608798162788	-2.21896306137887	-1.88008458974201	-2.41907502432438	-5	-0.736032715906017	-2.07675598136972	-0.624098731990512	-0.18186651929881	-1.89380910273658	-3.63827216398241	-5	-0.26502424879799
Healthy	1.74431145002694	0.699989399048288	0.254492487724581	1.05170883500488	-0.431434559929549	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.27901425584626	-5	-5	0.795687495363673	-5	-5
Healthy	1.73449667743774	0.186877262952135	0.210173998542721	1.17257345188769	-0.603713453931598	-0.260158776826446	-5	-5	-5	-1.70465285166638	-5	-5	-5	-5	-5	-5	-5	-5	0.778502886520568	-5	-5
Healthy	1.72764664604714	0.222331416767006	0.211534339415678	1.16850985808774	-0.624098731990512	-0.214086751334942	-5	-5	-5	-1.12038809293415	-5	-5	-5	-5	-5	-2.33535802444387	-5	-5	0.763978748913885	-5	-5
Healthy	1.50962746580655	0.819749847587546	0.823875081817663	1.14743113367074	-0.263491950164694	0.386932152144825	-2.03715731879876	-5	-0.652357795267573	-1.11232644754555	-5	-5	-0.441627477830843	-0.905773514777959	-2.04287180232319	-1.64092377394074	-5	-5	-0.488290391566713	-0.710991088460537	-5
Healthy	1.30465508041686	1.26921864503694	0.742820932540018	0.870610467943032	0.399957390949835	0.163557905202608	-0.654959715980443	-5	-0.385345297613717	-0.393468162871985	-1.45692576496647	-1.54408975961726	-1.45296410025999	-3.4089353929735	-1.57577192930402	-1.06088028235151	-1.57057073561821	-5	-5	-5	-5
Healthy	-0.195192935739313	-5	-2.80687540164554	-5	1.08825412985117	-5	0.532689421001157	-5	-5	1.42385362465526	-5	-2.19997064075587	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.77535358133969	0.238698310062986	0.882897768332468	0.439203175801102	-0.392748767682149	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.41330093784854	1.103792777965	1.02783460487701	0.93810474572733	0.054946115699901	0.299812265495717	-0.719353349703805	-5	-5	-5	-5	-5	-0.794768561179997	-1.02826040911222	-5	-5	-5	-5	-5	0.44149875558677	-5
Healthy	1.24966323177186	-0.302613711693106	-5	-1.8523236757589	1.15394528548806	-5	-0.626591418704405	-5	-0.164353811233348	1.09652697012269	-5	-5	-1.65639449189583	-3.61978875828839	-5	-5	-5	-5	-5	-5	-5
Healthy	1.81641624233023	1.02573666831196	0.317660172721497	0.27177192803563	-5	0.00240798929525807	-1.13768969004573	-5	-5	-5	-5	-1.3449576586688	-0.563885080250012	-1.38859536228841	-5	-5	-5	-5	0.796562539110681	-5	-5
D037841	1.83589777879285	0.957888266555451	0.43312310964709	0.689723416872525	-0.335480245715309	0.00951888178535486	-5	0.168709570145828	-1.02535016556128	-1.14375459920995	-2.21041928783557	-5	-5	-1.85949195696182	-5	-1.98800688534074	-5	-5	-5	-5	-5
Healthy	1.08981612491735	0.999329801052616	-0.17859784343374	1.03253938809433	0.490829006303808	0.0933060914099421	-0.775700073920173	-5	-0.0246233434981645	-5	-0.596484845010655	-5	-5	-1.13757044389399	-5	-0.785315069249399	-5	-5	-5	1.08071701562114	-1.8703101078007
Healthy	1.25689469815063	1.33743769578785	0.934075565792829	0.837342815660578	0.137784394134162	0.174141248484291	-0.579021644305097	-5	-0.677966871368197	-0.561536764882366	-5	-5	-1.10796107965871	-1.19232969876952	-5	-5	-5	-5	-5	-0.184482021084076	0.452405975642099
D037841	1.60971891758228	1.43989832947539	0.644629597638031	1.0742933638909	-0.242194166328808	0.301010451972559	-1.25476901547186	-5	-5	-1.36673358884458	-5	-1.229074385361	-0.0306260279794057	-1.06869471857833	-2.71444269099223	-0.705533773838407	-5	-2.62708799702989	-5	-5	-5
Healthy	1.22759519263245	1.19262097028327	1.16190918519738	0.711188656971841	0.595745263485199	-5	-0.269112795964507	-5	-0.608306422963091	-0.718398556174345	-1.32468001666071	-1.47185492174689	-5	-0.92540295540996	-1.2643212740941	-3.2518119729938	-1.1114274031424	-2.41793663708829	-0.281897081822831	-5	-5
Healthy	1.3720971208214	0.811141835851327	0.439684724460633	1.14030184562991	-5	0.327536703268715	-1.10668218838389	-5	-5	-0.0778664573923793	-5	-5	-5	-0.923359556329658	-5	-0.644931793651149	-2.95078197732982	-5	-5	-5	0.275700547568564
Healthy	1.82403317020136	0.391971938194067	-1.06213120343614	-5	-0.761953896871204	-5	-5	-5	-5	0.0764693132220678	-5	-5	-5	-5	-0.071337916708389	-5	-5	-5	1.02896592344001	-5	-5
Healthy	1.54508298248363	1.31812242004835	0.582586020698348	1.31064106644169	-5	-0.0758189583251782	-1.06550154875643	-5	-2.20411998265592	-5	-5	-1.07355465218161	-1.23664689125178	-0.717423199290782	-2.56703070912559	-0.898699819532315	-5	-5	-5	-5	-5
Healthy	0.870132825620549	1.32397731285257	0.96270357114901	0.0683751283498303	-0.24218658099522	-5	-5	-5	-0.829562254953817	-5	-5	-2.54515513999149	-1.02250503092696	-5	-5	-5	-1.14158312227651	-5	-5	0.227390451758479	-5
Healthy	1.61278925888579	0.374429379793611	0.875401616864377	1.31145356443842	-5	-1.28149831113273	-1.87778412172717	-5	-0.902360984453161	-5	-5	-1.28962873573924	-5	-1.28458167740494	-2.3829996588791	-0.648319623472105	-5	-5	-0.442757545770857	-5	-5
Healthy	1.79128605457489	1.28555820909903	0.907099502792974	-0.0231687574388645	-2.14086170270547	0.0966076388102204	-0.599617451954571	-1.75104638450429	-1.5620909644605	-0.86687642459738	-5	0.246313892516639	-5	-5	-1.76045027915953	-2.95078197732982	-0.977159389123472	-2.3829996588791	-5	-5	-5
Healthy	1.60258441088452	0.866188651439013	0.648299498320675	1.2477077012122	-0.0952357818531582	-0.138537280529449	-0.392384156756868	-5	-5	-5	-5	-0.13158481675623	-5	-5	-0.90347233439356	-5	-5	-5	-5	-5	-0.621002859189148
Healthy	1.66123911392458	0.929372428168964	0.659811652710233	1.06146567359758	0.0694941963359082	0.25357786738877	-1.65816994307949	-5	-0.597927856364727	-5	-5	-5	-5	-1.34785039459835	-5	-5	-5	-5	-5	-5	-5
Healthy	1.23670198001051	0.954250230161486	0.975335287899486	-5	-5	-5	-1.13894375542313	-0.533473427278821	-0.704015298590523	1.20252945593138	-5	-0.69574650313373	-5	-5	-5	-5	-5	-1.35124978730198	-5	-0.469685017679468	0.349081224753386
Healthy	1.74301145136405	0.513037716945221	0.341851800751693	0.94262604845615	-0.203259196022093	-0.0201103329546446	-5	-5	-0.707655306159408	-1.24018112262517	-5	-1.81616096294358	-5	-1.04114954832032	-0.703861546591278	-5	-5	-5	0.8044733765901	-5	-5
Healthy	-5	1.67257633462603	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.676101651579135	0.697312182199542	0.590354679440572	1.2557967198238	0.468088744824343	0.154338749297788	-5	-5	-0.902777407480099	-0.543588413894823	-5	-2.28819277095881	-5	-1.49634548075704	-5	-1.40960405281599	-2.04963514562388	-5	-5	-5	-5
D037841	1.8975037671338	0.969607854188143	0.567621494816731	-5	-1.48082853617834	-5	-0.531003190940398	-5	-1.44745345204434	-1.14092177525303	-2.27002571430044	-2.39254497678533	-5	-5	-0.948461609484673	-2.07058107428571	-1.63714069704132	-5	-1.48638292621212	-5	-5
Healthy	1.28133204093521	0.565356599387256	1.23825792692091	1.07819064956955	-1.10907622851099	0.207289595150732	-5	-5	-5	-5	-5	-5	-0.522011023749111	-0.0379338764429392	-5	-5	-5	-5	-5	-1.20957408260889	-5
D037841	1.57870967683836	1.3384913552945	0.88250803103571	0.70449970024856	-2.80134291304558	0.214496803464912	-0.864485719001214	-5	-5	-1.20516354218544	-1.63864997564773	-0.518013053001944	0.453003209322876	-1.8569851997459	-1.19003647828599	-1.7687853520374	-1.86678054326751	-1.96497071779763	-5	-5	-5
Healthy	0.986816504585536	1.77853224900348	0.366792650615065	0.122854558785159	0.775611904146357	-5	-5	-5	-0.483715888886019	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.02980204126519	-5	-5
Healthy	1.43016345419818	0.813607005430666	0.610962360947089	1.24657957261088	-0.374728716343149	0.0652771342558234	-5	-5	-1.12476505354984	-5	-5	-5	-5	-0.324377445888485	-0.32886419890564	-0.965652341553152	-5	-5	-5	-5	-5
Healthy	1.57109164873438	1.10589321682353	1.33999392077032	-5	0.879169881105353	-5	0.0875649262495974	-5	0.352379353663804	0.209211975035357	-1.23433144524099	-0.528165759848767	-5	-5	-0.642636969384857	-2.19044028536473	-0.814089714959286	-2.12726117252733	-5	-5	-5
Healthy	1.66650356623158	0.27043658829389	0.277496902001277	1.39667123327254	0.0824514453882188	0.168016959978657	-5	-5	-0.764067746013705	-5	-5	-2.67162039656126	-5	-1.4990777608097	-5	-5	-5	-5	-5	-5	-5
D037841	1.6202965164051	0.903823325169993	0.887138299744652	0.40538222257276	0.890814891118464	-0.156536739372855	-0.359796918702095	0.392089923570307	-0.722024253776777	-1.32193709502565	-5	-2.34582345812204	-5	-1.85108900689064	-2.12205304837081	-1.21147811277753	-1.09663866374468	-5	-5	-5	-5
Healthy	1.70409403771902	0.203103630980142	0.22888520413865	1.36587624277556	0.0343797588575954	0.115104371939887	-2.88941028970075	-5	-0.77822074306031	-5	-5	-5	-5	-1.34940110182734	-5	-5	-5	-5	-5	-5	-5
Healthy	1.86715110962453	0.606408238937655	0.378793855109683	0.168155570405911	-0.660628070682412	-5	-1.18795610206977	-5	-5	0.20577258209842	-5	-5	-5	-0.867292155144552	-5	-5	-5	-5	-5	-5	-5
Healthy	1.64882635869178	1.26321198071367	0.591691097997022	0.587466254752816	-1.99267904707726	-0.137183119869777	-1.69658792940326	-5	-1.09274991711867	-1.79615153625377	-0.973344186122957	-5	-1.10997041383658	-0.887327982882868	-5	-5	-5	-5	-5	-5	0.695866766943137
Healthy	1.52980814427072	0.764537022393591	0.63632437827459	1.19189570101901	1.07257228111305	-0.00488715014071804	-0.493346169434449	-5	0.083753377570011	-0.862740861363232	-5	-5	-5	-0.908508905732049	-5	-0.261869784914357	-5	-5	-5	-0.661443908990555	-5
Healthy	1.56914335629033	1.36285685463076	0.294726284065042	1.24914672833046	0.497278050355449	0.168341297995859	-1.3902988976206	-5	-5	-0.551309135689573	-5	-5	-5	-5	-0.813410908727593	-1.10851829616048	-0.635955820817106	-5	-1.15113378850522	-5	-5
Healthy	1.48457229145464	1.45242329166379	0.853566200254397	-1.48122293107323	-2.11975822410452	-5	-2.74232142513082	0.174211042696077	-5	-5	-5	-0.66780400467536	-5	-5	-5	-5	-0.940436582098732	-5	-5	-0.164372833790102	-1.02040610415107
Healthy	1.79934454770184	1.02590404202915	0.472547294210469	0.222778880241443	-1.94615357314775	0.0504532281865919	-5	-5	-1.6714165502858	-5	-0.591658258845345	-5	-0.936591575024055	-5	-5	-5	-5	-5	-5	-5	0.647451434568539
Healthy	1.51694897953911	1.38716567967267	0.276914245735038	0.52191571605388	-1.15403423845452	0.208073017460799	0.440036469972941	-5	-1.79914950190892	-5	-5	-5	-5	-5	-0.86976275211477	-5	-5	-5	0.31337361516763	-0.240226426915971	-5
Healthy	1.57908828342632	1.45061594758281	0.539901227081351	0.396492266254436	-5	-5	-0.749604396942884	-5	-5	-0.369226454324784	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.23817736675616	-5
Healthy	1.5886215792074	0.806002148279175	1.01612036192467	0.832646843165633	-5	-5	-5	-5	-5	-1.17730898922395	-5	-5	-5	-0.684071617389813	-5	-5	-5	-5	-5	-5	-5
Healthy	1.49458964490191	1.49780813614451	0.852351272124958	0.0725145858005615	0.441294426088421	-5	-0.406071829317994	-5	-1.42067379624474	-5	-5	0.373375493732781	-5	-5	0.275479510297196	-5	-0.187541220019793	-5	0.0773679052841565	-5	-5
Healthy	1.18780742974079	1.01739231902418	-0.0534936971803753	0.2594553029846	-0.0973173550562745	-5	1.35542814767282	0.380601930961516	0.145833235818536	0.512956411977597	-0.00946136242183114	-5	-5	-0.734804693714283	-1.14972144748196	-5	-1.70158361993871	-1.82739706879014	-5	-5	0.423799451295995
D037841	1.4799590528789	1.3390280711908	0.772808547829228	0.560484103836487	1.29483048390862	-0.684008674640085	-0.22844191398707	-5	-0.223364182976403	-0.641532136123079	-1.15323004646278	-1.73541827076192	-5	-1.79425445905734	-0.626554657702021	-1.37314658533327	-1.79969681701842	-1.02738066094038	-5	-5	-5
Healthy	1.88157322860635	0.26143417310015	0.79386020134267	-0.18585899267993	-5	-0.12114514335578	-5	-5	-1.44928257653072	-5	-5	-5	-0.931628581967357	-5	-5	-2.28066871301627	-5	-5	-5	-5	-5
Healthy	1.47545355081339	0.642899586013302	0.0616333974326146	0.683652105949007	0.736571778436162	-5	-2.10292299679058	-5	-0.209644453585614	-5	-5	-5	-5	-0.92804438969702	-1.68676570830528	-1.81276138016852	-2.10846254232744	-5	1.24749233186897	-5	-5
Healthy	1.04409308544668	1.66005026898303	0.706707543446353	0.382909941744614	-0.541679490681922	-5	-0.0363821472315152	-5	-5	0.00391268673848343	-1.31524437789138	-0.131555418306246	-5	-0.983342655177798	-1.38426031138084	-0.233676400649377	-0.411941289771591	-1.07134815334631	-5	-0.127418385308993	0.0460266697025412
Healthy	1.82236386018382	0.426569813976655	-1.13852533114283	-5	-0.628673486138254	-5	-5	-5	-5	-0.0391678571793036	-5	-5	-5	-5	-0.0773420003909167	-5	-5	-5	1.02534724418276	-5	-5
Healthy	1.35149501687033	0.953346940053106	0.313462252293898	0.92010035818675	-0.0656631767753812	-5	0.432547612245426	-5	-0.567415494574779	-1.72353819582676	-1.79048498545737	-5	-5	-0.407923219592646	-5	-0.139314696743643	-0.900733827968083	-5	-5	-5	-5
Healthy	0.589911640766007	1.01800273771613	0.503694011144343	0.0131069937840557	0.13070035129987	-0.385113325222995	-0.298112671232427	-5	-0.471893538859289	-2.15366288787019	-2.36653154442041	-5	-5	-1.06930561233546	-2.53017798402184	-1.48531945587502	-0.986152004128169	-2.99567862621736	-5	1.10327027134463	-5
Healthy	1.59931670155136	1.3459366739239	0.442415482451935	-0.00758346337090877	-5	-0.228493359794522	-2.51427857351842	-5	-1.78968148017377	-5	-5	-5	-1.82623117686335	-1.18012717804945	-5	-5	-5	-5	-5	-5	0.629591026970847
Healthy	1.28722131286816	1.24787069204977	-0.491941864317635	-5	0.894103849127328	-5	-0.231228745390286	-5	-2.01772876696043	-1.08107890990866	-5	0.100411904527327	-5	-2.25336580106242	-0.404746345359433	-1.21410097161562	-0.636688934363375	-1.60642479673041	-5	-5	-5
Healthy	1.64941090227632	1.28999964368115	0.655995608197051	1.06660393394346	0.571210213140946	-5	-0.733556618703726	-5	0.116076171728612	-0.441387416754639	-0.322648589788735	-5	-5	-5	-5	-1.13596381727423	-5	-5	-5	-5	-5
Healthy	1.21897141886146	1.18146770345569	0.633570452305259	0.292360200916183	0.197184037515842	-0.210602632643686	-2.35359627377693	-5	-0.18801635983921	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.16260054644453	0.606960396574571	-2.20690839982342
Healthy	1.39020979492214	1.40958030589994	1.03870637654128	0.841796048564561	-5	0.137838149517171	-1.66174276975374	-5	-5	-0.727508599311432	-5	-5	-5	-1.08107890990866	-5	-0.718648418327262	-5	-5	-5	-0.19900127139245	-5
Healthy	1.73272385899611	0.48266638715213	0.527043142690893	0.991372293095056	-0.848599501964382	0.0698899965069383	-1.2057908836535	-5	-0.540592432833052	-5	-5	-5	-2.28903688100472	-0.49499933607313	-5	-5	-5	-5	-5	-5	-0.049075597436579
Healthy	1.48350627815911	-0.308105519963408	-0.423382263818458	-5	0.841626598290339	0.636850826887249	-2.49214412830417	-5	-0.542890532581805	-0.460083739532479	-0.235196425436622	-5	-5	-5	0.514788075455446	-1.67243673981272	-1.3212995650017	-5	-5	-5	-5
Healthy	1.42495542776997	1.53492817093317	0.647615705235537	-0.248089933528748	0.556117886379142	-0.189068870425112	-1.25633347855379	-5	-5	-1.29696669526631	-0.840733668906506	-1.51655535190146	-5	-5	-2.2335871528876	-1.09415017335768	-2.20760831050175	-5	0.712436710445994	-5	-5
