group	Gammaproteobacteria	Desulfovibrionia		Bacteroidia	Clostridia	Gammaproteobacteria	Verrucomicrobiae	Bacilli	Methanobacteria	Desulfovibrionia	
Healthy	1.34754	0.21326		54.34093	6.46298	1.34754	7.06851	0.29601	0	0.21326	
Healthy	0.10908	0		8.30614	52.66398	0.10908	0.13273	5.38965	0.04087	0	
Healthy	0.05316	0.00694		3.74147	31.46324	0.05316	0.08989	34.80324	0.07054	0.00694	
Healthy	0.39718	0.07543		76.88963	6.87355	0.39718	0	0.16522	0	0.07543	
Healthy	0.95631	0.022		81.16349	12.41854	0.95631	0	0.09614	0	0.022	
Healthy	0.30385	0.13858		41.25992	32.72814	0.30385	0	1.8754	0	0.13858	
Healthy	0.5874	0		10.62846	1.1805	0.5874	0	0	0	0	
Healthy	1.13979	0		61.22877	31.55243	1.13979	0	0	0	0	
Healthy	13.37731	0		1.54544	0.00912	13.37731	0	1.84981	0	0	
Healthy	3.12298	0.15758		46.78532	14.30305	3.12298	0	0.0705	0.0651	0.15758	
Healthy	0	0		2.80734	53.14765	0	0	5.33933	13.6877	0	
Healthy	15.52831	0.05799		55.67034	5.18208	15.52831	0	0.07726	0	0.05799	
Healthy	5.48059	0		76.47501	11.14814	5.48059	0	0	0	0	
Healthy	0	0.09292		63.11576	23.7253	0	0.22429	0.12755	0	0.09292	
Healthy	6.05477	0		67.80547	14.21926	6.05477	0	0.07203	0	0	
Healthy	0.00451	0.12714		61.80674	23.42513	0.00451	1.69115	0.15693	0.12202	0.12714	
Healthy	2.67051	0		25.05573	49.07604	2.67051	0	6.39372	0.39354	0	
Healthy	0.16615	0.18676		49.04198	18.15323	0.16615	6.04875	0.03153	0	0.18676	
Healthy	0.40825	0		64.53437	30.17789	0.40825	0	0.12673	0	0	
Healthy	4.05303	0		65.88668	17.65752	4.05303	0	0.24437	0	0	
Healthy	1.3511	0.0464		18.62868	14.56647	1.3511	0.00105	7.41258	0	0.0464	
Healthy	6.28482	0		69.72652	10.03764	6.28482	0	0.54739	0	0	
Healthy	0.727	0.03834		80.98771	5.39592	0.727	3.46253	0	0	0.03834	
D001528	2.01068	0.00473		77.23249	5.42715	2.01068	0	0.04063	0	0.00473	
Healthy	1.5011	0.16406		64.42562	13.93713	1.5011	0	0.00655	0.17603	0.16406	
Healthy	2.37591	0.09559		54.22551	30.38946	2.37591	0.42396	0.48589	0	0.09559	
Healthy	0.25744	0.09323		57.4263	12.55177	0.25744	0	0.25238	0.22303	0.09323	
Healthy	0.04551	0.01688		32.17248	46.17145	0.04551	0.00066	0.21079	0	0.01688	
Healthy	0.20641	0		77.78573	8.80561	0.20641	0	0.05355	0	0	
Healthy	1.74262	0.15033		36.76764	52.02333	1.74262	0.03436	0.03598	0.04896	0.15033	
Healthy	0	0		52.96187	39.91753	0	0	0	0	0	
Healthy	1.19944	0.10248		0.81296	41.53486	1.19944	0	5.3385	3.57408	0.10248	
Healthy	0.12782	0.0912		57.26383	11.90732	0.12782	0	0.26587	0.22305	0.0912	
Healthy	7.93934	0.10815		38.17794	25.80575	7.93934	7.23853	0	0.8228	0.10815	
Healthy	4.65975	0.18832		41.04758	27.00562	4.65975	0.02477	0.02708	0	0.18832	
Healthy	0.664	0.07168		83.8469	6.50008	0.664	0	0.05688	0	0.07168	
Healthy	0.56297	0.00376		88.77974	2.49062	0.56297	0	0.23534	0	0.00376	
Healthy	0.68508	0.03321		17.49998	20.55009	0.68508	0.22025	0.11011	0	0.03321	
Healthy	0	0		59.12855	13.0829	0	0	1.85807	0	0	
Healthy	4.24821	0		49.81315	34.95807	4.24821	0	0	0.84585	0	
Healthy	12.07517	0.04214		67.3598	1.65291	12.07517	0	0.1372	0	0.04214	
Healthy	0	0		78.84059	15.5501	0	0.32651	0.13335	0.00641	0	
Healthy	0.23195	0.68026		26.86477	12.32576	0.23195	0.46736	1.09313	0	0.68026	
Healthy	0.19925	0		79.08388	2.56376	0.19925	0	0.0036	0	0	
Healthy	2.47967	0		30.926	31.06375	2.47967	17.6434	0	0	0	
Healthy	0.01387	0.00506		53.18139	21.802	0.01387	1.2884	0	0	0.00506	
Healthy	0.07756	0.05552		67.49294	10.52157	0.07756	0.59026	0.03531	0	0.05552	
Healthy	5.83791	0.01159		39.11667	30.33986	5.83791	0	5.55436	0	0.01159	
Healthy	0.16241	0		60.68189	29.25895	0.16241	0.0151	0.01289	0	0	
Healthy	5.87638	0		71.29103	11.672	5.87638	0	0.03739	0	0	
Healthy	15.7736	0		32.95321	0.89603	15.7736	0	0.21095	0	0	
Healthy	1.44911	0.25658		64.65198	14.10116	1.44911	0	0.02512	0.13943	0.25658	
Healthy	2.32551	0.01962		54.12302	38.98753	2.32551	0.00834	0.45179	0	0.01962	
Healthy	8.72317	0		21.47062	48.05985	8.72317	0.99655	1.78662	0	0	
Healthy	0.09783	0.36294		84.1615	4.62426	0.09783	0.05668	0	0.6442	0.36294	
Healthy	0.26239	0.0889		77.17331	6.65214	0.26239	0	0.12342	0	0.0889	
Healthy	5.92498	0		69.07351	9.93857	5.92498	0	0.59573	0	0	
Healthy	0.54183	0.00166		42.70057	26.45851	0.54183	0.32103	0.17722	0	0.00166	
D001528	9.78301	0.01149		58.78557	11.06545	9.78301	0	0.01455	0	0.01149	
Healthy	4.29812	0		92.47288	2.34264	4.29812	0.68517	0	0	0	
Healthy	0.64727	0		93.15998	2.73113	0.64727	1.70794	0	0	0	
Healthy	20.79261	0.01336		33.53626	18.3669	20.79261	0.12231	0.11761	0.07681	0.01336	
Healthy	0	0		40.54183	35.66886	0	0	0	0	0	
Healthy	37.22412	0.25764		12.17237	33.14266	37.22412	0	5.57278	0.20334	0.25764	
Healthy	15.41251	0		0.04432	0.07562	15.41251	0	0.8359	0	0	
Healthy	10.40711	0.73479		13.25625	7.0213	10.40711	45.199	0.15253	0	0.73479	
Healthy	0.14848	0.06235		67.05178	15.22558	0.14848	0.59489	0	0.00982	0.06235	
Healthy	0	0		53.96092	30.22728	0	0	0	0	0	
Healthy	0	0		60.9472	10.2458	0	0	0	0	0	
Healthy	0.18995	0.17114		48.30977	16.97762	0.18995	6.08148	0.03752	0	0.17114	
Healthy	6.55547	0		25.65134	6.55955	6.55547	0	2.52929	0	0	
D001528	0.65255	0.87672		48.64661	21.09871	0.65255	0	0	0	0.87672	
Healthy	0.13429	0.19334		48.55306	17.66689	0.13429	5.92109	0.02019	0	0.19334	
Healthy	0.59349	0.03111		20.90297	38.4401	0.59349	2.88807	0.16236	6.63006	0.03111	
Healthy	27.98459	0		40.12219	7.94584	27.98459	0	0.11765	0	0	
Healthy	19.51041	0.42787		17.71861	19.91515	19.51041	0.68447	0.72111	0	0.42787	
Healthy	0.52942	0		19.80219	47.0783	0.52942	0	2.64804	2.12866	0	
Healthy	6.19423	0		68.39522	11.64675	6.19423	0	0.05664	0	0	
Healthy	4.15238	0.01172		66.17382	17.00073	4.15238	0	0.18376	0	0.01172	
Healthy	3.56324	0.04669		52.52567	28.39405	3.56324	0	6.84463	0	0.04669	
Healthy	0.6292	0.30585		52.87629	16.33629	0.6292	5.47757	0	0	0.30585	
Healthy	33.6671	0		10.64488	0.03971	33.6671	0	0.25438	0	0	
Healthy	7.28536	0.12949		21.22312	52.15285	7.28536	0.63223	4.32968	0	0.12949	
Healthy	0.52448	1.54986		41.26513	10.8791	0.52448	17.2481	0	0	1.54986	
Healthy	0.43232	0.02384		36.97388	24.2725	0.43232	3.41811	1.2325	16.5498	0.02384	
Healthy	0.09805	0.30595		65.57103	7.70914	0.09805	10.3394	0.12229	0	0.30595	
Healthy	0.64618	0.07694		32.3751	25.82845	0.64618	5.98758	1.45595	12.913	0.07694	
Healthy	0.22897	0.01257		76.4325	6.98597	0.22897	0	0.10255	0	0.01257	
Healthy	0.33708	0		30.62261	34.29267	0.33708	1.85405	0.2775	2.93408	0	
Healthy	0.02932	0.08554		57.58908	12.62835	0.02932	0	0.03432	0.06662	0.08554	
Healthy	0	0		5.29566	20.8261	0	54.5298	0.47301	0	0	
Healthy	0.078	0.34413		84.66831	4.2694	0.078	0.08875	0	0.67741	0.34413	
Healthy	1.48965	0.0191		1.72051	52.13711	1.48965	0	1.90966	6.56249	0.0191	
Healthy	0.77467	0		67.35559	8.59152	0.77467	0.70866	0	0.70794	0	
Healthy	8.03576	0		47.24126	26.08406	8.03576	0.01838	0.73318	0	0	
Healthy	0.8269	0		21.83033	47.16462	0.8269	0	2.1287	0.46264	0	
Healthy	0	0		59.55566	16.55109	0	0	0	0	0	
Healthy	0.28341	0.02725		53.60576	5.11906	0.28341	0	0.22885	0	0.02725	
Healthy	0.67526	0.05834		70.29626	18.83094	0.67526	0	0.21292	0	0.05834	
D001528	2.24739	0.51906		81.8832	2.77024	2.24739	0	0.01564	0	0.51906	
Healthy	0.12031	0		54.61497	39.19204	0.12031	0.10487	0	0	0	
Healthy	0.77483	0.45465		68.18144	3.12875	0.77483	0.00435	0.41987	0	0.45465	
Healthy	1.22018	0		35.71886	38.5205	1.22018	0	6.37071	0	0	
Healthy	0.13916	0		25.32198	57.00351	0.13916	0	0.1277	0.51835	0	
Healthy	0.59022	0		0.91511	44.15311	0.59022	0	38.87791	0.30805	0	
Healthy	0.39442	0		56.56314	18.44429	0.39442	0.00744	0.56249	0	0	
Healthy	1.16565	0.00802		0.53213	0.0817	1.16565	0	0.1753	0	0.00802	
Healthy	3.80221	0		15.69624	27.89786	3.80221	9.86684	0.00942	0.12615	0	
Healthy	0.23569	0		23.79196	19.52605	0.23569	0.10415	0.36968	0	0	
Healthy	1.70875	0		25.40505	31.74971	1.70875	0	0	0	0	
Healthy	0	0		15.55885	1.08551	0	29.9237	0	0	0	
Healthy	0.05954	0		73.88425	9.4443	0.05954	0	1.09129	0.02974	0	
Healthy	1.55958	0		41.91173	27.56454	1.55958	0	0.46395	0	0	
Healthy	0.61577	0		60.06123	11.96812	0.61577	1.69419	0.76067	1.57007	0	
Healthy	0.24639	0.1047		57.18005	12.0333	0.24639	0	0.23457	0.21171	0.1047	
Healthy	1.95939	0		9.61416	31.17568	1.95939	0	23.14034	1.50083	0	
Healthy	0.65511	0.00261		85.85177	6.40262	0.65511	2.07107	0	0	0.00261	
Healthy	10.58755	0.71637		13.48385	6.442	10.58755	43.6221	0.16567	0	0.71637	
Healthy	3.10765	0.20793		46.3199	13.79634	3.10765	0	0.09488	0.07764	0.20793	
Healthy	0.7454	0.00132		54.96691	30.1274	0.7454	0.04016	0.125	0.43319	0.00132	
Healthy	1.43456	0.12683		63.70084	25.92709	1.43456	0	0.08957	0	0.12683	
Healthy	0.55914	0.00175		41.54925	19.35511	0.55914	0	0.05933	0	0.00175	
Healthy	4.30611	0		1.65442	1.05331	4.30611	0	0.06967	0	0	
Healthy	1.62125	0.08128		86.72596	7.62114	1.62125	0	0.08977	0	0.08128	
Healthy	1.15487	0.00163		3.59642	56.7642	1.15487	2.20706	0.77183	0	0.00163	
Healthy	0.34605	0.04869		21.86749	58.71846	0.34605	3.46993	0.23206	0	0.04869	
Healthy	7.46022	0		60.70985	14.72378	7.46022	0	0.05036	0	0	
Healthy	1.39331	0		53.53065	29.83385	1.39331	0	0.19604	0	0	
Healthy	0.19026	0.07298		62.30795	19.45916	0.19026	0	0.04754	0	0.07298	
Healthy	0.17171	0		70.04185	3.77192	0.17171	0	0.00652	0	0	
Healthy	2.40721	0		32.21043	42.32946	2.40721	0	0.56	0	0	
Healthy	80.82318	0		0.01601	0.0022	80.82318	0	0.46884	0	0	
Healthy	0	0		36.11929	29.85196	0	1.73206	0.6557	0	0	
Healthy	8.20346	0		45.20369	26.1166	8.20346	0.01671	0.64448	0	0	
Healthy	4.5543	0.00063		64.05447	6.29528	4.5543	0	0.3921	0	0.00063	
Healthy	8.06716	0		40.92427	38.17651	8.06716	0.73463	0.40951	0	0	
Healthy	1.59811	0.00652		57.19294	32.07439	1.59811	0	0.03638	0	0.00652	
Healthy	2.4139	0		57.76125	25.6929	2.4139	0.02391	0.69053	0	0	
Healthy	0.09014	0.00387		21.29602	52.72976	0.09014	0	1.25148	0	0.00387	
Healthy	2.30781	0		9.54376	39.00762	2.30781	1.55741	1.01141	1.15334	0	
Healthy	2.26402	0.00145		11.81599	44.33832	2.26402	1.14955	1.32752	1.8625	0.00145	
Healthy	0.14028	0		69.55487	3.26646	0.14028	0	0.05474	0	0	
Healthy	5.59156	0.05548		3.98672	70.17457	5.59156	2.16678	0.00749	0.25813	0.05548	
Healthy	1.26887	0		85.00355	10.40697	1.26887	0	0	0	0	
Healthy	0.05153	0.00376		76.86679	6.9996	0.05153	0	1.84546	0	0.00376	
Healthy	0.68226	0.0071		31.29448	12.52023	0.68226	2.27514	0.60487	0	0.0071	
Healthy	0	0.65273		30.44634	16.39235	0	22.9928	0.32943	2.28766	0.65273	
Healthy	5.90135	0.6319		28.63484	9.53346	5.90135	19.9056	0.24498	0.5413	0.6319	
Healthy	0.57044	0.00483		48.76142	28.85689	0.57044	0.02291	0.6199	0.40327	0.00483	
Healthy	0.18489	0.00509		31.46849	14.29789	0.18489	0.02699	0.03043	0	0.00509	
Healthy	3.25503	0.09786		25.09357	34.59105	3.25503	0.74961	0.08424	0.54533	0.09786	
Healthy	4.15535	0.14406		11.42124	39.61852	4.15535	0	0.08913	0	0.14406	
Healthy	5.76967	0.1131		47.0306	23.3533	5.76967	0.0255	0	0	0.1131	
Healthy	0.55624	0		76.7839	4.34741	0.55624	0	0	0	0	
Healthy	0.68922	0.01359		33.32466	28.90645	0.68922	0.3222	0.40387	0.22578	0.01359	
Healthy	0.80189	0.02896		36.22937	35.80504	0.80189	0	0.19031	0	0.02896	
Healthy	0.00921	0		14.32804	45.23303	0.00921	0.99688	2.97605	0	0	
Healthy	6.78411	0.19971		29.49403	29.5489	6.78411	13.8291	0	1.16719	0.19971	
Healthy	0.51219	0.00261		89.04381	2.53296	0.51219	0	0.25288	0	0.00261	
Healthy	0.41197	0.14347		24.9085	33.78777	0.41197	0.16411	0.30573	0	0.14347	
Healthy	5.01091	0		25.65549	41.39946	5.01091	0	0.93429	0	0	
Healthy	0	0		43.37246	39.81935	0	0	0	0	0	
Healthy	0.92763	0		53.66858	16.86373	0.92763	0	0.28891	0	0	
Healthy	0.37131	0		68.25271	18.13192	0.37131	0.36578	0	0	0	
Healthy	0.11804	0.07337		67.97653	15.0246	0.11804	0.56894	0.01102	0	0.07337	
Healthy	1.10329	0.4676		65.22492	23.25133	1.10329	0	0.08243	0	0.4676	
Healthy	2.79843	0.32269		43.59665	41.24524	2.79843	0	0.4103	0	0.32269	
Healthy	0.97953	0		40.54922	26.34015	0.97953	0	0.91872	0	0	
Healthy	0.14984	0.16423		48.74281	17.59063	0.14984	6.11884	0.0358	0	0.16423	
Healthy	0.06542	0.18615		50.41423	16.2579	0.06542	5.37568	0	0	0.18615	
Healthy	1.90778	0.00796		73.67072	21.45807	1.90778	0	0.08144	0	0.00796	
Healthy	0.21142	0		79.5248	2.84599	0.21142	0	0	0	0	
Healthy	0.03544	0		76.06964	21.54655	0.03544	0.02368	0.06245	0	0	
Healthy	3.36737	0.44478		41.31662	32.40193	3.36737	0.02522	5.30199	0.69133	0.44478	
Healthy	0.67729	0.07916		82.05623	6.43319	0.67729	0	0.06582	0	0.07916	
Healthy	2.05501	0.32276		40.30623	14.73388	2.05501	0	0.00652	0	0.32276	
Healthy	0.31314	0.12015		23.20399	39.58223	0.31314	0	2.00441	0.15512	0.12015	
Healthy	20.38942	0		32.24953	16.97582	20.38942	0.13143	0.0303	0.04564	0	
Healthy	0	0		80.60223	14.43821	0	0	0.45878	0	0	
Healthy	1.66691	0.00545		30.31938	38.45639	1.66691	0	1.497	0	0.00545	
Healthy	3.34384	0		42.11993	32.30842	3.34384	0	0.26248	0	0	
Healthy	0.26585	0.14088		70.59588	10.00582	0.26585	0.10494	0	0.04923	0.14088	
Healthy	2.3116	0		36.71537	44.53939	2.3116	0	0.50245	0	0	
Healthy	0	0		11.98448	44.93967	0	1.68081	0.97518	0	0	
Healthy	19.3714	0.05501		13.92884	28.49517	19.3714	0.51861	0.31931	0	0.05501	
Healthy	1.44575	0.00024		74.43326	2.14313	1.44575	0.08559	3.20623	0	0.00024	
Healthy	0.19829	0.17357		27.36963	60.02292	0.19829	0.0389	1.1047	0	0.17357	
Healthy	0.04087	0.06939		57.68063	14.72744	0.04087	0	0.06482	0.06438	0.06939	
Healthy	2.28007	0.06375		64.2214	12.52427	2.28007	0	0.23663	0	0.06375	
Healthy	0	1.58126		77.73915	6.1242	0	0	0.26104	0.08192	1.58126	
Healthy	3.69512	0		34.44275	25.3536	3.69512	0	0.18555	0	0	
Healthy	4.70406	0		92.40019	2.12084	4.70406	0.58989	0	0	0	
Healthy	0.22814	0.2872		60.82553	9.39274	0.22814	0.67933	0.08802	0.96826	0.2872	
Healthy	3.99534	0		50.83458	27.54175	3.99534	0.36124	0	0	0	
Healthy	0.38413	0		48.3765	20.38094	0.38413	0	4.34624	17.7248	0	
Healthy	6.08696	0.05484		69.02083	0.23636	6.08696	0	0.02662	0	0.05484	
Healthy	0.4779	0.62538		45.74134	7.39684	0.4779	0.17425	0.5895	0	0.62538	
Healthy	2.37447	0		58.5516	28.29259	2.37447	0	0.12291	0	0	
Healthy	0	0		42.8523	46.69582	0	3.24794	0	0	0	
Healthy	0.0251	1.53198		68.81003	6.47233	0.0251	0	0.54823	0.03794	1.53198	
Healthy	3.5784	0.2696		63.11124	19.85939	3.5784	0	0	0	0.2696	
Healthy	6.33099	0.08643		20.11913	31.68854	6.33099	1.91099	2.59016	0.82055	0.08643	
Healthy	0.4917	0.04786		72.98156	8.41494	0.4917	0	0.0328	0	0.04786	
Healthy	3.12301	0		81.5616	7.05116	3.12301	0	0.08385	0	0	
Healthy	0.50004	0		77.87698	5.92749	0.50004	0	0	0	0	
Healthy	14.5864	0		28.94934	29.23037	14.5864	5.70858	3.06924	0	0	
Healthy	0.62844	0		43.3213	20.42027	0.62844	0	6.31723	0	0	
Healthy	0.11509	0		52.26953	22.08116	0.11509	0	0.6848	1.74148	0	
Healthy	5.13698	0.0677		38.93401	41.57505	5.13698	3.06928	0	0.71973	0.0677	
Healthy	0.05594	0.03047		54.43358	35.29853	0.05594	0	0.36068	0	0.03047	
Healthy	0.17122	0		70.0664	3.23899	0.17122	0	0.0293	0	0	
Healthy	0.16008	0.00309		9.57718	50.4609	0.16008	0.00145	0.47979	0	0.00309	
Healthy	0.03904	0		44.56376	30.94834	0.03904	0.73937	2.78111	0.47677	0	
Healthy	20.15756	0		17.10021	13.73385	20.15756	1.95313	1.86745	0.20668	0	
Healthy	1.87023	0		37.81526	57.59283	1.87023	0	0.33522	0	0	
Healthy	0	0		11.62026	57.10652	0	0	0.22984	4.29497	0	
Healthy	0.60841	0.05691		84.12078	6.51546	0.60841	0	0.03607	0	0.05691	
Healthy	4.15824	0.01969		40.56012	0.88048	4.15824	0	0.42643	0	0.01969	
Healthy	7.18618	0.74168		12.78487	8.63943	7.18618	1.45742	0.07356	0.18226	0.74168	
Healthy	0.30624	0		15.50235	65.93103	0.30624	0	0.60005	0	0	
Healthy	0	0		66.9454	18.14622	0	0	0.91611	0.85601	0	
Healthy	4.5631	0		92.82643	2.03481	4.5631	0.50237	0	0	0	
Healthy	2.52579	0.03297		60.0519	10.59123	2.52579	0	2.94131	0	0.03297	
Healthy	20.13454	0		32.20416	16.98868	20.13454	0.13732	0.03193	0.04435	0	
Healthy	0.432	0		30.96396	64.5578	0.432	0	0.00945	0	0	
Healthy	0	0		68.50579	18.84689	0	0.13691	0	0	0	
Healthy	2.63057	0		42.32325	13.31925	2.63057	0	0	0	0	
Healthy	0	0		43.37119	36.54927	0	0	0	0	0	
Healthy	0.55707	0.00781		61.97983	17.79166	0.55707	1.40718	0.47433	0	0.00781	
Healthy	0.02425	0		17.98717	73.88172	0.02425	0	0	0	0	
Healthy	0.04559	0		39.07155	47.01732	0.04559	0.12523	1.13039	0	0	
Healthy	0.46283	0		11.08141	61.97638	0.46283	0	0.28699	0	0	
Healthy	0.7039	0		36.98157	30.62695	0.7039	0	0.94272	0	0	
Healthy	0.30428	0		16.02933	69.93777	0.30428	0	0.63454	0	0	
Healthy	3.04895	0.54026		64.19594	27.26681	3.04895	0	0.07994	0	0.54026	
Healthy	1.10269	0		0.1469	88.92571	1.10269	0	0	0	0	
Healthy	0.14232	1.56935		69.40263	9.64276	0.14232	0	0.49896	0.03289	1.56935	
Healthy	17.7439	0.04737		18.13338	19.48893	17.7439	1.29122	0.59085	0	0.04737	
Healthy	0.20657	0.04722		65.69568	18.80189	0.20657	4.89223	0.53421	0	0.04722	
Healthy	0.2265	0		59.4235	6.28189	0.2265	0	0.03707	0	0	
Healthy	0.1816	0.02857		51.60388	42.38279	0.1816	0.38723	0.26811	0.01759	0.02857	
Healthy	6.19734	0		72.30071	10.17186	6.19734	0	0	0	0	
Healthy	11.5958	0		58.3654	16.6102	11.5958	0	0	0	0	
Healthy	0.09351	0		70.2165	3.57257	0.09351	0	0.03662	0	0	
Healthy	2.67427	0.00973		87.99193	0.27943	2.67427	0	4.06667	0	0.00973	
Healthy	17.06039	0.00587		4.23524	39.33865	17.06039	0	2.11792	0	0.00587	
Healthy	0.01065	0		62.95898	17.23656	0.01065	0	0.00823	0.07914	0	
Healthy	1.08666	0		66.79395	2.45351	1.08666	0	0	0	0	
Healthy	0.72547	0.28381		49.29812	24.91747	0.72547	1.36762	0.13084	0	0.28381	
Healthy	0.54887	0.07088		76.98238	13.18481	0.54887	0.35252	0.09882	0	0.07088	
Healthy	0	0		42.36939	16.7347	0	0	0	0	0	
Healthy	37.28613	0		23.57768	0.00066	37.28613	0	0.44926	0	0	
Healthy	1.81213	0.18137		40.5676	18.73075	1.81213	4.06453	1.46466	0.62709	0.18137	
Healthy	0.05286	0		29.19349	46.23845	0.05286	0	0.21317	0	0	
Healthy	0.30015	0		0	0	0.30015	0	14.93861	0	0	
Healthy	3.05771	0.45951		64.38383	27.78515	3.05771	0	0.07194	0	0.45951	
Healthy	1.3907	0.13527		36.98982	37.3372	1.3907	0.12913	0.28608	0	0.13527	
Healthy	3.13626	0		60.69733	13.68216	3.13626	5.87594	0.41161	0	0	
Healthy	0.58038	0.08048		41.49183	30.25795	0.58038	2.20768	3.21806	3.53361	0.08048	
Healthy	5.21558	0.18062		61.4018	25.1726	5.21558	0	0.09675	0	0.18062	
Healthy	0.44014	0		51.68475	28.04296	0.44014	0	3.79145	0.57347	0	
Healthy	0.57193	0.15367		17.74048	51.78461	0.57193	0	0.7686	0	0.15367	
Healthy	0.23483	0		69.66327	13.18325	0.23483	0	4.41859	0	0	
Healthy	0.08662	0.69775		26.64235	15.54998	0.08662	0.44155	1.08124	0	0.69775	
Healthy	0.12781	0.0606		11.5762	49.49166	0.12781	0	0.32052	0	0.0606	
Healthy	1.07874	0		24.29701	46.50508	1.07874	0.82653	2.65621	0	0	
Healthy	0	0		88.07623	2.20381	0	0	0	0	0	
Healthy	0.05709	0.09903		37.77544	43.49804	0.05709	0.10769	0.12528	0	0.09903	
Healthy	0.05094	0		1.2148	47.57139	0.05094	0	27.28763	12.4338	0	
Healthy	0.00262	0.06456		35.86121	37.1462	0.00262	0.08797	0.40302	0	0.06456	
Healthy	2.64702	0		64.94468	5.0084	2.64702	0	0	0	0	
Healthy	0.70457	0.07704		57.56943	20.70555	0.70457	0	0	0	0.07704	
Healthy	0	0		50.52835	25.16813	0	0.06033	0.27098	0	0	
Healthy	1.43267	0.1177		64.99661	13.96099	1.43267	0	0.00421	0.15096	0.1177	
Healthy	0.00808	0.0802		56.51327	12.66559	0.00808	0	0.03985	0.07219	0.0802	
Healthy	5.02322	0.20437		62.02269	24.91735	5.02322	0	0.06602	0	0.20437	
Healthy	0.41749	0.03665		42.04311	25.78334	0.41749	4.7149	2.08717	0.45642	0.03665	
Healthy	5.97359	0.01487		68.97914	12.82434	5.97359	0	0.45093	0	0.01487	
Healthy	0.65902	0		10.73036	29.87758	0.65902	0	0.93894	0	0	
Healthy	7.10518	0.00089		81.76907	1.52031	7.10518	0	0.0567	0	0.00089	
Healthy	7.96819	0.03054		71.60697	2.95606	7.96819	0	0.31729	0	0.03054	
Healthy	0.87803	0		61.47845	26.96202	0.87803	0	0	0	0	
Healthy	1.42355	0		67.70442	2.34345	1.42355	0	0	0	0	
Healthy	0.44609	0		19.30047	52.08396	0.44609	0	3.12801	1.20658	0	
Healthy	0	0.73579		38.60852	7.34504	0	21.0731	0	0	0.73579	
Healthy	0	0		76.57503	4.87467	0	0	0	0	0	
Healthy	0.25444	0		79.28003	2.391	0.25444	0	0.00593	0	0	
Healthy	0	0		30.64078	25.62591	0	4.0239	1.34847	0	0	
Healthy	0.03296	0		36.78098	50.67998	0.03296	0	0.00325	0	0	
Healthy	2.92349	0		25.93669	59.51967	2.92349	0	0.96443	0	0	
Healthy	2.02486	0		44.82496	22.15121	2.02486	0	0.68327	3.26275	0	
Healthy	0.21697	0.0846		45.19143	33.11999	0.21697	0.00146	0	0	0.0846	
Healthy	0.63241	0		70.26417	23.97684	0.63241	0	0.19722	0	0	
Healthy	3.1174	0.01797		26.99671	44.94616	3.1174	0	2.51471	0	0.01797	
Healthy	0.1195	0.08736		46.88008	35.9183	0.1195	0.12904	0.23121	0	0.08736	
Healthy	5.80877	0		47.10461	38.80171	5.80877	0	0	0	0	
Healthy	0.05692	0.06663		69.39013	9.96665	0.05692	0.58793	0.02762	0	0.06663	
Healthy	0.20906	0.16335		49.18358	13.99402	0.20906	0	0.38922	0	0.16335	
Healthy	0	0		30.76513	62.53897	0	0	0	0	0	
Healthy	0.1053	0.06034		45.54224	4.24193	0.1053	0	0.00856	0	0.06034	
Healthy	2.05354	0		1.04103	1.65243	2.05354	71.3227	0	0	0	
Healthy	0.17709	0		34.65504	35.04069	0.17709	0.00805	1.52093	0.6932	0	
Healthy	0.51115	0.30145		36.64704	19.91522	0.51115	1.20624	2.57075	3.07251	0.30145	
Healthy	0.64495	0.17533		48.25373	26.05735	0.64495	4.45715	0.24026	1.12264	0.17533	
Healthy	4.3952	0		80.93213	8.67387	4.3952	0	0	0	0	
Healthy	0.03542	0		39.99389	26.6334	0.03542	0	1.58296	0	0	
Healthy	0.08839	0		68.47041	17.5455	0.08839	0	0.29417	0	0	
Healthy	0.11158	0		84.97031	3.89134	0.11158	1.26675	0.23597	0	0	
D001528	0.08172	0.1515		43.44252	22.63349	0.08172	0	0.72455	0	0.1515	
Healthy	0.01783	0.8089		52.03548	7.09657	0.01783	13.5079	0	0	0.8089	
Healthy	2.42337	0		32.66256	37.89669	2.42337	0	2.84626	5.4115	0	
Healthy	0.14113	0.00321		78.14882	9.01441	0.14113	0	0.0265	0	0.00321	
Healthy	11.03913	0		12	59.92787	11.03913	0.05536	0.49251	0	0	
Healthy	0.47395	0		20.32199	50.59344	0.47395	0	0.30545	0	0	
Healthy	0.23329	0.86542		50.01924	7.19705	0.23329	12.9059	0	0.01636	0.86542	
Healthy	0.04424	0		26.94788	62.60668	0.04424	0	0.33301	0	0	
Healthy	0.34724	0		46.84273	35.22333	0.34724	0	0.12645	0	0	
Healthy	2.3355	0		61.8185	27.08676	2.3355	0	0.21739	0	0	
Healthy	0.10943	1.60839		68.71667	13.57024	0.10943	0	0.53015	0.01876	1.60839	
Healthy	0.10111	0.20281		48.36152	17.54903	0.10111	5.99336	0.01337	0	0.20281	
Healthy	8.29506	0		46.37194	26.1133	8.29506	0.00304	0.65403	0	0	
Healthy	0	0		42.89866	39.93309	0	0	1.77838	0	0	
Healthy	0	0		2.23718	22.24552	0	0	0.23483	0	0	
Healthy	1.94522	0.01477		30.10631	39.78293	1.94522	3.23514	1.28979	0	0.01477	
