c	Bacteroidia	Clostridia	Actinomycetia	Verrucomicrobiae	Bacilli	Methanobacteria	Coriobacteriia	Desulfovibrionia
Healthy	1.82785138244572	0.370551946761464	-0.695164930770994	-5	-5	-5	-5	-5
Healthy	0.976072437158604	1.44034570751767	1.302245187113	-5	1.11156224818819	0.54993097363305	0.88269014162517	-1.7321245806811
Healthy	0.459143601910072	0.716105223850841	1.57981673887844	0.172334332761356	0.411597822356605	-5	1.37279163519331	-5
D003424	1.77753882547043	1.28155171000213	-5	-5	-5	-5	-5	-5
Healthy	1.96228289441487	0.334196315173089	-5	-0.247014794567816	-5	-5	-5	-5
Healthy	1.92754199351186	0.785849253734941	-5	-5	-0.711437801606179	-5	-1.47716468633947	-5
Healthy	1.09935117043109	1.62774948461217	1.40692559474084	0.211024376852319	0.00593086721921251	-5	0.278232134632139	-5
Healthy	1.87545444035057	0.641441388454274	-5	-5	-5	-5	-1.86646109162978	-5
Healthy	1.8059082513713	1.37631867577752	-0.304859939380307	-1.39383368539238	-0.921035955498239	-5	-0.363682645353141	-1.60015328728708
Healthy	-5	1.47311090534386	1.56727851329326	-5	0.20318796449606	0.616610980033797	-0.377174870803958	-5
Healthy	1.83812901291628	0.548122739660079	-0.51634139616256	-5	-1.3767507096021	-5	-5	-5
Healthy	1.89775257876704	0.991178655236776	-5	-5	-5	-5	-1.34084471905937	-5
Healthy	1.59710014597537	1.56745315377814	-0.766090546512219	-5	-0.0683845100371304	-0.83200368791312	-0.828771003274948	-5
Healthy	1.43964385303501	1.38582300930501	-5	0.332963335939587	-5	-5	-5	-5
Healthy	1.72557933522898	1.505977605945	-0.88455591656376	-0.697236291527018	0.210107074251073	-0.396249554439885	-1.02204787879854	-1.06243196139962
Healthy	1.68588686720741	-5	-5	-5	1.26522148202136	-5	-5	-5
Healthy	0.475514291076914	1.68247270514677	-5	-0.164962946701208	0.733530283807938	1.45559257394391	0.43594783291546	-5
Healthy	1.78208172659831	0.541908583819724	-1.27164621797877	-0.11628179803604	-5	-5	-1.39826585173989	-0.468572179431938
Healthy	1.45873179753028	1.57488904920496	-5	-5	0.316844348502524	-5	-2.86327943284359	-5
D003424	1.57013343600376	1.55590590538592	-0.666996315244302	0.261003404459663	-0.337875188788532	-5	-0.648919090536984	-5
Healthy	1.75371891743094	1.22562687266777	-0.350197990491396	1.09841908038081	-0.92892845001635	-5	0.14790809218144	-0.268717524432911
Healthy	1.7506303350266	1.47173018575202	-1.04493793032497	-5	-0.555003299732304	-5	-1.32284947872657	-1.00957234151474
Healthy	1.12826708607211	0.796877401063413	-1.68994426224911	1.63949156928901	-0.839171456855453	-5	0.180765085302874	-0.164506015022317
D003424	1.67049095612338	1.47153651957812	0.204808878479449	-5	0.165057269084438	-5	-0.266056806777188	-1.73471037413917
Healthy	1.83166197958791	0.972351898960932	-0.367583203361196	-5	-0.572595044689726	-5	-5	-5
Healthy	1.90842726995822	1.17367275542165	-5	-5	-0.264145708067525	-5	-5	-5
Healthy	1.40954969346421	1.66731311557527	0.241646078001389	-5	-1.54683460747414	-5	-1.41038545936873	-5
Healthy	1.94759157835587	0.424244421837033	-5	-5	-0.538891823315148	-5	-0.878112014896319	-2.26680273489343
Healthy	1.59214421185848	1.42316212077459	-1.13745123047521	-2.05502409158795	-0.264121772743762	0.2557017618823	-1.42596873227228	-5
Healthy	1.52859754362674	1.61330289907727	0.166542595460555	-1.61118858652648	-0.593187406521577	-5	-0.592371191123482	-5
Healthy	1.28069739808805	1.73280397431253	1.14845580883685	-5	0.020543581759386	-5	-0.22513282030295	-5
Healthy	1.77165442026923	1.19878048601809	-0.334953998956413	0.123299442184177	0.980761701267872	-1.00572685102683	-0.782963741372373	-1.16285365609094
Healthy	1.35330463529514	1.29474963757784	0.49795194048344	-5	-0.196167477522904	0.0727166695397961	-0.43129384837547	-0.127598959082698
Healthy	1.57440228621892	1.60991867517168	0.106734700097846	-5	0.177400851899669	-5	-5	-5
Healthy	1.76669645884493	0.139970341595593	-0.995420706097788	-5	-0.97856260353291	-5	-0.389712553339951	-5
Healthy	1.3758828087767	1.53453819532439	-0.204620578297561	-0.0390443012086108	1.17483984783819	-1.29464953711429	0.28950422564231	-1.21020783226932
Healthy	1.51007185411678	1.42703795089895	-0.0378580535660667	0.522974713756712	-0.682375356919941	0.36331482835193	-0.895273955890025	-0.729391029176822
Healthy	1.16698129128473	1.56225407368275	0.943362921560865	-5	0.435124190359461	-5	0.937903370380025	-5
Healthy	1.53241623637418	1.69884082594732	-0.881735273910521	-5	-0.544409099400198	-0.97138808493377	-1.10226297465457	-1.1838913292601
Healthy	1.27481433873905	1.76400125815241	-0.0793132916420709	-0.790431372164059	-0.00613629908786443	-5	-0.471597562046382	-5
Healthy	1.23287825075223	1.58287514371464	0.76427105385661	-5	0.774718373266219	-5	0.600214667868541	-0.622548036975426
Healthy	1.65493824810424	1.2431680693976	-0.422508200162775	-0.111887930898521	-1.34804393046693	-5	-1.59091263055216	-1.09463593123311
Healthy	1.2972977464826	1.79065173120951	-0.583875627934529	-5	-0.473738282121372	-5	-5	-5
Healthy	1.96571713737759	0.467554832805854	-0.654155956807381	0.274963318748818	-5	-5	-5	-5
Healthy	1.00555585191517	1.85997790207096	-5	-5	-5	-5	-5	-5
Healthy	1.5511222015503	1.61387183048232	-0.453716509979595	-5	0.658126875000365	-5	0.154277864902138	-5
Healthy	1.85196756553766	0.509073424909289	-5	-5	-5	-5	-5	-0.916497380169733
Healthy	1.62850091249465	1.10544341750581	0.713370402472351	0.462597128674503	-1.07093887591523	0.90350725204677	0.238209246709658	-1.65836766422195
Healthy	1.84297829546578	1.00231339439286	0.358781657046252	-5	-0.948114621110128	-5	-0.654116787068287	-0.427325849260936
Healthy	1.82419445613858	0.930568029071295	-0.618199257495297	-5	-1.82739706879014	-5	-1.21395878975745	-1.48744900709579
Healthy	1.58747815669869	1.47530922228906	1.13904305210527	-1.42388910587916	0.0763199741246448	-5	-0.816844084565987	-5
Healthy	1.7643906851429	1.03642686951258	-0.368657713516067	0.927251762892144	-5	-5	-0.697279550103866	-0.299486652831566
Healthy	0.431177138288704	0.122592649625269	1.16088851614497	-5	-1.62360555796273	-5	-2.1511952989482	-5
Healthy	1.58659338025154	1.51657305077813	0.302428341745086	-5	0.954256020613033	-0.465631165149093	0.549643190667583	-0.0586177817408791
Healthy	1.44060937842601	1.1582695913955	1.68195678109176	-5	-0.228250882896854	-5	-1.0266412001136	-5
Healthy	1.84041388258004	1.12691191582486	-0.965411646286375	-5	-0.303940815802645	-1.54196680750349	-0.891841048743597	0.15764410599659
Healthy	1.48050537644883	1.70540421141901	-0.737335375323744	-1.41736856051036	-0.421475394725007	-0.808716699181484	-1.25711782856273	-0.916354072304415
Healthy	1.82652934237814	0.961682541321133	-0.638725577437794	-0.86413618620013	-0.729693908847087	-5	-0.771805030036649	-1.7207894873986
Healthy	1.6379393017376	0.541287120121625	1.16794645813036	-5	-0.325965999568745	-5	-2.98716277529483	-2.19654288435159
Healthy	1.65826416837555	1.34956560135319	0.643944926834389	-5	-0.86239272949537	-5	0.121290583504623	-2.08144546944973
Healthy	1.46306360545841	1.58128650924456	0.166705346221355	0.553539579877111	0.732598794921056	-5	-0.328901243685967	-5
Healthy	1.97903119271537	-0.00252187293814038	-5	-1.46067293646062	-1.13822670328131	-5	-5	-5
Healthy	1.47146422081627	1.61760991853166	0.609434320331632	-1.23247310059162	-0.34149255019712	0.511781791008308	0.0407882005261069	-1.64878365466066
Healthy	1.29121228971502	1.70248576760856	-5	-5	1.13779988901532	-5	-5	-5
Healthy	1.03194544531405	1.64851788980239	-0.784970821905699	-0.295566339947801	-0.706063186112706	0.0380754623729298	-5	-5
Healthy	1.80465918372806	1.20547720144319	-0.0222946811795818	-5	-1.06223143295006	-5	-0.579928675203239	-1.24336389175415
Healthy	1.81919932436735	0.368788776841113	-0.662221375163817	-5	-5	-5	-5	-5
Healthy	1.57254622396708	1.52940006563417	-5	0.383249697079638	-1.50905879464321	-0.532984181561564	-5	-1.47430747549499
Healthy	1.83527719275566	0.272115566894268	-1.63115549317418	-5	-0.806041021980813	-5	-0.746540835660162	-1.47716468633947
Healthy	1.83738329927531	0.996463511829707	-5	-0.248574615776021	-1.59859945921846	-5	-0.508162244204117	-1.15279763601908
Healthy	1.33915100837033	1.57984656475161	1.26310085853869	-0.0639388833900115	-0.477934145690985	0.152542118407012	-0.0841518539611242	-0.932780311025859
Healthy	1.86602526523264	1.02312853423967	-5	-0.296502273533188	-5	-5	-5	-5
Healthy	1.56856215625649	1.65635726335896	-0.470518313621619	-0.632625440125803	0.261220032155725	-5	-0.750630405308484	-0.761602586818729
Healthy	1.8462261115782	1.01736728355353	0.615278637332404	-0.929223537156565	-2.12959609472097	-1.11503480179927	-5	-0.948307358201963
Healthy	1.79886967071342	1.28060295237889	-5	-5	-5	-5	-1.94005811193804	-0.556674416046255
Healthy	1.89879794175395	0.397237621107151	-1.1113151533403	-5	-5	-5	-5	-5
Healthy	1.72577438334996	1.4768571233706	0.540072827304567	-5	-5	-5	-5	-5
Healthy	1.78158736710385	1.37207425850101	-0.618794638761417	0.00577661441464168	-0.197075836536725	-5	-5	-5
Healthy	1.24514706503316	1.71292912566608	1.18552487338635	-5	-0.111859835952696	-5	-0.161661032698656	-0.723400346442357
Healthy	1.33711368500706	1.26848647024943	0.34461820524837	0.409510452269316	-1.21566805197785	0.493257239229681	-0.03412127110786	-5
Healthy	1.7074822012665	1.23801170966058	-1.8085489855351	0.5888798535014	-0.594602408735003	-5	-0.837555085700022	-5
Healthy	1.68973876655241	1.50589496831402	-1.78914663468511	0.11586668648921	-1.22966355890485	-0.590320429939644	-5	-1.12004441487725
Healthy	1.33250450805374	1.56372972492575	0.486383717061657	0.267580007998105	0.637601791048909	0.682129726817357	-1.14104194528199	-1.29005198348924
Healthy	1.7675591643242	1.41577088189581	-5	-1.76548271648731	-1.32624206345042	-5	-1.74884865682465	-1.19626982902546
Healthy	1.89383979493681	1.00740037414957	-5	-5	-5	-5	-1.71085716406767	-5
D003424	1.83183696110143	0.965809194115375	0.77040865782806	-5	-0.727091387309753	-5	-1.14194428194964	-0.420937015433634
Healthy	1.79741442804459	0.609280579455658	1.37906572826394	-5	0.460461826726599	-5	0.511015241232832	-1.7281583934635
Healthy	1.59947335444892	1.56132145791217	0.177602865444147	-1.42736070295719	0.346796823455642	-5	-0.678961107273945	-1.07504911108439
Healthy	1.86465297487054	0.473383310944366	-0.261259068732402	0.354634654240905	-0.681206495206703	-5	-1.89517159634634	-5
Healthy	1.88523204345291	0.821880852966361	-0.463580452872266	-5	-1.11058623595729	-5	-0.654920473685133	-1.64397414280688
Healthy	1.89802019721396	0.395591956773434	-1.01895194108683	-5	-5	-5	-5	-5
D003424	1.85039593839338	1.29768939912804	-0.60588117230543	-5	-5	-5	-1.41487781369318	-5
D003424	1.81980745916461	1.20289980271495	-5	-5	-1.16596098184053	-5	-0.939944635175155	-5
Healthy	0.953907008031911	1.30369294301501	0.241626160347603	1.60686387333997	0.0519778623205568	-5	-1.24795155218056	-5
Healthy	1.45284249641651	1.59350891812468	0.988825961431994	-5	-0.153192965835897	-5	0.287017501322102	-1.44587441848699
Healthy	1.77926877108763	0.78989433435908	0.271744053504786	0.649493551689407	-5	-0.729763834162988	-0.902499747768313	-0.0827991811005673
Healthy	1.70854088821705	1.30848480339441	0.314328676539224	0.416751978587938	-0.711303739409744	0.250615146990633	-0.289315797746391	-5
Healthy	1.84687395668193	1.0657130073669	-2.08039897621589	-5	-2.55595520408192	-5	-0.633782564053904	-5
Healthy	1.75396471794871	1.36287229769889	-5	-5	0.135352129383353	-5	-5	-5
D003424	-5	0.293965506923287	1.85514896935194	-5	0.525746888816824	-5	-5	-5
Healthy	1.94755124979427	0.414572275617945	-5	-5	-0.571751785657051	-5	-0.782753008314607	-5
Healthy	1.9084590676676	1.14248019540159	-5	-5	-0.267075759926639	-5	-5	-5
Healthy	1.37392699146054	1.79904561162897	0.282463499599315	-1.08586848736911	-1.09674718310604	-0.391687957302673	-0.751340256951664	-5
Healthy	1.79062992876574	1.29601457748717	-5	-5	-1.12464930342071	-5	-1.87942606879415	-0.854182285508172
Healthy	1.12962996315838	0.876828426545857	-1.62196567754267	1.63490540844012	-0.82929834418393	-5	0.186405352655567	-0.142408210673185
Healthy	1.82203561243196	0.992786728335068	-1.07473949048056	-5	-0.405651654874945	-5	-1.39501837039257	-1.65896136832248
Healthy	1.63825367567279	1.30853538848838	-0.610638970036269	-1.01260190086298	-1.2050938934832	0.532454981964814	-5	-0.618505867121702
Healthy	1.73181624690116	0.721916085694228	-0.306466504654272	-5	-0.606179204659133	-5	-0.0923898122722895	-1.70509308939481
Healthy	1.8087793037775	1.44295002619323	-5	-5	-1.15945481236316	-5	-1.1680023227641	-0.358694484001343
Healthy	1.84779178684759	0.863264553659761	-0.346411260681204	-5	-0.544728674168721	-5	-5	-5
Healthy	1.3477754022742	1.72022514573034	0.758601571211563	-5	-0.0311576230694756	-5	-0.42782568638694	-5
Healthy	1.30284199554117	1.73859007700257	0.60643403624723	0.281453815383721	-0.373454340972871	-0.0281955247091574	-5	-5
Healthy	1.45059778994078	1.66100143451289	-0.951131104260069	0.0747360082934487	0.516522153162396	-5	-5	-5
Healthy	-5	0.872064157573129	-1.10762709260156	-5	1.75709016868809	-5	-5	-5
Healthy	1.57941852156294	1.44365047128007	0.0420002722211154	-0.382161252282997	0.1726992358398	-5	-0.671110960160439	-1.34170234969181
Healthy	0.975493386641472	0.074670188924007	0.317862845085275	-0.848691451817982	-5	-5	-0.198616873147269	-5
Healthy	1.44085227389056	0.61223905816803	1.59945118177444	0.179482850061479	1.10743384502719	-5	-2.0783135245164	-5
Healthy	1.8290584397623	1.18449325649311	-1.36784651648937	-0.93486862785979	-5	-1.29456395341475	-5	-5
Healthy	1.87160953382098	0.912902467232611	-1.69336055897574	-5	-1.63096977819085	-5	-5	-1.29886393390747
Healthy	1.82835339816039	0.381066321419729	-0.74241741241862	-5	-5	-5	-5	-5
Healthy	1.51714071660451	1.72179215524452	0.0694460838803128	-5	0.210500441205618	-5	-0.0442737756891353	-5
Healthy	1.42788678645373	1.64694542305848	0.00294752046715854	-5	-0.792096469613948	-5	0.10067375602772	-1.70421305974839
Healthy	1.69158598892649	1.43371800342437	-0.827426256228029	-1.40993876919626	0.209362180335848	-0.76421912967244	-0.743282254022513	-2.01144104312138
Healthy	1.84569775867878	0.55212774900141	-0.649422508182719	-5	-1.95000714307986	-5	-5	-5
Healthy	1.88116711263976	0.719630383028245	-0.303757224280381	-5	-1.18203819546801	-5	-0.500464122159301	-0.912076679074703
Healthy	1.82255863792394	0.871310762042857	-0.93809536628383	0.999624172704404	-1.15137988256587	-5	-0.55728511707152	-0.513767939148125
Healthy	1.88586782752662	0.837181728021158	-0.212185432936977	-5	-0.781911097139155	-5	-0.730533756624314	-1.12239832027073
Healthy	1.02647075103494	0.0720696703020178	0.0625932644578206	-5	-5	-5	-5	-5
Healthy	1.78695560608694	1.49903294955674	0.316678904978105	-5	-5	-5	-5	-5
Healthy	1.80013788489058	1.37521189572145	-5	-0.649170726417032	-0.894285489429078	-5	-0.451979305094469	-1.03184406285003
Healthy	1.83126479471641	1.15287730081641	-5	-5	-1.1424262958525	-5	-0.171655951666938	-5
Healthy	1.7910359075754	1.36968219512207	-1.15076490868528	0.228184697976172	-0.804266351726789	-0.913533388728417	-0.810200989360173	-0.895683635488272
Healthy	1.80979114202138	1.47968901509021	-5	-5	-0.897086297210779	-5	-5	-5
Healthy	1.81879769011176	1.24692995278663	-0.339960276398424	-5	-0.611934339530359	-5	-5	-5
Healthy	1.84339805270886	1.00163204831767	-0.568282510353987	-5	-0.261695206925895	-5	-5	-5
Healthy	1.80905867408652	1.14417366259617	-0.24936819973988	-5	-2.18309616062434	-0.754388640109092	-0.660986054888892	-0.784970821905699
D003424	1.84161915596938	0.888581016599206	0.44128342100275	-5	-1.0781055290709	-5	-5	-5
Healthy	1.73420372540818	1.482723125941	-0.237704144028318	-0.372664872877561	-0.313453100936994	-5	-0.919121089658183	-1.0195421077239
Healthy	1.89089998764594	0.944759939871635	-1.01153022979012	-5	-1.27115943166003	-5	-1.40516564441668	-5
Healthy	1.72396339295609	1.60116376915479	-0.392641497395108	-5	-5	-5	-5	-5
Healthy	-0.0899254803282534	1.61841285550498	0.74665521267831	-5	0.727420060572827	0.553165484378703	0.142204820428158	-0.989318506868556
Healthy	1.7578804675922	1.07581438984023	1.09307130637606	-5	-0.575314329897897	-0.651578302135575	0.258357079592717	-1.03995754427316
Healthy	1.58181260484365	1.41171665390959	-5	0.85965097864402	-5	-0.0847004387585144	-5	-0.965933321402439
Healthy	1.61328766375932	1.43145431316071	-1.55501888791206	-1.60589869795996	-1.56719099496683	-5	0.220482048140069	-0.725080493596246
Healthy	1.94831391773628	0.396309214933764	-5	-5	-0.628285797357382	-5	-0.822838800273953	-2.42365864979421
Healthy	1.69734409296772	1.54354757189419	-0.618668277542107	-5	-5	-0.0727015119714445	-0.876475019057268	-5
Healthy	1.42918328841198	1.09081405949536	0.120619990299325	-0.330339167965619	0.0386757862258695	-5	0.134514973292777	-0.167318681063157
Healthy	1.89808802336273	0.408879061326012	-1.16857818293498	-5	-2.44249279809434	-5	-5	-5
Healthy	1.49032389197986	1.49225402217235	-0.0488957220700017	1.24658252643416	-5	-5	-5	-5
Healthy	1.72575976594537	1.33849653450681	-0.286316293426978	0.110054086939306	-5	-5	-1.58269441675547	-2.29499204066666
Healthy	1.82925841081619	1.02208096165778	-5	-0.228949288887126	-1.45197930509447	-5	-0.485319455875018	-1.25547232652743
Healthy	1.78305917044359	1.46625888521075	-1.40329297031855	-1.82073553566097	-1.88941028970075	-5	-2.15366288787019	-5
Healthy	1.85303495028553	1.06714565096755	-5	-5	-1.42712839779952	-5	-0.28013860067471	-5
D003424	1.82641763035344	1.26189897134571	-5	-5	-1.00357589604491	-5	-5	-0.646526171096934
Healthy	1.73338210195819	1.59092583333802	-0.657715525774251	-2.0783135245164	-0.345053773415656	-5	-1.12199552973197	-1.70707970039999
Healthy	1.33184478786938	1.68178250135519	-0.00805660166537147	-0.00149654855961005	0.252034622121761	-5	-0.781963668799055	-5
Healthy	1.88746718402169	0.822962033607886	-0.155429638011733	-5	-0.908579271007949	-5	-0.728832421051912	-1.05104938975445
Healthy	1.63043377406692	1.42256554756843	-0.0928520907703233	-0.493440853274218	-0.751462762518442	-5	-0.909459800245764	-2.77728352885242
Healthy	1.96601443058693	0.36970740834814	-5	-0.164195322321245	-5	-5	-5	-5
Healthy	1.96922943324451	0.436343962925923	-0.935841627536882	0.232475152628197	-5	-5	-5	-5
Healthy	1.60790345535138	1.55228935098293	-5	-5	-5	-5	-5	-5
Healthy	1.08537550179713	1.52038749260346	0.260555523420292	-5	0.746072677802376	-0.691755823259394	-0.363632479075475	-0.588969853202906
Healthy	-1.35330226870067	-1.12130589960389	1.5337176728736	-5	-0.0778404792684727	-5	-2.30891850787703	-5
D003424	1.44401151956246	1.70471559017949	-5	0.379912561572231	-0.21759904750347	-5	-5	-5
Healthy	1.82641037617339	1.18257413078141	0.205737428267601	-0.225556031075035	-5	-2.00744648216786	-0.385071161733542	-1.2050938934832
Healthy	1.73207942599593	1.4803992126491	-0.261782487148004	-5	-5	-5	-0.0260090358257503	-5
Healthy	1.68403505973857	1.22987706460287	-5	0.784009996953673	-1.42562143558692	-5	-5	-0.766623096526104
Healthy	1.68621669545735	1.2471603508081	-5	0.77240239583651	-1.69464863055338	-5	-5	-0.713655823590916
Healthy	1.60338473844771	0.900140362281492	1.17520729460709	-5	-0.929371155948572	-5	-1.93930215964639	-5
Healthy	1.24842989420321	1.29918379991622	0.148689011599689	-0.164639237108566	-0.141992459273098	-5	0.378793855109683	-0.368678012867862
D003424	1.42568026495455	1.26946180653446	0.816970699690162	0.748392717588679	-0.110037552012833	-5	-5	-5
Healthy	1.83502581433832	1.06620512623543	-5	-5	-1.24680008580058	-5	-0.198973803088793	-5
Healthy	1.82068627140843	1.23046782555016	-0.357535479757879	-5	-0.735725384668416	-5	-5	-1.93070198788447
D003424	1.96024510459263	0.666506748655798	-5	-5	-0.857391564497527	-5	-2.02826040911222	-5
Healthy	1.81671207191845	0.887006495993905	-0.847528189663964	1.01449575722456	-0.912573542963714	-5	-0.568330728686255	-0.514335347749745
Healthy	1.88327812180204	0.844227337971815	-0.453173657228487	-5	-0.989021987825258	-5	-0.651111276928562	-1.90031935889075
Healthy	1.48604234517561	1.53520142689768	0.583910297668882	0.268123784418661	-0.556721362571684	0.467473431219567	-0.265856506766303	-5
Healthy	0.723920914187621	1.31860815793131	0.422916340679664	1.73663398446299	-0.32512049624737	-5	-1.60153915039178	-5
Healthy	1.33906049974826	1.67361643180795	0.292749911237869	-5	0.328116500340011	-0.334747433496518	-5	-5
Healthy	1.77492311481107	1.21882686264677	-5	-5	-5	-5	-5	-5
Healthy	1.72921153865345	0.709191068289428	-0.302439394245994	-5	-0.640430106396238	-5	-0.0853395694107782	-1.56447414850135
Healthy	1.83366623303694	0.495372250690712	-0.453050376177953	-2.36051351073141	-0.376874811469469	-5	-0.0283299388743955	-0.342313252400169
Healthy	1.55289771112	1.58569202841926	-5	-5	0.804188517791636	-5	-5	-5
Healthy	-0.0385219530147234	1.64496139762838	-1.02040610415107	-5	1.58970302177156	-0.51136468891787	1.00799130710497	-5
Healthy	1.40492022493567	1.50173989961253	1.35894169932343	-5	-5	-5	0.226731333500085	-5
Healthy	1.19197777299771	0.0356378294575247	-5	1.47601543720853	-5	-5	-5	-5
Healthy	1.62233569129703	1.44035090687834	1.05614722321548	-5	-0.333519460238444	-5	-1.41532961553565	-5
Healthy	1.77859429422324	1.07802629793148	-0.265568236946947	0.228964677405161	-0.118798002180399	0.195921781500569	-0.132821352127072	-5
Healthy	1.66576770688213	1.13976420346431	0.376536810332887	-5	-1.02277955336461	-1.10985853993542	-0.297164655436686	-0.682061960363944
Healthy	1.80414522743498	1.41375394274578	-2.17263072694617	-5	-1.04778894189133	-5	-5	-0.896743766644949
Healthy	1.93814916597494	0.882020509524729	-0.699382780193418	-5	-1.04682039893437	-5	-5	-1.08996287644695
Healthy	0.555871611721586	1.75407459806036	-5	0.343816107575625	-0.11247271821198	-5	0.0379720115567788	-2.7851561519523
Healthy	1.33979913519741	1.7687747308451	-0.640733835393251	0.540321965311277	-0.634380997745496	-5	-0.537272662227901	-1.31247103878537
Healthy	1.78325923136912	1.16801961463638	-5	-5	-1.29782804914229	-5	-0.20807087022733	-5
Healthy	1.5079966573955	1.62664283078168	0.69419527720664	-5	-0.251804217804437	-5	-1.89483057200067	-5
Healthy	1.55773932500018	1.47497299650051	0.0440809219342974	0.238565439644041	-0.183288193012297	-5	0.206358960871803	-5
Healthy	1.65517398401089	1.41691680377299	-0.084278388962149	-1.776763726897	-0.190783816834258	-5	-5	-5
Healthy	1.80654950990019	0.79901574119508	-0.0799079941522314	-5	-0.406592081725706	-5	-5	-3.19382002601611
Healthy	1.76163665833372	1.40981329560034	0.535582709682125	-1.62123882468363	-0.160811159552938	-5	-0.799833753636892	-5
Healthy	0.979719964512406	1.59114956453405	1.46549944089116	0.192405747497581	0.00493153719820587	0.0619611199595877	0.00936164803691737	-5
Healthy	1.07247048230389	1.64677933141619	0.374521060741446	0.0605316437121939	0.123044344207172	0.270098613196524	-0.530325227448202	-2.83564714421556
Healthy	1.84232760568281	0.514078673885303	-0.610798464471666	-5	-1.26161587648784	-5	-5	-5
D003424	-0.257581260379471	1.88421686322381	-5	-5	-5	-5	-5	-5
Healthy	1.92943711460817	1.01732471994099	-5	-5	-5	-5	-5	-5
Healthy	1.48353523556092	1.21464148323457	-0.976500618451988	1.36159205056111	-0.482223670726044	0.359393376976146	-0.422106261696414	-0.185259772860952
Healthy	1.4568949124592	0.97925100426467	-5	1.29897549091659	-0.610851642302622	-0.266553949807694	-5	-0.199344771854788
Healthy	1.49787604201558	1.15527225527031	1.569241142708	-1.56863623584101	-1.51655535190146	-5	0.0358058304197105	-2.29242982390206
Healthy	1.05771363791983	1.59789835750409	-5	-5	-1.04992737024984	-5	-0.104776413030379	-0.841426443827744
Healthy	1.88527022354315	0.638231598983382	-5	-5	-5	-5	-5	-5
Healthy	1.46973426490633	1.47054146526072	-5	1.1407942311197	-5	0.0671452788853952	-5	-0.699578442616928
Healthy	1.72972018550013	1.2269538977642	0.940908268892944	-5	-0.539222393811746	-5	0.247315192207249	-5
Healthy	1.83411996351429	1.2584440337557	-5	-0.436768171479018	-5	-5	-5	-5
Healthy	1.63945321864629	1.61537394033877	0.688693839433406	-5	-0.386887898358713	-5	0.00482847116819897	-0.491201034596095
Healthy	1.68791065154158	1.24528164067475	-5	0.786669806853984	-1.4459956789881	-5	-5	-0.784521063637464
Healthy	1.70255322453926	1.21106471507067	-5	0.730434216301124	-5	-5	-5	-0.730113629721326
Healthy	1.86729497328099	1.33159086009456	-1.60153915039178	-5	-1.08910891135547	-5	-1.39437177799238	-2.09854167860389
Healthy	1.88121141805049	1.33337794306886	-5	-1.62543493927723	-1.20439802010582	-5	-5	-5
D003424	-5	1.77240738339882	1.58339841282348	-5	-5	-5	-0.107221087728917	-5
Healthy	1.91411161274466	0.808427053272931	0.0264883210943781	-5	-1.18157614490792	-5	-0.321946209381145	-1.10143935506029
Healthy	1.60537228653273	1.16831742318336	0.531526175929187	-5	-2.18508681872493	-5	-0.56551093684881	-0.491106837766336
Healthy	1.36556285679556	1.59750036774083	-1.35261702988538	-5	0.301988727460134	-0.809304207508268	0.605458046027154	-0.920240080339907
Healthy	1.50852352433915	1.22983101745079	-0.721863993284522	-0.881272449572995	-1.51841406363238	-1.34055921812968	-1.23455498190985	-5
D003424	1.449848510266	0.463839258509904	0.322663702105179	-5	-0.693081979622701	-5	-2.94692155651658	-5
D003424	-5	1.2098392739072	1.84203423011353	-5	-5	-5	1.07508760723881	-5
Healthy	1.07861955736021	1.65262997563253	1.3863277109674	0.225521207078739	-0.0109107608013707	-5	0.222339225314299	-5
Healthy	1.14391526148706	1.454771404695	0.314313934381754	-0.285150739162974	-0.495773879400986	-5	-0.391463269646118	-1.25947941394634
Healthy	1.7610300704861	1.16812755697171	0.751784716418012	-5	-1.1882239783971	-1.19118157490788	-0.122024288099161	-1.15864052954515
Healthy	1.80767983639861	1.09775276839039	-0.922268820347608	-5	-0.625911843347183	-5	-0.958844267370288	-1.19545169161194
Healthy	1.5370979454745	1.40403980554145	1.08231780349326	-5	-0.731515636153278	-5	0.409853692563476	-5
Healthy	1.96567291125044	0.326509953534979	-1.96537154337468	-0.229221603830852	-5	-5	-5	-5
D003424	1.96736593686106	0.690793931144487	-5	-0.0289376390481012	-1.21070138884056	-5	-5	-5
Healthy	1.80010678202434	1.29796612328195	-5	-5	-5	-5	-5	-0.569264003589697
Healthy	1.30360941270412	1.50090236726206	-0.299798347449183	0.281260687055013	0.413328268961188	-0.0858896574917994	-0.496427199542098	-1.0632852417888
Healthy	1.91148579002438	0.848261185414798	-2.45593195564972	-5	-1.07644514193245	-5	-0.199159247862197	-5
Healthy	1.89140915738763	0.772871562650226	-0.882463567289662	-5	-5	-5	-0.913746976182839	-5
Healthy	1.46163881695526	1.46583446129758	0.417564687035997	0.756528852407326	0.487032264514757	-5	-0.0664367931786507	-5
Healthy	1.63670158085193	1.31006169277642	-1.40373287360448	-5	0.800527376608742	-5	-0.31209665465184	-5
Healthy	0.981238103388785	1.70295507821515	1.22825582650361	-2.83564714421556	-0.318939756368188	-5	-1.75202673363819	-2.50863830616573
Healthy	1.57766720559399	1.76036849485075	-2.28483264215154	-5	-0.474657122943135	-5	-1.70333480973847	-5
