group	Prevotella	Phytobacter	Ruminococcus_B	Haemophilus_D	Faecalimonas	Muricomes	Clostridium_Q	Longicatena	Anaerotruncus	Eggerthella	Bacteroides	Parabacteroides	Dialister	Barnesiella	Ruminiclostridium_E	Methanobrevibacter_A	Odoribacter	Flavonifractor	Alistipes_A	Parasutterella
Healthy	0	0.31831	0.71785	0.0516	0	0	0	0.00472	0	0.07621	5.90317	0.5368	0	1.69601	0	0	0.91496	0	0.07372	0.20202
Healthy	48.1793	0.00745	0.01352	0.09467	0	0	0	0	0	0	2.2098	2.14377	0	0	0	0	0.76581	0.00692	0.13683	0.13271
Healthy	0	0.08662	0	0	0	0.0341	0.0404	0.00191	0.02873	0	9.5589	4.12625	0.65359	1.77284	0.01449	0	0	0.19543	0.38607	0
Healthy	0.10403	0.01385	0.08884	0	0.02372	0.00617	0.01618	0.11735	0.17306	0.02194	4.45426	0.96481	6.03338	0	0.05004	0	0.05316	0.31609	0.05742	0
Healthy	0	0.22738	0	0	0	0.00908	0	0.00117	0	0	8.37093	3.05574	0	6.38028	6.01622	0	0.54189	0.02426	0.01825	0
Healthy	0	0	0	0	0	0	0	0	0	0	70.51187	0	0.4943	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.00356	0	0.00431	0.01524	0.03857	12.33531	1.14496	3.36802	0.8803	0	0	0.61494	0.02442	0.13125	0.05709
Healthy	1.2148	0.05094	0.10143	0	0	0	0	0	0	0	0	0	0	0	0.15062	12.4338	0	0	0	0
Healthy	0	0	0	0	0	0.00108	0	0	0	0	17.55935	6.72732	0.42547	1.75037	3.42087	0	1.26536	0.03858	0.05044	0.00262
Healthy	0	2.64702	0	0	0	0	0	0	0	0	19.05145	3.66902	0	0	0.13554	0	0.86849	0	0	0
Healthy	0	0.02794	0	0	0	0	0	0	0	0	43.54269	6.23252	0	0	0	0	0.68425	0.15337	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	31.6403	2.38366	4.64767	0	2.11213	0	0	0	0	0
Healthy	0	0.08454	0	0.05001	0	0	0	0	0.05398	0	22.59903	10.16549	0.30245	5.41882	1.57126	0.15096	2.24605	0.14206	0.01223	0.01157
Healthy	0	0	0	0	0	0	0	0.00506	0.05579	0.01266	34.65284	3.17804	0	0	3.12292	0.07219	0	0.20141	0	0.00808
Healthy	0	0	0	0.08671	0	0	0	0	0	0	24.49112	3.16252	0	2.65992	0	0	0.78673	0.14559	0.03263	0.16362
Healthy	0	0.39375	0.00046	0	0.01455	0	0	0.00432	0.00172	0	12.68609	0	1.01897	6.40801	0.60007	0.45642	2.98304	0.02338	0.19244	0
Healthy	0	0	0	0	0	0	0	0	0	0	39.72094	5.78068	4.49182	3.88601	0.0905	0	1.16408	0.01833	0.02931	0.03627
Healthy	0.04251	0.49409	0.00669	0.13983	0	0.00017	0	0	0	9e-05	1.25233	0.01114	0	0.00067	0	0	0	0.01574	0	0
Healthy	0	7.10518	0.81659	0	0.45638	0	0	0.0567	0	0	27.82386	0.09225	0	0	0	0	0	0	0	0
Healthy	0.01945	7.87846	0.11467	0.00349	0.32239	0.02524	0.0042	0.13576	0	0	35.06457	2.34305	0	0	0	0	1.51556	0.08299	0	0
Healthy	0	0.0312	0.00913	0.63508	0	0	0	0	0	0	21.54466	1.57826	0	0	0	0	0	0	0.09083	0.21175
Healthy	0	1.42355	0.34972	0	0	0	0	0	0	0	59.20022	0	9.99851	0	0	0	0	0.00593	0	0
Healthy	0	0.06861	0	0.13733	0	0	0	0	0	0	14.68689	0.3175	0	1.23553	1.00798	1.0502	0.34819	0	0	0.00137
Healthy	0	0	0	0	0	0	0	0	0	0	10.7046	4.86172	0	5.98436	0.38171	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	38.2603	4.83665	0	0	0.67613	0	0	0	0	0
Healthy	0	0	0.12826	0	0	0	0	0.00593	0.01735	0	20.695	2.0858	3.22172	0	0	0	0	0.02469	0.22268	0.25444
Healthy	0	0	0	0	0	0	0	0	0	0	25.6735	1.55387	0	0	0	0	0	0	0	0
Healthy	0	0	0.01996	0	0	0	0	0	0	0	19.41768	5.3531	0	0.33123	0	0	1.05878	0.00251	0	0.03296
Healthy	0	0	0	0.80512	0	0	0	0	0	0	5.69304	1.06328	0	0	0.03733	0	0	0	0	0
Healthy	0.05205	2.02486	0	0	0	0	0	0	0	0	5.96015	1.66098	0	10.288	1.11861	3.26275	1.94217	0.00453	0	0
Healthy	0	0	0.02091	0.16896	0	0	0	0	0	0	2.83283	14.5385	0	0	0	0	1.76627	0.16482	0.11362	0.04801
Healthy	0.05687	0.40823	0.1947	0	0	0	0	0	0	0	32.31214	3.99294	0	0	0	0	1.38475	0.04935	0	0.22418
Healthy	0	0.1326	0	1.52718	0	0	0	0.00582	0.0025	0	13.91946	1.03834	5.91657	2.69065	0.03131	0	1.71236	0.08911	0.04053	0.00389
Healthy	5.08994	0.05111	0.02263	0	0	0	0.00808	0	0	0	29.99243	0.98196	0	0.68222	0	0	1.04221	0.04435	0.05032	0.06839
Healthy	8.38798	0	0	0	0	0	0	0	0	0	25.90428	0.60491	0	0	0	0	0	0	0	0
Healthy	0	0	0	0.04788	0	0.04661	0	0	0	0	10.44638	4.76558	0.3401	0.68592	0	0	0.86528	0.01003	0.02777	0.00904
Healthy	0.08642	0.09578	0.00731	0	0.00258	0.15818	0.06259	0.13041	0.06791	0.00836	29.30225	4.79043	2.06008	0	0	0	0	0.1475	0	0.11328
Healthy	0	0	0	0	0	0	0	0	0	0	10.9309	0	0	0	2.73835	0	0	0	0	0
Healthy	0	0	0	0	0	0	0.03022	0	0	0	11.83963	0	0	3.48634	0	0	0.75136	1.04713	0	0
Healthy	0	0.34513	0	0	0	0	0	0	0.50861	0	0.13742	0	2.73141	0	0	0	0	0.00749	0	0
Healthy	33.53986	0	0	0.17709	0	0	0	0	0	0	0.24584	0	0	0	0.80332	0.6932	0	0	0	0
Healthy	1.63415	0.0023	0.00579	0.00067	0.11897	0.0041	0	0.00782	0.00187	0	8.83397	2.97992	0	2.20842	0.87685	2.93961	3.00606	0.06638	0.39161	0.07328
Healthy	0	0.12705	0.00705	0.13753	0	0.00175	0	0.02249	0.00081	0	22.8447	3.82736	0	2.01839	7.91578	1.07931	2.21039	0.16456	0.18658	0.00263
Healthy	0	0	0	0	0	0	0	0	0	0	50.67216	3.63165	0	0	3.02735	0	0.87509	0.01755	0	0
Healthy	0	0.01856	0.23749	0	0.2793	0.1604	0.4592	0.0253	0.02213	0	39.98018	0	0.01234	0	0	0	0	0	0	0
Healthy	29.9477	0.01534	0.01409	0	0	0	0	0	0	0	3.90318	2.40193	0	0.05248	1.69275	0	1.12187	0.01025	0.12638	0.00604
Healthy	0.00861	0.11158	0.1963	0	0	0.28995	0.4758	0	0	0	70.0283	0	7.60787	0	0	0	0	0.02291	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	16.45398	5.84878	0	6.90493	0.79332	0	0	0	0	0.01783
Healthy	0	0	0	2.42337	0	0	0	0	0	0	17.38139	0.79835	0	4.00689	0.45976	5.4115	0	0	0	0
Healthy	0	0.06915	0.08081	0	0	0	0.02739	0	0.01489	0	22.25476	3.10989	0	2.02205	0	0	1.14908	0.12553	0	0.00712
Healthy	0	4.52288	0.28563	3.17569	0.00059	0	0.00589	0.00243	0	0	4.66915	0.09312	0.21265	0.15721	0.02843	0	0	0	0	0
Healthy	0	0.41823	0	0	0	0	0	0	0	0.01658	5.04775	0.03789	5.82389	0.1251	0	0	0	0.03862	0.0233	0.05572
Healthy	0	0.11908	0	0	0	0	0	0	0	0	15.96642	5.67861	0	6.38638	0.83304	0.01636	0	0.03665	0.05758	0.02393
Healthy	0	0	0.70298	0	0.36057	0	0	0	0	0	14.52447	1.19091	0.72017	0	0	0	0	0	0	0.04424
Healthy	0	0	0	0.30838	0	0	0	0	0	0	37.36584	3.32341	0	0.07475	19.7206	0	0	0	0	0.03886
Healthy	0	0	0.14987	0	0.01778	0.0102	0.00299	0.08251	0.00185	0	31.23353	5.57958	0	5.12532	0.15467	0	0.47498	0.24317	0	0
Healthy	33.50712	0.03415	0	0	0	0	0	0	0	0	16.93503	4.59119	0	1.34646	1.47999	0.01876	1.28887	0.34547	2.16556	0.07528
Healthy	0	0	0	0	0	0.00581	0.03402	0.01337	0	0	37.63703	2.39553	0	0	5.75447	0	0	0.46318	0	0.06469
Healthy	0	0	0	2.20676	0	0	0	0	0	0	28.13602	1.99675	0	0	0	0	0	0.0336	0	0
Healthy	29.5591	0	0	0	0	0	0	0	0	0	3.00302	0.3912	0	0.71388	0	0	0	0	0	0
Healthy	0	0	0.24548	0	0	0	0	0	0	0	1.46914	0.66589	0	0	0	0	0	0	0	0
Healthy	0	0.73345	0.02596	0.01562	1.86341	0.1017	0.41809	0.15435	0.05702	0	7.23953	0.06373	0	0	0	0	0	0.03266	0.0284	0.03584
Healthy	0	0.01561	0.00968	0.00903	0	0.00793	0.00433	0.00127	0.03137	0	15.22915	8.59762	0	0	7.66486	0	2.17888	0.15992	0	0.06664
Healthy	0	0.07082	0	0	0	0	0	0	0	0	30.80158	2.08462	0	3.88013	0.10762	0.23294	0	0.02926	0.16589	0.0445
Healthy	0	0.01597	0.04436	0	0	0	0	0	0	0.00482	2.54291	0.57283	2.41012	0.67457	0	0	0	0.01988	0	0
D001943	0.00511	0.10316	0.00162	0.93503	0	0.23358	0.49102	0.00129	0	0.00186	43.14667	1.97611	0	0	0	0	0	0.05953	0	0.07062
Healthy	8.94386	0	0	0	0	0	0	0	0	0	9.9638	3.00575	0	6.46483	5.32521	0	0	0	0	0
Healthy	0	0	1.71147	0	0	0	0	0.25802	0	0	29.45932	1.31932	6.31994	0	0	0	0	0.04382	0.13955	0.13706
Healthy	11.3828	0	0	0.02716	0	0	0	0	0	0	0.04044	0.76074	0	0.01862	0.09729	0.16984	0	0.02772	0	0
Healthy	0	0	0	0	0	0	0	0.00212	0	0	10.07534	1.58013	0	7.62753	2.26396	0.1175	1.21387	0.01718	0.04627	0
Healthy	0	6.17051	0	0	0	0	0	0	0	0	24.75678	0.69413	9.38507	5.04528	0	0	2.68199	0.02383	0.26868	0.07386
Healthy	11.6808	0	0	0.15943	0	0	0	0	0	0	5.57066	1.89719	0	2.4565	1.28462	0.7668	1.66295	0	0	0
Healthy	0	0	12.1577	0	8.73644	0	0	0	0	0	7.93663	3.30101	0	5.38613	3.72014	0	0	0.01841	0	0
Healthy	0	0	0	4.39909	0	0	0	0	0	0	16.32916	2.16622	4.57048	1.11287	0	0	0	0	0	0.00395
Healthy	0	0	0	0	0	0	0	0	0	0	36.8957	9.32153	0	0	0	0	0	0	0	0
Healthy	10.0931	0	0	0	0	0	0	0.0108	0	0	8.76423	5.1507	0	0.25465	0.02291	0.04184	0	0	0	0.21817
Healthy	0	0	0	0.00259	0	0.13031	0	0	0	0	8.76479	5.52937	0.22393	0.72713	0	0	0	0.01174	0.03206	0.01416
Healthy	6.9679	0	0	0	0	0	0	0	0	0	4.76478	1.33404	16.99	3.20643	0	3.56052	0	0.1855	0.16113	0
Healthy	0	0	1.65817	0	0	0	0	0.25988	0	0	28.9	1.43023	6.21868	0	0	0	0.57726	1.78781	0.14164	0.16596
Healthy	0	0	0.0027	0	0	0.09893	0.2426	0.05366	0.38788	0.00472	23.0905	1.64911	0	5.46006	0	0	24.12664	0.10192	0	0
Healthy	0	2.17703	0	0	0	0	0.53088	0	0	0	36.14681	20.5703	0	3.11227	0.01227	0	0.33523	0.17659	0.24801	0.27962
Healthy	0.50955	0	3.56073	0	1.23299	0	0	0.03353	0.00192	0	17.87007	2.83699	0	0	0	0	0	0	0	0
Healthy	0	0.12376	0	0	0	0	0	0.00202	0	0	44.58343	6.49897	0	0	0	0	0.77976	0.15757	0	0
Healthy	0	0.13501	0	0	0	0	0	0	0	0	12.58401	0.74485	0	0.39066	8.00545	1.15969	0	0	0	0.07434
Healthy	0	0	0	1.08564	0	0	0	0	0	0	19.02526	0.19179	0.71627	0	0	0	0	0	0	0.02043
Healthy	0.00138	0.04137	0.2135	0.00195	0	0.01979	0.01986	0.01419	0	0.01961	44.26881	2.44552	0	4.12078	0	0	0	0.04268	0	0
Healthy	0	0.05568	0	0	0	0	0	0	0	0	10.9238	15.71487	0	1.71994	0.04882	0	0.10527	0	0.02749	0.00195
Healthy	0	0.20562	0	0	0	0	0	0	0	0	64.73063	7.43422	0	2.35379	0	0	0	0.02756	0	0
Healthy	0	0.156	0	0	0	0	0	0	0	0	27.79068	4.31091	7.71695	5.85272	0.93805	0.8839	1.26819	0.05683	0.07651	0.14888
Healthy	0	1.4421	0.00847	0	0.0013	0.0118	0	0	0	0	7.71681	1.15227	1.04554	1.60586	0.93935	5.2539	0.55239	0.01604	0.00129	0.0232
Healthy	0	0.19592	0	0.12544	0	0	0	0	0.00372	0	51.31553	2.4134	7.84447	5.19431	0.09135	0	0.69035	0.05435	0.34418	0.22545
Healthy	0	1.9803	0.36403	0.29311	0.08073	0.01354	0	0.00122	0	0	15.68148	1.65095	0	0.80337	2.39531	0.74161	0.49771	0.01001	0	0
Healthy	0.04428	0.8409	0	0	0	0.01374	0.00131	0	0.00589	0	31.06814	6.12077	0.05245	2.89695	0	0	0.82746	0.16062	0.33978	0.02357
Healthy	0	0	0	0	0	0	0	0	0	0	17.55516	0.95315	0	0	0	0	0	0	0	0
Healthy	0	0	0.00056	0	0	0	0	0	0	0.00048	4.62284	0.91286	3.62832	1.15689	0	0	0	0.03801	0	0
Healthy	0	0	0.04304	0	0	0.01266	0.00349	0	0	0	39.53746	1.71111	0.00949	2.66404	0	0	0.00798	0.04848	0.0049	0
Healthy	17.25251	0.0166	0.06195	0.00312	0.01498	0.00607	0	0.00953	0	0	6.98412	3.92063	0	2.94572	0.27639	0.00876	0.0809	0.03572	0.32856	0
Healthy	67.6628	4.2389	0	0	0	0	0.02417	0	0	0	16.11455	0	0	0	0	0	0	0.08033	0	0
Healthy	0	0.03792	0	0	0	0	0	0	0	0	31.11353	2.16696	0	3.95886	0.06385	0.25706	0	0.02881	0.17835	0.0483
Healthy	0	0.14608	0.17592	0.81724	0	0	0	0	0	0	10.6219	0	0	0	0	0	0	0.00121	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	17.62956	8.13547	0	0	0	0	0	0	0	0
Healthy	3.10569	5.84528	0	0	0	0	0	0	0	0	0	0	0	0	2.5978	0.53268	0	0	0	0
Healthy	0	0	0.03138	0	0	0.01212	0.18947	0	0.1271	0	30.30831	50.0268	0	0	0	0	0	0.01757	0	0
Healthy	57.8667	0.12293	0.02873	0.02684	0	0	0	0.03306	0	0	1.42572	0.76494	0	0	0	0	0	0	0	0.0733
Healthy	0	0	0	0	0	0	0	0	0	0	31.83608	2.01186	0	4.01826	0.0912	0.2336	0	0.02861	0.1584	0.06128
Healthy	83.3367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.7863	0.75691	3.48386	0.00151	0	0.01344	0.00098	0.00818	0.01815	0	15.14127	1.60049	0	1.07265	0.01782	0.02358	0.99741	0.07454	0.00171	0
Healthy	0	0.19545	0	0	0	0	0	0	0	0	32.75519	0.28629	0	0	0	0	1.1605	0	0.025	0.08591
Healthy	0	0	0.07774	0	0	0.02748	0	0	0	0	39.01676	1.75629	0	2.70266	0	0	0	0.03793	0.02214	0
Healthy	0	1.46894	0	0.02101	0	0	0	0	0	0	9.83703	1.55721	0	0.74303	0.6934	0.44406	0	0	0	0
Healthy	0	8.92773	0.0029	0	0.1824	0.00987	0.03401	0.18671	0.01175	0	26.01512	5.15856	0	2.50918	3.806	0	0.09448	0.33801	0	0.04227
Healthy	0.17636	2.36936	0	0	0	0.00828	0	0	0	0	4.64768	1.32161	0	6.78955	1.16473	3.50797	0	0	0	0
Healthy	0	8.24098	0.00383	0	0.18921	0.00968	0.02045	0.17261	0.01127	0	25.37714	5.4412	0.01051	2.68435	4.11319	0.00283	0.14579	0.31462	0	0.04591
Healthy	67.7582	4.52626	0	0	0	0	0.01967	0	0	0	15.87411	0	0	0	0	0	0	0.05502	0	0
Healthy	0	0.02237	0.0191	0	0	0.00395	0	0	0.19548	0	22.12049	4.82888	17.7106	5.04867	0.10486	0	0	0.20108	0.10342	0.3578
Healthy	0	0	0	0	0	0	0	0	0	0	21.4245	11.46677	0	1.06261	0.12702	0	1.27839	0	0	0
Healthy	21.36043	0	0	0	0	0	0	0	0	0	8.65181	8.82879	0	1.2158	3.22012	0.22651	0.98891	0.03431	0	0
Healthy	0	0	0	0.0702	0	0.09389	0	0	0	0	30.53924	5.42071	0	0	2.58016	0	0.92545	0.18985	0	0
Healthy	9.88997	0	0	0	0	0	0.01129	0	0	0	6.92238	1.4607	0	0.82369	0.01992	2.08571	0	0.84374	0.00899	0
Healthy	25.1707	0	0	0	0	0	0	0	0	0	18.91367	1.263	0	1.92958	0	0	0	0	0	0
Healthy	0	0	0.0539	0	0	0	0.03105	0.00401	0	0	46.2553	1.28184	0	2.12593	0.54829	0	0	0	0	0
Healthy	0.09597	0.88981	0	0	4.53536	0.38563	0.15616	0.08495	0	0	36.30841	1.59645	0	2.30518	4.07732	6.98195	0.76064	0.00266	0	0.16422
Healthy	0	1.21857	0.02015	0	0	0	0	0	0	0	17.98045	6.07608	0	1.5253	0.29953	0.08444	1.48389	0.20911	0.00223	0.06876
Healthy	6.4586	0.02799	0.02546	0.07647	0	0.00967	0.02356	0.0046	0	0	2.14883	0.82374	10.2654	0.27379	0.04221	0	0	0.00163	0.09969	0
Healthy	17.86505	0	0	0.01288	0	0	0	0	0	0	6.74644	0.90792	0	0.01263	2.1815	0	1.00259	0.00684	0	0
Healthy	0	0.01881	0	0	0	0	0	0	0	0	10.94644	15.91742	0	1.69061	0.06864	0	0.11055	0	0.01802	0.01364
Healthy	0	2.8324	0.01341	0	0.05937	0	1.45563	0	0	0	42.40579	33.2207	0	0	0	0	0	0.41677	0	0.07304
Healthy	0	0.15672	0	0	0	0.06739	0.00081	0	0	0	4.73312	0.50288	0	0.57151	0	0	0	0.01112	0	0.28218
Healthy	45.61821	0	0	0	0	0	0	0	0	0	4.60766	1.03149	0	0.83667	0.01237	0	1.08879	1.41385	0.04428	0
Healthy	15.0765	0	0	0.02071	0	0	0	0.01047	0	0	9.11705	5.84169	0	0.38809	0.07068	0.03734	1.42818	0.09225	0.00517	0.00858
Healthy	0	0.48329	1.50839	0.25545	0.35113	0.11054	0.70781	0	0.03549	0	9.08989	0	0	0	0	0	0	0.06058	0	0
Healthy	11.1618	0	0.28696	0	0	0.02907	0.08674	0.30844	0.11027	0.00688	14.95988	3.47901	0	0.02258	0.00208	0	0	0.00408	0	0.05381
D001943	0.03213	7.9182	6.61908	0.04599	3.10179	0.00978	0.194	0.30926	0	0.00089	30.89547	1.16892	0	0	0	0	0.20903	0.03952	0	0
Healthy	0	0.55057	0	0	0	0	0.03055	0.04962	0.03972	0	13.88018	6.04931	3.05247	2.0645	0.01472	0	0.52554	0.19995	0.17427	0.04039
Healthy	0	20.3087	0.11689	0.35054	0.16208	0.02243	0.07337	0	0	0	10.5258	0.87936	0	3.7618	0.20581	0.7422	0.88295	0	0.0163	0
Healthy	11.0211	13.8295	0.00777	0.00472	0	0	0	0.02848	0.00399	0	1.84394	2.55851	0	3.24925	0.21115	0	1.22171	0.08889	0.05884	0
Healthy	0	0.19278	0	0	0	0.05198	0.37188	0	0	0	64.6731	5.53749	0	1.93062	0	0	0	0.06665	0	0.50664
Healthy	0	0.4007	0	0	0	0.08784	0.16967	0	0	0	70.96096	8.79059	0	2.6214	0	0	0	0.53348	0.03886	0.09896
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	3.09771	0.0621	0.07785	0	0.56304	2.99168	0	0	0	0
Healthy	0	28.5883	3.516	1.10812	0	0	0	0	0	0	12.1981	0	0	0	0	0	0	0	0	0
Healthy	0	0.10908	0.07228	0	0	0	0.01958	0	0.00392	0	22.26964	3.1371	0	2.0092	0	0	1.11388	0.10544	0	0.00437
Healthy	0	0	0	0.05958	0	0.0502	0	0	0	0	6.41146	5.04229	0.37059	0.70717	0	0	0.83625	0.00212	0.03986	0.01483
Healthy	0.04463	1.9833	0	0	0	0	0	0	0	0	6.06432	1.64708	0	9.9919	1.09148	3.34416	1.94578	0	0	0
D001943	0.01922	0.80925	0.55979	0.00216	0	0.02131	0.00062	0	0	0.00355	15.97784	4.56928	0	0	0	0	0	0.10153	0.00412	0.44909
Healthy	0	0	0	0	0	0	0	0	0	0	17.86775	0.59722	30.7575	0.63332	0	0	0	0	0	0
Healthy	0	0	0	0.10385	0	0.06644	0	0	0	0	30.77823	5.63231	0	0	2.55179	0	1.01438	0.22062	0	0
Healthy	0	0	0	0.76252	0	0	0	0	0	0	34.99166	1.90802	0	0	0	0	0	0	0	0
Healthy	45.77719	0	0	0	0	0	0	0	0	0	4.59938	0.97532	0	0.78908	0	0	1.07443	1.3464	0.0469	0
Healthy	0	0.14376	0.02343	0.05187	0	0	0	0	0	0	28.07828	2.35238	0	0	2.48331	0	1.06046	0.01411	0.00229	0.15579
Healthy	0	0	0	0	0	0.10466	0	0	0	0	9.67778	5.84274	0.12854	0.75356	0	0	0	0	0	0
Healthy	0.02037	0.05114	0.00472	0.16317	0	0.00354	0.00166	0.00044	0	0	7.91926	2.79908	0	0.52028	18.119	0.05084	0.61141	0.03111	0.00461	0.0016
Healthy	0	0.98729	0.2934	0	0	0	0	0	0	0	57.97534	0	10.2351	0	0	0	0	0	0	0
Healthy	46.5911	0.02128	0.01623	0.01221	0.00204	0.0071	0	0	0	0	6.58966	1.81748	0	0.72172	0.01682	0	0.4713	0.01412	0.12321	0
Healthy	34.4071	0	0	0	0	0.00569	0	0.08517	0.00655	0	3.38757	3.10358	0	0.07145	0	0	0.69402	0.01308	0.04887	0.06823
Healthy	0	0	0	0.03982	0	0.05129	0	0	0	0	10.42396	4.72185	0.39579	0.70772	0	0	0.8552	0.00197	0.01986	0.02056
Healthy	0	0	0	0	0	0	0	0	0	0	10.67995	2.17528	0	3.61256	0.42361	9.87024	0	0.15949	0.01701	0
Healthy	3.75154	0.03691	0	0	0	0	0	9.14302	0	0	0	0	0	0	0.35906	3.81738	0	0	0	0
Healthy	6.42291	0	0	0	0	0	0	0	0	0	1.04688	0.30793	12.5399	0.17982	0	0	0	0	0	0
Healthy	0.19527	0.81981	0.00548	0	0	0.72416	1.0962	0.15486	0.08285	0.00369	24.49856	13.95002	0	0	6.76189	0	0.83959	0.54419	0	0.22766
Healthy	0	0	0	0	0	0	0	0	0	0	22.12811	2.27513	0	5.61406	1.84001	0	1.10475	0	0	0.00766
Healthy	39.0798	0	0	0.00897	0	0	0	0	0	0	6.05835	4.0363	9.70837	1.25092	0.04172	0	0.72307	0.01231	0.22505	0.01198
Healthy	0	0.10841	1.58678	0.07296	2.24222	0	0	0.00323	0	0.00073	2.07985	4.76804	0	0	0	0	0	0.00335	0	0
Healthy	0.07197	0.237	0.1596	0.04776	0.09085	0	0.00801	0	0.00069	0	19.25545	1.02391	0	0.79459	0	0	0.19415	0.19326	0.00606	0
D001943	13.37529	0.33561	0.00691	0.28323	0	0	0	0	0	0	3.39661	3.93832	0.47222	0.57562	0.77636	0.19437	1.79367	0	0.01866	0.14918
D001943	4.39253	0.16414	0	0.14052	0	0	0.00023	0	0.17535	0	21.6559	1.1135	0	11.2687	0	0	3.31084	0.02408	0.0094	0.02919
Healthy	0	2.0033	0	0	0	0	0	0	0	0	0.92186	0.04214	0	0	5.62551	3.8711	0	0	0	0
Healthy	0	0.02387	0.24019	0	0	0.03282	0.06946	0.03117	0.33435	0	37.34056	43.3898	1.23052	0	1.3808	0	0	0.12091	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	7.8806	0	6.02966	1.30847	0	0	0	0	0	0
Healthy	0.00376	0	0.0105	0	0	0.00285	0	0	0.1715	0	21.84252	4.85409	18.2612	5.12334	0.07827	0	0	0.18588	0.14635	0.31683
Healthy	0	0.13507	0	0.01467	0	0	0	0	0.06439	0	22.37582	9.8479	0.33089	5.33067	1.85416	0.16536	2.35828	0.17209	0.01261	0.01076
Healthy	0	0	0.05249	0	0	0.02586	0	0	0	0	39.24967	1.60431	0	2.68605	0	0	0	0.05181	0	0
Healthy	0.01055	2.40992	0.01786	0.00104	0	0	0	0	0	0	0.02873	0.00685	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	36.93791	2.34259	4.76088	0	0	0	1.11466	0	0	0.40728
Healthy	0	0	1.03347	0.00117	1.34555	0.01026	0.01565	0.8666	0.20135	0.00137	1.35048	0.62541	0	0.43756	9.64171	0	0.16086	0.11972	0.04529	0
Healthy	0	0	0	0	0	0	0	0	0	0	7.49581	1.33167	0.41633	0.54395	0	0	0	0	0	0
Healthy	10.09137	0	0	0	0	0.00345	0	0	0	0	7.3158	1.48794	0	0.68267	0.01186	2.01992	0	0.83449	0.02734	0
Healthy	0.02522	1.21495	0	0	0.2974	0	0	0	0	0	21.77681	1.70378	1.1628	3.29342	0	0	0.40539	0.01853	0.17342	0.00726
Healthy	0	0	0.06261	0.01427	0	0	0	0	0	0	43.76531	1.74617	0	2.65022	0	0	0	0.06379	0	0
D001943	0	0	0.03817	0.00974	0.0024	0.04663	0.03634	0.02885	0.24564	0.01121	41.48591	1.13642	0	0	0	0	0	0.07913	0	0.06775
Healthy	0	0	0	0	0	0	0	0	0	0	40.93935	5.93203	4.20297	3.74866	0.07648	0	0	0.00831	0	0.03323
Healthy	0	0	0	0.00993	0	0	0	0	0	0	50.22185	3.66437	0	0	3.18682	0	0.78237	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	25.29963	0.89433	1.71106	1.60108	0	0	0	0	0	0.01459
Healthy	0	0	0	0	0	0	0	0	0	0	15.00964	3.25043	0	0.18	4.2175	2.85298	0	0	0	0.42781
Healthy	0	0.91014	0.08553	0.76767	0	0	0	0	0	0.00959	8.33599	2.10223	0	1.33654	0.19608	0.78081	0	0.00102	0	0.00266
Healthy	0	0.05311	0	0	0	0	0	0.00297	0	0	4.93853	0.38962	0	0.83856	0.63676	0	0.25093	0	0	0
Healthy	0	0	0.01786	0.00664	0	0.01649	0.03348	0.11374	0.03065	0.00073	6.57617	2.51402	0	0.62752	9.55082	0	4.20164	0.089	0.03529	0.13452
Healthy	0	0	0	0.08017	0	0	0	0	0	0	28.45964	3.06389	0	2.58565	0	0	0.81369	0.10979	0.02622	0.1875
Healthy	0	0.26713	0.10445	0	0	0	0.02669	0	0	0	56.69413	2.71165	8.15181	0	0	0	0	0.55315	0	0.03818
Healthy	0	0	0	0	0	0	0	0	0	0	39.45058	6.31196	4.56912	3.65757	0.15858	0	1.0888	0.05723	0.01437	0.06156
Healthy	0	0	0.14216	0	0	0	0	0	0.06227	0	20.22319	1.96312	3.44846	0	0	0	0	0.02813	0.22312	0.2442
Healthy	0	1.78426	0	0	0	0	0	0	0	0	4.98467	6.81159	0	0.08669	0	16.7399	0	0	6.85277	0
Healthy	0.90413	1.90617	0.01764	0	0	0	0.0797	0.02534	0	0.01847	1.90327	0.32845	0	1.91707	0	0	0.07397	0.0392	2.39327	0
Healthy	39.70872	0.02387	0	0.68215	0	0	0	8.74081	0	0.00019	0.64555	0.12476	0	0	0	0	0	0	0	0.01188
Healthy	0	0.97562	0.29046	0	0	0	0	0	0	0	58.45233	0	10.2339	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	6.51574	0	0	0	0	0	0	0	0	0.4085
Healthy	31.46383	0	0	0	0	0	0	0	0	0	14.39731	3.56802	0	1.90457	1.31631	0.02407	2.48897	0.08789	1.92778	0
