p	Firmicutes_A	Actinobacteriota	Verrucomicrobiota	Firmicutes_C	Firmicutes	Methanobacteriota	Bacteroidota	Proteobacteria
Healthy	1.15275175229421	-0.0376448726697645	-5	-5	-1.12638880300353	-5	1.88922200916219	-0.499338223725483
D015179	1.48887194738577	0.800035553574503	-5	1.22059469606813	0.347566129243746	-5	1.48931372730751	-5
D015179	0.739375324674481	-0.0925187707336846	1.54276581626178	-5	-0.779708814334845	-5	1.63447656480949	-5
Healthy	1.39796380735757	-0.547906750982268	-2.00348832784582	-5	-1.24313577593945	-5	1.8117665089557	-1.81219736128158
Healthy	1.6657749263256	-0.330729620261803	0.0124406973175787	-5	-0.840132152907433	0.207265343050662	1.59685539652747	-0.11337956987231
Healthy	0.83155817295991	-0.0846107188523464	-5	0.799304012031683	-0.855799539816121	-5	1.88730418042621	-0.471945033684535
Healthy	1.52105932798588	1.30730152456495	0.426177686216186	0.535202946616954	-5	-5	1.32060817960064	-5
Healthy	1.41423174194311	0.234701996540841	-5	-0.113672871090764	-0.485319455875018	-5	1.67418769195372	0.916105320236676
Healthy	1.56966459061438	0.589174101199562	-5	-1.48492132492408	-0.954129607550639	-5	1.69451631300783	-0.14452930388167
Healthy	1.70391124565876	-1.48122293107323	-5	-1.42689621683601	-0.903263739537531	-1.79615153625377	1.55683816206066	-1.05320397272854
Healthy	1.09713960723072	-1.19942037843087	-0.420616595786064	-0.0474981521369764	0.481009551475789	-5	1.57954272497073	0.226501952379547
Healthy	1.09767404627413	-5	-5	-5	-1.21616785661556	-5	1.90082281676867	0.53428254344712
D015179	1.5147442696088	0.584505359634962	-5	-5	-1.46521264137051	-5	1.66510394317982	-5
Healthy	0.866560238427723	-0.721154978252832	-5	-5	-0.874258560871285	-5	1.93788483113969	0.232874186056175
D015179	1.26481168619633	0.564159289022538	0.770274531479087	-0.0152657147785653	0.194261739375238	0.0455263844166162	1.380185002294	-0.575559412473523
Healthy	1.57527954530395	-0.527082730654324	-0.130961995329009	-0.0393389927290182	-0.428675566620603	-5	1.61085725399383	0.904573281072572
Healthy	1.48135920154967	1.44137522631962	-5	-5	-0.263619435427974	-5	0.266997975857426	1.30374106817303
Healthy	0.993358182750678	0.579876160049306	-0.0323163279569116	0.894228530231075	-0.905808475090468	-0.0406580462968359	1.78040610656076	-0.49329207364988
Healthy	0.77937928971196	-0.209299744699489	-5	-1.05168485931065	-0.596467695150566	-0.919662176752433	1.88951554688682	-1.49227902331439
Healthy	1.22254375924331	1.22969668536394	-5	-2.48280410205003	-0.580308541481522	-5	1.61051505468897	0.358851991676797
Healthy	1.42144366896234	-0.0648707650843178	-2.34872198600186	0.582298636757545	-0.189955761905881	-5	1.67060779987076	0.907741793338004
Healthy	1.42321112898844	0.497902262985948	-0.960149822250335	0.793639542407859	-0.072906934713445	-5	1.66885704763737	0.4174833185214
Healthy	1.14807457972206	1.32783425218774	0.343067721084054	0.146506327494962	0.289533213021003	-1.23077041826341	1.27451737939811	1.26521582253652
Healthy	1.70386718890853	0.131127640522447	-5	-1.10707101764479	-5	-5	1.52448154442554	-0.502310310478975
Healthy	1.28123750588316	-0.893571105206589	-1.71130373940974	0.652693946220056	-0.430006112432552	-5	1.77167521273189	0.321053408366454
Healthy	1.64591160655466	1.42576288219721	-5	-0.76957662610736	-0.594995334949631	-5	1.20530940502161	-0.475915591156913
Healthy	1.15244062659146	0.42395655178629	-0.306642446352475	-0.19210659012851	0.046815011912202	-5	1.43472822256282	-0.986362387546468
Healthy	1.71673651505829	0.163355213177917	0.0605656436542533	-0.734427538256882	0.327969582760688	-5	1.34204230922063	0.964827001611604
D015179	1.28237873104091	0.419640233731768	1.50797602786237	-5	0.87501088230964	1.08674447367973	1.20789653425998	-0.447891739852017
D015179	1.72768217654859	1.18190815587695	0.528889716646143	-5	0.0202120718910673	0.445669576017134	-0.529016512618473	0.31682759759561
Healthy	0.742483178384923	-0.108005630678869	0.850393793244249	0.96656408409731	-0.487048920027509	-5	1.73148416739004	0.142211080889762
D015179	1.54584612362352	0.996358854167801	1.22131276018971	-5	-5	-5	1.51226737473181	-0.151675379630697
Healthy	1.40079607183844	0.60302630645204	-5	-0.398635436333689	-0.0283253032105851	-5	1.74970857238419	0.51858631626034
Healthy	0.793779212984895	0.165413498814032	1.63846040286849	0.412835038415341	-0.81910031323377	-5	1.1310878207966	1.02676403704899
Healthy	1.39222178272102	0.00435577198327865	-5	-5	-1.42262310808299	-1.39555793373928	1.82915930567766	-0.454816631784594
Healthy	0.753295732066744	-0.110625454205992	-5	-5	-1.03362357691108	-5	1.87184200968159	0.787798993061528
Healthy	0.839276880335964	-0.628267344616545	-5	-5	-0.934121647142608	-5	1.93411711471751	0.194492140958124
D015179	1.31091709154259	0.668591831558467	0.610478104453835	-5	-0.481380789370924	-5	1.58837502861855	-1.09517630019906
D015179	1.62666068257306	-0.0186843605831396	0.10874087062807	0.592231179637033	0.49843875514118	-1.0929112549257	1.59534849248801	0.0605051974724491
Healthy	1.20156643884541	1.09376478233706	1.09293843891173	-2.29157909986529	0.0516772191349233	-5	1.60171122142636	-0.320735676043123
Healthy	0.783848574679268	0.220510800968428	-5	-5	-1.41691463365231	-5	1.9270343992589	-0.159636668535728
D015179	1.13027167603051	-1.19280333928905	-5	-0.540637672627038	0.0312387532525262	-5	1.87932140163544	-0.454631022629306
D015179	1.75891302731238	-0.92350519499028	-5	0.800068588511093	-0.376223671939364	-5	1.30039959420872	0.181723568939805
Healthy	0.842007924688117	0.619828711542908	0.100849383687558	1.10805635788914	-0.433810073172726	-5	1.60738113325076	0.608978277254307
D015179	1.57037958174847	-0.148497047229455	-5	-5	-0.041092257312798	-1.81276138016852	1.58982599402202	0.436742909354325
Healthy	1.58752643483214	-0.768708853581651	-0.990039468529402	-0.298941724960355	0.418113940699416	-1.37150889503288	1.57537318905409	-0.771343041891065
Healthy	0.427919213792353	-0.848967418243558	-5	0.538100980279705	-0.626977597211843	-5	1.94792406049107	-0.181002566376073
D015179	1.23268106916014	0.369188017127951	-0.188445100820857	-5	0.883941223675334	1.17013874569814	1.4631355221704	-0.288344589737894
Healthy	1.01610613372404	-5	-5	-5	-5	-5	1.92955123764051	0.156591549002407
Healthy	1.59203922754828	-5	0.748067803859024	-0.0325643558458854	-5	-0.215240105335995	1.52059644772696	0.714312991294801
Healthy	1.5302775823827	0.415604286800027	0.0381868433923748	0.360339653913429	1.1916088856273	-1.21716919479741	1.36879546481689	0.279399989884584
Healthy	1.00866105387755	-0.527506839252175	-0.249044427279779	-0.391570249270736	-1.34756025241058	-5	1.83103466595296	-1.24779784682348
Healthy	1.0914664677182	0.425217839784507	-0.385440231133729	-0.202469330120396	0.0655909173650935	-5	1.42666787191986	-1.23687162320086
Healthy	0.56823341467022	-1.05227227303668	-5	-5	-2.09366495819491	-5	1.63747832162744	-0.95120872615159
Healthy	1.02585780586141	0.424541905093765	-0.349478782725802	-0.229818349495683	0.0265414355561547	-5	1.42598474658604	-0.845119755281238
Healthy	1.14709574364407	0.0735130656253498	-5	0.921958409508403	0.121231455149621	-5	1.79310153079033	-0.412547219541823
Healthy	1.04292501229768	-0.350908648152608	-5	-5	-1.79588001734408	-5	1.8528968869707	0.786605923316717
Healthy	1.02118723099605	-5	1.29711482509054	0.0357578367759548	-0.61261017366127	-0.237839297913818	1.45539340071376	0.796045365202549
Healthy	1.80318108706725	1.19531752913866	-5	-1.04822549191827	0.0206222781803805	-5	1.17484217075304	-5
Healthy	1.52121355543388	-0.920927341146816	-0.496699706598728	-5	-1.07515236702446	-5	1.52419392361892	-0.678505133260413
Healthy	1.19409621895158	0.277978036075258	-0.243858554116715	-1.88907375773358	-2.56383735295924	-5	1.82710700150852	-0.726605146002864
D015179	1.38728568997274	0.69968079671721	-0.250039640096212	0.653027175254702	-0.08759193304021	-1.27262143054851	1.70678868002974	0.188700735685531
D015179	0.74895589390912	0.953015584990963	1.29374496327233	-0.747511055515012	-5	-5	0.999813647691835	1.33880717426968
D015179	1.60163428273125	0.742791095076979	0.912639140362396	0.421383433555903	-0.0714812516008154	-1.97102229479122	1.37684037347014	-0.161724052474415
Healthy	1.54079755960987	-0.497928108793339	-0.996582554797806	-1.92481814538131	-0.629894194569621	-5	1.71359830531709	-1.2568039185513
Healthy	1.27359983833669	1.27396537720306	-5	-5	0.0736890298976978	-5	1.30396953595441	-1.23927602785805
Healthy	0.98795257255116	0.588560766691998	-0.65878317185609	1.70325345094449	-0.661105448561644	-5	1.4534857558229	-0.601677980244123
Healthy	1.09760016628754	-0.718898424315847	-0.223880200947012	0.991594626420582	-0.307426252397087	0.0266762354077127	1.56613084394801	1.10691841949572
Healthy	1.23331523765346	-0.350022938410421	-5	0.714196432674447	-0.603626272463493	-5	1.82333622419422	0.605075445199918
D015179	1.64456698772019	0.811467089050763	-5	-5	-5	-5	1.53216558106378	0.372724258848097
Healthy	1.42780343708443	-5	0.394595254460577	0.871457925677724	-0.399386443857686	-5	1.72202276609848	-0.380082709566782
Healthy	1.5133747702409	0.182856711507674	-5	-5	-0.393554140497983	-0.23771915904982	1.63560677948931	-0.501717021338629
Healthy	1.59740051148841	-0.0245727872238564	0.208871138246926	-0.523472687024973	-1.24749059921116	-0.965291348658931	1.12580353249319	-0.398678937558937
Healthy	1.45335580397619	-0.827338699798465	-5	0.940803263646324	-0.0893382495252257	-5	1.56630394231505	0.50401934220225
D015179	1.41973887737094	-0.129145645451329	-5	-0.459645494548222	0.31750758369897	-5	1.46921755815032	0.2039163593896
Healthy	0.210173998542721	-5	-5	-5	-5	-5	0.865115231787395	1.37266736740144
Healthy	1.79769691293809	-1.43687503966196	-3.02227639471115	1.11213728000944	0.326647130304235	-5	0.640802318667544	-0.721040729315782
Healthy	0.873459530570518	-0.645373023147051	-5	-5	-1.01260190086298	-5	1.93701721202741	0.160369475470225
Healthy	1.84230025649141	1.01641319192377	-5	-0.16142793900921	0.200223765001944	-5	0.802169396314585	-0.360613130982316
Healthy	1.14590586825555	0.419362523291399	-5	-0.95868628465414	-1.13554825284182	-1.17088928984471	1.68927732944312	0.462580662674894
Healthy	1.03323592272291	-5	-5	-5	-5	-5	1.92955843956536	0.168126082530378
Healthy	0.87255249496658	-5	-5	-5	-5	1.3978063991392	1.46123132498213	-5
Healthy	1.39663412153935	0.742086964435786	-0.162493630975701	-0.614912329744085	1.02139895065082	0.496467445657768	1.5499291373251	-0.876083056501868
Healthy	1.13961181866071	0.814264247808451	-5	-5	-1.21133678687914	-1.06484555278383	1.76065276431197	-0.96617430604669
Healthy	1.17229140000424	0.306761609355132	-0.222522428299266	-5	-1.48240826928809	-5	1.83248528133416	-1.08639805027084
Healthy	1.00183535350714	-0.405033190448725	0.977797200538675	-0.964890597055424	-1.30847647783185	-5	1.6931722979889	-0.0405054598217553
Healthy	-0.990166821391437	1.42906477588664	-2.80410034759077	0.710857489788406	0.0115323830168279	-5	1.16893627045439	1.27225712273698
Healthy	-1.82535880733955	1.57013063145162	-5	-0.848967418243558	0.815082077676224	-5	-1.36411431471873	1.02793642621589
Healthy	0.762686064430917	0.131990574188186	0.570083886249322	-5	-2.46852108295774	-5	1.90133766122548	-0.124527798978568
Healthy	1.2348360540525	-0.336892984909665	-5	0.71870425701678	-0.571185127973847	-5	1.81814008227571	0.600785640659237
Healthy	1.6286645429326	0.810903609424778	0.67482073937196	-5	0.594245550522666	0.748538423304246	1.31226518002029	-0.183149126595733
Healthy	1.09816521929697	-1.8639139026159	-5	-1.63620005452089	0.276236556039174	-5	1.8445389915192	0.480904802449789
Healthy	1.29244614438203	0.299132331802942	-0.311295488061232	-1.32111758532926	-0.0569855507484178	1.01737604613242	1.6344059231188	0.431519760452977
Healthy	-2.69897000433602	1.31174708177191	-5	-5	0.371405925937166	-5	1.24532435046304	1.72411072436015
Healthy	0.917605275543061	-1.62635252779078	-5	-1.64839692758087	-5	-5	1.90960945701221	0.61445742838713
D015179	1.43699909080012	0.480155038007397	-5	0.637111308207965	-0.323059598382817	0.199851128186474	1.02009805690475	0.697078447180214
Healthy	1.18962308027483	-1.23687162320086	-5	-1.58972903574782	-0.134499239001865	-5	1.52609039154068	1.54209347850507
Healthy	0.609892017698956	-1.08602728844903	-0.183414053390933	0.964906581664534	-5	-5	1.77904931078901	0.932529062673474
D015179	1.48674082119385	-5	-5	-5	-5	-5	1.68188740282611	-0.40182253253475
Healthy	1.59008120945298	0.93877332312753	-1.22004294875309	-1.4550642341185	-0.828332041125213	0.460180439241972	1.57741515963096	-0.883757642036665
D015179	1.28437613339184	-1.79479563605186	-5	0.834270614063195	0.277996354456909	-5	1.73093990079864	-0.0438603953362497
Healthy	1.72314539779502	-0.00412359768622286	-0.170850670442972	-0.518313776255901	0.63877569699298	-5	1.3238036442121	0.844480903579312
Healthy	-1.36181035980916	1.66696449394723	-5	-3.09691001300806	-0.536465339814869	-5	1.41768073533379	1.12477573701925
Healthy	1.14495229946484	-0.0497227923673913	0.755235133743456	-0.430076254206363	-0.370875946520992	-5	1.77385114565243	0.500158228885232
Healthy	0.935197808949502	0.807050404429332	-5	-5	-1.01300446027562	-5	1.45944812817534	1.74841674689716
D015179	1.10101530378846	0.505796866517824	-5	-5	-5	-5	1.79466535318299	-5
Healthy	0.751258312792394	-0.152100509216003	0.836151249830196	0.952973966341156	-0.513328706807568	-5	1.73961173768201	0.0983910348107216
Healthy	1.65499217208713	1.38185320516705	-5	-5	0.451975151482181	-5	0.655717428273433	-0.770574152079305
Healthy	1.36267488640357	-0.824546173749517	-5	-5	-1.25406684154056	-5	1.81355070030855	0.0613959266446492
Healthy	1.26198023022268	0.675682126543113	0.831459591294874	-5	0.0261408740450098	1.52754754464357	1.40174043274706	-0.998179782961672
Healthy	0.861388625934223	-0.462861202748737	-5	0.797257150886293	-0.521852129356726	-5	1.8419429353341	-0.77790811354574
Healthy	1.36086481012845	0.495026483103007	0.737674394558599	-0.0107148538747678	-0.7197859706616	-5	1.61769842741194	-0.255362847751503
D015179	1.59705753345744	0.261964312283439	-5	0.700728805145423	-5	-5	1.6207378178993	0.538832524346479
Healthy	1.48606588690066	-0.220879906745729	-5	-5	-0.211266141172293	-1.48227640516626	1.74963831778686	0.40341395702746
Healthy	1.42426077236249	-0.21366035928416	-0.533058274282362	1.0441468362448	0.235520871937734	-5	1.58890134144931	0.0549384619896299
Healthy	1.77349096574843	-1.54211810326601	0.124859470632112	0.779964980202411	-0.31204319754045	0.669100144235992	1.26175566206878	-0.0324707437743262
Healthy	1.47482967240644	-0.673725600186322	0.761190113778437	-1.14496568332412	0.28582950157969	1.1063816456607	1.45014822323894	1.20981757484794
D015179	1.55452150374408	0.522920001296489	-5	0.340769218218571	0.389895794765743	-5	1.5008587828837	0.770383604403554
Healthy	1.30501304699851	-5	-5	0.299136693744014	1.26239721488764	-5	1.58485443749854	-5
Healthy	1.57801172273233	-5	-0.916855856856948	0.770875565958339	-0.604236910582237	-0.881371584703401	1.56627953820828	-0.264728541241908
Healthy	1.45607286134839	0.803420922933538	0.49559567283765	-2.04095860767891	-0.544941854732822	0.407678072785382	1.64547846852806	-0.473531487530523
Healthy	1.6993768345136	0.484796502045351	-2.50307035192678	0.201386198535676	1.26516276127913	-2.11013827874181	1.27025947552662	-1.08565684288056
Healthy	1.61728558100182	-5	-0.650605899056133	0.543119005352824	-5	-0.458732861335916	1.45390164604954	-5
Healthy	1.58002787569377	1.09032155194998	-1.32075385458614	0.159263321419296	0.501914678058426	0.0812068416015386	1.3926429707931	-0.695078838099108
D015179	1.45596313687413	1.11915588443042	0.419640233731768	0.543153823521756	-0.437469231137739	-5	1.51716249955214	-5
Healthy	1.38731933675998	0.303180932473668	0.138631058555586	-5	-0.947075316292271	-5	1.69563531600734	-0.173620649767548
D015179	1.55208389785129	0.503073982613477	-5	0.347817712708912	0.346634587655299	-1.16602462872009	1.47818383048799	0.678775055887129
Healthy	1.32656257720938	0.21532025132993	-5	-0.541226219194315	-5	-5	1.52033821957003	-0.642522545861101
Healthy	0.846693310207516	1.30437504523728	-5	0.832773879228335	0.909103314138406	-5	0.694209328037029	0.50205958962142
Healthy	1.21760184574066	-0.825736619004878	-0.107716130705851	1.07528448063301	-1.59516628338006	-5	1.80441437573216	0.282733107715598
Healthy	1.49077892812114	0.92782546635153	-5	0.00140483950832987	1.07124482022537	-5	1.45923698853163	-0.686617942421851
Healthy	1.18880169061873	-0.00169705990145884	-0.2720116661175	-0.884356210330059	-0.775130405426743	-1.49376564038787	1.75161701376344	0.227971499399676
Healthy	0.827452634082919	-0.241042713338769	-5	-0.82967960012662	-0.607232721344358	-1.07124579782335	1.89338992893816	-5
Healthy	1.78247685242531	0.398696758554219	0.178479092869297	-5	0.269055059276721	0.41268897496508	1.17483055605458	-0.134819008610295
Healthy	1.06469154689351	1.14771465174251	-5	-2.39147396642281	-0.621184359727524	-0.719194071606333	1.75407092563662	-1.0170507114255
D015179	1.59945544163719	0.0318647386838445	-1.1747686768001	-0.0718807912832785	0.49834364163251	1.03821508189716	1.25496911684471	0.290575472173563
Healthy	0.996276949620302	0.579900154756165	-0.0598970885539205	0.869558491395738	-0.941042821222689	-0.0220844332653992	1.78429612402907	-0.556455399336644
Healthy	0.999028265514703	1.33698937011221	-5	0.466765334182564	-1.33152089706741	-5	1.66306597700672	1.06751162541074
Healthy	1.72798435286536	-5	-5	0.452557658913413	-5	-5	1.5189306625856	-5
Healthy	1.44629012678685	-2.02227639471115	0.102025290611416	0.537966352581405	0.257484178589235	0.510380107850406	1.30575902787664	1.0052581807572
D015179	1.46728940740984	0.660244885048865	-5	1.15592785379362	0.827808515509827	-5	1.5121613540853	-0.893231334823194
Healthy	1.45016978843153	0.378982623558837	0.160414503565946	0.284051547718653	-0.0345631002237398	-5	1.55129150036545	-5
Healthy	0.873598414897195	-0.425089452824807	-5	0.786147816097175	-0.593562018526842	-5	1.84480466808875	-0.711192052516521
Healthy	0.859233795539054	0.348133448442123	1.14733648338521	-5	-2.11069829749369	-1.85511458171286	1.69389905016243	-0.890623968595624
Healthy	1.11423690295962	-0.10761596412193	0.250085613249283	-0.427976913256154	-0.775700073920173	-5	1.64075633686688	-0.900802944620079
Healthy	1.70673885662642	-0.20976411042117	0.159112811110353	-5	0.0199425336697124	-0.341721427399731	1.42096501133807	0.288457154093676
Healthy	1.18325531949333	-1.71647263513831	-1.00410167635356	-5	-0.0821217978293215	-5	1.59329138487951	-2.11520463605102
Healthy	1.56654401975631	0.192163075789705	-5	0.71208879669214	-1.86454930065449	-5	1.6094132909389	-1.21595358419189
Healthy	0.913370327837413	1.06493208476458	1.05172772631644	-5	0.185573316419374	1.51896523996764	1.43056489311235	0.337327455379756
Healthy	1.78122916485575	-5	-5	0.601054522316422	-5	0.735122031726055	1.01611743262735	-5
Healthy	1.41420179030526	0.083054477718577	-1.07909439583598	0.0762325322823555	-0.0475126870014133	-0.624683960673035	1.58876232247711	0.163265760143223
Healthy	1.55487990977032	1.04966527071865	-5	-0.601816854490059	1.2677825974116	0.93972087818813	0.940378006589125	0.920655428520074
Healthy	1.65310778792447	1.42786441017829	0.238101327817484	0.585690788236786	0.00198452761996652	-5	1.07739443459702	-5
Healthy	0.742590816945069	-0.0228894109461537	-5	1.19829988406387	-0.626573037814257	-5	1.76137680659683	-0.612432220582811
Healthy	0.994624614065555	1.68376726142531	-5	-1.15589576930249	-0.300856312605516	-5	1.54662211236012	-0.150101713544162
D015179	1.6296588900532	0.180567403290263	-5	0.734310072467721	-1.2750690858076	-5	1.61162348313388	0.38816516822345
Healthy	1.66083503839376	-5	-0.205679290029994	0.10726764555379	-5	1.22801800102534	1.32749768208086	-5
Healthy	0.323202581588314	-5	-0.325359276023088	-5	-5	-5	1.9682673355427	0.644089832132455
Healthy	1.42373528558521	-0.13605885928837	-5	-0.533859282161006	-0.658981172443956	-5	1.51894262693422	0.183144520965191
D015179	0.768104338415641	-0.486396236084539	-5	-5	-1.26264830419629	-5	1.91825917275623	-0.702173857414672
Healthy	1.73158731485024	0.765713993142461	-5	0.290831200483844	1.08481677115887	-5	1.29552685714098	-5
Healthy	1.42052375772014	-0.0468300736797278	-2.07314329105031	0.655413144861003	-0.145700032290094	-5	1.66154720222571	0.907433934901056
Healthy	1.55863910185451	-0.190332566760124	0.427426056753392	0.532774755968146	0.108209731084804	0.183437833315969	1.18341819042572	-0.331306644559744
Healthy	0.827311104718997	-0.25652159340595	-5	0.960043408021559	-0.946115209605308	-5	1.88324402807447	-0.432127055635435
D015179	1.0567859755261	0.690309513567806	-5	0.679260688309146	0.297333664508045	-5	1.69325802705741	-5
Healthy	1.3104330824426	0.435533817208469	-0.0709491031516774	-0.276011023381222	0.161688363423576	-5	1.7404462239258	0.330415802757916
Healthy	-1.90974194706868	0.065695461374585	-5	-0.622129387219258	-0.00290644800988571	-5	-2.26680273489343	1.98907538879639
Healthy	1.21275687629574	0.0711157957665727	-5	-5	-0.959041826615793	-5	1.82615400560611	-1.27368038788922
Healthy	1.39081415866969	-0.734074252235689	0.642279485230463	-5	-0.272149804372663	-0.190999504815674	1.70844325170214	-0.438230984425608
Healthy	1.4980576242535	-0.420731004238229	0.964890572648074	-5	0.375105529990301	0.322171726542834	0.972345419129802	-1.9051796196452
Healthy	1.54639680487447	-5	-0.0596777957274048	-0.27262956652734	-5	-5	1.64598638738535	0.959748573073231
Healthy	0.90984902567478	0.110081052330717	-5	-5	-0.810144886210386	-5	1.85959109698631	-1.01117359295472
Healthy	1.08819812633824	1.87387099876621	-5	-1.07037674848476	0.654511522367074	-5	0.751052657408486	-0.561236209582306
Healthy	1.04200934013404	-0.5974119445888	-5	-1.18468795647564	-1.88008458974201	-5	1.86003455337246	0.899701246512053
Healthy	1.1484459350575	0.464893250629879	-5	-1.08097423541264	-0.877751346021946	-1.1266793981846	1.6711314484965	0.516616011655375
Healthy	1.42121403841544	1.28159145209911	0.00570804002255153	0.250254060358585	0.153082804361832	-0.0259675389779445	1.34360334253245	-1.21860369480321
Healthy	1.57559572843594	0.0616371657634987	-5	0.454991124043539	-0.658367664221946	-5	1.68402741835504	0.630554991806819
Healthy	0.547086424819505	-0.622584460381486	-5	0.779104204317261	-1.4512421714263	-5	1.84348978941369	-0.85873840937791
Healthy	1.26118956797657	-0.450077595870488	-0.0391108269787135	-0.99110188522906	-0.462911637597464	-5	1.80455402992133	0.274864158175864
D015179	1.72808679151022	0.767661135366531	-5	0.377355434319248	-0.67376657909576	-5	0.997270586226645	-0.605233219773679
Healthy	0.676279232210736	-2.76955107862173	-5	0.701837285000071	-5	-5	1.87393550402448	-0.249329642739766
Healthy	0.785037121582195	0.172249631412507	1.64481373267375	0.42851544508581	-0.757408884099948	-5	1.11963952258533	1.0132569803356
Healthy	1.13732878733901	-0.423912158215051	-5	-0.639387655091407	-0.949310972241119	-5	1.90168489098705	-0.783095501478327
Healthy	1.13367971191508	0.454103641462734	-5	-1.08291480935943	-1.11396072443356	-1.39051231014671	1.6845547178144	0.520148020407533
Healthy	1.80702500769518	0.414517099192271	-5	1.00039763165791	-0.0194558025431039	0.516011525013717	0.794646956815222	-1.14972144748196
Healthy	1.81651783431073	-0.192891358001534	-5	-5	0.291399933811326	-5	1.18106058100394	-0.58256152370612
Healthy	0.513161644413541	-5	-5	-5	-5	-5	1.86188140909359	0.3756343552418
Healthy	1.41556075142406	0.53983482340025	0.509410879910898	0.0196603760639396	-0.632308702035342	-0.364174581779245	1.73192511241384	-1.70465285166638
Healthy	1.27243574212661	1.05473788670366	1.03644164533891	-5	0.417546421961751	1.43516261925908	1.32966407012112	0.00865126222511438
Healthy	0.901769354469919	0.257256072023362	-0.831649859814056	0.478844874246127	-0.239766053363731	-5	1.65852375270122	-0.366844753356717
Healthy	1.16665682328498	0.8301291127042	0.642160704645138	-5	-5	0.354402353190954	1.71135769141509	-0.491645380764822
Healthy	0.407881864059679	-1.98129950133376	0.18039829945058	0.412020149533893	0.384423311462446	-5	1.78413295189377	0.413918067609784
D015179	1.59154329198644	-0.0929273920033794	-0.0146094566262025	-5	0.700649210632368	-2.02733440773389	1.47949397130816	0.762587794946758
D015179	1.33300792116393	0.119371377772675	-5	-5	-0.855114581712858	-5	1.69757428671225	0.559838424680108
Healthy	1.44799278016305	0.432128735135807	-0.0205882173655647	-5	-1.56304266933055	-0.00351021824033709	1.6914936551117	0.167491608446829
Healthy	1.15678955188158	-5	-5	-5	-0.299971607836825	-5	1.91171400171797	-5
Healthy	0.509049214869876	-0.617838817204126	-0.000664979396370401	0.832181152190996	-0.631434214639668	-5	1.94179313576072	-0.891807194864958
Healthy	1.58468643147895	-0.738285224205633	-0.972242795309447	-0.32649988149415	0.444611508367685	-1.34017884194429	1.57731023139001	-0.69574650313373
Healthy	0.347361244359113	-5	-0.237373944824497	-5	-5	-5	1.96575703572567	0.648083731349265
Healthy	1.13882290815808	0.442090768072261	0.719090037366736	0.122425600056109	0.387902133932986	0.303893393380865	1.63234359135746	-0.477581851029674
Healthy	1.28474489146991	-5	-3.32790214206428	1.11993056746403	-0.780363089191037	-5	1.67935384218099	-0.953075825769965
Healthy	-0.0656429699831523	1.85276719177347	-5	0.241347217238199	-0.256992237329375	-5	0.745409756495724	1.08928854074335
Healthy	1.00153944803005	-5	-5	-5	-5	-5	1.95407150851739	-5
Healthy	0.575090810853026	0.0907516896449031	-2.48412615628832	-1.05403929642243	-0.35939932233458	-5	1.82925339174896	-0.128076968117627
D015179	1.46991063245459	0.0967293089145267	-5	-0.225913892874185	0.41679689175082	-5	1.50388651678227	0.247332393399843
Healthy	1.04247115898136	0.783662793390216	0.839892032435223	1.25401630283472	-0.606652970933521	-5	1.65440836050936	-0.573505004650966
Healthy	1.76217654730138	0.64708355586438	-5	0.517842238320856	0.133423932848164	-5	1.26087504323526	-0.499626285646626
Healthy	0.739547820754172	1.75330584919957	-0.25992957056481	-2.15428198203334	1.00528692736209	-5	1.28555235847251	-0.199337899182326
D015179	0.792002050679339	0.433622644740998	0.271674359349428	0.992315761582359	-2.41228903498109	-1.0673233413776	1.02551927265817	0.912860005954602
Healthy	0.403967684388371	-0.880744110722063	-5	0.522693261933051	-0.563598795149399	-5	1.94789003048157	-0.383934292091304
D015179	1.35319892802121	0.616804129972977	0.424116866607615	-5	-0.891502628651741	-5	1.72346724759395	-1.05428528594014
Healthy	0.917679822531958	-2.29929628285498	-5	0.638764721935917	-1.65208481349831	-5	1.83736037376035	-0.51732646649667
Healthy	0.845135263660286	-0.0863132768015313	-5	0.806125005109949	-0.785765650974376	-5	1.8853633688791	-0.451905535400567
Healthy	0.974166607033557	-0.684029654543082	-5	0.705997057832652	0.60540848858583	-5	1.87282876252657	-0.471160400260803
Healthy	-5	1.91535022887832	-5	0.579667007186597	0.568395352759789	-5	-3.00436480540245	-0.911332447457595
D015179	1.58738798571975	-0.299348193664283	1.21188935752452	0.513352130587055	-1.02154556663477	-0.705864580873752	1.26954586529375	0.556785987339987
Healthy	1.67644530507246	-0.402996287295355	-5	0.729806843820408	-0.927823655521034	-0.827280338650503	1.47365350283868	-0.428675566620603
Healthy	1.68004809490141	0.0956400180245293	-0.107577016688689	-1.13194363817696	0.305529780528035	-5	1.31834970784688	0.966149714294005
Healthy	1.26467901541879	-0.968228092485998	-0.0773627589250381	-1.67674789982831	-0.67763596456089	-5	1.81545262161495	0.00598655615923092
Healthy	0.829292834906336	-0.0958364621372115	-5	0.816992542908649	-0.814174640387038	-5	1.88451045940436	-0.541679490681922
Healthy	1.05455751952492	-5	-5	-5	-5	-5	1.9311236811998	0.103909716909253
Healthy	0.750295438070808	0.104749930161463	0.543860774387715	-5	-5	-5	1.90057493937034	-0.170895726745556
Healthy	1.15737908987131	-1.5394028111024	-5	0.85197464941762	-0.0653652218878864	-5	1.83767162796035	-0.186332294617304
