group	Bacteroidales	Enterobacterales	Burkholderiales	Acidaminococcales	Pseudomonadales	Selenomonadales	Desulfovibrionales		Lachnospirales	Actinomycetales	Enterobacterales	Lactobacillales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Acidaminococcales	Pseudomonadales	Peptostreptococcales
Healthy	17.81893	1.86419	0	0	77.7156	0	0		0	0.10763	1.86419	0.71116	0	0	0	0	77.7156	0
Healthy	86.33174	0	0.30118	0	0	0	0		0	0.21683	0	0	0.30118	0	0	0	0	0
Healthy	40.76994	0	0.26164	0	0	0	0		11.56338	0.67644	0	0	0.26164	0	0.09676	0	0	0
Healthy	29.8191	0	0.11919	0.00966	0	0	0		10.77031	8.7228	0	1.4605	0.11919	6.89201	0	0.00966	0	0.00649
Healthy	69.3746	0	0.24045	0	0	0	0		4.74488	0.40479	0	0	0.24045	0	0.2803	0	0	0
Healthy	23.22308	1.84917	0.02352	2.32279	0	0	0.05309		27.7372	0.5554	1.84917	9.32115	0.02352	0.05766	5.43584	2.32279	0	0
Healthy	2.87138	0	0	0	0	0	0		1.93201	0.20472	0	0	0	0	0	0	0	0
Healthy	33.93413	1.57368	1.29475	2.67787	0	0	0		26.41635	1.24331	1.57368	0.23423	1.29475	0	0.00649	2.67787	0	0.01909
Healthy	54.92257	0.23566	0.00722	0.06406	2.35765	0	0		19.14214	0.07222	0.23566	0.1242	0.00722	0	0.00291	0.06406	2.35765	0.05917
Healthy	40.90707	2.26157	5.87215	0.85476	0.00957	0	0		28.95117	0.32847	2.26157	0.44134	5.87215	0	0.02612	0.85476	0.00957	0
Healthy	42.61863	1.63806	0.02424	0	0	0	0		23.27727	6.02104	1.63806	0.03109	0.02424	0	0.30242	0	0	0.55938
Healthy	64.0462	0.08197	1.39296	0	0	0	0.19126		6.6805	0.55606	0.08197	0.0183	1.39296	0.21375	0	0	0	0
Healthy	8.68713	77.2984	0	0	0.09237	0	0		1.69878	0.10908	77.2984	2.62122	0	0	0.00061	0	0.09237	0
Healthy	34.57653	0	0	0	0	0	0		13.96067	0	0	0	0	17.665	2.74118	0	0	0
Healthy	27.98001	0.18071	0	2.37654	0	0.2124	0		44.45119	0.08365	0.18071	1.75565	0	0	2.53339	2.37654	0	0
Healthy	56.32792	0.00945	2.03547	0	0	0	0		7.16031	14.26406	0.00945	0	2.03547	0	0.00747	0	0	0.08164
Healthy	80.95711	0.58478	0.25185	0	0	0	0		1.54044	0.71515	0.58478	0.09687	0.25185	0	0	0	0	0
Healthy	35.94443	0.10564	0.00397	0	0	0	0.02346		33.51811	0	0.10564	0.02305	0.00397	0	0	0	0	0.081
Healthy	69.60656	0.05765	0.1336	0	0	0	0		1.48738	0.25825	0.05765	0	0.1336	0	0.02327	0	0	0
Healthy	2.48786	9.92646	0.15393	0	0.33189	0	0		0.04822	18.0847	9.92646	1.40283	0.15393	0	0	0	0.33189	0.00032
Healthy	58.01557	0.1135	0.42497	0	0	0	0.00159		13.11846	0.33917	0.1135	0.70598	0.42497	0	0.29385	0	0	0.2242
Healthy	42.6898	0.86819	0.03817	0	0	0	0		21.60129	21.53076	0.86819	0	0.03817	0	0.38366	0	0	0.0456
Healthy	12.0482	0	0	0	0	0	0		23.54448	16.64539	0	1.01297	0	0	0	0	0	0.25889
Healthy	60.78524	0	3.16701	0	0	0.6012	0		10.31941	0.03878	0	0.17742	3.16701	0	0	0	0	0
Healthy	15.93134	1.3884	0	0	0.49486	0	0		20.52769	7.92426	1.3884	2.7439	0	0	0.3619	0	0.49486	0
Healthy	13.98049	0.20335	0.11625	0.28523	0	0	0		17.58457	0.15993	0.20335	0.27861	0.11625	1.33638	0.74657	0.28523	0	0.02029
Healthy	48.27273	0.45542	0.93434	0	0.0053	0	0.38467		20.55581	0.02782	0.45542	0.37362	0.93434	0	0.11645	0	0.0053	0.01837
Healthy	64.67191	0	0.01494	0	0	0	0.01957		14.16387	0	0	0.00399	0.01494	0	0.05151	0	0	0
Healthy	54.34622	1.00028	0.30854	0	0	0	0.11766		0.81264	0.02676	1.00028	0	0.30854	0	0.33887	0	0	0
Healthy	38.06069	0	0.05722	3.25716	0	0	0.78752		23.68743	1.9982	0	8.57927	0.05722	0.29786	0.6313	3.25716	0	0
Healthy	46.40154	0.01139	6.39631	1.39311	0	0	0.00447		19.90362	0.01022	0.01139	0	6.39631	0.6609	0	1.39311	0	0
Healthy	69.81187	0.01982	0.14096	0	0	0	0		1.61093	0.2713	0.01982	0	0.14096	0	0.03409	0	0	0
Healthy	68.66863	0	0.11941	0	0	0	0		5.1752	0.41541	0	0	0.11941	0	0.29545	0	0	0
Healthy	62.75116	0	0.61452	0	0	0	0		13.85288	0	0	0	0.61452	0	1.14516	0	0	0
Healthy	50.2751	7.55457	0.00509	0	0.1399	0	0		0	17.84914	7.55457	0.09589	0.00509	0	1.34069	0	0.1399	0
Healthy	40.28616	10.54654	2.13392	0	0.04349	0	0.01696		8.28516	5.74016	10.54654	0.1932	2.13392	0	0.02936	0	0.04349	0.06063
Healthy	62.88804	0.92074	1.42709	0	0	0	0		20.62588	0.8986	0.92074	0	1.42709	0	0.18937	0	0	0.03406
Healthy	76.47648	0.221	0.03153	0	0	0	0.00758		1.72788	0.34325	0.221	0.01269	0.03153	0	0.09325	0	0	0
D014607	23.34741	25.70062	0.00835	0	1.0012	0	0		6.56626	2.69313	25.70062	0.08742	0.00835	0	0.04313	0	1.0012	0.00254
Healthy	74.627	0.04127	0.36943	0	0	0	0		0.45797	0.08636	0.04127	0	0.36943	0	0.00428	0	0	0
Healthy	51.42544	0.02829	0.04098	0	0	0	0.67046		6.10625	0.10382	0.02829	0	0.04098	0.03448	0	0	0	0
Healthy	67.06407	0.91502	0	0	0	0	0		2.60477	0.18445	0.91502	0	0	0	0	0	0	0
Healthy	60.82889	0.09197	5.3442	0	0	0	0.2095		21.15606	0	0.09197	0.05492	5.3442	0	0.01484	0	0	0
Healthy	86.81178	1.48694	0.13223	0	0	0	0.1116		4.06038	0.20128	1.48694	0.07424	0.13223	0	0.01711	0	0	0
Healthy	48.55793	0.01115	2.20383	0	0	0	0.01137		12.34772	0.45177	0.01115	0.1097	2.20383	0.00211	0.17118	0	0	0.01953
Healthy	7.31907	0	0	0	0	0	0		25.41698	19.09358	0	2.05809	0	0.16863	0	0	0	0
Healthy	25.56865	0	0.0246	0	0	0	0		32.64568	0	0	2.13829	0.0246	1.39634	1.40381	0	0	0
Healthy	50.74802	0.31808	0.41934	0	0	0	0		15.68244	0	0.31808	0.04118	0.41934	0	0.01402	0	0	0.01496
Healthy	38.94166	5.96187	0.11315	0	1.87907	0	0.50015		41.85287	0.16374	5.96187	0.2262	0.11315	0	0.01084	0	1.87907	0
Healthy	28.71889	13.17469	0.00206	2.55659	0	0	0.00589		32.09044	1.55633	13.17469	4.14504	0.00206	0	1.27661	2.55659	0	1.1828
Healthy	30.04631	0	0	1.0336	0	0	0		48.7524	0	0	0.16711	0	0.0917	1.77936	1.0336	0	0
Healthy	26.72493	0	2.00692	0	0	0	0		43.61226	0.20811	0	0	2.00692	0.4225	1.16405	0	0	0
Healthy	80.57588	0.11192	0.62357	0	0	0	0.12417		5.93259	0.15633	0.11192	0.40722	0.62357	0	0.0236	0	0	0
Healthy	66.88368	0	0.03262	0	0	0	0.09285		9.28142	1.49145	0	0.00541	0.03262	0	0	0	0	0
Healthy	15.49106	0	0	0	0	0	0		35.58038	4.63678	0	3.03464	0	0	0	0	0	0
Healthy	65.74523	1.15375	0	0	0	0	0		2.52501	0.2633	1.15375	0	0	0	0	0	0	0
Healthy	88.54341	0.42786	0.09614	0	0	0	0		1.15002	0	0.42786	0.24503	0.09614	0	0.02447	0	0	0
Healthy	38.53477	1.70243	0.42103	0	0.00221	0	0		33.95497	4.85168	1.70243	1.1701	0.42103	0	1.02876	0	0.00221	5.9266
Healthy	45.56493	0.38936	0.04306	0.09824	0	0	0.64934		0.63738	1.12073	0.38936	0.09968	0.04306	0	0.55308	0.09824	0	0
Healthy	25.46761	0.80866	1.84863	0	0	0	0		11.51499	26.00283	0.80866	0	1.84863	0.45781	0	0	0	0
Healthy	27.08035	0	1.47353	0	0	0	0.00668		22.82702	13.96975	0	0.18131	1.47353	0	0	0	0	0.00231
Healthy	67.07715	0.04569	5.88561	0	0	0	0		2.44034	0	0.04569	0.04032	5.88561	0	0	0	0	0
Healthy	79.59677	3.07745	0.10274	0	0	0	0.02721		12.00207	0	3.07745	0.08284	0.10274	0	0.02398	0	0	0
Healthy	10.48737	0.29525	0	0.66471	2.54566	0.70497	0		23.03604	15.12158	0.29525	1.61373	0	2.15523	1.90826	0.66471	2.54566	0.4346
Healthy	70.9806	2.07969	0.37989	0	0	0	0.10091		2.48131	0	2.07969	0	0.37989	0	0	0	0	0
Healthy	18.80944	2.75306	0	0	0	0	0		27.02578	14.59216	2.75306	1.40402	0	0	0	0	0	0
Healthy	28.8121	0.09449	0.07436	0	0	0	0		27.28254	0.54909	0.09449	0	0.07436	0.84261	0	0	0	0.77823
Healthy	64.81071	0	1.16749	0	0	0	0.43223		19.70649	0	0	0	1.16749	0	0.07539	0	0	0
Healthy	85.39423	1.399	0	0	0	0	0		10.06013	0	1.399	0	0	0	0	0	0	0
Healthy	60.68742	0.24804	0.01735	1.24016	0	0	0		7.84032	0	0.24804	0	0.01735	0	0.17183	1.24016	0	0
Healthy	27.35827	2.07421	0.0221	0	0.06487	0	0.34193		30.39926	1.27175	2.07421	0.03603	0.0221	0.14616	0.10226	0	0.06487	0.0007
Healthy	76.25237	0.09706	0.08897	0.16495	0	0.75725	0.00306		8.4705	0.01975	0.09706	0	0.08897	0	0	0.16495	0	0
Healthy	31.55205	0	0	0	0	0	0		17.08991	3.55909	0	0	0	0	0	0	0	0
Healthy	22.85404	0	0.00845	0	0	0	0.0123		40.99906	0.77591	0	0.43477	0.00845	0	0.00516	0	0	0
Healthy	0.84417	2.30231	0	0	8.42604	0	0		36.68818	4.23558	2.30231	2.50306	0	0	0.00038	0	8.42604	0.02016
Healthy	26.60649	0.85456	0.0026	0	0	0	0		20.99256	35.31827	0.85456	0	0.0026	0	0.42747	0	0	0.42088
Healthy	81.6959	0	0	0	0	0	0		12.29415	0.00694	0	0	0	0	0.52152	0	0	0
Healthy	19.46004	0	0.06878	0.22735	0	0	0		23.61941	4.90922	0	0.77597	0.06878	0	0.68762	0.22735	0	0.05872
Healthy	1.0593	0	0	0	0	0	0		2.21262	0	0	0	0	0	0	0	0	0
Healthy	45.89856	0.5421	0.02185	0.06436	0	0	0.69799		0.57429	1.11718	0.5421	0.08386	0.02185	0	0.55441	0.06436	0	0
Healthy	41.50004	0.03561	5.21258	0	0	0.03708	0.05916		17.65966	0.01724	0.03561	0	5.21258	0	0	0	0	0
Healthy	16.15155	19.4089	0	1.68488	0.81899	0	0		5.33313	20.61476	19.4089	0.22417	0	0.19313	1.93521	1.68488	0.81899	0
Healthy	50.36431	0	0	5.18	0	0	0.19257		18.82662	0.00853	0	0.10111	0	0	0.51899	5.18	0	0
Healthy	69.39126	0	0.15717	0	0	0	0		5.10605	0.40995	0	0	0.15717	0	0.28005	0	0	0
Healthy	80.88058	0.64238	0	0	0.00961	0	0		12.23176	0.07759	0.64238	0.65049	0	0	0.17638	0	0.00961	0.10377
Healthy	77.87295	0.39583	0.53882	0.00354	0.16248	0	0.00186		9.23465	1.11226	0.39583	0.2874	0.53882	0	0.06866	0.00354	0.16248	0.07969
Healthy	24.71545	0	0.25355	0	0	0	0		35.46094	0	0	0	0.25355	0.2591	0	0	0	0
D014607	77.48079	0.09225	0.31079	0	0.25489	0	0.08911		7.02202	0.02808	0.09225	0	0.31079	0	0	0	0.25489	0
Healthy	35.63195	0.03	0.23757	3.13391	0	0	0.00321		22.1625	0.52932	0.03	0.26246	0.23757	0.55965	6.09462	3.13391	0	0
Healthy	70.99252	0	3.24403	0	0	0	1.33117		3.72731	0.79425	0	0.08932	3.24403	0.01877	0.18301	0	0	0
Healthy	44.1636	0.47582	0.19732	0	0	0	0		17.81643	2.30612	0.47582	0.03414	0.19732	0	0	0	0	0
Healthy	92.47901	4.53415	0	0	0	0	0		0.63088	0	4.53415	0	0	0	0	0	0	0
Healthy	56.09489	0	4.74194	0	0	0.95765	0.07375		10.51845	0.2213	0	0	4.74194	0	0	0	0	0
Healthy	66.2303	2.7571	1.10957	0	0	0	0		13.35752	0.40388	2.7571	0.20951	1.10957	0	0	0	0	0
Healthy	41.8416	0.12373	1.04682	10.5536	0	0	2.65193		0.97368	0.07476	0.12373	0	1.04682	0	0	10.5536	0	0
Healthy	20.75023	0	0.12538	0.21907	0	0	0		13.71249	7.01303	0	0.42642	0.12538	35.1411	0	0.21907	0	0
Healthy	87.7612	1.53536	0.11023	0	0	0	0.09632		3.42316	0.18279	1.53536	0.06726	0.11023	0	0.03171	0	0	0
Healthy	57.5046	0.20751	0.00381	0	0	0	0.10935		5.991	11.87695	0.20751	0.27211	0.00381	0.20364	0.00479	0	0	0
Healthy	16.91489	2.01148	0.02597	1.09308	0.51495	0	0.08277		45.26128	0.44124	2.01148	2.64924	0.02597	0.77591	0.00183	1.09308	0.51495	0.41982
Healthy	32.23104	0	0.03603	0	0	0	0		16.22241	0.17093	0	0.00069	0.03603	0	0.30169	0	0	0.00031
Healthy	55.35614	0.45777	0.03172	0	0	0	0.02455		31.60651	0	0.45777	0	0.03172	0	0	0	0	0
Healthy	60.41193	5.44491	1.42702	0	0	0	0.22609		1.37921	0	5.44491	0	1.42702	0	0	0	0	0
Healthy	26.77579	1.8414	0.03924	0	0	0	0		19.00012	23.97566	1.8414	0.55472	0.03924	0	0.52873	0	0	0.38722
Healthy	67.44375	1.20195	0	0	0	0	0		2.28573	0.21668	1.20195	0	0	0	0	0	0	0
Healthy	66.12035	0.84789	0	0	0	0	0		5.53462	0	0.84789	0	0	0	0	0	0	0.34577
Healthy	70.13297	0.22271	0.23241	0	0	0	0.11614		5.55094	4.35992	0.22271	0.00177	0.23241	0.05586	0	0	0	0
Healthy	56.39179	0.05389	0.00574	0	0	0	0.0717		5.87078	12.11273	0.05389	0.20327	0.00574	0.19256	0.00951	0	0	0
Healthy	23.30865	0.846	0.0336	0	0	0	0		31.25844	1.25356	0.846	0	0.0336	0	0.42068	0	0	0.35653
Healthy	22.89065	1.2167	0	0	0.39466	0	0		22.10185	4.89218	1.2167	2.81321	0	3.32246	0	0	0.39466	0
Healthy	19.52397	0	0.22402	0	0	0	0		69.83677	0	0	0	0.22402	0.51583	0	0	0	0
Healthy	63.77111	2.14854	0.01662	0	0	0	0		9.86494	0.97922	2.14854	0.21223	0.01662	0	0.2238	0	0	0.24409
Healthy	67.86063	0.04879	0.02925	0	0.01062	0	0.06204		2.41508	0	0.04879	0.01202	0.02925	0	0	0	0.01062	0
Healthy	60.69024	3.60249	0.31371	0	0	0	0.28287		13.47566	0	3.60249	0	0.31371	0	0	0	0	0
D014607	52.31603	1.04893	0	0	0.0596	0	0.04369		5.374	3.59261	1.04893	0.54747	0	0	0.03395	0	0.0596	0.00218
Healthy	68.7163	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
D014607	77.81908	0.11418	0.04549	0	0.02988	0	0.04191		0.86476	0.07005	0.11418	0.05921	0.04549	0	0	0	0.02988	0
Healthy	8.95235	0	0.01271	0	0	0	0		23.52533	0.26336	0	0	0.01271	2.26721	2.52225	0	0	0.05978
Healthy	53.88338	0.0051	0.06781	0	0.10895	0	0.64324		7.05512	0.4665	0.0051	0.01747	0.06781	0	0.11142	0	0.10895	0
Healthy	59.47556	0	11.6155	0	0	0	0		8.92962	0	0	0.02346	11.6155	0	0	0	0	0
Healthy	66.96559	0.73037	0.69891	0	0	0	0.11504		14.21606	0.45801	0.73037	2.23373	0.69891	0	0.08251	0	0	0.21753
Healthy	54.39563	0	2.52426	0	0	0	0		10.11818	5.27002	0	0	2.52426	0	0	0	0	0
Healthy	22.01124	1.86595	1.37103	0	0	0	0.14269		21.72554	18.16577	1.86595	0.32283	1.37103	1.5014	0	0	0	0.19056
Healthy	62.88602	0	0.00657	0	0	0	0.00715		17.04743	0.36583	0	0.06128	0.00657	0	0	0	0	0.22324
Healthy	77.74572	0.027	5.64129	0	0	0	0.14421		3.17894	0.47029	0.027	0	5.64129	0	0.05228	0	0	0
Healthy	77.15751	0.07842	0.18971	0	0	0	0.05495		3.146	0.58068	0.07842	0	0.18971	0	0.1265	0	0	0
Healthy	13.35234	10.6542	0.23267	0	0	0	0.72008		0.38565	0.01535	10.6542	0.01202	0.23267	0	0.16398	0	0	0
Healthy	12.31931	3.55218	0	0	3.52757	0	0		0	27.0547	3.55218	3.34539	0	0	0.17772	0	3.52757	0.01881
Healthy	61.52629	0.04316	0.00587	0	0	0	0.03414		1.9568	0	0.04316	0	0.00587	0	0	0	0	0
Healthy	41.3138	0	0	0	0	0	0		29.47953	0	0	0	0	3.11173	1.18947	0	0	0
Healthy	26.0167	1.00904	0	0	0	0	0.04745		30.42778	0.2155	1.00904	0.0203	0	0.57844	0.06983	0	0	0.03699
Healthy	8.23024	0	0	0	0	0	0.01788		5.01193	49.76916	0	2.63975	0	9.29125	0.15696	0	0	0.13719
Healthy	59.19358	4.29323	0	0	0.19873	0	0		0.00652	36.14721	4.29323	0.06942	0	0	0	0	0.19873	0
Healthy	39.1705	5.59311	0.03579	0	0	0	0		36.63131	0	5.59311	0.67212	0.03579	0	0	0	0	0
Healthy	33.35905	0.04674	0.08368	0	0	0	0.00212		11.14217	1.40857	0.04674	0.02675	0.08368	0.0089	0.17496	0	0	0.03757
Healthy	17.70602	2.06757	0.01483	1.1635	0.60344	0	0.0843		43.84906	0.41214	2.06757	2.54226	0.01483	0.70044	0	1.1635	0.60344	0.45812
Healthy	15.74507	0	0	0	0	0	0		10.84159	0	0	0	0	0	0	0	0	0
Healthy	62.55839	0	0	0	0	0	0		24.305	0	0	0.10091	0	0	0	0	0	0.66563
Healthy	57.60587	0	0.26719	0	0.02173	0	0.02339		4.2111	0.39687	0	0.31322	0.26719	0	0	0	0.02173	0
Healthy	62.10895	0.13135	5.03773	0	0	0	0.1922		21.03439	0	0.13135	0.0782	5.03773	0	0.02457	0	0	0
D014607	87.64454	2.83704	0.08094	0	0.16102	0	0		2.96144	0.10971	2.83704	0	0.08094	0	0	0	0.16102	0
Healthy	43.68784	0	0.12874	0	0	0	0.04787		1.23217	0	0	0.01606	0.12874	0	0	0	0	0
Healthy	37.00331	0.25682	0.04164	0	0	0	0		36.2769	0.11193	0.25682	0.05262	0.04164	0	0	0	0	0
Healthy	54.07795	0	0	0	0	0	0		9.67989	0	0	0	0	0	0	0	0	0
Healthy	26.73081	0	0.03047	0	0	0	0		31.8156	0	0	0.27659	0.03047	0	0	0	0	0
Healthy	60.91644	0.69592	2.30368	0.26428	0	0	0		7.41093	0.81819	0.69592	0.4411	2.30368	0	0.07281	0.26428	0	0
Healthy	48.31568	0.03994	0.14103	0	0	0	0.23731		6.17621	0	0.03994	0	0.14103	0	0.028	0	0	0
Healthy	64.79763	1.60077	0.06611	0.00033	0	0	0		2.09958	5.8666	1.60077	0.01043	0.06611	0	0.2326	0.00033	0	0.00249
Healthy	28.3397	0.23021	0.00081	0	0	0	0.00493		21.33534	1.18868	0.23021	1.15081	0.00081	0	0.213	0	0	0.00723
Healthy	77.32999	0.14131	0.06954	0	0	0	0.00324		0.76121	0.09903	0.14131	0.02591	0.06954	0	0.02083	0	0	0
Healthy	70.34527	0.06081	0.21323	0	0	0	0.11375		5.72513	4.05199	0.06081	0.00189	0.21323	0.04814	0	0	0	0
Healthy	49.0545	0.33905	0	0	0	0	0		15.12293	0	0.33905	0	0	0	0	0	0	0
Healthy	69.79397	1.9574	0.02574	0	0.09955	0.24415	0.26162		9.78814	0.14502	1.9574	0.02336	0.02574	0	1.03528	0	0.09955	0.02518
Healthy	67.81815	0.37751	0	0	0	0	0		20.0574	0.87693	0.37751	0.14163	0	0	1.00309	0	0	0.04211
Healthy	65.5694	12.8743	0.17461	0	0	0	0.04885		1.70546	0.07304	12.8743	0.17968	0.17461	0	0	0	0	0
Healthy	68.45521	0.1014	5.87112	0	0	0	0		2.70959	0	0.1014	0.01799	5.87112	0	0	0	0	0
Healthy	38.97581	0.03899	0.38063	0	0	0	0.06165		27.26938	1.3467	0.03899	0.11371	0.38063	0	2.07139	0	0	0.00795
Healthy	69.30138	0.10583	6.01781	0	0	0	0		2.42962	0	0.10583	0.01821	6.01781	0	0	0	0	0
Healthy	1.60432	0	0	5.0336	0	0	0		20.09009	0.06168	0	7.76499	0	22.3755	1.2599	5.0336	0	0
Healthy	48.44869	0.02492	0.13661	0	0	0	0.19675		6.18849	0	0.02492	0	0.13661	0	0.03168	0	0	0
Healthy	86.81948	1.85023	0.07455	0	0	0	0.10547		3.74794	0.23047	1.85023	0.07795	0.07455	0	0.02781	0	0	0
Healthy	12.2298	0	0.50243	0	0	0	0		5.6304	4.43001	0	0	0.50243	0	0	0	0	0
Healthy	12.06736	0.0587	0.46794	0	0	0	0.00509		35.85053	0.45537	0.0587	0.34531	0.46794	1.49401	0.04525	0	0	0.02881
Healthy	29.37652	0	0	2.59134	0	0	0.81652		6.11296	0.11535	0	0.12738	0	2.19041	0.23185	2.59134	0	0
Healthy	11.17298	0	0	0	0	0	0		43.90919	0	0	0	0	10.4569	0	0	0	0
Healthy	69.41041	0.06901	0.14429	0	0	0	0		1.57102	0.3179	0.06901	0	0.14429	0	0.02955	0	0	0
Healthy	15.44434	0	0	1.90138	0	0	0		23.18683	1.70982	0	0.35331	0	0.75007	0.46577	1.90138	0	0
Healthy	67.72931	0.60334	0.02935	0.03559	0	0	0.44833		0.32418	0.30593	0.60334	0.05261	0.02935	0	0.31144	0.03559	0	0
Healthy	0.0051	98.78012	0	0	0	0	0		0	0.06844	98.78012	0	0	0	0.01169	0	0	0
Healthy	60.07223	0	0.00159	0	0	0	0.05598		4.27275	5.09528	0	0.02622	0.00159	0.0641	0.002	0	0	0
Healthy	26.39939	0.08659	0	0.00862	0	0	0.70216		1.2422	1.23626	0.08659	0.29646	0	0	0.7685	0.00862	0	0
Healthy	66.30708	0	0.09483	0.92096	0	0	0.26754		3.03737	0.14009	0	0.0626	0.09483	0.00202	0.03311	0.92096	0	0
Healthy	69.02422	0.06642	0.03685	0	0	0	1.47767		0.98848	0.13723	0.06642	0	0.03685	0.03445	0.45071	0	0	0
Healthy	64.42086	0	1.09687	0	0	0	0.37319		19.22917	0	0	0.00226	1.09687	0	0.08966	0	0	0
Healthy	15.55609	0	0.25217	0	0	0	0		29.9519	0.00415	0	1.81947	0.25217	0	0.04769	0	0	0
Healthy	76.65911	0.10839	0.06927	0	0	0	0.00325		0.70725	0.10854	0.10839	0.02218	0.06927	0	0.02631	0	0	0
Healthy	52.02453	0.05429	0.39124	0	0	0	0.32032		8.03962	0.15596	0.05429	0	0.39124	0	0	0	0	0
Healthy	10.94183	0.03932	0.37716	0	0	0	0		5.41206	5.11137	0.03932	0	0.37716	0	0	0	0	0
Healthy	9.58545	0	0	0.2767	0	0	0		25.39822	11.68667	0	0.32345	0	0	0	0.2767	0	0
Healthy	24.65919	18.7087	0.00128	0	0.00594	0	0.15039		10.57816	1.7763	18.7087	0.74496	0.00128	0.32437	0.05768	0	0.00594	0
Healthy	80.04586	0.02277	4.27383	0	0	0	0		1.59744	0	0.02277	0	4.27383	0	0	0	0	0
Healthy	67.13567	0.0278	0.00294	0	0	0	0.07483		8.83503	1.48252	0.0278	0.02136	0.00294	0	0	0	0	0
Healthy	67.41444	0.08366	0.32872	0	0	0	0.0955		9.14533	1.40869	0.08366	0.01061	0.32872	0.01295	0	0	0	0
Healthy	42.27842	0.7789	0	0.55058	0	0	0		35.9601	0.0335	0.7789	1.08101	0	0.14841	0.96957	0.55058	0	0.28653
Healthy	55.64763	0.93792	0.24397	0	0	0	0.17982		4.02704	0.02775	0.93792	0	0.24397	0	0.2707	0	0	0
Healthy	30.28015	0	0.01322	2.61111	0	0	0.5915		6.21473	0.10419	0	0.08707	0.01322	2.25595	0.28806	2.61111	0	0
Healthy	4.60152	0	0	0	0	0	0		23.18369	3.74179	0	0.01654	0	0	0	0	0	0
Healthy	63.84875	0	0.17701	0	0	0.00235	0.06882		14.66232	0.9567	0	0	0.17701	0	0.08549	0	0	0
Healthy	45.58241	0.40305	0.00292	0.0337	0	0	0.62884		0.69034	1.2112	0.40305	0.11909	0.00292	0	0.56378	0.0337	0	0
Healthy	48.56843	0.07667	0.15297	0	0	0	0.19774		6.51314	0	0.07667	0	0.15297	0	0.03337	0	0	0
Healthy	6.64501	0	0	0	0	0	0		2.74978	67.39364	0	1.55162	0	3.75983	0	0	0	0
Healthy	78.67341	0	0	0.04113	0	0.00895	1.51706		3.69966	0	0	0	0	0.10412	0.31397	0.04113	0	0
Healthy	11.67897	0.00291	0.00502	0	0.32525	0	0.04407		47.86065	0.96114	0.00291	3.48619	0.00502	2.99009	1.2137	0	0.32525	0.00452
Healthy	66.55142	0.83258	0	0	0	0	0		2.28218	0.2095	0.83258	0	0	0	0	0	0	0
D014607	63.31373	4.437	0	0.00485	0	0	0.1301		1.82995	0	4.437	0	0	0	0.00414	0.00485	0	0
Healthy	47.27326	0.06156	0.12334	0	0	0	0.17934		6.24883	0	0.06156	0	0.12334	0	0.03381	0	0	0
Healthy	9.6557	1.45409	0	0	0	0	0		18.1754	25.62091	1.45409	14.98731	0	0.78441	2.47771	0	0	0
Healthy	31.27239	0.16735	0.01774	0	0	0	0.00419		8.60718	36.28447	0.16735	0.00633	0.01774	0	0.03415	0	0	0
Healthy	38.73967	0	0.05111	3.05144	0	0	0.13801		6.81285	0.83152	0	0.22494	0.05111	0	1.91959	3.05144	0	0
Healthy	47.96941	7.05349	0.05886	0	0	0	1.28897		26.96077	0.19149	7.05349	0.06733	0.05886	0	1.75192	0	0	0
Healthy	10.74105	0	0	0	0	0	0		28.894	0	0	0	0	6.83579	6.64053	0	0	0.36995
Healthy	25.8744	0.33911	0.00934	0	0.00818	0	0		46.93193	0.29324	0.33911	0.64308	0.00934	0.29171	0.35502	0	0.00818	0.02577
D014607	55.05555	0.85755	0.99169	0.48606	0.00533	0.03272	0		2.47216	0.184	0.85755	0.00581	0.99169	0	0.00285	0.48606	0.00533	0
Healthy	46.93403	0.00788	0.00468	0	0	0	0.07383		0.01859	37.43929	0.00788	0.82044	0.00468	0	0	0	0	0.00074
Healthy	28.91381	0.52389	0.09601	0	0	0	0		16.79701	12.16802	0.52389	0.29673	0.09601	0	0.1488	0	0	0.28392
Healthy	50.11589	0	0	0.9355	0	0	0		28.05617	0	0	0	0	0	0	0.9355	0	0
Healthy	44.43514	0.76572	4.12994	0	0	0	0.03955		8.12301	1.84367	0.76572	0.21919	4.12994	0.00143	0.47264	0	0	0
Healthy	53.13198	0.62791	0.55197	0.09208	0.00214	0.00963	0.07429		7.85219	1.37209	0.62791	0.14799	0.55197	0	0.28647	0.09208	0.00214	0.08853
Healthy	34.50608	0	0.01054	2.27543	0	0	0.26021		15.8757	0.68159	0	2.25836	0.01054	0	0.07085	2.27543	0	0
Healthy	63.55773	0	3.23814	0	0	0	0.3977		24.02851	0	0	0	3.23814	0	0.09727	0	0	0
Healthy	77.7602	0	0	0.11775	0	0.00864	1.47135		3.73018	0	0	0	0	0.10932	0.26286	0.11775	0	0
Healthy	26.36217	0	0	0	0	0	0		35.25653	0	0	0.16003	0	0	0	0	0	0
Healthy	53.52142	1.22721	0.23542	0	0	0	0.15019		0.82863	0.03159	1.22721	0	0.23542	0	0.31186	0	0	0
Healthy	53.23884	1.57391	1.76629	0	0	0	0		13.08515	2.0627	1.57391	0	1.76629	0	0	0	0	0
