group	Faecalibacterium_sp900539885	Prevotella_copri_A	Bacteroides_stercoris	Phytobacter_ursingii	Phocaeicola_plebeius_B	Phocaeicola_coprocola	Bacteroides_salyersiae	Parasutterella_excrementihominis	Ruminococcus_C_callidus	Enterocloster_citroniae	Bacteroides_uniformis	Lachnospira_eligens_B	Roseburia_sp900552665	Anaerobutyricum_hallii_A	Mediterraneibacter_torques	Blautia_A_wexlerae	Streptococcus_thermophilus	Alistipes_A_indistinctus	Coprococcus_A_catus	Adlercreutzia_equolifaciens
Healthy	3.97118	0	0.01051	0.0278	0	0	4.0326	0.00294	0	0	24.6827	0.65219	0.02447	0	0.10722	0.20467	0	0	0	0.00661
D006973	3.19516	65.9501	1.09908	0	0.16336	0	0	0.05737	0.48052	0	0.55225	0.00891	0.15011	0.02634	0.00847	0.07596	0	0.07809	0.00335	0.00215
Healthy	3.57173	0	0.01344	0.08366	0	0	3.97305	0.32872	0	0	25.3239	0.75013	0.04171	0.01414	0.18335	0.14695	0	0	0	0
Healthy	11.2482	38.5577	0	0	0	0	0	0	0.469	0	0	0.29805	0.25534	0.40215	0	0.47109	0	0	0.58933	0
Healthy	0.35627	0	35.7227	0.93792	0	0	0	0.01733	0	0	13.5154	0.01346	0	0	3.32579	0.04106	0	0	0	0
Healthy	2.31629	9.18388	0.22812	0	0	0	0	0	0	0	3.28078	1.43792	0.79393	0.06458	0.15667	0.10071	0	0.01631	0.03788	0
Healthy	1.28169	2.53701	0.07378	0	0.03116	0	0	0	0.01647	0	0.20819	0	0.10909	0.70188	0.00355	0.4285	0	0.00159	0	0
Healthy	1.34157	0	0	0	0	0	0	0	0.02599	0	23.433	0	1.83508	0	0.54555	0.02228	0	0.00972	0	0.01203
Healthy	2.24074	0	1.42879	0.40305	0	0	0	0.00292	0.12079	0	10.482	0.18024	0	0.08905	0.03475	0.15246	0	0.21142	0	0
Healthy	3.3668	0	25.108	0.07667	0	0	0	0.05759	0	0	11.9387	0.04984	0	0	0.02278	0	0	0	0	0
Healthy	1.63072	0	0	0	0.0526	0	0	0	0	0	1.84728	0	0	0.11044	0.4404	0.02554	0	0	0.53938	0
Healthy	1.70252	40.001	2.02091	0	0	0	0	0	0	0	4.64575	0.23245	0.03057	0	0.17758	0	0	1.40025	0	0
Healthy	8.76428	0	0	0	0.10923	0	0	0.00502	0.0476	0	1.102	3.98509	1.46748	2.08672	0.04231	0.66944	2.52983	0	0.43165	0.04448
Healthy	0.09076	0	0	0.83258	0	0	0	0	0	0	10.9882	0	0	0	0.09223	0	0	0	0	0
Healthy	3.28194	0	24.8409	0.06156	0	0	0	0.0443	0	0	11.6449	0.03628	0	0	0.01068	0	0	0	0	0
Healthy	3.09799	0	0	1.45409	0	0	0	0	0	0	4.52608	0	0.2245	2.02546	1.99063	4.79598	2.79375	0	0.34789	0
Healthy	0.68908	0	2.1449	0.16735	7.34481	0	0	0.01774	0	0	4.01297	0	1.48299	0.01486	3.03423	0	0	0	0	0
Healthy	13.0257	0	0	0	0	0	0	0.03256	0.04037	0.00255	10.6636	0.00313	1.17393	0.46783	0.02933	0.30056	0	0.04085	0.09466	0
Healthy	0	0	0	2.02224	0	0	0	0	0	0	0	0	0	0	0.04327	0	0	0	0	0
Healthy	1.13717	1.79285	0	0	0.11803	0	0	0	0	0	1.67444	4.38862	0.56884	1.43192	1.14059	0.38671	0	0	0.27218	0
Healthy	5.26956	0.0984	0	0.15482	2.16305	0.49276	0.5867	0.00225	0.83432	0	1.79785	8.91773	1.43056	0.3238	0.29896	0.4016	0	0.01124	0.22597	0.04057
D006973	8.34046	35.3492	1.02182	8.50248	0.37651	0.4302	0.02016	0.01926	0.01367	0.00686	0.33769	0	0.06959	0	0.02168	0	0	1.36924	0	0
Healthy	0.00078	0	0	0.00788	0	0	0	0	0	0	0.42834	0	0	0	0.01859	0	0	0	0	0
Healthy	11.5605	0	0	0.05773	0	0	0	0.09601	0.16542	0.01406	7.72484	3.84482	0.14158	0.87643	0.30713	0.186	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	11.0581	13.0044	3.31083	0.77708	1.90336	0.75495	0	0	0	0
Healthy	5.15318	1.45826	0.00022	0.53587	0	11.803	0	0	0	0.11738	3.25859	0.02756	0.13068	0.11822	0.59363	0.09926	0.1217	0.0202	0.24561	0.02938
Healthy	6.03203	17.1115	4.22031	0.62791	18.4664	0.00641	0	0.55197	0	0.02236	0.07495	0.00754	0.00151	0	0.43635	0.03046	0	0	0	0
Healthy	1.97448	0	0.00256	0	1.21337	0	0	0.00649	0	0.03407	4.16998	6.88572	0.95223	1.38609	0.3498	0.34256	1.82371	0.09093	0.12502	0.23943
Healthy	3.82989	0	2.52105	0	0	0	3.50209	0.49155	0	0	0.19955	1.49344	2.23792	0.00319	0.34575	0.07374	0	0.08223	0.00269	0
Healthy	1.6531	39.6273	1.99548	0	0	0	0	0	0	0	4.96805	0.18267	0.05368	0	0.13929	0	0	1.29885	0	0
Healthy	15.4791	0	2.88908	0	0	0	0.75601	0	0	0	8.65931	2.88595	0	0	3.78038	0.08027	0.14552	0	0	0
Healthy	0.37197	0	34.9212	1.22721	0	0	0	0.0011	0	0	13.3269	0.03303	0	0.00402	0.00488	0.03319	0	0	0.01463	0
Healthy	3.85692	0	0.04535	1.57391	0	0	0	0	0	0	16.7722	0.11986	1.23732	0	6.40643	0	0	0	0	0
Healthy	13.064	0	0	1.95493	0	0	0	0	0	0	17.312	1.60413	0.55786	0	0	0.68085	0	0	0	0.13437
Healthy	0.51869	0	0	0.36136	0	0	0	0.11586	0	0	11.369	0	0.40065	0.01496	0.10463	0	0.223	0	0	0
Healthy	4.52331	0	0.02136	0.06068	0	0	0	0.00209	0.01744	0	2.58381	3.31857	0.12102	0.0307	0.20565	0.11523	0	0.01422	0.01724	0.04676
Healthy	4.70519	40.7712	1.42065	0	0	0	0	0	0	0	3.6834	0.65554	0.91101	0.4297	0.09763	0.06899	0	0	0.03114	0
Healthy	3.53998	0	1.12053	0	0	0	0	0.00614	0	0	3.1936	0.07191	0.63676	0	0.16842	0	0	0.00358	0	0.06994
Healthy	1.11038	0	0	0.30785	0	5.61684	0.3864	0	0.01154	0	4.34823	4.80761	0.36924	1.17125	0.3067	0.40568	0	0.10512	0.11327	0.00661
Healthy	55.382	0	3.37609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	5.38368	0	0	0.43259	0	8.90985	0	0.19696	0	0	3.95329	2.52228	0.67712	0.55095	0.00313	0.07389	0.20402	0.06873	0	0
Healthy	2.25388	7.03722	0	0	0	0	0	0.00173	0	0	11.7887	0.36695	0.67022	0.72048	0.24078	0.55695	0.02867	0	0.18485	0.04195
Healthy	3.34293	0	20.4627	0	0	0	0	1.28976	0.2742	0	14.1229	1.01502	0.52838	0	0.06636	0.08821	0.2217	0	0	0
Healthy	28.2318	0	0.86052	1.2714	0	0	0	0	0	0	13.7248	0	0	0.09122	0.08918	0.09002	0	0	0	0
Healthy	0.44311	0	0	0	0	0	0	0.02111	0	0	1.01122	0.09378	0.23471	8.22143	0.13792	1.20203	16.7719	0	0	0.01462
Healthy	9.69856	3.60107	11.535	0.22363	0	0.20624	0.01692	0.17652	0.28057	0.01182	0.3443	8.60254	1.16481	0.16922	0.06859	0.12228	0	0.36115	0.12047	0.05233
Healthy	0.47038	0	0	0.54344	0	0	0	0.1305	0	0	11.3232	0	0.36292	0.00271	0.02773	0	0.2578	0	0	0
Healthy	4.06689	0	0	0.00288	0	0	2.90812	1.67474	0	0.01001	7.46233	0.11369	0.54621	0.75976	0.1696	0.92264	2.26834	0	0.35771	0
Healthy	0.38265	3.70967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.00182	0	0.00256	0.08287	0	0	0	0.06756	0.04327	0.01912	5.70605	2.61819	1.7449	0.22089	0.15702	0.16675	0.02494	0.00139	0	0
Healthy	0	0	0	0	1.28727	0	0	0	0	0	7.30044	6.16099	0	0.30326	0	0	0	0	0	0
Healthy	13.1603	16.6159	1.10028	0	0	0.24288	0	0	5.0989	0	0.20983	5.93647	3.73444	0.8447	1.10476	0.88979	0	0.01971	0.49703	0.0341
Healthy	0	0	0	54.4802	0	0	0	0	0	0	0.00699	0	0	0	0	0	0	0	0	0
Healthy	2.7048	0	0.00314	24.8113	0	0	0	0.06847	0	0	3.80286	2.21017	0.30456	0.19646	0.29296	0.11474	0	0	0	0
D006973	32.923	0	0.02817	0.35899	0	0	0	0	1.17371	0.02454	4.58174	0.20856	0.18436	0	0.01159	0.06303	0	0.02898	0.00723	0.14838
Healthy	2.11463	0	30.3007	0.09042	0	0	0	0.2452	0	0.00382	8.8585	1.03918	0.53625	0.0158	0.0334	0.02625	0.26525	0.32412	0	0
Healthy	1.72587	64.1122	0.02632	0.8212	5.3683	7.06501	0	0.14985	0	0	0.37892	2.49281	1.76635	0.05864	0	0.06149	0	0	0.00568	0
Healthy	1.27384	0	35.8382	0	0	0	6.61316	0	0	0	22.6724	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	68.0827	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.53919	0	0	0	0	0	0	0	0	0	13.7285	4.20886	2.09032	0.26223	0	0.12229	0	0	0	0
Healthy	1.99702	0	0	0.39554	0	0	5.47947	0	0	0	0.47762	1.39186	0.02331	0.38815	1.04835	0.32722	0	0	0.09559	0
Healthy	0.54344	7.61343	0.03436	2.61064	0	0	0	0	0.24855	0.05132	1.67267	0.27392	0.22731	1.41827	0.05198	0.5178	0.11702	0.03683	0.02895	0
Healthy	1.69067	0	0	0.39886	0	0	0	0	0	0	4.00869	0.00133	0.43873	0.84811	0.31911	0.226	0.16451	0.14533	0.05945	0.00786
Healthy	33.1672	0.00569	0	0	0	0	0.03045	0	0	0	2.50922	0	0.48234	0	0	0	0	1.41859	0	0
Healthy	1.86375	0	0	0	0	0	0	0.17425	0	0	26.5479	0	0.98263	0	0.09337	0.26753	0	0.15065	0	0
Healthy	6.65845	0	0	0	7.2886	0	0	0.04372	0	0	14.7998	2.76375	0.3688	0.83096	0.23427	0.32436	0	0	0.09678	0
Healthy	4.42356	0.02686	6.06292	0.02381	0	0	0	0.05991	0	0	1.7445	2.78443	4.42862	0.54504	0.04271	0.36115	0.11738	0.02509	0.14447	0.07146
Healthy	0.07622	0	0	1.26907	0	0	0	0	0	0	10.8619	0	0	0	0.37034	0	0	0	0	0
Healthy	1.65617	0	0.77535	0	0	0	0	0.01022	0.03772	0	8.48845	3.8819	0.37458	0.19502	0.62686	0.15086	0	0.01978	0.10277	0
Healthy	1.60739	0	0.16683	0.05527	0	0	0.09609	0.03674	0	0	7.96199	8.21379	0.90725	0	0.21786	0.23836	0.09215	0	0.02235	0
Healthy	1.17056	0	6.13023	0.70112	0	0	0	0.00555	0.17966	0	21.4238	0	0.01814	0.01131	0.1118	0.0622	0	0.29933	0	0
Healthy	1.6628	0	0	0	0	0	0	0.00974	0.02894	0	16.0627	0.14048	0.21376	0.02243	0.10095	0.00322	0	0.04702	0.01799	0
Healthy	1.95313	0	0	0.02904	0	0	0	0.24045	0	0	33.6208	0	0.50867	0.03897	0	0.0313	0	0.0542	0	0
Healthy	2.72327	16.9553	0.0346	0	0	0	0	0.28696	0	0	4.57955	2.04001	0.23338	0.31401	0.14851	0.2314	0	0	0.16778	0
Healthy	4.20458	0	1.08654	0.28921	5.51643	0.01715	0.53909	0.42965	0.00715	0	4.85687	0.30518	4.30818	0.72386	0.01851	0.27396	0	0	0.12789	0
Healthy	1.98008	0	0	0	0	0	0	0.16316	0	0	26.7696	0	1.08455	0	0	0.25446	0	0.16936	0	0.00265
Healthy	0.82962	0	0.90121	0.08323	0	0	0	0.00315	0.01251	0	7.17683	0.08619	0.0019	0.16294	0.02334	0.33739	0.02604	0.36129	0	0
Healthy	2.15625	0	0.02493	0.92251	6.06039	0	0.32961	0.07051	0	0.0108	2.11167	0	1.09843	1.43599	0.04277	1.64149	3.00321	0	0	0
Healthy	2.99781	0	27.1745	0	0	0	4.10746	0.11572	0	0	25.9005	0	0	0	0.05606	0.02474	0	0	0	0
Healthy	16.3037	0	0.0095	0.00597	0.06261	0	0	0	0	0.03304	0	2.13744	2.35725	0.63096	0.14983	0.45723	0	0	0.09406	0
Healthy	7.00337	10.1307	0	13.544	0	0	0	0	0	0	4.24169	2.14569	0.46315	0.39313	0.21986	0.39675	0	0	0.0675	0
Healthy	4.61873	52.575	0.03832	0.11138	0.00532	0.00521	0	0.04881	0.08721	0	0.22076	0.8121	4.46707	0.20239	0.07767	0.11668	0.02616	0.1337	0.13322	0.03613
Healthy	7.31407	0	0	0	0	23.5191	0	0.01745	0.09659	0	4.67244	0.33258	0	0	0.0715	0.0462	0	0.0357	0	0.23638
Healthy	8.24465	0	2.64409	0	0	0	0	0.05623	0.03032	0	10.6546	0.97006	1.08195	0.02292	0.05769	0.34421	0	0	0.21365	0
Healthy	10.2369	13.4412	0.00521	0	0	0.54265	0	0.00432	0	0	0.25809	1.2111	0.76053	0.20391	0.00389	0.20214	0	0	0.17437	0
D006973	75.9654	0.01993	0.00478	1.2201	0	2.97822	0	0.14511	0	0	0.23695	1.36443	2.08842	0	0.18858	0.03165	0	0	0.03371	0
D006973	68.7437	0	1.67292	0.08341	0	0.54707	0	0.0083	0	0	0.43828	1.26852	7.86426	0.01442	0.01117	0.07344	0	0	0.06495	0.02155
Healthy	8.45806	0.25957	0	4.34724	0	0	0	0	0	0	0.63009	0.73965	0.33835	2.32936	0.28905	3.18766	0	0	0.31552	0.52692
Healthy	2.07775	64.0059	0	0	0	0	0	0	0	0	2.19274	0.24333	2.90389	0	0.11228	0.27544	0.08617	0	0.1084	0
Healthy	0.00886	0	0.00101	1.47018	0	0	0	0	0	0	0.00085	0.00303	0	0	0.00172	0.00044	0	0	0	0
Healthy	1.50292	0	0	0.03694	0	0	0	0	0	0.09104	19.292	1.443	2.38134	0.07542	0.11844	0	0	0	0	0.00645
Healthy	9.5735	0	0	0.2876	0	6.8185	0	0.05785	0	0	4.02954	1.75355	0.34945	0.36857	2.37466	0.16602	0.04745	0.09297	0	0
Healthy	1.93513	0	0	0	0	0	0	0.1497	0	0	26.4306	0	0.98746	0	0.38726	0.18765	0	0.14862	0	0
D006973	7.5086	0	7.1821	1.19102	1.62441	0	0	0.00443	0.02725	0.00711	4.96287	0.02037	0.11387	0	0.00754	0	0	0	0	0.03618
Healthy	4.96722	0	19.1584	0	0	0	0	0.07424	0	0	11.5786	0.57489	2.40382	0	0.15205	0.03616	0.48478	0.01211	0	0
Healthy	19.8272	0	0	0	0	0	0	0.10588	0	0	19.0955	0	0.13728	3.27491	1.52659	0	0.82898	0	0.01124	0
Healthy	0.54557	0.75556	0.59149	0	0	0	0	0	0	0	3.43614	9.02634	0.32887	0.56465	0.13554	0.48439	0	0.10689	0.23488	0
Healthy	3.83289	0	0	0.00239	0	3.1194	0	0.00047	0	0.00136	9.12699	8.87031	0.27363	0.3381	0.53174	0.50544	0	0	0.27285	0.01199
Healthy	1.41275	0.29712	0	5.34141	16.7537	0	0	0.02842	0.00192	0	2.03254	2.35222	0.28283	0	0.01464	0.14177	0	0.15474	0.01546	0
Healthy	1.30825	0	0	0	0	0	0	0	0	0	4.19173	0.79429	9.48102	1.0341	0.99102	0.43894	0	0	0.04728	0
Healthy	0	0	0	10.9585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	7.99227	0	0	0.20066	0	0	0	0	0	0.01537	0	0	0.11718	0.31567	0.09564	0.55686	0	0.28626	0.14302	0.16413
Healthy	3.24487	0.13032	0	0	0	0	0	0.04855	0	0	0.53142	1.93848	0.02622	0	0.60563	0.19554	0	0	1.12459	0.18193
Healthy	12.3749	0	0	0.90366	0	0	0	0	0	0	8.28608	0.46345	0	2.01348	0	2.6573	0	0	0.03929	0
Healthy	0.57673	0	0.76211	2.53982	0	0	0	0.3207	0	0	0	0	0	0	0.03858	0	0	0.24386	0	0
Healthy	0.83032	0	0	0.01133	0	0	0	0.00117	0	0.00868	17.9473	0	0.16823	0.06616	0.2875	0.07083	0	0.13014	0.02119	0
Healthy	1.06882	0	6.16167	0.73654	0	0	0	0.0305	0.15271	0	21.5693	0	0.01794	0.01818	0.03376	0.03231	0	0.2858	0	0
Healthy	5.67667	0	0	0.01777	0	0	0	0	0	0	7.03847	1.03856	0.00429	0.28445	0.03149	0.27273	0	0	0.02037	0
Healthy	6.05744	0	0	0	0	0	0	0	0	0	4.25455	0.32704	7.18388	0.45556	0.08286	0.31837	0	0	0.0697	0
Healthy	1.38447	0.02466	10.0512	0.80965	0	23.2945	0.03316	0.41164	0	0	0.07146	0.00102	4.06303	0	0.59217	0.00203	0	0	0	0
Healthy	4.99021	0	3.13429	0.5566	0	20.2788	0	0.00477	0	0	0.61285	0	0	0	0.12601	0.03572	0	0	0	0
Healthy	3.32127	0	28.2086	0.11657	0	0	0	0.21162	0	0	7.80235	0.64118	1.21537	0	0.07041	0.04168	0	0.28609	0	0
Healthy	14.7542	0	0	0	0	0	0	0	0.3855	0	5.74201	4.34738	3.74376	0.37857	0.36445	0.0908	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	3.67619	0	0	0	0.00761	0	0	0	0	0
Healthy	0.00112	0	0	15.5594	0	0	0	0	0	0	0.02357	0	0	0	0.00656	0	0	0	0	0
Healthy	13.6488	0	0	0.02114	0.07257	8.52199	0	0.00111	0	0	1.7846	3.53453	1.23971	0.58515	0.48603	0.29456	0.03989	0	0.29099	0.50785
Healthy	0.00098	0	0	0	0	0	0	0	0	0	0	0	0.03925	0	0.01652	0	0.00695	0	0	0
Healthy	5.2689	0	0	0.47574	0	9.19319	0	0.18138	0	0	4.00766	2.44534	0.64385	0.50781	0.00522	0.04726	0.22763	0.06943	0	0
Healthy	5.76197	0	0	0	0	24.9857	0	0.00143	0.07592	0	4.39509	0.3694	0	0	0.05089	0.01676	0	0.0038	0	0.09666
Healthy	11.8866	0	2.92977	0	0	0	0	0.05103	0.05468	0	10.1028	0.95512	1.03546	0.03486	0.04723	0.3489	0	0	0.21474	0
Healthy	7.19795	0.48429	0	0.06341	0	0.2235	1.16689	0	0	0.02304	2.20107	1.85032	2.27252	2.63926	0.00231	2.44988	2.90492	0.22293	0.22995	0.08275
Healthy	2.13817	0	6.10273	0.00532	0	0	0	0.11497	0	0	3.05024	3.95053	3.20848	0.76519	0.07019	0.29312	0.0656	0.05173	0.15758	0.11011
Healthy	11.4229	0	0.06808	0	0	0	0.1694	0	0	0	0.79168	4.66691	0.79842	0.56616	2.79899	3.68226	5.53722	0	0.60005	0
Healthy	5.38653	18.7696	0	0	0	0	0	0	0.00522	0	4.49616	4.18171	2.74778	0.18196	0.31478	0.18425	0	0	0.13304	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.6163	0	0	0	0	0
Healthy	0.08803	0	2.92358	11.0443	0	0	0	0.00914	0	0	4.77232	0	0	0	0.00708	0.155	0.00878	0	0	0
Healthy	3.63945	7.5687	0.21102	0.02429	0.19546	0	0	8e-05	0	0.0209	5.3666	0.55666	9.21872	1.27661	0.00185	0.22738	0	0	0	0
Healthy	4.85319	0.00467	0.01591	0.25957	0.34826	0.1377	0	0.5597	0	0.02298	1.60092	0.01879	9.23705	0.07071	0.01995	0.08164	0	0.00788	0	0.00902
Healthy	4.2742	0	0	0.19364	0	13.6082	0	0.00295	0	0	0.66204	1.13808	0	0	0.08223	0.0333	0	0.2435	0	0
Healthy	1.00048	0	0	0.04764	0	0	0	0	0	0.02017	0	2.68357	0.03413	0	0.01144	0.02296	0	0	0	0
Healthy	2.85533	0	0	0	0	0	0	0	0	0	7.51952	0	0	0	1.51711	0.83605	0	0	0	0
Healthy	32.3212	0	0	0	0	0	0	0	0	0	0.50518	0	0	0	0	0	0	0	0	0
Healthy	5.32505	0	0.49189	0.64972	0	0	0	0.09801	0	0	0	2.24294	0.12248	0.66924	0.02537	2.8669	0	0.21245	0.49597	0.07373
Healthy	1.8397	0	0	0	0	0	0	0.12904	0	0	26.5854	0	1.00293	0	0.099	0.13498	0	0.1754	0	0
Healthy	1.71627	0	0	0.08873	0	0	0	0.11868	0	0	24.8243	0	0	0	0.16293	0.00239	0	0.26543	0	0.00895
Healthy	4.96713	0	0.00059	0.54018	0	0	0	0.01891	0.35748	0	0	0.59002	0.11264	0.36717	0.03241	0.35224	0.05558	0.03646	0.17035	0.01758
Healthy	5.96507	0.93439	0	0.14596	0	0	0	0	0	0	6.79674	3.47289	2.74128	1.1733	0.09023	1.25094	0	0	0.25428	0
Healthy	3.66598	0	7.54435	0	0	0	0	0	0	0	11.0682	0	0.78874	0	0.13539	0	0	0	0	0.11224
Healthy	0.42704	0	0	0	0	0	0	0	0	0	2.87531	3.55443	0	0.15532	0.16438	0.60207	0	0.22823	0.07206	0.08437
Healthy	7.74591	0	8.65809	0.01875	0	0	0	0.00818	0	0	0.69177	0.61166	1.50892	0	0.31674	0	0	0.00842	0	0.07281
Healthy	7.30781	0	0	0.0348	0	23.8092	0	0.0173	0.09372	0	4.87094	0.35143	0	0	0.03537	0.0582	0	0.01811	0	0.23061
Healthy	2.81598	0	3.07332	0	0	0	0	0	0	0	12.7124	1.44736	0.07355	0.27421	0.08058	0.50545	0	0.01668	0.01364	0
Healthy	2.0935	0	30.1255	0.10318	0	0	0	0.22153	0	0	8.85118	1.08135	0.55531	0.01431	0.39809	0.03849	0.25532	0.33294	0	0
Healthy	5.46017	0	0	0.00614	0	0	0	0	0	0	1.41191	0	3.29432	1.53153	0.00084	0.21341	0	0	0	0.37274
Healthy	1.74075	0	0	0	0	0	0	0.16446	0	0	26.9414	0	0.91513	0	0.29546	0.18463	0	0.14441	0	0
Healthy	2.5254	0	0	0.35078	0	0	0	0.1169	0	0.01965	31.1356	0	0	0	1.26924	0	0.07872	0.03321	0	0
Healthy	0.66871	8.08436	0	3.84002	0	0	0	0	0.11062	0	1.49997	0.07481	0	1.03653	0.1337	0.34456	0	0	0	0
Healthy	4.07467	0	7.27649	0	0	0	0	0.01322	0	0	10.787	0.01445	0.63997	0	0.10696	0.02157	0	0	0	0.13828
Healthy	1.51594	67.8721	0	4.03448	0	0	0	0	0	0	1.31984	0	0	0	0	0	0	0	0	0
Healthy	7.93572	0.03159	0	0.11081	0	0	0	0	0.39704	0.00428	13.2488	0.045	1.53265	0.6034	0.04642	0.14953	0	0	0.01256	0.10145
D006973	1.06486	0.02206	0.00235	1.67329	0	0	0	0.2367	0	0.02669	0	0	0.25623	0	0.01359	0.0185	0	0	0	0
Healthy	0.68023	0	0	0.11602	0	0	0	0	0	0	6.97939	8.42417	0.92374	1.38666	1.03419	0.85647	0	0	0.01306	0
Healthy	7.62688	0	0	0	0	25.0168	0	0.02551	0.12605	0	0.24202	0.33854	0	0	0.04527	0.03327	0	0.02765	0	0.23063
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.00232	0	0	22.2535	0	0	0	0	0	0	2.80462	0	0	0	0	0	0	0	0	0
Healthy	1.09623	0	0	0	0	0	0	0	0	0.00889	22.2962	0	0.68875	0.49404	0.05206	0.1493	0	0	0.10488	0.06274
Healthy	17.8972	0	0	0	0	0	0	0	0.31678	0	1.53699	0	0.13444	3.83709	0.29142	1.05686	0	0.01029	0	0.10486
Healthy	3.33953	33.5837	0	0.03239	1.03241	0.12227	0	0.01187	0.21391	0	3.4828	2.93244	0.05687	0.6196	0.01791	0.22248	0	0.00361	0.06437	0.0012
Healthy	0	0	0	0.21398	0	0	0	0	0	0	0	0	0	0	1.38272	0	0	0	0	0
D006973	13.3595	59.4907	0.05295	4.52661	0	0	0.06928	0.04852	0.49669	0	0.54652	0.16385	1.69771	0.03322	0.13264	0.22114	0	0.01481	0.17359	0.01275
Healthy	4.69175	0.00532	0.24327	0.09209	0	0	0	0.00694	0	0	3.83869	0.26645	0.46211	0.0503	0.0067	0.03871	0	0	0.00097	0.02431
Healthy	0.57857	0.08904	3.01115	0.01638	26.3062	30.6124	0	0.5146	0	0	0.38106	0.00351	0.48424	0.31165	0.27589	0.08954	0	0	0	0.00133
Healthy	6.85989	0	0	0	0	0	7.50008	0	0	0	14.1781	4.35625	0.4477	0	0.30029	0.06454	0	0	0	0.14663
Healthy	0.8382	0	0	0.2123	0	0	0	0.20349	0.09222	0.02186	0.04589	0.20863	0	0.00274	0.05691	0.13661	0	0	0.02062	0
Healthy	4.08709	1.41996	2.4123	0	1.24907	0.47956	0	0	0	0	0.25667	0	0.41927	0.81044	0.0419	0.52241	0.48612	0	0.08517	0.0434
Healthy	5.48542	0	0	0.00623	0	0	0	0.03352	0.64574	0	0.29359	3.23185	0.35834	1.93431	0.03874	0.74575	0.06354	0.18439	0.45831	0.05413
Healthy	1.0515	0	0	0	0	0	0	0	0	0	31.0884	0	1.03747	0.47104	0.16934	0.05308	0	0	0	0
Healthy	3.24824	0	0.32516	0	0.51186	0	0	0.00375	0.66291	0	9.71726	1.42254	1.91958	1.25975	0.15281	0.99442	0.08196	0	0.31984	0
Healthy	7.57637	0	2.07956	0.81443	0	0	0	0.01064	0.28679	0.03152	1.41885	0.06824	0.04666	0.68976	0.14129	1.19453	0.04046	0	0.40609	0.2165
Healthy	1.77373	0.35903	0.01214	0	0	0	0	0.04308	0.00291	0	1.5137	1.37387	0.2431	0.01211	0.04836	0.10442	0	0	0.18129	0.00595
Healthy	1.03597	0	18.0571	0.119	0	0	0	0.52898	0	0.00412	16.745	0.20051	0	0	0.02157	0	0	0	0	0
Healthy	3.15321	0	0	0	0	0	2.80617	0	0	0	29.1457	0.69437	0	0	0.18109	0	0	0	0	0.01034
Healthy	4.56186	0	0.04369	0.15208	0	0	0	0.01276	0.00255	0	2.68013	3.39451	0.13234	0.02868	0.16264	0.11362	0	0.01242	0.01272	0.03515
Healthy	0	0.00075	0.00174	24.3866	0	0	0	0	0	0	0.50843	0	0	0.00056	0.008	0	0.06158	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	3.18811	0	0	0	0	0	0	0	0	0
Healthy	0.76301	0	0	30.292	3.5521	0	0	0	0	0	1.55352	0	1.48269	0.0848	0.32408	0.13331	0	0	0	0
Healthy	5.40188	0	0	0.00169	0	0	0	0	0	0.02565	0	13.5012	0.0612	0	0.17261	0	0	0	0	0
Healthy	4.26909	0	0	0	0.1861	0.75035	0	0	0	0	1.90622	1.43644	1.87512	0.38783	0.10778	0.50832	0	0	0.02854	0
Healthy	4.46852	0	0	0	0	0	0	0	0	0	12.2109	2.05313	0.0674	0	0.04427	0.04114	0.27012	0	0	0
Healthy	0.00255	0	0.67843	4.66902	0	0	0	0	0	0	0.04616	0	0	0	0.41892	0	0	0	0	0
Healthy	5.38492	0	15.0016	0	0	16.1867	0	0	0	0	5.09192	0	0	0	1.81283	0	0	0	0	0
Healthy	2.45517	9.44228	0.27787	0	0	0	0	0	0	0	3.39993	1.52747	0.75208	0.04491	0.21889	0.1154	0	0	0.03442	0
Healthy	3.77801	0	0	0	9.16346	0	0	0.00711	0	0	18.1497	1.82102	0.26195	0.57907	0.05662	0.15292	0	0	0.06058	0
Healthy	2.28625	0	0	0.44813	0	0	0	0.09478	0	0.03454	28.0396	0	0	0	0.77797	0	0.05822	0.02589	0	0
Healthy	0.00151	0	0.00025	0.69359	0	0	0	0	0	0	0.75956	0	0	0	0.00522	0	0.00458	0	0	0
Healthy	2.15673	0	29.6405	0.11064	0	0	0	0.23073	0	0.00751	8.61054	1.05273	0.55272	0	0.0302	0.0371	0.26416	0.3247	0	0
Healthy	5.31642	0	14.2588	0.07826	0	15.6499	0	0.0111	0	0	1.73462	0	0	0.00665	0.01084	0.04129	0	0	0	0
