c	Clostridia	Methanobacteria	Actinomycetia	Gammaproteobacteria	Bacilli	Coriobacteriia	Desulfovibrionia
Healthy	0.495372250690712	-5	-0.453050376177953	-0.110787967546536	-0.376874811469469	-0.0283299388743955	-0.342313252400169
Healthy	1.58569202841926	-5	-5	0.0864274614344255	0.804188517791636	-5	-5
Healthy	1.64496139762838	-0.51136468891787	-1.02040610415107	-0.228978720109968	1.58970302177156	1.00799130710497	-5
Healthy	1.50173989961253	-5	1.35894169932343	0.232681069160143	-5	0.226731333500085	-5
Healthy	0.0356378294575247	-5	-5	-5	-5	-5	-5
Healthy	1.44035090687834	-5	1.05614722321548	0.19301044185402	-0.333519460238444	-1.41532961553565	-5
Healthy	1.07802629793148	0.195921781500569	-0.265568236946947	-0.210574420711631	-0.118798002180399	-0.132821352127072	-5
Healthy	1.13976420346431	-1.10985853993542	0.376536810332887	0.492433497837666	-1.02277955336461	-0.297164655436686	-0.682061960363944
Healthy	1.41375394274578	-5	-2.17263072694617	0.156721744545782	-1.04778894189133	-5	-0.896743766644949
Healthy	0.882020509524729	-5	-0.699382780193418	0.209852667847063	-1.04682039893437	-5	-1.08996287644695
Healthy	1.75407459806036	-5	-5	0.0625368603794132	-0.11247271821198	0.0379720115567788	-2.7851561519523
Healthy	1.7687747308451	-5	-0.640733835393251	-0.460848596554507	-0.634380997745496	-0.537272662227901	-1.31247103878537
Healthy	1.16801961463638	-5	-5	0.872752217042514	-1.29782804914229	-0.20807087022733	-5
Healthy	1.62664283078168	-5	0.69419527720664	0.38151578301283	-0.251804217804437	-1.89483057200067	-5
Healthy	1.47497299650051	-5	0.0440809219342974	-5	-0.183288193012297	0.206358960871803	-5
Healthy	1.41691680377299	-5	-0.084278388962149	0.913997594223057	-0.190783816834258	-5	-5
Healthy	0.79901574119508	-5	-0.0799079941522314	0.658422588577606	-0.406592081725706	-5	-3.19382002601611
Healthy	1.40981329560034	-5	0.535582709682125	0.382721073867374	-0.160811159552938	-0.799833753636892	-5
Healthy	1.59114956453405	0.0619611199595877	1.46549944089116	0.363201932709326	0.00493153719820587	0.00936164803691737	-5
Healthy	1.64677933141619	0.270098613196524	0.374521060741446	0.354882177263644	0.123044344207172	-0.530325227448202	-2.83564714421556
Healthy	0.514078673885303	-5	-0.610798464471666	-0.852973284777769	-1.26161587648784	-5	-5
Healthy	1.01732471994099	-5	-5	0.103420552116717	-5	-5	-5
Healthy	1.21464148323457	0.359393376976146	-0.976500618451988	-5	-0.482223670726044	-0.422106261696414	-0.185259772860952
Healthy	0.97925100426467	-0.266553949807694	-5	0.770952108664522	-0.610851642302622	-5	-0.199344771854788
Healthy	1.15527225527031	-5	1.569241142708	-0.733063088840827	-1.51655535190146	0.0358058304197105	-2.29242982390206
Healthy	1.59789835750409	-5	-5	0.618608654892877	-1.04992737024984	-0.104776413030379	-0.841426443827744
Healthy	0.638231598983382	-5	-5	-0.254729976011012	-5	-5	-5
Healthy	1.47054146526072	0.0671452788853952	-5	0.831493521276503	-5	-5	-0.699578442616928
Healthy	1.2269538977642	-5	0.940908268892944	-0.0326205327758208	-0.539222393811746	0.247315192207249	-5
Healthy	1.2584440337557	-5	-5	-0.430251658218725	-5	-5	-5
Healthy	1.61537394033877	-5	0.688693839433406	0.446915999844408	-0.386887898358713	0.00482847116819897	-0.491201034596095
Healthy	1.24528164067475	-5	-5	-0.824343252718336	-1.4459956789881	-5	-0.784521063637464
Healthy	1.21106471507067	-5	-5	-1.18422307970164	-5	-5	-0.730113629721326
Healthy	1.33159086009456	-5	-1.60153915039178	0.280530568030269	-1.08910891135547	-1.39437177799238	-2.09854167860389
Healthy	1.33337794306886	-5	-5	-1.45038376048091	-1.20439802010582	-5	-5
Healthy	0.808427053272931	-5	0.0264883210943781	-0.169218924393639	-1.18157614490792	-0.321946209381145	-1.10143935506029
Healthy	1.16831742318336	-5	0.531526175929187	0.312816052901806	-2.18508681872493	-0.56551093684881	-0.491106837766336
Healthy	1.59750036774083	-0.809304207508268	-1.35261702988538	-0.504247583962673	0.301988727460134	0.605458046027154	-0.920240080339907
Healthy	1.22983101745079	-1.34055921812968	-0.721863993284522	1.30940508495838	-1.51841406363238	-1.23455498190985	-5
Healthy	1.65262997563253	-5	1.3863277109674	-5	-0.0109107608013707	0.222339225314299	-5
Healthy	1.454771404695	-5	0.314313934381754	1.28716123315757	-0.495773879400986	-0.391463269646118	-1.25947941394634
Healthy	1.16812755697171	-1.19118157490788	0.751784716418012	-1.38848911287334	-1.1882239783971	-0.122024288099161	-1.15864052954515
Healthy	1.09775276839039	-5	-0.922268820347608	0.357950085135993	-0.625911843347183	-0.958844267370288	-1.19545169161194
Healthy	1.40403980554145	-5	1.08231780349326	0.567629722105538	-0.731515636153278	0.409853692563476	-5
Healthy	0.326509953534979	-5	-1.96537154337468	0.672473775735501	-5	-5	-5
Healthy	1.29796612328195	-5	-5	0.553690098818399	-5	-5	-0.569264003589697
Healthy	1.50090236726206	-0.0858896574917994	-0.299798347449183	0.801472313521471	0.413328268961188	-0.496427199542098	-1.0632852417888
Healthy	0.848261185414798	-5	-2.45593195564972	0.494574765485986	-1.07644514193245	-0.199159247862197	-5
Healthy	0.772871562650226	-5	-0.882463567289662	-0.300986568387119	-5	-0.913746976182839	-5
Healthy	1.46583446129758	-5	0.417564687035997	1.1639484167023	0.487032264514757	-0.0664367931786507	-5
Healthy	1.31006169277642	-5	-1.40373287360448	-0.201729269430518	0.800527376608742	-0.31209665465184	-5
Healthy	1.70295507821515	-5	1.22825582650361	-0.795635795378995	-0.318939756368188	-1.75202673363819	-2.50863830616573
Healthy	1.76036849485075	-5	-2.28483264215154	0.271897341289242	-0.474657122943135	-1.70333480973847	-5
Healthy	0.813945749449091	-5	0.0366847752481522	-0.215796518243505	-1.4427334711301	-0.300665341432527	-1.24473510858775
Healthy	1.25878641117577	-0.0675160883740512	-5	-5	-0.0380476355849247	-5	-5
Healthy	1.02494680936449	-5	0.452062577420423	0.402398958913232	0.468542276011355	-0.485917337474169	-1.4817493486915
Healthy	1.23015989165859	-1.35300846252288	-0.70719033458271	1.30394192772538	-1.49566508819754	-1.22388020094701	-5
Healthy	1.5628788260242	-5	-5	-5	-5	-5	-5
Healthy	1.79222627586036	-5	-1.05002482217035	-0.334569115086333	-0.542118103266008	0.464310665925887	-5
Healthy	1.48610389133003	-5	1.21202931119034	-0.152482865008472	-0.0256126723742361	-0.687886141547308	-5
Healthy	1.84471184259931	-5	-5	-0.516712319794906	-0.197534151554216	0.0504725608380421	-5
Healthy	1.4356344911876	-5	-5	0.484151726794627	-1.09718153191775	-1.08618614761628	-0.267389147204801
Healthy	0.984201808063716	-1.48280410205003	-0.740406121114051	-0.846703550644695	-0.301925565050199	-0.851829386922612	0.19572257907437
Healthy	1.28978821855991	-5	0.880819878076487	1.24904932599836	-0.22851540986342	0.192723526001589	-1.32440494361325
Healthy	-0.55371142737041	-5	0.495386131191028	0.427206876407176	0.609239999869086	0.0818403805647276	-2.01144104312138
Healthy	1.23645084743545	-1.10154908080163	-5	-1.97224279530945	-2.08407278830288	-1.50003813440381	-5
Healthy	0.389789602506148	-5	-0.722987060623472	0.0360976775378956	-5	-5	-5
Healthy	-3.17392519729917	-5	1.20646966246091	1.57154742590704	-0.347492580448701	-1.70333480973847	-5
Healthy	-5	-5	1.83797105477842	-0.52264718330103	1.17431048007199	-1.09620485725896	-5
Healthy	1.57214186243806	-5	-0.130515993254481	0.143236577490018	-0.54349732227415	-0.337487708510877	-0.868766405410315
Healthy	1.13615498220045	-5	-0.0734672053334812	0.496413443828269	-0.385503531677784	-5	-5
Healthy	1.40092824732557	-5	-5	0.717303443970774	-1.01430414031016	-0.843208631996071	-0.743210118073189
Healthy	1.71420079370412	-5	1.17831896752734	-0.242649528961645	-0.114293969446785	-0.136736636349519	-0.813382648146363
Healthy	1.19173011407371	-5	0.104517838608511	-1.06233168560099	0.0339261204728706	0.122143763013267	-0.156293930670649
Healthy	1.69453210847974	-5	-0.163410071075584	-0.893401186787463	-0.494131316458046	0.073575394459313	-1.21745571598999
Healthy	1.66750048918964	-5	-0.294735137682596	0.032920808723266	0.424264042393716	-0.755524955310988	-5
Healthy	1.67734593265446	1.09460422666556	-5	-1.29285581165755	1.43596597688289	0.106265710542033	-5
Healthy	1.14491652709285	-0.821109344951093	-0.265296157698957	0.156149198245543	-2.37468754903833	-0.776737753123369	-0.929186640297284
Healthy	1.39650202682469	-5	-5	0.700983063774522	-1.18025870272699	-0.876965470246493	-0.689561605184152
Healthy	1.10803536219968	-5	-0.62756672080455	0.776236138320199	-0.345881239502071	-1.3253225321268	-1.82739706879014
Healthy	1.47534556329353	-5	1.21188429168897	-0.181094815242247	-0.0273575337213758	0.152450409968056	-5
Healthy	0.181935008739111	-5	-5	0.851575695894491	-1.246340352714	-5	-3.04575749056067
Healthy	0.470714713976437	-5	-1.74376346679408	0.901360226244746	-0.498529927899588	-5	-1.51498878542143
Healthy	1.43075258758912	-5	-5	-0.0564856989189822	-5	-0.686449128666495	-5
Healthy	0.369857545043115	-5	-0.72035586613469	0.153375776449443	-5	-5	-5
Healthy	0.865994756511597	-5	0.479396776580035	-5	-5	-5	-0.133240216504892
Healthy	1.70483652051793	-5	-5	-1.48188105285685	-2.48678239993206	-5	-5
Healthy	1.77466058761498	-5	0.0826525492160697	0.465903098173303	-0.0157247856245039	-1.01188715973165	-5
Healthy	1.34539765040906	0.513585129408767	-5	0.306397146022309	-0.165401291141439	-5	-5
Healthy	1.52009032811284	-5	0.163575785252093	-0.663580295137342	-5	-5	-1.07257830494958
Healthy	1.14594280060517	-5	0.990593672688447	-0.67970828076044	-0.409793693757376	-1.45817123321869	-0.786854275257165
Healthy	1.79615079369642	-5	-5	-5	-5	-5	-5
Healthy	0.627564521358007	-5	-5	-0.977530387232231	-2.0670191780768	-0.86556787510416	-1.21932272556663
Healthy	1.54457277338362	-0.159135180935769	-5	-0.751781438809925	0.182112081782857	-5	-5
Healthy	1.29918532641966	0.487494718527204	0.0459211887251872	-0.291443138533065	0.410061533842056	-0.0589658578049579	-0.520770305187959
Healthy	1.41593041308374	0.0502443806954552	-1.45062884766682	-0.190467219191024	-0.619300451617283	0.227171714809996	-0.756118997781681
Healthy	1.24416599648797	-5	-1.73969005420508	-1.05354773498693	-0.531386856370178	-1.86075078242839	-5
Healthy	0.590100294343359	-5	-0.536420532543031	-0.952374722418216	-0.62712480320661	-5	-5
Healthy	0.85104910294906	-5	0.256782668871032	-1.7486051499599	-5	-1.33790355458208	-0.0920997956654646
Healthy	1.57860139376259	0.733318465322053	-0.9317399062253	0.384421519363865	0.454276095308442	-5	-5
Healthy	0.954937788861768	-5	-0.975514332300833	-0.850349886901885	-1.57659027226691	-1.14831368455757	-2.49214412830417
Healthy	1.77762891442956	-5	0.802300188827616	1.04293524116469	-0.307576129200319	-0.405364401143201	-5
Healthy	0.857155123301679	-1.78595132058806	0.110821945243899	-0.632085261206247	-5	-0.887562582678156	-0.062768054123852
Healthy	1.79662074335172	-5	-5	-1.35408672496616	-0.477529683524278	-5	-5
Healthy	1.54683053490197	-5	-0.902951034988869	-0.459357745590347	-0.8980468225228	-5	-5
Healthy	1.43275722006414	-5	-0.144856547349645	0.368381731155174	-0.662740460249724	-0.29930493422565	-5
Healthy	1.13258784858976	-1.72653572737865	-0.996108833763089	-0.960823915623959	-0.275593042416959	-0.667905071553921	0.206394064430873
Healthy	1.24425336387272	-5	-5	-0.99516293906169	-1.8735438865682	-5	-0.692889221619925
Healthy	1.60133302571238	-5	-5	-5	0.250027007632326	-5	-5
Healthy	1.59969687478128	-5	0.73310574054461	0.288970958785297	0.110522372601323	-0.107938805862319	-1.83032556594119
Healthy	0.868466335265617	-5	-0.386380137123638	-0.863057587224632	-0.576246380387172	-5	-5
Healthy	1.61019762742581	-0.115312232105268	-5	-0.797402714307569	1.04127738440971	-5	-5
Healthy	1.55388339057765	-5	-5	-5	0.0761778721891595	-5	-5
Healthy	1.53482056960546	-5	-5	0.643753617233498	-0.128059470706939	-5	-5
Healthy	1.34586480359435	-5	-5	-5	-5	-5	-5
Healthy	1.6909504764102	-1.37830453767072	-5	-0.661185062582381	0.942928278040798	-5	-5
Healthy	1.2518150651595	0.551514649361419	-0.50834420628122	-5	-5	-0.909107374289637	-5
Healthy	1.09567277137785	-5	-0.156343726517966	-0.422347380134311	-0.837256416764585	-0.0860431717511234	-1.03800971255994
Healthy	0.496360820201535	-5	-5	0.390345054591028	-5	-5	-1.0112627247112
Healthy	0.864515234127842	-5	-5	-0.0434426082143211	-5	-5	-5
Healthy	1.00379474129743	-0.05359195273942	0.576868634420806	-0.515856819701657	-0.933674074637962	-5	-0.442023868944166
Healthy	0.943856936232594	-5	-0.988767989680634	-0.262155609446585	-0.396541662590933	-1.5303252274482	-1.776763726897
Healthy	1.67369948051816	-0.119317858835628	0.0220405087586452	0.402813144789682	0.933324270283854	-0.0192469241575342	-1.04067235402783
Healthy	0.482832152224741	-5	-0.468955594731762	-0.0632450498048795	-0.404503778174426	-0.0448705060065845	-0.366329593948556
Healthy	1.56450379477597	-5	1.14109152871876	0.18840532883004	-0.723745051978275	0.0917935351103722	-2.19044028536473
Healthy	1.19636136344387	-5	-0.0198511300332509	-0.792500276692695	-1.34998404752816	-0.604848408495457	-1.13542959314657
Healthy	1.23481910944427	-2.05700040663396	0.341920978427319	-0.0890929155365384	-0.0942364906135671	-0.784891418946907	-0.708786599726403
D050177	1.45224611462487	-0.469992510023956	0.35721423495001	-0.217885852520929	0.860234961725346	-0.281490007302324	-1.14381507327283
Healthy	1.83066576996	-5	0.268727702786551	-0.0162249147147869	0.394763280377567	-5	-5
Healthy	0.901192868375934	-5	-5	-5	-5	-5	-5
Healthy	1.24936470313407	-5	-0.0318206967250459	-0.773168189341279	-1.14636261804141	-0.678629442339184	-1.32569011105852
Healthy	1.48224282734583	-0.352548565431461	1.4832390086362	0.516055203229235	-5	0.0945689474355432	-1.15939212099071
Healthy	1.21553789952329	-5	0.0105670673745216	0.966427099553072	-0.527214306247781	0.145342493499925	-0.751609814827489
Healthy	1.27065787772835	0.545057108663673	-5	0.374632885294772	-0.167868065189191	-5	-5
Healthy	0.9272522763825	-5	-0.511590311096802	-0.349779927514109	-5	-0.641246860238479	-0.255707016877324
D050177	1.41722848663911	1.02909184993542	-5	-5	-5	-5	-5
Healthy	1.5375363969646	-5	-5	-5	-5	-5	-5
Healthy	1.14962765007056	0.843977356390357	0.568132466181605	0.0228570923278079	0.0877672249475041	0.139460325399969	-0.955029294707231
Healthy	1.23235104712724	-5	-0.787067008291986	-0.357555265834189	-5	-0.782542377461419	-0.513427849481644
Healthy	1.08936314110367	-5	-5	0.492504764325413	-1.21424320003736	-5	-1.52085675202139
Healthy	1.7957188468173	-5	-1.17366599437778	-0.35762452420095	-0.488919154460882	0.451901515986537	-5
Healthy	0.894445113169957	-5	-0.864803720393399	-0.942219823205418	-1.03058408764602	-0.555752164203925	-0.582096718008771
Healthy	1.64238170950437	-1.42770939384858	-0.754635412365237	-1.38605252321965	0.720337120928871	-1.22892721677881	-5
Healthy	0.847347433867879	-5	-0.0971652359952702	0.304669292772295	-0.41201978854847	-5	-5
Healthy	1.1792923433679	-5	1.15191322113061	-1.20474581741912	-0.0943983817231482	0.491033747759159	-5
Healthy	0.867406199103002	-5	0.0641995820270581	-0.228434565083464	-0.179654018745062	-0.206447075913407	-0.17935199218262
Healthy	1.39000868405776	-0.118364312545318	1.10330005777083	1.34715509116996	0.771605116847305	-0.496359099486777	-1.39469495385889
Healthy	1.57979639668659	-5	0.188146330894504	1.14232813490194	0.727236167812003	-0.312141207271612	-2.42481215507234
Healthy	1.83662289108148	-5	-5	-5	0.673204360100474	-5	-5
Healthy	1.10114228278264	0.537218220262966	1.83585297360024	-5	0.17968676913365	0.37376686840687	-5
Healthy	0.944654875248725	-5	-0.968914851960519	-0.731164710003414	-1.58252830679671	-1.28017171374567	-2.4907974776689
Healthy	1.02203844473419	-5	-5	-0.93979337893265	-1.70158361993871	-0.485186705000715	-1.15983115075924
Healthy	1.34900870635948	0.524288346573595	-5	0.297390601631986	-0.162417874230159	-5	-5
Healthy	1.3615790174569	-5	-5	-0.387269109251658	0.00466952976878777	-1.16165473122401	-0.677532607868929
Healthy	0.890013362055177	-5	-5	-5	-5	-1.01367622294923	-5
Healthy	1.72178127668164	-1.29370904274124	0.134298259474955	-0.234547528833561	-0.815734556937892	-0.524968377933594	-0.260127154976869
Healthy	0.388250442440903	-5	-0.722070053353081	-0.00555086298596401	-5	-5	-5
Healthy	1.31562529048059	-5	-1.9115095298176	-1.00217691925427	-0.844633593353295	-1.48571795213962	-1.46445272082333
Healthy	1.02626476058422	-5	-2.17783192063198	-1.00454031337894	-1.64054397987901	-0.487342281167402	-1.05144033789104
Healthy	1.75362066548168	-5	1.07682897318921	-5	-0.794362640520571	0.161897817711946	-5
Healthy	1.43295390600033	-5	0.118473058080545	-0.541770201776432	-0.833362705768195	-0.223073738410627	-2.03763066432998
Healthy	1.6713903984562	-5	0.887898488096872	-5	-5	-1.39804859586648	-5
Healthy	1.04474353309442	-5	0.748805681693747	-0.499159995382212	-0.81485464232435	-0.151669221390676	-0.959674620800276
Healthy	1.14790778323985	-0.781543273599524	-0.249923800432165	0.207954652501947	-1.41975949173462	-0.641532136123079	-0.692503962086787
Healthy	-1.61564658586249	-5	1.88220305246204	0.382191806430744	0.630554991806819	-2.6458915608526	-5
Healthy	0.633854099405208	-5	-5	-0.390096252811458	-5	-5	-5
Healthy	1.69886810689753	-5	-1.24772101453988	-0.281581358170344	0.525157579319065	0.492297919490496	-2.41907502432438
Healthy	1.80862635958267	-5	0.544190870276309	-0.492306007345083	0.863164581511524	-0.0438892230612707	-5
Healthy	1.15808614464665	0.305336319377075	-0.928338876558212	-1.91470942176993	-0.428058364925538	-0.444796689012858	-0.137159295824245
D050177	1.5005762006826	-0.238530742073634	-5	-0.369572124974976	-0.749970550309066	-5	-5
Healthy	0.950250910159955	-5	-0.674730698266926	0.802889293799591	-0.42109731395237	-5	-5
Healthy	1.49693144610397	-5	-5	-1.83564714421556	-5	-5	-5
Healthy	1.64359222051916	-5	-2.80687540164554	-0.538081488191045	-0.125321084009917	-0.348363453325772	-1.53895190832934
Healthy	1.3776032695703	-5	-5	0.695446651329333	-0.905214532180442	-0.885923039175911	-0.8142029525538
Healthy	0.443181598524506	1.2237531187344	1.22821345892805	0.251460573491714	-0.962254870730408	0.625892494923303	-5
Healthy	1.3196836928342	-5	1.44766105619704	0.500023667813675	0.536620299880092	0.994200092992005	-2.83268266525182
Healthy	0.370574149293699	-5	-0.735890843694192	-0.0107148538747678	-5	-5	-5
Healthy	1.76619839845752	-5	-5	-0.388797307817826	-5	0.515377033954657	-5
Healthy	0.924486560504766	-1.61834351741421	-0.112686587072809	0.468887646476917	-0.582694416755474	-0.197780610273388	0.135940038131768
Healthy	1.37730934795573	-5	-5	0.0816353015029508	-1.4521022824369	-0.916748282778397	-0.43297363384094
Healthy	0.109558299603425	-5	1.40595442475485	1.4364395209235	-0.255339391603912	0.197112322602376	-1.30068269897862
Healthy	1.67212493119465	-5	-1.19531548509306	0.824215027671358	-0.696328855335979	-1.95116991347165	-0.8168725712986
Healthy	1.25103173130958	-5	1.23128298722504	-0.000778083715473187	-0.73593812928212	-5	-5
D050177	1.65773994937919	-0.327329620498134	0.329322608689483	0.475081076687494	-1.47404865875199	-0.0871086784510229	-0.586130493490904
Healthy	1.71796392702342	-0.600153287287078	-0.302256436198012	-0.959358108455463	-5	-0.817015032996418	-5
Healthy	0.776843504677018	-5	0.0244487223627445	-0.166687109797217	-1.27392512978463	-0.372091614314973	-1.13984173868172
Healthy	1.24311497403847	0.340136628640632	-5	-0.930368897379657	-1.24710684511541	-5	-5
Healthy	1.13609149428492	-5	-0.0350053792918863	-5	-5	-5	-5
Healthy	1.31260086213786	-5	-1.13548891894161	-0.280859380304785	-5	-1.06696850489759	-1.26082336808927
Healthy	0.887588608949447	-5	0.258931660447833	-0.583043454609657	-1.94730605807503	-0.87328429631426	-0.0591200949505213
Healthy	0.562728130593403	-5	-0.498174206727651	-0.758752448736284	-1.52563802396737	-2.34486156518862	-5
Healthy	1.02914586527297	-2.55129368009492	-0.100546122433715	0.507693992654917	-0.58232905867489	-0.177459267523944	0.17201588684082
Healthy	1.71887736129575	-5	-0.787892334452341	-0.882397308309916	0.553938826260645	-0.668896773623501	-5
Healthy	1.47099038811464	-5	-1.32569011105852	-0.831502516476967	-5	-5	-5
Healthy	1.44716516612153	-5	-0.418220954271541	-1.9072793553159	-1.01488802046065	-0.59444875171769	-1.91186391129945
Healthy	1.41348031926842	-5	0.426281854261306	0.399720435904855	-0.128502955873118	-0.0803676203455528	-5
Healthy	0.945959228055871	-5	-1.06148027482351	-0.69103029182175	-1.35008128126458	-1.33049716589566	-5
Healthy	1.61956036357592	0.369735215355922	1.19291714535997	0.477451193165175	0.572037048353441	-0.16366955351604	-5
Healthy	1.25842103930668	-5	-0.00769396356281621	-0.757632523088562	-0.980260767325295	-0.620313848093045	-1.14966014541652
Healthy	1.60294288256118	-5	-0.231213953091986	-0.51934641115663	-0.432797127241516	-0.718262328293082	-5
Healthy	1.86704147003269	-5	1.09485912998255	-5	-5	-5	-5
Healthy	1.31559652352046	-5	-0.415917661481628	-0.280395293036378	-1.05017104106469	-2.01322826573375	-1.62305824285324
Healthy	1.40644598792664	-5	-0.0996110205985424	-0.190480686730583	0.0708945217607143	-1.25547232652743	-2.61261017366127
Healthy	1.73492026362331	-1.10946720807226	-0.220288096973783	0.00727824733424441	-0.179726273618081	0.0260999796408983	-5
Healthy	1.05726090301118	-5	0.731814314130735	-0.568668406994174	-0.657182685364267	-0.146028159432728	-1.10801676914803
Healthy	1.42877328830458	-5	0.392100487861316	-0.221479756106773	-0.914780798955058	-0.172417509682695	-1.137093786437
Healthy	0.34918230257888	-5	-1.28382965214015	1.06853575468981	-0.657182685364267	-0.749067929799886	-1.79075315124663
Healthy	1.55072218919575	-5	0.190233620600687	-0.434541804904012	0.096631975558161	-1.18065351591955	-1.67840156953466
Healthy	1.40133211677685	-5	-5	-0.436174937748508	-5	-0.595611064469456	-5
Healthy	1.6780068486587	-0.442264282181728	-5	-5	0.218301753029135	-5	-5
Healthy	1.5602339572948	-5	-5	-0.754068045661398	-0.369857001654199	-1.75970041799729	-1.11092250734994
Healthy	1.57234897326791	-5	-0.170664058398774	-0.977324238046272	0.184430207877763	-1.24733705687903	-0.309706436233518
Healthy	1.807811211053	-0.530678815484752	-5	-1.485053994692	-1.47625353318844	-5	-5
Healthy	1.6135487709836	-1.67154337219235	-0.0516970787232204	0.572622573478683	0.380764992915073	-0.135827374497988	-0.314596618130257
D050177	1.24822984141973	0.974018168111019	-5	-5	-5	-5	-5
Healthy	1.50867742130819	0.503993487978851	-5	0.320590742907043	0.234707056066243	-1.82535880733955	-5
Healthy	1.3955935287066	-0.323965188805379	0.579247254748209	-0.495230195702161	-0.185419483989681	0.327465195799859	-2.00612308505879
Healthy	1.02543367652965	-5	-1.53565951537233	-0.763236077812193	-2.4907974776689	-5	-5
Healthy	1.62634519284248	-5	0.6833892931833	0.324566403393517	0.710203707477975	0.614111191102004	-1.25134690657573
Healthy	-0.843450848668219	-5	1.3779453811891	0.0215035318434545	0.402226981529326	-5	-5
Healthy	1.47848669927728	-1.39653084026616	-1.3101585908625	-5	-0.276330927538517	-0.955970090053534	-1.6763354643919
Healthy	0.799408101119107	-1.41896105122783	-0.248436079929623	-0.429608856220169	-2.58169870868025	-0.353547259107063	-1.55579901113584
Healthy	0.792968497660722	-0.679604429763531	0.228726213962935	-0.667561540084395	-5	-0.716156242204156	-0.0530174728182011
Healthy	1.46224896439623	-5	-5	-5	-5	-5	-5
Healthy	1.39314666349216	0.496079591179941	0.643946898659506	-0.926978545640261	1.03636536472617	0.112397187486525	-1.09301884677115
Healthy	1.29839256748769	-5	0.283866348473469	-0.239909396081697	0.661255030385999	-0.36276051220107	-1.18409034911323
Healthy	1.423414806213	-5	1.33301599039862	0.413244425737604	-0.0650674712771137	-5	-5
Healthy	0.905902148126859	-5	-5	-0.560967467879587	-1.91257354296371	-5	-0.880282340894505
Healthy	1.28848084715486	-5	-0.754857627347038	-1.10812816955442	-0.130903284670576	0.0749480250975988	-5
Healthy	1.00685609026128	-5	-5	-0.160597379345863	-0.43599712553065	-5	-5
D050177	1.34063048434952	1.07992650701048	-5	-5	-5	-5	-5
Healthy	0.47503598593598	-5	-0.501041934213615	-0.133145789264882	-0.427686139077251	-0.0247612541664674	-0.372009781970118
Healthy	0.667845974950633	-5	1.12085876128417	0.966157695702293	-0.949040540228349	0.371616390024506	-5
Healthy	1.78600993422736	-1.03767802727042	-1.95900230757651	-1.82798119057544	0.37755029096515	-0.947767909747666	-5
Healthy	1.13356158050504	-5	0.836920702398021	-5	-5	0.312071521302931	-5
Healthy	1.71445474814256	-5	0.0841328210226966	0.205304532544046	-0.731468829613177	0.505967581890085	-1.23920068836928
Healthy	1.71095686646162	0.0492684289258104	0.00642325250764307	0.138116306359853	0.493825964913141	-0.769653277582523	-5
Healthy	1.52588276983088	-5	-0.742681486902361	-0.722230389916349	-1.05041484867335	-5	-5
Healthy	1.02488734795022	-5	1.8261669022567	0.863912029934059	0.136416137341801	0.25175742218101	-5
Healthy	1.00435319221273	-1.44357687862871	0.625327887694976	-0.48205232800475	-5	-5	-1.33245366048848
Healthy	1.71727862924166	-5	0.714010209398879	0.212797319988354	-0.00365910219171063	0.069893693873133	-1.45779721756597
Healthy	1.16080785053776	-5	-5	-5	-0.261013438254704	-5	-5
Healthy	0.993684390845659	-5	-2.30277065724028	-1.14514763758217	-2.76955107862173	-0.573814174755489	-1.6714165502858
Healthy	0.894137100921729	-5	-1.54668165995296	-0.214406820326175	-1.48878529886361	-5	-1.27148389524023
Healthy	1.45447273120908	-5	1.39302105861864	1.24807728828755	-0.352949725131461	-0.145693958198919	-5
Healthy	0.752219057445198	-5	-1.5620909644605	0.192302558859347	-0.442974277613617	-0.169693682416792	-0.858801155095263
Healthy	0.455023112735919	-5	-0.778090453411866	-0.19271533841176	-5	-5	-5
Healthy	1.54711267089458	-5	1.51093020866172	0.105860884950425	-0.485412405636837	0.433469002823628	-5
Healthy	1.44914981560893	-5	-0.203849067415984	-0.605478277325087	1.14920802414407	-0.365683982781584	-1.09055095301873
Healthy	1.21779652372575	-5	0.635517926054137	-5	-0.745838779152574	-0.019196989859018	-5
Healthy	1.47064698034051	-5	0.277373095608309	-0.267413263287874	-0.244735108587753	-0.313024291605835	-0.849090126298878
Healthy	1.46304356832809	-5	-5	-5	-5	-0.974530280938944	-5
Healthy	1.59493149244286	-5	0.798086179267052	-0.876573064995579	1.25747121574287	-5	-5
Healthy	0.913500199718289	-1.40516564441668	-0.0837619362956995	0.499839608639899	-0.640487039405374	-0.237343939160307	0.125201405320575
Healthy	0.76590016637388	-5	-0.525346746637937	-0.282554190189904	-0.46464257633757	-0.0479004629410154	-0.337383809179138
Healthy	1.43365128654553	-5	0.355627730921342	-0.553214380698812	-1.88239730830992	-1.12563416426995	-0.799423073245152
Healthy	1.16288896066925	-5	-2.14630178822383	-5	-0.287720784982634	-5	-5
Healthy	0.926439688886353	-5	-0.196802446025727	-0.0175071523717065	-0.991612769885841	-1.30918394201908	-5
Healthy	1.02389622005655	-5	0.11038092944186	-1.00585888887388	0.0544674993892071	0.12846712192971	-0.207881581697575
Healthy	1.39003716715822	-5	-5	0.717658023096461	-1.15533647175976	-0.991655370747311	-1.14104194528199
Healthy	0.829658141192983	-5	-0.446723953862901	-0.466672882945576	-1.13153190097901	-0.714150259506558	-1.85078088734462
