c	Clostridia	Bacilli	Coriobacteriia	Desulfovibrionia
Healthy	1.31260086213786	-5	-1.06696850489759	-1.26082336808927
Healthy	0.887588608949447	-1.94730605807503	-0.87328429631426	-0.0591200949505213
Healthy	0.562728130593403	-1.52563802396737	-2.34486156518862	-5
Healthy	1.02914586527297	-0.58232905867489	-0.177459267523944	0.17201588684082
Healthy	1.71887736129575	0.553938826260645	-0.668896773623501	-5
Healthy	1.47099038811464	-5	-5	-5
Healthy	1.44716516612153	-1.01488802046065	-0.59444875171769	-1.91186391129945
Healthy	1.41348031926842	-0.128502955873118	-0.0803676203455528	-5
Healthy	0.945959228055871	-1.35008128126458	-1.33049716589566	-5
Healthy	1.61956036357592	0.572037048353441	-0.16366955351604	-5
Healthy	1.25842103930668	-0.980260767325295	-0.620313848093045	-1.14966014541652
Healthy	1.60294288256118	-0.432797127241516	-0.718262328293082	-5
Healthy	1.86704147003269	-5	-5	-5
Healthy	1.31559652352046	-1.05017104106469	-2.01322826573375	-1.62305824285324
Healthy	1.40644598792664	0.0708945217607143	-1.25547232652743	-2.61261017366127
Healthy	1.73492026362331	-0.179726273618081	0.0260999796408983	-5
Healthy	1.05726090301118	-0.657182685364267	-0.146028159432728	-1.10801676914803
Healthy	1.42877328830458	-0.914780798955058	-0.172417509682695	-1.137093786437
Healthy	0.34918230257888	-0.657182685364267	-0.749067929799886	-1.79075315124663
Healthy	1.55072218919575	0.096631975558161	-1.18065351591955	-1.67840156953466
Healthy	1.40133211677685	-5	-0.595611064469456	-5
Healthy	1.6780068486587	0.218301753029135	-5	-5
Healthy	1.5602339572948	-0.369857001654199	-1.75970041799729	-1.11092250734994
Healthy	1.57234897326791	0.184430207877763	-1.24733705687903	-0.309706436233518
Healthy	1.807811211053	-1.47625353318844	-5	-5
Healthy	1.6135487709836	0.380764992915073	-0.135827374497988	-0.314596618130257
Healthy	1.50867742130819	0.234707056066243	-1.82535880733955	-5
Healthy	1.3955935287066	-0.185419483989681	0.327465195799859	-2.00612308505879
Healthy	1.02543367652965	-2.4907974776689	-5	-5
Healthy	1.62634519284248	0.710203707477975	0.614111191102004	-1.25134690657573
Healthy	-0.843450848668219	0.402226981529326	-5	-5
Healthy	1.47848669927728	-0.276330927538517	-0.955970090053534	-1.6763354643919
Healthy	0.799408101119107	-2.58169870868025	-0.353547259107063	-1.55579901113584
Healthy	0.792968497660722	-5	-0.716156242204156	-0.0530174728182011
Healthy	1.46224896439623	-5	-5	-5
Healthy	1.39314666349216	1.03636536472617	0.112397187486525	-1.09301884677115
Healthy	1.29839256748769	0.661255030385999	-0.36276051220107	-1.18409034911323
Healthy	1.423414806213	-0.0650674712771137	-5	-5
Healthy	0.905902148126859	-1.91257354296371	-5	-0.880282340894505
Healthy	1.28848084715486	-0.130903284670576	0.0749480250975988	-5
Healthy	1.00685609026128	-0.43599712553065	-5	-5
Healthy	0.47503598593598	-0.427686139077251	-0.0247612541664674	-0.372009781970118
Healthy	0.667845974950633	-0.949040540228349	0.371616390024506	-5
Healthy	1.78600993422736	0.37755029096515	-0.947767909747666	-5
Healthy	1.13356158050504	-5	0.312071521302931	-5
Healthy	1.71445474814256	-0.731468829613177	0.505967581890085	-1.23920068836928
Healthy	1.71095686646162	0.493825964913141	-0.769653277582523	-5
Healthy	1.52588276983088	-1.05041484867335	-5	-5
Healthy	1.02488734795022	0.136416137341801	0.25175742218101	-5
Healthy	1.00435319221273	-5	-5	-1.33245366048848
Healthy	1.71727862924166	-0.00365910219171063	0.069893693873133	-1.45779721756597
Healthy	1.16080785053776	-0.261013438254704	-5	-5
Healthy	0.993684390845659	-2.76955107862173	-0.573814174755489	-1.6714165502858
Healthy	0.894137100921729	-1.48878529886361	-5	-1.27148389524023
Healthy	1.45447273120908	-0.352949725131461	-0.145693958198919	-5
Healthy	0.752219057445198	-0.442974277613617	-0.169693682416792	-0.858801155095263
Healthy	0.455023112735919	-5	-5	-5
Healthy	1.54711267089458	-0.485412405636837	0.433469002823628	-5
Healthy	1.44914981560893	1.14920802414407	-0.365683982781584	-1.09055095301873
Healthy	1.21779652372575	-0.745838779152574	-0.019196989859018	-5
Healthy	1.47064698034051	-0.244735108587753	-0.313024291605835	-0.849090126298878
Healthy	1.46304356832809	-5	-0.974530280938944	-5
Healthy	1.59493149244286	1.25747121574287	-5	-5
Healthy	0.913500199718289	-0.640487039405374	-0.237343939160307	0.125201405320575
Healthy	0.76590016637388	-0.46464257633757	-0.0479004629410154	-0.337383809179138
Healthy	1.43365128654553	-1.88239730830992	-1.12563416426995	-0.799423073245152
Healthy	1.16288896066925	-0.287720784982634	-5	-5
Healthy	0.926439688886353	-0.991612769885841	-1.30918394201908	-5
Healthy	1.02389622005655	0.0544674993892071	0.12846712192971	-0.207881581697575
Healthy	1.39003716715822	-1.15533647175976	-0.991655370747311	-1.14104194528199
Healthy	0.829658141192983	-1.13153190097901	-0.714150259506558	-1.85078088734462
Healthy	0.522157217406418	-1.9734667354767	-5	-5
Healthy	1.51798773008117	-1.88840147511961	-2.46852108295774	-1.3669357273085
Healthy	1.50263001648121	-0.457498236785255	-0.161188675642342	-0.499914538762345
Healthy	0.95478359268824	-0.909600850744537	-5	-1.03843653763793
Healthy	1.26890310302072	-0.357347556978414	-0.284481332099067	-1.33903970822392
Healthy	1.54822476044314	0.371889472033078	-0.523530676073616	-1.78941397509484
Healthy	1.52253773369398	0.0899651317323379	-0.750165958403208	-1.01809082990921
Healthy	-1.19702114466474	0.78604049944904	-5	-5
Healthy	1.52794191375941	-0.578379622893167	0.0184133700620316	-1.59380057633669
Healthy	1.41787889206094	-0.269516505447269	0.159597267987408	-5
Healthy	1.29217518755666	-5	-5	-0.523501680581423
Healthy	1.82597736720354	-0.0126510825574994	-5	-5
Healthy	-1.61332271603916	0.784530282395447	-0.570457652820567	-5
Healthy	1.64613855899471	0.392586167663493	0.278911289791332	-5
Healthy	1.96018342023449	-5	-5	-5
Healthy	1.22387970532987	-0.187420844590953	-0.534810541887702	-0.502158461673342
Healthy	1.83959977103955	0.393459375963419	-0.458745350213741	-5
Healthy	0.575647307126974	-0.648416255758266	-5	-5
Healthy	1.24222006070406	0.277710041423315	0.695981352939585	-5
Healthy	1.51824946614911	0.519054497364381	-0.442757545770857	-2.41907502432438
Healthy	1.52798209070371	-5	-5	-5
Healthy	1.4064757978917	0.612146777517957	-0.784891418946907	-5
Healthy	1.45552198364635	-0.0969208705058233	-0.418904075893949	-0.705776341023414
Healthy	-1.49798278517285	0.098366796439331	-0.813382648146363	-5
Healthy	1.77870447856734	-0.137707579792819	-0.871762329230813	-5
Healthy	1.17339083413668	0.651091847896028	-5	-5
Healthy	0.296985309597477	0.594017768278563	-5	-5
Healthy	0.92721530352494	-0.916389894837689	-1.98338445244282	-1.52360317327467
Healthy	1.54590271827217	0.572855344883505	-1.62360555796273	-0.99891561870778
Healthy	1.18118478951453	-1.40638169187046	-0.618163200001657	-1.32642620357695
Healthy	0.905729517258913	-5	-0.96273290543129	-0.39365088567708
Healthy	0.781113868081329	-1.19873352951038	-0.2872745559405	-1.16215913834448
Healthy	0.998750040605746	-1.15310645668337	-5	-0.444252785912791
Healthy	0.244034541048333	-5	-0.447441283694725	-5
Healthy	1.41634022452922	0.276675452072737	-0.716563075472224	-2.28232949699774
Healthy	1.37040797280264	-1.05492551152127	-0.970738004195825	-0.413019083418952
Healthy	0.669757461260871	-5	-5	-0.407379178678018
Healthy	1.40602280648233	-0.394350241482898	-1.10701544928928	-5
Healthy	1.33636926308681	-0.589695266105724	-1.75870261289001	-5
Healthy	1.21394546583265	-1.50307035192678	-0.400793994569468	-5
Healthy	1.48637436409887	-0.357614629472314	-1.78383409771401	-1.4068247365219
Healthy	1.72451384692898	0.616755850540927	-0.868188928729658	-0.87331673661171
Healthy	1.67544039508334	-0.78404535613087	-0.0820535929635507	-2.34486156518862
Healthy	1.40360295513098	0.69533542771815	0.311472007829608	-5
Healthy	0.991156494370109	-2.41566877563247	-5	-1.12470717462899
Healthy	1.44773200633717	0.934893176790706	0.497251791669375	-5
Healthy	0.941447824207947	-5	-1.56193254954651	-5
Healthy	1.04639760295456	-1.55909091793478	-0.501937685418017	-5
Healthy	0.460580646895238	0.245717428865753	-1.2938798902973	-5
Healthy	1.62586484729258	0.617893188164537	0.0712153322997797	-1.11958660012208
Healthy	0.421447618533194	-0.626738493838318	0.198712057460401	-5
Healthy	1.58566271406796	1.02599772678049	-0.0786257045815256	-5
Healthy	0.373073913100634	-5	-5	-5
Healthy	1.33892559695098	1.41671138640053	-5	-5
Healthy	0.793477468244526	-0.795635795378995	0.143972939718956	-0.181919335507796
Healthy	1.26002222879454	-0.342074516243062	-1.18236853280948	-2.55284196865778
Healthy	1.11307523256079	-1.99182581599357	-0.604673606930649	-0.509465654196324
Healthy	0.415374050273797	-5	-5	-5
Healthy	1.03157164751649	-1.88706002391592	-0.476839055011398	-1.0537442928006
Healthy	0.980515582376478	-5	-0.684596495365649	-1.39609816826833
Healthy	1.50234462351217	0.314482386367615	0.0838178347364504	-1.33837659077077
Healthy	1.44422753607935	0.213127114761758	-0.615951397971382	-1.18735398376688
Healthy	1.32382198261477	-5	-1.86012091359876	-0.527258173638795
Healthy	1.03333125699756	-5	-0.85325198636936	0.140240847756518
Healthy	0.925108306973589	-5	-1.45345733652187	-5
Healthy	0.415722694288141	-0.607408556191046	-0.862930869160591	-2.29670862188134
Healthy	1.48051270208674	0.287837546554872	0.0153513712649288	-0.358873067196491
Healthy	1.57411487584355	-1.78968148017377	-1.35674477497523	-5
Healthy	0.867196927116404	-0.809192239868098	-5	-0.987289287258213
Healthy	1.75116897634971	-0.530605127566646	-5	-5
Healthy	1.66434012061669	-0.0273390328328716	-0.589374585401875	-2.83564714421556
Healthy	0.899892696516433	-0.571849001255554	-5	-5
Healthy	1.01953542127458	0.228569731320455	-2.06048074738138	-0.750459235498362
Healthy	1.1988546734769	-1.18601892436353	-1.82044820883481	-2.82681373158773
Healthy	0.837020580609262	-0.524881108872333	-1.57741016014852	-5
Healthy	1.70622886194696	-1.92190584959359	-5	-2.37263414340727
Healthy	1.30535910927931	-0.529163362718575	-0.767232525823657	-5
Healthy	1.34458363551272	0.0284980508244704	-0.0183444536909391	-1.72101788313456
Healthy	1.26041033944941	0.0145415389504717	-0.637366754727643	-1.10385974855798
Healthy	1.46795022739785	-5	-5	-5
Healthy	1.80171234048059	0.0375898256997873	-5	-5
Healthy	0.83537662480672	-0.431481473913975	-0.490367429873487	-1.51798442354929
Healthy	1.32778443665342	0.814973698954037	-5	-5
Healthy	0.812576480761969	-0.556549250116459	-1.4459956789881	-5
Healthy	1.22548658244287	0.50269335101933	-0.607901272836006	-1.78914663468511
Healthy	0.641254924881841	1.48328682386099	-5	-5
Healthy	1.41318757082308	-5	-0.0834986764542746	-5
Healthy	1.38482419721685	-1.06288348923295	-0.916461548769861	-0.737050825284472
Healthy	1.2769658905542	-0.198561986875964	0.516712492904652	-2.67571754470231
Healthy	1.55078401670126	-0.462823380455493	-0.86087686589042	-0.13485455310481
Healthy	0.936657980695638	-0.387036107280457	-1.36632959394856	-1.76649623965887
Healthy	1.54801835866053	-0.552872990800149	-1.4427334711301	-5
Healthy	-5	-0.0132103570522037	-1.58636500280144	-5
Healthy	1.5918311836677	0.371658839715409	-0.759875269831434	-1.72010501998836
Healthy	1.21882686264677	-5	-5	-5
Healthy	0.288486211442084	-1.76751213364701	-5	-5
Healthy	0.505212403664965	-5	-5	-1.45469288353418
Healthy	0.376573307507716	-5	-5	-5
Healthy	1.69383682735103	0.803988732596285	-5	-5
Healthy	0.315145031655397	-0.705049045534732	-0.837614844142759	-1.35684353438029
Healthy	1.14711369542688	-1.98674133471648	-0.510984217081489	-1.16832215080853
Healthy	0.781271998003318	-0.755772374267092	0.192743031141627	-0.169077880141475
Healthy	1.46925632880336	1.10415614297317	0.918554006672416	-1.43368037847519
Healthy	1.55205953418788	-0.632178347581462	-1.00265730939838	-0.254566048586467
D003922	1.37819778864903	0.486906312526409	0.486989812869429	-1.30364361126667
Healthy	1.24217231994175	-0.629949762925132	-5	-1.80631897045872
Healthy	0.933252361103342	-5	-1.2401056259745	-5
Healthy	1.63227553886771	-0.461815999141732	-1.24420134302617	-5
Healthy	0.347210933988669	-5	-5	-5
Healthy	0.339979826071944	-5	-5	-5
Healthy	1.17601916018731	-2.53910215724345	-0.373259403747184	-1.1834273039739
Healthy	0.913074392967176	-1.54333037057624	-5	-0.942638237014961
Healthy	1.48115744851318	-1.229442525149	-0.131102933300169	-0.753895515857289
Healthy	-5	0.394010157234125	-5	-5
Healthy	-5	-5	-5	-5
Healthy	1.18895715468315	-1.01425925894993	-5	-5
Healthy	1.29570385370403	0.164504534900771	0.39525298498141	-5
Healthy	0.855550045808508	-0.552361408599502	-5	-5
Healthy	1.53916219604255	1.16899807727899	0.313603612177811	-1.27490547891853
Healthy	0.762427215270847	-5	-5	-5
Healthy	1.60284361975861	-0.611650092129618	-0.614357983470767	-5
Healthy	1.46316108636515	-0.895786115800677	-5	-5
Healthy	1.58074517930366	-0.330246254850314	-2.70774392864352	-5
Healthy	1.52112709539139	-0.476878117881759	-1.68655462957359	-5
Healthy	1.14588290033661	-1.7373116556983	-0.597549461148636	-0.718353142132486
Healthy	0.415889410662191	0.418606184975226	-0.821253203471042	-5
D003922	1.33414722411783	-0.056832069680238	0.0506774340514923	-0.983635320543706
Healthy	1.18785505526546	0.437939138819974	-5	-5
Healthy	1.73705055903582	0.632361109096971	-0.923104806133949	-5
Healthy	1.08296048848274	-2.12609840213554	0.128480045149157	-5
Healthy	0.94285546489844	-1.013765869865	-1.18428946021104	-5
Healthy	1.7635710625388	-0.945425244705177	-1.5562677585984	-1.62948691040141
Healthy	0.522746699685891	-1.63301702402215	-5	-5
Healthy	-1.31381076575598	0.1914789604436	-3.24412514432751	-5
Healthy	1.3585700141794	0.0342673970380256	-1.12182301950849	-2.79588001734407
Healthy	1.48159825863604	-0.416042157913543	-1.45531197769732	-5
Healthy	1.8168752385534	0.00560087085348535	-5	-5
Healthy	1.32623526503825	-0.750972947452813	-0.174541424963607	-5
Healthy	1.6486608874493	0.492174883950333	0.926107740699685	-5
Healthy	1.53493349327507	0.0108043612987845	-1.62893213772826	-5
Healthy	1.59487486871011	-0.309733020537503	-1.31425826139774	-0.414900392625936
Healthy	1.39736062096304	-1.25562877266814	-0.546055137659332	-1.70818731253288
Healthy	0.741361995477895	-0.469954061572609	-0.156101025672757	-0.929334246546272
Healthy	1.52297210855775	0.964286979042497	0.560899700102297	-0.103732893301797
Healthy	1.48066737347177	-5	-5	-2.34872198600186
Healthy	0.531441872697767	-1.4672456210075	-2.17263072694617	-5
Healthy	0.977219531270353	-0.529501306509078	-5	-5
Healthy	1.23608812400771	0.0588699622930524	-5	-5
Healthy	-5	0.169498094684968	-5	-5
Healthy	1.39302668087209	-0.652533374199378	0.321801343756948	-1.77031815768232
Healthy	1.41142204016463	-0.722665887784016	-0.181035510150365	-5
Healthy	0.842111637549693	-0.974899038953187	-0.674279141980588	-2.11975822410452
Healthy	1.29654321973561	-2.36754270781528	-3.29242982390206	-5
Healthy	1.40621459302511	-5	-5	-0.173620649767548
Healthy	0.429261201264363	-5	-5	-5
Healthy	1.39875484881342	-1.15633127702086	-0.835112042452046	-0.678795243145552
Healthy	0.875941120726912	-1.03924390909823	-5	-0.952296891865696
Healthy	1.38630344443945	-0.551463721895342	-1.28349583622678	-1.94385773794095
Healthy	1.71317306449766	0.313466472658235	0.195235254806065	-5
Healthy	1.75281535696031	0.549262044050899	0.361187464230574	-5
D003922	1.19344602433266	-0.738332771225815	-1.48254017345977	-1.89722338511656
Healthy	1.25592321781949	-1.25798225285986	-1.12285911021518	-5
Healthy	1.63931732053835	-0.625160040345024	-1.27893169820284	-0.300891043660907
Healthy	1.5771892968699	0.734132278874541	-0.328484671982463	-2.22914798835786
Healthy	1.75553788007857	0.2892499457196	-5	-5
Healthy	1.71058197245063	0.0659753660504229	-0.453531370300251	-5
Healthy	0.893052890038398	-0.365694063078727	-0.667581740297515	-0.905948344490036
Healthy	1.19285447228256	-2.26600071346161	-0.519964296771198	-1.03217132066984
Healthy	1.82393977017654	0.482108609139799	0.000642280662677451	-5
Healthy	0.41665049100472	-5	-5	-5
Healthy	0.419821971792919	-0.569425115953135	-0.892383070008216	-5
Healthy	1.60145448863472	0.345432547499147	-1.06113017848701	-5
Healthy	0.9419817463884	-0.185239813098929	-0.115873295893505	-0.187521155131162
Healthy	1.48539671967484	-5	0.0570229329045221	-5
Healthy	1.55837852531358	-0.74155428961335	0.124452054195514	-2.17457388223218
Healthy	1.15005363420581	-1.39437177799238	-0.231139999157043	-5
Healthy	1.09808414643858	-0.971306771606084	-5	-1.56511187913268
Healthy	1.60390853475634	0.547034667347564	-0.206628751081044	-5
Healthy	0.518517887991595	-5	-5	-0.996022758154463
Healthy	1.73800264943331	0.147376387491267	-0.237343939160307	-5
Healthy	1.60476901377087	-5	-5	-5
Healthy	1.38285526844443	-1.12262865413023	-0.973425881849665	-0.364275045468861
Healthy	1.01749620080774	-5	-5	-5
Healthy	0.962362231558233	-0.764875735980538	-0.605776033227632	-5
Healthy	1.71422243047295	-0.825852934902969	0.0619083996943086	-0.466050092642526
Healthy	1.10647783811465	-5	-5	-2.51286162452281
Healthy	1.59380192838016	-5	-5	-5
Healthy	1.70608422317532	-0.356606549526847	-1.09355720618297	-1.90974194706868
Healthy	1.83974702552018	0.398538921901917	-0.550845706946122	-5
Healthy	1.4501452964517	-0.369084199281594	-0.844603226295149	-5
Healthy	1.14700597359764	-0.282720704572598	-5	-5
Healthy	1.76518810690322	0.16542240081457	-5	-5
Healthy	0.488265793559834	-5	-5	-5
Healthy	0.937424102366349	-0.194988763631795	-0.115006502546535	-0.156144577376839
Healthy	1.53199733394076	-5	0.00281809410122045	-1.22789843072299
Healthy	1.09598310874122	0.334331085850635	-0.431399377766681	-5
Healthy	1.41111391296914	-0.207531265089428	-0.921651950444643	-0.715388817630228
Healthy	0.879059734597906	-0.552748915524138	-5	-5
Healthy	1.14719168421318	-0.0825575123570476	-1.1157712303674	-5
Healthy	1.138114410439	-0.448464615439202	-0.938849219071451	-2.7281583934635
Healthy	1.64339720169356	-5	-5	-5
Healthy	1.57734551677112	0.803258359963836	-1.17574396237032	-2.49214412830417
Healthy	1.03114255424008	-0.564888566873507	-0.243143377869836	0.124236784040634
Healthy	1.55703078069532	-1.46660929198245	0.091360909542409	-5
Healthy	0.320709049587672	-5	-5	-5
Healthy	1.30098070044273	-5	0.225696871650654	-1.13217909195443
Healthy	1.23555066605684	-0.678774514582824	-5	-5
Healthy	0.403513439966087	-5	-0.339599408925717	0.423563693954572
Healthy	1.26888813829833	-0.370152249628418	0.136514466133511	-5
Healthy	0.825131944317732	-1.00445255052486	-5	-1.01623843971384
Healthy	1.07613341023971	-0.557661360374324	0.254182990661249	-0.961141498440234
Healthy	1.79709773797871	0.423422833366564	-0.196693137991322	-1.08207457793526
Healthy	1.50085974233534	-0.519432574998306	-3.1249387366083	-5
Healthy	1.57718952681539	-5	-0.696803942579511	-1.60977163753087
Healthy	0.329729321943786	-5	-5	-0.64569943765464
Healthy	1.52820029475846	0.034812882337937	-0.820850519638851	-5
Healthy	0.375369108184124	-5	-5	-5
Healthy	0.791623289563575	-5	-5	-5
Healthy	0.999301527394408	-2.74957999769111	-5	-0.934980785863746
Healthy	1.07428311553727	-0.672048785431807	0.274691149485756	-1.14442027749828
Healthy	1.7789538806553	-0.37603781124527	-0.847895199107132	-5
Healthy	1.58399361016971	0.449203696278253	-5	-5
Healthy	1.85425872238393	-5	-5	-5
Healthy	1.2599730640389	-0.360473669028537	-5	-5
Healthy	1.01429493264838	-1.91973437266016	-0.519676798758645	-1.20725821416525
Healthy	1.31003531990058	-5	-5	-0.548397756667021
Healthy	-5	-5	-5	-5
Healthy	1.48872975556214	0.401789852556354	-1.4171415377755	-5
Healthy	1.26754435749062	-0.889747082646597	0.169212861166052	-0.191620205117616
Healthy	1.21125486865214	-1.62948691040141	-0.422152178698217	-5
Healthy	1.41287112698657	0.372567743391127	-0.740453900912978	-0.939113376995338
Healthy	1.45196518073965	-5	-5	-5
Healthy	1.57630160525822	-0.491012661363082	-0.0846265504301881	-0.845576026885353
Healthy	1.44542437747318	-1.21261037864789	-0.607795643629137	-2.14508697769214
Healthy	0.684022653659607	-1.28158135817034	-0.699426253114566	-0.840974508775095
Healthy	0.844327414633536	-0.897875144265474	-0.723883010836456	-1.25995327594851
Healthy	0.791798682997407	-0.754462657064006	0.165864304077713	-0.142613220151137
Healthy	-1.7026772857947	0.553742282723514	-1.61493022366806	-5
Healthy	0.928748573249753	-5	-0.875528381080512	-1.46660929198245
Healthy	1.49761374520364	0.0753571441768494	-5	-5
Healthy	1.53826977212	-1.04508244626504	-1.51755520808173	-1.32367226611868
Healthy	1.32319886746694	0.446648988165598	0.223534877753829	-1.74738965943263
Healthy	-2.18508681872493	-1.15845283474345	-5	-5
Healthy	1.56819280333196	-0.172546719770048	-5	-5
Healthy	1.19525880292432	-0.695251040512904	-1.63714069704132	-2.67162039656126
Healthy	1.7849831866625	0.405221672607903	-0.179555508741864	-1.0741209106985
Healthy	1.77598946206381	-5	0.480478371069208	-5
Healthy	1.50526233748126	-0.996022758154463	-5	-5
Healthy	0.717909216151893	-0.504136649517956	-0.230593131086402	-1.63078414258986
Healthy	1.40081729855092	-0.988091386650846	-0.739403957698091	-0.716224021288477
Healthy	0.529629232123621	-1.79398412323666	-0.996711841173925	-1.31984585826563
Healthy	1.69467459277006	-1.27876662998272	0.0781812182659451	-5
Healthy	0.985870870771977	-5	-5	-5
Healthy	1.78157882139331	-0.558147824226708	-5	-5
Healthy	1.13766737411903	-0.289104480737432	-5	-5
Healthy	1.23851854924559	-1.55268689117643	-5	-0.624665660334584
Healthy	0.53785056454772	-0.614322243481289	-1.2251182341812	-5
Healthy	1.42017597737136	0.13475705495005	0.140520612884692	-2.30627305107635
Healthy	0.957793031522191	-1.33021838479146	-1.2308443092856	-2.48811663902113
Healthy	1.00689584521863	-2.72124639904717	-5	-0.944010416614309
Healthy	1.19614632799583	-5	-5	-5
Healthy	1.30187127730517	0.0247524018518241	-1.08661005636824	-0.582312458790247
Healthy	1.38714662454176	0.0618933355858114	-0.644395249041196	-5
Healthy	0.240978338829593	-0.7454760913143	-0.536569908097198	-1.31104653736258
Healthy	1.06592238460772	-1.74472749489669	-0.231066057813219	-5
Healthy	1.58447766096693	0.339473304551539	-0.211082516097931	-1.20999647960951
Healthy	1.05169341291682	-1.73945162736302	-0.226930659514038	-5
Healthy	1.40134866362015	0.955442398423812	0.0259527278938151	-5
Healthy	1.27149403190258	-1.4990777608097	-5	-0.706063186112706
Healthy	0.860819955687257	-0.975637495646718	-5	-0.976829878878603
Healthy	1.58534802392764	-5	-1.32084475871665	-5
Healthy	1.67411788908101	-0.408301118280171	-1.32808698755841	-2.29242982390206
Healthy	1.16647540599798	-0.444615312282852	-0.432444329105216	-0.0880278542890901
Healthy	1.70149113489922	-5	-5	-5
Healthy	0.544940719311844	-1.52929557027721	-5	-5
Healthy	1.78534813195023	-0.086668376193283	-1.2461872164353	-5
Healthy	0.682364425459969	-0.438827035247812	-0.0400670720958389	-0.348392512518738
Healthy	-5	0.0280300807683789	-5	-5
Healthy	1.08649436992684	-1.54928912185308	-0.213319546803351	-1.25188953250502
Healthy	1.02722970147925	0.0273373739550708	0.118443302485447	-0.153557729574142
Healthy	0.884791966586421	-1.0189973100586	-0.582096718008771	-0.572595044689726
Healthy	0.795670115534057	-0.346093170358302	-0.912147624836831	0.169580395303088
Healthy	1.378527624777	-1.03654273988329	-0.806152180026442	-0.428058364925538
Healthy	1.82884961729285	0.279956529198604	-0.232206152738853	-5
Healthy	0.979732250836517	-1.31425826139774	-1.19572423287091	-2.48678239993206
Healthy	1.21866650900291	-5	-0.713184386563414	-0.49440238626799
Healthy	1.52497194316396	-5	-0.751879540116397	-5
Healthy	1.70262411625308	-0.49017941778772	0.228551770689046	-5
Healthy	1.44502475758136	-0.095473789970064	-0.0143939169475636	-0.822752163744376
Healthy	0.936220595320375	-5	-1.174898588402	-5
Healthy	1.17924750611619	-1.67019547783593	-0.516640963719313	-1.12586622117203
Healthy	1.17599715172261	-1.97387548325455	-0.450886338156161	-1.01995115493504
Healthy	1.69482843033131	0.311878835142942	-0.465580413507806	-5
Healthy	0.935352564950074	-0.567495701138972	-0.254238379247268	-0.745137855719397
Healthy	1.15796390437438	-0.425806625923673	-0.420639475065487	-0.228037908841447
Healthy	1.39083534915014	-1.78120200188826	-0.462180904926726	-5
Healthy	1.2481108938205	-1.06803388527183	-0.516955018185284	-1.16222223044627
Healthy	0.863850237327297	-0.165655606591643	-0.130885673020625	-0.201452934747273
Healthy	1.2341372361441	-1.47651366765677	-5	-0.703883507830286
Healthy	1.14326905366217	0.190788167878588	0.41323771758041	-5
Healthy	0.769505084400655	-0.503098014876691	-0.18888097454324	0.181005620280703
Healthy	1.80374525227782	0.673747810871339	-1.35173759425196	-1.35575841415627
Healthy	0.377424645756417	-5	-5	-5
Healthy	1.24169387664387	-1.47082639673828	-5	-0.746298618988015
Healthy	1.42912767400991	1.24216933596984	0.534973662180303	-5
Healthy	1.17291219751304	-1.39265222323159	0.0624541211444939	-2.3767507096021
Healthy	1.37228145039669	0.331334151119399	-0.681081446405982	-0.86005797693002
Healthy	1.48959346248847	0.259894770804089	-5	0.110246178829723
Healthy	1.49785285583873	0.822203397061478	-5	-5
Healthy	1.78044743694395	0.00461367168121351	-0.484656106911619	-5
Healthy	-1.69637202361611	0.0996012318380401	0.300528095634288	-1.13170831198214
Healthy	1.50893460236712	-0.351113299484693	0.0078202965646075	-5
Healthy	1.44802853918496	-5	-5	-5
Healthy	1.17592127188544	-0.152242311607669	-0.132579656570207	-1.40274371707486
Healthy	1.16652276529073	-0.362040206060573	-1.25367723491005	-1.12901118623942
Healthy	1.52668799473377	0.36877948781501	0.0237256033739363	-0.584659327467594
Healthy	1.45323820226349	-1.01197643807134	-1.1378089689484	-0.400433488998382
Healthy	0.930258601022925	-0.580258974859349	-0.202441641597473	0.167718945253166
Healthy	1.79995185382045	-0.79577145729304	-5	-5
Healthy	0.924193452718551	-0.506026399725332	-0.161742960190497	-0.82333006733185
Healthy	1.24457471469327	-5	-0.670053242759762	-5
Healthy	1.52989507281279	-5	-0.871665363246284	-5
Healthy	0.425106888877087	-0.601747411816118	-0.811943791561631	-2.59006687666871
Healthy	1.13870711434298	-1.6844494655781	-0.6122721251321	-0.815166666066646
Healthy	1.14929580044165	-1.02691835039863	0.127885178681767	-1.43086027452754
Healthy	0.992995098431341	-1.45543590250396	-0.805707718448027	-0.170908600833477
Healthy	1.52542409806279	0.467264677431273	-1.10001543745061	-5
Healthy	1.84612925681847	-5	-5	-5
Healthy	1.71983267388134	-0.0534200200964599	-0.376120406178485	-5
Healthy	1.37806451105799	0.306450762757468	-0.365865463937429	-5
Healthy	1.23301211042044	-0.619499325100805	-5	-5
Healthy	1.54994603106539	-0.139290755482231	-1.31229272037518	-5
Healthy	1.44525351291384	1.44539463287042	0.912979948364892	-5
Healthy	1.46464407154575	-0.124441030899155	-0.626959199970321	-0.466800092812304
Healthy	0.395004703798781	-0.568362877215539	-0.878440155812499	-2.1180450286604
Healthy	1.4640377296911	0.780096867957273	0.0865021989703695	-1.24374435124577
Healthy	1.8600519369462	-0.435653561537797	-5	-5
Healthy	1.30023994726896	-0.527623907648841	-1.19003647828599	-1.22468087817052
Healthy	1.53944446524173	-5	-5	-5
Healthy	1.73212352851459	0.170452410963682	-0.0429245344350348	-5
Healthy	-5	0.321111466076904	-5	-5
