c	Negativicutes	Coriobacteriia	Actinomycetia	Gammaproteobacteria
Healthy	0.33165400182415	-0.158321496631113	1.08839942174685	0.16867422956708
Healthy	-5	-1.33170728955178	-0.693467752480393	-0.0225324753632522
Healthy	-5	-5	-5	0.459935016851525
Healthy	0.949800196758946	-0.626058688481939	-1.22489950112098	1.00679923007321
Healthy	-0.947613904610625	-0.272906280535141	0.376651766049023	0.526003086092814
Healthy	-0.927897221114824	-3.10237290870956	0.294898101297148	-0.128946894372609
Healthy	0.107938836697226	0.157885712924507	0.11787093722943	-0.384070980062623
Healthy	-5	-1.7972393126068	-5	0.598288097462462
Healthy	0.106014014629746	-0.800738619822922	1.36141125215621	-0.040767750949004
Healthy	0.968642627488759	-1.90692869362394	-1.49066304198236	0.938002566921817
Healthy	-1.06900005804385	-0.865408565289123	0.479343490238789	-0.187414158045324
Healthy	0.408312907087309	-5	-1.34275287011628	-0.373978026588278
Healthy	0.652746120689012	0.626105189203206	0.770960939647206	-0.723400346442357
Healthy	-0.222863287495827	0.105339839805286	1.04936961151708	0.994646598672692
Healthy	0.089028576818532	-0.378522517912154	-0.938246032194067	1.24421054862531
Healthy	0.915321201267909	-0.779186103214509	-0.179181374381821	-0.545551519298308
Healthy	0.647291015152154	-5	-0.01338947710832	0.907677875594028
Healthy	-0.093697289012342	-5	1.45287954218923	-5
Healthy	-5	-0.527726368388884	0.217699721797953	-0.167305912953498
Healthy	0.826013219266404	-0.674156071706708	0.527044433138936	-0.558351987474352
Healthy	-5	-5	-5	-5
Healthy	-1.61207653302656	0.374064297696811	1.06749935687422	0.331848226509501
Healthy	-5	-0.929297340280526	-1.63152716155964	-0.192295887061616
Healthy	0.908117053144508	-0.677677314125989	-1.21147811277753	1.06800356828737
Healthy	-0.747219761904916	0.22735443207394	0.601022961838799	0.177493212608342
Healthy	0.871845451536765	-1.41465208890541	-0.608306422963091	-0.0379765326292973
Healthy	0.297381842560304	0.213610715284712	1.08138835857617	0.251212232692721
Healthy	0.1104280822803	0.660402489583748	1.23170145808804	0.943680460974459
Healthy	-0.0410827095462756	-2.41116827440579	-0.545780364339998	0.895009051199619
Healthy	0.584425085166789	0.048298050818717	1.11343693705746	0.137876090487811
Healthy	0.434199916352464	-5	0.627033863191978	-0.496195702909122
Healthy	0.657717313152943	0.243903293481164	0.833494536042278	-0.269451886706003
Healthy	-5	-5	-5	0.876714800230733
Healthy	-5	-5	-0.684218519291396	-0.748799944527819
Healthy	0.639470551563969	-1.24672342981558	-0.664461867556849	0.792109306300532
Healthy	-5	-1.32230181852549	-5	0.474835202538088
Healthy	0.255327994742009	-5	0.408005790319548	-0.115227285636771
Healthy	0.316624441423086	0.409087369447835	1.51144068959532	0.0830257808724579
Healthy	-5	-5	-5	-5
Healthy	0.305819810764101	-0.725334230918611	0.760888948595385	-0.809388202186395
Healthy	0.427682438525063	-0.13262680611774	-0.96349087146727	-0.366854860632557
Healthy	0.305718859250873	-0.492171103954471	-1.08671609823958	0.21916522183034
Healthy	-0.910236145508311	-1.30189945437661	-0.187247027854038	-0.0208205225232316
Healthy	-0.0348924141509441	-5	-1.75721019052132	1.96204361109191
Healthy	0.585229420209545	-0.013205879997202	0.561069168303111	-0.0248210290591229
Healthy	-5	-1.01560772147573	-5	0.0637985592843731
Healthy	-0.710790217355014	-1.75227216709028	-1.51300311156818	-0.158740666617736
Healthy	-0.37782743910657	-5	-0.108975747775898	-0.559027981266039
Healthy	0.0173756288707716	0.585288105450458	1.81831888075953	-0.743859773365467
Healthy	0.664527276586997	-1.3212995650017	-0.682417160219801	0.776592960007098
Healthy	-1.1222256500086	-0.0197193142150694	0.0636898070659367	1.49563174265569
Healthy	-5	-0.36900293160136	-5	-1.32093568187869
Healthy	-5	-1.06233168560099	-5	0.489642130389186
Healthy	0.0674242510050684	-5	-5	-5
Healthy	0.819162773621355	-0.0543000497428768	-0.141486863733002	0.252238761553515
Healthy	-1.98505965020706	0.0458313143477545	0.603936426877068	0.0079908807285113
Healthy	-0.124128809272634	-0.893945159906213	0.414341491186012	0.335010336802968
Healthy	-5	-0.793147149993302	0.289352567816679	-0.535346542550498
Healthy	0.807619578732394	-0.94531035705002	0.8482599535764	-5
D011236	-0.553913515186664	-0.832416852034159	0.277535870784565	-0.625453272061041
Healthy	-1.10100072911021	-0.0504685047202402	-0.496345480757041	-0.197499932235607
Healthy	-0.696328855335979	-0.0186843605831396	1.17054479485714	-0.30977733132734
Healthy	-0.287139935335543	-5	0.202027622561918	-5
Healthy	-5	-0.0354009888414391	-0.363582318591952	0.138002536456431
Healthy	0.829762274369632	-5	-0.314939339095504	-5
Healthy	0.166785219735433	-0.391538152616272	0.594705174058466	-0.392137681651643
Healthy	0.408027855670562	0.162585314282281	-1.57251389090421	1.02381030340656
Healthy	-5	-5	-0.559768063773211	1.97905817391994
D011236	-0.107799620510579	-1.21424320003736	-5	-1.31605286924849
Healthy	1.25433389803268	-0.149261892768803	0.735751355005925	-0.60173005288245
Healthy	0.666084405696256	-0.805235975889113	-0.621238824683627	-0.791773694064417
Healthy	-1.75055703855742	0.0117733770452618	0.376025527573288	-0.167465541310879
Healthy	-1.15664262156204	-1.29670862188134	-0.386443574821955	-1.3981572102179
Healthy	0.457436781679046	-5	-1.55846196129784	-0.737596376741218
Healthy	-0.532184784600586	-0.651675662299613	-0.203120519110002	0.203661016675312
Healthy	-5	-0.318840200474807	0.0625707037055089	-0.140261433802853
Healthy	-0.783385514498723	-0.18020608807606	1.16817591587272	-0.277259162061962
Healthy	0.212160959753383	-0.339570932155132	0.178916544522549	-0.661902246293461
Healthy	-1.39663907565162	-0.210264210354226	-5	-5
Healthy	-5	-1.40274371707486	-5	0.507498308275462
Healthy	0.235235451817277	-1.44249279809434	-1.13798794874978	-1.01304921214148
Healthy	0.348651381351976	-1.80548565811753	-1.00957234151474	-5
Healthy	-5	-5	-2.64016451766011	1.99970610036023
Healthy	-0.584676017300308	-0.62158392811477	-5	-0.236167851410691
Healthy	-0.227480264935324	-0.681248186142888	1.48205765832011	-0.113086466601454
Healthy	-2.16621562534352	-0.58609700249556	-0.023916090656266	-0.794200378429424
Healthy	0.833055906872696	-0.563932812786401	-5	-5
Healthy	-0.28561993878778	-0.678815972697686	-0.5019928689609	-0.447368280755924
Healthy	0.813289359663985	-1.27687284120431	-5	-0.0914345636631253
Healthy	0.792544366201914	-5	-0.451242171426296	-0.681999308182079
Healthy	0.451356532162689	-5	-5	-0.269258088149979
Healthy	-1.58352592089978	0.0618820371615251	0.453501806000017	0.566000031094816
Healthy	-5	-0.82912249272442	-5	-0.196351727598519
Healthy	-5	-1.51399481363776	-1.02131743484306	-0.712735874201023
Healthy	0.913536768872646	-5	-0.462382363579024	-0.719535453373082
Healthy	-5	-0.942447998945467	-5	-0.452434495307391
Healthy	-0.202829441651728	-1.04846820945765	1.0470804624926	-0.789200089603249
Healthy	-5	-5	0.563323239319293	-1.2518119729938
Healthy	0.289330260727835	0.164778018227981	1.06915174168895	0.169953491717545
Healthy	-5	-0.448415830639588	-0.13519829994923	-0.991186990947911
Healthy	-1.63808338133136	0.676716466627682	1.87064550947986	0.767642596957773
Healthy	-1.91757369913923	-0.639558066897362	-0.814231266566387	0.407480983611734
Healthy	0.913107815068895	0.374000055530311	0.101042147971292	-0.113069562831228
Healthy	-1.38795825535473	-2.11238269966426	-2.60730304674033	0.674669200767574
Healthy	-1.17953580942232	0.279228779072425	-1.75006824336581	-0.350159083930841
Healthy	-0.280279348665997	-2.47886191629596	-0.722459544882569	-0.662640587998645
Healthy	-5	-0.353655098683705	0.0356218259759235	-0.196624834438046
Healthy	-0.0705299838225105	-0.452372955229649	1.58276460271344	0.137898221190076
Healthy	0.141572048494632	-0.500436626465597	1.00003517642841	0.407188583208907
Healthy	-5	0.00739354278700913	0.830543119903423	-0.522473592805652
Healthy	-0.0328781033893853	-2.00700490156866	-0.512805042608604	0.906672754932645
Healthy	-0.61984304849184	-1.88372441241946	0.974591820276002	0.256272642664966
Healthy	0.808091407286055	-1.49580108146055	-0.0326439419747885	0.42946965447546
Healthy	0.337089704196259	-5	1.89108609214126	0.527066370169027
Healthy	0.616421945848444	-5	1.13027167603051	0.174327341462779
Healthy	-5	-5	-1.36774522331529	-0.564585683782472
Healthy	0.549452046395792	-1.14819148577176	1.02106478347037	-0.896401506022062
Healthy	0.602824761596317	-0.720036632541263	-0.984598326297051	-0.814684541996343
Healthy	0.253689273386233	-1.86043573382415	-0.313605072495461	0.40233705490006
Healthy	-5	-1.23980377054487	-0.902256941055122	-0.778898880038495
Healthy	1.09772918793186	-0.274709231973527	-2.37468754903833	0.0735057322332216
Healthy	0.541559275925156	-0.0771707803333511	1.08473888451752	-2.3045183235098
Healthy	-0.615915526617442	-1.27400674107528	1.41791970709081	1.00639757663889
Healthy	-0.580903782622009	-0.156617705783265	1.67912423862387	0.595957827659652
Healthy	-5	-1.53017798402184	-5	-0.403842919083828
Healthy	-5	-5	-0.721932669111337	-0.244193722554654
Healthy	-0.831649859814056	-5	-5	-5
Healthy	-1.75399409592397	0.124758466989776	0.728553430409411	0.999392866427171
Healthy	-5	-5	0.819264844581342	1.9433311053636
Healthy	0.108321425811947	-0.673828054710825	-0.573293593953686	0.470428132912058
Healthy	0.557558929192659	-5	-5	-1.81559251458768
Healthy	-1.14206473528057	-0.133884049014663	0.447654084487987	-0.706504856527975
Healthy	-5	-5	-1.69378949183224	-5
Healthy	0.418407365566326	-5	-1.62837807282398	-0.212369525029817
Healthy	0.448217656988705	-5	0.607714450071696	-0.408490191005346
Healthy	-0.65816994307949	-0.186892924414693	0.619318771161886	-0.551912333307659
Healthy	0.814708289611638	-5	-5	-5
Healthy	0.401922414511628	-0.416076117680687	-0.838093207932721	-5
Healthy	0.881904813699986	-5	0.560964153548602	-0.609471130520392
Healthy	0.454725984198136	-2.35261702988538	0.628904667733536	-0.448318277477442
Healthy	0.597621700591887	-5	-5	-1.30759376516637
Healthy	-0.0799654208314947	-5	-2.10292299679058	-1.6548223834573
Healthy	0.26674661607779	-1.69464863055338	0.0975488244354698	0.272873860327744
Healthy	0.975963206778421	-5	0.728345664291494	-5
Healthy	0.807495790969409	-5	-0.388234220281519	-0.623806413115715
Healthy	-5	-1.07422394616325	-0.91750186149422	-1.10435649517592
Healthy	0.282637971020317	0.649959559556279	-0.134055504776084	0.338033946689928
Healthy	-2.03198428600636	-0.599479279121621	-0.0495231782974773	-0.805430160771357
Healthy	0.510365357434573	-5	-1.06393888339001	-0.583858968831671
Healthy	0.394768530140121	-5	-5	-1.83120797968582
Healthy	0.746012666595079	-0.600793699328692	0.637304564516816	0.0608488730388074
Healthy	-2.33818731446274	-0.599945788725126	-0.00236464487350495	-0.720835156937729
Healthy	0.290154860877573	-0.529913071591167	0.267267966786495	0.553274831325661
D011236	0.35584789392143	0.0214249949627298	-5	-0.803381728669756
Healthy	-5	0.554577584745201	0.62824277814123	-5
Healthy	0.730292813229569	-5	-5	-0.393833685392379
Healthy	-2.88605664769316	-1.52900183033913	-5	-0.145815456166393
Healthy	-0.885322308989122	0.603946156265205	1.23110599699788	0.182947919306218
Healthy	-5	-5	-5	0.615718646710098
Healthy	0.11326800066423	-5	0.700916486615219	0.319861511693828
Healthy	-5	-5	-5	0.502611451159221
Healthy	-5	-1.17360121781238	-5	0.478795846393972
Healthy	-5	-0.454062315358118	-5	-0.53746724196491
Healthy	0.209772298010999	0.192305348063851	0.113863167462118	-1.11827306462358
Healthy	0.183022011540843	-0.821425896620075	0.0536315283660297	-0.686280380504907
Healthy	-0.844026655260098	0.033656925103955	0.0808680952038701	0.40212376240064
Healthy	0.431217366161445	-0.158196449630666	-5	-5
Healthy	-2.50723961097316	-0.469441740548347	-1.2209087961545	1.06381618207975
Healthy	-5	-0.00411921333117029	-5	-1.36471736200179
Healthy	-1.56431486205837	-1.2023170650851	-2.69680394257951	0.947177775467039
Healthy	-5	-5	-0.800903343694384	-0.276536118316854
Healthy	-0.424511948841007	-5	-0.0571390860764773	0.4958993980762
Healthy	0.673693496385959	-0.440428497217558	0.745788135552397	-0.182414800094703
D011236	-1.33301428167034	-0.422876012576801	-2.86012091359876	-2.23433144524099
Healthy	-0.0696113817556782	-0.710946442407359	-1.05522131887649	-1.09178314691061
Healthy	0.148340395018277	0.00429987352362671	-5	-0.618830748720854
Healthy	-2.81247927916354	-0.325368462482923	-2.49620931694282	-0.379728574560956
Healthy	-3.30980391997149	-5	-0.596604912997491	1.19992650333637
Healthy	-5	-5	-5	0.120201989583453
Healthy	-1.1771783546969	0.257001411616545	0.202188512266052	0.42128302264261
Healthy	0.579294168207319	-5	-5	-5
Healthy	-0.249622761828587	-1.03282657704446	-0.959002307576509	0.00645748463818299
Healthy	0.406661084811637	-0.734757531366199	0.708842241792617	0.0135113334658999
Healthy	-5	-5	1.96795325337443	0.1084736905237
Healthy	-2.13548891894161	-0.518672051847425	-5	-1.06238182060618
Healthy	-0.976747540366289	0.588545086209557	1.86398539723709	0.630757284988651
Healthy	-0.687632205284026	-0.665224668322045	-5	-1.7026772857947
Healthy	0.503491066293381	-5	-5	-0.424789054916385
Healthy	0.799528013907147	-5	-0.411515400955207	-0.704037267605977
Healthy	-5	0.443940115208608	1.25571550073716	-5
Healthy	-1.8699880503281	-5	0.738812257654625	1.39430403063012
Healthy	-0.0719064153418806	-0.496536181846786	0.162576353937276	0.168644776887817
Healthy	0.457327704332754	-5	0.523527964330405	0.517446633919386
Healthy	1.09873161397402	0.0687163419965539	-0.224207572321208	-0.302822985028996
Healthy	-2.70114692359029	0.127846354725375	0.257683373676726	-0.059593098600362
Healthy	0.00041238390645251	-5	-5	-0.666169989554354
Healthy	-5	0.270294437715416	1.08397714612738	-0.528165759848767
Healthy	0.644602034635407	-1.33198702835817	-0.597721418104439	0.773892446690057
Healthy	0.441116738468771	-5	-1.79182747333288	-0.781306980008644
Healthy	0.436399614899011	0.169771390203502	-1.70730099695607	1.00824322239122
Healthy	-0.529457211968192	-1.09189045960745	-0.100902099292678	0.33390450401391
Healthy	0.0374982103743862	0.84854995508427	1.36008593544129	0.350405033933652
Healthy	0.877871015359584	-1.08481129482684	-0.905109802993349	0.340223937176264
Healthy	0.694659592007766	-1.68973163336755	0.498718461109633	-0.322703368465917
Healthy	-2.36653154442041	-0.0683336773105983	1.28531309034772	0.529409819863476
Healthy	-1.26288690569404	-1.65266998468305	-0.362360194641302	-0.786004383631915
Healthy	1.41348266582405	-0.308847752829318	0.229658809000127	-0.92863356324087
Healthy	0.628973046341693	-5	-0.0195693655551319	0.907086593498582
Healthy	-0.0718295477012078	-0.627419364969087	-0.698991719603	-1.60258145764865
Healthy	-5	-5	-0.214705764356596	-0.378958806894501
Healthy	0.394287038003634	0.176183898663947	-1.65777477063921	1.0080501430417
Healthy	0.739639579738864	-5	-5	0.136105144969983
Healthy	0.436914454874773	-0.211131945980889	0.949543202619029	0.26488862612062
Healthy	-5	0.376832349290807	-0.140351421263596	-1.32836440339787
Healthy	0.958997483406611	-0.617946917884685	-0.474540542513321	-0.398820346641218
Healthy	-0.0421485807040911	-0.940020283055838	1.37393213204834	0.00352084659913934
Healthy	-0.427349084747641	-0.439196998006036	-5	-1.38289476949762
Healthy	0.552482050010077	-0.60115759697073	-5	-0.315307206601422
Healthy	-5	-5	1.31934782216981	0.464088452131109
Healthy	-5	-0.885756086311092	-5	-5
Healthy	1.01730969649348	-0.495162283071347	0.365793007063973	-1.01772876696043
Healthy	-0.0755242918122463	-0.126731725973315	0.88908870589239	0.168131980265661
Healthy	-5	-5	-5	-1.53865156635202
Healthy	1.25536900426644	-0.181661917136428	0.744451021905371	-0.569586288107402
Healthy	-5	-0.20688042684464	-2.01144104312138	-0.605548319173784
Healthy	-5	-5	-0.685122008464187	-0.224360430121309
Healthy	-5	-0.172876379597257	-5	0.872724855307478
Healthy	-1.23254728190223	-0.296167166434658	0.368916945116184	0.504245161027
Healthy	0.789575776971817	-1.35300846252288	-0.253848618768517	-0.281705958510291
Healthy	-1.6067758836387	-0.761627670971675	-0.6657674736704	-0.823387900008133
Healthy	0.904751780043861	-5	-5	-5
Healthy	0.123152288561686	-1.5151309672796	-5	-1.31264943044197
Healthy	0.372143947946261	0.225492784073128	0.716280535479108	-0.676521011869841
Healthy	1.19599396982184	-0.0795792421030828	-0.251161019364205	-0.560904258698251
Healthy	-1.14321071124668	-0.257314137602775	0.385722427369894	0.489862896011486
Healthy	-5	-0.964370172209561	0.261895407011807	-0.78438887038715
Healthy	0.87359144268448	-0.875039549210455	-0.468291223189544	-0.0615653408290036
Healthy	-5	-3.1249387366083	-0.37738192913199	-2.6903698325741
Healthy	-5	-0.0319328655919962	0.590086901525597	-0.0839094315423509
Healthy	0.397422020867508	-0.490407728769162	-0.91463805631387	-1.74016730093652
Healthy	-5	-5	-5	0.0948657624551715
Healthy	-5	-5	-5	0.618875084580253
Healthy	0.804746474735645	-0.833866029694891	-0.196679476421246	-0.471842050139124
Healthy	0.842171604770638	-0.0752504829118982	0.416637179398466	0.399221889472759
Healthy	-5	-5	-0.311375538245006	-1.10369429253392
Healthy	0.792461030984377	-5	-0.419565449753595	-0.691969445733894
Healthy	-2.46597389394386	0.452100916578609	-1.07155293679082	-0.330729620261803
Healthy	0.610283185194452	-0.782858362061719	-0.779264469786898	-0.853437886842443
Healthy	-5	-5	-0.650858514480367	0.215135045480261
Healthy	0.432114283889234	0.137803367382051	0.904210648227962	0.792190606637087
Healthy	0.0548045002209548	0.0252444041496968	0.457919725616199	0.496973905128374
Healthy	-5	0.475195964214414	0.827829174802321	0.445267845067625
Healthy	0.511416744938062	-0.943400023707219	-5	-0.323361252090502
Healthy	0.131294586722628	-5	0.255248376961857	0.509030383906117
Healthy	0.962500977511545	-0.137159295824245	-1.54928912185308	0.0981104794538249
Healthy	0.519573377976217	-5	-1.30513167201754	-0.628599613969016
Healthy	0.355014515412065	-0.284707141650191	1.37466917625594	0.581443311873094
Healthy	0.774514776002952	-5	-1.301464507438	-0.156848231297144
Healthy	0.149425430521949	-0.544454738543622	0.416838473871739	0.108500754217791
Healthy	-5	-5	-5	-0.421085862095819
Healthy	-5	-1.23814730553362	-5	0.487036509451071
Healthy	-5	-0.208351449415888	-0.104638237339947	0.480702407433167
Healthy	0.525588954604823	-0.997833938243492	-0.147416324833166	0.0329087308408779
Healthy	0.427805707512646	-1.46635502120124	1.92266220309144	0.830754785022099
Healthy	-1.27441502772931	0.33794021313497	-1.88706002391592	0.109328764196485
Healthy	-0.0916758607238209	-5	-5	-1.30207355519349
Healthy	-5	-2.95467702121334	0.0624428373001454	0.539871158747749
Healthy	-1.74448628718047	-1.92848619490491	-1.42922363120525	-0.0928198228096946
Healthy	-0.397093959062864	-5	-0.828215059445879	1.21246248175584
Healthy	-5	-1.07314329105031	-0.280577553895218	0.404768738569048
Healthy	-1.089802630034	-0.671763145905084	-2.40450377817443	0.899667323710202
Healthy	0.866106493121181	-0.871923987331285	0.635306775973924	-1.10790539730952
Healthy	-5	-0.0985961731747482	0.556479801484298	1.52330531690605
Healthy	0.263534287383186	-5	-5	-2.41116827440579
Healthy	-0.365704143609845	-3.50863830616573	-3.01772876696043	0.202256667894934
Healthy	-5	0.11076810472105	1.40022912470352	0.306395001215214
Healthy	0.415909412327037	-1.74256143314019	1.48824632170424	1.12948848493237
Healthy	-0.176343222931775	-5	-5	0.696745069972308
Healthy	-5	-0.157378280842249	1.42298505506024	1.21091830418826
Healthy	-1.55268689117643	-0.811324577030168	-5	-0.0844049608408537
Healthy	0.454861621928198	0.365619002254503	0.790004929063138	0.227819884937889
Healthy	0.232439552218625	-0.149954474277804	1.18480126788421	-0.529927784709891
Healthy	-5	-5	0.598485189994524	-0.296725822003399
Healthy	-0.824314271737918	-1.34074953122734	-0.200576735665318	-0.0298670688160269
Healthy	0.850594165727555	-5	1.64323646246588	1.396135157465
Healthy	0.962122518083169	-0.995549647010776	-0.438016606231915	-0.394274872108997
Healthy	-5	-1.05615937359874	-0.113272451510605	-0.123210791360597
Healthy	-1.95389521275396	-0.195451691611944	0.346268846200469	-0.303093445757506
Healthy	0.48867337326865	-5	-1.12807696811763	-0.636632497056514
Healthy	-0.13794021359015	0.5478768079513	0.353273638196129	0.730830707294628
Healthy	0.902024659952117	-1.040481623027	-0.468074245059383	-0.217835647968315
Healthy	0.809113070713809	-5	-5	-5
Healthy	0.5026182767375	-0.160660244954285	0.0810411051001033	-0.261132274364214
Healthy	0.0503836235147818	-5	-5	0.785079865769852
Healthy	-5	-5	-5	-5
Healthy	1.26398407472356	-0.319247618949825	0.801609488027319	-5
Healthy	0.939103728601953	-0.705864580873752	-1.36221017063777	1.06381093281122
Healthy	-2.58838029403677	-0.632215587718846	0.19415065880454	-0.170477526505487
Healthy	0.649167340644053	0.32953618063868	0.926115978142914	0.0778255812356142
Healthy	0.934886617788661	-0.676521011869841	-1.08841629901892	1.07682024003868
Healthy	0.531624509020661	0.801841214502278	0.486651466468153	-5
Healthy	-5	-1.06248210798265	0.857006653363411	1.73062459330407
Healthy	-2.17457388223218	-0.301525373792564	1.13376621480925	1.23566300684969
Healthy	0.540979803572734	-5	-5	1.08657478883463
Healthy	-5	-1.12257105921178	-0.0590454572336821	-0.186519090815107
Healthy	0.25377644075855	-5	-5	-5
Healthy	-5	0.369950196114184	-5	-5
Healthy	-5	-5	-5	-0.0521645210247426
Healthy	-1.31767438133219	1.40062086870046	1.76508943230086	1.15077485478361
Healthy	-5	-0.0980896373800287	0.750006699477232	-0.909565583824878
Healthy	0.357225682580506	-1.04105406750606	-0.882231705073628	0.299873233165021
Healthy	-5	0.619236331946377	1.71746919996652	-5
Healthy	0.893072334223353	-0.687589897005191	0.492654246215854	-0.614483096600975
Healthy	0.0745019385351863	-2.48678239993206	-0.400062371744857	-0.701168747981961
Healthy	0.532003585378809	0.834115382104551	0.416866747439996	-5
Healthy	0.637284541949904	-5	-2.77728352885242	-0.565191661346907
Healthy	-0.988641046293389	-1.07119462910672	-5	-1.16806626953325
Healthy	-1.05853826065267	-0.0340132323958819	-0.417096147465896	-0.00485640658258109
Healthy	0.452326282394485	-0.899422697210404	-0.922813845914103	-0.5655907924125
Healthy	0.849648479037123	-0.459996055149973	0.380352364487016	0.279370318179108
Healthy	0.856664254822866	-2.15989390554324	-1.47820835036088	-0.947036871244497
Healthy	-0.998785674713821	-5	-2.17848647159523	0.0822718096740119
Healthy	0.233711725420739	-5	-5	-5
Healthy	1.0377284069379	-2.01818139282934	0.726549543803524	0.582780152788889
Healthy	-0.461639947403549	-0.581665557695016	-0.281041836072696	0.228187265995744
Healthy	-0.579334768126883	0.50933292555248	0.916153786840075	0.92170103840769
Healthy	0.925102114554416	-0.602077363454683	-1.32330639037513	1.04527915587125
Healthy	0.628367470263371	-5	-0.0326533060076896	0.899143920291128
Healthy	0.430352450787588	-5	0.605134743453932	-0.399746080969436
Healthy	-2.73282827159699	0.160585567765078	0.496972522163666	0.469058753997203
Healthy	-5	0.968800847812735	-0.814457845145625	-2.86646109162978
Healthy	-0.738951356655775	-2.09366495819491	-2.70114692359029	1.81892475633337
Healthy	-5	0.378784777635985	0.717864311502784	0.759600618253904
Healthy	0.216421915351834	-5	-5	0.787859870073896
Healthy	-5	0.0248631509753471	0.978411987631122	-0.900422939083291
Healthy	-5	-0.331968373497578	-5	-0.699621935129297
Healthy	0.421641761483437	0.174893852394849	-1.51913107631283	1.00441037353175
Healthy	-5	-0.859460533027658	0.302949671269865	-0.663820546562556
Healthy	-5	0.214022148700433	0.489854461170822	0.201563708489657
Healthy	-5	-0.108707912749276	0.767088303907801	-0.858111450294139
Healthy	-5	-0.820333331309502	-5	-1.25625512140754
Healthy	-5	-0.386242720557895	0.176259153797792	-1.02360416338812
Healthy	-1.20929271267232	-1.09794268919153	-5	0.321467936125156
Healthy	-5	0.0689127890918589	-0.0111245782848564	0.546885522043185
Healthy	-0.285997341877867	-1.12360893818081	1.02059494314527	-1.1792076189118
Healthy	0.570003238948089	-0.310096502544085	1.38734959883927	-5
Healthy	-5	-5	-5	-5
Healthy	0.413170630309039	-0.22905230689416	0.926009394154047	0.305377168352519
Healthy	-5	-1.19811629287476	-5	0.477673904580831
Healthy	0.656839608384497	0.328489692310798	0.941212193092582	-0.224374990813376
Healthy	1.01827639694972	-0.389137639007543	-0.922305134113414	0.0230671760236328
Healthy	-0.388754785165169	-0.637989020770007	-1.19192413190869	-0.104058379028824
Healthy	0.674565389269389	-5	-0.353263083057591	0.749669079724292
Healthy	-0.512239628543708	0.235601664804907	1.70228747144742	-2.18243463044022
Healthy	0.790788850522925	-0.783042792638903	-0.161377556818678	-0.422496711042738
Healthy	0.70298425344885	-5	-0.361700476327054	0.595464254811608
Healthy	0.00996902033372272	-5	-5	0.760000802009302
Healthy	0.172883030853173	-5	-5	0.824436305324734
Healthy	-0.1559268625176	-2.39254497678533	1.47938698390498	0.0136418211208208
Healthy	-0.296175755695116	0.0866089445729477	-0.688203770817593	-0.19346052473375
Healthy	-5	-1.94962024373854	-0.139614073923065	0.09567834617071
Healthy	0.226981195248825	-0.475889606504864	-0.723193654371237	-0.00134404757366293
Healthy	-5	-5	-5	-0.738523011378626
Healthy	1.06505735110758	-5	-0.726744016548249	0.0370956706647246
Healthy	0.119760512830409	0.00978647320055342	0.877980888547474	-0.760075186737848
Healthy	0.92087381900163	-5	-0.723446291375687	-5
Healthy	-5	0.390482923050656	1.58940678489002	-5
Healthy	-5	-0.408067671442274	-0.365683982781584	-0.945770090136603
Healthy	-0.00457103456829264	-5	-5	0.738001617324392
D011236	-0.537901618864844	-0.812451079138729	-5	-2.80410034759077
Healthy	-0.0181813928293364	-2.71669877129645	-0.553198857152909	0.900726433781006
Healthy	-5	-0.726697721432343	0.375941473523725	-0.785977851299567
Healthy	0.680445206517187	0.356769451755194	-0.293435826371181	-1.14206473528057
Healthy	-1.72561120444962	-0.283838000826349	-1.03161045815293	-0.637046541055714
Healthy	1.19367574679778	-0.058284884315461	-0.288758143276665	-0.512833332644239
Healthy	-0.36901308922978	-5	0.386969567747578	-5
Healthy	0.0634309422533405	-0.764951562167008	0.307209266108284	0.1927263125038
Healthy	-1.03929144831144	-0.205407400642359	-5	-5
Healthy	-5	-5	0.907206527579789	0.418097357105204
Healthy	-0.625233329714798	-0.804681639886986	-0.574384275423069	-5
Healthy	-5	-5	-5	-5
Healthy	-5	-1.19422736806433	-1.01904268377038	-0.666653501575613
Healthy	0.620561808908157	-5	-0.080069852434057	0.892796701064143
Healthy	-5	-5	-2.46344155742847	1.30467532211591
Healthy	-1.10890877353228	-0.0469316715203891	-0.485053994691996	-0.0623417121390347
Healthy	-0.232547281902227	0.125786953458345	0.117393941663292	-0.925805469598181
Healthy	-0.0591151187036433	-0.591251393815756	-0.907981529247203	-0.854896866853618
Healthy	0.668805097411816	-1.19044028536473	-0.655686338765444	0.802966550264554
Healthy	-5	-5	-0.650800205570001	0.258361870908905
Healthy	0.852550743716221	-0.0137658698650042	1.47474904091022	0.226994070825296
Healthy	0.65538913867437	-1.10562854614376	-0.148558185327945	-0.586767313605483
Healthy	-5	-5	-5	-0.731328440253008
Healthy	0.00384381737938444	-5	-5	-5
Healthy	-0.877292745681652	-0.202476252526962	-5	-1.19395576425191
Healthy	-5	-0.814797934812106	0.178896408398649	-0.874909286917366
Healthy	-5	-0.396206295863037	1.04560537399595	0.575146261550371
Healthy	-5	-0.813750179220912	-1.02429253646282	0.150301957734056
Healthy	-5	-5	-5	-0.135732239464757
Healthy	-5	-0.297414386073126	-5	0.779600819752685
Healthy	-5	-5	-0.793605935569126	-0.180765444942284
Healthy	-5	-5	-5	-0.217219322362506
Healthy	0.0492567972322272	-0.848998092007169	-5	-5
