p	Proteobacteria	Desulfobacterota	Verrucomicrobiota	Firmicutes	Methanobacteriota
Healthy	0.240536768376798	-0.96389033293942	-5	-0.969926769287482	-5
Healthy	-5	-5	-5	-5	-5
Healthy	-0.58277749556623	-5	-5	-2.15614457737684	-5
Healthy	-0.670764884430576	-1.09028354676566	-5	-1.32148162095989	-5
Healthy	-1.33507610656192	-0.624244965244776	-5	-1.59006687666871	-5
Healthy	-0.536301069080626	0.263957824298474	1.2429961062225	-5	-5
Healthy	0.214417288564491	-0.980966836069001	-5	-0.923578032639407	-5
Healthy	-0.113565680371062	-1.67223251009727	-1.26480045157769	-0.967179850561436	-5
Healthy	0.182329040616705	-0.703422554860881	0.847446794208658	-0.4817493486915	-5
Healthy	-5	-5	-5	-5	-5
Healthy	-0.358605219933952	-5	-5	-0.0416702880357296	-5
Healthy	0.606894904839672	-0.610090048227967	-5	-5	-5
Healthy	-0.521606679585657	-0.995635628892249	0.860279897077038	-0.752345824180976	-5
Healthy	-0.446663217623112	-5	-0.120863963025365	-1.30068269897862	-5
D006973	1.11392698243708	-5	-2.01010543628123	-5	-5
Healthy	-5	-5	-5	0.00749600194431947	-0.0765849921481748
Healthy	-0.822232707195354	-1.17018181256112	-3.0268721464003	0.352028074837365	-3.05551732784983
Healthy	-0.825242623689339	-5	-5	-1.25049557612386	-5
Healthy	-5	-5	-5	-0.435653561537797	-0.421452471366848
Healthy	0.447091330996448	-5	-1.76270766243254	-0.626517899811021	-5
Healthy	-0.761627670971675	-5	-5	-5	-5
Healthy	0.193528082020101	-0.82333006733185	0.846521431636847	-0.502379350218712	-5
Healthy	0.285521303827691	-0.752861773899113	-5	-5	-5
Healthy	-0.0460181454541071	-5	-0.110967363214663	-0.15990645758827	-5
Healthy	-0.724504368598776	-5	-5	-0.531564047103727	-5
Healthy	-0.175080529955518	-5	-5	-5	-5
Healthy	-0.766623096526104	-5	-0.0336986640253362	0.536943329578453	0.116132682183786
Healthy	0.285048458934214	-1.59808274948243	-5	0.364927908168675	-5
Healthy	-1.03165716904105	-5	-5	-1.33885014275521	-5
Healthy	0.437777507262603	-0.768810854517332	-5	-5	-5
Healthy	1.04587859840397	-0.14967240513739	1.63552506314401	-0.774277301315833	-5
Healthy	-5	-5	-5	1.27235943192136	-5
Healthy	-0.202268628312511	-1.44794046581212	-5	-0.941877784217086	-5
Healthy	0.657536754178769	-1.21509755011334	0.1838475692807	-1.23769663671223	-0.090930953020981
Healthy	-0.497204295869993	-1.72932116385529	-2.41907502432438	0.340049302549371	-5
Healthy	-1.74448628718047	-5	-5	-0.283570922439515	-5
Healthy	1.2233881976464	-0.374831651681002	0.793840653811468	-0.0380903029466611	1.02528578892374
Healthy	-0.258186822976684	-5	-5	-0.309219345498513	-5
Healthy	-0.99349117222471	0.18912239722192	-5	-0.294238889082523	-2.45099673797421
Healthy	-0.411661052766046	-5	-0.713700749057171	-2.57024771999759	-5
Healthy	0.70685513077609	-5	-0.250271412159511	-5	-5
Healthy	-0.317502935643721	-1.54333037057624	-5	-0.420159263131558	-5
Healthy	-0.0986397737552535	-0.444736221685872	0.556794422477099	0.506092188836026	-0.5620117497805
Healthy	0.196844666256675	-5	-5	-0.772447496620135	-5
Healthy	0.864605405271669	-5	-5	1.24276597104842	-5
D006973	1.41854588603781	-5	-5	-0.445498725953645	-5
Healthy	-0.993234547548007	-1.11103465569966	-0.301003938776766	-1.54668165995296	-5
Healthy	-0.691094260568433	-5	-5	-0.418380253234411	-5
Healthy	0.884534822368498	-5	-5	1.00374092342911	-0.148050999661471
Healthy	0.944318793771176	-1.27572413039921	-5	1.26543931612797	0.933610269920367
Healthy	0.652111872675894	-1.13774932540207	-5	-0.794552022948323	-5
Healthy	-0.167478314114489	-1.60747891006807	-1.4641997091751	-1.05868737463934	-5
Healthy	1.85517558190595	-5	-5	0.22168803092326	-5
Healthy	-0.303800929508598	-0.236961548552029	0.941177384411942	-5	-5
Healthy	0.680871930088127	-5	-0.243386709927064	-2.0783135245164	-5
Healthy	-2.15490195998574	-5	1.19600503210578	-0.848752762537629	-5
D006973	0.126118413964196	-1.7856861025756	-5	-5	-5
Healthy	-0.307100228626657	-0.453494351833502	0.742192342315318	-5	-5
Healthy	-0.840132152907433	-5	-5	0.342428602979308	-0.211881144081632
Healthy	-1.25165689551245	-5	0.428071589859739	-5	-5
Healthy	-5	-5	-5	-0.278123462734822	-5
Healthy	-0.646160676195457	-1.01986022225425	-5	-1.04803141550709	-5
Healthy	0.203587645792654	-1.05983228596593	-5	-1.28008893580166	-5
Healthy	1.00283276436082	-5	-5	-0.697387715400907	-5
D006973	0.654899122592131	-1.06489597884855	0.220463749894475	-1.36301089818777	-5
Healthy	1.0411391411101	-5	-5	-1.48188105285685	-5
Healthy	-0.200067008384154	-2.36251027048749	-0.0704840075438665	-0.494429502556829	0.118545785398158
Healthy	-0.126534076288682	-0.906823550303751	-5	-0.202261709214539	-5
D006973	-0.415883714102262	-0.267308769931492	-5	-5	-5
Healthy	-1.29030613027221	-5	-5	0.375661785348691	-5
D006973	0.209029513016093	-1.5070999888913	-5	-1.43699381293821	-5
Healthy	0.494801377974022	0.146016345593551	-5	-0.624665660334584	-1.58302682739696
Healthy	0.444627109819072	-0.328549445787505	-1.18243463044022	0.031771907514002	-5
Healthy	0.136311440287854	-5	-5	-0.213291157832109	-5
Healthy	0.390488224809775	-0.485000921921319	-5	-0.903820215285201	-5
Healthy	1.70521726110208	-5	-5	0.804263498750107	-5
Healthy	-0.718852957975572	-1.44093166596546	-5	-1.39891827221598	-5
Healthy	0.158880923169454	-5	-0.941687878891614	-0.624519285381428	-5
Healthy	-0.716269213222118	-5	-5	1.03734481102139	-5
Healthy	0.215896529784036	-0.981674054597079	-5	-1.0364482664259	-5
Healthy	0.300793240649741	-5	-5	0.769697020472939	-0.332687164705036
Healthy	1.40425575474829	-5	-5	0.933469065320318	-5
Healthy	1.99715174083286	-5	-5	-0.898631036750749	-5
Healthy	-0.498488868275975	-1.89859664944467	-5	-1.19749993223561	-5
Healthy	-0.475175637146033	-5	0.00930213933829005	-5	-5
Healthy	0.237960742067695	-1.64781748188864	-5	0.282264017825702	-0.427907109696094
Healthy	-5	-5	-5	-5	-5
Healthy	-1.19538358301274	-1.35991626862688	-5	0.140026973107824	0.657351340406132
Healthy	-5	-5	-5	-5	-5
Healthy	1.35728577769053	-1.40849019100535	0.205266633630187	0.686052349531435	-0.0863026812812774
Healthy	-1.11030620855581	-1.0952303740934	-0.240030142445693	-1.43238555726916	-5
Healthy	0.69742115739418	-0.825271666688106	-5	-5	-5
Healthy	-5	-5	-5	0.919767184105938	1.13535912540855
Healthy	-0.764522055387049	-1.0632852417888	-5	-1.11924355548979	-5
Healthy	0.327936927659138	-0.763412359243005	-0.994690763151483	-0.0803101404624089	1.11370643016514
Healthy	0.6006919828597	-0.603173210731217	-5	-5	-5
Healthy	0.497987815142413	0.137695841349208	-5	-0.568748845304845	-1.33998877871067
Healthy	-0.530781999579368	-5	-0.526542227184554	-5	-5
Healthy	0.389095173354186	-0.868959068399901	0.0037318813728815	-2.18575240426808	-5
Healthy	0.176027557860134	-1.53715296416833	1.360512188737	-5	-5
Healthy	-0.0731998301067869	-0.346961238770244	-1.96859153574838	-0.454593910315447	-5
Healthy	-0.176532291816822	-0.934009710766224	-0.900215803396422	0.650762953405492	-5
Healthy	0.687225651784548	-5	0.221948625861866	-0.822319240151222	0.73968545196207
D006973	-0.93371135473429	-0.883591519370101	0.864603625759139	-1.28017171374567	-5
Healthy	1.4411514954835	-5	0.133235434896323	0.0176676139921096	-5
Healthy	-5	-5	-0.765761199652933	0.438634102590059	1.24780908674037
Healthy	-0.440177131287025	-5	-5	-0.565255497672588	-5
Healthy	0.129870273806506	-0.726697721432343	0.856621964671324	-0.502959717744069	-5
Healthy	-0.842452574422192	-2.50863830616573	-5	-1.42689621683601	-5
Healthy	0.764063993693171	-5	-5	0.490136939191122	-5
Healthy	1.15262280581706	-0.732312120134261	-0.160031997995545	0.0415466350032215	-5
Healthy	0.756473312380045	-5	-5	0.0105204408288268	-5
Healthy	0.776009247874998	-5	-5	-0.334240825342148	-5
Healthy	0.18682642301871	-2.25336580106242	-1.39126008093121	-0.44454278279535	-5
Healthy	0.16867422956708	-5	-5	0.1913224397961	-5
Healthy	-0.0225324753632522	-5	-0.0480120126351787	-1.56240796774604	-5
Healthy	0.459935016851525	-1.63320361671327	-5	-1.12871902714203	-5
Healthy	1.00679923007321	-1.67964596718233	-5	-0.85390298646413	-5
Healthy	0.526003086092814	-0.856485579924449	-5	-0.922123595640719	-1.37903156435571
Healthy	-0.128946894372609	-5	-5	-0.628045972859869	-5
Healthy	-0.384070980062623	-1.05085404758006	0.336313610203409	-0.0399670673351791	0.380681472737826
Healthy	0.598288097462462	-0.71092412110178	-5	-5	-5
D006973	-0.695962098095417	-0.959793372425289	-5	-5	-5
Healthy	-0.040767750949004	-0.730370325642447	-1.52695119491146	-0.575690179754244	-5
Healthy	0.938002566921817	-0.51786992460797	-0.15815894255042	-5	-5
Healthy	-0.187414158045324	-5	-5	0.0730030998817064	-5
Healthy	-0.373978026588278	-1.52447408496072	-5	-1.3337629041042	-5
Healthy	-0.723400346442357	-5	-5	0.708617180676053	-5
Healthy	0.994646598672692	-5	0.398471260058324	1.15344776849959	-5
Healthy	1.24421054862531	-1.80771138743188	-0.0143355600222667	-0.645891560852599	-5
Healthy	-0.545551519298308	-5	-5	-0.484351306292368	-5
D006973	-0.489629278719886	-0.926501601282739	0.359733060210941	-2.47886191629596	-5
Healthy	0.907677875594028	-5	-1.83803338363593	-0.141059973654603	-5
Healthy	-5	-5	-5	-5	-5
Healthy	-0.167305912953498	-0.507910422508621	0.154274820458287	-0.970129435996048	-5
Healthy	-0.558351987474352	-5	-5	0.260908149296584	-5
Healthy	-5	-5	-5	-0.81690105989987	-5
Healthy	0.331848226509501	-5	-5	-5	-5
Healthy	-0.192295887061616	-1.59006687666871	0.728486079626542	-0.723377375798292	-5
Healthy	1.06800356828737	-1.73447466478093	-5	-0.760225184833481	-5
Healthy	0.177493212608342	-1.62506844602181	-5	0.304346169804503	0.82194237073192
Healthy	-0.0379765326292973	-2.87289520163519	-0.453494351833502	-1.41793663708829	-5
Healthy	0.251212232692721	-3.32790214206428	-5	1.38038745713422	0.21296756791773
Healthy	0.943680460974459	-5	0.275670622022857	0.0214167270964125	-5
Healthy	0.895009051199619	-5	-0.154672464977933	-0.332491012727425	-5
Healthy	0.137876090487811	-2.45842075605342	-2.38615817812393	-0.795310379579639	-5
Healthy	-0.496195702909122	-1.21388771628017	-0.919193195665638	-5	-1.27810698378504
Healthy	-0.269451886706003	-0.847039325695751	-0.00285398589743062	-0.0382041030757711	-0.579846139525402
Healthy	0.876714800230733	-1.27605202356836	0.0185798445518674	-5	-5
Healthy	-0.748799944527819	-5	-5	-5	-5
Healthy	0.792109306300532	-5	-5	-0.361351031916633	-5
D006973	0.442453114794571	-1.98005331832116	-5	-1.66234110897386	-5
Healthy	0.474835202538088	-0.36529103357909	-5	-1.17842097208799	-5
Healthy	-0.115227285636771	-5	-5	0.0422525261156505	-0.406016519976226
Healthy	0.0830257808724579	-5	-5	-0.501455128284397	-5
Healthy	-5	-5	-5	-5	-5
Healthy	-0.809388202186395	-5	-5	-0.0087074557490656	-5
Healthy	-0.366854860632557	-5	-5	-0.244109906191969	-5
Healthy	0.21916522183034	-5	-5	0.723003902236924	-5
Healthy	-0.0208205225232316	-5	-5	-1.20300960945431	-5
Healthy	1.96204361109191	-5	-5	0.859034967366988	-5
Healthy	-0.0248210290591229	-1.23709647150094	-0.663360181358311	-0.0692648593402061	-5
Healthy	0.0637985592843731	-0.339551948678705	-5	-1.32248429520124	-5
Healthy	-0.158740666617736	-2.75448733218585	-5	-0.566774374762595	-5
Healthy	-0.559027981266039	-5	-5	0.156303769240117	-5
Healthy	-0.743859773365467	-5	0.382343091527094	0.425002438594208	-5
Healthy	0.776592960007098	-5	-5	-0.231946777320688	-5
Healthy	1.49563174265569	-1.09957824654226	-0.227736985686373	0.015267520918701	-1.01354178726269
Healthy	-1.32093568187869	-5	-5	-5	-5
Healthy	0.489642130389186	-0.327458833606019	-5	-1.03886378261277	-5
Healthy	-5	-5	-5	0.481196028302597	1.09909024852233
Healthy	0.252238761553515	-2.33161408331	-5	-0.786907448747516	-5
Healthy	0.0079908807285113	-1.25274360255786	0.21405398535976	-0.69988298171013	-0.394307171667629
Healthy	0.335010336802968	-1.65737995744665	-5	0.360394584620541	0.399876114370752
Healthy	-0.535346542550498	-0.0583593914236578	0.696345902623272	-5	-0.635561579360074
Healthy	-5	-5	-5	-0.680602425948174	-5
Healthy	-0.197499932235607	-0.375996519668438	-2.65364702554936	-0.348751069195405	-5
Healthy	-0.30977733132734	-1.17063189201118	-1.11599807523121	-1.00625524344554	-5
Healthy	-5	-5	-5	-1.77159964129699	-5
Healthy	0.138002536456431	-5	-5	-0.287695514489571	-5
Healthy	-5	-5	-5	0.673757936549577	-5
Healthy	-0.392137681651643	-1.70774392864352	0.667761985867626	0.404072179076355	0.108960579168211
Healthy	1.02381030340656	-0.142203297924661	1.64303011960093	-0.752124890375396	-5
Healthy	1.97905817391994	-5	-5	-0.345188369807202	-5
Healthy	-0.60173005288245	-0.916963457588035	0.8498387630846	-0.674648562194454	-5
Healthy	-0.791773694064417	-0.993277307798315	-5	1.22056830091496	-5
Healthy	-0.167465541310879	-0.977324238046272	0.212850529635859	0.48338186774898	0.75417397123786
Healthy	-1.3981572102179	-5	-2.77469071827414	-0.96738123914928	-5
Healthy	-0.737596376741218	-5	-5	-0.378148904455688	-5
Healthy	0.203661016675312	-1.24910607961787	-5	-2.0329202658555	-0.728413935972729
Healthy	-0.140261433802853	-1.268814292366	-5	-1.44466367200473	-5
Healthy	-0.277259162061962	-0.802857335027437	-5	-0.128584699927495	-5
Healthy	-0.661902246293461	-0.54810615509564	-5	0.42287205596233	-0.731071177567387
Healthy	-5	0.23363311618323	-5	-0.536659558097221	-0.96389033293942
Healthy	0.507498308275462	-0.303119628317238	-5	-1.00104355952951	-5
Healthy	-1.01304921214148	-5	-1.66094626429086	-0.996065793826291	-5
Healthy	-5	-5	-0.8142029525538	0.478085764301482	-0.245858156170543
Healthy	1.99970610036023	-5	-5	-5	-5
Healthy	-0.236167851410691	-5	-5	-1.91399629438162	-5
Healthy	-0.113086466601454	-5	-0.836302054107431	-0.153625770269907	-5
Healthy	-0.794200378429424	-1.25837574249619	-5	-1.27132163314909	-5
Healthy	-5	-0.886558046034678	-5	0.660550547757731	0.758692419878901
Healthy	-0.447368280755924	-0.25335801807693	0.910151972818467	-5	-5
Healthy	-0.0914345636631253	-1.19729467292565	-5	-1.13721290176466	-5
Healthy	-0.681999308182079	-5	-5	-0.436008977413847	-5
Healthy	-0.269258088149979	-2.11861534322943	-5	-1.32854944578751	-5
Healthy	0.566000031094816	-5	-1.52157781225992	-0.406758251004164	-5
Healthy	-0.196351727598519	-1.8921119748172	-0.250279140025592	-2.38721614328026	-5
Healthy	-0.712735874201023	-5	-5	-1.32275815405335	-5
Healthy	-0.719535453373082	-5	0.138422704786584	-0.614304374589439	-5
D006973	0.119694582271254	-5	-5	-0.612752588642676	-5
Healthy	-0.452434495307391	-2.57348873863542	-5	0.873351414119314	-5
Healthy	-0.789200089603249	-5	-5	-1.27638016448454	-5
Healthy	-1.2518119729938	-0.40857919489579	-1.23306690616272	-5	-0.171849441548615
Healthy	0.169953491717545	-2.27572413039921	-5	1.37456414410195	0.181363312790112
Healthy	-0.991186990947911	-2.12784372725171	-5	-0.227891091010092	-0.385387487727353
Healthy	0.767642596957773	-5	-5	-1.17502853887631	-5
Healthy	0.407480983611734	-0.603260301288771	-1.5548630312867	-1.17986424812957	-5
Healthy	-0.113069562831228	-5	0.238853691809097	1.1862303046654	-5
Healthy	0.674669200767574	-1.8018930011266	-5	-0.49768215023426	-5
Healthy	-0.350159083930841	-0.709275519980777	0.873068207464629	-0.756193310255595	0.413064946837411
Healthy	-0.662640587998645	-1.9734667354767	-1.00793273997233	0.487750483035843	-1.31158017799729
Healthy	-0.196624834438046	-1.27736607746619	-5	-1.39978969359067	-5
Healthy	0.137898221190076	-5	-5	0.133120378993699	-5
Healthy	0.407188583208907	-2.87614835903291	-5	-0.131343808192313	-5
Healthy	-0.522473592805652	-1.16405589990615	0.815796168748423	-0.686871286154806	1.40092307149672
D006973	-0.471919285508687	-0.480053936162471	-0.209827471507013	-0.823127713590823	-5
Healthy	0.906672754932645	-5	-0.114305270370072	-0.290747003983718	-5
Healthy	0.256272642664966	-5	-0.0239941074918709	-0.368018769123763	-5
Healthy	0.42946965447546	-1.81276138016852	0.458930804559553	0.266015201283874	-5
Healthy	0.527066370169027	-5	-5	-0.243736738788699	-5
Healthy	0.174327341462779	-5	-1.28802414564824	-0.415148838392959	-5
Healthy	-0.564585683782472	-5	-0.934719128897246	-5	-1.29439283659539
Healthy	-0.896401506022062	-1.51541547071716	0.248960959759684	-0.929149746572427	-5
Healthy	-0.814684541996343	-5	-5	0.280648926108929	-5
Healthy	0.40233705490006	-5	0.740620031418806	-2.22112552799726	-1.23589862352377
Healthy	-0.778898880038495	-5	-0.254597268087732	-0.0179278642279139	-0.965732602961974
Healthy	0.0735057322332216	-1.89177334362507	-5	-0.1674080683429	-1.03602339000339
Healthy	-2.3045183235098	-5	-0.0292627132592519	0.449313289619034	-5
Healthy	1.00639757663889	-5	-5	0.704633465196609	-5
Healthy	0.595957827659652	-2.06752623532285	-5	-0.172488570473467	-3.07572071393812
Healthy	-0.403842919083828	-1.51498878542143	-5	-2.15242734085789	-5
Healthy	-0.244193722554654	-5	0.267716015946984	-5	-5
Healthy	-5	-5	-5	0.803149723056671	0.877629887229984
Healthy	0.999392866427171	-2.87289520163519	-0.143065789419393	-0.231969003430532	-5
Healthy	1.9433311053636	-5	-5	0.740158128105894	-5
Healthy	0.470428132912058	-2.05060999335509	-1.75325529027616	0.0771752465948376	0.232983411537436
Healthy	-1.81559251458768	-5	-0.15318678603921	-5	-5
Healthy	-0.706504856527975	-0.819386749388397	-5	-0.963970269343457	0.25545583518426
Healthy	-5	-5	-5	-0.28620715206094	-5
Healthy	-0.212369525029817	-1.38584129049082	-5	-1.53551045256603	-5
Healthy	-0.408490191005346	-1.12871902714203	-1.04363944632668	-5	-1.36532124782132
Healthy	-0.551912333307659	-1.85387196432176	-0.00797697223614937	0.535035745608036	-5
Healthy	-5	-5	-5	-0.113576962358928	-5
Healthy	-5	-0.145918756170271	1.37077225663766	-0.500780447819197	0.344075771906494
Healthy	-0.609471130520392	-0.435890473134051	-0.0457237134145102	-1.04038628892896	-0.0362829873104546
Healthy	-0.448318277477442	-1.05026854768429	-0.931628581967357	-1.98213228103649	-1.19962664510865
Healthy	-1.30759376516637	-5	-5	-5	-5
Healthy	-1.6548223834573	-5	-5	-0.983509868379172	-5
Healthy	0.272873860327744	-5	-5	-0.494836450189588	-5
Healthy	-5	-5	-5	0.520910411869604	-5
Healthy	-0.623806413115715	-5	-5	-0.564745069604102	-5
Healthy	-1.10435649517592	0.221711490872051	-5	-0.299175181757802	-5
Healthy	0.338033946689928	-5	0.281437913942558	1.07366080709641	-5
Healthy	-0.805430160771357	-1.18615224577115	-5	-1.14363367634075	-5
Healthy	-0.583858968831671	-5	-5	-5	-5
Healthy	-1.83120797968582	-5	-2.41566877563247	-1.65150042971616	-5
Healthy	0.0608488730388074	-2.72124639904717	-0.331409099963166	-0.633838632195809	-0.947459954065977
Healthy	-0.720835156937729	-1.2143143317191	-5	-1.16310648362357	-5
Healthy	0.553274831325661	-1.31776464309744	-0.326693345517798	0.389904642948755	-0.840192267030569
Healthy	-5	-5	1.24120543551533	-5	-5
Healthy	-0.393833685392379	-5	-5	-0.928191608166871	-0.816616257947305
Healthy	-0.145815456166393	-1.44213203843198	-5	-1.14357322752976	-5
D006973	0.33967201085755	-1.39394125058969	-5	0.0312306701219359	-5
Healthy	0.182947919306218	-5	-5	-0.0606355235665811	-5
Healthy	0.615718646710098	-5	-0.27043027369803	-5	-5
Healthy	0.319861511693828	-5	0.484443631089704	0.459791915265038	0.487042169301616
Healthy	0.502611451159221	-0.611987656635809	-5	-1.39243775681641	-5
Healthy	0.478795846393972	-0.47134035476501	-5	-1.10946720807226	-5
Healthy	-0.53746724196491	-1.38700434396765	0.0729700598663302	-0.32053576227394	-5
Healthy	-1.11827306462358	-5	-2.24641694110709	1.26920999990326	-5
Healthy	-0.686280380504907	-5	-1.56815395430127	0.435726542849126	0.231161091024965
Healthy	0.40212376240064	-1.02204787879854	-5	0.922378714215788	-0.0889756308628182
Healthy	-5	-5	-5	-0.241815061849435	0.965423732012489
Healthy	1.06381618207975	-2.67162039656126	1.17337597576964	0.505861908858317	-5
Healthy	-1.36471736200179	-5	-0.542814743446332	-0.912822188238844	-5
D006973	1.02344548224183	0.325874690413217	-0.502586535313794	-1.20093528064899	-5
Healthy	0.947177775467039	-1.66675430103804	-5	-1.11662251025166	-5
Healthy	-0.276536118316854	-5	-5	0.102519458368337	-0.0475805228014692
Healthy	0.4958993980762	-5	0.75925828187544	-0.297061360611653	-5
Healthy	-0.182414800094703	-5	-5	-0.0968394458881703	-5
Healthy	-1.09178314691061	-0.711192052516521	1.01338122771052	-1.29413628771608	-5
Healthy	-0.618830748720854	-5	-5	0.588674993121528	-0.145499632122898
Healthy	-0.379728574560956	-5	-5	0.0256949171381284	-5
Healthy	1.19992650333637	-5	-5	-0.491524150351767	-5
D006973	-2.29242982390206	-5	-0.065400561781927	-1.50640255099947	-5
Healthy	0.120201989583453	-5	-5	0.100642755537261	-5
Healthy	0.42128302264261	-5	-5	0.741999654437455	-0.303014907547875
Healthy	-5	-5	-5	-5	-5
D006973	0.496056031715097	-0.305096600186635	-0.768199207942101	-1.77031815768232	-5
Healthy	0.00645748463818299	-5	-5	1.13985139137732	-5
Healthy	0.0135113334658999	-0.830384337777253	-5	-1.50251746263263	-5
Healthy	0.1084736905237	-5	-5	0.758808981164909	-5
Healthy	-1.06238182060618	-1.55783391421528	-0.0191152915709132	-0.788959594267947	-5
Healthy	0.630757284988651	-5	-2.92445303860747	0.0885081816679681	-5
Healthy	-1.7026772857947	-1.40582852088509	-0.0802840157574941	-5	-5
Healthy	-0.424789054916385	-5	-0.401943052719206	-5	-5
Healthy	-0.704037267605977	-5	-5	-0.560683098983496	-5
Healthy	-5	-5	-5	-5	-5
Healthy	1.39430403063012	-5	-5	-0.433786489437618	-5
D006973	1.11522729824868	-1.76929568638743	-1.92922353715657	-5	-5
Healthy	0.168644776887817	-2.6903698325741	-0.192519092995695	-1.25406684154056	-5
Healthy	0.517446633919386	-5	0.563579561775237	0.425659730420213	-5
Healthy	-0.302822985028996	-1.58169870868025	0.100515285822753	-0.325616570378997	-5
Healthy	-0.059593098600362	-0.729530793546802	-1.04866248120408	-0.268798162879752	-5
Healthy	-0.666169989554354	-5	-1.01596801972882	0.305488945905176	-0.0775080964527578
Healthy	-0.528165759848767	-0.928854709548917	-5	-0.631527161559638	-0.750385897655418
Healthy	0.773892446690057	-5	-5	-0.268048802566613	-5
Healthy	-0.781306980008644	-5	-5	-5	-5
Healthy	1.00824322239122	-0.217190677331123	1.64730089635306	-0.865599744081016	-5
Healthy	0.33390450401391	-1.46092390120722	1.09843292937707	-0.955577844288157	-2.05207638016827
Healthy	0.350405033933652	-5	-5	-0.389659288547843	-5
Healthy	0.340223937176264	-5	-5	-1.08092190762393	-5
Healthy	-0.322703368465917	-1.86870220340238	-5	-0.350266085360407	-5
Healthy	0.529409819863476	-0.921760746190334	-0.0590504326824223	-0.447672540658449	0.156739908263137
D006973	-0.995721627799838	-0.318722572925471	-5	-1.73754891026957	-5
Healthy	-0.786004383631915	-5	-5	-1.3722246247707	-5
Healthy	-0.92863356324087	-0.957739593310548	-5	-0.949620243738542	-5
Healthy	0.907086593498582	-5	-1.58703572800334	-0.216646780405381	-5
Healthy	-1.60258145764865	-1.95311480916229	0.259868510765762	-5	0.955537188035329
Healthy	-0.378958806894501	-1.18039026724841	-5	-0.86566348905132	-5
Healthy	1.0080501430417	-0.134043678067427	1.63788691727554	-0.755772374267092	-5
Healthy	0.136105144969983	-5	0.273452703621175	-5	-5
Healthy	0.26488862612062	-1.62893213772826	-5	0.404840555849266	-5
Healthy	-1.32836440339787	-5	-5	1.01823767027336	-0.16878952312809
Healthy	-0.398820346641218	-1.98088370955293	-5	-1.00886256487969	-5
Healthy	0.00352084659913934	-5	-5	-0.147782370184941	-5
Healthy	-1.38289476949762	-1.07139934015548	-0.198280803555185	-1.4891869894875	-5
Healthy	-0.315307206601422	-5	-5	-0.894081259713627	-5
Healthy	0.464088452131109	-5	-5	1.51500266025704	-5
Healthy	-5	-5	-5	-0.607232721344358	-5
Healthy	-1.01772876696043	-0.705533773838407	-5	-0.0159590086285732	0.534401824092368
Healthy	0.168131980265661	-1.9931062920521	-5	-0.745113706111033	-5
Healthy	-1.53865156635202	-5	-5	-5	-5
Healthy	-0.569586288107402	-0.872441697995367	0.852840332925156	-0.744293417417375	-5
Healthy	-0.605548319173784	-5	-2.26042765554991	0.289963336676123	-5
Healthy	-0.224360430121309	-5	0.272609651453836	-5	-5
Healthy	0.872724855307478	-5	-5	-1.59516628338006	-5
Healthy	0.504245161027	-0.859774874733552	-5	-0.820534386924569	-1.14284849731251
Healthy	-0.281705958510291	-5	-0.156237917166267	-0.524241671024125	0.119846207596631
Healthy	-0.823387900008133	-5	-5	0.528902566203575	-5
Healthy	-5	-5	-5	-1.15199572850273	-5
Healthy	-1.31264943044197	-5	-5	-0.642408152476559	-5
Healthy	-0.676521011869841	-0.983342655177798	0.474675091288464	-0.237936935217877	0.224525293404538
Healthy	-0.560904258698251	-1.37150889503288	-5	-0.597773018470674	-5
Healthy	0.489862896011486	-0.874096031592076	-5	-0.970291637485105	-1.23040115161255
Healthy	-0.78438887038715	-0.110031956768376	0.668515440148265	-2.02548830726267	-0.790109831318742
Healthy	-0.0615653408290036	-1.87909718238547	-5	-0.429118629113721	-5
Healthy	-2.6903698325741	-5	-2.36451625318509	-0.630172107474672	-5
Healthy	-0.0839094315423509	-5	0.517230217738358	-0.956205607674221	0.469565780267824
Healthy	-1.74016730093652	-0.182104242838205	1.36380201264827	-0.499942001420878	0.331641859896777
Healthy	0.0948657624551715	-5	-5	-5	-5
Healthy	0.618875084580253	-5	-0.255597478931139	-5	-5
Healthy	-0.471842050139124	-1.14898639317633	-5	-0.835766145307389	-5
Healthy	0.399221889472759	-5	-0.96181713400934	-0.108195023516921	-2.54060751224077
Healthy	-1.10369429253392	-5	-0.672620628707151	-5	-5
D006973	-0.38654932491547	-0.532821222056968	-5	-2.6345120151091	-5
Healthy	-0.691969445733894	-5	-5	-0.578873401255201	-5
Healthy	-0.330729620261803	-5	-5	-0.492589440938236	-5
Healthy	-0.853437886842443	-5	-5	0.299387431700995	-5
Healthy	0.215135045480261	-1.02798240132598	-5	-0.7724217797004	-5
Healthy	0.792190606637087	-2.20690839982342	-5	0.602033932877287	-1.09119340059433
Healthy	0.496973905128374	-0.467334781519109	0.0843617585514052	-1.36491856398913	-0.378605586791193
Healthy	0.445267845067625	-5	-5	-0.163176037006224	0.6619810721001
Healthy	-0.323361252090502	-2.88605664769316	-5	-0.598461609834057	-5
Healthy	0.509030383906117	-5	0.0866196176903074	-0.275437426812308	-5
Healthy	0.0981104794538249	-0.719444391993726	0.846099484338142	-0.504233715607324	-5
Healthy	-0.628599613969016	-5	-5	-5	-5
Healthy	0.581443311873094	-1.19935164463601	0.635701844594876	0.267143557036458	-5
Healthy	-0.156848231297144	-5	0.0933341169631476	-0.278626371307864	0.68756730585185
