group	Firmicutes_A	Actinobacteriota	Firmicutes	Verrucomicrobiota	Methanobacteriota		Bacteroidota	Proteobacteria	Desulfobacterota	
Healthy	23.22536	0.12192	0.06825	0	0		64.93079	1.07337	0.40904	
Healthy	12.4343	7.66135	1.06066	0.3477	0.07517		39.03604	15.09609	0.18958	
Healthy	2.54611	0.13178	0.23153	0	0		88.7654	0.50622	0.00253	
Healthy	12.398	0	0.0839	0	0		79.91048	2.98359	0.0383	
Healthy	13.57223	0.75234	0.03122	0	0.17643		64.14272	1.52766	0.13826	
Healthy	11.91527	0.07109	0.53138	1.4567	3.08044		38.36526	5.42452	0.35495	
Healthy	11.04985	0.21685	0.0021	0	0		72.02697	7.93719	0	
Healthy	5.40666	1.18002	0	3.57301	0		80.84169	0.70627	0.02838	
Healthy	19.94983	1.86936	1.80416	0.69873	0		25.1195	0.89157	0.37016	
Healthy	22.11388	4.45252	0.97723	0	0		54.63981	0.07799	0	
Healthy	0	4.39835	0.94281	0	0		10.18654	33.36608	0.01308	
Healthy	25.20788	0.03785	8.9778	0.01236	1.90301		55.82578	0.08336	0	
Healthy	20.0093	0	0.37023	0.18063	0.08662		74.51959	0.00387	0.01052	
Healthy	31.31164	30.09822	0	1.26245	0.42914		27.29133	3.26884	0.05407	
Healthy	14.71251	0	0.43276	0	0		78.2146	0	0	
Healthy	5.94811	0.00125	0.0764	0.01119	0		87.04731	1.59314	0.09024	
Healthy	24.74316	1.54149	0.50608	0	0		64.69453	2.03249	0.03475	
Healthy	32.40029	26.42263	0	0.91213	0.69324		25.91966	2.02485	0	
D000236	31.14403	44.65109	0	2.87171	0		9.19867	1.00695	0	
Healthy	12.34864	0	0.10057	0	0		79.61067	2.81094	0.04609	
Healthy	1.32921	30.79649	10.64049	0	0		27.00068	13.47374	0	
Healthy	26.5369	0	0	11.2789	2.63237		37.12973	4.97444	0.02769	
Healthy	33.81771	0.05685	0.75909	0.6796	0.18105		46.96026	0.3539	0	
Healthy	29.92533	27.18009	0.4976	0	0		1.81896	16.25242	0	
Healthy	38.29292	0.1544	0.13028	0	0		39.43204	0.82336	0	
Healthy	26.33504	0.78507	0.20791	0	0		33.30529	1.51551	0	
D000236	47.87282	0.65363	6.27553	0.00201	0.04425		17.90491	2.2982	0.41611	
Healthy	6.24266	0.26379	0.56566	0	0.02876		69.58044	0.0624	1.64987	
Healthy	25.84033	8.4867	0.10568	1.93009	0		40.03673	1.68973	0	
Healthy	13.84968	16.01187	1.8509	0	0		30.67102	0.29516	0.12396	
Healthy	55.1509	3.9672	0.2818	2.14355	1.10419		20.07762	0.50497	0	
Healthy	9.09499	0.1483	0.05386	0	0		77.68829	0.11479	0.00154	
Healthy	8.44073	0.67573	0.09812	0	0		82.81448	0.93353	0	
Healthy	1.81058	43.97809	0.88954	0	0		15.43674	24.89631	0	
Healthy	39.49083	0.46575	0.49354	0.00565	0		22.24715	0.40338	0.00228	
Healthy	18.45686	0.85827	1.203	1.25337	0.15968		67.57796	0.75298	0.00643	
Healthy	19.86896	2.85715	0.41805	0	0		57.57644	0.49762	0.03148	
Healthy	2.47328	0.07445	0.01048	0	0		78.92345	0.23086	0	
Healthy	49.49303	5.78647	0.00256	0	0		20.02427	5.38059	0.04423	
D000236	45.451	0.46475	5.27996	0.42639	2.59472		39.03083	0.03685	0.03331	
Healthy	26.7119	0.00498	0.0161	0.6598	0		61.68826	0.39111	0	
Healthy	11.93575	13.75789	0.30101	0	0.1953		56.32307	0.13998	0.11107	
Healthy	21.7298	0.43143	1.2482	0	0		62.5651	0.60556	0	
D000236	47.69599	14.22009	2.01464	0	0.79675		15.78593	0.06689	0.0066	
Healthy	33.61109	0.28703	0.31688	0	0		54.50758	0.33854	0	
Healthy	4.84264	0.06576	0.02025	0	0		43.3074	0.11856	0.03259	
Healthy	3.38635	0	0	0	0		72.56282	2.63869	0.05179	
Healthy	3.1116	0	0	0	0		90.445	0	0	
Healthy	8.03204	1.89591	0.61542	0.15608	0		45.99729	0.5481	0.64154	
Healthy	10.37827	3.41848	0	0	0		22.69552	0	0	
Healthy	58.83414	2.23707	12.89759	0	1.04804		19.20653	0.95059	0	
Healthy	24.96509	0.16171	0.09399	0	0		61.23649	5.19171	0.14748	
Healthy	10.21754	0	0.26129	20.4633	0.52052		29.55664	6.09648	0.66615	
Healthy	18.52638	0	0	0	9.59731		53.25361	0	0	
Healthy	34.60854	6.81244	0	0	0		39.25094	0	0	
Healthy	24.80483	0.19611	0.10133	0	0		61.52382	5.3096	0.14814	
Healthy	3.52411	0.04168	0	0.79293	0		61.23341	7.97298	0.33399	
Healthy	2.16586	0.24026	0.20058	0	0		66.71114	11.58272	0.01268	
Healthy	13.98414	0.73847	0.55573	5.96611	0		60.29015	3.1175	0	
Healthy	27.01542	1.7969	0.17555	1.22439	0		45.16251	0.67533	0.31666	
Healthy	5.9238	0.55301	0	0.05654	0		60.90446	2.72043	0	
Healthy	28.0994	10.57126	0.03393	0.72343	0		38.84305	1.19625	0.04387	
Healthy	15.72849	0	9.84039	0	0		38.99953	3.05793	0	
Healthy	1.72735	0.29217	0.18545	0	0		65.83018	11.93493	0.0451	
Healthy	34.21864	9.40292	6.17236	0	0		34.12652	0	1.05946	
Healthy	0.01293	7.28118	0.14661	0	0		34.44254	53.78046	0	
Healthy	70.28277	1.21596	0.58813	0	0		16.03709	0.18887	0	
Healthy	38.9905	14.10653	2.95324	0	0		4.01644	17.20532	0.00259	
Healthy	3.65261	0	0	0	0		72.96854	0	0	
Healthy	29.83353	0	1.91117	1.0315	3.86897		22.07556	12.20603	0.28891	
Healthy	25.44041	0.13837	0.09355	0	0		63.08919	5.14275	0.20481	
Healthy	7.55228	0.21558	0.11772	0	0		86.49669	1.86417	0.10238	
Healthy	4.97717	0.94827	0	3.38056	0		81.14162	0.65084	0	
Healthy	29.03576	0.4813	0.06962	0.69377	0		62.46336	0.00362	0.01272	
Healthy	7.17953	1.64071	0.00781	12.3504	0		50.72942	0.14916	0.97352	
D000236	16.37561	0.23451	0	5.68584	0		60.29193	0	0.04685	
Healthy	9.58365	0	0	5.12023	0.54418		65.12554	11.30199	0.06167	
Healthy	6.585	1.84409	0.60805	0.14545	0		45.519	0.50545	0.65801	
Healthy	38.41428	0	0.52997	0	0		38.42566	0.16798	0.06499	
Healthy	35.87938	0	1.262	0	0		40.93628	0	0	
Healthy	24.69864	0	0.01933	1.67518	0.24888		57.43447	6.45037	0.05635	
Healthy	74.09152	0	0	0	0		25.9085	0	0	
Healthy	10.21693	3.76883	0.1473	0.87803	0.94585		60.72875	0.31618	0.37818	
Healthy	58.26596	2.34395	3.48443	0.86696	1.41679		24.97887	0	0	
Healthy	33.94672	4.62219	0.32918	0	0		39.65412	0.86213	0.24869	
Healthy	17.96975	0	6.75537	0.54241	2.97451		45.05654	0.88681	0	
Healthy	0.22375	83.37709	0.49992	0	0		0.71756	14.15059	0	
Healthy	14.00982	6.42131	0.03357	0	0.0738		57.8648	0.12314	0.07513	
Healthy	2.18556	0.15458	0	0	0		68.11255	0.77609	0	
Healthy	35.94869	0.24924	0.06123	0.00032	0		51.31828	0.23275	0.24608	
Healthy	33.02495	0.22211	0.55843	0.07023	0		50.39368	1.99467	0.0028	
Healthy	17.57549	56.33716	1.65257	0	0		1.76456	0	0	
Healthy	16.77358	3.31453	0.14598	0	0		53.77834	0.24294	0.08538	
Healthy	2.48055	0.40129	0.05465	0	0		89.98095	0.19898	0.00504	
Healthy	33.70953	9.43654	5.9203	0	0		33.7514	0	0.91704	
Healthy	24.05884	0	0.04515	0	0		61.20586	0.03347	0	
Healthy	10.0975	0.00166	0.02383	0	0		68.96628	0.27214	0.15746	
Healthy	44.31122	2.04517	1.51245	1.83282	0		26.18248	2.13931	0	
Healthy	13.84086	0.84066	0.42758	5.82674	0		60.2623	3.11694	0	
Healthy	42.83853	0.08487	3.78773	1.4189	4.86383		37.14462	0.0679	0.00017	
Healthy	28.15127	1.50592	0.18432	0	0		60.18214	2.40753	0	
Healthy	58.24151	0	7.68274	0	0.64383		11.533	0	0	
Healthy	38.30841	0.23969	0.06627	0	0		42.72847	0.38855	0	
Healthy	9.83535	3.26436	0.27666	0	0		74.81172	0.10798	0.01841	
Healthy	7.13475	1.52105	0.13948	43.4724	0		13.58487	10.57963	0.71462	
Healthy	10.51281	0.62671	0.00218	0.03469	0		71.38515	2.92244	0.01487	
Healthy	54.55004	0.20475	4.25925	0	0		28.00834	0.22162	0	
Healthy	40.72084	4.23432	0.81475	0	0		44.18307	0.66783	0.00464	
Healthy	38.36376	1.97711	7.38281	0.63493	0.68638		33.10014	0.78459	0.08871	
Healthy	2.96712	1.30739	0.3761	0.00222	0		67.68915	0.98887	0.48144	
Healthy	45.09869	0.24549	4.22429	0	0		28.73117	0.27189	0.00456	
Healthy	49.25265	2.7475	1.05415	1.27653	1.64981		12.17958	1.90269	0	
Healthy	19.97129	0.04015	1.67426	0.0577	0		50.49195	0.11296	0.00879	
Healthy	23.93884	0.00662	0.08074	0	0		17.05268	1.20856	0	
Healthy	10.06503	1.31334	0.51968	0.03989	0		85.82224	0.64721	0	
Healthy	55.60858	1.93435	0.2306	0	0		33.90315	0.47933	0.00376	
Healthy	16.2861	0.10602	2.01783	0.04755	0		70.51977	0.83322	0.0186	
Healthy	32.43105	0	0.25063	0	0		42.6371	0	0	
Healthy	24.71168	5.33739	1.39528	0	0		0.72957	3.8263	0	
Healthy	13.81605	0.78555	0.01815	0	0.18142		64.51356	1.69116	0.18878	
Healthy	35.81742	11.47525	18.17736	0	8.75407		9.13805	8.35027	0.04905	
Healthy	17.06275	0.15998	0.03051	0.89222	0		62.9367	2.23462	0	
Healthy	35.13694	0	1.6906	0.00828	0.65232		33.13465	0.03779	0	
Healthy	1.56566	0.29747	0.16099	0	0		66.0232	11.09887	0.0378	
Healthy	33.36806	0.0029	0.29654	0	0		43.91144	4.22613	0	
Healthy	6.06456	0.253	0.52483	0	0.01411		69.10783	0.08618	1.42888	
Healthy	36.85416	0.39088	0.66711	10.2982	0.58046		22.25656	1.90489	0.1026	
Healthy	25.73884	0.92756	0.6913	0.01991	0		45.02526	7.92763	0	
Healthy	10.4609	4.02841	0	0.12672	0.06083		70.51941	0.39833	0.08094	
D000236	62.27325	0.77687	9.5415	0	0		19.51614	0	0	
Healthy	63.58426	1.51417	10.39962	0	3.28183		13.31218	0.40844	0.02758	
Healthy	19.71776	4.58768	0.04868	0	0		66.04936	2.94481	0.0141	
Healthy	10.28299	0.2177	0.43095	0	0		67.98188	6.01844	0	
Healthy	36.86028	9.46009	0.81031	23.5237	0		0.82862	0.00135	0	
Healthy	0	0.01003	0.58518	0	0		3.41982	65.90596	0	
Healthy	11.59731	14.05854	0.25387	0	0.20356		55.93334	0.30246	0.08565	
Healthy	38.67167	7.61444	0	0	0		44.31726	5.7491	0	
Healthy	28.67858	0	0.01262	1.50496	0.70616		52.79777	6.13563	0.02998	
Healthy	26.91062	0.62485	1.27675	0.03792	0.07783		50.09099	1.64625	0	
Healthy	26.65534	10.57397	2.6941	1.26451	7.89196		32.01276	0.12576	0	
Healthy	62.67512	2.11217	17.38857	0	0.0354		9.77201	0.0753	0	
Healthy	69.88227	0.46561	0.08306	0	0		22.06988	0.19969	0	
D000236	57.53979	0.69695	0.45773	0.53748	0		29.87093	0.02111	0	
Healthy	7.11646	1.75533	0	12.3729	0		49.84518	0.23025	0.8116	
Healthy	6.97106	1.52611	0.18424	44.2378	0		13.01942	10.10206	0.52357	
Healthy	8.22029	0.26173	0.04944	0	0		85.64382	2.95095	0.04785	
D000236	63.02204	0.28493	0.46163	0	0		20.8022	1.84712	0.15192	
D000236	24.58827	19.73871	0.58811	0	0		43.4917	0.28297	0	
Healthy	36.53969	14.79086	0.19114	0.00277	0		27.67924	1.49689	0.00501	
Healthy	6.07731	2.14705	0	4.6755	0.23747		60.96992	0.21685	0.76491	
Healthy	24.86595	4.72614	6.18462	2.52599	6.80921		25.31229	1.5906	0	
Healthy	12.63753	6.62763	0.03707	0	0.0696		56.19377	0.13863	0.0694	
Healthy	16.399	0.15123	0	1.02779	0		69.22744	0.05542	0.08079	
Healthy	55.2933	0	0.01997	0.70351	0		28.03494	0.06126	0	
Healthy	51.30864	13.37556	0.37943	1.23746	0		9.82302	0	0	
Healthy	15.06707	1.91148	0.04158	0.5209	0.00337		67.34243	0.0947	0.07725	
Healthy	22.39638	0.95398	0.82499	0	0		42.51116	0.03357	0.13867	
D000236	23.56228	0.65586	58.73364	2.12291	5.49425		4.31487	0.18716	0	
Healthy	7.45242	0.58449	0.20685	0	0.09233		78.21362	0	1.5463	
Healthy	36.3103	0	2.60608	0	6.53455		32.48435	3.11775	0	
Healthy	45.5751	0.0798	0.73502	4.8674	0		34.1319	2.09636	1.00894	
Healthy	58.07154	0.79221	0.19043	0.10576	0		24.37262	0.69821	0.04588	
Healthy	59.52754	1.43337	0.8938	0	0		25.24072	3.17686	0	
Healthy	14.42379	2.14665	0.02331	7.48082	0		33.49262	3.52277	0.04638	
Healthy	6.9303	0.58439	0.08781	0	0		77.14817	0.28317	0.01028	
Healthy	65.39798	10.56085	2.34567	0.01315	0		14.49479	0.06618	0	
Healthy	42.08941	2.49643	0.40469	0.11581	6.73		28.96809	0.90987	0.08692	
Healthy	28.81063	24.88739	0.66489	0	0		15.73263	0	0	
Healthy	60.67674	9.02364	2.4618	0	0		11.84161	2.02011	0.01928	
Healthy	82.5089	0	2.59767	0	0		10.44183	0	0	
D000236	30.54125	0	0	2.94156	0		50.01482	1.21749	0	
Healthy	27.98068	0.06336	0.08035	0	0		63.43394	3.00381	0.47738	
Healthy	7.53624	0.34572	0.29707	0	0		67.93963	0.1559	0	
Healthy	5.51511	0	0	0	0		6.90874	0	0	
Healthy	38.13536	10.8645	0.85371	1.08458	0.24088		29.60659	0.59651	0.17493	
Healthy	1.4565	0.31964	0.21629	0	0		91.15794	0.99684	0	
Healthy	2.43982	0.52776	0	10.6569	0		43.65431	1.05454	2.96312	
Healthy	13.92049	0.83434	0.01938	0	0.20474		64.28467	1.63599	0.18817	
D000236	46.54494	2.28771	1.62793	0	0		37.5699	3.71857	0.02686	
Healthy	23.0586	28.1944	1.03519	0.2178	0		34.19164	1.36293	0	
Healthy	6.9382	0.29441	1.87651	0.05121	0.28937		69.4231	0.78693	0	
Healthy	51.9612	0.44333	0.69116	0	0		34.26113	5.61912	0	
Healthy	58.6048	1.22277	0	0	0		32.61151	0.00297	0	
Healthy	21.09198	52.10367	2.9046	0.02725	9.16896		8.08048	0.00656	0.02011	
D000236	35.43763	7.99081	24.46136	0	0		22.0275	0	0	
Healthy	6.75044	0.85442	0.16622	0	0		77.64878	0.378	0.08381	
Healthy	5.88152	0.28032	0.49986	0	0.01774		69.36234	0.12097	1.68099	
Healthy	16.18606	0.57024	0.39354	22.8919	1.96453		29.16259	0.01838	0.65119	
Healthy	57.49121	0.16712	0.23297	0	0		30.15426	8.20549	0	
Healthy	22.72038	0	7.41531	0.31809	3.37489		48.4901	0.47148	0	
Healthy	11.1148	0	0.21363	19.5909	0.62091		28.99656	5.7544	0.46558	
Healthy	17.18414	0.4348	0.20903	0	0		65.84349	3.9397	0.00396	
Healthy	8.28966	0.49949	0	8.57815	0		58.35947	0.32791	0.3514	
Healthy	3.74611	0.25283	0.03309	0	0		68.95983	0.24452	0	
Healthy	6.2766	1.58733	0.01756	0	0		84.2783	0.72657	0.06719	
Healthy	50.62152	6.49147	3.82826	0.07407	0		13.30113	1.42165	0.01561	
Healthy	59.89746	0.41861	0.04626	0.04887	0		31.07471	0.04744	0.09352	
Healthy	22.64531	0	0	0.7193	0.62376		57.32844	6.67476	0.04166	
Healthy	30.5507	0.72927	0.44091	0	0		44.84959	0.31174	0	
Healthy	17.37181	0.4766	0.20831	0	0		65.87777	4.12832	0.00794	
Healthy	11.76233	30.16095	15.90722	0	0		27.12112	1.0319	0.03003	
Healthy	48.33884	1.4257	17.5307	0	0.00049		6.78267	0.64052	0	
Healthy	5.10925	0.44319	0.07753	0	0		56.19211	15.50261	0.06136	
Healthy	8.29142	11.57641	1.43401	11.0573	33.7754		26.13212	2.01818	0.33247	
Healthy	64.2296	0	0.0334	0	0.29473		27.17957	0.03273	0	
Healthy	28.73658	2.71551	1.02591	2.34656	21.0891		20.77593	0.60918	0	
Healthy	35.8973	0.73629	0.00315	0.21868	0		36.13826	1.24645	0.02898	
Healthy	18.77788	0.52341	0.43238	1.21605	0		54.08016	0.9969	0.28787	
Healthy	18.06372	0	0.03345	6.01337	0		49.10712	0.18258	0.15681	
Healthy	2.34604	0.1876	0	0	0		66.66305	1.08916	0	
Healthy	34.63836	8.57336	0.13358	0	1.16611		31.68978	0.17374	0.06807	
Healthy	17.0817	0.18903	0.0418	4.04053	0		59.53349	0	0	
Healthy	38.03009	41.30883	3.45574	0	0		0.49986	0	0	
Healthy	23.70743	0.8216	2.61862	0	0		59.96391	0.11329	0	
Healthy	9.6373	0	0.22056	19.4484	0.58954		28.74823	5.47017	0.77551	
Healthy	37.37157	0.28167	0.51503	0.74671	0		41.72353	7.95657	0	
Healthy	10.92219	2.56413	0	16.4526	0		43.67412	0.16368	1.4588	
D000236	32.15672	4.19714	32.95175	0	0.06602		21.24221	0.48216	0	
Healthy	65.94538	2.78269	8.68579	0	0.74182		10.32206	0.07209	0.07814	
Healthy	39.90225	0.61315	0.03244	0	0		50.68948	0.23064	0	
Healthy	11.34059	2.70692	0.00528	16.6374	0		41.09319	0.247	1.65896	
Healthy	19.68539	0.37705	0.01092	0.72089	0		48.09754	0.81759	0.017	
Healthy	10.09663	0.27361	0.45064	0	0		68.38534	5.77917	0	
Healthy	5.34195	1.38872	0.20359	0	0		52.77884	0.30701	0.04506	
Healthy	64.5249	1.51885	1.04421	0	0.86242		14.88895	0.14639	0	
D000236	67.60341	2.32628	3.05357	0.37834	4.31709		11.54035	1.54893	0	
Healthy	7.46591	0.69212	0.34156	6.91086	0		54.5794	1.31889	0.13363	
Healthy	35.36914	2.43763	0	0	0		55.22422	0	0	
Healthy	18.5973	2.20045	1.55356	3.80873	0.70071		42.01354	1.55856	0.18461	
D000236	9.85165	22.63185	2.19268	0	0.25631		14.98831	1.8927	1.75918	
Healthy	33.35463	2.6063	0	0.00242	0		40.23586	7.70891	0.02269	
Healthy	9.45129	0.62314	0.34247	0	0.07716		76.96478	0	1.67721	
Healthy	67.74422	0	0.41372	0	0		22.08317	0	0	
D000236	40.90544	1.93541	3.13063	6.28275	0		25.01465	0	0.06888	
Healthy	10.04747	0.08397	0	0.7359	0		73.68848	0	0	
Healthy	16.51081	0	0	0	0		56.66584	0	0	
Healthy	4.29309	8.07618	44.92537	0	0.00441		29.11949	2.61876	0	
Healthy	28.61049	0.42322	0.09518	0.69286	0		62.26222	0	0.00273	
Healthy	0	0	0	0	0		79.9754	0	0	
Healthy	16.38824	0.05648	0.04034	0.39843	0		66.0405	0.9357	0	
Healthy	4.58884	3.52286	0	0.0783	0.64288		83.87272	0.08668	0.38168	
D000236	53.01056	1.39158	2.44769	0.07436	0.10023		23.77186	2.08898	0.05923	
Healthy	9.15712	0.15963	0.05712	0	0		77.80893	0.21544	0.01133	
D000236	24.85298	1.63925	0.65507	0.215	0		57.34041	2.72551	0	
Healthy	13.22404	21.43124	1.83561	2.24224	0.15967		17.06408	21.74804	0	
Healthy	55.12683	14.68383	5.47805	7.77762	1.26732		8.57035	0.01024	0	
Healthy	15.39784	1.19494	0.05866	0	0		64.20095	0.17644	0.12192	
Healthy	28.0432	0.04907	0.0698	0	0		63.86722	3.11279	0.36368	
Healthy	36.74043	1.72739	0	0.39701	0		48.07006	3.63923	0	
Healthy	25.70997	0.83162	0.67777	0.0164	0		44.64865	7.81261	0	
Healthy	31.80971	1.62801	0.06142	0.07548	0.02199		54.23068	1.98699	0.38003	
Healthy	0.02053	0.00343	0.23317	0	0		79.55581	20.16857	0	
Healthy	4.36064	1.22485	0.41183	0.00526	0		67.65922	0.86627	0.42136	
Healthy	10.67547	2.64629	1.10826	0.49443	0		26.38685	0.11862	0.66975	
Healthy	7.8134	0.37988	0.09442	10.4311	0		66.5976	0.13966	0.32908	
Healthy	10.29853	4.65103	0.45801	0.38122	0		70.25471	0.7649	0.01217	
Healthy	10.40179	0.28544	0.4939	0	0		68.69992	6.35281	0	
Healthy	6.44545	1.89053	0.62562	0.16296	0		45.1154	0.39684	0.68442	
Healthy	7.49469	0.22345	0.11668	0	0		86.28047	1.81284	0.13449	
Healthy	39.19305	30.80536	0.45892	1.61727	0.94651		8.62172	1.68652	0	
Healthy	76.0443	0	0	0	0		8.96652	0	0	
Healthy	19.72533	3.61904	0.07837	4.30812	0		19.53796	1.24954	0	
Healthy	29.55615	0.78869	1.88308	14.4121	0.75366		19.06408	0.25895	0	
Healthy	17.29044	0	0.02969	5.88784	0		47.47586	0.18563	0.18105	
Healthy	66.41643	0	0	0	0		26.83077	0	0	
Healthy	15.25671	0.0242	0.78368	0.11184	0		38.80998	0.01398	0	
Healthy	33.18327	0	0.20707	2.78327	0		54.92835	0.69512	0.1571	
Healthy	69.08051	4.48673	2.69017	0.53897	0		0.80423	10.93418	0.00223	
Healthy	25.39359	0.15552	0.07679	0	0		64.91261	1.17066	0.44208	
Healthy	72.29558	6.48101	0	0	0		11.14039	0	0	
Healthy	47.77514	0	0.2496	0	0.17103		17.47557	0.19546	0	
Healthy	6.72644	0.62736	0.29408	0	0.11507		78.36066	0.06397	1.67863	
Healthy	6.36277	12.54022	0.51898	0	0		42.65315	35.05897	0.01384	
Healthy	7.28066	1.66288	0	13.7401	0.00328		49.43404	0.13337	1.05661	
Healthy	3.3499	0.26094	0.04636	0	0		69.9158	0.20559	0	
Healthy	22.47834	0.32736	0.3743	0	0		56.77236	0.08731	0	
Healthy	37.73964	0	0	0	0		39.9845	0.34289	0	
Healthy	16.34508	0.33725	0	5.49285	0		52.21683	0.6239	0.31247	
Healthy	39.27978	23.31529	5.57754	0	0		1.32898	19.73814	0	
Healthy	10.46001	0.28561	0.05352	0.5437	0		67.89234	0.06655	0.04428	
Healthy	6.27785	1.60477	0.04654	0	0		81.0339	0.75532	0.05116	
Healthy	34.97597	4.70168	1.70505	0.07917	0		33.62841	0.24028	0.01639	
Healthy	10.01754	4.05144	0.01091	0.1407	0.05175		70.13488	0.54743	0.10246	
Healthy	27.44728	0	33.87996	0	0		5.73114	8.42614	0	
D000236	43.07433	1.25293	0.40192	2.46671	0.09199		32.58043	0.21166	0.0275	
Healthy	43.40343	0.48878	2.23738	0.23083	0.01332		32.57043	0.1197	0.00588	
Healthy	27.77901	0.19707	12.63342	0	0.1007		40.16562	3.3964	0.03857	
Healthy	29.84519	11.5088	0	15.0718	0		18.38522	3.75963	0	
Healthy	7.36611	0.3274	0	8.3248	0		61.20648	0.25836	0.38783	
Healthy	14.73977	1.83756	0.04397	0.57677	0.01265		67.11219	0.17778	0.09241	
Healthy	47.3994	2.47695	3.08538	0	23.1476		2.11984	0	0	
Healthy	9.24888	0	0	0	0		0	0	0	
Healthy	29.89059	0.81976	2.25199	0	2.2348		36.96423	2.00589	0	
Healthy	8.04146	0.00896	0.02754	0	0		74.49401	0.50586	0.03855	
Healthy	10.45503	0	0.02466	0	0		68.79607	0.2875	0.11194	
Healthy	17.94418	0.12862	0.06816	0.02151	0		48.33093	0.98413	0.02823	
Healthy	49.77997	0.24809	1.19407	1.21156	0.50796		22.27122	1.41351	0	
Healthy	20.68296	0	2.08054	0.76349	0.95478		44.35791	0.73158	0	
Healthy	51.48785	3.16693	6.6301	0	6.37433		3.52148	0	0	
Healthy	11.32458	0.50417	0.03613	0	0		68.50859	6.02005	0	
Healthy	2.6322	0.16083	0	1.8081	0		92.94733	0.65952	0	
Healthy	51.90948	0.23884	0	0	0.17672		30.977	0.05841	0	
Healthy	9.73331	0.28401	0	9.34841	0		48.79426	0.56267	0.54332	
D000236	21.59526	1.60205	4.1119	0	1.10051		30.71726	0.1774	1.46839	
Healthy	25.12465	0	0	0	0		68.58792	0.60642	0	
Healthy	0.64108	2.41417	0	0.23017	0		72.78589	0.59765	0.00456	
Healthy	31.85965	0.14157	0.2994	0.16811	0		51.42918	0	1.55265	
Healthy	41.19312	9.54016	2.86239	4.14396	17.9335		4.21911	1.69569	0	
Healthy	79.66476	0.00415	2.45089	0	0.35644		11.39171	0.03331	0	
Healthy	9.87396	0.39056	0.02128	9.43514	0		47.65328	0.82811	0.713	
Healthy	8.35573	0.77911	0.24812	0.01171	0		26.98611	0.32753	0	
Healthy	15.64881	0.79012	0	0.91657	0		62.92296	1.09051	0.03807	
Healthy	8.32409	0.02699	0.09264	0	0		80.807	1.51926	0.03219	
Healthy	37.81078	3.66609	0.22116	1.74463	1.55278		33.08793	5.764	0.03549	
Healthy	13.81216	2.84264	0.07097	0	0.06782		48.86634	3.63453	0.14487	
Healthy	0.12899	90.48484	7.41673	0	0		0.64899	0.48768	0	
Healthy	60.66137	4.11067	3.63552	1.24718	0		16.5615	0.35157	0	
Healthy	9.88856	0.30766	0.57766	0	0		68.09593	5.94819	0	
Healthy	7.39873	0.61202	0.06916	0	0		84.30349	0.86412	0	
Healthy	49.4724	0.19667	6.36724	0	0		18.18298	1.43855	0	
Healthy	42.17396	1.78768	0.41766	0	0		37.14505	0.45025	0	
Healthy	42.0367	8.24677	5.22824	0	0		18.48963	1.83929	0.06883	
Healthy	53.58944	0	0.04581	0	0		35.95693	0	0	
Healthy	45.17578	1.80645	1.94565	0	0.28825		21.43335	0.49865	0	
Healthy	9.94468	0.35858	0.03968	9.37921	0		48.30657	0.91528	0.62483	
Healthy	28.17281	1.88457	5.86401	3.3745	0		55.40926	0.13875	0.04876	
D000236	46.38072	1.47421	7.98234	0	0		16.98893	3.89207	0.01871	
Healthy	5.62755	1.19054	0.00309	3.78994	0		80.55722	0.66767	0.02446	
Healthy	15.46779	1.65014	0.01921	0.55913	0.01011		67.14958	0.17218	0.07854	
Healthy	16.6568	0.09911	1.96833	0.02726	0		70.64789	0.82778	0.01429	
Healthy	11.35601	0.83865	1.78995	0	0		70.63958	0.16063	0	
Healthy	21.36426	18.96606	0.43517	0	0		45.16881	0.30143	0	
Healthy	31.10868	0.73254	0.8939	0	0		54.71456	0.14564	0	
Healthy	19.82117	0.26508	23.72301	0	0		0.08626	25.52339	0	
Healthy	0	0	0	0	0		54.28347	0	0	
Healthy	69.76678	11.6606	0.81377	0	0		9.76001	0	0	
Healthy	65.47523	10.4306	2.32537	0.00884	0		14.72022	0.09108	0	
Healthy	12.19888	4.04499	0.00823	6.60676	0		58.86491	2.38675	0.07263	
Healthy	29.70362	5.98434	1.49422	13.1712	0		31.51029	0.20032	0.00738	
Healthy	51.53719	1.66343	0.3449	0.50396	0		25.05531	1.49444	0.0023	
Healthy	21.15853	3.73876	1.09496	1.42643	1.3897		60.9717	0.24613	0.04138	
Healthy	1.80386	0.00838	0	0	0		79.90253	0.10547	0	
Healthy	45.35719	5.24679	3.01714	0	0		23.71041	0.4937	0	
Healthy	9.27097	0	0.27145	19.6278	0.60704		29.33922	5.07222	0.53345	
Healthy	9.99328	3.86564	0.13567	0.78996	0.95499		60.37382	0.36838	0.35323	
Healthy	49.64452	1.25973	0.39765	0	1.61728		10.08932	0.51966	0	
Healthy	13.63885	6.77506	0.08654	0	0.04179		58.18826	0.00803	0.09544	
Healthy	46.12425	0	1.90263	0	0		36.6444	0	0	
Healthy	21.44372	2.06621	0	0	0		52.35302	5.358	0.15329	
Healthy	30.04315	0.15977	0	0	0		64.39274	0.04763	0	
Healthy	6.81993	0.52052	0.09813	0	0		76.77429	0.32852	0.00787	
Healthy	9.63878	0.69124	0.24954	0	0.07465		76.86002	0.0306	1.51966	
Healthy	14.74318	0.00237	0.47839	0	0		80.1604	0	0	
