group	Veillonellales	Coriobacteriales	Peptostreptococcales		Bacteroidales	Lachnospirales	Enterobacterales	Verrucomicrobiales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Peptostreptococcales
Healthy	0	0.72906	0.06562		54.00114	17.47204	1.21203	1.14738	0.00673	0	0	0.72906	0	0.06562
Healthy	0.31387	1.46676	0.44957		65.61651	12.33302	0.43172	0	0	0	1.54237	1.46676	0	0.44957
Healthy	3.00752	0	0		80.12162	0.65713	0	0	0.22455	0	0	0	0	0
Healthy	0	0.77485	0		78.3768	6.95557	0	0	0.1086	0	0	0.77485	0	0
Healthy	6.80132	0.01775	0		27.13214	12.07983	0.06175	0.00448	0	0	0.00777	0.01775	0	0
Healthy	0	0.09998	0		65.13207	19.6687	0	0	1.06893	0	0.02834	0.09998	0	0
Healthy	0	0.09679	0.01997		20.12786	27.83029	0.47514	0	0.01519	0	0.40925	0.09679	0.56226	0.01997
Healthy	0	0.05941	0		64.59072	23.70467	0	0	3.19954	0	0.07447	0.05941	0	0
Healthy	4.90025	0.2022	0.04204		29.44806	13.01772	0.28415	0	0.00464	0	0.00059	0.2022	0	0.04204
Healthy	0	0.07404	0		77.62184	0.71534	0.15275	0	0.04563	0	0.01546	0.07404	0	0
Healthy	0	0	0		84.77554	1.26838	0	0.08372	0.06675	0.61813	0	0	0	0
Healthy	0.25782	2.19658	0		26.67123	21.52486	2.78558	0	0.26363	0.41728	0	2.19658	0	0
Healthy	0.00593	0.48978	0.01403		55.77084	8.89511	0.76955	0.0027	0.62015	0	0.05002	0.48978	0	0.01403
Healthy	23.0622	0	0		24.50865	33.65969	0	2.7746	0	0	0	0	0	0
Healthy	2.74525	0	0		70.98239	5.7231	0.09797	0.14188	0.2003	0.0551	0	0	0	0
Healthy	6.27752	0	0		69.36269	5.09596	0.02265	0	0.1202	0	0.32209	0	0	0
Healthy	0	0.97395	0		39.35148	8.0848	0	5.60891	0	9.94258	0	0.97395	0.02492	0
Healthy	0.59628	0	0.11849		30.44125	5.133	4.53819	0	0.08428	1.00191	0.49539	0	16.8209	0.11849
Healthy	0	1.15501	0		31.20638	11.00041	0.08463	7.45317	3.21953	0	0.04547	1.15501	0	0
Healthy	1.90409	2.54483	0		16.84445	15.17274	0	0	1.15759	0	0	2.54483	0	0
Healthy	0	0.07071	0		77.84901	0.89604	0.0791	0	0.04983	0	0.02419	0.07071	0	0
Healthy	0	0.11244	0		35.22085	26.77414	0.41756	0	0	0	7.19403	0.11244	0.01665	0
Healthy	0.44936	0.25022	0		57.15938	6.35844	0	8.4388	0.37763	0	0	0.25022	0	0
Healthy	0	0	0		83.02813	4.68472	0	0	0	0	0.33659	0	5.82823	0
Healthy	0.06174	2.52822	0		7.90302	10.08383	10.55376	0	0	0	0.48806	2.52822	0	0
Healthy	14.0387	9.32573	0		16.68874	17.57122	1.30501	0	0	0	0.2742	9.32573	0	0
Healthy	0.06529	0.51114	0		47.249	8.44001	1.35609	0	1.95675	0.06225	0.11564	0.51114	0	0
Healthy	12.0245	0	0		69.17688	8.83726	0	0.32142	0.40279	0	0	0	0	0
Healthy	0.004	0.07434	0.17519		68.93702	10.59092	0.05937	0	0	0	0.04756	0.07434	0	0.17519
Healthy	1.24726	0.04492	0		84.32139	3.32707	0.07105	0	0	0	0.25137	0.04492	0	0
Healthy	0	4.01692	0.0077		25.7848	12.00488	16.83793	0.12379	0.00546	0.96345	0.00584	4.01692	0	0.0077
Healthy	1.95418	0.33156	0		41.14394	15.74103	0.7192	0.57597	3.19058	0.16752	1.90373	0.33156	0	0
Healthy	5.82317	0	0		70.22306	3.47271	0	0	0.16181	0	0.2823	0	0	0
Healthy	0	0	0		26.96368	35.84932	0.06268	0	0	0.59351	0	0	0	0
Healthy	5.83641	0.00451	0		70.29138	1.54791	0.03976	0	0.13787	0	0.01778	0.00451	0	0
Healthy	0	0.63427	0		69.34973	3.63493	0	0	3.06382	0.02383	0.14085	0.63427	0	0
Healthy	0	0.12345	0		43.80826	1.19312	0	0	0.12456	0	0.00313	0.12345	0	0
Healthy	0	0	0		56.6143	4.17335	0.05527	0	0	0	0.05916	0	0	0
Healthy	0.45433	0.02486	0.18739		16.2496	26.65759	0	0	0.00283	0	1.26807	0.02486	0.14224	0.18739
Healthy	0	0	0.05643		72.62941	10.29324	0	0	0	0	0.28565	0	0.04932	0.05643
Healthy	0.79378	0.32149	0.09331		48.7609	21.08093	2.28926	0.01073	3.79989	0	0.61369	0.32149	5.77831	0.09331
Healthy	0	0	0		23.75406	45.68526	0	0	0.00391	0	0.10299	0	0	0
Healthy	0	1.2028	0		22.69278	36.42228	1.46934	0	0.11041	0	0	1.2028	0	0
Healthy	0	0.06003	0		65.63431	13.75463	0.32028	1.60553	0.13045	0.02843	0.04627	0.06003	0	0
Healthy	1.4261	0.05421	0.24775		51.33971	8.48086	0.06522	0	0.51792	0	0.00635	0.05421	0	0.24775
Healthy	2.69514	1.88992	0.18904		18.57704	14.19199	0.01524	0.03728	1.36016	0.00258	0.17303	1.88992	0	0.18904
Healthy	0.26046	0.29916	0		49.3268	23.99365	0.05186	0	0.4643	0	1.05422	0.29916	0	0
Healthy	0.16919	0.36712	0.14088		70.43372	3.57858	0.42424	0.19217	0.37153	0	0.07759	0.36712	0	0.14088
Healthy	0	0.12878	0		64.34829	19.30309	0	0	1.1555	0	0.06448	0.12878	0	0
Healthy	0.01173	0.09934	0.84427		70.61778	15.05159	0.14029	0.28862	0.02049	0	0.01917	0.09934	0	0.84427
Healthy	6.38297	0.38497	0		30.21417	27.8375	0	0.07376	0.63578	0	0	0.38497	0	0
Healthy	0.1655	0.06927	0		61.01007	26.85272	0	0.07785	0	0.05233	0.55985	0.06927	0.32888	0
Healthy	0.04011	0.0049	0		4.0487	0.31011	7.05769	0	0	0	0.33491	0.0049	0	0
Healthy	0.01676	3.10381	0.00088		8.92705	28.81256	8.23197	0.00109	0.01339	8.71892	6.19252	3.10381	0.0319	0.00088
Healthy	0.29762	0.52139	0.00702		45.84826	21.51963	0.64217	0.10108	0.46989	0.72082	0.25673	0.52139	0	0.00702
Healthy	1.5652	0.07529	0.88499		41.09719	24.22156	2.63522	0	0.0512	0	0.4366	0.07529	0	0.88499
Healthy	0	0	0		82.97937	1.29135	0.01752	0.06019	0.0453	0.67959	0	0	0	0
Healthy	0	0.09634	0		34.36715	27.69889	0.54057	0	0	0	6.03361	0.09634	0.01126	0
Healthy	0	0	0		61.30247	0.99623	0.49775	4.77249	0.44667	0	0	0	0	0
Healthy	0	0.10651	0		69.02879	1.09798	0.03119	0	0.05625	0.01711	0.49563	0.10651	0	0
Healthy	0.09483	0.05226	0.07458		35.09807	22.14154	0.13762	0	0.14954	0.27636	3.58942	0.05226	0	0.07458
Healthy	0.11654	0.06885	0.01209		61.0165	10.36007	1.18355	0	0	0	0	0.06885	0	0.01209
Healthy	0.1533	0.8411	0.02988		20.40557	30.22276	0.03188	3.148	0.5599	6.16548	0.00798	0.8411	1.06927	0.02988
Healthy	0.55878	0.03647	0.0015		78.11938	2.44423	4.8633	0	0	0	0.03341	0.03647	0	0.0015
Healthy	1.14351	1.40787	0		42.04096	7.49013	0.34762	1.90252	0	0	0	1.40787	3.0387	0
Healthy	3.32365	0.51175	0		59.64182	14.30526	0	0.05559	0.93721	0	0.00099	0.51175	0	0
Healthy	0	0.42696	0.23147		39.79314	24.76613	0	0.93731	0.85303	0.85652	0	0.42696	0	0.23147
Healthy	2.52717	0.37387	0.09313		43.19804	22.20032	0.03478	0.71124	0.01628	0.47172	0.33376	0.37387	0	0.09313
Healthy	8.96535	0.18152	0		68.08716	1.69427	11.1315	0	0.16728	0	0	0.18152	0	0
Healthy	0	0.36451	0		35.22199	23.56972	2.37216	0.09932	0	1.0821	5.02967	0.36451	0	0
Healthy	4.70629	0.05631	0		68.2051	5.01575	0	0	5.99714	0	0	0.05631	0	0
Healthy	0	5.94935	0.07183		1.27957	36.19282	1.48486	0	0	0.26175	24.20836	5.94935	0.1329	0.07183
Healthy	0	0.00731	0		63.81396	13.45679	3.90595	0	0.2531	0	0	0.00731	0	0
Healthy	6.5253	0	0		28.90645	46.36169	0	0	0	0	0.76968	0	0	0
Healthy	0	9.39451	0.00273		14.03954	31.7778	0	0	0	33.4883	0.10806	9.39451	0	0.00273
Healthy	0.00078	3.02375	0		28.46694	22.52129	0	0.02418	1.51797	0	0.18022	3.02375	0.02848	0
Healthy	0	0.04828	0		32.77295	24.93715	0	0.29347	0.23596	0.29046	0	0.04828	0	0
Healthy	3.05237	0.03102	0.2573		31.20192	24.10635	1.12111	14.0828	0.2804	0	0.10321	0.03102	0	0.2573
Healthy	0	0	0		14.224	0	0	0	0	0	0	0	0	0
Healthy	1.2736	0.30369	0.53998		36.20723	22.42504	1.45295	0	0.00727	0	0.65485	0.30369	0	0.53998
Healthy	0.02318	0.60536	0		46.58828	2.57439	10.66404	0	0.03516	0	0.07661	0.60536	2.27389	0
Healthy	2.64538	0.62948	0		28.3422	21.99895	0.0875	0.04019	0.33636	0.0131	0.04449	0.62948	0.00643	0
Healthy	0.08596	0.24695	0.0509		55.96573	16.59904	0.06408	0.04611	0.46167	0.33041	0.19673	0.24695	0	0.0509
Healthy	0	5.27949	0.21052		1.12625	38.14371	0	0	0	27.6589	7.69219	5.27949	0.73894	0.21052
Healthy	3.30114	0.11322	0		89.66419	0.89403	0.25286	0	0.09688	0	0	0.11322	0	0
Healthy	0.18656	0.09431	1.62808		15.58417	17.25484	0.44586	2.21401	0.00406	0	0.6815	0.09431	7.4324	1.62808
Healthy	6.94735	0.14347	0.00349		58.04112	9.79647	0	0.06182	3.29887	0	0.35895	0.14347	0	0.00349
Healthy	0	0.14832	0		56.28109	22.92361	0.75839	0	0.10831	0	0	0.14832	0	0
Healthy	0.37245	0	0		38.0437	25.52487	0	0.05856	0.02297	0	0	0	0	0
Healthy	0	0	0		42.85214	36.3546	0	0	0	0	1.76819	0	2.32862	0
Healthy	0	1.07468	0		41.96543	25.4433	0	1.17867	0	0	1.21683	1.07468	2.3425	0
Healthy	0	0	0		69.41397	5.72044	0	0	0.65026	0	0.27637	0	0	0
Healthy	0	1.59861	0		52.47847	9.49517	0	0	3.78919	0	0	1.59861	0	0
Healthy	5.33536	0.01458	0.12602		15.08786	15.81389	0.70657	1.83454	0.39975	0	0.30838	0.01458	0.03118	0.12602
Healthy	0.70159	0	0		43.74967	8.51692	0	0	1.45191	0	0	0	0	0
Healthy	1.85762	0	0		49.05444	0.27954	5.58854	3.4515	1.96804	0	0	0	0	0
Healthy	17.75847	0.6536	0.0037		44.34291	4.2168	0	7.0576	0.28833	0	0.17424	0.6536	0	0.0037
Healthy	0	0.87786	0		1.78582	25.1217	16.36647	0	0	0	0	0.87786	0	0
D011236	0	0.47639	0.03133		42.06413	13.80297	1.43559	0.12814	0.21682	0	4.28158	0.47639	0	0.03133
Healthy	3.48633	0.70542	0		37.11887	10.82112	0.28054	0	0.00612	0	0	0.70542	0	0
Healthy	0	0.19862	0		79.30587	1.8096	0.00624	3.81881	0.70029	0	0	0.19862	0	0
Healthy	0	0.1442	0		68.77621	0.93636	0.12557	0	0.06515	0.03482	0.48153	0.1442	0	0
Healthy	0	0	0		54.92171	11.12671	0.51193	0	0.184	0	0	0	0	0
Healthy	0	2.4838	0		40.04677	12.09567	0.02817	0.07512	7.27039	0	0	2.4838	0	0
Healthy	0	0.93909	0		42.59283	26.22514	0	1.0876	0	0	1.2736	0.93909	2.24223	0
Healthy	0.89652	0.01863	0.17238		29.62494	12.45187	0.02359	0.08254	0.61386	0	0.03449	0.01863	0	0.17238
Healthy	4.05404	0.18361	0.09969		20.57994	26.69622	0.22567	0	0.00362	0	0.07729	0.18361	0	0.09969
Healthy	0.05715	0.62802	0		56.09359	19.31489	0.21154	0.00656	0.3158	0	0.03904	0.62802	2.4811	0
Healthy	0	1.09147	0		16.4986	5.11782	41.8721	0.11587	0.02349	0	0.18948	1.09147	0	0
Healthy	0	0.06073	0		64.50159	23.50501	0	0	3.00587	0	0.06736	0.06073	0	0
Healthy	0	0	0		86.90238	3.54505	1.66267	0	0.08617	0	0.03409	0	0	0
Healthy	0	1.06983	0		35.64172	15.98386	0	0.85302	0.01361	0	0.084	1.06983	2.25014	0
Healthy	0.09318	0.2134	0.044		67.44051	19.97129	0.40553	0	0	0	1.0239	0.2134	0	0.044
Healthy	0	0	0		0	22.6022	0	0	0	0	0	0	0	0
Healthy	0	0.9553	0.29643		53.74459	13.29806	0.11557	9.32086	0.4991	0	0.08152	0.9553	0	0.29643
Healthy	0.01793	0.00938	0.00597		50.29043	26.2342	0.30886	0.00392	0.0184	0	0.1062	0.00938	0	0.00597
Healthy	0.00271	0.1227	0		61.15669	21.44709	0.06619	0	5.36447	0	0.02599	0.1227	0	0
Healthy	0.07396	0.00819	0		36.72224	10.95063	0.43906	1.58795	1.28118	0	0.04584	0.00819	0	0
Healthy	0.03471	0.83951	0.19506		41.85675	5.3987	0.45467	0.00934	0.41417	0.02432	0.1922	0.83951	0.02816	0.19506
Healthy	0	0.04491	0		77.2291	1.26229	0.05589	0	0.06071	0	0.02311	0.04491	0	0
Healthy	0	1.35449	0.08722		2.59796	36.49023	0	0	0	27.47608	5.39218	1.35449	0.44241	0.08722
Healthy	0	0	0		7.60267	2.86244	0	0	0	0	0	0	0	0
Healthy	0	0.08884	0		50.35418	18.89524	0	0.0018	0	0	0.58579	0.08884	4.9034	0
Healthy	0.01146	0.21531	0		73.12423	5.93985	0	0	7.9908	0	0	0.21531	0	0
Healthy	0	0.36679	0		29.28913	6.18667	0	23.2954	0	2.20373	0.25249	0.36679	2.41626	0
Healthy	0	0.35798	0		68.10723	9.67728	0	0.46775	0.01221	0.00709	0	0.35798	0	0
Healthy	0	0.13997	0.05551		8.72825	20.07063	0.00785	12.7781	0.02667	1.79634	2.05041	0.13997	0	0.05551
Healthy	4.41976	0	0		73.87226	2.19671	0	0	0.15269	0	0	0	0	0
Healthy	0.00263	0	0.02106		85.8639	2.89096	0.31536	0	0.13621	0	0.0619	0	0	0.02106
Healthy	0.10977	0.13072	0		28.52758	42.1833	0.13609	0	0	0	2.31411	0.13072	2.5385	0
Healthy	0	0.06408	0.41721		17.4332	12.03122	0.93377	1.71467	0.07925	0.15196	0.69006	0.06408	6.05502	0.41721
Healthy	0	1.12458	0		35.00576	16.25088	0	0.89056	0.01278	0	0.07954	1.12458	2.27483	0
Healthy	7.34585	0	0		48.68608	25.42356	0	0.38099	0	0	0	0	0	0
Healthy	0.00912	2.00605	0.53441		39.15464	15.14251	2.06045	0	21.745	0	0.00124	2.00605	0	0.53441
Healthy	2.70282	0	0		70.79374	5.89331	0.10306	0.09754	0.35482	0.03425	0	0	0	0
Healthy	0	0	0		19.48864	32.45249	0.24042	0	0	0	1.19817	0	0.51247	0
Healthy	0	0.74244	0		77.8724	4.50981	0.03099	0	0	0.14067	0.28609	0.74244	0.13541	0
Healthy	0.40303	1.2976	0.00233		27.73597	19.00671	0.12401	0.03985	0.16836	3.03688	0.01308	1.2976	0	0.00233
Healthy	0	0	0		4.08443	2.52421	0	0	0	0.50733	0.21529	0	2.3859	0
Healthy	4.88055	0	0		65.82434	13.95267	2.89202	0	1.21645	0	0	0	0	0
Healthy	13.6002	0.10022	0		46.25692	2.01383	0.04941	3.63759	0.03865	0	0.02093	0.10022	0.04697	0
Healthy	0.23658	0	0		43.74522	28.60151	0	0	0	0	0.29781	0	0	0
Healthy	0.26387	0.1899	0.22442		23.10294	6.13666	0.13725	0	0.03863	0	0.80668	0.1899	0	0.22442
Healthy	0.00011	0.23019	0.07882		31.75604	44.3016	0.6324	2.06245	0.73001	0	0.13718	0.23019	0.00299	0.07882
Healthy	0.40841	0	0		45.25011	35.68276	1.60489	0	0	0	2.52791	0	2.24989	0
Healthy	0.00116	0.81476	0.01907		36.91185	5.54966	0.04807	11.1368	0.14522	2.20914	0.51968	0.81476	0	0.01907
Healthy	0.33804	0	0		0	86.40719	0	0	0	0	0	0	0	0
Healthy	0	0.08019	0		76.8929	0.74201	0.09253	0	0.06942	0	0.02496	0.08019	0	0
Healthy	0	5.04024	0		22.17878	0.63115	1.40043	0	0.01589	0	0.59839	5.04024	0	0
Healthy	1.00884	0.02622	0		92.03324	0.27859	0.40601	0	0.03816	0	0.00801	0.02622	0	0
Healthy	0	0.17445	0		5.66918	57.42024	0	0	0.0703	3.85493	1.12576	0.17445	8.77528	0
Healthy	2.13205	0.84597	0.09098		7.86782	31.44906	0	0.09261	0.015	0.02976	0	0.84597	0.18012	0.09098
Healthy	0.03167	0	0.00563		57.381	21.1384	0.0686	0	0.01941	0	0	0	0	0.00563
Healthy	0	0	0.05157		57.5735	23.19424	0	0.07637	0.05479	0	0.01435	0	0	0.05157
Healthy	0.06363	0.06845	0		65.20158	2.01168	0	0.75438	0	0	0	0.06845	0	0
Healthy	2.73361	0.00219	0		70.26426	5.47431	0.09498	0.13707	0.21392	0.03854	0	0.00219	0	0
Healthy	0	0	0		51.37327	5.81601	0	0	0.08027	0.02838	0	0	0	0
Healthy	0	0.18183	0.01928		58.48155	15.81535	2.93463	0	0.20258	0	0.28036	0.18183	0	0.01928
Healthy	1.0628	0.46346	0.20928		31.09127	20.15046	17.7156	0.51086	0.22925	0	0.0234	0.46346	0	0.20928
Healthy	0.07475	1.62648	0.06022		47.52272	11.56237	0.26635	4.89103	0.29055	1.11164	0.02314	1.62648	0	0.06022
Healthy	0.84349	0.00329	0		17.5367	8.03084	0.36312	0.13279	1.15015	0	0.00775	0.00329	0	0
Healthy	0.24146	0.09933	0.23864		63.65279	18.6942	0	0.47763	0	0	0	0.09933	0	0.23864
Healthy	8.71266	0.23949	0		68.10589	1.68866	11.4232	0	0.17317	0	0	0.23949	0	0
Healthy	7.71715	0.03117	0		64.26608	6.03681	0.27949	0	0.22616	0	0.09715	0.03117	0	0
Healthy	0	0.02385	0		77.80827	1.93304	0	0	4.96662	0	0	0.02385	0	0
Healthy	0	0.37019	0		43.39463	0.9388	0	10.9175	0.97032	0	0	0.37019	10.3694	0
Healthy	5.68611	1.09081	0.0596		46.43819	14.07809	0.03673	0.29531	0.13661	0.05199	1.35966	1.09081	4.37403	0.0596
Healthy	15.3019	0.68452	0		56.89743	4.32754	0	0	0.26264	0	0	0.68452	0	0
Healthy	0.41902	0.1765	0		57.07274	6.57742	0	8.15551	0.48033	0	0	0.1765	0	0
Healthy	0	0.08488	0		42.8335	1.15731	0	0	0.12155	0	0	0.08488	0	0
Healthy	0.1325	0	0		60.20397	7.16859	0.94282	5.82255	2.3192	0	0.0507	0	0.2522	0
Healthy	0.51819	0.01643	0.00865		68.04629	15.1956	1.71609	0	0.21354	0	0.64251	0.01643	0	0.00865
Healthy	0	0	0		42.63748	16.64858	0	0	0.47887	0	0	0	0	0
Healthy	3.34086	0.00187	0		31.10324	0.00122	26.62869	0	0	0	1.3951	0.00187	0	0
Healthy	0	0	0		63.35702	9.82647	0	0	0	0	0.30743	0	0	0
Healthy	0.20375	0.0251	0		47.20164	7.04327	0.01965	0	0.01612	0	0.00505	0.0251	0	0
Healthy	2.73457	0.58269	0.21942		12.02415	36.61069	1.92989	0	0.07227	0	0	0.58269	0	0.21942
Healthy	0	3.60555	0		10.76352	52.33149	0	0	0	0	0	3.60555	8.32173	0
Healthy	0	1.40285	0		7.51024	23.14032	0	14.0661	0	0.42074	0	1.40285	0	0
Healthy	0	0.01115	0		50.54372	10.11315	0.24071	12.4378	0	0	0.02384	0.01115	1.64577	0
Healthy	0.00604	2.76014	0		9.0583	28.32876	0.14565	0	0.26515	0	0.07613	2.76014	0	0
Healthy	0	0	0		70.99297	2.6144	2.17736	0	0.29277	0	0	0	0	0
Healthy	0.00755	0.08516	0		35.06386	16.28207	0.04021	0	0.11585	0.21858	0.97091	0.08516	0	0
Healthy	4.83435	0	0		66.15571	13.40777	2.80758	0	1.17343	0	0	0	0	0
Healthy	11.46605	0	0		66.90114	2.17786	1.01888	0	0	0	0	0	0	0
Healthy	0.28811	0.32453	0		50.15257	24.18231	0.07997	0	0.49433	0	1.03312	0.32453	0	0
Healthy	0	0.14899	0		61.9487	21.23557	0.11729	0	5.06731	0	0.04634	0.14899	0	0
Healthy	0	0.24853	0		65.56563	2.9818	0	10.8021	0.06664	0	0.01853	0.24853	0.86558	0
Healthy	0	1.2307	0.01347		17.5346	32.29719	0.18108	0.53548	0.05029	2.23034	2.4659	1.2307	0	0.01347
Healthy	0.0336	0.36701	0.06022		21.31523	18.027	21.40756	1.64991	0.14215	0.79016	3.93038	0.36701	2.03513	0.06022
Healthy	0.14076	0.38518	0.08164		51.08231	9.28355	1.13856	0.01455	0.24762	0.00324	0.11556	0.38518	0.09788	0.08164
Healthy	10.7429	0.86118	0		10.70067	53.59128	0.14373	2.49813	0	0	0	0.86118	0.06143	0
Healthy	0	0.15801	0		81.00986	1.69213	0	3.51621	0.62023	0	0.00304	0.15801	0	0
Healthy	2.29211	0	0		17.24106	38.3473	0.16512	0	0.05883	0.16948	0.06144	0	0.11525	0
Healthy	0	0	0		48.36611	3.40951	0.00194	0	0	0	0	0	0	0
Healthy	0.75765	0.56634	0.28253		73.06128	8.68621	0.10595	0	1.69079	0	0.06586	0.56634	0.07644	0.28253
Healthy	0.14243	0.96136	0.09417		24.86907	25.73455	2.38352	0	0.24155	0.77087	0.1706	0.96136	0	0.09417
Healthy	0	0	0		0.39476	1.70254	16.088	0	0	0	0.13564	0	0	0
Healthy	11.40195	0	0.27661		37.40269	16.38652	6.3231	0	0.49283	0	0	0	0.00083	0.27661
Healthy	0	0.35422	0		29.92426	6.30878	0	22.4976	0	2.20428	0.23871	0.35422	2.3885	0
Healthy	0.00952	0.14803	0.14916		19.45713	40.0521	0.14691	0.00101	0.00436	1.10814	1.80002	0.14803	1.43656	0.14916
Healthy	10.77613	0.28764	0.02139		49.20231	2.4792	0.56986	0.12882	0.41471	0	0.12527	0.28764	0	0.02139
Healthy	0.00998	0.28705	0.40534		42.97352	11.74668	9.69715	0.32613	0.03612	0.44679	0.49196	0.28705	0	0.40534
Healthy	18.14611	0.69037	0		44.03764	4.4221	0	7.20643	0.33662	0	0.18285	0.69037	0	0
Healthy	0	0.1406	0.02599		27.54383	49.01348	0.04583	0.97592	0.18897	0.19412	0.85017	0.1406	0	0.02599
Healthy	4.48531	0.66492	0.45771		10.92089	23.82518	0.23736	1.10321	0	2.20486	2.00662	0.66492	0.71836	0.45771
Healthy	0	0.72726	0.35072		27.32396	21.22642	15.7355	5.68998	0	0	0.87496	0.72726	2.61133	0.35072
Healthy	0.06095	2.1806	0		6.20115	2.00368	0	0	0	3.74834	0	2.1806	0	0
Healthy	10.63309	0	0		67.57399	2.30833	0.88133	0	0	0	0	0	0	0
Healthy	0	0	0		86.67407	3.85588	1.56703	0	0.08254	0	0.03325	0	0	0
Healthy	13.9275	0.68164	0		23.58338	15.24791	0	1.80817	0	4.31098	0.02771	0.68164	0	0
Healthy	0.10397	0.00377	0.00579		46.34036	20.48149	0.01482	0.0287	0.16455	0.67961	0.75211	0.00377	0.00153	0.00579
Healthy	0.18791	0	0		82.75444	3.2397	0.04398	1.73414	0.00445	0	0	0	0	0
Healthy	0	0.05277	0		50.31892	25.60422	0.22047	0.50031	1.03932	0.03507	0.01071	0.05277	2.31386	0
Healthy	0	0.12647	0		64.3692	19.09713	0	0	1.07601	0	0.07707	0.12647	0	0
Healthy	8.50768	0.18544	0		23.29549	26.17819	0.3113	0.00282	0.04929	0	0.17655	0.18544	0	0
Healthy	0	1.9399	0		3.59184	14.7687	0.26623	3.31237	0.85212	3.22099	0.09108	1.9399	0.93521	0
Healthy	0.26616	0.02217	0.26392		57.98975	9.4694	7.19192	0	0.12848	0	0.01527	0.02217	0	0.26392
Healthy	1.29354	0.4411	0.16055		44.63161	16.75764	0.87386	0	1.9251	0	0.31222	0.4411	3.73238	0.16055
Healthy	0	0	2.00924		40.39347	29.64819	0	0	0	0	1.64571	0	2.45066	2.00924
Healthy	4.10384	0.00219	0		69.7223	4.71001	0.06997	0	0.20252	0	0.02247	0.00219	0	0
Healthy	8.14103	0.04773	0		66.12026	5.85819	0.19747	0	0.24834	0	0.11293	0.04773	0	0
Healthy	0	0	0		80.49928	12.78265	0	0	0	0	0.47047	0	0	0
Healthy	9.99993	1.1662	0		11.51207	33.08029	0.11919	0.69645	1.40887	0	0.00979	1.1662	0.3693	0
Healthy	0	0.02236	0.04771		51.98054	7.56497	0.85488	0	0.31664	0	0.24921	0.02236	0	0.04771
Healthy	0	0	0		70.95437	2.57044	2.02119	0	0.36974	0	0	0	0	0
Healthy	11.25337	0.36396	0		33.38458	6.09322	0	0	1.84304	0.02369	0.40629	0.36396	0	0
Healthy	3.09149	0.70875	0		45.2512	0.66586	0.31623	0.13394	0.00557	0	0.51935	0.70875	0.04055	0
Healthy	3.20159	0.71235	0		46.29305	0.60369	0.45635	0.19647	0.00148	0	0.49766	0.71235	0.05828	0
Healthy	1.48956	0.15289	0.01706		18.80591	34.95696	0.02341	0.06427	0.03363	0.30996	0.41261	0.15289	0.00165	0.01706
Healthy	0.14225	0.05216	0		81.94286	1.61417	0.61435	0	0.23188	0	0	0.05216	0	0
Healthy	5.64948	0	0		34.17539	18.69292	0	0	0	0	0	0	0	0
Healthy	3.34438	0	0		48.23051	25.76269	0.06156	8.9855	0.04176	0	0	0	0	0
Healthy	0	0.07863	0		63.57685	23.8506	0	0	3.24285	0	0.07396	0.07863	0	0
Healthy	0.0004	1.56675	0.05619		19.703	3.76851	53.87866	0.6802	0.10032	0.47496	0.66088	1.56675	0	0.05619
Healthy	3.01302	0.74665	0		46.26214	0.59849	0.35908	0.13841	0.00147	0	0.50779	0.74665	0.08559	0
Healthy	0	0.08937	0		37.14894	21.63326	0.09463	0.42345	0.29749	0.52134	6.35383	0.08937	3.06305	0
Healthy	0.00214	1.72777	0		57.56519	5.99459	0.20719	0	0.00942	0.19414	0	1.72777	0	0
Healthy	0	0.17382	0.43207		13.81992	35.27572	0.22501	0.02103	0.04261	1.75259	1.23973	0.17382	1.57436	0.43207
Healthy	0	0.26486	0		65.78173	3.02548	0	10.2379	0.11472	0	0.01862	0.26486	0.87667	0
Healthy	0	0.28213	0		47.0639	17.36167	1.22718	0	3.24183	1.03394	0	0.28213	1.1774	0
Healthy	0	0.49964	0		0	14.08585	0	16.9026	0	0	0	0.49964	0	0
Healthy	0	0	0		30.30793	4.19912	5.89501	19.3418	0.00684	0.52732	0.01704	0	0.99504	0
Healthy	0.01217	0.04721	0.22954		75.21888	3.61181	0.30272	1.15149	0.02059	0	0.10637	0.04721	0	0.22954
Healthy	1.83266	0.23541	0.79045		39.99214	29.0597	1.19787	0	0.02359	0	0.82986	0.23541	0	0.79045
Healthy	9.23788	0.62023	0		54.74463	0.84423	1.17011	7.24372	0.2119	0	0.33346	0.62023	0	0
Healthy	0	0.67996	0		77.84468	3.88048	0	0	0	0.12037	0.34218	0.67996	0.08931	0
Healthy	0	0	0		48.39468	6.38429	0.1265	6.03283	0.15522	0	0.02221	0	0	0
Healthy	7.76194	0	0		22.37389	1.56003	1.7822	23.7423	2.75865	0	0	0	0	0
Healthy	0.01185	0.10984	0.19302		66.69946	15.82661	0.86895	0.00346	3.01606	0	0.03138	0.10984	0	0.19302
Healthy	0	0.1886	0		60.23402	1.76519	0	4.68797	0.21717	0.23507	0	0.1886	0	0
Healthy	11.31735	0	0		67.11307	2.23541	1.02886	0	0	0	0	0	0	0
Healthy	0	0.01791	0		37.60367	2.04543	0.01128	0	0	0.17124	2.94967	0.01791	0	0
Healthy	0	0	0		33.04527	37.52738	0	0	0	0	0	0	0	0
Healthy	0	1.28898	0		0.48934	57.88997	0.19509	0	0	0	0	1.28898	0	0
