c	Bacteroidia	Actinomycetia	Gammaproteobacteria	Coriobacteriia	Verrucomicrobiae	Methanobacteria
Healthy	1.54049427517084	0.0733333618610467	0.447091330996448	-0.624812084638703	-1.76270766243254	-5
Healthy	1.90598935457114	-1.96899571863646	-0.761627670971675	-5	-5	-5
Healthy	1.73886566552316	-1.58203035778526	0.193528082020101	-0.124105690671479	0.846521431636847	-5
Healthy	1.60134727245105	0.524904773107639	0.285521303827691	-0.505275073145214	-5	-5
Healthy	1.50459032801771	-0.00385623299378246	-0.0460181454541071	-1.5777385491864	-0.110967363214663	-5
Healthy	1.84287616131567	-0.40340290437354	-0.724504368598776	-5	-5	-5
Healthy	-5	-5	-0.175080529955518	-5	-5	-5
Healthy	1.35885560314766	-5	-0.766623096526104	0.277143731270877	-0.0336986640253362	0.116132682183786
Healthy	1.11677405887832	0.91212423623318	0.285048458934214	-0.240959502844085	-5	-5
Healthy	0.875809920481849	1.05293275745007	-1.03165716904105	0.873445581573002	-5	-5
Healthy	1.85328732329998	-5	0.437777507262603	-5	-5	-5
Healthy	1.13153429910309	-1.93629144060858	1.04587859840397	0.163441666934394	1.63552506314401	-5
Healthy	1.21170508306965	-5	-5	-5	-5	-5
Healthy	1.97333109281555	-0.888267143388902	-0.202268628312511	-5	-5	-5
Healthy	1.68052378776323	-2.5016894462104	0.657536754178769	-5	0.1838475692807	-0.090930953020981
Healthy	1.54737442872919	0.158100026551314	-0.497204295869993	-0.470069417139776	-2.41907502432438	-5
Healthy	1.69251706498794	0.0602368659953288	-1.74448628718047	0.139938876453147	-5	-5
Healthy	1.13404954274051	-1.93629144060858	1.2233881976464	-0.188116808037959	0.793840653811468	1.02528578892374
Healthy	1.21982910814252	1.83199166664052	-0.258186822976684	-0.750141527582629	-5	-5
Healthy	1.82217527394593	-0.787492787229916	-0.99349117222471	-1.04100633496967	-5	-2.45099673797421
Healthy	1.65869046475793	-1.61154354729973	-0.411661052766046	-5	-0.713700749057171	-5
Healthy	1.9639075250669	-2.28567024025477	0.70685513077609	-5	-0.250271412159511	-5
Healthy	1.81623035961131	-1.14218522202899	-0.317502935643721	-1.66294027367948	-5	-5
Healthy	1.70370681207805	-0.541452795803407	-0.0986397737552535	-0.35688304443144	0.556794422477099	-0.5620117497805
Healthy	1.53425538348743	-0.28245431219673	0.196844666256675	-0.424442699939974	-5	-5
Healthy	1.18123915533411	-5	0.864605405271669	-5	-5	-5
D013167	1.67079357233376	0.928584278791342	0.857185897303631	-0.335847116041869	-0.366440655086707	-5
Healthy	1.8402203641408	-5	-0.993234547548007	-0.529324955201064	-0.301003938776766	-5
Healthy	1.82987107329217	-0.865791007067916	-0.691094260568433	-1.04735283024106	-5	-5
Healthy	0.864011830191599	-1.31857784427899	0.884534822368498	0.0672271292818636	-5	-0.148050999661471
Healthy	0.952082078998089	0.905015067302231	0.944318793771176	0.511051391770324	-5	0.933610269920367
D013167	1.56555055568378	0.524823065792382	1.04649048188918	-1.4143137215475	-5	-5
Healthy	1.75023894070456	-1.17127567286121	0.652111872675894	-0.17470373556904	-5	-5
Healthy	1.81063932721709	-1.13359450162195	-0.167478314114489	-1.01081724874445	-1.4641997091751	-5
Healthy	0.838425919577198	1.09728473429838	1.85517558190595	-5	-5	-5
D013167	1.89067207686521	-0.495040067091392	-0.259637310505756	-1.072937756507	-5	-5
Healthy	1.77797032905245	-0.365411903162235	-0.303800929508598	-0.723377375798292	0.941177384411942	-5
Healthy	1.9660556165173	-5	0.680871930088127	-5	-0.243386709927064	-5
Healthy	1.54423118434624	1.34432565055286	-2.15490195998574	0.605834928425381	1.19600503210578	-5
Healthy	1.71429680912626	-0.853747897907005	-0.307100228626657	-0.714172747246726	0.742192342315318	-5
Healthy	1.75780113069783	-3.25963731050576	-0.840132152907433	-2.0670191780768	-5	-0.211881144081632
Healthy	1.30862203111992	1.3096708274078	-1.25165689551245	-5	0.428071589859739	-5
Healthy	1.90984293250635	-2.33629907461035	-5	-5	-5	-5
Healthy	1.90537724537048	-1.27893169820284	-0.646160676195457	-0.824488186636552	-5	-5
Healthy	1.84706626289629	-0.0446346032908039	0.203587645792654	-0.729647298223817	-5	-5
Healthy	1.67759554777868	0.550019107285079	1.00283276436082	-0.000743279249086168	-5	-5
Healthy	1.79611023661982	-5	1.0411391411101	-0.504636077822428	-5	-5
Healthy	1.03952436442046	-0.186032254662702	-0.200067008384154	-1.15914144595812	-0.0704840075438665	0.118545785398158
Healthy	1.87845923190895	-1.51215487988856	-0.126534076288682	-1.23619777592541	-5	-5
Healthy	1.21594090851444	0.552271452293005	-1.29030613027221	-1.38069792412439	-5	-5
Healthy	1.83485605161469	-0.147562705953373	0.494801377974022	-0.236834159799339	-5	-1.58302682739696
Healthy	1.49953849000643	0.220050527125682	0.444627109819072	0.5797058738078	-1.18243463044022	-5
Healthy	1.95319280674518	-0.0335672700936893	0.136311440287854	-1.33932421166148	-5	-5
Healthy	1.84321857138905	0.431865325824892	0.390488224809775	-0.640543979879013	-5	-5
Healthy	-2.27984069659404	0.0387194860168946	1.70521726110208	-2.00086945871263	-5	-5
Healthy	1.62283703204907	-5	-0.718852957975572	-1.0977250795255	-5	-5
Healthy	1.69925992939583	-5	0.158880923169454	-1.39696394374948	-0.941687878891614	-5
Healthy	1.70998680317041	-5	-0.716269213222118	-0.953699980347031	-5	-5
Healthy	1.80927049269205	-0.01338947710832	0.215896529784036	-0.685122008464187	-5	-5
Healthy	1.40511352412743	0.184026707279959	0.300793240649741	0.29476594022924	-5	-0.332687164705036
Healthy	1.52554285805695	1.31489565910383	1.40425575474829	-5	-5	-5
Healthy	-0.764850463526756	-5	1.99715174083286	-5	-5	-5
Healthy	1.82993262611439	-0.0754312807505292	-0.498488868275975	-0.443613061292432	-5	-5
Healthy	1.68000962497922	-5	-0.475175637146033	-5	0.00930213933829005	-5
Healthy	1.27857870506819	-5	0.237960742067695	-1.39653084026616	-5	-0.427907109696094
Healthy	1.27885279162735	-5	-5	-5	-5	-5
Healthy	0.746739257475019	-0.143748552266776	-1.19538358301274	-0.897840816756315	-5	0.657351340406132
Healthy	1.85625876442189	-5	-5	-5	-5	-5
Healthy	1.34143274386819	1.10225116759057	1.35728577769053	-0.479280715250214	0.205266633630187	-0.0863026812812774
D013167	1.82323882472422	-0.598840800976211	-0.445038642545344	-0.947729403343251	-5	-5
Healthy	1.83849861847903	-5	-1.11030620855581	-0.496617936526267	-0.240030142445693	-5
Healthy	1.80671037139733	-5	0.69742115739418	-0.0734157742349271	-5	-5
Healthy	1.4544043992677	-5	-5	0.0385367121750399	-5	1.13535912540855
Healthy	1.80843582926501	-0.0574909361606513	-0.764522055387049	-0.60249450310198	-5	-5
Healthy	1.65694200303837	0.138059425133607	0.327936927659138	-0.657794520723658	-0.994690763151483	1.11370643016514
Healthy	1.80247269252521	-5	0.6006919828597	-1.50072541810778	-5	-5
Healthy	1.84397648555626	-0.116673640146052	0.497987815142413	-0.1766953483249	-5	-1.33998877871067
Healthy	1.84499286597348	-5	-0.530781999579368	-5	-0.526542227184554	-5
Healthy	1.79544251462279	-0.142727826435959	0.389095173354186	-0.419371494431451	0.0037318813728815	-5
Healthy	1.47363526178413	-0.717060834245226	0.176027557860134	-5	1.360512188737	-5
Healthy	1.8287975087091	-0.469096265197236	-0.0731998301067869	-0.0471833494654804	-1.96859153574838	-5
Healthy	1.67211929492149	0.650517332864519	-0.176532291816822	-0.289823378475307	-0.900215803396422	-5
Healthy	1.58019232676226	0.349302787709901	0.687225651784548	-0.82564940252062	0.221948625861866	0.73968545196207
Healthy	0.542661135510668	0.812916697356791	1.4411514954835	-0.013201402988353	0.133235434896323	-5
Healthy	1.53950277800773	-5	-5	-5	-0.765761199652933	1.24780908674037
Healthy	1.66620440784786	-5	-0.440177131287025	-1.16033344311757	-5	-5
Healthy	1.73595465189247	-1.49839307758117	0.129870273806506	-0.170760571858611	0.856621964671324	-5
Healthy	1.88788122841334	-0.994347684644926	-0.842452574422192	-1.37561475857973	-5	-5
Healthy	1.60145057451342	-5	0.764063993693171	-5	-5	-5
Healthy	1.45430828928135	0.42536790473325	1.15262280581706	-0.0640999307812573	-0.160031997995545	-5
Healthy	1.04862705783293	0.937439150198549	0.756473312380045	-2.24184537803261	-5	-5
Healthy	1.83779019942277	-0.724113039698774	0.776009247874998	-1.19118157490788	-5	-5
Healthy	1.26674332629385	0.979663078852264	0.18682642301871	0.350120037711959	-1.39126008093121	-5
Healthy	1.29669282630379	1.08839942174685	0.16867422956708	-0.158321496631113	-5	-5
Healthy	1.95233772098032	-0.693467752480393	-0.0225324753632522	-1.33170728955178	-0.0480120126351787	-5
Healthy	1.89941747179119	-5	0.459935016851525	-5	-5	-5
Healthy	1.81151810152313	-1.22489950112098	1.00679923007321	-0.626058688481939	-5	-5
Healthy	1.66408446128312	0.376651766049023	0.526003086092814	-0.272906280535141	-5	-1.37903156435571
D013167	1.62096760406	1.24394836787224	-0.287013766405617	0.508492011146758	-5	-5
Healthy	1.87055892425101	0.294898101297148	-0.128946894372609	-3.10237290870956	-5	-5
Healthy	1.38955978436624	0.11787093722943	-0.384070980062623	0.157885712924507	0.336313610203409	0.380681472737826
Healthy	1.79814908758452	-5	0.598288097462462	-1.7972393126068	-5	-5
Healthy	1.21102945272824	1.36141125215621	-0.040767750949004	-0.800738619822922	-1.52695119491146	-5
Healthy	1.78332596939472	-1.49066304198236	0.938002566921817	-1.90692869362394	-0.15815894255042	-5
Healthy	1.58732744949149	0.479343490238789	-0.187414158045324	-0.865408565289123	-5	-5
Healthy	1.86689893847382	-1.34275287011628	-0.373978026588278	-5	-5	-5
Healthy	1.3611190195597	0.770960939647206	-0.723400346442357	0.626105189203206	-5	-5
Healthy	1.21772392430279	1.04936961151708	0.994646598672692	0.105339839805286	0.398471260058324	-5
Healthy	1.70935248605077	-0.938246032194067	1.24421054862531	-0.378522517912154	-0.0143355600222667	-5
Healthy	1.38237892396689	-0.179181374381821	-0.545551519298308	-0.779186103214509	-5	-5
Healthy	1.67317256099189	-0.01338947710832	0.907677875594028	-5	-1.83803338363593	-5
Healthy	1.66777505190295	1.45287954218923	-5	-5	-5	-5
Healthy	1.69798268700167	0.217699721797953	-0.167305912953498	-0.527726368388884	0.154274820458287	-5
Healthy	1.6113332234988	0.527044433138936	-0.558351987474352	-0.674156071706708	-5	-5
Healthy	1.91804523262035	-5	-5	-5	-5	-5
Healthy	1.22871954536122	1.06749935687422	0.331848226509501	0.374064297696811	-5	-5
Healthy	1.87049479325185	-1.63152716155964	-0.192295887061616	-0.929297340280526	0.728486079626542	-5
Healthy	1.82545889959683	-1.21147811277753	1.06800356828737	-0.677677314125989	-5	-5
Healthy	0.245747024886997	0.601022961838799	0.177493212608342	0.22735443207394	-5	0.82194237073192
Healthy	1.88952002769663	-0.608306422963091	-0.0379765326292973	-1.41465208890541	-0.453494351833502	-5
Healthy	0.854920907471279	1.08138835857617	0.251212232692721	0.213610715284712	-5	0.21296756791773
Healthy	1.31523919247116	1.23170145808804	0.943680460974459	0.660402489583748	0.275670622022857	-5
Healthy	1.61353263365198	-0.545780364339998	0.895009051199619	-2.41116827440579	-0.154672464977933	-5
Healthy	1.44662724743026	1.11343693705746	0.137876090487811	0.048298050818717	-2.38615817812393	-5
Healthy	1.84469923667168	0.627033863191978	-0.496195702909122	-5	-0.919193195665638	-1.27810698378504
Healthy	1.49091806667468	0.833494536042278	-0.269451886706003	0.243903293481164	-0.00285398589743062	-0.579846139525402
Healthy	1.7295800067766	-5	0.876714800230733	-5	0.0185798445518674	-5
Healthy	1.79795971289236	-0.684218519291396	-0.748799944527819	-5	-5	-5
Healthy	1.83629625919064	-0.664461867556849	0.792109306300532	-1.24672342981558	-5	-5
Healthy	1.80060849108794	-5	0.474835202538088	-1.32230181852549	-5	-5
Healthy	1.32418323546207	0.408005790319548	-0.115227285636771	-5	-5	-0.406016519976226
Healthy	1.20289463092717	1.51144068959532	0.0830257808724579	0.409087369447835	-5	-5
Healthy	1.76143849315133	-5	-5	-5	-5	-5
Healthy	1.56536262491201	0.760888948595385	-0.809388202186395	-0.725334230918611	-5	-5
Healthy	1.75487956265992	-0.96349087146727	-0.366854860632557	-0.13262680611774	-5	-5
Healthy	1.76644393077627	-1.08671609823958	0.21916522183034	-0.492171103954471	-5	-5
Healthy	1.91773058065843	-0.187247027854038	-0.0208205225232316	-1.30189945437661	-5	-5
Healthy	-1.94653739507454	-1.75721019052132	1.96204361109191	-5	-5	-5
Healthy	1.62831228308446	0.561069168303111	-0.0248210290591229	-0.013205879997202	-0.663360181358311	-5
Healthy	1.8107653110522	-5	0.0637985592843731	-1.01560772147573	-5	-5
Healthy	1.82358370192354	-1.51300311156818	-0.158740666617736	-1.75227216709028	-5	-5
Healthy	1.28450472680845	-0.108975747775898	-0.559027981266039	-5	-5	-5
Healthy	0.828867328922882	1.81831888075953	-0.743859773365467	0.585288105450458	0.382343091527094	-5
Healthy	1.84175972549382	-0.682417160219801	0.776592960007098	-1.3212995650017	-5	-5
Healthy	1.6319434274804	0.0636898070659367	1.49563174265569	-0.0197193142150694	-0.227736985686373	-1.01354178726269
Healthy	1.79532856505883	-5	-1.32093568187869	-0.36900293160136	-5	-5
Healthy	1.80925728653393	-5	0.489642130389186	-1.06233168560099	-5	-5
Healthy	0.769604015892609	-5	-5	-5	-5	1.09909024852233
Healthy	1.41816783300766	-0.141486863733002	0.252238761553515	-0.0543000497428768	-5	-5
Healthy	1.75956639675674	0.603936426877068	0.0079908807285113	0.0458313143477545	0.21405398535976	-0.394307171667629
Healthy	1.51441359205438	0.414341491186012	0.335010336802968	-0.893945159906213	-5	0.399876114370752
Healthy	1.7740177146621	0.289352567816679	-0.535346542550498	-0.793147149993302	0.696345902623272	-0.635561579360074
Healthy	0.886532460558815	0.8482599535764	-5	-0.94531035705002	-5	-5
Healthy	1.83513857174488	-0.496345480757041	-0.197499932235607	-0.0504685047202402	-2.65364702554936	-5
Healthy	1.64089307622699	1.17054479485714	-0.30977733132734	-0.0186843605831396	-1.11599807523121	-5
Healthy	1.29673537359748	0.202027622561918	-5	-5	-5	-5
Healthy	1.36070679998064	-0.363582318591952	0.138002536456431	-0.0354009888414391	-5	-5
Healthy	1.76509950216503	-0.314939339095504	-5	-5	-5	-5
Healthy	1.58953576384212	0.594705174058466	-0.392137681651643	-0.391538152616272	0.667761985867626	0.108960579168211
Healthy	1.11805629411315	-1.57251389090421	1.02381030340656	0.162585314282281	1.64303011960093	-5
Healthy	-2.00612308505879	-0.559768063773211	1.97905817391994	-5	-5	-5
Healthy	1.65300631972067	0.735751355005925	-0.60173005288245	-0.149261892768803	0.8498387630846	-5
Healthy	1.4004321226059	-0.621238824683627	-0.791773694064417	-0.805235975889113	-5	-5
Healthy	1.54793289263867	0.376025527573288	-0.167465541310879	0.0117733770452618	0.212850529635859	0.75417397123786
Healthy	1.55767727729678	-0.386443574821955	-1.3981572102179	-1.29670862188134	-2.77469071827414	-5
Healthy	1.88699055291402	-1.55846196129784	-0.737596376741218	-5	-5	-5
Healthy	1.80440347400348	-0.203120519110002	0.203661016675312	-0.651675662299613	-5	-0.728413935972729
Healthy	1.922515835678	0.0625707037055089	-0.140261433802853	-0.318840200474807	-5	-5
Healthy	1.23034621136224	1.16817591587272	-0.277259162061962	-0.18020608807606	-5	-5
Healthy	1.21122522940003	0.178916544522549	-0.661902246293461	-0.339570932155132	-5	-0.731071177567387
Healthy	1.89496723756092	-5	-5	-0.210264210354226	-5	-0.96389033293942
Healthy	1.8034408634439	-5	0.507498308275462	-1.40274371707486	-5	-5
Healthy	1.55679731448639	-1.13798794874978	-1.01304921214148	-1.44249279809434	-1.66094626429086	-5
Healthy	1.6569367403503	-1.00957234151474	-5	-1.80548565811753	-0.8142029525538	-0.245858156170543
Healthy	-2.37468754903833	-2.64016451766011	1.99970610036023	-5	-5	-5
D013167	1.84727471978608	-2.24033215531037	-0.185020316239243	-0.406614233956362	-5	-5
Healthy	1.91905015012138	-5	-0.236167851410691	-0.62158392811477	-5	-5
D013167	1.91030865301424	0.118648244133106	-0.844208647642382	-5	-5	-5
Healthy	1.55935113870028	1.48205765832011	-0.113086466601454	-0.681248186142888	-0.836302054107431	-5
Healthy	1.80159769272252	-0.023916090656266	-0.794200378429424	-0.58609700249556	-5	-5
Healthy	1.31939778220672	-5	-5	-0.563932812786401	-5	0.758692419878901
Healthy	1.7697134049307	-0.5019928689609	-0.447368280755924	-0.678815972697686	0.910151972818467	-5
Healthy	1.82483783149133	-5	-0.0914345636631253	-1.27687284120431	-5	-5
Healthy	1.8490291105652	-0.451242171426296	-0.681999308182079	-5	-5	-5
Healthy	1.86419901262779	-5	-0.269258088149979	-5	-5	-5
Healthy	1.62522249534813	0.453501806000017	0.566000031094816	0.0618820371615251	-1.52157781225992	-5
Healthy	1.82641886096125	-5	-0.196351727598519	-0.82912249272442	-0.250279140025592	-5
Healthy	1.89142516214329	-1.02131743484306	-0.712735874201023	-1.51399481363776	-5	-5
Healthy	1.92207415077932	-0.462382363579024	-0.719535453373082	-5	0.138422704786584	-5
D013167	1.8926807828645	-5	0.240494334014372	-0.614554606004158	-5	-5
Healthy	1.63585294121595	-5	-0.452434495307391	-0.942447998945467	-5	-5
Healthy	1.32670915273713	1.0470804624926	-0.789200089603249	-1.04846820945765	-5	-5
Healthy	1.92235586508424	0.563323239319293	-1.2518119729938	-5	-1.23306690616272	-0.171849441548615
Healthy	0.98415901952031	1.06915174168895	0.169953491717545	0.164778018227981	-5	0.181363312790112
Healthy	1.18184673085399	-0.13519829994923	-0.991186990947911	-0.448415830639588	-5	-0.385387487727353
Healthy	0.835312539111101	1.87064550947986	0.767642596957773	0.676716466627682	-5	-5
Healthy	1.80667004299012	-0.814231266566387	0.407480983611734	-0.639558066897362	-1.5548630312867	-5
D013167	1.89291786783085	-0.682940041259995	-0.53527205844345	-1.26688301855794	-5	-5
Healthy	1.392386858299	0.101042147971292	-0.113069562831228	0.374000055530311	0.238853691809097	-5
Healthy	1.67746687928733	-2.60730304674033	0.674669200767574	-2.11238269966426	-5	-5
Healthy	1.62008074920544	-1.75006824336581	-0.350159083930841	0.279228779072425	0.873068207464629	0.413064946837411
Healthy	1.62148049303631	-0.722459544882569	-0.662640587998645	-2.47886191629596	-1.00793273997233	-1.31158017799729
Healthy	1.92078882134519	0.0356218259759235	-0.196624834438046	-0.353655098683705	-5	-5
Healthy	1.40750290570782	1.58276460271344	0.137898221190076	-0.452372955229649	-5	-5
Healthy	1.65504945297726	1.00003517642841	0.407188583208907	-0.500436626465597	-5	-5
Healthy	1.54842565901742	0.830543119903423	-0.522473592805652	0.00739354278700913	0.815796168748423	1.40092307149672
Healthy	1.60701278285257	-0.512805042608604	0.906672754932645	-2.00700490156866	-0.114305270370072	-5
Healthy	1.5995490388448	0.974591820276002	0.256272642664966	-1.88372441241946	-0.0239941074918709	-5
Healthy	1.60269045479445	-0.0326439419747885	0.42946965447546	-1.49580108146055	0.458930804559553	-5
Healthy	0.868148742557497	1.89108609214126	0.527066370169027	-5	-5	-5
Healthy	1.60211883424374	1.13027167603051	0.174327341462779	-5	-1.28802414564824	-5
Healthy	1.82898304859605	-1.36774522331529	-0.564585683782472	-5	-0.934719128897246	-1.29439283659539
Healthy	1.27722861019459	1.02106478347037	-0.896401506022062	-1.14819148577176	0.248960959759684	-5
Healthy	1.52357960846822	-0.984598326297051	-0.814684541996343	-0.720036632541263	-5	-5
Healthy	1.15716169824922	-0.313605072495461	0.40233705490006	-1.86043573382415	0.740620031418806	-1.23589862352377
Healthy	1.43127625304714	-0.902256941055122	-0.778898880038495	-1.23980377054487	-0.254597268087732	-0.965732602961974
Healthy	1.50696532995265	-2.37468754903833	0.0735057322332216	-0.274709231973527	-5	-1.03602339000339
Healthy	1.19759313763746	1.08473888451752	-2.3045183235098	-0.0771707803333511	-0.0292627132592519	-5
Healthy	-2.93181413825384	1.41791970709081	1.00639757663889	-1.27400674107528	-5	-5
Healthy	1.33689161202881	1.67912423862387	0.595957827659652	-0.156617705783265	-5	-3.07572071393812
Healthy	1.90320842466068	-5	-0.403842919083828	-1.53017798402184	-5	-5
Healthy	1.96553503406803	-0.721932669111337	-0.244193722554654	-5	0.267716015946984	-5
Healthy	1.56191539970054	-5	-5	-5	-5	0.877629887229984
Healthy	1.58197524449011	0.728553430409411	0.999392866427171	0.124758466989776	-0.143065789419393	-5
Healthy	-1.4185054577091	0.819264844581342	1.9433311053636	-5	-5	-5
Healthy	1.65576003013257	-0.573293593953686	0.470428132912058	-0.673828054710825	-1.75325529027616	0.232983411537436
Healthy	1.87097583733859	-5	-1.81559251458768	-5	-0.15318678603921	-5
Healthy	1.56617117684404	0.447654084487987	-0.706504856527975	-0.133884049014663	-5	0.25545583518426
Healthy	1.91236380370177	-1.69378949183224	-5	-5	-5	-5
Healthy	1.86774459363373	-1.62837807282398	-0.212369525029817	-5	-5	-5
Healthy	1.84892968113871	0.607714450071696	-0.408490191005346	-5	-1.04363944632668	-1.36532124782132
Healthy	1.62633092162402	0.619318771161886	-0.551912333307659	-0.186892924414693	-0.00797697223614937	-5
Healthy	1.46110291957796	-5	-5	-5	-5	-5
Healthy	1.46910240512236	-0.838093207932721	-5	-0.416076117680687	1.37077225663766	0.344075771906494
Healthy	1.77778571016738	0.560964153548602	-0.609471130520392	-5	-0.0457237134145102	-0.0362829873104546
Healthy	1.84082121263404	0.628904667733536	-0.448318277477442	-2.35261702988538	-0.931628581967357	-1.19962664510865
Healthy	1.71486642728052	-5	-1.30759376516637	-5	-5	-5
Healthy	1.94348239704134	-2.10292299679058	-1.6548223834573	-5	-5	-5
Healthy	1.7168624798801	0.0975488244354698	0.272873860327744	-1.69464863055338	-5	-5
Healthy	0.554435854201991	0.728345664291494	-5	-5	-5	-5
Healthy	1.83685330323355	-0.388234220281519	-0.623806413115715	-5	-5	-5
Healthy	1.83723208222427	-0.91750186149422	-1.10435649517592	-1.07422394616325	-5	-5
Healthy	1.4572182964768	-0.134055504776084	0.338033946689928	0.649959559556279	0.281437913942558	-5
Healthy	1.8048123058785	-0.0495231782974773	-0.805430160771357	-0.599479279121621	-5	-5
Healthy	1.89877436594448	-1.06393888339001	-0.583858968831671	-5	-5	-5
Healthy	1.75018158681695	-5	-1.83120797968582	-5	-2.41566877563247	-5
Healthy	1.50889100939141	0.637304564516816	0.0608488730388074	-0.600793699328692	-0.331409099963166	-0.947459954065977
Healthy	1.80736608036384	-0.00236464487350495	-0.720835156937729	-0.599945788725126	-5	-5
Healthy	1.62459640714877	0.267267966786495	0.553274831325661	-0.529913071591167	-0.326693345517798	-0.840192267030569
Healthy	-5	0.62824277814123	-5	0.554577584745201	1.24120543551533	-5
Healthy	1.51593567331112	-5	-0.393833685392379	-5	-5	-0.816616257947305
Healthy	1.75200486245167	-5	-0.145815456166393	-1.52900183033913	-5	-5
Healthy	1.83533284451337	1.23110599699788	0.182947919306218	0.603946156265205	-5	-5
Healthy	1.96448266164724	-5	0.615718646710098	-5	-0.27043027369803	-5
Healthy	1.36182601323736	0.700916486615219	0.319861511693828	-5	0.484443631089704	0.487042169301616
Healthy	1.80659974738529	-5	0.502611451159221	-5	-5	-5
Healthy	1.80709733368615	-5	0.478795846393972	-1.17360121781238	-5	-5
Healthy	1.15068829785399	-5	-0.53746724196491	-0.454062315358118	0.0729700598663302	-5
Healthy	1.27180072983809	0.113863167462118	-1.11827306462358	0.192305348063851	-2.24641694110709	-5
Healthy	1.11381404693274	0.0536315283660297	-0.686280380504907	-0.821425896620075	-1.56815395430127	0.231161091024965
Healthy	1.39572851907407	0.0808680952038701	0.40212376240064	0.033656925103955	-5	-0.0889756308628182
Healthy	1.45847346578167	-5	-5	-0.158196449630666	-5	0.965423732012489
Healthy	1.38524099095837	-1.2209087961545	1.06381618207975	-0.469441740548347	1.17337597576964	-5
Healthy	1.87640133744105	-5	-1.36471736200179	-0.00411921333117029	-0.542814743446332	-5
Healthy	1.7969396528931	-2.69680394257951	0.947177775467039	-1.2023170650851	-5	-5
Healthy	1.53049988536732	-0.800903343694384	-0.276536118316854	-5	-5	-0.0475805228014692
Healthy	1.78416143648639	-0.0571390860764773	0.4958993980762	-5	0.75925828187544	-5
Healthy	1.35191143376754	0.745788135552397	-0.182414800094703	-0.440428497217558	-5	-5
Healthy	1.8297739717221	-1.05522131887649	-1.09178314691061	-0.710946442407359	1.01338122771052	-5
Healthy	1.60285044751201	-5	-0.618830748720854	0.00429987352362671	-5	-0.145499632122898
Healthy	1.75732715880553	-2.49620931694282	-0.379728574560956	-0.325368462482923	-5	-5
Healthy	-1.31238187042823	-0.596604912997491	1.19992650333637	-5	-5	-5
Healthy	1.93413308623912	-5	0.120201989583453	-5	-5	-5
Healthy	1.42577754633749	0.202188512266052	0.42128302264261	0.257001411616545	-5	-0.303014907547875
Healthy	1.75021292783412	-5	-5	-5	-5	-5
Healthy	1.71328451936576	-0.959002307576509	0.00645748463818299	-1.03282657704446	-5	-5
Healthy	1.32171770527317	0.708842241792617	0.0135113334658999	-0.734757531366199	-5	-5
Healthy	-1.35565990117368	1.96795325337443	0.1084736905237	-5	-5	-5
Healthy	1.76561603398308	-5	-1.06238182060618	-0.518672051847425	-0.0191152915709132	-5
Healthy	-1.83150251647697	1.86398539723709	0.630757284988651	0.588545086209557	-2.92445303860747	-5
Healthy	1.81192210165437	-5	-1.7026772857947	-0.665224668322045	-0.0802840157574941	-5
Healthy	1.83387561785576	-5	-0.424789054916385	-5	-0.401943052719206	-5
Healthy	1.83893115834566	-0.411515400955207	-0.704037267605977	-5	-5	-5
Healthy	1.68789987040816	1.25571550073716	-5	0.443940115208608	-5	-5
Healthy	1.46017953610094	0.738812257654625	1.39430403063012	-5	-5	-5
Healthy	1.76885127493393	0.162576353937276	0.168644776887817	-0.496536181846786	-0.192519092995695	-5
Healthy	1.5853018727624	0.523527964330405	0.517446633919386	-5	0.563579561775237	-5
Healthy	1.47192010289356	-0.224207572321208	-0.302822985028996	0.0687163419965539	0.100515285822753	-5
Healthy	1.50463503419416	0.257683373676726	-0.059593098600362	0.127846354725375	-1.04866248120408	-5
Healthy	1.47542666544873	-5	-0.666169989554354	-5	-1.01596801972882	-0.0775080964527578
Healthy	1.75366194472913	1.08397714612738	-0.528165759848767	0.270294437715416	-5	-0.750385897655418
Healthy	1.83408248361784	-0.597721418104439	0.773892446690057	-1.33198702835817	-5	-5
Healthy	1.90655299646866	-1.79182747333288	-0.781306980008644	-5	-5	-5
Healthy	1.13212066742592	-1.70730099695607	1.00824322239122	0.169771390203502	1.64730089635306	-5
Healthy	1.43001164909166	-0.100902099292678	0.33390450401391	-1.09189045960745	1.09843292937707	-2.05207638016827
Healthy	1.48386204927454	1.36008593544129	0.350405033933652	0.84854995508427	-5	-5
Healthy	1.12025302697863	-0.905109802993349	0.340223937176264	-1.08481129482684	-5	-5
Healthy	1.30526342666048	0.498718461109633	-0.322703368465917	-1.68973163336755	-5	-5
Healthy	1.34761938348504	1.28531309034772	0.529409819863476	-0.0683336773105983	-0.0590504326824223	0.156739908263137
Healthy	1.80666997520814	-0.362360194641302	-0.786004383631915	-1.65266998468305	-5	-5
Healthy	1.13884152063227	0.229658809000127	-0.92863356324087	-0.308847752829318	-5	-5
Healthy	1.66724696440547	-0.0195693655551319	0.907086593498582	-5	-1.58703572800334	-5
Healthy	1.6535546030616	-0.698991719603	-1.60258145764865	-0.627419364969087	0.259868510765762	0.955537188035329
Healthy	1.909959756789	-0.214705764356596	-0.378958806894501	-5	-5	-5
Healthy	1.12102575716609	-1.65777477063921	1.0080501430417	0.176183898663947	1.63788691727554	-5
Healthy	1.72451450210822	-5	0.136105144969983	-5	0.273452703621175	-5
Healthy	1.0819885528771	0.949543202619029	0.26488862612062	-0.211131945980889	-5	-5
