group	Lachnospirales	Oscillospirales	Actinomycetales	Coriobacteriales	Verrucomicrobiales	Acidaminococcales	Erysipelotrichales		Bacteroidales	Lachnospirales	Oscillospirales	Actinomycetales	Verrucomicrobiales	Burkholderiales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Acidaminococcales
D009765	42.41542	11.02128	0.40519	1.62812	0	0	1.27171		27.17567	42.41542	11.02128	0.40519	0	0.07042	0	1.27171	1.62812	0
Healthy	2.30841	0.10838	0.1845	0	0	0	0		65.70584	2.30841	0.10838	0.1845	0	0	0	0	0	0
Healthy	64.4011	14.55616	0.0008	0.47668	0	0.00015	0.02408		7.75441	64.4011	14.55616	0.0008	0	0	0	0.02408	0.47668	0.00015
Healthy	11.56562	8.83526	2.78263	1.11166	0.00032	0	0.04376		25.16801	11.56562	8.83526	2.78263	0.00032	0	0	0.04376	1.11166	0
Healthy	1.72941	3.83581	1.21132	0.1628	3.84496	0	0.00174		75.927	1.72941	3.83581	1.21132	3.84496	0.7445	0	0.00174	0.1628	0
D009765	0	6.75435	35.61122	9.34688	19.4317	0	0.75332		3.22604	0	6.75435	35.61122	19.4317	0	0	0.75332	9.34688	0
Healthy	46.51861	9.83849	2.04031	0.59299	0.79342	0	0.00415		27.96087	46.51861	9.83849	2.04031	0.79342	0.06486	0	0.00415	0.59299	0
Healthy	3.10588	4.70989	0.11984	0.22282	10.3809	0.87857	0.00808		66.09812	3.10588	4.70989	0.11984	10.3809	0.11834	0	0.00808	0.22282	0.87857
Healthy	25.5392	20.96904	1.03523	1.03937	0	0	0.13303		25.51014	25.5392	20.96904	1.03523	0	0.20459	0.79834	0.13303	1.03937	0
Healthy	12.06107	47.80958	0	1.79807	0	0	0		18.16758	12.06107	47.80958	0	0	0	0	0	1.79807	0
Healthy	0.68422	7.98813	0.12056	0.03568	0	0	0.03735		78.57875	0.68422	7.98813	0.12056	0	0.0657	0	0.03735	0.03568	0
Healthy	18.72938	4.49598	0	0.12192	0	0	0.06825		64.93079	18.72938	4.49598	0	0	1.07337	0	0.06825	0.12192	0
Healthy	5.48461	6.84934	6.99607	0.65339	0.3477	0	0.8809		39.03604	5.48461	6.84934	6.99607	0.3477	0.21451	0.07517	0.8809	0.65339	0
Healthy	1.21892	1.32719	0	0.13178	0	0	0.02311		88.7654	1.21892	1.32719	0	0	0.11966	0	0.02311	0.13178	0
Healthy	11.90134	0.49666	0	0	0	0	0.01034		79.91048	11.90134	0.49666	0	0	0.07877	0	0.01034	0	0
Healthy	6.58367	6.98856	0.57014	0.1822	0	0	0.02486		64.14272	6.58367	6.98856	0.57014	0	1.39314	0.17643	0.02486	0.1822	0
Healthy	3.07898	8.76396	0.01179	0.0593	1.4567	0	0.51579		38.36526	3.07898	8.76396	0.01179	1.4567	0.03034	3.08044	0.51579	0.0593	0
Healthy	1.71238	3.69428	1.06722	0.1128	3.57301	0	0		80.84169	1.71238	3.69428	1.06722	3.57301	0.70225	0	0	0.1128	0
Healthy	13.19326	6.67228	1.57348	0.29588	0.69873	22.5247	1.03495		25.1195	13.19326	6.67228	1.57348	0.69873	0.88008	0	1.03495	0.29588	22.5247
Healthy	23.45088	1.67288	0	0.03785	0.01236	1.47114	7.32767		55.82578	23.45088	1.67288	0	0.01236	0.08336	1.90301	7.32767	0.03785	1.47114
D009765	18.55014	1.0544	0	0	0	0	0		72.03086	18.55014	1.0544	0	0	0	0	0	0	0
Healthy	12.8256	18.48604	29.09458	1.00364	1.26245	0	0		27.29133	12.8256	18.48604	29.09458	1.26245	1.38138	0.42914	0	1.00364	0
Healthy	11.33591	3.19307	0	0	0	0	0.43276		78.2146	11.33591	3.19307	0	0	0	0	0.43276	0	0
D009765	16.08607	9.63317	8.57712	4.87257	17.7379	0	0		29.9754	16.08607	9.63317	8.57712	17.7379	0	0	0	4.87257	0
Healthy	17.3938	7.34323	1.11818	0.42331	0	0	0.07146		64.69453	17.3938	7.34323	1.11818	0	0.56976	0	0.07146	0.42331	0
Healthy	11.91696	0.43168	0	0	0	0	0.00254		79.61067	11.91696	0.43168	0	0	0.06262	0	0.00254	0	0
Healthy	28.14546	5.6291	0.05685	0	0.6796	0	0		46.96026	28.14546	5.6291	0.05685	0.6796	0	0.18105	0	0	0
Healthy	20.27504	6.02774	0.50648	0.27859	0	0.26395	0.1551		33.30529	20.27504	6.02774	0.50648	0	1.2693	0	0.1551	0.27859	0.26395
Healthy	1.00013	5.24253	0.11493	0.14886	0	0	0.56566		69.58044	1.00013	5.24253	0.11493	0	0.0624	0.02876	0.56566	0.14886	0
Healthy	0.6717	8.42329	0.09615	0.05215	0	0	0.0243		77.68829	0.6717	8.42329	0.09615	0	0.07281	0	0.0243	0.05215	0
D009765	38.55966	9.27008	19.10832	10.35534	0	0.00338	0.53319		2.11203	38.55966	9.27008	19.10832	0	0	0	0.53319	10.35534	0.00338
Healthy	19.14931	7.56259	0.00498	0	0.6598	0	0		61.68826	19.14931	7.56259	0.00498	0.6598	0.05142	0	0	0	0
Healthy	6.12314	5.81261	12.13953	1.61836	0	0	0.00486		56.32307	6.12314	5.81261	12.13953	0	0.0078	0.1953	0.00486	1.61836	0
Healthy	23.11718	10.16045	0.20582	0.08121	0	0	0		54.50758	23.11718	10.16045	0.20582	0	0.0461	0	0	0.08121	0
Healthy	2.7656	2.07704	0	0.06576	0	0	0		43.3074	2.7656	2.07704	0	0	0.11856	0	0	0.06576	0
Healthy	2.56661	0.81974	0	0	0	0	0		72.56282	2.56661	0.81974	0	0	0.38935	0	0	0	0
D009765	22.9296	31.17336	10.06166	1.48575	0.34387	0	1.43188		18.73878	22.9296	31.17336	10.06166	0.34387	1.2127	0	1.43188	1.48575	0
D009765	19.84163	5.83028	0.16479	1.10622	0.24805	0	0.00122		28.21968	19.84163	5.83028	0.16479	0.24805	0.0007	0	0.00122	1.10622	0
Healthy	2.54508	7.83319	3.41848	0	0	0	0		22.69552	2.54508	7.83319	3.41848	0	0	0	0	0	0
Healthy	37.05151	21.16104	0	2.23707	0	1.78486	12.33642		19.20653	37.05151	21.16104	0	0	0	1.04804	12.33642	2.23707	1.78486
Healthy	21.07635	3.88874	0	0.16171	0	0	0.01058		61.23649	21.07635	3.88874	0	0	5.13042	0	0.01058	0.16171	0
Healthy	20.93701	3.86782	0	0.19611	0	0	0.04521		61.52382	20.93701	3.86782	0	0	5.22325	0	0.04521	0.19611	0
Healthy	2.18098	1.34313	0.018	0.02368	0.79293	0	0		61.23341	2.18098	1.34313	0.018	0.79293	1.43392	0	0	0.02368	0
Healthy	7.5361	6.44804	0.73847	0	5.96611	0.26823	0.07757		60.29015	7.5361	6.44804	0.73847	5.96611	2.31024	0	0.07757	0	0.26823
Healthy	3.34133	2.58247	0.54376	0.00925	0.05654	0	0		60.90446	3.34133	2.58247	0.54376	0.05654	2.72043	0	0	0.00925	0
Healthy	15.7248	0.00369	0	0	0	0	0.31989		38.99953	15.7248	0.00369	0	0	0	0	0.31989	0	0
Healthy	23.11447	47.1683	0	1.21596	0	0	0		16.03709	23.11447	47.1683	0	0	0.18887	0	0	1.21596	0
Healthy	2.78405	0.86856	0	0	0	0	0		72.96854	2.78405	0.86856	0	0	0	0	0	0	0
Healthy	21.6091	3.83131	0.00486	0.13351	0	0	0.02511		63.08919	21.6091	3.83131	0.00486	0	5.04198	0	0.02511	0.13351	0
Healthy	3.97071	3.58157	0.21558	0	0	0	0.02595		86.49669	3.97071	3.58157	0.21558	0	0.06696	0	0.02595	0	0
Healthy	18.07872	10.7516	0.27018	0.21112	0.69377	0	0		62.46336	18.07872	10.7516	0.27018	0.69377	0.00362	0	0	0.21112	0
Healthy	0.41292	6.64564	1.51004	0.13067	12.3504	0	0.00781		50.72942	0.41292	6.64564	1.51004	12.3504	0.11739	0	0.00781	0.13067	0
Healthy	2.80028	6.78337	0	0	5.12023	0.29827	0		65.12554	2.80028	6.78337	0	5.12023	5.95538	0.54418	0	0	0.29827
Healthy	0.61733	5.96767	1.07843	0.76566	0.14545	0.06687	0.52419		45.519	0.61733	5.96767	1.07843	0.14545	0.00293	0	0.52419	0.76566	0.06687
Healthy	36.3664	2.04788	0	0	0	0	0.21681		38.42566	36.3664	2.04788	0	0	0.00066	0	0.21681	0	0
Healthy	15.4323	9.26634	0	0	1.67518	1.68323	0		57.43447	15.4323	9.26634	0	1.67518	6.45037	0.24888	0	0	1.68323
Healthy	68.2424	5.84912	0	0	0	0	0		25.9085	68.2424	5.84912	0	0	0	0	0	0	0
Healthy	4.86264	5.35429	3.76883	0	0.87803	0	0.00557		60.72875	4.86264	5.35429	3.76883	0.87803	0.14799	0.94585	0.00557	0	0
Healthy	15.08881	18.71534	3.91922	0.70297	0	1.61096	0.03077		39.65412	15.08881	18.71534	3.91922	0	0.86213	0	0.03077	0.70297	1.61096
Healthy	2.09841	0.08715	0.15458	0	0	0	0		68.11255	2.09841	0.08715	0.15458	0	0	0	0	0	0
Healthy	14.92776	21.02093	0.08497	0.16427	0.00032	0	0.02119		51.31828	14.92776	21.02093	0.08497	0.00032	0.22029	0	0.02119	0.16427	0
Healthy	15.56181	8.49703	0	0	0	0	0.00749		61.18119	15.56181	8.49703	0	0	0.03347	0	0.00749	0	0
Healthy	33.07218	11.23854	1.55761	0.48756	1.83282	3.84463	1.48201		26.18248	33.07218	11.23854	1.55761	1.83282	1.81278	0	1.48201	0.48756	3.84463
Healthy	7.50789	6.33297	0.84066	0	5.82674	0.26043	0.06644		60.2623	7.50789	6.33297	0.84066	5.82674	2.33934	0	0.06644	0	0.26043
Healthy	22.98317	5.14735	0.90259	0.60333	0	0	0.18432		60.18214	22.98317	5.14735	0.90259	0	1.44712	0	0.18432	0.60333	0
Healthy	43.47845	14.76306	0	0	0	0.13631	7.68274		11.533	43.47845	14.76306	0	0	0	0.64383	7.68274	0	0.13631
Healthy	10.37783	27.77431	0.2343	0.00539	0	0	0.06627		42.72847	10.37783	27.77431	0.2343	0	0.06726	0	0.06627	0.00539	0
Healthy	6.07036	3.68394	0.21185	3.05251	0	0	0.13293		74.81172	6.07036	3.68394	0.21185	0	0.10798	0	0.13293	3.05251	0
Healthy	1.0229	6.11185	0.02114	1.49991	43.4724	0	0.13948		13.58487	1.0229	6.11185	0.02114	43.4724	0.30043	0	0.13948	1.49991	0
Healthy	3.04903	7.45588	0.58646	0.04025	0.03469	0	0.00218		71.38515	3.04903	7.45588	0.58646	0.03469	2.817	0	0.00218	0.04025	0
Healthy	44.59993	9.95011	0.08384	0.12091	0	2.27477	2.63695		28.00834	44.59993	9.95011	0.08384	0	0	0	2.63695	0.12091	2.27477
Healthy	22.89878	17.82206	4.09377	0.14055	0	0	0.02658		44.18307	22.89878	17.82206	4.09377	0	0.32375	0	0.02658	0.14055	0
Healthy	21.86949	16.49329	1.70394	0.27317	0.63493	2.65359	6.99111		33.10014	21.86949	16.49329	1.70394	0.63493	0.63109	0.68638	6.99111	0.27317	2.65359
D009765	28.07105	6.57758	0.47916	0.95545	0	3.15153	0.07726		29.51195	28.07105	6.57758	0.47916	0	0.0186	0.11908	0.07726	0.95545	3.15153
Healthy	3.03262	7.01709	1.23569	0.07765	0.03989	0	0.17487		85.82224	3.03262	7.01709	1.23569	0.03989	0.04169	0	0.17487	0.07765	0
Healthy	35.57277	20.03581	1.73892	0.19543	0	0	0.04409		33.90315	35.57277	20.03581	1.73892	0	0.36764	0	0.04409	0.19543	0
Healthy	11.06907	4.65883	0	0.10602	0.04755	3.62986	1.27333		70.51977	11.06907	4.65883	0	0.04755	0.83322	0	1.27333	0.10602	3.62986
Healthy	7.85057	9.20068	0.11896	0.04102	0.89222	0	0.02267		62.9367	7.85057	9.20068	0.11896	0.89222	2.23462	0	0.02267	0.04102	0
Healthy	32.19017	2.84876	0	0	0.00828	0	1.6906		33.13465	32.19017	2.84876	0	0.00828	0	0.65232	1.6906	0	0
Healthy	29.09286	4.2752	0	0.0029	0	0.94659	0.13657		43.91144	29.09286	4.2752	0	0	0	0	0.13657	0.0029	0.94659
Healthy	0.94561	5.11895	0.1269	0.1261	0	0	0.52483		69.10783	0.94561	5.11895	0.1269	0	0.02525	0.01411	0.52483	0.1261	0
Healthy	31.45204	5.36435	0.1445	0.24638	10.2982	0	0.63958		22.25656	31.45204	5.36435	0.1445	10.2982	0.25774	0.58046	0.63958	0.24638	0
D009765	16.06746	22.754	5.47874	4.89523	0	8.36447	2.87975		21.1528	16.06746	22.754	5.47874	0	0	0	2.87975	4.89523	8.36447
Healthy	26.45028	34.91888	0.30366	1.21051	0	5.59783	9.54612		13.31218	26.45028	34.91888	0.30366	0	0	3.28183	9.54612	1.21051	5.59783
D009765	12.34964	17.21508	0.10551	0	0.02044	0	0.28445		33.64462	12.34964	17.21508	0.10551	0.02044	0.01401	0	0.28445	0	0
Healthy	5.21396	5.06903	0.19261	0.02509	0	0	0		67.98188	5.21396	5.06903	0.19261	0	6.01844	0	0	0.02509	0
Healthy	5.93984	5.65747	12.31335	1.74519	0	0	0.02318		55.93334	5.93984	5.65747	12.31335	0	0.08297	0.20356	0.02318	1.74519	0
Healthy	16.30264	10.60798	0.24184	0.38301	0.03792	0	1.27484		50.09099	16.30264	10.60798	0.24184	0.03792	1.54425	0.07783	1.27484	0.38301	0
D009765	31.88283	0	0	0	0	0	0		37.95172	31.88283	0	0	0	0	0	0	0	0
Healthy	49.96242	11.46567	0.00719	2.10498	0	0.32028	12.93595		9.77201	49.96242	11.46567	0.00719	0	0	0.0354	12.93595	2.10498	0.32028
D009765	6.24204	20.2428	34.80991	3.98256	0	8.02191	0		5.10295	6.24204	20.2428	34.80991	0	0	0	0	3.98256	8.02191
Healthy	0.79012	6.22468	1.6107	0.14463	12.3729	0	0		49.84518	0.79012	6.22468	1.6107	12.3729	0.13831	0	0	0.14463	0
Healthy	4.16175	4.02822	0.26173	0	0	1.28601	0.02979		85.64382	4.16175	4.02822	0.26173	0	0.98994	0	0.02979	0	1.28601
Healthy	23.46814	13.07155	13.54931	1.24155	0.00277	0	0		27.67924	23.46814	13.07155	13.54931	0.00277	1.49689	0	0	1.24155	0
D009765	43.36863	14.21986	8.48918	1.66159	0	4.40116	1.47287		8.22987	43.36863	14.21986	8.48918	0	0.08069	0.07798	1.47287	1.66159	4.40116
D009765	39.18779	11.05516	0.10327	0.14002	0	3.61409	1.50325		34.13171	39.18779	11.05516	0.10327	0	0.0616	0	1.50325	0.14002	3.61409
Healthy	48.04604	7.24726	0	0	0.70351	0	0		28.03494	48.04604	7.24726	0	0.70351	0	0	0	0	0
D009765	25.98574	22.74415	7.86435	1.53536	0.34768	1.41455	1.47327		8.42541	25.98574	22.74415	7.86435	0.34768	0	1.31639	1.47327	1.53536	1.41455
Healthy	26.19694	25.1117	11.57231	1.80325	1.23746	0.27572	0		9.82302	26.19694	25.1117	11.57231	1.23746	0	0	0	1.80325	0.27572
Healthy	16.14362	5.87945	0.93536	0.01862	0	3.9126	0.73564		42.51116	16.14362	5.87945	0.93536	0	0	0	0.73564	0.01862	3.9126
Healthy	5.01792	2.4345	0	0.58449	0	0.07944	0.20685		78.21362	5.01792	2.4345	0	0	0	0.09233	0.20685	0.58449	0.07944
Healthy	33.39352	2.91678	0	0	0	0	0		32.48435	33.39352	2.91678	0	0	0	6.53455	0	0	0
Healthy	42.68353	15.33346	0.74147	0.05074	0.10576	0	0.18382		24.37262	42.68353	15.33346	0.74147	0.10576	0.56031	0	0.18382	0.05074	0
Healthy	52.38186	7.14568	1.32595	0.10742	0	3.90432	0.01604		25.24072	52.38186	7.14568	1.32595	0	2.29366	0	0.01604	0.10742	3.90432
Healthy	1.82898	5.10132	0.34933	0.23506	0	0	0.08464		77.14817	1.82898	5.10132	0.34933	0	0.02592	0	0.08464	0.23506	0
Healthy	22.67106	19.40024	2.47811	0.01832	0.11581	0	0.22791		28.96809	22.67106	19.40024	2.47811	0.11581	0.89833	6.73	0.22791	0.01832	0
Healthy	3.35925	4.17699	0.34572	0	0	0	0.29707		67.93963	3.35925	4.17699	0.34572	0	0.1559	0	0.29707	0	0
Healthy	4.30578	1.20933	0	0	0	0	0		6.90874	4.30578	1.20933	0	0	0	0	0	0	0
D009765	44.47818	23.1987	2.60761	4.47477	0	0	0.09584		13.16227	44.47818	23.1987	2.60761	0	0	0	0.09584	4.47477	0
Healthy	1.12383	0.33015	0.31964	0	0	0	0.17387		91.15794	1.12383	0.33015	0.31964	0	0.38966	0	0.17387	0	0
Healthy	6.54934	7.37115	0.6049	0.22944	0	0	0.01542		64.28467	6.54934	7.37115	0.6049	0	1.51147	0.20474	0.01542	0.22944	0
Healthy	15.66101	7.08121	27.9063	0.2881	0.2178	0	0.76407		34.19164	15.66101	7.08121	27.9063	0.2178	0.01562	0	0.76407	0.2881	0
Healthy	43.84315	14.54745	0.78074	0.44203	0	0	0		32.61151	43.84315	14.54745	0.78074	0	0.00297	0	0	0.44203	0
Healthy	0.9399	4.94162	0.11949	0.16083	0	0	0.49986		69.36234	0.9399	4.94162	0.11949	0	0.0279	0.01774	0.49986	0.16083	0
Healthy	6.0343	10.15176	0.11929	0.45095	22.8919	2.43258	0.299		29.16259	6.0343	10.15176	0.11929	22.8919	0.01838	1.96453	0.299	0.45095	2.43258
Healthy	32.68181	24.67767	0.07508	0.09204	0	0.02727	0.23297		30.15426	32.68181	24.67767	0.07508	0	0.0386	0	0.23297	0.09204	0.02727
Healthy	11.18063	10.9391	0	0	0.31809	0	7.41531		48.4901	11.18063	10.9391	0	0.31809	0	3.37489	7.41531	0	0
Healthy	4.35124	3.93842	0.36245	0.13704	8.57815	0	0		58.35947	4.35124	3.93842	0.36245	8.57815	0.32791	0	0	0.13704	0
D009765	17.81254	12.66945	5.20388	1.14163	0	0	2.23243		17.62886	17.81254	12.66945	5.20388	0	0	0	2.23243	1.14163	0
Healthy	1.8155	1.93061	0.25283	0	0	0	0.03309		68.95983	1.8155	1.93061	0.25283	0	0.14634	0	0.03309	0	0
Healthy	3.31033	2.96627	1.07505	0.51228	0	0	0.01756		84.2783	3.31033	2.96627	1.07505	0	0.33167	0	0.01756	0.51228	0
Healthy	34.61785	15.99506	5.21743	1.27404	0.07407	0	0.27483		13.30113	34.61785	15.99506	5.21743	0.07407	0.05758	0	0.27483	1.27404	0
D009765	15.75593	10.04326	6.21791	3.1793	12.0845	0	0.11328		29.34977	15.75593	10.04326	6.21791	12.0845	0.04491	0	0.11328	3.1793	0
Healthy	54.96934	4.91407	0.15216	0.26645	0.04887	0	0.02419		31.07471	54.96934	4.91407	0.15216	0.04887	0	0	0.02419	0.26645	0
Healthy	20.75108	9.20627	0.65766	0.07161	0	0	0.39103		44.84959	20.75108	9.20627	0.65766	0	0.01362	0	0.39103	0.07161	0
Healthy	13.55648	3.81533	0.4766	0	0	0	0		65.87777	13.55648	3.81533	0.4766	0	1.18589	0	0	0	0
Healthy	1.61862	3.49063	0.38391	0.05928	0	0	0.07753		56.19211	1.61862	3.49063	0.38391	0	2.26482	0	0.07753	0.05928	0
Healthy	6.05667	1.28058	9.2609	2.31551	11.0573	0	1.2382		26.13212	6.05667	1.28058	9.2609	11.0573	0	33.7754	1.2382	2.31551	0
Healthy	63.67515	0.55445	0	0	0	0	0		27.17957	63.67515	0.55445	0	0	0.03273	0.29473	0	0	0
Healthy	15.88302	12.84958	2.43929	0.27622	2.34656	0.45049	0.84119		20.77593	15.88302	12.84958	2.43929	2.34656	0.07643	21.0891	0.84119	0.27622	0.45049
Healthy	0.7702	10.41598	2.56882	0.1381	16.6374	0	0.00528		41.09319	0.7702	10.41598	2.56882	16.6374	0.08411	0	0.00528	0.1381	0
Healthy	6.94567	12.73694	0.35294	0.02411	0.72089	0	0.01092		48.09754	6.94567	12.73694	0.35294	0.72089	0.78648	0	0.01092	0.02411	0
Healthy	5.06293	5.0337	0.22444	0.04917	0	0	0		68.38534	5.06293	5.0337	0.22444	0	5.77917	0	0	0.04917	0
Healthy	28.73826	35.64865	1.41622	0.10263	0	1.67791	0.6235		14.88895	28.73826	35.64865	1.41622	0	0	0.86242	0.6235	0.10263	1.67791
Healthy	0.82049	6.64542	0.02442	0.6677	6.91086	0	0.34156		54.5794	0.82049	6.64542	0.02442	6.91086	0.25334	0	0.34156	0.6677	0
Healthy	17.27238	16.08225	0.70442	1.90188	0.00242	0	0		40.23586	17.27238	16.08225	0.70442	0.00242	7.42489	0	0	1.90188	0
Healthy	65.87162	1.8726	0	0	0	0	0.41372		22.08317	65.87162	1.8726	0	0	0	0	0.41372	0	0
Healthy	2.08998	7.95749	0	0.08397	0.7359	0	0		73.68848	2.08998	7.95749	0	0.7359	0	0	0	0.08397	0
Healthy	14.16528	2.34553	0	0	0	0	0		56.66584	14.16528	2.34553	0	0	0	0	0	0	0
Healthy	8.27072	8.08306	0.05648	0	0.39843	0	0.03583		66.0405	8.27072	8.08306	0.05648	0.39843	0.9357	0	0.03583	0	0
Healthy	1.32739	3.26145	3.52286	0	0.0783	0	0		83.87272	1.32739	3.26145	3.52286	0.0783	0.08668	0.64288	0	0	0
Healthy	5.06566	8.15838	20.95547	0.47577	2.24224	1.48207	1.7809		17.06408	5.06566	8.15838	20.95547	2.24224	0.03469	0.15967	1.7809	0.47577	1.48207
Healthy	27.34738	27.55449	13.7757	0.90813	7.77762	0	0.22328		8.57035	27.34738	27.55449	13.7757	7.77762	0.01024	1.26732	0.22328	0.90813	0
Healthy	13.98577	1.41207	0.96473	0.22514	0	0	0.05866		64.20095	13.98577	1.41207	0.96473	0	0.17644	0	0.05866	0.22514	0
Healthy	24.0631	3.9801	0	0.04907	0	0	0.0698		63.86722	24.0631	3.9801	0	0	3.11279	0	0.0698	0.04907	0
Healthy	27.48449	9.25594	1.56782	0.15957	0.39701	0.03543	0		48.07006	27.48449	9.25594	1.56782	0.39701	3.63923	0	0	0.15957	0.03543
Healthy	13.37072	18.43899	1.21806	0.40995	0.07548	0.04257	0		54.23068	13.37072	18.43899	1.21806	0.07548	1.97267	0.02199	0	0.40995	0.04257
Healthy	6.46265	3.77911	3.4047	1.24633	0.38122	0.00389	0.38988		70.25471	6.46265	3.77911	3.4047	0.38122	0.59767	0	0.38988	1.24633	0.00389
Healthy	0.60571	5.83974	1.16352	0.72701	0.16296	0.09795	0.55076		45.1154	0.60571	5.83974	1.16352	0.16296	0.00697	0	0.55076	0.72701	0.09795
Healthy	76.0443	0	0	0	0	0	0		8.96652	76.0443	0	0	0	0	0	0	0	0
D009765	10.46755	4.73462	0.68535	0.10695	0.62196	0	0.38234		65.19886	10.46755	4.73462	0.68535	0.62196	2.32577	0	0.38234	0.10695	0
Healthy	19.45555	0.10902	3.59922	0.01982	4.30812	0	0.06788		19.53796	19.45555	0.10902	3.59922	4.30812	0.02732	0	0.06788	0.01982	0
Healthy	6.93683	8.31988	0.0242	0	0.11184	0	0.77904		38.80998	6.93683	8.31988	0.0242	0.11184	0.01398	0	0.77904	0	0
Healthy	14.04673	19.13654	0	0	2.78327	0	0.09846		54.92835	14.04673	19.13654	0	2.78327	0.00676	0	0.09846	0	0
Healthy	36.59994	32.45947	4.09121	0.31421	0.53897	0	0.00238		0.80423	36.59994	32.45947	4.09121	0.53897	0	0	0.00238	0.31421	0
Healthy	18.6768	6.71679	0	0.15552	0	0	0.06491		64.91261	18.6768	6.71679	0	0	1.17066	0	0.06491	0.15552	0
Healthy	53.52788	18.7677	2.04766	4.43335	0	7.31724	0		11.14039	53.52788	18.7677	2.04766	0	0	0	0	4.43335	7.31724
Healthy	38.05593	9.71921	0	0	0	0.12693	0.05921		17.47557	38.05593	9.71921	0	0	0.06232	0.17103	0.05921	0	0.12693
Healthy	6.36115	0.00162	10.59404	1.94618	0	0	0.22678		42.65315	6.36115	0.00162	10.59404	0	0	0	0.22678	1.94618	0
Healthy	1.55749	1.79241	0.26094	0	0	0	0.04636		69.9158	1.55749	1.79241	0.26094	0	0.1421	0	0.04636	0	0
Healthy	21.9319	0.4108	0.24372	0.08364	0	0	0.33608		56.77236	21.9319	0.4108	0.24372	0	0.05722	0	0.33608	0.08364	0
Healthy	17.3182	20.42144	0	0	0	0	0		39.9845	17.3182	20.42144	0	0	0.34289	0	0	0	0
Healthy	7.84216	8.50292	0.15819	0.17906	5.49285	0	0		52.21683	7.84216	8.50292	0.15819	5.49285	0.60592	0	0	0.17906	0
Healthy	13.35352	25.88444	23.31529	0	0	0	0		1.32898	13.35352	25.88444	23.31529	0	0.18685	0	0	0	0
Healthy	2.45133	8.00868	0	0.28561	0.5437	0	0		67.89234	2.45133	8.00868	0	0.5437	0.02515	0	0	0.28561	0
Healthy	3.27517	3.00268	1.09986	0.50491	0	0	0.04216		81.0339	3.27517	3.00268	1.09986	0	0.34009	0	0.04216	0.50491	0
Healthy	17.21332	17.76265	3.48084	1.22084	0.07917	0	0.05069		33.62841	17.21332	17.76265	3.48084	0.07917	0.24028	0	0.05069	1.22084	0
Healthy	5.41167	4.60587	4.05144	0	0.1407	0	0		70.13488	5.41167	4.60587	4.05144	0.1407	0.22596	0.05175	0	0	0
D009765	3.90407	2.71737	0.01691	0.11077	0.0326	0	1.92626		68.22228	3.90407	2.71737	0.01691	0.0326	0.63452	0.29177	1.92626	0.11077	0
Healthy	23.71519	3.73209	0	0	0	0	0.35808		5.73114	23.71519	3.73209	0	0	0.06749	0	0.35808	0	0
Healthy	32.75538	10.44755	0.20729	0.28149	0.23083	0	1.58635		32.57043	32.75538	10.44755	0.20729	0.23083	0	0.01332	1.58635	0.28149	0
Healthy	7.58386	20.14102	0	0.19707	0	7.08862	11.41108		40.16562	7.58386	20.14102	0	0	0	0.1007	11.41108	0.19707	7.08862
Healthy	4.24627	3.11984	0.20792	0.11948	8.3248	0	0		61.20648	4.24627	3.11984	0.20792	8.3248	0.25836	0	0	0.11948	0
D009765	11.74291	10.8363	0	0	0.31428	0	7.3264		48.01336	11.74291	10.8363	0	0.31428	0	3.33442	7.3264	0	0
Healthy	8.3997	6.34007	1.48272	0.35484	0.57677	0	0		67.11219	8.3997	6.34007	1.48272	0.57677	0.03423	0.01265	0	0.35484	0
Healthy	24.15697	21.46431	0	2.47695	0	4.61632	3.08538		2.11984	24.15697	21.46431	0	0	0	23.1476	3.08538	2.47695	4.61632
Healthy	9.24888	0	0	0	0	0	0		0	9.24888	0	0	0	0	0	0	0	0
Healthy	20.47784	9.39817	0.81976	0	0	0	0		36.96423	20.47784	9.39817	0.81976	0	0	2.2348	0	0	0
Healthy	1.93607	6.10539	0.00896	0	0	0	0		74.49401	1.93607	6.10539	0.00896	0	0.00596	0	0	0	0
Healthy	6.97075	3.48428	0	0	0	0	0.02466		68.79607	6.97075	3.48428	0	0	0.20211	0	0.02466	0	0
Healthy	12.21441	5.63403	0.07118	0.05744	0.02151	0	0.03925		48.33093	12.21441	5.63403	0.07118	0.02151	0.08866	0	0.03925	0.05744	0
D009765	33.27369	20.69296	13.71412	3.10173	0	4.40703	0.49035		8.11471	33.27369	20.69296	13.71412	0	0	0	0.49035	3.10173	4.40703
Healthy	24.86266	26.29714	0	3.16693	0	8.10433	6.6301		3.52148	24.86266	26.29714	0	0	0	6.37433	6.6301	3.16693	8.10433
Healthy	41.42896	10.48052	0.23884	0	0	3.58224	0		30.977	41.42896	10.48052	0.23884	0	0.05841	0.17672	0	0	3.58224
Healthy	6.07761	3.6557	0.17352	0.11049	9.34841	0	0		48.79426	6.07761	3.6557	0.17352	9.34841	0.51228	0	0	0.11049	0
D009765	22.4002	8.96459	8.37291	1.6996	4.08221	3.76239	4.54665		15.88038	22.4002	8.96459	8.37291	4.08221	0.03339	2.44186	4.54665	1.6996	3.76239
Healthy	0.10168	0.5394	2.35336	0.06081	0.23017	0	0		72.78589	0.10168	0.5394	2.35336	0.23017	0.59765	0	0	0.06081	0
