c	Gammaproteobacteria	Bacilli	Negativicutes	Bacteroidia	Clostridia
Healthy	-0.48205232800475	-5	0.448497622954086	1.85269446506605	1.00435319221273
Healthy	0.212797319988354	-0.00365910219171063	1.01931697539738	1.0609451289678	1.71727862924166
Healthy	-5	-0.261013438254704	-5	1.90459362284092	1.16080785053776
Healthy	-1.14514763758217	-2.76955107862173	-0.607285464323705	1.80137551083457	0.993684390845659
Healthy	-0.214406820326175	-1.48878529886361	0.416410819643451	1.86931909803268	0.894137100921729
Healthy	1.24807728828755	-0.352949725131461	-5	0.345159961936636	1.45447273120908
Healthy	0.192302558859347	-0.442974277613617	0.960128153889501	1.73520274469009	0.752219057445198
Healthy	-0.19271533841176	-5	-5	1.96523473061779	0.455023112735919
Healthy	0.105860884950425	-0.485412405636837	0.368885370936616	1.23054317859827	1.54711267089458
Healthy	-0.605478277325087	1.14920802414407	0.725976118605056	1.43044143776264	1.44914981560893
Healthy	-5	-0.745838779152574	0.914328345362	1.1955379585955	1.21779652372575
Healthy	-0.267413263287874	-0.244735108587753	0.880156510769969	1.68544380891968	1.47064698034051
Healthy	-5	-5	0.232019755939844	1.78489510943545	1.46304356832809
Healthy	-0.876573064995579	1.25747121574287	-0.512720183556931	1.36251357545592	1.59493149244286
Healthy	0.499839608639899	-0.640487039405374	-2.08092190762393	1.8416174048165	0.913500199718289
Healthy	-0.282554190189904	-0.46464257633757	-1.20059052038487	1.82581518554995	0.76590016637388
Healthy	-0.553214380698812	-1.88239730830992	-1.81815641205523	1.75204152979914	1.43365128654553
Healthy	-5	-0.287720784982634	-5	1.90850673305989	1.16288896066925
Healthy	-0.0175071523717065	-0.991612769885841	-0.856485579924449	1.91821083569667	0.926439688886353
Healthy	-1.00585888887388	0.0544674993892071	-0.202012695074813	1.42766362070676	1.02389622005655
Healthy	0.717658023096461	-1.15533647175976	-5	1.79510990409764	1.39003716715822
Healthy	-0.466672882945576	-1.13153190097901	0.971953672639985	1.88438068943036	0.829658141192983
Healthy	-0.835409239809776	-1.9734667354767	0.774849675704279	1.84251276060912	0.522157217406418
Healthy	0.198093237740242	-1.88840147511961	-1.10796107965871	1.51855894624663	1.51798773008117
Healthy	-0.523255297027324	-0.457498236785255	-2.31069114087638	1.44441488204482	1.50263001648121
Healthy	-0.391666553469254	-0.909600850744537	-5	1.90860751553856	0.95478359268824
Healthy	0.451235160988187	-0.357347556978414	0.714334790154114	1.75300706457041	1.26890310302072
Healthy	-0.747389659432627	0.371889472033078	-0.00916851380527071	1.50457605912025	1.54822476044314
Healthy	-0.474955192963155	0.0899651317323379	0.869752560667162	1.62599793032534	1.52253773369398
Healthy	-5	0.78604049944904	-5	1.94761372562046	-1.19702114466474
Healthy	0.170496405744848	-0.578379622893167	0.383817160582021	1.57409843341357	1.52794191375941
Healthy	-0.793093207069136	-0.269516505447269	-0.66372042564967	1.5869428080554	1.41787889206094
Healthy	0.60540525638235	-5	-5	1.80405188283403	1.29217518755666
Healthy	-0.457224351765375	-0.0126510825574994	-0.212348279651533	1.29517594888687	1.82597736720354
Healthy	-0.308308624308948	0.784530282395447	-0.433491800755377	-0.750899522817078	-1.61332271603916
Healthy	-5	0.392586167663493	0.624893391372869	1.06535298595056	1.64613855899471
Healthy	-5	-5	-5	-0.155715472540559	1.96018342023449
Healthy	0.285656307864311	-0.187420844590953	0.208744933952947	1.56942974388774	1.22387970532987
Healthy	1.03562782735063	0.393459375963419	-5	-0.0680440443258964	1.83959977103955
Healthy	-0.61726273423867	-0.648416255758266	0.9197441971588	1.66268711145279	0.575647307126974
Healthy	-5	0.277710041423315	1.07756447444463	0.611238836702348	1.24222006070406
Healthy	-0.93569179331704	0.519054497364381	0.390315000527157	1.63264008257777	1.51824946614911
Healthy	-0.798520941053911	-5	0.536036723450615	1.33095670781727	1.52798209070371
Healthy	0.161439879511266	0.612146777517957	1.03754880035659	1.40133918373497	1.4064757978917
Healthy	-0.132102555474055	-0.0969208705058233	0.875735344086349	1.61520848938355	1.45552198364635
Healthy	1.65999383396027	0.098366796439331	0.0465575921181778	-1.27400674107528	-1.49798278517285
Healthy	-5	-0.137707579792819	0.248314188632918	1.22487554625331	1.77870447856734
Healthy	-5	0.651091847896028	-5	1.86769618356046	1.17339083413668
Healthy	0.719845670931388	0.594017768278563	-0.00119595501812284	1.88294735651984	0.296985309597477
Healthy	0.0651724894853563	-0.916389894837689	0.244724794839931	1.9030546991317	0.92721530352494
Healthy	0.952750318793969	0.572855344883505	0.428364844343341	1.24897050711718	1.54590271827217
Healthy	-1.11719095860756	-1.40638169187046	-5	1.83052913354421	1.18118478951453
D012778	1.42746225145663	0.579323915580197	1.08853474754206	-5	-5
Healthy	-0.430661209957077	-5	-0.336883551415624	1.77463957274444	0.905729517258913
Healthy	-0.149102693910017	-1.19873352951038	-5	1.92427013476031	0.781113868081329
Healthy	-0.522705062221873	-1.15310645668337	0.894786662608891	1.77722586939245	0.998750040605746
Healthy	-5	-5	-5	-5	0.244034541048333
Healthy	0.0181677036515243	0.276675452072737	0.409672806612995	1.7779730083094	1.41634022452922
Healthy	0.0478392780475528	-1.05492551152127	-5	1.81390768726538	1.37040797280264
Healthy	-1.1751585282463	-5	-1.94005811193804	1.92516351880787	0.669757461260871
Healthy	-0.354184881703358	-0.394350241482898	0.143486331711538	1.7148881983792	1.40602280648233
Healthy	-5	-0.589695266105724	0.92712953491677	1.7607108617359	1.33636926308681
Healthy	1.07161398700761	-1.50307035192678	-0.945463547345049	1.76738230831409	1.21394546583265
Healthy	0.447983956055377	-0.357614629472314	-0.664762813090271	1.63583144530317	1.48637436409887
Healthy	0.854310293614356	0.616755850540927	-0.462117968257982	1.32196877934381	1.72451384692898
Healthy	0.228251461550436	-0.78404535613087	-1.37448177102836	1.23616175187558	1.67544039508334
Healthy	-5	0.69533542771815	-5	1.51515335032725	1.40360295513098
Healthy	-0.424916120981977	-2.41566877563247	0.467983789036729	1.84834839069379	0.991156494370109
Healthy	-5	0.934893176790706	-5	0.459546273157015	1.44773200633717
Healthy	0.651164578527951	-5	-5	1.9032631816642	0.941447824207947
Healthy	0.916751798725431	-1.55909091793478	-1.10941133229451	1.85084612389894	1.04639760295456
Healthy	0.052516956831069	0.245717428865753	-0.842966550338798	1.77344069964559	0.460580646895238
Healthy	0.479723552460678	0.617893188164537	0.239144256821094	1.18061726202195	1.62586484729258
Healthy	1.30986258050826	-0.626738493838318	-5	1.68229782004323	0.421447618533194
Healthy	0.874723540535805	1.02599772678049	-0.450812753865592	1.40328802697691	1.58566271406796
Healthy	-0.113588244639883	-5	1.05305845779077	1.81960762739526	0.373073913100634
Healthy	-5	1.41671138640053	0.461160744254032	1.52764549395411	1.33892559695098
Healthy	1.01891717585528	-0.795635795378995	0.39079914812045	1.105980670987	0.793477468244526
Healthy	-0.749336080536756	-0.342074516243062	0.601798250045134	1.82927333898101	1.26002222879454
Healthy	0.315260628018278	-1.99182581599357	1.04012783774634	1.60129615602812	1.11307523256079
Healthy	-0.659278342686993	-5	0.502622372032976	1.89869935346026	0.415374050273797
Healthy	-1.1944991418416	-1.88706002391592	-0.346131714354946	1.8290642979642	1.03157164751649
Healthy	-1.40175680834638	-5	-0.732452827889227	1.7963235355279	0.980515582376478
Healthy	0.0837605399498365	0.314482386367615	-5	1.56499325937005	1.50234462351217
Healthy	0.291901400465467	0.213127114761758	1.02358906175098	1.60358916123961	1.44422753607935
Healthy	0.609572000332307	-5	-5	1.80344844332925	1.32382198261477
Healthy	-1.005638848092	-5	-5	1.62812500319941	1.03333125699756
Healthy	0.621221994577762	-5	-2.29413628771608	1.91048811961252	0.925108306973589
Healthy	-0.289028431777928	-0.607408556191046	0.526229397327161	1.95008188654533	0.415722694288141
Healthy	0.0890321147870614	0.287837546554872	0.973790801472615	1.58926468487461	1.48051270208674
Healthy	-1.04527520902094	-1.78968148017377	0.715281146504042	1.60512471722702	1.57411487584355
Healthy	0.214470300115669	-0.809192239868098	-5	1.93752952654046	0.867196927116404
Healthy	-0.262863039644452	-0.530605127566646	-5	1.28096742224143	1.75116897634971
Healthy	-0.82672629854742	-0.0273390328328716	0.153897143925386	1.33889992485897	1.66434012061669
Healthy	-0.750777176003326	-0.571849001255554	0.811678205568357	1.83787417058826	0.899892696516433
Healthy	0.0976251412103128	0.228569731320455	-1.65286521708998	1.82604213215576	1.01953542127458
Healthy	-0.497941777242894	-1.18601892436353	0.538078335549099	1.81857978519338	1.1988546734769
Healthy	-1.63413778459744	-0.524881108872333	0.114827743811462	1.92380652678384	0.837020580609262
Healthy	0.0407565703279443	-1.92190584959359	0.0507083499167781	1.3933459756768	1.70622886194696
Healthy	-0.914852187873096	-0.529163362718575	-0.0974314793287463	1.56926760566531	1.30535910927931
Healthy	0.627575783132953	0.0284980508244704	-0.871277715661573	1.59989038299966	1.34458363551272
Healthy	-0.1579652075551	0.0145415389504717	-3.42021640338319	1.28347468565735	1.26041033944941
Healthy	-5	-5	0.512921752774195	1.73480030947199	1.46795022739785
Healthy	-5	0.0375898256997873	-0.889141043268132	1.16511428548047	1.80171234048059
Healthy	-0.00855240199619718	-0.431481473913975	0.704388197977452	1.74760956495714	0.83537662480672
Healthy	-0.120405283978251	0.814973698954037	-5	1.6687763266025	1.32778443665342
Healthy	-5	-0.556549250116459	0.138128945620694	1.92437538893302	0.812576480761969
Healthy	1.35173679983976	0.50269335101933	-0.131126427409365	1.58542034388417	1.22548658244287
Healthy	0.503679031880346	1.48328682386099	-5	1.48255360215869	0.641254924881841
Healthy	-5	-5	0.437953397540359	1.65906949883315	1.41318757082308
Healthy	0.717305109338064	-1.06288348923295	-5	1.79676375806494	1.38482419721685
Healthy	0.200798532796138	-0.198561986875964	0.829698640395345	1.55238151146945	1.2769658905542
Healthy	0.466347044441233	-0.462823380455493	0.872810427764863	1.39399473083586	1.55078401670126
Healthy	-0.286593467832309	-0.387036107280457	0.91212423623318	1.81626271581759	0.936657980695638
Healthy	-0.376709350192335	-0.552872990800149	0.675521720607797	1.74679317765437	1.54801835866053
Healthy	-2.52724355068279	-0.0132103570522037	-5	1.81465938072068	-5
Healthy	0.0353696933221023	0.371658839715409	-5	1.3717845033886	1.5918311836677
Healthy	-5	-5	0.931204543128487	1.77492311481107	1.21882686264677
Healthy	0.640177224930746	-1.76751213364701	-5	1.96777147739917	0.288486211442084
Healthy	0.438475894273104	-5	-5	1.85518843294268	0.505212403664965
Healthy	0.00232160207282551	-5	1.06255829479216	1.82536106609928	0.376573307507716
Healthy	0.155827756935741	0.803988732596285	-5	1.26061320210048	1.69383682735103
Healthy	1.08126231317111	-0.705049045534732	0.944600606569089	1.81284145825133	0.315145031655397
Healthy	-0.664101007974888	-1.98674133471648	-0.949426923244852	1.68687613730565	1.14711369542688
Healthy	1.01092253615009	-0.755772374267092	0.410041261022265	1.11358374126071	0.781271998003318
Healthy	1.01147105617594	1.10415614297317	-0.244148002533356	0.941389673979714	1.46925632880336
Healthy	-0.469313754668806	-0.632178347581462	-1.77989191195994	1.70834712329903	1.55205953418788
Healthy	0.614401500203339	-0.629949762925132	0.698857073089025	1.8193013867383	1.24217231994175
Healthy	0.639371924008928	-5	-1.80687540164554	1.90809590978221	0.933252361103342
Healthy	-5	-0.461815999141732	1.20317191518542	1.39573253496233	1.63227553886771
Healthy	-1.38289476949762	-5	-0.665727242592844	1.94246597978493	0.347210933988669
Healthy	0.616270659235917	-5	-5	1.96357445137532	0.339979826071944
Healthy	-1.76045027915953	-2.53910215724345	-5	1.82802964801372	1.17601916018731
Healthy	-0.421968539812042	-1.54333037057624	0.608224275949979	1.84469967136493	0.913074392967176
Healthy	-1.0691528083175	-1.229442525149	1.45641993696588	1.14982793003516	1.48115744851318
Healthy	1.90080284334259	0.394010157234125	-5	1.25088186547846	-5
Healthy	-0.521159451518198	-5	-5	1.93617054442836	-5
Healthy	-0.582279260924316	-1.01425925894993	0.649271560060617	1.61034017883657	1.18895715468315
Healthy	-0.923723744595782	0.164504534900771	-2.014573525917	1.47449467708287	1.29570385370403
Healthy	-0.618957157228091	-0.552361408599502	0.787281193630137	1.84120055468462	0.855550045808508
Healthy	0.272468210487953	1.16899807727899	0.366579835281879	1.36592000526757	1.53916219604255
Healthy	-5	-5	-5	0.458092183560576	0.762427215270847
Healthy	0.457645770048531	-0.611650092129618	0.523270302337317	1.53063684725116	1.60284361975861
Healthy	0.415063538228395	-0.895786115800677	-0.871277715661573	1.73975093012054	1.46316108636515
Healthy	0.910800434540427	-0.330246254850314	-0.0411686470024375	1.61179848010588	1.58074517930366
Healthy	0.220712017483643	-0.476878117881759	0.31342215678707	1.62959958686295	1.52112709539139
Healthy	0.168774353738646	-1.7373116556983	-0.427535013407812	1.8064934350208	1.14588290033661
Healthy	1.88868922381423	0.418606184975226	-0.149298639255899	0.938876820561857	0.415889410662191
Healthy	-5	0.437939138819974	-5	1.53878153219734	1.18785505526546
Healthy	-0.742993782087693	0.632361109096971	0.436603081405731	1.44684802058778	1.73705055903582
Healthy	0.310678446263141	-2.12609840213554	-0.799122154250974	1.7507237916029	1.08296048848274
Healthy	-0.0774613755144196	-1.013765869865	-0.853654871349532	1.90825505001011	0.94285546489844
Healthy	-0.960110202263819	-0.945425244705177	-5	1.55563172186592	1.7635710625388
Healthy	-0.718375848559799	-1.63301702402215	0.787986551845958	1.84265023357727	0.522746699685891
Healthy	1.01754625544621	0.1914789604436	-5	0.395827683190126	-1.31381076575598
Healthy	-0.268830422451311	0.0342673970380256	-0.604062354919958	1.76354463838028	1.3585700141794
Healthy	-0.0426944776482733	-0.416042157913543	-0.2124899351421	1.63032422188909	1.48159825863604
Healthy	-5	0.00560087085348535	-0.91189936535734	1.08092252866459	1.8168752385534
Healthy	0.500650805987072	-0.750972947452813	-0.220973804351429	1.78379820722079	1.32623526503825
Healthy	0.27491258826101	0.492174883950333	1.13330285627369	1.20225257885881	1.6486608874493
Healthy	-0.495379640882211	0.0108043612987845	0.577661807783137	1.14552270383869	1.53493349327507
Healthy	0.144595999617516	-0.309733020537503	-1.44696698379756	1.68370195042648	1.59487486871011
Healthy	-1.82535880733955	-1.25562877266814	-5	1.81071575460766	1.39736062096304
Healthy	0.116883241007212	-0.469954061572609	0.959495016926961	1.73516942244283	0.741361995477895
Healthy	-1.24237625409161	0.964286979042497	0.5128404260918	1.58047677142714	1.52297210855775
Healthy	0.806702848230718	-5	0.143988527115435	1.66653248799462	1.48066737347177
Healthy	-0.793740964790717	-1.4672456210075	0.77167344945213	1.8439293335032	0.531441872697767
Healthy	-0.922922933154239	-0.529501306509078	0.78629488921596	1.83675844616595	0.977219531270353
Healthy	-0.211456910960713	0.0588699622930524	0.781211627918774	1.79762182767988	1.23608812400771
Healthy	0.886466471686538	0.169498094684968	0.671069118214494	1.70135302948938	-5
Healthy	1.10462229515659	-0.652533374199378	-1.68006156001969	1.60515598104114	1.39302668087209
Healthy	0.37066849739468	-0.722665887784016	-5	1.79856812855953	1.41142204016463
Healthy	-0.597669823868334	-0.974899038953187	0.96900239021705	1.88352794714706	0.842111637549693
Healthy	-0.386464722780758	-2.36754270781528	0.245529940546645	1.87289604155991	1.29654321973561
Healthy	-1.15939212099071	-5	-5	1.71117810069076	1.40621459302511
Healthy	-0.0385646670036345	-5	1.04552325582067	1.82648997121606	0.429261201264363
Healthy	0.735293828434356	-1.15633127702086	-2.56383735295924	1.78410996296548	1.39875484881342
Healthy	0.209295130817263	-1.03924390909823	-5	1.93857871116989	0.875941120726912
Healthy	0.345371769857227	-0.551463721895342	-1.34198860334289	1.68626025414608	1.38630344443945
Healthy	-5	0.313466472658235	-5	0.864456494168522	1.71317306449766
Healthy	-1.6088883862972	0.549262044050899	-5	1.40770796815715	1.75281535696031
Healthy	-0.132279198477346	-1.25798225285986	1.18194386410619	1.70541918793037	1.25592321781949
Healthy	0.900591046692102	-0.625160040345024	-5	1.59041457215148	1.63931732053835
Healthy	1.11980863581922	0.734132278874541	0.407662784584097	1.45816780141013	1.5771892968699
Healthy	-5	0.2892499457196	0.0143567023961815	1.47779128826683	1.75553788007857
Healthy	0.302532224931979	0.0659753660504229	-5	1.42691673885001	1.71058197245063
Healthy	-0.133417322936451	-0.365694063078727	-5	1.90620511120521	0.893052890038398
Healthy	-1.48638292621212	-2.26600071346161	-1.87942606879415	1.82532022529267	1.19285447228256
Healthy	-5	0.482108609139799	0.507386256144481	1.1900814164065	1.82393977017654
Healthy	0.0621154782168488	-5	1.06669445328592	1.81786431508473	0.41665049100472
Healthy	-0.280660425032725	-0.569425115953135	0.558887290323476	1.94715629264219	0.419821971792919
Healthy	0.327497886389404	0.345432547499147	-1.28100036212128	1.58585288388622	1.60145448863472
Healthy	-0.364084184324402	-0.185239813098929	0.503649071802312	1.65863080273009	0.9419817463884
Healthy	0.424440587526477	-5	-5	1.40598836117239	1.48539671967484
Healthy	0.16836192949269	-0.74155428961335	0.573687170217444	1.4326544334612	1.55837852531358
Healthy	0.773150623033685	-1.39437177799238	-5	1.82657466659894	1.15005363420581
Healthy	0.502454433243893	-0.971306771606084	-5	1.90089549918846	1.09808414643858
Healthy	0.453459004209478	0.547034667347564	0.757181865780151	1.02066700452701	1.60390853475634
Healthy	0.39086271865719	-5	-5	1.85113972730934	0.518517887991595
Healthy	0.439817253974966	0.147376387491267	0.37370074533752	1.27437609669566	1.73800264943331
Healthy	-0.772473215062798	-5	0.337674857441537	1.45957506417427	1.60476901377087
Healthy	0.0672568892381498	-1.12262865413023	-5	1.81164684617603	1.38285526844443
Healthy	0.145820818801547	-5	-5	1.93142857770797	1.01749620080774
Healthy	-0.576099081471583	-0.764875735980538	0.0966076388102204	1.7830987463148	0.962362231558233
Healthy	0.3346929493563	-0.825852934902969	0.302287626976212	1.43708879005138	1.71422243047295
Healthy	-0.730393669160521	-5	-0.0351701728113927	1.88225340349077	1.10647783811465
Healthy	-5	-5	0.729890977278407	1.49902771912459	1.59380192838016
Healthy	-2.07262963696098	-0.356606549526847	0.876561328680068	1.35896317319338	1.70608422317532
Healthy	1.03053333823936	0.398538921901917	-5	-0.0735649412037958	1.83974702552018
Healthy	-0.0669330371897654	-0.369084199281594	0.135501565412789	1.42498774825827	1.4501452964517
Healthy	-5	-0.282720704572598	-5	1.91220031468549	1.14700597359764
Healthy	-1.1624746905504	0.16542240081457	-0.191843063965471	1.28914395179545	1.76518810690322
Healthy	-5	-5	-5	0.0250230720885936	0.488265793559834
Healthy	-0.24875169813603	-0.194988763631795	0.498212654158545	1.6617991550191	0.937424102366349
Healthy	0.720010376909017	-5	-1.43074316667139	1.61804861995814	1.53199733394076
Healthy	1.30595079795855	0.334331085850635	0.226571552713344	1.2082144750679	1.09598310874122
Healthy	-5	-0.207531265089428	0.714330598150759	1.70212297464663	1.41111391296914
Healthy	-0.803602715562657	-0.552748915524138	0.796665206413532	1.84130483602674	0.879059734597906
Healthy	-0.18575240426808	-0.0825575123570476	-0.613732957894986	1.90784431064439	1.14719168421318
Healthy	0.0402620490405693	-0.448464615439202	-1.85139734519391	1.89138668281525	1.138114410439
Healthy	-0.595919256900062	-5	0.591727791468931	1.39296869788814	1.64339720169356
Healthy	-0.57254635059868	0.803258359963836	0.49608790598005	1.55183971215659	1.57734551677112
Healthy	0.511086200555202	-0.564888566873507	-5	1.85121265364226	1.03114255424008
Healthy	-0.171888149871696	-1.46660929198245	-5	1.64506456605721	1.55703078069532
Healthy	0.656496841306835	-5	-5	1.96604321888304	0.320709049587672
Healthy	0.675956970384772	-5	-0.0187886520203955	1.74892337814491	1.30098070044273
Healthy	0.587338232071853	-0.678774514582824	0.680861968925123	1.82105678782621	1.23555066605684
Healthy	0.068393679460304	-5	1.02340104114133	1.62160838715614	0.403513439966087
Healthy	-0.90173709762007	-0.370152249628418	-0.659397267743252	1.31702312418415	1.26888813829833
Healthy	0.216324278686668	-1.00445255052486	-5	1.94330260240508	0.825131944317732
Healthy	-0.675038846962645	-0.557661360374324	-5	1.75970266238194	1.07613341023971
Healthy	0.406950437461211	0.423422833366564	0.0563063317905525	1.22826943460543	1.79709773797871
Healthy	-1.44321521769297	-0.519432574998306	0.880552937387359	1.50827445387653	1.50085974233534
Healthy	-0.310247303860843	-5	-5	1.74316587747654	1.57718952681539
Healthy	0.837079358945614	-5	0.934545413107672	1.78112278239006	0.329729321943786
Healthy	0.274307978319055	0.034812882337937	0.196480167700148	1.42774245542902	1.52820029475846
Healthy	0.0798900150308385	-5	1.05846702235053	1.82894177427583	0.375369108184124
Healthy	-0.0716553647351379	-5	0.60852389419024	1.82033520947273	0.791623289563575
Healthy	-0.341864536928131	-2.74957999769111	0.455870715810266	1.84592229277102	0.999301527394408
Healthy	-1.22446236521904	-0.672048785431807	-5	1.75121595728725	1.07428311553727
Healthy	-0.0557098419304694	-0.37603781124527	0.105591926626399	1.3675173069254	1.7789538806553
Healthy	0.207195273819796	0.449203696278253	-0.0268767665789396	1.35965831474644	1.58399361016971
Healthy	-0.649693821120889	-5	-5	1.29056835410157	1.85425872238393
Healthy	0.335492000995821	-0.360473669028537	-0.163460689623023	1.80462404448527	1.2599730640389
Healthy	-1.05222329153526	-1.91973437266016	-0.470813555577385	1.83161795120002	1.01429493264838
Healthy	0.592865972047312	-5	-5	1.78311892647377	1.31003531990058
Healthy	-5	-5	0.332854375407764	1.83705983025181	-5
Healthy	-1.8955128886876	0.401789852556354	-5	0.951937538094677	1.48872975556214
Healthy	-0.740238933201335	-0.889747082646597	-5	1.73145491095555	1.26754435749062
Healthy	1.06503828304054	-1.62948691040141	-1.08873582900163	1.77433861290634	1.21125486865214
Healthy	0.155120355188351	0.372567743391127	-0.638555491913672	1.8258517643909	1.41287112698657
Healthy	0.402135805896485	-5	-0.199008138739829	1.73556409087786	1.45196518073965
Healthy	0.510141357743158	-0.491012661363082	-3.05551732784983	1.34264470646464	1.57630160525822
Healthy	-2.18177410638604	-1.21261037864789	-0.640999772625313	1.79855417854927	1.44542437747318
Healthy	0.7534528276193	-1.28158135817034	-5	1.89067654575853	0.684022653659607
Healthy	-0.571638394955997	-0.897875144265474	0.810805596677374	1.8873782600861	0.844327414633536
Healthy	1.036903435961	-0.754462657064006	0.438895020377746	1.12555770781412	0.791798682997407
Healthy	0.850018535593396	0.553742282723514	0.59543228544448	1.09058673636752	-1.7026772857947
Healthy	-1.30944953848964	-5	-0.862424366317959	1.78906079875618	0.928748573249753
Healthy	-5	0.0753571441768494	-5	1.61609524788572	1.49761374520364
Healthy	0.00391268673848343	-1.04508244626504	-5	1.41525237603862	1.53826977212
Healthy	-5	0.446648988165598	-0.549812498104163	0.915413027432374	1.32319886746694
Healthy	0.652436847126828	-1.15845283474345	-5	1.77227468006157	-2.18508681872493
Healthy	0.750424304830775	-0.172546719770048	0.674079074198095	1.59295922609839	1.56819280333196
Healthy	-0.884622505720883	-0.695251040512904	0.802628708279657	1.52321380447875	1.19525880292432
Healthy	0.42908175442676	0.405221672607903	0.0699084830231443	1.24812119572588	1.7849831866625
Healthy	-5	-5	-5	1.1971448716077	1.77598946206381
Healthy	-5	-0.996022758154463	-0.493278550756513	1.796285632634	1.50526233748126
Healthy	-0.539207362420141	-0.504136649517956	1.18520234870685	1.76046681538883	0.717909216151893
Healthy	0.713414093816578	-0.988091386650846	-5	1.79315425714697	1.40081729855092
Healthy	-0.890252762286771	-1.79398412323666	-5	1.64036067240214	0.529629232123621
Healthy	-0.525099314414733	-1.27876662998272	-5	1.56824069144524	1.69467459277006
Healthy	-5	-5	-5	1.73302030021439	0.985870870771977
Healthy	-1.51598503733244	-0.558147824226708	0.0103762907578522	1.42701228146559	1.78157882139331
Healthy	0.477064792766908	-0.289104480737432	-0.419382901170572	1.78473458622123	1.13766737411903
Healthy	-0.742369416122842	-1.55268689117643	-5	1.68408818611179	1.23851854924559
Healthy	0.221906941178184	-0.614322243481289	0.518444183950244	1.81155918868476	0.53785056454772
Healthy	-0.636331621889232	0.13475705495005	-1.03235843591699	1.45239540180261	1.42017597737136
Healthy	-0.676005797818026	-1.33021838479146	-5	1.88834801017805	0.957793031522191
Healthy	-0.562170193591781	-2.72124639904717	0.429750665521779	1.84723496262757	1.00689584521863
Healthy	-0.469723442318458	-5	1.34781010883324	1.69067894195189	1.19614632799583
Healthy	0.318626717029967	0.0247524018518241	-0.612325483725213	1.84381796466426	1.30187127730517
Healthy	-0.423060035665107	0.0618933355858114	-1.00877392430751	1.83134600259502	1.38714662454176
Healthy	1.11557456857468	-0.7454760913143	0.946912844481891	1.81670127585964	0.240978338829593
Healthy	0.776158339887254	-1.74472749489669	-5	1.83540657052346	1.06592238460772
Healthy	-0.377133470982006	0.339473304551539	-0.392448477622196	1.5907952609418	1.58447766096693
Healthy	0.787010360436987	-1.73945162736302	-5	1.84074194548159	1.05169341291682
Healthy	-5	0.955442398423812	0.702691551699824	0.205293704620416	1.40134866362015
Healthy	-0.79171992145469	-1.4990777608097	-5	1.68528212833413	1.27149403190258
Healthy	0.284383353680256	-0.975637495646718	-5	1.93861723035276	0.860819955687257
Healthy	-0.298915793061145	-5	0.657144807153543	1.0874197099723	1.58534802392764
Healthy	-0.278477911478968	-0.408301118280171	0.731300214016237	1.08161262892543	1.67411788908101
Healthy	-5	-0.444615312282852	0.413526074816422	1.46800049496501	1.16647540599798
Healthy	-5	-5	0.427997029527809	1.04816941006587	1.70149113489922
Healthy	-0.670988784292632	-1.52929557027721	0.792503050739838	1.84142467231088	0.544940719311844
Healthy	-5	-0.086668376193283	0.279071205490511	1.18876963504903	1.78534813195023
Healthy	-0.198802165540851	-0.438827035247812	-1.03310770413286	1.83077671532687	0.682364425459969
Healthy	1.99466959338096	0.0280300807683789	-5	-2.29157909986529	-5
Healthy	-2.79588001734407	-1.54928912185308	-5	1.77867382641218	1.08649436992684
Healthy	-1.06248210798265	0.0273373739550708	-0.209996479609511	1.42159405642853	1.02722970147925
Healthy	-1.02300845469385	-1.0189973100586	-0.0357545164336155	1.82155996857444	0.884791966586421
Healthy	-0.985983770741636	-0.346093170358302	-5	1.83900157056496	0.795670115534057
Healthy	0.040159117831352	-1.03654273988329	-5	1.8090265856443	1.378527624777
Healthy	-0.598289359610919	0.279956529198604	-5	1.19190072627978	1.82884961729285
Healthy	-0.750385897655418	-1.31425826139774	-5	1.88456382951085	0.979732250836517
Healthy	-0.351113299484693	-5	-5	1.71620824887704	1.21866650900291
Healthy	-0.380395421620834	-5	0.575378384478593	1.03909035989995	1.52497194316396
Healthy	-5	-0.49017941778772	1.08429773974205	0.981612959224311	1.70262411625308
Healthy	1.27221141220562	-0.095473789970064	-0.000912977374111591	1.39197898299689	1.44502475758136
Healthy	0.633125934895278	-5	-1.65423430688551	1.9033389292287	0.936220595320375
Healthy	-1.51215487988856	-1.67019547783593	-5	1.82695339213208	1.17924750611619
Healthy	-0.384691874420224	-1.97387548325455	-2.18045606445813	1.82875299568437	1.17599715172261
Healthy	-0.108512720455074	0.311878835142942	-0.245934659567355	1.62611885150681	1.69482843033131
Healthy	0.0725807326489498	-0.567495701138972	0.949260186870669	1.74544675076038	0.935352564950074
Healthy	-1.8784401558125	-0.425806625923673	0.416826831279195	1.4811581656409	1.15796390437438
Healthy	-5	-1.78120200188826	0.670844914576109	0.662902257785371	1.39083534915014
Healthy	-0.751977663587646	-1.06803388527183	-1.93218548883816	1.80515246729424	1.2481108938205
Healthy	-0.391495360766607	-0.165655606591643	0.486638720238842	1.65879737842985	0.863850237327297
Healthy	-0.638933550246058	-1.47651366765677	-5	1.68635415432187	1.2341372361441
Healthy	-5	0.190788167878588	-1.16468999913094	0.822496292408407	1.14326905366217
Healthy	-5	-0.503098014876691	-1.30024896831049	1.89582802972734	0.769505084400655
Healthy	-0.477308041508919	0.673747810871339	0.531443150141559	1.06740491471858	1.80374525227782
