c	Clostridia	Bacilli	Negativicutes	Actinomycetia	Coriobacteriia	Bacteroidia
Healthy	0.395591956773434	-5	0.498427728555499	-1.01895194108683	-5	1.89802019721396
Healthy	1.30369294301501	0.0519778623205568	-0.31919327439843	0.241626160347603	-1.24795155218056	0.953907008031911
Healthy	1.59350891812468	-0.153192965835897	-1.83713700667807	0.988825961431994	0.287017501322102	1.45284249641651
Healthy	0.78989433435908	-5	-5	0.271744053504786	-0.902499747768313	1.77926877108763
Healthy	1.30848480339441	-0.711303739409744	-1.7956086680807	0.314328676539224	-0.289315797746391	1.70854088821705
Healthy	1.0657130073669	-2.55595520408192	-1.20294030530003	-2.08039897621589	-0.633782564053904	1.84687395668193
Healthy	1.36287229769889	0.135352129383353	-1.35398859040876	-5	-5	1.75396471794871
Healthy	0.414572275617945	-0.571751785657051	0.532689421001157	-5	-0.782753008314607	1.94755124979427
Healthy	1.14248019540159	-0.267075759926639	-5	-5	-5	1.9084590676676
Healthy	1.79904561162897	-1.09674718310604	-1.74957999769111	0.282463499599315	-0.751340256951664	1.37392699146054
Healthy	1.29601457748717	-1.12464930342071	-1.66314017908319	-5	-1.87942606879415	1.79062992876574
Healthy	0.876828426545857	-0.82929834418393	0.443955740797119	-1.62196567754267	0.186405352655567	1.12962996315838
Healthy	0.992786728335068	-0.405651654874945	0.90895819561683	-1.07473949048056	-1.39501837039257	1.82203561243196
Healthy	1.30853538848838	-1.2050938934832	-5	-0.610638970036269	-5	1.63825367567279
Healthy	0.721916085694228	-0.606179204659133	1.1936284772856	-0.306466504654272	-0.0923898122722895	1.73181624690116
Healthy	1.44295002619323	-1.15945481236316	-5	-5	-1.1680023227641	1.8087793037775
Healthy	0.863264553659761	-0.544728674168721	0.799083343397369	-0.346411260681204	-5	1.84779178684759
Healthy	1.72022514573034	-0.0311576230694756	0.684457553803209	0.758601571211563	-0.42782568638694	1.3477754022742
Healthy	1.73859007700257	-0.373454340972871	-5	0.60643403624723	-5	1.30284199554117
Healthy	1.66100143451289	0.516522153162396	-5	-0.951131104260069	-5	1.45059778994078
Healthy	0.872064157573129	1.75709016868809	1.36203249056816	-1.10762709260156	-5	-5
Healthy	1.44365047128007	0.1726992358398	0.99721988749863	0.0420002722211154	-0.671110960160439	1.57941852156294
Healthy	0.074670188924007	-5	-5	0.317862845085275	-0.198616873147269	0.975493386641472
Healthy	0.61223905816803	1.10743384502719	-0.679251522012826	1.59945118177444	-2.0783135245164	1.44085227389056
Healthy	1.18449325649311	-5	-5	-1.36784651648937	-5	1.8290584397623
Healthy	0.912902467232611	-1.63096977819085	0.425654841102261	-1.69336055897574	-5	1.87160953382098
Healthy	0.381066321419729	-5	1.04939054290343	-0.74241741241862	-5	1.82835339816039
Healthy	1.72179215524452	0.210500441205618	0.427400085600872	0.0694460838803128	-0.0442737756891353	1.51714071660451
Healthy	1.64694542305848	-0.792096469613948	0.844016542117614	0.00294752046715854	0.10067375602772	1.42788678645373
Healthy	1.43371800342437	0.209362180335848	-0.71190734545813	-0.827426256228029	-0.743282254022513	1.69158598892649
Healthy	0.55212774900141	-1.95000714307986	0.758721184662132	-0.649422508182719	-5	1.84569775867878
Healthy	0.719630383028245	-1.18203819546801	-5	-0.303757224280381	-0.500464122159301	1.88116711263976
Healthy	0.871310762042857	-1.15137988256587	-0.0740591011511815	-0.93809536628383	-0.55728511707152	1.82255863792394
Healthy	0.837181728021158	-0.781911097139155	0.805375785088064	-0.212185432936977	-0.730533756624314	1.88586782752662
Healthy	0.0720696703020178	-5	1.91209929916537	0.0625932644578206	-5	1.02647075103494
Healthy	1.49903294955674	-5	-5	0.316678904978105	-5	1.78695560608694
Healthy	1.37521189572145	-0.894285489429078	-5	-5	-0.451979305094469	1.80013788489058
Healthy	1.15287730081641	-1.1424262958525	-5	-5	-0.171655951666938	1.83126479471641
Healthy	1.36968219512207	-0.804266351726789	-5	-1.15076490868528	-0.810200989360173	1.7910359075754
Healthy	1.47968901509021	-0.897086297210779	-5	-5	-5	1.80979114202138
Healthy	1.24692995278663	-0.611934339530359	0.692898890557778	-0.339960276398424	-5	1.81879769011176
Healthy	1.00163204831767	-0.261695206925895	0.651900896014137	-0.568282510353987	-5	1.84339805270886
Healthy	1.14417366259617	-2.18309616062434	-0.47293750099106	-0.24936819973988	-0.660986054888892	1.80905867408652
Healthy	1.482723125941	-0.313453100936994	0.0321673112446803	-0.237704144028318	-0.919121089658183	1.73420372540818
Healthy	0.944759939871635	-1.27115943166003	-5	-1.01153022979012	-1.40516564441668	1.89089998764594
Healthy	1.60116376915479	-5	-5	-0.392641497395108	-5	1.72396339295609
Healthy	1.61841285550498	0.727420060572827	0.984503910316287	0.74665521267831	0.142204820428158	-0.0899254803282534
Healthy	1.07581438984023	-0.575314329897897	-5	1.09307130637606	0.258357079592717	1.7578804675922
Healthy	1.41171665390959	-5	0.0282580248289713	-5	-5	1.58181260484365
Healthy	1.43145431316071	-1.56719099496683	-5	-1.55501888791206	0.220482048140069	1.61328766375932
Healthy	0.396309214933764	-0.628285797357382	0.54943979068814	-5	-0.822838800273953	1.94831391773628
Healthy	1.54354757189419	-5	0.0485000681322824	-0.618668277542107	-0.876475019057268	1.69734409296772
Healthy	1.09081405949536	0.0386757862258695	-0.223327866781318	0.120619990299325	0.134514973292777	1.42918328841198
Healthy	0.408879061326012	-2.44249279809434	0.467317985810699	-1.16857818293498	-5	1.89808802336273
Healthy	1.49225402217235	-5	-5	-0.0488957220700017	-5	1.49032389197986
Healthy	1.33849653450681	-5	1.25810809798661	-0.286316293426978	-1.58269441675547	1.72575976594537
Healthy	1.02208096165778	-1.45197930509447	-0.355443251238301	-5	-0.485319455875018	1.82925841081619
Healthy	1.46625888521075	-1.88941028970075	0.523020302208912	-1.40329297031855	-2.15366288787019	1.78305917044359
Healthy	1.06714565096755	-1.42712839779952	-5	-5	-0.28013860067471	1.85303495028553
Healthy	1.59092583333802	-0.345053773415656	-0.136938985336841	-0.657715525774251	-1.12199552973197	1.73338210195819
Healthy	1.68178250135519	0.252034622121761	-1.04368746915881	-0.00805660166537147	-0.781963668799055	1.33184478786938
Healthy	0.822962033607886	-0.908579271007949	0.806808567268294	-0.155429638011733	-0.728832421051912	1.88746718402169
Healthy	1.42256554756843	-0.751462762518442	1.07539000309397	-0.0928520907703233	-0.909459800245764	1.63043377406692
Healthy	0.36970740834814	-5	-5	-5	-5	1.96601443058693
Healthy	0.436343962925923	-5	-5	-0.935841627536882	-5	1.96922943324451
Healthy	1.55228935098293	-5	-5	-5	-5	1.60790345535138
Healthy	1.52038749260346	0.746072677802376	0.234114691241981	0.260555523420292	-0.363632479075475	1.08537550179713
Healthy	-1.12130589960389	-0.0778404792684727	0.0403135054983082	1.5337176728736	-2.30891850787703	-1.35330226870067
Healthy	1.18257413078141	-5	-5	0.205737428267601	-0.385071161733542	1.82641037617339
Healthy	1.4803992126491	-5	-5	-0.261782487148004	-0.0260090358257503	1.73207942599593
Healthy	1.22987706460287	-1.42562143558692	-5	-5	-5	1.68403505973857
Healthy	1.2471603508081	-1.69464863055338	-5	-5	-5	1.68621669545735
Healthy	0.900140362281492	-0.929371155948572	0.0978505442769207	1.17520729460709	-1.93930215964639	1.60338473844771
Healthy	1.29918379991622	-0.141992459273098	0.640606638840859	0.148689011599689	0.378793855109683	1.24842989420321
Healthy	1.06620512623543	-1.24680008580058	-5	-5	-0.198973803088793	1.83502581433832
Healthy	1.23046782555016	-0.735725384668416	0.689040561678589	-0.357535479757879	-5	1.82068627140843
Healthy	0.887006495993905	-0.912573542963714	-0.018829468531624	-0.847528189663964	-0.568330728686255	1.81671207191845
Healthy	0.844227337971815	-0.989021987825258	0.969296604779479	-0.453173657228487	-0.651111276928562	1.88327812180204
Healthy	1.53520142689768	-0.556721362571684	-1.22040350874218	0.583910297668882	-0.265856506766303	1.48604234517561
Healthy	1.31860815793131	-0.32512049624737	1.03349653392673	0.422916340679664	-1.60153915039178	0.723920914187621
Healthy	1.67361643180795	0.328116500340011	0.205688749034518	0.292749911237869	-5	1.33906049974826
Healthy	1.21882686264677	-5	0.931204543128487	-5	-5	1.77492311481107
Healthy	0.709191068289428	-0.640430106396238	1.19898158707447	-0.302439394245994	-0.0853395694107782	1.72921153865345
Healthy	0.495372250690712	-0.376874811469469	-1.05487622987788	-0.453050376177953	-0.0283299388743955	1.83366623303694
Healthy	1.58569202841926	0.804188517791636	1.06094361923556	-5	-5	1.55289771112
Healthy	1.64496139762838	1.58970302177156	0.274441895829183	-1.02040610415107	1.00799130710497	-0.0385219530147234
Healthy	1.50173989961253	-5	0.442628689289988	1.35894169932343	0.226731333500085	1.40492022493567
Healthy	0.0356378294575247	-5	-5	-5	-5	1.19197777299771
Healthy	1.44035090687834	-0.333519460238444	0.132899769944483	1.05614722321548	-1.41532961553565	1.62233569129703
Healthy	1.07802629793148	-0.118798002180399	-5	-0.265568236946947	-0.132821352127072	1.77859429422324
Healthy	1.13976420346431	-1.02277955336461	-1.05729763111133	0.376536810332887	-0.297164655436686	1.66576770688213
Healthy	1.41375394274578	-1.04778894189133	-5	-2.17263072694617	-5	1.80414522743498
Healthy	0.882020509524729	-1.04682039893437	-5	-0.699382780193418	-5	1.93814916597494
Healthy	1.75407459806036	-0.11247271821198	-5	-5	0.0379720115567788	0.555871611721586
Healthy	1.7687747308451	-0.634380997745496	-1.30759376516637	-0.640733835393251	-0.537272662227901	1.33979913519741
Healthy	1.16801961463638	-1.29782804914229	-5	-5	-0.20807087022733	1.78325923136912
Healthy	1.62664283078168	-0.251804217804437	0.63469385956255	0.69419527720664	-1.89483057200067	1.5079966573955
Healthy	1.47497299650051	-0.183288193012297	0.356675855658637	0.0440809219342974	0.206358960871803	1.55773932500018
Healthy	1.41691680377299	-0.190783816834258	0.649183900540323	-0.084278388962149	-5	1.65517398401089
Healthy	0.79901574119508	-0.406592081725706	-1.85667287000795	-0.0799079941522314	-5	1.80654950990019
Healthy	1.40981329560034	-0.160811159552938	-0.486795722053012	0.535582709682125	-0.799833753636892	1.76163665833372
Healthy	1.59114956453405	0.00493153719820587	0.789197715569405	1.46549944089116	0.00936164803691737	0.979719964512406
Healthy	1.64677933141619	0.123044344207172	0.816962094484258	0.374521060741446	-0.530325227448202	1.07247048230389
Healthy	0.514078673885303	-1.26161587648784	0.782928895268716	-0.610798464471666	-5	1.84232760568281
Healthy	1.01732471994099	-5	-5	-5	-5	1.92943711460817
Healthy	1.21464148323457	-0.482223670726044	0.404157811713651	-0.976500618451988	-0.422106261696414	1.48353523556092
Healthy	0.97925100426467	-0.610851642302622	-0.01776948397675	-5	-5	1.4568949124592
Healthy	1.15527225527031	-1.51655535190146	1.10282837065241	1.569241142708	0.0358058304197105	1.49787604201558
Healthy	1.59789835750409	-1.04992737024984	0.907886245009021	-5	-0.104776413030379	1.05771363791983
Healthy	0.638231598983382	-5	0.647825841976948	-5	-5	1.88527022354315
Healthy	1.47054146526072	-5	0.0566990841594966	-5	-5	1.46973426490633
Healthy	1.2269538977642	-0.539222393811746	0.63139607517795	0.940908268892944	0.247315192207249	1.72972018550013
Healthy	1.2584440337557	-5	0.505297884688931	-5	-5	1.83411996351429
Healthy	1.61537394033877	-0.386887898358713	-2.8153085691824	0.688693839433406	0.00482847116819897	1.63945321864629
Healthy	1.24528164067475	-1.4459956789881	-5	-5	-5	1.68791065154158
Healthy	1.21106471507067	-5	-5	-5	-5	1.70255322453926
Healthy	1.33159086009456	-1.08910891135547	-1.4182778400509	-1.60153915039178	-1.39437177799238	1.86729497328099
Healthy	1.33337794306886	-1.20439802010582	-2.06398920428479	-5	-5	1.88121141805049
Healthy	0.808427053272931	-1.18157614490792	-5	0.0264883210943781	-0.321946209381145	1.91411161274466
Healthy	1.16831742318336	-2.18508681872493	1.06176187906639	0.531526175929187	-0.56551093684881	1.60537228653273
Healthy	1.59750036774083	0.301988727460134	1.21682305078592	-1.35261702988538	0.605458046027154	1.36556285679556
Healthy	1.22983101745079	-1.51841406363238	-5	-0.721863993284522	-1.23455498190985	1.50852352433915
Healthy	1.65262997563253	-0.0109107608013707	0.559999934486939	1.3863277109674	0.222339225314299	1.07861955736021
Healthy	1.454771404695	-0.495773879400986	0.753893923904518	0.314313934381754	-0.391463269646118	1.14391526148706
Healthy	1.16812755697171	-1.1882239783971	-5	0.751784716418012	-0.122024288099161	1.7610300704861
Healthy	1.09775276839039	-0.625911843347183	-0.862899195420877	-0.922268820347608	-0.958844267370288	1.80767983639861
Healthy	1.40403980554145	-0.731515636153278	-5	1.08231780349326	0.409853692563476	1.5370979454745
Healthy	0.326509953534979	-5	-5	-1.96537154337468	-5	1.96567291125044
Healthy	1.29796612328195	-5	-5	-5	-5	1.80010678202434
Healthy	1.50090236726206	0.413328268961188	0.152548231614437	-0.299798347449183	-0.496427199542098	1.30360941270412
Healthy	0.848261185414798	-1.07644514193245	-0.211209632879726	-2.45593195564972	-0.199159247862197	1.91148579002438
Healthy	0.772871562650226	-5	0.974625432600287	-0.882463567289662	-0.913746976182839	1.89140915738763
Healthy	1.46583446129758	0.487032264514757	0.484362487146738	0.417564687035997	-0.0664367931786507	1.46163881695526
Healthy	1.31006169277642	0.800527376608742	-5	-1.40373287360448	-0.31209665465184	1.63670158085193
Healthy	1.70295507821515	-0.318939756368188	0.644666017494313	1.22825582650361	-1.75202673363819	0.981238103388785
Healthy	1.76036849485075	-0.474657122943135	-0.721429298389484	-2.28483264215154	-1.70333480973847	1.57766720559399
Healthy	0.813945749449091	-1.4427334711301	-5	0.0366847752481522	-0.300665341432527	1.92490334260475
Healthy	1.25878641117577	-0.0380476355849247	0.0422722272820386	-5	-5	1.82572080569444
Healthy	1.02494680936449	0.468542276011355	0.156185572840975	0.452062577420423	-0.485917337474169	1.77852682504898
Healthy	1.23015989165859	-1.49566508819754	-5	-0.70719033458271	-1.22388020094701	1.5079121105385
Healthy	1.5628788260242	-5	-5	-5	-5	1.63720143843118
Healthy	1.79222627586036	-0.542118103266008	-2.59516628338006	-1.05002482217035	0.464310665925887	1.04459541550523
Healthy	1.48610389133003	-0.0256126723742361	-0.171578579845203	1.21202931119034	-0.687886141547308	1.56798546200495
Healthy	1.84471184259931	-0.197534151554216	-5	-5	0.0504725608380421	1.20491564086575
Healthy	1.4356344911876	-1.09718153191775	-5	-5	-1.08618614761628	1.80750763012285
Healthy	0.984201808063716	-0.301925565050199	-5	-0.740406121114051	-0.851829386922612	1.84137599085292
Healthy	1.28978821855991	-0.22851540986342	0.136730077150427	0.880819878076487	0.192723526001589	1.25847900214665
Healthy	-0.55371142737041	0.609239999869086	-5	0.495386131191028	0.0818403805647276	1.94444289290202
Healthy	1.23645084743545	-2.08407278830288	-0.598358251502229	-5	-1.50003813440381	1.79905775237285
Healthy	0.389789602506148	-5	1.03797280742634	-0.722987060623472	-5	1.82473719215715
Healthy	-3.17392519729917	-0.347492580448701	-2.52143350440616	1.20646966246091	-1.70333480973847	1.37250125328679
Healthy	-5	1.17431048007199	-5	1.83797105477842	-1.09620485725896	-5
Healthy	1.57214186243806	-0.54349732227415	0.339501128908108	-0.130515993254481	-0.337487708510877	1.56808233536428
Healthy	1.13615498220045	-0.385503531677784	-0.429865862861032	-0.0734672053334812	-5	1.78316965897254
Healthy	1.40092824732557	-1.01430414031016	-5	-5	-0.843208631996071	1.78818117344453
Healthy	1.71420079370412	-0.114293969446785	-0.895751953009556	1.17831896752734	-0.136736636349519	1.24896561106263
Healthy	1.19173011407371	0.0339261204728706	-0.176773637199388	0.104517838608511	0.122143763013267	1.42557269232939
Healthy	1.69453210847974	-0.494131316458046	0.780592350225321	-0.163410071075584	0.073575394459313	1.06356639656761
Healthy	1.66750048918964	0.424264042393716	0.401026403867827	-0.294735137682596	-0.755524955310988	1.38555301117367
Healthy	1.67734593265446	1.43596597688289	0.557011269750501	-5	0.106265710542033	0.0845083582601755
Healthy	1.14491652709285	-2.37468754903833	-0.506332868771982	-0.265296157698957	-0.776737753123369	1.81289077274261
Healthy	1.39650202682469	-1.18025870272699	-2.56383735295924	-5	-0.876965470246493	1.79255066821504
Healthy	1.10803536219968	-0.345881239502071	0.652423311378598	-0.62756672080455	-1.3253225321268	1.83871783844274
Healthy	1.47534556329353	-0.0273575337213758	-0.314580744011219	1.21188429168897	0.152450409968056	1.03061469737955
Healthy	0.181935008739111	-1.246340352714	-5	-5	-5	1.91258911144697
Healthy	0.470714713976437	-0.498529927899588	-0.552547368773007	-1.74376346679408	-5	1.85495535789075
Healthy	1.43075258758912	-5	-5	-5	-0.686449128666495	1.78872298013742
Healthy	0.369857545043115	-5	1.03554740203881	-0.72035586613469	-5	1.83061708613878
Healthy	0.865994756511597	-5	-5	0.479396776580035	-5	1.58668326639893
Healthy	1.70483652051793	-2.48678239993206	-5	-5	-5	1.56562341456358
Healthy	1.77466058761498	-0.0157247856245039	0.55230676192587	0.0826525492160697	-1.01188715973165	1.41391471874268
Healthy	1.34539765040906	-0.165401291141439	-5	-5	-5	1.65152000757412
Healthy	1.52009032811284	-5	0.035165478670687	0.163575785252093	-5	1.65505618010283
Healthy	1.14594280060517	-0.409793693757376	0.316963680016701	0.990593672688447	-1.45817123321869	1.69182022550655
Healthy	1.79615079369642	-5	-5	-5	-5	1.48805889573119
Healthy	0.627564521358007	-2.0670191780768	-5	-5	-0.86556787510416	1.65841448298632
Healthy	1.54457277338362	0.182112081782857	-0.533399263703119	-5	-5	1.53976652977981
Healthy	1.29918532641966	0.410061533842056	-1.00013030789173	0.0459211887251872	-0.0589658578049579	1.5640390207156
Healthy	1.41593041308374	-0.619300451617283	-1.1809169242563	-1.45062884766682	0.227171714809996	1.68353097982313
Healthy	1.24416599648797	-0.531386856370178	0.632162600863815	-1.73969005420508	-1.86075078242839	1.83550299185334
Healthy	0.590100294343359	-0.62712480320661	0.891575366191048	-0.536420532543031	-5	1.92926725381824
Healthy	0.85104910294906	-5	-5	0.256782668871032	-1.33790355458208	1.71629964851616
Healthy	1.57860139376259	0.454276095308442	0.27692572289227	-0.9317399062253	-5	1.51405035348414
Healthy	0.954937788861768	-1.57659027226691	-5	-0.975514332300833	-1.14831368455757	1.89292248039299
Healthy	1.77762891442956	-0.307576129200319	-0.390362910367699	0.802300188827616	-0.405364401143201	1.07918160795954
Healthy	0.857155123301679	-5	-5	0.110821945243899	-0.887562582678156	1.69913717553316
Healthy	1.79662074335172	-0.477529683524278	-0.142558943517697	-5	-5	1.43052476591492
Healthy	1.54683053490197	-0.8980468225228	-5	-0.902951034988869	-5	1.67064229058643
Healthy	1.43275722006414	-0.662740460249724	-5	-0.144856547349645	-0.29930493422565	1.79111853313466
Healthy	1.13258784858976	-0.275593042416959	-5	-0.996108833763089	-0.667905071553921	1.83706216868537
Healthy	1.24425336387272	-1.8735438865682	-5	-5	-5	1.68450003205735
Healthy	1.60133302571238	0.250027007632326	0.368130622375795	-5	-5	1.63244382783473
Healthy	1.59969687478128	0.110522372601323	-1.55330753362847	0.73310574054461	-0.107938805862319	1.47865767343483
Healthy	0.868466335265617	-0.576246380387172	0.800713642394728	-0.386380137123638	-5	1.84254271757394
Healthy	1.61019762742581	1.04127738440971	-1.33404397054604	-5	-5	1.44296819319216
Healthy	1.55388339057765	0.0761778721891595	0.273552186952707	-5	-5	1.60782353458438
Healthy	1.53482056960546	-0.128059470706939	0.716942741512267	-5	-5	1.62005856242637
Healthy	1.34586480359435	-5	-5	-5	-5	1.77740702855034
Healthy	1.6909504764102	0.942928278040798	-5	-5	-5	1.43106190503873
Healthy	1.2518150651595	-5	1.23019363448668	-0.50834420628122	-0.909107374289637	1.35297240833051
Healthy	1.09567277137785	-0.837256416764585	-5	-0.156343726517966	-0.0860431717511234	1.80195483869474
Healthy	0.496360820201535	-5	-5	-5	-5	1.85366317484167
Healthy	0.864515234127842	-5	-5	-5	-5	1.94546410429262
Healthy	1.00379474129743	-0.933674074637962	0.888701120472861	0.576868634420806	-5	1.78193939038141
Healthy	0.943856936232594	-0.396541662590933	0.89456416008159	-0.988767989680634	-1.5303252274482	1.82317768610216
Healthy	1.67369948051816	0.933324270283854	-0.760700520873107	0.0220405087586452	-0.0192469241575342	1.39767935377861
Healthy	0.482832152224741	-0.404503778174426	-1.12702836926156	-0.468955594731762	-0.0448705060065845	1.83694396722329
Healthy	1.56450379477597	-0.723745051978275	0.56917954568673	1.14109152871876	0.0917935351103722	1.43810435282958
D003924	1.69550461643962	0.903666672733975	0.91192852951088	0.22753707249703	0.471416406098385	0.624334703144736
Healthy	1.19636136344387	-1.34998404752816	-1.62287595765354	-0.0198511300332509	-0.604848408495457	1.80571170145737
Healthy	1.23481910944427	-0.0942364906135671	-2.07675598136972	0.341920978427319	-0.784891418946907	1.64483774025466
Healthy	1.83066576996	0.394763280377567	-0.765179120192599	0.268727702786551	-5	1.07436107015053
Healthy	0.901192868375934	-5	-5	-5	-5	1.96395230883235
Healthy	1.24936470313407	-1.14636261804141	-5	-0.0318206967250459	-0.678629442339184	1.80347056764337
Healthy	1.48224282734583	-5	-5	1.4832390086362	0.0945689474355432	1.40835463105968
Healthy	1.21553789952329	-0.527214306247781	-5	0.0105670673745216	0.145342493499925	1.67533530031913
Healthy	1.27065787772835	-0.167868065189191	-5	-5	-5	1.56516243822979
Healthy	0.9272522763825	-5	-0.318885450324489	-0.511590311096802	-0.641246860238479	1.76901718507449
Healthy	1.5375363969646	-5	-5	-5	-5	1.74941317920374
Healthy	1.14962765007056	0.0877672249475041	-5	0.568132466181605	0.139460325399969	1.74152078924229
Healthy	1.23235104712724	-5	-5	-0.787067008291986	-0.782542377461419	1.72431626530309
Healthy	1.08936314110367	-1.21424320003736	-5	-5	-5	1.89865372549545
Healthy	1.7957188468173	-0.488919154460882	-5	-1.17366599437778	0.451901515986537	1.05923994307263
Healthy	0.894445113169957	-1.03058408764602	-0.0436106351760927	-0.864803720393399	-0.555752164203925	1.82287943854274
Healthy	1.64238170950437	0.720337120928871	-1.93854752091281	-0.754635412365237	-1.22892721677881	1.54040443731077
Healthy	0.847347433867879	-0.41201978854847	-0.564251163835624	-0.0971652359952702	-5	1.36222396999541
Healthy	1.1792923433679	-0.0943983817231482	0.683454111105498	1.15191322113061	0.491033747759159	1.57856105284695
Healthy	0.867406199103002	-0.179654018745062	0.500464268690234	0.0641995820270581	-0.206447075913407	1.65565630073903
Healthy	1.39000868405776	0.771605116847305	0.315323667613782	1.10330005777083	-0.496359099486777	1.32889453849221
Healthy	1.57979639668659	0.727236167812003	0.414761159992989	0.188146330894504	-0.312141207271612	1.46581380868603
Healthy	1.83662289108148	0.673204360100474	-5	-5	-5	-5
Healthy	1.10114228278264	0.17968676913365	-1.10868560061786	1.83585297360024	0.37376686840687	0.81064443175019
Healthy	0.944654875248725	-1.58252830679671	-5	-0.968914851960519	-1.28017171374567	1.89330964977915
Healthy	1.02203844473419	-1.70158361993871	-0.428698874433731	-5	-0.485186705000715	1.83379169774216
Healthy	1.34900870635948	-0.162417874230159	-5	-5	-5	1.64644803572466
Healthy	1.3615790174569	0.00466952976878777	-1.36804917374078	-5	-1.16165473122401	1.8199770269732
Healthy	0.890013362055177	-5	-0.890927919021121	-5	-1.01367622294923	1.78298101002819
Healthy	1.72178127668164	-0.815734556937892	0.266499813103078	0.134298259474955	-0.524968377933594	1.42952538663678
Healthy	0.388250442440903	-5	1.04407346670993	-0.722070053353081	-5	1.82264612874743
Healthy	1.31562529048059	-0.844633593353295	-0.131478991648433	-1.9115095298176	-1.48571795213962	1.68432497337923
Healthy	1.02626476058422	-1.64054397987901	-0.396238739391713	-2.17783192063198	-0.487342281167402	1.8297521192697
Healthy	1.75362066548168	-0.794362640520571	1.11266431085135	1.07682897318921	0.161897817711946	0.990610093104332
Healthy	1.43295390600033	-0.833362705768195	-1.26296646866612	0.118473058080545	-0.223073738410627	1.63325792323244
Healthy	1.6713903984562	-5	0.780293544130071	0.887898488096872	-1.39804859586648	1.42278150426232
Healthy	1.04474353309442	-0.81485464232435	1.2622448102002	0.748805681693747	-0.151669221390676	1.64600905462155
Healthy	1.14790778323985	-1.41975949173462	-0.441159481576661	-0.249923800432165	-0.641532136123079	1.80757865826672
Healthy	-1.61564658586249	0.630554991806819	-1.61225434039114	1.88220305246204	-2.6458915608526	-1.03512779136222
Healthy	0.633854099405208	-5	0.67768814724958	-5	-5	1.87582922732215
Healthy	1.69886810689753	0.525157579319065	-5	-1.24772101453988	0.492297919490496	0.860286487204345
Healthy	1.80862635958267	0.863164581511524	-0.174281854103789	0.544190870276309	-0.0438892230612707	1.23825516684866
Healthy	1.15808614464665	-0.428058364925538	0.38743254172803	-0.928338876558212	-0.444796689012858	1.47501082035209
Healthy	0.950250910159955	-0.42109731395237	0.623557323407696	-0.674730698266926	-5	1.83747808311795
Healthy	1.49693144610397	-5	0.233267776923847	-5	-5	1.7506441388726
Healthy	1.64359222051916	-0.125321084009917	-2.68613277963085	-2.80687540164554	-0.348363453325772	1.18680919257987
Healthy	1.3776032695703	-0.905214532180442	-5	-5	-0.885923039175911	1.81071051660423
Healthy	0.443181598524506	-0.962254870730408	-5	1.22821345892805	0.625892494923303	1.36104318842067
Healthy	1.3196836928342	0.536620299880092	-2.33818731446274	1.44766105619704	0.994200092992005	0.94218520903356
Healthy	0.370574149293699	-5	1.04226631702596	-0.735890843694192	-5	1.8241782456051
Healthy	1.76619839845752	-5	-5	-5	0.515377033954657	1.2472517876423
Healthy	0.924486560504766	-0.582694416755474	-2.54211810326601	-0.112686587072809	-0.197780610273388	1.84696335599573
Healthy	1.37730934795573	-1.4521022824369	-5	-5	-0.916748282778397	1.8142347398921
Healthy	0.109558299603425	-0.255339391603912	-2.42829116819131	1.40595442475485	0.197112322602376	1.59569348339584
Healthy	1.67212493119465	-0.696328855335979	-5	-1.19531548509306	-1.95116991347165	1.56053726979343
Healthy	1.25103173130958	-0.73593812928212	-0.283412422324308	1.23128298722504	-5	1.7216526087647
Healthy	1.71796392702342	-5	0.616077271840093	-0.302256436198012	-0.817015032996418	1.4786024207943
Healthy	0.776843504677018	-1.27392512978463	-5	0.0244487223627445	-0.372091614314973	1.90098442584262
Healthy	1.24311497403847	-1.24710684511541	0.784204909368237	-5	-5	1.75209518000327
Healthy	1.13609149428492	-5	0.178502127629101	-0.0350053792918863	-5	0.49676502756721
Healthy	1.31260086213786	-5	-5	-1.13548891894161	-1.06696850489759	1.77703142722505
Healthy	0.887588608949447	-1.94730605807503	-5	0.258931660447833	-0.87328429631426	1.69546276325416
Healthy	0.562728130593403	-1.52563802396737	0.78344046595093	-0.498174206727651	-2.34486156518862	1.83444988881613
Healthy	1.02914586527297	-0.58232905867489	-5	-0.100546122433715	-0.177459267523944	1.84649855058189
Healthy	1.71887736129575	0.553938826260645	0.490685910459085	-0.787892334452341	-0.668896773623501	1.4680176437451
Healthy	1.47099038811464	-5	0.5648411667769	-1.32569011105852	-5	1.77857375809228
Healthy	1.44716516612153	-1.01488802046065	-0.649151364633658	-0.418220954271541	-0.59444875171769	1.79207257598518
Healthy	1.41348031926842	-0.128502955873118	0.839673467342861	0.426281854261306	-0.0803676203455528	1.65685779237567
Healthy	0.945959228055871	-1.35008128126458	-5	-1.06148027482351	-1.33049716589566	1.88959053835307
Healthy	1.61956036357592	0.572037048353441	0.771161060438499	1.19291714535997	-0.16366955351604	1.02805532332265
Healthy	1.25842103930668	-0.980260767325295	-2.32790214206428	-0.00769396356281621	-0.620313848093045	1.80965208497098
Healthy	1.60294288256118	-0.432797127241516	0.929648785482494	-0.231213953091986	-0.718262328293082	1.35426406547724
Healthy	1.86704147003269	-5	-0.00954570394594148	1.09485912998255	-5	0.98631302039788
Healthy	1.31559652352046	-1.05017104106469	0.0325583260594398	-0.415917661481628	-2.01322826573375	1.85867372021906
