p	Bacteroidota	Firmicutes_A	Firmicutes	Desulfobacterota	Firmicutes_C	Methanobacteriota
Healthy	1.76644393077627	1.35781196999584	0.723003902236924	-5	0.305718859250873	-5
Healthy	1.91773058065843	0.922221861889605	-1.20300960945431	-5	-0.910236145508311	-5
Healthy	-1.94653739507454	-2.73992861201493	0.859034967366988	-5	-0.0348924141509441	-5
Healthy	1.62831228308446	1.4626776533893	-0.0692648593402061	-1.23709647150094	0.585229420209545	-5
Healthy	1.8107653110522	1.37420412921319	-1.32248429520124	-0.339551948678705	-5	-5
Healthy	1.82358370192354	1.36317953825229	-0.566774374762595	-2.75448733218585	-0.710790217355014	-5
Healthy	1.28450472680845	1.79672083085467	0.156303769240117	-5	-0.37782743910657	-5
Healthy	0.828867328922882	-0.536644615145342	0.425002438594208	-5	0.0173756288707716	-5
Healthy	1.84175972549382	1.01068445932423	-0.231946777320688	-5	0.664527276586997	-5
Healthy	1.6319434274804	0.933628486525049	0.015267520918701	-1.09957824654226	-1.1222256500086	-1.01354178726269
Healthy	1.79532856505883	1.44104328349967	-5	-5	-5	-5
Healthy	1.80925728653393	1.43605509413814	-1.03886378261277	-0.327458833606019	-5	-5
Healthy	0.769604015892609	1.86477916920611	0.481196028302597	-5	0.0674242510050684	1.09909024852233
Healthy	1.41816783300766	1.68773910176149	-0.786907448747516	-2.33161408331	0.819162773621355	-5
Healthy	1.75956639675674	1.27236894243518	-0.69988298171013	-1.25274360255786	-1.98505965020706	-0.394307171667629
Healthy	1.51441359205438	1.47659544021459	0.360394584620541	-1.65737995744665	-0.124128809272634	0.399876114370752
Healthy	1.7740177146621	0.781999372417942	-5	-0.0583593914236578	-5	-0.635561579360074
Healthy	0.886532460558815	1.71044503644554	-0.680602425948174	-5	0.807619578732394	-5
Healthy	1.83513857174488	0.491990265260497	-0.348751069195405	-0.375996519668438	-1.10100072911021	-5
Healthy	1.64089307622699	1.37261286245627	-1.00625524344554	-1.17063189201118	-0.696328855335979	-5
Healthy	1.29673537359748	1.17990264666323	-1.77159964129699	-5	-0.287139935335543	-5
Healthy	1.36070679998064	1.82092142329083	-0.287695514489571	-5	-5	-5
Healthy	1.76509950216503	1.41469313765244	0.673757936549577	-5	0.829762274369632	-5
Healthy	1.58953576384212	1.48682407022559	0.404072179076355	-1.70774392864352	0.166785219735433	0.108960579168211
Healthy	1.11805629411315	0.838180139949082	-0.752124890375396	-0.142203297924661	0.408027855670562	-5
Healthy	-2.00612308505879	-0.955460239607589	-0.345188369807202	-5	-5	-5
Healthy	1.65300631972067	1.05358700038172	-0.674648562194454	-0.916963457588035	1.25433389803268	-5
Healthy	1.4004321226059	1.42348507972525	1.22056830091496	-0.993277307798315	0.666084405696256	-5
Healthy	1.54793289263867	1.59904619483079	0.48338186774898	-0.977324238046272	-1.75055703855742	0.75417397123786
Healthy	1.55767727729678	1.72159217691424	-0.96738123914928	-5	-1.15664262156204	-5
Healthy	1.88699055291402	1.07377515308248	-0.378148904455688	-5	0.457436781679046	-5
Healthy	1.80440347400348	1.14764819464838	-2.0329202658555	-1.24910607961787	-0.532184784600586	-0.728413935972729
Healthy	1.922515835678	0.801096919797611	-1.44466367200473	-1.268814292366	-5	-5
Healthy	1.23034621136224	1.69576571374696	-0.128584699927495	-0.802857335027437	-0.783385514498723	-5
Healthy	1.21122522940003	1.69286911794101	0.42287205596233	-0.54810615509564	0.212160959753383	-0.731071177567387
Healthy	1.89496723756092	0.807752797173646	-0.536659558097221	0.23363311618323	-1.39663907565162	-0.96389033293942
Healthy	1.8034408634439	1.44572855869059	-1.00104355952951	-0.303119628317238	-5	-5
Healthy	1.55679731448639	1.70779237583359	-0.996065793826291	-5	0.235235451817277	-5
Healthy	1.6569367403503	1.50958219592261	0.478085764301482	-5	0.348651381351976	-0.245858156170543
Healthy	-2.37468754903833	-5	-5	-5	-5	-5
Healthy	1.91905015012138	1.00427966230959	-1.91399629438162	-5	-0.584676017300308	-5
Healthy	1.55935113870028	1.18761039056909	-0.153625770269907	-5	-0.227480264935324	-5
Healthy	1.80159769272252	1.20286740997636	-1.27132163314909	-1.25837574249619	-2.16621562534352	-5
Healthy	1.31939778220672	1.72930332049995	0.660550547757731	-0.886558046034678	0.833055906872696	0.758692419878901
Healthy	1.7697134049307	1.03577263538167	-5	-0.25335801807693	-0.28561993878778	-5
Healthy	1.82483783149133	0.870891773466308	-1.13721290176466	-1.19729467292565	0.813289359663985	-5
Healthy	1.8490291105652	0.848597962127137	-0.436008977413847	-5	0.792544366201914	-5
Healthy	1.86419901262779	0.885383273488225	-1.32854944578751	-2.11861534322943	0.451356532162689	-5
Healthy	1.62522249534813	1.54837565808977	-0.406758251004164	-5	-1.58352592089978	-5
Healthy	1.82641886096125	1.35269217717503	-2.38721614328026	-1.8921119748172	-5	-5
Healthy	1.89142516214329	1.02232566262545	-1.32275815405335	-5	-5	-5
Healthy	1.92207415077932	0.704074122356511	-0.614304374589439	-5	0.913536768872646	-5
Healthy	1.63585294121595	1.36133490504708	0.873351414119314	-2.57348873863542	-5	-5
Healthy	1.32670915273713	1.50468815925883	-1.27638016448454	-5	-0.202829441651728	-5
Healthy	1.92235586508424	0.664748186109812	-5	-0.40857919489579	-5	-0.171849441548615
Healthy	0.98415901952031	1.49867038655006	1.37456414410195	-2.27572413039921	0.289330260727835	0.181363312790112
Healthy	1.18184673085399	1.78932111543987	-0.227891091010092	-2.12784372725171	-5	-0.385387487727353
Healthy	0.835312539111101	0.363305421502541	-1.17502853887631	-5	-1.63808338133136	-5
Healthy	1.80667004299012	1.44407510174177	-1.17986424812957	-0.603260301288771	-1.91757369913923	-5
Healthy	1.392386858299	1.42663648928242	1.1862303046654	-5	0.913107815068895	-5
Healthy	1.67746687928733	1.46393119328051	-0.49768215023426	-1.8018930011266	-1.38795825535473	-5
Healthy	1.62008074920544	1.4491302069442	-0.756193310255595	-0.709275519980777	-1.17953580942232	0.413064946837411
Healthy	1.62148049303631	1.63584651264327	0.487750483035843	-1.9734667354767	-0.280279348665997	-1.31158017799729
Healthy	1.92078882134519	0.791730638754817	-1.39978969359067	-1.27736607746619	-5	-5
Healthy	1.40750290570782	1.37358445452094	0.133120378993699	-5	-0.0705299838225105	-5
Healthy	1.65504945297726	1.51525506309389	-0.131343808192313	-2.87614835903291	0.141572048494632	-5
D016640	1.84051233374391	0.903869930558696	-0.10398112305034	-0.7834910218134	-0.687484144336613	-5
Healthy	1.54842565901742	0.9623949095103	-0.686871286154806	-1.16405589990615	-5	1.40092307149672
Healthy	1.60701278285257	1.58095552339945	-0.290747003983718	-5	-0.0328781033893853	-5
Healthy	1.5995490388448	1.4133232388242	-0.368018769123763	-5	-0.61984304849184	-5
Healthy	1.60269045479445	1.33751616511536	0.266015201283874	-1.81276138016852	0.808091407286055	-5
Healthy	0.868148742557497	-5	-0.243736738788699	-5	0.337089704196259	-5
Healthy	1.60211883424374	1.39828244512018	-0.415148838392959	-5	0.616421945848444	-5
Healthy	1.82898304859605	1.18464885083993	-5	-5	-5	-1.29439283659539
Healthy	1.27722861019459	1.62838034626278	-0.929149746572427	-1.51541547071716	0.549452046395792	-5
Healthy	1.52357960846822	1.40971372386057	0.280648926108929	-5	0.602824761596317	-5
Healthy	1.15938910801886	1.45042925695913	-2.22112552799726	-5	0.253689273386233	-1.23589862352377
Healthy	1.43127625304714	1.75557745262548	-0.0179278642279139	-5	-5	-0.965732602961974
D016640	1.92526974314408	0.857004842441105	-0.670297102846785	-5	0.17508542729306	-5
Healthy	1.50696532995265	1.60175142407927	-0.1674080683429	-1.89177334362507	1.09772918793186	-1.03602339000339
Healthy	1.19759313763746	1.65285933705033	0.449313289619034	-5	0.541559275925156	-5
Healthy	-2.93181413825384	1.62417417933431	0.704633465196609	-5	-0.615915526617442	-5
Healthy	1.33689161202881	0.943043169189419	-0.172488570473467	-2.06752623532285	-0.580903782622009	-3.07572071393812
Healthy	1.90320842466068	1.17747156732951	-2.15242734085789	-1.51498878542143	-5	-5
Healthy	1.96553503406803	0.441858456197611	-5	-5	-5	-5
Healthy	1.56191539970054	1.59861237668142	0.803149723056671	-5	-0.831649859814056	0.877629887229984
Healthy	1.58197524449011	1.35156905425159	-0.231969003430532	-2.87289520163519	-1.75399409592397	-5
Healthy	-1.4185054577091	-5	0.740158128105894	-5	-5	-5
Healthy	1.65576003013257	1.57896143087307	0.0771752465948376	-2.05060999335509	0.108321425811947	0.232983411537436
Healthy	1.87097583733859	1.06636618427199	-5	-5	0.557558929192659	-5
Healthy	1.56617117684404	1.59171711732413	-0.963970269343457	-0.819386749388397	-1.14206473528057	0.25545583518426
Healthy	1.91236380370177	1.1490909614772	-0.28620715206094	-5	-5	-5
Healthy	1.86774459363373	0.913817030136592	-1.53551045256603	-1.38584129049082	0.418407365566326	-5
Healthy	1.84892968113871	1.01252889269065	-5	-1.12871902714203	0.448217656988705	-1.36532124782132
Healthy	1.62633092162402	1.34351651389783	0.535035745608036	-1.85387196432176	-0.65816994307949	-5
Healthy	1.46110291957796	1.68297819440416	-0.113576962358928	-5	0.814708289611638	-5
Healthy	1.46910240512236	1.15552641715771	-0.500780447819197	-0.145918756170271	0.401922414511628	0.344075771906494
Healthy	1.77778571016738	0.987221466228106	-1.04038628892896	-0.435890473134051	0.881904813699986	-0.0362829873104546
Healthy	1.84082121263404	1.01817728308121	-1.98213228103649	-1.05026854768429	0.454725984198136	-1.19962664510865
Healthy	1.71486642728052	1.57454273904544	-5	-5	0.597621700591887	-5
Healthy	1.94348239704134	0.856941455402685	-0.983509868379172	-5	-0.0799654208314947	-5
Healthy	1.7168624798801	1.3811116496796	-0.494836450189588	-5	0.26674661607779	-5
Healthy	0.554435854201991	1.60461792963217	0.520910411869604	-5	0.975963206778421	-5
Healthy	1.83685330323355	0.879798099772627	-0.564745069604102	-5	0.807495790969409	-5
Healthy	1.83723208222427	0.995822909617887	-0.299175181757802	0.221711490872051	-5	-5
Healthy	1.4572182964768	1.53567646003986	1.07366080709641	-5	0.282637971020317	-5
Healthy	1.8048123058785	1.19259616376855	-1.14363367634075	-1.18615224577115	-2.03198428600636	-5
Healthy	1.89877436594448	0.383125690220745	-5	-5	0.510365357434573	-5
Healthy	1.75018158681695	1.45958893141775	-1.65150042971616	-5	0.394768530140121	-5
Healthy	1.50889100939141	1.46938809366708	-0.633838632195809	-2.72124639904717	0.746012666595079	-0.947459954065977
Healthy	1.80736608036384	1.24534360552569	-1.16310648362357	-1.2143143317191	-2.33818731446274	-5
Healthy	1.62459640714877	1.37873739014285	0.389904642948755	-1.31776464309744	0.290154860877573	-0.840192267030569
Healthy	-5	1.82494293178959	-5	-5	-5	-5
Healthy	1.51593567331112	1.64921156389972	-0.928191608166871	-5	0.730292813229569	-0.816616257947305
Healthy	1.75200486245167	1.06111607219943	-1.14357322752976	-1.44213203843198	-2.88605664769316	-5
Healthy	1.83533284451337	0.575437261612947	-0.0606355235665811	-5	-0.885322308989122	-5
Healthy	1.96448266164724	0.327520359742395	-5	-5	-5	-5
Healthy	1.36182601323736	1.57386145434324	0.459791915265038	-5	0.11326800066423	0.487042169301616
Healthy	1.80659974738529	1.44638833824434	-1.39243775681641	-0.611987656635809	-5	-5
Healthy	1.80709733368615	1.44403026711865	-1.10946720807226	-0.47134035476501	-5	-5
Healthy	1.15068829785399	1.67815185104153	-0.32053576227394	-1.38700434396765	-5	-5
Healthy	1.27180072983809	1.70181157061474	1.26920999990326	-5	0.209772298010999	-5
Healthy	1.11381404693274	1.78130189246219	0.435726542849126	-5	0.183022011540843	0.231161091024965
Healthy	1.39572851907407	1.67307558237664	0.922378714215788	-1.02204787879854	-0.844026655260098	-0.0889756308628182
Healthy	1.45847346578167	1.57813311682622	-0.241815061849435	-5	0.431217366161445	0.965423732012489
Healthy	1.38524099095837	1.50781797043042	0.505861908858317	-2.67162039656126	-2.50723961097316	-5
Healthy	1.87640133744105	1.18720362653364	-0.912822188238844	-5	-5	-5
Healthy	1.7969396528931	1.3685695028234	-1.11662251025166	-1.66675430103804	-1.56431486205837	-5
Healthy	1.53049988536732	1.70929540717264	0.102519458368337	-5	-5	-0.0475805228014692
Healthy	1.78416143648639	1.14258623078116	-0.297061360611653	-5	-0.424511948841007	-5
Healthy	1.35191143376754	1.72227284744004	-0.0968394458881703	-5	0.673693496385959	-5
Healthy	1.8297739717221	0.85938270686777	-1.29413628771608	-0.711192052516521	-0.0696113817556782	-5
Healthy	1.60285044751201	1.55411636690364	0.588674993121528	-5	0.148340395018277	-0.145499632122898
Healthy	1.75732715880553	1.31562046112403	0.0256949171381284	-5	-2.81247927916354	-5
Healthy	-1.31238187042823	-1.02475205875932	-0.491524150351767	-5	-3.30980391997149	-5
Healthy	1.93413308623912	0.135739920719901	0.100642755537261	-5	-5	-5
Healthy	1.42577754633749	1.7089678855633	0.741999654437455	-5	-1.1771783546969	-0.303014907547875
Healthy	1.75021292783412	1.55690563046541	-5	-5	0.579294168207319	-5
Healthy	1.71328451936576	1.34199113310088	1.13985139137732	-5	-0.249622761828587	-5
Healthy	1.32171770527317	1.59492652574415	-1.50251746263263	-0.830384337777253	0.406661084811637	-5
Healthy	-1.35565990117368	-2.13548891894161	0.758808981164909	-5	-5	-5
Healthy	1.76561603398308	1.40019594496149	-0.788959594267947	-1.55783391421528	-2.13548891894161	-5
Healthy	-1.83150251647697	1.14704745585626	0.0885081816679681	-5	-0.976747540366289	-5
Healthy	1.81192210165437	0.990490254180477	-5	-1.40582852088509	-0.687632205284026	-5
Healthy	1.83387561785576	1.26498796702505	-5	-5	0.503491066293381	-5
Healthy	1.83893115834566	0.883307610717666	-0.560683098983496	-5	0.799528013907147	-5
Healthy	1.68789987040816	0.498667493641771	-5	-5	-5	-5
Healthy	1.46017953610094	0.236441524775372	-0.433786489437618	-5	-1.8699880503281	-5
Healthy	1.76885127493393	1.21137046910556	-1.25406684154056	-2.6903698325741	-0.0719064153418806	-5
Healthy	1.5853018727624	1.32213594355677	0.425659730420213	-5	0.457327704332754	-5
Healthy	1.47192010289356	1.2975764712737	-0.325616570378997	-1.58169870868025	1.09873161397402	-5
Healthy	1.50463503419416	1.6031785949766	-0.268798162879752	-0.729530793546802	-2.70114692359029	-5
Healthy	1.47542666544873	1.57821892129154	0.305488945905176	-5	0.00041238390645251	-0.0775080964527578
Healthy	1.75366194472913	1.07896150984256	-0.631527161559638	-0.928854709548917	-5	-0.750385897655418
Healthy	1.83408248361784	1.01024693894068	-0.268048802566613	-5	0.644602034635407	-5
Healthy	1.90655299646866	0.242024339968328	-5	-5	0.441116738468771	-5
Healthy	1.13212066742592	0.80116076649191	-0.865599744081016	-0.217190677331123	0.436399614899011	-5
Healthy	1.43001164909166	1.63247591886795	-0.955577844288157	-1.46092390120722	-0.529457211968192	-2.05207638016827
Healthy	1.48386204927454	1.32756183024072	-0.389659288547843	-5	0.0374982103743862	-5
Healthy	1.12025302697863	0.796104402756125	-1.08092190762393	-5	0.877871015359584	-5
Healthy	1.30526342666048	1.62725511786826	-0.350266085360407	-1.86870220340238	0.694659592007766	-5
Healthy	1.34761938348504	1.56317542914592	-0.447672540658449	-0.921760746190334	-2.36653154442041	0.156739908263137
Healthy	1.80666997520814	1.50486705190065	-1.3722246247707	-5	-1.26288690569404	-5
Healthy	1.13884152063227	1.48546844014189	-0.949620243738542	-0.957739593310548	1.41348266582405	-5
Healthy	1.66724696440547	1.4224237060326	-0.216646780405381	-5	0.628973046341693	-5
Healthy	1.6535546030616	1.43372984179979	-5	-1.95311480916229	-0.0718295477012078	0.955537188035329
Healthy	1.909959756789	0.96443406742766	-0.86566348905132	-1.18039026724841	-5	-5
Healthy	1.12102575716609	0.800305265383468	-0.755772374267092	-0.134043678067427	0.394287038003634	-5
Healthy	1.72451450210822	1.43884569521268	-5	-5	0.739639579738864	-5
Healthy	1.0819885528771	1.80046941859574	0.404840555849266	-1.62893213772826	0.436914454874773	-5
Healthy	1.47440087285719	1.60042854369668	1.01823767027336	-5	-5	-0.16878952312809
Healthy	1.88441611084717	0.836189248230403	-1.00886256487969	-1.98088370955293	0.958997483406611	-5
Healthy	1.6578446146454	1.38147681199355	-0.147782370184941	-5	-0.0421485807040911	-5
Healthy	1.82468270195958	1.03203622234932	-1.4891869894875	-1.07139934015548	-0.427349084747641	-5
Healthy	1.80583674575017	1.41984278420798	-0.894081259713627	-5	0.552482050010077	-5
Healthy	1.4774079391993	0.648039783758948	1.51500266025704	-5	-5	-5
Healthy	1.79021821980551	1.01164105828307	-0.607232721344358	-5	-5	-5
Healthy	0.732714536695508	1.80833719041134	-0.0159590086285732	-0.705533773838407	1.01730969649348	0.534401824092368
Healthy	1.66149938852114	1.44581693989122	-0.745113706111033	-1.9931062920521	-0.0755242918122463	-5
Healthy	1.85905942033201	1.28303514183596	-5	-5	-5	-5
Healthy	1.64480064601545	1.05848638112167	-0.744293417417375	-0.872441697995367	1.25536900426644	-5
Healthy	1.19537541654939	1.82285717109788	0.289963336676123	-5	-5	-5
Healthy	1.96463562017106	0.490659250140681	-5	-5	-5	-5
Healthy	1.78686267811397	1.13087710083154	-1.59516628338006	-5	-5	-5
Healthy	1.66100911279486	1.12748642086999	-0.820534386924569	-0.859774874733552	-1.23254728190223	-1.14284849731251
Healthy	1.07727958370212	1.67393850218139	-0.524241671024125	-5	0.789575776971817	0.119846207596631
Healthy	1.7788131895227	1.37426283768906	0.528902566203575	-5	-1.6067758836387	-5
Healthy	0.785706297668045	1.54523547052648	-1.15199572850273	-5	0.904751780043861	-5
Healthy	1.92583190209268	0.812875270687572	-0.642408152476559	-5	0.123152288561686	-5
Healthy	1.59921824567829	1.42571904975942	-0.237936935217877	-0.983342655177798	0.372143947946261	0.224525293404538
Healthy	1.75140821809493	0.731195385397634	-0.597773018470674	-1.37150889503288	1.19599396982184	-5
Healthy	1.66826893965541	1.13010594542122	-0.970291637485105	-0.874096031592076	-1.14321071124668	-1.23040115161255
Healthy	1.77422694997771	0.787393872868078	-2.02548830726267	-0.110031956768376	-5	-0.790109831318742
Healthy	1.7526568792285	1.34318065249268	-0.429118629113721	-1.87909718238547	0.87359144268448	-5
Healthy	1.98977732839323	-3.04575749056067	-0.630172107474672	-5	-5	-5
Healthy	1.65585673235634	1.3181718950138	-0.956205607674221	-5	-5	0.469565780267824
Healthy	1.46938234636932	1.14662037053341	-0.499942001420878	-0.182104242838205	0.397422020867508	0.331641859896777
Healthy	1.93193660201852	1.02634038350848	-5	-5	-5	-5
Healthy	1.96824369380942	0.34197236042552	-5	-5	-5	-5
Healthy	1.88630185061088	0.821996028050272	-0.835766145307389	-1.14898639317633	0.804746474735645	-5
Healthy	1.66213719702686	1.40491167745034	-0.108195023516921	-5	0.842171604770638	-2.54060751224077
Healthy	1.8745768418365	1.05745346813756	-5	-5	-5	-5
Healthy	1.82561485527887	0.883501312771212	-0.578873401255201	-5	0.792461030984377	-5
Healthy	1.05528351025725	1.79510739811441	-0.492589440938236	-5	-2.46597389394386	-5
Healthy	1.53014704160921	1.70245888529894	0.299387431700995	-5	0.610283185194452	-5
Healthy	1.93914355022831	0.855709912599156	-0.7724217797004	-1.02798240132598	-5	-5
Healthy	1.54072566595827	1.37375750158411	0.602033932877287	-2.20690839982342	0.432114283889234	-1.09119340059433
D016640	1.73405489190292	1.19539507989496	0.442133135892747	-1.79669508386152	0.231359983509497	-5
Healthy	1.42909614524103	1.64632715423828	-1.36491856398913	-0.467334781519109	0.0548045002209548	-0.378605586791193
Healthy	0.232024846809826	1.78773463819729	-0.163176037006224	-5	-5	0.6619810721001
Healthy	1.9508151283681	0.434008110638721	-0.598461609834057	-2.88605664769316	0.511416744938062	-5
Healthy	1.75735988669944	1.32445819579599	-0.275437426812308	-5	0.131294586722628	-5
Healthy	1.73668479404247	0.753146246958242	-0.504233715607324	-0.719444391993726	0.962500977511545	-5
Healthy	1.89890856648246	0.398146683660678	-5	-5	0.519573377976217	-5
Healthy	0.864029649253079	1.50614147997577	0.267143557036458	-1.19935164463601	0.355014515412065	-5
Healthy	1.25839205498544	1.78321022639618	-0.278626371307864	-5	0.774514776002952	0.68756730585185
Healthy	1.55839593396318	0.952667510944488	-1.93479387194569	-5	0.149425430521949	-5
Healthy	1.65335464957413	1.35509792526342	-0.176832363118227	-5	-5	0.541128491984598
Healthy	1.8061455683551	1.44584805575123	-0.998958942013906	-0.253070145623419	-5	-5
Healthy	1.84797881827218	1.03086839144117	-0.579862645406174	0.163283652224217	-5	-1.73376830331011
Healthy	1.19712473564641	1.78220888578431	-0.0683692595944318	-5	0.525588954604823	-5
Healthy	-1.97757162881451	-2.25492520841794	0.363333641439472	-5	0.427805707512646	-5
Healthy	1.63104226696444	1.18239096818692	-1.32615002265705	-5	-1.27441502772931	-5
Healthy	1.84141653825675	1.32012903866714	-5	-5	-0.0916758607238209	-5
Healthy	1.55750323188255	1.13169082693433	-1.89483057200067	-1.1329451995233	-5	-5
Healthy	1.85194661856146	1.18447564924241	-0.82666801963135	-5	-1.74448628718047	-5
Healthy	1.30104519570485	0.831786617155269	-1.69015699528393	-5	-0.397093959062864	-5
Healthy	1.6974528858308	1.53535463849722	-0.160201535130351	-1.70027484602436	-5	-1.16045910703103
Healthy	1.85749520574113	1.04335677561275	-2.67571754470231	-5	-1.089802630034	-5
Healthy	1.7375092599792	1.34466514497294	-0.00999876496533861	-5	0.866106493121181	-5
Healthy	1.0080271212331	-5	-0.0255712133798832	-1.88306035344924	-5	-5
Healthy	1.87227051506131	1.30123211270621	-0.431516662728344	-1.97757162881451	0.263534287383186	-1.06233168560099
Healthy	1.93975540466497	0.774379721586992	-1.11684980031672	-1.0445527894223	-0.365704143609845	-5
Healthy	1.4136294679512	1.5105490314332	-5	-5	-5	-0.159110121750101
Healthy	1.43137486265393	0.123596867232232	1.0269620360548	-5	0.415909412327037	-5
Healthy	1.56972190810144	1.42385035153231	-5	-1.55752023093555	-0.176343222931775	0.420348582506839
Healthy	0.259825536368652	1.4760390933904	-0.303110900621939	-5	-5	-5
Healthy	1.59584935583419	1.58311859784804	-0.885088915918108	-5	-1.55268689117643	-5
Healthy	1.6024587077271	1.41229822368653	-0.975966102099095	-5	0.454861621928198	-5
Healthy	1.48672836078213	1.14144005262096	0.267385301814146	-0.906683398795668	0.232439552218625	-5
Healthy	1.30271244658709	1.74155268277291	-0.550043600056458	-5	-5	0.0430477428041195
D016640	1.66764484063408	1.53511821415057	-0.449649327698384	-1.94923368876696	-1.08974922769985	-5
Healthy	1.91810633166985	0.926380522908663	-1.00819820115536	-5	-0.824314271737918	-5
Healthy	1.18855587076413	0.257820117405948	-0.0508296359849904	-5	0.850594165727555	-5
Healthy	1.34727457823601	1.59649637160651	-0.30666884375598	-2.64016451766011	0.962122518083169	-5
Healthy	1.82980514169991	1.26615805329967	0.0802692374202842	-2.19111413264019	-5	-0.796722279107583
Healthy	1.76024488400612	1.29817535402926	-0.378761383777775	-1.50182733936346	-1.95389521275396	-5
Healthy	1.89720611644291	0.393275041559737	-1.97922451180644	-5	0.48867337326865	-5
Healthy	1.30155690939305	1.69454413020391	-2.59006687666871	-1.35418488170336	-0.13794021359015	-5
Healthy	1.79633221246502	1.33705592897527	0.0962876575970691	-5	0.902024659952117	-5
D016640	1.67758076652846	1.61131961946008	0.128786858642598	-2.20134935455473	-2.19382002601611	-5
Healthy	1.95638461111573	0.492985158541954	-5	-5	0.809113070713809	-5
Healthy	1.66273233973558	0.904826403318935	-0.210821337277872	-0.192769490687508	0.5026182767375	-5
Healthy	1.47065520885131	1.00934677162669	-0.582860590272674	-0.176421448349759	0.0503836235147818	-0.283554235492541
Healthy	1.72634913497629	1.26779080216733	-5	-5	-5	0.982149975570394
Healthy	1.59385017254025	1.53918340396935	-5	-5	1.26398407472356	-5
Healthy	1.8241984273015	0.335632385817933	-0.697690721630015	-1.8965383779053	0.939103728601953	-5
Healthy	1.6547781669013	1.43161188452156	-0.755574427827064	-0.499393077934013	-2.58838029403677	-5
Healthy	1.58931343567385	1.44869720117076	-1.46928816201834	-1.35773338109733	0.649167340644053	-5
Healthy	1.8184251085606	0.237382858540404	-0.731749744553051	-1.34572717290229	0.934886617788661	-5
Healthy	1.533092131277	1.53426287168329	0.790451951762788	0.025088663718906	0.531624509020661	-5
Healthy	1.53709529754155	-1.88806572366732	-0.833806784829933	-5	-5	-5
Healthy	0.603842364886065	1.59095891584295	0.470300212635526	-2.58502665202918	-2.17457388223218	-5
Healthy	1.34391192605068	1.47470478910626	0.281301591987172	-0.539222393811746	0.540979803572734	0.587596484719413
Healthy	1.90924372770766	0.696983347312872	-5	-5	-5	-5
Healthy	1.61210848059474	1.55484505081893	0.101062796213672	-5	0.25377644075855	-5
Healthy	1.39757296163122	1.76541498089626	0.542132990625679	-5	-5	0.151308548182018
Healthy	1.65375793453995	1.25454227681005	0.829649783744636	-5	-5	0.473416893368712
Healthy	-0.144135726467318	-0.650217546636529	-0.301090801147931	-5	-1.31767438133219	-5
Healthy	1.76241453144873	1.1464328654421	-1.47391930819797	-1.12412880927263	-5	-1.13188479467278
Healthy	1.70237616006176	1.51884230026719	-0.253023481579187	-2.55129368009492	0.357225682580506	-5
Healthy	0.24663889137875	1.2449076889779	0.218162492495097	-5	-5	-5
Healthy	1.73060747328914	1.22462602326987	-0.835676891431705	-1.06859298644343	0.893072334223353	-5
Healthy	1.95415062230897	0.394549736251773	-1.26233037264336	-2.29670862188134	0.0745019385351863	-5
Healthy	1.5282919206464	1.52775282618384	0.772344447899362	-0.0376069847965959	0.532003585378809	-5
Healthy	1.83863686400743	1.00421429194281	-1.6226937489318	-0.802802172512197	0.637284541949904	-5
Healthy	1.56989603667156	1.6318346610219	0.578380160288827	-3.74472749489669	-0.988641046293389	0.686979280027012
Healthy	1.83051912468038	0.472336574643709	-0.424685119417049	-0.31744880895819	-1.05853826065267	-5
Healthy	1.45835346299038	1.65416402323132	0.625754753209012	-2.34008379993015	0.452326282394485	-5
Healthy	1.08563266894262	1.69242969051132	0.0229065329291594	-5	0.849648479037123	0.217436564049643
Healthy	1.70322222949254	1.30040633549918	0.223825495505938	-2.05551732784983	0.856664254822866	-5
Healthy	1.23179289711196	1.37910328347013	-1.09285746899686	-5	-0.998785674713821	-5
Healthy	1.62978775995875	1.51096114369695	-0.600949618126351	-5	0.233711725420739	-5
Healthy	-0.13692707984506	1.39290244724654	0.144664481667299	-5	1.0377284069379	-5
Healthy	1.80965107519743	1.14038421060546	-1.74088415581493	-0.724021013532852	-0.461639947403549	-0.741290899430173
Healthy	0.96085400528276	1.55409442079664	1.25953104736159	-1.30927245612963	-0.579334768126883	0.942210511137022
Healthy	1.81969663558649	0.194700230083598	-0.79317412396815	-1.42239332263746	0.925102114554416	-5
Healthy	1.65345632580381	1.41058913892379	-0.160327160876271	-5	0.628367470263371	-5
Healthy	1.84830873170676	1.01956946567737	-5	-1.09178314691061	0.430352450787588	-1.21581079461904
Healthy	1.81986867953074	1.2948577964339	-1.31256022545411	-1.85047298624565	-2.73282827159699	-5
Healthy	-0.0816393474091901	1.56655874772799	-0.0913434418747621	-5	-5	-5
Healthy	0.534004517782175	-5	-0.232703103910237	-5	-0.738951356655775	-5
Healthy	1.64657299945384	1.58739303938316	-5	-5	-5	-5
Healthy	1.72261566204103	1.45755779517315	-1.89859664944467	-1.52302353424047	0.216421915351834	-0.151090736378137
Healthy	1.5053232543899	1.42578438943351	0.430415323910251	-5	-5	0.897185425685675
Healthy	1.34380016857117	1.84436706596266	-1.08055578953476	-5	-5	-5
Healthy	1.11459197092392	0.84329944372648	-0.734592503468911	-0.281016951226572	0.421641761483437	-5
Healthy	1.7851156964057	0.783712104633529	-5	-0.116383983637671	-5	-0.624372959745979
Healthy	1.40333160908261	1.39560523069692	0.791313722758207	-5	-5	0.833097366083544
