s	Phytobacter_ursingii	Acinetobacter_baumannii	Pseudomonas_E_parafulva_B	Leclercia_sp000755535	Serratia_marcescens_I	Veillonella_parvula_A	Staphylococcus_warneri_A	Longicatena_innocuum	Veillonella_dispar_A	Streptococcus_pseudopneumoniae_O	Bacteroides_uniformis	Faecalibacterium_sp900539885	Alistipes_putredinis	Agathobacter_rectalis	Phocaeicola_vulgatus	Bacteroides_ovatus	Alistipes_shahii	Alistipes_onderdonkii	Mediterraneibacter_torques	Blautia_A_wexlerae
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.19754546588554	0.190253237886612	1.10098398347789	0.0587485884752573	0.161757195261727	0.299635846530183	0.397437673845455	0.850399309320608	-0.646449199235878	-2.48945498979339
Healthy	0.973510695579286	-5	-5	-5	-5	-1.98674133471648	-5	-2.69680394257951	-2.21681130892474	-5	-1.31506491735911	0.927474560679908	-1.43097741397044	1.19926165466472	-0.0181315808862657	-1.64762450499948	-0.938962409936582	-2.8153085691824	-0.0677698332437346	-0.388765415438013
Healthy	-0.600395494310311	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.926796057674694	0.352427584062373	0.606782150028573	0.404346144102511	-5	0.47440713681411	-0.0926638947891615	-1.55052160081263	-1.4639468448408	-1.46750041390534
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.777986249828641	0.625511028387612	0.577969490744574	0.0823580440897837	0.574629602695905	-1.07088774334534	-1.39826585173989	-1.95546023960759	-1.1651979459513	-0.637197200432587
D007234	1.89988673548937	-1.95742448755981	0.136279708924177	-5	-5	-2.99567862621736	-5	-5	-5	-2.02826040911222	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-2.45717457304082	-5	-5	-5	-5	0.0113801073308278	0.595957827659652	0.547017413486104	0.471508804031169	-0.281315663530067	-0.380875351188906	-0.215154566587354	-1.31434781588448	-2.4907974776689	-0.640373180849648
Healthy	-1.06113017848701	-5	-5	-5	-5	-1.70223948890087	-5	-2.76447155309245	-5	-5	0.429803940213835	1.0915371773451	0.753085671676477	0.826124063161666	1.10666370450426	-0.0767300695841543	-0.116077498934576	-0.336129535024294	-0.287838733396454	-0.855114581712858
Healthy	1.96857264678485	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.487529068757349	-5	-5	-5	-5	-5
Healthy	0.618913729430457	-5	-5	-5	-5	-0.613358373864372	-5	-5	-2.42712839779952	-3.69897000433602	1.04121142809588	0.972461578575951	-5	-5	0.901358591137823	-5	-5	-5	-2.4145392704915	-1.32294082260784
Healthy	1.02249064446682	-5	-5	-5	-5	-0.122455892284056	-5	-5	-1.86359655186601	-5	0.525118695632974	-2.18641901143181	0.738050838249587	-0.162386312819282	1.40357706279406	-0.508638306165727	-5	-0.947613904610625	-0.335593095887721	-5
Healthy	-5	-5	-5	-5	-5	-2.12784372725171	-5	-2.26600071346161	-5	-5	0.293324980535479	-0.976871053989504	0.659297103195388	0.706281562389593	0.322816555785489	-3.19382002601611	-0.984514501845545	-1.40252421012962	-0.875072120889467	-0.272263598289705
Healthy	-0.982883150561187	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.27758194112936	0.162373203181907	1.04151150766466	-0.427511767971747	-5	0.479988247759189	0.155144662772017	-5	-1.15070345916527	-1.8735438865682
Healthy	-5	-5	-5	-5	-5	-2.3777859770337	-5	-5	-5	-5	-0.152908786162213	0.960128153889501	0.731507377704608	0.512456251670259	0.559889875063668	-0.159573950908334	-0.334297085962561	-1.8021683066711	-1.73002032335468	-1.0527133553222
Healthy	1.10053974912846	-5	-5	-5	-1.21488380497808	-5	-5	-1.5708939916673	-5	-5	0.163665174459272	0.609874956057662	0.482137230573661	-0.0599419575490774	0.20809991408936	-0.805985453625302	-0.287830307447346	-5	-0.607778041258807	-0.397495084812631
Healthy	-5	-5	-5	-5	-5	-1.90448195767685	-5	-5	-5	-5	0.340759310126093	1.01302734503753	-5	1.20290252468378	0.522001888702905	0.517145733380195	0.0601536873745667	-0.684890704355254	-0.484695879289677	-0.623149414152391
Healthy	-0.144595944592408	-5	-5	-5	-5	-1.84314809892999	-5	-1.97142874730746	-1.77572598570574	-5	1.37660086084283	0.834665441994611	-2.0893755951108	-0.524372388558919	-1.78994915012486	-1.6836102489268	-5	-5	-2.12262865413023	-1.76548271648731
Healthy	-5	-5	-5	-5	-5	-0.957424487559809	-5	-1.83297820420974	-1.17031035910103	-5	0.142667851004178	1.41411242509945	-0.223080997157954	-5	-5	-0.803216062262291	-5	-0.490703368318975	-1.36673358884458	-0.261639674097752
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0757914113251611	-5	-5	0.890004410563594	1.12752301050177	-0.114463514180701	-5	-5	-0.234234615071311	-1.58435902010385
Healthy	-0.549166066108997	-5	-5	-5	-5	-0.905354210394045	-5	-5	-2.1232050237993	-5	-0.217921716469246	0.619074538632023	1.3192270616812	-5	0.592730657083524	-0.306528076141141	-0.00303763102360084	0.567563899430645	-1.48214458106997	-1.40582852088509
Healthy	-5	-5	-5	-5	-5	-1.42934032997847	-5	-5	-1.15440590683998	-5	-0.467462185439849	0.752163731936888	0.514555721293269	0.481434028526426	0.001209994446058	-1.18768839086888	-0.937718930027356	-1.27917941822966	-0.547998772273407	-0.536838913634851
D007234	1.2269325221209	1.74123443006305	-5	0.530007489976044	0.965424672580284	-1.2407099669757	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.3760056118887	0.0732086257404312	0.576763919293341	0.706413925896069	0.862511220828264	0.931550415389752	0.0660425163376696	-0.370988176545249	-0.408657088265545	-1.736600668666
Healthy	1.29511629929483	-5	-5	-5	-5	-0.199929346888801	-1.32845691473743	-2.79048498545737	-0.406713932979543	-1.81758534756545	-2.0467236633327	1.11872457670233	-5	-5	-3.09151498112135	-0.334831925673417	-5	-5	-0.105467951685159	-5
D007234	-5	-5	1.84032011374835	-5	-5	-5	-0.691990813761742	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.608850029017614	0.206099646710741	0.924897715172428	-5	-0.321809514129032	-1.46941614035488	-0.0212307761735231	-0.85514569274707	-0.501620516048854	-2.64975198166584
Healthy	-5	-5	-5	-5	-5	-2.6345120151091	-5	-5	-5	-5	0.266922818086318	0.910913482626076	0.749587919150212	1.42740998728596	0.285001146117582	-1.23269568254673	-0.221609953314275	-1.14284849731251	-1.54898154784454	-0.436471453321251
Healthy	-1.20704829174987	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.963889308220381	0.376262983712611	-0.0747085405572633	-5	0.0974412643943427	0.00878321810997461	0.323806735008384	-1.36542197714611	-0.686617942421851	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.15880289666254	1.1342826391544	0.86712557474193	0.608642614230312	-0.483002153804725	-0.972650392225243	-0.481486060122112	-0.463807832187357	-2.14327110961712	-0.549119929192729
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.578666710594884	-5	1.09543473065603	-5	-5	-5	-5	0.443025038460408	0.803471455323813
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.10691162903435	0.542998363677461	0.696694430105519	1.26886826247918	-5	-0.964370172209561	-0.50068415039967	0.102824600572889	-0.121076266032433	0.370150254996142
Healthy	-1.6399749108106	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0316265667051072	0.430734385582488	0.976315582618876	0.867750835902472	-1.40982716840369	0.325476665415879	0.241185248412834	-0.108931097132574	-0.815166666066646	-0.762405999200753
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.237390401103227	0.224229960710402	-5	-5	-5	-0.344525405347284	-5	-5	0.375215373679006	0.40365062042971
Healthy	-5	-5	-5	-5	-5	-1.45804652554176	-5	-1.56193254954651	-5	-5	-0.0762587450037146	0.121402248438007	0.530545458789007	0.868276395689401	-0.173219232614458	-0.518672051847425	-0.0114900935226496	-0.843632599866478	-0.594209837697494	-0.871988667424025
Healthy	0.189428547971889	-5	-5	-5	-5	-5	-5	-2.45469288353418	-5	-5	-0.634549455902425	0.14196059200693	-0.768861863970281	0.648210666079199	-0.724136049287479	-2.09528445472132	-0.985311488127662	-2.0204516252959	-1.24933735386594	0.186179106054206
Healthy	-5	-5	-5	-5	-5	-5	-1.35408672496616	-5	-5	-1.13703424102224	-1.57267621364275	-5	-5	-5	0.366275365422632	-1.65052820078561	-5	-5	0.348310705535524	-5
D007234	0.79438137697009	1.37794901922606	-0.0725526412189251	-2.3840499483436	-1.92775010238649	0.950311294579196	-0.505108288050744	-4.30102999566398	-5	-1.16864221455793	-5	-5	-5	-5	-5	-2.27572413039921	-5	-5	-5	-5
Healthy	-1.28760286859328	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.206782535605207	0.518233532025477	1.19569241407556	-5	0.908605103465184	0.0810915533398726	0.0690017170456001	-1.82361930775673	-0.134848628820366	-5
Healthy	-0.900768384919118	-5	-5	-5	-5	-5	-5	-1.82885884897162	-5	-5	0.857541751823387	-0.102449879108993	0.898533216103255	-5	-0.424615842900408	0.146791378960129	-0.151139939157497	-1.93704216591549	-1.66015121696236	-0.438588516743407
Healthy	-0.56907074761503	-5	-5	-5	-5	-1.0354104125101	-5	-2.1073489661227	-1.60397510339141	-5	0.572713648213686	0.946273892531453	-0.461577089074293	-1.39040559077478	0.781657737149762	-0.200590520384873	-0.660488934253692	-1.35872424276809	-1.86742015234026	-0.284272353815048
Healthy	-2.31875876262441	-5	-5	-5	-5	-5	-5	-2.29073003902417	-5	-5	0.767607742606861	0.218081017517543	-0.620295730975553	-1.96417017474717	0.127891649003751	-1.11019424813191	-5	-0.641817599520599	-0.150500737415781	-0.0780535457705899
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.136365378285887	0.529087557688366	1.03214351650768	0.637922807311828	-0.160741983852114	0.00137453601727314	0.204681487996389	-0.385187121180822	-0.490219699240414	-0.0755966475233614
Healthy	-0.948808875314301	-5	-5	-5	-5	-2.28066871301627	-5	-5	-5	-5	0.186744501716686	-0.185932287390797	-0.289501841806442	-0.562963280886512	0.00355100070308504	-0.846459513561977	-1.13418561983203	-1.63171311509787	-1.63320361671327	-0.354518780649881
D007234	-5	1.60767490284796	1.02097871860484	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.09661146324664	-5	-5	-5	-5	-0.0533267137298096	-5	-5	-1.08212704480115	-5	0.479699088773652	-5	0.749169508388895	-0.150494595809412	1.38377785711	-0.487622492687069	-5	-0.849274253413805	-0.222044226118725	-5
Healthy	-0.945846759654306	-5	-5	-5	-5	-1.49825627037201	-5	-2.8153085691824	-5	-5	0.11810592984825	0.812252057661411	0.789339527165622	0.664529157142216	-0.615198721037918	-0.580358113761447	0.0832086907876423	-1.33077612606919	-1.72769415559791	-0.154127125735782
Healthy	-0.713094647027625	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.89657526574626	0.603133542198807	1.09202233581594	-5	-0.00117418095971397	-0.0613151942446393	0.312993536734891	-0.637159530688275	-0.463908927885874	-5
Healthy	-1.5665502062384	-5	-5	-5	-5	-1.37871983244959	-5	-2.96657624451305	-2.03715731879876	-5	1.53162719052038	0.63881660158059	-5	-5	-0.315414934112627	-5	-5	-5	0.484222941057154	-1.02993220345086
D007234	1.95931767797433	0.657119940045253	-1.42159002966876	-0.255949663549624	-5	-1.26392236299605	-5	-2.76955107862173	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.123590332606673	-0.179004265275241	-0.1797656904344	-0.462420147482352	0.342651612108809	-2.12784372725171	-0.580143341402729	-1.61870437699617	-1.98171569157347	-0.331213524253649
D007234	0.852238380633143	-5	0.407324607885172	-0.24272546917445	1.13590224523938	1.48050580737213	-0.182904213109991	-5	-5	-1.36723911152056	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.05465556278292	0.745554125545064	0.603976424078918	1.14026946122787	-5	-1.6140364293993	-0.118917913881125	-0.239283562525801	-5	-0.383976345346744
Healthy	-0.142046665151019	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.358488790476735	0.910629206644397	-0.301795027377693	0.996136756263455	-0.0466559612297531	0.470282565502143	-0.735630864948384	-5	-0.453259974790727	-0.00554206545566616
D007234	1.5359041094486	-5	0.820596809403697	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.4817493486915	0.576394337811834	1.26009310216632	0.00673552071884718	0.850261386388985	-1.2136035386277	0.553902436019396	-0.469877174880029	-1.02535016556128	-0.893673088178034
Healthy	-1.24964591123729	-5	-5	-5	-5	-0.783622942011827	-5	-3.39794000867204	-2.23507701535011	-5	-0.323324676843563	0.758572798504578	0.94391821618508	-1.30539480106643	-0.408501315494182	-2.21253952548158	-0.307717236985462	-0.797130412284789	-0.644261216397965	-0.906473256300325
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.933477164316218	0.464620680395013	1.05537871367631	0.0887348249116271	0.347558325875985	-0.588094225243182	-0.172682431747939	-0.259969080256516	-0.912715608546238	-0.544835251370374
Healthy	-0.828068876644033	-5	-1.47755576649368	-5	-5	-2.53910215724345	-5	-2.62160209905186	-5	-2.45222529461218	0.786694647914236	0.604439906660715	0.80912857284206	-0.0581706649033075	1.22184206142984	-0.139997578098902	0.0524438332390848	-5	-1.98046831546874	-0.3124086190131
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.999247149800706	0.619445008488952	-5	0.360102804076566	0.977361847362207	0.474378001363601	-5	-1.04421607108309	-0.881272449572995	-0.206740588970519
Healthy	-5	-2.72584215073632	-5	-5	-5	-5	-5	-5	-5	-5	0.40697255649574	0.11631878228218	0.798662382975354	0.39725502065611	0.93818887493176	0.0327597426672163	0.0316023385073954	-0.228721264510646	-2.01999662841625	-1.39674733801835
Healthy	1.54539136884621	-5	-5	-5	-5	-5	-1.48320029591838	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.93292914395463	-5
Healthy	1.14819253411395	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0167165935795765	-0.343470593766502	0.683554019786096	0.255588460017705	0.954850578376747	-0.830354950865045	-0.265408169688058	-2.29929628285498	-0.968955283416295	-1.03123695180275
Healthy	0.0578105911708327	-5	-5	-5	-5	-5	-5	-2.24795155218056	-5	-5	1.12613498035073	-0.43846930659693	0.24424247484588	-0.484059957906682	-0.301056054114657	-0.707588851162175	-0.146685158396053	-5	0.512393524271107	-1.57724605869865
Healthy	-0.317999411519675	-5	-5	0.0930397584155738	-5	-5	-5	-5	-5	-5	1.49979990206754	0.389391150114577	-5	-5	-0.107610399989047	1.06032796611281	-1.11356568037106	0.101788302478135	-0.190723173884791	-5
Healthy	-5	-5	-0.992081609354401	-5	-2.17198493577602	-5	-5	-2.51570016065321	-5	-2.03105031901866	0.13800885778857	0.414926575277269	0.238287032069505	0.830386549633417	-5	-0.177132641894169	-0.554753964919383	-1.5620909644605	-1.35115229162711	0.457377701517195
Healthy	0.505232757815849	-5	0.965189467206226	-5	-5	-5	-5	-5	-5	-5	-1.39913596369016	0.252954920525386	-5	1.02128896855606	-0.691222226335279	-5	-5	-5	0.079448978435794	0.517226257901185
Healthy	-1.08533956941078	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.287671869898891	0.714586236336751	1.13497385828684	-5	1.20177143952704	-0.608835448302873	0.285239910555624	-0.591437826307094	-2.34103515733556	-1.45259454033251
Healthy	-1.43415218132648	-5	-5	-5	-5	-0.633521008391406	-5	-5	-0.929260437150801	-5	1.09016666860516	0.702017588085134	0.877732339880662	0.375934163707071	0.777599345858025	0.0149361536907148	0.228287406916653	-0.730767336193169	-0.420239261589038	-0.726628288010271
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.41437176772699	0.702069335909972	1.03225239701044	0.304503453012158	-5	-5	0.432136763398348	-0.54749289629087	-0.696113078274898	-0.969521719377592
Healthy	-0.931702794968546	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.938542239859798	0.311567392179534	0.615862763364431	0.407241297826983	-5	0.441099437560305	-0.0896371041676556	-1.57218942732401	-1.24078556876576	-1.51173138450454
D007234	-5	-5	-5	0.546939762625725	1.73828821118161	-3.08092190762393	0.554668413335723	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.028953735067	-5	-5	-5	-5	-0.280072382106021	-5	-5	-5	-5	0.505022385574745	-5	0.747383838110377	-0.31505594627883	1.37371562390591	0.333674942312747	-5	-0.114068012712767	0.0877317407630343	-5
Healthy	-0.826813731587726	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.129257960412938	0.670027723083383	0.848053571322153	0.268720685303507	0.419440233985855	0.241142877368375	0.204312658085569	-0.82564940252062	-1.39491053811842	0.145544448306119
Healthy	-5	-5	-5	-5	-5	-5	-5	-2.35163998901907	-5	-2.20760831050175	0.715672485686674	0.701989124153018	-1.5665502062384	-1.1424262958525	0.790289387297782	-2.55595520408192	-0.398222391869759	-1.0537442928006	0.200948941601356	-0.0908774117725586
D007234	-5	-5	-5	-0.433044256571708	1.82479733151435	-5	-0.030332530664903	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.42701861773258	0.271439640114957	0.975636728768845	0.164489666741155	-5	0.308064740924019	0.157190730407973	-5	-0.410095058500739	-0.691286223360996
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.28146085726451	0.21264563671704	1.05173158158518	-0.544789572224195	-5	0.15039104913845	0.238903803096382	-5	-5	-1.38520820804358
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.901347690267677	0.0289208247511678	-0.295763662691212	-0.0755087885852418	-5	-5	-5	-5	-5	-5
Healthy	-1.32422165832591	-5	-5	-5	-5	-2.4089353929735	-5	-3.39794000867204	-5	-5	1.10560248382763	0.105826848799222	0.862634582928158	1.07137417484064	1.06304836527959	-1.69702006325175	-0.200053240270852	-0.443781953593078	-1.27909682918654	-0.405419627491767
Healthy	-0.415487857287048	-5	-5	-5	-5	-0.649035212056902	-5	-5	-5	-5	0.645057584029226	0.758760543909979	0.474080708067868	0.820225768783844	0.336633817018178	-0.1955266234099	-0.602459726157543	-0.214008548113107	-0.187347298250576	-0.395881993807965
Healthy	-1.43238555726916	-5	-5	-5	-5	-0.109679601614697	-5	-5	-0.674320173156574	-0.963970269343457	-0.467742605695009	0.621033917907862	0.499156259391292	0.511570556328712	-0.709297756712146	-1.46268472688799	-0.221747426057868	-2.73048705578208	-2.04963514562388	-0.88458920986608
Healthy	-0.968066659724394	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.146253130503546	0.915801226943377	1.24050207235427	0.491935703806716	0.00822958604920485	-1.0841782123796	0.117549685315026	-0.258462358081802	-0.632588164829076	-2.34775365899668
Healthy	-5	-5	1.31955387028946	-5	-5	1.51438715354201	0.180140217545519	-5	-3.07572071393812	-2.08671609823958	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	1.90347313709497	-2.08777794346758	0.391963132029838	-5	-5	-5	-0.870729139878685	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.70245833218184	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.47951052824156	0.345605031251346	1.10357146519921	0.532372133567877	-0.589897923357139	-0.574156145343284	0.224382833406036	0.0184674812710605	-1.32339783041798	-2.0195421077239
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.164213026148668	0.902683731697403	-0.0601913141937924	0.292856135206823	0.122556624760507	-0.367431364529984	-0.15358247041197	-1.08118360963962	-1.67860872168831	-1.22599426974179
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.09158993822288	-5	0.124960450789545	-5	-5	-5	-5	-0.0761500503952209	0.185213405801855
Healthy	-5	-5	-5	-5	-5	-3.30980391997149	-5	-2.81247927916354	-5	-5	-0.229619343153172	0.697131659120235	-0.19157969761088	1.23663322895765	0.218866220284937	-1.00868530182339	-2.0565054840939	-5	-0.312185764462338	0.0649519054279609
D007234	1.81991759701437	1.23845284402078	0.254978050155674	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.995205889611288	-5	-5	-5	-5	-5	-5	-3.16115090926274	-5	-5	1.0341554075882	0.303146359188527	0.595036331716527	0.282909734877127	1.15867633738613	-1.0435434165901	-0.42033070644528	0.731345363163226	-1.94538694544311	-1.34055921812968
Healthy	0.908584198268042	-5	-5	-5	-5	-1.25219990913563	-5	-1.80910828307783	-5	-5	0.73975583267717	0.313084363493594	-5	0.868058715716293	1.00794866738696	-0.0733694914532023	0.218141468157678	-0.0499468588846324	-0.431071148278662	-0.512607063941288
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.373464603251062	0.770578098929622	0.604715169095218	0.229415605005521	-0.545536267248862	-0.849028767937388	-0.44402334230057	-2.08671609823958	-0.637555226058945	-0.333622439066508
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.47044132697884	1.17619866127601	0.701028019200091	0.752076887411834	0.101338012345634	-2.36653154442041	-0.635711724385563	-1.24496406623223	-0.365492501576998	-0.152853207534775
Healthy	-5	-5	-5	-5	-5	-1.45185636256515	-5	-5	-2.13135556160517	-5	0.491840554617063	-0.513597861024979	-5	1.26380194449874	1.08698981248903	-0.533963224767651	-1.11776015198118	-1.30680085484628	-0.681936665037238	-1.30980391997149
D007234	-1.77936898055191	-0.8299437427492	1.50269212263552	-1.04997609347667	-0.863342838126121	-0.669383332705562	-0.998136537307476	-2.67571754470231	-5	-1.29234467646881	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.673090921042652	0.523229947474057	0.275955981753744	0.333219487269101	0.960682402903002	0.00602082272717536	-0.774690718274137	-1.25328797748334	0.0264883210943781	-0.0482449043303067
D007234	-5	1.43687967473194	-1.16215913834448	-5	-5	0.531847910551838	-5	-1.39707228714081	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.793516595132462	0.480639229390181	-5	-0.696955215756634	0.232060481228874	-0.193236834550126	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.452909850016629	0.197366029898127	0.31820320537084	1.01659506542876	0.723988976618778	-0.602407565961883	-0.417028070895194	-5	-1.03786753070176	0.31278223823221
Healthy	-1.95506845385084	-5	-5	-5	-5	-5	-2.00480370840282	-5	-5	-1.32615002265705	0.670805991410994	-2.12378215940836	-5	-5	-1.85263289220621	0.0352335608912876	-5	-3.25963731050576	-5	-5
D007234	-5	-5	0.510625427664837	-5	-5	0.612202996799787	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.11059341356974	-5	-5	-5	-5	-0.0431259341409666	-5	-5	-2.29413628771608	-5	0.530610738224245	-5	0.746802280400776	-0.113030123259146	1.37844714242617	-0.470813555577385	-5	-0.777101527390578	-1.13477754370982	-5
Healthy	-1.02127182286151	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.134848628820366	0.503917277102573	1.20396279389723	-5	0.917667748888086	0.0567371965483464	0.102975378231926	-2.15801519540989	0.0304863777685506	-5
Healthy	0.365418716885199	-5	-5	-0.7724217797004	-5	-5	-5	-5	-5	-5	1.3890403866708	-5	-5	-5	0.569762376709568	0.465201361727746	-5	-5	0.182996365659293	-5
Healthy	-5	-5	-5	-5	-5	-1.23254728190223	-5	-5	-1.55005901122666	-5	1.29487629749129	0.811663464255711	-5	-0.627345705796267	-5	-0.582229468883075	-0.0388495343398808	-0.165032798061556	-0.658387441287998	-1.59687947882418
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.3694368459317	0.106258909867407	0.559761836075977	0.721143415616343	0.860397306182641	0.903512675480622	0.0834094443529241	-0.334100205669056	0.0415426882529305	-1.63902811627406
Healthy	-0.87562621351537	-5	0.438583482198874	-5	-5	-1.43415218132648	-5	-2.35556141053216	-5	-5	-0.205456188769374	1.08956283728771	0.155776182882707	0.203413680096453	-0.539342663677345	-2.49214412830417	-1.48518670500071	-2.44249279809434	-0.845302206403612	-0.0540048690059087
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.78940018863199	0.793217464394793	0.787181954997495	0.591924549017827	-1.12418661116024	0.513117674198287	-0.339532966032029	0.132384579277069	-0.466443999041635	-5
Healthy	-5	-5	-5	-5	-5	-0.509535840934991	-5	-5	-0.863977400602989	-5	1.10279752358564	0.71200029958763	0.893645823791269	0.357004308229793	0.804914606868018	0.0358298252528282	0.238279505062895	-0.7070133334159	-0.713880497409637	-0.787546038959724
D007234	-1.57888987020657	-1.9515581964496	-0.793362988716464	1.52701746197742	-5	-2.79317412396815	-0.360792505039483	0.476147343892391	0.474452292899964	-3.16115090926274	-5	-5	-5	-5	-5	-5	-5	-5	-0.920854946667251	-5
Healthy	-0.905563811982044	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.672460850304491	0.290344075094874	0.195113338248949	0.302590648306554	0.249007470547616	-0.46268472688799	0.577611271831561	-1.85636076472546	-1.68214551066853	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.00265730939838	0.557858345198465	1.24639294871432	0.0411873337708087	0.898346105229733	-1.13828641242857	0.513752811191819	-0.387746093903563	-1.19293876008276	-0.964250162680339
Healthy	-0.65233829087838	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.464637069231476	0.360551761704832	1.09569263125079	0.54013418610835	-0.594499964683128	-0.615019704348696	0.18660887387236	0.0404717948316699	-5	-1.52100086832664
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.11260868766037	-0.382025163957615	-5	-0.491483747733063	1.04249321312263	-0.268935282611079	-5	-0.083519731369954	-0.694304771088142	-0.299408764118417
Healthy	-0.328447662716636	-5	-5	-1.03409308450481	-5	-5	-5	-5	-5	-5	-0.269137007953506	1.20722788436821	-0.452730009128032	0.492183273844505	0.0464990663340875	-0.442059922446662	-0.204161676927545	-1.21459897500761	-5	-1.73969005420508
Healthy	-1.29311160501838	-5	-5	-5	-5	-0.775725985705742	-5	-2.98296666070122	-0.93715488672295	-5	-0.422830018985877	1.00031735328777	0.963011067764081	0.95985386022257	1.02712567430472	0.260841458249144	-0.474048658751987	0.314667608117513	-1.19477108579657	-0.769627725587581
D007234	-5	-5	0.476086401888797	-5	0.5423348576577	-5	-0.445123358137518	0.26516464801277	-5	-1.183957659078	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D007234	-5	-5	0.859155116118917	1.4880824695586	-5	-5	1.13202934989468	-5	-5	-0.925659057634923	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	-5	-5	-1.64187471472335	-5	-5	-5	-5	0.924424543611723	0.546934831943596	-5	1.14779716802655	-5	-0.390704471126086	0.220244110790971	-0.714802877189031	-1.0395292224657	-1.29166409731774
