group	Faecalibacterium	Prevotella	Phytobacter	Ruminococcus_B	Faecalimonas	Veillonella	Haemophilus_D	Muricomes	Intestinibacter	Eggerthella	Bacteroides	Parabacteroides	Dialister	Ruminiclostridium_E	Sutterella	Odoribacter	Flavonifractor	Alistipes_A	Clostridium_A	Parasutterella
Healthy	10.3045	0	0	0	0	0.07935	1.01134	0	0.2206	0	6.76058	0.25451	5.44945	0	0.07638	0	0.02282	0.08035	0.27691	0
Healthy	6.83384	0	0.7168	0.01329	0.15599	0.03733	0.69498	0	0.03436	0.00059	41.02784	3.49317	0	0	1.72055	0	0.0331	0	0	0.02732
Healthy	25.9485	0	0	0	0	0.31968	0.21117	0	0	0	5.14448	0.06509	10.106	0.88819	0	0	0	0	0.06966	0
Healthy	6.51198	1.73011	0.09463	0	0	0	0	0	0	0	14.86426	4.31521	0	0.39597	0.29749	1.38794	0.04475	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	14.34057	2.26893	0	2.78792	0	0	0	0	0	0
Healthy	2.35934	0	0.20719	0.033	0	0.00214	0	0	0	0.02191	30.1244	7.5615	0	2.01511	0	0.97994	0.16254	0	0.0817	0.00942
Healthy	12.844	0	0.15205	0.18558	0	0	0.07296	0	0.43207	0	3.78314	2.10087	0	0.069	0	0.29225	0.00666	0	0.0428	0.04261
Healthy	4.15981	0	0.28237	0	0	0.17872	0.27211	0	0	0	6.96697	4.93298	2.55122	0	0	1.37489	0	0.24918	0	0
Healthy	3.16308	44.70956	0	0	0	0	0	0	0	0	4.57741	0.97706	0	0	0.09745	1.07488	1.43328	0.04319	0	0
Healthy	10.8676	0	1.22718	0.4282	0.12785	0	0	0	0	0	21.30672	0.58679	0	1.73038	3.24183	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.49731	7.34818	5.88645	0	0	0	0	0	0	0	9.32578	1.94184	0	0	0	0	0.67787	0	0.04046	0.00684
Healthy	5.65149	19.19628	0	0	0	0.10727	0.12988	0	0	0	0.99942	1.85297	0	5.64791	0	0.69252	0.27508	0	0	0
Healthy	3.87192	0	0.12265	0.62854	0.59279	0.01217	0.09742	0.17564	0.22954	0.00163	47.18316	4.45822	0	0	0	0	0.05413	0	0	0.02059
Healthy	1.1836	0	0	0.04553	0	0	0	0.02468	0	0	39.09893	1.72691	0.02041	0	0.20185	0	0.03622	0.01767	0.00255	0
Healthy	13.1439	0	19.7295	1.59311	0	1.05046	0.01417	0	2.23535	0.05082	0.98466	0.00971	0	0	0	0	0.00671	0	0	0
Healthy	1.6073	0	0	0	0	0	0	0.00786	0	0	51.48283	14.10494	0	0.23996	0	0.599	0.03504	0.03211	0	0.07126
Healthy	5.3067	0	0	0	0	0.61963	1.19787	0	0.79045	0	16.09588	0.28453	1.21303	0.02226	0	0	0	0	0	0.02359
Healthy	0.39899	0	1.17011	0.00425	0	0	0	0	0	0	49.95988	1.75204	9.23788	2.51358	0	0	0.21667	0	0.04121	0.00776
Healthy	1.76502	44.54182	0	0	0	0	0	0	0	0	9.7875	3.55938	0	0.42406	0	0.95514	0.11874	1.27385	0	0
Healthy	3.31697	0	0.1265	0	0	0	0	0.00468	0	0	37.50582	2.25499	0	5.79325	0	0.34173	0.41748	0	0	0.06383
Healthy	9.70583	0	1.7822	0.68379	0	7.76194	0	0.12365	0	0	10.80209	0	0	0	2.67451	0	0.23119	0	0	0
Healthy	8.14541	0	0	0.00379	0	0.00231	0.0021	0	0.03974	0	6.46074	0.79031	3.89547	0.11569	0	1.22287	0.03742	0.00951	0.03101	0.05113
Healthy	2.37827	33.03202	0.06207	0	0	0	0	0	0	0	18.02211	4.80698	0	1.29782	0	1.27141	0.30467	2.18818	0.12193	0.04411
Healthy	13.6233	0	0	0.00621	0	0	0	0	0	0	25.28721	4.69606	1.72287	0.07533	4.06057	1.05054	0.10158	0	0	0.00633
Healthy	5.48794	0.00446	0.17365	0.002	0.9151	0.01185	0.6953	0.01029	0.19302	0	25.80127	2.14814	0	0	3.01606	0.33207	0.0067	0	0	0
Healthy	2.30835	0	0	0	0	0	0	0	0	0	32.28696	2.01695	0	0.08381	0	0	0.0416	0.12553	0	0.05531
Healthy	3.79023	0.76561	0	0	0	0	0	0	0.02961	0	0	0	0	0.47554	0	0	0	0	0	0
Healthy	0.08404	0	1.02886	0.27327	0	0.76665	0	0	0	0	58.0076	0	10.5507	0	0	0	0.01846	0	0	0
Healthy	3.49138	0	0	0	0	0	0	0	0	0	17.3562	2.54201	3.1877	0	0	0	0	0	0	0
Healthy	2.69608	10.3291	0.0229	0	0	0	0.00943	0	0	0	11.99314	1.11883	0	12.8831	5.25015	1.62736	0.89058	0.06355	0	0.0271
Healthy	1.67582	0	0	0	0	0	0	0	0	0	2.17972	0	0.37137	0	0	0	0	0	0	0
Healthy	1.32251	0.29817	0	0	0	0.03482	0.05656	0	1.97389	0	2.26791	0.66502	0	2.94854	0	0	0.0103	0	0.12972	0.22718
Healthy	0.23433	0	0.01128	0	0	0	0	0	0	0	9.45577	7.19126	0	0.18823	0	0	0.05557	0.52029	0.46999	0
Healthy	0	0	0	0	0	0	0	0	0	0	27.48794	0	0	0	0	0	0	0	0	0
D001172	4.03799	0.32538	1.06706	0.01971	0.25644	0.00442	0.00773	0.00508	0.02647	0	28.41697	10.26174	0	0.00552	0	1.13961	0.0881	0.12141	0	0.68516
Healthy	2.95484	0	0.19509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	1.82711	0	0	1.62832	0	0	0	0.00416	0	0	29.74491	1.49674	6.14794	0	0	0.61036	0.03387	0.11213	0.51265	0.16719
Healthy	1.38662	0	1.54677	0.12967	0	0	0	0	0.12803	0	0.7716	0.22294	0	5.10507	0	0	0.01533	0.00804	0.37099	0
Healthy	0	0	0	7.32153	0	0	0	0	0	0.00202	2.06826	0.52393	0	0	0	0	0	0	0	0
Healthy	3.29786	0	0.05156	0.00268	0	0	0	0	0	0	38.34342	6.65687	0	0	0.06671	0	0.65097	0	1.44429	0.27532
Healthy	0.78985	0	0.12566	0	0	0	0	0.02524	0	0	9.70946	4.02071	0.54599	0.01043	0	0	0.17201	0.3534	0.58649	0
Healthy	8.83636	4.39138	0.26972	0	0	0.13747	0.40809	0	0.52203	0	7.24271	0.12171	0	3.32732	0.63608	1.93831	2.10756	0.11447	0	0.01568
Healthy	2.22139	0	0.16391	0	0	0	0	0	0	0	36.77049	4.23537	2.83294	1.24686	0	0.7424	0.02892	0.04948	0	0.18754
Healthy	1.65226	0.067	0.00479	0.62406	0	0	0	0.00042	0	0	20.98325	0.40359	0.00787	27.0516	0.00204	0	0.08885	0.26625	0.01756	0
D001172	6.16151	0.52634	0.07675	0	0.0197	0.00608	0	0.00191	0	0	16.49787	0.78881	0.17128	1.29542	0	1.39364	0	0.01553	0	0.03022
Healthy	3.38132	0	0	0	0	0	0	0	0	0	15.82967	0.94214	0	0.013	0.46085	0	0.26814	0.05436	0	0
Healthy	0.65172	0	0.1125	0.00106	0	0.00523	0	0.00816	0.00443	0	11.48355	4.03953	0	0.2382	0.11837	0.58602	0	0	0	0.01167
Healthy	0	0	12.4914	0.69164	0	0.9672	0	0	0	0	15.95108	0	7.73303	0	0.16476	1.39646	0	0	0	0
Healthy	3.65331	11.0176	0.02563	0	0	0	0.85033	0	0	0	13.13233	1.6876	0	0	0.25153	0.7244	0	0	0	0.0198
Healthy	6.4901	0	0.11327	0.02478	0.14537	0.03174	0.06792	0	0.0847	0	3.09603	0.39393	0	4.86351	0	0.9945	0.02105	0.20525	0.14014	0.01158
Healthy	2.85895	0	0.02341	0.03346	0.00055	0	0	0	0	0.00028	23.30032	2.01508	0	1.01091	0	0.69746	0.01237	0	0.00879	0
Healthy	4.00989	0	0.19359	0	0	0	0	0	0	0	12.36885	5.30683	0	0.97123	0.03453	0	0.04931	0.0184	1.00729	0.016
Healthy	0	0	0.79232	5.39111	0	3.01358	0.16746	0	0	0.07647	2.50075	0.23852	0	0	1.63824	0.34777	0	0.02377	0	0
Healthy	4.35327	0	0.02712	0.11193	0	0.06422	0.00582	0.38009	0.18939	0	34.01336	11.4981	0	0	0.61263	0	0.04572	0	11.3092	0
Healthy	5.77977	0	0	0	0	0.10127	1.60579	0	0.7595	0	21.07619	0.54393	2.65055	2.51248	0	0	0	0	0	0.10816
Healthy	0.6622	0	0	0.033	0	0	0	0	0	0	5.67067	2.5315	0	0.52845	0.0305	0.53778	0.007	0.02028	0.35146	0
Healthy	5.39145	0	0	0	0	0.0031	0.74413	0	0.43112	0	22.65248	0.15044	1.44432	0.07972	0	0	0	0	0	0.00313
Healthy	5.56613	0	0	0	0	0	0.02425	0	0	0	25.40659	2.16937	0.46865	0	0	0	0	0	0	0.23867
Healthy	8.14008	0	0.72102	0	0	0	0.04801	0	0	0	11.8978	0.25827	0	0	0	0	0.01841	0.04512	0.00827	0.00905
Healthy	35.2363	28.00343	0	0	0	0.02915	0.11521	0	0.03539	0	0	0	0	0.21554	0	0	0	0	0	0
Healthy	4.31635	58.0199	0	0	0	0	0	0	0	0	3.66429	1.2242	0	0	2.71815	0	0	0	0	0
Healthy	3.77045	0	0	0	0	0	0	0	0	0	24.08186	5.81951	0	0	2.78831	0.88812	0.2056	0.07843	0	0.39853
Healthy	5.73551	45.8395	0.05627	0	0	0.18391	0.11678	0	0.24509	0	5.76556	0.6783	0.22989	0.34432	2.07502	1.17222	0.08823	0.00142	0	0
Healthy	2.91487	0	0	0	0	0	0	0	0	0	17.30663	8.81023	0	0.22955	0.10273	2.23081	0.22466	0.08479	0	0
Healthy	4.02197	0.00173	0.14856	0.05631	0	0.00288	0	0.00719	0.27916	0.01719	9.33346	2.58115	0	0.00816	0	1.18916	0.03908	0	0	0.22719
Healthy	4.16336	0.05542	0	0.13041	0	0	0.00448	0	0	0	13.18959	0.48153	7.94172	0.01923	0	0	0.00721	0	0	0.04808
Healthy	0.96318	0	0.43265	0.0029	8.80764	0.01648	0.0109	0.08166	0.02	0.62054	0.74987	0	0	0	0	0	0.04391	0	0	0
Healthy	1.30712	0.07142	0	0.00086	0	0	0	0	0	0	14.6112	1.45918	0	0	0	1.85354	0.0065	0.0358	0.00907	0.22475
Healthy	4.43852	16.1815	0	0	0	0.00407	0.00726	0	0	0	8.79341	6.15393	0.00231	0.09279	0	1.49806	0.11392	0.00327	0.01238	0.00885
Healthy	0	0	35.1068	0.01508	0	0	0	2.43392	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.45344	0	14.0667	0	0	0	0	0	0	0	11.52545	3.2696	11.0385	4.3957	0.17723	1.99314	0	0	0	0.00542
Healthy	3.80569	0	0.02829	0.00307	0	0	0	0	0	0	35.85905	5.03242	0	1.69083	0	1.84091	0.11701	0	0	0.01743
Healthy	0.36435	0	1.14237	0.00146	0	0	0	0	0	0	49.16403	1.72838	9.20628	2.55113	0	0	0.23428	0	0.04326	0.01624
Healthy	2.45126	0	0.48083	0	0	0	0	0.10846	0	0	70.71081	8.47745	0	0	0	0	0.68326	0.02808	0.15392	0.06584
Healthy	4.93039	0	0	0	0	0	0	0	0	0	40.00993	5.77479	4.37359	0.11087	5.51054	1.15624	0.01646	0.01152	0	0.03985
Healthy	6.49987	0	0	0	0	0	0	0	0.86944	0	12.42057	0.18598	0	0.44189	0	0	0	0	0	0.11398
Healthy	2.59971	0.02432	0	0	0	0	0.00247	0.00024	0.00543	0.02564	5.33216	0.98158	0	0.01356	0.12191	0.07794	0.1562	0.01066	0.0932	0
Healthy	1.79041	0	3.2006	0.35751	0	0	0	0	0	0	0.03988	0	0	0.02814	0	0	0	0	0	0
Healthy	5.18305	0	0.08215	0.07584	0	0	0	0	0	0	22.34613	2.99153	0	0	0.06125	1.12908	0.13931	0	0.10494	0.00825
Healthy	5.0352	0	0.03679	0	0	0.96367	2.07538	0	0	0	27.87565	2.00605	0	0	6.0008	0	0.02847	0	0	0
Healthy	3.79688	0	0	0	0	0	0	0	0	0	14.6807	9.53729	0	0	0.9918	0.93528	0.17944	0.23977	0	0.16947
Healthy	2.41335	11.1561	0.34144	0	0	0.00276	0.24055	0	0.94578	0	0.58663	0.65299	0	22.6756	0.04012	0.7899	0.00279	0.01934	0.33348	0
Healthy	15.3342	5.6182	0	0	0	0	0	0	0.14488	0	6.7433	1.16134	3.82906	0	0	0	0	0.1361	0	0
Healthy	5.0358	0	0	0	0	0	0	0	0	0.00909	34.65465	3.04214	0	2.94577	0	0.72023	0.19338	0	0.12383	0.00408
Healthy	2.04911	0	0.11702	0	0	0	0.09733	0	0	0	50.6838	2.41859	7.92509	0.07697	0	0.63184	0.04929	0.31112	0.26461	0.25391
Healthy	0	0	10.6894	0.42219	0	0.52471	0	0	0	0	17.58394	0	8.05248	0	0	0	0	0	0	0
Healthy	4.67764	1.87392	0.14899	0	0	0	0	0	0	0	17.59413	4.87542	0	0	0	1.22995	0.07404	1.84903	0	0
Healthy	0.79332	0	0	0	0	0	0	0	0	0	12.95026	0	0	0	0.11752	0.70379	1.40759	0	0.20847	0
Healthy	3.16505	0	0.0718	0	0	0	0	0.00858	0	0	36.86587	2.4072	0	5.68175	0	0.36755	0.44997	0	0.00512	0.04851
Healthy	5.03487	11.3997	0	0.28905	0	0	0	0.02243	0.90418	0.01157	14.9426	3.56519	0	0.00475	0.00159	0	0.00051	0	0.05241	0.04198
Healthy	1.86826	0	0	1.62992	0	0	0	0	0	0	28.76385	1.33151	6.15976	0	0	0.52765	1.8095	0.12147	0.46644	0.12285
Healthy	11.5618	0	0	0.71081	0	0	0	0	0	0	13.72799	2.20448	0	0	0	0	0	0	0	0
Healthy	9.00183	0	0	0.4513	0	0.21783	0	0	0	0.06317	4.92618	0.26949	0	0	0	0	0	0	0	0.04767
Healthy	1.63171	0	0	0.16082	0	0	0	0	0	0	20.5326	1.83506	3.24217	0	0	0.54498	0.03301	0.25387	0	0.19207
Healthy	0.92877	0	0	0	0	0	0	0	0	0	13.3681	0	15.6833	0	0.27041	0.71925	0.33224	0	0.01462	0
Healthy	1.06885	0	0	0	0	0	0	0	0	0	13.47331	8.42174	3.79563	0	0.05236	0	0	0	0	0
Healthy	1.27592	0	0.04739	0	0	0.00389	0	0	0.37654	0	27.97803	2.74942	0	0.28798	2.30674	0.95328	0.01588	0	0	0.00223
Healthy	5.73799	0	0.38415	0	0	0.31886	0.24629	0	0	0	11.10224	18.3244	1.6214	0.65906	2.11487	1.66398	0.05437	0	0.10867	0
Healthy	4.17862	58.6946	0.03694	0.00833	0	1.16948	0.33856	0	0.02019	0	1.19149	0.29244	0.01823	0	0	0.48451	0	0	0	0
Healthy	8.78268	0	0.74511	0	0	0	0	0	0	0.00873	4.61301	0.10659	5.40768	0	0	0	0	0	0	0.07618
Healthy	0.79785	0	0	0	0	0	0	0	0	0	4.65584	1.92331	1.00891	0	0	0	0	0	0	0
Healthy	4.99514	0	0.17943	0.0226	0	0.04786	0	0.00488	0	0	11.17549	3.0065	9.62629	0	0	1.23929	0.13115	0	0.22856	0
Healthy	4.39242	2.1421	0	0	0	0.01216	0.04821	0.00795	0.12423	0	3.54314	0.45409	0	0.59682	0.04356	0.27637	0.04674	0.01107	0.01277	0.00127
Healthy	0.46798	0	0.05582	0.00152	0	0	0	0.04138	0.02673	0.0159	12.14269	0.15948	21.6446	0	0	0	0.01775	0	0.02377	0.01
Healthy	8.2376	0	0.10762	0	0	0	0	0	0	0	10.94246	16.1269	0	0.06462	0.00323	0.0851	0	0.03332	0.033	0.01149
Healthy	0	0	0	0	0	32.68873	7.72237	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0.6003	10.9448	0	0	0	0.00268	0	0	0	0	6.8648	9.80775	0.01738	0.21434	0.04482	0.3533	0.01216	0	0.12768	0
Healthy	3.51407	0	0	0	0	0.04324	0.43778	0	0.274	0	13.09211	0.15265	0.78155	0.81532	0	0	0	0	0	0.02112
Healthy	2.21617	0	0.19839	0	0	0	0	0	0	0	37.11825	4.26453	2.75786	1.144	0	0.75427	0.02994	0.04167	0	0.28953
Healthy	5.97058	0.01185	0	0	0	0	0.00733	0	0.00068	0.00685	4.31649	2.44235	0	0	1.36686	1.11466	0.10451	0.13105	0.44746	0.02523
Healthy	0	0	3.02303	12.2393	0	0.23222	0	3.24211	0.34814	0.07267	0	0	19.0141	0	0	0	0.12984	0	0	0
Healthy	1.12425	0.01771	0.88552	0	0	0	0	0.01028	0	0	31.04284	5.99369	0.05632	0	0	0.75685	0.15834	0.35956	0	0.01914
Healthy	7.99251	48.961	0	0	0	0	0	0	0	0	5.25776	0.99109	0	0.66492	1.32673	0.85072	0.0561	0	0	0
Healthy	12.3478	17.68292	0	0	0	0	0	0	0.33876	0	0	0	0	3.8311	0	0	0.05743	0	0	0
Healthy	17.2552	0	0	0	0	0.0181	0	0.00072	0	0	12.80368	0.25097	14.9454	5.99842	0	0	0.2505	0	0.015	0.08653
Healthy	4.97887	2.10287	0	0	0	0.00048	0	0	0	0	3.59577	0.80933	3.50067	0.0096	0	0.25004	0	0	0.02095	0
Healthy	2.00976	0	0.1011	0.00127	0	0	0	0.00059	0	0	31.40115	4.16221	7.01928	11.5185	0	2.02576	0.12743	0.01021	0.04187	0.01256
Healthy	3.32891	1.42983	0.48116	0	0	0.00334	0.08247	0	0.07723	0	21.42884	0.86919	0	0.12038	0.65476	2.15898	0.02466	0	0	0
Healthy	2.05628	0	8.10184	0.08958	0	0.05594	0	0.05224	0.06729	0.04057	11.64156	0.47333	1.73703	0	0	0.83971	0.08703	0.18854	0.05416	0.06826
Healthy	7.39749	0	0	0	0	0	0	0	0	0	3.07796	0.22738	0	0	0	0	0	0	1.38658	0
Healthy	1.5784	0	0	0.54625	0	0	0	0	0	0	26.40587	1.10069	6.02135	0	0	0.56525	0.01914	0.22425	0.12981	0.10262
Healthy	5.89627	51.31969	0	0.02836	0	0.00856	0	0.01763	0	0	3.55496	0.25894	0	0.00241	0	0.16259	0	0	0.02706	0.49568
Healthy	15.0037	0	0	0.0029	0	0	0	0	0.29751	0	8.58206	0	0	0.56446	0	0	0.03819	0.03579	0.00977	0.14371
Healthy	0.30647	0	0	0	0	0.0427	0	0	0.05557	0	35.0889	9.39895	8.18671	0	0.01799	0	0	0	0	0
Healthy	3.3163	0	0.11658	0.00975	0	0	0	0	0	0	36.99197	5.06224	0	1.50244	0	1.78817	0.07283	0	0	0.027
Healthy	3.33602	0	0	0	0	0	0	0.00077	0	0	7.75775	3.39922	6.59926	0.17754	2.84792	2.07066	0.18265	0.06362	0.78888	0
Healthy	3.02439	0	0	0	0	0	0	0	0	0	9.41892	0	0	0	0	0	0	0	0	0
Healthy	1.5753	0	0	0	0	0	0	0	0	0	24.92125	3.03572	0.36848	0.0258	0	0	0.01224	0	0	0.32795
Healthy	0.00751	0	0.01108	0	0	0	0	0	0	0	25.67032	7.93697	0.00071	0	2.78928	0	0	0	0	0
Healthy	3.329	0	0.1475	0	0	0	0	0	0	0	27.62126	4.31317	7.59601	0.94362	0	1.203	0.08158	0.06303	0	0.17495
Healthy	0	0	12.9001	0.67423	0	0.92774	0	0	0	0	16.6926	0	7.96575	0	0.20237	1.28982	0	0	0	0
Healthy	3.19092	0	0.09521	0.01967	0	0	0	0	0	0	37.48251	6.52112	0	0	0.06496	0.5654	0.61404	0	1.46234	0.2491
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	2.31962	0.01131	0.03137	0	0	0	0	0	42.21194	33.544	0	0	0	0	0.51388	0	0.06105	0.0951
Healthy	6.48131	0	0	0	0	0.0867	0	0	0	0	42.43601	4.69777	0	0.2179	10.8936	1.83058	0.01178	0	0	0
Healthy	1.27719	0	0	0.05216	0	0	0	0.02037	0	0	38.41534	1.72812	0	0	0.19678	0	0.0467	0.0162	0	0
Healthy	0.35	0	0	0	0	0	0	0	0	0	0	0	0.69349	0	0	0	0	0	0	0
Healthy	3.01108	38.8007	0	0	0	0	0	0	0.00137	0	6.56276	2.32224	2.79163	0.00585	0.25882	0.3863	0.06502	0	0	0
Healthy	12.2903	6.84049	0.13315	0	0	0.03679	0.14233	0	0.42843	0	1.24607	0.25389	3.73017	0.05922	0	0	0	0	0	0
Healthy	1.23046	2.06482	3.03507	0.05787	0	0	0	0	0.02579	0	26.53685	3.14432	1.63756	1.32888	0	1.54194	0.02783	2.49528	0	0
Healthy	1.45905	25.0016	0.12982	0	0	0	0.01527	0	0	0	14.6386	1.28407	0	0	1.04672	2.19785	0	0	0	0
Healthy	6.21179	0	0	0	0	0	0	0	0	0	13.83178	4.45338	0	0.24563	1.53255	0	0	0	0	0
Healthy	5.15228	0	0	0	0	1.14011	2.23394	0	0	0	28.55277	1.82025	0	0	6.08905	0	0.02998	0	0	0
Healthy	3.34123	0	0	0	0	0.00262	0.00668	0	0	0	50.7073	3.64886	0	2.86291	4.20265	0.88633	0	0	0	0
Healthy	1.95138	43.34934	0.12428	0	0	0	0	0	0	0	9.83911	3.42139	0	0.38614	0	0.91031	0.12956	1.48543	0	0
Healthy	0.53201	0	0	0	0	0	0	0	0	0	5.47077	0	0	0	0	0	0	0	0	0
Healthy	3.61291	0	0	0	0	0	0	0	0	0	23.76014	6.13025	0	0	2.80468	0.78739	0.19114	0.0881	0	0.37318
Healthy	2.29377	0	0.22266	0	0	0	0	0	0	0	36.44376	4.08149	2.69416	1.29121	0	0.77953	0.01748	0.03827	0	0.21864
Healthy	0.00615	0	30.0687	0	0	0	0	0	0	0	0.00538	1.24286	0	0.00821	0	0	0	0	0	0
Healthy	0.41492	19.7803	0	0	0	0	0	0	0	0	17.58852	0.61368	18.9128	0	0.04679	0	0	0	0	0
Healthy	16.1149	59.17	0.4694	0	0	0.00278	0	0	0	0	1.95887	1.1433	0	0	0	0	0	0.74278	0	0.00847
Healthy	2.53247	0	0.38593	0	0	0	0	0.11422	0	0	70.63014	8.8289	0	0	0	0	0.60514	0.01538	0.22162	0.12338
Healthy	10.0073	0.01236	0.05091	0.74992	0.07443	0.41433	0.01069	0.15804	0.03317	0.00517	10.34371	13.8022	0	0	0.00353	1.19015	0.37925	0.12416	0.40757	1.02219
Healthy	4.99388	0	0	0	0	0	0	0	0	0.01611	35.46632	3.22402	0	3.00284	0	0.70094	0.18174	0	0.12462	0.01007
Healthy	1.46181	0	0	0.52104	0	0	0	0	0	0	25.7461	1.06716	6.0867	0	0	0.53965	0.01299	0.24406	0.15562	0.14818
Healthy	3.52317	0	0	0	0	0.02645	0.83817	0	0.37682	0	17.78986	0.43126	3.97941	0.13453	0	0	0	0	0	0.01931
Healthy	5.39512	0	0.05959	0.01808	0	0	0	0.00621	0.04381	0	5.45947	0.76025	0	0	0	0	0.01429	0	1.59634	0.0663
Healthy	8.16458	0	0	0	0	0.19395	4.80113	0	0.43887	0	8.37815	0.07349	2.57786	0	0	0	0	0	0	0.05195
Healthy	1.43363	31.40955	0	0	0	0	0	0	0	0	13.87302	3.63792	0	1.4237	3.13304	2.62676	0.06624	2.04733	0	0
Healthy	1.3938	39.1139	0.02259	0	0	0.00143	0.01718	0	0.01304	0	5.7754	1.66668	0	0.00782	0.5652	0.96636	0.05375	0.11012	0.01478	0
Healthy	1.81892	48.65951	0.48914	0	0	0.06962	0.10559	0	0	0	2.9359	0.02975	0	0	1.46392	0.25224	0.0058	0	0	0
Healthy	2.75674	35.2125	0	0	0	0	0	0.00656	0	0	2.50783	3.81542	0	2.28572	0.33668	0.56998	0.00846	0.05253	0.01237	0.00187
Healthy	0.01108	0.09211	10.0501	0.00166	0	1.14897	0	0	0	0	0.00118	0	0	0	0	0	0	0	0	0
Healthy	0.02628	0.05281	23.8389	36.3092	7.30211	0.36839	0.91642	1.57321	0.31538	0.66075	0.01435	0.03417	0	0	0.00353	0	0.27698	0	0	0
Healthy	0.73005	30.8079	0.19457	0	0	0	0	0	0	0	12.63917	8.21485	0	0.08136	0	0.64639	0.02464	0.10747	0	0.30614
Healthy	1.22644	1.1594	1.97279	0.0032	0.00078	0.16944	0.00075	0	0.20999	0.20943	3.54553	0	0.35951	0	0	0	0	0.23702	0	0
Healthy	3.35639	0	0.02606	0	0	0	0	0.0082	0	0	37.88612	2.3532	0	5.80347	0	0	0.43831	0	0	0.05285
Healthy	2.28402	32.65759	0.12439	0	0	0	0	0	0	0	17.64102	5.01497	0	1.35279	0	1.25833	0.35147	2.25396	0.16248	0.04949
Healthy	0.24584	0	0	0	0	0	0	0	0	0	0.0033	0	0	0	0	0	0	0	0	0
Healthy	2.55516	10.39359	0	0	0	0	0	0.00515	0	0	6.80629	1.23671	0	0.00196	0	0	0.93491	0.02123	0.03633	0
Healthy	0.78693	8.85554	3.09985	0	0	0	0	0	0	0	2.55378	1.2192	0	0	0	0	0	0	0	0
Healthy	1.23692	0	0	0.25939	0	0	0	0.03395	0	0	38.19271	43.6423	1.35465	1.43771	0	0	0.12285	0	0	0
Healthy	0.22569	0	2.29783	0.08284	0.00045	0.00149	0.00158	0	0	0.00089	92.21789	0	0.00753	0	0.00946	0	0.02579	0	0	0
Healthy	1.36768	67.9472	4.32045	0	0	0	0	0	0	0	16.1807	0	0	0	0	0	0.07437	0	0	0
Healthy	15.1907	0	0	0.79366	0.30215	0	0	0	0	0	14.75188	1.237	0.70752	0	0	0	0	0	0	0.07377
Healthy	10.4271	2.35112	0	0.00544	0	0	0	0.0018	0	0	2.19309	1.54783	0	0	0.25948	0.52011	0.00237	0.03554	0.04129	0
Healthy	5.36678	0	0.09945	0.09639	0	0	0	0	0	0	22.25029	3.11784	0	0	0.04808	1.17517	0.14316	0	0.10719	0.00556
Healthy	0.19621	0	0.51339	0	0	0	0	2.55637	0	0	12.05551	72.4665	0	0.02026	0	0	0.09126	0	0.05815	0
Healthy	6.21951	0	0	0.00355	0	0.02194	0.22989	0	0.0018	0	7.3935	2.86861	0	0.56365	0.36348	0.78639	0.02881	0	0.00211	0.0034
Healthy	2.48814	0	0	0	0	0	0	0	0.32578	0	10.27681	1.48437	0	2.23639	1.11423	1.24045	0.02459	0.02852	0	0
Healthy	0.21449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	12.3005	3.57085	0	0	0	0	0	0	0	0	13.70893	7.68751	0	0	7.93197	0	0	0.1574	0	0
Healthy	3.74659	0	0	0.00237	0	0	0	0	0.21083	0	3.27077	2.10107	0	1.07758	0.24983	0	0.01152	0	0	0
Healthy	2.79919	1.9179	0.54646	0	0	0	0	0	0	0	8.9754	1.32788	0	0.37596	0	0	0	0	0	0
Healthy	0.78976	0	0.07041	0	0	0	0	0.03648	0	0	9.4414	4.04105	0.68123	0.00727	0	0	0.19559	0.3949	0.55262	0
Healthy	3.12554	0.17676	0	3.33609	0	0	0	0	0	0	21.13639	3.64379	0	0	0	0	0	0	0	0
Healthy	9.05487	3.47917	3.82804	0.00873	0.00047	0	0	0.05198	0	0	4.71555	2.12534	0	0	0.9199	0	0.16606	0.16989	0	0.0008
Healthy	5.0756	0	0	0	0	0.01935	1.35476	0	0.56542	0	10.83743	0.22958	2.593	0.20216	0	0	0	0	0	0.06031
Healthy	2.90703	0	2.20511	0	0.6852	0	0	0	0	0	7.18415	0.16727	2.03168	0	0	0	0	0.04246	0	0
Healthy	5.16003	0	0	0	0	0	0	0	0	0	32.06296	0	0	0	0	0	0	0	0	0
Healthy	1.19951	0	0	0.05053	0	0	0	0.02004	0	0	39.32437	1.69592	0	0	0.19399	0	0.05424	0.00521	0	0
Healthy	2.38948	0	0.38894	0	0	0	0	0	0	0	13.91856	6.09177	3.06282	0.0095	0	0.53914	0.1895	0.20246	0.11819	0.03167
