p	Firmicutes_C	Proteobacteria
Healthy	0.766146537011541	-0.750459235498362
Healthy	-5	0.48626466431887
Healthy	-5	-0.904586535551554
Healthy	-5	-0.31381971115154
Healthy	-0.224331310201632	-1.42969061456412
Healthy	-1.30688888453786	-5
Healthy	0.81770416296719	0.784557385814116
Healthy	-5	-2.40671393297954
Healthy	-5	0.198591113161567
Healthy	-0.664582220746452	-0.346073899642708
Healthy	0.154153025200665	-0.234219720038148
Healthy	1.05402287109452	0.141850957673703
Healthy	-0.584242289964209	-0.287207240421887
Healthy	-0.766572349332554	-0.0889276598966107
Healthy	-5	0.0627737082971936
Healthy	-1.9303319030884	-0.793740964790717
Healthy	0.805023483642833	-0.196686307152565
Healthy	-0.163599921056853	-5
Healthy	-1.39663907565162	0.852862882295933
Healthy	-0.602320646221394	0.924886873124772
Healthy	-0.526323295646972	0.0461321250670095
Healthy	0.194572613909799	0.429175528690381
Healthy	-5	-1.20183294028406
Healthy	-1.94807608395389	-0.267140026062956
Healthy	-5	-0.0248302259267253
Healthy	-5	-1.0582401861853
Healthy	-0.705357446397128	-0.541860931821728
Healthy	0.441401318124799	0.121776445008156
Healthy	0.0872772869545931	-0.227832377772061
Healthy	-0.252751374540102	0.696175467839234
Healthy	1.02724316199868	-0.458882751578217
Healthy	0.521616590420084	-0.0281584522592829
Healthy	-5	-0.069030603800849
Healthy	0.402636175921781	-1.29183414214446
Healthy	0.952567733148	1.05303193689403
Healthy	-5	0.375145809235382
Healthy	0.672679607538666	0.777944911495373
Healthy	-0.876442341996051	0.171688432943447
Healthy	-5	0.618995185688558
Healthy	0.814601148667997	-5
Healthy	-5	-5
Healthy	-1.53357727756621	0.181266049591835
Healthy	-5	-0.627143207464771
Healthy	0.484638599279578	0.146599299618719
Healthy	-5	-5
Healthy	0.105036460355724	0.16442126665005
Healthy	0.361176120555732	1.04469377435399
Healthy	0.423544041731305	-0.372767320151556
Healthy	-1.06565307326174	-0.279212458245032
Healthy	-0.131384946529026	-5
Healthy	0.518665258560008	-0.456242276836135
Healthy	0.881896263524434	-0.346855048399035
Healthy	0.841819803835148	0.518366517944346
Healthy	-5	0.127380196333353
Healthy	-0.428920361068858	-1.63864997564773
Healthy	0.367100488223947	-5
Healthy	0.369681453534437	-5
Healthy	-5	-0.186906281567979
Healthy	-0.0169378050211469	0.578547528633152
Healthy	0.729695180025175	0.0438846891769314
Healthy	-0.153910419642016	0.161942687634247
Healthy	0.268959216137636	0.878325859220814
Healthy	1.24940579050436	-0.540095105880022
Healthy	-5	1.22725536253483
D011236	-5	0.218120442802414
Healthy	0.542369738747425	-0.542617753569618
Healthy	-5	-0.150863246005763
Healthy	-5	-0.7195809912238
Healthy	-5	-0.157428201182763
Healthy	-0.498817454009807	0.863237777662228
Healthy	0.350682095813481	-5
Healthy	-0.0474351733450031	-0.189794374136687
Healthy	0.607889100693987	-0.639595945270061
Healthy	0.404536105852437	-0.277901049653485
Healthy	-5	1.62347237773155
Healthy	-5	0.477971638799764
Healthy	-5	0.242752561356358
Healthy	0.352211470111767	-1.86582289242323
Healthy	-1.03063068826647	-0.391966303172863
Healthy	-5	-5
Healthy	-5	-0.173938161507055
Healthy	-1.74617756129193	-0.17554222372775
Healthy	-2.5654310959658	0.73485341326338
Healthy	-1.13094438129809	0.23559156651843
Healthy	-1.20148746696865	-0.0600017900878375
Healthy	-5	-0.933264204649071
Healthy	-0.354165248581052	-5
Healthy	-5	-5
Healthy	0.690498208419148	-5
Healthy	-1.94043658209873	0.902590804432949
Healthy	0.383145461802751	-5
Healthy	-5	-1.91292879409346
Healthy	-5	-1.46180342165055
Healthy	0.645399669726961	-0.816160962943579
Healthy	-2.57839607313017	-0.345265300763854
Healthy	0.455916320766946	-0.866141874796665
Healthy	0.876305037245419	0.307836066454499
Healthy	0.356950856131275	-1.89312945552135
Healthy	0.866042647150189	-5
Healthy	-2.0395292224657	1.37667657789335
Healthy	0.431818730721396	-0.339238841058986
Healthy	-0.290323078680253	-0.619011343567894
Healthy	-0.868317190538594	-1.50863830616573
Healthy	-0.394651849845962	-0.534052338235062
Healthy	0.377654057422939	-5
Healthy	0.688469656215119	0.613681177177775
Healthy	1.13504291973099	-1.05517200365678
Healthy	0.342939578340914	-5
Healthy	-0.578593524591585	-0.75475885109554
Healthy	-2.50723961097316	0.134311010340543
Healthy	0.424605625003644	0.205447977051677
Healthy	-2.93181413825384	-0.713768145971447
Healthy	-0.471019059727863	-5
Healthy	-5	-0.790592231903624
Healthy	-5	0.151164454258784
Healthy	0.00382659833304703	-0.352441000234154
Healthy	0.943261477652807	-1.15298290206465
Healthy	0.364021640286482	-0.995334766752123
Healthy	-1.49921482708254	-1.05541863577307
Healthy	-5	-1.26121944151563
Healthy	-1.19626982902546	-5
Healthy	0.436738143233589	-0.510168032538551
Healthy	-5	-1.09539263618455
Healthy	0.0608903978207813	0.693186822071008
Healthy	0.0264556320427069	1.25394007445724
Healthy	-1.12633070729321	-0.188090019579901
Healthy	-0.073914913074856	0.179919292335332
Healthy	-0.617136817888736	-5
Healthy	0.940151265062064	1.06432243824549
Healthy	0.887457504577641	-0.296141399672481
Healthy	-5	0.696061807479903
Healthy	1.01575404654972	-0.013080541191631
Healthy	1.00260445623548	-0.629209435480732
Healthy	1.18474564328091	-0.566662276036947
Healthy	-0.377754883076537	-0.318451246265589
Healthy	-5	-0.915209308592095
Healthy	-0.414866524666997	0.513487950810494
Healthy	0.239419613144459	0.517272453755133
Healthy	-5	-0.319773300503884
Healthy	0.523859576691383	1.42594305385191
Healthy	-5	-5
Healthy	0.889716745683195	-1.44635966376865
Healthy	0.436890633159674	0.301500949730442
Healthy	0.920214142804053	-5
Healthy	-5	-5
Healthy	0.216371780346652	-0.618487825267976
Healthy	-2.21824462534753	-0.38635899328323
Healthy	-5	0.392721568443641
Healthy	-2.12147820449879	-0.806680569625523
Healthy	0.684338987857324	0.599994359414748
Healthy	1.05941421003596	0.00812729983401697
Healthy	-0.540426593895348	-0.240853621631059
Healthy	-5	0.714716093180567
Healthy	-0.062687769531759	-1.17619984625012
Healthy	-5	-0.635674183262498
Healthy	0.315705911806046	1.36055024701645
Healthy	-0.542572307053515	0.202798805612153
Healthy	1.03701392149027	-0.842422359479271
Healthy	-5	-0.207440229038549
Healthy	0.381542844163335	-0.649829541177054
Healthy	0.372142104454143	-2.70996538863748
Healthy	-0.0787818788050497	0.254487653528785
Healthy	-0.846368034997784	0.419142543181647
Healthy	-5	1.20650232753793
Healthy	1.05701112619236	0.833874790194822
Healthy	0.378127063888465	-5
Healthy	0.160195322894222	0.0678145111618401
Healthy	1.03246322495997	-0.00674899039736507
Healthy	-0.848599501964382	0.989691816007593
Healthy	1.25878377853319	-0.472847182911936
Healthy	-5	-0.629283411460454
Healthy	0.768916936792421	0.469290231860911
Healthy	0.416863421233383	1.19688082329604
Healthy	-1.21495504166846	-5
Healthy	1.02665989826	-0.0548565187862464
Healthy	-5	0.21737338245551
Healthy	1.14387347895652	-5
Healthy	-0.976706376963395	-0.74622598032112
Healthy	-0.72602699623045	-1.31479586552899
Healthy	0.364338955363953	0.100301604013854
Healthy	-5	0.0318203436434886
Healthy	0.92981165686043	-0.442974277613617
Healthy	-0.0253916034581361	0.048581625417041
Healthy	-0.574840895400295	0.993002601421603
Healthy	0.805861600890723	0.7719863195201
Healthy	0.389284834374098	-5
Healthy	0.613191478477343	-0.564633493387339
Healthy	0.910679888600536	-0.350840452466805
Healthy	-5	-5
Healthy	1.01574692650459	0.226135722473645
Healthy	-5	0.0687534142881993
Healthy	-5	0.37856867774862
Healthy	1.05134472759977	0.267209287382705
Healthy	0.495828686511949	-0.492400464657929
Healthy	0.513201613473758	-0.339286267099667
Healthy	0.173541719735893	-1.24374435124577
Healthy	-0.846917195638168	-0.0725064503250908
Healthy	0.752009244247256	-5
Healthy	0.524316916186802	-0.98577357061077
Healthy	-5	0.510928199817007
Healthy	-3.38721614328026	1.73242279224291
Healthy	0.491168319697794	-0.443022454937079
Healthy	0.486155503960899	-0.406569930624921
Healthy	-2.66756154008439	-0.664301448501778
Healthy	0.197106805580032	-0.572465205910956
Healthy	-0.0571589010408656	-0.940323006415244
Healthy	0.070927720049597	0.650212298242861
Healthy	-5	-5
Healthy	-0.00215509595928223	0.7709889032411
Healthy	-1.91435271170314	-0.490367429873487
Healthy	0.263084270700641	0.086882804920218
Healthy	0.965572786588009	0.140514328006912
Healthy	-0.906823550303751	-5
Healthy	-5	-0.550166904733271
Healthy	0.889970840826821	0.657138112302917
Healthy	-1.92591531097176	0.596283630812658
Healthy	-5	-0.663180171208262
Healthy	1.05374513081443	0.0123605041605752
Healthy	-5	-1.94730605807503
Healthy	-5	-5
Healthy	-5	-0.709742730605482
Healthy	0.788730326815281	-0.776763726897002
Healthy	0.452238909530772	-0.454124095303583
Healthy	-5	0.0596769935847559
Healthy	-5	-1.39588199380796
Healthy	0.479084166077603	0.414644161655883
Healthy	0.439621600950691	0.234000682241798
Healthy	0.160597569740522	-0.126522452637424
Healthy	0.746499531205087	-0.938472129109492
Healthy	-0.364044013716728	0.43427501717644
Healthy	-1.78277934435548	-0.353047625197678
Healthy	-2.1944991418416	-1.60119226979674
Healthy	-5	-1.33979879861932
Healthy	0.640839060883501	0.744324282497985
Healthy	-5	-0.943133246341687
Healthy	-5	0.0649369465204625
Healthy	0.742059436150824	0.0845047832462276
Healthy	0.583093305845168	-5
Healthy	-5	-0.929851263847694
Healthy	-5	-0.720949351800974
Healthy	0.501643864612587	-5
Healthy	-0.661862371668092	-1.32166375326782
Healthy	1.19543772690894	-0.486369616747608
Healthy	0.733011787381021	-0.085498177172686
Healthy	0.0038567312161263	-5
Healthy	0.98561326586642	-0.746080739425089
Healthy	-1.91470942176993	-0.939453244873831
Healthy	1.33534976495288	-1.18157614490792
Healthy	0.592654107819596	-1.15626903488791
Healthy	-0.0836513477245399	-0.338272478593202
Healthy	-5	0.145951179776783
Healthy	1.2846770274085	0.480808640692415
Healthy	-1.11452569717084	-0.0435098111981483
Healthy	1.17503347820965	-1.03432802877989
Healthy	0.131101950794652	0.219712857249585
Healthy	0.52875991480049	-5
Healthy	0.779694593216058	-0.988725671095275
Healthy	-5	-0.84287580449513
Healthy	0.880586099545523	-0.491524150351767
Healthy	-5	-5
Healthy	-0.158953534590696	-5
Healthy	0.445859412484803	-0.586985387665754
Healthy	0.214199873527312	0.484504834910309
Healthy	-5	0.349347475308319
Healthy	-2.58004425151024	0.624214006327787
Healthy	-5	-5
Healthy	-5	1.60692647094154
Healthy	-5	0.224007032894575
Healthy	-5	-1.99653946789049
Healthy	0.784382610377943	-0.829181101966331
Healthy	0.442765024083731	0.686018345331552
Healthy	-0.345698291498519	-0.201611805705549
Healthy	0.0603124691014844	1.00450279357913
Healthy	-0.433480017366234	1.41848325904792
Healthy	0.555368971398193	-0.30040506145476
Healthy	-5	-0.731632674578516
Healthy	0.396105152536026	-1.51584257563462
Healthy	0.912434633375575	0.533183367167847
Healthy	0.131830307274948	-5
Healthy	-2.04431224968649	0.363401361807559
Healthy	-5	0.635529988672837
Healthy	-0.150255140880372	-1.13206134910922
Healthy	-5	-0.58587937395618
Healthy	-5	-0.815024809301739
Healthy	-5	0.160435515079705
Healthy	0.73764976345187	0.0469787451012184
Healthy	-5	-5
Healthy	-5	-0.602338028777858
Healthy	-0.163397417360509	-1.15230397926583
Healthy	0.689766004244199	0.680936219371522
Healthy	0.307857443001623	0.343432228234594
Healthy	0.494534435533669	-0.376110080952758
Healthy	-5	-0.7103887536517
Healthy	-5	-1.49025998442962
Healthy	-5	0.359083825196312
Healthy	-0.529354342113272	-1.94500413847086
Healthy	-0.0723371257336203	-0.9466910188759
Healthy	0.46689133544623	-1.33648752958484
Healthy	0.279224212526694	0.849726444196328
Healthy	-5	-0.117725979333638
Healthy	-5	-1.0496838360754
Healthy	1.09313474589187	-1.00300701810929
Healthy	0.537565997596087	-0.37193819131486
Healthy	-0.448647607260012	-0.102092631845182
Healthy	0.833653174982698	0.207020051267312
Healthy	0.815630205804453	0.159693493206398
Healthy	-1.7104110474574	0.241207678468802
Healthy	-5	1.74778177171166
Healthy	0.583714405055845	-0.452520666068974
Healthy	-1.54775342547956	-0.60526821953047
Healthy	-1.47599355444263	0.705773937413953
Healthy	-2.80410034759077	1.51224988444315
Healthy	-1.63544900464603	-0.0961398236437035
Healthy	0.176010183185076	1.15633164677902
Healthy	0.702978229224878	-1.37008096449646
Healthy	-5	-0.163220304050162
Healthy	0.484944394902789	-0.750288133125341
Healthy	0.654727005390912	-0.972854334225658
Healthy	1.28860487934992	-1.61654370347525
Healthy	1.19923695008225	-0.544424311915109
Healthy	-5	1.51223987060201
Healthy	-5	-1.50445566245355
Healthy	0.189824257954117	-5
Healthy	-5	-1.22973726182941
Healthy	0.66423945566258	-1.08170748724464
Healthy	-1.5708939916673	0.474168168400094
Healthy	-5	-0.226389062995292
Healthy	-1.17050325027982	0.487785797789364
Healthy	0.486386551253036	0.171059145677038
Healthy	0.969560342508441	-0.519332052178206
Healthy	0.510229898375239	0.367040803437616
Healthy	-5	0.937119020552231
Healthy	-1.41964533889341	0.673562745532279
Healthy	-0.448452418725534	-0.0706117314488131
Healthy	-1.54714066420415	1.36772631128972
Healthy	0.529727995612142	-0.524590338587032
Healthy	-5	-0.251905046069536
Healthy	-5	-0.142987310283439
Healthy	0.347232410084063	-0.692932049338702
Healthy	0.244717378587917	0.39920110427981
Healthy	-1.03002526987828	-0.0243798082930474
Healthy	-5	1.63863240078419
Healthy	-5	0.263905791739654
Healthy	-5	1.79614891870961
Healthy	0.803830475683418	-0.433279748650953
Healthy	-5	0.609570933213327
Healthy	-2.07520400420209	-0.425378493048651
Healthy	-5	0.376480233649763
Healthy	-0.00291956452826918	0.59270181401753
Healthy	-1.70952018666933	0.0633070827776712
Healthy	-0.433986992019558	0.504583669257236
Healthy	0.0416374003620353	0.268765127447861
Healthy	0.237365258717708	0.224045923892923
Healthy	0.43980621139333	1.0223099860902
Healthy	-5	-5
Healthy	-5	-1.02328329563662
Healthy	0.856831562615327	0.471266767754167
Healthy	-5	0.240536768376798
Healthy	-0.0991469519786247	-5
Healthy	0.781310802912424	-0.58277749556623
Healthy	0.621583371870042	-0.670764884430576
Healthy	-5	-1.33507610656192
Healthy	-5	-0.536301069080626
Healthy	-5	0.214417288564491
Healthy	-3.55284196865778	-0.113565680371062
Healthy	0.957728891641509	0.182329040616705
Healthy	0.881737769793736	-5
Healthy	-2.85387196432176	-0.358605219933952
Healthy	-5	0.606894904839672
Healthy	1.25637662113556	-0.521606679585657
Healthy	-5	-0.446663217623112
Healthy	0.23465898819492	-5
Healthy	-0.226652458019177	-0.822232707195354
Healthy	0.77860340501262	-0.825242623689339
Healthy	-5	-5
Healthy	0.497615126127949	0.447091330996448
Healthy	0.445126060569953	-0.761627670971675
Healthy	0.959083387998706	0.193528082020101
Healthy	1.04278060219848	0.285521303827691
Healthy	0.602610111019024	-0.0460181454541071
Healthy	0.783285269718157	-0.724504368598776
Healthy	-0.0741003065386176	-0.175080529955518
Healthy	-5	-0.766623096526104
Healthy	0.406446498971847	0.285048458934214
Healthy	-5	-1.03165716904105
Healthy	-5	0.437777507262603
Healthy	0.418110624031233	1.04587859840397
Healthy	-5	-5
Healthy	-1.48758245139916	-0.202268628312511
Healthy	-0.0192787035188727	0.657536754178769
Healthy	0.852215188477158	-0.497204295869993
Healthy	-0.674299657084014	-1.74448628718047
Healthy	0.728048450929327	1.2233881976464
Healthy	-0.50876440996675	-0.258186822976684
Healthy	-2.34678748622466	-0.99349117222471
Healthy	0.601673297134616	-0.411661052766046
Healthy	-5	0.70685513077609
Healthy	0.901673508126956	-0.317502935643721
Healthy	1.05516839713014	-0.0986397737552535
Healthy	-0.490327134716864	0.196844666256675
Healthy	0.535154819591039	0.864605405271669
Healthy	-0.37423496605	-0.993234547548007
Healthy	0.636738571385954	-0.691094260568433
Healthy	-0.0416989707463271	0.884534822368498
Healthy	-0.562122654378565	0.944318793771176
Healthy	0.0224077489256045	0.652111872675894
Healthy	-1.84375380960266	-0.167478314114489
Healthy	-5	1.85517558190595
Healthy	-0.301864642586931	-0.303800929508598
Healthy	-5	0.680871930088127
Healthy	0.502142960210612	-2.15490195998574
Healthy	-5	-0.307100228626657
Healthy	-0.796260191366142	-0.840132152907433
Healthy	0.500221375829603	-1.25165689551245
Healthy	-5	-5
Healthy	-5	-0.646160676195457
Healthy	-5	0.203587645792654
Healthy	-0.498639439211245	1.00283276436082
Healthy	-1.09506817260435	1.0411391411101
Healthy	0.781788394134666	-0.200067008384154
Healthy	-1.00629930517965	-0.126534076288682
Healthy	-0.202497020408719	-1.29030613027221
Healthy	-5	0.494801377974022
Healthy	0.131297796597623	0.444627109819072
Healthy	-1.20024603358811	0.136311440287854
Healthy	0.140033265042251	0.390488224809775
Healthy	1.55226755588178	1.70521726110208
Healthy	-3.48148606012211	-0.718852957975572
Healthy	-5	0.158880923169454
Healthy	0.71470436577033	-0.716269213222118
Healthy	-5	0.215896529784036
Healthy	-0.520079349287112	0.300793240649741
Healthy	-5	1.40425575474829
Healthy	-5	1.99715174083286
Healthy	-1.28929043427566	-0.498488868275975
Healthy	0.896158454690529	-0.475175637146033
Healthy	-0.534082046788065	0.237960742067695
Healthy	-5	-5
Healthy	0.834421339544144	-1.19538358301274
Healthy	-5	-5
Healthy	0.302335258617769	1.35728577769053
Healthy	-0.338073788261098	-1.11030620855581
Healthy	-0.0953006802229892	0.69742115739418
Healthy	1.09974139665969	-5
Healthy	-5	-0.764522055387049
Healthy	-0.0523114622157312	0.327936927659138
Healthy	-5	0.6006919828597
Healthy	-5	0.497987815142413
Healthy	1.06995691396424	-0.530781999579368
Healthy	0.993925362941636	0.389095173354186
Healthy	-5	0.176027557860134
Healthy	-1.06950943469373	-0.0731998301067869
Healthy	0.805756330304161	-0.176532291816822
Healthy	-1.75895184932836	0.687225651784548
Healthy	-0.112005949522003	1.4411514954835
Healthy	-5	-5
Healthy	0.650970603102746	-0.440177131287025
Healthy	0.95703615200659	0.129870273806506
Healthy	-5	-0.842452574422192
Healthy	0.599025640362682	0.764063993693171
Healthy	-0.26706772732823	1.15262280581706
D011236	-0.00515954527233896	0.428895762801388
Healthy	-0.477255906881216	0.756473312380045
Healthy	0.652775103796915	0.776009247874998
Healthy	1.01790856239722	0.18682642301871
Healthy	0.33165400182415	0.16867422956708
Healthy	-5	-0.0225324753632522
Healthy	-5	0.459935016851525
Healthy	0.949800196758946	1.00679923007321
Healthy	-0.947613904610625	0.526003086092814
Healthy	-0.927897221114824	-0.128946894372609
Healthy	0.107938836697226	-0.384070980062623
Healthy	-5	0.598288097462462
Healthy	0.106014014629746	-0.040767750949004
Healthy	0.968642627488759	0.938002566921817
Healthy	-1.06900005804385	-0.187414158045324
Healthy	0.408312907087309	-0.373978026588278
Healthy	0.652746120689012	-0.723400346442357
Healthy	-0.222863287495827	0.994646598672692
Healthy	0.089028576818532	1.24421054862531
Healthy	0.915321201267909	-0.545551519298308
Healthy	0.647291015152154	0.907677875594028
Healthy	-0.093697289012342	-5
Healthy	-5	-0.167305912953498
Healthy	0.826013219266404	-0.558351987474352
Healthy	-5	-5
Healthy	-1.61207653302656	0.331848226509501
Healthy	-5	-0.192295887061616
Healthy	0.908117053144508	1.06800356828737
Healthy	-0.747219761904916	0.177493212608342
Healthy	0.871845451536765	-0.0379765326292973
Healthy	0.297381842560304	0.251212232692721
Healthy	0.1104280822803	0.943680460974459
Healthy	-0.0410827095462756	0.895009051199619
Healthy	0.584425085166789	0.137876090487811
Healthy	0.434199916352464	-0.496195702909122
Healthy	0.657717313152943	-0.269451886706003
Healthy	-5	0.876714800230733
Healthy	-5	-0.748799944527819
Healthy	0.639470551563969	0.792109306300532
Healthy	-5	0.474835202538088
Healthy	0.255327994742009	-0.115227285636771
Healthy	0.316624441423086	0.0830257808724579
Healthy	-5	-5
Healthy	0.305819810764101	-0.809388202186395
Healthy	0.427682438525063	-0.366854860632557
Healthy	0.305718859250873	0.21916522183034
Healthy	-0.910236145508311	-0.0208205225232316
Healthy	-0.0348924141509441	1.96204361109191
Healthy	0.585229420209545	-0.0248210290591229
Healthy	-5	0.0637985592843731
Healthy	-0.710790217355014	-0.158740666617736
Healthy	-0.37782743910657	-0.559027981266039
Healthy	0.0173756288707716	-0.743859773365467
Healthy	0.664527276586997	0.776592960007098
Healthy	-1.1222256500086	1.49563174265569
Healthy	-5	-1.32093568187869
Healthy	-5	0.489642130389186
Healthy	0.0674242510050684	-5
Healthy	0.819162773621355	0.252238761553515
Healthy	-1.98505965020706	0.0079908807285113
Healthy	-0.124128809272634	0.335010336802968
Healthy	-5	-0.535346542550498
Healthy	0.807619578732394	-5
D011236	-0.553913515186664	-0.625453272061041
Healthy	-1.10100072911021	-0.197499932235607
Healthy	-0.696328855335979	-0.30977733132734
Healthy	-0.287139935335543	-5
Healthy	-5	0.138002536456431
Healthy	0.829762274369632	-5
Healthy	0.166785219735433	-0.392137681651643
Healthy	0.408027855670562	1.02381030340656
Healthy	-5	1.97905817391994
D011236	-0.107799620510579	-1.31605286924849
Healthy	1.25433389803268	-0.60173005288245
Healthy	0.666084405696256	-0.791773694064417
Healthy	-1.75055703855742	-0.167465541310879
Healthy	-1.15664262156204	-1.3981572102179
Healthy	0.457436781679046	-0.737596376741218
Healthy	-0.532184784600586	0.203661016675312
Healthy	-5	-0.140261433802853
Healthy	-0.783385514498723	-0.277259162061962
Healthy	0.212160959753383	-0.661902246293461
Healthy	-1.39663907565162	-5
Healthy	-5	0.507498308275462
Healthy	0.235235451817277	-1.01304921214148
Healthy	0.348651381351976	-5
Healthy	-5	1.99970610036023
Healthy	-0.584676017300308	-0.236167851410691
Healthy	-0.227480264935324	-0.113086466601454
Healthy	-2.16621562534352	-0.794200378429424
Healthy	0.833055906872696	-5
Healthy	-0.28561993878778	-0.447368280755924
Healthy	0.813289359663985	-0.0914345636631253
Healthy	0.792544366201914	-0.681999308182079
Healthy	0.451356532162689	-0.269258088149979
Healthy	-1.58352592089978	0.566000031094816
Healthy	-5	-0.196351727598519
Healthy	-5	-0.712735874201023
Healthy	0.913536768872646	-0.719535453373082
Healthy	-5	-0.452434495307391
Healthy	-0.202829441651728	-0.789200089603249
Healthy	-5	-1.2518119729938
Healthy	0.289330260727835	0.169953491717545
Healthy	-5	-0.991186990947911
Healthy	-1.63808338133136	0.767642596957773
Healthy	-1.91757369913923	0.407480983611734
Healthy	0.913107815068895	-0.113069562831228
Healthy	-1.38795825535473	0.674669200767574
Healthy	-1.17953580942232	-0.350159083930841
Healthy	-0.280279348665997	-0.662640587998645
Healthy	-5	-0.196624834438046
Healthy	-0.0705299838225105	0.137898221190076
Healthy	0.141572048494632	0.407188583208907
Healthy	-5	-0.522473592805652
Healthy	-0.0328781033893853	0.906672754932645
Healthy	-0.61984304849184	0.256272642664966
Healthy	0.808091407286055	0.42946965447546
Healthy	0.337089704196259	0.527066370169027
Healthy	0.616421945848444	0.174327341462779
Healthy	-5	-0.564585683782472
Healthy	0.549452046395792	-0.896401506022062
Healthy	0.602824761596317	-0.814684541996343
Healthy	0.253689273386233	0.40233705490006
Healthy	-5	-0.778898880038495
Healthy	1.09772918793186	0.0735057322332216
Healthy	0.541559275925156	-2.3045183235098
Healthy	-0.615915526617442	1.00639757663889
Healthy	-0.580903782622009	0.595957827659652
Healthy	-5	-0.403842919083828
Healthy	-5	-0.244193722554654
Healthy	-0.831649859814056	-5
Healthy	-1.75399409592397	0.999392866427171
Healthy	-5	1.9433311053636
Healthy	0.108321425811947	0.470428132912058
Healthy	0.557558929192659	-1.81559251458768
Healthy	-1.14206473528057	-0.706504856527975
Healthy	-5	-5
Healthy	0.418407365566326	-0.212369525029817
Healthy	0.448217656988705	-0.408490191005346
Healthy	-0.65816994307949	-0.551912333307659
Healthy	0.814708289611638	-5
Healthy	0.401922414511628	-5
Healthy	0.881904813699986	-0.609471130520392
Healthy	0.454725984198136	-0.448318277477442
Healthy	0.597621700591887	-1.30759376516637
Healthy	-0.0799654208314947	-1.6548223834573
Healthy	0.26674661607779	0.272873860327744
Healthy	0.975963206778421	-5
Healthy	0.807495790969409	-0.623806413115715
Healthy	-5	-1.10435649517592
Healthy	0.282637971020317	0.338033946689928
Healthy	-2.03198428600636	-0.805430160771357
Healthy	0.510365357434573	-0.583858968831671
Healthy	0.394768530140121	-1.83120797968582
Healthy	0.746012666595079	0.0608488730388074
Healthy	-2.33818731446274	-0.720835156937729
Healthy	0.290154860877573	0.553274831325661
D011236	0.35584789392143	-0.803381728669756
Healthy	-5	-5
Healthy	0.730292813229569	-0.393833685392379
Healthy	-2.88605664769316	-0.145815456166393
Healthy	-0.885322308989122	0.182947919306218
Healthy	-5	0.615718646710098
Healthy	0.11326800066423	0.319861511693828
Healthy	-5	0.502611451159221
Healthy	-5	0.478795846393972
Healthy	-5	-0.53746724196491
Healthy	0.209772298010999	-1.11827306462358
Healthy	0.183022011540843	-0.686280380504907
Healthy	-0.844026655260098	0.40212376240064
Healthy	0.431217366161445	-5
Healthy	-2.50723961097316	1.06381618207975
Healthy	-5	-1.36471736200179
Healthy	-1.56431486205837	0.947177775467039
Healthy	-5	-0.276536118316854
Healthy	-0.424511948841007	0.4958993980762
Healthy	0.673693496385959	-0.182414800094703
D011236	-1.33301428167034	-2.23433144524099
Healthy	-0.0696113817556782	-1.09178314691061
Healthy	0.148340395018277	-0.618830748720854
Healthy	-2.81247927916354	-0.379728574560956
Healthy	-3.30980391997149	1.19992650333637
Healthy	-5	0.120201989583453
Healthy	-1.1771783546969	0.42128302264261
Healthy	0.579294168207319	-5
Healthy	-0.249622761828587	0.00645748463818299
Healthy	0.406661084811637	0.0135113334658999
Healthy	-5	0.1084736905237
Healthy	-2.13548891894161	-1.06238182060618
Healthy	-0.976747540366289	0.630757284988651
Healthy	-0.687632205284026	-1.7026772857947
Healthy	0.503491066293381	-0.424789054916385
Healthy	0.799528013907147	-0.704037267605977
Healthy	-5	-5
Healthy	-1.8699880503281	1.39430403063012
Healthy	-0.0719064153418806	0.168644776887817
Healthy	0.457327704332754	0.517446633919386
Healthy	1.09873161397402	-0.302822985028996
Healthy	-2.70114692359029	-0.059593098600362
Healthy	0.00041238390645251	-0.666169989554354
Healthy	-5	-0.528165759848767
Healthy	0.644602034635407	0.773892446690057
Healthy	0.441116738468771	-0.781306980008644
Healthy	0.436399614899011	1.00824322239122
Healthy	-0.529457211968192	0.33390450401391
Healthy	0.0374982103743862	0.350405033933652
Healthy	0.877871015359584	0.340223937176264
Healthy	0.694659592007766	-0.322703368465917
Healthy	-2.36653154442041	0.529409819863476
Healthy	-1.26288690569404	-0.786004383631915
Healthy	1.41348266582405	-0.92863356324087
Healthy	0.628973046341693	0.907086593498582
Healthy	-0.0718295477012078	-1.60258145764865
Healthy	-5	-0.378958806894501
Healthy	0.394287038003634	1.0080501430417
Healthy	0.739639579738864	0.136105144969983
Healthy	0.436914454874773	0.26488862612062
Healthy	-5	-1.32836440339787
Healthy	0.958997483406611	-0.398820346641218
Healthy	-0.0421485807040911	0.00352084659913934
Healthy	-0.427349084747641	-1.38289476949762
Healthy	0.552482050010077	-0.315307206601422
Healthy	-5	0.464088452131109
Healthy	-5	-5
Healthy	1.01730969649348	-1.01772876696043
Healthy	-0.0755242918122463	0.168131980265661
Healthy	-5	-1.53865156635202
Healthy	1.25536900426644	-0.569586288107402
Healthy	-5	-0.605548319173784
Healthy	-5	-0.224360430121309
Healthy	-5	0.872724855307478
Healthy	-1.23254728190223	0.504245161027
Healthy	0.789575776971817	-0.281705958510291
Healthy	-1.6067758836387	-0.823387900008133
Healthy	0.904751780043861	-5
Healthy	0.123152288561686	-1.31264943044197
