group	Lachnospirales	Methanobacteriales		Bacteroidales	Lachnospirales	Actinomycetales	Enterobacterales	Veillonellales	Methanobacteriales	Erysipelotrichales	Coriobacteriales	Desulfovibrionales	Peptostreptococcales
Healthy	23.30148	0.58074		42.91805	23.30148	1.78584	0.07747	2.45648	0.58074	0.35836	0.36077	0.0038	0.12273
Healthy	19.40512	0		21.42676	19.40512	21.1361	0.15902	0	0	0	0	0	0
Healthy	9.6769	0.9813		25.19643	9.6769	0.43402	0.59632	0.02286	0.9813	3.88657	0.16409	0	0.33252
Healthy	18.96958	0		41.22953	18.96958	0.75257	0.02681	7.51164	0	0.00085	0.38114	0.19688	0
Healthy	0.03176	0		0.0532	0.03176	26.9199	45.62651	1.11315	0	0.09629	0.15367	0	0
Healthy	23.38142	0.86947		16.78322	23.38142	1.72167	0	0	0.86947	0.59915	0.13434	0	0
Healthy	14.90701	0		73.73881	14.90701	0	0	0	0	4.47807	0	0	0
Healthy	0.27168	0		76.37431	0.27168	0	5.2462	0.09863	0	3.11206	0	0	0
Healthy	6.92187	0		79.99349	6.92187	0.0082	0	1.7568	0	0.08441	0.01038	0.02994	0.0178
Healthy	24.74701	6.75288		17.74068	24.74701	0	8.82978	0.08211	6.75288	3.20258	0.02378	0.10024	0
Healthy	9.33119	0.00725		67.69071	9.33119	1.6043	0.06046	0	0.00725	0	0.24089	0.04715	0
Healthy	4.40518	0		59.51679	4.40518	0.31734	0	0.46037	0	0	0.10895	0.40396	0
Healthy	3.21368	0		83.99822	3.21368	1.13763	0.06609	0	0	0.06327	0.51608	0.06883	0
Healthy	4.61394	0.88322		59.87228	4.61394	3.67186	0.17704	7.84849	0.88322	0	0	0.35953	0
Healthy	1.4435	0		0	1.4435	94.5002	0	0	0	0	0.3569	0	0
Healthy	17.41655	0.02178		59.97537	17.41655	1.3953	0.24103	0.00268	0.02178	0.18637	0.19205	0.00521	0.18739
Healthy	19.16544	0		65.14898	19.16544	0	0	0	0	0.08811	0.10696	0.38634	0
Healthy	1.41815	0.67639		84.17119	1.41815	3.58019	0	0.01147	0.67639	0	0	0.39139	0
Healthy	19.97617	0		51.86664	19.97617	1.83513	0.35685	1.3915	0	0.28176	0.07815	0	0.14321
Healthy	21.31701	0		57.63825	21.31701	0.03296	0	8.4553	0	0.24951	0.01742	0	0.08501
Healthy	8.61423	0		58.5305	8.61423	0.00283	0.00821	0.11337	0	0	0.39737	0	0
Healthy	8.42372	0		43.23459	8.42372	0.0254	1.8253	0.14574	0	0.00548	0.01644	0.03918	0
Healthy	28.54884	0		20.98788	28.54884	0.81118	7.00965	0	0	0.2047	0.13545	0.13386	0.26672
Healthy	24.94731	0		17.22509	24.94731	3.41445	0.48802	0.04221	0	0.10745	0.82783	0.00451	0.11422
Healthy	11.98451	1.83433		32.74562	11.98451	8.4927	0	0	1.83433	0	2.04866	0	0
Healthy	5.46692	0.05754		70.52585	5.46692	4.11283	0.14691	2.93753	0.05754	0	0	0.07503	0
Healthy	27.84277	0		2.88101	27.84277	0.53314	0	0	0	0.05099	3.14232	0	0
Healthy	1.67479	0		80.0319	1.67479	0	0	0	0	0	0.02741	0	0
Healthy	5.90049	0		70.93263	5.90049	0	0	0.07772	0	0	0.31481	0	0
Healthy	2.86893	0		59.35272	2.86893	33.88141	0.90631	0.14355	0	0.02268	0.05082	0	0.00088
Healthy	21.7496	0		15.15713	21.7496	18.00795	1.08669	0.69342	0	0.00646	1.17818	0.07592	0
Healthy	2.63802	0		48.11691	2.63802	23.01812	19.9867	0	0	0	1.58019	0	0
Healthy	25.83558	0		25.30975	25.83558	4.02883	7.4202	0.35414	0	2.28881	0.83439	0	1.03075
Healthy	2.30564	0		66.00967	2.30564	0.24668	0.76985	11.29947	0	0	0	0	0
Healthy	13.41057	0		33.7012	13.41057	0	0	2.89174	0	0	0	0	0
Healthy	0.41769	0		12.76381	0.41769	0.01424	10.125	2.45922	0	0.14992	1.39306	0.65777	0
Healthy	11.2601	0		67.49526	11.2601	0.12438	0.0121	0	0	0.17744	0.0657	0.00279	0.03973
Healthy	6.40302	0		39.9297	6.40302	3.48619	0	10.968	0	0	0.24849	0.3094	0
Healthy	0.96434	0		79.19528	0.96434	0.06228	0.02754	3.18142	0	0	0	0	0
Healthy	2.44223	0		67.46278	2.44223	0	0.04931	0.45067	0	0	0.33354	0.08835	0
Healthy	1.88028	0		62.56385	1.88028	0	0.03761	0.18515	0	0	0.20672	0.04016	0
Healthy	15.36724	0		36.72765	15.36724	3.99141	1.09099	0	0	0.00478	1.21287	0.04587	1.11945
Healthy	14.46613	0		40.14108	14.46613	0.97946	0.09538	4.94543	0	0.05989	0.24212	0.06495	0
Healthy	13.36262	0		63.59872	13.36262	0	3.78983	0	0	0	0.01379	0.29698	0
Healthy	0.69612	0		42.47417	0.69612	2.60971	0.04209	0	0	0	0.14019	1.38114	0
Healthy	1.75789	0		81.37445	1.75789	0	0.00667	0.00507	0	0	0.03519	0	0
Healthy	1.19321	0		89.14189	1.19321	0	0.36322	3.35914	0	0.02812	0.1371	0.00504	0
Healthy	23.43506	0		38.83869	23.43506	6.8868	0.15122	9.41435	0	1.51881	1.03597	0.43764	0
Healthy	22.17486	0		40.28326	22.17486	1.71647	0.09009	5.19135	0	0.00894	0.04397	0	0
Healthy	3.63734	0		86.60231	3.63734	0.26697	1.53301	0	0	0.04149	0	0.10296	0
Healthy	28.59877	1.08675		19.09709	28.59877	3.93681	0.54592	0	1.08675	0	0	0	0
Healthy	36.18644	0		21.82226	36.18644	0.18208	0.12584	0.00541	0	0.92008	0.2574	0.00145	0
Healthy	5.29557	0		68.84527	5.29557	0.36857	0	6.48153	0	0.268	0	0	0
Healthy	2.49414	0		66.99495	2.49414	0.256	0.75869	0	0	0	0.00869	0.17763	0.05397
Healthy	1.25511	0		65.85363	1.25511	0.12553	0.01907	3.45205	0	0.0344	0.01511	0.00148	0
Healthy	3.47848	0		83.9086	3.47848	0	0.02321	1.30264	0	0.29861	0.02645	0	0
Healthy	28.96229	2.25756		24.73693	28.96229	0	0.48452	0.01564	2.25756	0	0	0.00423	0
Healthy	13.54137	0		37.09091	13.54137	28.84641	0.06028	0.79903	0	0.28763	0.1709	0	0.14442
Healthy	17.25954	0		39.80066	17.25954	3.96149	0.0801	0.13449	0	0.00944	0.95863	0.019	0.1405
Healthy	14.11581	0		19.20766	14.11581	0.12007	0.01108	0.00037	0	1.03404	0.23047	0.07872	0
Healthy	27.05577	0		54.30005	27.05577	0	0	3.25777	0	0	0	0	0
Healthy	22.80186	0		14.62561	22.80186	16.46008	0	0.12907	0	0	0	0	0.20503
Healthy	5.90693	0		55.92545	5.90693	0	0.29956	0.67285	0	0.05228	0.32331	0.03033	0.03962
Healthy	10.72894	3.01271		46.6419	10.72894	0	0.75786	0	3.01271	6.5309	0	0	0.63571
Healthy	3.19691	0		84.01858	3.19691	0	0	1.37444	0	0.27761	0.0358	0	0
Healthy	7.07441	0		38.49641	7.07441	5.6892	22.18081	0.73938	0	1.97673	0.24665	0.01624	0.03609
Healthy	4.0418	0		30.3776	4.0418	20.1863	3.18917	0	0	0	0	0	0.33598
Healthy	3.4899	0		45.61098	3.4899	17.34717	0	2.74127	0	0	0.82508	0	0
Healthy	20.34868	0		62.6273	20.34868	0	0.10041	0	0	0.02544	0.1212	0.1832	0
Healthy	13.5242	0		35.67643	13.5242	5.17109	1.5878	6.75422	0	0.34724	3.28633	0.0021	0.31518
Healthy	24.25783	0.15552		24.77391	24.25783	0.50821	0.17777	6.0531	0.15552	0.03468	0.13775	0.73306	0.02589
Healthy	6.08834	0		65.50322	6.08834	0.07331	0.31627	8.16815	0	0.11697	0.04301	0.01711	0
Healthy	27.55006	0		55.82042	27.55006	1.51079	0.14181	0.01432	0	0.10696	0.03607	0	0
Healthy	0	0		65.26184	0	3.65484	0.00296	0	0	0.50535	0.02591	0	0
Healthy	30.93704	0.00862		23.5388	30.93704	1.11891	0.01006	0	0.00862	0.7768	0.17382	0.01904	0.16522
Healthy	16.55109	0		59.55566	16.55109	0	0	8.53501	0	0	0	0	0
Healthy	0.57635	0		92.84776	0.57635	0.00275	4.36693	0	0	0	0	0	0
Healthy	2.45895	0		71.64541	2.45895	0	2.39681	0	0	0	0	0.03509	0
Healthy	2.29701	0		66.88997	2.29701	0.21569	1.00535	11.54936	0	0	0	0	0
Healthy	43.15563	0		18.22271	43.15563	0.19572	1.29894	0	0	0.71584	0	0	0
Healthy	2.0341	0		64.98923	2.0341	0.06352	11.8998	8.80238	0	0	0.14533	0.04396	0
D050177	65.87162	0		22.08317	65.87162	0	0	0	0	0.41372	0	0	0
Healthy	9.19371	9.50394		48.62684	9.19371	2.06953	0	0	9.50394	0	0.30832	0.06786	0
Healthy	0.38403	0		12.98923	0.38403	0.02622	10.014	2.57063	0	0.17354	1.55862	0.67751	0
Healthy	20.64043	3.57724		8.73754	20.64043	21.13687	9.5299	0.04796	3.57724	3.2326	8.28998	0.03683	0
Healthy	24.04584	0		51.09131	24.04584	0	0.2036	0.01659	0	0.02231	0.09938	0.55645	0.18738
Healthy	13.2101	0		65.96314	13.2101	0.52452	2.91034	4.99869	0	0	0	0.01561	0
Healthy	1.67644	0		80.92745	1.67644	0	0.02984	0.01559	0	0	0.05752	0	0
Healthy	40.39967	0		24.87324	40.39967	0	0	15.9651	0	0	0.05698	0	0
Healthy	0.47202	0		87.5923	0.47202	0.00528	0.03588	0.2159	0	0	0	0	0
Healthy	0.65051	0		91.9548	0.65051	0	4.13304	0	0	0	0	0	0
Healthy	8.96629	0.02146		67.30225	8.96629	1.31049	0	0	0.02146	0	0.42338	0.06554	0
Healthy	4.66288	0		69.93581	4.66288	0.00167	0.1421	4.05717	0	0.02861	0	0.11411	0
Healthy	12.96484	0		14.11977	12.96484	2.83298	0	26.68055	0	0.05895	0.73942	0.17623	0.15516
Healthy	0	0		17.81893	0	0.10763	1.86419	0	0	0	0	0	0
Healthy	0	0		86.33174	0	0.21683	0	0	0	0	0	0	0
Healthy	11.56338	0		40.76994	11.56338	0.67644	0	4.45934	0	0.09676	0	0	0
Healthy	10.77031	6.89201		29.8191	10.77031	8.7228	0	0	6.89201	0	2.48457	0	0.00649
Healthy	4.74488	0		69.3746	4.74488	0.40479	0	6.12746	0	0.2803	0	0	0
Healthy	27.7372	0.05766		23.22308	27.7372	0.5554	1.84917	0.00304	0.05766	5.43584	2.05874	0.05309	0
Healthy	1.93201	0		2.87138	1.93201	0.20472	0	0	0	0	0	0	0
Healthy	26.41635	0		33.93413	26.41635	1.24331	1.57368	0.65846	0	0.00649	0.24301	0	0.01909
Healthy	19.14214	0		54.92257	19.14214	0.07222	0.23566	0.07043	0	0.00291	0	0	0.05917
Healthy	28.95117	0		40.90707	28.95117	0.32847	2.26157	0.05479	0	0.02612	0.00195	0	0
Healthy	23.27727	0		42.61863	23.27727	6.02104	1.63806	2.05788	0	0.30242	0.02057	0	0.55938
Healthy	6.6805	0.21375		64.0462	6.6805	0.55606	0.08197	0.37364	0.21375	0	0.2526	0.19126	0
Healthy	1.69878	0		8.68713	1.69878	0.10908	77.2984	0.70908	0	0.00061	0.15091	0	0
Healthy	13.96067	17.665		34.57653	13.96067	0	0	0	17.665	2.74118	0	0	0
Healthy	44.45119	0		27.98001	44.45119	0.08365	0.18071	0.14382	0	2.53339	0.11936	0	0
Healthy	7.16031	0		56.32792	7.16031	14.26406	0.00945	0.1588	0	0.00747	1.34424	0	0.08164
Healthy	1.54044	0		80.95711	1.54044	0.71515	0.58478	0.14006	0	0	0.06541	0	0
Healthy	33.51811	0		35.94443	33.51811	0	0.10564	0	0	0	0.02777	0.02346	0.081
Healthy	1.48738	0		69.60656	1.48738	0.25825	0.05765	6.13742	0	0.02327	0	0	0
Healthy	0.04822	0		2.48786	0.04822	18.0847	9.92646	0	0	0	0.00056	0	0.00032
Healthy	13.11846	0		58.01557	13.11846	0.33917	0.1135	0.24884	0	0.29385	0.07553	0.00159	0.2242
Healthy	21.60129	0		42.6898	21.60129	21.53076	0.86819	0.61306	0	0.38366	0.03504	0	0.0456
Healthy	23.54448	0		12.0482	23.54448	16.64539	0	0.12248	0	0	0	0	0.25889
Healthy	10.31941	0		60.78524	10.31941	0.03878	0	0	0	0	0.66904	0	0
Healthy	20.52769	0		15.93134	20.52769	7.92426	1.3884	13.5926	0	0.3619	8.43543	0	0
Healthy	17.58457	1.33638		13.98049	17.58457	0.15993	0.20335	3.49624	1.33638	0.74657	0.02349	0	0.02029
Healthy	20.55581	0		48.27273	20.55581	0.02782	0.45542	0.03572	0	0.11645	0.04849	0.38467	0.01837
Healthy	14.16387	0		64.67191	14.16387	0	0	0	0	0.05151	0.2844	0.01957	0
Healthy	0.81264	0		54.34622	0.81264	0.02676	1.00028	9.1095	0	0.33887	0.69806	0.11766	0
Healthy	23.68743	0.29786		38.06069	23.68743	1.9982	0	0	0.29786	0.6313	3.6383	0.78752	0
Healthy	19.90362	0.6609		46.40154	19.90362	0.01022	0.01139	0	0.6609	0	0	0.00447	0
Healthy	1.61093	0		69.81187	1.61093	0.2713	0.01982	5.91116	0	0.03409	0.00671	0	0
Healthy	5.1752	0		68.66863	5.1752	0.41541	0	6.11356	0	0.29545	0	0	0
Healthy	13.85288	0		62.75116	13.85288	0	0	6.04242	0	1.14516	0	0	0
Healthy	0	0		50.2751	0	17.84914	7.55457	4.68887	0	1.34069	0	0	0
Healthy	8.28516	0		40.28616	8.28516	5.74016	10.54654	0.02088	0	0.02936	2.09797	0.01696	0.06063
Healthy	20.62588	0		62.88804	20.62588	0.8986	0.92074	0	0	0.18937	0.65911	0	0.03406
Healthy	1.72788	0		76.47648	1.72788	0.34325	0.221	9.31112	0	0.09325	0.21169	0.00758	0
Healthy	0.45797	0		74.627	0.45797	0.08636	0.04127	1.76006	0	0.00428	0.0005	0	0
Healthy	6.10625	0.03448		51.42544	6.10625	0.10382	0.02829	0	0.03448	0	0	0.67046	0
Healthy	2.60477	0		67.06407	2.60477	0.18445	0.91502	11.10511	0	0	0	0	0
Healthy	21.15606	0		60.82889	21.15606	0	0.09197	0.00272	0	0.01484	0.14617	0.2095	0
Healthy	4.06038	0		86.81178	4.06038	0.20128	1.48694	0	0	0.01711	0	0.1116	0
Healthy	12.34772	0.00211		48.55793	12.34772	0.45177	0.01115	0.04549	0.00211	0.17118	0.05205	0.01137	0.01953
Healthy	25.41698	0.16863		7.31907	25.41698	19.09358	0	0	0.16863	0	1.56759	0	0
Healthy	32.64568	1.39634		25.56865	32.64568	0	0	0	1.39634	1.40381	2.29713	0	0
Healthy	15.68244	0		50.74802	15.68244	0	0.31808	15.2035	0	0.01402	0.07535	0	0.01496
Healthy	41.85287	0		38.94166	41.85287	0.16374	5.96187	0	0	0.01084	0.0526	0.50015	0
Healthy	32.09044	0		28.71889	32.09044	1.55633	13.17469	0	0	1.27661	0.46936	0.00589	1.1828
Healthy	48.7524	0.0917		30.04631	48.7524	0	0	0	0.0917	1.77936	0	0	0
Healthy	43.61226	0.4225		26.72493	43.61226	0.20811	0	0	0.4225	1.16405	0.35193	0	0
Healthy	5.93259	0		80.57588	5.93259	0.15633	0.11192	0	0	0.0236	0.21498	0.12417	0
Healthy	9.28142	0		66.88368	9.28142	1.49145	0	0.01319	0	0	0.30201	0.09285	0
Healthy	35.58038	0		15.49106	35.58038	4.63678	0	3.21651	0	0	1.00147	0	0
Healthy	2.52501	0		65.74523	2.52501	0.2633	1.15375	11.65988	0	0	0	0	0
Healthy	1.15002	0		88.54341	1.15002	0	0.42786	3.62148	0	0.02447	0.12811	0	0
Healthy	33.95497	0		38.53477	33.95497	4.85168	1.70243	0.05235	0	1.02876	0.08686	0	5.9266
Healthy	0.63738	0		45.56493	0.63738	1.12073	0.38936	3.09071	0	0.55308	0.76581	0.64934	0
Healthy	11.51499	0.45781		25.46761	11.51499	26.00283	0.80866	0	0.45781	0	1.1403	0	0
Healthy	22.82702	0		27.08035	22.82702	13.96975	0	3.74702	0	0	1.33183	0.00668	0.00231
Healthy	2.44034	0		67.07715	2.44034	0	0.04569	0	0	0	0.58729	0	0
Healthy	12.00207	0		79.59677	12.00207	0	3.07745	0	0	0.02398	0	0.02721	0
Healthy	23.03604	2.15523		10.48737	23.03604	15.12158	0.29525	4.34749	2.15523	1.90826	0.62139	0	0.4346
Healthy	2.48131	0		70.9806	2.48131	0	2.07969	0	0	0	0	0.10091	0
Healthy	27.02578	0		18.80944	27.02578	14.59216	2.75306	2.36428	0	0	0.57896	0	0
Healthy	27.28254	0.84261		28.8121	27.28254	0.54909	0.09449	2.17607	0.84261	0	0	0	0.77823
Healthy	19.70649	0		64.81071	19.70649	0	0	0	0	0.07539	0.1063	0.43223	0
Healthy	10.06013	0		85.39423	10.06013	0	1.399	0	0	0	0	0	0
Healthy	7.84032	0		60.68742	7.84032	0	0.24804	0.00896	0	0.17183	0.24786	0	0
Healthy	30.39926	0.14616		27.35827	30.39926	1.27175	2.07421	2.00579	0.14616	0.10226	1.1532	0.34193	0.0007
Healthy	8.4705	0		76.25237	8.4705	0.01975	0.09706	0	0	0	0	0.00306	0
Healthy	17.08991	0		31.55205	17.08991	3.55909	0	5.36896	0	0	0	0	0
Healthy	40.99906	0		22.85404	40.99906	0.77591	0	7.52594	0	0.00516	0.08061	0.0123	0
Healthy	36.68818	0		0.84417	36.68818	4.23558	2.30231	0	0	0.00038	0.28128	0	0.02016
Healthy	20.99256	0		26.60649	20.99256	35.31827	0.85456	1.36615	0	0.42747	0.14301	0	0.42088
Healthy	12.29415	0		81.6959	12.29415	0.00694	0	0	0	0.52152	0	0	0
Healthy	23.61941	0		19.46004	23.61941	4.90922	0	0.41556	0	0.68762	0	0	0.05872
Healthy	2.21262	0		1.0593	2.21262	0	0	0	0	0	0	0	0
Healthy	0.57429	0		45.89856	0.57429	1.11718	0.5421	3.08492	0	0.55441	0.76734	0.69799	0
Healthy	17.65966	0		41.50004	17.65966	0.01724	0.03561	0	0	0	1.0065	0.05916	0
Healthy	5.33313	0.19313		16.15155	5.33313	20.61476	19.4089	0	0.19313	1.93521	0.37033	0	0
Healthy	18.82662	0		50.36431	18.82662	0.00853	0	0	0	0.51899	0.11976	0.19257	0
Healthy	5.10605	0		69.39126	5.10605	0.40995	0	6.2613	0	0.28005	0	0	0
Healthy	12.23176	0		80.88058	12.23176	0.07759	0.64238	0.24336	0	0.17638	0.07659	0	0.10377
Healthy	9.23465	0		77.87295	9.23465	1.11226	0.39583	0.01053	0	0.06866	0.11511	0.00186	0.07969
Healthy	35.46094	0.2591		24.71545	35.46094	0	0	3.90595	0.2591	0	0	0	0
Healthy	22.1625	0.55965		35.63195	22.1625	0.52932	0.03	0	0.55965	6.09462	0.06671	0.00321	0
Healthy	3.72731	0.01877		70.99252	3.72731	0.79425	0	0	0.01877	0.18301	0.57128	1.33117	0
Healthy	17.81643	0		44.1636	17.81643	2.30612	0.47582	0	0	0	1.23412	0	0
Healthy	0.63088	0		92.47901	0.63088	0	4.53415	0	0	0	0	0	0
Healthy	10.51845	0		56.09489	10.51845	0.2213	0	0	0	0	1.68149	0.07375	0
Healthy	13.35752	0		66.2303	13.35752	0.40388	2.7571	4.7958	0	0	0	0	0
Healthy	0.97368	0		41.8416	0.97368	0.07476	0.12373	0	0	0	0.4575	2.65193	0
Healthy	13.71249	35.1411		20.75023	13.71249	7.01303	0	0	35.1411	0	1.36934	0	0
Healthy	3.42316	0		87.7612	3.42316	0.18279	1.53536	0	0	0.03171	0	0.09632	0
Healthy	5.991	0.20364		57.5046	5.991	11.87695	0.20751	0	0.20364	0.00479	1.79548	0.10935	0
Healthy	45.26128	0.77591		16.91489	45.26128	0.44124	2.01148	0.04534	0.77591	0.00183	0.63577	0.08277	0.41982
Healthy	16.22241	0		32.23104	16.22241	0.17093	0	7.59543	0	0.30169	0.00074	0	0.00031
Healthy	31.60651	0		55.35614	31.60651	0	0.45777	0	0	0	0.20099	0.02455	0
Healthy	1.37921	0		60.41193	1.37921	0	5.44491	8.60092	0	0	0	0.22609	0
Healthy	19.00012	0		26.77579	19.00012	23.97566	1.8414	1.57209	0	0.52873	0.15105	0	0.38722
Healthy	2.28573	0		67.44375	2.28573	0.21668	1.20195	11.44107	0	0	0	0	0
Healthy	5.53462	0		66.12035	5.53462	0	0.84789	4.05997	0	0	0	0	0.34577
Healthy	5.55094	0.05586		70.13297	5.55094	4.35992	0.22271	2.85673	0.05586	0	0	0.11614	0
Healthy	5.87078	0.19256		56.39179	5.87078	12.11273	0.05389	0	0.19256	0.00951	1.8823	0.0717	0
Healthy	31.25844	0		23.30865	31.25844	1.25356	0.846	1.27523	0	0.42068	0.14193	0	0.35653
Healthy	22.10185	3.32246		22.89065	22.10185	4.89218	1.2167	0.93998	3.32246	0	0	0	0
Healthy	69.83677	0.51583		19.52397	69.83677	0	0	0	0.51583	0	0	0	0
Healthy	9.86494	0		63.77111	9.86494	0.97922	2.14854	0.68633	0	0.2238	0	0	0.24409
Healthy	2.41508	0		67.86063	2.41508	0	0.04879	0.3382	0	0	0.30221	0.06204	0
Healthy	13.47566	0		60.69024	13.47566	0	3.60249	0	0	0	0	0.28287	0
Healthy	0	0		68.7163	0	0	0	2.15205	0	0	0	0	0
Healthy	23.52533	2.26721		8.95235	23.52533	0.26336	0	0	2.26721	2.52225	0.03826	0	0.05978
Healthy	7.05512	0		53.88338	7.05512	0.4665	0.0051	0	0	0.11142	1.47642	0.64324	0
Healthy	8.92962	0		59.47556	8.92962	0	0	0.08151	0	0	0.3783	0	0
Healthy	14.21606	0		66.96559	14.21606	0.45801	0.73037	0.22984	0	0.08251	0.18177	0.11504	0.21753
Healthy	10.11818	0		54.39563	10.11818	5.27002	0	0.63239	0	0	0	0	0
Healthy	21.72554	1.5014		22.01124	21.72554	18.16577	1.86595	0.00087	1.5014	0	0.82294	0.14269	0.19056
Healthy	17.04743	0		62.88602	17.04743	0.36583	0	0.22855	0	0	0.24671	0.00715	0.22324
Healthy	3.17894	0		77.74572	3.17894	0.47029	0.027	0	0	0.05228	0.19978	0.14421	0
Healthy	3.146	0		77.15751	3.146	0.58068	0.07842	6.46852	0	0.1265	0.18884	0.05495	0
Healthy	0.38565	0		13.35234	0.38565	0.01535	10.6542	2.74722	0	0.16398	1.46508	0.72008	0
Healthy	0	0		12.31931	0	27.0547	3.55218	3.93941	0	0.17772	0.02426	0	0.01881
Healthy	1.9568	0		61.52629	1.9568	0	0.04316	0.13726	0	0	0.13318	0.03414	0
Healthy	29.47953	3.11173		41.3138	29.47953	0	0	0	3.11173	1.18947	0	0	0
Healthy	30.42778	0.57844		26.0167	30.42778	0.2155	1.00904	0	0.57844	0.06983	0.03036	0.04745	0.03699
Healthy	5.01193	9.29125		8.23024	5.01193	49.76916	0	0.28195	9.29125	0.15696	1.67314	0.01788	0.13719
Healthy	0.00652	0		59.19358	0.00652	36.14721	4.29323	0	0	0	0	0	0
Healthy	36.63131	0		39.1705	36.63131	0	5.59311	4.72148	0	0	0	0	0
Healthy	11.14217	0.0089		33.35905	11.14217	1.40857	0.04674	6.34787	0.0089	0.17496	0.02305	0.00212	0.03757
Healthy	43.84906	0.70044		17.70602	43.84906	0.41214	2.06757	0.01114	0.70044	0	0.66136	0.0843	0.45812
Healthy	10.84159	0		15.74507	10.84159	0	0	0	0	0	3.02327	0	0
Healthy	24.305	0		62.55839	24.305	0	0	0.32115	0	0	0	0	0.66563
Healthy	4.2111	0		57.60587	4.2111	0.39687	0	15.318	0	0	0.58803	0.02339	0
Healthy	21.03439	0		62.10895	21.03439	0	0.13135	0	0	0.02457	0.18221	0.1922	0
Healthy	1.23217	0		43.68784	1.23217	0	0	0	0	0	0.10075	0.04787	0
Healthy	36.2769	0		37.00331	36.2769	0.11193	0.25682	0	0	0	1.19723	0	0
Healthy	9.67989	0		54.07795	9.67989	0	0	0	0	0	0	0	0
Healthy	31.8156	0		26.73081	31.8156	0	0	1.02417	0	0	0	0	0
Healthy	7.41093	0		60.91644	7.41093	0.81819	0.69592	0.11644	0	0.07281	0	0	0
Healthy	6.17621	0		48.31568	6.17621	0	0.03994	0	0	0.028	0	0.23731	0
Healthy	2.09958	0		64.79763	2.09958	5.8666	1.60077	3.29913	0	0.2326	0.05954	0	0.00249
Healthy	21.33534	0		28.3397	21.33534	1.18868	0.23021	0.09281	0	0.213	1.38203	0.00493	0.00723
Healthy	0.76121	0		77.32999	0.76121	0.09903	0.14131	0	0	0.02083	0.05876	0.00324	0
Healthy	5.72513	0.04814		70.34527	5.72513	4.05199	0.06081	2.68998	0.04814	0	0	0.11375	0
Healthy	15.12293	0		49.0545	15.12293	0	0.33905	22.2746	0	0	0	0	0
Healthy	9.78814	0		69.79397	9.78814	0.14502	1.9574	0	0	1.03528	0.08191	0.26162	0.02518
Healthy	20.0574	0		67.81815	20.0574	0.87693	0.37751	0.09799	0	1.00309	0.22677	0	0.04211
Healthy	1.70546	0		65.5694	1.70546	0.07304	12.8743	8.84937	0	0	0.29068	0.04885	0
Healthy	2.70959	0		68.45521	2.70959	0	0.1014	0	0	0	0.58739	0	0
Healthy	27.26938	0		38.97581	27.26938	1.3467	0.03899	0.40508	0	2.07139	0.61505	0.06165	0.00795
Healthy	2.42962	0		69.30138	2.42962	0	0.10583	0	0	0	0.59301	0	0
Healthy	20.09009	22.3755		1.60432	20.09009	0.06168	0	0.00942	22.3755	1.2599	1.06157	0	0
Healthy	6.18849	0		48.44869	6.18849	0	0.02492	0	0	0.03168	0	0.19675	0
Healthy	3.74794	0		86.81948	3.74794	0.23047	1.85023	0	0	0.02781	0	0.10547	0
Healthy	5.6304	0		12.2298	5.6304	4.43001	0	4.54092	0	0	0.04776	0	0
Healthy	35.85053	1.49401		12.06736	35.85053	0.45537	0.0587	5.38641	1.49401	0.04525	0.04697	0.00509	0.02881
Healthy	6.11296	2.19041		29.37652	6.11296	0.11535	0	0	2.19041	0.23185	0.36944	0.81652	0
Healthy	43.90919	10.4569		11.17298	43.90919	0	0	2.67914	10.4569	0	0	0	0
Healthy	1.57102	0		69.41041	1.57102	0.3179	0.06901	6.20158	0	0.02955	0	0	0
Healthy	23.18683	0.75007		15.44434	23.18683	1.70982	0	0	0.75007	0.46577	0.05672	0	0
Healthy	0.32418	0		67.72931	0.32418	0.30593	0.60334	0.05706	0	0.31144	0.91186	0.44833	0
Healthy	0	0		0.0051	0	0.06844	98.78012	0	0	0.01169	0	0	0
Healthy	4.27275	0.0641		60.07223	4.27275	5.09528	0	0	0.0641	0.002	0.61189	0.05598	0
Healthy	1.2422	0		26.39939	1.2422	1.23626	0.08659	0.60797	0	0.7685	1.31353	0.70216	0
Healthy	3.03737	0.00202		66.30708	3.03737	0.14009	0	0	0.00202	0.03311	0.26175	0.26754	0
Healthy	0.98848	0.03445		69.02422	0.98848	0.13723	0.06642	0	0.03445	0.45071	0.12241	1.47767	0
Healthy	19.22917	0		64.42086	19.22917	0	0	0	0	0.08966	0.15625	0.37319	0
Healthy	29.9519	0		15.55609	29.9519	0.00415	0	0	0	0.04769	0.58585	0	0
Healthy	0.70725	0		76.65911	0.70725	0.10854	0.10839	0	0	0.02631	0.06371	0.00325	0
Healthy	8.03962	0		52.02453	8.03962	0.15596	0.05429	0	0	0	0.19355	0.32032	0
Healthy	5.41206	0		10.94183	5.41206	5.11137	0.03932	3.76164	0	0	0.17705	0	0
Healthy	25.39822	0		9.58545	25.39822	11.68667	0	11.8655	0	0	1.69258	0	0
Healthy	10.57816	0.32437		24.65919	10.57816	1.7763	18.7087	0.99789	0.32437	0.05768	0.96739	0.15039	0
Healthy	1.59744	0		80.04586	1.59744	0	0.02277	0.02216	0	0	0.06684	0	0
Healthy	8.83503	0		67.13567	8.83503	1.48252	0.0278	0	0	0	0.30433	0.07483	0
