p	Bacteroidota	Firmicutes_A	Actinobacteriota	Firmicutes	Desulfobacterota	Firmicutes_C	Methanobacteriota
Healthy	1.81735676557355	0.945354333914672	0.0185423933549837	-1.60624935965192	-1.48878529886361	0.510229898375239	-5
Healthy	1.8581232175348	0.92622922714615	-1.62911698322239	0.915795954818113	-5	-5	-5
Healthy	1.89825877752434	0.975111829328487	-1.43344466911694	-5	-5	-1.41964533889341	-5
Healthy	1.83406689255552	0.841484609335393	-0.557708413713929	0.273579945676206	-5	-0.448452418725534	-0.60117493303771
Healthy	1.04198844422406	1.35767666982706	0.0495087475378295	-0.698991719603	-5	-1.54714066420415	-5
Healthy	1.89292887121137	0.408621501803481	-1.07800156869173	-5	-5	0.529727995612142	-5
Healthy	1.33995540741318	1.68887683658949	-0.0842203891769446	-0.810369342307844	-1.09344948089855	-5	-5
Healthy	1.76740619995226	1.3096646541478	-0.438433549932877	-5	-1.11793105556385	-5	-5
Healthy	1.92687670145442	0.921441433071756	-5	-0.0535821261831271	-5	0.347232410084063	-5
Healthy	1.62817704485082	1.37252501407744	0.0709756686537752	0.516606758902437	-1.27466018409026	0.244717378587917	-0.628599613969016
Healthy	1.67558497345142	0.992139791189335	-0.402688829936472	-1.2020403562628	-0.177655360878726	-1.03002526987828	-5
Healthy	1.03128401600384	-3	1.6492303622898	0.0289086351123914	-5	-5	-5
Healthy	1.40949607421984	0.928223739210934	1.07310440692467	0.170414278547993	-0.627511456506976	-5	1.52687160801983
Healthy	1.35201359296416	-5	0.638214616150927	-1.24657015842458	-5	-5	-5
Healthy	1.8855575129615	0.831216242059741	-0.102911988197991	-0.925329811075993	-1.06098022355133	0.803830475683418	-5
Healthy	1.96514584612877	0.31228528171559	-1.89245087025531	-5	-5	-5	-5
Healthy	1.50489543431619	1.70398354744149	-1.08804381092731	-0.146855653827393	-5	-2.07520400420209	-5
Healthy	1.36191020140594	1.53233631267492	-0.22870655737094	-0.30169932468184	-0.857923538926715	-5	-0.33832926395964
Healthy	1.58182818904252	1.1726470005241	1.48687120928416	-0.11586762495717	-5	-0.00291956452826918	-5
Healthy	1.75571802419301	1.42942538673517	0.0525746772870095	-0.640752825510306	-1.43997375108711	-1.70952018666933	-5
Healthy	1.56568634440545	1.53086331558833	0.884471362489283	-0.452902485096106	-5	-0.433986992019558	-5
Healthy	1.52759884190612	1.37900820988944	0.134712471098523	0.327328277223224	-2.46597389394386	0.0416374003620353	-5
Healthy	1.63106105599523	1.26831300887755	0.498284357459366	0.127561539613572	-0.54809081306678	0.237365258717708	-0.270365518864063
Healthy	1.13066692148172	0.804941828620753	0.151391303926261	-0.796912693527552	-0.135975696388598	0.43980621139333	-5
Healthy	1.48299414073703	1.37465451360643	1.06253272379202	0.663149464199956	-5	-5	0.219969405613424
Healthy	1.78124526371544	1.38002662732346	-0.169571735557456	0.385884990477266	-5	-5	-5
Healthy	1.68457016147749	1.16460294928105	0.118311030724818	-0.92981431362162	-5	0.856831562615327	-0.834340279790507
Healthy	1.9378698989599	0.878405163730729	-0.698015605929561	-0.969926769287482	-0.96389033293942	-5	-5
Healthy	1.73198380150474	1.54502801424983	0.49491811371658	-5	-5	-0.0991469519786247	-5
Healthy	1.84560561965855	0.52099809274174	-0.555299570865858	-2.15614457737684	-5	0.781310802912424	-5
D037841	1.64613434090009	1.67086669149184	-0.506555891266547	-0.947267592596782	-1.20809891999043	-2.59859945921846	-5
Healthy	1.83692165071689	0.916740751395336	-1.70952018666933	-1.32148162095989	-1.09028354676566	0.621583371870042	-5
Healthy	1.55659820287284	1.70986856926312	-5	-1.59006687666871	-0.624244965244776	-5	-5
Healthy	1.61554248594183	1.05062062041104	0.434142383532451	-5	0.263957824298474	-5	-5
Healthy	1.93613663733072	0.893139548842111	-0.67037841998074	-0.923578032639407	-0.980966836069001	-5	-5
Healthy	1.50561008665636	1.70733917219519	0.0249984726730273	-0.967179850561436	-1.67223251009727	-3.55284196865778	-5
Healthy	1.73550229036474	0.833939088384486	-0.17455440757995	-0.4817493486915	-0.703422554860881	0.957728891641509	-5
Healthy	1.06070388266959	1.86451280162055	0.787583731479268	-5	-5	0.881737769793736	-5
Healthy	1.94208383700111	-0.137630062877118	0.782543567470099	-0.0416702880357296	-5	-2.85387196432176	-5
Healthy	1.80740735919832	1.289736961988	-2.12842706445412	-5	-0.610090048227967	-5	-5
Healthy	1.6469653967836	1.04188040027468	0.791313020541853	-0.752345824180976	-0.995635628892249	1.25637662113556	-5
Healthy	1.85671481635591	1.23062643489779	-0.538726632376213	-1.30068269897862	-5	-5	-5
Healthy	1.21597313308371	1.78845580158596	0.345018699245607	0.00749600194431947	-5	0.23465898819492	-0.0765849921481748
Healthy	1.53054494675465	1.65058462534952	0.313118154648463	0.352028074837365	-1.17018181256112	-0.226652458019177	-3.05551732784983
Healthy	1.84196886975204	0.556361609049213	-0.559122389689708	-1.25049557612386	-5	0.77860340501262	-5
Healthy	0.904061177042622	1.8600519369462	-5	-0.435653561537797	-5	-5	-0.421452471366848
Healthy	1.54049427517084	1.60455024847699	0.15264908711538	-0.626517899811021	-5	0.497615126127949	-5
Healthy	1.90598935457114	0.258601369347105	-1.96899571863646	-5	-5	0.445126060569953	-5
Healthy	1.73886566552316	0.748555470778572	-0.109238163054912	-0.502379350218712	-0.82333006733185	0.959083387998706	-5
Healthy	1.60134727245105	1.15897790955304	0.563637687953054	-5	-0.752861773899113	1.04278060219848	-5
Healthy	1.50459032801771	1.42926200941573	0.00757283045237489	-0.15990645758827	-5	0.602610111019024	-5
Healthy	1.84287616131567	0.864598287177797	-0.40340290437354	-0.531564047103727	-5	0.783285269718157	-5
Healthy	-5	1.96576883064838	-5	-5	-5	-0.0741003065386176	-5
Healthy	1.35885560314766	1.7577878559015	0.277143731270877	0.536943329578453	-5	-5	0.116132682183786
Healthy	1.11677405887832	1.76854982765751	0.941626699166983	0.364927908168675	-1.59808274948243	0.406446498971847	-5
Healthy	0.875809920481849	1.68946345465032	1.27342609375117	-1.33885014275521	-5	-5	-5
Healthy	1.85328732329998	0.510011197075833	-5	-5	-0.768810854517332	-5	-5
Healthy	1.13153429910309	0.968341896689936	0.166876908250737	-0.774277301315833	-0.14967240513739	0.418110624031233	-5
Healthy	1.21170508306965	1.36222359277905	-5	1.27235943192136	-5	-5	-5
D037841	1.74715340738808	1.50672807530753	0.0606487434196914	-0.408601448718751	-0.696847158110857	-0.656059942354289	-5
D037841	1.86504632162889	1.20139466604284	0.0849335749367161	-0.665184487493788	-1.24290777988107	0.0458469460103522	-5
Healthy	1.97333109281555	0.373878887297475	-0.888267143388902	-0.941877784217086	-1.44794046581212	-1.48758245139916	-5
Healthy	1.68052378776323	1.55372614279007	-2.5016894462104	-1.23769663671223	-1.21509755011334	-0.0192787035188727	-0.090930953020981
Healthy	1.54737442872919	1.64267330732508	0.249909772667571	0.340049302549371	-1.72932116385529	0.852215188477158	-5
Healthy	1.69251706498794	1.57628513019912	0.402941960259131	-0.283570922439515	-5	-0.674299657084014	-5
Healthy	1.13404954274051	1.32040865370062	-0.180436324248501	-0.0380903029466611	-0.374831651681002	0.728048450929327	1.02528578892374
Healthy	1.21982910814252	0.985918425699937	1.83312683160884	-0.309219345498513	-5	-0.50876440996675	-5
Healthy	1.82217527394593	0.976257331861733	-0.594995334949631	-0.294238889082523	0.18912239722192	-2.34678748622466	-2.45099673797421
Healthy	1.65869046475793	1.43663661243769	-1.61154354729973	-2.57024771999759	-5	0.601673297134616	-5
Healthy	1.9639075250669	0.354734447935816	-2.28567024025477	-5	-5	-5	-5
Healthy	1.81623035961131	0.937801645346803	-1.02779716162094	-0.420159263131558	-1.54333037057624	0.901673508126956	-5
Healthy	1.70370681207805	1.3556736871989	-0.138411828364915	0.506092188836026	-0.444736221685872	1.05516839713014	-0.5620117497805
Healthy	1.53425538348743	1.43658305690082	-0.0466462903622606	-0.772447496620135	-5	-0.490327134716864	-5
Healthy	1.18123915533411	1.26601590742257	-5	1.24276597104842	-5	0.535154819591039	-5
Healthy	1.8402203641408	1.01011033552964	-0.529324955201064	-1.54668165995296	-1.11103465569966	-0.37423496605	-5
Healthy	1.82987107329217	1.2636358319153	-0.646141448139673	-0.418380253234411	-5	0.636738571385954	-5
Healthy	0.864011830191599	1.79173477783285	0.0847299516703916	1.00374092342911	-5	-0.0416989707463271	-0.148050999661471
Healthy	0.952082078998089	1.55058371741859	1.05228253294891	1.26543931612797	-1.27572413039921	-0.562122654378565	0.933610269920367
Healthy	1.75023894070456	1.33818427699651	-0.133004186889352	-0.794552022948323	-1.13774932540207	0.0224077489256045	-5
Healthy	1.81063932721709	1.47207771793839	-0.766876921478919	-1.05868737463934	-1.60747891006807	-1.84375380960266	-5
Healthy	0.838425919577198	0.331273393353888	1.09728473429838	0.22168803092326	-5	-5	-5
Healthy	1.77797032905245	0.937619182150648	-0.20748924607931	-5	-0.236961548552029	-0.301864642586931	-5
Healthy	1.9660556165173	0.32488510939623	-5	-2.0783135245164	-5	-5	-5
Healthy	1.54423118434624	1.04322115851767	1.41716467220008	-0.848752762537629	-5	0.502142960210612	-5
Healthy	1.71429680912626	1.22717145740752	-0.477360182395845	-5	-0.453494351833502	-5	-5
Healthy	1.75780113069783	1.47569370133445	-2.040481623027	0.342428602979308	-5	-0.796260191366142	-0.211881144081632
Healthy	1.30862203111992	1.5373745025049	1.3096708274078	-5	-5	0.500221375829603	-5
D037841	1.67952928072753	1.29987932946124	0.123250396516539	0.805059543057055	-2.62893213772826	-2.14935376481693	-5
Healthy	1.90984293250635	1.15234400391179	-2.33629907461035	-0.278123462734822	-5	-5	-5
Healthy	1.90537724537048	1.05641771125877	-0.693789491832238	-1.04803141550709	-1.01986022225425	-5	-5
Healthy	1.84706626289629	1.1480115752465	0.0369002446255361	-1.28008893580166	-1.05983228596593	-5	-5
Healthy	1.67759554777868	0.872725437490002	0.657683881968933	-0.697387715400907	-5	-0.498639439211245	-5
Healthy	1.79611023661982	1.1705084302095	-0.504636077822428	-1.48188105285685	-5	-1.09506817260435	-5
Healthy	1.03997694898568	1.67716257723051	-0.142130998855604	-0.494429502556829	-2.36251027048749	0.781788394134666	0.118545785398158
Healthy	1.87845923190895	1.17632455728345	-1.05163594401163	-0.202261709214539	-0.906823550303751	-1.00629930517965	-5
Healthy	1.21594090851444	1.75441347499798	0.557308656280239	0.375661785348691	-5	-0.202497020408719	-5
Healthy	1.83485605161469	1.11994473567827	0.111117948867755	-0.624665660334584	0.146016345593551	-5	-1.58302682739696
Healthy	1.49953849000643	1.5334778125235	0.737120254258549	0.031771907514002	-0.328549445787505	0.131297796597623	-5
Healthy	1.95319280674518	0.779941913748043	-0.0126063716959796	-0.213291157832109	-5	-1.20024603358811	-5
Healthy	1.84321857138905	1.01090263081075	0.467150634760605	-0.903820215285201	-0.485000921921319	0.140033265042251	-5
Healthy	-2.27984069659404	0.704897444310285	0.0426621264554161	0.804263498750107	-5	1.55226755588178	-5
Healthy	1.62283703204907	1.71601311515071	-1.0977250795255	-1.39891827221598	-1.44093166596546	-3.48148606012211	-5
Healthy	1.69925992939583	1.55715914567347	-1.39696394374948	-0.624519285381428	-5	-5	-5
Healthy	1.70998680317041	1.48923151732885	-0.953699980347031	1.03734481102139	-5	0.71470436577033	-5
Healthy	1.80927049269205	1.12615641826587	0.0704479426235343	-1.0364482664259	-0.981674054597079	-5	-5
Healthy	1.40511352412743	1.67935993056768	0.543945183677137	0.769697020472939	-5	-0.520079349287112	-0.332687164705036
Healthy	1.52554285805695	-0.0295694348245326	1.31489565910383	0.933469065320318	-5	-5	-5
Healthy	-0.764850463526756	-5	-5	-0.898631036750749	-5	-5	-5
Healthy	1.82993262611439	1.25693051257491	0.0794055735836503	-1.19749993223561	-1.89859664944467	-1.28929043427566	-5
Healthy	1.68000962497922	1.60834596728426	-5	-5	-5	0.896158454690529	-5
Healthy	1.27857870506819	1.76362585198804	-1.39653084026616	0.282264017825702	-1.64781748188864	-0.534082046788065	-0.427907109696094
Healthy	1.27885279162735	1.77308332802605	-5	-5	-5	-5	-5
Healthy	0.746739257475019	1.83509971945793	-0.0732872231290497	0.140026973107824	-1.35991626862688	0.834421339544144	0.657351340406132
Healthy	1.85625876442189	1.35557276848722	-5	-5	-5	-5	-5
Healthy	1.34143274386819	1.39031093422937	1.11348710352829	0.686052349531435	-1.40849019100535	0.302335258617769	-0.0863026812812774
Healthy	1.83849861847903	1.00453416893714	-0.496617936526267	-1.43238555726916	-1.0952303740934	-0.338073788261098	-5
Healthy	1.80671037139733	1.15769304225395	-0.0734157742349271	-5	-0.825271666688106	-0.0953006802229892	-5
Healthy	1.4544043992677	1.44574707666395	0.0385367121750399	0.919767184105938	-5	1.09974139665969	1.13535912540855
Healthy	1.80843582926501	1.207861551939	0.0514419556349704	-1.11924355548979	-1.0632852417888	-5	-5
Healthy	1.65694200303837	1.19199731165921	0.202518286159672	-0.0803101404624089	-0.763412359243005	-0.0523114622157312	1.11370643016514
Healthy	1.80247269252521	1.29528180123868	-1.50072541810778	-5	-0.603173210731217	-5	-5
Healthy	1.84397648555626	0.916326536813932	0.155378553724766	-0.568748845304845	0.137695841349208	-5	-1.33998877871067
Healthy	1.84499286597348	1.20887650782899	-5	-5	-5	1.06995691396424	-5
Healthy	1.79544251462279	1.19114684594282	0.0416413462517062	-2.18575240426808	-0.868959068399901	0.993925362941636	-5
Healthy	1.47363526178413	1.15160118758814	-0.717060834245226	-5	-1.53715296416833	-5	-5
Healthy	1.8287975087091	0.493038192767588	0.0922257301441123	-0.454593910315447	-0.346961238770244	-1.06950943469373	-5
Healthy	1.67211929492149	1.38099028212067	0.697684328681329	0.650762953405492	-0.934009710766224	0.805756330304161	-5
Healthy	1.58019232676226	1.29412107845701	0.377400969400715	-0.822319240151222	-5	-1.75895184932836	0.73968545196207
Healthy	0.542661135510668	1.46354884965472	0.87332641562497	0.0176676139921096	-5	-0.112005949522003	-5
Healthy	1.53950277800773	1.18855108799131	-5	0.438634102590059	-5	-5	1.24780908674037
Healthy	1.66620440784786	1.6533050568943	-1.16033344311757	-0.565255497672588	-5	0.650970603102746	-5
Healthy	1.73595465189247	0.750499909441096	-0.150807928523189	-0.502959717744069	-0.726697721432343	0.95703615200659	-5
Healthy	1.88788122841334	0.967866560354143	-0.843420564195426	-1.42689621683601	-2.50863830616573	-5	-5
Healthy	1.60145057451342	1.55328442824341	-5	0.490136939191122	-5	0.599025640362682	-5
Healthy	1.45430828928135	1.2074781763799	0.547251514579953	0.0415466350032215	-0.732312120134261	-0.26706772732823	-5
Healthy	1.04862705783293	-1.4600461583436	0.937725962500963	0.0105204408288268	-5	-0.477255906881216	-5
Healthy	1.83779019942277	0.990851445956752	-0.59665638086955	-0.334240825342148	-5	0.652775103796915	-5
Healthy	1.26674332629385	1.48906719150801	1.07121348923795	-0.44454278279535	-2.25336580106242	1.01790856239722	-5
Healthy	1.29669282630379	1.72997582230674	1.11233448856373	0.1913224397961	-5	0.33165400182415	-5
Healthy	1.95233772098032	0.594434541196036	-0.603573971981897	-1.56240796774604	-5	-5	-5
Healthy	1.89941747179119	1.10176631441492	-5	-1.12871902714203	-1.63320361671327	-5	-5
Healthy	1.81151810152313	0.201743875159781	-0.528517593372337	-0.85390298646413	-1.67964596718233	0.949800196758946	-5
Healthy	1.66408446128312	1.13177099352404	0.464467191274393	-0.922123595640719	-0.856485579924449	-0.947613904610625	-1.37903156435571
Healthy	1.87055892425101	1.17801006990262	0.295069850581149	-0.628045972859869	-5	-0.927897221114824	-5
Healthy	1.38955978436624	1.69671171817214	0.439367435999147	-0.0399670673351791	-1.05085404758006	0.107938836697226	0.380681472737826
Healthy	1.79814908758452	1.3107013822881	-1.7972393126068	-5	-0.71092412110178	-5	-5
Healthy	1.21102945272824	1.52691627293046	1.36439056754873	-0.575690179754244	-0.730370325642447	0.106014014629746	-5
Healthy	1.78332596939472	0.562858863072845	-1.34978964533964	-5	-0.51786992460797	0.968642627488759	-5
Healthy	1.58732744949149	1.71411390031849	0.498546249682392	0.0730030998817064	-5	-1.06900005804385	-5
Healthy	1.86689893847382	0.905345707259142	-1.34275287011628	-1.3337629041042	-1.52447408496072	0.408312907087309	-5
Healthy	1.3611190195597	1.53615552334106	1.00557428880652	0.708617180676053	-5	0.652746120689012	-5
Healthy	1.21772392430279	1.26772867658887	1.09615890299722	1.15344776849959	-5	-0.222863287495827	-5
Healthy	1.70935248605077	0.905086943475406	-0.27281673612004	-0.645891560852599	-1.80771138743188	0.089028576818532	-5
Healthy	1.38237892396689	1.5917968335063	-0.0818647738336408	-0.484351306292368	-5	0.915321201267909	-5
Healthy	1.67317256099189	1.42128483353677	-0.01338947710832	-0.141059973654603	-5	0.647291015152154	-5
Healthy	1.66777505190295	0.603497296516184	1.45287954218923	-5	-5	-0.093697289012342	-5
Healthy	1.69798268700167	1.39340513710579	0.289473006301347	-0.970129435996048	-0.507910422508621	-5	-5
Healthy	1.6113332234988	1.32916694010736	0.553544436141183	0.260908149296584	-5	0.826013219266404	-5
Healthy	1.91804523262035	1.12621065796153	-5	-0.81690105989987	-5	-5	-5
Healthy	1.22871954536122	1.4456636617452	1.14760769719997	-5	-5	-1.61207653302656	-5
Healthy	1.87049479325185	1.0961481137164	-0.850688494092085	-0.723377375798292	-1.59006687666871	-5	-5
Healthy	1.82545889959683	0.162725668890339	-0.566246162483243	-0.760225184833481	-1.73447466478093	0.908117053144508	-5
Healthy	0.245747024886997	1.71741858907404	0.754224452364018	0.304346169804503	-1.62506844602181	-0.747219761904916	0.82194237073192
Healthy	1.88952002769663	1.05188345194229	-0.545292307276486	-1.41793663708829	-2.87289520163519	0.871845451536765	-5
Healthy	0.854920907471279	1.51589608749354	1.13660896766737	1.38038745713422	-3.32790214206428	0.297381842560304	0.21296756791773
Healthy	1.31523919247116	1.18791901742698	1.33494025029141	0.0214167270964125	-5	0.1104280822803	-5
Healthy	1.61353263365198	1.57536129707073	-0.539914400822531	-0.332491012727425	-5	-0.0410827095462756	-5
Healthy	1.44662724743026	1.56724110640165	1.14929518452944	-0.795310379579639	-2.45842075605342	0.584425085166789	-5
Healthy	1.84469923667168	1.00271581999349	0.627033863191978	-5	-1.21388771628017	0.434199916352464	-1.27810698378504
Healthy	1.49091806667468	1.60107911613308	0.932926595072836	-0.0382041030757711	-0.847039325695751	0.657717313152943	-0.579846139525402
Healthy	1.7295800067766	1.39108514228563	-5	-5	-1.27605202356836	-5	-5
Healthy	1.79795971289236	1.4584090855353	-0.684218519291396	-5	-5	-5	-5
Healthy	1.83629625919064	0.988442118623219	-0.563535201858381	-0.361351031916633	-5	0.639470551563969	-5
Healthy	1.80060849108794	1.45391157243325	-1.32230181852549	-1.17842097208799	-0.36529103357909	-5	-5
Healthy	1.32418323546207	1.66139512692446	0.408005790319548	0.0422525261156505	-5	0.255327994742009	-0.406016519976226
Healthy	1.20289463092717	1.54141173371632	1.54446344453201	-0.501455128284397	-5	0.316624441423086	-5
Healthy	1.76143849315133	1.62598200361643	-5	-5	-5	-5	-5
Healthy	1.56536262491201	1.5803988302046	0.774838005983815	-0.0087074557490656	-5	0.305819810764101	-5
Healthy	1.75487956265992	1.40101208716013	-0.0728350257006302	-0.244109906191969	-5	0.427682438525063	-5
Healthy	1.76644393077627	1.35781196999584	-0.393758405602838	0.723003902236924	-5	0.305718859250873	-5
Healthy	1.91773058065843	0.922221861889605	-0.155119161531607	-1.20300960945431	-5	-0.910236145508311	-5
Healthy	-1.94653739507454	-2.73992861201493	-1.75721019052132	0.859034967366988	-5	-0.0348924141509441	-5
Healthy	1.62831228308446	1.4626776533893	0.663679257228542	-0.0692648593402061	-1.23709647150094	0.585229420209545	-5
Healthy	1.8107653110522	1.37420412921319	-1.01560772147573	-1.32248429520124	-0.339551948678705	-5	-5
Healthy	1.82358370192354	1.36317953825229	-1.31542391261154	-0.566774374762595	-2.75448733218585	-0.710790217355014	-5
Healthy	1.28450472680845	1.79672083085467	-0.108975747775898	0.156303769240117	-5	-0.37782743910657	-5
Healthy	0.828867328922882	-0.536644615145342	1.84299936777739	0.425002438594208	-5	0.0173756288707716	-5
Healthy	1.84175972549382	1.01068445932423	-0.592643092514053	-0.231946777320688	-5	0.664527276586997	-5
Healthy	1.6319434274804	0.933628486525049	0.325012526339271	0.015267520918701	-1.09957824654226	-1.1222256500086	-1.01354178726269
Healthy	1.79532856505883	1.44104328349967	-0.36900293160136	-5	-5	-5	-5
Healthy	1.80925728653393	1.43605509413814	-1.06233168560099	-1.03886378261277	-0.327458833606019	-5	-5
Healthy	0.769604015892609	1.86477916920611	-5	0.481196028302597	-5	0.0674242510050684	1.09909024852233
Healthy	1.41816783300766	1.68773910176149	0.205318067068959	-0.786907448747516	-2.33161408331	0.819162773621355	-5
Healthy	1.75956639675674	1.27236894243518	0.709999674833398	-0.69988298171013	-1.25274360255786	-1.98505965020706	-0.394307171667629
Healthy	1.51441359205438	1.47659544021459	0.435186376504369	0.360394584620541	-1.65737995744665	-0.124128809272634	0.399876114370752
Healthy	1.7740177146621	0.781999372417942	0.323858245041571	-5	-0.0583593914236578	-5	-0.635561579360074
Healthy	0.886532460558815	1.71044503644554	0.855189524050928	-0.680602425948174	-5	0.807619578732394	-5
Healthy	1.83513857174488	0.491990265260497	0.0824909552759825	-0.348751069195405	-0.375996519668438	-1.10100072911021	-5
Healthy	1.64089307622699	1.37261286245627	1.19776366597403	-1.00625524344554	-1.17063189201118	-0.696328855335979	-5
Healthy	1.29673537359748	1.17990264666323	0.202027622561918	-1.77159964129699	-5	-0.287139935335543	-5
Healthy	1.36070679998064	1.82092142329083	0.13182389536808	-0.287695514489571	-5	-5	-5
Healthy	1.76509950216503	1.41469313765244	-0.314939339095504	0.673757936549577	-5	0.829762274369632	-5
Healthy	1.58953576384212	1.48682407022559	0.637365627645141	0.404072179076355	-1.70774392864352	0.166785219735433	0.108960579168211
Healthy	1.11805629411315	0.838180139949082	0.170502271378952	-0.752124890375396	-0.142203297924661	0.408027855670562	-5
Healthy	-2.00612308505879	-0.955460239607589	-0.559768063773211	-0.345188369807202	-5	-5	-5
Healthy	1.65300631972067	1.05358700038172	0.788949257284817	-0.674648562194454	-0.916963457588035	1.25433389803268	-5
Healthy	1.4004321226059	1.42348507972525	-0.402546155832242	1.22056830091496	-0.993277307798315	0.666084405696256	-5
Healthy	1.54793289263867	1.59904619483079	0.532046960225758	0.48338186774898	-0.977324238046272	-1.75055703855742	0.75417397123786
Healthy	1.55767727729678	1.72159217691424	-0.336091868547089	-0.96738123914928	-5	-1.15664262156204	-5
Healthy	1.88699055291402	1.07377515308248	-1.55846196129784	-0.378148904455688	-5	0.457436781679046	-5
Healthy	1.80440347400348	1.14764819464838	-0.0708672920029183	-2.0329202658555	-1.24910607961787	-0.532184784600586	-0.728413935972729
Healthy	1.922515835678	0.801096919797611	0.213483224563714	-1.44466367200473	-1.268814292366	-5	-5
Healthy	1.23034621136224	1.69576571374696	1.18722338116126	-0.128584699927495	-0.802857335027437	-0.783385514498723	-5
Healthy	1.21122522940003	1.69286911794101	0.293875007062688	0.42287205596233	-0.54810615509564	0.212160959753383	-0.731071177567387
Healthy	1.89496723756092	0.807752797173646	-0.210264210354226	-0.536659558097221	0.23363311618323	-1.39663907565162	-0.96389033293942
Healthy	1.8034408634439	1.44572855869059	-1.40274371707486	-1.00104355952951	-0.303119628317238	-5	-5
Healthy	1.55679731448639	1.70779237583359	-0.963091777079781	-0.996065793826291	-5	0.235235451817277	-5
Healthy	1.6569367403503	1.50958219592261	-0.945157220771317	0.478085764301482	-5	0.348651381351976	-0.245858156170543
Healthy	-2.37468754903833	-5	-2.64016451766011	-5	-5	-5	-5
Healthy	1.91905015012138	1.00427966230959	-0.62158392811477	-1.91399629438162	-5	-0.584676017300308	-5
Healthy	1.55935113870028	1.18761039056909	1.48502912619111	-0.153625770269907	-5	-0.227480264935324	-5
Healthy	1.80159769272252	1.20286740997636	0.0812644742576993	-1.27132163314909	-1.25837574249619	-2.16621562534352	-5
Healthy	1.31939778220672	1.72930332049995	-0.563932812786401	0.660550547757731	-0.886558046034678	0.833055906872696	0.758692419878901
Healthy	1.7697134049307	1.03577263538167	-0.280444992958069	-5	-0.25335801807693	-0.28561993878778	-5
Healthy	1.82483783149133	0.870891773466308	-1.27687284120431	-1.13721290176466	-1.19729467292565	0.813289359663985	-5
Healthy	1.8490291105652	0.848597962127137	-0.451242171426296	-0.436008977413847	-5	0.792544366201914	-5
Healthy	1.86419901262779	0.885383273488225	-5	-1.32854944578751	-2.11861534322943	0.451356532162689	-5
Healthy	1.62522249534813	1.54837565808977	0.601443942171799	-0.406758251004164	-5	-1.58352592089978	-5
Healthy	1.82641886096125	1.35269217717503	-0.82912249272442	-2.38721614328026	-1.8921119748172	-5	-5
Healthy	1.89142516214329	1.02232566262545	-0.900250319151012	-1.32275815405335	-5	-5	-5
Healthy	1.92207415077932	0.704074122356511	-0.462382363579024	-0.614304374589439	-5	0.913536768872646	-5
Healthy	1.63585294121595	1.36133490504708	-0.942447998945467	0.873351414119314	-2.57348873863542	-5	-5
Healthy	1.32670915273713	1.50468815925883	1.05055142913866	-1.27638016448454	-5	-0.202829441651728	-5
Healthy	1.92235586508424	0.664748186109812	0.563323239319293	-5	-0.40857919489579	-5	-0.171849441548615
Healthy	0.98415901952031	1.49867038655006	1.12016148467215	1.37456414410195	-2.27572413039921	0.289330260727835	0.181363312790112
Healthy	1.18184673085399	1.78932111543987	0.036864340485587	-0.227891091010092	-2.12784372725171	-5	-0.385387487727353
Healthy	0.835312539111101	0.363305421502541	1.8975805258288	-1.17502853887631	-5	-1.63808338133136	-5
Healthy	1.80667004299012	1.44407510174177	-0.417152886094186	-1.17986424812957	-0.603260301288771	-1.91757369913923	-5
Healthy	1.392386858299	1.42663648928242	0.559650519181713	1.1862303046654	-5	0.913107815068895	-5
Healthy	1.67746687928733	1.46393119328051	-1.99225222199926	-0.49768215023426	-1.8018930011266	-1.38795825535473	-5
Healthy	1.62008074920544	1.4491302069442	0.28326729812172	-0.756193310255595	-0.709275519980777	-1.17953580942232	0.413064946837411
Healthy	1.62148049303631	1.63584651264327	-0.714938024064838	0.487750483035843	-1.9734667354767	-0.280279348665997	-1.31158017799729
Healthy	1.92078882134519	0.791730638754817	0.184239870504602	-1.39978969359067	-1.27736607746619	-5	-5
Healthy	1.40750290570782	1.37358445452094	1.58675154043834	0.133120378993699	-5	-0.0705299838225105	-5
Healthy	1.65504945297726	1.51525506309389	1.01354122280979	-0.131343808192313	-2.87614835903291	0.141572048494632	-5
D037841	1.84051233374391	0.903869930558696	-0.126906197485344	-0.10398112305034	-0.7834910218134	-0.687484144336613	-5
Healthy	1.54842565901742	0.9623949095103	0.89133949915988	-0.686871286154806	-1.16405589990615	-5	1.40092307149672
Healthy	1.60701278285257	1.58095552339945	-0.499118876149545	-0.290747003983718	-5	-0.0328781033893853	-5
Healthy	1.5995490388448	1.4133232388242	0.975192765877119	-0.368018769123763	-5	-0.61984304849184	-5
Healthy	1.60269045479445	1.33751616511536	-0.0179504946938167	0.266015201283874	-1.81276138016852	0.808091407286055	-5
Healthy	0.868148742557497	-5	1.89108609214126	-0.243736738788699	-5	0.337089704196259	-5
Healthy	1.60211883424374	1.39828244512018	1.13027167603051	-0.415148838392959	-5	0.616421945848444	-5
Healthy	1.82898304859605	1.18464885083993	-1.36774522331529	-5	-5	-5	-1.29439283659539
Healthy	1.27722861019459	1.62838034626278	1.02399568126365	-0.929149746572427	-1.51541547071716	0.549452046395792	-5
Healthy	1.52357960846822	1.40971372386057	-0.531460677057052	0.280648926108929	-5	0.602824761596317	-5
Healthy	1.15938910801886	1.45042925695913	-0.301455812940808	-2.22112552799726	-5	0.253689273386233	-1.23589862352377
