s	Agathobacter_rectalis	Bifidobacterium_adolescentis	Collinsella_sp003487125	Enterocloster_aldenensis	Anaerobutyricum_hallii_A	Bariatricus_comes	Holdemanella_biformis	Blautia_A_wexlerae	Dorea_formicigenerans	Coprococcus_A_catus	Bacteroides_uniformis	Bacteroides_ovatus	Bacteroides_caccae	Alistipes_shahii	Odoribacter_splanchnicus	Alistipes_onderdonkii	Enterocloster_sp900540675	Parasutterella_excrementihominis	Clostridium_Q_symbiosum	Bilophila_wadsworthia
Healthy	-0.933450461238066	-0.177393922743058	-0.46451599677331	-0.303564973510573	-0.5459787942974	-0.434187587211136	-5	-0.564251163835624	-0.996798053478308	-1.69079582032959	0.847478880891185	0.442565992261002	-5	0.393497988497955	0.00711592778880432	0.246407477727229	-5	-5	-5	-5
Healthy	0.122117536313263	-5	-0.644835933484795	-0.792877502349036	-0.341444882625054	-0.398037735925194	-5	-0.497054221595322	-1.00104355952951	-1.15670491726349	0.62885465268082	-2.65757731917779	0.397693259322866	-0.380677055116824	0.214138871709857	-0.619770663061963	-5	-5	-5	-1.29920977862565
Healthy	-5	-5	-5	-5	-5	-5	-5	-2.6903698325741	-5	-5	-1.14587621789883	-1.19361649817583	-0.706836404358341	-2.58502665202918	-5	-2.93181413825384	-0.386306138185388	-0.385471880252461	-5	-5
Healthy	-0.557222441531937	-0.507016237183024	-1.29022139815177	-1.61367942610595	-5	-5	-5	-1.44696698379756	-1.89380910273658	-5	-0.212638723151353	-0.495488360595368	0.240114736508582	0.430387918796361	0.443863541697296	-1.16717187046065	-5	-2.32057210338788	-5	-5
Healthy	0.0802475764875009	-5	-5	-5	-5	-1.18309616062434	-5	-1.3799681048737	-5	-5	0.892225984735903	0.427893272115155	-0.734969802276941	-0.235218818483432	0.0346003849759654	-0.748386110456408	-2.54515513999149	-0.674422768059582	-5	-1.62543493927723
Healthy	1.07992289407995	-5	-0.591285284680177	-1.4356890900394	-0.421842333106156	-0.380823159233224	-5	-1.04186632432376	-1.83983170704149	-5	0.759064700851973	0.399917619205214	0.419165704230532	0.0180510675606115	-5	-0.570086302236245	-5	-5	-5	-5
Healthy	-1.58186450157477	0.584454483172844	-5	-5	-5	-5	-5	-5	-5	-5	0.565399130715598	-5	-5	-5	-5	-5	-1.68761105062941	-5	-5	-5
Healthy	-5	-1.51527319570134	-5	-5	-5	-5	-5	-5	-5	-5	-1.62745619924093	-2.08249449044745	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.738350013199639	1.07308422081228	0.14803165119416	0.0908538728514659	-0.232725368761708	-0.0285014932298947	-5	-0.530811485252671	-0.304588376656483	-0.536107011014093	0.251543322210804	-1.06203099704855	-5	-5	-5	-2.16367588429325	-5	-2.95078197732982	-5	-2.3829996588791
Healthy	-4.04575749056067	0.519859482264264	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-0.447830840088634	-5	-0.294290198856954	0.577421709622397	-5	-1.32541439769709	0.0910018197118466	-5	0.602891953607845	-0.149611109993554	-5	-0.557567268986239	-0.299019529949707	-5	-2.02826040911222	-0.741386659197256	-1.65698550284923	-5
Healthy	-0.574074699347526	-5	-1.16203298163135	-5	-5	-5	-5	-1.77546693739391	-5	-5	0.642968760855552	-1.19253262431572	0.194475489520057	-0.434671757145802	-5	0.180340961168567	-1.05700040663396	-2.84163750790475	-5	-1.5655907924125
Healthy	0.805858205463609	-5	-2.32057210338788	-0.871600731282193	-1.45754805262402	-0.580887237124858	-5	-0.457286583195677	-0.872733181681101	-0.66806682749672	1.00444218544221	-0.257384830585218	-0.510941963000938	-1.84193920606339	0.0284777147823471	-2.39577394691553	-5	-1.29208933428689	-5	-5
Healthy	-5	-0.0720755720566915	0.0884833853859148	-0.557034469165329	0.421483821259089	0.536612725989125	-5	0.389146584990866	-0.495909906740058	-0.638347700026063	0.342635827617934	-1.05923456436878	-5	-0.398842105971946	0.372171599389043	-0.426931036068378	-1.43191566868461	-5	-5	-1.29081487044975
Healthy	0.932947374385755	-1.30303235925598	-0.269411504874598	-0.933189724374167	-0.116225038644742	-0.530560920816393	-5	-0.532939731995802	-0.63912270289796	-0.802471344477229	0.484335435796288	-0.811127739228662	0.540309449223392	-0.161642128549006	-0.391955594263077	-0.192823649716357	-5	-0.939377695690044	-5	-5
Healthy	-5	-5	0.73875202725277	-5	-0.247053146591605	-5	-5	0.566115629689729	-0.345428824308513	-0.221805322339494	-0.101444840688995	-5	-5	-0.0860325828185168	-5	-5	-0.139177052510633	-5	-5	-0.516598155700823
D009765	0.665626012734214	0.540141698835551	0.136615943475656	-0.219668283638295	-1.73921333134502	-0.0434426082143211	0.201121164067993	-0.0188113273863753	-0.824285292691305	-0.474165107199368	-0.714577725811753	-0.887529060661861	-0.383083588627532	-1.82594019227497	-5	-5	-5	-5	-5	-5
Healthy	0.504402892468159	-1.26480045157769	-0.800519085137644	-0.68056079695395	-0.740000204918113	-0.797048754959757	-0.0913756003228808	-0.734568933173287	-0.337270492795228	-0.875985121112592	0.652842723527675	-0.694949731082777	-0.4990229464108	-0.0211167779468055	0.0175174747339977	-1.88173527391052	-5	-5	-5	-2.72353819582676
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	0.123086870943634	-5	-5	-5	-5	-0.809640283734676	-5	-5	0.67873046689768	-0.0872042246175383	-5	0.00878747408396512	-5	-5	-1.07145053299834	-2.03857890593355	-1.70774392864352	-1.23935138041864
Healthy	-5	-5	-0.251230717744995	-0.214862436249314	0.106061643964693	-5	-5	-0.6432286383304	-0.338461792029604	-5	0.729700035569845	0.0257931488062569	-0.956559123755526	-0.613304888224382	-0.51327206401093	-2.1890957193313	0.559007195261	-4.04575749056067	-0.721841103755336	-1.11350927482752
Healthy	0.790402696229323	-5	-5	-1.00366348190422	-1.15045774799498	-0.326684130990742	-5	-1.08804381092731	-0.959991363986458	-5	0.204372342988412	0.0868543599347791	-2.57186520597121	-1.19354867675274	0.0202286533958287	-2.56863623584101	-1.22797183467514	-0.252036933747152	-3.34678748622466	-1.59074334796109
Healthy	-5	-5	-5	-1.37685412536206	-5	-2.05551732784983	-5	-1.47742536730882	-1.48518670500071	-5	-0.179109210100944	-0.387746093903563	0.570382968638017	0.0103678098517152	0.159425813986792	0.562486766370776	-5	-2.52870828894106	-5	-1.88074411072206
Healthy	-5	-5	-1.31749391406099	-5	-5	-2.44855000202712	-5	-1.63883900480497	-5	-5	-5	1.57605683446339	-5	-5	-5	-5	-1.39534202795213	-5	-1.08518101955253	-5
Healthy	-5	1.42613226763771	-0.41054190953502	-5	-5	-5	-5	-0.0777625542190278	-5	-5	0.876190696338256	0.50810801298523	-1.31686286851699	-5	-5	-5	-5	-5	-5	-5
Healthy	0.210735755808865	1.02350390713953	-5	-5	-5	-5	-5	-5	-5	-5	-0.29654525468797	-5	-5	-5	-5	0.936466490277281	-5	-5	-5	-5
Healthy	0.928481883207891	-0.176793211623348	-1.19415945118533	-0.152871732953638	-0.17441162014103	0.107691498040307	-5	0.457414059490998	-0.918652692195867	-0.304535835737144	-5	-0.907630300370879	0.878642990408896	0.245233741464828	-5	-2.40340290437354	-5	-1.00868530182339	-5	-5
Healthy	0.197357759171401	-5	-5	-1.10612732120492	-5	-5	-5	-0.869698402658155	-1.08444188458848	-5	1.42464336238819	0.426577945659575	-5	0.174882239078488	-5	-5	-1.3963144503853	-0.889241991120112	-5	-5
D009765	1.0485975467191	1.28673056811459	1.07339975089198	0.237661846159292	-0.282304538261953	0.236572527590128	-5	-0.224389551993639	0.0881148166131374	-0.468942808766711	-0.120193308644674	-2.44249279809434	-3.01772876696043	-0.371825715551675	-5	-5	-1.36321131096562	-5	-5	-5
D009765	-5	-1.06188073080569	-1.3269790928711	-0.0198965930418558	0.148414460887591	0.0460774477041077	0.364183143202555	0.0343396329734185	-0.00509362755552151	-0.0671712330991534	0.673899671261814	-0.226432951073941	0.2360129703664	-0.735182176990463	0.282898414777716	-5	-5	-5	-5	-5
Healthy	-0.096058545316982	-5	-5	-1.876801924968	-5	-5	-5	-2.61978875828839	-1.79155864356143	-5	1.39487718597479	0.0241694781917973	-5	0.307744135310365	-0.261156045488673	-5	-5	-0.925585870158864	-5	-5
Healthy	-0.328716051374985	-0.602894638250913	-0.718375848559799	0.0905014154335838	-0.435120982498547	-0.319211388493318	0.460885820597572	-0.453148998218606	-0.33866065999396	-0.768632368598289	-5	-0.956794961112342	0.111685845231538	-0.178584739382025	0.0672568892381498	-0.578873401255201	-5	-1.72307886793423	-5	-3.58502665202918
Healthy	0.76848048368044	-0.407878782534115	-1.01246779727016	0.139891674464654	0.0694127721346004	0.0979164092373254	0.806198295395878	0.0972399514535686	-0.218941490996577	-0.594670718197124	0.832301295872351	-0.00432093948837783	0.69821454384097	-0.167203781587587	-5	-5	-5	-5	-5	-2.00612308505879
Healthy	0.344783159271614	-1.00691663930194	-1.25869079110043	-5	-5	-1.61852390972497	-5	-5	-2.45842075605342	-5	1.04407739052818	-1.18889439298207	0.137107139049874	-0.0591350240332784	-5	-0.30477231994695	-5	-5	-5	-5
Healthy	-1.22599426974179	0.518373100347931	-0.00316447894722473	-1.2217763732339	-0.808744657753735	-1.46142626619314	-5	-0.220345799024211	-1.97183558057553	-1.14224547794056	0.458686185199759	-0.0199647964794693	0.156985044123713	0.117065703046972	0.239914815000717	-0.111388112411395	-5	-5	-5	-5
D009765	0.745182570722434	-0.481828366397738	-0.541860931821728	-0.452483733648976	-0.516484021609458	-1.09799710864927	-5	-0.811831141413304	-1.01854383347787	-1.0782615163154	0.44490784014757	-2.1444808443322	0.0487796293680048	0.0163521322464845	-0.170496819193391	-1.05359686610095	-1.69897000433602	-2.91364016932525	-5	-2.04575749056067
Healthy	0.486624557323066	-5	-1.01452861671041	-5	-5	-5	-5	-5	-1.16966800654804	-5	-0.160031997995545	-1.07520400420209	-0.0560506529577384	0.121789568859297	-5	-0.267702760786808	-5	-2.08671609823958	-5	-5
D009765	0.881242531906572	-1.44237251157317	-0.821224427954589	-0.0424789100344337	-0.464870512564935	0.0581640020799746	0.462724344897877	-0.946614200182518	-0.47775143871231	-1.7851561519523	0.723364534519495	-0.708564545072878	0.664964286676846	-0.716630918084547	-5	-0.600689784553455	-5	-1.02969962459782	-5	-5
Healthy	-0.170001911302621	-5	-0.960110202263819	-5	-5	-1.70796556400526	-5	-1.23500240071512	-1.70752240633222	-5	0.687613671588698	-0.97061622231479	0.259228229645997	-0.404019049870751	-0.0915900508528306	0.200973548992659	-1.31533413597414	-1.76170293212461	-5	-1.18835797854685
Healthy	1.35673335279329	0.328187900659431	-0.285502591350194	-0.916139199133427	-0.56190087349661	-0.818356462160651	-5	-0.296313206970355	-1.37840832414078	-1.86486734862323	1.10422789126872	-0.593664241542944	-0.155448273660727	0.25572586484884	0.216060285923142	-0.458945221117299	-5	-5	-5	-5
Healthy	0.397953905873104	-5	-1.80106813006779	-1.22402566887063	-1.84405698202816	-1.32148162095989	-5	-1.4145392704915	-2.35163998901907	-5	0.947001663431223	0.343733454537847	-0.218776153648681	-0.105578700128785	-0.151915619128958	-1.96859153574838	-1.62561830194912	-0.654547848624176	-5	-1.47069800221202
Healthy	1.35202826792575	-5	-0.332406974706992	0.378550513195589	0.185128343977995	0.370927386871831	-5	-0.670764884430576	-0.0603360066761913	-5	0.149810090099053	-0.375686957916662	-0.172068834343973	-5	-5	-5	-2.58502665202918	-5	-5	-2.46852108295774
Healthy	0.203965237681161	-5	-5	-1.08328292240119	-5	-5	-5	-0.733674208524362	-0.902777407480099	-5	1.43042032112695	0.419198789300704	-5	0.158302169228023	-5	-5	-1.37304404856455	-0.783913307578087	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.49325737871452	1.05045361484805	0.734654240555608	-1.05026854768429	-5	0.125812959505264	0.35282672611499	-0.932148339487647	-0.812310106474816	-0.969886247292407
Healthy	0.402696319063092	-0.521072944417075	0.470777883335124	-0.58762346349629	0.0155860661443842	-5	0.0667804850486328	-0.462722537107429	-0.187681700202776	-5	0.176085468423985	0.0312427947614055	-5	0.145827027354418	-5	-0.10395905243761	-5	-5	-5	-5
Healthy	0.347115254841404	-1.02969962459782	-1.11193288659256	-5	-5	-1.32385531964379	-5	-1.66594855965311	-2.08301995267962	-5	1.03290108134163	-0.949079163064597	0.153671599730122	-0.0524682543044069	0.0224819844787962	-0.284096889734551	-5	-1.8784401558125	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.120524576755896	1.15264633682146	-5	-5	-5	-5	-0.237644089132966	-5	-1.61225434039114	-5
Healthy	0.892501980233919	-0.657537839655754	-0.933972405051138	-1.27327279097343	-0.219387496764888	-5	-5	-0.825242623689339	-0.92401531525588	-1.90066472231404	1.12217687196018	-0.455857511547853	0.328709786371318	-0.0518120648781515	-5	-1.62033196596635	-5	-5	-5	-1.32624206345042
Healthy	0.866322199418979	-5	-5	-0.00395264062852447	0.141973119882945	-0.522025471576983	0.959286150886523	-0.0672827739606436	-0.941991767284598	-1.88372441241946	0.843818089114657	0.0642707529740061	0.458890044233357	-5	-5	-0.59067565339593	-5	-5	-5	-5
Healthy	-0.16366955351604	-5	-0.997704317445066	-5	-5	-5	-5	-1.47781668238131	-2.40450377817443	-5	-0.616130799197455	-1.1254022312968	0.305989442369884	-0.343298231884928	-0.0595233604256793	0.229850715996729	-1.37089634982286	-1.59311932995088	-5	-1.02756572304263
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	1.20578907637669	-5	-5	-5	-5	-5	-5	-5	-5	0.447875575197435	-5	-5	-5	-5	-1.83238732727247	-0.412143172443328	-5	-5	-5
D009765	1.19539341823822	-5	0.860271509497651	-0.494212619637423	-0.646641654473409	-0.762230125698981	-5	0.250366322145434	0.0629653477648749	-5	-0.108278605444785	-5	-5	-0.852818527807203	-5	0.803543146599591	-5	-5	-5	-5
Healthy	1.36229789807823	-5	-5	0.0576128596413167	-0.306229096369377	-0.135856919863981	-5	-0.825911104536314	-0.242095567324451	-0.979265914588484	1.34823104618837	-0.468955594731762	-5	-5	-5	-5	-0.334128325961425	-5	-1.68782264356022	-5
D009765	0.80622340126075	0.690785080094251	0.125364136788506	-5	-5	-5	-0.345053773415656	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
D009765	0.344802792482676	1.04384975044827	0.532012515848497	0.231625031878538	0.252714714065313	-0.226447581419136	0.0850657003613378	0.632322629896617	-0.464098545773316	-5	0.116717299877443	-0.33555547590529	-0.835617399036831	-0.274006741075278	-5	-5	-5	-5	-5	-5
Healthy	0.30379199302596	0.555049686116062	0.779652036999753	-0.450432766854461	0.584003117645611	0.300854070771614	-5	0.024021570320839	-0.604533816318062	-5	0.186673867499745	0.147063861924817	-5	-0.611756663104404	-0.457411072814686	-1.16014501539811	-5	-5	-5	-1.61690307005091
Healthy	0.4891242267942	-0.902707975908104	-0.490367429873487	-0.397245692805683	-0.207881581697575	-0.622475199326298	-0.00851253997721922	-0.652689503974808	-0.370835142792686	-1.19124902765041	0.541929782755022	0.226682374667009	-5	-0.976829878878603	-0.0148385848049493	-0.774328956918856	-5	-1.92518355935482	-5	-2.00656376950239
Healthy	-5	-5	0.380542265067435	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.50479167332422	-5	-5	-5	-1.55253186905024	-5	-5	-5
D009765	1.35456190554026	1.02880744790368	-5	0.290441988905957	-5	0.561863116812064	-5	-0.290390878927351	-0.292625726375232	0.203079143988489	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.304559457935033	-2.57675412606319	-1.80079352083834	-2.09205147838773	-1.29834568267425	-1.13448148092523	-5	-1.41206465136364	-1.83327394441995	-3.0087739243075	0.58418417269684	-0.855674921599512	0.580013254806938	-0.199172987662629	0.0294162470868848	-1.32468001666071	-5	-2.15801519540989	-5	-5
D009765	1.40426071980338	1.34086650367965	-5	0.187740632484242	-0.580011226569585	0.420274334403163	-5	-0.378242277691846	-0.771317390287035	-0.255214313541479	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.76853040956932	-2.13018179202067	-5	-1.52302353424047	-0.506318933668039	-5	-5	-1.04793440981495	-5	-5	-0.418995240016328	-0.512211377154405	0.345920420911896	-1.39870068980566	-5	-1.81474123470341	-1.27901425584626	-0.288521778750192	-5	-5
Healthy	-0.682103733507044	-1.86550414416533	-0.666008938430493	-1.15205736115478	-5	-5	-5	-1.19010375339756	-1.81559251458768	-5	1.15161834147628	-0.571007188151973	0.869631790586978	0.0210858833099773	0.297633595428181	-0.251633638665597	-5	-5	-5	-5
Healthy	-0.171791385532055	-0.368515644614021	-1.55501888791206	-0.874876727448002	-2.56066730616974	-1.06615853710128	-5	-0.864485719001214	-2.0329202658555	-1.68550077202685	-1.33818731446274	0.0484845316747347	0.622520719340812	0.566298401406307	0.233217011044562	0.923461629594373	-0.388425375699063	-0.691435586438761	-1.13129679772146	-1.14508697769214
D009765	1.55478960963975	-0.379582838156265	0.339413674926844	-0.6439932751438	0.12175347731433	0.185794216128007	-0.555315169683521	-0.558053627396949	-0.40690231582552	-0.840613299038245	0.489823532020066	-0.917106966711821	-5	-5	-5	0.0580424307768941	-2.57675412606319	-5	-2.59859945921846	-5
Healthy	1.15630407226646	0.754115834186576	0.166729013979253	0.399085035333225	-0.091273773405123	-0.00908868026057837	-5	-0.281980205156847	-0.247375437373234	-1.06966236426227	-0.590607969380847	-0.0511128948838877	-5	-0.110076720742586	-5	-0.519921159934515	-5	-5	-1.64435694977913	-1.66414108868018
Healthy	0.406056226052991	-5	-0.292881384215061	0.44843112804586	0.286528322248599	0.10077363144677	0.48780839772468	-0.12740091441149	-0.420879780298414	-0.338831190758444	-0.532243948755967	0.329165922482092	-5	0.0902333563609496	-0.0338113190438628	-0.39483507145388	-5	-1.47456644657118	-5	-2.1681302257195
Healthy	0.973734979292855	-1.19415945118533	-1.6140364293993	-0.713229263285944	-0.32693299186985	-0.305860052357369	-5	-1.27498727465884	-0.813184875552546	-5	1.4925985108536	-0.20518443897439	0.384580987185691	-1.17256610459922	-5	-5	-5	-5	-5	-5
Healthy	-0.335188851755154	-0.438219071749351	-0.543664338176393	0.343764943264214	0.100287814479747	0.389424811340712	-0.0796105411024407	-0.00242578235723233	-0.140183459749696	-0.495053644946418	0.98754427002232	-1.4789927475914	-0.32550628270365	-1.10857405715201	-0.0322695461224196	-1.38870163770357	-5	-2.42481215507234	-5	-5
Healthy	-0.0172585359342115	-5	0.0275208450751597	0.0147766717570292	-0.16129569822288	-0.303967049499675	-5	0.0772006969811833	-0.611224069551285	-0.391367010509963	0.151939545403197	0.332983510816226	1.21093113047166	-0.305131672017544	0.217689198549057	-0.00414552012543416	-1.05399011523424	-1.97265039222524	-1.35832762677531	-0.757955760630449
Healthy	0.931861465087684	0.213190917091415	-0.24694576945863	-0.486382926212125	-1.91649738016973	-1.6940041172292	-0.0363018731690142	-0.981174721996049	-0.924489535475586	-0.741602195904491	0.18004268000987	0.047158001128309	0.101427420049637	0.558080669290691	-0.122651694236436	-0.308741641866889	-3	-1.36562350591163	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.22388541123352	-0.334691114509419	-0.7549317242816	-0.673541242928778	-5	-1.42101715729721	-0.447234473898176	-0.276552537767968	-0.43483720716676	-5
D009765	1.07659712127213	-0.498119506244941	-0.510758909475824	0.0131870492316686	-0.366885183871504	-0.411515400955207	-5	-0.692717952966654	-0.422726551212112	-0.758752448736284	0.457877357046692	-0.107321163268626	0.209008041855472	0.836272199852366	0.334913939827125	0.0180635657830364	-0.233936811427459	-3.79588001734407	-5	-0.53001607389131
Healthy	-0.876638441253703	-5	-1.58586263781552	-0.465885012356193	-5	-1.51884412917196	-5	-5	-1.77989191195994	-5	1.46457463935443	-0.473971043796566	0.690792160948871	-0.262473413040513	-0.0446249773298153	-1.06641148980335	-5	-5	-5	-5
D009765	0.806510997339716	1.41313892796781	1.20105036976537	-0.18096962510057	-0.742993782087693	-0.107604835927449	-5	-0.58277749556623	-0.227318975244388	-1.39480273261162	-0.461753115328017	0.375295908063959	-5	-0.1395182507704	-5	-5	-5	-5	-5	-5
Healthy	0.33801400507456	-0.357565159210393	-0.729810457295819	-5	-1.542269451754	-1.33695902510603	-5	-0.944506993322154	-5	-1.89517159634634	0.428157480461412	-0.682981898951888	0.842281523174667	0.448570291791354	0.372027792657405	-0.44189169836945	-2.44855000202712	-1.89380910273658	-5	-5
Healthy	-3.06550154875643	1.48331779389885	0.738476921732941	-5	-3.24412514432751	-5	-5	-5	-5	-5	-0.293760289951386	0.489204485991144	-2.62708799702989	-5	-5	-5	-5	-5	-5	-0.858675672724582
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.503534659762033	-5	0.372588001510409	-5	-5	-5	-5	-5	-5	-5
