group	Ruminococcaceae	Marinifilaceae	Erysipelotrichaceae	Enterobacteriaceae	Streptococcaceae	Peptostreptococcaceae	Pasteurellaceae	Veillonellaceae	Eggerthellaceae	Micrococcaceae	Rikenellaceae	Acutalibacteraceae	Dialisteraceae	Barnesiellaceae	Methanobacteriaceae	Coriobacteriaceae	Oscillospiraceae	Desulfovibrionaceae	Eggerthellaceae	Coprobacteraceae
Healthy	3.89374	0	0.15159	10.2369	0.01199	0	0	0	0.18474	0	1.19582	1.92558	2.66555	0	0	1.2303	0.09972	0.74538	0.18474	0
Healthy	6.43593	0	0.84406	0	0.15003	0.37688	0.12203	0.02219	0	0	2.75428	2.45709	1.76815	0	0	0.2103	0	0	0	0
Healthy	5.82302	0	0.06326	0.03477	0	0.01784	0	0.03324	0.09714	0	3.92554	4.38104	0	0.82351	0.34277	0.07421	0.32407	0.07558	0.09714	0.10589
Healthy	4.22174	0.68005	0	0.03077	0	0	0	0	0.08142	0	20.64751	2.13856	0	6.97099	0	0.03215	0.1042	1.05556	0.08142	0.06187
Healthy	28.58641	0	0	0	0.03805	0	0	0	0	0	0	4.37039	0	0	0.67049	1.74182	0	0	0	0
Healthy	1.28893	0.81325	0.38404	0.92181	0.03649	0	0	0	0.02932	0	20.49748	0.70445	0.08535	2.85804	0	0.92965	2.14381	0.45611	0.02932	0.0857
Healthy	1.09392	0	0	2.48301	0.86311	0.02356	0	0	0.29807	0	0.2041	31.3741	0	0.16781	0	0	0	0	0.29807	0
Healthy	0.07607	0	0	1.26381	0	0	0	0.74173	0	0	0	0	10.4524	0	0	0	0.00303	0	0	0
Healthy	1.77624	0	0	2.47939	0	0	0	0	0	0	12.4989	1.84749	0	0.61571	0	0	0	0	0	0
Healthy	7.59985	0	0.0053	0.0879	0	0	0	0	0.17736	0	17.85156	2.41243	0	5.80268	0	0	0.2025	1.76777	0.17736	0.00428
Healthy	1.9645	0.54845	0.28075	0	0	0	0	0	0	0	11.8859	0.57022	6.30717	0	0	0	0.03965	0	0	0
Healthy	2.00868	2.39408	0	0	0.51762	0	0.08773	0.33703	0	0	0	0	0	2.59072	0	0.00554	0	0	0	0
Healthy	1.5846	0	0	2.67427	0.25105	0	0	0	0.78727	0	0.0213	35.6608	0	0.0921	0	0	0	0	0.78727	0
Healthy	3.34848	0	0.03287	5.68172	0.21766	0	0	0	0	0	8.87647	0.97921	0	0.62342	0.54643	0	0.70964	0.70259	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	25.52365	0	0	0.01714	0	0	0	0	0.41619	0.00048	13.13079	2.52343	0.17884	0.09859	0	0.24652	2.08842	0.03407	0.41619	0
Healthy	2.57804	0	0.04372	1.27544	0.08829	0	0	0	0	0	1.55135	0.14112	0	2.37587	0	0	0.88068	0.12261	0	0
Healthy	0.10262	0	0	1.1848	0	0	0	0.82264	0	0	0	0	10.5252	0	0	0	0	0	0	0
Healthy	0.0324	0	0.04074	3.52983	0.05537	0.02208	0	0.68909	0.00619	0	0.00441	4.82137	0.24033	0	0	0	0.08329	0.261	0.00619	0
Healthy	4.30776	1.22831	0	0	0	0	0	0.52361	0.11447	0	17.37962	0.13114	0	0.98569	0	0.09808	0	0.49124	0.11447	0
Healthy	1.53287	0	1.34847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	11.4392	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	2.48083	0	0.00596	1.32083	0.07448	0	0	0	0	0	1.49565	0.1895	0	2.43981	0	0	0.8726	0.08961	0	0
Healthy	4.71416	2.05464	0.00966	0.04396	0.04463	0	0	0	0.19876	0	13.86558	0.66261	0	2.15864	0.57479	0.52919	0.006	0.14619	0.19876	0.17609
Healthy	3.10772	0.91059	0	0	0.05219	0.24857	0	0.23919	0	0	4.12676	6.78815	0	4.06198	0	0.18728	0.10315	0	0	0.00795
Healthy	1.63334	0.55613	0	0	0	0	0	0	0	0	12.68383	0	3.17592	0	0	0	0.02267	0	0	0
Healthy	6.4459	0	1.12369	0	0.32147	2.88455	0.91028	0.09152	0	0	0.1514	0.10223	0	0	0	0	0	0	0	0
Healthy	2.14601	0	0	0	0	0	0	0	0	0	21.5141	1.92955	0	4.36296	0.07159	0.08195	0	0.34275	0	0.18832
Healthy	8.10798	0.22065	1.18853	0.03747	4.6689	0.02006	0.06653	0.14252	0.20473	0.00276	7.93635	0.25808	0	5.01501	0	0.02651	0.05296	0.05129	0.20473	0.11511
Healthy	2.87284	0	0	0	0	0	0.12093	0	0	0	1.95564	0	0	0.83363	0	0.12039	0	0	0	0.3186
Healthy	3.72487	0	0	0.11105	0.10553	0.16753	0.18185	0	0.01278	0	0.29966	22.12665	0	0	0	1.6731	0	0	0.01278	0
Healthy	4.07662	0	0	0	0.27096	0	0	0.08649	0	0	2.50503	4.03009	4.65177	0	0	0	0	0	0	0
Healthy	6.09068	0.89593	0.08144	0.00662	0.04228	0.02377	0.0989	0.0567	0.03053	0	4.23423	1.68496	0.13292	3.57406	0	0.20395	0.05715	0	0.03053	0
Healthy	6.13268	0.43607	1.15591	0.242	0.02337	0.56608	0	0.00157	0	0	3.76093	31.53826	0.04364	0.15407	1.3625	0.91132	0.03409	0.04322	0	0
Healthy	28.24521	0	0	0	0	0	0	0	0.08635	0	16.06125	1.05979	0	0	0	0	0	0	0.08635	0
Healthy	13.50396	0	0	0	0.09439	0.00096	0	0.06251	0.51902	0	3.82205	0.00154	2.37889	0.6502	0	1.44505	0.6879	0.00601	0.51902	0.02888
Healthy	3.94646	0	0.06297	0	0	0	0	0	0.00588	0	24.43385	0.21108	0	1.1022	0	0.06035	0.25771	0.49346	0.00588	0.10248
Healthy	2.65284	0.80319	0.02206	0.06496	0.00582	0	0	0	0.08004	0	4.45873	0.39893	0	5.80755	0	1.18629	0.02232	0.03399	0.08004	0.27036
Healthy	3.54521	0.82888	0	0.05838	0.00187	0	0	0	0	0	15.56296	1.01374	2.95	3.18464	0.04678	0	0.02982	0.09441	0	0.0097
Healthy	11.16124	1.52371	0.09654	0.40999	0	0	0	0.00499	0.00306	0	0.00561	0.01782	0	0	0	0	0.12496	0	0.00306	0
Healthy	3.34144	1.01161	0.06673	0.35667	0.20182	0	0	0	0	0	5.41139	0	0	1.31574	0	0.10642	0	0	0	0
Healthy	2.42954	0	0.03525	1.60196	0.05378	0	0	0	0	0	1.35968	0.15364	0	2.62517	0	0	0.91926	0.10488	0	0
Healthy	2.31697	0.701	4.47474	2.81307	0.568	0.02245	0	0.00152	0.20295	0	8.43381	8.43751	0.00216	3.2052	1.00934	0.70928	0.22803	0.0207	0.20295	0.04558
Healthy	2.07474	0.5805	0.0675	4.90221	0.41582	0.00884	0.04745	0.00763	0.01452	0	8.18511	1.49579	0	0	1.85731	0	0.03992	0.0225	0.01452	0.35612
Healthy	2.59268	0.79785	0.21016	0	0.04231	0	0	0	0	0	3.11309	0.63756	0	4.93766	0.26347	0.21066	0.01499	0	0	0.08235
Healthy	3.26961	0	0	2.81028	15.18573	0	0	0	0	0	1.67336	5.85025	1.75144	0	0.80622	2.82293	0	0	0	0
Healthy	18.34855	1.62915	0	0	0.04971	0	0.00539	0.00061	0.0159	0	6.62994	0.01963	0.079	0.95557	0.02368	0.4252	0.03958	0.37236	0.0159	0
Healthy	2.54822	0	5.35216	2.94578	2.14881	0	0	0	0.04877	0.00308	0.88437	0.0613	0	0	7.67343	3.06694	0.06731	0.01486	0.04877	0
Healthy	21.08279	0	0.20803	0	0	0	0	0	0	0	2.05477	2.08405	4.47183	0.05172	1.05349	0.70237	0	0	0	0
Healthy	4.46105	0.56107	4.75255	0	1.85538	0	0.26908	0.17318	0	0	0.74794	0.00419	0	0.0948	0	0.01177	0.12469	0	0	0.00493
Healthy	4.48366	0.94109	0.0146	0.14805	0.2353	0	0	0	0.44375	0	15.57255	1.37687	0	0	0.21958	1.37258	0.17079	0.11837	0.44375	0
Healthy	0.82121	0	1.92503	2.79117	21.41129	0.00954	0	0.07358	0	0.01772	1.78457	1.78926	0	0.04497	0	1.28345	0	0.20563	0	0
Healthy	0.09959	0	0	0.71224	0	0	0	0.75886	0	0	0	0	10.2633	0	0	0	0.01849	0	0	0
Healthy	9.26845	0	3.38415	0	8.05628	0	0	0	1.7896	0.57277	0.51578	0	0	0.1496	0	2.0733	0	0	1.7896	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	11.2424	0	6.32629	0	0	0	0	0	0
Healthy	8.54937	0.53476	0.01485	0.64204	0.70166	0.13658	0	0	0.05646	0	1.92101	17.49684	0	3.12126	2.56046	0	0.73411	0.0131	0.05646	0.00598
Healthy	7.26992	0.38999	0.10218	1.27085	0.0646	0.07406	0.0621	0.0494	0.08085	0.00072	0.44654	0.24417	0	0	0	0	0.10534	0	0.08085	0
Healthy	6.30372	1.02589	0.00367	0.04132	0.43402	0.0282	0.04874	0.00464	0.00291	0	4.04289	2.35385	0	2.52159	0	0.05401	0.01411	0.12539	0.00291	0.00745
Healthy	11.8737	0.34223	0.00148	0.23325	0.1245	0.05406	0.06159	0	0.06372	0	3.53718	0.91585	0	0	0	0.31115	0.00426	0.06536	0.06372	0
Healthy	8.80464	1.57548	1.88727	0.27732	0.50102	0	0.19386	0.28076	0	0	6.1645	0.18838	1.69482	0.92306	0.14978	0.28685	0.07212	0.08071	0	0.44148
Healthy	0	0	1.21417	0.88674	0.16109	0	0	1.34277	0	0.00943	0	0	0	0	0	12.4506	0.01569	0	0	0
Healthy	5.8118	0.31505	0.28468	0.00253	0.06218	0.00806	0	0.01857	0	0	2.85653	0.22326	0.00208	0.08837	0	0.11203	0.003	0	0	0
Healthy	0.00477	0	0	0.41166	0.01847	0	0.24304	0.69585	0	0.00086	0.02258	0	0	0	0	0	0	0	0	0
Healthy	0	0	0.00989	12.49233	0.78107	0.00127	2.70718	5.14172	0	1.51571	0	0	0	0	0	0.41733	0	0	0	0
Healthy	6.64128	1.1904	5.05184	1.83665	9.45995	0	0	0	0.62164	0.30448	0.99567	0.03866	0	0.51836	0.08737	1.28684	0.06468	0.09875	0.62164	0
Healthy	3.60569	0.88347	0.02015	0	0.06329	0	0.08175	0	0.15264	0	19.2176	0	0	2.78794	0	0	0.15407	0.13741	0.15264	0.0334
Healthy	6.28211	1.86644	2.30946	0.37713	0.55633	0	0.27209	0.2945	0	0	4.00574	0.06359	1.6676	1.10013	0.13716	0.19166	0.02425	0	0	0.47081
Healthy	10.77303	0.33229	0	1.63938	0.32385	0.16941	0.42847	0	0.03866	0.10894	2.39063	5.39516	0	0.85996	1.45638	0.83149	0	0.12114	0.03866	0.07139
Healthy	4.79069	0.73835	0.51784	1.62939	0	0.00931	0	0	0	0	7.37848	0.8963	0	3.57143	0.56344	0.27147	0.23611	0.14056	0	0.01214
Healthy	19.4144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.94398	0	0	0	0
Healthy	4.8326	1.44205	3.61355	0.20979	0.224	0	0	0.0005	0	0	1.27198	0	0	0.16854	1.00841	0.0877	0.07931	0.01786	0	0
Healthy	0.70933	0.67649	0	0	0.01218	0	0	0	0	0	16.53222	0.15924	0	3.23269	0	0.09435	1.68676	0.07112	0	0
Healthy	2.30526	0	0.04729	1.57397	0.08399	0	0	0	0	0	1.47426	0.13605	0	2.59423	0	0	0.93775	0.13645	0	0
Healthy	2.33431	0	0.26284	0	0.09193	0	0	0	0.00435	0	7.05071	5.07756	0	0.72606	2.28699	0.40638	0.9009	0.68313	0.00435	0
Healthy	4.58983	0	0	0.09809	0.65614	0	0.01836	0.02835	0.0222	0	6.0844	1.86291	0	0	0	0	0.0045	0	0.0222	0.24281
Healthy	6.59496	1.68742	0.01532	0.01409	0.47554	0.14233	0.0002	0.19958	0.18289	0	2.71926	8.56614	0	0	0	0	0.1022	0.00221	0.18289	0.59107
Healthy	4.47765	0	0.00905	0.20655	0.50175	0.08598	0.56092	0.18514	0.1264	0.02328	11.76356	2.68416	2.29786	0.00387	0	0.96021	0.05838	0	0.1264	0
Healthy	4.22601	0.94382	0.08279	0.53174	0.45275	0.02671	0.01477	0.00519	0.09198	0	7.90937	0	0.00059	0	0	5.0153	0.95385	0.077	0.09198	0.18312
Healthy	24.7067	0	0	0	0	0	0	0	0	0	0	1.38933	0.59045	0	0	0	0	0	0	0
Healthy	2.16227	0.65396	0.14789	0.11909	0.29531	0	0.10908	0.01173	0	0	6.90337	0.27905	8.07882	5.10905	0	0.04509	0.05457	0.02485	0	0
Healthy	3.52669	0.87137	0.02545	0	0.09236	0	0.0572	0	0.12014	0	20.80144	0	0	2.68417	0	0.00306	0.14161	0.1739	0.12014	0.03976
Healthy	1.17525	0.6436	0	0.19934	0.0039	0	0	0	0	0	4.56924	2.1237	0	0.04959	0	0.12583	0.03396	0.16868	0	0.03964
Healthy	0.0012	0	0	69.1835	1.44299	0	0.00904	0	0	0.45284	0.00278	0	0	0	0	0	0	0	0	0
Healthy	5.11406	0	0	0	0.15754	0	0.3168	0	0.01112	0	0.42373	16.31153	0	0	0	0.71566	0.00261	0	0.01112	0
Healthy	4.79512	0	0	0	0	0	0	0	0	0	4.5402	0.7769	0.0173	0	0	0.44548	0	0	0	0
Healthy	1.44884	0	0.12408	2.25559	0.01282	0.00448	0.01434	0.07724	0.00605	0	0.00242	0	0	0	0	0.00239	0.32405	0	0.00605	0
Healthy	6.10176	5.07088	5.43631	2.10036	1.48636	0.04121	0.25809	0.21725	0.15378	0.0468	7.65735	0.00752	9.97008	2.49852	0	1.40841	0.11023	0	0.15378	0.24373
Healthy	0.95058	0	0.65518	30.2101	0	0	0	0	0	0	0	1.76777	0	0.68776	0	0	0	0	0	0
Healthy	6.29195	0.21559	0.02526	0.01831	0.07913	0.05575	0	0	0.06906	0.00516	9.26248	7.26562	0	0	0	0	0.02019	0.0255	0.06906	0.46791
Healthy	3.88253	1.34917	0	0	0	0	0	0	0	0	6.38397	0.97037	0	1.37452	0.0325	0.07766	0.35404	1.64223	0	0
Healthy	0.16129	0	0.97186	0	0	0	0	0	0	0	0.54248	3.51929	0	0.60415	0	0	0	0	0	0.48838
Healthy	5.48798	0	0	1.31873	0.12942	0	0	0	0.22011	0	3.30353	23.89523	0	0	0	2.21188	0.04642	0	0.22011	0
Healthy	2.16648	1.03324	0.12602	0.04266	0	0	0.03213	0.2182	0	0	8.72502	1.072	6.03025	6.47599	0	0.1986	0.56603	0.07129	0	0
Healthy	13.50757	0	0.19452	0.62109	0.91259	1.57864	0.40095	0.02379	0.12076	0.03376	0	2.36395	0	0	0	1.76197	0.23932	0	0.12076	0
Healthy	2.95396	2.53487	3.79635	0	0	0	0	0	0	0	4.5228	1.34802	5.71308	0.69747	0.72133	0	0.00179	0	0	0.54575
Healthy	0.07885	0	0	0.83119	0	0	0	0.85993	0	0	0	0	10.4069	0	0	0	0.03008	0	0	0
Healthy	17.85873	0	0.29209	0	0	0	0	0	0	0	2.62453	0	7.63882	1.59896	0	0	0.10229	0	0	0
Healthy	1.10869	0	0.21257	0	0.00705	0.00406	0	0.02997	0.03538	0	4.78439	4.58978	17.5126	5.07952	0	0.66028	1.13257	0.13092	0.03538	0
Healthy	10.00918	2.06451	0.79512	0	0.18967	0	0	0	0	0	8.31674	1.82722	0	3.60944	2.8795	0	0.33082	0.08853	0	0.16807
Healthy	3.44828	0.44895	0	0	0.0361	0	0.08126	0.11518	0.09044	0	27.57275	0.2665	0	0.94769	0	0.09473	0	0.6865	0.09044	0
Healthy	1.39582	0	0	0	0	0	0	0	0	0	6.37841	0	81.5048	0.01809	0	0.06912	0.00151	0	0	0
Healthy	12.41755	0.97779	0.00728	0	0.93536	0	0	0	0.0669	0.02385	9.80121	0.0478	0.02526	0.80047	1.44556	0.323	0.08443	0.0428	0.0669	0.05935
Healthy	11.81471	0.41272	2.5138	0.18723	3.92087	0.01406	0	0	0.14644	0	3.16331	11.38387	0	0.51864	2.37869	1.04355	0.10621	0.04599	0.14644	0.10199
Healthy	0.00117	0	0	0	0.16655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	11.51836	0	0.12189	0.12919	0	0	0	0	0	0	6.92246	0.11635	0	4.7883	0	0.14099	0.04873	0.22843	0	0.06411
Healthy	4.02705	1.20349	0	0	0	0	0	0.44836	0.1044	0	16.91826	0.14932	0	1.00736	0	0.07156	0.00299	0.60454	0.1044	0
Healthy	3.70501	0	0	0.41766	0	0.00971	0	0	0	0	7.22247	1.286	0	0	0	0.0325	0.53611	0	0	0
Healthy	2.62957	0	0.34056	0.03083	3.1013	0.34899	0	0	1.16762	0.14898	0.03296	0.25577	0	0	0	3.06532	0	0.11198	1.16762	0
Healthy	1.69176	0.75698	0.05946	0	0	0	0	0	0	0	18.66665	0	0	1.93716	0	0.20255	0.01282	0.14915	0	0
Healthy	1.37611	0	0	4.48171	0	0	0	0	0	0	0	0	0	0	0	0	0.07162	0	0	0
Healthy	18.37784	0	1.09497	0	0	0.08546	0	0	0	0	0.13111	0.0293	4.17314	3.90557	0	4.6502	0	0	0	0.23385
Healthy	2.22536	0.85923	0.01137	8.27501	2.78817	0.05975	0	0.06387	0.03739	0	2.90913	8.02987	1.6688	0	0	2.73071	0.11322	0	0.03739	0
Healthy	3.20211	0	0.15655	0	0.02844	0	0	0	0	0	12.01129	0	0	1.70299	0	0.16056	0	0.41873	0	0.21
Healthy	1.15008	0	0.98274	0	0.03148	0	0	0	0	0	1.13965	0.0403	6.86911	0.15027	0	0	0	0	0	0.24668
Healthy	2.80893	1.14768	0	0	0	0	0	0	0	0	28.10009	0.4914	4.9285	0	0	0.01917	0	0	0	0
Healthy	9.01599	1.02377	0	0	0.01728	0	0.06032	0	0.57453	0	0.71109	0	0	0	0	0	2.45983	0	0.57453	0.2475
Healthy	1.45301	0	0.5321	0	0	0	0	0	0	0	0.93951	0	0	0	0	0	0.34352	0	0	0
Healthy	1.61343	0	0	0	0	0	0	0	0	0	0.55769	33.1165	4.66442	6.99379	0	0	0	0	0	1.14627
Healthy	2.6451	0	0	0.17021	0.01461	0	0	0	0	0	1.57347	0	7.25171	0.42992	0	0.49719	0	0	0	0
Healthy	0.00078	0	0	45.03151	0.04117	0.26245	0.00321	0.30991	0	0.00445	0	0	0	0	0	0	0	0	0	0
Healthy	7.68833	0.92637	2.65722	0.68284	0.39508	1.70888	0.10383	0.03547	0.01603	0	11.2174	2.77063	0	7.66014	1.84641	0.47139	0.01853	0	0.01603	0
Healthy	6.03358	0.30284	0.34474	0.02209	0.42428	0.49571	1.94823	0.11725	0.00127	0.00364	3.619	1.2509	0	0.17341	0	1.24513	0.14813	0.36311	0.00127	0.28469
Healthy	7.01344	0.60466	0.00884	0	0.02819	0	0	0	0.09906	0	2.06262	0	19.0918	0.63766	0	0.11045	0.08852	0.02316	0.09906	0
Healthy	0.89451	0	0.03436	0.43979	0.20397	0	0	0.02114	0	0	0	0.41908	3.65111	0	0	0.13106	0.14619	0	0	0
Healthy	1.33686	1.69693	0.04797	5.0395	0.0369	0	0	0	0	0	7.84369	0.00302	0	3.60591	0	0.04826	0.09922	0.22974	0	0.47159
Healthy	1.09809	1.95757	0.69215	1.99531	0	0	0	0	0	0	0.24915	10.2853	0	10.0524	3.36441	0	0	0	0	0
Healthy	0	0	0	2.47232	0.12872	0	0	0	0	0	0	0.06377	0	0	0	0	0.37807	0.02984	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	31.53446	1.98848	0.83493	0	0	0	0	0	0	0	0.27861	0	3.77341	0	0	0	0	0	0	0
Healthy	0.5541	0	0	2.17496	0	0	0	0	0	0	11.35413	0	0	3.10361	0	0	0.14579	0.0798	0	0
Healthy	13.81615	0	0	1.18723	0	0	0	0	0	0	12.57441	2.83151	0	0	1.41113	0	1.45979	0.047	0	0.05105
Healthy	4.82714	0.94315	0.90112	0.00577	0.12442	0	0	0	0.10873	0	4.16387	7.3941	0	1.37038	0	7.78492	0.14067	0.02724	0.10873	0.00886
Healthy	6.56706	0	0.59434	0.06196	0.37524	0.08272	0	0.11339	0	0	0.12187	0.4581	0.17762	0.01374	0	0.02733	0	0	0	0
Healthy	11.38769	0.25319	16.2285	0.03069	1.8031	0.39658	0	0	0	0	0.5071	10.6561	0	0.86363	0.00183	1.61799	0	0	0	0
Healthy	2.27869	0	2.59549	0	0	0	0	0	0	0	0.28321	0	1.81937	0.28842	0	0	0	0	0	0
Healthy	4.19336	3.30682	0.00164	0.01371	0.09741	0.01809	0.00347	0.0027	0.2235	0	5.36302	5.42681	0	3.74949	0.62413	1.15934	0.02936	0.04212	0.2235	0.02187
Healthy	2.39356	0.55301	0.54908	0.50132	0.09521	0	0	0	0.02925	0	21.07303	2.22037	3.10731	1.97635	0	0.68469	4.11451	0.61886	0.02925	0.12231
Healthy	16.87389	0	0.03476	0.26005	0.00991	0	0.01633	0.00213	0	0.00929	3.81569	0.7228	0.04258	0	0	0.77118	0.03089	0	0	0
Healthy	8.23489	1.52403	0.01318	0	0	0.04762	0.19619	0.00187	0	0	2.72201	3.03576	2.91756	6.90382	0.25198	0.014	0.005	0	0	0.02452
Healthy	7.18985	0	0.21221	13.8958	0.25861	0	0.19436	0	0	0.13362	0	0.04858	0	0	0.19386	0.10698	0.08081	0	0	0
Healthy	3.86531	1.14712	0.02329	0	0	0	0.40445	0	0	0	3.36236	1.73416	0	0.04902	0.66909	0	0.58072	0.01156	0	0.05653
Healthy	5.34982	1.76307	0	0.02936	0.0236	0	0	0.00338	0.02028	0	14.28135	0.6035	0	0	0	0.39782	0.09001	0.06517	0.02028	0
Healthy	3.03837	0.55642	0.10979	0.01164	0.16282	0.03406	0	0	0.00912	0	4.38127	5.76913	0	0	0	0	0.31561	0.03116	0.00912	0
Healthy	1.09309	0	0.02316	16.2704	0.03414	0.0391	0	0	0.44847	0	7.82592	11.85169	0.12056	1.08757	0	4.77566	0.02127	0.23045	0.44847	0.04329
Healthy	7.16242	0.92465	0	0	0.0178	0	0.0433	0	0.16689	0	19.73568	0.37276	0.37665	0.70809	0	0.12177	0	0.06235	0.16689	0
Healthy	0.77006	0	0	0	0.03282	0	0	0	0	0	16.4127	0.15636	0	3.4373	0	0.07603	1.41911	0.02042	0	0
Healthy	2.78947	0	0.28994	0	0.03904	0	0	0	0	0	1.95585	2.01942	0	3.00374	0.50272	0	0	0	0	0
Healthy	0.0044	1.5296	0.01813	0.01872	0.27504	0	0	0	0.15598	0.00078	0.11509	0	0	0	0	3.61486	0.10108	0.04339	0.15598	0
Healthy	7.39612	2.16917	0.95378	0	0.17708	0	0.00707	0	0.07654	0	4.98618	3.19594	0	1.26734	0	2.30781	0.18253	0.01188	0.07654	0.10909
Healthy	5.40639	0	0.05901	7.91574	0.17934	0	0.02686	0.07587	0.00503	0	1.27693	5.66963	3.17106	0	0	0.16538	2.84918	0.01956	0.00503	0
Healthy	3.52848	0	0	0.03688	0.53139	0.06087	0	0	0.05963	0	0.91139	0	0	0.63129	0	3.32267	0	0	0.05963	0
Healthy	21.18614	0	0.5174	0.28043	0	1.32887	0.3596	0	0	0	0.23036	0.44825	0	0.11939	0.66186	0	0	0	0	0
Healthy	8.55283	0	0	0	0	0	0	0	0	0	7.33167	4.69959	0	0	0	0	0.00781	0.01202	0	0
Healthy	3.11121	0.40231	0.0586	0	0.06796	0.01624	0	0.00964	0	0	1.3603	0.11396	2.93898	0.07291	0	0.12332	0.1001	0.07337	0	0.00139
Healthy	14.36158	0.70964	0.06749	0	0.01391	0.00792	0	0	0.00253	0	9.4926	0.02218	0	1.49618	0	0.31131	0.07689	0.03471	0.00253	0
Healthy	6.29765	0.7278	0	0	0.12449	0.48636	0.16291	0.02365	0	0	4.51787	4.9165	0	6.31604	0	0.04008	0	0	0	0
Healthy	0.00136	0	0.09045	0.38074	0.17009	0.50904	0.03351	0.59052	0.22442	0	0	10.9405	0	0	0	9.00992	0.40764	0	0.22442	0
Healthy	12.47381	0	0.18526	15.35453	0.11446	0.01158	3.59088	0.86377	0.00203	0.005	0.02232	0.01733	0	0.00589	0	0.08591	0.08452	0	0.00203	0
Healthy	3.59525	2.02637	0.02452	0.00738	0.12189	0	0.12229	0.38637	0	0	6.56334	0	0	0.53495	0	0	0	0.02082	0	0.60599
Healthy	5.22981	1.14318	0.03772	0.09251	0.03645	0	0	0	0	0	17.41382	0.11254	0	2.10207	0	0.06085	2.79285	0.00628	0	0.33889
Healthy	1.42192	0	0.50147	0	0	0	0	0	0	0	1.01544	0	0	0	0	0	0.30541	0	0	0
Healthy	1.78899	1.34756	0	0	0	0	0.0041	0	0	0	23.74612	1.94687	0	0	0	0.1756	0.03155	0.01546	0	0
Healthy	19.2472	0	0.56837	0	0	0.01672	0	0	0	0	0.7295	15.7193	0.42123	0	0	0	0	0	0	0.03274
Healthy	0.45661	0	0	0.18701	0	0	0	0	0	0	0	0	0	0	0	1.83456	0	0	0	0
Healthy	3.5783	0	0.71548	0.09698	0.32028	0	0	0	0.07936	0	9.93577	4.99467	0.58867	1.81662	0	1.15088	5.20091	0.80185	0.07936	0.05135
Healthy	25.7256	0	0	0	1.00425	0.01617	0	0.12008	0.01338	0	0	15.0914	0	0.32127	0	0	0	0	0.01338	0
Healthy	5.42927	0	0.2107	0.41381	0.52817	0.32284	0.22525	0.03902	0.03171	0	13.6321	0	0	0	0	0.80463	0.0621	0	0.03171	0
Healthy	6.8578	0	0	0	0.2042	0	0	0.63154	0	0	0.70496	4.99893	5.86802	0.63796	1.03233	0	0	0	0	0
Healthy	3.90741	0	0.16405	10.2031	0	0	0	0	0.17385	0	1.22503	1.90201	2.67283	0	0	1.25369	0.10116	0.70638	0.17385	0
Healthy	5.29898	1.29133	0	0	0.01904	0	0	0.04235	0.0642	0	1.12231	0	0	0	0	0.18531	0	0	0.0642	0.26639
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	2.98749	0.93549	0	0.00725	0.00407	0	0.09349	0.03587	0	0	4.66197	0	0	0	0	0.0329	0	0.00633	0	0.28929
Healthy	4.8714	0	0.02649	0.84904	0.57369	0.01	0	0	0.00662	0	0.0727	29.50236	0	0	0	0.51061	0	0.003	0.00662	0
Healthy	2.77032	2.37912	0.04519	0	0.08743	0	0	0	0	0	13.79185	1.59872	0	2.04806	0.00796	0.5799	2.61841	1.36614	0	0
Healthy	18.73672	0.41715	0.82942	5.26417	0.14767	0.24465	0.12275	0.00346	0.15845	0	16.13007	0.46519	0	3.23073	0.72247	0.19488	0.02893	0.98392	0.15845	0
Healthy	1.00664	0	0.04312	0.06415	0	0.35414	0	0	0	0	0	0	2.92276	0	0	0	0.04695	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	7.4369	0.92296	0	0	0.02657	0	0.04241	0.0172	0.18248	0	19.87845	0.33049	0.37586	0.67998	0	0.09998	0	0.07147	0.18248	0
Healthy	3.98269	1.28728	0	0	0	0	0	0.43235	0.1564	0	15.30755	0.11038	0	1.02341	0	0.07908	0	0.59214	0.1564	0
Healthy	0.27266	0	0.21428	0	0.02635	0.09271	0.00216	0.07503	0	0	0.17679	0	7.95792	0.62748	0	0	0	0	0	0.04169
Healthy	2.43123	0	0	0	0	0	0	0	0	0	20.96467	1.86144	0	4.32598	0.23364	0.1158	0.01663	0.67643	0	0
Healthy	6.22493	0	4.21269	9.59962	2.13376	0	0	0	0	0	0.93204	2.65323	0	1.87625	4.61479	7.02053	0	0	0	0
Healthy	9.34853	0	0.12519	8.06911	0.84114	0	0.15665	0.02412	0.0109	0.02838	1.31298	1.32016	0	0.48908	0	0.12133	0.01564	0	0.0109	0
