s	Phocaeicola_vulgatus	Bacteroides_stercoris	Phytobacter_ursingii	Dialister_invisus	Enterocloster_sp900540675	Enterocloster_clostridioformis_A	Veillonella_parvula_A	Ruminococcus_B_gnavus	Clostridium_Q_symbiosum	Veillonella_atypica	Flavonifractor_sp000508885	Muricomes_sp000509105	Enterocloster_asparagiformis	Enterocloster_sp000155435	Enterocloster_citroniae	Veillonella_dispar_A	Ruminococcus_H_sp003531055	Lachnospira_eligens_B	Barnesiella_intestinihominis	Alistipes_shahii	Roseburia_sp900552665	Alistipes_obesi	Mediterraneibacter_lactaris	Alistipes_A_indistinctus	Coprococcus_A_catus	Adlercreutzia_equolifaciens
Healthy	-1.15614457737684	-1.40527605359025	0.138331123783905	-5	-1.32688689576177	-5	-2.57024771999759	-5	-5	-2.10402526764094	-1.18375870000822	-5	-1.77469071827414	-2.35556141053216	-5	-5	1.25206403383707	1.16279164974326	-0.0720858260966628	0.521314643457293	-0.0263826859901655	-0.0746930664226887	-5	-0.137218858388716	-0.938811495337929	-1.82915179635669
Healthy	0.0442064643828984	0.52574818312226	-1.08386201689282	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.01412464269161	-1.01863449092146	0.767838322621602	-0.603608838269802	-0.746855919429026	-0.505622747949557	0.264404574643778	0.267692569339199	-0.902673264284227	-5
Healthy	0.52490606992522	-5	-5	-1.59877183250189	-5	-5	-0.408189937469083	-0.819386749388397	-5	-0.992380225482597	-1.01926962346405	-5	-5	-5	-5	-5	1.25693435824353	0.480779931563149	-0.400226060853612	-5	0.28177172200149	-1.27959259919689	0.278856447993453	-5	-5	-5
Healthy	0.025531148300212	-5	-5	0.570003238948089	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.121202549470876	-5	-5	-5	0.716637618328128	-5	-5	-5
Healthy	0.993423884895243	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.120663231331697	0.504125464466978	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.119328485631008	-5	0.24673732788521	0.402735837164292	-2.79860287567955	-5	-1.21126614117229	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.12243575588388	0.184109142800284	0.252420947853895	-0.117378709963466	-0.0613952254767742	-0.315379021973032	-5	-1.9613798380503	-0.754142007992802	-0.9741618357703
Healthy	0.845794214165439	0.415487515410297	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.17522353752445	-5	-5	-5	-0.650877952523646	0.159900906313864	0.0317920898911184	0.509354431600706	0.352495097623207	0.370809056545495	-5	-1.2461872164353	-2.55129368009492	-5
Healthy	-0.108284178145288	0.109841675953274	-0.361690488298078	0.498420836797279	-0.541029948371251	-1.54882784248746	-1.18309616062434	-1.04599883231843	-1.09539263618455	-1.32394687534813	-1.73306308884083	-1.46243274284732	-1.44830608487278	-1.76396685288236	-2.14569395819892	-2.41341269532824	0.519361959706482	-0.0705044408445938	-0.245927008621203	-0.58832979761419	-0.467844621605724	-0.278601624478495	-2.31966448658544	-0.828478312549553	-0.789574458368913	-0.512380913063612
Healthy	0.134419377585726	-0.128689822039168	-1.61314447081528	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.19118157490788	-5	-0.291817134665383	0.204361491797979	-1.60153915039178	0.768732792276027	-5	0.178928050459903	-5	-5
Healthy	0.095200745078883	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.156704917263493	-0.516327136193689	0.70943363879046	0.0131701966795219	-0.198987537023456	-0.53773680406578	-0.633950790199765	-1.06966236426227	-2.06905096883248	-5
Healthy	0.916052106106015	-5	-0.381742655159598	0.383551478846099	-1.66776358450856	-5	0.282146099149468	-1.07535895258284	-0.936028993035238	-0.53877167821945	-5	-5	-1.68697688967676	-5	-5	-0.982299028775883	-5	-0.350840452466805	-5	-5	0.200393537503053	-5	-5	-5	-5	-5
Healthy	0.24836076873472	-5	-2.24033215531037	-0.512239628543708	-5	-5	-5	-1.52447408496072	-5	-5	-5	-5	-5	-5	-5	-5	1.13816401764297	-0.666351243485299	-5	-0.410899721692771	-1.37130461728598	-0.160119897877973	-5	-1.23328979273774	-0.0159499977152929	-1.79805693659835
Healthy	0.86727711083627	-5	-1.22242819530859	0.77626739918571	-5	-5	-0.692204551884026	-2.10623823794206	-5	-5	-1.14941502364797	-5	-5	-5	-5	-5	0.0330657171185611	-5	0.815367190637947	-0.0823264767186193	-0.29486357017855	0.580644474500011	-0.704894927190192	-1.30838812578558	-5	-5
Healthy	0.429782953994068	1.31495391492025	-5	0.679922782933722	-5	-5	-0.783649330860804	-5	-5	-1.01578783323857	-5	-5	-5	-5	-5	-5	-5	-0.00892905718356202	0.0398422533186067	-0.146028159432728	-0.291307219751922	-0.398776831250094	-5	-5	-1.94769090035268	-5
Healthy	-0.130603983708396	-0.562217738009356	0.754896973947549	-5	0.202640865490963	-5	-5	-5	-5	-5	-1.18641901143181	-5	-0.501565379795642	-5	-5	-5	-0.0179685999156311	-0.220280884756502	-0.187267080081388	0.184867383782987	-5	0.484802191163538	-5	-5	-5	-5
Healthy	-1.31452698027724	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.140042702772979	0.700384367361995	-1.1322379753498	-0.436970055684192	-1.0221392707353	-5	-1.6088883862972	-1.5303252274482	-0.915495216753772	-5
Healthy	0.655394900280183	-5	-0.102543361508675	-5	0.331439444448239	-5	-2.44129142946683	0.886743332119783	-5	-2.22694530663574	-5	-5	-5	-1.18019293540924	-5	-2.45717457304082	-1.90274269030658	-5	-5	-3.09151498112135	-5	-5	-5	-5	-5	-5
Healthy	-0.217670731003163	0.141029386172573	-0.504192113198233	-0.596296233787092	-1.30785839063322	-1.7035542057936	-1.96297212024422	-1.06454311928839	-2.59516628338006	-2.80134291304558	-1.17496355877865	-5	-5	-2.35163998901907	-1.16449967213268	-2.32513885926219	0.0570000809129759	-0.693446311662739	-1.22570206150072	-1.41116827440579	-0.772396064303412	-2.40120949323688	-1.0195421077239	-5	-0.285133991405153	-5
Healthy	-5	-5	-0.137922314257886	-5	-5	-5	-5	-2.35359627377693	-5	-5	-1.61101121487529	-0.49229251512016	-5	-5	-5	-5	0.33390450401391	-0.283504178498259	-5	0.371669912865469	-0.918580675865066	-5	-0.133364183423002	-5	-1.49880375797291	-2.18708664335714
Healthy	0.545127669996762	0.142805413597231	-5	-5	-5	-5	-1.76624263703449	-5	-5	-5	-2.70114692359029	-5	-5	-2.52578373592374	-2.96657624451305	-5	-5	0.034985209492913	-0.334278331612603	0.174362225020696	-0.0767611639123629	0.130452781044627	0.323763461858653	-0.352353012157155	-0.703685896646759	-0.877653033744921
Healthy	0.246456725002307	1.41298457663495	-1.41330019837595	-5	0.0299111049124444	0.664816786199707	-5	-5	-1.42101715729721	-5	-0.478051640779466	-2.6252516539899	-0.36966367210176	-1.91399629438162	-5	-5	-0.131044203587051	-1.19832194096411	-5	0.11186714680447	-5	-5	-5	-5	-5	-5
Healthy	0.82743260304807	-5	0.0370956706647246	1.03219191121228	-1.4091581652184	-5	-0.0723114762505718	-0.521404648588605	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.640186175385894	-1.88306035344924	-5	-5	-2.20971483596676	-2.34198860334289	-5	-1.0498299401918	-5	-5	-0.965010783712315	-5	-5	-5	-2.66554624884907	-5	1.02669298034634	-0.342858062055516	0.832137687779486	-0.156038816527818	-0.26528015834432	-0.623258844981603	-5	-0.354921765227075	-0.629542426665655	-0.429667253466678
Healthy	0.495112603585982	-0.391709362191014	-5	0.91591877871268	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.627677270501444	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.522184429413983	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.610656688747922	-5	-5	-2.03668448861389	-5	-5	-5	-0.433892626332424	-1.33180051580134
Healthy	0.677407094784234	-0.0681456479390079	-5	-5	-5	-5	-5	-1.31794522292619	-5	-5	-5	-5	-5	-5	-5	-5	-0.204620578297561	-1.08375666953466	0.462117862507263	-0.486809044582635	0.537378282830206	-0.712691048430028	-0.308343956501853	-5	-1.34969247686806	-5
Healthy	-0.0983727888759343	-0.609577168076523	0.735677927716452	-5	0.19445328660946	-5	-5	-5	-5	-5	-1.06408986356949	-5	-0.615736214277197	-5	-5	-5	-0.0394816572192921	-0.265136190670038	-0.212504103232725	0.201306978374776	-5	0.492846960005187	-5	-5	-5	-5
Healthy	0.680638235352486	-5	-5	-5	-5	-5	-1.33970383972927	-5	-5	-1.90204892900585	-5	-5	-5	-5	-5	-5	0.408397707703411	0.212350101382776	-5	0.558655780150249	-0.957621401860124	-0.281656114084446	-5	-5	-5	-2.71669877129645
Healthy	-0.00542771377614094	-5	-1.32679471822095	-5	-0.505720146792523	-5	-5	-5	-5	-5	-5	-5	-0.710054483823332	-1.74328225402251	-5	-5	0.0866196176903074	-5	0.778430556666444	0.375888474565265	-5	0.396915603649147	-5	-1.35684353438029	-5	-0.726697721432343
Healthy	-5	-5	-5	-5	-5	-5	-1.05675287486214	-5	-5	-0.617424680350514	-5	-5	-5	-5	-5	-1.48293612651735	-0.514221806708078	0.298248134825045	-5	-5	-0.160830027565623	-5	-1.81730009666396	-5	0.0573237053692844	-5
Healthy	0.919097975282749	-5	-5	-5	-5	-5	-1.72561120444962	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.368190157587088	0.339447466052715	-5	-0.260040206760667	-1.19845909380968	-0.184156709336733	-5	-1.10773839308446	-5	-5
Healthy	1.02982637010259	-5	-5	1.19367574679778	-1.59074334796109	-5	-5	-5	-5	-5	-0.841547039311172	-5	-5	-5	-5	-5	-5	-5	1.04821682891641	-5	-0.53773680406578	-0.76753756146879	-5	-5	-5	-5
Healthy	1.15580379093168	-5	-5	-0.36901308922978	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.33900817517175	-5	0.185864993545904	0.377246130640712	-5	-5	0.710294263868254	-5	-5	-5
Healthy	-1.32002730572258	-5	-0.453963485721644	-5	-5	-5	-2.23507701535011	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.889181204096262	0.267225718414968	0.518332287837381	-0.308900818034382	-1.60432421473006	-5	-0.483491067973483	-5	-1.08312512146132	-5
Healthy	0.188163226773199	0.294999397552875	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.721658030939093	0.546691926553164	0.570967686925047	-1.19900813873983	0.445088659141179	-0.482856907020837	0.124973478777184	-5	-5
Healthy	-5	-2.69897000433602	0.365841641102553	-5	-1.1349552783069	-5	-5	0.163843897696619	-5	-5	-5	-5	-5	-5	-5	-5	-1.47404865875199	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	0.255064959266498	-5	-5	-5	-5	-0.914602377983031	-5	-5	-0.962374330085281	-5	-5	-5	-5	-5	-2.20411998265592	0.833335839133105	0.22457708545644	0.617389353444022	-0.0118469904656849	0.104452967322291	-0.0308078162412833	-0.511378786870571	-5	-1.4415314374762	-5
Healthy	1.69590621942782	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.11614963388657	1.173378889215	-0.859932130947713	-5	-0.755648647169619	-1.21652521241775	-5	-0.97856260353291	-1.25798225285986	-5	-1.16832215080853	-5	-0.972813538163264	-5	-5	-5	-5	-5	0.308391515006496	0.30603022996278	-5	0.242797258719796	-1.1834273039739	-5	-5	-5
Healthy	0.811613206019945	-5	-5	-5	-5	-5	-0.506583777132866	-5	-5	-0.254776823785165	-5	-5	-5	-5	-5	-1.11480845939315	-0.182322270452797	-0.0801011868122743	-5	0.191853263164757	-1.23440594468055	-0.405773242519087	-5	-5	-5	-5
Healthy	-1.58369241294012	-5	1.3044842804369	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.56383735295924	-5	-5	-2.4672456210075	-5	-5	-5	-5	-5
Healthy	0.293092832667985	0.792390288546053	-0.0765901726507472	-1.4087127349415	-5	-5	-5	-5	-5	-5	-1.1791420105603	-1.50863830616573	-5	-5	-5	-5	-0.137683726960458	-5	0.468373919056303	-0.107782921265562	-1.64474009447262	0.7813912761166	-5	-0.479909671887157	-5	-5
Healthy	-0.382035630776484	-0.0324941449005909	-0.925805469598181	-0.244048958995868	-2.29929628285498	-5	-5	-5	-1.25235518067175	-5	-1.74208154968594	-1.61118858652648	-5	-5	-5	-5	0.665717917582195	-1.12842706445412	0.262254069954818	-0.186766051943544	-5	-0.03190482065913	-2.07520400420209	-0.428337743823498	-5	-5
Healthy	-0.0107237568181662	-0.119152122666082	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0951492657764444	-0.12163333737485	0.349959038828965	-0.359737256037057	0.411776225765879	-0.553183334161864	-1.4356890900394	-5	-5
Healthy	0.916464476773387	1.28891759606821	-5	0.668805097411816	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.258367869208565	0.550796845416917	-0.116838432987884	0.390212447477456	-0.0206292033651141	-0.386760902383861	-1.91973437266016	-5	-5
Healthy	-0.147300474760439	-5	-0.338404989333194	-5	0.387722539303589	-5	-5	-5	-0.870729139878685	-5	-0.376120406178485	-1.01068369501005	-0.773632124143514	-5	-1.83833258756226	-5	-5	-5	0.393826056508506	-1.17276000049435	-5	-1.10507502264046	-5	-1.51784130458872	-5	-5
Healthy	-1.72584215073632	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.324082757426443	0.729527630481713	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.0717421272368347	-5	-1.53655496822957	-5	-5	-5	-1.14200450443908	-5	-3.03151705144606	-5	-5	-5	-5	-5	-5	-5	-5	0.619102726319187	-5	-0.720972194377279	-0.561869199756896	-5	-0.230896040482404	-2.34775365899668	-0.447161505711972	-1.10562854614376
Healthy	0.215827839474379	1.39930692519318	-5	-5	0.0276634912681624	0.637670814568192	-5	-5	-1.52287874528034	-5	-0.512380913063612	-1.95272513261582	-0.391153177673588	-1.87451873429941	-5	-5	-0.145438923051702	-1.24252805223433	-5	0.0843617585514052	-5	-5	-5	-5	-5	-5
Healthy	1.22803084590063	-5	-5	0.00384381737938444	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.567454564728382	-1.12004441487725	-5	0.398448703767696	-5	-5	-5	-5	-5
D003424	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	0.244484938515985	0.307506734689901	-1.19395576425191	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.17005330405836	-0.63539272822992	0.514266100401785	0.593918214252384	-1.08460016478773	0.445400239338785	-0.457510690209257	0.149139022600542	-5	-5
Healthy	0.0387512649214559	-5	-1.22723835285597	-5	-0.589847250177932	-5	-5	-5	-5	-5	-2.38090666937326	-5	-0.861255336051107	-1.4028535121663	-5	-5	0.122202767298112	-5	0.809055101331045	0.337577053932984	-5	0.646842700521523	-5	-1.09436599867305	-5	-0.992593648496329
D003424	1.80334723070698	-0.672681942312076	0.608813685130812	-2.64975198166584	-0.489817052742164	0.354765149075342	-5	-5	-5	-5	-2.1505805862031	-5	-5	-5	-5	-5	-5	-1.88107424717422	-5	-5	-1.77910775078048	-5	-2.040481623027	-5	-5	-5
Healthy	-5	-0.773915884024176	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-3.4744948368761e-05	-5	-5	0.193672688337968	-0.0946143304531225	0.834690861444689	-5	-5	-5	-0.396206295863037
Healthy	0.398268211255406	-5	-5	-5	-2.16367588429325	-5	-5	-5	-5	-5	-3.06048074738138	-5	-5	-2.32057210338788	-5	-5	0.33331626104211	0.656126962284483	-5	0.466972846200009	0.136095621281465	-0.770522941126837	0.254937003695892	-0.837704497227248	-1.4936302829045	-2.58169870868025
Healthy	-1.50584540598156	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.09068155691179	0.279084909810922	0.577053837817668	-5	-5	-5	-0.656827821271063	-5	-5	-5
Healthy	-5	-5	-5	-5	-0.679147780168245	-5	-5	-5	-5	-5	-5	-1.07899019850297	-0.932482798096325	-5	-5	-5	-5	0.169139316999545	-5	-0.259471520625084	-5	-5	-0.900802944620079	-5	-5	-0.297414386073126
Healthy	0.949434897686916	1.25661216543849	-0.91413882621155	-5	-0.45838331848761	-0.510871548667742	-5	-5	-0.436423997223089	-5	-1.5029320636015	-1.17509352869789	-0.537437300945808	-1.11013827874181	-1.78781239559604	-5	-5	-0.670398751643481	0.29457203121699	-0.674320173156574	-5	-5	-5	-5	-5	-5
Healthy	0.916227529990606	0.607761601946085	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.981299501333757	-0.38134536125596	0.449954858851131	0.68713908053647	0.149459294239565	0.409642369796347	-5	-1.63413778459744	-5	-5
Healthy	0.450583170948526	0.47400197870676	-5	-5	-1.09745322068601	-5	-5	-0.92940806848796	-2.1444808443322	-5	-1.4007721372262	-1.11662251025166	-2.12147820449879	-5	-5	-5	-5	1.20935708493588	0.917504459262324	0.562265497092607	-1.54530755076052	-1.16889843549864	-0.0391916219733638	-0.232139441406046	-0.73264050917214	-1.83713700667807
Healthy	0.247659086680408	0.0334961318694026	-5	-5	-5	-5	-0.973589319421226	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.610160837874726	-1.014618439768	-0.0183082126526652	0.205496683278397	-0.186479056294254	0.100962987279827	0.22358419267881	-1.91901295308911	-5	-1.04706233224902
Healthy	-5	-5	-0.956480539754244	0.906692675574158	-0.00555966069447759	-0.831060786164022	-2.56383735295924	-0.817613882962933	-1.54151323620179	-5	-0.640619912125365	-1.02877055272376	-0.715005613277005	-0.300656662919625	-0.554878614432499	-5	-1.94615357314775	-2.91364016932525	-5	-0.251757689576205	0.139882233451297	-5	-5	-5	-2.23582386760967	-5
Healthy	0.847835993698258	-0.38134536125596	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.30647027760594	0.0909912537502153	0.186034812302234	-0.160031997995545	-5	-0.60712725459792	0.36167118521656	-5	-0.626664950045432	-5
Healthy	0.750382639522564	0.20915831769275	-5	-5	-5	-5	-5	-1.71309464702762	-5	-5	-5	-5	-5	-5	-5	-5	0.027325139790756	0.184330788313218	-0.802995271976954	-5	-0.0159049459531072	-5	0.354605863336238	-5	-1.04861390511971	-5
Healthy	0.437798110708168	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.837315656050479	0.327121795961949	0.165917657936516	-1.13318119707395	-0.350256356868266	-0.300431082434101	0.237719631996254	-5	-5	-5
Healthy	0.237287308071261	0.0479870713423621	-5	-5	-5	-5	-0.962812629062887	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.542208906029394	-1.08719360733871	-0.0203833453677864	0.187407902422553	-0.219639476628342	0.106371107383251	0.243747230608637	-2.44733178388781	-5	-1.0570499299229
Healthy	0.0249820722885232	-5	-5	-5	-1.95979337242529	-5	-2.00788851221305	-1.60502328044544	-2.10623823794206	-0.900492006272035	-5	-1.79102148272375	-5	-2.57675412606319	-1.2954205503037	-5	-0.609400453197008	1.0150834126214	0.694240940743407	-0.0902514690768761	-0.164772500073922	0.151960970958815	-5	-0.943590679350082	-0.745355262645378	-0.771240444564364
Healthy	0.196344783521674	-5	-5	-5	-5	-5	-5	-5	-5	-5	-2.14146280243036	-5	-5	-5	-5	-5	0.294680013963049	-0.925073902876045	-5	0.403815179809405	-0.761903692318591	-5	-1.26003230324049	-1.49990080808428	-2.07935499859321	-5
Healthy	-2.39254497678533	-5	-0.812761380168521	-5	-5	-5	-5	-2.19586056766465	-5	-5	-5	-5	-5	-5	-5	-5	-0.218495942791268	-0.148998633892291	-5	0.263908156991211	-1.40804544495326	-5	-5	-5	-5	-5
Healthy	-5	-2.69250396208679	-0.847711655616943	-5	-1.51371123903943	-5	-2.08249449044745	-1.04167506835595	-1.91080163319485	-5	-0.300778177884576	-0.212553695190126	-0.80046421880166	-2.15490195998574	-1.06143024377894	-5	-5	1.15139467512229	-5	-5	0.0724447531956831	-5	-5	-0.680831456770699	-5	-1.3799681048737
Healthy	-1.67985371388895	-1.7562180839062	-2.92811799269387	-2.11918640771921	-5	-5	0.971601447515248	-5	-5	-5	-5	-5	-5	-5	-5	-2.46470587995723	-2.46852108295774	-2.28232949699774	-2.51427857351842	-5	-2.85078088734462	-5	-5	-5	-5	-5
Healthy	1.47187834583037	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.0411162279694851	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.644280361386039	-5	-0.904586535551554	-5	-5	-5	-1.34418950550475	-3.3767507096021	-5	-1.39588199380796	-5	-2.67985371388895	-5	-5	-5	-2.18243463044022	0.610682515907079	-0.0428526285971335	0.306257711524354	0.460549064959173	0.292096505298176	-0.242080400233512	0.631547256768985	-0.51634139616256	-0.751021904107346	-0.186852855419533
Healthy	-5	-5	-5	0.460724992220271	-5	-5	-5	-0.890792803679935	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.0395720356420383	-0.843966008076379	-5	-1.30627305107635	-1.18889439298207	-5	-5
Healthy	-0.0519442024151481	-0.545261821913431	0.704543435630069	-5	0.167083875656131	-5	-5	-5	-5	-5	-1.17789733135308	-5	-0.585260565886514	-5	-5	-5	-0.0733540649553087	-0.237283934050538	-0.190123937963367	0.198219823720986	-5	0.489395921727129	-5	-2.32513885926219	-5	-5
Healthy	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.16335945842723	-5	-5	-5	-5	-5	-0.56507997035034	-0.0201785699697748	-5	0.459825058775446	-2.31605286924849	-5	-5	-5	-5	-0.759900254412594
D003424	1.49981776360467	-5	-0.763613911390446	-0.298794798000629	-1.65111127692856	-5	-0.916318252725699	-0.978769341520297	-1.35047043405218	-2.28316227670048	-2.28903688100472	-2.49349496759513	-5	-5	-5	-5	-5	-5	-5	0.0559475873389004	-5	-5	-5	-5	-5	-5
Healthy	0.465735200915696	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.442741521138005	-0.216611021582304	-5	-0.0316805263692611	-1.72147503526298	-0.282013458945676	-5	-1.0298856777149	-5	-5
Healthy	0.214451746808799	0.269127512000844	-1.51413667040267	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-0.663640345534769	0.514464073185216	0.56311783485741	-1.37840832414078	0.458382484337397	-0.455882324830642	0.126871383391757	-5	-5
Healthy	-5	-5	-5	-5	-1.08921556520716	-5	-5	-1.14020145251943	-0.707655306159408	-5	-5	-1.59980751140742	-1.13465909437542	-1.71942162963192	-5	-5	-5	1.00542977405559	-5	-5	0.225665877182906	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	0.787669424036488	-1.42319810417109	-5	-5	0.222789280885221	-2.65757731917779	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	0.159103778832873	-0.0269414542412714	-5	-1.15422003288811	-0.796803875064967	-5	-5
Healthy	0.956393206166244	0.657710627122015	-1.7486051499599	-0.891773343625071	-5	-5	-1.22395292881822	-1.5103227083363	-5	-2.58004425151024	-5	-5	-5	-5	-5	-1.96058588082386	-5	-1.83863199776502	-5	-0.832682665251824	0.668682179661649	-5	-5	-5	-2.34872198600186	-5
Healthy	-0.0242787583031479	0.935825061144766	-1.24496406623223	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.14442027749828	-0.212851365914118	0.195542665039773	0.127946642848902	0.189383621924713	0.136650820836466	0.0922046574352107	-1.7321245806811	-5	-1.02742691907344
Healthy	-0.274921836834196	-5	-2.06398920428479	-5	-3.34678748622466	-5	-0.872960026544918	-5	-5	-1.66655272550325	-5	-5	-5	-5	-5	-3.36653154442041	0.866833556530653	0.318464037265741	-1.1478250955797	-0.0354386847430254	0.107627099115981	0.168158519083348	0.207235699755731	-2.23882418684427	-0.235861243958236	-5
Healthy	-0.271532585691756	-5	-5	-5	0.728862460900584	-5	-5	-5	0.257508182838644	-5	0.122006055165492	-0.926318300523717	0.0956818303799088	-1.10248287059947	-1.47443694172993	-5	-5	-5	-0.0870609132492819	-1.22380748525293	-5	-1.25352149006997	-5	-0.720150617603176	-5	-5
Healthy	0.0327879335394409	-2.88941028970075	-5	-5	-5	-5	-1.14478380526664	-5	-5	-1.01497791789046	-5	-5	-5	-5	-5	-1.68235445677884	0.393790980853634	-0.0475223771812947	-0.119375023907303	0.145628309626464	-0.791424291052425	-0.972895134120649	0.111178470217699	-1.0951222330366	-0.55161836314534	-5
Healthy	1.03077008740612	-5	-1.08597434830367	0.145997727786506	-0.580738356008991	-5	-0.8460023133072	-5	-1.00952794647438	-2.19791074211827	-0.939869000468955	-1.79155864356143	-0.715591827493801	-5	-2.29413628771608	-2.28066871301627	-5	-0.804487789325928	-5	-5	-0.0590753107811696	-5	-5	-5	-5	-5
Healthy	-0.816417007648983	-5	-5	0.737126618561753	-0.349974325351738	-5	-5	-0.406425976002439	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	-5	0.829858029141754	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	1.25919977735321	-5	-5	-5	-5	-5	-5	-5	0.641817047879398	-5
Healthy	-0.245193144645577	-2.18309616062434	-2.75696195131371	-5	-5	-5	-2.51855737149769	-5	-5	-3.09691001300806	-5	-5	-5	-5	-5	-5	-2.12090412049993	0.0528631645516085	0.0997738421652289	-0.767664722914346	-0.353968966157977	-0.988006885340743	-0.410709597278678	-1.95860731484177	-0.806680569625523	-3.24412514432751
Healthy	-1.0226422704547	-5	-0.34251389224094	-5	-5	-5	-1.77469071827414	-5	-5	-1.48825028865502	-5	-5	-5	-5	-5	-5	0.518771807907848	0.0901380850033441	0.574402864783369	-5	-0.671314663016849	-0.547094741942479	-5	-5	-0.374728716343149	-1.0017406615763
Healthy	0.684162875655056	-5	-5	-5	-1.537751784645	0.275884659397213	-5	-5	-5	-5	-5	-5	-2.21467016498923	-5	-5	-5	0.562638972243433	-0.573553806353264	-5	-0.419668167061402	-5	-5	-2.52143350440616	-1.57888987020657	-5	-5
Healthy	0.416337560337942	-0.014003523724857	-5	-5	-3.07058107428571	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-1.40982716840369	-0.251633638665597	-0.412828029132684	-1.5066813917679	0.49982861756455	-5	-0.520050583300554	-5	-1.26106096879652	-5
Healthy	0.901209770632339	-5	-1.0364482664259	-5	-1.40505526330492	-1.71692502526453	-1.27343578383776	-2.00392634551472	-5	-5	-5	-2.15366288787019	-0.797593427360621	-5	-1.86806070478958	-5	-2.22112552799726	0.304738194568784	-0.010510136532757	-0.397527624765585	0.352578028489716	-1.02131743484306	-5	-0.665727242592844	-0.603852980692977	-1.01313872970996
