group	Bacteroidaceae	Enterobacteriaceae	Marinifilaceae	Pasteurellaceae	Lactobacillaceae	Veillonellaceae	Peptostreptococcaceae	Erysipelatoclostridiaceae	Eggerthellaceae	Micrococcaceae	Bacteroidaceae	Ruminococcaceae	Bifidobacteriaceae	Tannerellaceae	Dialisteraceae	Barnesiellaceae	Burkholderiaceae	Methanobacteriaceae	Marinifilaceae	Oscillospiraceae
Healthy	25.22403	0.02817	0	0	0	0	0	0	0	0	25.22403	13.53076	1.00641	2.23976	0	4.67204	7.27039	0	0	0
Healthy	30.44247	0	1.02587	0	0	0	0	0	0.3177	0	30.44247	5.75261	0.05077	7.91902	0	2.73425	0	0	1.02587	0.06243
Healthy	11.32809	0.01956	0	0.00403	0	0.00532	0.17238	0.00758	0.01863	0	11.32809	5.09348	10.83398	1.27422	0.8912	7.67149	0.61386	0	0	0.10523
Healthy	13.17488	0.01724	0	0.20843	0	0.01151	0.09969	0.05487	0.18361	0	13.17488	7.89993	8.58129	2.20844	4.04253	0	0.00362	0	0	0.76332
Healthy	39.39159	0	0.78499	0.81935	0	0.0997	0	0	0	0	39.39159	4.52815	0.89181	1.75809	0	0	2.34407	0	0.78499	0.06749
Healthy	49.23409	0	3.15314	0.21154	0.05051	0.05715	0	0	0.12861	0.00155	49.23409	5.74773	0.10482	0.90614	0	1.86034	0.3158	0	3.15314	0.00443
Healthy	13.04641	41.8721	0	0	0.00309	0	0	0.04761	0.12138	0	13.04641	4.97274	1.58249	1.61798	0	0.80461	0.02349	0	0	0.28687
Healthy	32.41128	0	0	0	0	0	0	0	0	0	32.41128	3.58915	0	6.55562	0	1.05785	3.00587	0	0	0.28783
Healthy	74.10171	1.66267	0	0	0	0	0	0	0	0	74.10171	2.59618	0.2215	8.78337	0	2.57442	0.08617	0	0	0.87329
Healthy	24.03221	53.421	0	0	0	0	0	0	0	0.0361	24.03221	0	6.37673	4.77147	0	0	0.20938	0	0	0
Healthy	50.51595	1.00475	0	0	0	0	0	0	0.01839	0	50.51595	3.83161	0.02138	1.81952	8.97374	0	0.24951	0	0	0.36819
Healthy	21.59268	0	0.61375	0	0.00551	0	0	0	0.35258	0	21.59268	17.52329	0.74246	5.0014	0	3.86806	0.01361	0	0.61375	0.00457
Healthy	65.66834	0.1091	0	0.29643	0	0.04992	0.044	0.11635	0.05604	0	65.66834	4.15322	0.85796	1.54566	0.04326	0.00195	0	0	0	0.01242
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	20.60528	0.11557	24.95877	0	0.00986	0	0.29643	0	0.08778	6e-05	20.60528	3.99096	0.80586	1.52828	0	5.54465	0.4991	0	24.95877	0.17793
Healthy	1.92937	0	0	0	1.45124	0	0	0.04228	0.35324	0	1.92937	0.44541	18.19568	0.05806	0	1.47858	0	0	0	0
Healthy	40.98177	0.14216	0	0.1667	0	0.01793	0.00597	0.0587	0.00938	0	40.98177	6.92785	0.23621	7.47086	0	0	0.0184	0	0	0.09161
Healthy	19.49459	0	0.89145	0	0	0	0	0	0.05633	0	19.49459	3.72241	0	9.34828	0	2.61813	1.15184	0	0.89145	0.35994
Healthy	11.80101	0.07348	0	0	0	0	0.6669	0	0	0	11.80101	3.29193	3.44222	0.80973	0	3.69303	0.02693	33.6936	0	0
Healthy	56.71712	0	0	0	0	0	0	0	0	0	56.71712	1.77598	0.34445	1.43248	6.26984	0	0.16675	0	0	0.03307
Healthy	21.70025	0.05649	1.34186	0.00055	0.10225	0	0.02098	0	0.08447	0	21.70025	12.95191	2.81889	1.10594	0.52399	4.92977	0.05209	0	1.34186	0.44178
Healthy	34.76101	0	0	0.06619	0	0.00271	0	0	0.1227	0	34.76101	3.79161	0	3.13103	0	2.6852	5.36447	0	0	0.19655
Healthy	22.75438	0.43906	1.49999	0	0	0.07396	0	0	0.00819	0	22.75438	35.46892	0.10411	3.00122	0	0	1.28118	0	1.49999	0.16238
Healthy	41.76074	0	0	0	0	0	0	0	0	0	41.76074	5.89462	0.55323	7.19176	0	2.51648	2.5317	0.03293	0	0.2293
Healthy	33.44833	0.44809	0.20197	0.00658	0.02274	0.01135	0.19506	0	0.05901	0.00303	33.44833	19.31457	9.35717	5.50946	0	1.54814	0.41417	0.02432	0.20197	0.455
Healthy	28.30757	0.08795	0.76445	0.00625	1.60891	0.09326	0	0	0.04006	0	28.30757	5.43138	0.51871	2.1513	4.16114	1.99102	1.04064	0	0.76445	0.04139
Healthy	15.02373	0.34107	0.5531	0.23746	0	0.00651	0.49229	0	0	0	15.02373	1.89326	0.02869	0.36026	6.01859	0.44649	0.31386	4.66766	0.5531	0
Healthy	22.49926	16.1326	0.68948	0.04471	0	0.07161	0	0.10999	0.00849	0	22.49926	1.30636	0.18339	2.35806	0	1.58507	0.03397	12.7756	0.68948	0.09958
Healthy	52.4425	0.05589	1.13206	0	0	0	0	0	0	0	52.4425	5.46498	0.10089	3.28831	0	2.14672	0.06071	0	1.13206	3.00623
Healthy	37.26799	0	0	0	5.91691	0	0	0	0	0	37.26799	3.92372	0	1.17829	1.99129	0	0	0	0	0
D001943	80.22162	0.09778	0.26627	2.22317	0	0.06831	0.00305	0.01547	0	0	80.22162	1.3545	0.02727	4.71806	0	0	0.01421	0	0.26627	0.06099
Healthy	2.59796	0	0	0	0	0	0.08722	1.53956	0	0	2.59796	9.05503	0	0	0	0	0	27.47608	0	0
Healthy	1.40191	0	0	0	0	0	0	0	0	0	1.40191	6.64344	1.60904	0.05576	0	0	0	0	0	0
Healthy	43.83944	0	0.78434	0	0.09933	0	0	0.2364	0	0	43.83944	4.01431	0.0161	0.52753	0	0.98781	0	0	0.78434	0.01988
Healthy	27.35426	0	0	0	0	0	0	0	0	0	27.35426	0.63918	0	3.80825	5.90031	1.73873	0.54358	0.1314	0	0
Healthy	66.77701	0	1.38676	0	0	0.01146	0	0	0.06487	0	66.77701	4.53686	0	3.64519	0	0	7.9908	0	1.38676	0.00946
Healthy	16.6074	0	1.10193	0	0.28513	0	0.12967	0	0.06958	0	16.6074	2.81725	5.75324	3.13695	0	8.27071	0.33609	2.55668	1.10193	0.16157
Healthy	20.13366	0	0	0	0	0	0	0	0.01029	0	20.13366	2.38	0.13735	1.30204	0	0.7294	0	2.20373	0	0.98358
Healthy	16.54693	0.03824	0.28119	0	0.19311	0	0.40591	0	0	0	16.54693	10.9465	1.38242	0.40422	0	0.90946	0	0.00775	0.28119	0
Healthy	26.37939	0	0	0	0	0	0	0	0	0	26.37939	3.53459	0	2.05877	3.49235	0	0	0.34774	0	0
Healthy	14.95394	0.06096	2.60809	0	2.80469	0.00611	0.11759	0	0.71899	0	14.95394	25.61101	10.24535	1.87369	1.43687	0	0.14083	1.2056	2.60809	0.07411
Healthy	47.27326	0	1.92317	0	0	0	0	0	0.00346	0	47.27326	5.55325	1.53184	5.23403	0	0	0.01221	0.00709	1.92317	0.13188
Healthy	6.8601	0	0	0.00785	0	0	0.05551	0	0	0	6.8601	9.17845	0.53281	0.35327	0	0.34774	0.02667	1.79634	0	0.04168
Healthy	36.02863	0.07668	0	0	0	0	0	0	0.0244	0	36.02863	13.04274	1.75718	1.85123	0	4.28773	0.59378	0	0	0.12328
Healthy	55.53748	0	0	0	0	0	0	0	0	0	55.53748	0.69577	0	13.2227	4.41976	0	0.15269	0	0	0
Healthy	80.40447	0.28472	0	0.03064	0	0.00263	0.02106	0.05862	0	0	80.40447	0.01424	0.83477	3.35075	0	0	0.13621	0	0	0.09534
Healthy	23.40141	0	0.57348	0.13118	0.05752	0.07858	0	0.36181	0	0	23.40141	10.77172	0.07723	1.72319	0	0.05615	0	0	0.57348	0.24924
Healthy	23.83564	0.22775	0	0	0	0	0	0	0	0	23.83564	3.158	1.64179	1.68149	0.28758	1.3198	0	0	0	0
Healthy	13.13075	0.80639	0.71044	0.12738	0	0	0.41721	0.56887	0	0	13.13075	28.35606	0.25845	0.81675	0	0.16108	0.07925	0.15196	0.71044	0
Healthy	4.45334	2.18514	0	0	7.47165	4.36897	0.11799	0	0.00662	0	4.45334	0.01172	20.14095	0.49214	0	0	0.07202	0	0	0.04181
Healthy	55.32361	0	0.7936	0	0	0	0.02352	0	0.02917	0	55.32361	2.189	0.12019	2.65146	11.8928	0	1.91748	0	0.7936	0.05184
Healthy	20.91988	0	0.5668	0	0.00618	0	0	0	0.38849	0	20.91988	18.00846	0.71396	4.88754	0	3.86388	0.01278	0	0.5668	0.00723
Healthy	46.34516	0	0	0	0	0	0	0	0	0	46.34516	0	0	1.57523	7.34585	0.76569	0	0	0	0
Healthy	19.29414	0.16062	0.17425	0.00115	0.01077	0.0041	0.08685	3.13542	0.22538	0	19.29414	4.97876	7.77362	3.40247	0.99913	0.11359	0.04399	0	0.17425	0.26743
Healthy	28.88681	0	0.91856	0	0	0	0	0	0.00994	0	28.88681	3.54513	0.98615	1.96933	0.04975	11.9433	0	0.03207	0.91856	0.14067
Healthy	31.33399	1.87424	0	0.18621	0	0.00912	0.53441	0	0.03076	0	31.33399	0	11.21781	7.82065	0	0	21.745	0	0	0.1015
Healthy	60.64059	0	0.83429	0	0	0	0	0.0912	0	0	60.64059	2.04312	0	3.49167	0	3.51255	0	0.08486	0.83429	0.12953
Healthy	47.04656	0.10306	0.81159	0	0	0	0	0	0	0	47.04656	3.2127	3.79501	4.20236	2.70282	3.15538	0.35482	0.03425	0.81159	0.04058
Healthy	7.6748	0.55205	0.53314	0	0.16841	0	0.13183	0.9098	0.0612	0	7.6748	8.52807	2.41186	1.63752	0	3.18452	0.03789	2.58635	0.53314	0.69477
Healthy	14.6146	0.24042	0	0	0	0	0	0	0	0	14.6146	0.44221	0.32319	3.48229	0	0	0	0	0	0.01663
Healthy	33.22625	0.09424	0.98568	0	0	0.00405	0	0	0.47144	0	33.22625	4.40121	12.2649	6.69551	0	0	0.0019	0.19089	0.98568	0.13933
Healthy	59.40938	0.03099	0.94501	0	0	0	0	0.08143	0	0	59.40938	2.24852	0	3.61304	0	3.3906	0	0.14067	0.94501	0.12573
Healthy	33.95532	0.10131	1.26029	0	0	0.01678	0	0	0	0	33.95532	4.25443	3.80101	4.35396	7.38878	5.77425	0.17636	0.95041	1.26029	0.08623
Healthy	45.22248	10.96439	0	0.00236	0.01026	0.08037	0.09905	0.00477	0	0	45.22248	4.15665	18.2818	0.80802	2.84893	0	0.25882	0	0	0.02635
Healthy	27.75371	0	0	0	0	0	0	0	0	0	27.75371	2.78791	0	2.29988	0	2.97808	0	0	0	0
Healthy	12.72489	10.1218	0	0	0	0	0	0	0	0	12.72489	10.6634	0	0.97268	0	3.39645	0	3.23876	0	0
Healthy	14.69125	0.12401	0.80722	0	0.36859	0.00313	0.00233	0	0.30763	0	14.69125	6.24771	4.43308	0.07033	0.3999	0.37331	0.16836	3.03688	0.80722	0.23183
D001943	27.91461	0.02715	2.66613	0.10753	0.20569	0.10484	0.02014	0	0.03507	0.01051	27.91461	5.48181	1.68481	3.08395	0	2.43004	0.03416	0.33783	2.66613	0.01377
Healthy	4.08443	0	0	0	0	0	0	0.20846	0	0	4.08443	3.68601	0	0	0	0	0	0.50733	0	0
Healthy	20.94654	0	0	0	0	0	0	0	0.38218	0	20.94654	19.43829	1.13764	4.0677	0	3.91048	0	0	0	0
Healthy	56.03619	0	0.61402	0	0	0	0	0	0	0	56.03619	1.88917	0.37575	1.49586	6.11149	0	0.19444	0	0.61402	0.03792
Healthy	53.27311	0	0	2.89202	0	0.28617	0	0	0	0	53.27311	3.73614	0.49746	4.21651	4.59438	1.14529	1.21645	0	0	0.19448
Healthy	32.74713	0	0.86197	0.04941	0	0	0	0	0	0	32.74713	14.19908	2.79477	2.92241	13.6002	0	0.03865	0	0.86197	0.34946
Healthy	33.42831	0	1.09399	0	0	0	0	0	0	0	33.42831	4.66443	0	6.33246	0.23658	1.7847	0	0	1.09399	0
Healthy	20.07402	0	0	0.13725	0	0.13187	0.22442	0	0.01884	0	20.07402	3.79536	55.1821	0.53051	0.132	0	0.03863	0	0	0
Healthy	24.35433	0.6324	0.7435	0	0	0.00011	0.07882	0.02053	0.00773	0	24.35433	3.77962	0.93236	1.31973	0	1.19163	0.73001	0	0.7435	0.14328
Healthy	16.66603	0.06144	0	0	0	0	0	0	0.09325	0	16.66603	4.36706	2.10804	5.61886	0	6.57865	0.06719	0.01395	0	0.10146
Healthy	14.61281	0.03789	1.17289	0	0	0	0.22656	0	0.00392	0	14.61281	2.32432	0.73474	0.56458	0.37326	17.6745	0.00476	0	1.17289	0.5096
Healthy	43.66727	0.01726	0	1.58763	0.17274	0.40841	0	0.76057	0	0	43.66727	0.88381	0	0.77939	0	0.80345	0	0	0	0
Healthy	21.43072	0	0.28852	0.04807	0.02528	0.00116	0.01907	0	0.01605	0	21.43072	7.90057	2.02343	0.88625	0	6.0608	0.14522	2.20914	0.28852	0.02629
Healthy	14.24623	0	0	0	0	0	0	0	0.01773	0	14.24623	5.63071	0.26293	4.87804	0	0	1.94292	0.45527	0	0.09948
Healthy	0	0	0	0	0	0.33804	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	27.51054	0	1.10482	0	0	0	0	0	0	0	27.51054	2.33618	0.0192	2.28178	0	5.61279	0.00766	0	1.10482	0
Healthy	37.93617	0.01927	0.56255	0.04154	0.00755	0.02279	0	0	0.02288	0	37.93617	12.65904	1.53366	0.01308	5.13054	1.21917	0	0	0.56255	0.08402
Healthy	10.70121	2.17433	0.48062	0	0.19586	0	0.00638	0.84564	0	0	10.70121	1.04751	9.0717	10.36826	0	0.38159	0	33.0343	0.48062	0.01056
Healthy	9.47264	0	0	0	0	0.97483	0	0	0	0	9.47264	1.36329	0	0.64186	3.01591	0.26358	0	5.43402	0	0
Healthy	23.33105	0.12276	1.83873	0.0026	0.01753	0	0.35254	0	0.69668	0.01816	23.33105	4.51495	0.31596	0.26927	0	2.62214	1.33098	0.2373	1.83873	0.10832
Healthy	51.50301	0.09253	1.14631	0	0	0	0	0	0	0	51.50301	5.68097	0.10457	3.37688	0	2.09286	0.06942	0	1.14631	3.12525
Healthy	4.54417	8.15067	0.40201	0	9.00898	0	0	0	0.00276	0	4.54417	3.86384	8.03862	1.15822	0.01329	2.24022	0.00966	8.70403	0.40201	0.01361
Healthy	9.90735	0	0	0	0	0	0	1.00457	0	0	9.90735	9.55983	25.09845	0.52124	3.85203	0.83614	0	0	0	0
Healthy	20.3993	1.40043	0.55026	0	6.75888	0	0	0.59839	0.03041	0	20.3993	0	57.7781	0.00185	0	0	0.01589	0	0.55026	0
D001943	54.34378	3.75127	0.13335	0.08184	0	0.04957	0.0037	0.04701	0	0	54.34378	2.34157	0	6.85482	0	0	0	0	0.13335	0.05052
Healthy	30.0283	0	0.78354	0	0	0	0	0	0	0	30.0283	0.74063	0.38804	0	15.787	12.8507	0.23708	0	0.78354	0.19723
Healthy	89.64124	0.40558	0	0.00043	0.04557	0	0	0	0	0	89.64124	3.40186	0.06327	0.39344	1.00884	0	0.03816	0	0	0
Healthy	20.15041	0.3122	2.89672	0	0.07895	0.06983	0.51615	0.16446	0.00746	0	20.15041	0	43.7486	12.1593	0	0	0.07912	0	2.89672	0
Healthy	4.37603	0	0	0	0	0	0	0.08289	0	0	4.37603	4.3282	1.28928	0.62835	0	0.32464	0.0703	3.85493	0	0
Healthy	5.83627	0	0	0	0.1764	0	0.09098	0	0.08006	0	5.83627	1.26761	2.85539	0	2.10087	0.57288	0.015	0.02976	0	0
Healthy	15.96473	0	0	0	0	0	0	0	0	0	15.96473	0.17357	0	2.46712	1.28016	0.89807	0	16.9051	0	0
Healthy	92.95383	4.40645	0	0	0	0	0	0	0	0	92.95383	1.4264	0	0	0	0	0	0	0	0.08949
Healthy	53.55988	0	0.81868	0.0686	0	0.03167	0.00563	0	0	0	53.55988	1.34023	0	1.60252	0	1.3261	0.01941	0	0.81868	0
Healthy	49.11788	0	0	0	0	0	0.05157	0	0	0	49.11788	2.33363	0.22852	2.05041	0	4.38391	0.05479	0	0	0
Healthy	20.91101	0.05786	1.36023	0.19642	0	0.01788	0.04477	0	0	0	20.91101	5.5215	0.43598	1.24738	0	3.18876	1.27027	0	1.36023	0.00445
Healthy	44.41746	0	0	0	0	0	0	0	0.05423	0	44.41746	6.90862	0	5.36325	0.06363	0.64048	0	0	0	0
Healthy	18.58649	0	0	0	0	0	0	0	0	0	18.58649	24.59392	2.01319	0	0	0.80045	0	0	0	0
Healthy	46.66042	0.09498	0.75943	0	0	0	0	0	0.00219	0	46.66042	3.295	4.0951	4.48724	2.73361	2.94986	0.21392	0.03854	0.75943	0.03166
Healthy	19.76183	0	1.93939	0	0	0	0	0	0	0	19.76183	16.74323	0.09952	15.7077	0	1.29507	0.08027	0.02838	1.93939	1.45469
Healthy	56.93442	1.92424	0.49932	1.01039	0	0	0.01928	0	0.0379	0	56.93442	9.2575	0.01757	0.83917	0	0.06755	0.20258	0	0.49932	0.03822
Healthy	33.91315	0	0	2.12326	0	1.01208	0	0	0	0	33.91315	5.30925	0.89777	2.03111	0	0	5.95715	0	0	0.01551
Healthy	21.63189	17.7046	0.28783	0.011	0.03726	0	0.20928	0	0.00314	0.01753	21.63189	6.30413	3.62656	0.54921	1.0628	2.29376	0.22925	0	0.28783	0.39393
Healthy	11.10284	0	0.59216	0.25386	0	0.10908	0.10367	0	0.00165	0	11.10284	9.70701	0.49436	0.97223	2.67823	0.26602	0.21246	1.52558	0.59216	0.02341
Healthy	32.35242	0.10471	2.38835	0.16164	0	0.07475	0.06022	0.00072	0.03805	0.02925	32.35242	13.55098	0.00501	3.52099	0	2.15912	0.29055	1.11164	2.38835	0.22083
Healthy	12.51953	0.33507	0	0.02805	0	0.04047	0	0.00144	0.00329	0	12.51953	0.08601	12.7962	0.74069	0.72614	1.56705	1.15015	0	0	0.0091
Healthy	73.73829	0.35049	0	0	0	1.06003	0	0	0	0	73.73829	4.15944	0.33628	2.68821	8.06098	0	0.01922	0	0	0.51493
Healthy	53.3602	0	0.90638	0	0	0.24146	0.23864	0	0	0	53.3602	2.65645	0.14107	2.39713	0	3.7895	0	0	0.90638	0.05581
Healthy	41.65207	11.4232	1.35701	0	0	0.99632	0	0	0	0	41.65207	0.0186	0.04518	0	7.71634	18.8286	0.17317	0	1.35701	0
D001943	75.31829	1.14105	0.27044	0.11114	0.91897	0.43856	0.18053	0.01231	0.00529	0	75.31829	0	2.6316	0.31583	0.00186	0	0.1221	0	0.27044	0.08619
Healthy	49.56877	0.14675	0.65901	0.13274	0	0	0	0	0	0	49.56877	2.25685	0.08325	2.47087	7.71715	5.04051	0.22616	0	0.65901	0.05457
Healthy	71.5813	0	1.01335	0	0	0	0	0	0.00314	0	71.5813	7.37707	0	4.29738	0	0	4.96662	0	1.01335	0
Healthy	44.42219	2.08425	0	0.04557	0.27969	0.5279	0.0082	0.08482	0	0	44.42219	8.57228	2.08671	4.98132	0	0	0.01018	0	0	1.05085
Healthy	17.93681	0	0	0	0	0	0	0	0	0	17.93681	1.32486	0.0704	0.6695	0	0.51923	0.97032	0	0	0.08829
Healthy	31.22217	0.01515	0.20802	0.02158	0	0.0035	0.0596	0	0.16273	0.00664	31.22217	9.18729	4.72716	1.27725	5.68261	0.43908	0.13661	0.05199	0.20802	0.02064
Healthy	0.0054	21.42305	0	0.08013	0.00834	0.2387	0	0	0	1.1473	0.0054	0.00497	0.01223	0	0	0	0	0	0	0
Healthy	28.12767	0	0.68176	0	0	0	0	0	0	0	28.12767	0.82253	0.42831	0	15.3019	12.8803	0.26264	0	0.68176	0.24048
Healthy	27.10167	0	1.21438	0	0	0.41902	0	0	0.12229	0	27.10167	3.96	0.35895	11.6187	0	1.00013	0.48033	0	1.21438	0
Healthy	23.66563	0	0	0	0	0	0	0	0	0	23.66563	0.63352	0	0	0	3.44903	0.12155	0	0	1.35363
Healthy	39.67135	0	0.82733	0.94282	0	0.1325	0	0	0	0	39.67135	4.51265	0.8081	1.90415	0	0	2.3192	0	0.82733	0.0632
Healthy	38.90081	1.4463	2.39423	0.26979	0	0.51819	0.00865	0	0	0	38.90081	4.01442	0.04001	2.34296	0	4.07005	0.21354	0	2.39423	0
Healthy	56.21861	0	0.69224	0	0	0	0.04171	0	0.00258	0	56.21861	3.86148	1.17533	0.73197	0	0	0.05324	0	0.69224	0.14798
Healthy	23.86403	0.08108	1.61029	0.05207	0	0	0.02152	0	0.02927	0	23.86403	8.90608	0.0395	2.8934	0	9.11145	0.2314	0.64416	1.61029	0.03441
Healthy	7.98729	0	0	0	0	0	0.07903	0	0	0	7.98729	7.24935	0.2987	0.32031	0	0.32947	0.01243	2.09976	0	0.04104
Healthy	38.70523	0	0	0	0	0	0	0	0	0	38.70523	17.9955	0	1.94889	0	1.43735	0.47887	0	0	0
Healthy	27.00905	0	0	2.27487	0	0	0	0	0	0	27.00905	6.58109	0	1.56281	0	0	6.83995	0	0	0
Healthy	31.01134	26.0375	0	0.59119	0	3.34086	0	0	0	0.15514	31.01134	0	14.0634	0.0919	0	0	0	0	0	0
Healthy	50.52223	0	2.27215	0	0	0	0	0.1339	0	0	50.52223	2.74234	0.68307	3.78169	0	1.91217	0.09745	0	2.27215	0.07269
Healthy	5.48987	0	0	0.01913	0	0.08503	0	0	0.07377	0	5.48987	0	74.71421	0.14718	0	0	0	0	0	0
Healthy	66.15968	0	1.36657	0.00287	0	0.06535	0	0	0.05449	0	66.15968	5.06861	0	3.58494	0	0	7.93494	0	1.36657	0.02019
Healthy	56.14637	0	0	0	0	0	0	0.30743	0	0	56.14637	0	0	1.19694	0	0	0	0	0	0.06821
Healthy	44.29871	0.00705	0	0.0126	0	0.20375	0	0.00234	0	0	44.29871	0.31608	0.00022	2.83932	0	0	0.01612	0	0	0.00228
Healthy	23.53143	1.4441	1.56058	0	0	0.08298	0	0	0.03438	0	23.53143	4.4121	2.34545	6.19474	0	1.2806	1.8415	0.07469	1.56058	0.19884
Healthy	5.46192	1.72522	0.47649	0.20467	1.70358	0.05592	0.21942	0	0.58269	0	5.46192	12.04142	8.62018	1.10731	2.67865	1.79518	0.07227	0	0.47649	0.01949
Healthy	17.30628	0.0498	1.1796	0.00571	0	0	0.03796	0	0.47317	0.0323	17.30628	16.49589	16.63561	1.84875	0	0.4913	0.00493	0.94195	1.1796	0.202
Healthy	28.721	0.04365	1.96008	0	0	0	0	0.21959	0	0	28.721	31.30495	1.15248	2.11708	0	1.97633	4.22759	0	1.96008	1.88834
Healthy	10.76352	0	0	0	0	0	0	0	0	0	10.76352	17.3989	2.18328	0	0	0	0	0	0	0
Healthy	7.51024	0	0	0	0	0	0	0	0	0	7.51024	2.10429	18.72317	0	0	0	0	0.42074	0	0
Healthy	50.42426	0.24071	0	0	0	0	0	0	0.01115	0	50.42426	2.22991	2.87222	0	0	0	0	0	0	0.0231
Healthy	5.55994	0.14565	0	0	0.29732	0	0	0	1.40773	0.02162	5.55994	30.83138	0	0.6668	0.00604	0.59401	0.26515	0	0	0.01449
Healthy	53.05437	0.01873	0.61475	0	0	0	0	0	0	0	53.05437	1.65036	0.23845	1.02523	6.01317	0	0.1197	0	0.61475	0.01503
Healthy	55.24442	0	0	0.04371	0.13192	0.10206	0	0	0	0	55.24442	1.39858	0.26197	1.7997	0	2.71883	1.83934	0	0	0.07096
Healthy	41.47742	0	1.10713	0	0	0	0	0	0	0	41.47742	3.04774	0	2.40833	5.03311	0	0.5632	0	1.10713	0
Healthy	36.17577	2.17736	0	0	0	0	0	0	0	0	36.17577	0.5671	0	20.4223	0	3.21689	0.29277	0	0	0.1962
Healthy	27.4314	0.0369	0.34296	0.00331	0	0.00755	0	0.6606	0.02316	0	27.4314	5.98108	0.01158	4.24713	0	0.62237	0.11585	0.21858	0.34296	0.24605
Healthy	8.99204	10.002	0	0	0	0	0	0	0.19082	0	8.99204	3.7498	0.02124	2.90847	2.68234	0	0.30795	0	0	0.07716
D001943	49.10116	3.35044	3.14401	0.81931	0.00325	0.18201	0.02799	0	0.02705	0.00147	49.10116	2.19236	0	1.3027	0	2.59635	0.01211	0.14993	3.14401	0.01088
Healthy	53.66576	0	0	2.80758	0	0.3122	0	0	0	0	53.66576	3.94741	0.4717	4.30154	4.52215	1.09293	1.17343	0	0	0.13632
Healthy	69.00583	0.12787	0.02105	0	0	0	0	0	0	0	69.00583	4.47095	0.357	4.83203	0	0	0.0369	0	0.02105	0.41138
Healthy	23.65422	1.42793	1.47674	0	0	0.08261	0	0	0.02299	0	23.65422	4.42643	2.35696	6.00944	0	1.33607	1.8845	0.04068	1.47674	0.19356
Healthy	66.90114	1.01888	0	0	0	0.83885	0	0	0	0	66.90114	0.07648	0.18543	0	10.6272	0	0	0	0	0.01138
Healthy	21.86284	0.01321	0.76942	0.06676	0.45151	0.28811	0	0.85529	0.03551	0	21.86284	5.10888	0.48468	1.67501	0	5.16226	0.49433	0	0.76942	0.01205
Healthy	34.69002	0	0.84873	0.11729	0	0	0	0	0.12139	0	34.69002	3.61054	0.00491	3.10523	0	2.80573	5.06731	0	0.84873	0.13245
Healthy	4.75543	0	0	0	0	0	0.00357	0.07425	0	0	4.75543	5.89557	2.30899	0.56603	0	0.24096	0.07083	3.28103	0	0.00369
Healthy	52.35475	0	1.08369	0	0	0	0	0	0	0	52.35475	3.59466	0.14242	1.01482	0	0.80388	0.06664	0	1.08369	1.28182
Healthy	7.37254	0	0.5509	0	0	0	0	0	0.05524	0.00405	7.37254	9.80063	0.00442	1.52654	0	1.03738	0.26147	0	0.5509	0
Healthy	36.81586	2.06596	0	0	0	0	0	0	0	0	36.81586	0.58902	0	20.8552	0	3.31215	0.30887	0	0	0.17545
Healthy	11.98644	0.18108	0.38291	0	0.21278	0	0.01347	0	0.13092	0	11.98644	11.64591	0.00302	1.33217	0	0.52844	0.05029	2.23034	0.38291	0.112
Healthy	12.18281	21.0932	0.94616	0.31436	0	0.0336	0.06022	0.30536	0	0	12.18281	6.0557	12.91072	0.92219	0	3.72552	0.14215	0.79016	0.94616	0
Healthy	16.72406	0.97779	6.91762	0.16077	0.00055	0.13966	0.08164	0.06951	0.10222	0.00158	16.72406	21.36303	0.501	2.17149	0.0011	0.00774	0.24762	0.00324	6.91762	0.22713
Healthy	7.41909	0.14373	0.07095	0	0	0	0	0	0.16543	0	7.41909	2.56217	7.98303	0.60659	10.7429	1.07951	0	0	0.07095	0
Healthy	20.88629	0.00647	0.92728	0.01326	0	0	0.81709	0.00959	0.10603	0.00684	20.88629	2.5932	3.35317	0.86527	0	11.6226	0	0.43233	0.92728	0.0847
Healthy	51.20708	0	1.32596	0	0	0	0	0.00304	0	0	51.20708	1.74603	1.07403	5.36999	0	0	0.62023	0	1.32596	0.05217
Healthy	14.33313	0.11474	0.39435	0.05038	0.14223	0	0	0	0	0	14.33313	4.02035	0	1.23232	2.19736	0.50761	0.05883	0.16948	0.39435	0
Healthy	47.04433	0.00194	0	0	0.01124	0	0	0	0	0.0135	47.04433	0.01503	21.49857	0.81013	0	0	0	0	0	0
Healthy	67.18531	0.09665	0.12469	0.0093	0	0	0.28253	0	0.05488	0	67.18531	4.95368	2.06833	2.27143	0.75765	1.76008	1.69079	0	0.12469	0.00773
Healthy	18.96158	2.11788	0.51826	0.26564	0.00357	0.14243	0.09417	0.05735	0.00817	0.01609	18.96158	10.10878	1.01416	1.66748	0	0.813	0.24155	0.77087	0.51826	0.0097
Healthy	9.59318	0.8847	0	0.06358	0	0	0.49934	0	0.06226	0	9.59318	4.7883	9.71864	0.53549	0	4.23688	0.07183	27.2372	0	0
Healthy	15.57994	0.40114	0.57308	0	0	0	0	0	0.01452	0	15.57994	2.45685	1.10181	6.13354	2.95699	2.07828	0.02854	0	0.57308	2.68725
Healthy	0.37111	16.088	0	0	0	0	0	0.13564	0	1.65821	0.37111	0	43.18586	0.02365	0	0	0	0	0	0
