p	Proteobacteria	Firmicutes	Bacteroidota	Firmicutes_A	Actinobacteriota	Firmicutes_C	Verrucomicrobiota	Methanobacteriota	Desulfobacterota
Healthy	1.12138845608864	-0.758976780840857	1.81716513188707	0.166139895155307	-0.552562869048966	0.918758794747555	-5	-5	-1.42113167133397
Healthy	-3.20760831050175	-0.0975891288335434	1.13495094146398	1.75432937314361	0.386992728172101	-0.142112925968803	-5	-0.133488185736875	-0.737216790149236
D007234	1.93582974323584	0.661104369077939	-5	-0.703378680083665	0.836183548682314	-0.0705197664510663	-5	-5	-5
Healthy	-0.557661360374324	-0.882927663414022	1.88643245812113	0.827237413642145	-0.0763467558064876	0.796811534736056	-5	-5	-1.09458193129746
Healthy	-1.93666664104825	-0.723538195826756	1.62959602026174	1.36766969258983	-0.300075597257523	0.723553356782486	-0.507784566395907	-5	-5
Healthy	1.0265957690146	-0.786243247593516	1.11368303168652	0.798524274294698	0.160954476881319	0.425788462653758	1.64826933644307	-5	-0.127616437949165
Healthy	-0.659397267743252	-0.0025699262025288	1.61294991612592	1.55883668050535	0.625329945884628	0.2529379405944	-5	-5	-5
Healthy	-0.65665049790069	-1.16488040957545	1.78311949894687	1.39522012210247	0.383714856454143	-1.47820835036088	-1.35556141053216	-0.464984525555807	-1.12153565465853
Healthy	-0.808102065524578	-5	1.71367052379776	0.845414959324567	0.314751773715044	-5	1.13232726254499	-5	0.0234870387859816
D007234	1.58156784819981	0.954170120993136	-5	-0.981632421612155	1.68091548485365	-5	-5	-5	-5
Healthy	-5	-1.419531216049	1.31899439898913	1.65671335221036	0.241005766248764	0.708742040303299	-5	-0.173601217812382	-5
Healthy	-0.0209754616907341	-0.376192689632812	1.83412365405922	0.651952197935858	0.11699604476938	-0.93292914395463	-5	-5	-0.340920884349271
Healthy	1.04755054712668	0.36292144819949	-0.113075197348199	1.83766916658118	0.683698891543894	-5	-0.264026044638034	-5	-5
Healthy	0.101685223809193	-5	1.82382667324837	0.419846748364434	-0.708475754991934	1.04899073412755	-5	-5	-5
Healthy	0.394346596868313	-5	1.82366531582338	1.1206657155672	-5	-5	-5	-5	-5
Healthy	-0.782805681993495	-2.27490547891853	1.62870559407956	1.0529300662193	0.434969483629591	-5	1.2172182853225	-5	0.247428216145923
Healthy	-0.886758767567401	-0.551664766259824	1.84657324967769	0.871185166332813	-0.471739091008246	0.799835225458398	-5	-5	-5
Healthy	-0.0343891351160972	-0.285980561441177	1.79280729251947	1.41462744503443	0.0690795140706436	-0.472318553881209	-5	-5	-5
Healthy	1.06887461859334	0.140709116938133	-0.381439424339753	1.80858560135703	0.940724119692379	-5	0.0218836149362926	-5	-5
Healthy	0.754832823646594	-0.601122926912682	1.46831941058375	0.982442202834348	-5	0.0152046225331574	1.30086080501126	-0.262457517336326	-0.153291854543993
Healthy	-5	-5	1.90295647520542	-5	-5	-5	-5	-5	-5
Healthy	0.616065707908696	-2.15739076038944	1.27607582294872	1.53188389936415	1.08294613719111	-0.747511055515012	1.17994540753518	-5	-1.46750041390534
Healthy	0.133695353935857	-0.879360271584433	1.93873216729407	0.873807529246946	-0.698319050706424	-5	-5	-5	-0.911438688208784
Healthy	0.0736487110486783	-5	1.82251635635496	0.433083057921126	-0.671640786452198	1.05491358649967	-5	-5	-5
Healthy	0.547755020205972	-0.943400023707219	1.42317195564232	0.88459940593852	0.802248150451744	-0.0270477477509698	1.31527975099578	-5	-0.583342853345156
Healthy	-0.304457036274459	-5	1.75883932737985	1.0331051560328	-0.165039148742356	-0.280983773649635	0.953295197599385	-5	-0.308697436616517
Healthy	-5	0.129844509591987	1.48629995835671	1.40867946601507	-5	0.3896072452248	0.604648258593478	-5	-5
D007234	1.95207543505167	1.01697779616437	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	-5	1.77320341192711	1.60937784823673	-5	-5	-5	-5	-5
D007234	1.70545418816302	0.0616748472740906	-5	-5	-5	0.909405711666973	-5	-5	-5
Healthy	0.156848874617083	-1.09447395156495	1.93653173717837	0.875569380105527	-0.773580551351397	-5	-5	-5	-1.04759506042298
Healthy	-0.512211377154405	-1.21975471613465	1.73557183528332	1.40584168224051	0.522236818150596	0.1747893213662	-5	-0.240483240537812	-0.835052627378158
Healthy	-5	-1.28232949699774	1.80073693718044	1.45587330021915	-0.3834929785858	-0.621238824683627	-0.204940705644281	-5	-5
D007234	1.99992073402381	-1.75970041799729	-5	-5	-5	-5	-5	-5	-5
D007234	1.79784891219103	1.00253537909108	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.662281237942551	-5	1.8976994859945	0.391035724656139	-1.31758413832264	0.501870921667918	-5	-5	-5
Healthy	0.0933130979677943	0.161760187702888	1.33260911421351	1.85586639183052	-0.884256391640042	-1.03843653763793	-5	-5	-5
Healthy	-0.890995492458615	-5	1.79894654151247	0.758793845103055	0.135158103787373	-5	0.663958976015693	-1.14508697769214	-0.465009865841248
Healthy	-0.80057395840601	0.78123031479409	1.72043054933046	1.44117917328846	0.165766471642855	-0.70156177468924	0.434741310264806	-5	-1.28988263488818
Healthy	0.5513865570668	-5	1.91772664409764	0.849951666458018	-0.919373513078194	-0.486236544531251	-5	-5	-5
Healthy	-0.504636077822428	-0.976582910158895	0.960321388790931	1.88753465275795	0.385193229402895	-5	-5	-5	-5
Healthy	-5	-0.567078788666788	1.70345147857033	1.40097068679552	-1.42666415993393	0.675619804417384	-1.21939469416103	-5	-5
Healthy	0.195243566052422	-0.684680534741249	1.40599978640473	1.80621329123566	0.105673653100464	-0.722092954952575	-0.648957794260555	-5	-5
Healthy	0.00328384861729206	0.347267550495009	1.21501356047063	1.73042217863254	0.483386148515663	-1.30059591818466	0.448636765397237	0.134339698419419	-1.36421476446635
Healthy	0.633016756496666	-5	1.27974106887077	1.47805485225368	1.03546375992193	-5	1.18530723801986	-5	-5
D007234	1.81346195822478	0.851501730092917	-5	0.149326902872514	-1.07304051161972	0.729554345609941	-5	-5	-5
D007234	1.93037531238727	-0.65380355627079	-5	-5	-1.93930215964639	0.590354679440572	-5	-5	-5
D007234	1.92225084748031	-0.160471675422469	-2.42481215507234	0.425703731804958	-1.07370901311514	0.18971484232368	-5	-5	-5
D007234	1.7401850662141	0.617566443067537	-5	-1.03843653763793	0.253112559617683	1.29717288633354	-5	-5	-5
Healthy	0.044606388911043	-0.342676382887854	1.26698928640511	1.583212267504	1.38853581161165	0.387640719108037	-5	-5	-2.22040350874218
Healthy	0.50244897072942	-1.20079734369947	1.80329456622816	1.4423689079129	-1.17887967622318	-5	-5	-5	-0.306739244677194
Healthy	0.554184986801167	-1.55455148573395	1.51967904852852	1.14873064177626	0.342223254392762	-5	0.892535911119956	-5	-1.46852108295774
D007234	1.73905982780723	1.59035668715127	-5	-2.53610701101409	-1.37571790416433	-0.443516580887291	-5	-5	-5
Healthy	-0.622967090689636	-2.72584215073632	1.84646812309548	1.01771056095415	0.624741936245676	0.469823488160352	-0.950510628066443	-1.32984695480782	-1.02493600390476
Healthy	-0.378782160932755	-0.958252128276734	1.85129046085621	1.1416660828387	-0.799423073245152	-2.30102999566398	-1.53625627875294	-5	-5
Healthy	-0.0014181127928363	-0.570958671760044	1.90483705501604	1.08555100544893	-0.787812395596042	-5	-5	-5	-5
Healthy	0.228985184274647	-1.05041484867335	1.93884657386256	0.853046280982896	-0.70474086351832	-5	-5	-5	-0.979265914588484
Healthy	0.451810988581844	0.70276732872339	1.54562943882644	1.39789622958176	0.764734898893951	-2.43297363384094	-0.738071327009358	0.0040417873583114	-1.68381990110655
Healthy	0.728408166896803	-0.157958959477787	1.34379879109888	1.26062154342433	0.094561961109453	-2.11690664142431	0.890436109852759	0.268886735329171	-1.64762450499948
Healthy	-0.138184911762124	0.281026545814859	1.82201074993593	0.839833633567537	-0.563360368307339	-0.352724638695602	-1.35027581407048	-0.579252345230524	-5
Healthy	0.448751138019399	1.24269792499753	1.00849712104206	1.43286126471679	1.44691398234845	0.243397743689654	-5	-0.0935410456867494	-5
D007234	1.4568400057491	0.654055192099442	-5	-5	-5	1.57266961991673	-5	-5	-5
D007234	1.79326926790074	-5	-5	-5	-5	-5	-5	-5	-5
D007234	1.91465593749989	0.257786535215475	-5	-5	-5	0.159416788216739	-5	-5	-5
Healthy	0.290072471282455	-1.30346888003039	1.72903650803143	1.50541386774516	0.222386073649961	-0.00611868047177448	-1.05913502403328	-1.62543493927723	-0.429025315229033
D007234	1.86896865716008	-0.0817966093177391	1.13341371132852	0.367739719900742	-0.197308353861934	0.477028595346172	-5	-5	-5
Healthy	0.476793962914564	1.23705815274668	1.06966476755442	1.48557763133569	0.515102551330626	0.329932535828681	-5	0.8849901016405	-1.82768903147805
D007234	1.88495376477963	-0.944927617550582	-5	-5	0.708000850735522	0.208554215338974	-5	-5	-5
Healthy	0.199927873672561	-0.108741383095861	0.964214359357217	1.58773340859825	1.42864802766857	0.815215685375491	0.0831297979191198	0.022634539944119	-5
Healthy	-0.499914538762345	0.880305284673925	1.30840154927313	1.79903988604676	-1.776763726897	0.185332464372751	-5	-5	-5
D007234	1.96248265422132	0.893902066982981	-5	-1.18601892436353	-5	-5	-5	-5	-5
D007234	1.77671069769309	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.786482243003695	-0.602216365490486	1.75577564233814	1.08092288912835	1.1519395454032	-5	-5	-0.658387441287998	-0.926721664364165
Healthy	0.493614173754811	1.47032521151372	1.27589179215997	1.10738534848753	0.32209519286655	0.838348419479027	-5	-5	-0.686892404805004
Healthy	-0.147367542088486	-5	1.8239461538024	0.369160175060954	-0.686660156115692	1.04226710506475	-5	-5	-5
Healthy	-5	1.05844272776971	1.38170499533113	1.50371021540272	0.670613177635712	0.264109156305808	0.321132199092705	-5	-5
Healthy	-5	-5	1.54123054523656	1.53980036465884	-5	-5	-5	-5	-5
Healthy	-0.0929166338849736	0.261912040319737	1.17047968825301	1.78324800006084	0.390224825854715	-5	0.202013985101226	0.408319691745973	-1.88239730830992
Healthy	0.1276651303579	-0.630431653403452	1.71224652966551	1.19520976599206	0.687729564278948	-1.30618514611058	-5	-5	-5
Healthy	-0.931035334055553	-0.358823453386886	1.78266564881139	1.37634715813891	-0.725380380908762	0.438838106228492	-0.0197465831710153	-5	-0.901702463505302
Healthy	-0.530398867886175	-0.104582979370829	1.73089858320404	1.53725376681048	0.654776051319202	-5	-1.86043573382415	-5	-1.18462151503408
Healthy	0.544748732551598	0.391660091206143	1.62149980414049	1.39207654176611	0.342424654883547	0.29569681919238	-0.279609134614735	-0.824517179225228	-1.09301884677115
Healthy	-0.0512252728661178	0.148818514602018	0.946481249763516	0.579377684507077	1.92146094788451	0.12800486403686	-5	-5	-5
Healthy	-0.39491053811842	-0.368688162899575	1.86854311078527	1.23436819064544	-0.677573947594047	0.10222783012313	-1.48865148450979	-5	-5
D007234	1.92898272616476	-5	0.634031663067902	-5	-5	0.259730022480991	-5	-5	-5
Healthy	0.0102533014063225	-0.191768764975423	1.81836388229209	-0.394156460941911	1.48847555449067	-0.157478127262071	-5	-5	-5
Healthy	1.18336466615828	-0.0521792129067892	0.503856026527173	-1.60959484351992	1.4706530048012	0.711109267447099	-5	-5	-5
Healthy	0.267519025088377	1.16868836614368	1.37366418965305	1.53858542039349	0.395184809216265	0.336223509482789	0.0193946484020217	-1.05858795962645	-1.00541891874011
Healthy	0.703609457565769	-1.07857365898473	1.80650387756629	1.37575887400751	-0.816303191365319	-5	-5	-5	-0.86195005579511
Healthy	0.442608313748362	0.469015983436834	1.62808195421321	1.37027376386216	0.128176247779323	0.292723351185558	-0.509367411814438	-0.862740861363232	-5
Healthy	0.543087915342981	-0.489642688457954	1.33664281942234	1.57562342245441	1.29243949987533	-5	-0.0820640853226563	0.163277688279121	-0.916676581526475
Healthy	0.279890420465584	-0.285796019417273	1.37030264542599	1.53708029228318	-0.372224624770697	-5	1.03613004848954	-0.249144616774109	-0.85210735516715
Healthy	-5	-5	1.03313292209952	1.8474372911592	0.780040658401829	0.856828543190215	-5	-5	-5
Healthy	-0.532258741054267	0.585236191988222	1.13806922187585	1.79885780075979	0.0365051357362024	-3.29242982390206	-5	0.00364145045492783	-1.74787544749436
Healthy	-0.916497380169733	-1.91399629438162	1.63896891234199	0.58357507504182	-1.02521206778644	-5	-5	-5	-1.14794719130215
Healthy	0.221051522255391	-0.881768351672973	1.93693873088481	0.880832449394953	-0.680082350104757	-5	-5	-5	-0.864994633056113
Healthy	-1.48293612651735	-0.450040870617251	1.47977420230294	1.1615955728122	-0.288302412530944	0.436890633159674	1.36918449056486	0.359266164606748	-0.165490284610034
Healthy	-0.933823214227993	-0.150488454289895	1.74930489794211	1.51353893900573	-0.89935379985452	-0.313721321932799	-5	-5	-5
Healthy	-1.097888276552	-0.0360847353643131	1.63520136361719	1.31376917681087	0.650888137304694	0.153884955341434	-5	-5	-2.65364702554936
Healthy	0.395785785621746	-0.199475373300122	1.43112644586306	1.27204082536384	0.784322671176002	0.451282791695256	1.38811026408585	-5	-5
D007234	0.0862993100138472	1.3439933649708	-5	-5	1.73622920691788	-5	-5	-5	-5
D007234	1.85470037218791	0.884870099202209	-5	-5	-5	0.606733817575155	-5	-5	-5
Healthy	-0.0537688687835141	-0.00916407822332263	1.4691955914915	1.25981765726789	1.30486843216472	-2.23732143627256	1.10696934457198	-5	-1.11345287660889
Healthy	-5	-5	0.826009329493136	1.82527093850594	1.35374817123732	-0.228809517809447	-5	-5	-5
Healthy	-0.346218450856774	-0.353390449326954	1.82053720159536	0.939042265223917	-0.813665336747051	0.907978582983444	-5	-5	-1.60449887569437
Healthy	0.716705997896504	-0.928780981600025	1.78922565823351	1.38629702071979	-0.909354042426685	-5	-5	-5	-0.759675444909566
Healthy	-0.3122748925604	-2.40782324260413	1.82301125671359	1.25450747338959	-0.474760776270255	0.610886831194272	-0.0217509877573572	-5	-0.772910661770935
Healthy	1.84005933624769	0.179451248397774	1.00892789783289	-2.01144104312138	1.2137458676966	-5	-2.64397414280688	-5	-5
Healthy	-0.468240159758338	-0.802581592489981	1.18540275030092	1.87429663773397	-0.138591056838269	-5	-5	-5	-5
Healthy	-0.999913149788351	-5	0.881570661612196	1.20246134310217	0.489725106429076	-1.76170293212461	-0.654312671101153	-5	-5
D007234	1.63828394188905	0.321291810170192	-5	-5	0.713252750078157	1.41701324157007	-5	-5	-5
Healthy	0.385518690983253	-0.444615312282852	1.67486389523953	0.870584726114644	0.293729284735302	-1.11210151190313	-5	-5	-5
Healthy	0.610800647403964	0.854219781743602	1.31517824248781	1.46196513509468	0.734904591495846	1.00806080087316	-0.921905849593589	-5	-5
Healthy	1.5048627061039	-0.18363273972438	1.54353452724029	1.17276926215972	-5	-5	-5	-5	-5
Healthy	-1.1375108330941	-0.981299501333757	1.27885142048212	1.62095419454339	1.03223304247155	0.5504680663754	0.236799169889216	-5	-1.59328954139021
Healthy	-1.53700338797194	-0.351386318027436	1.84536244485063	0.782641006046904	-0.679791379441756	-5	-5	-1.48798303050387	0.215436626022797
Healthy	-5	0.280519185745712	1.56330483999094	1.66376724208648	-5	0.261890654521101	-5	-5	-5
Healthy	0.132445409991523	-0.88796504882657	1.43662819019446	1.75025113611328	0.387220703348384	-5	-5	-5	-5
Healthy	-0.464921181310147	-0.899526063742345	1.88706034885493	0.827605744051015	-0.0610401993125037	0.795772993997916	-5	-5	-1.14691047014813
Healthy	0.568113682478309	0.0714622318655183	1.18158350483414	1.6618487333217	0.391538463049857	-0.220843797686992	-5	-5	-5
D007234	1.37023303018707	0.966379707853781	-5	0.564855361185196	-0.343183361955831	0.390387480317279	-5	-5	-5
D007234	1.87953654794278	-0.30168192645726	-5	-0.92016780032278	1.10752912664982	-5	-5	-5	-5
D007234	1.43072439831667	-0.450702400801371	-5	0.209013409745146	1.72490170387888	0.884249179859715	-5	-5	-5
Healthy	-0.886691850081613	0.579367388844898	1.71707481170134	1.30959631668384	-1.41532961553565	0.756871065684127	-5	-0.141859984491461	-5
Healthy	-0.080294465450879	-5	1.82774059115886	0.379986798243066	-0.726859775933188	1.05180212696016	-5	-5	-5
Healthy	-1.65403845818686	-0.53446844302645	1.51421426711671	1.504561653853	-0.838572099208706	0.883026845034428	-1.46584692581494	-5	-5
D007234	-0.0104567478753847	1.07041913911626	-5	-5	1.92056371347603	0.278849592281757	-5	-5	-5
Healthy	-0.555533611979807	-0.658308338426907	1.65705365268125	1.05114287135166	0.772993902529732	1.24409346573267	0.837128018860769	-5	-0.882960832122321
Healthy	-5	0.0810230864513339	1.67294372309836	1.40191449636231	-0.00149654855961005	-5	0.666898757230321	0.459318591092103	-1.05286048235717
Healthy	-0.0513425678586797	-1.44237251157317	1.69013580640786	1.02018678387735	-0.390608380008289	-0.938585221722927	0.980526937792762	-5	-0.163353132260892
Healthy	-0.103788043208142	-5	1.04729083666345	0.1660184195675	0.12267778742849	1.91118323935123	-5	-5	-5
Healthy	-0.790887296261408	-0.0248854112226353	1.63143798514628	1.48839459623771	-0.3832514967997	-1.59739475808009	0.407475885291256	0.16003912670724	-1.36845477216569
Healthy	-0.616687414423581	0.821798379311754	1.24954712093819	1.75382219968354	0.0769170226455233	-5	-0.264297329092652	0.376339672571035	-1.33724216831843
Healthy	-5	-0.747292566992718	1.69706518679678	-2.92811799269387	-1.14788613915024	-5	-5	-5	-5
Healthy	-0.239351380418644	-0.913996294381618	1.71928255044095	1.38924106016409	0.194683586622191	-5	-0.0453185924345412	-5	-0.641227848507266
Healthy	-0.168603794451286	-5	1.77049390233232	1.03047666117506	-0.253630505593225	-0.348363453325772	0.903682936861137	-5	-0.218567774495352
D007234	1.94057281007108	0.297799891181043	-5	-5	0.999140549962706	-5	-5	-5	-5
Healthy	-0.379166717701978	-1.26416166568293	1.90140486228583	1.0196275841004	-0.549273737978125	-5	-0.897120565130622	-5	-5
Healthy	-1.51088563062108	0.541252151967596	-0.683233129858568	1.57699770997382	0.672198565616932	-1.171662399941	1.40421791573965	-5	-0.950820755354033
D007234	1.72013183858173	-1.75895184932836	1.55437515031027	-0.922341450915869	-5	-5	-5	-5	-5
Healthy	0.761603123258942	-1.22570206150072	1.89248078599119	0.701599929995999	-0.225585233232248	-5	-5	-5	-0.82634762531073
Healthy	0.651444720058598	-5	1.96472475044828	0.320457868916649	-2.10292299679058	-5	-0.20807087022733	-5	-5
Healthy	-5	0.639698604259957	1.32039827003119	1.53775828958932	1.34082172733521	0.620463995303968	-5	-5	-5
Healthy	0.920907688355697	0.495652550803467	1.40530297979513	1.38360642367005	1.09895644364984	0.238718362444646	-0.0405579053759272	-5	-5
Healthy	-1.26098175411652	-0.131643619627028	1.90448205600111	1.11870177746996	-0.399800597430337	-5	-5	-5	-0.378055551290444
Healthy	-1.38594689401278	0.00613645243721886	1.86178249119797	1.07709670457127	-5	0.836901103344349	-5	-5	-5
Healthy	-0.210419287835575	-5	1.87643833921131	0.674960291795089	-1.71715139716536	0.692715642079568	-5	-5	-5
D007234	1.63860155997174	0.787849960444071	-5	0.856693251404028	-1.82915179635669	1.4324202264824	-5	-5	-5
Healthy	0.77065763977397	-1.76220500672608	1.82962419609512	1.14645332447741	-0.24067972994429	-5	-5	-5	-5
Healthy	-5	-0.273998579256052	1.9053527279273	1.15091478268907	-5	-5	-5	-5	-5
D007234	1.74746719826555	0.273612328611327	0.383353907344957	-5	1.00059544364817	0.949580273778127	-5	-5	-5
Healthy	-0.499681176253613	-5	1.4545985375769	1.73102244351794	-5	0.668798579919728	-5	-5	-5
Healthy	-0.768989413820504	-1.83505262737816	0.926106196161685	1.64586842015752	0.930795753666147	0.860441026973039	0.3444453290461	-5	-5
Healthy	1.67803884266176	-1.2050938934832	0.616863947041849	0.0473177104664024	1.43905102175789	-0.508750396624964	-5	-5	-5
Healthy	0.109743864539104	0.484628639522823	1.6824142374689	1.35593439700717	0.103352093521405	-1.45001638884031	0.376438252637717	0.266330495679816	-5
Healthy	0.640599684128225	0.315579934407152	1.46859158928628	1.48693150584649	0.0973440904873751	0.994736723928472	-5	-5	-0.439949830265207
Healthy	0.667056770387185	-1.4313290219901	1.63744059341718	1.25356914745262	-0.217993453252017	1.28084710365554	-5	-5	-1.63507396621002
Healthy	-0.239034987484494	-0.622803064991086	1.94661131343487	0.416572279474427	-0.882496700570769	0.564933422139197	-5	-5	-5
Healthy	0.849876196259766	-0.494266830214108	1.55293503667833	1.66840353042232	-0.758951849328355	-5	-1.08433639649423	-5	-0.638744479941851
Healthy	0.300012555706776	-0.159793502241003	1.64914366863707	1.35155764983769	-5	-5	-5	0.526910206001223	-5
Healthy	0.408419753151629	-0.874258560871285	1.89550862285254	1.10736160694822	-5	-5	-5	-5	-1.52505566453461
Healthy	-5	1.09925269514809	1.84096385705983	-5	-5	-5	-5	-5	-5
D007234	1.78275496711293	1.52882430650569	-5	-5	-5	-5	-5	-5	-5
Healthy	-1.73306308884083	-0.0783447324267725	1.49394031706097	1.68076071432282	-5	0.576735146979637	-5	-5	-5
Healthy	0.398299455712506	-5	1.85058503761518	0.518151876929111	-5	-5	-5	-5	-1.09794268919153
Healthy	0.794671345770892	-5	1.5648953396084	1.46910240512236	-5	-0.065370270268117	0.929710060879508	0.149570102493756	-1.32780974881175
Healthy	0.399665070110369	0.0109568389557192	1.5705139859513	1.48421225966219	1.14788924634242	-5	-5	-5	-1.56463349338734
D007234	1.86468025682798	0.556087713168813	-5	-5	0.633543188199664	0.205956417319221	-5	-5	-5
Healthy	-0.307823097920028	0.23682434506744	1.29934732335464	1.33334045111635	-0.522054368674732	1.12933760999086	-5	-5	-5
D007234	1.68330906760907	1.4568136116556	-5	-5	-1.1800614306446	0.653929954397802	-5	-5	-5
Healthy	-1.18882730493345	1.26336120457237	1.26738553645244	1.70279849679758	0.466471683520434	0.204461854965862	-2.88605664769316	-2.73518217699046	-5
D007234	1.69247853774364	-5	1.57444151114291	-0.251881775930563	-5	-5	-5	-5	-5
Healthy	-5	0.414221033214868	1.55353241678848	1.68483378628599	-5	0.259923416307819	-5	-5	-5
Healthy	-1.75227216709028	-0.976871053989504	1.75113292851261	1.38004491126886	0.760576268820996	-2.56703070912559	-1.19531548509306	-0.204717983381941	-1.37540854087315
Healthy	-0.27468470733948	-0.190911868653654	1.6568281233662	0.972788139444989	0.268247913725538	0.497323653773914	-0.802719441874381	-5	-0.208400569416156
D007234	1.95843352753872	-0.276175047358963	-5	-0.662400988260011	-2.11918640771921	-5	-5	-5	-5
Healthy	-0.148460368501179	-1.34988683555643	1.84734157028032	1.324383916042	0.544722714912672	-1.06661395809695	-5	-5	-5
D007234	1.30404005838407	-5	1.78924894241367	-5	-5	-5	-5	-5	-5
Healthy	-0.615646585862494	-1.87975520445363	1.47669166984876	1.55662339818809	-0.455634255776144	0.465299554108053	-0.59775581766738	-0.59861669346842	-5
Healthy	1.1683775498312	-0.117418546445549	1.33554896259444	1.35373086162647	-0.618686326894058	0.342545055660552	-5	-0.712489389696254	-5
Healthy	0.443827594372212	-1.63264407897398	1.73669084619805	1.49387193224566	-5	-0.0331170781706132	-0.0574611913214609	-0.174508970120569	-1.93666664104825
Healthy	-1.34998404752816	-1.62690401292127	1.83157609449508	1.18788689663791	0.254777610074613	-2.46980030179692	-0.273525455994564	-5	-1.18588564387087
Healthy	-0.644605955376829	-0.529295570277212	1.79837430759239	1.20551995210294	-0.0806917402267179	0.558377324691336	-5	-5	-1.50626319772316
Healthy	1.22374637333121	-1.24176959154225	1.35734567374751	1.22391186489824	1.42805457178097	-0.918760739088303	-0.0619107798951686	-5	-0.63740444245118
Healthy	-1.16285365609094	-1.74933608053676	1.84362122623125	0.995127343522128	-0.532214365670781	-0.424050497932265	-0.25500332596144	-5	-1.2050938934832
D007234	1.93904541355952	-2.45099673797421	-5	-5	-5	-3.42021640338319	-5	-5	-5
Healthy	-0.905214532180442	-1.48372911727066	1.64527417129876	0.574785705398994	-1.11895789180659	-5	-5	-5	-1.68973163336755
Healthy	0.0101514907690368	-0.482817302690824	1.60352846128575	1.65155217277772	-0.539839129234235	-5	-5	-0.298665197831987	-5
Healthy	-1.72746222262476	1.08160255184436	1.61818851333384	0.0569658006709216	1.49406076513951	-5	-5	-5	-1.36251027048749
Healthy	-0.0999607645126752	0.0534126831503669	1.72846059720939	1.32494697293587	0.958103066903706	-5	-5	-5	-1.92481814538131
Healthy	0.920285634399538	-0.560241117136993	1.69510088901533	1.24587253892743	-0.0097099949872425	0.51147426339974	-0.129250903445519	-5	-1.708409174342
Healthy	0.0722094449310919	0.439635804540379	0.913826033643473	1.83690091367177	0.985108383999421	-5	-5	-5	-5
Healthy	-0.19379288345919	0.380616394186292	1.22979724643604	1.68877316545295	-5	0.595063916793214	-0.761477187781706	-0.179227303350119	-5
D007234	1.69371815744839	0.383046594890329	-5	-1.25829701604226	-0.633166291760997	-1.32966135887256	-5	-5	-5
Healthy	-0.275363733614851	-0.778664020466172	1.85017480971266	1.27632092285056	-5	-5	-5	-5	-1.91973437266016
Healthy	-0.602511892618565	-0.886390848926972	1.75722022543083	1.37838663458532	-0.478574226104423	0.469620279828953	-1.29200425357707	-5	-1.13442229258007
Healthy	-1.39826585173989	-1.08932224525729	1.42632204993503	1.63932240253794	0.583581872665025	-5	-5	-5	-1.45942028349555
Healthy	-0.709231049933441	-0.779081636443447	1.54236824390104	1.48788339283297	-0.22891985965864	-1.62598525970809	-0.420124982588851	-5	-5
Healthy	-0.107321163268626	-0.529971927057025	1.60141545456908	1.50259015466549	1.27705034529072	-0.228758034539023	-0.00841068699258514	-5	-5
Healthy	1.27789490671003	-0.497422678341374	1.56880262994952	1.48603142478553	-0.295695018524332	-0.0635968558455868	-0.312212500971221	-5	-5
Healthy	-0.77533747115897	-0.834399597482588	1.90212494468989	1.11310100686302	-5	0.232192812049777	-5	-5	-1.68131073005225
D007234	1.96880784738051	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-0.821109344951093	-1.12971317100741	1.89331464684039	0.946408538593675	-0.860183859389424	-5	-5	-5	-2.20134935455473
Healthy	-5	-0.299746382808749	1.90669439839752	1.1640582685418	-5	-5	-5	-5	-5
Healthy	-0.171565685881604	-2.20342566678957	1.90991754120968	0.728556675966476	0.089364555204751	-5	0.557314674148142	-5	-1.81050968630063
Healthy	-1.35037311315947	0.148954143007883	1.28658355077831	1.76397568278115	0.765304130889807	-0.2366918283393	-5	-5	-5
D007234	1.70857903612184	0.0849335749367161	-5	-5	-0.218022151283309	-2.86327943284359	-5	-5	-5
Healthy	-0.728111947339516	-5	-0.905913372916807	0.756390369527458	1.55475474343932	-5	-5	-5	-5
Healthy	-1.01327304066878	0.0152633279763929	1.41954421229063	1.17520729460709	0.387676295000182	-0.214271651312018	-0.322776417451734	-5	-0.0959014503379368
D007234	1.54900215788587	-5	-5	-5	-5	-0.223923836208221	-5	-5	-5
Healthy	-5	0.00184616494759393	1.05730772017611	1.83541957596493	1.19028574458107	-0.920493155175232	-5	-5	-5
Healthy	-0.194451569151898	-0.0414408945213855	1.62087840739994	1.33424278560838	0.453599622826784	-1.40860144871875	-5	-5	-5
D007234	1.75483290002163	0.678121232320428	-5	-5	-5	0.628532989735728	-5	-5	-5
Healthy	-0.582013769313616	-0.689922994675739	1.0198657883538	1.66535628164499	-0.887160489154885	0.812884625442164	-0.223843841578085	0.0138227552420943	-5
Healthy	1.02077093408074	-0.784997292785048	1.11809170151753	0.797140073666086	0.159007422849528	0.426972962049892	1.64109031417674	-5	-0.150955457470634
Healthy	0.892542029522208	-1.72010501998836	1.85585174510278	1.049903821296	-0.602894638250913	-1.37304404856455	-5	-5	-5
Healthy	-5	-5	-5	1.74474902668334	-5	-5	-5	-5	-5
Healthy	-0.996754945186853	-2.38933983691012	1.96162238917883	0.63233073106423	-0.768989413820504	-1.44514756562795	-5	-5	-2.19791074211827
