group	Gammaproteobacteria		Bacteroidia	Gammaproteobacteria	Verrucomicrobiae	Methanobacteria	Desulfovibrionia	
Healthy	11.09887		66.0232	11.09887	0	0	0.0378	
Healthy	4.22613		43.91144	4.22613	0	0	0	
Healthy	0.08618		69.10783	0.08618	0	0.01411	1.42888	
Healthy	1.90489		22.25656	1.90489	10.2982	0.58046	0.1026	
Healthy	7.92763		45.02526	7.92763	0.01991	0	0	
Healthy	0.39833		70.51941	0.39833	0.12672	0.06083	0.08094	
Healthy	0.40844		13.31218	0.40844	0	3.28183	0.02758	
Healthy	2.94481		66.04936	2.94481	0	0	0.0141	
Healthy	6.01844		67.98188	6.01844	0	0	0	
Healthy	0.00135		0.82862	0.00135	23.5237	0	0	
Healthy	65.90596		3.41982	65.90596	0	0	0	
Healthy	0.30246		55.93334	0.30246	0	0.20356	0.08565	
Healthy	5.7491		44.31726	5.7491	0	0	0	
Healthy	6.13563		52.79777	6.13563	1.50496	0.70616	0.02998	
Healthy	1.64625		50.09099	1.64625	0.03792	0.07783	0	
Healthy	0.12576		32.01276	0.12576	1.26451	7.89196	0	
Healthy	0.0753		9.77201	0.0753	0	0.0354	0	
Healthy	0.19969		22.06988	0.19969	0	0	0	
Healthy	0.23025		49.84518	0.23025	12.3729	0	0.8116	
Healthy	10.10206		13.01942	10.10206	44.2378	0	0.52357	
Healthy	2.95095		85.64382	2.95095	0	0	0.04785	
Healthy	1.49689		27.67924	1.49689	0.00277	0	0.00501	
Healthy	0.21685		60.96992	0.21685	4.6755	0.23747	0.76491	
Healthy	1.5906		25.31229	1.5906	2.52599	6.80921	0	
Healthy	0.13863		56.19377	0.13863	0	0.0696	0.0694	
Healthy	0.05542		69.22744	0.05542	1.02779	0	0.08079	
Healthy	0.06126		28.03494	0.06126	0.70351	0	0	
Healthy	0		9.82302	0	1.23746	0	0	
Healthy	0.0947		67.34243	0.0947	0.5209	0.00337	0.07725	
Healthy	0.03357		42.51116	0.03357	0	0	0.13867	
Healthy	0		78.21362	0	0	0.09233	1.5463	
Healthy	3.11775		32.48435	3.11775	0	6.53455	0	
Healthy	2.09636		34.1319	2.09636	4.8674	0	1.00894	
Healthy	0.69821		24.37262	0.69821	0.10576	0	0.04588	
Healthy	3.17686		25.24072	3.17686	0	0	0	
Healthy	3.52277		33.49262	3.52277	7.48082	0	0.04638	
Healthy	0.28317		77.14817	0.28317	0	0	0.01028	
Healthy	0.06618		14.49479	0.06618	0.01315	0	0	
Healthy	0.90987		28.96809	0.90987	0.11581	6.73	0.08692	
Healthy	0		15.73263	0	0	0	0	
Healthy	0		10.44183	0	0	0	0	
Healthy	2.02011		11.84161	2.02011	0	0	0.01928	
Healthy	3.00381		63.43394	3.00381	0	0	0.47738	
Healthy	0.1559		67.93963	0.1559	0	0	0	
Healthy	0.59651		29.60659	0.59651	1.08458	0.24088	0.17493	
Healthy	0		6.90874	0	0	0	0	
Healthy	0.99684		91.15794	0.99684	0	0	0	
Healthy	1.05454		43.65431	1.05454	10.6569	0	2.96312	
D001172	0.08066		35.90809	0.08066	0	0	0	
Healthy	1.63599		64.28467	1.63599	0	0.20474	0.18817	
Healthy	1.36293		34.19164	1.36293	0.2178	0	0	
Healthy	0.78693		69.4231	0.78693	0.05121	0.28937	0	
Healthy	0.00297		32.61151	0.00297	0	0	0	
Healthy	5.61912		34.26113	5.61912	0	0	0	
Healthy	0.00656		8.08048	0.00656	0.02725	9.16896	0.02011	
Healthy	0.12097		69.36234	0.12097	0	0.01774	1.68099	
Healthy	0.378		77.64878	0.378	0	0	0.08381	
Healthy	0.01838		29.16259	0.01838	22.8919	1.96453	0.65119	
Healthy	8.20549		30.15426	8.20549	0	0	0	
Healthy	0.47148		48.4901	0.47148	0.31809	3.37489	0	
Healthy	3.9397		65.84349	3.9397	0	0	0.00396	
Healthy	5.7544		28.99656	5.7544	19.5909	0.62091	0.46558	
Healthy	0.32791		58.35947	0.32791	8.57815	0	0.3514	
Healthy	0.24452		68.95983	0.24452	0	0	0	
Healthy	0.72657		84.2783	0.72657	0	0	0.06719	
Healthy	1.42165		13.30113	1.42165	0.07407	0	0.01561	
Healthy	0.04744		31.07471	0.04744	0.04887	0	0.09352	
Healthy	6.67476		57.32844	6.67476	0.7193	0.62376	0.04166	
Healthy	0.31174		44.84959	0.31174	0	0	0	
Healthy	4.12832		65.87777	4.12832	0	0	0.00794	
Healthy	1.0319		27.12112	1.0319	0	0	0.03003	
Healthy	0.64052		6.78267	0.64052	0	0.00049	0	
Healthy	15.50261		56.19211	15.50261	0	0	0.06136	
Healthy	2.01818		26.13212	2.01818	11.0573	33.7754	0.33247	
Healthy	0.03273		27.17957	0.03273	0	0.29473	0	
Healthy	0.60918		20.77593	0.60918	2.34656	21.0891	0	
Healthy	1.24645		36.13826	1.24645	0.21868	0	0.02898	
Healthy	0.9969		54.08016	0.9969	1.21605	0	0.28787	
Healthy	0.18258		49.10712	0.18258	6.01337	0	0.15681	
Healthy	1.08916		66.66305	1.08916	0	0	0	
Healthy	0.17374		31.68978	0.17374	0	1.16611	0.06807	
Healthy	0		59.53349	0	4.04053	0	0	
Healthy	0		0.49986	0	0	0	0	
Healthy	0.11329		59.96391	0.11329	0	0	0	
Healthy	5.47017		28.74823	5.47017	19.4484	0.58954	0.77551	
Healthy	7.95657		41.72353	7.95657	0.74671	0	0	
Healthy	0.16368		43.67412	0.16368	16.4526	0	1.4588	
Healthy	0.07209		10.32206	0.07209	0	0.74182	0.07814	
Healthy	0.23064		50.68948	0.23064	0	0	0	
Healthy	0.247		41.09319	0.247	16.6374	0	1.65896	
Healthy	0.81759		48.09754	0.81759	0.72089	0	0.017	
Healthy	5.77917		68.38534	5.77917	0	0	0	
Healthy	0.30701		52.77884	0.30701	0	0	0.04506	
Healthy	0.14639		14.88895	0.14639	0	0.86242	0	
Healthy	1.31889		54.5794	1.31889	6.91086	0	0.13363	
Healthy	0		55.22422	0	0	0	0	
Healthy	1.55856		42.01354	1.55856	3.80873	0.70071	0.18461	
Healthy	7.70891		40.23586	7.70891	0.00242	0	0.02269	
Healthy	0		76.96478	0	0	0.07716	1.67721	
Healthy	0		22.08317	0	0	0	0	
Healthy	0		73.68848	0	0.7359	0	0	
Healthy	0		56.66584	0	0	0	0	
Healthy	2.61876		29.11949	2.61876	0	0.00441	0	
Healthy	0		62.26222	0	0.69286	0	0.00273	
Healthy	0		79.9754	0	0	0	0	
Healthy	0.9357		66.0405	0.9357	0.39843	0	0	
Healthy	0.08668		83.87272	0.08668	0.0783	0.64288	0.38168	
Healthy	0.21544		77.80893	0.21544	0	0	0.01133	
Healthy	21.74804		17.06408	21.74804	2.24224	0.15967	0	
Healthy	0.01024		8.57035	0.01024	7.77762	1.26732	0	
Healthy	0.17644		64.20095	0.17644	0	0	0.12192	
Healthy	3.11279		63.86722	3.11279	0	0	0.36368	
Healthy	3.63923		48.07006	3.63923	0.39701	0	0	
Healthy	7.81261		44.64865	7.81261	0.0164	0	0	
Healthy	1.98699		54.23068	1.98699	0.07548	0.02199	0.38003	
Healthy	20.16857		79.55581	20.16857	0	0	0	
Healthy	0.86627		67.65922	0.86627	0.00526	0	0.42136	
Healthy	0.11862		26.38685	0.11862	0.49443	0	0.66975	
Healthy	0.13966		66.5976	0.13966	10.4311	0	0.32908	
Healthy	0.7649		70.25471	0.7649	0.38122	0	0.01217	
Healthy	6.35281		68.69992	6.35281	0	0	0	
Healthy	0.39684		45.1154	0.39684	0.16296	0	0.68442	
Healthy	1.81284		86.28047	1.81284	0	0	0.13449	
Healthy	1.68652		8.62172	1.68652	1.61727	0.94651	0	
Healthy	0		8.96652	0	0	0	0	
Healthy	1.24954		19.53796	1.24954	4.30812	0	0	
Healthy	0.25895		19.06408	0.25895	14.4121	0.75366	0	
Healthy	0.18563		47.47586	0.18563	5.88784	0	0.18105	
Healthy	0		26.83077	0	0	0	0	
Healthy	0.01398		38.80998	0.01398	0.11184	0	0	
Healthy	0.69512		54.92835	0.69512	2.78327	0	0.1571	
Healthy	10.93418		0.80423	10.93418	0.53897	0	0.00223	
Healthy	1.17066		64.91261	1.17066	0	0	0.44208	
Healthy	0		11.14039	0	0	0	0	
Healthy	0.19546		17.47557	0.19546	0	0.17103	0	
Healthy	0.06397		78.36066	0.06397	0	0.11507	1.67863	
Healthy	35.05897		42.65315	35.05897	0	0	0.01384	
Healthy	0.13337		49.43404	0.13337	13.7401	0.00328	1.05661	
Healthy	0.20559		69.9158	0.20559	0	0	0	
Healthy	0.08731		56.77236	0.08731	0	0	0	
Healthy	0.34289		39.9845	0.34289	0	0	0	
Healthy	0.6239		52.21683	0.6239	5.49285	0	0.31247	
Healthy	19.73814		1.32898	19.73814	0	0	0	
Healthy	0.06655		67.89234	0.06655	0.5437	0	0.04428	
Healthy	0.75532		81.0339	0.75532	0	0	0.05116	
Healthy	0.24028		33.62841	0.24028	0.07917	0	0.01639	
Healthy	0.54743		70.13488	0.54743	0.1407	0.05175	0.10246	
Healthy	8.42614		5.73114	8.42614	0	0	0	
Healthy	0.1197		32.57043	0.1197	0.23083	0.01332	0.00588	
Healthy	3.3964		40.16562	3.3964	0	0.1007	0.03857	
Healthy	3.75963		18.38522	3.75963	15.0718	0	0	
Healthy	0.25836		61.20648	0.25836	8.3248	0	0.38783	
Healthy	0.17778		67.11219	0.17778	0.57677	0.01265	0.09241	
Healthy	0		2.11984	0	0	23.1476	0	
Healthy	0		0	0	0	0	0	
Healthy	2.00589		36.96423	2.00589	0	2.2348	0	
Healthy	0.50586		74.49401	0.50586	0	0	0.03855	
Healthy	0.2875		68.79607	0.2875	0	0	0.11194	
Healthy	0.98413		48.33093	0.98413	0.02151	0	0.02823	
Healthy	1.41351		22.27122	1.41351	1.21156	0.50796	0	
Healthy	0.73158		44.35791	0.73158	0.76349	0.95478	0	
Healthy	0		3.52148	0	0	6.37433	0	
Healthy	6.02005		68.50859	6.02005	0	0	0	
Healthy	0.65952		92.94733	0.65952	1.8081	0	0	
Healthy	0.05841		30.977	0.05841	0	0.17672	0	
Healthy	0.56267		48.79426	0.56267	9.34841	0	0.54332	
Healthy	0.60642		68.58792	0.60642	0	0	0	
Healthy	0.59765		72.78589	0.59765	0.23017	0	0.00456	
Healthy	0		51.42918	0	0.16811	0	1.55265	
Healthy	1.69569		4.21911	1.69569	4.14396	17.9335	0	
Healthy	0.03331		11.39171	0.03331	0	0.35644	0	
Healthy	0.82811		47.65328	0.82811	9.43514	0	0.713	
Healthy	0.32753		26.98611	0.32753	0.01171	0	0	
Healthy	1.09051		62.92296	1.09051	0.91657	0	0.03807	
Healthy	1.51926		80.807	1.51926	0	0	0.03219	
Healthy	5.764		33.08793	5.764	1.74463	1.55278	0.03549	
Healthy	3.63453		48.86634	3.63453	0	0.06782	0.14487	
Healthy	0.48768		0.64899	0.48768	0	0	0	
Healthy	0.35157		16.5615	0.35157	1.24718	0	0	
Healthy	5.94819		68.09593	5.94819	0	0	0	
Healthy	0.86412		84.30349	0.86412	0	0	0	
Healthy	1.43855		18.18298	1.43855	0	0	0	
Healthy	0.45025		37.14505	0.45025	0	0	0	
Healthy	1.83929		18.48963	1.83929	0	0	0.06883	
Healthy	0		35.95693	0	0	0	0	
Healthy	0.49865		21.43335	0.49865	0	0.28825	0	
Healthy	0.91528		48.30657	0.91528	9.37921	0	0.62483	
Healthy	0.13875		55.40926	0.13875	3.3745	0	0.04876	
Healthy	0.66767		80.55722	0.66767	3.78994	0	0.02446	
Healthy	0.17218		67.14958	0.17218	0.55913	0.01011	0.07854	
Healthy	0.82778		70.64789	0.82778	0.02726	0	0.01429	
Healthy	0.16063		70.63958	0.16063	0	0	0	
Healthy	0.30143		45.16881	0.30143	0	0	0	
Healthy	0.14564		54.71456	0.14564	0	0	0	
Healthy	25.52339		0.08626	25.52339	0	0	0	
Healthy	0		54.28347	0	0	0	0	
Healthy	0		9.76001	0	0	0	0	
Healthy	0.09108		14.72022	0.09108	0.00884	0	0	
Healthy	2.38675		58.86491	2.38675	6.60676	0	0.07263	
Healthy	0.20032		31.51029	0.20032	13.1712	0	0.00738	
Healthy	1.49444		25.05531	1.49444	0.50396	0	0.0023	
Healthy	0.24613		60.9717	0.24613	1.42643	1.3897	0.04138	
Healthy	0.10547		79.90253	0.10547	0	0	0	
Healthy	0.4937		23.71041	0.4937	0	0	0	
Healthy	5.07222		29.33922	5.07222	19.6278	0.60704	0.53345	
Healthy	0.36838		60.37382	0.36838	0.78996	0.95499	0.35323	
Healthy	0.51966		10.08932	0.51966	0	1.61728	0	
Healthy	0.00803		58.18826	0.00803	0	0.04179	0.09544	
Healthy	0		36.6444	0	0	0	0	
Healthy	5.358		52.35302	5.358	0	0	0.15329	
Healthy	0.04763		64.39274	0.04763	0	0	0	
Healthy	0.32852		76.77429	0.32852	0	0	0.00787	
Healthy	0.0306		76.86002	0.0306	0	0.07465	1.51966	
Healthy	0		80.1604	0	0	0	0	
Healthy	0		9.72508	0	0.77617	0	0	
Healthy	0.11684		26.20164	0.11684	0.43436	0	0.69413	
Healthy	0.01913		52.14534	0.01913	0	0.02102	0	
Healthy	0.13784		69.32252	0.13784	0	0	0	
Healthy	0.28715		58.10073	0.28715	0	0.22386	0.14138	
Healthy	4.12495		28.5342	4.12495	0	0	0	
Healthy	0.40842		52.63809	0.40842	5.42101	0	0.29632	
Healthy	0.62194		34.95935	0.62194	1.72479	5.60501	0.16059	
Healthy	3.9895		62.19537	3.9895	0	0	0.22267	
Healthy	1.23148		26.9707	1.23148	0.42264	0.15387	0.07481	
Healthy	5.11005		46.29619	5.11005	0	0	0	
Healthy	0		14.13104	0	0	0	0	
Healthy	0		0	0	0	3.23033	0	
Healthy	0.0978		61.48901	0.0978	0.01619	0	0.03248	
Healthy	0.60204		62.73642	0.60204	0	0.0878	0.0212	
Healthy	1.17759		15.15697	1.17759	0.02781	0	0.00237	
D001172	0.46082		36.24715	0.46082	0	0	0.28665	
Healthy	0.1954		44.6047	0.1954	0	0	0.04873	
Healthy	0.39814		25.1176	0.39814	0	0	0	
Healthy	0.6167		69.67941	0.6167	0	0	0.04057	
Healthy	0.86723		33.8182	0.86723	1.02691	1.87428	0.24328	
Healthy	0.22134		81.21441	0.22134	0	0	0	
Healthy	0.40463		48.77218	0.40463	3.81688	5.5018	0.0293	
Healthy	8.02807		45.66618	8.02807	0.02361	0	0	
Healthy	0.1547		35.33488	0.1547	0.76304	3.25825	0.06586	
Healthy	0		1.40245	0	0	23.2123	0.00435	
Healthy	1.27054		14.25357	1.27054	10.8549	0	0	
Healthy	0.62165		80.93019	0.62165	3.50999	0	0.03246	
Healthy	6.30885		55.40129	6.30885	0	0	0	
Healthy	0.56628		59.93208	0.56628	0	0	0.04218	
Healthy	0.00815		15.04625	0.00815	0	9.90092	0	
Healthy	0.02081		69.30433	0.02081	0.5671	0	0.03744	
Healthy	0.04711		52.23975	0.04711	0	0.07596	0	
Healthy	0		10.96182	0	3.67965	0	0	
Healthy	0.20858		71.17487	0.20858	0.12571	0	0.01602	
Healthy	25.91959		0.00043	25.91959	0	0	0	
Healthy	0		61.74895	0	0.08502	0.04649	0.04003	
Healthy	0.0663		87.02538	0.0663	0	0	0	
Healthy	0.41885		40.00243	0.41885	4.00273	0.10475	0.08237	
Healthy	3.26878		69.9345	3.26878	0	0.03287	1.39254	
Healthy	0.2067		58.49001	0.2067	0.07021	0	0.00109	
Healthy	3.31039		1.69901	3.31039	0	4.2977	0	
D001172	6.27008		70.89736	6.27008	0.00103	0	0	
Healthy	14.2988		7.07781	14.2988	0	0	0	
Healthy	31.52015		13.19119	31.52015	0	0	0	
Healthy	0.09712		18.15599	0.09712	6.12412	13.9454	0	
Healthy	1.50156		21.09078	1.50156	0	0	0	
Healthy	0.61592		89.23862	0.61592	0	0	0.005	
Healthy	0.02116		31.09353	0.02116	0	0.00137	0	
Healthy	0.06265		34.03256	0.06265	0.02874	0	0.00559	
Healthy	0.05143		41.88531	0.05143	22.7766	0.04071	0.13861	
Healthy	0.50874		43.90234	0.50874	0.16635	0	0.12448	
Healthy	0.65879		45.9117	0.65879	0.16423	0	0.6342	
Healthy	0.18834		31.85082	0.18834	0.52681	0	0.00518	
Healthy	2.46736		44.18122	2.46736	0.30671	0	0.05311	
Healthy	0.47996		57.07879	0.47996	0	0	0.14253	
Healthy	3.99867		60.22977	3.99867	0.12189	0	0.11505	
Healthy	0		0.02398	0	0	0	0	
Healthy	3.33516		69.96888	3.33516	0	0.02599	1.37696	
Healthy	0.31557		19.97276	0.31557	0.00197	1.17411	0	
Healthy	0.3293		44.66737	0.3293	1.76195	0	0	
Healthy	1.93807		0.98503	1.93807	71.3874	0	0	
Healthy	0.13952		78.84515	0.13952	0	0	0.04529	
Healthy	0.27294		78.88875	0.27294	0	0	0	
Healthy	3.17425		70.99113	3.17425	0	0.00549	1.37421	
Healthy	0.1047		85.13439	0.1047	0	0	0	
Healthy	1.33071		32.53546	1.33071	0	0	0	
Healthy	3.8036		65.52501	3.8036	0	0	0.01917	
Healthy	0.15351		6.72201	0.15351	5.72931	0	0	
Healthy	0.86536		82.77682	0.86536	0	0	0	
Healthy	0.966		34.20589	0.966	3.0857	0	0.07116	
D001172	0.59161		66.45364	0.59161	0.00451	0	0.02639	
Healthy	0.85243		48.8312	0.85243	0	0	0	
Healthy	0.96065		17.981	0.96065	0	0	0	
Healthy	0		0	0	0	0	0	
Healthy	4.28173		80.79805	4.28173	0	0	0	
Healthy	0.08663		13.88629	0.08663	0	0	0.12627	
Healthy	0.11336		70.32917	0.11336	0.52822	0	0.0558	
Healthy	9.92274		5.27426	9.92274	0	0	0	
Healthy	0.16264		66.74774	0.16264	0.57433	0	0.0852	
Healthy	3.8309		20.72115	3.8309	0	0	0	
Healthy	2.65384		71.95646	2.65384	0	0	0.05012	
Healthy	84.5631		3.44375	84.5631	0	0	0	
Healthy	0.65712		46.24275	0.65712	0.03598	0	0.01371	
Healthy	0.55484		53.49314	0.55484	0.97957	0	0.27229	
Healthy	1.99066		86.56075	1.99066	0	0	0.09083	
Healthy	3.98205		66.05194	3.98205	0	0	0.0077	
Healthy	3.51401		53.36043	3.51401	14.0475	0.7039	0.02636	
Healthy	0.39907		17.23018	0.39907	3.3765	1.12322	0.04644	
Healthy	7.14104		54.258	7.14104	1.18706	0	0.02754	
Healthy	0.11116		45.94503	0.11116	0.47066	0	0.02239	
Healthy	0.6365		66.47609	0.6365	0	0	0.02395	
Healthy	0.48435		70.42368	0.48435	0	0	0.01986	
Healthy	5.96798		10.05104	5.96798	0	1.17601	0	
Healthy	0.24878		68.90809	0.24878	0.00134	0	0.1941	
Healthy	1.56359		13.65642	1.56359	0.26842	0.47405	0.21533	
Healthy	0		46.23034	0	1.44349	0	0.07915	
Healthy	8.21264		25.84104	8.21264	0.92004	0	0	
D001172	0.49136		61.16412	0.49136	0.25615	0	0.02427	
Healthy	11.00827		31.55951	11.00827	8.79212	1.4988	0.28378	
Healthy	4.62638		23.31875	4.62638	0	0	0.19335	
Healthy	1.668		86.2202	1.668	0	0	0.10931	
Healthy	1.05383		67.27463	1.05383	0	0	0	
Healthy	0.05299		27.90948	0.05299	0	0	0	
Healthy	12.2714		9.46394	12.2714	0	3.54756	0.01852	
Healthy	0.17805		78.05327	0.17805	0	0	0.04748	
Healthy	0.33421		2.87834	0.33421	1.48707	0	0	
Healthy	1.12107		69.21504	1.12107	0.50904	0	0	
Healthy	0.19324		13.70827	0.19324	0	0	0	
Healthy	0.06334		73.12243	0.06334	0	0	0	
Healthy	0		85.37583	0	0	0	0	
Healthy	0.22094		45.45948	0.22094	1.25518	0	0	
Healthy	4.26379		91.68174	4.26379	0.56621	0	0	
Healthy	0.01829		84.63343	0.01829	0	0	0	
Healthy	0		12.57045	0	1.62563	0	0	
Healthy	0.57478		75.06792	0.57478	0	0	0	
Healthy	0.09962		63.95996	0.09962	0.04037	0	0.0251	
Healthy	0.25912		18.19772	0.25912	0.51118	2.2661	0.05541	
Healthy	0		29.35006	0	0	0	0	
Healthy	5.4255		44.72224	5.4255	1.63292	0.36043	0.01043	
Healthy	0.92446		0	0.92446	0	4.13628	0	
Healthy	0.2551		68.88568	0.2551	0	0	0	
Healthy	4.8789		79.02282	4.8789	0	0	0	
Healthy	0.86976		42.13742	0.86976	4.81591	0	0.18363	
Healthy	0.14996		68.1142	0.14996	0	0	0	
Healthy	0.19504		70.65038	0.19504	0	0	0	
Healthy	0.07111		39.54577	0.07111	0	0.14722	0	
Healthy	0		27.5197	0	2.15259	0	0	
Healthy	0.56055		53.1593	0.56055	0.20079	0.40155	0.0866	
Healthy	0		48.5162	0	0	0	0	
Healthy	0		2.98891	0	0.68396	28.5491	0	
Healthy	0.2132		69.74722	0.2132	0	0	0	
Healthy	1.50024		64.38442	1.50024	0	0.19453	0.12422	
Healthy	8.48935		60.54547	8.48935	0.76509	0	0.33995	
Healthy	6.73039		28.75621	6.73039	0	0	0	
Healthy	0.47276		36.62518	0.47276	10.1881	0	0.00038	
Healthy	26.81955		0.63797	26.81955	0	0	0	
Healthy	0.14884		56.71773	0.14884	12.5435	0	0.53861	
Healthy	1.55113		56.3158	1.55113	0	0	0.09781	
Healthy	0		63.16463	0	0	0	0	
Healthy	0		46.70081	0	4.75404	2.76374	0.09369	
Healthy	15.14802		28.29215	15.14802	0	0	0.00023	
Healthy	10.92004		13.4359	10.92004	43.6005	0	0.68468	
Healthy	0.18679		67.86751	0.18679	0	0	0	
Healthy	0.3417		72.33072	0.3417	0	0	0.04086	
Healthy	0.15405		38.61451	0.15405	7.54554	12.0425	0.07284	
Healthy	0		80.98922	0	0	0	0	
Healthy	0.11367		25.67731	0.11367	0	0	0	
Healthy	0.8444		33.28567	0.8444	0.58111	0.6539	0.06421	
Healthy	0.71896		88.6322	0.71896	0	0	0.0054	
Healthy	0.45524		39.09706	0.45524	0.0088	1.80177	0	
Healthy	3.11227		33.77516	3.11227	0.02447	0	0	
Healthy	1.16394		19.08522	1.16394	0	0	0	
Healthy	1.22617		36.33763	1.22617	0.74548	0	0.11873	
Healthy	1.35455		49.17361	1.35455	17.9361	0	0.11929	
Healthy	1.19252		66.68576	1.19252	0	0	0	
Healthy	0.63221		59.1091	0.63221	1.3283	0.09868	0.06872	
Healthy	5.12008		62.36289	5.12008	0	0	0.19167	
Healthy	0.05027		9.36847	0.05027	13.0776	1.68806	0	
Healthy	0.21808		22.5582	0.21808	0	1.18226	0.74541	
Healthy	0		37.53204	0	0	0	0	
Healthy	27.19019		58.43814	27.19019	0	0	0	
Healthy	2.06766		23.76198	2.06766	0.91401	0.05073	0.06162	
Healthy	0.11289		67.13981	0.11289	0.54397	0	0.05192	
Healthy	2.07789		64.39098	2.07789	0	0	0	
Healthy	0.49639		32.36471	0.49639	3.33406	2.30841	0.18646	
Healthy	1.14917		14.68862	1.14917	0	0	0	
Healthy	3.01148		60.37992	3.01148	5.76763	0	0	
Healthy	0.01533		63.84991	0.01533	0.45523	0	0.04488	
Healthy	0.269		34.07345	0.269	0	0.1068	0.06547	
Healthy	1.04951		18.82843	1.04951	0.16201	0	0	
Healthy	1.94032		17.09535	1.94032	0	0	0.23847	
Healthy	0.35513		45.17916	0.35513	0.77287	0	0.08041	
Healthy	0.32094		19.82885	0.32094	0	0	0	
Healthy	16.55726		17.24653	16.55726	0	0.33908	0	
Healthy	0.34532		76.28196	0.34532	0	0	0.09095	
Healthy	0		0	0	0	0	0	
Healthy	0.6867		92.4096	0.6867	1.88348	0	0	
Healthy	0		10.12874	0	0	0	0	
Healthy	0.78452		26.27604	0.78452	1.53762	0	0.03188	
Healthy	0.07047		50.33772	0.07047	0	0.06171	0.91635	
Healthy	0.1023		35.57313	0.1023	0	0	0	
Healthy	2.47117		71.11603	2.47117	0	0	0.12119	
Healthy	0.37614		42.51095	0.37614	2.90132	8.00768	0.02195	
Healthy	0		11.90751	0	2.31129	0	0	
Healthy	2.44351		69.65916	2.44351	0	0	0.37382	
Healthy	0.34171		58.96447	0.34171	8.77803	0	0.47382	
Healthy	0.36518		66.71053	0.36518	0	0	0.03254	
Healthy	1.92473		39.08202	1.92473	0.00039	0	0	
Healthy	0.43548		38.67925	0.43548	0.03767	0	0	
Healthy	0.43898		58.1287	0.43898	8.45768	0	0.50177	
Healthy	80.40977		2.69883	80.40977	0	0	0	
Healthy	0.72344		79.02284	0.72344	4.05243	0	0.03168	
Healthy	0.07105		38.60053	0.07105	0	0.34226	0.87373	
Healthy	2.54958		27.58095	2.54958	0	0	0	
Healthy	0.07849		69.24905	0.07849	0	0.0287	1.43761	
Healthy	0.49879		30.23467	0.49879	0.03824	0.15533	0.12123	
Healthy	5.67523		67.07015	5.67523	0.13672	0	0.01901	
Healthy	12.1613		43.44494	12.1613	0	0	0.00635	
Healthy	0.59739		80.62821	0.59739	3.67819	0	0.04472	
Healthy	0.38282		45.52648	0.38282	0	0	0.00828	
Healthy	13.76728		29.04447	13.76728	3.57716	0	0	
Healthy	0.0347		95.28645	0.0347	0.03461	0	0	
Healthy	0.06857		29.61175	0.06857	0.05854	3.24923	0.02244	
Healthy	0		19.55294	0	0	0	0	
Healthy	1.71603		86.46119	1.71603	0	0	0.13573	
Healthy	0.01598		50.76117	0.01598	0.0016	0	0.12961	
Healthy	0.28424		10.76329	0.28424	0.50632	1.09162	0	
Healthy	0.21087		57.33937	0.21087	0	0.21804	0.12344	
Healthy	0.28098		56.30658	0.28098	0	0	0	
Healthy	0.21487		30.61867	0.21487	0.3251	0.68489	0	
Healthy	0.06535		68.50702	0.06535	0	0	0	
Healthy	0		46.24204	0	0.19396	0.57513	0	
Healthy	0.42733		46.07825	0.42733	0.26078	0.57785	0	
Healthy	0.20461		47.94121	0.20461	5.8617	0	0.20697	
Healthy	0.18366		63.77627	0.18366	0	0	0.05709	
Healthy	1.0543		65.94764	1.0543	0	0	0	
Healthy	2.38615		32.56547	2.38615	0	0	0	
Healthy	3.49074		18.08858	3.49074	0	0	0.18415	
Healthy	8.99031		37.37198	8.99031	2.41684	0.29309	0.03354	
Healthy	10.76435		68.43482	10.76435	0	0	0.03332	
Healthy	4.21412		81.395	4.21412	0	0	0	
Healthy	0.32221		44.75471	0.32221	6.96025	0	0.11801	
Healthy	0.06287		68.7675	0.06287	0.56418	0	0.07033	
Healthy	2.46863		16.79315	2.46863	0	0.74572	0.1039	
Healthy	0.91375		66.42993	0.91375	0	0	0	
Healthy	3.12997		21.83488	3.12997	0.86309	1.42082	0.11673	
Healthy	0.39241		43.41348	0.39241	0.01217	0	0.3909	
Healthy	0.02651		73.45565	0.02651	0.50523	0	0	
Healthy	0.17639		37.03071	0.17639	0.233	0	0.17313	
Healthy	0.46787		70.18205	0.46787	0.11769	0.07672	0.11263	
Healthy	0.03117		7.48063	0.03117	2.79063	12.6844	0.08524	
Healthy	0.3484		42.57968	0.3484	0.02836	0	0.06604	
Healthy	4.07352		62.93172	4.07352	0	0	0.27753	
Healthy	0.28664		79.21326	0.28664	0	0	0	
Healthy	0		53.18318	0	0	0	0	
Healthy	1.57549		23.41716	1.57549	0.31361	0	0.00557	
Healthy	0.67062		63.61607	0.67062	0	0	0	
Healthy	0		23.72752	0	2.03874	4.04538	0	
Healthy	0.19521		39.28724	0.19521	0.20579	0.6324	0.08296	
Healthy	0.1041		66.68553	0.1041	10.5227	0	0.31988	
Healthy	17.36195		41.5384	17.36195	0	0	0	
Healthy	0.08089		28.95543	0.08089	0	0	0	
Healthy	1.03334		60.47659	1.03334	1.01338	0	0	
Healthy	1.13101		20.29281	1.13101	0	0	0	
Healthy	0.59427		17.58518	0.59427	0	0	0.18905	
Healthy	0		21.73269	0	2.56749	3.11355	0	
Healthy	0.73802		50.98966	0.73802	3.88042	0	0	
Healthy	5.65411		48.94842	5.65411	1.30576	0.25684	0.07584	
