o	Bacteroidales	Lachnospirales	Oscillospirales	Actinomycetales	Lactobacillales	Selenomonadales	Coriobacteriales	Enterobacterales	Desulfovibrionales	Pseudomonadales	Peptostreptococcales	Methanobacteriales	Acidaminococcales
Healthy	1.26446906728109	0.251049029563969	1.44812837021918	1.04560537399595	-5	-5	-0.396206295863037	-5	-5	-5	-5	-5	-5
Healthy	1.34774420299998	1.63453752308068	0.824386853044211	-1.02429253646282	-1.80799040734633	-5	-0.813750179220912	-5	-5	-5	-5	-0.294161935785337	-5
Healthy	1.64697117332696	0.893029555867263	1.10944928541148	-5	-5	-5	-5	-0.135732239464757	-5	-5	-5	-0.0200921382278741	-5
Healthy	1.83574509263269	0.408912939368356	0.942535338552272	-5	-1.44201185177509	-5	-0.297414386073126	-1.14892519477111	-5	-5	-5	-5	-5
Healthy	1.96823696549197	0.227084189173918	-0.0244119654938906	-0.793605935569126	-5	-5	-5	-0.91413882621155	-5	-5	-5	-5	-5
Healthy	1.83624769594577	1.31864339868901	0.63315221448523	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.71120968431913	1.35793694227579	0.957107105600397	-5	-0.523733698741486	0.0492567972322272	-0.848998092007169	-5	0.19107636474987	-5	-5	-5	-5
Healthy	1.67809288985411	0.785106222588668	0.577160782685603	-0.612556780081066	-1.67182433856168	-5	-0.834014177225546	-1.01772876696043	-0.146904379104146	-5	-5	-5	-5
Healthy	1.43114044721968	0.725513074080297	0.479781108641955	-0.406425976002439	-1.37038655462182	-5	-0.412434946524832	-0.956480539754244	-5	-5	-1.65345144145153	-5	-5
Healthy	1.21909993116692	1.51943537684446	1.44077216331085	0.404084168662086	0.560567732745721	-5	0.197299859673673	-5	-5	-5	-5	-5	-5
Healthy	1.55578272539543	1.7057852244175	0.319222688688722	-5	-5	-5	-5	-5	-5	-5	-0.182242975018971	-5	-5
Healthy	1.3310902585395	1.45908535711305	1.21474214767679	0.256828349534484	-0.285167487566667	-5	-5	-5	-5	-0.302195467305992	-5	-0.540215617703731	0.180369631255844
Healthy	1.68400629147732	0.790937171901466	0.575814578402292	-0.657084082915914	-1.40131890109284	-5	-0.859020836523029	-1.0022205691344	-0.204231176276683	-5	-5	-5	-5
Healthy	1.74358242850208	1.255706100515	1.00611075960649	0.195667228847831	0.678283414072514	-1.04479346245806	-0.501097004048135	-1.09886874864463	-1.31184724440843	-5	-1.88074411072206	-5	-5
Healthy	1.9061045243728	0.261700512234881	0.579867018859875	0.0232112923288887	-5	-5	-0.867548187270997	-1.81758534756545	-1.61136603064821	-5	-5	-5	-5
Healthy	1.8270433653103	0.983703397990185	0.766122724804024	0.125123272551998	-1.71624661666747	-5	-0.499955733401399	-0.812761380168521	-1.10485381062401	-5	-5	-1.99481948749622	-5
Healthy	1.73810299046552	1.30932733306633	1.02752655182255	-0.164493329335682	-1.26664221207441	-0.522676121797252	-1.32011805788714	-0.836689511036314	-5	-5	-1.25979526449255	-5	-5
Healthy	-1.06414020196212	-1.59040498060318	-2.24488773360493	-1.13531096586315	1.20888644138079	-5	-5	1.33765669559812	-5	0.5754441878099	0.539601703694226	-5	-5
Healthy	1.73466768158813	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.39889995380956	1.59922207068496	1.06781525417999	-0.791397425537468	-0.481170324388901	-5	0.176609208155885	-0.43128212447028	-2.63638802010786	-5	-0.967663340154264	-5	-5
Healthy	1.90256058520198	-0.105158006204654	0.00814434920960302	-2.0762380391713	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.46744871171792	0.658216564261131	0.673835252126774	-5	-0.62479377890067	-5	-5	0.704543435630069	-0.272898139370808	-5	-5	-0.216775536552752	0.00718428025511155
Healthy	1.76483544534219	0.592707360909761	0.987848969743747	0.778282242795322	-1.10143935506029	-5	-0.111668838505759	-5	-1.02022406727031	-5	-5	-1.37882371822496	-5
D037841	1.68671436375837	1.05817425810201	1.20251256494583	0.135453878649264	0.230614943413282	-5	0.0994009178736275	-0.0789224836399506	-1.53313237964589	-5	-1.57971411505808	-5	-5
Healthy	1.80883697275981	1.35793903754103	0.859915487161361	-5	-5	-5	-0.796477583177415	-2.12205304837081	-5	-5	-5	-5	-5
Healthy	1.88570054964215	0.617810477869707	0.739656980118038	-5	-5	-1.74690441415097	-0.160364855687245	-1.51413667040267	0.18174929009034	-5	-5	-1.12691201440971	-0.983050186902439
Healthy	1.90395992983408	1.10954412593108	0.272820567970208	-2.62342304294349	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.84087440437351	0.707100714098699	0.395796260392782	-0.40291940254728	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.45536585314606	1.0112400511679	0.537587409561296	-0.734356858057865	-5	-5	-1.60941812144956	0.0996840933569113	-5	-5	-5	-5	-5
Healthy	1.72130020480028	0.912651885661738	0.929186899397295	-0.83000246293343	-5	-5	-0.679106290368175	-1.24496406623223	-0.528224378979196	-5	-5	-5	-5
Healthy	1.54356347341853	1.35852854823858	1.09766468190098	0.434961507562103	-0.287484984211022	-5	-0.0234482837282214	-0.353488448804286	-0.794254459057338	-5	-0.376533616629869	0.748577166596316	-5
Healthy	1.7937581256068	1.09080983131395	0.854961544120308	-5	-5	-5	-1.80938820218639	0.57087203839498	-0.652318787365099	-5	-5	-5	-5
Healthy	1.43089237934216	1.36864235867636	1.12760362633356	-0.0359667712063773	-0.244018488604927	-0.722047152961191	-0.44975941346983	-0.355010275328878	-1.12598229613781	-5	-1.58603002825194	-0.812817822365222	-0.0597226420709432
Healthy	1.66554534551561	0.792948909951929	1.52650146126209	0.423999090057728	-1.97633608180221	-5	-5	-1.03423403581731	-5	-5	-5	-5	-5
Healthy	1.15017443306327	0.287985258916605	0.975456624627775	0.403274985811686	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	-5	1.16888299179913	1.29665575851128	1.62409183111797	-5	-5	-5	-5	-5	-5	-5	0.509248235133829	-5
Healthy	1.78879757139911	0.992192412925206	0.762376177520012	-0.31843316384727	-0.45044501931195	-5	-0.726281287313804	-1.01804555553003	-1.48825028865502	-5	-1.52958950902407	-5	-5
Healthy	1.18061267754996	1.56432974042845	1.09823934960413	0.292076555418055	0.565408581556281	-5	-0.12606356707688	0.0507972207723531	-2.62342304294349	-5	-1.53850147321698	-5	-5
Healthy	1.84310452701901	0.746596838665552	1.11750528749738	-5	-5	-5	-5	-5	-1.39168795730267	-5	-5	-5	-5
Healthy	1.90963314710356	0.979481905263056	-0.25230859338171	-5	-5	-5	-5	-0.654920473685133	-5	-5	-5	-5	0.518928295972106
Healthy	1.54820374366355	1.23504591006542	0.839442221315551	0.62601169875135	1.02285255999106	-5	0.121536865035565	-0.810481613873623	-1.18131233655849	-5	-5	0.512985736835585	-0.801013194329067
Healthy	0.14689048345618	1.32134569157474	0.691891831460769	-1.20065945054642	0.898422385964096	-5	-0.117600702625912	-5	-2.36051351073141	-5	-5	1.36571836192654	0.606172767672336
Healthy	1.15392395760603	0.957149768059104	0.42196733190712	0.822186392604629	-0.0394293414645	-5	-0.0176925772614895	0.0806841966397703	-5	-5	-1.6613443344213	-5	-0.393006324524946
Healthy	1.90811061365079	0.2565541934531	0.560765988378409	-0.00378613178998175	-5	-5	-0.816559319962051	-5	-1.488517711374	-5	-5	-5	-5
Healthy	1.84076043200046	0.359877202949855	0.873597252869516	-5	-1.66474274356547	-5	-0.542890532581805	-1.75374768770068	-1.42654817796451	-5	-5	-5	-5
Healthy	1.71800117303511	1.35007038659028	0.394276526767821	-5	-5	-5	-5	-1.34065436425382	-5	-5	-0.382119374409968	-1.11935787359572	-5
Healthy	1.03988306259347	1.65850516162782	0.105360284729234	-5	-0.109920067014726	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.85232674360429	0.843261439341863	1.0790255959693	0.276489377550727	-0.371672386440164	-5	0.0724006426064399	-0.734097795698244	-1.79506647764585	-2.49214412830417	-1.40982716840369	-5	-5
Healthy	1.76708176986543	1.33699136902544	0.912116260780881	0.284597651330802	-0.191215299969582	-5	0.0294771206728533	-0.687780316726027	-2.95860731484177	-5	-1.1272029600104	-5	-5
Healthy	1.12028430499845	0.205634654597551	0.0405825630480207	-0.643821114446625	-0.638158884544673	-5	-0.618199257495297	1.4952591080686	-5	-2.63078414258986	-1.76346273851131	-5	-5
Healthy	1.3240928474595	-5	-5	1.86945942987305	0.235679918564692	-5	-0.0802213228767332	0.164819620162646	-5	-1.397831448621	-5	-5	-5
Healthy	1.95055289433247	0.0486515194730215	0.152227171838142	-5	-0.611135367424406	-5	-0.827192811630913	-0.292532022862861	-2.30016227413275	-5	-5	-5	-5
Healthy	1.62206183776107	0.8651330056348	0.621611397197183	0.699562845779714	-5	-5	-0.383324977043354	-5	-0.858174105488925	-5	-5	-1.3901922306713	-1.11594135290606
Healthy	1.66192346853892	-0.209222398662306	0.983896340626111	0.0605391994849073	-1.01587791713889	-5	-0.161673635922253	-0.216525212417754	-0.19776691445245	-5	-5	-5	-1.26145725907121
Healthy	1.50312075408811	1.26993629167835	1.05030936623352	-0.131725957024309	-0.864517508664288	-5	-1.14831368455757	-0.834933821610244	-2.28483264215154	-5	-0.337960291727876	-5	-5
Healthy	-1.61996975203217	-2.6903698325741	-5	-1.95467702121334	1.45116155359	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.84490498423515	0.561609354178342	0.850471624730317	-0.10075419655213	-1.16832215080853	-5	-0.242156240985644	-5	0.138924478400435	-5	-5	-1.58502665202918	-5
Healthy	1.30043830083915	1.59552675363849	1.05437746059034	-0.0186299575997933	0.0928013219484285	-5	-0.78584521394646	-0.780808559782021	-5	-0.831355223112183	-0.833569886156717	0.0697124859018294	0.139438274158168
Healthy	-0.00654613353633836	-1.30320691491826	0.224874769951845	-0.845302206403612	-5	-5	-1.78067749158066	-0.673664139071248	-5	-5	-5	-5	-5
Healthy	1.89677503882145	0.295058843048842	0.17194281585474	-5	-1.3873220816835	-5	-5	-1.82304101941309	-1.34390179798717	-0.904795766878181	-5	-5	-5
Healthy	1.89701512972762	0.0281562788705394	0.208726134430508	-1.0604308313441	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.93010507960803	1.04025215286893	-0.0675414561905704	-0.706394396807182	-1.27229611631465	-5	-2.73754891026957	-1.06153031163235	-5	-1.78146449478347	-5	-5	-5
Healthy	1.5123570848345	1.37882635091013	0.76332390017024	1.12255826231919	0.124755208416635	-5	0.594740509575283	-0.231384094948983	-5	-5	-1.03147035562516	-5	0.486446064999875
Healthy	1.53410102174176	1.33242795592204	1.09099864995035	0.562901639702177	0.164436137151502	-5	0.163829006902355	-5	-1.14770303417307	-5	-3.50863830616573	-5	0.306004469823467
Healthy	1.25481408256447	1.24153627057186	1.39090774215805	0.889868437100312	0.436482284664279	-5	0.90708713139351	-0.717491176409629	-5	-0.114062365300403	-5	-5	-5
Healthy	-5	1.96309481103741	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.90740093328189	0.204754674330467	0.838253888443457	-5	-5	-5	-1.68529030704483	-5	-5	-5	-5	-5	-5
Healthy	1.8471355538054	0.347593439926808	0.868918797619339	-5	-1.67530608613823	-5	-0.496182089302178	-1.34256167729704	-1.25328797748334	-1.33133458454551	-5	-5	-5
Healthy	1.85706984982187	0.391866252436384	-0.0746157040190051	-5	-5	-5	-5	0.364995380414714	-1.29990229538695	-5	-5	-5	-5
Healthy	1.66504374706036	0.900300477093399	1.20303560814956	0.374220274835219	0.0780760090717142	-5	-0.333875308853827	-0.526279522580171	-1.86264588862927	-1.61475131759678	-0.879623520255566	-5	-5
Healthy	1.72829817253211	1.1133369212675	1.04741117161438	0.105571492604615	-5	-5	-0.731726328033384	-1.05988213325228	-0.564952358660035	-5	-5	-5	-5
Healthy	1.81988564347574	1.1226551947922	0.596934504791887	-0.297414386073126	-0.644491011975566	-5	-5	0.421123305004487	-2.11294562194904	-5	-5	-5	-5
Healthy	1.73446386126731	0.787434968710164	1.25661649498577	-5	-5	-5	-5	-0.414031949992882	-1.5598783968122	-5	-5	-5	-5
Healthy	1.66223863396154	1.62581448091384	0.712226984671623	-0.540411520767992	-2.1791420105603	-5	-1.0870874488239	-5	-1.64975198166584	-5	-5	-5	-5
Healthy	1.00221143343673	0.91808698019716	1.49380980554351	-5	-5	-5	-0.0201148817554438	0.775828086758772	-5	-5	-5	0.0704147076378912	1.49016236725144
Healthy	1.6649271814003	0.95642057474697	1.2936592764739	0.0732453165538541	-0.0519833620001213	-5	0.233671154687788	-5	-1.10149421446564	-5	-5	-5	0.353520013656726
Healthy	1.4123101563796	1.14572302238457	1.03142381578524	0.989536578901356	0.470413431348386	-5	0.453183749072685	0.911762003001047	-5	-5	-1.00766744095254	-5	-5
Healthy	1.49913038924788	0.981475202181168	1.27272763826061	-5	-5	-5	-5	-0.910059581501365	-0.547002911984024	-5	-5	0.175746582026732	-0.0336470402397466
Healthy	1.44575190054419	1.23038556085568	1.53397111733801	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.89239115795539	0.63058752772219	0.991343496590593	-0.377931111609964	-1.49066304198236	-0.222065951162221	-1.3693687559795	-1.39480273261162	-1.32339783041798	-0.860813819583871	-5	-5	-5
Healthy	1.84020053696107	1.15582441997645	0.726706023413167	0.0482280998488084	-0.344179912182785	-5	-0.255425403672663	-0.0446249773298153	-5	-1.00052146632069	-1.18025870272699	-5	-5
Healthy	1.13698296657874	1.03560062045441	1.69887601283989	-5	-5	-5	0.608729227295577	-5	-5	-5	-5	-5	-5
Healthy	1.86405067480531	1.02154775425743	0.0143777105122953	-5	-1.20844969497267	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.93133498966845	1.16507092994453	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.6576245591622	0.485170403017084	-1.6345120151091	-0.514562518923699	-0.650411679437537	-5	-5	-0.655705994101688	-5	-5	-2.36051351073141	-5	-5
Healthy	1.2600172171082	1.50560113872521	1.3636525873478	-2.46597389394386	0.61798634925179	-5	0.1029959347666	-0.65576496544836	-1.25633347855379	-5	-2.09044397075882	0.355280987272093	-5
Healthy	1.46760914137844	1.5146804113538	0.924034150720258	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.6505236450126	1.16732501607925	1.14843050682785	-5	-5	-5	-5	-1.53357727756621	-1.98129950133376	-5	-5	-0.443167018982321	0.0957515086944575
Healthy	1.62466804406622	1.14472237170448	0.037055794941002	-0.98401189461587	0.147283581592567	-0.368647564195963	-0.00515954527233896	-2.00700490156866	-0.736032715906017	-0.745572778459332	-0.18186651929881	-5	-0.26502424879799
Healthy	1.83323772396582	0.699989399048288	0.607151447166782	-0.431434559929549	-5	-5	-2.27901425584626	-5	-5	-5	-5	-5	-5
Healthy	1.84911456355727	0.186877262952135	0.256342445773672	-0.603713453931598	-5	-5	-5	-1.70465285166638	-5	-5	-5	-5	-5
Healthy	1.84352696435276	0.222331416767006	0.254941832892519	-0.624098731990512	-5	-5	-2.33535802444387	-1.12038809293415	-5	-5	-5	-5	-5
Healthy	1.80878085520708	0.819749847587546	0.985891957090146	-0.263491950164694	-2.03715731879876	-5	-0.609930813698363	-1.11232644754555	-0.905773514777959	-5	-5	-0.710991088460537	-5
Healthy	1.56377988635159	1.26921864503694	1.00685908269655	0.400057668744448	-0.591353074344234	-5	-0.302178049194537	-0.363813104801276	-3.4089353929735	-5	-1.57057073561821	-5	-5
Healthy	-0.195192935739313	-5	-2.80687540164554	1.08825412985117	0.532689421001157	-5	-5	1.42395671540301	-5	-0.558839225964884	-5	-5	-5
Healthy	1.80047402526881	0.238698310062986	0.907362983694908	-0.392748767682149	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.66932450622668	1.103792777965	1.10683217274723	0.054946115699901	-0.719353349703805	-5	-5	-5	-1.02826040911222	-5	-5	0.44149875558677	-5
Healthy	1.45166610547292	-0.302613711693106	-2.16877030613294	1.15394528548806	-0.626591418704405	-5	-0.164353811233348	1.09652697012269	-3.61978875828839	-0.684050635459625	-5	-5	-5
Healthy	1.85932284824895	1.02573666831196	0.322438454736674	-5	-1.13768969004573	-5	-5	-1.3449576586688	-1.38859536228841	-5	-5	-5	-5
D037841	1.87648792010439	0.957888266555451	0.433380954311507	-0.335480245715309	-2.21041928783557	0.168709570145828	-0.980468315468744	-1.14375459920995	-1.85949195696182	-5	-5	-5	-5
Healthy	1.58675064068554	0.999329801052616	0.852968909586261	0.490829006303808	-0.375893307898879	-5	0.0448571340473448	-5	-1.13757044389399	-5	-5	1.08071701562114	-1.8703101078007
Healthy	1.52225743366958	1.33743769578785	1.23657277948055	0.137784394134162	-0.579021644305097	-5	-0.677966871368197	-0.561536764882366	-1.19232969876952	-5	-5	-0.184482021084076	0.452405975642099
D037841	1.75605836345974	1.43989832947539	0.768636621536467	-0.240415245681023	-1.25476901547186	-5	-0.705533773838407	-0.991484992368545	-1.06869471857833	-5	-5	-5	-5
Healthy	1.56035671801165	1.19262097028327	1.16682041858371	0.596164785007427	-0.232495353654395	-5	-0.607338213709211	-0.647856087558417	-0.92540295540996	-5	-1.1114274031424	-5	-5
Healthy	1.69173218079687	0.811141835851327	0.444396151084629	-5	-1.10668218838389	-5	-0.644931793651149	-0.0778664573923793	-0.923359556329658	-5	-2.95078197732982	-5	0.275700547568564
Healthy	1.82403317020136	0.391971938194067	-1.03287341892359	-0.761953896871204	-5	-5	-5	0.0764693132220678	-5	-5	-5	-5	-5
Healthy	1.79492630255134	1.31812242004835	0.60305122216867	-5	-1.06550154875643	-5	-0.877751346021946	-1.07355465218161	-0.717423199290782	-5	-5	-5	-5
Healthy	0.971669133986905	1.32397731285257	0.964792151316941	-0.24218658099522	-5	-5	-0.829562254953817	-2.54515513999149	-5	-5	-1.14158312227651	0.227390451758479	-5
Healthy	1.82698017258206	0.374429379793611	0.894210245908984	-5	-1.87778412172717	-5	-0.456006412514536	-1.28962873573924	-1.28458167740494	-1.40704642845213	-5	-5	-5
Healthy	1.80882510234374	1.28555820909903	1.03431314785882	-1.944621668625	-0.599617451954571	-1.75104638450429	-1.54485047882017	0.278550120613505	-5	-5	-0.977159389123472	-5	-5
Healthy	1.78089260519865	0.866188651439013	0.798840478326674	-0.0952357818531582	-0.392384156756868	-5	-5	-0.13158481675623	-5	-5	-5	-5	-0.621002859189148
Healthy	1.80516035745565	0.929372428168964	0.724061127548363	0.0694941963359082	-1.65816994307949	-5	-0.597927856364727	-5	-1.34785039459835	-5	-5	-5	-5
Healthy	1.23670198001051	0.954250230161486	0.981266217466454	-1.35124978730198	-1.13894375542313	-0.533473427278821	-0.704015298590523	1.20798397773647	-5	-0.382695549437002	-5	-0.469685017679468	0.349081224753386
Healthy	1.88242190027698	0.513037716945221	0.582749506122136	-0.203259196022093	-5	-5	-0.707655306159408	-1.13798794874978	-1.04114954832032	-5	-5	-5	-5
Healthy	-5	1.67257633462603	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5	-5
Healthy	1.41956007960398	0.697312182199542	1.38415584856345	0.468088744824343	-5	-5	-0.785103192439779	-0.535853373540427	-1.49634548075704	-5	-2.04963514562388	-5	-5
D037841	1.89753533001604	0.969607854188143	0.605040940671468	-1.48082853617834	-0.523168371487739	-5	-1.28760286859328	-1.1173047376184	-5	-5	-1.63714069704132	-5	-5
Healthy	1.70189362697114	0.565356599387256	1.35981272395415	-1.10907622851099	-5	-5	-5	-5	-0.0379338764429392	-5	-5	-1.20957408260889	-5
D037841	1.70432797484563	1.3384913552945	0.946499425654015	-1.90622821850127	-0.796994325271517	-5	-1.7687853520374	-0.436851288904141	-1.8569851997459	-2.31069114087638	-1.86678054326751	-5	-5
Healthy	1.07582131962997	1.77853224900348	0.366792650615065	0.775611904146357	-5	-5	-0.483715888886019	-5	-5	-5	-5	-5	-5
Healthy	1.7705904729067	0.813607005430666	0.626662631862159	-0.374728716343149	-5	-5	-0.736956016686834	-5	-0.324377445888485	-5	-5	-5	-5
Healthy	1.5919771137699	1.10589321682353	1.36108554959202	0.879764877386908	0.157462812552593	-5	0.353620063777047	0.282220935867481	-5	-5	-0.814089714959286	-5	-5
Healthy	1.89775268868323	0.27043658829389	0.612635535718449	0.0824514453882188	-5	-5	-0.764067746013705	-2.67162039656126	-1.4990777608097	-5	-5	-5	-5
D037841	1.69477344448493	0.903823325169993	1.14203544069549	0.890814891118464	-0.359796918702095	0.392089923570307	-0.600153287287078	-1.28274568723745	-1.85108900689064	-5	-1.09663866374468	-5	-5
Healthy	1.90648707214326	0.203103630980142	0.560056149734406	0.0343797588575954	-2.88941028970075	-5	-0.77822074306031	-5	-1.34940110182734	-5	-5	-5	-5
Healthy	1.93682125883772	0.606408238937655	0.571256837274832	-0.660628070682412	-1.18795610206977	-5	-5	0.20577258209842	-0.867292155144552	-5	-5	-5	-5
Healthy	1.70553170919753	1.26321198071367	0.821924047202338	-1.99267904707726	-0.898149862061874	-5	-1.09274991711867	-1.79615153625377	-0.887327982882868	-5	-5	-5	0.695866766943137
Healthy	1.75845299269078	0.764537022393591	0.765202723456277	1.07257228111305	-0.493346169434449	-5	0.245480588059686	-0.862740861363232	-0.908508905732049	-5	-5	-0.661443908990555	-5
Healthy	1.75055922670122	1.36285685463076	0.301119016908406	0.497660694167108	-1.3902988976206	-5	-1.10851829616048	-0.551309135689573	-5	-5	-0.635955820817106	-5	-5
Healthy	1.48598646392354	1.45242329166379	0.858931612848723	-2.11975822410452	-2.74232142513082	0.174211042696077	-5	-0.66780400467536	-5	-5	-0.940436582098732	-0.164372833790102	-1.02040610415107
Healthy	1.83573513986546	1.02590404202915	0.836059406634956	-1.94615357314775	-0.591658258845345	-5	-1.6714165502858	-5	-5	-5	-5	-5	0.647451434568539
Healthy	1.66503707895817	1.38716567967267	0.924017596511943	-1.15403423845452	0.440036469972941	-5	-1.79914950190892	-5	-5	-5	-5	-0.240226426915971	-5
Healthy	1.66349607096494	1.45061594758281	0.539901227081351	-5	-0.749604396942884	-5	-5	-0.369226454324784	-5	-5	-5	-0.23817736675616	-5
Healthy	1.68070908169026	0.806002148279175	1.06184211370812	-5	-5	-5	-5	-1.17730898922395	-0.684071617389813	-5	-5	-5	-5
Healthy	1.51275748385556	1.49780813614451	1.20123102272102	0.441294426088421	-0.406071829317994	-5	-1.42067379624474	0.373375493732781	-5	-5	-0.187541220019793	-5	-5
Healthy	1.25740471505852	1.01739231902418	0.433963343780606	-0.0893115760729849	1.37378009181273	0.380601930961516	0.145833235818536	0.512956411977597	-0.734804693714283	-0.738546797258189	-1.60205999132796	-5	0.423799451295995
D037841	1.5763810915164	1.3390280711908	0.774086837756384	1.29689346387247	-0.179654018745062	-5	-0.193650412859533	-0.607901272836006	-1.79425445905734	-0.892790030352132	-1.79969681701842	-5	-5
Healthy	1.91059778086104	0.26143417310015	0.827294945465466	-5	-5	-5	-1.38965928854784	-5	-5	-5	-5	-5	-5
Healthy	1.65083884438617	0.642899586013302	0.840048352045566	0.736571778436162	-2.10292299679058	-5	-0.198953203001105	-5	-0.92804438969702	-5	-2.10846254232744	-5	-5
Healthy	1.22513242582441	1.66005026898303	1.22938205776708	-0.41558961458252	0.245263370465327	-5	-0.233676400649377	0.242466886235341	-0.983342655177798	-0.150605158014582	-0.411941289771591	-0.127418385308993	0.0460266697025412
Healthy	1.82236386018382	0.426569813976655	-1.10524100562811	-0.628673486138254	-5	-5	-5	-0.0391678571793036	-5	-5	-5	-5	-5
Healthy	1.63762470007084	0.953346940053106	0.368939231390357	-0.0656631767753812	0.435136947217701	-5	-0.00159679265866344	-1.72353819582676	-0.407923219592646	-5	-0.900733827968083	-5	-5
Healthy	0.873938755161019	1.01800273771613	0.544795808127032	0.131021660599472	-0.294427054565938	-5	-0.431716119883378	-2.15366288787019	-1.06930561233546	-5	-0.977612874313562	1.10327027134463	-5
Healthy	1.62920249524745	1.3459366739239	0.448514631644217	-5	-2.51427857351842	-5	-1.78968148017377	-0.486502729751133	-1.18012717804945	-5	-5	-5	0.629591026970847
Healthy	1.36953440877019	1.24787069204977	-0.184741116948429	0.895472824042268	-0.185372895509734	-5	-1.15076490868528	0.128101882008841	-2.25336580106242	-5	-0.636688934363375	-5	-5
Healthy	1.80356690452583	1.28999964368115	0.655995608197051	0.571210213140946	-0.180192935409244	-5	0.13972485300591	-0.441387416754639	-5	-0.603992552294838	-5	-5	-5
Healthy	1.37525253117132	1.18146770345569	0.695082222108527	0.197184037515842	-2.35359627377693	-5	-0.18801635983921	-5	-5	-5	-5	0.606960396574571	-2.20690839982342
Healthy	1.5942516304503	1.40958030589994	1.32455550156796	-2.52578373592374	-1.66174276975374	-5	-0.718648418327262	-0.727508599311432	-1.08107890990866	-5	-5	-0.19900127139245	-5
Healthy	1.82403167231203	0.48266638715213	0.673899671261814	-0.848599501964382	-1.2057908836535	-5	-0.540592432833052	-5	-0.49499933607313	-5	-5	-5	-0.049075597436579
Healthy	1.61844986866894	-0.308105519963408	-0.383293483988006	0.841626598290339	-0.219927632749389	-5	-0.511816050550603	-0.460083739532479	-5	-1.72468864545819	-1.3212995650017	-5	-5
Healthy	1.4617301687555	1.53492817093317	1.07867898368722	0.556117886379142	-0.699600188328667	-5	-1.09415017335768	-1.09205147838773	-5	-5	-2.20760831050175	-5	-5
Healthy	1.30734240313679	1.6717389084741	1.33336463984328	-1.39588199380796	-0.473945175226889	-5	-0.0400527842915014	0.0255352432738994	-5	-5	-5	-5	-5
Healthy	0.769667497367089	0.232139375610427	1.00594371914689	1.84948575074448	0.195838791593396	-5	0.355016433059823	-5	-5	-5	-5	0.578169138412312	-5
Healthy	1.88334164264199	0.26023839221013	0.707178282743617	-0.459607951261622	-2.1605219526258	-5	-0.703707849005138	-0.479988355551093	-1.98842955640272	-5	-5	-5	-5
Healthy	1.8586403452969	0.480441020436469	1.05141456422425	-5	-5	-5	-2.4294570601181	-5	-5	-1.14170347546611	-5	-5	-5
Healthy	1.84524300813117	0.766183740972204	0.659762221559862	0.626888279884397	-2.73518217699046	-5	-5	-0.636651308677243	-1.19914550849644	-5	-5	-1.42539005865981	-5
Healthy	1.60508169885224	1.22190720171988	1.20729767888314	0.15545446526616	-1.15298290206465	-5	-0.920493155175232	-1.25782495677632	-1.28701376640562	-5	-5	-0.283779563392971	-5
Healthy	1.77841992316226	0.870046723891942	0.803545194747872	-0.0979916663966292	-0.315998922974038	-5	-5	-0.074440400240287	-5	-5	-5	-5	-0.54809081306678
Healthy	1.7728026122412	0.994160919362493	0.947032574053057	-0.964330165348319	-1.28491632930507	-5	-1.58136731264593	-5	-5	-5	-1.24848994972996	-5	-5
Healthy	-0.897737850505727	1.9282249175976	-5	-5	-0.972609615315031	-5	-5	0.351378812659065	-5	-5	-5	-5	-5
Healthy	1.64623723110035	1.41361153930136	1.09922850482041	-0.651753566148766	-0.0851440329127663	-5	-0.763513123624409	-0.00728746142371587	-2.16430942850757	-0.962215058246362	-0.474372203788112	0.281864779187712	0.0771097958949845
Healthy	1.69093631974713	1.35224833286567	0.908169638769596	0.101245146397895	-5	-5	-1.09598811640261	0.26528962586083	-5	-5	-5	-5	-5
Healthy	1.73791634077617	1.14994540924134	1.18952428110551	-0.229597236965329	-1.13661765155921	-2.13135556160517	-0.281988518365348	-0.554442497568633	-1.30059591818466	-5	-0.342934581290495	-1.58469270777443	-1.13757044389399
Healthy	1.48272741320568	1.64606400058722	0.298839981906314	-2.64206515299955	-0.870729139878685	-5	-5	-5	-5	-5	-5	-0.746516607912985	-5
Healthy	1.75732556411196	0.607848390875877	0.0134481802002008	-0.485518658301217	-0.821857930162256	-5	-0.229339414548581	-5	-5	-2.16749108729376	-5	-5	-5
