group	Oscillospirales	Enterobacterales	Pseudomonadales	Peptostreptococcales		Bacteroidales	Veillonellales	Verrucomicrobiales	Burkholderiales	Methanobacteriales	Desulfovibrionales	
Healthy	6.94337	3.60249	0	0		60.69024	0	0	0.31371	0	0.28287	
Healthy	0.00405	5.14333	0.00014	0		0.02564	13.12585	0	3.31946	0	0	
Healthy	0	16.38879	0.4064	0		3.98735	2.56896	0	0	0	0	
Healthy	21.64091	0.58375	0	0		29.12926	0.00845	8.67123	0.18461	0	0.1712	
Healthy	26.11979	9.46259	0	0.08487		0.09701	0.05076	0.01384	0.03574	0	0	
Healthy	3.22685	0	0	0		84.28521	1.2479	0	0	0	0	
Healthy	0	0	0	0		68.7163	2.15205	0	0	0	0	
Healthy	5.89094	1.97625	0	0		45.22197	1.0236	0.02611	5.80997	0	0	
Healthy	7.22758	0	0	0.05978		8.95235	0	9.41662	0.01271	2.26721	0	
Healthy	0.89372	11.50231	0	0.05004		34.19922	0.01755	0.50025	0	0	0	
Healthy	29.95141	0.08865	0.00968	0.00236		5.25684	0.55462	0.02337	0	0	0	
Healthy	14.302	0.09946	0	0.00135		37.95444	0.02064	0	0.69684	0	0	
Healthy	11.46075	0.0051	0.10895	0		53.88338	0	12.8248	0.06781	0	0.64324	
Healthy	4.91199	0	0	0		10.44183	0	0	0	0	0	
Healthy	7.3354	0	0	0		59.47556	0.08151	0	11.6155	0	0	
Healthy	11.31986	0.73037	0	0.21753		66.96559	0.22984	0.12452	0.69891	0	0.11504	
Healthy	16.28654	0.00468	0.36402	0.00483		11.92591	3.48919	0.73449	0.00569	2.84299	0.05575	
Healthy	18.19346	0	0	0		54.39563	0.63239	0	2.52426	0	0	
Healthy	15.78044	1.86595	0	0.19056		22.01124	0.00087	0.89803	1.37103	1.5014	0.14269	
D001172	22.14549	2.60058	0.17353	0.19731		31.76823	0.51577	0	0.0425	0	0	
Healthy	3.38974	0.12943	0.01565	0.02252		75.04607	0.00326	0.7407	3.63815	0	0.01945	
Healthy	9.55519	0.00259	0	0		35.10904	8.40762	0	1.47692	0.0389	0.00691	
Healthy	5.87453	0.08071	0.71806	0		57.20329	0	0	0	0	0.07368	
Healthy	6.02204	0.44204	0	0		76.00465	2.50961	0	0.00931	0	0.07096	
Healthy	3.49819	0.01899	0	0		81.74652	0	3.40051	0.68178	0	0.0249	
Healthy	10.61777	0	0	0.22324		62.88602	0.22855	0.83565	0.00657	0	0.00715	
Healthy	1.65189	0.027	0	0		77.74572	0	0	5.64129	0	0.14421	
Healthy	18.93122	0	0	0		24.28158	2.88989	0	1.77405	0	0	
Healthy	3.84158	0.07842	0	0		77.15751	6.46852	0	0.18971	0	0.05495	
Healthy	3.27813	0.23308	0	2.09521		51.9442	0.16515	0	0.00245	0.2742	0.00817	
Healthy	0.01034	6.27496	0.09833	0.01292		22.17561	0.12332	0	0.05167	0	0	
Healthy	1.73671	0.09183	0	0		70.2604	5.93873	0	0.12511	0	0	
Healthy	0	11.2822	0	0		66.90928	8.86876	0	0.16553	0	0.04031	
Healthy	7.83284	0	0	0		36.00646	0.46909	0.10729	0.71922	0	0.10833	
Healthy	0.03755	2.69145	0.00501	0.01137		67.52468	4.01785	1.45026	0.05858	0	0	
Healthy	5.80588	10.6542	0	0		13.35234	2.74722	44.3211	0.23267	0	0.72008	
Healthy	0.00083	3.55218	3.52757	0.01881		12.31931	3.93941	0	0	0	0	
Healthy	1.47482	7.49172	0	0.28178		52.85802	1.11629	0	0.64903	0	0.01208	
Healthy	6.53008	0.04316	0	0		61.52629	0.13726	0.70898	0.00587	0	0.03414	
Healthy	3.23232	0.98013	0.31899	0		68.26218	0	0	0.12703	0	0.05466	
Healthy	1.96996	0	0	0		41.3138	0	0	0	3.11173	0	
Healthy	1.25389	1.71155	0	0		25.4709	0	11.1928	0	34.3352	0.27944	
Healthy	4.07104	1.00904	0	0.03699		26.0167	0	0	0	0.57844	0.04745	
Healthy	15.89829	0	0	0.13719		8.23024	0.28195	0.02197	0	9.29125	0.01788	
Healthy	0	4.29323	0.19873	0		59.19358	0	0	0	0	0	
Healthy	7.72793	0.03438	0.0381	0		69.41196	0.37861	0.52291	0.02848	0	0.08991	
Healthy	0.36792	5.59311	0	0		39.1705	4.72148	0	0.03579	0	0	
Healthy	4.4971	0.04674	0	0.03757		33.35905	6.34787	0.05676	0.08368	0.0089	0.00212	
Healthy	16.64414	2.06757	0.60344	0.45812		17.70602	0.01114	0	0.01483	0.70044	0.0843	
Healthy	48.86048	0	0	0		15.74507	0	0	0	0	0	
Healthy	1.37915	4.02996	0	0		92.39928	0	0.63238	0	0	0	
Healthy	7.03764	0	0	0.66563		62.55839	0.32115	0.07577	0	0	0	
Healthy	1.01176	0	0.02173	0		57.60587	15.318	0	0.26719	0	0.02339	
Healthy	14.46088	0.15556	0	1.46753		11.80363	0.38803	0	0	0.02309	0	
Healthy	6.95646	0	0	0		60.76513	0	0	0.0857	0	0.02076	
Healthy	4.13178	0.13135	0	0		62.10895	0	0	5.03773	0	0.1922	
Healthy	5.11368	0	0	0		23.24062	14.5746	2.23188	0	4.08398	0	
Healthy	1.43102	0	0	0		74.3055	0.07183	0.20289	0	0.10373	0.02109	
Healthy	7.13557	0	0	0		47.48654	0	0	6.77028	0	0	
Healthy	4.7314	0	0	0		66.63046	0	10.3157	0.0978	0	0.35635	
Healthy	10.67824	0.29978	0	0.0268		16.69171	0	1.66108	0.0282	0.08327	0.09859	
Healthy	2.15337	0	0	0		43.68784	0	0	0.12874	0	0.04787	
Healthy	9.42221	0	0	0		38.72317	0	0	0.07012	0.32392	0.83356	
Healthy	0.00477	18.64184	46.52632	0.07301		0	2.60624	0	0	0	0	
Healthy	13.4415	0.81801	0	2.73464		23.31275	0.0064	2.39427	0.55683	5.1127	0	
Healthy	4.92091	0.20213	0	0		77.03911	9.09104	0	0.06155	0	0.00779	
Healthy	13.231	0.25682	0	0		37.00331	0	0	0.04164	0	0	
Healthy	0	0	0	0		54.07795	0	0	0	0	0	
Healthy	28.6598	0	0	0		26.73081	1.02417	0	0.03047	0	0	
Healthy	6.31896	0.69592	0	0		60.91644	0.11644	5.85149	2.30368	0	0	
Healthy	11.14261	0.03994	0	0		48.31568	0	5.88994	0.14103	0	0.23731	
Healthy	6.79402	0.66588	0.31556	0		75.79001	2.36324	0	2.81607	0	0.04264	
Healthy	1.34671	1.60077	0	0.00249		64.79763	3.29913	0.00115	0.06611	0	0	
Healthy	0.06624	1.07314	0	0		67.62521	11.33673	0	0	0	0	
Healthy	4.97076	0.23021	0	0.00723		28.3397	0.09281	1.90163	0.00081	0	0.00493	
Healthy	8.31266	0.14131	0	0		77.32999	0	0	0.06954	0	0.00324	
Healthy	4.43491	0.06081	0	0		70.34527	2.68998	0.10717	0.21323	0.04814	0.11375	
Healthy	0.58598	0.33905	0	0		49.0545	22.2746	1.29381	0	0	0	
Healthy	10.22545	1.9574	0.09955	0.02518		69.79397	0	0	0.02574	0	0.26162	
Healthy	2.33162	0.22112	0	0		66.1897	7.93807	0	0.21042	0	0.00837	
Healthy	27.47876	2.03238	0.00815	0.37755		34.86269	4.25901	0	0.48271	0	0.23594	
Healthy	4.75673	0	0	0		60.27188	0	0	3.60235	0	0.01291	
Healthy	6.47949	0.11749	0	0.14768		48.48277	0.04831	0.14329	0.48497	0	0.04446	
Healthy	8.29271	0	0	0		11.17658	5.27412	0.04339	0	2.31989	0	
Healthy	18.20616	1.79092	0	0.12733		1.82406	0	0	0	6.52913	0.03571	
Healthy	4.98233	1.30555	0.55701	1.24539		5.07118	6.11413	0	0.07865	0	0	
Healthy	13.37396	0.46608	0	0		59.39644	0.57576	1.20433	0.00055	0.12082	0.07585	
Healthy	3.24099	0	0	0		84.47865	0	0.05364	0.06985	0.62816	0.38014	
Healthy	4.28682	0.37751	0	0.04211		67.81815	0.09799	0	0	0	0	
Healthy	0.03625	12.8743	0	0		65.5694	8.84937	0	0.17461	0	0.04885	
Healthy	25.31091	0	0	0		32.79623	0	6.58769	7.4715	0.83191	0.1746	
Healthy	8.92958	0.1014	0	0		68.45521	0	0	5.87112	0	0	
Healthy	11.13561	0.03899	0	0.00795		38.97581	0.40508	0.18045	0.38063	0	0.06165	
Healthy	1.95435	0	0	0		46.44976	8.15906	0.76941	0	0	0	
Healthy	0.01574	11.3428	0	0		64.35533	8.5252	0	0.1515	0	0.04034	
Healthy	8.83439	0.10583	0	0		69.30138	0	0	6.01781	0	0	
Healthy	5.09118	0	0	0		1.60432	0.00942	0	0	22.3755	0	
Healthy	3.64698	0.12742	0	0		49.47672	0.09682	9.33329	0.76517	0	0.63149	
Healthy	3.7506	0.25076	0	0		65.25963	8.06887	0	0.21268	0	0.01867	
Healthy	12.49654	0.02492	0	0		48.44869	0	5.94372	0.13661	0	0.19675	
D001172	24.24703	14.40655	0	0.10074		23.86615	0	0.05944	0	0	0.05521	
Healthy	10.95602	14.14232	0.74352	0.00386		24.80784	0.0032	0	0	0.19887	0.02294	
Healthy	4.09328	0	0	0		64.28691	1.93826	1.03178	0.13758	0	0	
Healthy	6.00409	10.1159	0	0		13.24016	2.66152	44.6326	0.25763	0	0.70743	
D001172	18.97406	0.8743	0.01954	0.18629		6.69992	0.42477	0	0	0	0	
Healthy	3.5101	1.85023	0	0		86.81948	0	0	0.07455	0	0.10547	
Healthy	3.8327	0	0	0		48.70816	7.34269	0.38083	0	0	0	
Healthy	28.84805	0.02887	0	0		18.81712	0.16943	15.2597	4.33996	0	0.06574	
Healthy	32.8596	0	0	0		12.2298	4.54092	10.6627	0.50243	0	0	
Healthy	8.77525	0	0	0		12.45128	5.19577	0	0	0	0	
Healthy	11.33977	0.0587	0	0.02881		12.06736	5.38641	0.55245	0.46794	1.49401	0.00509	
Healthy	6.06695	0.06296	0	0		68.41716	0.03007	0.45974	0.00922	0	0.07549	
Healthy	8.55856	0	0	0		29.37652	0	23.5265	0	2.19041	0.81652	
D001172	18.12891	1.54228	0	0.0252		19.75597	6.71463	0.03513	0	0	0	
Healthy	2.49533	0.02237	0	0		26.6205	0.0866	0.04467	0.16178	0	0.06076	
Healthy	6.3819	0	0	0		11.17298	2.67914	0	0	10.4569	0	
Healthy	6.95445	0	0	0		59.76033	0.08364	0	11.9332	0	0	
Healthy	0.97529	0.14117	0	0		92.13021	0	1.69454	0.57985	0	0	
Healthy	1.93601	0.06901	0	0		69.41041	6.20158	0	0.14429	0	0	
Healthy	17.90841	0	0.08151	0		19.29651	2.77242	5.62796	0	13.2125	0	
Healthy	37.81573	0	0	0		15.44434	0	0	0	0.75007	0	
Healthy	4.48824	0.60334	0	0		67.72931	0.05706	0.00985	0.02935	0	0.44833	
Healthy	0.02736	0.20678	0	0.01809		84.24075	8.27465	1.57657	0	0	0	
Healthy	1.36489	0	0	0		63.70893	0	0	0.16963	0	0.08423	
Healthy	11.00741	0.05763	0	0.31973		41.14116	0.51286	0.11353	0.15257	0.05673	0.00364	
Healthy	0	98.78012	0	0		0.0051	0	0	0	0	0	
Healthy	16.35025	0	0	0		57.28008	0.24017	0	0	0	0	
Healthy	6.06594	0.09344	0	0		81.1674	0	0	0.35009	0	0.09329	
D001172	0.0348	1.72872	5.90289	0		69.68158	0.12427	0	0	0	0	
Healthy	7.93102	0	0	0		60.07223	0	0	0.00159	0.0641	0.05598	
Healthy	12.99452	15.32248	0.03669	0.01515		31.30509	4.57956	4.77566	0.05901	0	0.1755	
Healthy	9.40485	0.08659	0	0		26.39939	0.60797	0.43209	0	0	0.70216	
D001172	10.45763	0.61099	0	0.29675		59.83417	0.43461	0.03114	0	0	0.09654	
Healthy	7.03251	7.91464	0	0.02661		51.05291	0.06107	1.92236	0.01212	0	0.5255	
D001172	0.16477	7.17984	0.00898	0.01945		6.52358	2.01534	0	0.00453	0	0	
Healthy	4.63256	0	0	0		66.30708	0	10.5133	0.09483	0.00202	0.26754	
Healthy	5.25849	0.06642	0	0		69.02422	0	0	0.03685	0.03445	1.47767	
Healthy	4.67796	0	0	0		64.42086	0	0	1.09687	0	0.37319	
Healthy	37.47754	0	0	0		15.55609	0	0.00206	0.25217	0	0	
Healthy	23.19302	8.6462	0	0		8.02642	0	0	0	1.9555	0	
Healthy	1.95813	4.89526	1.64212	0		5.06393	0	0.09491	0.10448	0	0	
Healthy	21.31523	0.04102	0	0		32.54246	0	6.17366	9.76123	0.88045	0.16968	
Healthy	26.77344	2.25021	0	1.08055		34.96916	1.58226	0	0.02345	0	0	
Healthy	3.79021	0.00422	0	0		79.38151	0	3.68362	0.77778	0	0.03795	
Healthy	8.83678	0.10839	0	0		76.65911	0	0	0.06927	0	0.00325	
Healthy	8.50536	0.05429	0	0		52.02453	0	5.54787	0.39124	0	0.32032	
Healthy	5.07162	0.06894	0	0		71.01821	0	0	0.04178	0.03306	1.79765	
Healthy	1.23064	20.7052	0.07824	0		54.2528	0	0	1.10226	0	0.1202	
Healthy	28.08231	0.03932	0	0		10.94183	3.76164	11.9466	0.37716	0	0	
Healthy	25.02424	0	0	0		9.58545	11.8655	0.91338	0	0	0	
Healthy	6.88608	0	0	0		55.97138	0	0	8.06826	0	0	
Healthy	8.06844	0	0	0		29.86954	0	23.1424	0	2.15254	0.60142	
Healthy	17.28463	18.7087	0.00594	0		24.65919	0.99789	5.55483	0.00128	0.32437	0.15039	
Healthy	1.77952	0.05832	0	0		70.02975	5.97939	0	0.10853	0	0	
Healthy	5.36747	4.84359	0.021	0.24962		18.98913	0	0	2.35075	0	0	
Healthy	0	0	0	0		53.92158	0	0	0	0	0	
Healthy	6.9619	0	0	0.00065		59.52808	0.01467	0.72725	0.0108	0.11142	0.03016	
Healthy	7.03672	0.02277	0	0		80.04586	0.02216	0	4.27383	0	0	
Healthy	6.27437	0.0278	0	0		67.13567	0	0.58248	0.00294	0	0.07483	
Healthy	5.85141	0.08366	0	0		67.41444	0.00659	0.54782	0.32872	0.01295	0.0955	
Healthy	1.44193	0	0	0		80.20902	2.9941	0	0.14668	0	0	
Healthy	13.27881	0.7789	0	0.28653		42.27842	0.01704	0	0	0.14841	0	
Healthy	4.58988	0.93792	0	0		55.64763	8.89733	6.98413	0.24397	0	0.17982	
Healthy	4.6056	0.06217	0	0		70.35837	2.88898	0.12882	0.21793	0.04975	0.10551	
Healthy	10.14402	0.1712	0	0.08325		43.56349	6.50569	0.13909	2.10293	0.20292	0	
Healthy	24.74014	0.02185	0	0.04485		28.6106	0.00201	0	0	0.40605	0	
Healthy	8.17205	0	0	0		30.28015	0	23.0526	0.01322	2.25595	0.5915	
Healthy	5.59976	0.90979	0	0.14779		37.63177	0.67792	0	0	0	0	
Healthy	1.41065	0	0	0		4.60152	4.68645	1.17037	0	0	0	
Healthy	3.04328	0	0	0		63.84875	0.00933	0	0.17701	0	0.06882	
Healthy	12.47641	1.1346	0.0685	0.05107		60.18198	0.05705	0.5139	0.32356	0.42949	0.00508	
Healthy	6.61852	0.40305	0	0		45.58241	3.03276	0.14643	0.00292	0	0.62884	
Healthy	10.63184	0.07667	0	0		48.56843	0	6.15939	0.15297	0	0.19774	
Healthy	4.17759	0	0	0		64.34556	0	0	3.06576	0	0.38816	
Healthy	17.44758	0.08655	0	0.00429		23.41681	0.03517	0.046	0.15684	0.52483	0	
Healthy	11.15835	0	0	0		6.64501	0.06843	0	0	3.75983	0	
Healthy	15.21035	0.08398	0	0.16095		26.22084	0.88461	2.40833	0.13717	0.46669	0.06753	
Healthy	2.18206	0	0	0		78.67341	0	0	0	0.10412	1.51706	
Healthy	8.76203	0.14308	0	0.20321		43.6674	3.1516	0.73311	0.05694	0	0	
Healthy	10.58713	0.14398	0	0.31187		31.47041	0.00973	0.34501	0.0242	0	0	
Healthy	7.56943	0.00258	0	0		46.99993	0.00098	1.73687	0.1847	2.24353	0.03171	
Healthy	15.77703	0.00291	0.32525	0.00452		11.67897	3.39971	0.72467	0.00502	2.99009	0.04407	
Healthy	14.26646	0.02974	0	0		65.45053	0.01493	0	0	0	0	
Healthy	0.10246	0.83258	0	0		66.55142	11.36763	0	0	0	0	
Healthy	11.19708	0.06156	0	0		47.27326	0	5.82754	0.12334	0	0.17934	
Healthy	8.68593	1.45409	0	0		9.6557	1.63743	0	0	0.78441	0	
Healthy	30.19751	0.03258	0	0		18.38157	0.20296	15.0409	4.28902	0	0.03536	
Healthy	20.60247	1.57685	0	0		1.60039	0	0	0	4.40276	0	
Healthy	6.28341	0.16735	0	0		31.27239	12.7201	0.05007	0.01774	0	0.00419	
Healthy	16.7529	0	0	0		38.73967	0.01312	0.22973	0.05111	0	0.13801	
Healthy	2.82338	4.39963	0	0		71.82251	0	0.85646	0	0	0.01148	
Healthy	3.91326	7.05349	0	0		47.96941	0.07213	0	0.05886	0	1.28897	
Healthy	1.73932	0	0	0		65.45541	8.71349	0.07304	0.12471	0	0	
Healthy	2.91163	0.05596	0	0		70.83721	6.44708	0	0.44661	0	0.1446	
Healthy	2.20286	0	0	0.36995		10.74105	0	2.25271	0	6.83579	0	
Healthy	13.36036	0.33911	0.00818	0.02577		25.8744	0.07054	0.43301	0.00934	0.29171	0	
Healthy	1.39387	0	0	0		64.15539	0	0	0.1558	0	0.06551	
Healthy	19.15646	0.845	0	0		38.68603	0.01333	1.02859	1.79597	0	0.08215	
Healthy	1.43632	0	0	0		63.69551	0	0	0.17127	0	0.09886	
Healthy	1.76343	0	0	0		80.38611	0	0	0	0	0	
Healthy	6.32749	0.90698	0	0.00814		58.24447	0	0.25373	0.16971	0	0.0314	
Healthy	0.00078	0.00788	0	0.00074		46.93403	0.01738	0	0.00468	0	0.07383	
Healthy	4.02798	0.15708	0	0.10114		65.71776	0.01053	1.69671	0.1208	0	0.00374	
Healthy	8.56533	0	0	0		52.76312	0	3.21379	0.82936	0.24689	0.28677	
Healthy	5.13246	0.47442	0	0		38.14707	3.0574	0	0	0	0	
Healthy	8.91028	0	0	0		39.01788	0	0	0.0688	0.34901	0.83945	
Healthy	15.19378	0.52389	0	0.28392		28.91381	4.01589	0.07339	0.09601	0	0	
Healthy	0	0	0	0		50.11589	0	0	0	0	0	
Healthy	6.87072	0.76572	0	0		44.43514	0.06195	0.21883	4.12994	0.00143	0.03955	
Healthy	6.68376	0.62791	0.00214	0.08853		53.13198	0	0	0.55197	0	0.07429	
Healthy	17.70562	0	0	0		34.50608	0	0.83149	0.01054	0	0.26021	
Healthy	4.36624	0	0	0		63.55773	0	0	3.23814	0	0.3977	
Healthy	16.34011	0.24558	0	0.00914		27.77521	5.27174	0	0.02359	0	0.07127	
Healthy	4.7563	1.07164	0	0		54.11945	9.16274	7.14519	0.21909	0	0.17596	
Healthy	4.78626	0	0	0		77.7602	0	0	0	0.10932	1.47135	
Healthy	27.8322	0	0	0		26.36217	0.70523	0	0	0	0	
Healthy	7.5697	1.22721	0	0		53.52142	9.1376	7.17834	0.23542	0	0.15019	
Healthy	4.47687	1.57391	0	0		53.23884	0	0	1.76629	0	0	
Healthy	11.57353	1.50057	0	0.7303		19.99426	0.10557	2.67632	0.03236	0.0461	0	
Healthy	18.67006	1.95493	0	0		49.92278	0	0	3.06521	1.12509	0	
D001172	20.87351	0.55205	0	0		45.53687	0.12282	0	4.60578	0	0.02865	
Healthy	1.45312	0.36136	0	0		89.09289	3.37266	0	0.11586	0	0.00256	
Healthy	10.21221	0	0	0		12.69787	3.87865	2.16832	0	0	0	
Healthy	9.06416	2.26417	0	0		25.24883	0	1.33551	0	0	0	
Healthy	0.14217	0.50414	0	0		74.67264	0	0.81499	1.46097	0	0.00172	
Healthy	7.11944	0.07258	0	0		65.07545	0.32659	0	1.40445	0.15029	0.15304	
Healthy	4.81253	0	0	0		64.06727	0	0	3.70084	0	0.03707	
Healthy	3.39818	0	0	0		55.27203	5.02819	0	0	0.9037	0	
Healthy	3.85535	0.10591	0	0		48.80242	0.0852	9.16536	0.76266	0	0.67466	
Healthy	9.97878	0.12224	0	0		41.64454	0	17.6314	0.10551	0	1.64579	
Healthy	0.01103	0.09971	89.0861	0		0.08708	0.00384	0	0	0	0	
Healthy	12.19593	0.30785	0	0		39.68736	1.41727	2.55681	0.00608	1.41365	0	
Healthy	55.382	0	0	0		3.37609	0	0	0	0	0	
Healthy	33.05769	0.43259	0	0.12562		22.54515	4.90607	0	0.19696	0	0	
Healthy	2.25388	0.31284	0	0		61.90876	0	0	0.49362	0	0	
Healthy	13.85737	0.46104	0	0.72884		30.97608	0	7.37889	0.09326	10.5082	0	
Healthy	9.03426	0.27562	0	0.09638		44.74338	0.10926	0	0.69499	0	0.04827	
Healthy	3.77801	2.88551	0	0		65.77098	4.66859	0	1.28976	0	0	
Healthy	30.05276	1.34659	0	0		52.17961	0.03451	0.18057	0	0	0	
Healthy	0.44311	0	0	0		4.39774	0	0.10792	0.02111	0	0	
Healthy	2.83333	0.03494	0	0		17.98772	7.84671	12.2263	0	0	0	
Healthy	10.73321	1.30267	0	0.1235		53.10567	3.23995	0	0.0499	0	0.00563	
Healthy	11.49575	0.23505	0.1721	0.27774		49.23491	0.00251	0	0.98327	0.00472	0.34134	
Healthy	16.76834	0.1534	0	0.11396		54.76502	0.07158	0	0.35921	0.13359	0.02711	
Healthy	1.4274	0.54344	0	0		88.84668	3.43749	0	0.1305	0	0.00761	
Healthy	18.65975	0.06071	0	0.17155		46.5767	0	0	1.67474	0	0.05704	
Healthy	19.29829	0.02953	0.00483	0.07143		21.38765	0.79029	0	0.06682	0	0.00245	
Healthy	3.66208	0	0	0.14174		8.0179	0	0	0	0.37891	0	
Healthy	0.0014	22.98751	0	0		16.83033	0	0.00024	0.28985	0	0.06608	
Healthy	5.98791	0.04339	0.01957	0.02141		31.18107	0.0487	0.58731	0.09245	0	0.02316	
Healthy	3.67337	0.20425	0.30961	0.46071		71.53509	0.01468	0	0.06756	0	0.0596	
Healthy	11.2332	0	0	0		34.82541	0	0	0	0	0	
Healthy	21.80977	0.10072	0	0.21757		23.7146	0.40284	0.42284	0.25126	0	0	
Healthy	0	54.4802	3.74301	0		38.55289	0	0	0	0	0	
Healthy	2.94774	0	0	0		87.50363	0	0.0177	0.03641	0.61379	0.28054	
Healthy	11.37135	0.09402	0.05475	0.03076		46.43471	0	6.36084	0.01766	0	0.04022	
Healthy	6.11368	24.8113	0	0.02552		23.71179	0.00272	0.07371	0.06847	0.04229	0	
Healthy	13.26754	0	0	0		11.66254	0	0	0	11.4758	0	
Healthy	2.56625	0.1835	0	0		65.86083	7.9329	0	0.2452	0	0.02623	
Healthy	22.26701	0.02279	0	0.04359		31.50876	0	0.10597	0.04709	0.22246	0.21895	
Healthy	1.7323	0.8212	0	0.0561		84.82546	0	0	0.14985	0	0.0213	
Healthy	1.5189	0	0	0		88.87543	1.16371	4.6295	0	0	0	
Healthy	0	68.0827	0.36832	0		7.28936	0	0	0	0	0	
Healthy	1.53919	0.04885	0	0		70.25622	1.73952	2.84123	0	0	0	
Healthy	12.16234	1.05698	0	0		43.52601	0.28795	2.40184	0.23081	0.34645	0.06803	
Healthy	8.99737	2.1791	0	0		40.63527	0.04891	0.73486	5.85099	0	0	
Healthy	9.07248	0.01748	0	0.09663		44.77807	1.94821	0.41348	0.03747	0.64188	0	
Healthy	2.69242	2.73399	0.25572	0.0234		18.58328	2.28738	0	0.03507	0	0.18021	
Healthy	3.47883	0	0	0		58.01083	0	0	0.55204	0	0.02458	
Healthy	16.45399	0.06668	0	0.17428		22.70305	0	0	0.06492	3.66315	0	
Healthy	6.01094	0.45314	0	0		73.82998	2.56879	0	0	0	0.02244	
Healthy	10.82703	0.39886	0	0		21.84724	0	3.47228	0.02812	0	0.07256	
Healthy	33.64406	0	0	0		30.04784	0	4.19116	0.02182	0	0	
Healthy	3.66764	0	0	0		49.4338	0	0	0	0	0	
Healthy	2.39336	0	0	0		70.00135	5.95091	0	0.17425	0	0	
Healthy	7.88878	0	0	0		68.02287	4.55373	0	6.04214	0	0	
Healthy	8.24758	2.4447	0	0.41546		44.99102	2.51346	0	0.04372	0	0	
Healthy	8.04473	0.06362	0	0.7662		24.68143	0.59884	0.21299	0.05991	0.08608	0	
Healthy	1.48619	0	0	0		79.63967	3.30953	0	0.24438	0	0	
Healthy	0.08823	1.26907	0	0		66.80106	10.98174	0	0	0	0	
Healthy	3.53297	0.30655	0	0.07375		30.74518	0.04778	0	0.73357	0	0	
Healthy	24.67137	0.10662	0	0.31543		20.681	8.4106	2.48303	0.1171	3.55858	0	
Healthy	3.10212	0.09711	0.25882	0		83.66088	0	0	0.34962	0	0.06013	
Healthy	0.00366	0.49882	0.31873	0		34.03182	0.31793	10.9872	0	0	0	
Healthy	3.3899	0.70112	0	0		67.23864	0.0601	0	0.00555	0	0.43213	
Healthy	3.70954	0	0	0		79.5532	0	3.73739	0.6799	0	0.02068	
Healthy	3.83002	0.0629	0	0		77.46103	6.50786	0	0.24045	0	0.08262	
Healthy	2.96272	0	0	0		37.48435	0	0	0.28696	0	0	
Healthy	4.37855	0.28921	0	0		42.17307	0	4.79499	0.50514	0	0.01653	
Healthy	2.50862	0	0	0		69.54745	6.22355	0	0.16316	0	0	
Healthy	12.37836	0.08323	0	0		26.3885	0.59341	0.4868	0.00315	0	0.51404	
Healthy	24.56914	0.92251	1.08506	0.03073		18.78237	10.6599	0	0.07051	0	0.08455	
Healthy	3.0592	39.53396	0.3395	0.19935		8.56898	0.11584	0.12052	0.62589	2.878	0.00245	
Healthy	4.23988	0	0	0		77.19162	0.72202	12.5924	0.11572	0	0	
Healthy	15.29742	0	0.63891	0		21.69807	0	0	0	0.50663	0	
Healthy	7.65047	0.04967	0	0		63.72511	0.22705	0.85429	0.01775	0	0.02608	
Healthy	16.46134	0.59304	0	0		33.92262	10.01809	0	0.35801	0	0.00067	
Healthy	2.2342	0	0	0		23.80365	3.41699	0	0.003	0	0	
Healthy	7.16227	13.544	0	0.4396		27.41332	0	5.3777	0	0	0	
Healthy	52.63268	0	0	0		10.17921	0	0	0	5.91318	0	
Healthy	6.6513	0.56617	0	0		83.54345	0.1539	0	0.19577	0	0	
Healthy	6.26894	0	0	0		12.96811	0	13.1215	0.05413	0.22609	0.07456	
Healthy	7.44867	0.31094	0.06837	0.01483		62.32274	0	0	0.04881	0	0.00226	
Healthy	2.24964	0	0	0		43.9114	0	0	0.12954	0	0.04505	
Healthy	3.08835	0	0	0		83.8056	0	0	0	0	0	
Healthy	7.72206	0.02447	0.01915	0		68.75745	0.38364	0.50525	0.01745	0	0.08344	
Healthy	9.90033	0	0	0.17891		36.60658	0	0	0.05623	0	0.05779	
Healthy	6.0181	0.15444	0	0.00585		24.89816	0	0.33902	1.73015	0.20727	0	
Healthy	5.08168	0	0	0		15.49998	3.37658	0.95794	0	0	0	
Healthy	25.07178	1.01397	0	0.04		22.21139	0.31315	0.04092	0.01698	0.04421	0	
Healthy	3.74252	0.08965	0.03843	0		34.37811	0	0	0.44904	0.80213	0	
Healthy	1.58522	0	0	0		79.37998	3.24018	0	0.29186	0	0	
Healthy	8.45806	4.34724	1.5446	0		14.04776	0	0	0	0	0	
Healthy	2.48088	0	0	0		79.3563	0	0.3553	0	0	0	
Healthy	0.02214	1.47257	0.61522	0		14.44243	0.03055	0	0	0	0	
Healthy	18.39218	0	0	0.02876		20.9667	2.46321	5.48769	0.15947	2.68708	0.071	
Healthy	3.09796	15.20499	1.37992	0.08778		4.30091	0.01062	0	0.02173	0	0.00949	
Healthy	8.03502	1.82603	0	0		27.85964	3.01318	0.00876	0.05485	0.03732	0	
Healthy	2.54261	0.04056	0	0.048		47.15603	1.32711	1.24863	0.7626	0	0	
Healthy	10.07957	0.02017	0	0.00449		6.00557	0	0	0.01227	4.11402	0.05451	
Healthy	35.1976	0.2876	0	0		19.14718	5.29396	0	0.05785	0	0	
