group	Bacteroidales	Oscillospirales	Actinomycetales	Enterobacterales	Lactobacillales	Selenomonadales	Coriobacteriales	Pseudomonadales	Peptostreptococcales		Enterobacterales	Verrucomicrobiales	Lactobacillales	Burkholderiales	Erysipelotrichales	Coriobacteriales	Acidaminococcales	Pseudomonadales	Desulfovibrionales	Peptostreptococcales
Healthy	92.86092	1.06816	0.14046	0.06543	0	0	0	0	0		0.06543	1.84295	0	0.51879	0	0	0	0	0	0
Healthy	57.87419	2.77662	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	76.71894	3.52609	0.01722	0.10868	0.05154	0.96576	0.11893	0	0		0.10868	0	0.05154	1.82918	0.04296	0.11893	0	0	0.11548	0
Healthy	34.33722	0.80508	2.4165	0.03075	2.12608	0	2.13575	0.02542	0.04428		0.03075	0	2.12608	0.2255	0.05254	2.13575	0	0.02542	0	0.04428
Healthy	22.11136	22.75001	1.1541	9.70979	1.92647	0	0.10928	0	0		9.70979	0.96622	1.92647	0	0	0.10928	0.03091	0	0	0
Healthy	9.68946	0	2.21534	0	0	0	0.25808	0	0		0	0	0	0	0	0.25808	0	0	0	0
Healthy	67.86759	5.03359	0.21988	0	0.42818	0	0	0	0		0	0	0.42818	5.847	0	0	0	0	0.00368	0
Healthy	70.48466	0.74876	0	2.05871	0	0	0	0	0		2.05871	0	0	0.2724	0	0	0	0	0.10118	0
Healthy	66.32373	4.07856	0.42243	2.79337	0.23942	0	0	0	0		2.79337	0	0.23942	1.25736	0	0	0	0	0	0
Healthy	44.56937	6.79275	5.5343	0	0	0	0.73834	0	0.00247		0	7.23898	0	0.33006	0.17432	0.73834	0	0	0.11814	0.00247
Healthy	31.565	4.11014	32.56182	0.15188	0.25225	0	3.6982	0.01969	0.23583		0.15188	3.62249	0.25225	0.1611	0.21868	3.6982	0	0.01969	0.05942	0.23583
Healthy	62.40328	4.74516	4.53988	0.13703	0	0	0.61969	0.48063	0		0.13703	0	0	0.92493	0.07931	0.61969	0	0.48063	0	0
Healthy	57.15039	4.43638	0.37044	0	0	0	0.22377	0	0		0	8.73029	0	0.43745	0	0.22377	0	0	0.56962	0
Healthy	48.23484	3.8897	0.2172	0.16357	0.04972	0	0.1659	0	0		0.16357	9.35753	0.04972	0.78385	0	0.1659	0	0	0.6243	0
Healthy	71.12524	7.29221	0	0	0	0	0.05195	0	0		0	0	0	1.44768	0.56373	0.05195	3.8111	0	0	0
Healthy	53.09434	6.59348	13.64907	0.37776	0.00222	0	0.19754	0	0.41354		0.37776	0	0.00222	0.07346	0.38037	0.19754	0	0	0	0.41354
Healthy	65.89271	6.05111	1.48243	0	0.02629	0	0.45181	0	0		0	0.58083	0.02629	0.03051	0	0.45181	0	0	0.10337	0
Healthy	36.2758	3.15344	0	0	0.15114	0	0.24093	0	0		0	5.17575	0.15114	0	0	0.24093	0	0	0	0
Healthy	92.08051	1.1432	0.19628	0.03928	0	0	0	0	0		0.03928	1.68633	0	0.49193	0	0	0	0	0.00464	0
Healthy	80.73328	3.20124	0	0	0	0	0.13469	0.27411	0		0	0	0	0.4584	0.03199	0.13469	0	0.27411	0	0
Healthy	56.92641	1.05257	0.41873	0	0.24663	0	0.64065	0.03427	0		0	0	0.24663	0.22682	0	0.64065	0	0.03427	0.00345	0
Healthy	32.82227	16.46076	0.05912	0.10767	0	0	0	0	0.03164		0.10767	0.01569	0	0.01539	0.18695	0	0	0	0.03972	0.03164
Healthy	16.28189	19.7307	0	0	0	0	0	0	0		0	0	0	0	18.7223	0	0	0	0	0
Healthy	74.5758	1.46071	0	0.71518	0.29003	0	0.0568	10.3371	0		0.71518	0	0.29003	0	0.00089	0.0568	0	10.3371	0	0
Healthy	0.00817	0	0.04074	0	21.3351	0	0	0	0		0	0	21.3351	0	0	0	0	0	0	0
Healthy	40.34055	4.52321	0	0	2.90591	0	0	0	0		0	0	2.90591	0	0	0	0	0	0	0
Healthy	80.16513	1.8227	0	0	0	0	0	0	0		0	0	0	0	0.57617	0	0	0	0	0
Healthy	57.4587	7.82171	5.20733	0.02922	0.01043	0	0.56166	0	0		0.02922	0	0.01043	0.10444	0.01675	0.56166	0	0	0.04761	0
Healthy	38.531	5.87262	7.91303	2.18129	0	0	0	0	0.55546		2.18129	0.31727	0	0.06503	0.2908	0	0	0	0	0.55546
Healthy	30.3123	0	20.0961	3.51716	32.13726	0	0	0	0.45677		3.51716	0	32.13726	0	0	0	0	0	0	0.45677
Healthy	57.49053	7.69422	0.13026	1.80386	0.02126	0	0	0	0.39572		1.80386	0.37515	0.02126	0.11171	0.35127	0	0	0	0	0.39572
Healthy	46.0521	28.28543	11.67146	0	0	0	1.17839	0	0		0	0	0	0.25438	0	1.17839	0	0	0	0
Healthy	30.62288	20.96995	23.03245	0.44198	0.05764	0	0.22583	0	0.33437		0.44198	0	0.05764	0.00285	0.62956	0.22583	0	0	0	0.33437
Healthy	56.64935	2.5614	0.62174	6.71667	1.1915	0	0.99795	1.49755	0.02746		6.71667	0.00852	1.1915	0.07041	0.30186	0.99795	0	1.49755	0.0671	0.02746
Healthy	52.2457	6.36141	1.62721	0	0.0088	0	0.30054	0	0		0	0.36339	0.0088	1.79976	0	0.30054	0.00793	0	0	0
Healthy	66.37647	2.7184	0.11048	0.205	0.27989	0	0.02796	0	0		0.205	0	0.27989	0.24361	0.08648	0.02796	0	0	0.00966	0
Healthy	16.45568	25.09637	9.55318	0	0.93232	0	0	0	0		0	0	0.93232	0	0	0	0	0	0	0
Healthy	39.59254	1.4735	0	0	0.04835	0	0	0	0		0	0.02043	0.04835	0.01848	0	0	0	0	0	0
D013167	60.98867	18.01322	2.20947	0.06651	0.12101	0	0.04178	0	0		0.06651	4.19185	0.12101	0.01141	0.01417	0.04178	0	0	0.04746	0
Healthy	40.6757	8.89788	0.26704	2.25848	0.42936	0	0.0039	0.02061	0		2.25848	0.72342	0.42936	5.88855	0.06127	0.0039	0.83085	0.02061	0	0
Healthy	9.50106	0	0.09884	25.39843	1.22407	0	0.17076	0.93219	0		25.39843	0	1.22407	0.00571	1.18019	0.17076	0	0.93219	0	0
Healthy	69.9358	7.49494	0	0.01506	0.10221	0	0.09204	0	0		0.01506	0	0.10221	1.24613	0.01816	0.09204	0	0	0.08954	0
Healthy	48.35566	0.14108	0.70389	4.52925	0.59851	2.7127	0.00447	0.0705	0.10798		4.52925	0	0.59851	1.06212	0.03779	0.00447	0	0.0705	0.00671	0.10798
Healthy	36.49329	6.6659	0.24582	0	0	1.80642	0.18077	0	0		0	0.04873	0	0	0.33429	0.18077	0	0	0.01322	0
Healthy	82.50748	0.0421	0.48132	0.14888	0.22636	0	0	0	0.02139		0.14888	1.81304	0.22636	0	0	0	0	0	0	0.02139
Healthy	19.63362	8.06849	15.51064	8.87264	1.01224	0	4.43116	0	0		8.87264	1.73198	1.01224	0.03018	0	4.43116	0	0	0	0
Healthy	63.9582	7.25194	0.58952	0.11223	0.01259	0	0.18684	0	0		0.11223	0	0.01259	1.42157	0	0.18684	0	0	0.1824	0
Healthy	34.52551	24.74781	10.41149	0.00658	2.52531	0	1.28438	0	0		0.00658	0	2.52531	0	0	1.28438	0	0	0	0
Healthy	0.02564	0.00405	28.05549	5.14333	0.06765	0	0	0.00014	0		5.14333	0	0.06765	3.31946	0	0	0	0.00014	0	0
Healthy	3.98735	0	42.776	16.38879	5.19907	0	0.0782	0.4064	0		16.38879	0	5.19907	0	0	0.0782	0	0.4064	0	0
Healthy	29.12926	21.64091	5.12246	0.58375	0	0	0.43679	0	0		0.58375	8.67123	0	0.18461	0.2822	0.43679	0	0	0.1712	0
Healthy	0.09701	26.11979	19.27294	9.46259	0.15244	0	0.27679	0	0.08487		9.46259	0.01384	0.15244	0.03574	0.2782	0.27679	0	0	0	0.08487
Healthy	84.28521	3.22685	0	0	0	0	0.0291	0	0		0	0	0	0	0.234	0.0291	0	0	0	0
Healthy	45.22197	5.89094	0.80214	1.97625	0.6094	0	0	0	0		1.97625	0.02611	0.6094	5.80997	0.00547	0	3.30663	0	0	0
Healthy	34.19922	0.89372	0.24422	11.50231	0.04084	0	0.08172	0	0.05004		11.50231	0.50025	0.04084	0	0.00538	0.08172	0	0	0	0.05004
Healthy	5.25684	29.95141	0.41222	0.08865	0.67821	0	0.02477	0.00968	0.00236		0.08865	0.02337	0.67821	0	0.13958	0.02477	0	0.00968	0	0.00236
Healthy	37.95444	14.302	0	0.09946	0.06817	0	0.15219	0	0.00135		0.09946	0	0.06817	0.69684	0.06866	0.15219	0	0	0	0.00135
Healthy	10.44183	4.91199	0	0	0	0	0	0	0		0	0	0	0	2.59767	0	0	0	0	0
Healthy	11.92591	16.28654	1.11192	0.00468	3.48946	0	0.06575	0.36402	0.00483		0.00468	0.73449	3.48946	0.00569	1.27444	0.06575	0	0.36402	0.05575	0.00483
Healthy	75.04607	3.38974	1.96795	0.12943	0.17505	0.6294	0.06874	0.01565	0.02252		0.12943	0.7407	0.17505	3.63815	0.44311	0.06874	3.26985	0.01565	0.01945	0.02252
D013167	69.21705	9.53103	0.75224	0.0531	0.22622	0	0.57077	0	0.04583		0.0531	0.39979	0.22622	0.20561	0.00793	0.57077	0	0	0.27495	0.04583
Healthy	35.10904	9.55519	0.86442	0.00259	0.12907	0	0.02416	0	0		0.00259	0	0.12907	1.47692	0.30253	0.02416	0	0	0.00691	0
Healthy	57.20329	5.87453	0.17318	0.08071	0	0	0.23099	0.71806	0		0.08071	0	0	0	0.00307	0.23099	0	0.71806	0.07368	0
Healthy	76.00465	6.02204	0.00321	0.44204	0.01315	0	0	0	0		0.44204	0	0.01315	0.00931	0	0	0	0	0.07096	0
Healthy	81.74652	3.49819	1.04208	0.01899	0	0	0.1519	0	0		0.01899	3.40051	0	0.68178	0.00157	0.1519	0	0	0.0249	0
Healthy	24.28158	18.93122	21.43468	0	0	0	1.59704	0	0		0	0	0	1.77405	0	1.59704	0	0	0	0
Healthy	51.9442	3.27813	0	0.23308	0.08495	0	0.02931	0	2.09521		0.23308	0	0.08495	0.00245	0.01986	0.02931	0	0	0.00817	2.09521
Healthy	22.17561	0.01034	61.05899	6.27496	6.5337	0	2.9498	0.09833	0.01292		6.27496	0	6.5337	0.05167	0.01727	2.9498	0	0.09833	0	0.01292
Healthy	70.2604	1.73671	0.23489	0.09183	0	0	0.01108	0	0		0.09183	0	0	0.12511	0.01797	0.01108	0	0	0	0
Healthy	66.90928	0	0.05199	11.2822	0.15808	0	0.2625	0	0		11.2822	0	0.15808	0.16553	0	0.2625	0	0	0.04031	0
Healthy	36.00646	7.83284	0.45237	0	0	1.96185	0.29992	0	0		0	0.10729	0	0.71922	0.4066	0.29992	0	0	0.10833	0
Healthy	67.52468	0.03755	0.03264	2.69145	0.2645	0	0.24289	0.00501	0.01137		2.69145	1.45026	0.2645	0.05858	0.02388	0.24289	0	0.00501	0	0.01137
Healthy	52.85802	1.47482	11.01388	7.49172	0.25093	0	1.31741	0	0.28178		7.49172	0	0.25093	0.64903	0.04771	1.31741	0	0	0.01208	0.28178
Healthy	68.26218	3.23232	0.00075	0.98013	0.00069	0.42333	0.03182	0.31899	0		0.98013	0	0.00069	0.12703	0	0.03182	0	0.31899	0.05466	0
Healthy	25.4709	1.25389	9.32337	1.71155	0.24288	0	2.37112	0	0		1.71155	11.1928	0.24288	0	1.27689	2.37112	0	0	0.27944	0
Healthy	69.41196	7.72793	0.0051	0.03438	0.03597	0	0.28417	0.0381	0		0.03438	0.52291	0.03597	0.02848	0	0.28417	0	0.0381	0.08991	0
Healthy	92.39928	1.37915	0.01909	4.02996	0	0	0	0	0		4.02996	0.63238	0	0	0	0	0	0	0	0
Healthy	11.80363	14.46088	0.01457	0.15556	0.64185	0	2.97445	0	1.46753		0.15556	0	0.64185	0	29.15257	2.97445	1.75429	0	0	1.46753
Healthy	60.76513	6.95646	4.69606	0	0	0	0.511	0	0		0	0	0	0.0857	0	0.511	0	0	0.02076	0
Healthy	23.24062	5.11368	1.67943	0	0.03293	0	0.8348	0	0		0	2.23188	0.03293	0	0.11023	0.8348	0	0	0	0
Healthy	74.3055	1.43102	0	0	0.32838	0	0.00616	0	0		0	0.20289	0.32838	0	0.06925	0.00616	1.74194	0	0.02109	0
Healthy	47.48654	7.13557	0.0456	0	0	0.47353	1.59662	0	0		0	0	0	6.77028	0	1.59662	0	0	0	0
Healthy	66.63046	4.7314	0.10918	0	0.05356	0	0.27203	0	0		0	10.3157	0.05356	0.0978	0.02098	0.27203	0.91565	0	0.35635	0
Healthy	16.69171	10.67824	1.28376	0.29978	0.16315	0	0.30029	0	0.0268		0.29978	1.66108	0.16315	0.0282	1.34922	0.30029	0	0	0.09859	0.0268
Healthy	38.72317	9.42221	2.1428	0	8.67039	0	3.53944	0	0		0	0	8.67039	0.07012	0.63033	3.53944	3.32132	0	0.83356	0
Healthy	0	0.00477	3.31186	18.64184	0.34228	0	0	46.52632	0.07301		18.64184	0	0.34228	0	0.02138	0	0	46.52632	0	0.07301
Healthy	23.31275	13.4415	8.53142	0.81801	0.82634	0	1.26502	0	2.73464		0.81801	2.39427	0.82634	0.55683	2.93878	1.26502	0	0	0	2.73464
Healthy	77.03911	4.92091	0.32381	0.20213	0.00485	0	0.19204	0	0		0.20213	0	0.00485	0.06155	0.08081	0.19204	0	0	0.00779	0
Healthy	75.79001	6.79402	2.6098	0.66588	0.06627	0	0.25581	0.31556	0		0.66588	0	0.06627	2.81607	0.06508	0.25581	0	0.31556	0.04264	0
Healthy	67.62521	0.06624	0.20469	1.07314	0	0	0	0	0		1.07314	0	0	0	0	0	0	0	0	0
Healthy	66.1897	2.33162	0.07537	0.22112	0.25566	0	0.01454	0	0		0.22112	0	0.25566	0.21042	0.10796	0.01454	0	0	0.00837	0
Healthy	34.86269	27.47876	0.0701	2.03238	0.22984	0	0.08195	0.00815	0.37755		2.03238	0	0.22984	0.48271	1.33121	0.08195	0	0.00815	0.23594	0.37755
Healthy	60.27188	4.75673	0.3763	0	0	0.31801	0.65287	0	0		0	0	0	3.60235	0	0.65287	0	0	0.01291	0
Healthy	48.48277	6.47949	0.11313	0.11749	0.18205	0	0.04743	0	0.14768		0.11749	0.14329	0.18205	0.48497	1.23596	0.04743	8.59216	0	0.04446	0.14768
Healthy	11.17658	8.29271	0	0	0.04855	0	0	0	0		0	0.04339	0.04855	0	0	0	0	0	0	0
Healthy	1.82406	18.20616	4.01625	1.79092	0.75265	0	1.7072	0	0.12733		1.79092	0	0.75265	0	1.11688	1.7072	0.19912	0	0.03571	0.12733
Healthy	5.07118	4.98233	11.7647	1.30555	14.50212	0	0.02482	0.55701	1.24539		1.30555	0	14.50212	0.07865	0.52998	0.02482	0	0.55701	0	1.24539
Healthy	59.39644	13.37396	0.41135	0.46608	0.39467	0.03901	0.15697	0	0		0.46608	1.20433	0.39467	0.00055	9.88528	0.15697	0.16018	0	0.07585	0
Healthy	84.47865	3.24099	3.58461	0	0	0	0	0	0		0	0.05364	0	0.06985	0	0	0	0	0.38014	0
Healthy	32.79623	25.31091	0	0	0	0	0	0	0		0	6.58769	0	7.4715	0	0	1.24378	0	0.1746	0
Healthy	46.44976	1.95435	0	0	0	0	0	0	0		0	0.76941	0	0	0	0	0	0	0	0
Healthy	64.35533	0.01574	0.03716	11.3428	0.17879	0	0.27514	0	0		11.3428	0	0.17879	0.1515	0	0.27514	0	0	0.04034	0
Healthy	49.47672	3.64698	0.23799	0.12742	0.01985	0	0.13862	0	0		0.12742	9.33329	0.01985	0.76517	0	0.13862	0	0	0.63149	0
Healthy	65.25963	3.7506	0.08194	0.25076	0.29412	0	0.02717	0	0		0.25076	0	0.29412	0.21268	0.13227	0.02717	0	0	0.01867	0
Healthy	24.80784	10.95602	0.22427	14.14232	0.53942	0.42494	0.21335	0.74352	0.00386		14.14232	0	0.53942	0	0.2341	0.21335	2.18784	0.74352	0.02294	0.00386
Healthy	64.28691	4.09328	0	0	0	0	0	0	0		0	1.03178	0	0.13758	0	0	0	0	0	0
Healthy	13.24016	6.00409	0.01849	10.1159	0	0	1.46325	0	0		10.1159	44.6326	0	0.25763	0.14476	1.46325	0	0	0.70743	0
Healthy	48.70816	3.8327	0	0	0.14741	0	0	0	0		0	0.38083	0.14741	0	0	0	0	0	0	0
Healthy	18.81712	28.84805	11.35784	0.02887	0.00845	0	0.65264	0	0		0.02887	15.2597	0.00845	4.33996	0	0.65264	0	0	0.06574	0
Healthy	12.45128	8.77525	3.17754	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	68.41716	6.06695	1.37361	0.06296	0.02897	0	0.33733	0	0		0.06296	0.45974	0.02897	0.00922	0	0.33733	0	0	0.07549	0
Healthy	26.6205	2.49533	0.04603	0.02237	0.05203	0	0.0502	0	0		0.02237	0.04467	0.05203	0.16178	1.19077	0.0502	0	0	0.06076	0
Healthy	59.76033	6.95445	0.00565	0	0	0	0.3885	0	0		0	0	0	11.9332	0	0.3885	0	0	0	0
Healthy	92.13021	0.97529	0.14243	0.14117	0	0	0	0	0		0.14117	1.69454	0	0.57985	0	0	0	0	0	0
Healthy	19.29651	17.90841	4.60293	0	0	0	0.73858	0.08151	0		0	5.62796	0	0	0.5092	0.73858	1.13093	0.08151	0	0
Healthy	84.24075	0.02736	0.42218	0.20678	0.23947	0	0	0	0.01809		0.20678	1.57657	0.23947	0	0	0	0	0	0	0.01809
Healthy	63.70893	1.36489	0.96514	0	0	0	0.24121	0	0		0	0	0	0.16963	0.07477	0.24121	0	0	0.08423	0
Healthy	41.14116	11.00741	0.17395	0.05763	2.93731	0	0.00038	0	0.31973		0.05763	0.11353	2.93731	0.15257	0.15665	0.00038	0	0	0.00364	0.31973
Healthy	57.28008	16.35025	5.00017	0	0.03615	0	0	0	0		0	0	0.03615	0	0	0	0	0	0	0
Healthy	81.1674	6.06594	0.61607	0.09344	0.10704	0	0	0	0		0.09344	0	0.10704	0.35009	0	0	0	0	0.09329	0
D013167	70.30943	8.74135	0.15868	0.48291	0.01343	0.04494	1.34793	0.01989	0.05326		0.48291	0.00104	0.01343	0.0433	0.01205	1.34793	0	0.01989	0.16847	0.05326
Healthy	31.30509	12.99452	0.15022	15.32248	1.81211	0.06818	0.33659	0.03669	0.01515		15.32248	4.77566	1.81211	0.05901	0.9193	0.33659	0.01981	0.03669	0.1755	0.01515
Healthy	51.05291	7.03251	1.95552	7.91464	0.17896	0	0.72478	0	0.02661		7.91464	1.92236	0.17896	0.01212	0.03696	0.72478	0	0	0.5255	0.02661
Healthy	8.02642	23.19302	0	8.6462	0	0	0.60611	0	0		8.6462	0	0	0	6.09537	0.60611	29.6499	0	0	0
Healthy	5.06393	1.95813	67.48479	4.89526	1.23457	0	1.20317	1.64212	0		4.89526	0.09491	1.23457	0.10448	0.84286	1.20317	0	1.64212	0	0
Healthy	32.54246	21.31523	0	0.04102	0	0	0	0	0		0.04102	6.17366	0	9.76123	0	0	1.53035	0	0.16968	0
Healthy	34.96916	26.77344	0.49796	2.25021	0.12481	0	0.02513	0	1.08055		2.25021	0	0.12481	0.02345	0.54554	0.02513	0	0	0	1.08055
Healthy	79.38151	3.79021	1.20803	0.00422	0	0	0.17629	0	0		0.00422	3.68362	0	0.77778	0	0.17629	0	0	0.03795	0
Healthy	71.01821	5.07162	0.11549	0.06894	0	0	0.16904	0	0		0.06894	0	0	0.04178	0.53348	0.16904	0	0	1.79765	0
Healthy	54.2528	1.23064	0.78892	20.7052	0.13085	1.77769	0.0302	0.07824	0		20.7052	0	0.13085	1.10226	0.01923	0.0302	0	0.07824	0.1202	0
Healthy	55.97138	6.88608	0	0	0	0	0	0	0		0	0	0	8.06826	0	0	3.86161	0	0	0
Healthy	29.86954	8.06844	0.11215	0	0.10771	0	0.40668	0	0		0	23.1424	0.10771	0	0.20651	0.40668	2.43063	0	0.60142	0
Healthy	70.02975	1.77952	0.3003	0.05832	0	0	0	0	0		0.05832	0	0	0.10853	0.02401	0	0	0	0	0
Healthy	18.98913	5.36747	18.60188	4.84359	0.54295	0	0.10808	0.021	0.24962		4.84359	0	0.54295	2.35075	0.49926	0.10808	0	0.021	0	0.24962
Healthy	53.92158	0	0	0	0	0	0	0	0		0	0	0	0	0	0	0	0	0	0
Healthy	59.52808	6.9619	1.7207	0	0.26833	0	0.78125	0	0.00065		0	0.72725	0.26833	0.0108	0.81448	0.78125	0	0	0.03016	0.00065
Healthy	80.20902	1.44193	0.02069	0	0	0	0	0	0		0	0	0	0.14668	0	0	0	0	0	0
Healthy	70.35837	4.6056	4.2632	0.06217	0.00558	0	0	0	0		0.06217	0.12882	0.00558	0.21793	0	0	0	0	0.10551	0
Healthy	43.56349	10.14402	0.75841	0.1712	0.22491	0	0.2988	0	0.08325		0.1712	0.13909	0.22491	2.10293	0.00357	0.2988	0	0	0	0.08325
Healthy	28.6106	24.74014	0	0.02185	0	0	1.41441	0	0.04485		0.02185	0	0	0	4.32223	1.41441	14.136	0	0	0.04485
Healthy	37.63177	5.59976	35.52051	0.90979	0	0	0.07916	0	0.14779		0.90979	0	0	0	0.59226	0.07916	0	0	0	0.14779
Healthy	60.18198	12.47641	0.09631	1.1346	0.13845	0.00534	0.08258	0.0685	0.05107		1.1346	0.5139	0.13845	0.32356	0.00227	0.08258	0	0.0685	0.00508	0.05107
Healthy	64.34556	4.17759	0	0	0	0	0.05015	0	0		0	0	0	3.06576	0.10872	0.05015	0	0	0.38816	0
Healthy	23.41681	17.44758	0.33044	0.08655	0.63813	0	0.49501	0	0.00429		0.08655	0.046	0.63813	0.15684	1.66805	0.49501	0	0	0	0.00429
Healthy	26.22084	15.21035	12.53813	0.08398	0.78132	0.04122	1.12566	0	0.16095		0.08398	2.40833	0.78132	0.13717	0.06119	1.12566	0	0	0.06753	0.16095
Healthy	43.6674	8.76203	1.61752	0.14308	0.01572	0	0.14072	0	0.20321		0.14308	0.73311	0.01572	0.05694	0.77041	0.14072	0	0	0	0.20321
Healthy	31.47041	10.58713	0.09439	0.14398	0.0906	0	0.00528	0	0.31187		0.14398	0.34501	0.0906	0.0242	0	0.00528	0	0	0	0.31187
Healthy	46.99993	7.56943	0	0.00258	0.88634	0	0.20147	0	0		0.00258	1.73687	0.88634	0.1847	0.00437	0.20147	0	0	0.03171	0
Healthy	65.45053	14.26646	0.13461	0.02974	0.14745	0.89343	0.38046	0	0		0.02974	0	0.14745	0	0.14615	0.38046	0	0	0	0
Healthy	18.38157	30.19751	11.18701	0.03258	0.01966	0	0.70021	0	0		0.03258	15.0409	0.01966	4.28902	0	0.70021	0	0	0.03536	0
Healthy	1.60039	20.60247	7.05196	1.57685	0.03054	0	3.02155	0	0		1.57685	0	0.03054	0	0.46942	3.02155	0	0	0	0
Healthy	71.82251	2.82338	0.34687	4.39963	0.42969	0	0.14717	0	0		4.39963	0.85646	0.42969	0	0.0042	0.14717	0	0	0.01148	0
Healthy	65.45541	1.73932	0	0	0.09369	0	0	0	0		0	0.07304	0.09369	0.12471	0	0	0	0	0	0
Healthy	70.83721	2.91163	0.02219	0.05596	0.10928	0	0.03286	0	0		0.05596	0	0.10928	0.44661	0.94829	0.03286	0	0	0.1446	0
Healthy	64.15539	1.39387	0.93058	0	0	0	0.27686	0	0		0	0	0	0.1558	0.08738	0.27686	0	0	0.06551	0
Healthy	38.68603	19.15646	0.40218	0.845	0	0	0.05286	0	0		0.845	1.02859	0	1.79597	0.0094	0.05286	0	0	0.08215	0
Healthy	63.69551	1.43632	0.94454	0	0	0.01877	0.25412	0	0		0	0	0	0.17127	0.07152	0.25412	0	0	0.09886	0
Healthy	80.38611	1.76343	0	0	0	0	0	0	0		0	0	0	0	0.53864	0	0	0	0	0
Healthy	58.24447	6.32749	3.24354	0.90698	2.31081	0	0.40138	0	0.00814		0.90698	0.25373	2.31081	0.16971	0.0784	0.40138	0	0	0.0314	0.00814
Healthy	65.71776	4.02798	2.97438	0.15708	2.72693	0	0.30041	0	0.10114		0.15708	1.69671	2.72693	0.1208	0.28425	0.30041	0	0	0.00374	0.10114
Healthy	52.76312	8.56533	0.20755	0	0	0	0.24667	0	0		0	3.21379	0	0.82936	2.97139	0.24667	10.4674	0	0.28677	0
Healthy	38.14707	5.13246	0.05147	0.47442	0.13186	0	0.02341	0	0		0.47442	0	0.13186	0	0.86816	0.02341	0	0	0	0
Healthy	39.01788	8.91028	2.26463	0	8.50504	0	3.44859	0	0		0	0	8.50504	0.0688	0.67692	3.44859	3.28395	0	0.83945	0
Healthy	27.77521	16.34011	0.59599	0.24558	14.28966	0	0.39192	0	0.00914		0.24558	0	14.28966	0.02359	0	0.39192	0	0	0.07127	0.00914
Healthy	54.11945	4.7563	0.03317	1.07164	0	0	0.6481	0	0		1.07164	7.14519	0	0.21909	0.34375	0.6481	0	0	0.17596	0
Healthy	19.99426	11.57353	0.09127	1.50057	0.16327	0	0.0929	0	0.7303		1.50057	2.67632	0.16327	0.03236	0.1783	0.0929	0	0	0	0.7303
Healthy	12.69787	10.21221	27.16507	0	0.03451	0	1.81965	0	0		0	2.16832	0.03451	0	1.03348	1.81965	0	0	0	0
Healthy	25.24883	9.06416	1.02185	2.26417	8.42778	0	4.32379	0	0		2.26417	1.33551	8.42778	0	3.29173	4.32379	1.48313	0	0	0
Healthy	74.67264	0.14217	0.66168	0.50414	0.08521	0	0.12444	0	0		0.50414	0.81499	0.08521	1.46097	0.75049	0.12444	0	0	0.00172	0
Healthy	55.27203	3.39818	0	0	0	0	0	0	0		0	0	0	0	4.86269	0	0	0	0	0
Healthy	41.64454	9.97878	2.18256	0.12224	0	0	0.2234	0	0		0.12224	17.6314	0	0.10551	0	0.2234	0	0	1.64579	0
Healthy	0.08708	0.01103	0.07289	0.09971	6.76795	0	0	89.0861	0		0.09971	0	6.76795	0	0	0	0	89.0861	0	0
Healthy	30.97608	13.85737	11.26592	0.46104	0.12448	0	1.94628	0	0.72884		0.46104	7.37889	0.12448	0.09326	3.05684	1.94628	0	0	0	0.72884
Healthy	44.74338	9.03426	6.90005	0.27562	0.21794	0	3.11977	0	0.09638		0.27562	0	0.21794	0.69499	0.03629	3.11977	0	0	0.04827	0.09638
Healthy	17.98772	2.83333	0	0.03494	0.40843	0	0.0978	0	0		0.03494	12.2263	0.40843	0	0	0.0978	0	0	0	0
Healthy	53.10567	10.73321	1.51512	1.30267	0	0	0.88258	0	0.1235		1.30267	0	0	0.0499	0.0524	0.88258	0	0	0.00563	0.1235
Healthy	54.76502	16.76834	0.18869	0.1534	0.09486	0	0.04117	0	0.11396		0.1534	0	0.09486	0.35921	0.05702	0.04117	0	0	0.02711	0.11396
Healthy	21.38765	19.29829	0.01696	0.02953	1.33288	0	0.05997	0.00483	0.07143		0.02953	0	1.33288	0.06682	0.05921	0.05997	0	0.00483	0.00245	0.07143
Healthy	16.83033	0.0014	49.26182	22.98751	6.18796	0	1.14237	0	0		22.98751	0.00024	6.18796	0.28985	0	1.14237	0.03189	0	0.06608	0
Healthy	31.18107	5.98791	0.78204	0.04339	0.10975	0	0.38717	0.01957	0.02141		0.04339	0.58731	0.10975	0.09245	0.67343	0.38717	0	0.01957	0.02316	0.02141
Healthy	87.50363	2.94774	3.56951	0	0	0	0	0	0		0	0.0177	0	0.03641	0	0	0	0	0.28054	0
Healthy	46.43471	11.37135	0.05956	0.09402	0.00268	0.96174	0.04652	0.05475	0.03076		0.09402	6.36084	0.00268	0.01766	0.00996	0.04652	0	0.05475	0.04022	0.03076
Healthy	11.66254	13.26754	0	0	0.4903	0	0.46867	0	0		0	0	0.4903	0	1.5796	0.46867	9.77338	0	0	0
Healthy	31.50876	22.26701	1.08988	0.02279	0.26882	0	0.74702	0	0.04359		0.02279	0.10597	0.26882	0.04709	2.63884	0.74702	0	0	0.21895	0.04359
