group	Bacteroides_eggerthii	Bacteroides_stercoris	Dialister_invisus	Ruminococcus_B_gnavus	Bacteroides_nordii	Adlercreutzia_equolifaciens	Anaerotruncus_colihominis	Gordonibacter_pamelaeae	Longicatena_innocuum	Eggerthella_lenta	Agathobacter_rectalis	Ruminococcus_H_sp003531055	Anaerobutyricum_hallii_A	Collinsella_sp003487125	Enterocloster_aldenensis	Bariatricus_comes	Mediterraneibacter_torques	Blautia_A_wexlerae	Roseburia_hominis	Dorea_formicigenerans
Healthy	1.54046	0.01444	0	0.1569	0.22999	0.05764	0	0	0	0	1.95907	7.38221	0.33337	0.02427	0.22308	0.29551	0.06981	0.53731	1.00246	0.05067
Healthy	0.00654	0.00144	0.04269	0.00168	0	0.06377	0	0	0	0	6.64421	0.03805	0.92778	0.16288	1.14415	0.83876	0.0059	1.03063	0.11438	0.73582
Healthy	0	0	7.79043	0.70723	0	0	0	0	0	0	0.68403	0	0	0.29068	0	0	0.16772	0	0	0.07012
Healthy	1.38179	0	0	0	0	0.58739	0	0	0	0	0	0	0	0	0	0.00335	0.02848	0.0672	0.51713	0
Healthy	6.81815	0.09502	0.40508	0.00901	0	0.04706	0.00565	0.00045	0.00023	0	9.09175	6.62734	3.24101	0.56754	1.02902	1.43691	0.09655	1.64558	0.01346	1.2363
Healthy	1.2535	0	0	0	0	0.59301	0	0	0	0	0	0	0	0	0	0	0.05395	0.07802	0.38766	0
Healthy	0.22423	0.13687	0	0.03477	0	0.81134	0.53588	0.10879	0.00426	0.14144	0	0	13.9056	0	0	2.00983	0.10752	0.21913	0.01338	0
Healthy	0	25.4005	0	0	0	0	0.01201	0	0.0259	0	0	0.71587	0	0	0	0.00194	0.03882	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.96394	0	0	0
Healthy	0	1.45221	4.54092	0.95431	0	0	0	0	0	0	2.08879	27.1201	0.15893	0.04776	1.08987	0.22683	0.07634	0.30864	0	0.15073
Healthy	0	0.00531	4.90887	0	0	0	0	0	0.00118	0	12.899	5.04745	0.5952	0.04697	0.58657	0.5716	0.00994	0.57454	0.29307	0.4207
Healthy	0	0.21429	0	0	0	0	0	0	0	0	0.79242	4.95937	0.08241	0.35659	0.2337	0.1908	0.19064	0.13554	1.45608	0.03591
Healthy	0	0	2.1772	0	0	0	0	0	0	0	17.9232	6.31524	1.40469	0	0	0	0	0.38874	0	0
Healthy	0	0	6.20158	0.57283	0	0	0	0	0	0	0.85131	0	0	0	0.00524	0	0.08059	0	0	0.00591
Healthy	0	2.11983	0	0	0	0	0	0	0	0	12.1848	10.0415	0.22762	0	2.03495	0.75252	0.38943	0.82447	0	0.09559
Healthy	0	6.33017	0.05706	0	0	0	0.00187	0	0	0	0.08727	0.67394	0.01158	0.29422	0.03485	0	0.0632	0.03261	0	0.02366
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0.00289	0	0	0	0.17072	0.00645	0.03811	0.002	0	2.35088	0.28524	0.01145	0.40306	0.2432	0.00725	0.02897	0.12558	0.44801	0.05994
Healthy	0	0.89588	0.60797	0	0	0	0.02932	0	0.02445	0	0	4.74857	0.15182	0.92497	0	0	0.01656	0.32688	0.14596	0.09256
Healthy	0	0.77903	0	0	0	0	0	0	0	0	0.32311	0	0	0.26175	0.0777	0.07212	0.07129	0.00434	0.43428	0
Healthy	0	0.99993	0	0	0.00278	0	0	0	0	0	0	0.94535	0	0.12241	0.19735	0	0.16332	0	0	0
Healthy	0	3.35435	0	0	0	0.06189	0.00331	0	0	0	0.57853	0.3608	0.02981	0.09436	0	0	0.01999	0.10665	1.41021	0.04417
Healthy	0	0	0	0.00516	0	0.04021	0.00699	0.0051	0.00333	0	0.0192	27.0785	1.77341	0.54054	0.77005	1.58988	3.27471	2.34819	0.00606	0.77063
Healthy	0	14.7936	0	0.07739	0	0	0.02307	0	0	0	0	0	0.01538	0.06371	0.08286	0	0.00684	0.03201	0	0
Healthy	0	8.61763	0	0	0	0.06807	0	0.02548	0	0	3.08824	0.05451	0	0.1	0	0	0.15103	0.01296	0.12038	0.03554
Healthy	0	1.25205	3.76164	1.0406	0	0	0	0.01875	0	0	2.14427	21.9481	0.20458	0.1583	1.08248	0.17982	0.00824	0.18937	0.01602	0.1003
Healthy	0	0	11.8655	0	0	0	0	0	0	0	11.9839	6.29455	0.39173	1.69258	1.77883	0.23658	1.01117	2.27303	0.45349	1.12177
Healthy	0	0	0.99789	0.18182	0	0.39793	0.02418	0.04601	0.004	0	3.45503	3.86498	0.35418	0.39114	0	0.13403	0.12964	0.64735	0.03048	0.54173
Healthy	11.3554	0	0	0	0	0.02474	0	0	0	0	0.11353	0.52022	0	0.0421	0.30848	0.0234	0.04535	0	0.06365	0.00476
Healthy	0	0.01051	0	0	0	0.00661	0.01614	0	0	0	5.25125	0.56896	0	0.29772	0.36806	0.08522	0.10722	0.20467	2.11482	0.02713
Healthy	0	0.01344	0	0	0	0	0	0	0	0	5.3821	0.60805	0.01414	0.35408	0.41714	0.05883	0.18335	0.14695	2.12023	0.03075
Healthy	0	0	0	0	0	0	0	0	0.00907	0	30.1799	1.54063	0.40215	0.3423	0.44735	0.32554	0	0.47109	1.15216	0.86539
Healthy	0	35.7227	8.89733	0.00455	0	0	0.05385	0	0	0	0.2264	0.52828	0	0.55687	0	0.0535	3.32579	0.04106	0	0
Healthy	0	0.22812	0	0	0	0	0	0	0	0	0.80975	4.79997	0.06458	0.37073	0.24488	0.22069	0.15667	0.10071	1.55742	0.0452
Healthy	0	0.07378	4.68645	0	0	0	0	0.01504	0	0	18.2441	0	0.70188	0.32995	0.0094	0.12747	0.00355	0.4285	0	0.18602
Healthy	0	0	0.00933	0.07457	0	0.01203	0	0	0	0	5.08638	0	0	0.26074	0	0.19214	0.54555	0.02228	0	0.03011
Healthy	0	1.42879	3.03276	0	0	0	0.04658	0	0.00524	0	0	2.05069	0.08905	0.48589	0.10461	0	0.03475	0.15246	0	0.01975
Healthy	0	25.108	0	0	0	0	0.00357	0	0.01977	0	0	0.70297	0	0	0	0	0.02278	0	0	0
Healthy	0	0	0.06843	0	0.11799	0	0	0	0	0	1.14171	9.01791	0.11044	2.58962	0	0	0.4404	0.02554	0	0.08982
Healthy	0	2.02091	0	0	0	0	0	0	0	0	1.90843	0	0	0.64731	0.43038	0.04902	0.17758	0	0.17546	0.01006
Healthy	0	0	3.39926	0	0	0.04448	0	0	0.01411	0	14.1345	6.36758	2.08672	0	3.87959	0.9533	0.04231	0.66944	0.14142	0.71663
Healthy	42.9507	0	10.6352	0.3115	0	0	0	0	0	0	1.85102	0	0	0	0	0	0.09223	0	0	0
Healthy	0	24.8409	0	0	0	0	0.00529	0	0.02964	0	0	0.69301	0	0	0	0	0.01068	0	0	0
Healthy	0	0	1.63743	0	0	0	0	0	0	0	2.36623	5.58794	2.02546	3.42746	1.82678	2.71254	1.99063	4.79598	0	0.67296
Healthy	1.25893	2.1449	12.7201	0	0	0	0	0	0	0	0	5.49925	0.01486	1.15465	0.05686	2.27095	3.03423	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0.3894	3.41843	0.46783	0.2084	0.72383	0.56035	0.02933	0.30056	0.10844	0.99585
Healthy	0	0	0	0.25192	0	0	0	0	0.01152	0	0	0	0	0	0	0	0.04327	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	4.82221	0	1.43192	0	0.53715	0.56158	1.14059	0.38671	0	0.34904
Healthy	1.678	0	0	0	0	0.04057	0	0.02142	0.00123	0	6.24089	3.30174	0.3238	0.2656	0.7742	0.65202	0.29896	0.4016	0.20987	0.15733
Healthy	0	0	0	0	0.0194	0	0	0	0	0	0	0	0	1.99768	0	0	0.01859	0	0	0
Healthy	0	0	3.88742	0.24196	0	0	0.02294	0.00952	0.00044	0.01096	9.90569	2.97735	0.87643	0.99768	0	0	0.30713	0.186	0.02649	0.4236
Healthy	5.11219	0	0	0	0	0	0	0	0	0	0.84587	0	0.77708	0	0	0	1.90336	0.75495	0	0
Healthy	0.10608	0.00022	0	0.27677	1.24222	0.02938	0.00035	0.00266	0.028	0.00504	0.04522	1.06027	0.11822	0.69983	0.04307	3.45672	0.59363	0.09926	0.00452	0.04659
Healthy	0.00483	4.22031	0	1.03592	0	0	0.0024	0	0.00504	0.00397	3.32147	0	0	0.05178	0.62985	0	0.43635	0.03046	0	0
Healthy	0	0.00256	0	0.10514	0.07163	0.23943	0.01017	0.13538	0	0	1.52248	0.00937	1.38609	0.68133	0.13053	0.22766	0.3498	0.34256	0.03684	0.71636
Healthy	0	2.52105	0	0	0	0	0	0	0	0	1.08949	0.2061	0.00319	0.0728	0	0	0.34575	0.07374	3.81516	0.05456
Healthy	0	1.99548	0	0	0	0	0	0	0	0	1.98862	0	0	0.62741	0.47131	0.05781	0.13929	0	0.13545	0.02855
Healthy	0	2.88908	0.70523	0.85904	0	0	0	0	0	0	26.1545	12.3531	0	0	0	0	3.78038	0.08027	0	0
Healthy	0	34.9212	9.1376	0.00907	0	0	0.06382	0.01561	0	0	0.2544	0.48148	0.00402	0.67344	0	0.07031	0.00488	0.03319	0	0
Healthy	0	0.04535	0	0	0	0	0	0	0	0	5.0535	0.51019	0	0.21376	0	0	6.40643	0	0.05807	0
Healthy	0	0	0	0.23791	0	0.13437	0	0	0	0	7.55175	4.06478	0	0	0.51501	0.59821	0	0.68085	0.29843	0
Healthy	57.8433	0	3.35101	0.01429	0	0	0.34964	0	0	0	0	0	0.01496	0.15418	0	0.02077	0.10463	0	0	0
Healthy	0	0.02136	0.30683	0	0	0.04676	0.02722	0	0	0	2.02985	0.64461	0.0307	0.19742	0	0.03983	0.20565	0.11523	0.5034	0
Healthy	0	1.42065	0	0	0	0	0	0	0	0	2.2698	0	0.4297	1.3424	0	0	0.09763	0.06899	1.56018	0.14853
Healthy	0	1.12053	0	0	0	0.06994	0	0.00493	0	0	2.91848	0.25645	0	0.08154	0	0	0.16842	0	0	0.0105
Healthy	0	0	1.41727	0	0	0.00661	0	0	0.00966	0	4.21059	10.3417	1.17125	0.07281	0.74758	0.61598	0.3067	0.40568	1.17873	0.41085
Healthy	0	3.37609	0	0	0	0	0	0	0	0	14.7844	0	0	0	0	0	0	0	0	0
Healthy	0	0	4.90607	0.00772	0	0	0.03658	0.01169	0.00847	0.04896	0	27.4548	0.55095	0.35995	0	3.7279	0.00313	0.07389	0.15001	1.22942
Healthy	0	0	0	0.00223	0.0777	0.04195	0	0	0.00813	0	0	0	0.72048	0.3887	0.35227	0.38878	0.24078	0.55695	0.15185	1.35794
Healthy	0	20.4627	4.45039	0	0	0	0	0	0	0	6.24579	0	0	0	0	1.5434	0.06636	0.08821	0.05543	0.02145
Healthy	18.5781	0.86052	0	0	0	0	0.06289	0	0	0	3.22388	0.4073	0.09122	0.04871	0.84899	0.09774	0.08918	0.09002	0.14832	0.04055
Healthy	0	0	0	0.4471	0	0.01462	0	0.00838	0	0.0724	3.75311	0	8.22143	4.96268	0.14473	9.96514	0.13792	1.20203	0	0.57236
Healthy	0.08473	11.535	0	0.0569	0	0.05233	0	0	0.0022	0	3.45933	1.31829	0.16922	0.09033	0.08298	0.23747	0.06859	0.12228	0.87662	0.10819
Healthy	57.7438	0	3.4124	0.01139	0	0	0.38395	0	0	0	0	0	0.00271	0.13229	0	0.00811	0.02773	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.00622	0.00428	1.39356	14.4801	0.75976	1.21611	1.25669	0.78279	0.1696	0.92264	0.05765	1.2793
Healthy	0	0	0	0	0	0	0	0	0	0	1.46396	1.92515	0	0	0.38006	0	0	0	0	0
Healthy	20.178	0.00256	0	0.01702	0.08385	0	0	0	0	0	5.64423	3.45735	0.22089	0.06455	0.03195	0	0.15702	0.16675	0.52588	0.28451
Healthy	4.70835	0	0	0	0	0	0	0	0	0	16.9319	11.2332	0.30326	0	0	0	0	0	0	0
D011236	0	21.1072	2.66525	0.37606	0.14654	0.01005	0	0	0	0	4.967	1.12416	0.37163	0.64147	0.06843	0.26222	0.0358	0.13893	0.00046	0.29521
Healthy	0	1.10028	0.35407	0	0	0.0341	0	0	0	0	0.81654	2.96821	0.8447	0.87178	1.07944	1.14902	1.10476	0.88979	9.88252	0.28504
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	3.68922	0.00314	0	6.24206	0	0	0	0	0	0	0.93609	3.31561	0.19646	0.00789	0.40157	0.3149	0.29296	0.11474	1.01167	0.13942
Healthy	0.04153	30.3007	7.92844	0	0.06905	0	0.00701	0	0	0	2.51325	0	0.0158	0.03182	0.05243	0.02615	0.0334	0.02625	0.00424	0.00704
Healthy	0	0.02632	0	0	0	0	0	0	0	0	0.07146	0.00643	0.05864	0.04992	0.05417	0.02037	0	0.06149	0	0.00166
Healthy	0	35.8382	1.16371	0	0	0	0	0	0	0	0	0	0	0	0	0.0267	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	6.46397	0	1.73952	0	0.56845	0	0	0	0	0	6.98683	0	0.26223	0	0.57578	0.048	0	0.12229	0.14197	0.23345
Healthy	0	0	0	0	0	0	0	0	0	0	1.61345	10.0199	0.38815	0.04591	1.69612	0.77662	1.04835	0.32722	0.09163	0.28537
Healthy	0.26516	0.03436	0	0	0	0	0.09001	0	0	0	2.83962	1.79041	1.41827	1.41242	0.44003	0.11504	0.05198	0.5178	1.60188	1.01327
Healthy	0	0	0	0	0.02147	0.00786	0	0	0	0	36.5472	0	0.84811	0.01795	0.12563	0.9745	0.31911	0.226	0.12446	0.31404
Healthy	1.30732	0	0	0	0	0	0	0	0	0	0.37766	0.44935	0	0.01643	0.04392	0	0	0	2.23132	0
Healthy	0	0	5.95091	1.80106	0	0	0	0	0	0	1.58697	0	0	0	0.04315	0	0.09337	0.26753	0	0.06771
Healthy	0	0	2.51346	0	0	0	0	0	0	0	3.4445	1.58913	0.83096	0.12737	0.12283	0.00546	0.23427	0.32436	1.5797	0
Healthy	0	6.06292	0	0.00111	0.00378	0.07146	0	0.03095	0.00553	0	14.1211	3.14163	0.54504	0.58527	0.17916	0.38673	0.04271	0.36115	0.05051	0.21378
Healthy	42.7626	0	10.2634	0.32144	0	0	0	0	0	0	1.73208	0	0	0	0	0.00326	0.37034	0	0	0
Healthy	0	0.77535	0	0	0	0	0	0	0	0	2.82876	0.6482	0.19502	0.10876	0.37359	0.33775	0.62686	0.15086	0.4371	0.13161
Healthy	0	0.16683	8.4106	0	0	0	0	0	0	0	7.49095	21.8823	0	0	0.33464	0.31288	0.21786	0.23836	0.0175	0.24642
Healthy	0	6.13023	0.0601	0	0	0	0	0	0	0	0.0869	0.73909	0.01131	0.34577	0.05061	0	0.1118	0.0622	0.00715	0.01832
Healthy	12.6558	0	0	0	0.12196	0	0	0	0	0	1.19896	1.94042	0.02243	0.15301	0.03212	0	0.10095	0.00322	0	0
Healthy	0	0	6.3059	0	0	0	0.04642	0	0	0	1.50523	1.05273	0.03897	0.18093	0.0138	0.00888	0	0.0313	0.61652	0.00161
Healthy	0	0.0346	0	0	0	0	0	0	0	0	0.59988	0.07066	0.31401	0	0.39965	0.69162	0.14851	0.2314	0.23344	0.36595
Healthy	0	1.08654	0	0	0	0	0	0	0	0	1.93478	0.0185	0.72386	0.47721	0.93956	1.20953	0.01851	0.27396	0	0.31194
Healthy	0	0	6.22355	1.82821	0	0.00265	0	0	0	0	1.59913	0	0	0	0.01269	0	0	0.25446	0	0.08659
Healthy	0	0.90121	0.59341	0	0	0	0.03157	0	0.00194	0	0	4.75153	0.16294	0.87273	0	0	0.02334	0.33739	0.11145	0.102
Healthy	0	0.02493	10.6599	0	0	0	0.01809	0	0	0.00084	0.1319	22.3948	1.43599	3.71927	0.00251	4.6617	0.04277	1.64149	0.57498	0.64381
Healthy	0	27.1745	0.72202	0	0	0	0.05192	0	0	0	0	0	0	0	0	0.35207	0.05606	0.02474	0.05776	0
Healthy	0	0.0095	9.96174	0.11466	0	0	0.01355	0.04169	0.00366	0.05917	4.5684	0	0.63096	0	0.93266	0.78062	0.14983	0.45723	0.87526	0.91875
Healthy	0.01746	0	0	0	0	0	0	0	0.21155	0	0.5885	0.10896	0.39313	0.52595	0.07185	0.07762	0.21986	0.39675	0	0.18297
Healthy	0.00154	0.03832	0	0	0.03515	0.03613	0	0.00118	0	0	8.20246	0.29895	0.20239	0.20657	0.06357	0.19313	0.07767	0.11668	0.20684	0.14352
Healthy	0	0	0.37792	0	0.05895	0.23638	0	0	0	0	0.62337	0.30561	0	0.09775	0	0.00986	0.0715	0.0462	0.02283	0.00369
Healthy	0	2.64409	0	0.04456	0	0	0	0	0	0	6.67667	1.61079	0.02292	0	0.14604	0.28773	0.05769	0.34421	0	0.14468
Healthy	0.19091	0.00521	0	0	0.00441	0	0	0	0	0	14.6733	8.08842	0.20391	0.11222	0.37099	0.35986	0.00389	0.20214	0.2128	0.09617
Healthy	0	0	0	0	0	0.52692	0	0	0	0	0	0	2.32936	4.87395	2.47066	2.78294	0.28905	3.18766	3.03672	1.98426
Healthy	0	0	0	0	0	0	0	0	0	0	0.11545	0	0	0	0	1.00099	0.11228	0.27544	0	0
Healthy	0	0.00101	0	1.19456	0	0	0	0	0.00651	0	0.00496	0.00199	0	0.00085	0	0	0.00172	0.00044	0	0
Healthy	0.01449	0	0	0.40571	0	0.00645	0	0	0.00118	0.06635	0	0.9984	0.07542	0	0	0	0.11844	0	0	0
Healthy	0	0	5.29396	0	0	0	0	0	0	0	0	25.6241	0.36857	0.50091	0	3.12135	2.37466	0.16602	0.15775	0.87761
Healthy	0	0	6.22044	0.007	0	0	0.00635	0	0	0	1.55778	0	0	0	0.07925	0	0.38726	0.18765	0	0.06886
Healthy	0	19.1584	4.38533	0	0	0	0	0	0	0	0.73413	0	0	0.05353	0	0.02433	0.15205	0.03616	0.44904	0
Healthy	0	0	0.41238	0.63939	0	0	0	0	0	0	16.3164	0.04355	3.27491	0	2.0215	0	1.52659	0	0	0.46385
Healthy	0	0.59149	0	0	0	0	0	0	0	0	2.82197	3.01651	0.56465	0	0.61488	0.33855	0.13554	0.48439	0.67788	0.14217
Healthy	0	0	0.00031	0.00365	0.12307	0.01199	0	0	0.00213	0	6.19043	1.82639	0.3381	0.14055	0.34466	0.73343	0.53174	0.50544	0.29167	0.56249
Healthy	1.08719	0	0	0	0.06122	0	0	0	0.003	0	1.48316	7.01945	0	0.13524	0.75722	0.10438	0.01464	0.14177	0.34031	0.0017
Healthy	0	0	3.83576	0	0	0	0	0	0	0	1.49584	0	1.0341	0	0.21891	0.51028	0.99102	0.43894	0	0.16054
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96233	0	0	0	0	0	0
Healthy	0.00186	0	0	0.0722	0	0.16413	0.04705	0	0.00808	0	8.84609	1.57928	0.31567	0.64596	0.37001	0.96539	0.09564	0.55686	0	0.21324
Healthy	0.03891	0	0	0	0	0.18193	0	0	0.0029	0	2.55812	1.04722	0	1.40459	1.30319	0.08764	0.60563	0.19554	0.69978	0.95177
Healthy	0	0	0	0.35513	0	0	0	0	0	0	11.7859	14.2435	2.01348	0	2.6543	1.43131	0	2.6573	0	0
Healthy	0	0.76211	0	0	0.06636	0	0	0	0	0	0	0	0	0	0	0	0.03858	0	0	0
Healthy	0	0	17.5899	0.01181	0	0	0.22385	0.01656	0	0	3.1748	4.44073	0.06616	0.60626	0.08566	0.0616	0.2875	0.07083	0.28451	0.00609
Healthy	0	6.16167	0.04647	0	0	0	0.02355	0	0.00255	0	0.06701	0.74199	0.01818	0.32186	0.04442	0	0.03376	0.03231	0.00284	0.01971
Healthy	0	0	5.46989	0	0	0	0	0	0	0	0.11655	4.61929	0.28445	0.34314	0.49708	0.36796	0.03149	0.27273	0.03481	0.10073
Healthy	0	0	4.49228	0.00321	0	0	0	0	0	0	1.32469	0	0.45556	0.22654	0.1611	0.3999	0.08286	0.31837	0.00562	0.09975
Healthy	0.00871	10.0512	0	7.61221	0	0	0	0	0	0	0	0	0	0	0	0	0.59217	0.00203	0	0
Healthy	0	3.13429	0	0	0	0	0	0	0	0	0.27718	0	0	0.05125	0.02433	0	0.12601	0.03572	0.96065	0.01276
Healthy	0.03149	28.2086	4.11526	0	0.01674	0	0	0	0	0	1.20294	0	0	0	0	0.06559	0.07041	0.04168	0.24934	0
Healthy	0	0	0	0	0	0	0	0	0	0	12.0205	0.00877	0.37857	0.25627	0.03666	0.41607	0.36445	0.0908	0.09107	0.01445
Healthy	0.00327	0	0	0	0	0	0	0	0	0	0.02618	0	0	0	0	0	0.00761	0	0	0
Healthy	7.70886	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00656	0	0	0
Healthy	0	0	2.36481	0.00049	0	0.50785	0	0.02313	0	0.00995	5.47456	0	0.58515	1.40614	1.23268	0.93647	0.48603	0.29456	0.06392	0.49591
Healthy	0	0	0	0.00034	0	0	0	0	0	0	8e-05	0	0	0	0	0	0.01652	0	0	0
Healthy	0	0	4.91686	0.00512	0	0	0.03452	0.01051	0.00934	0.0589	0	27.5765	0.50781	0.35658	0	3.77938	0.00522	0.04726	0.16891	1.2331
Healthy	0	0	0.19137	0	0.08787	0.09666	0	0	0	0	0.26663	0.61455	0	0.06885	0	0	0.05089	0.01676	0	0
Healthy	0	2.92977	0	0.04325	0.00146	0	0	0	0	0	6.39525	1.48634	0.03486	0.00477	0.13439	0.26248	0.04723	0.3489	0	0.13404
Healthy	0	0	0	0.01073	0	0.08275	0	0.00093	0.00989	0.01133	0	0	2.63926	1.22597	0.2773	3.44042	0.00231	2.44988	1.95063	0.31921
Healthy	0	6.10273	0	0	0	0.11011	0	0.09063	0	0	8.56933	5.98499	0.76519	0.53775	0.11662	0.29473	0.07019	0.29312	0.06155	0.22954
Healthy	8.23794	0.06808	0	0.78748	0.15277	0	0	0	0	0	0	0	0.56616	5.47963	0	0	2.79899	3.68226	0	0.4514
Healthy	0.52493	0	0	0	0	0	0	0	0	0	3.19449	3.49228	0.18196	0.15829	0.20865	0.15956	0.31478	0.18425	0.99246	0.45996
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48.6163	0	0	0
Healthy	0	2.92358	2.62815	0	0	0	0	0.16459	0.0086	0.01499	0	1.97117	0	1.32765	0	0	0.00708	0.155	0	0
Healthy	0.00706	0.21102	0	0.12409	0.01072	0	0.13436	0	0.00122	0.00142	0	1.3861	1.27661	0.56074	0.60972	0	0.00185	0.22738	0.03263	0.4587
Healthy	21.2138	0.01591	0	0.44291	0	0.00902	0	0	0	0	6.17166	1.41425	0.07071	0	0.09915	0.47131	0.01995	0.08164	0	0.10964
Healthy	0	0	2.43521	0	0.01184	0	0	0	0	0	0	2.0563	0	0	0.04198	0.00879	0.08223	0.0333	0	0.03271
Healthy	0	0	1.2734	0.31613	0	0	0.3097	0	0.02013	0	0	0.29148	0	0.04813	0	0.00355	0.01144	0.02296	0	0
Healthy	0	0	2.61997	0	0	0	0	0	0	0	0	0	0	0.38855	0	0	1.51711	0.83605	0	0
Healthy	0	0	0	0	0	0	0	0	0	0	1.62455	0	0	0	0	0	0	0	0	0
Healthy	11.3314	0.49189	0	0	0	0.07373	0	0	0.00996	0	8.48167	0.04486	0.66924	0.06394	0.70327	1.28141	0.02537	2.8669	0.11118	0.12059
Healthy	0	0	6.19504	1.66842	0	0	0	0	0	0	1.57527	0	0	0	0.07831	0	0.099	0.13498	0	0.08232
Healthy	0	0	6.01422	0.63178	0	0.00895	0	0	0	0	0.80156	0	0	0	0.01327	0	0.16293	0.00239	0	0.01615
Healthy	0	0.00059	0	0	0.01374	0.01758	0	0	0.00055	0	0.46911	1.50152	0.36717	0.19125	1.23168	0.47949	0.03241	0.35224	0.24271	0.45849
Healthy	0	0	0	0	0	0	0	0	0	0	5.86786	8.67582	1.1733	0.09716	1.38003	1.25289	0.09023	1.25094	0.03843	0.60402
Healthy	0	7.54435	0	0	0	0.11224	0	0.00407	0	0	2.21198	0.16584	0	0.05511	0	0.02406	0.13539	0	0.39112	0.00347
Healthy	0	0	0	0	0	0.08437	0	0	0	0	0.05942	2.44396	0.15532	0.99273	0.06	0.03455	0.16438	0.60207	0.21143	0.01066
Healthy	0	8.65809	0	0	0	0.07281	0	0.00972	0	0	3.06636	0.0466	0	0.0967	0	0	0.31674	0	0.11903	0.06765
Healthy	0	0	0.35224	0	0.05822	0.23061	0	0	0	0	0.67607	0.25025	0	0.10961	0	0.01958	0.03537	0.0582	0.04232	0.0196
Healthy	0	3.07332	0	0	0	0	0	0	0	0	22.737	2.69028	0.27421	0.51819	0.12129	0.15192	0.08058	0.50545	0.17923	0.04183
Healthy	0.03469	30.1255	7.84332	0	0.07168	0	0	0	0	0	2.50007	0	0.01431	0.0158	0.05969	0.04769	0.39809	0.03849	0.0044	0.00444
Healthy	0	0	2.99798	0.01146	0	0.37274	0	0	0.0008	0.00128	22.492	2.0804	1.53153	0.46514	2.39083	2.34923	0.00084	0.21341	0.02245	0.87028
Healthy	0	0	6.42925	1.75808	0	0	0	0	0	0	1.59942	0	0	0	0.08254	0	0.29546	0.18463	0	0.12508
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26924	0	0	0
Healthy	0.03874	0	0	0	0	0	0	0	0	0	2.52752	1.48594	1.03653	2.95649	0.25844	0	0.1337	0.34456	2.21518	0.6491
Healthy	0	7.27649	0	0	0	0.13828	0	0	0	0	2.22389	0.10552	0	0.07727	0	0.04743	0.10696	0.02157	0.44453	0.00825
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	4.57379	0	0.34616	0.10145	0	0	0	0	7.80731	4.83289	0.6034	0.11641	0.05329	0	0.04642	0.14953	0.49779	0.11911
Healthy	0	0	1.01678	0	0	0	0	0	0	0	7.35058	0	1.38666	0	0.99093	0.30058	1.03419	0.85647	0.65315	0.11428
Healthy	0	0	0.39964	0	0.06517	0.23063	0	0	0	0	0.686	0.36093	0	0.10052	0	0	0.04527	0.03327	0.01953	0.00393
Healthy	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0	0	0	0.23882	0.00826	0	0	0	0	0	0	0	0	0	0
Healthy	0	0	0	0	0	0.06274	0	0	0.00059	0.00245	23.0302	2.90357	0.49404	0	1.14185	0.73137	0.05206	0.1493	0.12681	0.57266
Healthy	1.55614	0	0	0	0	0.10486	0.00258	0.016	0	0.00895	2.01275	5.63146	3.83709	6.02076	0.35445	1.99918	0.29142	1.05686	0	0.24857
Healthy	0.39753	0	0	0	0	0.0012	0	0	0	0	3.08406	2.81422	0.6196	0.32331	0.40063	0.23851	0.01791	0.22248	0.27057	0.42575
Healthy	0	0	0	0.00851	0	0	0	0	0	0	0	0	0	2.40182	0	0	1.38272	0	0	0
Healthy	0	0.24327	0	0.00033	0.00504	0.02431	0.00161	0	0.00818	0	2.01631	0	0.0503	0.01581	0.00808	0.07336	0.0067	0.03871	0.02918	0.01467
Healthy	0.05471	3.01115	0	0.00616	0	0.00133	0	0	0.00155	0	0.01703	0.00374	0.31165	0	0.02998	0	0.27589	0.08954	0	0
Healthy	5.70252	0	0	0	0	0.14663	0	0	0	0	0.20791	0	0	0.21576	0.07045	0	0.30029	0.06454	2.67704	0.01528
Healthy	0	0	0	0.00174	0	0	0.02093	0	0.00143	0	0.67329	4.69367	0.00274	0.02785	0.13338	0.08586	0.05691	0.13661	0	0.00926
Healthy	0	2.4123	0	0	0	0.0434	0	0.08219	0.00127	0	14.3319	13.5725	0.81044	1.468	2.50659	0.97928	0.0419	0.52241	0.08197	0.56574
